pitcher,player_name,cohort,xfp_v5,xfp_v6,xfp_v7,xfp_v8,xfp_v8_1,delta_v8_1_v8,n_pitches_2025,n_pitches_2026,weight_2026,gs_2026,fp_per_start_actual_2026,k_pct_2026
571510,"Boyd, Matthew",blended,11.65294991317313,11.32178573539555,11.694579508412204,11.389273321136953,11.454402076631405,0.0651287554944524,2747.0,430.0,0.13534781240163676,5.0,10.2,0.31
571578,"Corbin, Patrick",blended,9.40072431259274,9.651328797787611,9.256684808075928,8.986715487173747,8.741920867839513,-0.2447946193342343,2590.0,392.0,0.13145539906103287,5.0,8.6,0.1923076923076923
571760,"Heaney, Andrew",2025_only,6.964389412959186,6.5890077719216,6.729414399618402,6.784734939875718,6.784734939875718,0.0,2085.0,0.0,0.0,,,
571927,"Matz, Steven",2026_only,,,,,8.461250899455402,,0.0,601.0,1.0,,,
571945,"Mikolas, Miles",blended,7.557502340498583,7.320359879595285,7.577601358318128,7.586780417258376,7.624716837981575,0.037936420723198694,2487.0,479.0,0.16149696561024948,5.0,1.019999999999999,0.1484375
579328,"Kikuchi, Yusei",blended,9.433081531687378,9.678050271369274,9.356887095523216,9.442034962311345,9.455010916515029,0.012975954203684026,3109.0,567.0,0.15424374319912948,7.0,6.6,0.2323943661971831
592332,"Gausman, Kevin",blended,12.685898519035035,13.46908238015032,12.847371760305332,12.170073187260629,12.251511589464407,0.08143840220377818,3038.0,624.0,0.170398689240852,7.0,15.028571428571428,0.2484472049689441
592662,"Ray, Robbie",blended,11.978035042788193,12.487517357806478,11.866847697094146,12.127836167347231,11.854150386249323,-0.27368578109790853,3072.0,680.0,0.1812366737739872,7.0,14.385714285714284,0.2531645569620253
592791,"Taillon, Jameson",blended,12.039145172069658,12.394884812623864,12.176822098649389,11.280378681375842,11.170033173665294,-0.11034550771054796,1979.0,554.0,0.21871298855112514,6.0,11.199999999999998,0.2183098591549295
592836,"Walker, Taijuan",blended,9.07220967967618,8.784335583226552,8.821645218998764,8.883115582389566,8.2588209921172,-0.6242945902723651,2062.0,424.0,0.17055510860820594,4.0,-0.9000000000000012,0.1478260869565217
592866,"Williams, Trevor",2025_only,8.975903575639482,8.495812763437502,9.044925230595704,8.952618579041363,8.952618579041363,0.0,1448.0,0.0,0.0,,,
593958,"Rodriguez, Eduardo",blended,9.491655896308778,9.315439715373426,9.286501558358289,9.021519348655684,8.975459037230031,-0.046060311425652145,2597.0,553.0,0.17555555555555555,6.0,10.3,0.1538461538461538
594798,"deGrom, Jacob",blended,14.21641286583503,14.68316724023442,14.303975974452657,14.33897531132926,14.19771401571552,-0.1412612956137398,2617.0,523.0,0.16656050955414012,6.0,16.183333333333334,0.3174603174603174
596295,"Gomber, Austin",2025_only,5.662298924279643,6.216903915870873,5.941788414123487,6.076636518458211,6.076636518458211,0.0,999.0,0.0,0.0,,,
601713,"Pivetta, Nick",blended,11.803146486512992,11.725720087505357,11.79333433971757,11.647788618457136,12.156989663167021,0.5092010447098847,2856.0,283.0,0.09015610066900287,4.0,10.7,0.3636363636363636
605135,"Bassitt, Chris",blended,10.21981796739482,10.449547541997635,10.30851460404213,10.540188005326996,10.0534403680104,-0.4867476373165971,2836.0,533.0,0.15820718314039775,6.0,3.0333333333333314,0.125
605280,"Holmes, Clay",blended,10.486214327935874,,10.279682120960276,10.077800948805749,10.281309032371885,0.20350808356613648,2766.0,630.0,0.1855123674911661,7.0,16.11428571428571,0.1845238095238095
605288,"Houser, Adrian",blended,10.347756574416945,10.038062883900848,10.514034599514783,9.760559593775625,8.760931101093394,-0.9996284926822305,1892.0,496.0,0.20770519262981574,6.0,1.7999999999999985,0.1048951048951049
605400,"Nola, Aaron",blended,11.923842157430546,12.076579347973013,11.747874692854026,11.296698210827453,10.894639206811133,-0.4020590040163192,1568.0,546.0,0.2582781456953642,6.0,7.716666666666665,0.25
605483,"Snell, Blake",2025_only,14.117321330906371,13.790887945028093,13.656898066122103,14.9493702950554,14.949370295055399,-1.7763568394002505e-15,1033.0,0.0,0.0,,,
605488,"Springs, Jeffrey",blended,10.59724901420752,9.789323495207457,10.444255418035365,10.30276567052903,10.972048271165631,0.6692826006366008,2849.0,612.0,0.17682750650101126,7.0,12.214285714285712,0.2215189873417721
605540,"Woodruff, Brandon",blended,17.391617221362488,17.988013291034907,17.418770162718843,19.3858260324182,16.420780987957194,-2.9650450444610073,964.0,419.0,0.3029645697758496,6.0,10.616666666666664,0.2049180327868852
607067,"Rea, Colin",blended,9.972888956105177,10.357504887259688,10.039050513690974,9.470629098779296,9.56028521109105,0.0896561123117543,2536.0,551.0,0.17849044379656626,4.0,9.775,0.2112676056338028
607074,"Rodón, Carlos",2025_only,13.663451168211196,13.786002878842982,13.497489236498405,13.956976246381142,13.956976246381142,0.0,3213.0,0.0,0.0,,,
607192,"Glasnow, Tyler",blended,12.533413587171962,13.44458839710354,12.35428791442355,13.780927932361218,14.552913536080858,0.7719856037196404,1484.0,585.0,0.28274528757854034,6.0,19.9,0.3263888888888889
607200,"Fedde, Erick",blended,6.512568281429392,6.965918336837675,6.406057938087929,7.010944563807311,7.770133276390298,0.7591887125829864,2374.0,520.0,0.1796821008984105,4.0,11.349999999999998,0.1641791044776119
607259,"Martinez, Nick",blended,10.308472085715906,9.57808645528136,10.111774318477565,10.009255285569346,10.092539978587373,0.08328469301802777,2582.0,518.0,0.16709677419354838,6.0,15.999999999999998,0.1632653061224489
607536,"Freeland, Kyle",blended,8.982654018635,9.049427288029586,9.18760836329912,8.239891422539571,8.549224543105574,0.30933312056600215,2490.0,427.0,0.14638327048337332,5.0,8.499999999999998,0.2162162162162162
607625,"Lugo, Seth",blended,7.897660814669186,8.323797480330754,7.844766506044002,8.474025757850173,8.898304521309676,0.4242787634595029,2381.0,657.0,0.2162606978275181,7.0,14.4,0.2114285714285714
608331,"Fried, Max",blended,12.844634817499728,13.533549716913289,12.932332749807994,13.114221695133672,13.643715202296914,0.5294935071632416,3110.0,676.0,0.17855256207078712,7.0,17.085714285714285,0.2191011235955056
