pitcher,player_name,xfp_v8,gs_2026,fp_per_start_actual_2026,k_pct_2026,xfp_v7,xfp_v6,xfp_v5,delta_v8_v7,delta_v8_v6,xfp_ensemble
669923,"Kirby, George",11.962846538478711,7.0,14.057142857142855,0.1910112359550561,12.35036024291506,12.43479185987296,12.174781925940138,-0.3875137044363477,-0.4719453213942497,11.962846538478711
670102,"Francis, Bowden",6.256637868072756,,,,6.50747069485529,6.978774275570678,6.349266511388747,-0.2508328267825339,-0.7221364074979215,6.256637868072756
671096,"Abbott, Andrew",12.251127026926431,7.0,5.014285714285713,0.1518987341772152,12.74374827862337,12.853679343829192,12.732779839853311,-0.4926212516969368,-0.6025523169027593,12.251127026926431
671106,"Allen, Logan",9.254122171953629,,,,8.810587240853536,8.893212161343376,8.874317949852987,0.4435349311000927,0.3609100106102527,9.254122171953629
671737,"Bradley, Taj",9.837880011170007,7.0,14.757142857142854,0.2528735632183908,9.844729519558909,10.281173417360788,9.98497685113352,-0.0068495083888979,-0.4432934061907776,9.837880011170007
672456,"Montero, Keider",9.393328765385508,6.0,13.166666666666664,0.18796992481203,10.023825013484954,10.125737437609578,9.98790300329462,-0.6304962480994458,-0.7324086722240697,9.393328765385508
673540,"Senga, Kodai",11.022168481844805,5.0,1.5799999999999987,0.2371134020618556,10.5092519925902,11.13857926097586,10.858057904561914,0.5129164892546054,-0.1164107791310566,11.022168481844805
674370,"Bido, Osvaldo",7.137365070102474,,,,7.69707913840664,,7.872140123888453,-0.5597140683041664,,7.137365070102474
675911,"Strider, Spencer",8.70637891135362,,,,9.012970541882629,9.59811760244837,9.147744163671884,-0.3065916305290077,-0.8917386910947513,8.70637891135362
676083,"Junk, Janson",8.919558344332376,6.0,11.283333333333331,0.1567164179104477,10.10938059014731,,9.94545094091326,-1.189822245814934,,8.919558344332376
676106,"Hancock, Emerson",6.84056721174438,7.0,16.014285714285712,0.28125,7.43468609566338,7.478282548541388,7.1376643457301885,-0.5941188839189993,-0.6377153367970081,6.84056721174438
676282,"Cantillo, Joey",13.322023691485713,7.0,9.585714285714284,0.2413793103448276,12.003255152873887,,12.281110109422396,1.318768538611824,,13.322023691485713
676440,"Bibee, Tanner",11.854091036536245,7.0,9.94285714285714,0.2091503267973856,11.868654864816405,12.175728488438386,11.859224148039877,-0.0145638282801598,-0.3216374519021432,11.854091036536245
