batter,sprint_speed
474832,26.2
650333,26.1
656976,26.2
666018,26.1
543510,26.1
676632,26.1
518595,26.1
660620,26.1
656024,26.1
624424,26.1
670623,26.1
502110,26.1
572138,26.0
608596,26.0
664774,26.0
649966,26.0
660766,26.0
572287,26.0
646240,26.0
665804,26.0
613564,26.0
624413,26.0
649557,26.0
571912,26.0
669221,26.0
683021,26.0
605137,25.9
681584,25.9
467793,25.9
606115,25.9
624512,25.9
543543,25.9
623507,25.9
668800,25.9
641857,25.8
647304,25.8
641680,25.8
686469,25.8
605204,25.8
543063,25.8
666163,25.8
642086,25.8
669134,25.8
641598,25.7
663527,25.7
608348,25.7
623168,25.7
518934,25.7
691016,25.7
676475,25.6
608841,25.6
458015,25.6
543309,25.6
595777,25.6
660634,25.6
547989,25.5
664901,25.6
641645,25.5
683734,25.5
663905,25.5
607461,25.5
641820,25.4
595956,25.4
456781,25.4
645444,25.4
488726,25.4
672478,25.3
572761,25.3
573131,25.2
457759,25.2
593643,25.2
571875,25.1
519058,25.2
660688,25.1
687462,25.1
641432,25.1
686531,25.0
553869,25.0
543333,25.0
594777,25.0
543877,25.0
664034,25.0
605170,25.0
656941,25.0
543068,25.0
596847,24.9
571448,24.9
518626,24.9
671213,24.9
596142,24.9
572228,24.9
621512,24.8
670223,24.8
642851,24.7
443558,24.7
519203,24.7
642136,24.7
663609,24.7
542208,24.6
645801,24.5
595978,24.5
519317,24.4
527038,24.4
624431,24.4
553882,24.4
521692,24.3
595453,24.3
669742,24.0
592200,23.8
672386,23.7
596129,23.6
607732,23.6
608385,23.5
642133,23.5
571466,23.2
455117,23.2
408234,23.1
542583,23.0
518735,22.8
506702,22.7
