pitcher,year,n_starts,total_pitches,weighted_catcher_framing_runs_per_100,weighted_catcher_framing_runs
592789,2021,2.0,26.0,0.17278043001322724,0.40814340416955813
592789,2022,24.0,1998.0,-0.18073447699346465,-0.9190944453067781
592789,2023,18.0,1372.0,-0.04911965766146083,-0.7188425011113926
592791,2018,29.0,2682.0,-0.5536268021470977,-4.765618857554724
592791,2019,7.0,559.0,-0.3546424738138113,-2.337649991195529
592791,2021,28.0,2276.0,-0.22768855800552332,-2.3613769905532265
592791,2022,32.0,2805.0,1.0686364250045992,8.121533958331511
592791,2023,29.0,2481.0,0.24149236290649342,-0.22790232496567994
592791,2024,28.0,2477.0,-0.5612722808245577,-4.448873070668352
592791,2025,23.0,1979.0,-0.19245331893739415,-1.4648261555748971
592811,2018,9.0,723.0,-0.18529128706392728,-0.8058388038474217
592815,2019,2.0,37.0,-0.05462476808808718,-1.1438539210351317
592826,2018,30.0,2453.0,-0.036746224499008426,0.5514442688611572
592826,2019,23.0,1927.0,0.1616097332137574,1.6302051719414068
592826,2021,21.0,1628.0,-0.053696538912304914,-0.30094719131062914
592826,2022,9.0,686.0,0.10079821196456996,0.530333038759446
592826,2023,8.0,653.0,0.8824894938472579,5.2461509617197555
592836,2018,3.0,224.0,0.8549214987593174,4.3600996436725215
592836,2019,1.0,15.0,0.4024049217002236,0.4185011185682324
592836,2021,30.0,2547.0,0.203478588095566,0.860308910532902
592836,2022,29.0,2504.0,0.41769730296886654,2.6587480545992093
592836,2023,31.0,2834.0,-0.5126782131840337,-5.629498923621094
592836,2024,15.0,1267.0,-0.49255463649116954,-3.6041171855540504
592836,2025,21.0,1713.0,-0.4152705345436381,-4.409931988352914
592866,2018,29.0,2453.0,-0.5697580391930355,-4.931172201208006
592866,2019,26.0,2337.0,-0.03940226657978398,-1.1223161194919993
592866,2021,12.0,975.0,0.06566394556804281,0.523917053690724
592866,2022,10.0,713.0,0.36279398584185524,2.3889986720119682
592866,2023,29.0,2524.0,-0.9588569367489391,-8.550011187495542
592866,2024,13.0,1064.0,-0.6676624394919979,-4.730972717887726
592866,2025,17.0,1448.0,-0.6381616163862848,-4.755382150351601
592879,2019,16.0,1451.0,-0.33479812174490536,-1.7829662294151845
592879,2021,1.0,83.0,-0.4421163517436628,-3.8596757507221735
593140,2019,1.0,22.0,-0.80546372761824,-6.500092281879199
593334,2018,14.0,1170.0,0.5216683818974768,2.495821224600109
593334,2019,24.0,2128.0,-0.02602102267451279,-0.3817902847513103
593334,2021,18.0,1449.0,-0.2026655078002725,-2.18653023004438
593334,2022,14.0,1044.0,1.038492951554429,7.7987130413874315
593334,2023,19.0,1583.0,0.5353892179807855,3.3653675397995735
593334,2024,2.0,132.0,0.021334834118762643,1.267906645712624
593372,2018,18.0,1693.0,-0.22903765258310987,-2.0521219283720167
593372,2021,16.0,1289.0,0.037063210162763684,0.5414018666163507
593423,2018,11.0,979.0,-0.0455806681922921,-0.7287425137785342
593423,2019,16.0,1478.0,-0.478126940593315,-3.060146004183662
593423,2021,31.0,2933.0,0.15440966280542281,1.4228822064205853
593423,2022,27.0,2336.0,0.6462687419979304,6.564601970361632
593423,2024,30.0,2638.0,-0.3224592363644789,-1.4883439176772733
593423,2025,7.0,593.0,0.4046814360274042,2.9286212591426914
593679,2019,13.0,1029.0,-0.43508976426843776,-1.757016817113551
593958,2018,23.0,2217.0,0.07423072037996419,0.5207592248081687
593958,2019,33.0,3381.0,0.4340573640080657,4.3693880578201485
593958,2021,31.0,2713.0,-0.06783033236765541,-0.8003979219383314
593958,2022,17.0,1469.0,-0.08034199014335425,-0.38705374748514626
593958,2023,26.0,2449.0,0.3393906669263124,2.9993646444360476
593958,2024,10.0,871.0,0.4032280542312833,1.4346391152598903
593958,2025,29.0,2597.0,0.21369641628208158,1.466076003750631
593974,2021,1.0,26.0,0.5110822001079103,2.8007304565913502
593974,2025,1.0,19.0,0.0028890852382585,0.023459372134655
594577,2021,2.0,63.0,0.1001037033629906,0.7407674048861327
594577,2022,3.0,239.0,-0.2172268602424659,-1.7638821051688236
594577,2023,2.0,160.0,-0.3987940263519087,-3.3379060005654773
594580,2023,1.0,23.0,-0.4261890660666114,-5.088697448835342
594736,2019,2.0,106.0,0.18697282293479106,0.7572399328859052
594798,2018,31.0,3034.0,-0.7325756886069423,-4.5080777099515785
594798,2019,32.0,3288.0,-0.25641510730642136,-3.6082560388396354
594798,2021,15.0,1226.0,0.3988476509583274,1.621355696296815
594798,2022,11.0,940.0,0.4444133747541059,3.0404501826003165
594798,2023,6.0,451.0,0.5956220487093277,6.170644424628634
594798,2024,3.0,172.0,-0.13135025531714722,-1.3266375787031877
594798,2025,29.0,2514.0,-0.030466244324179655,-0.3539875465241619
594835,2018,29.0,2564.0,0.16643259938149177,1.0668945595940205
594835,2019,32.0,3015.0,-0.08828859007859471,-1.4092004926894268
594835,2021,25.0,2328.0,-0.138492155681915,-0.8667438702498111
594835,2022,32.0,2833.0,-0.04402232335605452,1.7079380425948474
594835,2023,10.0,811.0,-0.3539246388151651,-0.3629328542175575
594835,2024,7.0,546.0,-0.4173903186769379,-1.4094677902089794
594840,2019,1.0,26.0,-0.0847084803616325,-0.7395050335570522
594902,2018,5.0,424.0,-0.20470356987665805,0.045606701279533535
594902,2023,12.0,1036.0,-0.8185054754797672,-6.2201228141670555
594902,2024,29.0,2409.0,0.6237400314878946,5.013609743956504
594902,2025,9.0,720.0,0.3264103348624403,0.9553134687595551
594943,2023,2.0,170.0,-0.7164215184144789,-4.2038004715707835
594965,2018,4.0,365.0,-0.2758062085806882,-1.8004631140700993
594965,2019,8.0,652.0,-0.6258345860156721,-2.4822782249763256
594965,2021,2.0,149.0,0.08533450939025682,0.9642799561099026
594987,2019,1.0,23.0,0.2680861556333851,1.0428551454138708
595001,2019,2.0,153.0,0.3961207017539008,3.055346280943397
595191,2018,1.0,56.0,-0.6760751486042913,-2.6096500736125656
595191,2019,10.0,877.0,0.16565250269997525,1.502589753302771
595191,2021,4.0,315.0,0.563136990383901,1.9941375486023794
595191,2022,1.0,83.0,-0.3051406101344373,-1.2175110344364053
595345,2023,4.0,72.0,-0.19426528034437185,-1.4148405431465083
595345,2024,1.0,14.0,-0.6724979184705593,-5.0033845134209605
595345,2025,1.0,26.0,-0.1841837034581067,-1.9578727677596768
595881,2018,2.0,166.0,-0.15614686589730797,-0.9256123878876925
595881,2019,22.0,1913.0,0.10969342587526866,1.7942416379277062
595881,2022,4.0,242.0,0.3707122129955695,1.7218534112827986
595918,2018,1.0,76.0,-0.1255892820654678,-0.7058117652079298
595928,2021,2.0,27.0,0.013069873194148799,0.0571153458584296
595939,2021,5.0,374.0,-0.7019385382079076,-4.662434650135993
595939,2022,2.0,83.0,-1.4598553539833066,-8.14599287522685
596001,2018,28.0,2627.0,-0.15252056449047818,-1.9652627833637806
596001,2019,31.0,2910.0,-0.15827926478502247,-0.9212377880024923
596001,2021,6.0,421.0,-0.7129554049112188,-8.120562061938779
596001,2022,17.0,1390.0,-0.1251001529688972,0.0016083007588511516
596001,2023,6.0,297.0,0.8923047667892304,6.9269951616764285
596001,2024,6.0,374.0,-0.40596056452158397,-4.214595728895372
596035,2019,1.0,29.0,-0.5103105955411562,-4.7356823266219275
596043,2018,17.0,1482.0,-0.18051215356482153,-0.8104820265933596
596043,2019,8.0,749.0,-0.41121755290181605,-1.9852978841288782
596043,2022,1.0,54.0,-0.7803108365855207,-5.290507472049827
596057,2018,9.0,736.0,-0.09981165795477363,-0.22032105653277775
596057,2019,29.0,2217.0,-0.34307221981216884,-2.0684219976508564
596057,2022,4.0,243.0,-0.5457224169550114,-3.463894981098247
596071,2018,5.0,442.0,0.8376551703978642,3.1390372066636627
596071,2019,13.0,1098.0,0.1160151166349494,-0.29019841087924814
596071,2021,6.0,443.0,0.08661030327418476,1.1557429999043105
596071,2022,4.0,134.0,-1.005897584918283,-1.4618574252836816
596074,2019,1.0,35.0,0.4411238509545252,4.614155480984337
596082,2021,1.0,12.0,0.7255172231183118,3.1414895761022907
596112,2018,3.0,237.0,-1.0202102182194965,-4.405498152190971
596133,2018,25.0,2216.0,-0.24881380963670513,-1.955735511327509
596133,2019,12.0,1057.0,0.4739823568633084,4.081481772205747
596133,2021,13.0,1119.0,-0.3564839940034417,-2.318670168965183
596133,2022,1.0,74.0,-0.2982731420630613,-2.4905807362265597
596133,2023,25.0,2096.0,-0.4763040318605437,-3.2808681646524995
596271,2022,1.0,52.0,0.0264985436158605,0.04743239307238979
596295,2018,11.0,952.0,-0.23595769306306003,-2.0348617731599883
596295,2021,23.0,1856.0,-0.08753317887744577,-0.8242671676612866
596295,2022,17.0,1451.0,-0.12561808346096157,-2.159141728398524
596295,2023,24.0,1946.0,-0.49064648340526756,-6.234621758040626
596295,2024,30.0,2622.0,-0.17521022637023084,-0.6699546917664178
596295,2025,12.0,999.0,-0.359528124794458,-0.10482158969867957
598264,2023,1.0,24.0,-0.0859649570156092,-0.7478951260357997
598271,2018,13.0,1020.0,0.4462795184844401,1.4158761704481213
598271,2019,7.0,453.0,0.4411238509545253,4.614155480984337
598287,2018,1.0,22.0,-0.1633084959412656,-0.3625448609896082
598287,2019,7.0,145.0,-0.0715018847531277,-1.2822086129753925
600917,2019,3.0,59.0,-0.02660007381585413,-0.7095662230311306
601713,2018,32.0,2827.0,-0.17987301116505028,-0.1185373295431766
601713,2019,13.0,1170.0,0.15799758684220114,1.744227396795347
601713,2021,30.0,2739.0,-0.04195320566006924,-0.5418520961562677
601713,2022,33.0,3082.0,0.17591555243935564,1.3206823035507427
601713,2023,16.0,1461.0,0.11571180728643832,0.10881445296895403
601713,2024,26.0,2299.0,-0.24210292635143307,-2.5960269851596927
601713,2025,31.0,2853.0,0.04339284274428111,0.29724097279832684
605130,2025,1.0,34.0,0.1089002688356488,0.8461550888529908
605135,2018,7.0,632.0,0.2205830709691252,0.5079388914442232
605135,2019,25.0,2346.0,-0.39932158132740325,-2.6399515644697757
605135,2021,26.0,2293.0,0.1760060453386596,1.6451092383666819
605135,2022,30.0,2886.0,0.35333428884879425,2.1974368851633415
605135,2023,33.0,3143.0,0.6163872410293288,4.872271289490241
605135,2024,31.0,2976.0,0.35171820763269784,3.0962931590728004
605135,2025,30.0,2742.0,0.8922991404393472,8.085507272879157
605138,2021,2.0,111.0,0.8659481943211836,6.510771250010339
605151,2019,1.0,43.0,0.40240492170022363,0.4185011185682324
605154,2022,11.0,164.0,0.08798642572304444,0.874013033394847
605154,2023,10.0,199.0,0.7345493747228272,5.241671611936451
605155,2019,3.0,100.0,0.40379292538268197,3.3210950782997744
605155,2023,1.0,52.0,0.5519973780044753,3.6487026686095794
605156,2019,18.0,1475.0,-0.38717746821127835,-1.8792519300041726
605156,2024,4.0,338.0,-0.3897510954011558,-4.6302430133657335
605164,2018,31.0,2848.0,-0.38986614320895874,-2.28990612959743
605164,2019,30.0,2778.0,-0.3989603501024145,-1.5613890459233073
605164,2021,17.0,1242.0,-0.14703966993725082,-0.5559627141168377
605164,2022,27.0,2018.0,-0.08476504667080938,-0.5374472792611454
605182,2018,32.0,3242.0,0.40250519891244074,3.8486321067477385
605182,2019,21.0,2090.0,0.4059456650384592,3.982369162304783
605182,2022,22.0,1892.0,-0.29925620343289205,-2.638079243313412
605182,2023,24.0,2042.0,0.19833907380441518,1.3063507500411293
605182,2024,4.0,307.0,-0.3472696358011368,-2.08667771872552
605200,2018,13.0,1136.0,0.12843774862172705,1.4252828877161225
605200,2019,31.0,2680.0,0.7071119854195522,5.8605455107015185
605200,2021,31.0,2506.0,0.03876149062617265,0.4168058267520736
605200,2022,26.0,2208.0,-0.4070431952866932,-1.236800737646351
605200,2023,18.0,1501.0,-0.14914825972407514,-0.968167805628152
605232,2018,5.0,403.0,-0.6734706581034278,-7.576544903663559
605240,2018,1.0,30.0,-0.9437502279959004,-3.80331341882348
605242,2018,24.0,2149.0,-0.04501137923564085,-0.1590918140552026
605242,2021,4.0,207.0,-0.9194823383749504,-2.9055641892648434
605242,2023,1.0,29.0,-0.3536921431463011,-3.200913895474022
605254,2018,5.0,393.0,-0.15460292225947694,-0.8356544416659349
605276,2018,17.0,1486.0,-0.4574004208372702,-2.061240707754635
605276,2019,14.0,1180.0,-0.5912244064526916,-1.5857183056535102
605276,2021,1.0,29.0,-0.7288096810111451,-2.1354123653626544
605280,2018,3.0,197.0,-0.3916205418272654,-3.102964095720055
605280,2025,31.0,2695.0,0.5076680749243438,2.2005582157938512
605288,2019,18.0,1373.0,0.6552704715496797,6.768849174149577
605288,2021,24.0,2031.0,0.5095212667331238,3.622086818387808
605288,2022,21.0,1823.0,0.4913174141059118,3.733595771666624
605288,2023,21.0,1763.0,0.6118935561064779,6.102699729982284
605288,2024,7.0,581.0,-0.33101120919249993,0.22488989395590284
605288,2025,21.0,1892.0,-0.5201823807197965,-3.0644246864637945
605347,2018,6.0,473.0,-0.30951709246570297,-2.614845489852964
605347,2019,18.0,1450.0,-0.20507209624556866,-0.9515191487310052
605347,2021,25.0,2050.0,-0.8155388558494528,-5.014044169078458
605397,2018,18.0,1558.0,-0.44199145968686476,-3.6199160102442707
605397,2019,31.0,2619.0,0.05697327116256951,-0.4556509958204266
605397,2021,31.0,2887.0,-0.09644348276118281,-1.4987596781158257
605397,2022,30.0,2838.0,-0.287604707763052,-2.667657318845936
605397,2023,17.0,1561.0,-0.34889802631455447,-1.504860655476524
605397,2024,18.0,1522.0,-0.045569555041359365,-0.3423058640074433
605400,2018,33.0,3176.0,0.29882548807022485,2.8820079668743745
605400,2019,34.0,3340.0,0.15942769910418642,1.6990839930876478
605400,2021,32.0,2975.0,-0.09548050628307628,-0.20966531946679362
605400,2022,32.0,3041.0,-0.04439807449527554,0.21196299355525133
605400,2023,32.0,3094.0,-0.5124482023047477,-6.125508696790881
605400,2024,33.0,3193.0,-0.4869731943622153,-3.2914624892786932
605400,2025,17.0,1568.0,-0.4259661148874822,-4.083004879663295
605446,2018,17.0,1587.0,-0.06787483828560233,-0.22740777616972796
605446,2019,16.0,1290.0,0.2881602367295241,2.812272731214122
605452,2018,3.0,250.0,-0.3392875838374514,-1.3096500736125654
605452,2019,8.0,663.0,-0.17004675023279298,-1.2660787055314335
605452,2021,18.0,1567.0,-0.24620587044304482,-0.17717122123177925
605452,2024,10.0,765.0,0.3221827067623,4.054698375362517
605452,2025,1.0,29.0,-0.3930302330948528,-5.089741518578345
605463,2019,2.0,48.0,0.07511911333952277,-0.12118055555555844
605463,2023,1.0,12.0,-0.4261890660666114,-5.088697448835342
605463,2024,2.0,93.0,0.5427118317426225,2.8058201701093566
605469,2019,3.0,212.0,-0.6805197501931741,-2.24977447923262
605482,2019,2.0,109.0,-0.2742887082289982,-2.7127153243847903
605483,2018,31.0,2908.0,-0.7215878864319392,-4.547614928738762
605483,2019,23.0,1895.0,-0.03694733538135001,-0.4718207590326617
605483,2021,27.0,2351.0,0.22784376215224436,0.600514156836083
605483,2022,24.0,2341.0,-0.20075137254626493,-1.6255050574167198
605483,2023,32.0,3170.0,-0.2432129803978807,-0.7367942408628063
605483,2024,18.0,1611.0,0.8742432963924871,8.97517638490432
605483,2025,11.0,1033.0,-0.171551817268006,-2.305590659948542
605488,2018,2.0,76.0,-1.0962325248764633,-5.129534213839161
605488,2022,25.0,2004.0,-0.19936656215799037,-1.1568464179565503
605488,2023,3.0,211.0,-0.5364313540568161,-2.6999589375697877
605488,2024,5.0,401.0,0.15489962220272357,0.8849491343991736
605488,2025,30.0,2658.0,-0.17910568463318163,-1.4159173731910262
605498,2018,26.0,2221.0,-0.1773319406097821,-1.0931798185227353
605498,2019,2.0,183.0,0.674690635985937,5.903543064876957
605501,2019,1.0,23.0,-0.029742243559125404,-0.24656319910514976
605507,2021,13.0,978.0,-0.246964472188116,-0.6571937791866245
605507,2022,23.0,1814.0,0.01634017187806552,0.8202133910638245
605513,2018,3.0,272.0,-0.0097843835936236,-0.1081174387095376
605513,2019,30.0,2665.0,-0.32332173314211266,-1.8637649978384156
605513,2021,9.0,775.0,-0.6313987521605468,-2.735340862358033
605513,2023,7.0,556.0,0.19776688810473791,1.9747423213694197
605513,2024,7.0,571.0,-0.480068768754821,-2.990926250028291
605513,2025,1.0,45.0,1.0048583387067622,4.160113522245994
605538,2018,3.0,270.0,-0.058212094005641556,0.27608495593124294
605538,2019,8.0,142.0,-0.0907801224728612,-1.4288393672999995
605538,2022,5.0,109.0,-0.021409132939308805,-0.596039197968673
605540,2018,4.0,337.0,0.018063113893807162,0.9613908934424505
605540,2019,22.0,1979.0,0.6498986893569778,6.862966978215322
605540,2021,28.0,2600.0,0.5077932909477341,3.6442579864298965
605540,2022,26.0,2426.0,0.46543940088353075,3.542411812106018
605540,2023,11.0,1044.0,0.6071045072408112,6.214413255376707
605540,2025,12.0,964.0,0.04318933927024997,1.300161150951801
605541,2018,4.0,266.0,-0.4111773762064585,-2.0811316088672625
606131,2018,10.0,806.0,-0.4962569142193276,-1.7320216164203854
606131,2019,1.0,31.0,0.2584655277608298,0.3411744966442946
606162,2018,12.0,1060.0,-0.4987842288876114,-2.2679548187544762
606162,2019,1.0,73.0,-0.9206544390303706,-2.016233221476511
606167,2018,4.0,318.0,-0.3692733027066819,-3.3957429232702276
606273,2018,4.0,275.0,0.19329948265226005,0.861743035320452
606303,2021,1.0,33.0,-0.6933893695418473,-0.8251333497547981
606303,2022,1.0,45.0,-1.197264988877906,-8.476636121255577
606424,2018,7.0,520.0,0.6154167250464203,5.03855397721211
606424,2021,2.0,65.0,0.1901807444829055,1.641259824887475
606478,2018,1.0,34.0,-0.355308680268815,-2.778513879702138
606930,2019,1.0,38.0,0.62971731262518,7.216560402684553
606959,2019,1.0,76.0,-0.8054637276182399,-6.500092281879199
606965,2018,1.0,28.0,1.045874371136338,7.1537806985725565
606965,2019,3.0,81.0,0.09860844885019131,-0.18688268152567405
606965,2025,1.0,26.0,1.2194824182527495,2.512133781600664
606996,2025,6.0,400.0,-0.08760656203627068,-0.36643323582063303
607067,2023,22.0,1828.0,0.6137247965198123,6.059982620978668
607067,2024,27.0,2373.0,0.4037409694286115,3.921243243829509
607067,2025,27.0,2317.0,-0.20529416634103695,-1.357016766079819
607074,2018,20.0,1970.0,-0.5712701316119806,-3.8177533934183985
607074,2019,7.0,696.0,-0.5318600886517437,-5.137768456375841
607074,2021,24.0,2223.0,-0.4394498892119203,-2.3346569937170227
607074,2022,31.0,2979.0,-0.07034555676634228,-0.00783875661283443
607074,2023,14.0,1134.0,0.5184114978594628,2.4160674509293063
607074,2024,32.0,3102.0,0.9155080997543202,6.858563675064027
607074,2025,33.0,3213.0,1.0435491473341083,8.465013237535333
607179,2022,1.0,57.0,0.4605235502665655,0.7736795644478306
607179,2024,1.0,38.0,-0.7001025086937458,-2.499365956036673
607188,2018,11.0,880.0,-0.7229019267780057,-5.055868614667815
607188,2021,2.0,141.0,-0.3102355214923631,-1.0579031282889595
607192,2018,10.0,772.0,-0.7217846389622493,-2.306202846529331
607192,2019,11.0,811.0,-0.28582658999714833,-0.7613738562605356
607192,2021,14.0,1339.0,0.20347779520588563,2.1173618265306318
607192,2022,2.0,114.0,-0.3809226578463089,-1.5427367642775536
607192,2023,21.0,1892.0,-0.016122527000025665,-1.0492651613589374
607192,2024,21.0,1935.0,-0.48671495716882096,-5.273448481822946
607192,2025,18.0,1484.0,-0.26533157799750207,-3.6609309394960285
607200,2018,11.0,949.0,-0.2913236868117059,-1.1741205059727473
607200,2019,12.0,1006.0,-0.23846047425055825,-1.6882206815038214
607200,2021,26.0,2338.0,-0.1751802844865672,-0.12241100701932421
607200,2022,26.0,2353.0,-0.6235336443692187,-4.394676031274333
607200,2024,31.0,2895.0,-0.2700334828986883,-1.6776546840740378
607200,2025,24.0,2031.0,0.1902381477156499,1.2912862733038952
607215,2018,11.0,891.0,-0.17031201958129144,-1.9713462733105578
607215,2019,4.0,312.0,-0.3632896318478261,-0.7600245493460681
607216,2022,1.0,42.0,-1.4598553539833066,-8.14599287522685
607219,2018,23.0,1982.0,-0.7570546984609532,-6.960813049409609
607229,2021,2.0,65.0,0.0573109105701977,0.469376357569921
607231,2018,18.0,1510.0,-0.27646873713159514,-1.8613396471938288
607231,2021,21.0,1637.0,0.08510852222874625,0.8196723634702662
607259,2022,10.0,907.0,-0.19128848390504982,-1.5352823022088435
607259,2023,9.0,661.0,-0.5370109054879472,-2.15416664728116
607259,2024,17.0,1406.0,-0.6203330755349353,-5.146351414202341
607259,2025,26.0,2286.0,-0.3089069727229439,-1.8540925033259614
607352,2018,5.0,405.0,0.7685102516501684,4.634568004494989
607374,2018,14.0,1187.0,0.14771331531213383,2.674389563620038
607374,2019,1.0,103.0,0.0457382550335564,0.1372147651006713
607391,2022,1.0,73.0,-0.2483858199331275,-1.6169916877646586
607455,2018,1.0,52.0,-0.6894293944025898,-3.5643499690613862
607455,2022,1.0,13.0,0.0264985436158605,0.04743239307238979
607455,2024,2.0,33.0,-0.3197541643817497,-3.282529481270228
607473,2018,1.0,39.0,0.3670176048073708,1.0423299976529332
607481,2025,2.0,85.0,-0.13568079513533396,-0.9836197775272147
607536,2018,33.0,3258.0,0.4083880980813987,3.247381457485134
607536,2019,22.0,1789.0,-0.23255594543857502,-1.6596433352340874
607536,2021,23.0,1880.0,-0.0513456379802407,-0.5272803871733451
607536,2022,31.0,2839.0,-0.3032192722117272,-3.742724705933494
607536,2023,29.0,2419.0,-0.5101580918638614,-6.42352028485496
607536,2024,21.0,1733.0,-0.27572649754436684,-1.1309364511061308
607536,2025,31.0,2490.0,-0.18220918462906446,-0.05045758600923318
607560,2019,1.0,14.0,-0.0266995559117166,-0.1788870246085014
607572,2021,1.0,12.0,-0.2922386389793521,-1.6219244463354043
607625,2018,5.0,416.0,-0.8037176457207298,-5.050976433311286
607625,2023,26.0,2339.0,-0.42054348512007295,-1.3748785162540664
607625,2024,33.0,3102.0,0.37603439318347887,2.9623138444761494
607625,2025,26.0,2381.0,-0.2845137341549726,-3.20666650853334
607644,2019,27.0,2500.0,-0.35574082170781446,-1.6070020838926184
607644,2021,25.0,2271.0,-0.8066935865056528,-5.392287840108778
607644,2022,2.0,135.0,-0.7702017374106769,-4.8296136092627036
607644,2023,4.0,339.0,0.009781351438990588,0.36816451219458096
607644,2024,4.0,320.0,-0.3233729474627688,-2.3292153705953806
607968,2023,4.0,350.0,-0.5569685084498672,-4.689960738598059
608328,2018,3.0,205.0,0.17043936234647003,0.27781616062474657
608328,2021,9.0,783.0,0.011354498690864918,0.6039779684692422
608331,2018,5.0,371.0,0.4940405923624498,3.3876912127953727
608331,2019,30.0,2603.0,0.6801371029243376,5.031521008928779
608331,2021,26.0,2371.0,0.08006739216553091,0.13681998607370788
608331,2022,29.0,2745.0,0.48734894709196197,4.386140523827658
608331,2023,13.0,1137.0,0.1165711304108087,0.8153918087303937
608331,2024,29.0,2766.0,-0.0022074174246143534,-0.022993226839067536
608331,2025,32.0,3110.0,1.0335896018734707,9.666092957535296
608334,2018,8.0,633.0,-0.8898042555053628,-3.8176424661889015
608334,2019,2.0,72.0,-1.2036164723646487,-3.5815855704698
608334,2023,1.0,75.0,-0.945599845453743,-4.501055264359817
608334,2024,8.0,643.0,0.06826482585170851,1.4904081769032902
608335,2021,2.0,84.0,-0.19609776391501502,-1.5526658514582605
608337,2018,32.0,3014.0,-0.6930055942365416,-3.41546776014958
608337,2019,29.0,2818.0,-0.5318600886517437,-5.137768456375839
608337,2021,31.0,2946.0,-0.352279003317995,-1.912346560821345
608337,2022,30.0,2726.0,0.3697654721516518,1.9556602506931098
608337,2023,33.0,3207.0,0.4445589116026578,2.3461645817985803
608337,2025,26.0,2372.0,-0.04870869336544461,-0.3662252542598632
608344,2019,3.0,261.0,0.1532133291375715,1.8952488814317643
608344,2021,32.0,2682.0,0.13135001486378528,1.2127766651459189
608344,2022,28.0,2461.0,0.2844340023798646,5.1755162592773285
608344,2023,11.0,856.0,0.16683620109861502,1.726806756863604
608344,2024,16.0,1336.0,-0.2695997370842224,-2.212506164628654
608349,2021,4.0,82.0,0.2520713380090117,2.4375298385471464
608371,2019,3.0,176.0,0.0524049217002233,0.4087583892617425
608371,2024,1.0,26.0,-0.466326555564402,-4.276214514525568
608372,2025,29.0,2482.0,0.04080954110526315,0.7912482273363729
608379,2018,15.0,1419.0,-0.2968047945714946,-1.883095259758724
608379,2019,24.0,1994.0,-0.440662314808037,-3.640392062653287
608379,2021,23.0,1703.0,0.05282078460152533,1.000493907163794
608379,2022,23.0,1949.0,0.27744160987941147,1.6799250225173175
608379,2023,24.0,2200.0,-0.40002093692190616,-1.4216564918964993
608379,2024,29.0,2605.0,0.37249713261267503,2.9293426291281506
608379,2025,29.0,2530.0,-0.26685221805783754,-2.936696773590079
608566,2018,33.0,3141.0,0.5839647368442669,3.5820179036714994
608566,2019,28.0,2588.0,-0.34862177234495123,-3.3955760626398206
608566,2021,32.0,2808.0,-0.07617724553738481,-0.7310703933438347
608566,2022,31.0,2803.0,-0.06401292087059113,-1.638248950038879
608566,2023,3.0,245.0,-0.6514821983949197,-7.791727092803242
608566,2024,1.0,70.0,-0.6912795962688639,-4.707614050590962
608566,2025,26.0,2091.0,-0.06432909609939083,0.1967812338034365
608601,2018,1.0,44.0,0.920614353082255,5.486861544370237
608638,2022,4.0,80.0,-0.24838581993312753,-1.6169916877646586
608638,2023,5.0,78.0,-0.30256560367313445,-2.0817859602572173
608648,2018,1.0,29.0,0.17043936234647,0.2778161606247465
608650,2025,3.0,194.0,0.2971597141827231,3.3409999005217466
608652,2018,2.0,123.0,-0.31221454484731404,-4.043178355772721
608652,2019,3.0,83.0,-0.3698371668121499,-1.8862667111398626
608652,2021,2.0,68.0,0.17503539377433194,1.3923553978099714
608652,2022,2.0,102.0,-0.050002001417523,-0.3280131292989488
608665,2018,7.0,632.0,-0.1385145126670659,-0.8512853231592903
608678,2021,4.0,88.0,0.22057845361130574,1.5578461994149329
608716,2021,1.0,35.0,-0.23132437235895134,-1.6215838502362487
608717,2018,25.0,2268.0,-0.14468353782132265,-0.8349409855778221
608717,2019,6.0,498.0,-0.6497967410412376,-3.7965370093348807
608717,2022,1.0,31.0,0.6904359143252714,3.113865973606971
608718,2018,18.0,1546.0,0.010307480279876881,0.9319486248982173
608718,2023,2.0,46.0,0.2800246509201489,1.2265079710302513
608718,2024,4.0,89.0,-0.7986959482140752,-4.4547354219905975
608718,2025,4.0,189.0,-0.24460348251474137,-1.3847375392932724
608723,2018,2.0,172.0,-0.4548257463959123,-2.2539405819833576
608723,2019,7.0,574.0,-0.13143329736120596,-1.027817164760818
608723,2021,1.0,24.0,-1.276022422763136,-2.947611796582844
608723,2022,17.0,1246.0,-0.20682728423178603,-0.5884760104694027
612434,2018,1.0,60.0,-0.35530868026881507,-2.778513879702138
612434,2021,2.0,33.0,0.9616824952696512,3.5197579326869235
612672,2018,26.0,2248.0,0.5467296079568843,4.981832154395868
613534,2019,2.0,46.0,-0.11934536387127669,-1.6539976655967346
614179,2019,1.0,32.0,-0.5318600886517437,-5.13776845637584
614179,2023,1.0,29.0,0.1914497387778554,0.7313380021314063
615698,2019,18.0,1600.0,0.5705612645339982,4.970530758878633
615698,2021,22.0,1901.0,-0.07427159392085651,-0.6387969798248418
615698,2022,30.0,2753.0,-0.04372143531369059,-0.05034802394430276
615698,2023,19.0,1714.0,0.27852360223036454,1.558745114424034
615698,2024,29.0,2613.0,-0.2358516846806835,-1.5649713049685818
615698,2025,25.0,1929.0,-0.015467501933348428,0.031785734535719
617228,2022,1.0,24.0,0.230438221337306,1.9932906145676987
621016,2023,2.0,40.0,-0.38413591431008626,-3.2933835664107547
621051,2022,1.0,12.0,0.1695711693141844,0.16957116931418423
621052,2018,1.0,73.0,-0.5611028420114739,-0.6508792967333097
