bref_id,season,name_bref,team_bref,ip_bref,g_bref,ir,is_count,is_pct
mcguire01,2022,Reese McGuire,TOT,1.0,1,0,0,
mchugco01,2022,Collin McHugh,ATL,69.1,58,38,10,74.0
mckayda02,2022,David McKay,TOT,6.2,4,2,2,0.0
mckenry01,2022,Ryan McKenna,BAL,1.1,2,3,3,0.0
mckentr01,2022,Triston McKenzie,CLE,191.1,31,0,0,
mearsni01,2022,Nick Mears,PIT,2.0,2,0,0,
medinad01,2022,Adonis Medina,NYM,23.2,14,6,3,50.0
megiltr01,2022,Trevor Megill,MIN,45.0,39,16,4,75.0
megilty01,2022,Tylor Megill,NYM,47.1,15,1,0,100.0
mejiaje02,2022,J.C. Mejía,MIL,2.1,2,0,0,
melanma01,2022,Mark Melancon,ARI,56.0,62,3,1,67.0
menezco01,2022,Conner Menez*,CHC,1.0,1,1,0,100.0
mengdda01,2022,Daniel Mengden,KCR,7.0,5,1,0,100.0
merriwh01,2022,Whit Merrifield,TOT,1.0,1,0,0,
merryju01,2022,Julian Merryweather,TOR,26.2,26,9,6,33.0
middlke01,2022,Keynan Middleton,ARI,17.0,18,11,2,82.0
mikolmi01,2022,Miles Mikolas,STL,202.1,33,0,0,
mileywa01,2022,Wade Miley*,CHC,37.0,9,0,0,
millesh01,2022,Shelby Miller,SFG,7.0,4,0,0,
millety01,2022,Tyson Miller,TEX,10.2,4,0,0,
millsal02,2022,Alec Mills,CHC,17.2,7,1,0,100.0
millswy01,2022,Wyatt Mills,TOT,29.1,27,12,4,67.0
milneho01,2022,Hoby Milner*,MIL,64.2,67,37,5,86.0
milonto01,2022,Tommy Milone*,SEA,16.2,7,0,0,
minayju01,2022,Juan Minaya,MIN,9.2,6,3,0,100.0
minteaj01,2022,A.J. Minter*,ATL,70.0,75,23,6,74.0
misiean01,2022,Anthony Misiewicz*,TOT,29.0,32,15,7,53.0
molinya01,2022,Yadier Molina,STL,2.0,2,0,0,
mollsa01,2022,Sam Moll*,OAK,43.1,53,42,14,67.0
montebr01,2022,Bryce Montes de Oca,NYM,3.1,3,1,0,100.0
montera01,2022,Rafael Montero,HOU,68.1,71,21,5,76.0
moorema02,2022,Matt Moore*,TEX,74.0,63,21,7,67.0
moralfr02,2022,Francisco Morales,PHI,5.0,3,0,0,
moranbr01,2022,Brian Moran*,LAA,0.1,1,1,1,0.0
moranjo01,2022,Jovani Morán*,MIN,40.2,31,9,3,67.0
morejad01,2022,Adrián Morejón*,SDP,34.0,26,9,0,100.0
moretda01,2022,Dauri Moreta,CIN,38.1,35,8,2,75.0
morgael01,2022,Eli Morgan,CLE,66.2,50,25,6,76.0
moronre01,2022,Reyes Moronta,TOT,37.2,39,13,6,54.0
morrico01,2022,Cody Morris,CLE,23.2,7,0,0,
munozan01,2022,Andrés Muñoz,SEA,65.0,64,25,4,84.0
murfepe01,2022,Penn Murfee,SEA,69.1,64,27,4,85.0
murphpa02,2022,Patrick Murphy,WSN,5.2,6,0,0,
mushipa01,2022,Parker Mushinski*,HOU,7.1,7,2,0,100.0
myerswi01,2022,Wil Myers,SDP,3.2,4,2,1,50.0
naileja01,2022,James Naile,STL,9.0,7,3,0,100.0
nanceto01,2022,Tommy Nance,MIA,43.2,35,15,9,40.0
nardian01,2022,Andrew Nardi*,MIA,14.2,13,5,5,0.0
naughpa01,2022,Packy Naughton*,STL,32.0,26,17,5,71.0
nelsoky01,2022,Kyle Nelson*,ARI,37.0,43,21,8,62.0
nelsoni01,2022,Nick Nelson,PHI,68.2,47,23,6,74.0
nerishe01,2022,Hector Neris,HOU,65.1,70,7,1,86.0
neusesh01,2022,Sheldon Neuse,OAK,3.2,3,2,0,100.0
newcose01,2022,Sean Newcomb*,TOT,27.2,20,11,4,64.0
nittovi01,2022,Vinny Nittoli,PHI,2.0,2,0,0,
nogosst01,2022,Stephen Nogosek,NYM,22.0,12,7,2,71.0
norrida01,2022,Daniel Norris*,TOT,58.2,41,14,4,71.0
norwoja01,2022,James Norwood,PHI,17.1,20,4,0,100.0
obrieri01,2022,Riley O'Brien,SEA,1.0,1,0,0,
odayda01,2022,Darren O'Day,ATL,21.2,28,8,2,75.0
ogandcr01,2022,Cristofer Ogando,TBR,4.1,3,0,0,
okertst01,2022,Steven Okert*,MIA,51.1,60,19,5,74.0
ollerad01,2022,Adam Oller,OAK,74.1,19,0,0,
ortegol01,2022,Oliver Ortega,LAA,34.0,27,10,4,60.0
ortizlu02,2022,Luis Ortiz,SFG,8.2,6,3,1,67.0
ortka01,2022,Kaleb Ort,BOS,28.1,25,7,4,43.0
ottavad01,2022,Adam Ottavino,NYM,65.2,66,38,14,63.0
overtco01,2022,Connor Overton,CIN,33.0,6,1,0,100.0
oviedjo01,2022,Johan Oviedo,TOT,56.0,21,12,6,50.0
owingch01,2022,Chris Owings,BAL,1.0,1,0,0,
padilni01,2022,Nicholas Padilla,CHC,1.2,1,2,2,0.0
paganem01,2022,Emilio Pagán,MIN,63.0,59,13,5,62.0
palacje01,2022,Jermaine Palacios,MIN,0.2,2,3,0,100.0
pallaan01,2022,Andre Pallante,STL,108.0,47,23,9,61.0
pareden01,2022,Enoli Paredes,HOU,3.0,3,0,0,
pattosp01,2022,Spencer Patton,TEX,7.0,7,2,0,100.0
payamjo01,2022,Joel Payamps,TOT,55.2,41,26,8,69.0
peacoma01,2022,Matt Peacock,TOT,10.0,9,9,3,67.0
pegueel01,2022,Elvis Peguero,LAA,17.1,13,14,4,71.0
pepiory01,2022,Ryan Pepiot,LAD,36.1,9,0,0,
peralfr01,2022,Freddy Peralta,MIL,78.0,18,0,0,
peralwa01,2022,Wandy Peralta*,NYY,56.1,56,28,6,79.0
peralwi01,2022,Wily Peralta,DET,38.1,28,5,2,60.0
perdolu02,2022,Luis Perdomo,MIL,23.2,14,7,2,71.0
perezci01,2022,Cionel Pérez*,BAL,57.2,66,40,13,67.0
perezfr01,2022,Francisco Pérez*,WSN,8.2,10,1,1,0.0
perezol01,2022,Óliver Pérez*,ARI,4.0,7,3,1,67.0
peterda01,2022,David Peterson*,NYM,105.2,28,4,0,100.0
peterdi01,2022,Dillon Peters*,PIT,39.1,22,9,5,44.0
peterja01,2022,Jace Peterson,MIL,1.0,1,0,0,
phelpda01,2022,David Phelps,TOR,63.2,65,27,6,78.0
phillbr02,2022,Brett Phillips,TOT,4.0,3,0,0,
phillev01,2022,Evan Phillips,LAD,63.0,64,22,5,77.0
pilkiko01,2022,Konnor Pilkington*,CLE,58.0,15,0,0,
pindech01,2022,Chad Pinder,OAK,1.0,1,0,0,
plassmi01,2022,Michael Plassmeyer*,PHI,7.1,2,3,0,100.0
plaweke01,2022,Kevin Plawecki,TOT,1.0,1,0,0,
plesaza01,2022,Zach Plesac,CLE,131.2,25,0,0,
pocheco01,2022,Colin Poche*,TBR,58.2,65,14,4,71.0
poppese01,2022,Sean Poppen,ARI,28.2,29,13,1,92.0
popza01,2022,Zach Pop,TOT,39.0,35,21,4,81.0
poteeco01,2022,Cody Poteet,MIA,28.0,12,5,4,20.0
pressry01,2022,Ryan Pressly,HOU,48.1,50,7,2,71.0
priceda01,2022,David Price*,LAD,40.1,40,12,4,67.0
pruitau01,2022,Austin Pruitt,OAK,55.1,39,12,5,58.0
pujolal01,2022,Albert Pujols,STL,1.0,1,0,0,
pukaj01,2022,A.J. Puk*,OAK,66.1,62,22,7,68.0
quijajo01,2022,José Quijada*,LAA,40.2,42,28,4,86.0
raineta01,2022,Tanner Rainey,WSN,30.0,29,3,0,100.0
raleybr01,2022,Brooks Raley*,TBR,53.2,60,21,6,71.0
ramirer02,2022,Erasmo Ramírez,WSN,86.1,60,33,9,73.0
ramirno01,2022,Noé Ramirez,ARI,50.0,55,24,6,75.0
ramiryo01,2022,Yohan Ramírez,TOT,37.1,30,11,2,82.0
reedja02,2022,Jake Reed,TOT,16.2,18,8,6,25.0
reidfse01,2022,Sean Reid-Foley,NYM,10.0,7,4,3,25.0
reyesde02,2022,Denyi Reyes,BAL,7.2,3,0,0,
reyesfr01,2022,Franmil Reyes,CHC,1.0,1,1,1,0.0
reyesge01,2022,Gerardo Reyes,LAA,2.0,2,0,0,
reyespa01,2022,Pablo Reyes,MIL,1.0,1,0,0,
reynoma03,2022,Matt Reynolds,TOT,1.1,2,3,3,0.0
richaga01,2022,Garrett Richards,TEX,42.2,32,4,0,100.0
richatr01,2022,Trevor Richards,TOR,64.0,62,28,8,71.0
roberda08,2022,David Robertson,TOT,63.2,58,9,1,89.0
roberet01,2022,Ethan Roberts,CHC,7.2,9,3,3,0.0
robleha01,2022,Hansel Robles,BOS,24.2,26,7,2,71.0
rodride01,2022,Dereck Rodríguez,MIN,7.2,2,0,0,
rodriel02,2022,Elvin Rodríguez,DET,29.2,7,3,0,100.0
rodrijo06,2022,Joely Rodríguez*,NYM,50.1,55,17,3,82.0
rodrima01,2022,Manuel Rodríguez,CHC,13.2,14,6,1,83.0
rodriye01,2022,Yerry Rodríguez,TEX,1.0,1,0,0,
rogerjo01,2022,Josh Rogers*,WSN,26.1,16,8,5,37.0
rogerta01,2022,Taylor Rogers*,TOT,64.1,66,17,5,71.0
rogerty01,2022,Tyler Rogers,SFG,75.2,68,11,6,45.0
romanjo03,2022,Jordan Romano,TOR,64.0,63,15,3,80.0
romerjh01,2022,Jhon Romero,MIN,5.0,4,3,3,0.0
romerjo01,2022,JoJo Romero*,TOT,16.1,17,8,1,87.0
romerto01,2022,Tommy Romero,TOT,8.1,4,0,0,
romose01,2022,Sergio Romo,TOT,18.0,23,10,3,70.0
rondoan01,2022,Angel Rondón,STL,5.0,1,0,0,
rosenke01,2022,Kenny Rosenberg*,LAA,10.2,3,1,0,100.0
rossmbu01,2022,Bubby Rossman,PHI,1.0,1,0,0,
ruckemi01,2022,Michael Rucker,CHC,54.2,41,23,5,78.0
rufda01,2022,Darin Ruf,TOT,2.0,1,0,0,
ruizjo01,2022,José Ruiz,CHW,60.2,63,28,11,61.0
ruizno01,2022,Norge Ruíz,OAK,19.0,14,8,2,75.0
sadzeco01,2022,Connor Sadzeck,MIL,3.0,2,0,0,
sampsad01,2022,Adrian Sampson,CHC,104.1,21,1,0,100.0
sanchaa01,2022,Aaron Sanchez,TOT,60.0,15,2,0,100.0
sanchca01,2022,Yolmer Sanchez,BOS,1.0,1,0,0,
sanchcr01,2022,Cristopher Sánchez*,PHI,40.0,15,11,6,45.0
sanchmi01,2022,Miguel Sánchez,MIL,13.1,12,6,2,67.0
sandeph01,2022,Phoenix Sanders,TBR,14.2,8,2,1,50.0
sandlni01,2022,Nick Sandlin,CLE,44.0,46,30,10,67.0
sandsco01,2022,Cole Sands,MIN,30.2,11,3,0,100.0
sanmare01,2022,Reiver Sanmartin*,CIN,57.0,45,26,9,65.0
santade01,2022,Dennis Santana,TEX,58.2,63,40,9,77.0
santito01,2022,Tony Santillan,CIN,19.2,21,16,5,69.0
santogr01,2022,Gregory Santos,SFG,3.2,2,1,0,100.0
sauceta01,2022,Tayler Saucedo*,TOR,2.2,4,6,2,67.0
sawamhi01,2022,Hirokazu Sawamura,BOS,50.2,49,33,16,52.0
sborzjo01,2022,Josh Sborz,TEX,22.1,19,7,5,29.0
schmicl01,2022,Clarke Schmidt,NYY,57.2,29,12,3,75.0
schrejo01,2022,John Schreiber,BOS,65.0,64,45,14,69.0
schroma01,2022,Max Schrock,CIN,1.0,1,0,0,
schwifr01,2022,Frank Schwindel,CHC,3.0,3,0,0,
scottta01,2022,Tanner Scott*,MIA,62.2,67,8,5,37.0
scottta02,2022,Tayler Scott,SDP,12.0,8,7,1,86.0
searsjp01,2022,JP Sears*,TOT,70.0,17,2,0,100.0
sedloco01,2022,Cody Sedlock,BAL,3.0,1,0,0,
selmasa01,2022,Sam Selman*,OAK,18.1,16,11,5,55.0
servebr01,2022,Brian Serven,COL,1.0,1,0,0,
severan01,2022,Anderson Severino*,CHW,7.1,6,6,1,83.0
sewalpa01,2022,Paul Sewald,SEA,64.0,65,14,5,64.0
shawbr01,2022,Bryan Shaw,CLE,58.1,60,19,5,74.0
sheffjo01,2022,Jordan Sheffield,COL,2.0,2,0,0,
sheffju01,2022,Justus Sheffield*,SEA,11.2,6,2,0,100.0
shrevch01,2022,Chasen Shreve*,NYM,26.1,25,17,9,47.0
simmoan01,2022,Andrelton Simmons,CHC,1.0,1,0,0,
simslu01,2022,Lucas Sims,CIN,6.2,6,4,1,75.0
singebr01,2022,Brady Singer,KCR,153.1,27,0,0,
smeltde01,2022,Devin Smeltzer*,MIN,70.1,15,1,1,0.0
smithca03,2022,Caleb Smith*,ARI,70.0,44,15,3,80.0
smithch12,2022,Chad Smith,COL,18.0,15,14,9,36.0
smithdr01,2022,Drew Smith,NYM,46.0,44,14,8,43.0
smithjo05,2022,Joe Smith,MIN,27.1,34,14,0,100.0
smithwi04,2022,Will Smith*,TOT,59.0,65,17,9,47.0
sneadki01,2022,Kirby Snead*,OAK,44.2,46,25,6,76.0
snideco01,2022,Collin Snider,KCR,34.1,42,31,6,81.0
snydeni01,2022,Nicklaus Snyder,TEX,1.0,2,0,0,
solomja01,2022,Jared Solomon,CIN,8.1,9,0,0,
sotogr01,2022,Gregory Soto*,DET,60.1,64,10,2,80.0
sousabe01,2022,Bennett Sousa*,CHW,20.1,25,19,6,68.0
speiega01,2022,Gabe Speier*,KCR,19.1,17,11,5,55.0
sprinje01,2022,Jeffrey Springs*,TBR,135.1,33,10,2,80.0
stammcr01,2022,Craig Stammen,SDP,40.2,33,18,12,33.0
stanery01,2022,Ryne Stanek,HOU,54.2,59,22,9,59.0
stashco01,2022,Cody Stashak,MIN,16.1,11,7,6,14.0
staumjo01,2022,Josh Staumont,KCR,37.2,42,7,2,71.0
steckdr01,2022,Drew Steckenrider,SEA,14.1,16,0,0,
stephja01,2022,Jackson Stephens,ATL,53.2,39,6,2,67.0
stephro01,2022,Robert Stephenson,TOT,58.0,58,22,4,82.0
stephtr01,2022,Trevor Stephan,CLE,63.2,66,20,5,75.0
stjohlo01,2022,Locke St. John*,CHC,2.0,1,0,0,
stouter01,2022,Eric Stout*,TOT,22.1,20,13,7,46.0
strahma01,2022,Matt Strahm*,BOS,44.2,50,26,7,73.0
stratch01,2022,Chris Stratton,TOT,63.1,60,33,13,61.0
strichu01,2022,Hunter Strickland,CIN,62.1,66,14,4,71.0
stridsp01,2022,Spencer Strider,ATL,131.2,31,3,0,100.0
stripro01,2022,Ross Stripling,TOR,134.1,32,3,0,100.0
strzepe01,2022,Peter Strzelecki,MIL,35.0,30,9,3,67.0
stubbga01,2022,Garrett Stubbs,PHI,3.2,4,0,0,
suarejo01,2022,José Suarez*,LAA,109.0,22,1,0,100.0
suarero01,2022,Robert Suarez,SDP,47.2,45,17,5,71.0
sulsebe01,2022,Beau Sulser,TOT,22.1,10,12,6,50.0
sulseco01,2022,Cole Sulser,MIA,34.0,39,17,3,82.0
suterbr01,2022,Brent Suter*,MIL,66.2,54,19,11,42.0
swanser01,2022,Erik Swanson,SEA,53.2,57,12,4,67.0
swarmma01,2022,Matt Swarmer,CHC,34.0,11,1,1,0.0
syndeno01,2022,Noah Syndergaard,TOT,134.2,25,0,0,
szaputh01,2022,Thomas Szapucki*,TOT,15.0,11,8,4,50.0
tapiado01,2022,Domingo Tapia,OAK,17.0,11,5,3,40.0
tarnofr01,2022,Freddy Tarnok,ATL,0.2,1,1,1,0.0
tatedi01,2022,Dillon Tate,BAL,73.2,67,23,2,91.0
taylobl01,2022,Blake Taylor*,HOU,16.0,19,9,3,67.0
taylomi02,2022,Michael A. Taylor,KCR,2.0,1,0,0,
teperry01,2022,Ryan Tepera,LAA,57.1,59,21,9,57.0
thielca01,2022,Caleb Thielbar*,MIN,59.1,67,43,8,81.0
thompke02,2022,Keegan Thompson,CHC,115.0,29,13,4,69.0
thompma02,2022,Mason Thompson,WSN,24.2,24,9,0,100.0
thompry02,2022,Ryan Thompson,TBR,42.2,47,20,7,65.0
thompza01,2022,Zach Thompson,PIT,121.2,29,0,0,
thompza02,2022,Zack Thompson*,STL,34.2,22,5,3,40.0
thorntr01,2022,Trent Thornton,TOR,46.0,32,17,1,94.0
thornty01,2022,Tyler Thornburg,TOT,19.0,14,10,3,70.0
tinocje01,2022,Jesús Tinoco,TEX,20.2,17,10,3,70.0
topaju01,2022,Justin Topa,MIL,7.1,7,4,1,75.0
torrelu01,2022,Luis Torrens,SEA,2.0,2,0,0,
toussto01,2022,Touki Toussaint,LAA,25.1,8,2,2,0.0
treinbl01,2022,Blake Treinen,LAD,5.0,5,0,0,
trivilo01,2022,Lou Trivino,TOT,53.2,64,48,9,81.0
tullyta01,2022,Tanner Tully*,CLE,6.0,3,0,0,
tylerky01,2022,Kyle Tyler,SDP,4.0,2,2,1,50.0
ucetaed01,2022,Edwin Uceta,ARI,17.0,10,8,4,50.0
uelmeer01,2022,Erich Uelmen,CHC,27.0,25,16,5,69.0
underdu01,2022,Duane Underwood Jr.,PIT,57.1,51,20,6,70.0
urenajo01,2022,José Ureña,TOT,97.0,21,4,3,25.0
urquijo01,2022,José Urquidy,HOU,164.1,29,0,0,
valdece01,2022,César Valdez,LAA,1.0,1,3,3,0.0
valdeph01,2022,Phillips Valdéz,BOS,16.1,13,3,1,67.0
vanmejo01,2022,Josh VanMeter,PIT,3.0,3,0,0,
vargail01,2022,Ildemaro Vargas,TOT,1.0,1,0,0,
vasquan02,2022,Andrew Vasquez*,TOT,8.2,10,2,0,100.0
velasvi01,2022,Vince Velasquez,CHW,75.1,27,5,4,20.0
verhadr01,2022,Drew VerHagen,STL,21.2,19,10,1,90.0
vesiaal01,2022,Alex Vesia*,LAD,54.1,63,27,7,74.0
vespini01,2022,Nick Vespi*,BAL,26.1,25,17,5,71.0
vestwi01,2022,Will Vest,DET,63.0,59,29,9,69.0
vieauca01,2022,Cam Vieaux*,PIT,8.2,8,8,6,25.0
vizcaar01,2022,Arodys Vizcaíno,KCR,5.2,7,0,0,
vothau01,2022,Austin Voth,TOT,101.2,41,13,1,92.0
waiteco01,2022,Cole Waites,SFG,5.2,7,0,0,
walshja02,2022,Jake Walsh,STL,2.2,3,2,0,100.0
waltena01,2022,Nash Walters,LAA,0.1,1,0,0,
waltodo01,2022,Donovan Walton,SFG,1.0,1,0,0,
wantzan01,2022,Andrew Wantz,LAA,50.1,42,17,3,82.0
warrear01,2022,Art Warren,CIN,36.0,39,20,10,50.0
warreau01,2022,Austin Warren,LAA,16.0,14,9,8,11.0
watkisp01,2022,Spenser Watkins,BAL,105.1,23,0,0,
weavelu01,2022,Luke Weaver,TOT,35.2,26,14,8,43.0
weberry01,2022,Ryan Weber,NYY,10.2,5,0,0,
weemsjo01,2022,Jordan Weems,WSN,39.2,32,18,6,67.0
weissgr01,2022,Greg Weissert,NYY,11.1,12,8,2,75.0
weissza01,2022,Zack Weiss,LAA,13.1,12,6,4,33.0
wellsal01,2022,Alex Wells*,BAL,3.2,2,1,0,100.0
wendejb01,2022,J.B. Wendelken,ARI,29.0,29,12,4,67.0
wesneha01,2022,Hayden Wesneski,CHC,33.0,6,0,0,
whitemi03,2022,Mitch White,TOT,99.0,25,2,0,100.0
whitlga01,2022,Garrett Whitlock,BOS,78.1,31,1,0,100.0
whitlko01,2022,Kodi Whitley,STL,12.2,14,5,2,60.0
wickro01,2022,Rowan Wick,CHC,64.0,64,17,5,71.0
widenta01,2022,Taylor Widener,ARI,17.1,14,7,4,43.0
wilesco01,2022,Collin Wiles,OAK,9.2,4,2,0,100.0
willide03,2022,Devin Williams,MIL,60.2,65,13,2,85.0
willitr01,2022,Trevor Williams,NYM,89.2,30,13,9,31.0
wilsobr02,2022,Bryse Wilson,PIT,115.2,25,5,3,40.0
wilsoju10,2022,Justin Wilson*,CIN,3.2,5,4,0,100.0
wilsost02,2022,Steven Wilson,SDP,53.0,50,24,13,46.0
winckjo01,2022,Josh Winckowski,BOS,70.1,15,0,0,
windejo01,2022,Josh Winder,MIN,67.0,15,0,0,
wislema01,2022,Matt Wisler,TBR,44.0,39,7,2,71.0
wittgni01,2022,Nick Wittgren,STL,29.0,29,24,6,75.0
woodfja01,2022,Jake Woodford,STL,48.1,27,13,3,77.0
woodswi02,2022,William Woods,ATL,2.0,2,0,0,
wynnsau01,2022,Austin Wynns,SFG,2.0,2,0,0,
yacabji01,2022,Jimmy Yacabonis,TOT,14.0,14,3,1,67.0
yajurmi01,2022,Miguel Yajure,PIT,24.1,12,3,1,67.0
yarbrry01,2022,Ryan Yarbrough*,TBR,80.0,20,0,0,
yateski01,2022,Kirby Yates,ATL,7.0,9,0,0,
youngal01,2022,Alex Young*,TOT,26.2,25,20,6,70.0
youngda02,2022,Danny Young*,TOT,6.1,3,5,1,80.0
zabalan01,2022,Aneurys Zabala,MIA,2.2,2,1,1,0.0
zastrro01,2022,Rob Zastryzny*,TOT,4.0,6,6,0,100.0
zerpaan01,2022,Angel Zerpa*,KCR,11.0,3,0,0,
zimmebr02,2022,Bruce Zimmermann*,BAL,73.2,15,0,0,
