batter,sprint_speed
660271,28.2
668804,28.2
666160,28.2
641513,28.2
669701,28.2
668952,28.2
676391,28.2
666915,28.2
630105,28.2
571976,28.2
643289,28.2
676369,28.2
642721,28.2
606132,28.2
642731,28.2
596103,28.2
663457,28.2
680814,28.2
670768,28.2
444876,28.2
656514,28.2
592885,28.1
666134,28.1
686676,28.1
671289,28.1
593871,28.1
602074,28.1
670770,28.1
623912,28.1
542194,28.1
641505,28.1
656248,28.1
666185,28.1
641355,28.1
514888,28.1
672356,28.0
662139,28.0
628338,28.0
595909,28.0
664728,28.0
641779,28.0
570481,28.0
594807,28.0
545341,28.0
647351,28.0
650859,27.9
516782,28.0
605113,27.9
664314,27.9
595879,27.9
502054,27.9
622534,27.9
666969,27.9
592325,27.9
673357,27.9
665482,27.9
593428,27.9
500871,27.9
543257,27.9
606992,27.9
676632,27.9
664023,27.9
621028,27.9
641584,27.9
543305,27.9
641531,27.9
663647,27.9
518586,27.8
596146,27.8
624414,27.8
680700,27.8
621450,27.8
667670,27.8
572008,27.8
679529,27.8
664913,27.8
663743,27.8
453568,27.8
621550,27.8
677551,27.8
676480,27.8
571980,27.8
669720,27.8
650559,27.8
572041,27.8
624503,27.8
669004,27.8
663586,27.8
609275,27.8
642715,27.8
669394,27.7
572204,27.7
621453,27.7
657557,27.7
687093,27.7
666464,27.7
682985,27.7
670032,27.7
663697,27.7
649557,27.7
656669,27.7
516416,27.7
670276,27.7
657061,27.7
670712,27.7
668709,27.7
669397,27.7
642727,27.7
592206,27.7
547180,27.6
666135,27.6
622268,27.6
596019,27.6
672820,27.6
643217,27.6
657656,27.6
592696,27.6
546991,27.6
675656,27.6
665828,27.6
664029,27.6
605119,27.5
622682,27.6
645277,27.5
575929,27.5
444482,27.5
501571,27.5
664040,27.5
669374,27.5
672515,27.5
592348,27.5
666182,27.5
669257,27.5
686823,27.5
663624,27.5
643376,27.5
670869,27.5
592622,27.5
592192,27.5
668715,27.4
668843,27.4
660162,27.4
671218,27.4
605141,27.4
660829,27.4
660650,27.4
663611,27.4
609280,27.4
678662,27.4
628451,27.4
608703,27.4
666801,27.4
643446,27.4
621563,27.3
660636,27.3
668942,27.3
665019,27.3
544369,27.3
681481,27.3
666971,27.3
592450,27.3
660821,27.3
672695,27.3
608686,27.3
592178,27.3
672284,27.3
596117,27.3
679631,27.3
600869,27.3
663698,27.2
656811,27.2
680977,27.2
571970,27.2
640457,27.2
668472,27.2
608336,27.2
668939,27.1
545121,27.1
543281,27.1
606993,27.1
592669,27.1
663993,27.1
608701,27.1
543543,27.1
621043,27.1
650490,27.1
596059,27.1
542364,27.1
686681,27.1
641856,27.0
598265,27.1
518792,27.0
664761,27.0
669065,27.0
673962,27.0
592273,27.0
570731,27.0
624585,27.0
669357,27.0
546318,27.0
671277,27.0
573262,27.0
669289,27.0
669087,27.0
606466,27.0
661388,27.0
663616,27.0
572816,27.0
542921,26.9
642336,26.9
493329,26.9
571771,26.9
650402,26.9
681146,26.9
641487,26.9
621532,26.9
656896,26.9
683146,26.9
650333,26.9
660707,26.9
571745,26.9
518692,26.9
608596,26.8
624428,26.8
622110,26.8
666211,26.8
657077,26.8
656582,26.8
607461,26.8
650907,26.8
660766,26.8
676701,26.8
664247,26.8
542340,26.8
663728,26.8
676950,26.7
665155,26.7
656695,26.8
660634,26.8
571657,26.7
665489,26.7
681584,26.7
613564,26.7
623168,26.7
663898,26.7
663656,26.7
602104,26.7
656180,26.7
605131,26.7
623520,26.6
592743,26.6
657757,26.6
623993,26.6
665154,26.6
542303,26.6
640449,26.6
670541,26.6
665742,26.6
608324,26.6
663886,26.6
572233,26.6
595777,26.6
664670,26.6
656976,26.6
642020,26.5
501659,26.5
595284,26.5
605204,26.5
677954,26.5
661531,26.4
641914,26.4
543592,26.4
656941,26.4
606115,26.4
501303,26.4
649966,26.4
518934,26.4
670351,26.4
500743,26.4
503556,26.4
683021,26.4
641598,26.4
664731,26.4
592518,26.4
621566,26.3
663845,26.3
643265,26.3
543228,26.3
502671,26.3
488771,26.3
669742,26.3
605612,26.3
642086,26.3
643393,26.3
608577,26.3
605137,26.2
543685,26.3
669304,26.2
683734,26.2
608369,26.2
660620,26.2
620443,26.2
543939,26.2
670623,26.2
502110,26.1
462101,26.1
669221,26.1
518595,26.1
664058,26.1
641511,26.1
543510,26.1
668721,26.1
672478,26.1
642165,26.1
669134,26.1
668751,26.1
664901,26.1
547989,26.1
660294,26.1
553869,26.1
571875,26.1
680777,26.1
572761,26.0
624512,26.0
641680,26.0
605244,26.0
592626,26.0
664874,26.0
614177,26.0
666018,26.0
593643,25.9
664774,25.9
656555,25.9
665120,25.9
640461,25.9
641645,25.9
543105,25.9
456781,25.9
553993,25.9
668800,25.8
608841,25.8
543309,25.8
543333,25.8
641857,25.8
606213,25.8
570482,25.8
641432,25.8
467793,25.7
573131,25.7
519390,25.7
608348,25.7
518626,25.7
572287,25.7
650391,25.7
624413,25.7
605353,25.7
663527,25.7
686469,25.6
628450,25.6
608385,25.6
643524,25.6
646240,25.6
641820,25.6
650619,25.6
621512,25.6
545358,25.6
443558,25.5
571912,25.5
543877,25.5
571448,25.5
519203,25.5
596748,25.5
543063,25.5
594777,25.4
488726,25.4
446334,25.4
676646,25.4
647304,25.3
458015,25.3
660688,25.3
521692,25.3
621458,25.3
676475,25.3
645444,25.3
527038,25.3
543068,25.2
596142,25.2
572039,25.2
547379,25.2
519058,25.1
476704,25.1
596847,25.1
624431,25.1
665861,25.0
457759,25.0
606019,25.0
605170,24.9
671213,24.9
642851,24.9
595956,24.9
600303,24.9
622666,24.8
608700,24.8
519222,24.8
664034,24.8
572228,24.7
650331,24.7
666179,24.7
657709,24.7
592200,24.6
641470,24.6
605421,24.5
519317,24.5
595978,24.5
642136,24.5
553902,24.5
429664,24.4
645801,24.4
474832,24.4
553882,24.3
435559,24.3
664850,24.3
595453,24.2
672386,24.2
592567,24.2
668663,24.1
641786,24.1
596129,24.0
642133,24.0
542583,24.0
571466,23.9
607732,23.7
455139,23.7
506702,23.7
408234,23.1
405395,22.7
455117,22.6
518735,22.1
425877,21.8
