ptype,era,year,pid,tier,horizon,n_windows,var_per_unit,var_total,mean_total,mean_rate
H,2010-14,2014,452104,T2,game,135,0.474540015969535,7.9576561636263135,1.6592592592592592,0.4218455743879473
H,2010-14,2014,452104,T2,week,21,0.044801072303177474,28.547619047619055,9.380952380952381,0.4218455743879473
H,2010-14,2014,452104,T2,month,6,0.01199934716713608,113.46666666666665,37.666666666666664,0.4218455743879473
H,2010-14,2014,452234,T2,game,136,0.8150686123214718,10.590795206971677,2.0955882352941178,0.5470249520153551
H,2010-14,2014,452234,T2,week,22,0.13308545024390733,74.08874458874459,11.227272727272727,0.5470249520153551
H,2010-14,2014,452234,T2,month,6,0.04993476882541372,483.5,46.5,0.5470249520153551
H,2010-14,2014,452254,T3,game,162,0.5448247088243063,11.667548500881834,2.5123456790123457,0.5748587570621468
H,2010-14,2014,452254,T3,week,25,0.12133917843933091,82.97333333333334,15.84,0.5748587570621468
H,2010-14,2014,452254,T3,month,6,0.020299679953022714,455.5,67.5,0.5748587570621468
H,2010-14,2014,452655,T3,game,147,0.3770904198973411,7.987512813344516,2.741496598639456,0.6032934131736527
H,2010-14,2014,452655,T3,week,23,0.04219647658187456,50.16600790513833,16.565217391304348,0.6032934131736527
H,2010-14,2014,452655,T3,month,6,0.007921866708808446,159.06666666666666,66.33333333333333,0.6032934131736527
H,2010-14,2014,452678,T3,game,145,0.46602208169346926,8.5294061302682,2.110344827586207,0.4967532467532468
H,2010-14,2014,452678,T3,week,24,0.0628837961967471,57.04166666666667,12.458333333333334,0.4967532467532468
H,2010-14,2014,452678,T3,month,6,0.008749616236515042,185.5,50.5,0.4967532467532468
H,2010-14,2014,453056,T3,game,148,0.638713177984315,11.78451921309064,2.5675675675675675,0.5984251968503937
H,2010-14,2014,453056,T3,week,24,0.12251203177700315,75.85326086956522,15.125,0.5984251968503937
H,2010-14,2014,453056,T3,month,6,0.017264811181897204,346.2666666666667,63.333333333333336,0.5984251968503937
H,2010-14,2014,453211,T1,game,129,1.3815485109983916,9.9968507751938,1.6434108527131783,0.5
H,2010-14,2014,453211,T1,week,14,0.11561114121514625,50.68131868131867,10.714285714285714,0.5
H,2010-14,2014,453211,T1,month,6,0.024836257014776385,153.86666666666667,35.333333333333336,0.5
H,2010-14,2014,453400,T2,game,153,0.49595146294385195,7.974458204334366,1.196078431372549,0.2995090016366612
H,2010-14,2014,453400,T2,week,25,0.06339067297429216,44.11000000000001,6.88,0.2995090016366612
H,2010-14,2014,453400,T2,month,6,0.02838061946004815,308.6666666666667,30.333333333333332,0.2995090016366612
H,2010-14,2014,453568,T3,game,153,0.6293272221169168,13.45906432748538,2.5555555555555554,0.6033950617283951
H,2010-14,2014,453568,T3,week,25,0.16791477329176305,96.16666666666667,15.6,0.6033950617283951
H,2010-14,2014,453568,T3,month,6,0.04694528313023397,547.0666666666666,65.33333333333333,0.6033950617283951
H,2010-14,2014,453923,T1,game,141,0.738844115221232,6.578824721377915,1.5390070921985815,0.48873873873873874
H,2010-14,2014,453923,T1,week,14,0.07284233292461259,51.51648351648351,11.142857142857142,0.48873873873873874
H,2010-14,2014,453923,T1,month,5,0.031356384401627795,242.8,41.4,0.48873873873873874
H,2010-14,2014,453943,T3,game,157,0.6210249461807696,11.721460068593828,2.43312101910828,0.5787878787878787
H,2010-14,2014,453943,T3,week,24,0.0794744239804448,56.34601449275363,15.541666666666666,0.5787878787878787
H,2010-14,2014,453943,T3,month,6,0.015881127259762463,352.56666666666666,63.166666666666664,0.5787878787878787
H,2010-14,2014,455976,T3,game,155,0.33824392376696516,7.451193967322999,2.3548387096774195,0.5140845070422535
H,2010-14,2014,455976,T3,week,24,0.05992911500828151,50.579710144927546,14.666666666666666,0.5140845070422535
H,2010-14,2014,455976,T3,month,6,0.0019311914218883672,115.2,61.0,0.5140845070422535
H,2010-14,2014,456030,T2,game,134,0.36805497886507316,9.086578386264167,2.3507462686567164,0.5172413793103449
H,2010-14,2014,456030,T2,week,21,0.05108519739046814,32.05714285714286,14.571428571428571,0.5172413793103449
H,2010-14,2014,456030,T2,month,5,0.003074464952531039,97.30000000000001,61.4,0.5172413793103449
H,2010-14,2014,456078,T1,game,109,0.532191971533205,8.205912334352702,1.4036697247706422,0.3669064748201439
H,2010-14,2014,456078,T1,week,21,0.09493850468047414,34.29047619047619,7.095238095238095,0.3669064748201439
H,2010-14,2014,456078,T1,month,5,0.024597284929817734,108.2,29.8,0.3669064748201439
H,2010-14,2014,456422,T1,game,106,0.3247714049381357,7.264061096136566,1.6886792452830188,0.3675564681724846
H,2010-14,2014,456422,T1,week,18,0.037507587112981904,37.44117647058823,9.833333333333334,0.3675564681724846
H,2010-14,2014,456422,T1,month,5,0.004435509907599789,253.29999999999998,34.4,0.3675564681724846
H,2010-14,2014,456714,T2,game,151,0.7219065589444019,6.800529801324504,1.8609271523178808,0.4660033167495854
H,2010-14,2014,456714,T2,week,22,0.12510367681876697,73.21212121212122,12.545454545454545,0.4660033167495854
H,2010-14,2014,456714,T2,month,6,0.014386912601805973,370.2666666666667,46.666666666666664,0.4660033167495854
H,2010-14,2014,456715,T1,game,130,0.6357831610680447,9.606440071556351,1.9230769230769231,0.49800796812749004
H,2010-14,2014,456715,T1,week,21,0.0639038277618851,37.94761904761905,11.952380952380953,0.49800796812749004
H,2010-14,2014,456715,T1,month,5,0.009738151847976903,88.20000000000002,45.2,0.49800796812749004
H,2010-14,2014,457454,T1,game,114,0.790696945781366,8.033224654556745,1.1929824561403508,0.31264367816091954
H,2010-14,2014,457454,T1,week,19,0.1434939360009517,61.56140350877193,7.315789473684211,0.31264367816091954
H,2010-14,2014,457454,T1,month,5,0.05832365839664795,449.79999999999995,24.4,0.31264367816091954
H,2010-14,2014,457477,T2,game,135,0.5847901541674345,8.452515201768934,1.651851851851852,0.42234848484848486
H,2010-14,2014,457477,T2,week,23,0.11101948740535846,70.02766798418973,8.130434782608695,0.42234848484848486
H,2010-14,2014,457477,T2,month,6,0.04664625747199152,232.4,35.0,0.42234848484848486
H,2010-14,2014,457705,T3,game,146,0.5668836746476262,11.949173358526217,3.191780821917808,0.7191358024691358
H,2010-14,2014,457705,T3,week,23,0.09968063505235801,117.40711462450591,20.043478260869566,0.7191358024691358
H,2010-14,2014,457705,T3,month,6,0.015807608280623674,473.5,77.5,0.7191358024691358
H,2010-14,2014,457706,T3,game,153,0.37996619749264227,6.708978328173375,1.6274509803921569,0.3795731707317073
H,2010-14,2014,457706,T3,week,26,0.07762498584399107,43.61384615384616,9.576923076923077,0.3795731707317073
H,2010-14,2014,457706,T3,month,6,0.045442621812221765,438.8,41.0,0.3795731707317073
H,2010-14,2014,457708,T3,game,154,0.8332759946210327,14.591121297003651,2.3376623376623376,0.5616224648985959
H,2010-14,2014,457708,T3,week,25,0.15528086758085122,124.91666666666667,14.0,0.5616224648985959
H,2010-14,2014,457708,T3,month,6,0.03710009847987842,581.0666666666667,59.666666666666664,0.5616224648985959
H,2010-14,2014,457763,T2,game,147,0.6815388713184152,12.44152455502749,2.7891156462585034,0.6776859504132231
H,2010-14,2014,457763,T2,week,25,0.11018299927174692,84.80666666666667,15.84,0.6776859504132231
H,2010-14,2014,457763,T2,month,6,0.018498757949233002,242.4,67.0,0.6776859504132231
H,2010-14,2014,457775,T2,game,121,0.3878810624800884,7.824931129476584,1.9917355371900827,0.4446494464944649
H,2010-14,2014,457775,T2,week,19,0.07402647879967311,78.65497076023391,11.894736842105264,0.4446494464944649
H,2010-14,2014,457775,T2,month,5,0.0040450618160416734,46.7,47.2,0.4446494464944649
H,2010-14,2014,457803,T2,game,135,0.7563487500767767,12.911553344389162,1.7037037037037037,0.42201834862385323
H,2010-14,2014,457803,T2,week,22,0.12469444633144475,80.06060606060608,10.818181818181818,0.42201834862385323
H,2010-14,2014,457803,T2,month,5,0.03026322387407155,526.3000000000001,46.4,0.42201834862385323
H,2010-14,2014,458085,T1,game,125,0.6892410394265233,10.457161290322581,1.864,0.5393518518518519
H,2010-14,2014,458085,T1,week,17,0.18140704701340366,165.47058823529412,13.294117647058824,0.5393518518518519
H,2010-14,2014,458085,T1,month,4,0.030573407105052543,371.3333333333333,58.0,0.5393518518518519
H,2010-14,2014,458731,T3,game,145,0.5112645399475243,9.680842911877395,2.2620689655172415,0.5157232704402516
H,2010-14,2014,458731,T3,week,24,0.1103379150546517,94.41847826086956,13.375,0.5157232704402516
H,2010-14,2014,458731,T3,month,6,0.03274409490173834,537.8666666666667,54.666666666666664,0.5157232704402516
H,2010-14,2014,459964,T1,game,139,0.5612131938932734,8.708685225732458,1.5827338129496402,0.4462474645030426
H,2010-14,2014,459964,T1,week,22,0.09678363963282728,53.00432900432901,9.636363636363637,0.4462474645030426
H,2010-14,2014,459964,T1,month,6,0.04150663219387998,342.5666666666667,35.166666666666664,0.4462474645030426
H,2010-14,2014,460075,T2,game,135,0.6429409590996893,13.281039248203426,2.474074074074074,0.5758620689655173
H,2010-14,2014,460075,T2,week,22,0.12911582765475219,95.04112554112555,14.227272727272727,0.5758620689655173
H,2010-14,2014,460075,T2,month,6,0.033258572223613725,329.3666666666667,55.166666666666664,0.5758620689655173
H,2010-14,2014,460086,T3,game,155,0.6529470943802742,10.816673648931715,2.361290322580645,0.5692068429237948
H,2010-14,2014,460086,T3,week,24,0.08782198529786003,63.97101449275362,14.833333333333334,0.5692068429237948
H,2010-14,2014,460086,T3,month,6,0.022066672293537516,503.4666666666667,60.666666666666664,0.5692068429237948
H,2010-14,2014,460576,T3,game,146,0.6069811567517891,11.528436466698158,2.7465753424657535,0.6226708074534162
H,2010-14,2014,460576,T3,week,23,0.0934218465741269,68.75494071146245,17.130434782608695,0.6226708074534162
H,2010-14,2014,460576,T3,month,6,0.013828768551868672,166.0,67.0,0.6226708074534162
H,2010-14,2014,461235,T2,game,146,0.9356125782859198,13.316816249409541,2.0205479452054793,0.5086206896551724
H,2010-14,2014,461235,T2,week,24,0.15875628845514364,107.41847826086956,11.875,0.5086206896551724
H,2010-14,2014,461235,T2,month,6,0.06772197835147964,916.5666666666666,49.166666666666664,0.5086206896551724
H,2010-14,2014,461314,T2,game,150,0.8910682202336565,11.804250559284117,2.3666666666666667,0.5926544240400667
H,2010-14,2014,461314,T2,week,23,0.1280326605493113,77.88537549407113,14.608695652173912,0.5926544240400667
H,2010-14,2014,461314,T2,month,6,0.04732785395335675,477.7666666666667,59.166666666666664,0.5926544240400667
H,2010-14,2014,461416,T1,game,136,0.9020416364076494,5.935893246187364,1.1102941176470589,0.33705357142857145
H,2010-14,2014,461416,T1,week,18,0.07850339306739076,42.104575163398685,6.111111111111111,0.33705357142857145
H,2010-14,2014,461416,T1,month,6,0.03584780686102379,141.6,25.0,0.33705357142857145
H,2010-14,2014,461815,T1,game,128,0.6284694627317792,10.237635334645669,1.8515625,0.512987012987013
H,2010-14,2014,461815,T1,week,20,0.14116495077410274,65.08157894736841,11.35,0.512987012987013
H,2010-14,2014,461815,T1,month,5,0.027443725729049646,333.3,41.4,0.512987012987013
H,2010-14,2014,461858,T2,game,136,0.504918406560155,10.568572984749457,2.3455882352941178,0.5481099656357389
H,2010-14,2014,461858,T2,week,21,0.10864214524797018,83.31428571428572,14.285714285714286,0.5481099656357389
H,2010-14,2014,461858,T2,month,6,0.04395821417786891,792.5666666666666,53.166666666666664,0.5481099656357389
H,2010-14,2014,462101,T3,game,157,0.25368681216838634,5.074146660133922,1.9044585987261147,0.4364963503649635
H,2010-14,2014,462101,T3,week,25,0.039883049311059696,32.47666666666667,11.68,0.4364963503649635
H,2010-14,2014,462101,T3,month,6,0.007144497099269766,132.66666666666666,49.666666666666664,0.4364963503649635
H,2010-14,2014,466320,T3,game,139,0.450558973111366,10.562819309769576,2.870503597122302,0.642512077294686
H,2010-14,2014,466320,T3,week,22,0.049557720228089124,42.909090909090914,17.363636363636363,0.642512077294686
H,2010-14,2014,466320,T3,month,5,0.010472407184860928,136.3,79.4,0.642512077294686
H,2010-14,2014,466988,T1,game,106,0.48284392158330836,8.006199460916442,1.6320754716981132,0.4061032863849765
H,2010-14,2014,466988,T1,week,16,0.05620604015734016,41.09583333333333,9.8125,0.4061032863849765
H,2010-14,2014,466988,T1,month,4,0.018862349620028303,356.6666666666667,33.0,0.4061032863849765
H,2010-14,2014,467055,T3,game,156,0.5517311684944174,9.74735318444996,2.198717948717949,0.5376175548589341
H,2010-14,2014,467055,T3,week,25,0.09022357835752119,74.02333333333333,13.24,0.5376175548589341
H,2010-14,2014,467055,T3,month,6,0.029753258730100995,510.9666666666667,57.166666666666664,0.5376175548589341
H,2010-14,2014,467793,T3,game,152,0.6118556223320047,12.993333914255839,2.5065789473684212,0.5772727272727273
H,2010-14,2014,467793,T3,week,24,0.1426620039069185,143.06521739130434,15.25,0.5772727272727273
H,2010-14,2014,467793,T3,month,6,0.02784642986830524,345.8666666666667,63.333333333333336,0.5772727272727273
H,2010-14,2014,467827,T2,game,146,0.43958973652443184,7.874964572508267,1.678082191780822,0.4268292682926829
H,2010-14,2014,467827,T2,week,21,0.060583141581277956,55.35714285714285,10.428571428571429,0.4268292682926829
H,2010-14,2014,467827,T2,month,6,0.0037761655883267603,180.8,40.0,0.4268292682926829
H,2010-14,2014,471083,T2,game,136,0.45244873744250785,8.371187363834423,1.9191176470588236,0.4660714285714286
H,2010-14,2014,471083,T2,week,24,0.11631920890230936,67.02717391304348,10.625,0.4660714285714286
H,2010-14,2014,471083,T2,month,6,0.024546401324820565,359.46666666666664,41.666666666666664,0.4660714285714286
H,2010-14,2014,472528,T2,game,147,0.5807309107052258,8.938495946323734,1.9183673469387754,0.5155393053016454
H,2010-14,2014,472528,T2,week,23,0.10537138985697458,54.1501976284585,11.826086956521738,0.5155393053016454
H,2010-14,2014,472528,T2,month,6,0.007499493949939366,130.96666666666667,46.833333333333336,0.5155393053016454
H,2010-14,2014,474568,T2,game,147,0.5799394119776323,8.658466126176497,1.7687074829931972,0.46846846846846846
H,2010-14,2014,474568,T2,week,21,0.14075828371277158,81.74761904761904,10.952380952380953,0.46846846846846846
H,2010-14,2014,474568,T2,month,6,0.03002871690879369,418.66666666666663,43.333333333333336,0.46846846846846846
H,2010-14,2014,474892,T2,game,145,0.9754323648361003,16.38189655172414,1.993103448275862,0.5052447552447552
H,2010-14,2014,474892,T2,week,24,0.20698092973872723,116.89673913043478,12.125,0.5052447552447552
H,2010-14,2014,474892,T2,month,6,0.059637624382690914,809.7666666666667,48.166666666666664,0.5052447552447552
H,2010-14,2014,476704,T2,game,136,0.3077340266353455,5.877995642701525,1.9411764705882353,0.4664310954063604
H,2010-14,2014,476704,T2,week,22,0.049367868031631276,42.943722943722946,11.909090909090908,0.4664310954063604
H,2010-14,2014,476704,T2,month,5,0.022247192893285986,386.29999999999995,51.6,0.4664310954063604
H,2010-14,2014,476883,T1,game,122,0.8381356018901259,12.434155263514425,1.680327868852459,0.4606741573033708
H,2010-14,2014,476883,T1,week,16,0.09957254711150278,65.9625,11.3125,0.4606741573033708
H,2010-14,2014,476883,T1,month,5,0.010211658009441104,340.3,41.6,0.4606741573033708
H,2010-14,2014,477195,T1,game,142,1.6840572176161777,6.748027170112876,1.5140845070422535,0.5035128805620609
H,2010-14,2014,477195,T1,week,18,0.0829729011826131,36.35294117647059,9.666666666666666,0.5035128805620609
H,2010-14,2014,477195,T1,month,6,0.007946423232809413,107.86666666666665,35.666666666666664,0.5035128805620609
H,2010-14,2014,488671,T1,game,121,0.5938343663911845,7.905234159779615,1.1900826446280992,0.3150984682713348
H,2010-14,2014,488671,T1,week,21,0.09376606445947991,39.15714285714286,6.428571428571429,0.3150984682713348
H,2010-14,2014,488671,T1,month,6,0.0192317230195038,220.7,23.5,0.3150984682713348
H,2010-14,2014,488726,T3,game,156,0.471552540329614,9.72055417700579,3.378205128205128,0.7795857988165681
H,2010-14,2014,488726,T3,week,25,0.05502241094886287,68.87666666666667,20.72,0.7795857988165681
H,2010-14,2014,488726,T3,month,6,0.003547150716127862,98.66666666666666,87.33333333333333,0.7795857988165681
H,2010-14,2014,488771,T1,game,124,0.5299490595040358,9.596380802517702,1.3064516129032258,0.31640625
H,2010-14,2014,488771,T1,week,23,0.0983407504733401,39.52964426877471,6.565217391304348,0.31640625
H,2010-14,2014,488771,T1,month,6,0.0247328660367502,209.2,27.0,0.31640625
H,2010-14,2014,488862,T2,game,135,0.3942519513794093,6.215920398009953,1.6444444444444444,0.41965973534971646
H,2010-14,2014,488862,T2,week,21,0.052828396332408656,33.85714285714286,9.571428571428571,0.41965973534971646
H,2010-14,2014,488862,T2,month,6,0.03048046082548872,135.36666666666665,36.833333333333336,0.41965973534971646
H,2010-14,2014,493114,T2,game,129,0.29254209128741937,5.5935077519379846,2.317829457364341,0.5446265938069217
H,2010-14,2014,493114,T2,week,19,0.060867468282211616,37.58479532163742,13.842105263157896,0.5446265938069217
H,2010-14,2014,493114,T2,month,6,0.011565139984788923,314.9666666666667,50.166666666666664,0.5446265938069217
H,2010-14,2014,493316,T3,game,152,0.631076436558125,11.615196932729173,2.473684210526316,0.5829457364341085
H,2010-14,2014,493316,T3,week,24,0.08531163683714463,55.58695652173913,15.25,0.5829457364341085
H,2010-14,2014,493316,T3,month,6,0.0170592593282308,290.1666666666667,62.833333333333336,0.5829457364341085
H,2010-14,2014,493351,T3,game,158,0.4540064231771884,8.204305409981457,2.4050632911392404,0.578386605783866
H,2010-14,2014,493351,T3,week,25,0.09946423591517393,87.57666666666667,15.08,0.578386605783866
H,2010-14,2014,493351,T3,month,6,0.031927717486414244,540.8,63.0,0.578386605783866
H,2010-14,2014,493364,T2,game,144,0.6796405157342656,10.240821678321678,1.7291666666666667,0.4422735346358792
H,2010-14,2014,493364,T2,week,21,0.08988343022779086,55.05714285714284,10.571428571428571,0.4422735346358792
H,2010-14,2014,493364,T2,month,6,0.019159422332197012,156.7,41.5,0.4422735346358792
H,2010-14,2014,493596,T1,game,126,0.5231631746031747,6.769269841269842,1.6031746031746033,0.41821946169772256
H,2010-14,2014,493596,T1,week,17,0.06360586056450966,38.69117647058823,11.235294117647058,0.41821946169772256
H,2010-14,2014,493596,T1,month,4,0.02273955786311212,444.9166666666667,43.75,0.41821946169772256
H,2010-14,2014,500208,T2,game,131,0.4180484765446598,7.388490898414562,2.1068702290076335,0.5158878504672897
H,2010-14,2014,500208,T2,week,21,0.08550806722940621,50.41428571428572,12.714285714285714,0.5158878504672897
H,2010-14,2014,500208,T2,month,6,0.018445128556467044,317.2,46.0,0.5158878504672897
H,2010-14,2014,500871,T1,game,128,0.5427826819499125,8.721395177165354,1.5546875,0.42795698924731185
H,2010-14,2014,500871,T1,week,18,0.09211908677400585,56.96732026143791,10.555555555555555,0.42795698924731185
H,2010-14,2014,500871,T1,month,5,0.022913423328723384,57.3,36.6,0.42795698924731185
H,2010-14,2014,501571,T1,game,111,0.4334799131227702,6.955282555282555,1.837837837837838,0.45132743362831856
H,2010-14,2014,501571,T1,week,17,0.07315386301134862,41.47058823529412,11.705882352941176,0.45132743362831856
H,2010-14,2014,501571,T1,month,5,0.011522801407930359,203.5,39.0,0.45132743362831856
H,2010-14,2014,501800,T1,game,126,0.3986604585537919,6.961079365079363,1.2936507936507937,0.3227722772277228
H,2010-14,2014,501800,T1,week,19,0.08803442093954197,67.70760233918128,8.473684210526315,0.3227722772277228
H,2010-14,2014,501800,T1,month,5,0.052454025073915445,767.2,31.8,0.3227722772277228
H,2010-14,2014,501896,T1,game,134,0.5307776437362062,6.039950622825722,1.537313432835821,0.40313111545988256
H,2010-14,2014,501896,T1,week,23,0.14079382611817162,54.928853754940704,8.73913043478261,0.40313111545988256
H,2010-14,2014,501896,T1,month,5,0.04749320474915962,242.3,38.4,0.40313111545988256
H,2010-14,2014,501981,T2,game,143,0.6404181834262318,9.575691913720085,2.041958041958042,0.5318761384335154
H,2010-14,2014,501981,T2,week,20,0.1257411944826598,87.39736842105263,12.85,0.5318761384335154
H,2010-14,2014,501981,T2,month,6,0.031641931786695034,431.7666666666666,48.833333333333336,0.5318761384335154
H,2010-14,2014,502082,T2,game,142,0.7837274440292549,11.301768055139348,1.943661971830986,0.5178236397748592
H,2010-14,2014,502082,T2,week,20,0.1118553458122115,78.74736842105263,11.7,0.5178236397748592
H,2010-14,2014,502082,T2,month,6,0.04505567204893737,545.2,46.0,0.5178236397748592
H,2010-14,2014,502110,T1,game,122,0.9950979275556131,12.48475816285056,2.377049180327869,0.6041666666666666
H,2010-14,2014,502110,T1,week,16,0.20960520681778752,145.66666666666666,15.75,0.6041666666666666
H,2010-14,2014,502110,T1,month,4,0.032360240465200835,102.0,64.0,0.6041666666666666
H,2010-14,2014,502126,T1,game,144,0.5704324764741431,7.547591297591298,1.5694444444444444,0.44140625
H,2010-14,2014,502126,T1,week,21,0.044413713763286844,19.49047619047619,10.238095238095237,0.44140625
H,2010-14,2014,502126,T1,month,6,0.0018196829182120604,31.46666666666667,37.333333333333336,0.44140625
H,2010-14,2014,502517,T3,game,143,0.395068944581017,8.763912144193835,2.4055944055944054,0.5358255451713395
H,2010-14,2014,502517,T3,week,23,0.06689349449645947,59.60474308300397,14.826086956521738,0.5358255451713395
H,2010-14,2014,502517,T3,month,6,0.016543194112935155,599.8666666666666,57.333333333333336,0.5358255451713395
H,2010-14,2014,502671,T1,game,109,0.6985986049760259,15.721882432891608,3.018348623853211,0.6868475991649269
H,2010-14,2014,502671,T1,week,17,0.11369459206868103,82.90441176470588,17.823529411764707,0.6868475991649269
H,2010-14,2014,502671,T1,month,4,0.00294234679853354,4.333333333333333,79.5,0.6868475991649269
H,2010-14,2014,506560,T1,game,136,0.5308155259017187,5.935893246187364,1.3602941176470589,0.3969957081545064
H,2010-14,2014,506560,T1,week,16,0.09135189751216935,41.9625,9.3125,0.3969957081545064
H,2010-14,2014,506560,T1,month,5,0.006216208349457849,159.70000000000002,34.8,0.3969957081545064
H,2010-14,2014,514888,T3,game,158,0.3724869991131178,7.693824074820608,3.0822784810126582,0.6888260254596889
H,2010-14,2014,514888,T3,week,24,0.053869554234992505,44.86231884057972,19.416666666666668,0.6888260254596889
H,2010-14,2014,514888,T3,month,6,0.016734521423105986,209.36666666666665,81.16666666666667,0.6888260254596889
H,2010-14,2014,514913,T1,game,116,0.40054212477094786,6.254872563718141,1.3793103448275863,0.3818615751789976
H,2010-14,2014,514913,T1,week,16,0.05086415153958899,34.78333333333333,7.625,0.3818615751789976
H,2010-14,2014,514913,T1,month,4,0.010147584792957633,44.25,30.25,0.3818615751789976
H,2010-14,2014,516416,T2,game,144,0.447160912004662,6.962655400155401,1.6736111111111112,0.4326750448833034
H,2010-14,2014,516416,T2,week,23,0.06278794845024244,42.043478260869556,9.956521739130435,0.4326750448833034
H,2010-14,2014,516416,T2,month,6,0.006955272697258113,181.36666666666667,39.833333333333336,0.4326750448833034
H,2010-14,2014,516770,T2,game,134,0.5790843908589881,9.524239703736955,2.216417910447761,0.5219683655536028
H,2010-14,2014,516770,T2,week,20,0.07007240272521807,52.57631578947369,14.45,0.5219683655536028
H,2010-14,2014,516770,T2,month,5,0.0182569343807951,202.70000000000002,58.2,0.5219683655536028
H,2010-14,2014,516782,T2,game,134,0.7300468869560692,11.784760408483894,2.253731343283582,0.5541284403669725
H,2010-14,2014,516782,T2,week,20,0.1291255783188756,70.41052631578947,14.1,0.5541284403669725
H,2010-14,2014,516782,T2,month,5,0.04056770126994137,373.3,55.6,0.5541284403669725
H,2010-14,2014,518595,T1,game,108,0.5208173724087536,8.297680858428523,2.037037037037037,0.5225653206650831
H,2010-14,2014,518595,T1,week,20,0.10884092386395143,56.252631578947366,10.4,0.5225653206650831
H,2010-14,2014,518595,T1,month,4,0.016838737440940946,169.0,46.5,0.5225653206650831
H,2010-14,2014,518625,T2,game,152,0.512853382421285,7.9595242244684545,1.3355263157894737,0.3344316309719934
H,2010-14,2014,518625,T2,week,25,0.06632721027193507,42.833333333333336,7.6,0.3344316309719934
H,2010-14,2014,518625,T2,month,6,0.016840643227998026,256.56666666666666,33.833333333333336,0.3344316309719934
H,2010-14,2014,518626,T3,game,158,0.7012720516194332,15.708175441425462,2.7151898734177213,0.6172661870503597
H,2010-14,2014,518626,T3,week,24,0.1745323987765474,130.67934782608697,17.375,0.6172661870503597
H,2010-14,2014,518626,T3,month,6,0.03572839080548237,580.9666666666667,71.16666666666667,0.6172661870503597
H,2010-14,2014,518692,T3,game,162,0.5377176377797496,10.586803159266926,2.5123456790123457,0.5748587570621468
H,2010-14,2014,518692,T3,week,25,0.09825513585621266,67.64000000000001,16.16,0.5748587570621468
H,2010-14,2014,518692,T3,month,6,0.014664138756996547,241.6,68.0,0.5748587570621468
H,2010-14,2014,518735,T1,game,128,1.1176511749507876,7.259288877952756,1.5234375,0.4401805869074492
H,2010-14,2014,518735,T1,week,15,0.12201886231226129,69.98095238095237,9.533333333333333,0.4401805869074492
H,2010-14,2014,518735,T1,month,6,0.023541477286319668,332.4,32.0,0.4401805869074492
H,2010-14,2014,518792,T3,game,149,0.37484999123901325,7.41139125702884,2.3288590604026846,0.5346687211093991
H,2010-14,2014,518792,T3,week,23,0.049271273050375416,50.2094861660079,13.869565217391305,0.5346687211093991
H,2010-14,2014,518792,T3,month,6,0.011877773843446592,277.46666666666664,57.666666666666664,0.5346687211093991
H,2010-14,2014,518934,T2,game,146,0.43923866320264526,5.8929145016532845,1.5136986301369864,0.4107806691449814
H,2010-14,2014,518934,T2,week,24,0.10810556021414373,57.014492753623195,9.166666666666666,0.4107806691449814
H,2010-14,2014,518934,T2,month,6,0.020921719312084235,196.0,37.0,0.4107806691449814
H,2010-14,2014,518960,T3,game,153,0.48448332305631814,8.916752665978672,2.712418300653595,0.6335877862595419
H,2010-14,2014,518960,T3,week,25,0.06244848798866221,55.24999999999999,16.4,0.6335877862595419
H,2010-14,2014,518960,T3,month,6,0.02283130288146943,434.6666666666667,68.66666666666667,0.6335877862595419
H,2010-14,2014,519023,T1,game,114,0.9314331098324544,15.967085856233506,2.543859649122807,0.6590909090909091
H,2010-14,2014,519023,T1,week,21,0.19894257137440002,92.26190476190474,13.19047619047619,0.6590909090909091
H,2010-14,2014,519023,T1,month,5,0.052711260043050975,51.699999999999996,50.8,0.6590909090909091
H,2010-14,2014,519058,T1,game,138,0.5402291012847186,6.883158785570719,1.6594202898550725,0.458
H,2010-14,2014,519058,T1,week,20,0.10963199738311058,51.62894736842105,11.05,0.458
H,2010-14,2014,519058,T1,month,5,0.020399996231741664,140.3,43.4,0.458
H,2010-14,2014,519083,T1,game,122,0.909356926191874,9.773811136702344,1.860655737704918,0.5135746606334841
H,2010-14,2014,519083,T1,week,18,0.15062471056629126,46.84967320261438,9.555555555555555,0.5135746606334841
H,2010-14,2014,519083,T1,month,6,0.06523246927226792,171.36666666666667,37.833333333333336,0.5135746606334841
H,2010-14,2014,519184,T3,game,151,0.41056415631742027,6.9109050772626945,2.205298013245033,0.5319488817891374
H,2010-14,2014,519184,T3,week,22,0.041497054831363,38.08874458874458,14.772727272727273,0.5319488817891374
H,2010-14,2014,519184,T3,month,6,0.006113307269404554,109.6,54.0,0.5319488817891374
H,2010-14,2014,519203,T3,game,140,0.7106332933653079,13.280575539568344,3.0,0.6818181818181818
H,2010-14,2014,519203,T3,week,22,0.08870580217916912,52.658008658008654,17.90909090909091,0.6818181818181818
H,2010-14,2014,519203,T3,month,5,0.006016606483545302,161.2,76.2,0.6818181818181818
H,2010-14,2014,519317,T3,game,145,0.8324692400587311,16.76369731800766,2.986206896551724,0.6786833855799373
H,2010-14,2014,519317,T3,week,23,0.12116324565487352,102.4505928853755,18.217391304347824,0.6786833855799373
H,2010-14,2014,519317,T3,month,5,0.033011068217410754,505.29999999999995,78.4,0.6786833855799373
