pitcher,game_pk,game_date,year,catcher_mlbam,n_pitches
628711,662934,2022-04-10,2022,669257,57
628711,663393,2022-04-27,2022,605131,81
628711,663415,2022-07-16,2022,669257,91
630023,661798,2022-09-13,2022,642336,47
640444,663156,2022-05-18,2022,623168,33
640455,661340,2022-06-02,2022,595751,103
640455,661357,2022-08-16,2022,595751,64
640455,661546,2022-05-14,2022,595751,104
640455,662078,2022-05-20,2022,595751,96
640455,662115,2022-04-13,2022,595751,86
640455,662179,2022-08-21,2022,595751,69
640455,662217,2022-08-10,2022,543592,79
640455,662223,2022-06-08,2022,595751,91
640455,662233,2022-04-18,2022,595751,78
640455,662248,2022-06-21,2022,595751,95
640455,662252,2022-10-04,2022,543592,66
640455,662261,2022-05-07,2022,595751,99
640455,662267,2022-07-31,2022,595751,87
640455,662270,2022-07-04,2022,595751,71
640455,662271,2022-07-16,2022,595751,94
640455,662274,2022-04-24,2022,595751,86
640455,662281,2022-05-27,2022,595751,98
640455,662288,2022-04-30,2022,595751,110
640455,662564,2022-08-05,2022,595751,82
640455,662597,2022-09-03,2022,669134,90
640455,662638,2022-08-28,2022,669134,79
640455,662809,2022-07-25,2022,595751,74
640455,662897,2022-09-23,2022,595751,69
640455,662996,2022-07-11,2022,595751,91
640455,663182,2022-06-14,2022,595751,72
640455,663284,2022-09-15,2022,543592,76
640455,663344,2022-06-28,2022,595751,112
640455,663417,2022-04-08,2022,595751,88
641154,661062,2022-08-06,2022,663743,91
641154,661153,2022-10-02,2022,607732,96
641154,661298,2022-09-20,2022,607732,105
641154,661321,2022-09-15,2022,607732,95
641154,661323,2022-09-10,2022,607732,78
641154,661352,2022-08-29,2022,607732,99
641154,661356,2022-08-17,2022,607732,85
641154,661361,2022-05-13,2022,607732,99
641154,661362,2022-05-02,2022,607732,97
641154,661366,2022-08-12,2022,607732,93
641154,661370,2022-07-31,2022,607732,71
641154,661376,2022-07-13,2022,607732,83
641154,661391,2022-04-21,2022,607732,100
641154,661393,2022-06-22,2022,607732,107
641154,661395,2022-06-04,2022,607732,110
641154,661400,2022-05-18,2022,607732,82
641154,661417,2022-04-15,2022,607732,87
641154,661421,2022-07-21,2022,607732,94
641154,661474,2022-09-04,2022,607732,77
641154,661968,2022-06-27,2022,607732,85
641154,661978,2022-05-24,2022,607732,86
641154,662123,2022-04-09,2022,607732,79
641154,662261,2022-05-07,2022,607732,97
641154,662339,2022-08-23,2022,607732,91
641154,662401,2022-09-27,2022,607732,91
641154,662486,2022-07-03,2022,607732,102
641154,662498,2022-07-08,2022,607732,93
641154,662534,2022-06-17,2022,607732,84
641154,662546,2022-04-27,2022,607732,84
641154,662759,2022-06-10,2022,607732,78
641154,662992,2022-05-30,2022,607732,99
641154,663029,2022-07-26,2022,607732,94
641302,661429,2022-09-25,2022,606992,79
641302,661450,2022-08-14,2022,571466,97
641302,661664,2022-08-03,2022,571466,66
641302,661714,2022-07-28,2022,606992,69
641302,661786,2022-08-26,2022,606992,68
641302,662195,2022-10-05,2022,606992,92
641302,662635,2022-09-11,2022,571466,68
641302,662699,2022-04-29,2022,571466,47
641302,662771,2022-09-30,2022,571466,90
641302,662793,2022-08-09,2022,571466,84
641302,662853,2022-04-24,2022,571466,80
641302,662862,2022-04-12,2022,572863,73
641302,662896,2022-04-19,2022,571466,42
641302,662903,2022-08-31,2022,606992,78
641302,662917,2022-08-20,2022,571466,96
641302,663263,2022-09-19,2022,571466,87
641302,663434,2022-09-05,2022,606992,85
641329,661075,2022-05-31,2022,668939,29
641329,662005,2022-05-12,2022,621532,31
641447,661148,2022-06-21,2022,663743,70
641447,661377,2022-07-12,2022,663743,64
641447,661380,2022-06-26,2022,663743,93
641447,661583,2022-06-15,2022,663743,105
641447,662482,2022-07-02,2022,663743,82
641447,662508,2022-07-07,2022,663743,77
641447,663027,2022-07-28,2022,607732,23
641482,661056,2022-07-24,2022,624431,94
641482,661217,2022-10-01,2022,543309,93
641482,661220,2022-09-25,2022,624431,101
641482,661229,2022-09-20,2022,624431,87
641482,661239,2022-08-21,2022,624431,103
641482,661250,2022-08-16,2022,624431,97
641482,661252,2022-09-08,2022,543309,58
641482,661255,2022-07-30,2022,624431,90
641482,661261,2022-07-14,2022,624431,89
641482,661273,2022-06-26,2022,624431,85
641482,661289,2022-05-21,2022,543309,100
641482,661303,2022-05-09,2022,624431,103
641482,661310,2022-04-23,2022,543309,91
641482,661314,2022-04-12,2022,543309,72
641482,661327,2022-06-15,2022,543309,91
641482,661330,2022-06-02,2022,624431,96
641482,661489,2022-05-15,2022,624431,99
641482,661681,2022-06-08,2022,543309,88
641482,661795,2022-05-04,2022,543309,83
641482,661890,2022-06-21,2022,543309,63
641482,661946,2022-08-05,2022,624431,83
641482,662051,2022-05-26,2022,624431,109
641482,662185,2022-08-10,2022,543309,93
641482,662741,2022-04-29,2022,543309,82
641482,662954,2022-07-02,2022,543309,89
641482,663159,2022-09-14,2022,624431,65
641482,663202,2022-07-08,2022,624431,73
641482,663365,2022-04-17,2022,543309,88
641540,661073,2022-07-04,2022,650619,80
641540,661125,2022-05-18,2022,641680,90
641540,661302,2022-05-08,2022,641598,100
641540,661783,2022-09-21,2022,669087,72
641540,661787,2022-08-18,2022,641680,92
641540,661790,2022-08-13,2022,641680,101
641540,661803,2022-04-09,2022,641680,74
641540,661808,2022-07-10,2022,650619,66
641540,661815,2022-08-06,2022,650619,103
641540,661829,2022-09-14,2022,641680,104
641540,661830,2022-09-09,2022,641680,97
641540,661832,2022-08-30,2022,641680,95
641540,661844,2022-06-24,2022,641680,91
641540,661880,2022-06-14,2022,669087,99
641540,661882,2022-05-13,2022,641680,88
641540,661901,2022-04-30,2022,669087,98
641540,661913,2022-06-03,2022,641680,93
641540,661979,2022-04-25,2022,641598,88
641540,661993,2022-04-14,2022,641680,86
641540,662178,2022-04-20,2022,641680,79
641540,662184,2022-07-26,2022,650619,85
641540,662374,2022-05-29,2022,641680,91
641540,662675,2022-06-29,2022,650619,86
641540,662807,2022-06-19,2022,641680,83
641540,662876,2022-08-23,2022,650619,72
641540,663055,2022-06-08,2022,641680,64
641540,663213,2022-09-04,2022,641680,89
641540,663377,2022-07-31,2022,641680,84
641540,663381,2022-05-24,2022,641680,98
641672,661836,2022-07-02,2022,672386,71
641712,661117,2022-07-14,2022,668800,94
641712,661137,2022-07-09,2022,668800,84
641712,661183,2022-06-23,2022,671056,88
641712,661226,2022-04-17,2022,668800,68
641712,661511,2022-07-04,2022,519222,74
641712,661894,2022-06-07,2022,425877,94
641712,661946,2022-08-05,2022,425877,78
641712,661965,2022-09-17,2022,425877,102
641712,661967,2022-06-28,2022,671056,86
641712,661975,2022-06-12,2022,668800,95
641712,661982,2022-06-01,2022,668800,104
641712,661985,2022-05-14,2022,425877,80
641712,661992,2022-05-27,2022,668800,97
641712,662017,2022-04-12,2022,668800,70
641712,662047,2022-04-28,2022,425877,84
641712,662098,2022-05-08,2022,668800,83
641712,662319,2022-10-04,2022,668800,67
641712,662476,2022-07-30,2022,668800,83
641712,662520,2022-05-19,2022,668800,75
641712,662690,2022-05-03,2022,668800,84
641712,662891,2022-08-11,2022,425877,75
641712,663100,2022-04-23,2022,668800,92
641712,663137,2022-08-30,2022,425877,75
641712,663240,2022-08-25,2022,668800,97
641712,663255,2022-06-18,2022,668800,93
641712,663291,2022-08-20,2022,668800,77
641726,661129,2022-04-10,2022,664119,48
641726,661700,2022-05-08,2022,669221,84
641726,661792,2022-04-15,2022,669221,68
641726,662086,2022-04-26,2022,669221,72
641726,662377,2022-05-18,2022,542194,78
641726,662381,2022-05-13,2022,669221,88
641726,662387,2022-05-02,2022,669221,90
641726,662392,2022-04-20,2022,542194,83
641745,661386,2022-08-02,2022,521692,94
641745,661532,2022-04-28,2022,595956,87
641745,661777,2022-05-27,2022,669004,85
641745,662016,2022-05-10,2022,669004,94
641745,662175,2022-04-22,2022,521692,91
641745,662368,2022-06-18,2022,521692,97
641745,662648,2022-08-07,2022,669004,85
641745,662652,2022-07-27,2022,595956,94
641745,662658,2022-07-22,2022,669004,85
641745,662670,2022-08-13,2022,669004,74
641745,662672,2022-06-25,2022,595956,93
641745,662673,2022-06-12,2022,521692,58
641745,662678,2022-06-07,2022,521692,79
641745,662690,2022-05-03,2022,521692,93
641745,662700,2022-07-11,2022,595956,91
641745,662701,2022-04-15,2022,521692,86
641745,662713,2022-05-21,2022,669004,97
641745,662728,2022-05-16,2022,521692,96
641745,662747,2022-07-06,2022,669004,105
641745,662765,2022-04-09,2022,521692,69
641745,662834,2022-07-01,2022,669004,89
641745,663031,2022-06-01,2022,669004,99
641771,661076,2022-07-29,2022,661531,90
641771,661184,2022-07-24,2022,553869,85
641771,661393,2022-06-22,2022,553869,92
641771,661436,2022-09-13,2022,553869,83
641771,661477,2022-09-01,2022,553869,87
641771,661995,2022-04-12,2022,553869,80
641771,662095,2022-05-11,2022,624513,101
641771,662244,2022-08-03,2022,553869,92
641771,662275,2022-06-10,2022,553869,100
641771,662432,2022-08-26,2022,553869,73
641771,662455,2022-05-23,2022,553869,103
641771,662513,2022-05-28,2022,661531,95
641771,662596,2022-09-30,2022,553869,78
641771,662853,2022-04-24,2022,553869,81
641771,662859,2022-09-06,2022,553869,74
641771,662866,2022-09-24,2022,661531,100
641771,662886,2022-09-19,2022,661531,95
641771,662895,2022-07-13,2022,553869,95
641771,662912,2022-06-27,2022,553869,102
641771,662913,2022-07-03,2022,553869,81
641771,662929,2022-04-18,2022,553869,68
641771,662980,2022-06-03,2022,553869,98
641771,662986,2022-06-16,2022,661531,95
641771,663004,2022-05-17,2022,553869,70
641771,663008,2022-04-30,2022,624513,83
641771,663319,2022-07-08,2022,661531,87
641771,663360,2022-05-06,2022,553869,91
641778,661068,2022-09-23,2022,605170,66
641778,661156,2022-09-29,2022,605170,71
641778,661168,2022-08-28,2022,553882,101
641778,661171,2022-08-17,2022,666128,105
641778,661174,2022-08-05,2022,605170,100
641778,661178,2022-07-10,2022,600474,102
641778,661181,2022-07-04,2022,600474,101
641778,661184,2022-07-24,2022,553882,92
641778,661195,2022-05-20,2022,553882,83
641778,661208,2022-04-30,2022,656577,96
641778,661223,2022-10-04,2022,553882,97
641778,661230,2022-06-22,2022,553882,97
641778,661241,2022-06-05,2022,605170,100
641778,661242,2022-04-18,2022,553882,87
641778,661414,2022-05-14,2022,605170,87
641778,661541,2022-05-06,2022,553882,94
641778,661640,2022-04-24,2022,553882,98
641778,661879,2022-06-29,2022,605170,92
641778,661947,2022-08-12,2022,605170,95
641778,661997,2022-05-26,2022,553882,96
641778,662113,2022-07-16,2022,553882,108
641778,662510,2022-06-11,2022,605170,99
641778,662594,2022-08-22,2022,553882,98
641778,662871,2022-09-07,2022,605170,60
641778,663063,2022-06-17,2022,553882,91
641778,663154,2022-05-31,2022,605170,89
641778,663192,2022-07-30,2022,553882,94
641778,663285,2022-09-02,2022,553882,88
641778,663295,2022-04-12,2022,553882,89
641816,661200,2022-05-03,2022,663886,92
641816,661438,2022-09-03,2022,596142,37
641816,661577,2022-04-07,2022,663886,84
641816,661654,2022-08-17,2022,596142,42
641816,661659,2022-08-05,2022,506702,86
641816,662061,2022-06-26,2022,605244,97
641816,662494,2022-05-13,2022,663886,102
641816,662618,2022-04-17,2022,663886,73
641816,663025,2022-07-30,2022,657709,98
641816,663037,2022-07-02,2022,657709,110
641816,663041,2022-06-21,2022,605244,111
641816,663043,2022-05-19,2022,663886,105
641816,663049,2022-06-09,2022,663886,60
641816,663059,2022-07-24,2022,657709,79
641816,663069,2022-05-08,2022,663886,106
641816,663072,2022-05-29,2022,605244,104
641816,663078,2022-04-28,2022,656627,89
641816,663088,2022-04-12,2022,663886,81
641816,663100,2022-04-23,2022,605244,88
641816,663102,2022-06-04,2022,663886,104
641816,663103,2022-05-24,2022,663886,103
641816,663342,2022-06-14,2022,605244,119
641816,663373,2022-08-12,2022,506702,86
641927,661464,2022-10-03,2022,596142,82
641927,661666,2022-09-27,2022,596142,91
641927,661729,2022-04-28,2022,680777,73
641927,661738,2022-04-10,2022,596142,79
641927,661755,2022-04-22,2022,680777,79
641927,661777,2022-05-27,2022,680777,61
641927,662633,2022-09-21,2022,506702,85
641927,662712,2022-05-22,2022,596142,78
641927,662833,2022-06-01,2022,680777,86
641927,662959,2022-09-16,2022,596142,70
641927,663308,2022-04-17,2022,596142,70
642028,661572,2022-04-11,2022,660688,74
642028,662290,2022-04-16,2022,660688,76
642028,662558,2022-04-21,2022,660688,71
642048,661782,2022-04-08,2022,643376,15
642100,661899,2022-05-11,2022,521692,17
642130,662926,2022-04-20,2022,488771,24
642231,661182,2022-08-09,2022,542194,21
642232,661052,2022-07-28,2022,650907,83
642232,661860,2022-08-21,2022,542194,82
642232,661873,2022-07-16,2022,542194,65
642232,661884,2022-05-31,2022,572287,87
642232,661895,2022-06-05,2022,572287,68
642232,661903,2022-05-14,2022,572287,80
642232,662051,2022-05-26,2022,572287,80
642232,662160,2022-05-08,2022,642336,68
642232,662386,2022-05-03,2022,650907,56
642545,661145,2022-05-16,2022,519222,62
642545,662154,2022-08-06,2022,435559,76
642547,661066,2022-09-25,2022,605170,44
642547,661153,2022-10-02,2022,553882,55
642547,661165,2022-08-31,2022,553882,74
642547,661182,2022-08-09,2022,605170,65
642547,661189,2022-08-26,2022,605170,82
642547,661197,2022-05-04,2022,605170,98
642547,661199,2022-08-15,2022,605170,92
642547,661212,2022-05-16,2022,553882,102
642547,661233,2022-09-08,2022,605170,44
642547,661248,2022-05-22,2022,553882,59
642547,661267,2022-04-15,2022,553882,77
642547,661621,2022-04-22,2022,605170,89
642547,662295,2022-04-28,2022,656577,92
642547,662324,2022-08-03,2022,553882,67
642547,663090,2022-05-10,2022,605170,96
642547,663116,2022-08-20,2022,553882,95
642547,663204,2022-04-10,2022,553882,88
642701,663214,2022-09-03,2022,650619,36
643290,661176,2022-09-11,2022,519222,75
643290,661604,2022-08-25,2022,519222,92
643290,662395,2022-08-20,2022,519222,87
643290,662445,2022-08-08,2022,657709,70
643290,663021,2022-08-14,2022,519222,72
643290,663137,2022-08-30,2022,519222,63
643290,663242,2022-09-06,2022,519222,81
643410,661552,2022-04-27,2022,575929,45
643410,662730,2022-07-07,2022,543228,82
643410,662966,2022-04-16,2022,575929,74
643410,663145,2022-04-21,2022,575929,72
643410,663198,2022-07-02,2022,543228,57
643493,662333,2022-09-09,2022,669221,55
643615,661605,2022-08-24,2022,642020,81
643615,662443,2022-08-10,2022,657709,91
643615,663019,2022-08-16,2022,657709,78
645261,661134,2022-06-29,2022,607732,117
645261,661150,2022-06-08,2022,607732,105
645261,661157,2022-09-30,2022,607732,100
645261,661295,2022-09-24,2022,607732,99
645261,661320,2022-09-13,2022,607732,103
645261,661354,2022-08-27,2022,607732,111
645261,661358,2022-08-15,2022,607732,108
645261,661365,2022-05-01,2022,607732,107
645261,661367,2022-08-03,2022,607732,105
645261,661372,2022-07-29,2022,607732,100
645261,661374,2022-07-15,2022,607732,106
645261,661379,2022-07-05,2022,607732,107
645261,661382,2022-06-24,2022,607732,96
645261,661397,2022-06-02,2022,607732,111
645261,661398,2022-05-22,2022,607732,115
645261,661402,2022-05-16,2022,607732,100
645261,661404,2022-04-20,2022,607732,98
645261,661418,2022-04-14,2022,607732,95
645261,661476,2022-09-02,2022,607732,95
645261,661537,2022-05-28,2022,607732,108
645261,661557,2022-08-10,2022,607732,91
645261,661595,2022-09-08,2022,607732,94
645261,661629,2022-06-13,2022,607732,113
645261,662124,2022-04-08,2022,607732,83
645261,662272,2022-05-06,2022,607732,94
645261,662357,2022-07-24,2022,607732,105
645261,662461,2022-09-18,2022,607732,103
645261,662496,2022-07-10,2022,607732,93
645261,662532,2022-06-19,2022,607732,106
645261,662540,2022-04-26,2022,607732,96
645261,662600,2022-08-21,2022,607732,89
645261,663358,2022-05-11,2022,607732,99
646242,662379,2022-05-14,2022,519222,75
646242,663390,2022-06-10,2022,545358,41
646242,663431,2022-05-06,2022,435559,67
647315,662436,2022-07-23,2022,607732,14
650530,661713,2022-07-29,2022,571466,68
650530,662201,2022-10-03,2022,571466,89
650530,662811,2022-08-05,2022,571466,72
650530,662948,2022-08-15,2022,571466,88
650644,661317,2022-04-24,2022,595978,61
650644,661434,2022-09-20,2022,595978,69
650644,661677,2022-06-21,2022,595978,80
650644,661698,2022-05-13,2022,595978,94
650644,661828,2022-09-25,2022,571912,75
650644,662139,2022-08-28,2022,595978,89
650644,662213,2022-08-23,2022,595978,95
650644,662405,2022-04-29,2022,595978,82
650644,662614,2022-07-08,2022,595978,91
650644,662754,2022-04-11,2022,595978,74
650644,662791,2022-08-10,2022,595978,62
650644,662940,2022-09-30,2022,595978,76
650644,662949,2022-07-13,2022,595978,20
650644,662954,2022-07-02,2022,571912,99
650644,662977,2022-08-15,2022,595978,82
650644,663066,2022-05-05,2022,595978,99
650644,663095,2022-10-05,2022,571912,84
650644,663121,2022-06-26,2022,571912,91
650644,663132,2022-04-17,2022,595978,74
650644,663135,2022-05-20,2022,595978,95
650911,661578,2022-07-05,2022,592663,60
650911,661605,2022-08-24,2022,592663,83
650911,661627,2022-05-08,2022,596117,51
656222,661283,2022-08-15,2022,642336,19
656222,661326,2022-06-16,2022,642336,23
656222,661348,2022-05-20,2022,572287,19
656222,661867,2022-08-03,2022,650907,30
656222,661879,2022-06-29,2022,642336,33
656222,661890,2022-06-21,2022,642336,40
656222,663251,2022-07-04,2022,642336,42
656257,663027,2022-07-28,2022,607732,44
656302,661388,2022-07-31,2022,664874,94
656302,661407,2022-07-24,2022,664874,97
656302,661425,2022-07-07,2022,624512,101
656302,661429,2022-09-25,2022,664874,95
656302,661434,2022-09-20,2022,664874,107
656302,661435,2022-09-14,2022,664874,107
656302,661438,2022-09-03,2022,664874,103
656302,661443,2022-08-28,2022,664874,103
656302,661448,2022-08-16,2022,664874,93
656302,661453,2022-06-26,2022,664874,101
656302,661458,2022-06-09,2022,518735,110
656302,661461,2022-05-29,2022,624512,112
656302,661481,2022-06-21,2022,664874,101
656302,661488,2022-05-24,2022,518735,71
656302,661519,2022-05-12,2022,518735,90
656302,661526,2022-05-02,2022,518735,93
656302,661528,2022-04-15,2022,518735,91
656302,661533,2022-04-27,2022,624512,100
656302,661672,2022-07-17,2022,664874,94
656302,661816,2022-08-05,2022,664874,91
656302,661896,2022-06-04,2022,624512,101
656302,662101,2022-07-02,2022,664874,104
656302,662207,2022-10-01,2022,518735,104
656302,662334,2022-09-08,2022,664874,95
656302,662645,2022-08-11,2022,664874,94
656302,662780,2022-05-17,2022,624512,94
656302,662864,2022-04-09,2022,518735,79
656302,662884,2022-06-14,2022,624512,108
656302,662976,2022-07-12,2022,664874,106
656302,663093,2022-04-21,2022,518735,92
656302,663226,2022-05-07,2022,518735,101
656302,663461,2022-08-23,2022,664874,93
656353,661083,2022-09-11,2022,642136,46
656353,661196,2022-05-17,2022,661388,69
656353,661537,2022-05-28,2022,661388,77
656353,661544,2022-05-23,2022,518595,76
656353,661773,2022-08-28,2022,435559,84
656353,661783,2022-09-21,2022,642136,67
656353,661859,2022-08-22,2022,435559,92
656353,662153,2022-08-07,2022,545358,91
656353,663371,2022-08-14,2022,435559,87
656353,663419,2022-10-02,2022,681351,77
656353,663435,2022-09-04,2022,595453,88
656354,661146,2022-05-15,2022,608700,35
656354,663190,2022-07-29,2022,543877,31
656354,663251,2022-07-04,2022,543877,30
656412,661961,2022-05-16,2022,571466,83
656412,662448,2022-06-08,2022,606992,82
656412,662661,2022-07-11,2022,606992,60
656412,662832,2022-06-02,2022,606992,89
656412,662839,2022-05-04,2022,606992,76
656412,662841,2022-07-04,2022,606992,66
656412,662852,2022-05-28,2022,571466,94
656412,662855,2022-05-10,2022,606992,83
656412,662883,2022-06-15,2022,606992,80
656412,663120,2022-05-22,2022,571466,86
656412,663253,2022-06-20,2022,571466,93
656412,663346,2022-06-25,2022,571466,75
656420,661462,2022-04-17,2022,642336,28
656420,661941,2022-04-23,2022,572287,24
656427,661192,2022-06-21,2022,668800,71
656427,661926,2022-09-05,2022,425877,91
656427,661953,2022-09-16,2022,668800,91
656427,661958,2022-09-30,2022,425877,95
656427,661969,2022-06-26,2022,671056,49
656427,661972,2022-06-15,2022,425877,60
656427,662202,2022-09-22,2022,668800,99
656427,662265,2022-09-10,2022,425877,87
656457,662271,2022-07-16,2022,608348,81
656457,662583,2022-04-19,2022,608348,77
656457,662628,2022-05-17,2022,662139,97
656457,663064,2022-06-07,2022,662139,55
656457,663307,2022-07-10,2022,645444,81
656457,663314,2022-07-26,2022,608348,71
656457,663320,2022-07-05,2022,608348,56
656546,663140,2022-07-07,2022,657709,34
656557,661316,2022-04-10,2022,608700,78
656557,663225,2022-04-21,2022,543877,71
656557,663238,2022-04-16,2022,543877,89
656557,663278,2022-05-08,2022,543877,39
656605,661048,2022-08-05,2022,641511,87
656605,661081,2022-07-16,2022,623168,95
656605,661122,2022-06-19,2022,605421,92
656605,661166,2022-08-30,2022,641511,105
656605,661203,2022-04-20,2022,595284,75
656605,661324,2022-07-11,2022,641511,95
656605,661888,2022-06-24,2022,605421,96
656605,661974,2022-06-13,2022,623168,97
656605,662020,2022-04-09,2022,547379,70
656605,662241,2022-09-27,2022,641511,97
656605,662264,2022-09-22,2022,641511,96
656605,662282,2022-09-06,2022,641511,100
656605,662291,2022-04-15,2022,547379,52
656605,662293,2022-05-01,2022,547379,85
656605,662297,2022-04-26,2022,547379,75
656605,662302,2022-08-16,2022,641511,46
656605,662309,2022-10-03,2022,641511,93
656605,662325,2022-09-11,2022,641511,91
656605,662328,2022-07-06,2022,605421,95
656605,662357,2022-07-24,2022,641511,74
656605,662371,2022-08-24,2022,623168,82
656605,662404,2022-09-16,2022,623168,88
656605,662415,2022-07-30,2022,641511,86
656605,662448,2022-06-08,2022,605421,95
656605,662493,2022-06-29,2022,605421,93
656605,662494,2022-05-13,2022,605421,80
656605,662735,2022-05-31,2022,623168,98
656605,663070,2022-05-07,2022,595284,86
656605,663302,2022-08-10,2022,641511,97
656629,661079,2022-07-26,2022,518735,91
656629,661290,2022-05-22,2022,624512,92
656629,661384,2022-08-12,2022,518735,85
656629,661387,2022-08-01,2022,664874,100
656629,661410,2022-07-10,2022,624512,82
656629,661426,2022-07-05,2022,624512,87
656629,661436,2022-09-13,2022,518735,80
656629,661447,2022-08-17,2022,518735,90
656629,661455,2022-06-24,2022,624512,91
656629,661460,2022-06-07,2022,624512,98
656629,661483,2022-06-12,2022,624512,13
656629,661489,2022-05-15,2022,624512,91
656629,661525,2022-05-09,2022,624512,91
656629,661527,2022-04-16,2022,624512,75
656629,661532,2022-04-28,2022,624512,94
656629,661674,2022-07-15,2022,624512,90
656629,661755,2022-04-22,2022,624512,83
656629,661764,2022-06-01,2022,624512,85
656629,661815,2022-08-06,2022,518735,74
656629,662137,2022-09-07,2022,664874,74
656629,662751,2022-06-19,2022,624512,75
656629,662767,2022-08-22,2022,664874,19
656629,662887,2022-04-10,2022,624512,69
656629,663165,2022-05-03,2022,624512,83
656629,663396,2022-06-29,2022,624512,99
656657,661775,2022-05-06,2022,669221,90
656657,661787,2022-08-18,2022,669127,79
656657,662135,2022-05-23,2022,669221,97
656657,662339,2022-08-23,2022,669221,66
656657,662351,2022-07-09,2022,669221,75
656657,662375,2022-05-28,2022,542194,56
656657,662378,2022-05-16,2022,669221,82
656657,662411,2022-07-21,2022,669221,92
656657,662824,2022-08-13,2022,669221,107
656657,662873,2022-05-11,2022,669221,97
656685,661898,2022-06-25,2022,650619,17
656686,661499,2022-07-30,2022,645444,89
656686,663316,2022-07-24,2022,645444,71
656731,661636,2022-04-12,2022,543510,76
656731,662350,2022-04-19,2022,543510,87
656731,662526,2022-05-11,2022,621512,54
656731,662535,2022-06-16,2022,621512,72
656731,662571,2022-04-07,2022,543510,68
656731,662577,2022-05-04,2022,543510,94
656731,662592,2022-04-29,2022,543510,88
656731,663361,2022-04-24,2022,543510,92
656731,663390,2022-06-10,2022,621512,64
656756,661254,2022-07-31,2022,543309,79
656756,661260,2022-07-15,2022,543309,93
656756,661275,2022-06-27,2022,624431,97
656756,661276,2022-06-11,2022,624431,96
656756,661277,2022-06-05,2022,624431,90
656756,661285,2022-05-24,2022,624431,88
656756,661304,2022-05-08,2022,624431,71
656756,661306,2022-04-27,2022,624431,71
656756,661316,2022-04-10,2022,624431,58
656756,661331,2022-05-31,2022,624431,87
656756,661347,2022-05-19,2022,543309,76
656756,661490,2022-05-14,2022,543309,86
656756,661742,2022-06-17,2022,543309,93
656756,661823,2022-05-02,2022,624431,65
656756,661889,2022-06-22,2022,624431,81
656756,661920,2022-09-02,2022,425877,93
656756,661922,2022-09-13,2022,425877,82
656756,661924,2022-09-07,2022,425877,98
656756,661930,2022-09-18,2022,425877,100
656756,661938,2022-08-17,2022,668800,87
656756,661939,2022-08-27,2022,668800,85
656756,661947,2022-08-12,2022,425877,108
656756,661949,2022-08-06,2022,425877,83
656756,661956,2022-10-01,2022,425877,87
656756,662438,2022-07-26,2022,624431,71
656756,662584,2022-09-24,2022,668800,80
656756,662776,2022-07-21,2022,624431,86
656756,662850,2022-04-21,2022,624431,86
656756,662957,2022-07-03,2022,624431,94
656756,663114,2022-08-22,2022,425877,99
656756,663223,2022-07-09,2022,543309,74
656756,663357,2022-04-15,2022,543309,71
656793,661135,2022-07-10,2022,592663,42
656793,661496,2022-08-02,2022,592663,43
656794,661932,2022-08-04,2022,664731,56
656818,662372,2022-05-12,2022,663886,91
656818,663008,2022-04-30,2022,605244,75
656818,663032,2022-05-17,2022,663886,98
656818,663089,2022-05-07,2022,663886,77
656849,661082,2022-07-17,2022,664850,97
656849,661337,2022-09-09,2022,621512,78
656849,661380,2022-06-26,2022,543510,104
656849,661506,2022-07-12,2022,664850,105
656849,661606,2022-08-20,2022,543510,100
656849,662075,2022-05-23,2022,664850,99
656849,662409,2022-09-02,2022,621512,95
656849,662422,2022-09-14,2022,621512,29
656849,662439,2022-07-01,2022,543510,90
656849,662442,2022-08-27,2022,621512,102
656849,662480,2022-06-15,2022,664850,73
656849,662499,2022-08-06,2022,543510,81
656849,662522,2022-06-20,2022,621512,100
656849,662545,2022-05-30,2022,621512,88
656849,662569,2022-05-03,2022,621512,90
656849,662625,2022-04-17,2022,543510,80
656849,662687,2022-06-04,2022,664850,90
656849,663051,2022-07-06,2022,621512,93
656849,663394,2022-04-22,2022,543510,65
656876,661053,2022-07-27,2022,542194,75
656876,661234,2022-09-09,2022,542194,94
656876,661350,2022-08-31,2022,642336,72
656876,661528,2022-04-15,2022,642336,68
656876,661678,2022-06-10,2022,642336,81
656876,661770,2022-09-14,2022,542194,67
656876,661836,2022-07-02,2022,642336,68
656876,661856,2022-08-25,2022,542194,97
656876,661861,2022-08-20,2022,642336,89
656876,661864,2022-08-14,2022,642336,87
656876,661868,2022-08-02,2022,542194,97
656876,661875,2022-07-14,2022,542194,89
656876,661896,2022-06-04,2022,572287,81
656876,661900,2022-05-30,2022,642336,67
656876,661904,2022-05-13,2022,572287,78
656876,661909,2022-04-27,2022,650907,84
656876,661917,2022-04-09,2022,642336,64
656876,662013,2022-09-19,2022,542194,85
656876,662039,2022-09-24,2022,642336,88
656876,662052,2022-05-25,2022,642336,87
656876,662054,2022-05-18,2022,642336,87
656876,662159,2022-05-07,2022,572287,88
656876,662387,2022-05-02,2022,572287,83
656876,662658,2022-07-22,2022,642336,94
656876,662810,2022-08-07,2022,642336,33
656876,662819,2022-09-30,2022,642336,73
656876,663092,2022-07-09,2022,642336,84
656876,663146,2022-04-20,2022,642336,79
656954,662199,2022-10-04,2022,620443,99
656970,661674,2022-07-15,2022,596142,67
656970,661678,2022-06-10,2022,596142,96
656970,661685,2022-06-23,2022,596142,92
656970,661689,2022-07-03,2022,596142,85
