pitcher,year,n_bip,gb_pct,barrel_pct,hard_hit_pct,xwobacon
607457,2019,101,0.40594059405940597,0.13861386138613863,0.44554455445544555,0.4892020202020202
607473,2019,54,0.5185185185185185,0.09259259259259259,0.37037037037037035,0.38362962962962965
607481,2019,175,0.7142857142857143,0.022857142857142857,0.38285714285714284,0.2640578034682081
607536,2019,353,0.4730878186968839,0.08781869688385269,0.39943342776203966,0.4022657142857143
607555,2019,40,0.7,0.075,0.425,0.34885
607560,2019,163,0.39263803680981596,0.06748466257668712,0.37423312883435583,0.390888198757764
607572,2019,55,0.41818181818181815,0.05454545454545454,0.32727272727272727,0.3837358490566038
607625,2019,189,0.43915343915343913,0.05291005291005291,0.3386243386243386,0.3265212765957447
607644,2019,472,0.3156779661016949,0.06779661016949153,0.3072033898305085,0.3434055201698514
608032,2019,203,0.3891625615763547,0.09852216748768473,0.3842364532019704,0.3828557213930348
608331,2019,476,0.5462184873949579,0.04411764705882353,0.3907563025210084,0.36482302771855013
608334,2019,85,0.47058823529411764,0.047058823529411764,0.38823529411764707,0.33952941176470586
608337,2019,416,0.3629807692307692,0.09375,0.34615384615384615,0.3799757869249395
608344,2019,134,0.34328358208955223,0.07462686567164178,0.3283582089552239,0.41472932330827067
608371,2019,99,0.26262626262626265,0.06060606060606061,0.31313131313131315,0.3356938775510204
608379,2019,400,0.495,0.0775,0.355,0.4044771573604061
608566,2019,506,0.5019762845849802,0.07905138339920949,0.4308300395256917,0.4132540322580645
608638,2019,53,0.4716981132075472,0.09433962264150944,0.3584905660377358,0.38158490566037734
608648,2019,138,0.38405797101449274,0.07971014492753623,0.3695652173913043,0.3685185185185185
608652,2019,33,0.2727272727272727,0.12121212121212122,0.2727272727272727,0.33134375
608678,2019,112,0.39285714285714285,0.125,0.38392857142857145,0.4575636363636364
608716,2019,38,0.3157894736842105,0.21052631578947367,0.3684210526315789,0.45199999999999996
608717,2019,242,0.4090909090909091,0.049586776859504134,0.3181818181818182,0.37685454545454544
608718,2019,49,0.5306122448979592,0.04081632653061224,0.20408163265306123,0.28030612244897957
608723,2019,114,0.37719298245614036,0.043859649122807015,0.2982456140350877,0.3375398230088496
612434,2019,207,0.4830917874396135,0.06280193236714976,0.3285024154589372,0.325373786407767
612672,2019,221,0.3755656108597285,0.08597285067873303,0.4072398190045249,0.4212328767123288
613317,2019,38,0.42105263157894735,0.13157894736842105,0.2894736842105263,0.4313888888888889
613534,2019,60,0.5,0.08333333333333333,0.43333333333333335,0.39196551724137935
614179,2019,136,0.36764705882352944,0.07352941176470588,0.33088235294117646,0.38177611940298506
615698,2019,323,0.4520123839009288,0.07120743034055728,0.32507739938080493,0.376090625
621056,2019,143,0.3356643356643357,0.04895104895104895,0.3146853146853147,0.34266901408450706
621086,2019,67,0.5373134328358209,0.04477611940298507,0.373134328358209,0.374890625
621097,2019,238,0.40756302521008403,0.07142857142857142,0.38235294117647056,0.3925420168067227
621107,2019,522,0.45977011494252873,0.06896551724137931,0.3275862068965517,0.34677495107632095
621111,2019,478,0.4309623430962343,0.05439330543933055,0.36401673640167365,0.36420253164556965
621112,2019,44,0.5454545454545454,0.06818181818181818,0.3181818181818182,0.47835714285714287
621114,2019,58,0.46551724137931033,0.05172413793103448,0.3620689655172414,0.3422631578947368
621141,2019,80,0.425,0.0875,0.3375,0.4135063291139241
621142,2019,197,0.4467005076142132,0.05583756345177665,0.40609137055837563,0.38762886597938145
621199,2019,99,0.5555555555555556,0.020202020202020204,0.29292929292929293,0.28395833333333337
621219,2019,92,0.4891304347826087,0.07608695652173914,0.358695652173913,0.4236195652173913
621237,2019,80,0.5,0.05,0.35,0.3754935064935065
621242,2019,129,0.37209302325581395,0.10077519379844961,0.4573643410852713,0.4081953125
621244,2019,587,0.4293015332197615,0.06473594548551959,0.3202725724020443,0.3653247863247863
621249,2019,34,0.5294117647058824,0.029411764705882353,0.47058823529411764,0.3766060606060606
621295,2019,156,0.3974358974358974,0.09615384615384616,0.4935897435897436,0.41368627450980394
621345,2019,88,0.3977272727272727,0.056818181818181816,0.3409090909090909,0.4096551724137931
621363,2019,111,0.1891891891891892,0.09009009009009009,0.3783783783783784,0.33964545454545453
621381,2019,340,0.3764705882352941,0.09705882352941177,0.4,0.41088888888888886
621385,2019,92,0.3695652173913043,0.09782608695652174,0.45652173913043476,0.3930769230769231
621389,2019,102,0.3431372549019608,0.06862745098039216,0.4215686274509804,0.4429603960396039
621397,2019,94,0.46808510638297873,0.05319148936170213,0.24468085106382978,0.32837234042553193
621592,2019,36,0.3888888888888889,0.1111111111111111,0.3611111111111111,0.37580555555555556
622065,2019,247,0.5020242914979757,0.0728744939271255,0.3562753036437247,0.36871311475409835
622072,2019,113,0.3893805309734513,0.09734513274336283,0.336283185840708,0.44968181818181824
622075,2019,113,0.336283185840708,0.12389380530973451,0.415929203539823,0.43547321428571434
622092,2019,65,0.4153846153846154,0.07692307692307693,0.35384615384615387,0.4110307692307692
622103,2019,65,0.38461538461538464,0.07692307692307693,0.3384615384615385,0.327265625
622251,2019,62,0.3225806451612903,0.08064516129032258,0.4032258064516129,0.4155967741935484
622253,2019,59,0.6101694915254238,0.03389830508474576,0.288135593220339,0.3212033898305085
622259,2019,113,0.37168141592920356,0.07079646017699115,0.36283185840707965,0.374375
622446,2019,149,0.4899328859060403,0.06711409395973154,0.436241610738255,0.36414864864864865
622491,2019,469,0.5650319829424307,0.0511727078891258,0.3283582089552239,0.33804
622505,2019,141,0.5460992907801419,0.09219858156028368,0.425531914893617,0.40649285714285716
622554,2019,68,0.5588235294117647,0.04411764705882353,0.3088235294117647,0.31434328358208957
622608,2019,445,0.550561797752809,0.060674157303370786,0.4404494382022472,0.3818068181818182
622694,2019,233,0.3562231759656652,0.09012875536480687,0.31759656652360513,0.34073043478260867
622772,2019,101,0.6039603960396039,0.039603960396039604,0.297029702970297,0.314
622786,2019,110,0.43636363636363634,0.11818181818181818,0.39090909090909093,0.4362727272727273
622797,2019,70,0.4714285714285714,0.07142857142857142,0.4,0.42308695652173917
622864,2019,42,0.5238095238095238,0.047619047619047616,0.38095238095238093,0.4181190476190476
623149,2019,54,0.16666666666666666,0.07407407407407407,0.3888888888888889,0.38058490566037734
623167,2019,47,0.3404255319148936,0.06382978723404255,0.48936170212765956,0.3434042553191489
623184,2019,142,0.5140845070422535,0.06338028169014084,0.36619718309859156,0.3548357142857143
623352,2019,127,0.2204724409448819,0.12598425196850394,0.3937007874015748,0.42187394957983193
623364,2019,83,0.3132530120481928,0.08433734939759036,0.43373493975903615,0.4332409638554217
623381,2019,219,0.3515981735159817,0.0958904109589041,0.3881278538812785,0.39674311926605504
623430,2019,48,0.2916666666666667,0.14583333333333334,0.4791666666666667,0.5294545454545454
623433,2019,134,0.291044776119403,0.08955223880597014,0.417910447761194,0.420089552238806
623465,2019,75,0.4,0.05333333333333334,0.41333333333333333,0.4152162162162162
623470,2019,91,0.34065934065934067,0.0989010989010989,0.4065934065934066,0.4150549450549451
623913,2019,96,0.3645833333333333,0.052083333333333336,0.2604166666666667,0.3259157894736842
624133,2019,150,0.5666666666666667,0.05333333333333334,0.3466666666666667,0.3620612244897959
625643,2019,567,0.3492063492063492,0.07583774250440917,0.38271604938271603,0.3937074468085106
626929,2019,83,0.3493975903614458,0.060240963855421686,0.3614457831325301,0.4044578313253012
628317,2019,400,0.41,0.055,0.2875,0.3330302267002519
628333,2019,53,0.2830188679245283,0.05660377358490566,0.3584905660377358,0.45224528301886796
628452,2019,167,0.31137724550898205,0.07784431137724551,0.32335329341317365,0.3922962962962963
628711,2019,209,0.3923444976076555,0.0430622009569378,0.24880382775119617,0.31468899521531096
630023,2019,385,0.44415584415584414,0.08831168831168831,0.33766233766233766,0.3831770833333333
639373,2019,33,0.3333333333333333,0.09090909090909091,0.42424242424242425,0.39993939393939393
640455,2019,70,0.4142857142857143,0.04285714285714286,0.37142857142857144,0.3469142857142857
640464,2019,90,0.4888888888888889,0.07777777777777778,0.4444444444444444,0.39514606741573033
640470,2019,37,0.32432432432432434,0.10810810810810811,0.3783783783783784,0.4169189189189189
641149,2019,100,0.47,0.07,0.38,0.42017346938775507
641154,2019,336,0.49107142857142855,0.0744047619047619,0.37202380952380953,0.3701419939577039
641302,2019,179,0.3743016759776536,0.07262569832402235,0.40782122905027934,0.3898826815642458
641312,2019,317,0.43217665615141954,0.07255520504731862,0.3722397476340694,0.3998964401294498
641341,2019,66,0.3333333333333333,0.07575757575757576,0.3787878787878788,0.37050819672131147
641438,2019,31,0.45161290322580644,0.16129032258064516,0.3870967741935484,0.4926451612903226
641482,2019,200,0.35,0.085,0.355,0.41147500000000004
641541,2019,106,0.44339622641509435,0.07547169811320754,0.37735849056603776,0.3864711538461538
641571,2019,79,0.4177215189873418,0.10126582278481013,0.4430379746835443,0.3942025316455696
641627,2019,138,0.43478260869565216,0.06521739130434782,0.3695652173913043,0.3693138686131387
641712,2019,526,0.5741444866920152,0.06844106463878327,0.38783269961977185,0.36498850574712643
641729,2019,148,0.2972972972972973,0.10810810810810811,0.3310810810810811,0.3949047619047619
641743,2019,44,0.5454545454545454,0.045454545454545456,0.29545454545454547,0.36947727272727277
641745,2019,508,0.5078740157480315,0.05905511811023622,0.3858267716535433,0.35271287128712875
641755,2019,138,0.391304347826087,0.043478260869565216,0.32608695652173914,0.3371167883211679
641778,2019,457,0.4179431072210066,0.05908096280087528,0.3938730853391685,0.3635476718403548
641793,2019,105,0.3904761904761905,0.09523809523809523,0.47619047619047616,0.4314271844660194
641816,2019,387,0.4780361757105943,0.07493540051679587,0.36175710594315247,0.38000542005420057
641835,2019,143,0.5314685314685315,0.06993006993006994,0.3706293706293706,0.40397163120567375
641838,2019,207,0.5893719806763285,0.043478260869565216,0.41545893719806765,0.34027450980392154
641851,2019,53,0.4528301886792453,0.11320754716981132,0.4716981132075472,0.5042307692307693
641853,2019,63,0.2857142857142857,0.1111111111111111,0.3333333333333333,0.39761904761904765
641941,2019,157,0.3503184713375796,0.06369426751592357,0.34394904458598724,0.3209936305732484
642028,2019,54,0.24074074074074073,0.14814814814814814,0.5,0.4500925925925926
642067,2019,56,0.32142857142857145,0.17857142857142858,0.5,0.485375
642073,2019,55,0.21818181818181817,0.07272727272727272,0.36363636363636365,0.42616666666666664
642098,2019,478,0.3786610878661088,0.07740585774058577,0.41841004184100417,0.39122899159663865
642152,2019,178,0.46629213483146065,0.03932584269662921,0.3146067415730337,0.3168888888888889
642207,2019,45,0.4222222222222222,0.06666666666666667,0.3111111111111111,0.32321428571428573
642231,2019,134,0.3582089552238806,0.11194029850746269,0.40298507462686567,0.4337462686567164
642232,2019,416,0.44471153846153844,0.06971153846153846,0.2620192307692308,0.346809756097561
642233,2019,41,0.6585365853658537,0.04878048780487805,0.3170731707317073,0.2786153846153846
642397,2019,198,0.4898989898989899,0.10101010101010101,0.4393939393939394,0.4076294416243655
642528,2019,85,0.4,0.047058823529411764,0.4,0.3890705882352941
642545,2019,261,0.36398467432950193,0.10727969348659004,0.4061302681992337,0.421015503875969
642546,2019,46,0.5217391304347826,0.06521739130434782,0.30434782608695654,0.3748913043478261
642547,2019,228,0.34210526315789475,0.09649122807017543,0.38596491228070173,0.3968973214285714
642558,2019,420,0.47619047619047616,0.1,0.430952380952381,0.40772946859903386
642578,2019,60,0.4,0.1,0.23333333333333334,0.3939833333333333
642607,2019,252,0.4246031746031746,0.06746031746031746,0.2976190476190476,0.36361290322580647
642840,2019,52,0.46153846153846156,0.07692307692307693,0.5,0.36225
643230,2019,344,0.45348837209302323,0.061046511627906974,0.3866279069767442,0.37429585798816567
643256,2019,180,0.5611111111111111,0.05555555555555555,0.34444444444444444,0.33673595505617976
643316,2019,165,0.5878787878787879,0.048484848484848485,0.3575757575757576,0.3341049382716049
643327,2019,289,0.43944636678200694,0.08304498269896193,0.356401384083045,0.3956503496503497
643338,2019,172,0.3546511627906977,0.11627906976744186,0.48255813953488375,0.43031976744186046
643478,2019,50,0.36,0.12,0.42,0.5135102040816326
643493,2019,142,0.5492957746478874,0.07746478873239436,0.3380281690140845,0.36235507246376814
643511,2019,50,0.7,0.0,0.26,0.23995918367346936
643615,2019,68,0.4852941176470588,0.11764705882352941,0.4411764705882353,0.4401029411764706
643617,2019,107,0.38317757009345793,0.1308411214953271,0.42990654205607476,0.49341121495327106
643778,2019,148,0.42567567567567566,0.05405405405405406,0.2972972972972973,0.31899310344827586
645261,2019,598,0.45484949832775917,0.06521739130434782,0.342809364548495,0.3509491525423729
647336,2019,510,0.5294117647058824,0.050980392156862744,0.37450980392156863,0.35529
650382,2019,61,0.4426229508196721,0.0,0.3114754098360656,0.3228666666666667
650644,2019,164,0.4146341463414634,0.024390243902439025,0.32926829268292684,0.31314723926380367
650671,2019,70,0.34285714285714286,0.12857142857142856,0.4714285714285714,0.4931159420289855
650893,2019,67,0.3880597014925373,0.05970149253731343,0.31343283582089554,0.35139393939393937
650895,2019,178,0.5617977528089888,0.056179775280898875,0.3202247191011236,0.3217159090909091
656186,2019,34,0.47058823529411764,0.058823529411764705,0.2647058823529412,0.2583548387096774
656222,2019,326,0.4754601226993865,0.0736196319018405,0.3588957055214724,0.38344135802469137
656257,2019,107,0.3364485981308411,0.09345794392523364,0.37383177570093457,0.41136448598130837
656271,2019,93,0.5161290322580645,0.07526881720430108,0.27956989247311825,0.3541777777777778
656288,2019,250,0.388,0.076,0.324,0.3596869918699187
656302,2019,208,0.4567307692307692,0.07692307692307693,0.375,0.3849663461538461
656322,2019,75,0.5066666666666667,0.05333333333333334,0.30666666666666664,0.2749864864864865
656354,2019,57,0.40350877192982454,0.07017543859649122,0.3508771929824561,0.4333859649122807
656427,2019,479,0.407098121085595,0.06889352818371608,0.302713987473904,0.36153684210526316
656464,2019,58,0.3448275862068966,0.034482758620689655,0.27586206896551724,0.33079310344827584
656546,2019,209,0.3684210526315789,0.1291866028708134,0.41148325358851673,0.4615658536585366
656547,2019,122,0.38524590163934425,0.08196721311475409,0.3442622950819672,0.36
656605,2019,145,0.4068965517241379,0.05517241379310345,0.2896551724137931,0.3826752136752137
656685,2019,198,0.5303030303030303,0.05555555555555555,0.40404040404040403,0.38926262626262625
656686,2019,61,0.4262295081967213,0.08196721311475409,0.47540983606557374,0.39877049180327867
656713,2019,144,0.3680555555555556,0.10416666666666667,0.4444444444444444,0.40730985915492957
656725,2019,94,0.425531914893617,0.0851063829787234,0.44680851063829785,0.405546511627907
656794,2019,196,0.5051020408163265,0.04591836734693878,0.30612244897959184,0.34549230769230765
656887,2019,99,0.42424242424242425,0.0707070707070707,0.37373737373737376,0.3599285714285715
656945,2019,64,0.515625,0.078125,0.421875,0.38246875
656954,2019,109,0.5412844036697247,0.05504587155963303,0.43119266055045874,0.3687314814814815
656970,2019,151,0.39072847682119205,0.0728476821192053,0.3509933774834437,0.39978145695364237
656977,2019,74,0.44594594594594594,0.06756756756756757,0.33783783783783783,0.40614864864864864
657024,2019,179,0.3854748603351955,0.12290502793296089,0.41899441340782123,0.4160342857142857
657031,2019,114,0.45614035087719296,0.07017543859649122,0.3157894736842105,0.36280530973451325
657053,2019,120,0.44166666666666665,0.08333333333333333,0.3333333333333333,0.3480932203389831
657097,2019,90,0.4,0.06666666666666667,0.3333333333333333,0.31126966292134833
657140,2019,61,0.4262295081967213,0.09836065573770492,0.45901639344262296,0.45604918032786884
657141,2019,202,0.36633663366336633,0.06435643564356436,0.38613861386138615,0.35900000000000004
657228,2019,80,0.625,0.1125,0.425,0.4056875
657277,2019,122,0.48360655737704916,0.05737704918032787,0.36885245901639346,0.4093057851239669
657566,2019,57,0.3333333333333333,0.07017543859649122,0.38596491228070173,0.448
657571,2019,117,0.4017094017094017,0.06837606837606838,0.3333333333333333,0.39155172413793105
657585,2019,53,0.4339622641509434,0.16981132075471697,0.49056603773584906,0.44143396226415094
657610,2019,63,0.4126984126984127,0.06349206349206349,0.3968253968253968,0.42496825396825394
657612,2019,105,0.580952380952381,0.047619047619047616,0.34285714285714286,0.30272115384615383
657624,2019,127,0.3543307086614173,0.047244094488188976,0.3858267716535433,0.342976
658305,2019,101,0.33663366336633666,0.12871287128712872,0.4158415841584158,0.43851
658792,2019,60,0.38333333333333336,0.016666666666666666,0.2833333333333333,0.3203166666666667
659275,2019,173,0.3815028901734104,0.08092485549132948,0.34104046242774566,0.40436470588235296
660494,2019,52,0.38461538461538464,0.038461538461538464,0.28846153846153844,0.3309019607843138
660761,2019,260,0.3769230769230769,0.08846153846153847,0.3730769230769231,0.3954015444015444
660853,2019,32,0.40625,0.09375,0.3125,0.4755
661255,2019,187,0.44385026737967914,0.0962566844919786,0.44385026737967914,0.4366810810810811
661403,2019,66,0.5909090909090909,0.045454545454545456,0.3484848484848485,0.32906060606060605
662253,2019,56,0.4107142857142857,0.10714285714285714,0.3392857142857143,0.37629090909090906
663423,2019,462,0.3398268398268398,0.0735930735930736,0.37012987012987014,0.3815218340611354
663432,2019,98,0.5408163265306123,0.08163265306122448,0.4387755102040816,0.40604210526315787
663465,2019,153,0.46405228758169936,0.026143790849673203,0.35947712418300654,0.3504304635761589
663531,2019,95,0.5157894736842106,0.06315789473684211,0.5157894736842106,0.43894565217391307
663567,2019,321,0.4797507788161994,0.06230529595015576,0.3956386292834891,0.38886666666666664
663776,2019,107,0.4953271028037383,0.056074766355140186,0.34579439252336447,0.3834854368932039
663855,2019,67,0.6716417910447762,0.04477611940298507,0.26865671641791045,0.26325396825396824
663978,2019,378,0.4074074074074074,0.07142857142857142,0.3253968253968254,0.3531711229946524
663992,2019,70,0.5285714285714286,0.014285714285714285,0.32857142857142857,0.31620289855072464
664042,2019,73,0.4794520547945205,0.0958904109589041,0.4246575342465753,0.35413698630136986
664045,2019,130,0.33076923076923076,0.09230769230769231,0.4153846153846154,0.4302
664054,2019,77,0.24675324675324675,0.12987012987012986,0.37662337662337664,0.40848684210526315
664062,2019,110,0.42727272727272725,0.02727272727272727,0.37272727272727274,0.338212962962963
664126,2019,61,0.4262295081967213,0.08196721311475409,0.45901639344262296,0.45245901639344266
664129,2019,115,0.4608695652173913,0.09565217391304348,0.41739130434782606,0.44073684210526315
664139,2019,37,0.4594594594594595,0.05405405405405406,0.4864864864864865,0.40127027027027024
664157,2019,57,0.38596491228070173,0.12280701754385964,0.47368421052631576,0.4741578947368421
664180,2019,70,0.38571428571428573,0.1,0.34285714285714286,0.4100142857142857
664192,2019,470,0.48723404255319147,0.07234042553191489,0.3638297872340426,0.3482224622030238
664196,2019,79,0.5316455696202531,0.11392405063291139,0.43037974683544306,0.41511392405063285
664199,2019,265,0.4,0.12075471698113208,0.39622641509433965,0.39773664122137403
664208,2019,116,0.46551724137931033,0.05172413793103448,0.28448275862068967,0.3723684210526316
664285,2019,213,0.6197183098591549,0.051643192488262914,0.40375586854460094,0.3398356807511737
664353,2019,120,0.38333333333333336,0.1,0.2916666666666667,0.3724491525423729
664854,2019,109,0.3486238532110092,0.06422018348623854,0.3577981651376147,0.3445185185185185
664856,2019,88,0.3068181818181818,0.11363636363636363,0.38636363636363635,0.43219318181818184
664871,2019,74,0.44594594594594594,0.08108108108108109,0.4189189189189189,0.41043835616438357
665093,2019,46,0.6521739130434783,0.021739130434782608,0.32608695652173914,0.3272826086956522
667498,2019,109,0.3944954128440367,0.06422018348623854,0.41284403669724773,0.37119444444444444
668676,2019,344,0.4011627906976744,0.08139534883720931,0.3866279069767442,0.39402639296187686
668678,2019,198,0.398989898989899,0.05555555555555555,0.35858585858585856,0.3515858585858586
669060,2019,67,0.34328358208955223,0.08955223880597014,0.44776119402985076,0.41346153846153844
669160,2019,100,0.46,0.06,0.33,0.3667070707070707
669203,2019,145,0.46206896551724136,0.11724137931034483,0.4,0.4890851063829787
669214,2019,39,0.3076923076923077,0.1282051282051282,0.2564102564102564,0.4065526315789474
669456,2019,554,0.44765342960288806,0.08483754512635379,0.41696750902527074,0.40464285714285714
670036,2019,65,0.4,0.1076923076923077,0.35384615384615387,0.4162586206896552
670167,2019,35,0.37142857142857144,0.08571428571428572,0.3142857142857143,0.4025714285714286
670456,2019,56,0.4107142857142857,0.07142857142857142,0.3392857142857143,0.39073214285714286
670950,2019,392,0.37755102040816324,0.06377551020408163,0.3469387755102041,0.3600731070496084
670970,2019,30,0.36666666666666664,0.1,0.5,0.47863333333333336
671790,2019,56,0.4107142857142857,0.05357142857142857,0.48214285714285715,0.4131818181818182
672335,2019,31,0.4838709677419355,0.06451612903225806,0.4838709677419355,0.4042903225806451
672773,2019,105,0.38095238095238093,0.0761904761904762,0.41904761904761906,0.35586666666666666
673258,2019,86,0.3953488372093023,0.046511627906976744,0.37209302325581395,0.3276235294117647
673633,2019,147,0.46258503401360546,0.05442176870748299,0.2925170068027211,0.3539657534246575
676606,2019,199,0.457286432160804,0.07035175879396985,0.34673366834170855,0.4045181347150259
677976,2019,87,0.5402298850574713,0.022988505747126436,0.42528735632183906,0.33355172413793105
424144,2020,49,0.4489795918367347,0.04081632653061224,0.2653061224489796,0.29728571428571426
425794,2020,191,0.4397905759162304,0.06282722513089005,0.36649214659685864,0.38152879581151833
425844,2020,196,0.42857142857142855,0.08163265306122448,0.3520408163265306,0.38003571428571425
433589,2020,66,0.3484848484848485,0.10606060606060606,0.3333333333333333,0.38423076923076926
434671,2020,181,0.4088397790055249,0.09392265193370165,0.3756906077348066,0.40028729281767955
444468,2020,62,0.3548387096774194,0.14516129032258066,0.43548387096774194,0.43082258064516127
445213,2020,76,0.5657894736842105,0.06578947368421052,0.34210526315789475,0.34578947368421054
445276,2020,57,0.2631578947368421,0.03508771929824561,0.14035087719298245,0.33041818181818183
445926,2020,56,0.4107142857142857,0.14285714285714285,0.3392857142857143,0.4393214285714286
446321,2020,60,0.5833333333333334,0.03333333333333333,0.4666666666666667,0.3327333333333333
448179,2020,107,0.4205607476635514,0.09345794392523364,0.29906542056074764,0.3799719626168224
448855,2020,65,0.5076923076923077,0.046153846153846156,0.27692307692307694,0.3363870967741936
450203,2020,114,0.4298245614035088,0.07894736842105263,0.3508771929824561,0.36757522123893804
452657,2020,203,0.4827586206896552,0.12315270935960591,0.3891625615763547,0.40423267326732676
453172,2020,69,0.5652173913043478,0.07246376811594203,0.3333333333333333,0.33408695652173914
453178,2020,48,0.3958333333333333,0.14583333333333334,0.4583333333333333,0.46391304347826084
453192,2020,31,0.6129032258064516,0.0,0.1935483870967742,0.20712903225806453
453265,2020,54,0.5,0.09259259259259259,0.2962962962962963,0.3583018867924528
453268,2020,66,0.48484848484848486,0.07575757575757576,0.4696969696969697,0.36460000000000004
453281,2020,81,0.38271604938271603,0.037037037037037035,0.2962962962962963,0.332358024691358
453284,2020,35,0.37142857142857144,0.05714285714285714,0.37142857142857144,0.3618571428571428
453286,2020,179,0.3463687150837989,0.08379888268156424,0.36312849162011174,0.4398409090909091
453343,2020,72,0.6111111111111112,0.041666666666666664,0.3472222222222222,0.30740845070422534
453562,2020,141,0.5177304964539007,0.07801418439716312,0.3829787234042553,0.3988623188405797
455119,2020,42,0.38095238095238093,0.09523809523809523,0.42857142857142855,0.40795238095238096
456501,2020,192,0.4270833333333333,0.057291666666666664,0.3385416666666667,0.3785842105263158
457915,2020,50,0.28,0.08,0.4,0.36248979591836733
457918,2020,137,0.44525547445255476,0.051094890510948905,0.34306569343065696,0.31556617647058827
458676,2020,120,0.2833333333333333,0.05,0.325,0.38064166666666666
458677,2020,53,0.4716981132075472,0.05660377358490566,0.2830188679245283,0.33936538461538457
458681,2020,224,0.3705357142857143,0.05357142857142857,0.375,0.33118385650224214
458708,2020,118,0.3898305084745763,0.11864406779661017,0.3644067796610169,0.4027008547008547
459429,2020,43,0.3953488372093023,0.09302325581395349,0.4883720930232558,0.3992857142857143
461325,2020,68,0.29411764705882354,0.08823529411764706,0.27941176470588236,0.3521470588235294
461829,2020,97,0.4329896907216495,0.07216494845360824,0.32989690721649484,0.40653125
465657,2020,62,0.2903225806451613,0.03225806451612903,0.3387096774193548,0.3055483870967742
467100,2020,70,0.5714285714285714,0.1,0.4142857142857143,0.4289565217391304
471911,2020,169,0.47337278106508873,0.08284023668639054,0.34911242603550297,0.3775568862275449
474463,2020,156,0.5961538461538461,0.0641025641025641,0.4807692307692308,0.3686623376623377
475479,2020,48,0.4791666666666667,0.14583333333333334,0.375,0.4839791666666667
476454,2020,34,0.4117647058823529,0.0,0.17647058823529413,0.3244705882352941
476594,2020,38,0.5263157894736842,0.05263157894736842,0.4473684210526316,0.3595675675675676
477132,2020,150,0.5333333333333333,0.08,0.34,0.3571543624161074
488984,2020,68,0.45588235294117646,0.08823529411764706,0.45588235294117646,0.43837878787878787
489119,2020,44,0.5227272727272727,0.022727272727272728,0.22727272727272727,0.36579545454545453
489265,2020,54,0.3148148148148148,0.05555555555555555,0.3333333333333333,0.358962962962963
489334,2020,79,0.6329113924050633,0.02531645569620253,0.3670886075949367,0.32192207792207794
491624,2020,38,0.5263157894736842,0.02631578947368421,0.3157894736842105,0.3218684210526316
493603,2020,50,0.52,0.06,0.5,0.36538
501381,2020,78,0.3974358974358974,0.07692307692307693,0.32051282051282054,0.33064102564102565
501789,2020,54,0.46296296296296297,0.09259259259259259,0.46296296296296297,0.4237547169811321
501985,2020,156,0.3525641025641026,0.10256410256410256,0.40384615384615385,0.39190384615384616
502026,2020,57,0.543859649122807,0.03508771929824561,0.45614035087719296,0.33963157894736845
502043,2020,207,0.5169082125603864,0.07246376811594203,0.3961352657004831,0.4026650485436893
502154,2020,53,0.7169811320754716,0.03773584905660377,0.32075471698113206,0.26388235294117646
502171,2020,168,0.5476190476190477,0.09523809523809523,0.48214285714285715,0.42209523809523813
502188,2020,65,0.2,0.1076923076923077,0.3384615384615385,0.38120000000000004
502202,2020,52,0.5192307692307693,0.07692307692307693,0.38461538461538464,0.4008076923076923
502239,2020,59,0.3559322033898305,0.1016949152542373,0.3559322033898305,0.37943103448275867
502624,2020,105,0.37142857142857144,0.1619047619047619,0.38095238095238093,0.48583653846153846
502706,2020,116,0.3793103448275862,0.14655172413793102,0.4827586206896552,0.48190434782608693
503285,2020,37,0.2702702702702703,0.02702702702702703,0.21621621621621623,0.30529729729729727
503569,2020,54,0.5370370370370371,0.07407407407407407,0.2777777777777778,0.3285882352941176
506433,2020,187,0.4385026737967914,0.06417112299465241,0.3422459893048128,0.3688817204301075
517008,2020,64,0.53125,0.03125,0.328125,0.2735625
518397,2020,34,0.7058823529411765,0.058823529411764705,0.4117647058823529,0.3572727272727273
518489,2020,69,0.37681159420289856,0.07246376811594203,0.4492753623188406,0.39257971014492754
518516,2020,141,0.3333333333333333,0.14893617021276595,0.40425531914893614,0.46016312056737585
518553,2020,59,0.3220338983050847,0.11864406779661017,0.4067796610169492,0.4206206896551724
518617,2020,40,0.625,0.075,0.425,0.29097368421052633
518633,2020,161,0.32298136645962733,0.07453416149068323,0.36024844720496896,0.39385987261146493
518774,2020,50,0.42,0.12,0.54,0.52864
518813,2020,71,0.5211267605633803,0.07042253521126761,0.4084507042253521,0.3162857142857143
518858,2020,55,0.4,0.10909090909090909,0.5636363636363636,0.4422181818181818
518876,2020,90,0.45555555555555555,0.1111111111111111,0.4,0.3807727272727273
519008,2020,77,0.5974025974025974,0.06493506493506493,0.42857142857142855,0.3824133333333333
519141,2020,34,0.47058823529411764,0.029411764705882353,0.29411764705882354,0.2435
519144,2020,190,0.4105263157894737,0.08421052631578947,0.3684210526315789,0.4161595744680851
519151,2020,54,0.48148148148148145,0.037037037037037035,0.42592592592592593,0.3385
519293,2020,40,0.3,0.15,0.45,0.46332500000000004
519393,2020,52,0.40384615384615385,0.1346153846153846,0.5384615384615384,0.5325769230769231
519443,2020,65,0.47692307692307695,0.12307692307692308,0.49230769230769234,0.472265625
520980,2020,50,0.36,0.04,0.28,0.29262499999999997
