name,mlb_id
Trey Harris,674677.0
Danny Gonzalez,801256.0
Colby Shelton,701333.0
Roiber Niazoa,808488.0
Jancory De La Cruz,808519.0
Anthony Santa Cruz de Oviedo,829888.0
Cade Marlowe,687799.0
Jose Ramos,815927.0
Leandro Romero,815933.0
Angel Feliz,805467.0
Romtres Cabrera,699028.0
Juan Obispo,808312.0
Elehuris Montero,660707.0
Jostin Ogando,834230.0
Deivid Coronil,829060.0
Zach MacDonald,822487.0
Eyke Ugueto,808711.0
Jhomnardo Reyes,829076.0
Billy McKinney,641856.0
Pedro Tovar,808325.0
Fabian Cordero,830021.0
Jhoan Peguero,821085.0
Daniel Rojas,808263.0
Kendrick Hernandez,821796.0
Frandy Lafond,821143.0
Guillermo Rosario,806518.0
Junior Quezada,800296.0
Angel Rodriguez,800261.0
Anthony Abreu,829740.0
Newremberg Rondon,692598.0
Evan Estevez,821620.0
Jorge Garcia,699721.0
Saul Gomez,821809.0
Amauri Ramirez,821752.0
Yandro Hernandez,824771.0
Juan Martínez,800417.0
Mayki De La Rosa,829739.0
Iverson Allen,821044.0
Nicandro Aybar,800384.0
Abelardo Medrano,808124.0
Leider Padilla,821636.0
Brailin Pascual,808217.0
Sebastian Rojas,821121.0
Leandro Morgado,823014.0
Ryan Castillo,801462.0
Albert Jimenez,821767.0
Jason Hernandez,811593.0
Cristian Benavides,800369.0
Elian Garcia,800326.0
Albert Alberto,808293.0
Miguel Rivera,821819.0
Darwin Nuñez,831875.0
Johan Rodriguez,830455.0
Sebastián De Los Santos,808151.0
Lucas Ramirez,813429.0
Estuar Suero,800209.0
Joan Delgado,805062.0
Breiny Ramírez,808147.0
Elvis Rojas,808086.0
Diego Felix,808034.0
Daniel Gaitor,808688.0
Edwilmin Matos,833228.0
Gabriel Cesa,821014.0
Herlinton Herrera,821824.0
Justin Trimble,702293.0
Athanael Duarte,805744.0
Johmphy De La Cruz,821822.0
Leonardo Pineda,815904.0
Josias Ramirez,800382.0
Ire Garcia,829809.0
CJ Alexander,680769.0
Derwin Laya,698978.0
Yosmar Gimenez,807981.0
Ramses Velazquez,806647.0
Brayan Rijo,699113.0
Javier Acevedo,821033.0
Bryan Martinez,808115.0
Omar Guadamuz,829847.0
Jesmaylin Arias,820942.0
Paris Johnson,807379.0
Darlyn De Leon,800391.0
Eduardo Ponce,823866.0
Jose Marchan,808271.0
Phillip Sikes,689651.0
Keegan Pieternella,830416.0
Vicente Guaylupo,815198.0
Steven Madero,821591.0
Andres Arias,815914.0
Romer Taveras,821114.0
Haniel German,815182.0
Nixson Cueche,808304.0
Manuel German,802091.0
Jose Camacho,821277.0
Carlos Tirado,800504.0
Carlos Gonzalez,801262.0
Samuel Escudero,699167.0
Santiago Mendoza,834712.0
Edgardo De Leon,821279.0
Jefer Lista,829844.0
Matthew Moses,829849.0
Domingo Batista,820999.0
Dayker Baldallo,698995.0
Oliver Guerrero,829960.0
Deuri Castillo,821274.0
Kevin Novoa,801381.0
Emilio Taveras,692582.0
Kevin Graham,681184.0
Jose Marcano,808091.0
Yorfran Medina,800337.0
Phillando Williams,820974.0
Almen Tolentino,820958.0
Nicolas Barrios,829770.0
Stiven De La Cruz,829887.0
Jhonny Osta,829874.0
Jamesson Val,829688.0
Ramon Moreno,806104.0
Carlos Cauro,803426.0
Jesus Torres,691401.0
Omar Urbina,808226.0
Jayden Felicia,809337.0
Emile Torres,829736.0
Angel Requena,821020.0
Raymond Mola,806986.0
Yelserth Ayala,808146.0
Esnaider Vargas,829726.0
Feliz Genao,825488.0
Brayan Amoroso,820994.0
Austin Hendrick,690988.0
Alexander Garcia,808517.0
David Dahl,621311.0
Remy Veldhuisen,820978.0
Jarol Capellan,815857.0
Carlos Mota,831574.0
Starlin Aguilar,694223.0
Alcides Hernandez,815584.0
Ariel Castro,806966.0
Isaias Castillo,830461.0
Jose Medina,802079.0
Reynaldo De La Paz,807956.0
Albert Gutierrez,808212.0
Khris Almonte,808494.0
Vinicius Dos Santos,821778.0
Vladimir Asencio,815918.0
Luis Fragoza,821613.0
Angel Ventura,815019.0
Samuel Capellan,800290.0
Dencer Diaz,829925.0
Kadil Rubio,829855.0
Erick Lugo,821596.0
Juan Garcia,692450.0
Yordys Valdes,686798.0
Cristian Benavides,832713.0
Niurby Asigen,807820.0
Ronny Suarez,829742.0
Saul Ramirez,829952.0
Rafael Alvarez,808353.0
Breyner Figuereo,825156.0
Elisandro Ramirez,835011.0
Kay Robles,808073.0
Sebastian Cadiz,808126.0
Elias Reyno,829758.0
Randy Martinez,821690.0
Enderson Asencio,808134.0
Luis Felipe,830401.0
Johan Barrios,703179.0
Pedro Blanco,821380.0
Luis Martinez,808370.0
Ibrahim Ruiz,815018.0
Eduardo Herrera,815901.0
Gregori Cano,703939.0
Sandy Ruiz,808709.0
Cristopfer Gonzalez,807837.0
Joshua Fermin,835740.0
Ramon Ramirez,802622.0
Reiner Herrera,808096.0
Juan Brown,820946.0
Ivan Sosa,800526.0
Edwin Rios,621458.0
Janero Miller,806977.0
Adan Chacon,807960.0
Manuel De Cesare,821699.0
Fernando Pena,821627.0
Johan Estrada,808100.0
Jord David Diaz,830049.0
Jesus Lugo,821160.0
Adrian Ibarra,808532.0
Aniel Mendoza,807831.0
Axell De Paula,800258.0
Elian Adames,827424.0
Jalvin Arias,815003.0
Kevin Dume,800134.0
Jose Tovar,808270.0
Yemil Rosario,699713.0
Nick Ahmed,605113.0
Riangelo Richardson,820953.0
Juan Espinal,821042.0
Jean C. Gutierrez,808499.0
Jose Ferrer,678276.0
Miguel Vargas,700295.0
Joan Sierra,808043.0
Sam Brown,694848.0
Carlos Batista,808251.0
Alexander Garcia,808017.0
Luis Ariza,699078.0
Pedro Dalmagro,808116.0
Julio Valdez,805063.0
Delvis Matos,800151.0
Eduardo Guillen,827427.0
Tony Ruiz,806990.0
Anthony Tandron,809779.0
Emdys Rosillo,824768.0
Thomas Takayoshi,689108.0
Dayquer Alfonzo,821628.0
Luis Bolivar,699700.0
Juan Alvarez,816085.0
Nestor Urbina,821524.0
Carlos Blanco,814223.0
Fernando Roquez,808078.0
Easton Shelton,806221.0
Frailin Yan,820873.0
Andry Batista,821614.0
Jensy De Leon,699035.0
Hugo Sanchez,692033.0
Ramy Peralta,825670.0
Carlos Altuve,805061.0
Erick Arosemena,800374.0
Adriel Cuello,811231.0
Railin Familia,812747.0
Brayan Cota,821794.0
Samuel Estevez,821086.0
Eryks Rivero,829790.0
Samuel Brito,823720.0
July Vittini,806655.0
Alejandro Guerrero,830462.0
Alessandro Duran,800333.0
Wilmer Feliciano,698943.0
Jose Guerra,808689.0
Pablo Arosemena,808132.0
Nelson Marin,808372.0
Jesus Premoli,821600.0
Kevin Tamburini,821780.0
Carlos Oviedo,703340.0
Josnaider Orellana,800428.0
Jose Ramos,682947.0
Gustavo Beltran,808492.0
Faruk De La Cruz,800410.0
Leandy Mella,820985.0
Robbie Grossman,543257.0
Johan Ferreira,703905.0
Danny Cancro,820943.0
Ishel Comenencia,830444.0
Javier Roman,800069.0
Steven Santos,823857.0
Sebastian De Andrade,808143.0
Kevin Hacen,808032.0
Jhon Lucena,830033.0
Dalton McIntyre,827637.0
Dervin Andrade,699711.0
Carlos Silva,806991.0
Esterling Rodriguez,808079.0
Francis Sosa,829899.0
Angel Perez,808007.0
Tim Elko,671284.0
Manuel Cabrera,806999.0
Jealmy Frias,829869.0
Juan Rujano,829794.0
Gabriel Rodriguez,829712.0
Cole Tucker,657061.0
David Bañuelos,675915.0
German Guilarte,692032.0
R.J. Yeager,694271.0
Eliezer Rivero,800191.0
Nestor Miranda,815930.0
Cruzmel Arias,805466.0
Angelo Hernandez,808687.0
Francisco Caldera,808530.0
Nicolas Vergara,830474.0
Christian Sáez,821015.0
Daniel Hernandez,829747.0
Harrison Spohn,695461.0
Kevin Ereu,807148.0
Yorfran John,800135.0
Alvaro Matos,828772.0
Joey Gallo,608336.0
Andruw Salcedo,691402.0
Ismael Del Rosario,820990.0
Liosward Marin,808314.0
Julio Acosta,829930.0
Angel Aquino,808673.0
Elian Soto,808279.0
Vladi Guerrero,821178.0
Grant Lavigne,680693.0
Daniel Mielcarek,808028.0
Anderson Navas,815014.0
Idalberto Santiesteban,807755.0
David Ortiz Jr.,829127.0
Santiago Ustariz,821108.0
Brahian Silva,691906.0
Michael Baez,815686.0
Cristian Bonifacio,829752.0
Marwin Rivero,823869.0
Edgar Jimenez,821173.0
Joandrew Pena,821769.0
Clay Winklaar,821686.0
Deshandro Tromp,820972.0
Hojans Hernandez,808518.0
Adam Duvall,594807.0
Johan Contreras,805130.0
Gabriel Flores,827412.0
Abel Pena,829918.0
Endry Reyes,821418.0
Garrett Cooper,643265.0
Jahni McPhee,829488.0
Garrett Spain,696521.0
Zach DeLoach,676113.0
Alexander Alzi,821046.0
Aaron Zavala,701648.0
Brennan Milone,686810.0
Eduardo Perez,808039.0
Hancel Almonte,808114.0
Sheng-En Lin,806823.0
J.T. Bain,821004.0
Yadimir Fuentes,815008.0
Edgar Mota,808692.0
Jose Montilla,830437.0
Hector Liriano,808324.0
Winifer Castillo,815020.0
Rey Cruz,834631.0
Richer Mata,830425.0
Alan Frias,808021.0
Tyler Gentry,694355.0
Juan Martinez,821797.0
Andy Thomas,673990.0
Leonardo Carpio,827425.0
Darick Hall,669742.0
Yeicer Crespo,830405.0
Anthony Servideo,676545.0
Helder Rosario,800293.0
Brauli Diaz,808031.0
Elier Hernandez,609274.0
Yuli Gurriel,493329.0
Chris Roller,676896.0
Luis Hernandez,829923.0
Zeus Nunez,821192.0
Matt Carpenter,572761.0
Scott Kingery,664068.0
Quincy Hamilton,680810.0
Tommy Sacco Jr.,690474.0
Brian Anderson,605119.0
Luken Baker,663609.0
Zach Remillard,621545.0
Bryson Horne,695587.0
Elias Marrero,827418.0
Luis De Los Santos,665782.0
Bladimir Restituyo,678837.0
Elijah Dunham,685313.0
Avisaíl García,541645.0
Nick Maton,665155.0
Carson McCusker,676812.0
Wilfred Veras,691442.0
Silas Ardoin,686976.0
Keshawn Ogans,687248.0
Conner Capel,668843.0
Jake Scheiner,676595.0
Greg Jones,675659.0
Eric Yang,687066.0
John Rhodes,687981.0
Damiano Palmegiani,671913.0
Mitch Haniger,571745.0
Martín Maldonado,455117.0
Willie Calhoun,641432.0
Kyle Garlick,664247.0
Casey Martin,676045.0
Stone Garrett,656448.0
Hunter Bishop,666183.0
Nathan Martorella,687210.0
J.D. Martinez,502110.0
Nick Pratto,668472.0
Mike Ford,645801.0
Trey Mancini,641820.0
Terrell Tatum,695299.0
Victor Bericoto,682674.0
Harold Ramírez,623912.0
Drew Avans,682183.0
Cal Conley,695462.0
Jack López,605346.0
Nick Gordon,624503.0
Albert Almora Jr.,546991.0
Jase Bowen,687749.0
Jonathan Ornelas,680716.0
David Hensley,682073.0
Cristian Pache,665506.0
Hogan Windish,702112.0
Ethan Murray,696140.0
Tucker Flint,687272.0
Bobby Dalbec,666915.0
Eddie Rosario,592696.0
Bligh Madris,676632.0
Travis Blankenhorn,663905.0
Steward Berroa,672642.0
Alex Ramírez,691267.0
Oscar Colás,693049.0
Andrew Pintar,801464.0
Jared Walsh,665120.0
Jon Singleton,572138.0
Jordyn Adams,677941.0
José Azocar,640492.0
P.J. Higgins,664731.0
Matthew Batten,676946.0
Packy Naughton,676050.0
Cam Booser,592155.0
Jake Woodford,663765.0
Zack Thompson,668868.0
Jake Cousins,664776.0
José Fermin,820862.0
Trenton Denholm,671143.0
Adam Laskey,669445.0
Emmanuel Clase,661403.0
Joe Kelly,523260.0
Hagen Danner,668470.0
Andrew Sears,808825.0
Josh Winckowski,670174.0
Brian Van Belle,687003.0
David Robertson,502085.0
Randy Rodríguez,678495.0
Forrest Whitley,666215.0
Ronny Henriquez,678692.0
Dedniel Núñez,673380.0
Jimmy Cordero,622772.0
Michael Grove,675627.0
Reed Garrett,657585.0
Anthony Gose,543238.0
Robert Stock,476594.0
James Naile,664942.0
Ryan Burr,621114.0
Ryan Pressly,519151.0
Ray Kerr,678061.0
Aneurys Zabala,656008.0
Thomas Szapucki,663378.0
Trey Wingenter,622259.0
J.B. Bukauskas,656266.0
Andrés Machado,600921.0
Josh Taylor,657031.0
Sean Hjelle,663546.0
Daniel Hudson,543339.0
Tyler Cyr,664202.0
David Price,456034.0
Víctor Arano,644364.0
Brett Martin,656685.0
Anderson Espinoza,659262.0
José Castillo,620454.0
Darwinzon Hernández,650382.0
Frank German,681464.0
Mitch White,669952.0
Ben Heller,621294.0
Geoff Hartlieb,664129.0
Carl Edwards Jr.,605218.0
Shelby Miller,571946.0
Jeremy Beasley,676886.0
Miguel Del Pozo,600887.0
James Norwood,656803.0
Connor Thomas,671162.0
Jesus Tinoco,622786.0
Keynan Middleton,641871.0
Joely Rodríguez,570257.0
Zach Logue,656657.0
Walter Pennington,679156.0
Wes Parsons,641149.0
Josh Walker,677020.0
Jesse Chavez,445926.0
Kyle Muller,666205.0
José Cisnero,542585.0
Ian Anderson,666120.0
Amir Garrett,607237.0
Oliver Ortega,661383.0
Adam Kloffenstein,680572.0
Junior Fernández,658551.0
Jordan Balazovic,666364.0
John Rooney,680701.0
Matt Bush,456713.0
Brady Feigl,621399.0
Manny Banuelos,544365.0
Dylan Covey,592229.0
Freddy Tarnok,676206.0
Rafael Dolis,503569.0
Joe Jacques,682175.0
T.J. Brock,697813.0
Kent Emanuel,592288.0
JT Chargois,608638.0
Declan Cronin,686539.0
Drew Smyly,592767.0
Brooks Kriske,621139.0
Brandon Leibrandt,605335.0
Taylor Hearn,621368.0
Adam Ottavino,493603.0
Jacob Waguespack,621097.0
Allan Winans,642216.0
Rowan Wick,592858.0
Anthony Bass,542914.0
Kyle Amendt,694900.0
Elvis Peguero,665625.0
Eric Loomis,823793.0
Garrett Richards,572070.0
J.C. Mejía,650496.0
Nick Duron,663975.0
Matt Jachec,801367.0
Jhon Romero,664584.0
Erik Swanson,657024.0
Nic Enright,663671.0
Robinson Piña,673820.0
Micah Ashman,809840.0
Burch Smith,572143.0
Brian Metoyer,682260.0
Thomas Pannone,623381.0
Luis González,593574.0
Bryan Mata,667356.0
Anthony DeSclafani,543101.0
José Lopez,673111.0
Aaron Loup,571901.0
Kenny Rosenberg,670046.0
Carson Fulmer,608334.0
Luis Ortiz,656814.0
Jonathan Hernández,642546.0
Ken Giles,571704.0
Johan Simon,696059.0
Michael Byrne,680758.0
Keone Kela,605309.0
Cody Poteet,547001.0
José Ruiz,614179.0
Daniel Robert,642016.0
Coleman Huntley III,668319.0
Gerson Garabito,642520.0
David Buchanan,571527.0
Joe Record,682489.0
José Quijada,650671.0
Jake Diekman,518617.0
Sam Clay,621348.0
Fernando Abad,472551.0
Reiss Knehr,663753.0
Cam Alldred,682027.0
José Rodríguez,692064.0
Garrett McDaniels,680729.0
Daniel Castano,641447.0
Dugan Darnell,699911.0
Charlie Beilenson,810897.0
Michael Rucker,621074.0
Wily Peralta,503449.0
Dylan Tebrake,700188.0
Drew VerHagen,572403.0
Dillon Tate,622253.0
Kyle Dowdy,664871.0
Colten Brewer,605155.0
Alex Cook,702047.0
Jackson Stephens,623451.0
Thyago Vieira,600986.0
Ian Gibaut,664139.0
Ricky Vanasco,676568.0
Drew Carlton,656290.0
Parker Mushinski,656786.0
César Valdez,491624.0
Trevor Kuncl,805321.0
Tommy Eveld,669746.0
Max Kranick,668820.0
Matt Sauer,669422.0
Roenis Elías,606273.0
Josh Winder,680739.0
Yerry Rodríguez,666720.0
Matt Carasiti,571539.0
Emmanuel Ramirez,642629.0
Wilking Rodríguez,516853.0
Casey Sadler,594987.0
Nate Garkow,828353.0
Jandel Gustave,594311.0
Yency Almonte,622075.0
Austin Pope,687166.0
John McMillon,669111.0
Janser Lara,665878.0
Nigel Belgrave,811310.0
Al Pesto,663875.0
Darren McCaughan,670766.0
Brady Choban,813882.0
Mike Baumann,657508.0
Zach McAllister,502083.0
Roansy Contreras,672710.0
Kenta Maeda,628317.0
Francisco Pérez,660906.0
Hector Perez,660431.0
Lucas Luetge,476595.0
Dylan Floro,571670.0
Patrick Murphy,688602.0
Kyle Funkhouser,608335.0
Jeremy Wu-Yelland,695026.0
Steve Cishek,518553.0
Raymond Burgos,670103.0
Hayden Seig,688274.0
Tommy Henry,674072.0
Austin Adams,613534.0
Tristan Stevens,688306.0
Naoyuki Uwasawa,683822.0
Josh Maciejewski,656671.0
Kevin Gowdy,666151.0
Cody Morris,663752.0
T.J. Fondtain,677334.0
Ryan Hendrix,641682.0
Andrew Saalfrank,685314.0
Jay Jackson,543351.0
Humberto Castellanos,528748.0
Kyle Nelson,669459.0
Pat Gallagher,693483.0
Ian Krol,571871.0
Mark Washington,675976.0
José Rodríguez,642578.0
Riley Pint,666207.0
Sean Reid-Foley,656887.0
Alex Young,622065.0
Jackson Rees,682448.0
Ryan Lobus,815590.0
Will Johnston,690658.0
Zack Burdi,641420.0
Phil Fox,813636.0
Brendan White,686839.0
Craig Stammen,489334.0
Caleb Boushley,676961.0
Clayton Andrews,677076.0
Reggie Crawford,686846.0
Luke Bard,572703.0
Dinelson Lamet,659275.0
Raul Brito,669993.0
Spencer Howard,675921.0
Paul Fry,643316.0
Mauricio Llovera,661440.0
Alex Faedo,656412.0
Dominic Leone,608678.0
Kelvin Cáceres,680983.0
Jesse Biddle,592145.0
Miguel Díaz,622766.0
Jarlín García,606424.0
Phillips Valdez,570488.0
Michael Giacone,687870.0
Ben Leeper,663510.0
Drew Steckenrider,608716.0
Cam Vieaux,664944.0
Zac Houston,667677.0
CD Pelham,641962.0
Brad Hand,543272.0
Derrick Edington,689433.0
Pablo López,641154.0
Reese Olson,681857.0
Tylor Megill,656731.0
Clayton Kershaw,477132.0
Yu Darvish,506433.0
Nick Margevicius,676606.0
Jon Duplantier,641541.0
Travis Sykora,805809.0
Yordanny Monegro,694057.0
Rob Kaminsky,641739.0
Matt Dermody,571616.0
Jonathan Santucci,695558.0
Nick Kingham,592468.0
Jarlin Susana,703186.0
Kyle Gibson,502043.0
Josh Hartle,691776.0
Hayden Birdsong,806185.0
Zach Thornton,804267.0
Julio Urías,628711.0
David Davalillo,699314.0
Tekoah Roby,694358.0
Jack Wenninger,811307.0
Eric Jokisch,518852.0
Luis Ortiz,682847.0
Tyson Hardin,824620.0
Reid VanScoter,804577.0
TJ Nichols,694375.0
Frankie Montas,593423.0
Daniel Eagen,811666.0
Hyun Jin Ryu,547943.0
Lance Lynn,458681.0
Robert Colina,678783.0
Lucas Braun,814351.0
Luis F. Castillo,622379.0
Drew Rom,680723.0
Nico Tellache,688548.0
Alec Marsh,679525.0
Ben Hess,696292.0
Alex Cornwell,676498.0
John Michael Bertrand,802609.0
Ariel Jurado,642558.0
Joander Suarez,680933.0
Dallas Keuchel,572971.0
Bruce Zimmermann,669145.0
Scott Randall,695246.0
Ethan Pecko,814490.0
Joe Whitman,802126.0
Braxton Bragg,688867.0
Jaxon Wiggins,694393.0
Domingo Robles,660781.0
Kohei Arihara,685503.0
Ronald Herrera,622703.0
James Paxton,572020.0
Connor Schultz,701565.0
Huascar Ynoa,660623.0
Chris Clarke,669247.0
Charlie Barnes,656212.0
Luis De León,801725.0
Drew Rucinski,607968.0
Sem Robberse,691828.0
Will Watson,814492.0
John Holobetz,827292.0
Zack Greinke,425844.0
R.J. Gordon,822161.0
Seth Lonsway,675920.0
Will Dion,702021.0
Yonny Chirinos,630023.0
Sixto Sánchez,664350.0
Riley Thompson,663929.0
Jack Choate,805257.0
Gray Fenter,663383.0
Wei-En Lin,827734.0
Easton Lucas,687922.0
Angel Sánchez,605795.0
Mason Adams,690279.0
Andrew Heaney,571760.0
Brendan Girton,694858.0
Adam Mazur,800049.0
Colten Schmidt,679793.0
John Parke,641949.0
Alejandro Rosario,691730.0
Adam Seminaris,694372.0
Ricardo Sánchez,645307.0
Chih-Jung Liu,692617.0
Alex Wood,622072.0
Blayne Enlow,669416.0
Tsuyoshi Wada,493159.0
Richard Gallardo,682620.0
Bowden Francis,670102.0
Riley Frey,811319.0
Ross Stripling,548389.0
Lael Lockhart,679712.0
Bryce Mayer,809343.0
Tyler Stuart,701603.0
Michael Forret,702650.0
Jake Miller,805725.0
K.C. Hunt,687268.0
Logan Evans,688138.0
Ty Blach,621389.0
Jurrangelo Cijntje,701388.0
Brian Gonzalez,656473.0
Yu-Min Lin,801179.0
Landon Harper,804542.0
Leandro Lopez,699214.0
Nolan Kingham,663884.0
Jackson Kent,800600.0
Matt Osterberg,684296.0
Aaron Brooks,605156.0
Connor Wietgrefe,809733.0
C.J. Culpepper,690217.0
Connor Noland,690939.0
Andrew Lindsey,701604.0
Blake Wehunt,687762.0
Kenny Hernandez,665789.0
Cooper Hjerpe,687309.0
Walker Powell,689608.0
Corey Kluber,446372.0
Carlos Carrasco,471911.0
James Marvel,621086.0
Gage Stanifer,804948.0
Logan Mercado,694781.0
Rony García,665621.0
Wilmer Flores,695865.0
Luis De Avila,678752.0
Santiago Suarez,800571.0
Gage Ziehl,695721.0
Marcus Walden,519393.0
Chen-Wei Lin,813820.0
Winston Santos,692437.0
Khal Stephen,701590.0
Eduardo Rivera,700842.0
Connor McCullough,681410.0
Kyle Hendricks,543294.0
Chad Dallas,689149.0
Bishop Letson,811309.0
Daniel Missaki,627392.0
Hayden Mullins,683093.0
Seth Shuman,670234.0
Blake Money,690999.0
Gabe Mosser,682077.0
Kade Morris,695034.0
Trenton Wallace,680436.0
James Hicks,801802.0
Spencer Giesting,801517.0
Brody McCullough,805664.0
Garrett Gainey,822535.0
Grant Rogers,814804.0
Brendan Beck,694341.0
Carlos Peña,685329.0
Evan Fitterer,683157.0
Michael Plassmeyer,674681.0
Trevor Bauer,545333.0
Brett Sears,822412.0
Sean Paul Liñan,800344.0
CJ Van Eyk,669310.0
Ethan Hankins,677945.0
Nick Dean,686953.0
Peyton Plumlee,690183.0
Will Sanders,691739.0
Nestor German,815148.0
Joe Gunkel,641646.0
Julio Teheran,527054.0
Jackson Tetreault,676194.0
Erick Leal,612797.0
James Gonzalez,686857.0
Won-Jun Chang,628355.0
Aaron Rozek,702065.0
Jaron DeBerry,809229.0
Mario Sanchez,532936.0
Chase Hampton,694633.0
Ryan Gallagher,801594.0
Juan Hillman,663535.0
Trystan Vrieling,801639.0
Jean Pinto,686645.0
Dalton Rogers,800059.0
Brandon Birdsell,669361.0
Adonys Perez,806583.0
Blair Henley,668874.0
Ben Shields,815456.0
Raúl Alcántara,593417.0
Yohander Méndez,622795.0
Rafael Sanchez,803596.0
Logan Workman,694312.0
Ty Cummings,807744.0
Aaron Wilkerson,658792.0
Victor Santos,673257.0
Nick Zwack,686873.0
Rich Hill,448179.0
Rio Gomez,677013.0
Odrisamer Despaigne,628333.0
T.J. Sikkema,674674.0
Luis Gutierrez,692294.0
Nabil Crismatt,622503.0
Christian McGowan,694909.0
Wilmer Font,521655.0
Troy Watson,681890.0
Chris Archer,502042.0
John O'Reilly,682615.0
Rorik Maltrud,702045.0
Josh Trentadue,815048.0
Lachlan Wells,649143.0
Kohl Franklin,681673.0
Josh Grosz,701056.0
Adam Wainwright,425794.0
Brandt Thompson,825576.0
Konner Eaton,820825.0
Curtis Taylor,668954.0
Billy Corcoran,682225.0
Ryan Watson,701511.0
Dawson Netz,683100.0
Alec Gamboa,687941.0
Matt Manning,666159.0
Ryan Sloan,815549.0
Jonatan Bernal,685763.0
Yorman Gómez,691414.0
Alemao Hernandez,672598.0
Fernando Perez,800125.0
Jacob Miller,702571.0
Jake Kalish,592455.0
Davis Feldman,680463.0
Alonzo Tredwell,696280.0
Sean Boyle,682044.0
Garrett McMillan,804582.0
Caleb Bolden,676700.0
Dylan File,668766.0
Juaron Watts-Brown,695033.0
Owen Wild,801643.0
Michael Sansone,806333.0
Andrew Quezada,676768.0
Adam Oller,670124.0
Pedro Fernandez,613548.0
Ryan Carpenter,543001.0
Michael Morales,691786.0
Grant Gambrell,669183.0
José De León,592254.0
John Gant,607231.0
Trey Supak,657022.0
Kyle Tyler,667725.0
Matt Shoemaker,533167.0
Anders Tolhurst,689434.0
Manuel Espinoza,678429.0
Max Alba,681294.0
Jaden Hamm,811290.0
Noah Bremer,676084.0
Jose Gonzalez,683681.0
Ryan Murphy,694885.0
Alex Pham,702129.0
Jackson Wolf,680232.0
Ben Lively,594902.0
Christian MacLeod,681306.0
Kwang Hyun Kim,547942.0
Troy Miller,663632.0
Trent Baker,694536.0
Antwone Kelly,699008.0
Colton Eastman,663678.0
Drue Hackenberg,802357.0
Garrett Burhenn,696148.0
Spenser Watkins,657093.0
David Parkinson,663982.0
Trey Dombroski,690667.0
Ryan Brown,688664.0
Jimmy Endersby,684544.0
Cameron Weston,687721.0
Garrett Baumann,803833.0
Darius Vines,670241.0
Riley Davis,695281.0
Jose Cabrera,703615.0
Josh Stephan,695776.0
Ixan Henderson,809100.0
Zack Godley,643327.0
Carlos Luna,650690.0
Irving Cota,806522.0
Ronald Medrano,642574.0
Marcos Tineo,673822.0
Garrett Stallings,668831.0
Greg Farone,805661.0
Jose Chacin,666658.0
Michael Pineda,501381.0
Brock Selvidge,691795.0
Anthony Solometo,696143.0
Marcus Johnson,687189.0
Masahiro Tanaka,547888.0
Rodney Boone,674868.0
Landon Marceaux,669465.0
Charlie McDaniel,826052.0
Dylan Cumming,804706.0
Eric Yost,801293.0
Johnny Cueto,456501.0
Seth Nordlin,676699.0
Rafe Schlesinger,701178.0
Taylor Dollard,693440.0
Levi Wells,694370.0
Julio Robaina,678789.0
Aaron Leasher,669468.0
Sam Armstrong,814098.0
Dylan Carmouche,694581.0
Jake Lee,680543.0
Alex Amalfi,806334.0
Manuel Mercedes,692352.0
Joe Miller,701464.0
Noah Syndergaard,592789.0
Alex Troop,675960.0
Ricky Castro,690462.0
Tyson Guerrero,694553.0
Casey Anderson,814783.0
Kyle Carr,694805.0
Luis Palacios,672712.0
Adam Scott,681792.0
John Swanda,676191.0
Konnor Ash,680089.0
Zach Davies,605200.0
Jordan Geber,802363.0
Yordin Chalas,808054.0
Joseph Montalvo,702477.0
Blake Burkhalter,686628.0
Alex Williams,677354.0
Adrian Alcantara,674220.0
Matt Wilkinson,683363.0
Jackson Baumeister,691765.0
Teddy McGraw,803141.0
Dakota Hudson,641712.0
Jake Garland,687195.0
Cohen Achen,828494.0
Trent Sellers,815587.0
Nick Bennett,668711.0
John Means,607644.0
Hancel Rincon,684516.0
Jackson Nezuh,694545.0
Evan Yates,696524.0
Eric Silva,696150.0
Khristian Curtis,694753.0
Joelvis Del Rosario,679052.0
Brandon Clarke,700251.0
Jarod Bayless,663681.0
David Hagaman,701908.0
Steven Zobac,686632.0
Ethan Lindow,676600.0
Isaac Coffey,806190.0
Hunter Owen,694818.0
Juan Nuñez,693725.0
Aaron Shortridge,663336.0
Chase Solesky,686678.0
Marcelo Perez,681041.0
Chris McMahon,675657.0
Evan McKendry,679928.0
Ian Mejia,681256.0
Koyo Aoyagi,829460.0
Jose Fleury,800067.0
Jacob Watters,802138.0
Danny Wirchansky,688024.0
Caden Scarborough,807291.0
Dominic Perachi,806270.0
Ian Bedell,678016.0
Bailey Dees,676442.0
Wyatt Crowell,694573.0
Drew Hutchison,571800.0
Austin Bergner,666123.0
Yon Castro,679005.0
Paul Bonzagni,805823.0
Blake Beers,676275.0
Efrain Contreras,678713.0
Zach Willeman,657116.0
Jeff Bain,656206.0
Brooks Gosswein,694747.0
Cesar Perdomo,702885.0
Nick Neidert,663734.0
Shawn Semple,676111.0
Matt Frisbee,663735.0
Grant Kipp,805990.0
Adam Maier,683264.0
Nick Dombkowski,694298.0
Blake Townsend,678620.0
Josh Bostick,701241.0
T.J. Zeuch,643615.0
Jackson Ferris,701328.0
Will Schomberg,801696.0
Nolan Watson,663649.0
