batter,year,split_day,ros_opp_sp_xwoba_weighted,n_ros_games
596129,2019,120,0.32030670898332453,63
596142,2019,120,0.3263303359004303,67
596144,2019,120,0.32274590482781096,64
596146,2019,120,0.33049052991352007,67
596451,2019,120,0.3218344780533971,65
596748,2019,120,0.3218344780533971,65
596825,2019,120,0.32693834340909644,66
596847,2019,120,0.32622931355908846,63
598265,2019,120,0.3249872703512324,65
600303,2019,120,0.31744097296686813,64
600474,2019,120,0.320245692235309,67
600524,2019,120,0.320245692235309,67
600858,2019,120,0.32274590482781096,64
600869,2019,120,0.3278520764250922,68
601713,2019,120,0.3218344780533971,65
602074,2019,120,0.31559330305442335,66
602922,2019,120,0.32482215809201137,68
605113,2019,120,0.32142899675313885,65
605119,2019,120,0.3194952928103927,68
605131,2019,120,0.32691879044235383,63
605135,2019,120,0.32424172270799795,64
605137,2019,120,0.3267001055286284,67
605141,2019,120,0.3249872703512324,65
605170,2019,120,0.32693834340909644,66
605196,2019,120,0.32142899675313885,65
605200,2019,120,0.32388055371149366,64
605204,2019,120,0.32493850664151014,66
605233,2019,120,0.31798051603619476,64
605244,2019,120,0.32247797723780647,65
605276,2019,120,0.320245692235309,67
605280,2019,120,0.3267001055286284,67
605288,2019,120,0.32388055371149366,64
605397,2019,120,0.3267001055286284,67
605400,2019,120,0.3218344780533971,65
605412,2019,120,0.32247797723780647,65
605421,2019,120,0.32622931355908846,63
605446,2019,120,0.32247797723780647,65
605480,2019,120,0.32030670898332453,63
605490,2019,120,0.32274590482781096,64
605540,2019,120,0.32388055371149366,64
605612,2019,120,0.3278520764250922,68
606115,2019,120,0.32388055371149366,64
606131,2019,120,0.3227765144490777,66
606132,2019,120,0.31559330305442335,66
606192,2019,120,0.31798051603619476,64
606299,2019,120,0.32864085516645264,68
606466,2019,120,0.32142899675313885,65
606988,2019,120,0.3278520764250922,68
606992,2019,120,0.32593148301722086,67
607043,2019,120,0.32493850664151014,66
607200,2019,120,0.3241594150133737,67
607208,2019,120,0.3241594150133737,67
607223,2019,120,0.32482215809201137,68
607231,2019,120,0.3252614764081177,67
607333,2019,120,0.32424172270799795,64
607345,2019,120,0.31744097296686813,64
607391,2019,120,0.32493850664151014,66
607461,2019,120,0.32691879044235383,63
607536,2019,120,0.31559330305442335,66
607644,2019,120,0.320245692235309,67
607680,2019,120,0.32247797723780647,65
607732,2019,120,0.3267001055286284,67
607752,2019,120,0.3249872703512324,65
608070,2019,120,0.32593148301722086,67
608324,2019,120,0.33653931509668045,64
608331,2019,120,0.3187050153588977,64
608336,2019,120,0.3265967089526006,66
608337,2019,120,0.32482215809201137,68
608344,2019,120,0.3218344780533971,65
608348,2019,120,0.32142899675313885,65
608365,2019,120,0.32693834340909644,66
608369,2019,120,0.32691879044235383,63
608371,2019,120,0.32864085516645264,68
608379,2019,120,0.3252614764081177,67
608384,2019,120,0.3218344780533971,65
608385,2019,120,0.32864085516645264,68
608475,2019,120,0.3278520764250922,68
608566,2019,120,0.31559330305442335,66
608577,2019,120,0.3265967089526006,66
608596,2019,120,0.32030670898332453,63
608597,2019,120,0.3265967089526006,66
608686,2019,120,0.33653931509668045,64
608700,2019,120,0.32593148301722086,67
608723,2019,120,0.3241594150133737,67
609275,2019,120,0.32274590482781096,64
612672,2019,120,0.3194952928103927,68
614177,2019,120,0.3227765144490777,66
615698,2019,120,0.3227765144490777,66
620439,2019,120,0.32424172270799795,64
620446,2019,120,0.31798051603619476,64
621002,2019,120,0.32622931355908846,63
621006,2019,120,0.320245692235309,67
621020,2019,120,0.3187050153588977,64
621028,2019,120,0.3267001055286284,67
621035,2019,120,0.32691879044235383,63
621043,2019,120,0.33653931509668045,64
621107,2019,120,0.3218344780533971,65
621111,2019,120,0.32691879044235383,63
621141,2019,120,0.32493850664151014,66
621219,2019,120,0.32693834340909644,66
621244,2019,120,0.33049052991352007,67
621311,2019,120,0.31559330305442335,66
621381,2019,120,0.3227765144490777,66
621439,2019,120,0.33049052991352007,67
621446,2019,120,0.3194952928103927,68
621450,2019,120,0.32424172270799795,64
621453,2019,120,0.32247797723780647,65
621458,2019,120,0.32691879044235383,63
621466,2019,120,0.320245692235309,67
621493,2019,120,0.31744097296686813,64
621512,2019,120,0.32493850664151014,66
621514,2019,120,0.3278520764250922,68
621532,2019,120,0.31744097296686813,64
621563,2019,120,0.32622931355908846,63
621566,2019,120,0.32424172270799795,64
621573,2019,120,0.3194952928103927,68
622065,2019,120,0.32142899675313885,65
622075,2019,120,0.31559330305442335,66
622168,2019,120,0.3252614764081177,67
622491,2019,120,0.32864085516645264,68
622534,2019,120,0.3227765144490777,66
622569,2019,120,0.3267001055286284,67
622608,2019,120,0.31559330305442335,66
622666,2019,120,0.3187050153588977,64
622682,2019,120,0.3278520764250922,68
622694,2019,120,0.3194952928103927,68
622786,2019,120,0.31559330305442335,66
623205,2019,120,0.32622931355908846,63
623323,2019,120,0.32030670898332453,63
623520,2019,120,0.32693834340909644,66
623912,2019,120,0.3194952928103927,68
623993,2019,120,0.320245692235309,67
624133,2019,120,0.3218344780533971,65
624413,2019,120,0.32493850664151014,66
624415,2019,120,0.31798051603619476,64
624424,2019,120,0.32493850664151014,66
624428,2019,120,0.3267001055286284,67
624577,2019,120,0.32864085516645264,68
624585,2019,120,0.32274590482781096,64
624641,2019,120,0.3252614764081177,67
625643,2019,120,0.32482215809201137,68
628317,2019,120,0.32691879044235383,63
628338,2019,120,0.32622931355908846,63
628356,2019,120,0.3267001055286284,67
628452,2019,120,0.32864085516645264,68
628711,2019,120,0.32691879044235383,63
640447,2019,120,0.32864085516645264,68
640449,2019,120,0.3263303359004303,67
640457,2019,120,0.32622931355908846,63
640458,2019,120,0.32593148301722086,67
640461,2019,120,0.32424172270799795,64
641149,2019,120,0.31559330305442335,66
641154,2019,120,0.3194952928103927,68
641312,2019,120,0.32247797723780647,65
641313,2019,120,0.32482215809201137,68
641343,2019,120,0.32593148301722086,67
641355,2019,120,0.32691879044235383,63
641432,2019,120,0.3265967089526006,66
641470,2019,120,0.32482215809201137,68
641477,2019,120,0.32482215809201137,68
641487,2019,120,0.32030670898332453,63
641505,2019,120,0.31798051603619476,64
641525,2019,120,0.3278520764250922,68
641531,2019,120,0.32274590482781096,64
641541,2019,120,0.32142899675313885,65
641553,2019,120,0.32482215809201137,68
641598,2019,120,0.33049052991352007,67
641645,2019,120,0.32493850664151014,66
641658,2019,120,0.31559330305442335,66
641684,2019,120,0.31744097296686813,64
641712,2019,120,0.3252614764081177,67
641745,2019,120,0.32274590482781096,64
641778,2019,120,0.3227765144490777,66
641796,2019,120,0.32142899675313885,65
641816,2019,120,0.32864085516645264,68
641820,2019,120,0.320245692235309,67
641829,2019,120,0.3267001055286284,67
641856,2019,120,0.31798051603619476,64
641857,2019,120,0.31559330305442335,66
641914,2019,120,0.32424172270799795,64
641924,2019,120,0.32388055371149366,64
641933,2019,120,0.3252614764081177,67
642082,2019,120,0.320245692235309,67
642086,2019,120,0.32493850664151014,66
642133,2019,120,0.31798051603619476,64
642136,2019,120,0.31744097296686813,64
642162,2019,120,0.31559330305442335,66
642165,2019,120,0.32864085516645264,68
642180,2019,120,0.3263303359004303,67
642336,2019,120,0.3227765144490777,66
642547,2019,120,0.32388055371149366,64
642607,2019,120,0.3267001055286284,67
642708,2019,120,0.32493850664151014,66
642715,2019,120,0.32622931355908846,63
642731,2019,120,0.3263303359004303,67
642736,2019,120,0.32142899675313885,65
642851,2019,120,0.320245692235309,67
643217,2019,120,0.3249872703512324,65
643230,2019,120,0.3267001055286284,67
643265,2019,120,0.3194952928103927,68
643289,2019,120,0.32247797723780647,65
643327,2019,120,0.32142899675313885,65
643354,2019,120,0.32388055371149366,64
643376,2019,120,0.31798051603619476,64
643393,2019,120,0.33653931509668045,64
643396,2019,120,0.3265967089526006,66
643418,2019,120,0.32030670898332453,63
643446,2019,120,0.32493850664151014,66
643565,2019,120,0.3263303359004303,67
643603,2019,120,0.33653931509668045,64
644374,2019,120,0.32593148301722086,67
645261,2019,120,0.3194952928103927,68
645277,2019,120,0.3187050153588977,64
645302,2019,120,0.3241594150133737,67
645801,2019,120,0.3263303359004303,67
646240,2019,120,0.3249872703512324,65
647304,2019,120,0.3227765144490777,66
647336,2019,120,0.3187050153588977,64
649557,2019,120,0.33653931509668045,64
649966,2019,120,0.3227765144490777,66
650333,2019,120,0.33049052991352007,67
650391,2019,120,0.32482215809201137,68
650402,2019,120,0.3263303359004303,67
650490,2019,120,0.32622931355908846,63
650619,2019,120,0.32274590482781096,64
650859,2019,120,0.31744097296686813,64
650893,2019,120,0.3252614764081177,67
656185,2019,120,0.32593148301722086,67
656305,2019,120,0.32424172270799795,64
656308,2019,120,0.3249872703512324,65
656427,2019,120,0.3252614764081177,67
656514,2019,120,0.3218344780533971,65
656546,2019,120,0.31559330305442335,66
656555,2019,120,0.3218344780533971,65
656577,2019,120,0.3187050153588977,64
656605,2019,120,0.3267001055286284,67
656669,2019,120,0.32593148301722086,67
656713,2019,120,0.32622931355908846,63
656725,2019,120,0.3267001055286284,67
656794,2019,120,0.3187050153588977,64
656811,2019,120,0.32274590482781096,64
656941,2019,120,0.32693834340909644,66
656977,2019,120,0.3187050153588977,64
657041,2019,120,0.3252614764081177,67
657061,2019,120,0.3267001055286284,67
657077,2019,120,0.32691879044235383,63
657141,2019,120,0.3194952928103927,68
657145,2019,120,0.32693834340909644,66
657557,2019,120,0.3252614764081177,67
657566,2019,120,0.3267001055286284,67
657656,2019,120,0.32424172270799795,64
658069,2019,120,0.31559330305442335,66
658792,2019,120,0.32388055371149366,64
659275,2019,120,0.3227765144490777,66
660162,2019,120,0.32482215809201137,68
660271,2019,120,0.31744097296686813,64
660670,2019,120,0.3187050153588977,64
663567,2019,120,0.31559330305442335,66
663586,2019,120,0.3187050153588977,64
663978,2019,120,0.3227765144490777,66
663993,2019,120,0.32622931355908846,63
664034,2019,120,0.3227765144490777,66
664040,2019,120,0.32622931355908846,63
664056,2019,120,0.3252614764081177,67
664057,2019,120,0.3241594150133737,67
664058,2019,120,0.31744097296686813,64
664062,2019,120,0.32691879044235383,63
664068,2019,120,0.3218344780533971,65
664119,2019,120,0.3227765144490777,66
664192,2019,120,0.3227765144490777,66
664199,2019,120,0.32142899675313885,65
664238,2019,120,0.32030670898332453,63
664247,2019,120,0.32691879044235383,63
664353,2019,120,0.33653931509668045,64
664702,2019,120,0.33653931509668045,64
664774,2019,120,0.33049052991352007,67
664854,2019,120,0.3252614764081177,67
664874,2019,120,0.32482215809201137,68
665120,2019,120,0.31744097296686813,64
665487,2019,120,0.3227765144490777,66
665489,2019,120,0.31798051603619476,64
665742,2019,120,0.3241594150133737,67
666971,2019,120,0.31798051603619476,64
668678,2019,120,0.3194952928103927,68
668800,2019,120,0.3252614764081177,67
668804,2019,120,0.3267001055286284,67
669060,2019,120,0.3187050153588977,64
669221,2019,120,0.32424172270799795,64
669222,2019,120,0.32864085516645264,68
669242,2019,120,0.3252614764081177,67
669257,2019,120,0.32691879044235383,63
669374,2019,120,0.32388055371149366,64
669456,2019,120,0.32593148301722086,67
670032,2019,120,0.32274590482781096,64
670541,2019,120,0.33653931509668045,64
670712,2019,120,0.32622931355908846,63
405395,2021,30,0.3191943177240931,134
408234,2021,30,0.32597946010713813,134
425794,2021,30,0.32037139192196246,135
425877,2021,30,0.32037139192196246,135
435559,2021,30,0.32317983825665764,137
443558,2021,30,0.3251261294811764,137
444482,2021,30,0.3135168726633806,135
444489,2021,30,0.3233840135102544,135
445055,2021,30,0.32317983825665764,137
446321,2021,30,0.31578037878488313,135
446334,2021,30,0.3170464025362472,135
448179,2021,30,0.3151007121340702,140
450203,2021,30,0.3138216117834072,134
452657,2021,30,0.3126254359815473,139
452678,2021,30,0.3135168726633806,135
453286,2021,30,0.3126254359815473,139
453527,2021,30,0.3138216117834072,134
453562,2021,30,0.317528032680156,135
453568,2021,30,0.31623333767837447,134
453943,2021,30,0.31577662892090114,136
455117,2021,30,0.3253443142225138,135
456034,2021,30,0.3191943177240931,134
456501,2021,30,0.3170464025362472,135
456715,2021,30,0.3233840135102544,135
456781,2021,30,0.3170464025362472,135
457705,2021,30,0.3163677296025198,135
457708,2021,30,0.32317983825665764,137
457759,2021,30,0.3191943177240931,134
457763,2021,30,0.3170464025362472,135
458015,2021,30,0.32113203129601703,136
458731,2021,30,0.3233358349196317,135
459964,2021,30,0.3163677296025198,135
462101,2021,30,0.32443744961913684,134
467055,2021,30,0.3138216117834072,134
467092,2021,30,0.32597946010713813,134
467793,2021,30,0.32521886682717266,137
468504,2021,30,0.31623333767837447,134
474463,2021,30,0.3233840135102544,135
474568,2021,30,0.3126254359815473,139
474832,2021,30,0.3170464025362472,135
475582,2021,30,0.3126254359815473,139
476704,2021,30,0.32443744961913684,134
477132,2021,30,0.3191943177240931,134
488671,2021,30,0.3126254359815473,139
488726,2021,30,0.3253443142225138,135
488771,2021,30,0.3253443142225138,135
489119,2021,30,0.32113203129601703,136
489334,2021,30,0.3152400456716673,134
493329,2021,30,0.3253443142225138,135
500743,2021,30,0.31578037878488313,135
500871,2021,30,0.3135168726633806,135
501303,2021,30,0.3138216117834072,134
501381,2021,30,0.3251261294811764,137
501571,2021,30,0.32317983825665764,137
501985,2021,30,0.32521886682717266,137
502054,2021,30,0.3152400456716673,134
502110,2021,30,0.3208054802517935,134
502179,2021,30,0.3126254359815473,139
502239,2021,30,0.31577662892090114,136
502481,2021,30,0.32521886682717266,137
502624,2021,30,0.3163677296025198,135
502671,2021,30,0.32037139192196246,135
503556,2021,30,0.3208054802517935,134
506433,2021,30,0.3152400456716673,134
506702,2021,30,0.31578037878488313,135
514888,2021,30,0.3253443142225138,135
514917,2021,30,0.3277170601042467,137
516416,2021,30,0.3163677296025198,135
516770,2021,30,0.3126254359815473,139
516782,2021,30,0.31578037878488313,135
518516,2021,30,0.3135168726633806,135
518586,2021,30,0.32222849252367053,134
518595,2021,30,0.3138216117834072,134
518626,2021,30,0.3251261294811764,137
518692,2021,30,0.3138216117834072,134
518735,2021,30,0.33053457003803277,136
518774,2021,30,0.31909873585519133,135
518792,2021,30,0.317528032680156,135
518876,2021,30,0.3135168726633806,135
518934,2021,30,0.3233358349196317,135
518960,2021,30,0.3126254359815473,139
519043,2021,30,0.3163677296025198,135
519048,2021,30,0.32443744961913684,134
519058,2021,30,0.32113203129601703,136
519076,2021,30,0.3191943177240931,134
519203,2021,30,0.317528032680156,135
519222,2021,30,0.317528032680156,135
519299,2021,30,0.317528032680156,135
519317,2021,30,0.3233358349196317,135
519390,2021,30,0.3135168726633806,135
520471,2021,30,0.31909873585519133,135
521692,2021,30,0.32521886682717266,137
527038,2021,30,0.3170464025362472,135
541645,2021,30,0.3233840135102544,135
542255,2021,30,0.3138216117834072,134
542303,2021,30,0.3138216117834072,134
542340,2021,30,0.3151007121340702,140
542583,2021,30,0.31578037878488313,135
542881,2021,30,0.31577662892090114,136
542932,2021,30,0.31578037878488313,135
543063,2021,30,0.3170464025362472,135
543068,2021,30,0.31623333767837447,134
543101,2021,30,0.3170464025362472,135
543105,2021,30,0.3170464025362472,135
543228,2021,30,0.3126254359815473,139
543243,2021,30,0.32113203129601703,136
543257,2021,30,0.32597946010713813,134
543281,2021,30,0.3126254359815473,139
543294,2021,30,0.317528032680156,135
543305,2021,30,0.3233358349196317,135
543309,2021,30,0.3233358349196317,135
543333,2021,30,0.3152400456716673,134
543510,2021,30,0.3151007121340702,140
543543,2021,30,0.3163677296025198,135
543592,2021,30,0.3152400456716673,134
543685,2021,30,0.32317983825665764,137
543760,2021,30,0.3235123643477924,137
543768,2021,30,0.3233840135102544,135
543807,2021,30,0.3235123643477924,137
543877,2021,30,0.3208054802517935,134
543939,2021,30,0.3233840135102544,135
544369,2021,30,0.3163677296025198,135
544725,2021,30,0.33053457003803277,136
544931,2021,30,0.3126254359815473,139
545121,2021,30,0.3135168726633806,135
545333,2021,30,0.3191943177240931,134
545341,2021,30,0.3235123643477924,137
545350,2021,30,0.317528032680156,135
545358,2021,30,0.32317983825665764,137
545361,2021,30,0.32317983825665764,137
546318,2021,30,0.3163677296025198,135
546990,2021,30,0.31577662892090114,136
546991,2021,30,0.3151007121340702,140
547004,2021,30,0.31909873585519133,135
547172,2021,30,0.317528032680156,135
547180,2021,30,0.3163677296025198,135
547379,2021,30,0.3277170601042467,137
547942,2021,30,0.32037139192196246,135
547989,2021,30,0.33053457003803277,136
553869,2021,30,0.31623333767837447,134
553882,2021,30,0.3233840135102544,135
553902,2021,30,0.3251261294811764,137
553993,2021,30,0.32113203129601703,136
554430,2021,30,0.3163677296025198,135
570256,2021,30,0.31577662892090114,136
570481,2021,30,0.31577662892090114,136
570482,2021,30,0.3233358349196317,135
570731,2021,30,0.32597946010713813,134
571431,2021,30,0.31623333767837447,134
571448,2021,30,0.32037139192196246,135
571466,2021,30,0.32113203129601703,136
571578,2021,30,0.3126254359815473,139
571657,2021,30,0.32113203129601703,136
571740,2021,30,0.33053457003803277,136
571745,2021,30,0.32332037281862563,134
571771,2021,30,0.3208054802517935,134
571788,2021,30,0.32222849252367053,134
571875,2021,30,0.33053457003803277,136
571912,2021,30,0.3233840135102544,135
571970,2021,30,0.3191943177240931,134
571976,2021,30,0.3152400456716673,134
571980,2021,30,0.32113203129601703,136
572008,2021,30,0.31623333767837447,134
572039,2021,30,0.32443744961913684,134
572041,2021,30,0.3191943177240931,134
572070,2021,30,0.3208054802517935,134
572122,2021,30,0.32332037281862563,134
572191,2021,30,0.32521886682717266,137
572233,2021,30,0.3135168726633806,135
572287,2021,30,0.32288103015860614,134
572761,2021,30,0.32037139192196246,135
572816,2021,30,0.31578037878488313,135
573131,2021,30,0.3170464025362472,135
573186,2021,30,0.3151007121340702,140
573262,2021,30,0.3170464025362472,135
575929,2021,30,0.317528032680156,135
578428,2021,30,0.32317983825665764,137
591720,2021,30,0.3163677296025198,135
592178,2021,30,0.317528032680156,135
592192,2021,30,0.32443744961913684,134
592200,2021,30,0.3170464025362472,135
592206,2021,30,0.32113203129601703,136
592254,2021,30,0.32113203129601703,136
592273,2021,30,0.3151007121340702,140
592325,2021,30,0.31577662892090114,136
592332,2021,30,0.3170464025362472,135
592346,2021,30,0.31623333767837447,134
592348,2021,30,0.32597946010713813,134
592351,2021,30,0.31623333767837447,134
592444,2021,30,0.32597946010713813,134
592450,2021,30,0.3233358349196317,135
592518,2021,30,0.3152400456716673,134
592530,2021,30,0.32332037281862563,134
592567,2021,30,0.31577662892090114,136
592622,2021,30,0.32113203129601703,136
592626,2021,30,0.317528032680156,135
592663,2021,30,0.3163677296025198,135
592669,2021,30,0.3208054802517935,134
592696,2021,30,0.3277170601042467,137
592717,2021,30,0.3170464025362472,135
592743,2021,30,0.3251261294811764,137
592761,2021,30,0.3135168726633806,135
592767,2021,30,0.3138216117834072,134
592826,2021,30,0.3163677296025198,135
592836,2021,30,0.3151007121340702,140
592866,2021,30,0.317528032680156,135
592885,2021,30,0.3233840135102544,135
593160,2021,30,0.32521886682717266,137
593372,2021,30,0.32037139192196246,135
593428,2021,30,0.3208054802517935,134
593643,2021,30,0.32521886682717266,137
593871,2021,30,0.3251261294811764,137
593934,2021,30,0.3251261294811764,137
594694,2021,30,0.31577662892090114,136
594777,2021,30,0.3135168726633806,135
594798,2021,30,0.3151007121340702,140
594807,2021,30,0.31578037878488313,135
594809,2021,30,0.33053457003803277,136
594965,2021,30,0.32037139192196246,135
594986,2021,30,0.317528032680156,135
594988,2021,30,0.32317983825665764,137
595281,2021,30,0.32288103015860614,134
595284,2021,30,0.3163677296025198,135
595453,2021,30,0.31578037878488313,135
595751,2021,30,0.31578037878488313,135
595777,2021,30,0.3152400456716673,134
595879,2021,30,0.317528032680156,135
595909,2021,30,0.3251261294811764,137
595928,2021,30,0.31578037878488313,135
595943,2021,30,0.31577662892090114,136
595956,2021,30,0.32521886682717266,137
595978,2021,30,0.3277170601042467,137
596019,2021,30,0.3151007121340702,140
596056,2021,30,0.31577662892090114,136
596059,2021,30,0.3233358349196317,135
596103,2021,30,0.3170464025362472,135
596115,2021,30,0.31623333767837447,134
596129,2021,30,0.3233840135102544,135
596133,2021,30,0.3135168726633806,135
596142,2021,30,0.3233358349196317,135
596146,2021,30,0.3251261294811764,137
596295,2021,30,0.31623333767837447,134
596451,2021,30,0.3163677296025198,135
596748,2021,30,0.31909873585519133,135
596825,2021,30,0.3253443142225138,135
598265,2021,30,0.3233840135102544,135
598286,2021,30,0.3152400456716673,134
600303,2021,30,0.3170464025362472,135
600474,2021,30,0.31909873585519133,135
600524,2021,30,0.32597946010713813,134
600869,2021,30,0.32597946010713813,134
602074,2021,30,0.31623333767837447,134
602104,2021,30,0.31909873585519133,135
605113,2021,30,0.3135168726633806,135
605119,2021,30,0.31578037878488313,135
605131,2021,30,0.3191943177240931,134
605137,2021,30,0.3126254359815473,139
605141,2021,30,0.3191943177240931,134
605170,2021,30,0.3152400456716673,134
605200,2021,30,0.317528032680156,135
605204,2021,30,0.3151007121340702,140
605244,2021,30,0.32443744961913684,134
605288,2021,30,0.3233840135102544,135
605353,2021,30,0.32443744961913684,134
605397,2021,30,0.3152400456716673,134
605400,2021,30,0.3163677296025198,135
605412,2021,30,0.31578037878488313,135
605421,2021,30,0.31577662892090114,136
605452,2021,30,0.3126254359815473,139
605483,2021,30,0.3152400456716673,134
605540,2021,30,0.3233840135102544,135
605612,2021,30,0.32597946010713813,134
606115,2021,30,0.3138216117834072,134
606132,2021,30,0.31623333767837447,134
606157,2021,30,0.32113203129601703,136
606192,2021,30,0.3235123643477924,137
606213,2021,30,0.33053457003803277,136
606466,2021,30,0.3135168726633806,135
606988,2021,30,0.32597946010713813,134
607043,2021,30,0.3151007121340702,140
607054,2021,30,0.3233840135102544,135
607200,2021,30,0.3126254359815473,139
607208,2021,30,0.3126254359815473,139
607219,2021,30,0.32113203129601703,136
607231,2021,30,0.32037139192196246,135
607461,2021,30,0.3191943177240931,134
607468,2021,30,0.32113203129601703,136
607680,2021,30,0.3151007121340702,140
607732,2021,30,0.31577662892090114,136
608070,2021,30,0.3277170601042467,137
608324,2021,30,0.3253443142225138,135
608331,2021,30,0.3138216117834072,134
608334,2021,30,0.32113203129601703,136
608336,2021,30,0.32222849252367053,134
608348,2021,30,0.3135168726633806,135
608369,2021,30,0.3191943177240931,134
608371,2021,30,0.32113203129601703,136
608385,2021,30,0.32113203129601703,136
608566,2021,30,0.31623333767837447,134
608577,2021,30,0.32597946010713813,134
608596,2021,30,0.32332037281862563,134
608686,2021,30,0.32317983825665764,137
608700,2021,30,0.3208054802517935,134
608718,2021,30,0.3233840135102544,135
613564,2021,30,0.3170464025362472,135
614173,2021,30,0.3208054802517935,134
614177,2021,30,0.3277170601042467,137
620443,2021,30,0.32332037281862563,134
621002,2021,30,0.3233840135102544,135
621011,2021,30,0.32113203129601703,136
621020,2021,30,0.3138216117834072,134
621028,2021,30,0.31577662892090114,136
621035,2021,30,0.3191943177240931,134
621043,2021,30,0.3253443142225138,135
621107,2021,30,0.3163677296025198,135
621111,2021,30,0.3191943177240931,134
621219,2021,30,0.317528032680156,135
621244,2021,30,0.3251261294811764,137
621311,2021,30,0.32222849252367053,134
621433,2021,30,0.32288103015860614,134
621438,2021,30,0.3233840135102544,135
621439,2021,30,0.3251261294811764,137
621446,2021,30,0.31578037878488313,135
621450,2021,30,0.32443744961913684,134
621453,2021,30,0.3170464025362472,135
621458,2021,30,0.3191943177240931,134
621466,2021,30,0.31909873585519133,135
621500,2021,30,0.3135168726633806,135
621512,2021,30,0.3151007121340702,140
621532,2021,30,0.32317983825665764,137
621563,2021,30,0.32288103015860614,134
621566,2021,30,0.32443744961913684,134
621573,2021,30,0.32037139192196246,135
622072,2021,30,0.3170464025362472,135
622088,2021,30,0.32113203129601703,136
622100,2021,30,0.3253443142225138,135
622110,2021,30,0.317528032680156,135
622491,2021,30,0.32113203129601703,136
622503,2021,30,0.3152400456716673,134
622534,2021,30,0.32288103015860614,134
622569,2021,30,0.3233840135102544,135
622608,2021,30,0.31623333767837447,134
622666,2021,30,0.3138216117834072,134
622682,2021,30,0.32597946010713813,134
622694,2021,30,0.31578037878488313,135
622761,2021,30,0.31909873585519133,135
623520,2021,30,0.317528032680156,135
623993,2021,30,0.31909873585519133,135
624413,2021,30,0.3151007121340702,140
624414,2021,30,0.3208054802517935,134
624415,2021,30,0.3235123643477924,137
624424,2021,30,0.3151007121340702,140
624428,2021,30,0.31577662892090114,136
624431,2021,30,0.32222849252367053,134
624513,2021,30,0.31623333767837447,134
624585,2021,30,0.32521886682717266,137
624641,2021,30,0.32037139192196246,135
628317,2021,30,0.3251261294811764,137
628338,2021,30,0.3138216117834072,134
628450,2021,30,0.3126254359815473,139
628711,2021,30,0.3191943177240931,134
630105,2021,30,0.3152400456716673,134
640449,2021,30,0.3233358349196317,135
640457,2021,30,0.32288103015860614,134
640461,2021,30,0.32443744961913684,134
640470,2021,30,0.317528032680156,135
641154,2021,30,0.31578037878488313,135
641313,2021,30,0.33053457003803277,136
641343,2021,30,0.32332037281862563,134
641355,2021,30,0.3191943177240931,134
641432,2021,30,0.32222849252367053,134
641447,2021,30,0.31578037878488313,135
641470,2021,30,0.33053457003803277,136
641487,2021,30,0.32332037281862563,134
641505,2021,30,0.3235123643477924,137
641531,2021,30,0.32521886682717266,137
641584,2021,30,0.32332037281862563,134
641598,2021,30,0.3251261294811764,137
641645,2021,30,0.3151007121340702,140
641658,2021,30,0.31623333767837447,134
641680,2021,30,0.32222849252367053,134
641771,2021,30,0.31577662892090114,136
641778,2021,30,0.3233840135102544,135
641786,2021,30,0.32332037281862563,134
641796,2021,30,0.3135168726633806,135
641816,2021,30,0.32113203129601703,136
641820,2021,30,0.31909873585519133,135
641856,2021,30,0.3151007121340702,140
641857,2021,30,0.31623333767837447,134
641914,2021,30,0.3191943177240931,134
641933,2021,30,0.32037139192196246,135
641943,2021,30,0.3235123643477924,137
642082,2021,30,0.31909873585519133,135
642086,2021,30,0.3151007121340702,140
642092,2021,30,0.3135168726633806,135
642133,2021,30,0.3233840135102544,135
642162,2021,30,0.31909873585519133,135
642165,2021,30,0.3135168726633806,135
642180,2021,30,0.3233358349196317,135
642201,2021,30,0.32222849252367053,134
642203,2021,30,0.3135168726633806,135
642211,2021,30,0.32037139192196246,135
642232,2021,30,0.32288103015860614,134
642336,2021,30,0.32288103015860614,134
642423,2021,30,0.31578037878488313,135
642547,2021,30,0.3233840135102544,135
642708,2021,30,0.3277170601042467,137
642715,2021,30,0.3233840135102544,135
643217,2021,30,0.32521886682717266,137
643265,2021,30,0.31578037878488313,135
643289,2021,30,0.3170464025362472,135
643376,2021,30,0.3235123643477924,137
643393,2021,30,0.32443744961913684,134
643396,2021,30,0.32222849252367053,134
643436,2021,30,0.32521886682717266,137
643446,2021,30,0.3151007121340702,140
643565,2021,30,0.3170464025362472,135
644374,2021,30,0.3277170601042467,137
645261,2021,30,0.31578037878488313,135
645277,2021,30,0.3138216117834072,134
645302,2021,30,0.3126254359815473,139
645801,2021,30,0.3233358349196317,135
646240,2021,30,0.3208054802517935,134
647304,2021,30,0.3277170601042467,137
647351,2021,30,0.32332037281862563,134
649557,2021,30,0.3253443142225138,135
649966,2021,30,0.3233840135102544,135
650333,2021,30,0.3251261294811764,137
650402,2021,30,0.3233358349196317,135
650489,2021,30,0.32597946010713813,134
650490,2021,30,0.32288103015860614,134
650559,2021,30,0.31578037878488313,135
650859,2021,30,0.32317983825665764,137
656305,2021,30,0.32443744961913684,134
656371,2021,30,0.31578037878488313,135
656427,2021,30,0.32037139192196246,135
656509,2021,30,0.31578037878488313,135
656537,2021,30,0.32597946010713813,134
656541,2021,30,0.31623333767837447,134
656546,2021,30,0.32113203129601703,136
