batter,year,prior_career_fp_per_pa,prior_career_pa
656811,2018,,0
656811,2019,,171
656811,2020,0.46210720887245843,541
656811,2021,0.4309063893016345,673
656811,2022,0.4019396551724138,928
656811,2023,0.3923578751164958,1073
656811,2024,0.44105409153952846,1442
656811,2025,0.47830578512396693,1936
656811,2026,0.49254933548127267,2483
656847,2021,,0
656896,2022,,0
656896,2023,0.4626038781163435,361
656896,2024,0.44427244582043346,646
656896,2025,0.4166666666666667,948
656941,2015,,0
656941,2017,0.6373626373626373,273
656941,2018,0.5421052631578948,760
656941,2019,0.5350118017309206,1271
656941,2020,0.5611052072263549,1882
656941,2021,0.5474833808167141,2106
656941,2022,0.5678294573643411,2580
656941,2023,0.5692307692307692,3250
656941,2024,0.56797583081571,3972
656941,2025,0.5717041800643087,4665
656941,2026,0.5902429975885736,5391
656976,2021,,0
656976,2022,0.47522935779816516,545
656976,2023,0.4489051094890511,822
656976,2024,0.4561904761904762,1050
656976,2025,0.5,1208
657041,2021,,0
657041,2022,0.5151515151515151,264
657041,2023,0.4575645756457565,813
657041,2024,0.49765886287625416,1495
657041,2025,0.4975296442687747,2024
657061,2019,,0
657061,2020,,159
657061,2021,0.3018181818181818,275
657077,2019,,0
657077,2020,0.6164021164021164,378
657077,2021,0.5976627712854758,599
657077,2022,0.5863787375415282,1204
657077,2023,0.5705786911844241,1849
657077,2024,0.5642594859241126,2451
657077,2025,0.5455729166666666,3072
657108,2020,,0
657108,2021,0.2178217821782178,202
657136,2023,,0
657136,2024,0.33663366336633666,404
657136,2025,0.4069506726457399,892
657557,2017,,0
657557,2018,0.5507900677200903,443
657557,2019,0.5305466237942122,933
657557,2020,0.5410144020037571,1597
657557,2021,0.5239977413890458,1771
657557,2022,0.5066728025770824,2173
657557,2023,0.4786395686437163,2411
657557,2024,0.4532194948416933,2811
657557,2025,0.4409353173398117,3293
657656,2018,,0
657656,2019,,176
657656,2020,0.6012176560121766,657
657656,2021,0.5620022753128555,879
657656,2022,0.5385839299920445,1257
657656,2023,0.5085365853658537,1640
657656,2024,0.48361858190709045,2045
657656,2025,0.473773987206823,2345
657656,2026,0.49964714184897674,2834
657709,2022,,0
657757,2021,,0
657757,2022,,180
657757,2023,0.511864406779661,590
657757,2024,0.4668094218415418,934
657757,2025,0.43175487465181056,1436
658069,2020,,0
658069,2021,,105
658668,2020,,0
658668,2021,,101
658668,2022,0.4339622641509434,212
658668,2023,0.45219638242894056,387
658668,2024,0.5103626943005182,772
660162,2017,,0
660162,2018,0.4155844155844156,231
660162,2019,0.3665158371040724,884
660162,2020,0.4605809128630705,1446
660162,2021,0.44841979725700654,1677
660162,2022,0.4539904055822067,2293
660162,2023,0.438049853372434,2728
660162,2025,0.4314868804664723,3087
660162,2026,0.43868483412322273,3376
660271,2018,,0
660271,2019,0.6857923497267759,366
660271,2020,0.6257901390644753,791
660271,2021,0.5973084886128365,966
660271,2022,0.6444582814445828,1606
660271,2023,0.6386443661971831,2272
660271,2024,0.677115987460815,2871
660271,2025,0.7240323029796714,3591
660271,2026,0.7346796657381616,4308
660294,2020,,0
660294,2021,,185
660294,2022,0.43526785714285715,448
660634,2021,,0
660636,2022,,0
660644,2022,,0
660644,2024,,163
660650,2022,,0
660670,2018,,0
660670,2019,0.6673511293634496,487
660670,2020,0.6735880398671097,1204
660670,2021,0.6891891891891891,1406
660670,2022,0.7134767836919592,1766
660670,2023,0.6698564593301436,2299
660670,2024,0.7435728411338167,3034
660670,2025,0.7285012285012284,3256
660670,2026,0.7208287895310797,3668
660688,2022,,0
660688,2023,0.4688221709006928,433
660688,2024,0.521608040201005,995
660688,2025,0.5114864864864865,1480
660707,2022,,0
660707,2023,,185
660707,2024,0.3556910569105691,492
660757,2022,,0
660757,2023,0.5052356020942408,382
660766,2022,,0
660766,2024,0.4581818181818182,275
660821,2021,,0
660821,2022,0.4741035856573705,251
660821,2023,0.4319327731092437,595
660821,2024,0.45135406218655966,997
660821,2025,0.4553745928338762,1535
660821,2026,0.4589276930644368,2033
660829,2021,,0
660844,2025,,0
661388,2021,,0
661388,2022,,185
661388,2023,0.49376114081996436,561
661388,2024,0.5426621160409556,1172
661388,2025,0.5699621826039979,1851
661388,2026,0.5651135005973715,2511
661531,2022,,0
662139,2020,,0
662139,2021,,115
662139,2022,0.5069767441860464,430
662139,2023,0.5180840664711632,1023
662139,2024,0.4925280199252802,1606
662139,2025,0.487966021708353,2119
662139,2026,0.5066945606694561,2390
663330,2025,,0
663368,2023,,0
663368,2024,,168
663368,2025,0.43853820598006643,602
663457,2021,,0
663457,2022,,124
663457,2023,0.5753715498938429,471
663457,2024,0.5682051282051283,975
663457,2025,0.553623188405797,1380
663527,2022,,0
663527,2023,,184
663527,2024,0.31525423728813556,295
663538,2020,,0
663538,2021,,126
663538,2022,0.46621621621621623,296
663538,2023,0.5498154981549815,813
663538,2024,0.5816122584943371,1501
663538,2025,0.5812324929971989,2142
663538,2026,0.5932688865019692,2793
663586,2019,,0
663586,2020,0.4444444444444444,297
663586,2021,0.4552683896620278,503
663586,2022,0.5459227467811159,1165
663586,2023,0.566200215285253,1858
663586,2024,0.5802565099106102,2573
663586,2025,0.5691751560959579,3043
663586,2026,0.5507163323782235,3490
663604,2025,,0
663611,2020,,0
663611,2021,,109
663611,2022,0.5925925925925926,324
663611,2023,0.4891304347826087,552
663616,2021,,0
663616,2022,0.2790697674418604,301
663616,2023,0.31120331950207464,482
663616,2024,0.35734870317002876,694
663616,2025,0.4301369863013698,1095
663624,2020,,0
663624,2021,,140
663624,2022,0.5390946502057613,729
663624,2023,0.5018670649738611,1339
663624,2024,0.5143646408839779,1810
663624,2025,0.5032369443245576,2317
663630,2021,,0
663630,2022,,198
663630,2023,0.21351351351351347,370
663647,2021,,0
663647,2022,0.4444444444444444,396
663647,2023,0.41397288842544316,959
663647,2024,0.4585858585858586,1485
663647,2025,0.43221690590111644,1881
663656,2020,,0
663656,2021,0.7105263157894737,228
663656,2022,0.7509433962264151,795
663656,2023,0.7290184921763869,1406
663656,2024,0.7461538461538462,2080
663656,2025,0.7577511368334022,2419
663656,2026,0.749584303292318,3007
663662,2021,,0
663662,2024,,115
663697,2021,,0
663697,2022,0.5930599369085173,634
663697,2023,0.5305164319248826,1065
663697,2024,0.5401002506265664,1596
663697,2025,0.535602328705777,2233
663698,2020,,0
663698,2022,,111
663698,2024,0.23821339950372208,403
663698,2025,0.36588921282798836,686
663728,2021,,0
663728,2022,,149
663728,2023,0.4024822695035461,564
663728,2024,0.4506172839506173,1134
663728,2025,0.4699205448354143,1762
663728,2026,0.5453808752025932,2468
663743,2022,,0
663743,2023,0.5518672199170125,241
663743,2024,0.43992932862190814,566
663743,2025,0.4190687361419069,902
663757,2019,,0
663757,2020,,183
663757,2021,0.5402298850574713,435
663757,2022,0.5217842323651453,964
663757,2023,0.46272666218938885,1489
663757,2024,0.4461839530332681,2044
663757,2025,0.44518419884598315,2253
663757,2026,0.47442680776014107,2835
663837,2022,,0
663837,2023,0.42016806722689065,357
663837,2024,0.43517474633596387,887
663837,2025,0.4605353466026081,1457
663845,2022,,0
663845,2023,0.2802768166089965,289
663853,2022,,0
663853,2024,,109
663853,2025,0.4,325
663886,2021,,0
663886,2022,0.5544554455445545,404
663886,2023,0.565587734241908,587
663886,2024,0.48778280542986424,1105
663886,2025,0.5040098704503393,1621
663897,2021,,0
663897,2022,,108
663898,2021,,0
663898,2022,0.5384615384615384,416
663898,2023,0.5235707121364093,997
663898,2024,0.5079764903442485,1191
663898,2025,0.4820809248554913,1730
663968,2025,,0
663993,2019,,0
663993,2021,,169
663993,2022,0.4710947109471095,813
663993,2023,0.5017135023989033,1459
663993,2024,0.5016032982134677,2183
663993,2025,0.49909123954925483,2751
664023,2017,,0
664023,2018,0.5772946859903382,414
664023,2019,0.46864310148232613,877
664023,2020,0.5058027079303675,1034
664023,2021,0.5118483412322274,1266
664023,2022,0.49889012208657046,1802
664023,2023,0.4985685071574642,2445
664023,2024,0.511472275334608,3138
664023,2025,0.5165876777251185,3798
664023,2026,0.5188679245283019,4452
664034,2019,,0
664034,2020,0.4228855721393035,201
664034,2021,0.47619047619047616,357
664034,2022,0.5451837140019861,1007
664034,2023,0.5549382716049382,1620
664034,2024,0.5301837270341208,2286
664034,2025,0.5038979447200567,2822
664040,2018,,0
664040,2019,,149
664040,2020,0.519916142557652,477
664040,2021,0.5734664764621968,701
664040,2022,0.6036446469248291,1317
664040,2023,0.5751262626262627,1584
664040,2024,0.5680356259277586,2021
664040,2025,0.562142273098937,2446
664040,2026,0.5572951365756162,3002
664056,2018,,0
664056,2019,0.4439252336448598,428
664056,2020,0.430622009569378,836
664056,2021,0.43704474505723206,961
664056,2022,0.46955245781364635,1363
664056,2023,0.46869409660107336,1677
664056,2024,0.47576656775469833,2022
664056,2025,0.4779951100244499,2454
664057,2021,,0
664058,2018,,0
664058,2019,0.48859934853420184,307
664058,2020,0.5295950155763239,963
664058,2021,0.539815590947192,1193
664058,2022,0.5137170521785906,1859
664059,2022,,0
664059,2023,0.5198019801980198,202
664059,2025,0.5258064516129032,310
664068,2018,,0
664068,2019,0.3162217659137577,487
664068,2020,0.4022289766970618,987
664238,2019,,0
664238,2020,0.3794326241134751,282
664238,2021,0.47392290249433106,441
664238,2022,0.4378048780487805,820
664238,2023,0.4613953488372093,1075
664238,2024,0.45645161290322583,1240
664238,2025,0.4589774078478002,1682
664247,2021,,0
664247,2022,,107
664314,2024,,0
664670,2022,,0
664702,2019,,0
664702,2021,,128
664702,2022,0.49869451697127937,766
664702,2023,0.4556126192223037,1363
664702,2025,0.4284954811270601,1881
664728,2022,,0
664728,2023,0.3597122302158273,278
664728,2024,0.43243243243243246,592
664728,2025,0.44793713163064836,1018
664731,2022,,0
664761,2020,,0
664761,2021,,180
664761,2022,0.42881072026800665,597
664761,2023,0.46060113728675867,1231
664761,2024,0.5094953879544221,1843
664761,2025,0.5351020408163264,2450
664761,2026,0.5304671631685849,2954
664770,2025,,0
664774,2021,,0
664774,2022,0.5905511811023622,381
664774,2023,0.5363924050632911,632
664774,2024,0.5351867940920938,1151
664774,2025,0.5148195876288659,1552
664789,2021,,0
664874,2021,,0
664874,2022,,104
664874,2023,0.32362459546925565,309
664901,2020,,0
664901,2021,,114
664901,2022,0.32666666666666666,300
664901,2024,0.4039408866995074,406
664913,2021,,0
664913,2022,0.5357142857142857,308
664913,2023,0.5023148148148148,864
664913,2024,0.4762670957361222,1243
664983,2022,,0
664983,2023,0.5870786516853933,356
664983,2024,0.5194610778443114,668
664983,2025,0.5485812553740327,1163
665019,2022,,0
665019,2023,,127
665019,2024,0.32608695652173914,276
665019,2025,0.38636363636363635,396
665120,2020,,0
665120,2021,,108
665120,2022,0.6330935251798561,695
665120,2023,0.5021720243266724,1151
665155,2021,,0
665155,2023,,131
665161,2022,,0
665161,2023,0.4677419354838709,558
665161,2024,0.46102263202011723,1193
665161,2025,0.4791101465002713,1843
665482,2022,,0
665487,2019,,0
665487,2020,0.6774193548387096,372
665487,2021,0.7253968253968254,630
665487,2023,0.7485131690739167,1177
665487,2024,0.6909492273730684,1812
665487,2025,0.6745535714285714,2240
665487,2026,0.6671214188267395,2932
665489,2019,,0
665489,2020,0.5428015564202334,514
665489,2021,0.571994715984148,757
665489,2022,0.6982817869415807,1455
665489,2023,0.6779268857010643,2161
665489,2024,0.6630320084417869,2843
665489,2025,0.6790960451977401,3540
665489,2026,0.6772511848341233,4220
665506,2022,,0
665506,2024,0.1615384615384615,260
665561,2025,,0
665742,2018,,0
665742,2019,0.6989898989898989,495
665742,2020,0.7400346620450606,1154
665742,2021,0.7818047337278107,1352
665742,2022,0.7946161515453639,2006
665742,2023,0.7618869337326843,2671
665742,2024,0.7553254437869823,3380
665742,2025,0.7667318026380069,4094
665750,2020,,0
665750,2021,,134
665750,2022,0.2570532915360501,319
665750,2023,0.32727272727272716,660
665750,2024,0.4098765432098765,1215
665750,2025,0.41456422018348615,1744
665804,2023,,0
665804,2024,,156
665804,2025,0.43378119001919385,521
665828,2022,,0
665828,2023,,171
665828,2024,0.3904382470119522,502
665828,2025,0.4234016887816647,829
665833,2022,,0
665833,2024,0.44598337950138506,361
665833,2025,0.465625,960
665833,2026,0.45182724252491696,1505
665839,2023,,0
665839,2024,,149
665839,2025,0.44235924932975873,373
665862,2021,,0
665862,2022,0.4654832347140039,507
665862,2023,0.5401069518716578,748
665862,2024,0.5282685512367491,1132
665862,2025,0.5333713633770679,1753
665862,2026,0.5512259194395797,2284
665923,2023,,0
665926,2020,,0
665926,2021,,132
665926,2022,0.4502923976608187,342
665926,2023,0.5394883203559511,899
665926,2024,0.5379537953795379,1515
665926,2025,0.5183806421591438,2149
665926,2026,0.5053592695514093,2519
665953,2024,,0
665966,2025,,0
666018,2023,,0
666018,2024,,103
666018,2025,0.46558704453441296,247
666018,2026,0.5276532137518685,669
666023,2023,,0
666023,2024,0.5191489361702127,235
666023,2025,0.4685430463576159,604
666134,2023,,0
666134,2024,0.6391509433962265,424
666134,2025,0.49930651872399445,721
666135,2021,,0
666135,2022,0.4848484848484848,231
666135,2023,0.44444444444444436,387
666135,2024,0.46534653465346537,707
666139,2022,,0
666139,2023,,198
666139,2024,0.5406562054208274,701
666139,2025,0.4793388429752066,1089
666149,2024,,0
666149,2025,0.5219941348973607,341
666150,2023,,0
666150,2024,,102
666152,2024,,0
666152,2025,0.5235109717868338,319
666158,2021,,0
666158,2022,0.4776902887139108,381
666158,2024,0.488862837045721,853
666158,2025,0.47597597597597596,1332
666160,2022,,0
666160,2023,,112
666160,2024,0.35402298850574704,435
666160,2025,0.3739742086752637,853
666160,2026,0.454337899543379,1314
666163,2024,,0
666163,2025,0.2948328267477204,329
666165,2023,,0
666176,2020,,0
666176,2021,,132
666176,2022,0.28308823529411764,272
666176,2024,0.24775583482944344,557
666176,2025,0.34523809523809523,1008
666176,2026,0.41808981657179,1581
666179,2022,,0
666181,2023,,0
666181,2024,0.5531914893617021,329
666181,2025,0.41701534170153415,717
666182,2019,,0
666182,2020,0.6320754716981132,212
666182,2021,0.6470588235294118,340
666182,2022,0.6669902912621359,1030
666182,2023,0.6238425925925926,1728
666182,2024,0.6048906048906049,2331
666182,2025,0.5751781027371579,2667
666182,2026,0.5893236275401881,3297
666185,2020,,0
666185,2021,,119
666185,2022,0.46070460704607036,738
666185,2023,0.46047269763651183,1227
666185,2024,0.4578556979096426,1483
666185,2025,0.42424242424242425,1749
666198,2020,,0
666198,2021,,123
666211,2021,,0
666211,2022,,179
666211,2025,0.3108108108108107,296
666310,2023,,0
666310,2024,0.6103896103896104,231
666310,2025,0.41479099678456594,622
666397,2023,,0
666397,2024,0.4730392156862745,408
666397,2025,0.3873239436619718,710
666397,2026,0.35038084874863984,919
666464,2024,,0
666560,2016,,0
666624,2022,,0
666624,2023,0.4225352112676056,426
666624,2024,0.49065420560747663,856
666624,2025,0.4366485013623978,1468
666801,2022,,0
666801,2023,0.4115523465703971,277
666906,2023,,0
666915,2021,,0
666915,2022,0.4746136865342163,453
666969,2021,,0
666969,2022,0.4662379421221865,622
666969,2023,0.5027365129007036,1279
666969,2024,0.5468341182626897,1911
666969,2025,0.5160910518053375,2548
666969,2026,0.5033903777849532,3097
666971,2018,,0
666971,2019,0.4904942965779467,263
666971,2020,0.570957095709571,606
666971,2021,0.5860409145607701,831
666971,2022,0.5823615160349854,1372
666971,2023,0.5578778135048231,1866
666971,2024,0.5628304188694592,2459
666971,2025,0.562562230335214,3013
667452,2023,,0
667452,2024,0.4171779141104294,326
667472,2024,,0
667472,2025,,108
667670,2021,,0
667670,2023,0.3271028037383177,214
667670,2024,0.4283783783783784,740
667670,2025,0.5284132841328413,1355
668227,2021,,0
668227,2022,0.5397350993377483,604
668227,2023,0.5448,1250
668227,2024,0.5548556430446194,1905
668227,2025,0.5295499021526419,2555
668227,2026,0.5252525252525253,3267
668472,2022,,0
668472,2023,,183
668663,2021,,0
668670,2019,,0
668670,2021,,128
668670,2023,0.2627450980392157,255
668670,2024,0.360128617363344,622
668670,2025,0.35349322210636075,959
668709,2022,,0
668709,2023,0.2887029288702928,239
668709,2024,0.3664825046040516,543
668709,2025,0.44566133108677336,1187
668715,2022,,0
668715,2023,,108
668715,2024,0.5458064516129033,775
668715,2025,0.5498953244940684,1433
668715,2026,0.5357321339330335,2001
668731,2021,,0
668731,2022,0.5119305856832972,461
668731,2023,0.43440233236151604,686
668751,2022,,0
668800,2021,,0
668800,2022,,185
668800,2023,0.3158995815899582,478
668804,2019,,0
668804,2020,0.6069469835466179,547
668804,2021,0.5390728476821192,755
668804,2022,0.6069900142653353,1402
668804,2023,0.5818452380952381,2016
668804,2024,0.5798192771084337,2656
668804,2025,0.5675029868578255,3348
668804,2026,0.5424787606196901,4002
668832,2024,,0
668885,2024,,0
668885,2025,0.4708171206225681,257
668901,2023,,0
668901,2024,0.2746781115879828,233
668901,2025,0.4502923976608187,684
668904,2023,,0
668904,2024,0.7531380753138075,239
668904,2025,0.625886524822695,564
668930,2023,,0
668930,2024,0.3830734966592428,449
668930,2025,0.4616104868913858,1068
668930,2026,0.5020266357845976,1727
668939,2022,,0
668939,2023,0.5872340425531914,470
668939,2024,0.5963699222126189,1157
668939,2025,0.566815144766147,1796
668942,2019,,0
668942,2021,,157
668942,2022,0.42372881355932196,708
668942,2023,0.47372742200328405,1218
668942,2024,0.464035646085296,1571
668942,2025,0.44015632633121643,2047
669003,2024,,0
669003,2026,0.4977777777777777,225
669004,2022,,0
669004,2023,0.4432029795158286,537
669004,2024,0.41403508771929826,1140
669016,2021,,0
669016,2022,0.2576923076923076,260
669016,2023,0.29680998613037446,721
669016,2024,0.37353433835845895,1194
669016,2025,0.39055023923444976,1672
669016,2026,0.4087660790852787,2099
669065,2024,,0
669065,2025,0.2142857142857142,210
669087,2022,,0
669127,2022,,0
669127,2023,,153
669127,2024,0.39191290824261277,643
669127,2025,0.4342663273960984,1179
669127,2026,0.5029377203290247,1702
669134,2023,,0
669134,2024,,174
669221,2020,,0
669221,2021,,140
669221,2022,0.47278911564625853,588
669221,2023,0.48792672772689427,1201
669221,2024,0.5277608297742525,1639
669221,2025,0.5010526315789474,1900
669222,2019,,0
669222,2021,0.486810551558753,417
669222,2022,0.48428835489833644,541
669222,2023,0.4293139293139293,962
669222,2024,0.4508894044856922,1293
669224,2024,,0
669224,2025,0.4891566265060241,415
669234,2024,,0
669234,2025,0.2391304347826087,230
669236,2025,,0
669236,2026,,185
669242,2019,,0
669242,2020,0.673352435530086,349
669242,2021,0.5902777777777778,576
669242,2022,0.5630914826498423,1268
669242,2023,0.5632244467860906,1898
669242,2024,0.5610057708161583,2426
669242,2025,0.5610701822411788,2579
669256,2019,,0
669256,2020,,135
669256,2021,0.5217391304347826,368
669257,2019,,0
669257,2020,,196
669257,2021,0.7687687687687688,333
669257,2022,0.7026378896882494,834
669257,2023,0.6713881019830028,1412
669257,2024,0.6607324516785351,1966
669257,2025,0.6426858513189448,2502
669257,2026,0.6438075742067554,2931
669261,2022,,0
669261,2023,0.4075067024128686,373
669261,2024,0.45544554455445546,909
669261,2025,0.4274873524451939,1186
669289,2021,,0
669289,2022,0.5609756097560976,246
669289,2023,0.5176151761517616,738
669289,2024,0.5050403225806451,992
669289,2025,0.4967509025270758,1385
669304,2022,,0
669304,2023,0.5134575569358178,483
669304,2024,0.4755905511811024,635
669326,2025,,0
669352,2022,,0
669357,2022,,0
669357,2023,0.4012738853503185,314
669357,2024,0.4755784061696658,778
669357,2025,0.4213197969543147,1182
669357,2026,0.4,1585
669364,2024,,0
669364,2025,0.6217105263157895,304
669364,2026,0.5367965367965368,924
669374,2019,,0
669374,2020,0.6149425287356322,348
669374,2021,0.5218855218855218,594
669374,2022,0.43489254108723135,791
669394,2022,,0
669394,2023,,183
669394,2024,0.5276243093922652,724
669394,2025,0.508825786646201,1303
669394,2026,0.49583333333333335,1680
669397,2022,,0
669397,2023,0.294478527607362,326
669397,2024,0.3094512195121951,656
669397,2025,0.29172141918528255,761
669450,2022,,0
669450,2025,0.2736318407960199,201
669477,2023,,0
669477,2024,0.3429602888086642,277
669477,2025,0.3923076923076923,390
669477,2026,0.4078590785907859,738
669701,2022,,0
669701,2023,0.3176470588235294,255
669701,2024,0.3463114754098361,488
669701,2025,0.42407407407407405,1080
669701,2026,0.4373479318734793,1644
669707,2023,,0
669707,2024,0.4449760765550239,209
669707,2025,0.36737804878048774,656
669720,2020,,0
669720,2021,,134
669720,2022,0.552710843373494,664
669720,2023,0.5184590690208668,1246
669720,2024,0.510485651214128,1812
669720,2025,0.4954039671020803,2067
669742,2022,,0
669743,2022,,0
669743,2023,,131
669743,2024,0.44561403508771924,570
669743,2025,0.489766081871345,684
669911,2022,,0
669911,2023,,120
669911,2024,0.21691176470588236,272
669911,2025,0.3780821917808219,730
670032,2019,,0
670032,2020,0.4129353233830846,402
670032,2021,0.367003367003367,594
670032,2022,0.45478036175710596,1161
670032,2023,0.4269183922046285,1642
670032,2024,0.4332983193277311,1904
670042,2023,,0
670042,2024,0.5208845208845209,407
670042,2025,0.5081206496519721,862
670097,2021,,0
670097,2023,,185
670156,2023,,0
670156,2024,,149
670156,2025,0.3515625,256
670223,2023,,0
670223,2025,,100
670224,2025,,0
670231,2025,,0
670242,2023,,0
670242,2024,0.6039215686274509,255
670242,2025,0.5426356589147286,516
670242,2026,0.5137513751375138,909
670351,2021,,0
670370,2021,,0
670541,2019,,0
670541,2021,0.8157181571815718,369
670541,2022,0.71900826446281,968
670541,2023,0.7549019607843137,1530
670541,2024,0.7690029615004936,2026
670541,2025,0.764750093949643,2661
670541,2026,0.7503496503496504,2860
670623,2020,,0
670623,2022,,108
670623,2023,0.49795918367346936,490
670623,2024,0.5902255639097744,1064
670623,2025,0.570926143024619,1706
670623,2026,0.5757575757575758,2145
670712,2019,,0
670712,2021,,142
670712,2022,0.3922829581993568,311
670764,2021,,0
670764,2022,,176
670764,2023,0.3099688473520249,642
670764,2024,0.36427850655903127,991
670764,2025,0.3504823151125402,1244
670768,2022,,0
670770,2022,,0
670770,2023,0.5813953488372093,258
670770,2024,0.6277641277641277,814
670770,2025,0.6133217993079585,1156
670770,2026,0.5735214324470971,1843
671056,2024,,0
671056,2025,0.5423076923076923,260
671056,2026,0.5941011235955056,712
671213,2023,,0
671213,2024,0.5697211155378487,502
671213,2025,0.5335120643431636,746
671218,2024,,0
671218,2025,0.5,518
671218,2026,0.4765045342126958,1213
671221,2022,,0
671221,2023,,109
671221,2025,0.3968609865470852,446
671277,2020,,0
671277,2021,,139
671277,2022,0.45595854922279794,386
671277,2023,0.42988204456094364,763
671277,2024,0.4707297514033681,1247
671277,2025,0.5070422535211268,1775
671277,2026,0.5180199739470256,2303
671289,2023,,0
671289,2024,,169
671289,2025,0.4918625678119349,553
671732,2023,,0
671732,2024,,129
671732,2025,0.5155172413793103,580
671732,2026,0.4760726072607261,1212
671739,2022,,0
671739,2023,0.6598639455782312,441
671739,2024,0.6265306122448979,980
671739,2025,0.5863983344899375,1441
671739,2026,0.5506481036965915,2083
672016,2025,,0
672275,2023,,0
672275,2024,0.3371104815864023,353
672275,2025,0.3620474406991261,801
672279,2024,,0
672284,2021,,0
672284,2022,0.373015873015873,378
672284,2023,0.33989266547406083,559
672284,2024,0.3712820512820513,975
672356,2023,,0
672356,2024,0.2666666666666666,345
672356,2025,0.26679841897233203,506
672386,2021,,0
672386,2022,,189
672386,2023,0.6032831737346102,731
672386,2024,0.5667244367417678,1154
672386,2025,0.5448051948051948,1540
672478,2023,,0
672515,2023,,0
672515,2024,0.4868421052631579,380
672515,2025,0.518467852257182,731
672580,2023,,0
672580,2024,0.4321705426356589,516
672580,2025,0.4654418197725284,1143
672580,2026,0.5275938189845475,1812
672640,2024,,0
672640,2025,0.4850574712643678,435
672640,2026,0.5189504373177842,1029
672695,2022,,0
672695,2023,0.343313373253493,501
672695,2024,0.43775100401606426,996
672695,2025,0.46965317919075145,1384
672695,2026,0.5562411010915994,2107
672724,2023,,0
672724,2025,,192
672724,2026,0.2210065645514223,457
672744,2025,,0
672761,2024,,0
672761,2025,0.44,425
672779,2022,,0
672779,2023,,177
672820,2023,,0
672820,2024,,173
672820,2025,0.3284132841328413,542
672960,2026,,0
673237,2023,,0
673237,2024,0.6472148541114059,377
673237,2025,0.5781563126252506,998
673237,2026,0.5465561224489796,1568
673357,2020,,0
673357,2021,0.4801762114537445,227
673357,2022,0.6003824091778203,523
673357,2023,0.5844155844155844,924
673357,2024,0.5894736842105263,1520
673357,2025,0.5341902313624679,1945
673451,2020,,0
673451,2021,,183
673490,2021,,0
673490,2022,0.3866666666666666,300
673490,2023,0.45361990950226244,884
673490,2024,0.49735099337748345,1510
673490,2025,0.5126903553299492,1970
673548,2022,,0
673548,2023,0.4865470852017937,446
673548,2024,0.5353339787028074,1033
673548,2025,0.5389369592088998,1618
673962,2022,,0
673962,2023,,102
673962,2024,0.46029173419773095,617
673962,2025,0.44596273291925465,805
673962,2026,0.42933130699088146,1316
675656,2022,,0
675656,2023,,152
675961,2023,,0
676059,2023,,0
676059,2024,0.4298245614035088,228
676059,2025,0.5274074074074074,675
676116,2023,,0
676116,2024,0.4080808080808081,495
676356,2024,,0
676369,2022,,0
676369,2023,0.3689320388349514,206
676369,2024,0.5324675324675324,385
676391,2021,,0
676391,2022,,133
676391,2024,0.3269230769230769,312
676391,2025,0.47513089005235604,764
676391,2026,0.5096153846153846,1352
676439,2025,,0
676475,2023,,0
676475,2024,0.5100864553314121,347
676475,2025,0.5605095541401274,942
676475,2026,0.5692204301075269,1488
676480,2022,,0
676480,2023,,174
676572,2025,,0
676609,2023,,0
676609,2024,0.5071428571428571,280
676609,2025,0.443717277486911,764
676609,2026,0.4731277533039648,1135
676632,2022,,0
676694,2021,,0
676694,2022,,163
676694,2023,0.34876543209876537,324
676694,2024,0.3813813813813813,666
676694,2025,0.3991525423728813,1180
676701,2022,,0
676701,2023,,125
676801,2021,,0
676801,2022,0.4766355140186916,321
676801,2023,0.45953360768175583,729
676801,2024,0.5177065767284992,1186
676801,2025,0.4845147969717825,1453
676914,2023,,0
676914,2024,,141
676914,2025,0.4020100502512563,597
676946,2023,,0
677008,2024,,0
677008,2025,,114
677347,2025,,0
677551,2021,,0
677551,2022,0.6915584415584416,308
677551,2023,0.6503067484662577,652
677587,2024,,0
677587,2025,0.4049773755656108,442
677587,2026,0.40507859733978235,827
677588,2024,,0
677588,2025,,169
677592,2023,,0
677594,2022,,0
677594,2023,0.6185383244206774,561
677594,2024,0.6188235294117647,1275
677594,2025,0.5698412698412698,1890
677594,2026,0.585,2600
677595,2023,,0
677595,2025,,108
677649,2022,,0
677649,2023,0.3963963963963964,222
677649,2024,0.4335347432024169,662
677649,2025,0.3938753959873284,947
677800,2024,,0
677800,2025,0.5033407572383074,449
677800,2026,0.5404157043879908,866
677870,2024,,0
677942,2024,,0
677942,2025,,185
677950,2022,,0
677950,2023,0.413625304136253,411
677950,2024,0.4255842558425584,813
677950,2025,0.4405670665212649,917
677951,2022,,0
677951,2023,0.5457413249211357,634
677951,2024,0.6234939759036144,1328
677951,2025,0.6997055937193327,2038
677951,2026,0.6954128440366972,2725
678009,2023,,0
678009,2024,,145
678009,2025,0.4762979683972912,443
678225,2023,,0
678246,2023,,0
678246,2024,0.4802631578947367,304
678246,2025,0.39001848428835484,541
678246,2026,0.46894689468946893,1111
678554,2024,,0
678554,2025,,132
678662,2023,,0
678662,2024,0.4276422764227642,615
678662,2025,0.4298780487804878,1312
678662,2026,0.4192601291837933,1703
678877,2024,,0
678877,2025,,198
678882,2024,,0
678882,2025,0.4325744308231173,571
678882,2026,0.4818965517241379,1160
678894,2023,,0
679032,2023,,0
679032,2024,,165
679032,2025,0.47916666666666663,528
