mlbam,year,bx_prior_h,bx_age_mult_h,bx_prior_sp,bx_age_mult_sp
640455,2019,,,10.713543836185725,-1.6083838939072492
640461,2019,0.4455538581247803,0.10528859263342065,,
641154,2019,,,10.389866208833316,-0.15643058610430546
641313,2019,0.463420459701712,0.11190812673724729,,
641319,2019,0.38316034465719195,0.10528859263342065,,
641343,2019,0.5154912437875977,0.08158538118816965,,
641355,2019,0.6262530173248493,0.08158538118816965,,
641531,2019,0.385930483032575,0.10528859263342065,,
641553,2019,0.31482712742154634,0.10528859263342065,,
641571,2019,,,10.011247894199691,-0.46726511964394846
641583,2019,0.43984892821287597,0.09090360087585804,,
641598,2019,0.4765967719371058,0.09554396201483084,,
641745,2019,,,12.173752827971922,-0.15643058610430546
641771,2019,,,10.055604867544334,-0.7362822770817754
641778,2019,,,9.705213401328724,-0.4005028268183002
641816,2019,,,9.514109326170843,-0.4005028268183002
641820,2019,0.4826576078907489,0.10528859263342065,,
641857,2019,0.37262556783484113,0.09090360087585804,,
642545,2019,,,9.866262996307967,-0.34588747313100965
642547,2019,,,13.746256824044758,-0.15643058610430546
642708,2019,0.4867426586130239,0.08158538118816965,,
642715,2019,0.44175055740649816,0.08158538118816965,,
643217,2019,0.6418917802129073,0.09090360087585804,,
643327,2019,,,12.492234598571143,-2.8361646369097304
643393,2019,0.5296319664075256,0.10528859263342065,,
643396,2019,0.49551584933847936,0.09090360087585804,,
643446,2019,0.6106809878015121,0.10528859263342065,,
643603,2019,0.5546934622982891,0.09554396201483084,,
645277,2019,0.618096109603546,0.06489294449773773,,
646240,2019,0.542302859027793,0.06489294449773773,,
649557,2019,0.5830482279291448,0.09554396201483084,,
650402,2019,0.5697711729997775,0.06489294449773773,,
650895,2019,,,13.365492563659647,-0.46726511964394846
656185,2019,0.4841767162695092,0.11190812673724729,,
656305,2019,0.5611154526426332,0.11190812673724729,,
656427,2019,,,13.405222084660434,-0.15643058610430546
656555,2019,0.6589726553558649,0.11190812673724729,,
656794,2019,,,11.50338962311397,-0.7362822770817754
656941,2019,0.5288962773198606,0.11190812673724729,,
657557,2019,0.5346001965958042,0.10705949917644428,,
660162,2019,0.4087908433477475,0.09090360087585804,,
660271,2019,0.6445271800327435,0.09090360087585804,12.951447940564913,-0.4005028268183002
660670,2019,0.6591534773364736,0.03521342506256391,,
664023,2019,0.46955200828275706,0.09090360087585804,,
664056,2019,0.4585757949973993,0.10705949917644428,,
664058,2019,0.5052195776553436,0.10705949917644428,,
664068,2019,0.3802776925692493,0.10705949917644428,,
664192,2019,,,11.83914709270294,-0.7362822770817754
665742,2019,0.6918946574914018,0.0,,
666971,2019,0.4878412033756598,0.10705949917644428,,
669456,2019,,,13.35602007906897,-0.4005028268183002
670950,2019,,,11.389628681389718,-0.7362822770817754
282332,2020,,,9.19499566987794,-10.85814319343122
405395,2020,0.5371066928023368,-0.1460336032345033,,
408234,2020,0.43754377151121243,-0.08462268642841198,,
425772,2020,0.17815534492570334,-0.08462268642841198,,
425783,2020,0.5055886590553048,-0.08462268642841198,,
425794,2020,,,9.860538671095972,-10.170946123350863
425844,2020,,,13.83330268733364,-7.85016527311178
425877,2020,0.5331213404265578,-0.08462268642841198,,
429664,2020,0.5385629915207861,-0.08462268642841198,,
429665,2020,0.6223833969292263,-0.08462268642841198,,
429719,2020,,,7.074665818101504,-7.85016527311178
430935,2020,,,11.048413214146985,-7.85016527311178
430945,2020,0.4935232743048932,0.002653511731225848,,
431145,2020,0.40509597168623107,-0.08462268642841198,,
433587,2020,,,7.938469479667239,-6.4639573765001535
434158,2020,0.4514889069126524,-0.1460336032345033,,
434378,2020,,,16.878617980818152,-9.239263131889592
434671,2020,,,10.358694079262273,-7.85016527311178
434778,2020,0.46547746109281596,-0.08462268642841198,,
435062,2020,0.6136174014410881,-0.052405671376390385,,
435079,2020,0.48485863328813716,-0.13074264509260936,,
435263,2020,0.5066465886743096,-0.052405671376390385,,
435522,2020,0.47155515296896366,0.002653511731225848,,
435559,2020,0.6253448451556917,-0.052405671376390385,,
435622,2020,0.5024241083457032,0.002653511731225848,,
443558,2020,0.6279571384039149,-0.1460336032345033,,
444482,2020,0.5510845291857196,0.044465049424248726,,
445988,2020,0.34634849156660596,-0.052405671376390385,,
446321,2020,,,6.325772897404301,-6.4639573765001535
446334,2020,0.4901062213197708,0.002653511731225848,,
448179,2020,,,11.094001254461686,-10.85814319343122
448801,2020,0.2669159309477753,0.002653511731225848,,
450203,2020,,,14.730635692581258,-7.85016527311178
450306,2020,,,9.166251809899562,-9.239263131889592
451594,2020,0.4900130951652841,0.002653511731225848,,
452095,2020,0.4100543005840468,0.002653511731225848,,
452254,2020,0.5061596821834102,-0.08462268642841198,,
452657,2020,,,10.911875399447707,-7.85016527311178
452678,2020,0.5437148425286635,0.002653511731225848,,
453286,2020,,,17.804438952820117,-7.241343299543512
453329,2020,,,8.862951997130963,-7.241343299543512
453385,2020,,,6.041394825537475,-7.85016527311178
453562,2020,,,9.833483973386498,-6.4639573765001535
453568,2020,0.6626992614728651,0.021624547165815612,,
453943,2020,0.5112726116236374,0.002653511731225848,,
455117,2020,0.3924762058047985,0.021624547165815612,,
455139,2020,0.4714894855137185,-0.052405671376390385,,
455976,2020,0.5454784724469548,-0.052405671376390385,,
456034,2020,,,12.775434191815844,-6.4639573765001535
456078,2020,0.43746288702444464,0.021624547165815612,,
456701,2020,,,10.027529066949114,-6.4639573765001535
456715,2020,0.5156932894303256,0.002653511731225848,,
456781,2020,0.4445966819074753,0.044465049424248726,,
457705,2020,0.5571671859291206,0.021624547165815612,,
457708,2020,0.5155606045261791,0.044465049424248726,,
457727,2020,0.47718151328917624,0.021624547165815612,,
457759,2020,0.6407913929549713,-0.021567941791716682,,
457763,2020,0.5008379884239924,0.021624547165815612,,
457803,2020,0.5512715213110716,0.021624547165815612,,
457918,2020,,,10.40277439944276,-9.239263131889592
458015,2020,0.5603495539973471,-0.052405671376390385,,
458681,2020,,,13.82823650282248,-5.639351495504666
458731,2020,0.5650810188368321,-0.052405671376390385,,
459964,2020,0.5045426471489226,-0.021567941791716682,,
460075,2020,0.5752521172007777,-0.052405671376390385,,
460086,2020,0.460822728442427,-0.052405671376390385,,
461829,2020,,,10.524145180477735,-6.4639573765001535
462101,2020,0.5494213632065761,0.06338034174758746,,
466320,2020,0.5254060244131026,-0.021567941791716682,,
467055,2020,0.4995133816771206,0.021624547165815612,,
467092,2020,0.5458931775106631,0.044465049424248726,,
467100,2020,,,8.863078080179756,-5.639351495504666
467793,2020,0.6339214666432856,0.002653511731225848,,
467827,2020,0.526702050932905,0.021624547165815612,,
468504,2020,,,9.38469989403514,-5.020405120520557
471911,2020,,,14.017090874390208,-5.639351495504666
474463,2020,,,8.278167828751299,-5.020405120520557
474568,2020,0.44025506299211514,0.021624547165815612,,
474832,2020,0.5085064063206917,0.044465049424248726,,
475174,2020,0.49967339733890287,0.021624547165815612,,
475253,2020,0.5508220061258061,0.021624547165815612,,
477132,2020,,,14.399805208325695,-5.020405120520557
488671,2020,0.3869044431468563,0.021624547165815612,,
488726,2020,0.6457417285056528,0.021624547165815612,,
488768,2020,,,9.674074323722662,-5.639351495504666
488771,2020,0.39766187277307474,0.021624547165815612,,
489119,2020,,,9.451638922097896,-5.639351495504666
493329,2020,0.6443049599047652,-0.052405671376390385,,
493596,2020,0.3457967504747807,0.021624547165815612,,
500135,2020,0.4380413647575293,0.10125035040345094,,
500743,2020,0.4895674399305799,0.06338034174758746,,
500779,2020,,,11.68623485155834,-4.0467303894896345
500871,2020,0.5970739643080418,0.06338034174758746,,
500874,2020,0.521129324296833,0.06338034174758746,,
501303,2020,0.4892080392533795,0.08192380935066906,,
501381,2020,,,11.952633703970113,-4.0467303894896345
501571,2020,0.40189368484962135,0.06338034174758746,,
501981,2020,0.5138525027038999,0.044465049424248726,,
501985,2020,,,12.289279028266899,-5.020405120520557
502042,2020,,,11.7171489172925,-4.0467303894896345
502043,2020,,,11.286558943383888,-5.020405120520557
502054,2020,0.598382317209051,0.044465049424248726,,
502110,2020,0.6874786108773876,0.044465049424248726,,
502188,2020,,,10.353635641097783,-7.241343299543512
502190,2020,,,9.389546306224599,-5.020405120520557
502210,2020,0.5400433205090756,0.021624547165815612,,
502239,2020,,,10.251097033449474,-5.020405120520557
502273,2020,0.35331398482395693,0.044465049424248726,,
502481,2020,0.47708199568130427,-0.021567941791716682,,
502517,2020,0.5962154187596032,-0.021567941791716682,,
502624,2020,,,10.381663450018088,-5.020405120520557
502671,2020,0.5899148040083967,0.044465049424248726,,
502748,2020,,,14.206811367881901,-5.020405120520557
503556,2020,0.5063425240648629,0.06338034174758746,,
506433,2020,,,13.772700205122131,-5.639351495504666
514888,2020,0.6733044724571204,0.08192380935066906,,
514917,2020,0.5113927950768298,0.08192380935066906,,
516416,2020,0.5691354539811379,0.08192380935066906,,
516770,2020,0.5068687477105174,0.08192380935066906,,
516782,2020,0.6211344824656909,0.06338034174758746,,
518516,2020,,,13.241343874824704,-3.412999167259852
518595,2020,0.5332777582309883,0.06338034174758746,,
518618,2020,0.5414083900291902,0.08192380935066906,,
518626,2020,0.6069851205297832,0.002653511731225848,,
518633,2020,,,10.32966918501973,-4.0467303894896345
518692,2020,0.6807684881024847,0.08192380935066906,,
518735,2020,0.5574650368855334,0.06338034174758746,,
518774,2020,,,7.3930508442086875,-4.0467303894896345
518792,2020,0.5570745316995988,0.08192380935066906,,
518876,2020,,,10.897588640262356,-4.0467303894896345
518934,2020,0.6045612648404327,0.06338034174758746,,
518960,2020,0.4586309103151727,0.002653511731225848,,
519048,2020,0.5527532842949812,0.002653511731225848,,
519058,2020,0.6272513486969765,0.06338034174758746,,
519141,2020,,,12.203850513196029,-4.0467303894896345
519144,2020,,,10.65835375477606,-4.0467303894896345
519203,2020,0.6958795004336362,0.08192380935066906,,
519222,2020,0.43423455578757075,0.06338034174758746,,
519242,2020,,,17.070402938197834,-4.0467303894896345
519299,2020,0.5145580388604895,0.002653511731225848,,
519346,2020,0.5157883949328124,0.021624547165815612,,
519390,2020,0.5004864602390019,-0.021567941791716682,,
519455,2020,,,9.182947698373898,-6.4639573765001535
520471,2020,0.44732716871086403,0.08192380935066906,,
521655,2020,,,11.125590369584332,-3.412999167259852
523253,2020,0.38011681461448,0.021624547165815612,,
527038,2020,0.5883883573724767,0.10125035040345094,,
527048,2020,,,9.500129311711076,-2.8086806468341066
527054,2020,,,10.612474749744464,-2.8086806468341066
541645,2020,0.5251292578153839,0.09278158505662813,,
541650,2020,0.4288090661308325,0.09278158505662813,,
542255,2020,0.5521285257625903,0.09278158505662813,,
542303,2020,0.6145154761917372,0.09278158505662813,,
542340,2020,0.5005091437565408,0.09278158505662813,,
542454,2020,0.5483397522047341,0.09278158505662813,,
542583,2020,0.5401686737281277,0.08192380935066906,,
542921,2020,0.4308109556520601,0.08192380935066906,,
542932,2020,0.5075234370281682,0.08192380935066906,,
542979,2020,0.3067971441153092,0.08192380935066906,,
543037,2020,,,18.081630994988373,-2.8086806468341066
543063,2020,0.44555434081190237,0.021624547165815612,,
543068,2020,0.5280440216452943,0.08192380935066906,,
543101,2020,,,11.420429519806751,-3.412999167259852
543135,2020,,,9.898177534586994,-3.412999167259852
543228,2020,0.4576061707408898,0.044465049424248726,,
543243,2020,,,13.365421700648223,-3.412999167259852
543257,2020,0.496555319111222,0.08192380935066906,,
543294,2020,,,12.34496960795601,-3.412999167259852
543305,2020,0.5723895093345893,0.08192380935066906,,
543308,2020,0.36566716552847367,0.08192380935066906,,
543333,2020,0.49757716848830563,0.08192380935066906,,
543401,2020,0.5038607820458678,0.021624547165815612,,
543475,2020,,,11.600193809713582,-2.8086806468341066
543510,2020,0.407623504201552,0.08192380935066906,,
543557,2020,,,9.984143567280244,-3.412999167259852
543592,2020,0.503768124986064,0.08192380935066906,,
543606,2020,,,12.551940983074857,-3.412999167259852
543685,2020,0.7544562416815561,0.08192380935066906,,
543699,2020,,,10.528435299984652,-5.639351495504666
543760,2020,0.6186802880412354,0.09278158505662813,,
543768,2020,0.5020134917135018,0.08192380935066906,,
543807,2020,0.6622060204431118,0.08192380935066906,,
543829,2020,0.4803664816216644,0.044465049424248726,,
543877,2020,0.5103244155891764,0.09278158505662813,,
543939,2020,0.5663674731294767,0.09278158505662813,,
544369,2020,0.6315540338666289,0.08192380935066906,,
544725,2020,0.42011887215837634,0.09278158505662813,,
544931,2020,,,15.45157686816936,-4.0467303894896345
545121,2020,0.543698124327544,0.10125035040345094,,
545333,2020,,,14.05924351923386,-2.8086806468341066
545341,2020,0.5081014046645459,0.10125035040345094,,
545350,2020,0.450058690213185,0.09278158505662813,,
545361,2020,0.8105523367446721,0.10125035040345094,,
546991,2020,0.48703135560377886,0.11591363542701336,,
547004,2020,0.44881330745501424,0.11591363542701336,,
547172,2020,0.4406744036064393,0.10125035040345094,,
547180,2020,0.6585975917098024,0.11036586980107428,,
547379,2020,0.40915927676686126,0.06338034174758746,,
547888,2020,,,11.634010310651517,-4.0467303894896345
547943,2020,,,13.23596365156753,-5.639351495504666
547982,2020,0.40220760969046593,0.044465049424248726,,
547989,2020,0.5784371133570547,0.021624547165815612,,
548389,2020,,,14.140735550906449,-3.412999167259852
553869,2020,0.4389009677914071,0.09278158505662813,,
553882,2020,0.5140481900404007,0.10125035040345094,,
553902,2020,0.6041502975825833,0.10125035040345094,,
553993,2020,0.6011501679894441,0.10125035040345094,,
554430,2020,,,13.287514194333216,-3.412999167259852
570267,2020,0.46861542101047904,0.11036586980107428,,
570482,2020,0.5856965336235451,0.10125035040345094,,
570560,2020,0.42027299130438883,0.10125035040345094,,
570632,2020,,,10.212875571644293,-2.099127935095627
570731,2020,0.5208795562536623,0.10125035040345094,,
571431,2020,0.5007393253531577,0.06338034174758746,,
571448,2020,0.7286544657504123,0.09278158505662813,,
571466,2020,0.4610354985188712,0.09278158505662813,,
571510,2020,,,13.069521129058176,-2.8086806468341066
571578,2020,,,14.33945132994272,-3.412999167259852
571666,2020,,,9.427645590265861,-7.241343299543512
571718,2020,0.48693143312642184,0.09278158505662813,,
571740,2020,0.40984848609608276,0.09278158505662813,,
571745,2020,0.5623006976416768,0.09278158505662813,,
571760,2020,,,12.255317060127018,-2.8086806468341066
571771,2020,0.5444148202157902,0.10125035040345094,,
571788,2020,0.46411578310619206,0.044465049424248726,,
571875,2020,0.5330692948243553,0.09278158505662813,,
571927,2020,,,10.61971940394377,-2.8086806468341066
571945,2020,,,11.44614238575786,-4.0467303894896345
571970,2020,0.6517234388351576,0.09278158505662813,,
571976,2020,0.4518450919513921,0.09278158505662813,,
571980,2020,0.4634788480748028,0.09278158505662813,,
572020,2020,,,13.464876780997649,-4.0467303894896345
572033,2020,0.48939391421730516,0.044465049424248726,,
572039,2020,0.5161496093226963,0.09278158505662813,,
572041,2020,0.5686127961187181,0.044465049424248726,,
572122,2020,0.5352927211840651,0.044465049424248726,,
572140,2020,,,11.365113545991953,-2.099127935095627
572228,2020,0.5513663151682787,0.09278158505662813,,
572233,2020,0.5355002474222187,0.09278158505662813,,
572287,2020,0.3590988700032091,0.09278158505662813,,
572761,2020,0.5264577887370784,0.002653511731225848,,
572816,2020,0.5702623233937117,0.06338034174758746,,
572821,2020,0.5371917244718196,0.021624547165815612,,
572971,2020,,,10.256683257476624,-5.020405120520557
573186,2020,,,11.38904367306434,-2.8086806468341066
573262,2020,0.5562603633509196,0.09278158505662813,,
575929,2020,0.5509679019216,0.10125035040345094,,
578428,2020,0.515125669212902,0.08192380935066906,,
579328,2020,,,8.021555422515899,-2.8086806468341066
588751,2020,0.4733939626578623,0.06338034174758746,,
591741,2020,0.5448852473994972,0.11036586980107428,,
592178,2020,0.6135340643905935,0.10125035040345094,,
592192,2020,0.5720685214861178,0.06338034174758746,,
592200,2020,0.46252977594396943,0.06338034174758746,,
592206,2020,0.5744072875383218,0.10125035040345094,,
592229,2020,,,7.673978287011277,-2.099127935095627
592261,2020,0.44265221310394687,0.11036586980107428,,
592273,2020,0.42788395894596964,0.11036586980107428,,
592314,2020,,,11.126714828422555,-2.099127935095627
592325,2020,0.42861619436483034,0.10125035040345094,,
592332,2020,,,12.471199784992171,-2.8086806468341066
592346,2020,,,8.06672852264679,-2.099127935095627
592348,2020,0.4522811463187827,0.10125035040345094,,
592351,2020,,,11.876096003290272,-2.099127935095627
592444,2020,0.3956976123224324,0.10125035040345094,,
592450,2020,0.5933109481630793,0.10125035040345094,,
592518,2020,0.6203258305783609,0.11036586980107428,,
592567,2020,0.49678000782610116,0.11036586980107428,,
592626,2020,0.6321791819116791,0.10125035040345094,,
592644,2020,,,9.268813854704861,-2.099127935095627
592662,2020,,,13.628238852742845,-2.099127935095627
592663,2020,0.5815979915651885,0.09278158505662813,,
592669,2020,0.5186625125242383,0.10125035040345094,,
592696,2020,0.6287173431374427,0.10125035040345094,,
592716,2020,,,10.340672934394725,-2.099127935095627
592717,2020,,,8.909133260685103,-1.6253136913913022
592743,2020,0.5711579572708286,0.08192380935066906,,
592761,2020,,,11.476051827628721,-2.099127935095627
592767,2020,,,9.118137618562,-4.0467303894896345
592773,2020,,,9.28042711380609,-2.099127935095627
592789,2020,,,13.76896448293682,-1.6253136913913022
592826,2020,,,10.366627814816166,-2.099127935095627
592859,2020,0.37408170453323053,0.10125035040345094,,
592866,2020,,,10.18673152952362,-2.099127935095627
592879,2020,,,9.64685871547516,-4.0467303894896345
592885,2020,0.7498358730094256,0.10125035040345094,,
593160,2020,0.5753778394854246,0.06338034174758746,,
593334,2020,,,12.324765580215011,-1.6253136913913022
593423,2020,,,13.22430912300975,-1.6253136913913022
593428,2020,0.6623682239163571,0.11036586980107428,,
593643,2020,0.5400093127934966,0.11036586980107428,,
593679,2020,,,9.706909460799324,-1.6253136913913022
593871,2020,0.5938419818424866,0.11591363542701336,,
593934,2020,0.5199382328856236,0.11036586980107428,,
593958,2020,,,12.931722465599064,-1.6253136913913022
594777,2020,0.4992775320357492,0.044465049424248726,,
594798,2020,,,16.880287162060092,-5.020405120520557
594809,2020,0.5635618598630872,0.06338034174758746,,
594824,2020,0.426472582777987,0.08192380935066906,,
594835,2020,,,10.794344881813116,-2.099127935095627
595191,2020,,,8.616528581134506,-2.8086806468341066
595281,2020,0.4914905870731123,0.08192380935066906,,
595751,2020,0.36999653547872957,0.11036586980107428,,
595777,2020,0.6173926714274002,0.11036586980107428,,
595879,2020,0.5856337582151488,0.11036586980107428,,
595881,2020,,,9.874002698532493,-1.6253136913913022
595909,2020,0.4687494758826869,0.11036586980107428,,
595978,2020,0.3773202709788866,0.11036586980107428,,
596001,2020,,,11.097293336741052,-1.6253136913913022
596019,2020,0.694214974447407,0.11591363542701336,,
596057,2020,,,10.068876780195204,-1.6253136913913022
596059,2020,0.5195256836972192,0.11591363542701336,,
596071,2020,,,7.504550137639486,-1.6253136913913022
596105,2020,0.5191288297714178,0.11036586980107428,,
596115,2020,0.6038176591797433,0.11036586980107428,,
596129,2020,0.536910868905706,0.11036586980107428,,
596133,2020,,,12.194010947960741,-0.7378438255591576
596142,2020,0.5939192738877068,0.11036586980107428,,
596144,2020,0.42044937355478107,0.11036586980107428,,
596146,2020,0.6246488481520764,0.11036586980107428,,
596748,2020,0.5671160238760894,0.11036586980107428,,
596847,2020,0.555638688724954,0.09278158505662813,,
598265,2020,0.4845144685399606,0.08192380935066906,,
600303,2020,0.5967609403301637,0.06338034174758746,,
600474,2020,0.45385289238294246,0.11591363542701336,,
600524,2020,0.5266277757712012,0.11591363542701336,,
600869,2020,0.4466364007046887,0.11591363542701336,,
601713,2020,,,10.324383803698828,-1.6253136913913022
605113,2020,0.5373314848337248,0.08192380935066906,,
605119,2020,0.5374252184061876,0.11036586980107428,,
605131,2020,0.47076331015760214,0.08192380935066906,,
605135,2020,,,11.729972826828568,-4.0467303894896345
605137,2020,0.6493192000962076,0.11036586980107428,,
605141,2020,0.7522423845724119,0.11036586980107428,,
605156,2020,,,9.173150060805012,-3.412999167259852
605164,2020,,,11.229519813726037,-1.6253136913913022
605170,2020,0.4869416864280128,0.11591363542701336,,
605182,2020,,,15.958337474892694,-2.8086806468341066
605200,2020,,,9.161077095436665,-1.6253136913913022
605204,2020,0.539532330688673,0.11036586980107428,,
605276,2020,,,7.854967716732151,-0.7378438255591576
605288,2020,,,12.95208103872552,-1.6253136913913022
605347,2020,,,10.424461212966532,-1.6253136913913022
605397,2020,,,12.292255218163,-1.6253136913913022
605400,2020,,,14.105613736442406,-1.6253136913913022
605412,2020,0.5176760190420777,0.09278158505662813,,
605446,2020,,,9.702064039820755,-2.099127935095627
605480,2020,0.49363158130088663,0.11036586980107428,,
605483,2020,,,14.646995098915959,-1.6253136913913022
605513,2020,,,10.869735652923556,-1.6253136913913022
605540,2020,,,14.353672824645827,-1.6253136913913022
605612,2020,0.3885499744596249,0.11591363542701336,,
606115,2020,0.45493403723156445,0.11090977243860248,,
606132,2020,0.48884720591597114,0.11591363542701336,,
606157,2020,0.6624641821742018,0.11591363542701336,,
606192,2020,0.48599567190516463,0.11036586980107428,,
606299,2020,0.5126462655267794,0.11591363542701336,,
606466,2020,0.6774409971046229,0.11591363542701336,,
606988,2020,0.2994435188206941,0.11036586980107428,,
607043,2020,0.5336403867349593,0.11036586980107428,,
607192,2020,,,14.361811396029108,-0.7378438255591576
607200,2020,,,7.579097833858977,-1.6253136913913022
607208,2020,0.6242956467608535,0.11036586980107428,,
607345,2020,0.47614667427734286,0.044465049424248726,,
607461,2020,0.65349446643846,0.11036586980107428,,
607536,2020,,,9.303156625789832,-1.6253136913913022
607644,2020,,,11.080928872464469,-1.6253136913913022
607680,2020,0.542784566079284,0.06338034174758746,,
607732,2020,0.42524717821747743,0.08192380935066906,,
608070,2020,0.7579242928441116,0.11036586980107428,,
608324,2020,0.7746235672698891,0.11591363542701336,,
608331,2020,,,12.708792430723467,-0.7378438255591576
608336,2020,0.5487746920143666,0.11591363542701336,,
608337,2020,,,14.196198239738763,-0.4494889127142555
608348,2020,0.5518637906776679,0.11090977243860248,,
608365,2020,0.4478579834737418,0.11591363542701336,,
608369,2020,0.6125506104358257,0.11591363542701336,,
608379,2020,,,9.162812806205086,-2.099127935095627
608385,2020,0.6134807895140275,0.11591363542701336,,
608475,2020,0.4237434705240971,0.11090977243860248,,
608566,2020,,,13.297383685180872,-0.4494889127142555
608577,2020,0.5475152957693736,0.11090977243860248,,
608596,2020,0.43211006005479113,0.09278158505662813,,
608597,2020,0.467541885949021,0.11090977243860248,,
609275,2020,0.5475070656515689,0.09423282367998512,,
614177,2020,0.54487086236896,0.09423282367998512,,
615698,2020,,,11.158492127506769,-0.4494889127142555
621002,2020,0.42743449994966864,0.11591363542701336,,
621006,2020,0.37459879757925396,0.11090977243860248,,
621020,2020,0.49259249432456265,0.11591363542701336,,
621028,2020,0.57643629493612,0.11591363542701336,,
621035,2020,0.5046667435828924,0.09278158505662813,,
621043,2020,0.6305174671385528,0.11090977243860248,,
621097,2020,,,10.006175526301636,-0.7378438255591576
621107,2020,,,10.063873352285777,-0.7378438255591576
621111,2020,,,15.682421034481255,-0.4494889127142555
621244,2020,,,13.086191465389891,-0.7378438255591576
621311,2020,0.574767212130916,0.11591363542701336,,
621381,2020,,,14.611463521258873,-2.099127935095627
621439,2020,0.547646913774535,0.11591363542701336,,
621446,2020,0.27421048433025136,0.11591363542701336,,
621453,2020,0.374319822455906,0.11591363542701336,,
621514,2020,0.4408906876795936,0.11591363542701336,,
621563,2020,0.5056046745859468,0.08192380935066906,,
621566,2020,0.6035011402870231,0.11591363542701336,,
622065,2020,,,10.321605100108329,-0.7378438255591576
622491,2020,,,13.921362017595168,-1.6253136913913022
622534,2020,0.5160966662529641,0.11090977243860248,,
622608,2020,,,8.673777032761011,-0.4494889127142555
622666,2020,0.5347576442050546,0.11591363542701336,,
622682,2020,0.44872859738488524,0.11090977243860248,,
622694,2020,,,10.803670049296755,-0.4494889127142555
623520,2020,0.4965883855000747,0.11036586980107428,,
623912,2020,0.4918868534929357,0.11090977243860248,,
623993,2020,0.5175159011132235,0.11090977243860248,,
624413,2020,0.6793661085534445,0.11090977243860248,,
624415,2020,0.5497834505358068,0.11090977243860248,,
624424,2020,0.6012157835916138,0.11036586980107428,,
624428,2020,0.5680035648858561,0.10125035040345094,,
624577,2020,0.5903546655214849,0.09278158505662813,,
624585,2020,0.5915460102511012,0.10125035040345094,,
625643,2020,,,10.80730672073602,-0.7378438255591576
628317,2020,,,13.364659657541534,-5.020405120520557
628338,2020,0.4141879603397688,0.09278158505662813,,
630023,2020,,,14.298114351217135,-0.7378438255591576
640447,2020,0.49964794430233983,0.11036586980107428,,
640449,2020,0.49355371736439746,0.11090977243860248,,
640457,2020,0.644595378750304,0.11090977243860248,,
640458,2020,0.584657515378048,0.11090977243860248,,
640461,2020,0.46363388650086046,0.10125035040345094,,
641154,2020,,,11.064217044010757,-0.3743323733675167
641312,2020,,,9.49766251217508,-0.4494889127142555
641313,2020,0.4979520112187927,0.11036586980107428,,
641343,2020,0.4593159236501636,0.09423282367998512,,
641355,2020,0.7417920847569779,0.09423282367998512,,
641432,2020,0.6103878363251923,0.11090977243860248,,
641477,2020,0.3518687317479359,0.10125035040345094,,
641487,2020,0.4909119915923299,0.11090977243860248,,
641525,2020,0.3843560078751024,0.10125035040345094,,
641531,2020,0.5134413695093364,0.10125035040345094,,
641553,2020,0.3227341113522061,0.10125035040345094,,
641598,2020,0.6354729264544172,0.09278158505662813,,
641658,2020,0.4494805991054177,0.11090977243860248,,
641712,2020,,,9.604749175346486,-0.4494889127142555
641745,2020,,,11.065376706979368,-0.3743323733675167
641778,2020,,,10.675200696657306,-0.4494889127142555
641796,2020,0.5613402427981049,0.11036586980107428,,
641816,2020,,,10.8389761434464,-0.4494889127142555
641820,2020,0.5558498535826227,0.10125035040345094,,
641856,2020,0.4771043505777941,0.11090977243860248,,
641857,2020,0.47951426855049845,0.11090977243860248,,
642098,2020,,,8.096571263386709,-2.099127935095627
642133,2020,0.5121364322558369,0.11090977243860248,,
642165,2020,0.5396492904357449,0.11090977243860248,,
642232,2020,,,18.924189229933454,-2.099127935095627
642336,2020,0.46808204196988884,0.09423282367998512,,
642545,2020,,,9.938473001618325,-0.16950711483533737
642558,2020,,,9.388647672839944,-0.3743323733675167
642607,2020,,,7.1650644857611345,-0.4494889127142555
642708,2020,0.5153855654806416,0.09423282367998512,,
642715,2020,0.4571561481153862,0.09423282367998512,,
643217,2020,0.583710403690529,0.11090977243860248,,
643230,2020,,,11.263139482805558,-2.099127935095627
643265,2020,0.4472016761625598,0.09278158505662813,,
643338,2020,,,16.029407484630667,-2.8086806468341066
643376,2020,0.48826497119739753,0.11090977243860248,,
643393,2020,0.5389655795772644,0.10125035040345094,,
643396,2020,0.44658582409414166,0.11090977243860248,,
643446,2020,0.670474476768776,0.10125035040345094,,
643565,2020,0.5540206360630685,0.09278158505662813,,
643603,2020,0.43695287635357327,0.09278158505662813,,
645261,2020,,,10.996359772923634,-0.3743323733675167
645277,2020,0.6456646706793311,0.08438099072669066,,
645302,2020,0.5708518492675698,0.08438099072669066,,
646240,2020,0.6603876224539246,0.08438099072669066,,
647304,2020,0.48977194340010766,0.08438099072669066,,
647336,2020,,,12.676020797873312,-0.35305155993309534
649557,2020,0.5950895817481462,0.09278158505662813,,
649966,2020,0.45930538097884765,0.08438099072669066,,
650333,2020,0.6254184223066358,0.08438099072669066,,
650391,2020,0.5740776101189233,0.08438099072669066,,
650402,2020,0.6288463095482713,0.08438099072669066,,
650490,2020,0.5651076873203613,0.10125035040345094,,
650644,2020,,,11.66295291570541,-0.4494889127142555
650859,2020,0.4577461432500753,0.08438099072669066,,
656185,2020,0.4702698334951915,0.11036586980107428,,
656288,2020,,,11.75708581341979,-0.3743323733675167
