batter,pa,woba,est_woba,year,gap
457705,685,0.38,0.396,2015,-0.016000000000000014
457705,675,0.329,0.341,2016,-0.01200000000000001
457705,650,0.36,0.358,2017,0.0020000000000000018
457705,682,0.347,0.357,2018,-0.010000000000000009
457705,262,0.358,0.354,2019,0.0040000000000000036
457705,241,0.327,0.355,2020,-0.02799999999999997
457705,574,0.335,0.34,2021,-0.0050000000000000044
457705,580,0.309,0.325,2022,-0.016000000000000014
457705,473,0.345,0.35,2023,-0.0050000000000000044
457705,515,0.325,0.325,2024,0.0
457705,551,0.309,0.333,2025,-0.02400000000000002
457705,83,0.249,0.237,2026,0.01200000000000001
457706,527,0.305,0.304,2015,0.0010000000000000009
457706,203,0.292,0.325,2016,-0.03300000000000003
457706,318,0.371,0.339,2017,0.03199999999999997
457706,375,0.275,0.246,2018,0.029000000000000026
457708,619,0.34,0.33,2015,0.010000000000000009
457708,626,0.329,0.342,2016,-0.013000000000000012
457708,635,0.378,0.361,2017,0.017000000000000015
457708,613,0.348,0.354,2018,-0.006000000000000005
457708,256,0.307,0.317,2019,-0.010000000000000009
457708,166,0.307,0.329,2020,-0.02200000000000002
457708,362,0.305,0.322,2021,-0.017000000000000015
457727,555,0.307,0.312,2015,-0.0050000000000000044
457727,391,0.352,0.311,2016,0.04099999999999998
457727,450,0.3,0.301,2017,-0.0010000000000000009
457727,384,0.295,0.315,2018,-0.020000000000000018
457727,269,0.362,0.339,2019,0.022999999999999965
457727,101,0.302,0.298,2020,0.0040000000000000036
457759,439,0.371,0.369,2015,0.0020000000000000018
457759,622,0.353,0.354,2016,-0.0010000000000000009
457759,543,0.4,0.399,2017,0.0010000000000000009
457759,426,0.396,0.381,2018,0.015000000000000013
457759,549,0.37,0.377,2019,-0.007000000000000006
457759,175,0.376,0.403,2020,-0.027000000000000024
457759,612,0.358,0.361,2021,-0.0030000000000000027
457759,532,0.343,0.345,2022,-0.0019999999999999463
457759,626,0.346,0.338,2023,0.007999999999999952
457759,539,0.327,0.333,2024,-0.006000000000000005
457759,191,0.268,0.297,2025,-0.02899999999999997
457763,623,0.363,0.376,2015,-0.013000000000000012
457763,614,0.341,0.361,2016,-0.019999999999999962
457763,568,0.366,0.345,2017,0.02100000000000002
457763,448,0.326,0.336,2018,-0.010000000000000009
457763,445,0.298,0.31,2019,-0.01200000000000001
457763,454,0.379,0.358,2021,0.02100000000000002
457775,108,0.294,0.285,2015,0.009000000000000008
457775,225,0.278,0.281,2016,-0.0030000000000000027
457787,412,0.31,0.272,2015,0.03799999999999998
457787,601,0.294,0.286,2016,0.008000000000000007
457787,295,0.232,0.26,2017,-0.027999999999999997
457803,649,0.309,0.325,2015,-0.016000000000000014
457803,589,0.34,0.329,2016,0.01100000000000001
457803,617,0.35,0.354,2017,-0.0040000000000000036
457803,361,0.296,0.338,2018,-0.04200000000000004
457803,332,0.319,0.347,2019,-0.02799999999999997
457803,103,0.297,0.322,2020,-0.025000000000000022
458015,695,0.427,0.422,2015,0.0050000000000000044
458015,677,0.413,0.399,2016,0.013999999999999957
458015,707,0.428,0.416,2017,0.01200000000000001
458015,623,0.37,0.391,2018,-0.02100000000000002
458015,608,0.332,0.347,2019,-0.014999999999999958
458015,223,0.347,0.369,2020,-0.02200000000000002
458015,533,0.391,0.404,2021,-0.013000000000000012
458015,376,0.31,0.327,2022,-0.017000000000000015
458015,242,0.326,0.302,2023,0.02400000000000002
458085,503,0.337,0.325,2015,0.01200000000000001
458085,300,0.269,0.283,2016,-0.013999999999999957
458085,88,0.26,0.266,2017,-0.006000000000000005
458675,485,0.339,0.31,2015,0.029000000000000026
458675,417,0.282,0.313,2016,-0.031000000000000028
458675,129,0.365,0.351,2017,0.014000000000000012
458731,656,0.327,0.332,2015,-0.0050000000000000044
458731,634,0.317,0.311,2016,0.006000000000000005
458731,682,0.336,0.333,2017,0.0030000000000000027
458731,609,0.305,0.293,2018,0.01200000000000001
458731,550,0.344,0.299,2019,0.044999999999999984
458731,158,0.332,0.327,2020,0.0050000000000000044
458731,461,0.305,0.297,2021,0.008000000000000007
458913,94,0.204,0.252,2015,-0.048000000000000015
458913,125,0.329,0.272,2017,0.056999999999999995
458913,117,0.241,0.261,2018,-0.020000000000000018
459431,558,0.348,0.318,2016,0.02999999999999997
459431,234,0.256,0.278,2017,-0.02200000000000002
459964,284,0.255,0.27,2015,-0.015000000000000013
459964,293,0.375,0.364,2016,0.01100000000000001
459964,544,0.343,0.356,2017,-0.012999999999999956
459964,246,0.299,0.326,2018,-0.027000000000000024
459964,238,0.372,0.36,2019,0.01200000000000001
459964,148,0.31,0.31,2020,0.0
460026,389,0.348,0.288,2015,0.06
460026,317,0.323,0.3,2016,0.02300000000000002
460026,303,0.289,0.287,2017,0.0020000000000000018
460026,305,0.304,0.309,2018,-0.0050000000000000044
460026,73,0.248,0.239,2019,0.009000000000000008
460055,119,0.24,0.262,2015,-0.02200000000000002
460060,249,0.26,0.287,2015,-0.02699999999999997
460060,188,0.253,0.245,2016,0.008000000000000007
460060,217,0.279,0.266,2017,0.013000000000000012
460075,567,0.366,0.374,2015,-0.008000000000000007
460075,564,0.378,0.349,2016,0.029000000000000026
460075,425,0.347,0.348,2017,-0.0010000000000000009
460075,444,0.33,0.368,2018,-0.03799999999999998
460075,508,0.354,0.339,2019,0.014999999999999958
460075,141,0.322,0.342,2020,-0.020000000000000018
460077,120,0.229,0.248,2015,-0.01899999999999999
460077,133,0.345,0.256,2016,0.08899999999999997
460077,177,0.266,0.245,2017,0.02100000000000002
460077,182,0.252,0.241,2018,0.01100000000000001
460086,422,0.351,0.331,2015,0.019999999999999962
460086,506,0.303,0.323,2016,-0.020000000000000018
460086,541,0.269,0.296,2017,-0.02699999999999997
460086,568,0.305,0.329,2018,-0.02400000000000002
460086,633,0.319,0.33,2019,-0.01100000000000001
460086,184,0.275,0.301,2020,-0.025999999999999968
460099,195,0.324,0.296,2015,0.028000000000000025
460099,227,0.292,0.278,2016,0.013999999999999957
460269,113,0.353,0.349,2015,0.0040000000000000036
460269,155,0.265,0.288,2016,-0.022999999999999965
460269,225,0.326,0.309,2017,0.017000000000000015
460576,477,0.315,0.309,2015,0.006000000000000005
460576,453,0.296,0.274,2016,0.021999999999999964
460576,426,0.343,0.335,2017,0.008000000000000007
460576,408,0.285,0.293,2018,-0.008000000000000007
460576,99,0.268,0.288,2019,-0.019999999999999962
461235,526,0.308,0.336,2015,-0.028000000000000025
461235,464,0.329,0.337,2016,-0.008000000000000007
461235,401,0.301,0.342,2017,-0.041000000000000036
461314,648,0.325,0.336,2015,-0.01100000000000001
461314,672,0.333,0.347,2016,-0.013999999999999957
461314,466,0.328,0.349,2017,-0.020999999999999963
461314,506,0.348,0.359,2018,-0.01100000000000001
461314,132,0.322,0.321,2020,0.0010000000000000009
461416,390,0.296,0.279,2015,0.01699999999999996
461815,388,0.318,0.294,2015,0.02400000000000002
461858,632,0.321,0.33,2015,-0.009000000000000008
461858,344,0.311,0.328,2016,-0.017000000000000015
461858,313,0.258,0.285,2017,-0.02699999999999997
461865,203,0.276,0.239,2015,0.03700000000000003
461865,194,0.279,0.297,2016,-0.01799999999999996
461865,348,0.274,0.292,2017,-0.01799999999999996
461865,131,0.228,0.242,2018,-0.013999999999999985
462101,661,0.292,0.288,2015,0.0040000000000000036
462101,568,0.344,0.32,2016,0.023999999999999966
462101,689,0.344,0.309,2017,0.034999999999999976
462101,428,0.296,0.285,2018,0.01100000000000001
462101,648,0.3,0.311,2019,-0.01100000000000001
462101,111,0.255,0.295,2020,-0.03999999999999998
462101,541,0.27,0.311,2021,-0.04099999999999998
462101,577,0.31,0.296,2022,0.014000000000000012
462101,406,0.29,0.27,2023,0.019999999999999962
462564,141,0.273,0.298,2015,-0.024999999999999967
463610,223,0.282,0.27,2016,0.011999999999999955
465041,510,0.341,0.325,2015,0.016000000000000014
465041,393,0.318,0.325,2016,-0.007000000000000006
465041,304,0.315,0.318,2017,-0.0030000000000000027
465041,404,0.355,0.346,2018,0.009000000000000008
465041,160,0.285,0.285,2019,0.0
465674,151,0.27,0.24,2015,0.030000000000000027
465784,105,0.217,0.231,2015,-0.014000000000000012
466320,683,0.307,0.306,2015,0.0010000000000000009
466320,646,0.342,0.312,2016,0.030000000000000027
466320,666,0.319,0.331,2017,-0.01200000000000001
466320,278,0.326,0.33,2018,-0.0040000000000000036
466320,397,0.301,0.298,2019,0.0030000000000000027
466988,82,0.176,0.188,2015,-0.01200000000000001
467055,505,0.288,0.278,2015,0.009999999999999953
467055,279,0.271,0.287,2017,-0.01599999999999996
467055,252,0.312,0.303,2018,0.009000000000000008
467055,296,0.336,0.335,2019,0.0010000000000000009
467055,94,0.252,0.292,2020,-0.03999999999999998
467070,277,0.296,0.282,2015,0.014000000000000012
467092,504,0.265,0.3,2015,-0.034999999999999976
467092,523,0.361,0.348,2016,0.013000000000000012
467092,222,0.307,0.319,2017,-0.01200000000000001
467092,416,0.361,0.327,2018,0.033999999999999975
467092,524,0.327,0.314,2019,0.013000000000000012
467092,155,0.297,0.316,2020,-0.019000000000000017
467092,163,0.275,0.307,2021,-0.03199999999999997
467143,134,0.231,0.25,2015,-0.01899999999999999
467793,666,0.331,0.345,2015,-0.013999999999999957
467793,688,0.37,0.385,2016,-0.015000000000000013
467793,667,0.35,0.359,2017,-0.009000000000000008
467793,679,0.333,0.346,2018,-0.012999999999999956
467793,686,0.38,0.367,2019,0.013000000000000012
467793,255,0.316,0.372,2020,-0.055999999999999994
467793,659,0.294,0.333,2021,-0.039000000000000035
467793,506,0.308,0.356,2022,-0.04799999999999999
467793,619,0.323,0.309,2023,0.014000000000000012
467793,594,0.326,0.333,2024,-0.007000000000000006
467793,474,0.284,0.29,2025,-0.006000000000000005
467827,589,0.334,0.302,2015,0.03200000000000003
467827,381,0.284,0.279,2016,0.004999999999999949
467827,425,0.337,0.311,2017,0.026000000000000023
467827,443,0.313,0.306,2018,0.007000000000000006
467827,301,0.288,0.296,2019,-0.008000000000000007
467827,107,0.282,0.259,2021,0.022999999999999965
468406,132,0.246,0.187,2015,0.059
468504,61,0.208,0.15,2017,0.057999999999999996
471083,403,0.328,0.332,2015,-0.0040000000000000036
471083,284,0.299,0.28,2016,0.01899999999999996
471083,213,0.289,0.273,2017,0.01599999999999996
471865,608,0.364,0.34,2015,0.023999999999999966
471865,632,0.361,0.339,2016,0.021999999999999964
471865,534,0.327,0.303,2017,0.02400000000000002
471865,504,0.338,0.3,2018,0.038000000000000034
471865,166,0.254,0.273,2019,-0.019000000000000017
472528,493,0.325,0.334,2015,-0.009000000000000008
472528,342,0.351,0.323,2016,0.02799999999999997
472528,401,0.308,0.315,2017,-0.007000000000000006
472528,288,0.253,0.256,2018,-0.0030000000000000027
474233,229,0.329,0.29,2015,0.039000000000000035
474233,137,0.254,0.235,2016,0.019000000000000017
474443,222,0.301,0.302,2015,-0.0010000000000000009
474443,243,0.277,0.29,2016,-0.012999999999999956
474568,430,0.265,0.294,2015,-0.02899999999999997
474568,584,0.304,0.294,2016,0.010000000000000009
474568,558,0.308,0.299,2017,0.009000000000000008
474568,436,0.296,0.31,2018,-0.014000000000000012
474568,271,0.314,0.315,2019,-0.0010000000000000009
474568,127,0.294,0.286,2021,0.008000000000000007
474832,556,0.359,0.373,2015,-0.014000000000000012
474832,655,0.374,0.383,2016,-0.009000000000000008
474832,451,0.352,0.385,2017,-0.03300000000000003
474832,456,0.327,0.351,2018,-0.023999999999999966
474832,616,0.319,0.346,2019,-0.02699999999999997
474832,179,0.427,0.422,2020,0.0050000000000000044
474832,381,0.406,0.371,2021,0.03500000000000003
474832,298,0.303,0.328,2022,-0.025000000000000022
474832,404,0.369,0.333,2023,0.035999999999999976
474892,459,0.319,0.331,2015,-0.01200000000000001
474892,644,0.346,0.368,2016,-0.02200000000000002
474892,208,0.284,0.3,2017,-0.016000000000000014
475100,253,0.305,0.283,2015,0.02200000000000002
475100,113,0.267,0.348,2016,-0.08099999999999996
475174,402,0.327,0.325,2015,0.0020000000000000018
475174,532,0.299,0.316,2016,-0.017000000000000015
475174,521,0.366,0.362,2017,0.0040000000000000036
475174,574,0.319,0.331,2018,-0.01200000000000001
475174,335,0.277,0.305,2019,-0.02799999999999997
475247,301,0.279,0.271,2015,0.008000000000000007
475247,176,0.269,0.263,2016,0.006000000000000005
475247,182,0.258,0.273,2018,-0.015000000000000013
475253,328,0.331,0.346,2015,-0.014999999999999958
475253,341,0.309,0.328,2016,-0.019000000000000017
475253,637,0.371,0.39,2017,-0.019000000000000017
475253,594,0.349,0.337,2018,0.011999999999999955
475253,500,0.323,0.368,2019,-0.044999999999999984
475253,132,0.265,0.26,2020,0.0050000000000000044
475582,390,0.329,0.37,2015,-0.04099999999999998
475582,467,0.277,0.316,2016,-0.03899999999999998
475582,576,0.387,0.378,2017,0.009000000000000008
475582,323,0.351,0.37,2018,-0.019000000000000017
475582,190,0.313,0.325,2019,-0.01200000000000001
475582,273,0.319,0.298,2021,0.02100000000000002
476633,102,0.295,0.265,2015,0.02999999999999997
476704,263,0.305,0.309,2015,-0.0040000000000000036
476704,369,0.282,0.282,2016,0.0
476704,645,0.347,0.365,2017,-0.018000000000000016
476704,680,0.347,0.327,2018,0.019999999999999962
476704,512,0.311,0.344,2021,-0.032999999999999974
476704,184,0.23,0.25,2022,-0.01999999999999999
476883,491,0.333,0.343,2015,-0.010000000000000009
476883,376,0.349,0.355,2016,-0.006000000000000005
476883,127,0.304,0.331,2018,-0.027000000000000024
477132,79,0.146,0.177,2015,-0.031
477165,107,0.383,0.388,2015,-0.0050000000000000044
477165,256,0.28,0.297,2016,-0.01699999999999996
477195,239,0.288,0.309,2015,-0.02100000000000002
485567,192,0.305,0.28,2015,0.024999999999999967
485567,310,0.301,0.284,2016,0.017000000000000015
485567,325,0.334,0.3,2017,0.03400000000000003
488671,219,0.294,0.358,2015,-0.064
488671,209,0.329,0.319,2016,0.010000000000000009
488671,376,0.362,0.401,2017,-0.039000000000000035
488671,234,0.273,0.31,2018,-0.03699999999999998
488671,201,0.323,0.36,2019,-0.03699999999999998
488671,111,0.311,0.296,2021,0.015000000000000013
488681,281,0.287,0.269,2015,0.01799999999999996
488681,109,0.247,0.293,2016,-0.045999999999999985
488721,225,0.271,0.272,2015,-0.0010000000000000009
488721,383,0.291,0.26,2016,0.030999999999999972
488721,203,0.28,0.257,2017,0.02300000000000002
488726,596,0.368,0.346,2015,0.02200000000000002
488726,375,0.342,0.339,2017,0.0030000000000000027
488726,630,0.359,0.357,2018,0.0020000000000000018
488726,637,0.367,0.357,2019,0.010000000000000009
488726,187,0.362,0.325,2020,0.03699999999999998
488726,508,0.347,0.361,2021,-0.014000000000000012
488726,277,0.345,0.374,2022,-0.029000000000000026
488726,57,0.309,0.288,2023,0.02100000000000002
488771,375,0.284,0.279,2015,0.004999999999999949
488771,376,0.301,0.316,2016,-0.015000000000000013
488771,407,0.315,0.321,2017,-0.006000000000000005
488771,275,0.328,0.363,2019,-0.034999999999999976
488771,179,0.347,0.374,2021,-0.027000000000000024
488810,151,0.237,0.263,2015,-0.026000000000000023
488818,262,0.287,0.276,2016,0.010999999999999954
488818,99,0.269,0.254,2018,0.015000000000000013
488862,591,0.348,0.335,2015,0.012999999999999956
488862,566,0.327,0.316,2016,0.01100000000000001
488862,381,0.318,0.327,2017,-0.009000000000000008
488912,138,0.242,0.255,2015,-0.013000000000000012
488912,99,0.228,0.248,2016,-0.01999999999999999
489138,200,0.263,0.279,2015,-0.016000000000000014
489138,203,0.282,0.274,2017,0.007999999999999952
489149,511,0.298,0.338,2015,-0.040000000000000036
489149,398,0.318,0.338,2016,-0.020000000000000018
489149,601,0.363,0.368,2017,-0.0050000000000000044
489149,359,0.283,0.343,2018,-0.06000000000000005
489232,112,0.361,0.432,2016,-0.07100000000000001
489267,125,0.284,0.276,2015,0.007999999999999952
489267,248,0.34,0.3,2016,0.040000000000000036
489267,312,0.261,0.227,2017,0.034
489365,136,0.22,0.258,2016,-0.038000000000000006
491676,348,0.288,0.286,2017,0.0020000000000000018
491676,451,0.292,0.301,2018,-0.009000000000000008
491696,142,0.189,0.201,2015,-0.01200000000000001
491696,192,0.296,0.302,2017,-0.006000000000000005
491696,198,0.219,0.238,2018,-0.01899999999999999
492802,87,0.196,0.233,2017,-0.037000000000000005
492841,106,0.252,0.222,2016,0.03
493114,392,0.326,0.292,2015,0.03400000000000003
493114,466,0.325,0.279,2016,0.045999999999999985
493114,374,0.315,0.292,2017,0.02300000000000002
493193,317,0.318,0.321,2016,-0.0030000000000000027
493316,676,0.367,0.38,2015,-0.013000000000000012
493316,543,0.369,0.374,2016,-0.0050000000000000044
493316,321,0.369,0.356,2017,0.013000000000000012
493316,157,0.345,0.29,2018,0.05499999999999999
493329,137,0.292,0.299,2016,-0.007000000000000006
493329,564,0.344,0.326,2017,0.01799999999999996
493329,573,0.323,0.29,2018,0.03300000000000003
493329,612,0.364,0.321,2019,0.04299999999999998
493329,230,0.281,0.318,2020,-0.03699999999999998
493329,605,0.363,0.326,2021,0.03699999999999998
493329,584,0.285,0.275,2022,0.009999999999999953
493329,329,0.287,0.275,2023,0.011999999999999955
493343,87,0.311,0.274,2015,0.03699999999999998
493351,622,0.279,0.268,2015,0.01100000000000001
493351,506,0.264,0.256,2016,0.008000000000000007
493472,207,0.276,0.354,2015,-0.07799999999999996
493472,88,0.237,0.266,2016,-0.029000000000000026
493596,237,0.267,0.253,2015,0.014000000000000012
493596,279,0.281,0.296,2016,-0.014999999999999958
493596,240,0.274,0.278,2019,-0.0040000000000000036
499624,360,0.381,0.336,2015,0.044999999999999984
500135,206,0.257,0.259,2018,-0.0020000000000000018
500135,294,0.283,0.289,2019,-0.006000000000000005
500208,571,0.324,0.298,2015,0.026000000000000023
500208,443,0.346,0.299,2016,0.046999999999999986
500208,512,0.311,0.295,2017,0.016000000000000014
500208,505,0.284,0.302,2018,-0.018000000000000016
500208,78,0.236,0.262,2019,-0.026000000000000023
500743,157,0.303,0.287,2015,0.016000000000000014
500743,214,0.265,0.248,2016,0.017000000000000015
500743,306,0.318,0.304,2017,0.014000000000000012
500743,528,0.281,0.289,2018,-0.007999999999999952
500743,526,0.305,0.299,2019,0.006000000000000005
500743,143,0.379,0.33,2020,0.04899999999999999
500743,539,0.311,0.286,2021,0.025000000000000022
500743,507,0.268,0.292,2022,-0.023999999999999966
500743,423,0.271,0.286,2023,-0.014999999999999958
500743,337,0.327,0.312,2024,0.015000000000000013
500743,317,0.312,0.293,2025,0.019000000000000017
500743,191,0.324,0.325,2026,-0.0010000000000000009
500871,446,0.323,0.304,2015,0.019000000000000017
500871,377,0.269,0.288,2016,-0.01899999999999996
500871,499,0.32,0.331,2017,-0.01100000000000001
500871,631,0.346,0.323,2018,0.022999999999999965
500871,699,0.341,0.326,2019,0.015000000000000013
500871,222,0.257,0.306,2020,-0.04899999999999999
500871,599,0.334,0.329,2021,0.0050000000000000044
500871,542,0.311,0.321,2022,-0.010000000000000009
500871,309,0.267,0.246,2023,0.02100000000000002
500874,307,0.379,0.418,2017,-0.03899999999999998
500874,590,0.356,0.378,2018,-0.02200000000000002
500874,373,0.323,0.348,2019,-0.024999999999999967
500874,98,0.248,0.288,2020,-0.03999999999999998
501255,131,0.268,0.222,2015,0.04600000000000001
501303,134,0.265,0.276,2015,-0.01100000000000001
501303,71,0.297,0.228,2016,0.06899999999999998
501303,186,0.302,0.289,2017,0.013000000000000012
