pitcher,year,split_day,ros_park_factor_weighted,n_ros_games
477132,2018,79,0.9841489361702127,94
488768,2018,79,1.0170967741935484,93
500779,2018,79,0.9879166666666667,96
501985,2018,79,1.0245555555555557,90
502042,2018,79,0.9756521739130434,92
502043,2018,79,1.0186315789473683,95
502171,2018,79,1.0170967741935484,93
502188,2018,79,0.9858241758241758,91
502190,2018,79,0.9884615384615385,91
502212,2018,79,1.0245555555555557,90
502239,2018,79,0.9865934065934066,91
502624,2018,79,0.9995698924731182,93
502706,2018,79,0.9858241758241758,91
518452,2018,79,1.076774193548387,93
518516,2018,79,0.9858241758241758,91
518633,2018,79,0.9953260869565217,92
518774,2018,79,1.0103260869565218,92
519043,2018,79,1.0245555555555557,90
519141,2018,79,1.028,90
519144,2018,79,1.028,90
519242,2018,79,1.028,90
519455,2018,79,1.0112222222222222,90
521655,2018,79,0.9756521739130434,92
527048,2018,79,1.0245555555555557,90
527054,2018,79,0.9996739130434783,92
541640,2018,79,0.9884615384615385,91
542881,2018,79,1.076774193548387,93
542882,2018,79,0.9756521739130434,92
543001,2018,79,1.0112222222222222,90
543022,2018,79,0.9879166666666667,96
543037,2018,79,0.976111111111111,90
543101,2018,79,1.0103260869565218,92
543135,2018,79,1.028,90
543208,2018,79,0.9965217391304348,92
543243,2018,79,0.999578947368421,95
543278,2018,79,1.0112222222222222,90
543294,2018,79,0.9879166666666667,96
543557,2018,79,0.9879166666666667,96
543606,2018,79,1.0186315789473683,95
543699,2018,79,0.9913829787234042,94
544931,2018,79,0.9913829787234042,94
545333,2018,79,1.0123655913978495,93
547888,2018,79,0.999578947368421,95
547943,2018,79,0.9841489361702127,94
548389,2018,79,0.9841489361702127,94
552640,2018,79,0.9756521739130434,92
554430,2018,79,0.9778947368421052,95
570632,2018,79,0.9786666666666667,90
571510,2018,79,1.0112222222222222,90
571578,2018,79,1.035,92
571666,2018,79,1.0112222222222222,90
571760,2018,79,0.9740659340659341,91
571863,2018,79,1.035,92
571927,2018,79,0.9778947368421052,95
571945,2018,79,0.9934042553191489,94
571951,2018,79,0.9889887640449437,89
572020,2018,79,0.9884615384615385,91
572070,2018,79,0.9740659340659341,91
572140,2018,79,0.9740659340659341,91
572362,2018,79,0.9889887640449437,89
572971,2018,79,0.976111111111111,90
573185,2018,79,0.9786666666666667,90
573186,2018,79,0.9965217391304348,92
584171,2018,79,1.028,90
592229,2018,79,0.9973118279569892,93
592314,2018,79,0.9996739130434783,92
592332,2018,79,1.0170967741935484,93
592351,2018,79,1.076774193548387,93
592468,2018,79,1.000989010989011,91
592499,2018,79,1.0112222222222222,90
592644,2018,79,1.0123655913978495,93
592662,2018,79,1.035,92
592717,2018,79,0.9965217391304348,92
592761,2018,79,0.9786666666666667,90
592773,2018,79,0.9756521739130434,92
592789,2018,79,0.9778947368421052,95
592791,2018,79,1.000989010989011,91
592826,2018,79,1.003936170212766,94
592866,2018,79,1.000989010989011,91
593334,2018,79,0.999578947368421,95
593372,2018,79,0.9934042553191489,94
593423,2018,79,0.9865934065934066,91
593958,2018,79,1.028,90
594798,2018,79,0.9778947368421052,95
594835,2018,79,0.9884615384615385,91
596001,2018,79,0.9953260869565217,92
596043,2018,79,0.9865934065934066,91
596057,2018,79,1.0112222222222222,90
596133,2018,79,0.9934042553191489,94
601713,2018,79,1.003936170212766,94
605135,2018,79,0.9865934065934066,91
605164,2018,79,1.0170967741935484,93
605182,2018,79,1.0123655913978495,93
605200,2018,79,0.9995698924731182,93
605242,2018,79,1.0112222222222222,90
605276,2018,79,1.0170967741935484,93
605397,2018,79,1.000989010989011,91
605400,2018,79,1.003936170212766,94
605446,2018,79,0.9858241758241758,91
605483,2018,79,0.9756521739130434,92
605498,2018,79,0.9858241758241758,91
605541,2018,79,1.0170967741935484,93
606131,2018,79,0.9889887640449437,89
606424,2018,79,0.9786666666666667,90
607074,2018,79,0.9973118279569892,93
607188,2018,79,0.9756521739130434,92
607200,2018,79,0.9913829787234042,94
607215,2018,79,0.9953260869565217,92
607219,2018,79,1.0103260869565218,92
607231,2018,79,0.9934042553191489,94
607352,2018,79,0.9965217391304348,92
607374,2018,79,0.9740659340659341,91
607536,2018,79,1.076774193548387,93
607625,2018,79,0.9778947368421052,95
608337,2018,79,0.9973118279569892,93
608379,2018,79,0.9934042553191489,94
608566,2018,79,1.076774193548387,93
608717,2018,79,0.9858241758241758,91
608718,2018,79,0.9995698924731182,93
612672,2018,79,0.9786666666666667,90
621107,2018,79,1.003936170212766,94
621111,2018,79,0.9841489361702127,94
621112,2018,79,0.9865934065934066,91
621121,2018,79,0.976111111111111,90
621244,2018,79,1.0186315789473683,95
621381,2018,79,0.9889887640449437,89
621389,2018,79,0.9858241758241758,91
622072,2018,79,0.9841489361702127,94
622491,2018,79,1.0103260869565218,92
622663,2018,79,0.999578947368421,95
622694,2018,79,0.9786666666666667,90
622864,2018,79,1.0186315789473683,95
625643,2018,79,0.9973118279569892,93
628317,2018,79,0.9841489361702127,94
630023,2018,79,0.9756521739130434,92
640455,2018,79,0.9865934065934066,91
641745,2018,79,0.9953260869565217,92
641771,2018,79,1.000989010989011,91
641778,2018,79,0.9889887640449437,89
641816,2018,79,1.0103260869565218,92
642232,2018,79,0.9756521739130434,92
642545,2018,79,0.9740659340659341,91
642547,2018,79,0.9995698924731182,93
643327,2018,79,1.035,92
647336,2018,79,0.9996739130434783,92
656427,2018,79,0.9934042553191489,94
656794,2018,79,0.9996739130434783,92
657571,2018,79,0.9841489361702127,94
660271,2018,79,0.9740659340659341,91
664192,2018,79,0.9889887640449437,89
670950,2018,79,0.9786666666666667,90
112526,2018,86,1.0252380952380953,84
282332,2018,86,1.0007954545454545,88
425794,2018,86,0.9927586206896553,87
425844,2018,86,1.0377906976744187,86
430935,2018,86,1.0252380952380953,84
433587,2018,86,0.9868235294117647,85
434378,2018,86,0.9769047619047619,84
434538,2018,86,1.0108235294117647,85
434628,2018,86,0.9963953488372093,86
434671,2018,86,0.9993103448275862,87
435221,2018,86,0.9993103448275862,87
446372,2018,86,1.0118390804597701,87
448179,2018,86,0.9854545454545455,88
448306,2018,86,0.9968604651162791,86
448855,2018,86,0.999080459770115,87
450203,2018,86,0.9769047619047619,84
450306,2018,86,0.9696590909090909,88
451596,2018,86,1.0252380952380953,84
452657,2018,86,0.9868539325842697,89
453178,2018,86,0.9963953488372093,86
453281,2018,86,0.9868235294117647,85
453286,2018,86,0.9913793103448276,87
453329,2018,86,1.0377906976744187,86
453385,2018,86,0.9902409638554217,83
453562,2018,86,1.0043181818181817,88
456034,2018,86,1.0280952380952382,84
456501,2018,86,0.9880952380952381,84
456701,2018,86,1.0093023255813953,86
457918,2018,86,0.9980232558139535,86
458681,2018,86,1.0179775280898875,89
458708,2018,86,1.0118390804597701,87
461829,2018,86,0.9913793103448276,87
462136,2018,86,0.9980232558139535,86
467100,2018,86,1.0010588235294118,85
468504,2018,86,0.999080459770115,87
471911,2018,86,1.0118390804597701,87
474463,2018,86,0.9870588235294117,85
475115,2018,86,0.9902409638554217,83
476451,2018,86,0.9913793103448276,87
477132,2018,86,0.9854545454545455,88
488768,2018,86,1.0180459770114942,87
500779,2018,86,0.9868539325842697,89
501985,2018,86,1.0252380952380953,84
502042,2018,86,0.9765116279069768,86
502043,2018,86,1.0179775280898875,89
502171,2018,86,1.0180459770114942,87
502188,2018,86,0.9880952380952381,84
502190,2018,86,0.9868235294117647,85
502212,2018,86,1.0252380952380953,84
502239,2018,86,0.9870588235294117,85
502624,2018,86,0.999080459770115,87
502706,2018,86,0.9880952380952381,84
518452,2018,86,1.071860465116279,86
518516,2018,86,0.9880952380952381,84
518633,2018,86,0.9963953488372093,86
518774,2018,86,1.0093023255813953,86
519043,2018,86,1.0252380952380953,84
519141,2018,86,1.0280952380952382,84
519144,2018,86,1.0280952380952382,84
519242,2018,86,1.0280952380952382,84
519455,2018,86,1.0108235294117647,85
521655,2018,86,0.9765116279069768,86
527048,2018,86,1.0252380952380953,84
527054,2018,86,0.9993103448275862,87
541640,2018,86,0.9868235294117647,85
542881,2018,86,1.071860465116279,86
542882,2018,86,0.9765116279069768,86
543001,2018,86,1.0108235294117647,85
543022,2018,86,0.9868539325842697,89
543037,2018,86,0.9769047619047619,84
543101,2018,86,1.0093023255813953,86
543135,2018,86,1.0280952380952382,84
543208,2018,86,0.9980232558139535,86
543243,2018,86,1.0007954545454545,88
543278,2018,86,1.0108235294117647,85
543294,2018,86,0.9868539325842697,89
543424,2018,86,0.9755294117647059,85
543557,2018,86,0.9868539325842697,89
543606,2018,86,1.0179775280898875,89
543699,2018,86,0.9913793103448276,87
544931,2018,86,0.9913793103448276,87
545333,2018,86,1.0118390804597701,87
547888,2018,86,1.0007954545454545,88
547943,2018,86,0.9854545454545455,88
548389,2018,86,0.9854545454545455,88
552640,2018,86,0.9765116279069768,86
554430,2018,86,0.9696590909090909,88
570632,2018,86,0.9746428571428571,84
571510,2018,86,1.0108235294117647,85
571578,2018,86,1.0377906976744187,86
571666,2018,86,1.0108235294117647,85
571760,2018,86,0.9755294117647059,85
571863,2018,86,1.0377906976744187,86
571927,2018,86,0.9696590909090909,88
571945,2018,86,0.9927586206896553,87
571951,2018,86,0.9902409638554217,83
572020,2018,86,0.9868235294117647,85
572070,2018,86,0.9755294117647059,85
572140,2018,86,0.9755294117647059,85
572362,2018,86,0.9902409638554217,83
572971,2018,86,0.9769047619047619,84
573185,2018,86,0.9746428571428571,84
573186,2018,86,0.9980232558139535,86
584171,2018,86,1.0280952380952382,84
592229,2018,86,0.9968604651162791,86
592314,2018,86,0.9993103448275862,87
592332,2018,86,1.0180459770114942,87
592351,2018,86,1.071860465116279,86
592468,2018,86,1.0010588235294118,85
592499,2018,86,1.0108235294117647,85
592644,2018,86,1.0118390804597701,87
592662,2018,86,1.0377906976744187,86
592717,2018,86,0.9980232558139535,86
592761,2018,86,0.9746428571428571,84
592773,2018,86,0.9765116279069768,86
592789,2018,86,0.9696590909090909,88
592791,2018,86,1.0010588235294118,85
592826,2018,86,1.0043181818181817,88
592866,2018,86,1.0010588235294118,85
593334,2018,86,1.0007954545454545,88
593372,2018,86,0.9927586206896553,87
593423,2018,86,0.9870588235294117,85
593958,2018,86,1.0280952380952382,84
594798,2018,86,0.9696590909090909,88
594835,2018,86,0.9868235294117647,85
596001,2018,86,0.9963953488372093,86
596043,2018,86,0.9870588235294117,85
596057,2018,86,1.0108235294117647,85
596133,2018,86,0.9927586206896553,87
601713,2018,86,1.0043181818181817,88
605135,2018,86,0.9870588235294117,85
605164,2018,86,1.0180459770114942,87
605182,2018,86,1.0118390804597701,87
605200,2018,86,0.999080459770115,87
605242,2018,86,1.0108235294117647,85
605276,2018,86,1.0180459770114942,87
605397,2018,86,1.0010588235294118,85
605400,2018,86,1.0043181818181817,88
605446,2018,86,0.9880952380952381,84
605483,2018,86,0.9765116279069768,86
605498,2018,86,0.9880952380952381,84
605541,2018,86,1.0180459770114942,87
606131,2018,86,0.9902409638554217,83
606424,2018,86,0.9746428571428571,84
607074,2018,86,0.9968604651162791,86
607188,2018,86,0.9765116279069768,86
607200,2018,86,0.9913793103448276,87
607215,2018,86,0.9963953488372093,86
607219,2018,86,1.0093023255813953,86
607231,2018,86,0.9927586206896553,87
607352,2018,86,0.9980232558139535,86
607374,2018,86,0.9755294117647059,85
607536,2018,86,1.071860465116279,86
607625,2018,86,0.9696590909090909,88
608337,2018,86,0.9968604651162791,86
608566,2018,86,1.071860465116279,86
608717,2018,86,0.9880952380952381,84
608718,2018,86,0.999080459770115,87
612672,2018,86,0.9746428571428571,84
621107,2018,86,1.0043181818181817,88
621111,2018,86,0.9854545454545455,88
621112,2018,86,0.9870588235294117,85
621121,2018,86,0.9769047619047619,84
621244,2018,86,1.0179775280898875,89
621389,2018,86,0.9880952380952381,84
622072,2018,86,0.9854545454545455,88
622446,2018,86,0.9913793103448276,87
622491,2018,86,1.0093023255813953,86
622663,2018,86,1.0007954545454545,88
622694,2018,86,0.9746428571428571,84
622864,2018,86,1.0179775280898875,89
625643,2018,86,0.9968604651162791,86
628317,2018,86,0.9854545454545455,88
630023,2018,86,0.9765116279069768,86
640455,2018,86,0.9870588235294117,85
641745,2018,86,0.9963953488372093,86
641771,2018,86,1.0010588235294118,85
641778,2018,86,0.9902409638554217,83
641816,2018,86,1.0093023255813953,86
642232,2018,86,0.9765116279069768,86
642528,2018,86,1.0007954545454545,88
642545,2018,86,0.9755294117647059,85
642547,2018,86,0.999080459770115,87
643327,2018,86,1.0377906976744187,86
656427,2018,86,0.9927586206896553,87
656794,2018,86,0.9993103448275862,87
660271,2018,86,0.9755294117647059,85
664192,2018,86,0.9902409638554217,83
669456,2018,86,1.0118390804597701,87
670950,2018,86,0.9746428571428571,84
112526,2018,93,1.022948717948718,78
282332,2018,93,1.0014634146341463,82
425794,2018,93,0.9933333333333333,81
425844,2018,93,1.041392405063291,79
429719,2018,93,0.9852564102564102,78
430935,2018,93,1.022948717948718,78
433587,2018,93,0.9842307692307691,78
434378,2018,93,0.9788311688311689,77
434538,2018,93,1.01,78
434628,2018,93,0.99725,80
434671,2018,93,0.9992592592592592,81
446372,2018,93,1.0139506172839505,81
448179,2018,93,0.9885185185185185,81
448306,2018,93,0.9956250000000001,80
448855,2018,93,0.9975308641975308,81
450203,2018,93,0.9788311688311689,77
450306,2018,93,0.9708536585365853,82
451596,2018,93,1.022948717948718,78
452657,2018,93,0.9882926829268291,82
453178,2018,93,0.99725,80
453281,2018,93,0.9842307692307691,78
453286,2018,93,0.9920987654320987,81
453329,2018,93,1.041392405063291,79
453385,2018,93,0.9884415584415585,77
453562,2018,93,1.0048148148148148,81
456034,2018,93,1.0276923076923077,78
456501,2018,93,0.9874358974358974,78
456701,2018,93,1.0082278481012659,79
457918,2018,93,1.0,80
458681,2018,93,1.0197590361445783,83
458708,2018,93,1.0139506172839505,81
461829,2018,93,0.9920987654320987,81
462136,2018,93,1.0,80
467100,2018,93,1.0037974683544304,79
468504,2018,93,0.9975308641975308,81
471911,2018,93,1.0139506172839505,81
474463,2018,93,0.9852564102564102,78
475115,2018,93,0.9884415584415585,77
476451,2018,93,0.9920987654320987,81
477132,2018,93,0.9885185185185185,81
488768,2018,93,1.01725,80
500779,2018,93,0.9882926829268291,82
501985,2018,93,1.022948717948718,78
502042,2018,93,0.9785,80
502043,2018,93,1.0197590361445783,83
502171,2018,93,1.01725,80
502188,2018,93,0.9874358974358974,78
502190,2018,93,0.9842307692307691,78
502212,2018,93,1.022948717948718,78
502239,2018,93,0.9852564102564102,78
502624,2018,93,0.9975308641975308,81
502706,2018,93,0.9874358974358974,78
518452,2018,93,1.078125,80
518516,2018,93,0.9874358974358974,78
518633,2018,93,0.99725,80
518774,2018,93,1.0082278481012659,79
519043,2018,93,1.022948717948718,78
519141,2018,93,1.0276923076923077,78
519144,2018,93,1.0276923076923077,78
519242,2018,93,1.0276923076923077,78
519455,2018,93,1.01,78
527048,2018,93,1.022948717948718,78
527054,2018,93,0.9992592592592592,81
541640,2018,93,0.9842307692307691,78
542881,2018,93,1.078125,80
542882,2018,93,0.9785,80
543001,2018,93,1.01,78
543022,2018,93,0.9882926829268291,82
543037,2018,93,0.9788311688311689,77
543101,2018,93,1.0082278481012659,79
543135,2018,93,1.0276923076923077,78
543208,2018,93,1.0,80
543243,2018,93,1.0014634146341463,82
543278,2018,93,1.01,78
543294,2018,93,0.9882926829268291,82
543557,2018,93,0.9882926829268291,82
543606,2018,93,1.0197590361445783,83
543699,2018,93,0.9920987654320987,81
544931,2018,93,0.9920987654320987,81
545333,2018,93,1.0139506172839505,81
547888,2018,93,1.0014634146341463,82
547943,2018,93,0.9885185185185185,81
548389,2018,93,0.9885185185185185,81
552640,2018,93,0.9785,80
554430,2018,93,0.9708536585365853,82
570240,2018,93,0.9714102564102564,78
570632,2018,93,0.9735064935064934,77
571510,2018,93,1.01,78
571578,2018,93,1.041392405063291,79
571666,2018,93,1.01,78
571760,2018,93,0.9714102564102564,78
571863,2018,93,1.041392405063291,79
571927,2018,93,0.9708536585365853,82
571945,2018,93,0.9933333333333333,81
571946,2018,93,1.041392405063291,79
571951,2018,93,0.9884415584415585,77
572020,2018,93,0.9842307692307691,78
572070,2018,93,0.9714102564102564,78
572140,2018,93,0.9714102564102564,78
572362,2018,93,0.9884415584415585,77
572971,2018,93,0.9788311688311689,77
573185,2018,93,0.9735064935064934,77
573186,2018,93,1.0,80
584171,2018,93,1.0276923076923077,78
592229,2018,93,0.9956250000000001,80
592314,2018,93,0.9992592592592592,81
592332,2018,93,1.01725,80
592351,2018,93,1.078125,80
592468,2018,93,1.0037974683544304,79
592499,2018,93,1.01,78
592644,2018,93,1.0139506172839505,81
592662,2018,93,1.041392405063291,79
592717,2018,93,1.0,80
592773,2018,93,0.9785,80
592789,2018,93,0.9708536585365853,82
592791,2018,93,1.0037974683544304,79
592826,2018,93,1.0048148148148148,81
592866,2018,93,1.0037974683544304,79
593334,2018,93,1.0014634146341463,82
593372,2018,93,0.9933333333333333,81
593423,2018,93,0.9852564102564102,78
593958,2018,93,1.0276923076923077,78
594798,2018,93,0.9708536585365853,82
594835,2018,93,0.9842307692307691,78
596001,2018,93,0.99725,80
596043,2018,93,0.9852564102564102,78
596057,2018,93,1.01,78
596133,2018,93,0.9933333333333333,81
598271,2018,93,1.0276923076923077,78
601713,2018,93,1.0048148148148148,81
605135,2018,93,0.9852564102564102,78
605164,2018,93,1.01725,80
605182,2018,93,1.0139506172839505,81
605200,2018,93,0.9975308641975308,81
605242,2018,93,1.01,78
605276,2018,93,1.01725,80
605397,2018,93,1.0037974683544304,79
605400,2018,93,1.0048148148148148,81
605446,2018,93,0.9874358974358974,78
605483,2018,93,0.9785,80
605498,2018,93,0.9874358974358974,78
605541,2018,93,1.01725,80
606131,2018,93,0.9884415584415585,77
606424,2018,93,0.9735064935064934,77
607074,2018,93,0.9956250000000001,80
607188,2018,93,0.9785,80
607200,2018,93,0.9920987654320987,81
607215,2018,93,0.99725,80
607219,2018,93,1.0082278481012659,79
607231,2018,93,0.9933333333333333,81
607352,2018,93,1.0,80
607374,2018,93,0.9714102564102564,78
607536,2018,93,1.078125,80
608331,2018,93,0.9992592592592592,81
608337,2018,93,0.9956250000000001,80
608566,2018,93,1.078125,80
608717,2018,93,0.9874358974358974,78
608718,2018,93,0.9975308641975308,81
612672,2018,93,0.9735064935064934,77
621107,2018,93,1.0048148148148148,81
621111,2018,93,0.9885185185185185,81
621112,2018,93,0.9852564102564102,78
621121,2018,93,0.9788311688311689,77
621244,2018,93,1.0197590361445783,83
621389,2018,93,0.9874358974358974,78
622072,2018,93,0.9885185185185185,81
622446,2018,93,0.9920987654320987,81
622491,2018,93,1.0082278481012659,79
622663,2018,93,1.0014634146341463,82
622694,2018,93,0.9735064935064934,77
622864,2018,93,1.0197590361445783,83
625643,2018,93,0.9956250000000001,80
628317,2018,93,0.9885185185185185,81
630023,2018,93,0.9785,80
640455,2018,93,0.9852564102564102,78
641745,2018,93,0.99725,80
641778,2018,93,0.9884415584415585,77
641816,2018,93,1.0082278481012659,79
642232,2018,93,0.9785,80
642528,2018,93,1.0014634146341463,82
642545,2018,93,0.9714102564102564,78
642547,2018,93,0.9975308641975308,81
643327,2018,93,1.041392405063291,79
656427,2018,93,0.9933333333333333,81
656794,2018,93,0.9992592592592592,81
660271,2018,93,0.9714102564102564,78
664192,2018,93,0.9884415584415585,77
669456,2018,93,1.0139506172839505,81
670950,2018,93,0.9735064935064934,77
112526,2018,100,1.021111111111111,72
282332,2018,100,1.0015789473684211,76
425794,2018,100,0.9917567567567568,74
425844,2018,100,1.0386111111111112,72
429719,2018,100,0.984931506849315,73
430935,2018,100,1.021111111111111,72
433587,2018,100,0.9854166666666667,72
434378,2018,100,0.9777464788732395,71
434538,2018,100,1.0102816901408451,71
434671,2018,100,0.9990540540540541,74
446372,2018,100,1.0153333333333334,75
448179,2018,100,0.9916,75
448306,2018,100,0.9947945205479453,73
448855,2018,100,0.996081081081081,74
450203,2018,100,0.9777464788732395,71
450306,2018,100,0.9707792207792207,77
451596,2018,100,1.021111111111111,72
452657,2018,100,0.9888311688311688,77
453178,2018,100,0.9981081081081081,74
453281,2018,100,0.9854166666666667,72
453286,2018,100,0.9921621621621621,74
453329,2018,100,1.0386111111111112,72
453385,2018,100,0.9857746478873238,71
453562,2018,100,1.0051315789473685,76
456034,2018,100,1.0306944444444446,72
456501,2018,100,0.9805633802816902,71
456701,2018,100,1.0078082191780824,73
457918,2018,100,1.0,74
458681,2018,100,1.020263157894737,76
458708,2018,100,1.0153333333333334,75
461829,2018,100,0.9921621621621621,74
462136,2018,100,1.0,74
467100,2018,100,1.0065753424657535,73
468504,2018,100,0.996081081081081,74
471911,2018,100,1.0153333333333334,75
474463,2018,100,0.984931506849315,73
475115,2018,100,0.9857746478873238,71
476451,2018,100,0.9921621621621621,74
477132,2018,100,0.9916,75
488768,2018,100,1.0170270270270272,74
500779,2018,100,0.9888311688311688,77
501985,2018,100,1.021111111111111,72
502042,2018,100,0.9804054054054053,74
502043,2018,100,1.020263157894737,76
502171,2018,100,1.0170270270270272,74
502188,2018,100,0.9805633802816902,71
502190,2018,100,0.9854166666666667,72
502212,2018,100,1.021111111111111,72
502239,2018,100,0.984931506849315,73
502624,2018,100,0.996081081081081,74
502706,2018,100,0.9805633802816902,71
518452,2018,100,1.0798648648648648,74
518516,2018,100,0.9805633802816902,71
518633,2018,100,0.9981081081081081,74
518774,2018,100,1.0078082191780824,73
519141,2018,100,1.0306944444444446,72
519144,2018,100,1.0306944444444446,72
519242,2018,100,1.0306944444444446,72
519455,2018,100,1.0102816901408451,71
527048,2018,100,1.021111111111111,72
527054,2018,100,0.9990540540540541,74
541640,2018,100,0.9854166666666667,72
542881,2018,100,1.0798648648648648,74
542882,2018,100,0.9804054054054053,74
543001,2018,100,1.0102816901408451,71
543022,2018,100,0.9888311688311688,77
543037,2018,100,0.9777464788732395,71
543101,2018,100,1.0078082191780824,73
543135,2018,100,1.0306944444444446,72
543208,2018,100,1.0,74
543243,2018,100,1.0015789473684211,76
543278,2018,100,1.0102816901408451,71
543294,2018,100,0.9888311688311688,77
543557,2018,100,0.9888311688311688,77
543606,2018,100,1.020263157894737,76
543699,2018,100,0.9921621621621621,74
544931,2018,100,0.9921621621621621,74
545333,2018,100,1.0153333333333334,75
547888,2018,100,1.0015789473684211,76
547943,2018,100,0.9916,75
548389,2018,100,0.9916,75
552640,2018,100,0.9804054054054053,74
554430,2018,100,0.9707792207792207,77
570240,2018,100,0.97125,72
570632,2018,100,0.9735714285714284,70
571510,2018,100,1.0102816901408451,71
571578,2018,100,1.0386111111111112,72
571666,2018,100,1.0102816901408451,71
571760,2018,100,0.97125,72
571863,2018,100,1.0386111111111112,72
571927,2018,100,0.9707792207792207,77
571945,2018,100,0.9917567567567568,74
571946,2018,100,1.0386111111111112,72
571951,2018,100,0.9857746478873238,71
572020,2018,100,0.9854166666666667,72
572070,2018,100,0.97125,72
572140,2018,100,0.97125,72
572362,2018,100,0.9857746478873238,71
572971,2018,100,0.9777464788732395,71
573185,2018,100,0.9735714285714284,70
573186,2018,100,1.0,74
584171,2018,100,1.0306944444444446,72
592229,2018,100,0.9947945205479453,73
592314,2018,100,0.9990540540540541,74
592332,2018,100,1.0170270270270272,74
592351,2018,100,1.0798648648648648,74
592468,2018,100,1.0065753424657535,73
592499,2018,100,1.0102816901408451,71
592547,2018,100,0.97125,72
592644,2018,100,1.0153333333333334,75
592662,2018,100,1.0386111111111112,72
592717,2018,100,1.0,74
592773,2018,100,0.9804054054054053,74
592789,2018,100,0.9707792207792207,77
592791,2018,100,1.0065753424657535,73
592826,2018,100,1.0051315789473685,76
592866,2018,100,1.0065753424657535,73
593334,2018,100,1.0015789473684211,76
593372,2018,100,0.9917567567567568,74
593423,2018,100,0.984931506849315,73
593958,2018,100,1.0306944444444446,72
594798,2018,100,0.9707792207792207,77
594835,2018,100,0.9854166666666667,72
596001,2018,100,0.9981081081081081,74
596043,2018,100,0.984931506849315,73
596057,2018,100,1.0102816901408451,71
596133,2018,100,0.9917567567567568,74
598271,2018,100,1.0306944444444446,72
601713,2018,100,1.0051315789473685,76
605135,2018,100,0.984931506849315,73
605164,2018,100,1.0170270270270272,74
605182,2018,100,1.0153333333333334,75
605200,2018,100,0.996081081081081,74
605242,2018,100,1.0102816901408451,71
605276,2018,100,1.0170270270270272,74
605397,2018,100,1.0065753424657535,73
605400,2018,100,1.0051315789473685,76
605446,2018,100,0.9805633802816902,71
605483,2018,100,0.9804054054054053,74
605498,2018,100,0.9805633802816902,71
605541,2018,100,1.0170270270270272,74
606131,2018,100,0.9857746478873238,71
606162,2018,100,1.0170270270270272,74
606424,2018,100,0.9735714285714284,70
607074,2018,100,0.9947945205479453,73
607188,2018,100,0.9804054054054053,74
607200,2018,100,0.9921621621621621,74
607215,2018,100,0.9981081081081081,74
607219,2018,100,1.0078082191780824,73
607231,2018,100,0.9917567567567568,74
607352,2018,100,1.0,74
607374,2018,100,0.97125,72
607536,2018,100,1.0798648648648648,74
608331,2018,100,0.9990540540540541,74
608337,2018,100,0.9947945205479453,73
608566,2018,100,1.0798648648648648,74
608717,2018,100,0.9805633802816902,71
608718,2018,100,0.996081081081081,74
612672,2018,100,0.9735714285714284,70
621107,2018,100,1.0051315789473685,76
621111,2018,100,0.9916,75
621121,2018,100,0.9777464788732395,71
621244,2018,100,1.020263157894737,76
621261,2018,100,0.9707792207792207,77
621366,2018,100,1.0,74
621389,2018,100,0.9805633802816902,71
622072,2018,100,0.9916,75
622446,2018,100,0.9921621621621621,74
622491,2018,100,1.0078082191780824,73
622663,2018,100,1.0015789473684211,76
622694,2018,100,0.9735714285714284,70
622864,2018,100,1.020263157894737,76
625643,2018,100,0.9947945205479453,73
628317,2018,100,0.9916,75
630023,2018,100,0.9804054054054053,74
640455,2018,100,0.984931506849315,73
641154,2018,100,0.9735714285714284,70
641745,2018,100,0.9981081081081081,74
641778,2018,100,0.9857746478873238,71
641816,2018,100,1.0078082191780824,73
642232,2018,100,0.9804054054054053,74
642545,2018,100,0.97125,72
642547,2018,100,0.996081081081081,74
643327,2018,100,1.0386111111111112,72
656427,2018,100,0.9917567567567568,74
656794,2018,100,0.9990540540540541,74
660271,2018,100,0.97125,72
664192,2018,100,0.9857746478873238,71
669456,2018,100,1.0153333333333334,75
670950,2018,100,0.9735714285714284,70
112526,2018,107,1.0193939393939395,66
282332,2018,107,0.9991176470588234,68
425794,2018,107,0.9926086956521738,69
425844,2018,107,1.033939393939394,66
429719,2018,107,0.9866666666666667,66
430935,2018,107,1.0193939393939395,66
433587,2018,107,0.9822727272727273,66
434378,2018,107,0.9796874999999999,64
434538,2018,107,1.0143076923076924,65
434671,2018,107,0.9982608695652173,69
446372,2018,107,1.0148529411764706,68
448179,2018,107,0.9947058823529412,68
448306,2018,107,0.9955882352941177,68
448855,2018,107,0.9972727272727272,66
450203,2018,107,0.9796874999999999,64
450306,2018,107,0.9731884057971013,69
451596,2018,107,1.0193939393939395,66
452657,2018,107,0.9907042253521128,71
453178,2018,107,0.9970588235294118,68
453281,2018,107,0.9822727272727273,66
453286,2018,107,0.993731343283582,67
453329,2018,107,1.033939393939394,66
453385,2018,107,0.9859375,64
453562,2018,107,1.0094117647058825,68
456034,2018,107,1.0295384615384615,65
456501,2018,107,0.9824615384615385,65
456701,2018,107,1.0085074626865673,67
457918,2018,107,0.9974999999999999,68
458681,2018,107,1.0192753623188406,69
458708,2018,107,1.0148529411764706,68
461829,2018,107,0.993731343283582,67
462136,2018,107,0.9974999999999999,68
467100,2018,107,1.0073846153846155,65
468504,2018,107,0.9972727272727272,66
471911,2018,107,1.0148529411764706,68
474463,2018,107,0.9866666666666667,66
