pitcher,year,split_day,fps_pct_to_sd,putaway_pct_to_sd,fp_n_to,twok_n_to
552640,2018,30,,,46.0,25.0
552640,2018,60,0.5975609756097561,0.275,82.0,40.0
552640,2018,90,0.5975609756097561,0.275,82.0,40.0
552640,2018,120,0.5754716981132075,0.2777777777777778,106.0,54.0
570632,2024,60,0.5,0.3614457831325301,184.0,83.0
570632,2024,90,0.52,0.3474576271186441,250.0,118.0
570632,2024,120,0.54,0.3424657534246575,300.0,146.0
570666,2018,120,0.5802469135802469,0.35555555555555557,81.0,45.0
571760,2024,30,0.6372549019607843,0.3728813559322034,102.0,59.0
571760,2024,60,0.6074766355140186,0.37815126050420167,214.0,119.0
571760,2024,90,0.6242603550295858,0.40106951871657753,338.0,187.0
571760,2024,120,0.6401766004415012,0.42,453.0,250.0
571863,2018,30,0.4807692307692308,0.3235294117647059,52.0,34.0
571863,2018,60,0.582089552238806,0.2840909090909091,201.0,88.0
571863,2018,90,0.5966101694915255,0.29457364341085274,295.0,129.0
571863,2018,120,0.6026490066225165,0.2857142857142857,302.0,133.0
571927,2018,30,0.59375,0.37681159420289856,96.0,69.0
571927,2018,60,0.5792349726775956,0.3333333333333333,183.0,117.0
571927,2018,90,0.5683890577507599,0.3553299492385787,329.0,197.0
571927,2018,120,0.5480349344978166,0.36329588014981273,458.0,267.0
571927,2026,30,0.6078431372549019,0.43103448275862066,102.0,58.0
571927,2026,59,0.6204819277108434,0.35106382978723405,166.0,94.0
571945,2024,30,0.6474820143884892,0.3968253968253968,139.0,63.0
571945,2024,60,0.7103174603174603,0.36,252.0,125.0
571945,2024,90,0.7010869565217391,0.3701657458563536,368.0,181.0
571945,2024,120,0.6987704918032787,0.33613445378151263,488.0,238.0
572140,2018,30,0.6810344827586207,0.3157894736842105,116.0,76.0
572140,2018,60,0.6235294117647059,0.43243243243243246,255.0,148.0
572140,2018,90,0.6462395543175488,0.44711538461538464,359.0,208.0
572140,2018,120,0.6349557522123894,0.4541832669322709,452.0,251.0
573185,2019,30,,,46.0,24.0
573185,2019,60,0.5100671140939598,0.18518518518518517,149.0,81.0
592662,2018,30,0.5882352941176471,0.589041095890411,119.0,73.0
592662,2018,60,0.592,0.5844155844155844,125.0,77.0
592662,2018,90,0.6095890410958904,0.5730337078651685,146.0,89.0
592662,2018,120,0.5924528301886792,0.5126582278481012,265.0,158.0
592662,2026,30,0.5955882352941176,0.43209876543209874,136.0,81.0
592662,2026,59,0.5826086956521739,0.4,230.0,125.0
592716,2019,60,0.6344086021505376,0.2857142857142857,186.0,84.0
592716,2019,90,0.5981873111782477,0.4025974025974026,331.0,154.0
592716,2019,120,0.6042154566744731,0.39215686274509803,427.0,204.0
592836,2024,60,0.6413793103448275,0.4166666666666667,145.0,60.0
592836,2024,90,0.6233766233766234,0.43,231.0,100.0
592836,2024,120,0.6233766233766234,0.43,231.0,100.0
592866,2024,30,0.594059405940594,0.35294117647058826,101.0,51.0
592866,2024,60,0.5771144278606966,0.40384615384615385,201.0,104.0
592866,2024,90,0.5758928571428571,0.40350877192982454,224.0,114.0
592866,2024,120,0.5758928571428571,0.40350877192982454,224.0,114.0
594798,2025,30,0.5963302752293578,0.4406779661016949,109.0,59.0
594798,2025,60,0.6194331983805668,0.4696969696969697,247.0,132.0
594798,2025,90,0.650137741046832,0.4845360824742268,363.0,194.0
594798,2025,120,0.6467991169977925,0.4860557768924303,453.0,251.0
596295,2023,30,0.4807692307692308,0.3333333333333333,104.0,45.0
596295,2023,60,0.5840336134453782,0.3269230769230769,238.0,104.0
596295,2023,90,0.6011560693641619,0.3419354838709677,346.0,155.0
596295,2023,120,0.6274089935760171,0.3364485981308411,467.0,214.0
596295,2025,90,,,44.0,24.0
596295,2025,120,0.5886075949367089,0.2631578947368421,158.0,76.0
601713,2018,30,0.7164179104477612,0.4,134.0,80.0
601713,2018,60,0.6566523605150214,0.45454545454545453,233.0,143.0
601713,2018,90,0.6440677966101694,0.4604651162790698,354.0,215.0
601713,2018,120,0.6414686825053996,0.4731182795698925,463.0,279.0
601713,2026,59,0.5970149253731343,0.6,67.0,40.0
605135,2023,30,0.5983606557377049,0.3684210526315789,122.0,57.0
605135,2023,60,0.6402877697841727,0.39436619718309857,278.0,142.0
605135,2023,90,0.6397984886649875,0.40816326530612246,397.0,196.0
605135,2023,120,0.62152133580705,0.41935483870967744,539.0,279.0
605135,2025,30,0.6302521008403361,0.4533333333333333,119.0,75.0
605135,2025,60,0.6090225563909775,0.4228187919463087,266.0,149.0
605135,2025,90,0.6040609137055838,0.4368932038834951,394.0,206.0
605135,2025,120,0.6165703275529865,0.4398496240601504,519.0,266.0
605483,2023,30,0.48623853211009177,0.43333333333333335,109.0,60.0
605483,2023,60,0.5265486725663717,0.43902439024390244,226.0,123.0
605483,2023,90,0.5607734806629834,0.5302325581395348,362.0,215.0
605483,2023,120,0.55625,0.5287769784172662,480.0,278.0
605483,2025,30,,,46.0,20.0
605483,2025,60,,,46.0,20.0
605483,2025,90,,,46.0,20.0
605483,2025,120,,,46.0,20.0
605488,2025,30,0.6060606060606061,0.35526315789473684,132.0,76.0
605488,2025,60,0.6,0.35074626865671643,250.0,134.0
605488,2025,90,0.5962059620596206,0.36,369.0,200.0
605488,2025,120,0.601593625498008,0.3505535055350554,502.0,271.0
607067,2024,30,0.5462184873949579,0.3829787234042553,119.0,47.0
607067,2024,60,0.634453781512605,0.3523809523809524,238.0,105.0
607067,2024,90,0.6685878962536023,0.34838709677419355,347.0,155.0
607067,2024,120,0.6493506493506493,0.3925233644859813,462.0,214.0
607074,2019,30,0.5378151260504201,0.49295774647887325,119.0,71.0
607259,2023,30,0.6363636363636364,0.4067796610169492,121.0,59.0
607259,2023,60,0.6502732240437158,0.3894736842105263,183.0,95.0
607259,2023,90,0.642570281124498,0.3700787401574803,249.0,127.0
607259,2023,120,0.6343042071197411,0.4240506329113924,309.0,158.0
607259,2025,30,0.5689655172413793,0.40350877192982454,116.0,57.0
607259,2025,60,0.5875486381322957,0.37815126050420167,257.0,119.0
607259,2025,90,0.5971830985915493,0.3795180722891566,355.0,166.0
607259,2025,120,0.6187624750499002,0.35390946502057613,501.0,243.0
608344,2019,60,0.75,,52.0,22.0
612672,2018,60,0.640625,0.3333333333333333,128.0,60.0
612672,2018,90,0.6299212598425197,0.328,254.0,125.0
612672,2018,120,0.6260869565217392,0.3546511627906977,345.0,172.0
621111,2025,30,0.6524822695035462,0.38666666666666666,141.0,75.0
621111,2025,60,0.6569767441860465,0.37894736842105264,172.0,95.0
621111,2025,90,0.6620689655172414,0.35668789808917195,290.0,157.0
621111,2025,120,0.639686684073107,0.3316831683168317,383.0,202.0
622491,2021,30,0.6343283582089553,0.34782608695652173,134.0,69.0
622491,2021,60,0.6144578313253012,0.3779527559055118,249.0,127.0
622491,2021,90,0.5935828877005348,0.4,374.0,200.0
622491,2021,120,0.5787476280834914,0.4117647058823529,527.0,289.0
624133,2022,30,0.5794392523364486,0.26785714285714285,107.0,56.0
624133,2022,60,0.5787037037037037,0.34710743801652894,216.0,121.0
624133,2022,90,0.5768115942028985,0.3699421965317919,345.0,173.0
624133,2022,120,0.5738916256157636,0.3902439024390244,406.0,205.0
624522,2022,60,0.5932203389830508,0.391304347826087,177.0,92.0
624522,2022,90,0.5850340136054422,0.40764331210191085,294.0,157.0
624522,2022,120,0.5728900255754475,0.3951219512195122,391.0,205.0
640455,2022,30,0.6870748299319728,0.4810126582278481,147.0,79.0
640455,2022,60,0.6693227091633466,0.5074626865671642,251.0,134.0
640455,2022,90,0.6521739130434783,0.4791666666666667,368.0,192.0
640455,2022,120,0.6331967213114754,0.48360655737704916,488.0,244.0
641302,2025,30,0.6947368421052632,0.35185185185185186,95.0,54.0
641302,2025,60,0.673202614379085,0.345679012345679,153.0,81.0
641302,2025,90,0.6651376146788991,0.3394495412844037,218.0,109.0
641302,2025,120,0.6457564575645757,0.36879432624113473,271.0,141.0
641726,2022,30,0.638095238095238,0.37209302325581395,105.0,43.0
641816,2021,30,0.6176470588235294,0.5070422535211268,102.0,71.0
641816,2021,60,0.6244541484716157,0.4507042253521127,229.0,142.0
641816,2021,90,0.6210826210826211,0.48372093023255813,351.0,215.0
641816,2021,120,0.6321353065539113,0.4714285714285714,473.0,280.0
641927,2021,90,0.6981132075471698,0.38461538461538464,106.0,65.0
641927,2021,120,0.6721311475409836,0.3963963963963964,183.0,111.0
642232,2023,60,0.6548672566371682,0.2153846153846154,113.0,65.0
642232,2023,90,0.6548672566371682,0.2153846153846154,113.0,65.0
642232,2023,120,0.6864864864864865,0.23076923076923078,185.0,104.0
642232,2025,60,0.7304964539007093,0.44871794871794873,141.0,78.0
642547,2021,30,0.504424778761062,0.6923076923076923,113.0,65.0
642547,2021,60,0.5625,0.6058394160583942,224.0,137.0
642547,2021,90,0.5811209439528023,0.6009852216748769,339.0,203.0
642547,2021,120,0.5981087470449172,0.5846774193548387,423.0,248.0
647336,2018,60,0.5507246376811594,0.39473684210526316,69.0,38.0
647336,2026,30,0.5689655172413793,0.4857142857142857,116.0,70.0
647336,2026,59,0.6324786324786325,0.43410852713178294,234.0,129.0
650496,2021,90,0.5483870967741935,0.4074074074074074,93.0,54.0
650496,2021,120,0.565,0.38392857142857145,200.0,112.0
650911,2022,90,0.5116279069767442,0.3953488372093023,86.0,43.0
650911,2022,120,0.5408163265306123,0.375,98.0,48.0
656412,2023,60,0.6951219512195121,0.4489795918367347,82.0,49.0
656412,2023,90,0.6699029126213593,0.4482758620689655,103.0,58.0
656412,2023,120,0.6923076923076923,0.36585365853658536,143.0,82.0
656550,2025,30,0.5299145299145299,0.3939393939393939,117.0,66.0
656550,2025,60,0.5560165975103735,0.4365079365079365,241.0,126.0
656550,2025,90,0.5795454545454546,0.49238578680203043,352.0,197.0
656550,2025,120,0.5805084745762712,0.4528301886792453,472.0,265.0
656657,2022,60,0.48672566371681414,0.3620689655172414,113.0,58.0
656657,2022,90,0.48672566371681414,0.3620689655172414,113.0,58.0
656657,2022,120,0.5222929936305732,0.34615384615384615,157.0,78.0
657746,2022,30,0.6698113207547169,0.4666666666666667,106.0,60.0
657746,2022,60,0.6416184971098265,0.42857142857142855,173.0,98.0
657746,2022,90,0.6573426573426573,0.3987341772151899,286.0,158.0
657746,2022,120,0.6586021505376344,0.42788461538461536,372.0,208.0
660761,2023,30,0.5697674418604651,0.3,86.0,40.0
660761,2023,60,0.5967741935483871,0.3333333333333333,124.0,63.0
660761,2023,90,0.5967741935483871,0.3333333333333333,124.0,63.0
660761,2023,120,0.5967741935483871,0.3333333333333333,124.0,63.0
663423,2021,30,0.5833333333333334,0.34285714285714286,60.0,35.0
663460,2022,30,0.5,0.21052631578947367,64.0,38.0
663460,2022,60,0.4725274725274725,0.25,91.0,52.0
663460,2022,90,0.558252427184466,0.33035714285714285,206.0,112.0
663460,2022,120,0.5770308123249299,0.36813186813186816,357.0,182.0
663556,2022,30,0.6015625,0.6025641025641025,128.0,78.0
663556,2022,60,0.6370967741935484,0.5816993464052288,248.0,153.0
663556,2022,90,0.6155913978494624,0.5859030837004405,372.0,227.0
663556,2022,120,0.6277056277056277,0.5683453237410072,462.0,278.0
663623,2026,30,0.6356589147286822,0.4533333333333333,129.0,75.0
663623,2026,59,0.6179245283018868,0.40476190476190477,212.0,126.0
663776,2023,30,0.5526315789473685,0.3076923076923077,114.0,65.0
663776,2023,60,0.5708333333333333,0.28346456692913385,240.0,127.0
663776,2023,90,0.5899705014749262,0.3149171270718232,339.0,181.0
663776,2023,120,0.5935334872979214,0.35064935064935066,433.0,231.0
663903,2022,60,0.6065573770491803,0.42857142857142855,122.0,70.0
663903,2022,90,0.5901639344262295,0.4496124031007752,244.0,129.0
663903,2022,120,0.5660377358490566,0.4720812182741117,371.0,197.0
663978,2021,30,0.6346153846153846,0.3384615384615385,104.0,65.0
663978,2021,60,0.6205128205128205,0.3620689655172414,195.0,116.0
663978,2021,90,0.6441281138790036,0.42073170731707316,281.0,164.0
663978,2021,120,0.64,0.39555555555555555,400.0,225.0
664141,2021,30,0.5929203539823009,0.5357142857142857,113.0,56.0
664141,2021,60,0.6118143459915611,0.47058823529411764,237.0,119.0
664141,2021,90,0.6276923076923077,0.47770700636942676,325.0,157.0
664141,2021,120,0.6039119804400978,0.49748743718592964,409.0,199.0
664285,2022,30,0.572463768115942,0.3611111111111111,138.0,72.0
664285,2022,60,0.6107142857142858,0.39855072463768115,280.0,138.0
664285,2022,90,0.5936739659367397,0.44711538461538464,411.0,208.0
664285,2022,120,0.5858951175406871,0.44776119402985076,553.0,268.0
665795,2022,90,0.5362318840579711,0.40540540540540543,69.0,37.0
665795,2022,120,0.5348837209302325,0.45098039215686275,86.0,51.0
666129,2023,30,0.6666666666666666,0.3958333333333333,93.0,48.0
666129,2023,60,0.6442307692307693,0.4392523364485981,208.0,107.0
666129,2023,90,0.6696696696696697,0.4946236559139785,333.0,186.0
666129,2023,120,0.6583710407239819,0.4775510204081633,442.0,245.0
666142,2025,30,0.6171875,0.5897435897435898,128.0,78.0
666142,2025,60,0.609375,0.5853658536585366,192.0,123.0
666142,2025,90,0.6047619047619047,0.5671641791044776,210.0,134.0
666142,2025,120,0.6047619047619047,0.5671641791044776,210.0,134.0
666200,2022,30,0.7075471698113207,0.49295774647887325,106.0,71.0
666200,2022,60,0.675,0.5061728395061729,120.0,81.0
666200,2022,90,0.675,0.5061728395061729,120.0,81.0
666200,2022,120,0.6690647482014388,0.4946236559139785,139.0,93.0
666214,2022,60,,,31.0,15.0
666214,2022,90,,,31.0,15.0
666214,2022,120,,,31.0,15.0
668678,2019,120,0.6052631578947368,0.4883720930232558,76.0,43.0
669194,2026,30,0.5833333333333334,0.40816326530612246,96.0,49.0
669194,2026,59,0.600896860986547,0.41818181818181815,223.0,110.0
669211,2021,90,0.6,0.33653846153846156,170.0,104.0
669211,2021,120,0.6133333333333333,0.32857142857142857,225.0,140.0
669432,2026,30,0.664179104477612,0.3698630136986301,134.0,73.0
669432,2026,59,0.6610169491525424,0.35106382978723405,177.0,94.0
669456,2023,30,0.6842105263157895,0.37142857142857144,152.0,70.0
669456,2023,60,0.6723549488054608,0.35251798561151076,293.0,139.0
669456,2023,90,0.6690647482014388,0.3793103448275862,417.0,203.0
669456,2023,120,0.6653061224489796,0.3925619834710744,490.0,242.0
669923,2023,30,0.6942148760330579,0.4,121.0,60.0
669923,2023,60,0.7058823529411765,0.3984375,255.0,128.0
669923,2023,90,0.6949602122015915,0.3891625615763547,377.0,203.0
669923,2023,120,0.6915322580645161,0.4117647058823529,496.0,272.0
669923,2025,90,0.6688311688311688,0.41379310344827586,154.0,87.0
669923,2025,120,0.6680161943319838,0.4306569343065693,247.0,137.0
676775,2024,30,0.6605504587155964,0.3770491803278688,109.0,61.0
676775,2024,60,0.6573033707865169,0.3626373626373626,178.0,91.0
676962,2026,59,0.6103896103896104,0.47619047619047616,154.0,84.0
677944,2025,60,,,45.0,24.0
677944,2025,90,0.6835443037974683,0.4805194805194805,158.0,77.0
677944,2025,120,0.6550522648083623,0.4166666666666667,287.0,144.0
680570,2023,30,0.5904761904761905,0.4594594594594595,105.0,74.0
680570,2023,60,0.5330188679245284,0.42748091603053434,212.0,131.0
680570,2023,90,0.5330188679245284,0.42748091603053434,212.0,131.0
680570,2023,120,0.5812274368231047,0.40229885057471265,277.0,174.0
680573,2026,30,0.5739130434782609,0.2549019607843137,115.0,51.0
680573,2026,59,0.5853658536585366,0.23076923076923078,205.0,91.0
680885,2024,90,0.6260869565217392,0.3424657534246575,115.0,73.0
680885,2024,120,0.6150234741784038,0.3858267716535433,213.0,127.0
681190,2024,30,,,37.0,21.0
681190,2024,60,0.63,0.24074074074074073,100.0,54.0
681190,2024,90,0.5720930232558139,0.2897196261682243,215.0,107.0
681190,2024,120,0.5752508361204013,0.3055555555555556,299.0,144.0
686218,2026,30,0.5818181818181818,0.49122807017543857,110.0,57.0
686218,2026,59,0.6424870466321243,0.4636363636363636,193.0,110.0
686701,2025,90,0.6036036036036037,0.3898305084745763,111.0,59.0
686701,2025,120,0.6153846153846154,0.4225352112676056,130.0,71.0
686799,2026,30,0.5327868852459017,0.2923076923076923,122.0,65.0
686799,2026,59,0.5317460317460317,0.3565217391304348,252.0,115.0
694738,2025,30,0.6140350877192983,0.5166666666666667,114.0,60.0
694738,2025,60,0.6200873362445415,0.42857142857142855,229.0,112.0
694738,2025,90,0.6029850746268657,0.43125,335.0,160.0
694738,2025,120,0.6035634743875279,0.40869565217391307,449.0,230.0
694819,2025,90,0.5357142857142857,0.5277777777777778,56.0,36.0
694819,2025,120,0.6160714285714286,0.5333333333333333,112.0,75.0
694973,2026,30,0.6,0.46875,110.0,64.0
694973,2026,59,0.6220095693779905,0.5431034482758621,209.0,116.0
695684,2026,59,0.546875,,64.0,27.0
700363,2023,90,0.5362318840579711,0.40540540540540543,69.0,37.0
700363,2023,120,0.5362318840579711,0.40540540540540543,69.0,37.0
700363,2025,30,0.5076923076923077,0.5151515151515151,65.0,33.0
700363,2025,60,0.585635359116022,0.47674418604651164,181.0,86.0
702193,2026,59,0.6630434782608695,0.34,92.0,50.0
801139,2026,59,0.6285714285714286,0.5492957746478874,140.0,71.0
434378,2019,30,0.6178861788617886,0.4691358024691358,123.0,81.0
434378,2019,60,0.6209677419354839,0.506578947368421,248.0,152.0
434378,2019,90,0.6430317848410758,0.5135135135135135,409.0,259.0
434378,2019,120,0.6358267716535433,0.501577287066246,508.0,317.0
450306,2018,60,0.6730769230769231,0.42,104.0,50.0
450306,2018,90,0.6388888888888888,0.4,180.0,80.0
450306,2018,120,0.628140703517588,0.39325842696629215,199.0,89.0
456501,2022,60,0.7184466019417476,0.3877551020408163,103.0,49.0
456501,2022,90,0.6869918699186992,0.40336134453781514,246.0,119.0
456501,2022,120,0.6597938144329897,0.35359116022099446,388.0,181.0
471911,2019,30,0.625,0.6744186046511628,80.0,43.0
471911,2019,60,0.6649484536082474,0.5904761904761905,194.0,105.0
476451,2018,30,0.7580645161290323,,62.0,28.0
476451,2018,60,0.6944444444444444,0.47692307692307695,144.0,65.0
476451,2018,90,0.6746987951807228,0.4594594594594595,166.0,74.0
476451,2018,120,0.6847826086956522,0.4126984126984127,276.0,126.0
502212,2018,90,0.7319587628865979,0.3469387755102041,97.0,49.0
506433,2021,30,0.6040268456375839,0.5833333333333334,149.0,84.0
506433,2021,60,0.6273764258555133,0.541095890410959,263.0,146.0
506433,2021,90,0.6127320954907162,0.5275229357798165,377.0,218.0
506433,2021,120,0.6012931034482759,0.4962962962962963,464.0,270.0
518516,2022,30,0.5454545454545454,0.3,99.0,50.0
518516,2022,60,0.5793650793650794,0.33064516129032256,252.0,124.0
518516,2022,90,0.5783783783783784,0.3177083333333333,370.0,192.0
518516,2022,120,0.6205533596837944,0.3125,506.0,256.0
518876,2026,30,0.58,,50.0,20.0
518876,2026,59,0.6318681318681318,0.35064935064935066,182.0,77.0
519455,2018,30,0.6444444444444445,0.44680851063829785,90.0,47.0
519455,2018,60,0.6518518518518519,0.44285714285714284,135.0,70.0
519455,2018,90,0.6589595375722543,0.4222222222222222,173.0,90.0
519455,2018,120,0.6654804270462633,0.42953020134228187,281.0,149.0
542881,2019,30,,,47.0,22.0
543037,2022,30,0.53,0.48214285714285715,100.0,56.0
543037,2022,60,0.603112840466926,0.5328947368421053,257.0,152.0
543037,2022,90,0.5940860215053764,0.52,372.0,225.0
543037,2022,120,0.6133333333333333,0.5230769230769231,525.0,325.0
543135,2021,30,0.5944055944055944,0.3902439024390244,143.0,82.0
543135,2021,60,0.6338582677165354,0.38666666666666666,254.0,150.0
543135,2021,90,0.6404199475065617,0.4,381.0,210.0
543135,2021,120,0.6459627329192547,0.41155234657039713,483.0,277.0
543243,2022,30,,,42.0,25.0
543243,2022,60,0.6492537313432836,0.5342465753424658,134.0,73.0
543243,2022,90,0.65,0.4778761061946903,220.0,113.0
543243,2022,120,0.6080246913580247,0.45121951219512196,324.0,164.0
543475,2023,30,0.5844155844155844,0.421875,154.0,64.0
543475,2023,60,0.6051660516605166,0.3629032258064516,271.0,124.0
543475,2023,90,0.6055979643765903,0.3742690058479532,393.0,171.0
543475,2023,120,0.6069868995633187,0.36018957345971564,458.0,211.0
544365,2019,60,0.5448275862068965,0.48484848484848486,145.0,66.0
547001,2021,60,0.6097560975609756,0.4222222222222222,82.0,45.0
570632,2021,30,0.4838709677419355,0.39622641509433965,124.0,53.0
570632,2021,60,0.510548523206751,0.3431372549019608,237.0,102.0
570632,2021,90,0.5519287833827893,0.32413793103448274,337.0,145.0
570632,2021,120,0.5483870967741935,0.325,372.0,160.0
571760,2021,30,0.7216494845360825,0.5396825396825397,97.0,63.0
571760,2021,60,0.6613756613756614,0.4700854700854701,189.0,117.0
571760,2021,90,0.6775244299674267,0.4587628865979381,307.0,194.0
571760,2021,120,0.6608478802992519,0.450199203187251,401.0,251.0
571927,2019,30,0.6027397260273972,0.40425531914893614,73.0,47.0
571927,2019,60,0.5696969696969697,0.3838383838383838,165.0,99.0
571927,2019,90,0.5723905723905723,0.4,297.0,180.0
571927,2019,120,0.5578947368421052,0.3686635944700461,380.0,217.0
572140,2019,30,0.5967741935483871,0.3783783783783784,62.0,37.0
572140,2019,60,0.5888888888888889,0.39215686274509803,180.0,102.0
572140,2019,90,0.610738255033557,0.4268292682926829,298.0,164.0
572971,2021,30,0.5757575757575758,0.3137254901960784,132.0,51.0
572971,2021,60,0.5396825396825397,0.2777777777777778,252.0,108.0
572971,2021,90,0.5853658536585366,0.3333333333333333,369.0,159.0
572971,2021,120,0.5978494623655914,0.32682926829268294,465.0,205.0
573185,2018,60,0.6106194690265486,0.2753623188405797,113.0,69.0
573185,2018,90,0.5818965517241379,0.3120567375886525,232.0,141.0
573185,2018,120,0.5678670360110804,0.32075471698113206,361.0,212.0
592662,2019,30,0.5268817204301075,0.5098039215686274,93.0,51.0
592662,2019,60,0.5502183406113537,0.5037593984962406,229.0,133.0
592662,2019,90,0.5580736543909348,0.507177033492823,353.0,209.0
592662,2019,120,0.5791583166332666,0.5066666666666667,499.0,300.0
592717,2022,30,0.6612903225806451,0.2903225806451613,62.0,31.0
592717,2022,60,0.6293706293706294,0.24615384615384617,143.0,65.0
592717,2022,90,0.6293706293706294,0.24615384615384617,143.0,65.0
592717,2022,120,0.6060606060606061,0.3116883116883117,165.0,77.0
592761,2021,90,0.5663082437275986,0.43859649122807015,279.0,171.0
592761,2021,120,0.5694822888283378,0.43243243243243246,367.0,222.0
592836,2021,30,0.5808823529411765,0.4125,136.0,80.0
592836,2021,60,0.6037735849056604,0.44715447154471544,212.0,123.0
592836,2021,90,0.655786350148368,0.46808510638297873,337.0,188.0
592836,2021,120,0.6558891454965358,0.4345991561181435,433.0,237.0
592866,2021,30,0.6909090909090909,0.421875,110.0,64.0
592866,2021,60,0.6751269035532995,0.42342342342342343,197.0,111.0
592866,2021,90,0.6751269035532995,0.42342342342342343,197.0,111.0
592866,2021,120,0.678030303030303,0.3933333333333333,264.0,150.0
593372,2018,30,0.6139240506329114,0.4878048780487805,158.0,82.0
593372,2018,60,0.5761904761904761,0.4392523364485981,210.0,107.0
593372,2018,90,0.5858895705521472,0.4294117647058823,326.0,170.0
593372,2018,120,0.5985915492957746,0.4158878504672897,426.0,214.0
596133,2021,30,0.6181818181818182,0.359375,110.0,64.0
596133,2021,60,0.6167664670658682,0.3917525773195876,167.0,97.0
596133,2021,90,0.6167664670658682,0.3917525773195876,167.0,97.0
596133,2021,120,0.6167664670658682,0.3917525773195876,167.0,97.0
596295,2022,30,0.5982142857142857,0.4727272727272727,112.0,55.0
596295,2022,60,0.5688888888888889,0.37735849056603776,225.0,106.0
596295,2022,90,0.5841269841269842,0.3576158940397351,315.0,151.0
596295,2022,120,0.568019093078759,0.35714285714285715,419.0,210.0
600917,2019,90,0.6402877697841727,0.5681818181818182,139.0,88.0
601713,2019,30,0.6021505376344086,0.3404255319148936,93.0,47.0
601713,2019,60,0.6021505376344086,0.3404255319148936,93.0,47.0
601713,2019,90,0.6358974358974359,0.40384615384615385,195.0,104.0
605135,2022,30,0.6446280991735537,0.4714285714285714,121.0,70.0
605135,2022,60,0.6029411764705882,0.4267515923566879,272.0,157.0
605135,2022,90,0.6016260162601627,0.43661971830985913,369.0,213.0
605135,2022,120,0.6164658634538153,0.425,498.0,280.0
605347,2021,30,0.5979381443298969,0.38181818181818183,97.0,55.0
605347,2021,60,0.6311111111111111,0.4262295081967213,225.0,122.0
605347,2021,90,0.5970588235294118,0.4124293785310734,340.0,177.0
605347,2021,120,0.5691609977324263,0.39823008849557523,441.0,226.0
605483,2022,60,0.5833333333333334,0.46808510638297873,84.0,47.0
605483,2022,90,0.6166666666666667,0.49019607843137253,180.0,102.0
605483,2022,120,0.615916955017301,0.5,289.0,174.0
605488,2022,60,0.6388888888888888,0.4819277108433735,144.0,83.0
605488,2022,90,0.6338582677165354,0.44871794871794873,254.0,156.0
605488,2022,120,0.6125,0.4368421052631579,320.0,190.0
606131,2018,30,0.6666666666666666,0.40476190476190477,78.0,42.0
606131,2018,60,0.6666666666666666,0.40476190476190477,78.0,42.0
606131,2018,90,0.6666666666666666,0.40476190476190477,78.0,42.0
606131,2018,120,0.615,0.36666666666666664,200.0,90.0
607074,2018,90,0.6407766990291263,0.3877551020408163,103.0,49.0
607074,2018,120,0.5980861244019139,0.41346153846153844,209.0,104.0
607074,2026,59,0.5254237288135594,0.5,59.0,34.0
607259,2022,30,0.625,0.36666666666666664,112.0,60.0
607259,2022,60,0.6333333333333333,0.3983050847457627,210.0,118.0
607374,2018,30,0.5352112676056338,0.4166666666666667,71.0,36.0
607374,2018,60,0.5345911949685535,0.4,159.0,80.0
607374,2018,90,0.5357142857142857,0.3893805309734513,224.0,113.0
607374,2018,120,0.5424354243542435,0.417910447761194,271.0,134.0
608665,2018,30,0.6102941176470589,0.323943661971831,136.0,71.0
621111,2022,30,0.6528925619834711,0.37142857142857144,121.0,70.0
621111,2022,60,0.6201550387596899,0.3880597014925373,258.0,134.0
622491,2024,30,0.6013513513513513,0.46153846153846156,148.0,91.0
622491,2024,60,0.6227106227106227,0.4423076923076923,273.0,156.0
622491,2024,90,0.636144578313253,0.4125,415.0,240.0
622491,2024,120,0.6292134831460674,0.40390879478827363,534.0,307.0
622608,2021,30,0.6086956521739131,0.2903225806451613,138.0,62.0
622608,2021,60,0.5657894736842105,0.3163265306122449,228.0,98.0
622608,2021,90,0.6022099447513812,0.3691275167785235,362.0,149.0
622608,2021,120,0.6225961538461539,0.3735632183908046,416.0,174.0
624133,2023,60,0.509090909090909,0.43333333333333335,55.0,30.0
624133,2023,90,0.5666666666666667,0.45045045045045046,210.0,111.0
624133,2023,120,0.5899705014749262,0.4269005847953216,339.0,171.0
624133,2025,60,0.6732673267326733,0.5111111111111111,101.0,45.0
624133,2025,90,0.642023346303502,0.4645669291338583,257.0,127.0
624133,2025,120,0.6685236768802229,0.4581005586592179,359.0,179.0
625643,2024,30,0.5978260869565217,0.48,92.0,50.0
625643,2024,60,0.6059113300492611,0.4351851851851852,203.0,108.0
625643,2024,90,0.61198738170347,0.4682080924855491,317.0,173.0
625643,2024,120,0.6265060240963856,0.4424778761061947,415.0,226.0
640455,2023,30,0.5930232558139535,0.40384615384615385,86.0,52.0
640455,2023,60,0.6209150326797386,0.4444444444444444,153.0,99.0
640455,2023,90,0.6228070175438597,0.4520547945205479,228.0,146.0
640455,2023,120,0.6182432432432432,0.4519774011299435,296.0,177.0
640455,2025,120,0.6,0.5625,50.0,32.0
641302,2022,30,0.4915254237288136,0.2727272727272727,59.0,33.0
641302,2022,60,0.4915254237288136,0.2727272727272727,59.0,33.0
641302,2022,90,0.6111111111111112,0.2962962962962963,108.0,54.0
