batter,year,split_day,ros_park_factor_weighted,n_ros_games
605113,2018,93,1.041392405063291,79
605119,2018,93,0.9735064935064934,77
605131,2018,93,0.9885185185185185,81
605137,2018,93,1.0037974683544304,79
605141,2018,93,1.0276923076923077,78
605170,2018,93,0.9882926829268291,82
605182,2018,93,1.0139506172839505,81
605200,2018,93,0.9975308641975308,81
605204,2018,93,0.9788311688311689,77
605233,2018,93,0.9788311688311689,77
605242,2018,93,1.01,78
605280,2018,93,1.0037974683544304,79
605347,2018,93,0.9975308641975308,81
605361,2018,93,0.9852564102564102,78
605397,2018,93,1.0037974683544304,79
605400,2018,93,1.0048148148148148,81
605412,2018,93,0.9874358974358974,78
605446,2018,93,0.9874358974358974,78
605480,2018,93,0.9785,80
605486,2018,93,0.9884415584415585,77
605498,2018,93,0.9874358974358974,78
605508,2018,93,0.9956250000000001,80
605509,2018,93,0.9874358974358974,78
605512,2018,93,0.9992592592592592,81
605520,2018,93,1.0048148148148148,81
605540,2018,93,0.9975308641975308,81
606115,2018,93,0.9975308641975308,81
606131,2018,93,0.9884415584415585,77
606192,2018,93,1.0,80
606299,2018,93,1.0082278481012659,79
606466,2018,93,1.041392405063291,79
606988,2018,93,1.01,78
607043,2018,93,0.9708536585365853,82
607054,2018,93,1.01725,80
607192,2018,93,1.0037974683544304,79
607200,2018,93,0.9920987654320987,81
607208,2018,93,0.9920987654320987,81
607219,2018,93,1.0082278481012659,79
607231,2018,93,0.9933333333333333,81
607257,2018,93,0.9884415584415585,77
607345,2018,93,0.9956250000000001,80
607387,2018,93,1.022948717948718,78
607430,2018,93,1.01725,80
607468,2018,93,1.0082278481012659,79
607536,2018,93,1.078125,80
607625,2018,93,0.9708536585365853,82
607680,2018,93,1.0,80
607732,2018,93,1.0037974683544304,79
607752,2018,93,1.0276923076923077,78
608070,2018,93,1.0139506172839505,81
608324,2018,93,0.9788311688311689,77
608331,2018,93,0.9992592592592592,81
608336,2018,93,1.022948717948718,78
608337,2018,93,0.9956250000000001,80
608348,2018,93,0.9933333333333333,81
608365,2018,93,0.9882926829268291,82
608371,2018,93,1.0082278481012659,79
608384,2018,93,1.0048148148148148,81
608385,2018,93,1.0082278481012659,79
608566,2018,93,1.078125,80
608577,2018,93,1.022948717948718,78
608596,2018,93,1.078125,80
608597,2018,93,1.022948717948718,78
608652,2018,93,0.9882926829268291,82
608654,2018,93,0.9785,80
608671,2018,93,0.9884415584415585,77
608700,2018,93,0.9708536585365853,82
608703,2018,93,0.9920987654320987,81
608717,2018,93,0.9874358974358974,78
608718,2018,93,0.9975308641975308,81
609275,2018,93,0.99725,80
609280,2018,93,1.0014634146341463,82
612672,2018,93,0.9735064935064934,77
614177,2018,93,0.9884415584415585,77
620439,2018,93,0.9852564102564102,78
620446,2018,93,1.0,80
621002,2018,93,0.9785,80
621020,2018,93,0.9992592592592592,81
621035,2018,93,0.9885185185185185,81
621043,2018,93,0.9788311688311689,77
621044,2018,93,1.0048148148148148,81
621107,2018,93,1.0048148148148148,81
621111,2018,93,0.9885185185185185,81
621141,2018,93,0.9884415584415585,77
621244,2018,93,1.0197590361445783,83
621261,2018,93,0.9708536585365853,82
621311,2018,93,1.078125,80
621381,2018,93,0.9884415584415585,77
621389,2018,93,0.9874358974358974,78
621433,2018,93,0.99725,80
621446,2018,93,0.9735064935064934,77
621512,2018,93,0.9708536585365853,82
621559,2018,93,1.0037974683544304,79
621563,2018,93,0.9785,80
621566,2018,93,0.9852564102564102,78
622072,2018,93,0.9885185185185185,81
622110,2018,93,0.9785,80
622168,2018,93,0.9933333333333333,81
622226,2018,93,1.0048148148148148,81
622446,2018,93,0.9920987654320987,81
622491,2018,93,1.0082278481012659,79
622534,2018,93,0.9884415584415585,77
622554,2018,93,1.0048148148148148,81
622608,2018,93,1.078125,80
622666,2018,93,0.9992592592592592,81
622682,2018,93,1.01,78
622694,2018,93,0.9735064935064934,77
623352,2018,93,0.9975308641975308,81
623402,2018,93,0.9708536585365853,82
623451,2018,93,1.0082278481012659,79
623520,2018,93,0.9882926829268291,82
624407,2018,93,1.0276923076923077,78
624424,2018,93,0.9708536585365853,82
624428,2018,93,1.0037974683544304,79
624577,2018,93,0.9885185185185185,81
624636,2018,93,1.022948717948718,78
628317,2018,93,0.9885185185185185,81
628333,2018,93,0.9735064935064934,77
628336,2018,93,0.9714102564102564,78
628338,2018,93,0.9842307692307691,78
628452,2018,93,1.0082278481012659,79
640447,2018,93,1.0082278481012659,79
640449,2018,93,1.0014634146341463,82
640455,2018,93,0.9852564102564102,78
640457,2018,93,1.0037974683544304,79
640461,2018,93,0.9852564102564102,78
641154,2018,93,0.9735064935064934,77
641313,2018,93,0.9956250000000001,80
641319,2018,93,0.9884415584415585,77
641343,2018,93,0.9785,80
641355,2018,93,0.9885185185185185,81
641438,2018,93,0.9992592592592592,81
641487,2018,93,1.0048148148148148,81
641525,2018,93,1.0082278481012659,79
641531,2018,93,0.99725,80
641553,2018,93,0.9956250000000001,80
641583,2018,93,0.9852564102564102,78
641598,2018,93,1.0197590361445783,83
641645,2018,93,0.9708536585365853,82
641684,2018,93,0.9714102564102564,78
641778,2018,93,0.9884415584415585,77
641816,2018,93,1.0082278481012659,79
641820,2018,93,1.01725,80
641856,2018,93,1.0,80
641857,2018,93,1.078125,80
641924,2018,93,0.9975308641975308,81
641933,2018,93,0.9933333333333333,81
642003,2018,93,1.0082278481012659,79
642082,2018,93,1.01725,80
642086,2018,93,0.9708536585365853,82
642162,2018,93,1.078125,80
642180,2018,93,1.0014634146341463,82
642232,2018,93,0.9785,80
642545,2018,93,0.9714102564102564,78
642547,2018,93,0.9975308641975308,81
642571,2018,93,0.9735064935064934,77
642708,2018,93,0.9708536585365853,82
642715,2018,93,0.9785,80
642770,2018,93,0.9884415584415585,77
642851,2018,93,1.01725,80
643217,2018,93,1.0276923076923077,78
643230,2018,93,1.0037974683544304,79
643265,2018,93,0.9735064935064934,77
643327,2018,93,1.041392405063291,79
643393,2018,93,0.9788311688311689,77
643396,2018,93,1.022948717948718,78
643410,2018,93,1.0048148148148148,81
643466,2018,93,1.078125,80
643603,2018,93,0.9788311688311689,77
645261,2018,93,0.9735064935064934,77
645277,2018,93,0.9992592592592592,81
646240,2018,93,1.0276923076923077,78
649557,2018,93,1.0,80
650402,2018,93,1.0014634146341463,82
656185,2018,93,1.0139506172839505,81
656305,2018,93,0.9852564102564102,78
656354,2018,93,1.0048148148148148,81
656427,2018,93,0.9933333333333333,81
656555,2018,93,1.0048148148148148,81
656794,2018,93,0.9992592592592592,81
656941,2018,93,0.9882926829268291,82
657077,2018,93,0.9885185185185185,81
657557,2018,93,0.9933333333333333,81
657571,2018,93,0.9885185185185185,81
660162,2018,93,0.9956250000000001,80
660271,2018,93,0.9714102564102564,78
660670,2018,93,0.9992592592592592,81
664023,2018,93,0.9882926829268291,82
664056,2018,93,0.9933333333333333,81
664057,2018,93,0.9920987654320987,81
664058,2018,93,0.9714102564102564,78
664068,2018,93,1.0048148148148148,81
664192,2018,93,0.9884415584415585,77
664842,2018,93,0.9708536585365853,82
665742,2018,93,0.9920987654320987,81
666971,2018,93,1.0,80
669456,2018,93,1.0139506172839505,81
670950,2018,93,0.9735064935064934,77
112526,2018,100,1.021111111111111,72
134181,2018,100,1.021111111111111,72
400121,2018,100,1.0102816901408451,71
400284,2018,100,0.9916,75
405395,2018,100,0.97125,72
408045,2018,100,1.020263157894737,76
408314,2018,100,0.9707792207792207,77
425772,2018,100,1.0386111111111112,72
425783,2018,100,1.021111111111111,72
425784,2018,100,0.97125,72
425794,2018,100,0.9917567567567568,74
425844,2018,100,1.0386111111111112,72
425877,2018,100,0.9917567567567568,74
429664,2018,100,0.9854166666666667,72
429665,2018,100,1.0153333333333334,75
430832,2018,100,0.9707792207792207,77
430935,2018,100,0.9888311688311688,77
430945,2018,100,1.0170270270270272,74
431145,2018,100,1.0,74
433587,2018,100,0.9854166666666667,72
434158,2018,100,1.0,74
434378,2018,100,0.9777464788732395,71
434658,2018,100,1.0153333333333334,75
434671,2018,100,0.9990540540540541,74
434778,2018,100,1.0,74
435064,2018,100,1.020263157894737,76
435079,2018,100,0.97125,72
435263,2018,100,0.9777464788732395,71
435522,2018,100,1.0015789473684211,76
435559,2018,100,0.9990540540540541,74
435622,2018,100,1.0798648648648648,74
443558,2018,100,0.9854166666666667,72
444432,2018,100,1.0170270270270272,74
444482,2018,100,1.0386111111111112,72
444489,2018,100,0.996081081081081,74
444876,2018,100,0.9981081081081081,74
445055,2018,100,1.0386111111111112,72
445988,2018,100,0.9735714285714284,70
446263,2018,100,0.9981081081081081,74
446308,2018,100,0.9921621621621621,74
446334,2018,100,0.9805633802816902,71
446372,2018,100,1.0153333333333334,75
446386,2018,100,1.0153333333333334,75
446481,2018,100,1.0065753424657535,73
446653,2018,100,0.9707792207792207,77
448179,2018,100,0.9916,75
448602,2018,100,0.9921621621621621,74
448801,2018,100,1.0170270270270272,74
448855,2018,100,0.996081081081081,74
449181,2018,100,0.9981081081081081,74
450203,2018,100,0.9777464788732395,71
450306,2018,100,0.9707792207792207,77
450314,2018,100,0.9888311688311688,77
451192,2018,100,1.0102816901408451,71
451594,2018,100,0.9917567567567568,74
452095,2018,100,0.9990540540540541,74
452254,2018,100,0.9805633802816902,71
452655,2018,100,0.9854166666666667,72
452657,2018,100,0.9888311688311688,77
452678,2018,100,0.9707792207792207,77
453203,2018,100,1.0015789473684211,76
453286,2018,100,0.9921621621621621,74
453329,2018,100,1.0386111111111112,72
453385,2018,100,0.9857746478873238,71
453562,2018,100,1.0051315789473685,76
453568,2018,100,1.0798648648648648,74
453923,2018,100,0.9805633802816902,71
453943,2018,100,0.9707792207792207,77
454560,2018,100,0.9857746478873238,71
455104,2018,100,1.0798648648648648,74
455117,2018,100,0.97125,72
455139,2018,100,1.021111111111111,72
455755,2018,100,0.9990540540540541,74
455976,2018,100,0.9990540540540541,74
456078,2018,100,0.9947945205479453,73
456124,2018,100,0.996081081081081,74
456488,2018,100,1.0306944444444446,72
456501,2018,100,0.9805633802816902,71
456665,2018,100,1.0306944444444446,72
456701,2018,100,1.0078082191780824,73
456715,2018,100,0.996081081081081,74
457705,2018,100,0.9805633802816902,71
457706,2018,100,0.9707792207792207,77
457708,2018,100,0.97125,72
457727,2018,100,0.9735714285714284,70
457759,2018,100,0.9916,75
457763,2018,100,0.9805633802816902,71
457803,2018,100,0.9707792207792207,77
458015,2018,100,1.0078082191780824,73
458681,2018,100,1.0015789473684211,76
458731,2018,100,1.0015789473684211,76
459964,2018,100,0.984931506849315,73
460026,2018,100,0.9805633802816902,71
460075,2018,100,0.996081081081081,74
460077,2018,100,0.9981081081081081,74
460086,2018,100,0.9981081081081081,74
460269,2018,100,0.9888311688311688,77
460283,2018,100,0.9707792207792207,77
460576,2018,100,0.9804054054054053,74
461314,2018,100,0.9916,75
461829,2018,100,0.9921621621621621,74
461865,2018,100,0.9854166666666667,72
462101,2018,100,1.021111111111111,72
463610,2018,100,1.020263157894737,76
465041,2018,100,1.0065753424657535,73
465753,2018,100,1.0051315789473685,76
466320,2018,100,1.0153333333333334,75
467008,2018,100,0.9888311688311688,77
467055,2018,100,0.9805633802816902,71
467092,2018,100,0.9804054054054053,74
467100,2018,100,1.0065753424657535,73
467793,2018,100,1.0051315789473685,76
467827,2018,100,1.0798648648648648,74
468504,2018,100,0.996081081081081,74
471865,2018,100,1.0798648648648648,74
472528,2018,100,0.97125,72
474568,2018,100,1.0065753424657535,73
474832,2018,100,0.9805633802816902,71
475115,2018,100,0.9857746478873238,71
475174,2018,100,1.0153333333333334,75
475247,2018,100,0.9990540540540541,74
475253,2018,100,1.0,74
475582,2018,100,0.9921621621621621,74
476451,2018,100,0.9921621621621621,74
476704,2018,100,0.984931506849315,73
477132,2018,100,0.9916,75
488671,2018,100,1.0386111111111112,72
488726,2018,100,1.0153333333333334,75
489119,2018,100,0.996081081081081,74
489149,2018,100,1.020263157894737,76
489446,2018,100,0.9857746478873238,71
491676,2018,100,0.9805633802816902,71
491696,2018,100,0.9804054054054053,74
492802,2018,100,1.020263157894737,76
493316,2018,100,0.9707792207792207,77
493329,2018,100,0.9777464788732395,71
493596,2018,100,0.9854166666666667,72
500135,2018,100,1.0102816901408451,71
500208,2018,100,1.0,74
500743,2018,100,0.9735714285714284,70
500779,2018,100,0.9888311688311688,77
500871,2018,100,1.020263157894737,76
500874,2018,100,0.9917567567567568,74
501303,2018,100,1.020263157894737,76
501659,2018,100,0.9981081081081081,74
501896,2018,100,1.0065753424657535,73
501981,2018,100,0.984931506849315,73
502054,2018,100,0.9917567567567568,74
502110,2018,100,1.0306944444444446,72
502117,2018,100,0.9854166666666667,72
502143,2018,100,1.0170270270270272,74
502188,2018,100,0.9805633802816902,71
502210,2018,100,0.9777464788732395,71
502226,2018,100,1.0170270270270272,74
502517,2018,100,0.9921621621621621,74
502624,2018,100,0.996081081081081,74
502671,2018,100,1.0386111111111112,72
502706,2018,100,0.9805633802816902,71
503556,2018,100,0.9777464788732395,71
506702,2018,100,1.0306944444444446,72
506703,2018,100,0.9921621621621621,74
506747,2018,100,0.9917567567567568,74
514888,2018,100,0.9777464788732395,71
514917,2018,100,1.0051315789473685,76
516416,2018,100,0.9854166666666667,72
516770,2018,100,0.9735714285714284,70
516782,2018,100,1.0065753424657535,73
517369,2018,100,0.9857746478873238,71
518397,2018,100,0.9916,75
518452,2018,100,1.0798648648648648,74
518466,2018,100,0.97125,72
518516,2018,100,0.9805633802816902,71
518553,2018,100,0.9888311688311688,77
518586,2018,100,0.9990540540540541,74
518614,2018,100,1.0386111111111112,72
518618,2018,100,0.9735714285714284,70
518626,2018,100,1.0,74
518692,2018,100,0.9990540540540541,74
518735,2018,100,0.9916,75
518774,2018,100,1.0078082191780824,73
518792,2018,100,0.9888311688311688,77
518902,2018,100,1.0102816901408451,71
518934,2018,100,1.0798648648648648,74
518960,2018,100,0.984931506849315,73
519008,2018,100,1.0386111111111112,72
519023,2018,100,0.9707792207792207,77
519048,2018,100,1.0306944444444446,72
519058,2018,100,0.9981081081081081,74
519144,2018,100,1.0306944444444446,72
519203,2018,100,0.9888311688311688,77
519222,2018,100,1.0015789473684211,76
519306,2018,100,1.0386111111111112,72
519317,2018,100,1.0015789473684211,76
519346,2018,100,0.996081081081081,74
519455,2018,100,1.0102816901408451,71
520471,2018,100,0.9857746478873238,71
520980,2018,100,0.9916,75
521692,2018,100,0.9981081081081081,74
523253,2018,100,1.020263157894737,76
527038,2018,100,0.9707792207792207,77
527043,2018,100,0.97125,72
527054,2018,100,0.9990540540540541,74
534606,2018,100,1.020263157894737,76
541645,2018,100,0.9947945205479453,73
541650,2018,100,0.996081081081081,74
542208,2018,100,1.021111111111111,72
542255,2018,100,0.9990540540540541,74
542303,2018,100,0.9917567567567568,74
542340,2018,100,0.996081081081081,74
542454,2018,100,0.9990540540540541,74
542583,2018,100,0.996081081081081,74
542881,2018,100,1.0798648648648648,74
542921,2018,100,1.0170270270270272,74
542979,2018,100,0.996081081081081,74
543022,2018,100,0.9888311688311688,77
543037,2018,100,0.9777464788732395,71
543063,2018,100,0.9805633802816902,71
543068,2018,100,0.9804054054054053,74
543101,2018,100,1.0078082191780824,73
543135,2018,100,0.9804054054054053,74
543148,2018,100,0.9777464788732395,71
543228,2018,100,1.0153333333333334,75
543257,2018,100,1.020263157894737,76
543281,2018,100,1.0065753424657535,73
543294,2018,100,0.9888311688311688,77
543302,2018,100,0.9854166666666667,72
543305,2018,100,1.0015789473684211,76
543308,2018,100,1.0102816901408451,71
543309,2018,100,1.0015789473684211,76
543333,2018,100,0.9857746478873238,71
543376,2018,100,1.0170270270270272,74
543377,2018,100,1.0170270270270272,74
543401,2018,100,1.0153333333333334,75
543475,2018,100,0.9857746478873238,71
543484,2018,100,1.0102816901408451,71
543510,2018,100,1.0102816901408451,71
543543,2018,100,0.9804054054054053,74
543557,2018,100,0.9888311688311688,77
543685,2018,100,0.9921621621621621,74
543699,2018,100,0.9921621621621621,74
543734,2018,100,1.0798648648648648,74
543760,2018,100,0.984931506849315,73
543768,2018,100,0.996081081081081,74
543807,2018,100,0.9777464788732395,71
543829,2018,100,0.9854166666666667,72
543877,2018,100,1.0306944444444446,72
543939,2018,100,0.9917567567567568,74
544369,2018,100,1.0015789473684211,76
544725,2018,100,0.9947945205479453,73
544931,2018,100,0.9921621621621621,74
545341,2018,100,1.0,74
545350,2018,100,0.9777464788732395,71
545358,2018,100,0.9777464788732395,71
545361,2018,100,0.97125,72
546318,2018,100,1.0051315789473685,76
546990,2018,100,1.0,74
546991,2018,100,0.9888311688311688,77
547170,2018,100,0.9947945205479453,73
547172,2018,100,1.0798648648648648,74
547179,2018,100,1.0078082191780824,73
547180,2018,100,0.9921621621621621,74
547379,2018,100,1.0153333333333334,75
547888,2018,100,1.0015789473684211,76
547943,2018,100,0.9916,75
547982,2018,100,1.0102816901408451,71
547989,2018,100,0.9947945205479453,73
548389,2018,100,0.9916,75
553869,2018,100,1.0065753424657535,73
553882,2018,100,0.9947945205479453,73
553902,2018,100,1.020263157894737,76
553993,2018,100,1.0078082191780824,73
554430,2018,100,0.9707792207792207,77
570256,2018,100,1.0065753424657535,73
570267,2018,100,0.996081081081081,74
570481,2018,100,1.0153333333333334,75
570560,2018,100,0.9947945205479453,73
570632,2018,100,0.9735714285714284,70
570731,2018,100,1.0170270270270272,74
570799,2018,100,0.9857746478873238,71
571431,2018,100,0.9921621621621621,74
571437,2018,100,1.0051315789473685,76
571448,2018,100,1.0798648648648648,74
571466,2018,100,1.0078082191780824,73
571506,2018,100,0.9735714285714284,70
571578,2018,100,1.0386111111111112,72
571595,2018,100,1.0798648648648648,74
571602,2018,100,0.9947945205479453,73
571657,2018,100,0.9916,75
571679,2018,100,0.9854166666666667,72
571697,2018,100,1.0078082191780824,73
571718,2018,100,0.9981081081081081,74
571740,2018,100,1.0078082191780824,73
571745,2018,100,0.9854166666666667,72
571760,2018,100,0.97125,72
571771,2018,100,0.9916,75
571788,2018,100,1.0306944444444446,72
571800,2018,100,1.0051315789473685,76
571851,2018,100,0.9921621621621621,74
571863,2018,100,1.0386111111111112,72
571875,2018,100,1.0386111111111112,72
571912,2018,100,1.0,74
571927,2018,100,0.9707792207792207,77
571945,2018,100,0.9917567567567568,74
571951,2018,100,0.9857746478873238,71
571970,2018,100,0.9916,75
571974,2018,100,1.0386111111111112,72
571976,2018,100,0.9857746478873238,71
571980,2018,100,1.0153333333333334,75
572008,2018,100,1.0386111111111112,72
572033,2018,100,0.984931506849315,73
572039,2018,100,0.984931506849315,73
572041,2018,100,1.0386111111111112,72
572073,2018,100,1.0170270270270272,74
572122,2018,100,0.9854166666666667,72
572191,2018,100,0.9921621621621621,74
572228,2018,100,1.0015789473684211,76
572233,2018,100,1.0386111111111112,72
572287,2018,100,0.9854166666666667,72
572362,2018,100,0.9857746478873238,71
572669,2018,100,0.9990540540540541,74
572761,2018,100,0.9917567567567568,74
572816,2018,100,1.0065753424657535,73
572821,2018,100,1.020263157894737,76
573135,2018,100,0.996081081081081,74
573185,2018,100,0.9735714285714284,70
575929,2018,100,0.9888311688311688,77
576397,2018,100,0.9917567567567568,74
578428,2018,100,1.0102816901408451,71
581527,2018,100,1.0,74
588751,2018,100,0.9804054054054053,74
591720,2018,100,1.0015789473684211,76
591741,2018,100,1.0065753424657535,73
591971,2018,100,1.0170270270270272,74
592122,2018,100,1.020263157894737,76
592145,2018,100,0.9990540540540541,74
592178,2018,100,0.9888311688311688,77
592192,2018,100,0.984931506849315,73
592200,2018,100,1.0078082191780824,73
592206,2018,100,1.0102816901408451,71
592230,2018,100,0.97125,72
592261,2018,100,1.021111111111111,72
592273,2018,100,1.0015789473684211,76
592314,2018,100,0.9990540540540541,74
592325,2018,100,0.9854166666666667,72
592332,2018,100,0.9990540540540541,74
592348,2018,100,1.0102816901408451,71
592351,2018,100,1.0798648648648648,74
592387,2018,100,0.9854166666666667,72
592407,2018,100,0.9735714285714284,70
592426,2018,100,0.9990540540540541,74
592444,2018,100,1.0102816901408451,71
592450,2018,100,1.0015789473684211,76
592468,2018,100,1.0065753424657535,73
592518,2018,100,1.0170270270270272,74
592547,2018,100,0.97125,72
592567,2018,100,1.0065753424657535,73
592626,2018,100,0.9916,75
592662,2018,100,1.0386111111111112,72
592663,2018,100,0.9735714285714284,70
592669,2018,100,0.9857746478873238,71
592680,2018,100,0.9735714285714284,70
592685,2018,100,1.021111111111111,72
592696,2018,100,1.020263157894737,76
592743,2018,100,0.97125,72
592789,2018,100,0.9707792207792207,77
592791,2018,100,1.0065753424657535,73
592826,2018,100,1.0051315789473685,76
592859,2018,100,1.0170270270270272,74
592865,2018,100,0.996081081081081,74
592866,2018,100,1.0065753424657535,73
592885,2018,100,0.996081081081081,74
593160,2018,100,0.9981081081081081,74
593372,2018,100,0.9917567567567568,74
593423,2018,100,0.984931506849315,73
593428,2018,100,1.0306944444444446,72
593528,2018,100,0.9981081081081081,74
593643,2018,100,1.021111111111111,72
593647,2018,100,1.0386111111111112,72
593700,2018,100,0.9805633802816902,71
593871,2018,100,1.020263157894737,76
593934,2018,100,1.020263157894737,76
593993,2018,100,0.97125,72
594011,2018,100,0.9981081081081081,74
594694,2018,100,0.9921621621621621,74
594777,2018,100,0.97125,72
594798,2018,100,0.9707792207792207,77
594807,2018,100,1.0078082191780824,73
594809,2018,100,0.9921621621621621,74
594824,2018,100,0.9917567567567568,74
594828,2018,100,0.9777464788732395,71
594840,2018,100,0.9921621621621621,74
594953,2018,100,0.9947945205479453,73
594988,2018,100,1.0078082191780824,73
595222,2018,100,1.0102816901408451,71
595281,2018,100,0.9804054054054053,74
595284,2018,100,1.0051315789473685,76
595375,2018,100,0.9735714285714284,70
595453,2018,100,0.9735714285714284,70
595751,2018,100,1.0051315789473685,76
595777,2018,100,1.021111111111111,72
595879,2018,100,0.9888311688311688,77
595885,2018,100,1.0015789473684211,76
595909,2018,100,1.020263157894737,76
595943,2018,100,0.9707792207792207,77
595956,2018,100,0.9981081081081081,74
595978,2018,100,0.9857746478873238,71
596019,2018,100,1.0153333333333334,75
596059,2018,100,1.021111111111111,72
596103,2018,100,0.9805633802816902,71
596105,2018,100,1.0,74
596115,2018,100,1.0798648648648648,74
596119,2018,100,1.0306944444444446,72
596129,2018,100,0.9854166666666667,72
596133,2018,100,0.9917567567567568,74
596142,2018,100,1.0015789473684211,76
596146,2018,100,1.020263157894737,76
596295,2018,100,0.9917567567567568,74
596748,2018,100,1.0051315789473685,76
596847,2018,100,0.9804054054054053,74
598265,2018,100,1.0306944444444446,72
600301,2018,100,1.020263157894737,76
600303,2018,100,0.9888311688311688,77
600474,2018,100,0.9921621621621621,74
600524,2018,100,1.0170270270270272,74
600869,2018,100,1.0102816901408451,71
601713,2018,100,1.0051315789473685,76
602922,2018,100,0.9947945205479453,73
605113,2018,100,1.0386111111111112,72
605119,2018,100,0.9735714285714284,70
605131,2018,100,0.9916,75
605137,2018,100,1.0065753424657535,73
605141,2018,100,1.0306944444444446,72
605170,2018,100,0.9888311688311688,77
605182,2018,100,1.0153333333333334,75
605200,2018,100,0.996081081081081,74
605204,2018,100,0.9777464788732395,71
605233,2018,100,0.9777464788732395,71
605255,2018,100,0.9735714285714284,70
605280,2018,100,1.0065753424657535,73
605347,2018,100,0.996081081081081,74
605361,2018,100,0.984931506849315,73
605397,2018,100,1.0065753424657535,73
605400,2018,100,1.0051315789473685,76
605412,2018,100,0.9805633802816902,71
605446,2018,100,0.9805633802816902,71
605480,2018,100,0.9804054054054053,74
605486,2018,100,0.9857746478873238,71
605498,2018,100,0.9805633802816902,71
605508,2018,100,0.9947945205479453,73
605509,2018,100,0.9805633802816902,71
605512,2018,100,0.9990540540540541,74
605520,2018,100,1.0051315789473685,76
605540,2018,100,0.996081081081081,74
606115,2018,100,0.996081081081081,74
606131,2018,100,0.9857746478873238,71
606132,2018,100,1.0798648648648648,74
606192,2018,100,1.0,74
606299,2018,100,1.0078082191780824,73
606466,2018,100,1.0386111111111112,72
606988,2018,100,1.0102816901408451,71
607043,2018,100,0.9707792207792207,77
607054,2018,100,1.0170270270270272,74
607192,2018,100,1.0065753424657535,73
607200,2018,100,0.9921621621621621,74
607208,2018,100,0.9921621621621621,74
607219,2018,100,1.0078082191780824,73
607231,2018,100,0.9917567567567568,74
607257,2018,100,0.9857746478873238,71
607345,2018,100,0.9947945205479453,73
607387,2018,100,1.021111111111111,72
607430,2018,100,1.0170270270270272,74
607468,2018,100,1.0078082191780824,73
607536,2018,100,1.0798648648648648,74
607625,2018,100,0.9707792207792207,77
607680,2018,100,1.0,74
607732,2018,100,1.0065753424657535,73
607752,2018,100,1.0306944444444446,72
608070,2018,100,1.0153333333333334,75
608324,2018,100,0.9777464788732395,71
608331,2018,100,0.9990540540540541,74
608336,2018,100,1.021111111111111,72
608348,2018,100,0.9917567567567568,74
608365,2018,100,0.9888311688311688,77
608371,2018,100,1.0078082191780824,73
608384,2018,100,1.0051315789473685,76
608385,2018,100,1.0078082191780824,73
608566,2018,100,1.0798648648648648,74
608577,2018,100,1.021111111111111,72
608596,2018,100,1.0798648648648648,74
608597,2018,100,1.021111111111111,72
608652,2018,100,0.9888311688311688,77
608654,2018,100,0.9804054054054053,74
608671,2018,100,0.9857746478873238,71
608700,2018,100,0.9707792207792207,77
608703,2018,100,0.9921621621621621,74
608717,2018,100,0.9805633802816902,71
608718,2018,100,0.996081081081081,74
609275,2018,100,0.9981081081081081,74
609280,2018,100,1.0015789473684211,76
612672,2018,100,0.9735714285714284,70
614177,2018,100,0.9857746478873238,71
620439,2018,100,0.984931506849315,73
620446,2018,100,1.0,74
621002,2018,100,0.9804054054054053,74
621020,2018,100,0.9990540540540541,74
621035,2018,100,0.9916,75
621043,2018,100,0.9777464788732395,71
621044,2018,100,1.0051315789473685,76
621107,2018,100,1.0051315789473685,76
621111,2018,100,0.9916,75
621141,2018,100,0.9857746478873238,71
621261,2018,100,0.9707792207792207,77
621311,2018,100,1.0798648648648648,74
621381,2018,100,0.9857746478873238,71
621389,2018,100,0.9805633802816902,71
621433,2018,100,0.9981081081081081,74
621446,2018,100,0.9735714285714284,70
621512,2018,100,0.9707792207792207,77
621559,2018,100,1.0065753424657535,73
621563,2018,100,0.9804054054054053,74
621566,2018,100,0.984931506849315,73
622072,2018,100,0.9916,75
622110,2018,100,0.9804054054054053,74
622168,2018,100,0.9917567567567568,74
622226,2018,100,1.0051315789473685,76
622446,2018,100,0.9921621621621621,74
622491,2018,100,1.0078082191780824,73
622534,2018,100,0.9857746478873238,71
622554,2018,100,1.0051315789473685,76
622608,2018,100,1.0798648648648648,74
622666,2018,100,0.9990540540540541,74
622682,2018,100,1.0102816901408451,71
622694,2018,100,0.9735714285714284,70
623352,2018,100,0.996081081081081,74
623402,2018,100,0.9707792207792207,77
623451,2018,100,1.0078082191780824,73
623520,2018,100,0.9888311688311688,77
624407,2018,100,1.0306944444444446,72
624424,2018,100,0.9707792207792207,77
624428,2018,100,1.0065753424657535,73
624577,2018,100,0.9916,75
624636,2018,100,1.021111111111111,72
628317,2018,100,0.9916,75
628318,2018,100,0.9857746478873238,71
628333,2018,100,0.9735714285714284,70
628336,2018,100,0.97125,72
628338,2018,100,0.9854166666666667,72
628452,2018,100,1.0078082191780824,73
640447,2018,100,1.0078082191780824,73
640449,2018,100,1.0015789473684211,76
640455,2018,100,0.984931506849315,73
640457,2018,100,1.0065753424657535,73
640461,2018,100,0.984931506849315,73
641154,2018,100,0.9735714285714284,70
641313,2018,100,0.9947945205479453,73
641319,2018,100,0.9857746478873238,71
641343,2018,100,0.9804054054054053,74
641355,2018,100,0.9916,75
641487,2018,100,1.0051315789473685,76
641525,2018,100,1.0078082191780824,73
