batter,year,game_date,team_id,pa,ab,k,bb,h,hr,tb,r,rbi,sb,hbp,fp
596146,2017,2017-04-23,142,4,4,0,0,1,1,4,1,2,0,0,7
596146,2017,2017-04-25,142,5,4,2,1,1,0,1,0,0,0,0,0
596146,2017,2017-04-28,142,4,3,1,1,1,0,1,2,0,0,0,3
596146,2017,2017-04-30,142,5,3,0,2,1,0,1,1,1,1,0,6
596146,2017,2017-05-02,142,5,4,0,1,1,0,1,1,0,1,0,4
596146,2017,2017-05-03,142,5,4,1,1,0,0,0,0,1,0,0,1
596146,2017,2017-05-04,142,2,1,0,0,0,0,0,0,0,0,1,1
596146,2017,2017-05-05,142,4,4,2,0,1,0,1,0,0,0,0,-1
596146,2017,2017-05-06,142,4,4,1,0,0,0,0,0,0,0,0,-1
596146,2017,2017-05-07,142,1,1,1,0,0,0,0,0,0,0,0,-1
596146,2017,2017-05-09,142,5,4,1,1,1,0,1,1,1,0,0,3
596146,2017,2017-05-11,142,1,1,1,0,0,0,0,0,0,0,0,-1
596146,2017,2017-05-12,142,4,4,0,0,0,0,0,0,0,0,0,0
596146,2017,2017-05-13,142,4,3,1,1,1,1,4,1,1,0,0,6
596146,2017,2017-05-14,142,4,4,1,0,2,0,2,0,0,0,0,1
596146,2017,2017-05-18,142,3,3,0,0,0,0,0,0,0,0,0,0
596146,2017,2017-05-18,142,4,3,0,1,2,0,3,0,1,0,0,5
596146,2017,2017-05-19,142,5,4,0,1,1,0,2,0,0,0,0,3
596146,2017,2017-05-21,142,5,4,0,1,2,0,2,0,0,0,0,3
596146,2017,2017-05-21,142,5,4,1,1,1,1,4,2,2,1,0,9
596146,2017,2017-05-22,142,6,6,1,0,3,1,7,3,4,0,0,13
596146,2017,2017-05-23,142,4,4,2,0,1,0,2,0,0,0,0,0
596146,2017,2017-05-24,142,5,4,1,1,1,0,2,1,1,0,0,4
596146,2017,2017-05-26,142,4,4,0,0,0,0,0,0,0,0,0,0
596146,2017,2017-05-27,142,5,5,0,0,2,0,3,0,0,0,0,3
596146,2017,2017-05-28,142,8,7,2,1,0,0,0,1,0,0,0,0
596146,2017,2017-05-29,142,4,4,1,0,1,0,2,1,0,0,0,2
596146,2017,2017-05-30,142,4,4,0,0,1,0,1,1,0,0,0,2
596146,2017,2017-05-31,142,5,5,1,0,2,0,2,1,0,0,0,2
596146,2017,2017-06-01,142,4,3,1,1,1,0,1,0,0,0,0,1
596146,2017,2017-06-02,142,5,5,1,0,2,1,5,2,2,0,0,8
596146,2017,2017-06-03,142,4,4,2,0,2,1,5,1,2,0,0,6
596146,2017,2017-06-04,142,4,4,2,0,1,0,1,0,0,0,0,-1
596146,2017,2017-06-06,142,5,5,0,0,1,0,1,0,1,0,0,2
596146,2017,2017-06-07,142,4,4,1,0,1,0,1,0,0,0,0,0
596146,2017,2017-06-08,142,4,4,1,0,0,0,0,0,0,0,0,-1
596146,2017,2017-06-09,142,4,3,1,1,0,0,0,1,0,0,0,1
596146,2017,2017-06-10,142,4,4,0,0,0,0,0,0,0,0,0,0
596146,2017,2017-06-11,142,2,2,0,0,0,0,0,0,0,0,0,0
596146,2017,2017-06-12,142,4,4,0,0,1,0,2,1,0,0,0,3
596146,2017,2017-06-13,142,6,5,0,1,3,1,6,3,2,0,0,12
596146,2017,2017-06-14,142,3,3,1,0,0,0,0,0,0,0,0,-1
596146,2017,2017-06-16,142,4,4,1,0,0,0,0,0,0,0,0,-1
596146,2017,2017-06-17,142,4,4,1,0,1,0,1,0,0,0,0,0
596146,2017,2017-06-18,142,4,4,1,0,1,0,1,0,0,0,0,0
596146,2017,2017-06-20,142,1,1,0,0,1,0,1,0,0,0,0,1
596146,2017,2017-06-21,142,4,4,1,0,2,0,2,0,1,0,0,2
596146,2017,2017-06-22,142,4,4,2,0,0,0,0,0,0,0,0,-2
596146,2017,2017-06-23,142,4,4,1,0,1,0,2,1,0,0,0,2
596146,2017,2017-06-25,142,4,4,2,0,0,0,0,0,0,0,0,-2
596146,2017,2017-06-27,142,4,4,1,0,0,0,0,0,0,0,0,-1
596146,2017,2017-06-28,142,4,4,0,0,2,1,5,1,3,0,0,9
596146,2017,2017-06-29,142,4,4,3,0,0,0,0,0,0,0,0,-3
596146,2017,2017-06-30,142,3,2,1,1,0,0,0,1,0,0,0,1
596146,2017,2017-07-01,142,5,4,1,0,2,0,3,2,0,0,1,5
596146,2017,2017-07-01,142,5,4,1,1,2,0,4,0,0,0,0,4
596146,2017,2017-07-02,142,1,1,0,0,0,0,0,0,0,0,0,0
596146,2017,2017-07-03,142,5,4,0,1,4,1,8,1,3,0,0,13
596146,2017,2017-07-04,142,4,3,0,1,1,0,1,0,0,0,0,2
596146,2017,2017-07-05,142,4,3,0,1,0,0,0,0,0,0,0,1
596146,2017,2017-07-06,142,4,3,0,1,1,0,1,1,2,0,0,5
596146,2017,2017-07-07,142,4,4,1,0,2,0,2,2,1,0,0,4
596146,2017,2017-07-09,142,4,4,0,0,2,0,5,0,1,0,0,6
596146,2017,2017-07-14,142,5,3,1,2,0,0,0,0,0,0,0,1
596146,2017,2017-07-15,142,5,5,0,0,2,0,2,1,0,0,0,3
596146,2017,2017-07-16,142,4,3,1,0,0,0,0,0,1,0,0,0
596146,2017,2017-07-17,142,4,4,1,0,0,0,0,0,0,0,0,-1
596146,2017,2017-07-18,142,5,5,0,0,2,0,3,0,0,0,0,3
596146,2017,2017-07-19,142,4,4,1,0,0,0,0,0,0,0,0,-1
596146,2017,2017-07-21,142,4,4,1,0,0,0,0,0,0,0,0,-1
596146,2017,2017-07-22,142,5,4,0,1,2,0,2,1,0,0,0,4
596146,2017,2017-07-23,142,4,4,1,0,1,0,1,0,0,0,0,0
596146,2017,2017-07-24,142,2,2,1,0,0,0,0,0,0,0,0,-1
596146,2017,2017-07-25,142,4,4,1,0,0,0,0,0,0,0,0,-1
596146,2017,2017-07-26,142,4,4,1,0,1,0,2,0,0,0,0,1
596146,2017,2017-07-28,142,5,3,1,2,1,0,2,0,0,0,0,3
596146,2017,2017-07-29,142,5,5,4,0,1,0,1,1,0,0,0,-2
596146,2017,2017-07-30,142,1,1,0,0,1,0,2,0,0,0,0,2
596146,2017,2017-08-01,142,4,4,1,0,0,0,0,0,0,0,0,-1
596146,2017,2017-08-02,142,4,4,1,0,0,0,0,0,0,0,0,-1
596146,2017,2017-08-03,142,3,3,1,0,0,0,0,0,0,0,0,-1
596146,2017,2017-08-05,142,3,3,1,0,0,0,0,0,0,0,0,-1
596146,2017,2017-08-06,142,4,4,1,0,1,1,4,1,2,0,0,6
596146,2017,2017-08-07,142,1,1,0,0,0,0,0,0,0,0,0,0
596146,2017,2017-08-08,142,5,4,0,1,3,2,9,2,3,0,0,15
596146,2017,2017-08-09,142,5,3,0,2,0,0,0,1,0,0,0,3
596146,2017,2017-08-10,142,5,5,1,0,0,0,0,0,0,0,0,-1
596146,2017,2017-08-11,142,5,5,0,0,3,1,6,1,3,0,0,10
596146,2017,2017-08-12,142,6,5,0,0,2,0,2,2,0,0,1,5
596146,2017,2017-08-13,142,1,1,0,0,0,0,0,0,0,0,0,0
596146,2017,2017-08-15,142,4,4,1,0,1,0,2,0,0,0,0,1
596146,2017,2017-08-17,142,3,3,1,0,1,0,1,0,0,0,0,0
596146,2017,2017-08-17,142,3,3,0,0,1,1,4,1,1,0,0,6
596146,2017,2017-08-18,142,5,5,0,0,2,1,5,1,1,0,0,7
596146,2017,2017-08-19,142,5,5,1,0,1,0,1,0,2,0,0,2
596146,2017,2017-08-20,142,4,4,1,0,1,0,2,1,2,0,0,4
596146,2017,2017-08-21,142,3,3,1,0,0,0,0,0,0,0,0,-1
596146,2017,2017-08-23,142,4,3,1,1,0,0,0,0,0,1,0,1
596146,2017,2017-08-24,142,1,1,0,0,0,0,0,0,0,0,0,0
596146,2017,2017-08-25,142,4,3,1,0,0,0,0,0,1,0,0,0
596146,2017,2017-08-26,142,4,4,1,0,1,1,4,1,4,0,0,8
596146,2017,2017-08-27,142,5,3,3,2,0,0,0,0,0,0,0,-1
596146,2017,2017-08-29,142,4,3,0,1,1,0,2,2,0,1,0,6
596146,2017,2017-08-31,142,5,3,1,0,1,0,2,0,2,0,1,4
596146,2017,2017-09-01,142,4,4,0,0,2,0,3,2,0,0,0,5
596146,2017,2017-09-03,142,3,2,0,1,0,0,0,0,0,0,0,1
596146,2017,2017-09-04,142,4,4,2,0,1,0,1,0,1,0,0,0
596146,2017,2017-09-05,142,3,3,1,0,0,0,0,0,0,0,0,-1
596146,2017,2017-09-06,142,1,1,0,0,0,0,0,0,1,0,0,1
596146,2017,2017-09-07,142,4,3,0,1,1,0,1,1,0,1,0,4
596146,2017,2017-09-08,142,5,4,1,1,0,0,0,0,0,0,0,0
596146,2017,2017-09-09,142,3,3,1,0,1,0,1,0,0,0,0,0
596146,2017,2017-09-13,142,3,3,0,0,1,0,1,0,0,0,0,1
596146,2017,2017-09-14,142,1,0,0,0,0,0,0,0,0,0,1,1
596146,2017,2017-09-15,142,3,3,0,0,1,0,1,0,0,0,0,1
596146,2017,2017-09-16,142,3,3,1,0,0,0,0,0,0,0,0,-1
596146,2017,2017-09-17,142,5,4,0,1,0,0,0,0,0,0,0,1
596146,2017,2017-09-18,142,1,0,0,1,0,0,0,0,0,0,0,1
596146,2017,2017-09-19,142,4,4,1,0,1,1,4,1,1,0,0,5
596146,2017,2017-09-20,142,4,4,2,0,0,0,0,0,0,0,0,-2
596146,2017,2017-09-21,142,5,5,1,0,2,0,3,1,2,0,0,5
596146,2017,2017-09-22,142,4,4,2,0,2,1,5,1,2,0,0,6
596146,2017,2017-09-26,142,5,5,2,0,1,0,2,1,0,0,0,1
596146,2017,2017-09-27,142,4,4,1,0,1,0,2,0,0,0,0,1
596146,2017,2017-09-28,142,4,4,1,0,2,0,2,1,0,0,0,2
596146,2017,2017-09-29,142,4,4,2,0,0,0,0,0,0,0,0,-2
596146,2017,2017-09-30,142,4,3,3,1,0,0,0,0,1,0,0,-1
596146,2018,2018-03-29,142,5,4,0,1,1,0,1,0,0,0,0,2
596146,2018,2018-03-31,142,4,3,0,1,2,1,6,1,1,0,0,9
596146,2018,2018-04-01,142,4,3,0,1,0,0,0,0,0,0,0,1
596146,2018,2018-04-02,142,4,3,1,1,1,0,2,0,1,0,0,3
596146,2018,2018-04-04,142,4,4,0,0,1,0,1,0,0,0,0,1
596146,2018,2018-04-05,142,4,4,0,0,1,0,1,0,0,0,0,1
596146,2018,2018-04-07,142,2,1,0,1,0,0,0,0,0,0,0,1
596146,2018,2018-04-09,142,4,4,2,0,1,0,1,0,0,0,0,-1
596146,2018,2018-04-10,142,2,2,0,0,0,0,0,0,0,0,0,0
596146,2018,2018-04-11,142,5,4,1,1,2,2,8,3,3,0,0,14
596146,2018,2018-04-12,142,4,3,0,1,0,0,0,0,0,0,0,1
596146,2018,2018-04-17,142,4,3,0,1,1,0,2,1,0,0,0,4
596146,2018,2018-04-18,142,3,3,0,0,1,0,1,0,0,0,0,1
596146,2018,2018-04-20,142,4,4,1,0,2,1,5,1,1,0,0,6
596146,2018,2018-04-21,142,3,3,0,0,1,0,1,0,0,0,0,1
596146,2018,2018-04-22,142,4,4,2,0,1,0,2,0,1,0,0,1
596146,2018,2018-04-23,142,4,4,0,0,1,0,2,0,0,0,0,2
596146,2018,2018-04-24,142,4,4,0,0,1,0,2,1,0,0,0,3
596146,2018,2018-04-25,142,5,5,1,0,3,0,3,1,1,0,0,4
596146,2018,2018-04-26,142,4,4,1,0,0,0,0,0,0,0,0,-1
596146,2018,2018-04-27,142,5,5,0,0,3,0,4,0,1,0,0,5
596146,2018,2018-04-28,142,4,4,0,0,0,0,0,0,0,0,0,0
596146,2018,2018-04-29,142,4,4,0,0,0,0,0,0,0,0,0,0
596146,2018,2018-04-30,142,5,5,0,0,3,0,7,1,1,0,0,9
596146,2018,2018-05-01,142,4,3,1,1,1,0,1,1,0,0,0,2
596146,2018,2018-05-02,142,4,4,2,0,1,0,1,1,1,0,0,1
596146,2018,2018-05-03,142,4,4,1,0,0,0,0,0,0,0,0,-1
596146,2018,2018-05-04,142,5,4,1,1,1,0,1,0,0,0,0,1
596146,2018,2018-05-05,142,5,2,0,3,0,0,0,2,0,0,0,5
596146,2018,2018-05-06,142,4,4,2,0,0,0,0,0,1,0,0,-1
596146,2018,2018-05-07,142,5,5,0,0,2,0,3,1,1,0,0,5
596146,2018,2018-05-08,142,5,4,1,1,1,0,2,1,0,0,0,3
596146,2018,2018-05-10,142,4,3,1,1,1,1,4,1,1,0,0,6
596146,2018,2018-05-11,142,1,0,0,1,0,0,0,1,0,0,0,2
596146,2018,2018-05-12,142,5,5,0,0,0,0,0,0,0,0,0,0
596146,2018,2018-05-13,142,4,4,1,0,0,0,0,0,0,0,0,-1
596146,2018,2018-05-14,142,4,4,1,0,0,0,0,0,0,0,0,-1
596146,2018,2018-05-15,142,4,4,0,0,0,0,0,0,0,0,0,0
596146,2018,2018-05-16,142,4,4,1,0,1,0,1,0,1,0,0,1
596146,2018,2018-05-18,142,4,2,0,1,2,1,6,1,3,0,0,11
596146,2018,2018-05-19,142,4,3,1,1,0,0,0,0,0,0,0,0
596146,2018,2018-05-20,142,4,2,0,2,1,0,1,1,1,0,0,5
596146,2018,2018-05-21,142,4,4,1,0,1,0,2,0,2,0,0,3
596146,2018,2018-05-22,142,2,2,0,0,1,0,2,1,0,0,0,3
596146,2018,2018-05-23,142,4,3,2,1,0,0,0,0,0,0,0,-1
596146,2018,2018-05-25,142,3,3,0,0,2,1,5,1,1,0,0,7
596146,2018,2018-05-26,142,5,5,1,0,2,0,3,1,1,0,0,4
596146,2018,2018-05-27,142,4,4,0,0,0,0,0,0,0,0,0,0
596146,2018,2018-05-28,142,5,5,0,0,2,0,5,1,0,0,0,6
596146,2018,2018-05-29,142,6,4,2,2,0,0,0,0,0,0,0,0
596146,2018,2018-05-30,142,5,4,2,1,0,0,0,1,0,0,0,0
596146,2018,2018-05-31,142,4,3,1,1,1,0,1,1,0,0,0,2
596146,2018,2018-06-01,142,4,4,0,0,0,0,0,0,0,0,0,0
596146,2018,2018-06-02,142,4,4,2,0,1,0,1,1,1,0,0,1
596146,2018,2018-06-03,142,4,3,0,1,0,0,0,0,0,0,0,1
596146,2018,2018-06-05,142,4,4,0,0,0,0,0,0,0,0,0,0
596146,2018,2018-06-05,142,4,4,1,0,2,0,2,0,0,0,0,1
596146,2018,2018-06-06,142,4,2,1,2,0,0,0,0,0,0,0,1
596146,2018,2018-06-08,142,4,3,1,1,1,0,1,1,0,0,0,2
596146,2018,2018-06-09,142,4,4,0,0,1,0,1,0,0,0,0,1
596146,2018,2018-06-10,142,4,2,0,2,0,0,0,1,0,1,0,4
596146,2018,2018-06-12,142,4,4,2,0,0,0,0,0,0,0,0,-2
596146,2018,2018-06-13,142,1,1,1,0,0,0,0,0,0,0,0,-1
596146,2018,2018-06-14,142,4,3,2,1,0,0,0,0,0,0,0,-1
596146,2018,2018-06-15,142,4,4,0,0,0,0,0,0,0,0,0,0
596146,2018,2018-06-16,142,5,5,0,0,1,0,2,0,2,0,0,4
596146,2018,2018-06-17,142,4,4,0,0,1,0,1,0,0,0,0,1
596146,2018,2018-06-20,142,3,3,0,0,1,1,4,1,2,0,0,7
596146,2018,2018-06-21,142,3,3,1,0,0,0,0,0,0,0,0,-1
596146,2018,2018-06-22,142,3,3,0,0,1,0,2,1,0,0,0,3
596146,2018,2018-06-23,142,4,3,0,1,1,0,1,0,0,0,0,2
596146,2018,2018-06-24,142,3,3,1,0,0,0,0,0,0,0,0,-1
596146,2018,2018-06-26,142,4,4,0,0,0,0,0,0,0,0,0,0
596146,2018,2018-06-27,142,4,4,2,0,0,0,0,0,0,0,0,-2
596146,2018,2018-06-28,142,4,3,0,1,2,0,2,0,1,1,0,5
596146,2018,2018-06-29,142,5,5,2,0,1,0,1,1,0,0,0,0
596146,2018,2018-06-30,142,4,4,0,0,1,0,1,1,0,1,0,3
596146,2018,2018-07-01,142,1,1,0,0,0,0,0,0,0,0,0,0
596146,2018,2018-07-02,142,4,4,1,0,2,0,2,0,0,0,0,1
596146,2018,2018-07-03,142,4,3,1,1,0,0,0,0,0,0,0,0
596146,2018,2018-07-04,142,4,4,2,0,0,0,0,0,0,0,0,-2
596146,2018,2018-07-05,142,4,4,0,0,2,0,3,1,1,0,0,5
596146,2018,2018-07-06,142,4,4,0,0,1,1,4,1,2,0,0,7
596146,2018,2018-07-07,142,4,3,0,1,1,1,4,2,1,0,0,8
596146,2018,2018-07-08,142,4,3,0,1,2,0,2,2,0,0,0,5
596146,2018,2018-07-09,142,4,4,0,0,1,0,1,0,0,0,0,1
596146,2018,2018-07-10,142,4,4,2,0,1,0,3,1,1,0,0,3
596146,2018,2018-07-11,142,4,3,0,1,1,0,1,2,0,0,0,4
596146,2018,2018-07-12,142,4,3,0,1,0,0,0,1,0,0,0,2
596146,2018,2018-07-13,142,5,5,2,0,1,0,1,1,1,0,0,1
596146,2018,2018-07-14,142,5,4,2,1,1,1,4,1,1,0,0,5
596146,2018,2018-07-15,142,5,2,0,3,0,0,0,1,0,0,0,4
596146,2018,2018-07-20,142,5,4,1,0,1,0,1,0,1,0,0,1
596146,2018,2018-07-21,142,4,3,1,1,0,0,0,0,0,0,0,0
596146,2018,2018-07-22,142,3,3,0,0,1,1,4,1,1,0,0,6
596146,2018,2018-07-23,142,4,4,2,0,1,1,4,1,2,0,0,5
596146,2018,2018-07-24,142,4,4,1,0,1,0,1,0,0,0,0,0
596146,2018,2018-07-25,142,6,4,0,1,1,0,2,3,1,0,1,8
596146,2018,2018-07-26,142,4,4,1,0,1,0,1,0,0,0,0,0
596146,2018,2018-07-27,142,4,3,1,0,1,0,2,1,0,0,1,3
596146,2018,2018-07-29,142,1,1,1,0,0,0,0,0,0,0,0,-1
596146,2018,2018-07-30,142,4,4,0,0,1,0,1,1,0,0,0,2
596146,2018,2018-07-31,142,4,4,0,0,2,0,3,0,0,0,0,3
596146,2018,2018-08-01,142,3,3,1,0,1,0,1,0,0,0,0,0
596146,2018,2018-08-03,142,4,1,0,3,0,0,0,1,0,0,0,4
596146,2018,2018-08-04,142,4,3,0,1,3,1,6,2,2,0,0,11
596146,2018,2018-08-05,142,4,3,1,1,2,0,3,1,0,0,0,4
596146,2018,2018-08-06,142,4,3,1,1,0,0,0,0,0,0,0,0
596146,2018,2018-08-07,142,4,4,1,0,0,0,0,0,0,0,0,-1
596146,2018,2018-08-08,142,4,4,1,0,0,0,0,0,0,0,0,-1
596146,2018,2018-08-09,142,4,4,1,0,1,0,2,1,0,0,0,2
596146,2018,2018-08-10,142,4,4,0,0,0,0,0,0,0,0,0,0
596146,2018,2018-08-11,142,1,1,0,0,0,0,0,0,0,0,0,0
596146,2018,2018-08-12,142,3,3,1,0,1,1,4,1,1,0,0,5
596146,2018,2018-08-14,142,4,4,0,0,2,0,2,0,0,0,0,2
596146,2018,2018-08-15,142,4,4,1,0,1,0,2,1,0,0,0,2
596146,2018,2018-08-16,142,5,4,2,0,1,0,1,1,0,0,1,1
596146,2018,2018-08-18,142,4,3,0,1,0,0,0,1,0,0,0,2
596146,2018,2018-08-19,142,4,3,0,1,1,1,4,1,1,0,0,7
596146,2018,2018-08-20,142,4,4,1,0,2,1,7,1,1,0,0,8
596146,2018,2018-08-21,142,4,4,1,0,0,0,0,0,0,0,0,-1
596146,2018,2018-08-22,142,4,3,1,0,1,0,2,1,0,0,1,3
596146,2018,2018-08-23,142,4,4,0,0,1,1,4,1,1,0,0,6
596146,2018,2018-08-24,142,4,3,1,1,0,0,0,0,0,0,0,0
596146,2018,2018-08-25,142,4,4,1,0,0,0,0,0,0,0,0,-1
596146,2018,2018-08-26,142,4,3,0,1,0,0,0,0,0,0,0,1
596146,2018,2018-08-28,142,4,4,1,0,1,0,1,0,0,0,0,0
596146,2018,2018-08-29,142,1,1,0,0,0,0,0,0,0,0,0,0
596146,2018,2018-08-30,142,4,4,3,0,0,0,0,0,0,0,0,-3
596146,2018,2018-08-31,142,5,5,0,0,2,0,2,2,0,0,0,4
596146,2018,2018-09-01,142,4,3,0,1,0,0,0,0,0,0,0,1
596146,2018,2018-09-02,142,4,3,1,1,0,0,0,0,0,0,0,0
596146,2018,2018-09-03,142,2,1,1,1,0,0,0,0,0,0,0,0
596146,2018,2018-09-04,142,4,3,1,1,0,0,0,0,0,0,0,0
596146,2018,2018-09-05,142,4,4,1,0,2,0,2,0,0,0,0,1
596146,2018,2018-09-07,142,5,4,0,1,1,0,1,1,1,0,0,4
596146,2018,2018-09-08,142,3,2,1,1,0,0,0,1,0,0,0,1
596146,2018,2018-09-09,142,4,3,1,1,1,0,2,1,0,0,0,3
596146,2018,2018-09-10,142,1,1,1,0,0,0,0,0,0,0,0,-1
596146,2018,2018-09-11,142,5,4,1,1,2,0,3,1,1,0,0,5
596146,2018,2018-09-12,142,3,3,0,0,2,0,3,1,1,0,0,5
596146,2018,2018-09-13,142,4,3,0,1,0,0,0,0,0,0,0,1
596146,2018,2018-09-14,142,5,5,0,0,1,0,1,0,0,0,0,1
596146,2018,2018-09-15,142,4,2,0,1,0,0,0,1,1,0,0,3
596146,2018,2018-09-16,142,5,4,0,1,1,1,4,2,1,0,0,8
596146,2018,2018-09-17,142,4,3,0,1,0,0,0,0,0,0,0,1
596146,2018,2018-09-18,142,1,1,1,0,0,0,0,0,0,0,0,-1
596146,2018,2018-09-19,142,4,3,0,1,0,0,0,1,0,0,0,2
596146,2018,2018-09-21,142,5,5,0,0,1,0,1,1,0,0,0,2
596146,2018,2018-09-22,142,4,3,1,1,0,0,0,0,0,1,0,1
596146,2018,2018-09-23,142,4,4,0,0,1,0,1,1,1,0,0,3
596146,2018,2018-09-25,142,4,3,0,1,0,0,0,0,0,0,0,1
596146,2018,2018-09-27,142,4,3,1,1,1,0,1,0,1,0,0,2
596146,2018,2018-09-28,142,4,4,0,0,0,0,0,0,0,0,0,0
596146,2018,2018-09-28,142,5,4,1,0,1,0,1,0,2,0,1,3
596146,2018,2018-09-30,142,4,4,0,0,2,1,6,2,2,0,0,10
596146,2019,2019-03-28,142,4,4,0,0,0,0,0,0,0,0,0,0
596146,2019,2019-03-30,142,4,4,2,0,0,0,0,0,0,0,0,-2
596146,2019,2019-03-31,142,4,3,0,1,1,0,1,0,0,0,0,2
596146,2019,2019-04-02,142,6,4,1,2,2,0,2,1,0,0,0,4
596146,2019,2019-04-03,142,5,5,2,0,1,0,1,0,2,0,0,1
596146,2019,2019-04-05,142,5,5,2,0,1,1,4,1,2,0,0,5
596146,2019,2019-04-06,142,5,5,0,0,2,1,5,1,1,0,0,7
596146,2019,2019-04-07,142,4,4,1,0,2,1,5,1,1,0,0,6
596146,2019,2019-04-09,142,6,6,1,0,1,0,1,0,1,0,0,1
596146,2019,2019-04-10,142,4,4,1,0,2,0,3,0,1,0,0,3
596146,2019,2019-04-13,142,4,3,0,1,1,0,1,1,0,0,0,3
596146,2019,2019-04-14,142,5,5,1,0,1,0,2,1,0,0,0,2
596146,2019,2019-04-16,142,4,2,0,2,0,0,0,1,0,0,0,3
596146,2019,2019-04-17,142,4,4,2,0,1,0,2,1,0,0,0,1
596146,2019,2019-04-18,142,5,4,1,1,0,0,0,0,0,0,0,0
596146,2019,2019-04-22,142,5,3,0,2,1,0,1,2,1,0,0,6
596146,2019,2019-04-23,142,3,3,1,0,1,0,1,0,1,0,0,1
596146,2019,2019-04-24,142,4,4,1,0,0,0,0,0,0,0,0,-1
596146,2019,2019-04-26,142,4,4,0,0,2,1,5,1,1,0,0,7
596146,2019,2019-04-27,142,5,4,1,0,2,2,8,2,4,0,0,13
596146,2019,2019-04-28,142,4,4,0,0,2,1,6,2,1,0,0,9
596146,2019,2019-04-29,142,4,3,0,1,0,0,0,0,0,0,0,1
596146,2019,2019-04-30,142,4,3,1,1,2,0,3,0,0,0,0,3
596146,2019,2019-05-01,142,4,4,0,0,1,0,2,1,0,0,0,3
596146,2019,2019-05-02,142,5,4,1,0,0,0,0,0,1,0,0,0
596146,2019,2019-05-03,142,4,4,1,0,0,0,0,0,0,0,0,-1
596146,2019,2019-05-04,142,4,3,0,1,1,0,1,0,0,0,0,2
596146,2019,2019-05-05,142,4,3,2,1,0,0,0,0,0,0,0,-1
596146,2019,2019-05-06,142,4,4,1,0,0,0,0,0,0,0,0,-1
596146,2019,2019-05-07,142,5,5,0,0,2,0,3,1,0,0,0,4
596146,2019,2019-05-08,142,6,5,0,1,2,0,2,2,0,0,0,5
596146,2019,2019-05-10,142,5,4,0,1,1,1,4,1,1,0,0,7
596146,2019,2019-05-11,142,5,5,1,0,0,0,0,0,0,0,0,-1
596146,2019,2019-05-11,142,5,4,0,0,1,0,1,0,1,0,0,2
596146,2019,2019-05-12,142,4,4,0,0,0,0,0,0,0,0,0,0
596146,2019,2019-05-13,142,1,1,0,0,0,0,0,0,0,0,0,0
596146,2019,2019-05-14,142,4,3,0,0,1,0,1,1,0,0,1,3
596146,2019,2019-05-15,142,5,4,0,1,0,0,0,0,0,0,0,1
596146,2019,2019-05-16,142,5,4,2,0,1,1,4,2,1,0,1,6
596146,2019,2019-05-17,142,4,4,0,0,2,0,2,0,3,0,0,5
596146,2019,2019-05-18,142,6,5,1,1,1,0,2,2,0,0,0,4
596146,2019,2019-05-20,142,5,4,1,1,2,0,2,0,0,0,0,2
596146,2019,2019-05-21,142,5,4,0,1,2,0,3,2,0,0,0,6
596146,2019,2019-05-23,142,6,5,0,1,3,1,7,4,2,1,0,15
596146,2019,2019-05-24,142,5,4,0,0,3,1,7,2,4,0,0,13
596146,2019,2019-05-26,142,4,4,2,0,2,1,6,2,4,0,0,10
596146,2019,2019-05-27,142,4,4,0,0,2,0,3,0,0,0,0,3
596146,2019,2019-05-28,142,4,4,1,0,1,0,2,1,2,0,0,4
596146,2019,2019-05-30,142,4,4,1,0,0,0,0,0,1,0,0,0
596146,2019,2019-05-31,142,5,5,0,0,0,0,0,0,0,0,0,0
596146,2019,2019-06-01,142,5,4,2,1,0,0,0,1,0,0,0,0
596146,2019,2019-06-04,142,4,4,3,0,0,0,0,0,0,0,0,-3
596146,2019,2019-06-05,142,5,4,1,1,0,0,0,0,0,0,0,0
596146,2019,2019-06-06,142,5,4,0,1,4,3,13,3,4,0,0,21
596146,2019,2019-06-08,142,4,2,0,2,0,0,0,2,0,0,0,4
596146,2019,2019-06-09,142,5,4,0,1,1,0,2,0,0,0,0,3
596146,2019,2019-06-11,142,4,4,1,0,1,0,2,1,0,0,0,2
596146,2019,2019-06-12,142,5,5,0,0,1,1,4,1,1,0,0,6
596146,2019,2019-06-13,142,5,3,1,2,1,0,1,1,2,0,0,5
596146,2019,2019-06-14,142,4,2,0,2,1,0,1,1,0,0,0,4
596146,2019,2019-06-15,142,4,3,0,1,1,1,4,1,1,0,0,7
596146,2019,2019-06-16,142,6,6,2,0,4,0,6,1,2,0,0,7
596146,2019,2019-06-17,142,4,3,1,1,0,0,0,0,0,0,0,0
596146,2019,2019-06-18,142,6,5,2,1,3,1,6,1,3,0,0,9
596146,2019,2019-06-19,142,5,5,2,0,1,1,4,1,1,0,0,4
596146,2019,2019-06-20,142,4,4,0,0,0,0,0,0,0,0,0,0
596146,2019,2019-06-21,142,5,5,0,0,2,0,2,1,1,0,0,4
596146,2019,2019-06-22,142,4,4,0,0,0,0,0,0,0,0,0,0
596146,2019,2019-06-23,142,5,5,1,0,2,0,3,0,0,0,0,2
596146,2019,2019-06-25,142,3,2,0,0,0,0,0,0,0,0,1,1
596146,2019,2019-06-27,142,8,8,4,0,0,0,0,0,0,0,0,-4
596146,2019,2019-06-28,142,5,5,1,0,2,0,2,0,0,0,0,1
596146,2019,2019-06-29,142,5,5,0,0,2,2,8,2,2,0,0,12
