bref_id,season,name_bref,team_bref,ip_bref,g_bref,ir,is_count,is_pct
megilty01,2024,Tylor Megill,NYM,78.0,16,0,0,
mendida01,2024,Danny Mendick,CHW,1.0,1,0,0,
mercami01,2024,Michael Mercado,PHI,13.0,5,0,0,
merryju01,2024,Julian Merryweather,CHC,15.0,15,5,4,20.0
mervima01,2024,Matt Mervis,CHC,0.2,1,0,0,
milleer01,2024,Erik Miller*,SFG,67.1,73,16,5,69.0
millema03,2024,Mason Miller,OAK,65.0,55,8,1,87.0
milleow01,2024,Owen Miller,MIL,2.0,1,0,0,
millery01,2024,Ryan Miller,LAA,13.0,13,7,3,57.0
millesh01,2024,Shelby Miller,DET,55.2,51,21,6,71.0
millety01,2024,Tyson Miller,TOT,62.0,58,37,10,73.0
milneho01,2024,Hoby Milner*,MIL,64.2,61,49,17,65.0
minteaj01,2024,A.J. Minter*,ATL,34.1,39,13,5,62.0
misiean01,2024,Anthony Misiewicz*,NYY,1.0,1,0,0,
mizeca01,2024,Casey Mize,DET,102.1,22,1,0,100.0
mlodzca01,2024,Carmen Mlodzinski,PIT,50.2,40,8,2,75.0
molinan01,2024,Anthony Molina,COL,59.2,35,15,4,73.0
mollsa01,2024,Sam Moll*,CIN,37.2,48,22,1,95.0
monteke01,2024,Keider Montero,DET,98.1,19,2,2,0.0
montera01,2024,Rafael Montero,HOU,38.1,41,9,3,67.0
montgjo01,2024,Jordan Montgomery*,ARI,117.0,25,3,3,0.0
montgma01,2024,Mason Montgomery*,TBR,9.2,9,2,1,50.0
moorema02,2024,Matt Moore*,LAA,48.1,51,12,6,50.0
morejad01,2024,Adrián Morejón*,SDP,63.2,60,23,8,65.0
morgael01,2024,Eli Morgan,CLE,42.0,32,14,4,71.0
mulleky01,2024,Kyle Muller*,OAK,49.1,21,8,3,62.0
munozan01,2024,Andrés Muñoz,SEA,59.1,60,26,9,65.0
munozro01,2024,Roddery Muñoz,MIA,82.2,18,0,0,
mushipa01,2024,Parker Mushinski*,HOU,11.0,10,0,0,
myersto01,2024,Tobias Myers,MIL,138.0,27,0,0,
nanceto01,2024,Tommy Nance,TOR,22.0,20,3,0,100.0
nardian01,2024,Andrew Nardi*,MIA,49.2,59,36,20,44.0
nastrni01,2024,Nick Nastrini,CHW,35.2,9,3,0,100.0
neelyja01,2024,Jack Neely,CHC,6.0,6,0,0,
nelsoky01,2024,Kyle Nelson*,ARI,10.2,11,9,7,22.0
nelsoni01,2024,Nick Nelson,PHI,5.1,4,1,0,100.0
nelsory01,2024,Ryne Nelson,ARI,150.2,28,2,1,50.0
nerishe01,2024,Hector Neris,TOT,59.1,62,17,4,76.0
newcose01,2024,Sean Newcomb*,OAK,10.0,7,2,0,100.0
nicolky01,2024,Kyle Nicolas,PIT,54.2,51,19,8,58.0
nittovi01,2024,Vinny Nittoli,TOT,12.0,9,1,0,100.0
nunezde01,2024,Dedniel Núñez,NYM,35.0,25,13,0,100.0
obrieri01,2024,Riley O'Brien,STL,8.0,8,3,2,33.0
okertst01,2024,Steven Okert*,MIN,35.1,44,21,11,48.0
olougja01,2024,Jack O'Loughlin*,OAK,9.2,4,2,2,0.0
ortizlu02,2024,Luis Ortiz,PHI,0.2,1,1,0,100.0
ortizlu03,2024,Luis Ortiz,PIT,135.2,37,14,5,64.0
ortka01,2024,Kaleb Ort,HOU,24.2,22,9,3,67.0
orzeer01,2024,Eric Orze,NYM,1.2,2,0,0,
otanemi01,2024,Michel Otañez,OAK,34.0,36,22,11,50.0
ottavad01,2024,Adam Ottavino,NYM,56.0,60,20,5,75.0
paganem01,2024,Emilio Pagán,CIN,38.0,38,12,4,67.0
palenda01,2024,Daniel Palencia,CHC,14.2,10,1,1,0.0
pallaan01,2024,Andre Pallante,STL,121.1,29,6,3,50.0
pareden01,2024,Enoli Paredes,TOT,21.2,18,8,3,62.0
parsowe01,2024,Wes Parsons,TOT,9.0,4,0,0,
payamjo01,2024,Joel Payamps,MIL,59.0,68,16,2,87.0
pearsna01,2024,Nate Pearson,TOT,66.1,60,23,11,52.0
pegueel01,2024,Elvis Peguero,MIL,51.1,52,24,15,37.0
penniwa01,2024,Walter Pennington*,TOT,18.0,16,11,4,64.0
penroza01,2024,Zach Penrod*,BOS,4.0,7,4,1,75.0
perallu01,2024,Luis Peralta*,COL,12.1,15,18,2,89.0
peralsa01,2024,Sammy Peralta*,CHW,15.0,9,6,2,67.0
peralwa01,2024,Wandy Peralta*,SDP,38.1,46,18,8,56.0
peredjh01,2024,Jhonny Pereda,MIA,0.1,1,3,0,100.0
perezci01,2024,Cionel Pérez*,BAL,53.2,62,30,10,67.0
petermi01,2024,Michael Petersen,TOT,19.2,16,2,0,100.0
phillev01,2024,Evan Phillips,LAD,54.2,61,19,6,68.0
phillty01,2024,Tyler Phillips,PHI,36.2,8,0,0,
pintori01,2024,Ricardo Pinto,PHI,10.2,6,0,0,
pintri01,2024,Riley Pint,COL,3.1,4,3,2,33.0
pivetni01,2024,Nick Pivetta,BOS,145.2,27,1,0,100.0
pocheco01,2024,Colin Poche*,TBR,37.1,43,13,3,77.0
popza01,2024,Zach Pop,TOR,48.1,58,41,8,80.0
poteeco01,2024,Cody Poteet,NYY,24.1,5,1,0,100.0
prattni01,2024,Nick Pratto*,KCR,1.0,1,0,0,
pressry01,2024,Ryan Pressly,HOU,56.2,59,6,1,83.0
priesqu01,2024,Quinn Priester,TOT,49.2,11,0,0,
pruitau01,2024,Austin Pruitt,TEX,4.1,4,3,2,33.0
pukaj01,2024,A.J. Puk*,TOT,71.1,62,26,7,73.0
quijajo01,2024,José Quijada*,LAA,19.1,22,2,0,100.0
raineta01,2024,Tanner Rainey,WSN,51.0,50,7,1,86.0
raleybr01,2024,Brooks Raley*,NYM,7.0,8,4,1,75.0
ramirem01,2024,Emmanuel Ramirez,MIA,20.2,15,2,0,100.0
ramirer02,2024,Erasmo Ramírez,TBR,20.2,13,9,2,78.0
ramirni01,2024,Nick Ramirez*,LAD,13.1,8,0,0,
ramiryo01,2024,Yohan Ramírez,TOT,45.0,38,10,3,70.0
rasmudr01,2024,Drew Rasmussen,TBR,28.2,16,0,0,
reaco01,2024,Colin Rea,MIL,167.2,32,2,1,50.0
reidfse01,2024,Sean Reid-Foley,NYM,21.2,23,7,2,71.0
reyesge01,2024,Gerardo Reyes,OAK,4.0,3,0,0,
reyespa01,2024,Pablo Reyes,BOS,1.0,1,0,0,
reynose01,2024,Sean Reynolds,SDP,11.0,9,4,4,0.0
ribalor01,2024,Orlando Ribalta,WSN,3.1,4,4,3,25.0
richaly01,2024,Lyon Richardson,CIN,0.2,1,0,0,
richatr01,2024,Trevor Richards,TOT,65.1,55,19,7,63.0
rivasle01,2024,Leo Rivas,SEA,2.0,2,0,0,
riverem01,2024,Emmanuel Rivera,MIA,4.0,4,0,0,
roberda08,2024,David Robertson,TEX,72.0,68,33,7,79.0
roberda11,2024,Daniel Robert,TEX,5.2,4,0,0,
roberet01,2024,Ethan Roberts,CHC,26.2,21,7,0,100.0
roberni01,2024,Nick Robertson,TOT,13.1,9,4,2,50.0
rodrijo06,2024,Joely Rodríguez*,BOS,13.2,14,5,2,60.0
rodrima01,2024,Manuel Rodríguez,TBR,37.2,40,13,5,62.0
rodrira02,2024,Randy Rodríguez,SFG,52.1,35,23,9,61.0
rodriye01,2024,Yerry Rodríguez,TOT,21.2,16,14,9,36.0
rogerjo01,2024,Josh Rogers*,COL,11.0,6,7,4,43.0
rogerta01,2024,Taylor Rogers*,SFG,60.0,64,34,9,74.0
rogerty01,2024,Tyler Rogers,SFG,70.1,77,20,10,50.0
rojasjo01,2024,Josh Rojas,SEA,2.0,2,0,0,
rojasmi02,2024,Miguel Rojas,LAD,1.0,1,0,0,
romanjo03,2024,Jordan Romano,TOR,13.2,15,1,0,100.0
romerjo01,2024,JoJo Romero*,STL,59.0,65,34,10,71.0
rortvbe01,2024,Ben Rortvedt,TBR,2.0,1,0,0,
rosenke01,2024,Kenny Rosenberg*,LAA,24.0,7,1,0,100.0
rossjo01,2024,Joe Ross,MIL,74.0,25,0,0,
rouppla01,2024,Landen Roupp,SFG,50.1,23,6,2,67.0
roycrch01,2024,Chris Roycroft,STL,34.1,27,9,5,44.0
ruizjo01,2024,José Ruiz,PHI,51.0,52,13,4,69.0
rutleja01,2024,Jackson Rutledge,WSN,8.1,3,0,0,
ryanry01,2024,Ryder Ryan,PIT,20.2,15,5,3,40.0
saalfan01,2024,Andrew Saalfrank*,ARI,1.0,2,3,2,33.0
sabroer01,2024,Erik Sabrowski*,CLE,12.2,8,6,0,100.0
salazed01,2024,Eduardo Salazar,TOT,29.1,26,13,5,62.0
sammobr01,2024,Bryan Sammons*,DET,27.1,6,6,0,100.0
sanchsi01,2024,Sixto Sánchez,MIA,35.2,14,2,0,100.0
sandlni01,2024,Nick Sandlin,CLE,57.2,68,45,17,62.0
sandsco01,2024,Cole Sands,MIN,71.1,62,25,11,56.0
sanomi01,2024,Miguel Sanó,LAA,0.1,1,3,0,100.0
santade01,2024,Dennis Santana,TOT,71.2,62,31,7,77.0
santito01,2024,Tony Santillan,CIN,30.0,29,16,2,87.0
santogr01,2024,Gregory Santos,SEA,7.1,8,1,0,100.0
sauceta01,2024,Tayler Saucedo*,SEA,38.2,53,42,18,57.0
sauerma01,2024,Matt Sauer,KCR,16.1,14,1,0,100.0
sborzjo01,2024,Josh Sborz,TEX,16.1,17,7,1,86.0
schrejo01,2024,John Schreiber,KCR,51.2,59,26,7,73.0
scottta01,2024,Tanner Scott*,TOT,72.0,72,19,0,100.0
scottta02,2024,Tayler Scott,HOU,68.2,62,27,10,63.0
selbyco01,2024,Colin Selby,TOT,7.0,5,4,1,75.0
sewalpa01,2024,Paul Sewald,ARI,39.2,42,6,2,67.0
shawbr01,2024,Bryan Shaw,CHW,4.0,5,4,2,50.0
shrevch01,2024,Chasen Shreve*,COL,1.0,1,0,0,
shugach01,2024,Chase Shugart,BOS,8.2,6,3,1,67.0
shustja01,2024,Jared Shuster*,CHW,73.1,39,18,7,61.0
simslu01,2024,Lucas Sims,TOT,49.1,58,33,9,73.0
slateju01,2024,Justin Slaten,BOS,55.1,44,14,3,79.0
smithbu03,2024,Burch Smith,TOT,56.1,50,25,5,80.0
smithca06,2024,Cade Smith,CLE,75.1,74,36,2,94.0
smithdo02,2024,Dominic Smith*,BOS,3.0,3,0,0,
smithdr01,2024,Drew Smith,NYM,17.2,19,15,7,53.0
smithpa04,2024,Pavin Smith*,ARI,1.0,1,0,0,
smithwi04,2024,Will Smith*,KCR,41.1,45,13,5,62.0
smylydr01,2024,Drew Smyly*,CHC,58.2,50,17,7,59.0
sneadki01,2024,Kirby Snead*,SEA,10.1,11,4,1,75.0
snideco01,2024,Collin Snider,SEA,41.2,42,7,4,43.0
soriage01,2024,George Soriano,MIA,29.1,22,13,8,38.0
soriajo02,2024,José Soriano,LAA,113.0,22,0,0,
sorokmi01,2024,Michael Soroka,CHW,79.2,25,9,3,67.0
sotogr01,2024,Gregory Soto*,TOT,53.0,66,30,9,70.0
speasal01,2024,Alex Speas,HOU,2.0,1,0,0,
speiega01,2024,Gabe Speier*,SEA,23.2,29,14,5,64.0
spencmi01,2024,Mitch Spence,OAK,151.1,35,1,0,100.0
spierca01,2024,Carson Spiers,CIN,90.2,22,5,2,60.0
stanery01,2024,Ryne Stanek,TOT,55.1,63,15,7,53.0
staumjo01,2024,Josh Staumont,MIN,24.1,25,17,8,53.0
stefami01,2024,Michael Stefanic,LAA,1.0,1,0,0,
stephja01,2024,Jackson Stephens,ATL,3.1,3,2,2,0.0
sternju01,2024,Justin Sterner,TBR,4.0,2,0,0,
stewabr01,2024,Brock Stewart,MIN,15.2,16,3,0,100.0
strahma01,2024,Matt Strahm*,PHI,62.2,66,32,11,66.0
stratch01,2024,Chris Stratton,KCR,58.1,57,24,5,79.0
strathu01,2024,Hunter Stratton,PIT,37.2,36,21,9,57.0
strichu01,2024,Hunter Strickland,LAA,73.1,72,40,13,67.0
stripro01,2024,Ross Stripling,OAK,85.1,22,9,3,67.0
stromma01,2024,Marcus Stroman,NYY,154.2,30,0,0,
strzepe01,2024,Peter Strzelecki,CLE,11.2,10,1,0,100.0
stubbga01,2024,Garrett Stubbs,PHI,4.0,4,0,0,
suareal01,2024,Albert Suárez,BAL,133.2,32,4,2,50.0
suarejo01,2024,José Suarez*,LAA,52.1,22,16,7,56.0
suarero01,2024,Robert Suarez,SDP,65.0,65,24,8,67.0
suerowa01,2024,Wander Suero,HOU,0.0,1,0,0,
sulseco01,2024,Cole Sulser,TOT,16.1,10,3,2,33.0
suterbr01,2024,Brent Suter*,CIN,65.2,47,11,4,64.0
swanser01,2024,Erik Swanson,TOR,39.1,45,13,7,46.0
tatedi01,2024,Dillon Tate,TOT,36.2,33,17,8,53.0
taylotr01,2024,Troy Taylor,SEA,19.1,21,3,2,33.0
tellero01,2024,Rowdy Tellez*,PIT,2.2,3,2,2,0.0
tengka01,2024,Kai-Wei Teng,SFG,11.0,4,2,2,0.0
thielca01,2024,Caleb Thielbar*,MIN,47.1,59,25,10,60.0
thompke02,2024,Keegan Thompson,CHC,30.1,24,18,7,61.0
thompry02,2024,Ryan Thompson,ARI,66.1,67,19,8,58.0
thompza02,2024,Zack Thompson*,STL,17.0,5,5,2,60.0
thorntr01,2024,Trent Thornton,SEA,72.1,71,33,16,52.0
tinocje01,2024,Jesús Tinoco,TOT,40.2,32,15,3,80.0
tonkimi01,2024,Michael Tonkin,TOT,79.1,57,38,12,68.0
topaju01,2024,Justin Topa,MIN,2.1,3,3,2,33.0
torrelu01,2024,Luis Torrens,NYM,0.1,1,1,0,100.0
toussto01,2024,Touki Toussaint,CHW,23.0,11,3,2,33.0
treinbl01,2024,Blake Treinen,LAD,46.2,50,16,4,75.0
trevijo01,2024,Jose Trevino,NYY,2.0,2,0,0,
tuckeco01,2024,Cole Tucker,LAA,1.0,1,0,0,
turnbsp01,2024,Spencer Turnbull,PHI,54.1,17,1,0,100.0
tylerky01,2024,Kyle Tyler,MIA,31.2,8,0,0,
ucetaed01,2024,Edwin Uceta,TBR,41.2,30,10,2,80.0
urenajo01,2024,José Ureña,TEX,109.0,33,16,4,75.0
uribeab01,2024,Abner Uribe,MIL,14.1,14,0,0,
uwasana01,2024,Naoyuki Uwasawa,BOS,4.0,2,2,2,0.0
vanasri01,2024,Ricky Vanasco,TOT,4.0,4,0,0,
vargail01,2024,Ildemaro Vargas,WSN,2.0,2,0,0,
varlagu01,2024,Gus Varland,TOT,26.1,26,12,3,75.0
varlalo01,2024,Louis Varland,MIN,49.2,16,6,2,67.0
venezan01,2024,Anthony Veneziano*,TOT,13.1,12,7,6,14.0
vesiaal01,2024,Alex Vesia*,LAD,66.1,67,32,8,75.0
vespini01,2024,Nick Vespi*,BAL,12.1,11,2,0,100.0
vestwi01,2024,Will Vest,DET,70.1,69,49,17,65.0
vieirth01,2024,Thyago Vieira,TOT,38.0,28,12,4,67.0
villael02,2024,Eli Villalobos,MIA,4.1,3,1,0,100.0
vinesda01,2024,Darius Vines,ATL,13.2,4,0,0,
vodnivi01,2024,Victor Vodnik,COL,73.2,64,31,10,68.0
vothau01,2024,Austin Voth,SEA,61.0,68,19,3,84.0
wagueja01,2024,Jacob Waguespack,TBR,10.0,4,0,0,
waldrma01,2024,Matt Waldron,SDP,146.2,27,1,0,100.0
walkejo03,2024,Josh Walker*,NYM,12.1,10,11,5,55.0
walkery01,2024,Ryan Walker,SFG,80.0,76,26,4,85.0
walketa01,2024,Taijuan Walker,PHI,83.2,19,3,3,0.0
wallnma01,2024,Matt Wallner,MIN,1.1,1,2,2,0.0
walstbl01,2024,Blake Walston*,ARI,18.1,7,2,1,50.0
waltean01,2024,Andrew Walters,CLE,8.2,9,1,1,0.0
waltodo01,2024,Donovan Walton,SFG,1.0,1,0,0,
wantzan01,2024,Andrew Wantz,LAA,1.1,1,2,2,0.0
warreau01,2024,Austin Warren,SFG,10.2,6,1,0,100.0
warrewi01,2024,Will Warren,NYY,22.2,6,0,0,
weavelu01,2024,Luke Weaver,NYY,84.0,62,22,6,73.0
webbja01,2024,Jacob Webb,BAL,56.2,60,37,10,73.0
weemsjo01,2024,Jordan Weems,WSN,41.2,41,20,8,60.0
weissgr01,2024,Greg Weissert,BOS,63.1,62,36,14,61.0
wentzjo01,2024,Joey Wentz*,TOT,67.1,46,26,9,65.0
wesneha01,2024,Hayden Wesneski,CHC,67.2,28,18,7,61.0
whitemi03,2024,Mitch White,TOT,23.2,13,8,3,62.0
whiteow01,2024,Owen White,TEX,3.0,3,0,0,
whitlfo01,2024,Forrest Whitley,HOU,3.1,3,2,2,0.0
wicksjo01,2024,Jordan Wicks*,CHC,46.0,11,0,0,
william01,2024,Amos Willingham,WSN,1.0,1,0,0,
willibr02,2024,Brandon Williamson*,CIN,14.1,4,0,0,
willide03,2024,Devin Williams,MIL,21.2,22,0,0,
willilu01,2024,Luke Williams,ATL,4.0,3,0,0,
wilsobr02,2024,Bryse Wilson,MIL,104.2,34,15,6,60.0
wilsoju10,2024,Justin Wilson*,CIN,46.2,60,33,8,76.0
wilsost02,2024,Steven Wilson,CHW,34.2,40,9,1,89.0
wilsowe01,2024,Weston Wilson,PHI,1.0,1,0,0,
winckjo01,2024,Josh Winckowski,BOS,76.0,40,10,2,80.0
windejo01,2024,Josh Winder,MIN,9.0,4,0,0,
wingetr01,2024,Trey Wingenter,TOT,8.1,7,2,0,100.0
winnco01,2024,Cole Winn,TEX,17.1,13,11,7,36.0
wisdopa01,2024,Patrick Wisdom,CHC,0.1,1,2,1,50.0
woodfja01,2024,Jake Woodford,TOT,35.0,9,2,0,100.0
wroblju01,2024,Justin Wrobleski*,LAD,36.1,8,0,0,
yarbrry01,2024,Ryan Yarbrough*,TOT,98.2,44,13,4,69.0
yastrmi01,2024,Mike Yastrzemski*,SFG,1.0,1,0,0,
yateski01,2024,Kirby Yates,TEX,61.2,61,19,4,79.0
youngal01,2024,Alex Young*,TOT,15.2,17,8,2,75.0
youngda02,2024,Danny Young*,NYM,37.2,42,21,3,86.0
zastrro01,2024,Rob Zastryzny*,MIL,7.2,9,4,0,100.0
zeferry01,2024,Ryan Zeferjahn,LAA,17.0,12,6,1,83.0
zerpaan01,2024,Angel Zerpa*,KCR,53.2,60,52,13,75.0
zuberty01,2024,Tyler Zuber,TBR,3.1,2,2,0,100.0
zulueyo01,2024,Yosver Zulueta,CIN,16.1,12,4,4,0.0
zuniggu01,2024,Guillo Zuñiga,LAA,17.2,15,8,5,37.0
