pitcher,year,split_day,cutoff_date,fps_pct_last100pa,putaway_pct_last50pa,fps_pct_to_sd,putaway_pct_to_sd,fps_pct_delta_l100,putaway_pct_delta_l50
621389,2018,90,2018-06-27,0.59,0.32,0.6283185840707964,0.2827586206896552,-0.03831858407079647,0.037241379310344824
621389,2018,120,2018-07-27,0.52,0.38,0.6119791666666666,0.288235294117647,-0.09197916666666661,0.09176470588235303
621389,2024,60,2024-05-27,0.69,,0.6929824561403509,0.2553191489361702,-0.0029824561403509753,
621389,2024,90,2024-06-26,0.71,0.38,0.7044534412955465,0.3131313131313131,0.005546558704453419,0.06686868686868691
621389,2024,120,2024-07-26,0.65,0.3,0.688135593220339,0.2905982905982906,-0.03813559322033899,0.009401709401709368
622608,2018,120,2018-07-27,0.62,0.36,0.6168831168831169,0.3023255813953488,0.0031168831168830735,0.05767441860465117
622608,2019,60,2019-05-19,0.51,0.32,0.5301204819277109,0.3333333333333333,-0.020120481927710876,-0.013333333333333308
622608,2019,90,2019-06-18,0.51,0.26,0.5314465408805031,0.2962962962962963,-0.02144654088050313,-0.03629629629629627
622608,2019,120,2019-07-18,0.54,0.34,0.5347721822541966,0.2988505747126437,0.005227817745803387,0.04114942528735632
622608,2021,30,2021-05-01,0.65,0.3,0.6086956521739131,0.2903225806451613,0.04130434782608694,0.009677419354838679
622608,2021,60,2021-05-31,0.52,0.32,0.5657894736842105,0.3163265306122449,-0.04578947368421049,0.0036734693877550906
622608,2021,90,2021-06-30,0.66,0.48,0.6022099447513812,0.3691275167785235,0.0577900552486188,0.11087248322147647
622608,2021,120,2021-07-30,0.76,0.44,0.6225961538461539,0.3735632183908046,0.13740384615384615,0.06643678160919542
622608,2022,30,2022-05-07,0.52,,0.5321100917431193,0.1555555555555555,-0.012110091743119278,
622608,2022,60,2022-06-06,0.61,0.22,0.5818181818181818,0.1971830985915492,0.028181818181818197,0.0228169014084508
622608,2022,90,2022-07-06,0.55,0.4,0.5688405797101449,0.2786885245901639,-0.018840579710144856,0.12131147540983611
622608,2022,120,2022-08-05,0.65,0.34,0.5868945868945868,0.3,0.06310541310541318,0.040000000000000036
622608,2025,30,2025-04-26,0.54,0.26,0.5693430656934306,0.2166666666666666,-0.029343065693430592,0.04333333333333342
622608,2025,60,2025-05-26,0.55,0.32,0.5714285714285714,0.2636363636363636,-0.021428571428571352,0.056363636363636394
622608,2025,90,2025-06-25,0.62,0.26,0.587431693989071,0.2564102564102564,0.03256830601092897,0.0035897435897436214
622608,2025,120,2025-07-25,0.63,0.34,0.5965665236051502,0.2765957446808511,0.03343347639484984,0.06340425531914895
623474,2026,59,2026-05-22,,,0.6571428571428571,0.3953488372093023,,
641712,2019,30,2019-04-19,,,0.5285714285714286,0.3714285714285714,,
641712,2019,60,2019-05-19,0.62,0.44,0.6027397260273972,0.4186046511627907,0.01726027397260277,0.021395348837209283
641712,2019,90,2019-06-18,0.55,0.42,0.5804597701149425,0.4122137404580153,-0.030459770114942497,0.007786259541984697
641712,2019,120,2019-07-18,0.54,0.4,0.5695652173913044,0.4064171122994652,-0.029565217391304355,-0.0064171122994651775
641712,2022,30,2022-05-07,0.59,,0.5865384615384616,0.45,0.003461538461538405,
641712,2022,60,2022-06-06,0.6,0.2,0.5740740740740741,0.3033707865168539,0.025925925925925908,-0.10337078651685389
641712,2022,90,2022-07-06,0.59,0.3,0.5786516853932584,0.3020134228187919,0.011348314606741572,-0.00201342281879191
641712,2022,120,2022-08-05,0.6,0.2,0.581081081081081,0.2783505154639175,0.018918918918918948,-0.07835051546391747
641712,2023,120,2023-07-28,,,0.5955056179775281,0.3421052631578947,,
641712,2024,30,2024-04-27,0.58,,0.5775862068965517,0.3265306122448979,0.0024137931034482474,
641712,2024,60,2024-05-27,0.61,0.24,0.6017316017316018,0.2828282828282828,0.008268398268398203,-0.042828282828282827
641712,2024,90,2024-06-26,0.61,0.28,0.6011560693641619,0.277027027027027,0.008843930635838104,0.0029729729729730536
641712,2024,120,2024-07-26,0.63,0.28,0.6005089058524173,0.2909090909090909,0.029491094147582664,-0.010909090909090868
641726,2022,30,2022-05-07,0.63,,0.638095238095238,0.3720930232558139,-0.008095238095238044,
643410,2022,30,2022-05-07,,,,,,
643410,2022,60,2022-06-06,,,0.6,0.4324324324324324,,
643410,2022,90,2022-07-06,0.62,0.54,0.5952380952380952,0.5344827586206896,0.024761904761904763,0.0055172413793104225
645261,2019,30,2019-04-19,0.54,,0.54,0.4130434782608695,0.0,
645261,2019,60,2019-05-19,0.59,0.32,0.5594713656387665,0.3495145631067961,0.03052863436123343,-0.029514563106796066
645261,2019,90,2019-06-18,0.57,0.38,0.5603448275862069,0.3452380952380952,0.0096551724137931,0.03476190476190483
645261,2019,120,2019-07-18,0.65,0.32,0.5827956989247312,0.3377777777777778,0.06720430107526887,-0.01777777777777778
645261,2021,30,2021-05-01,0.54,0.36,0.5616438356164384,0.45,-0.021643835616438345,-0.09000000000000002
645261,2021,60,2021-05-31,0.71,0.4,0.6254826254826255,0.4183006535947712,0.08451737451737451,-0.018300653594771177
645261,2021,90,2021-06-30,0.57,0.42,0.6125290023201856,0.4078947368421052,-0.04252900232018564,0.012105263157894786
645261,2021,120,2021-07-30,0.67,0.3,0.6223506743737958,0.3886925795053003,0.047649325626204275,-0.0886925795053003
645261,2022,30,2022-05-07,0.53,0.44,0.527027027027027,0.4626865671641791,0.0029729729729730536,-0.022686567164179106
645261,2022,60,2022-06-06,0.66,0.56,0.5793103448275863,0.4797297297297297,0.08068965517241378,0.08027027027027034
645261,2022,90,2022-07-06,0.55,0.44,0.5783898305084746,0.4533898305084746,-0.028389830508474545,-0.013389830508474587
645261,2022,120,2022-08-05,0.67,0.4,0.5953947368421053,0.4504792332268371,0.07460526315789473,-0.05047923322683706
645261,2023,30,2023-04-29,0.61,0.48,0.5952380952380952,0.4333333333333333,0.014761904761904754,0.04666666666666669
645261,2023,60,2023-05-29,0.67,0.42,0.6339622641509434,0.4384615384615384,0.036037735849056673,-0.018461538461538418
645261,2023,90,2023-06-28,0.65,0.38,0.6511627906976745,0.4170854271356783,-0.0011627906976744429,-0.037085427135678306
645261,2023,120,2023-07-28,0.63,0.4,0.6460176991150443,0.4169741697416974,-0.016017699115044248,-0.016974169741697354
645261,2025,30,2025-04-26,0.6,0.28,0.6,0.2982456140350877,0.0,-0.018245614035087676
645261,2025,60,2025-05-26,0.53,0.42,0.5694444444444444,0.3389830508474576,-0.03944444444444439,0.08101694915254237
645261,2025,90,2025-06-25,0.63,0.38,0.593939393939394,0.3352272727272727,0.036060606060606015,0.0447727272727273
645261,2025,120,2025-07-25,0.62,0.28,0.6108695652173913,0.3195020746887966,0.009130434782608665,-0.03950207468879657
645261,2026,30,2026-04-25,0.63,0.32,0.6566265060240963,0.4029850746268656,-0.02662650602409633,-0.08298507462686561
645261,2026,59,2026-05-22,0.64,0.26,0.6506849315068494,0.3405797101449275,-0.010684931506849349,-0.08057971014492749
656756,2018,30,2018-04-28,0.61,0.38,0.6106194690265486,0.3709677419354839,-0.0006194690265486358,0.00903225806451613
656756,2021,30,2021-05-01,0.63,0.48,0.6181818181818182,0.48,0.011818181818181839,0.0
656756,2021,60,2021-05-31,0.75,0.52,0.6851851851851852,0.4732142857142857,0.06481481481481477,0.04678571428571432
656756,2021,90,2021-06-30,0.69,0.4,0.6744868035190615,0.4519774011299435,0.015513196480938407,-0.05197740112994348
656756,2021,120,2021-07-30,0.68,0.44,0.6762114537444934,0.4602510460251046,0.0037885462555066196,-0.02025104602510458
656756,2022,30,2022-05-07,0.68,,0.6764705882352942,0.4166666666666667,0.003529411764705892,
656756,2022,60,2022-06-06,0.59,0.38,0.6443514644351465,0.3898305084745763,-0.05435146443514649,-0.009830508474576283
656756,2022,90,2022-07-06,0.64,0.46,0.6385869565217391,0.4090909090909091,0.001413043478260878,0.050909090909090904
656756,2022,120,2022-08-05,0.77,0.44,0.6659619450317125,0.418103448275862,0.10403805496828755,0.021896551724138014
656756,2023,30,2023-04-29,0.72,0.46,0.6466666666666666,0.4324324324324324,0.07333333333333336,0.02756756756756762
656756,2023,60,2023-05-29,0.69,0.34,0.667910447761194,0.4014598540145985,0.022089552238805932,-0.06145985401459847
656756,2023,90,2023-06-28,0.65,0.48,0.6580976863753213,0.425,-0.008097686375321267,0.05499999999999999
656756,2023,120,2023-07-28,0.64,0.34,0.6529411764705882,0.4106463878326996,-0.012941176470588234,-0.07064638783269955
656756,2024,30,2024-04-27,,,0.72,,,
656756,2024,60,2024-05-27,0.64,0.34,0.6627218934911243,0.3380281690140845,-0.0227218934911243,0.0019718309859155236
656756,2024,90,2024-06-26,0.55,0.42,0.6258992805755396,0.3826086956521739,-0.07589928057553952,0.03739130434782606
656756,2024,120,2024-07-26,0.55,0.36,0.6107594936708861,0.3533834586466165,-0.06075949367088607,0.006616541353383465
656954,2021,30,2021-05-01,0.64,,0.6336633663366337,0.5,0.006336633663366342,
656954,2021,60,2021-05-31,0.7,0.28,0.6531531531531531,0.3617021276595745,0.04684684684684681,-0.08170212765957446
656954,2021,90,2021-06-30,0.58,0.4,0.6379821958456974,0.3758389261744966,-0.057982195845697415,0.02416107382550342
657053,2021,120,2021-07-30,,,0.5774647887323944,0.6451612903225806,,
657053,2023,120,2023-07-28,0.52,0.32,0.5033112582781457,0.3625,0.016688741721854305,-0.04249999999999998
663567,2019,90,2019-06-18,,,0.6923076923076923,0.4545454545454545,,
663567,2019,120,2019-07-18,0.56,0.22,0.5897435897435898,0.3066666666666666,-0.029743589743589705,-0.08666666666666659
663567,2023,120,2023-07-28,0.68,0.38,0.6256410256410256,0.4347826086956521,0.05435897435897441,-0.0547826086956521
663567,2024,60,2024-05-27,0.62,0.44,0.640625,0.44,-0.020625000000000004,0.0
663567,2024,90,2024-06-26,0.6,0.42,0.6258503401360545,0.4193548387096774,-0.025850340136054473,0.0006451612903226045
663567,2024,120,2024-07-26,0.52,0.38,0.6157635467980296,0.4137931034482758,-0.09576354679802956,-0.033793103448275796
663567,2026,30,2026-04-25,,,,,,
663567,2026,59,2026-05-22,0.63,0.36,0.6388888888888888,0.419753086419753,-0.008888888888888835,-0.05975308641975302
664062,2021,90,2021-06-30,,,0.6101694915254238,0.4736842105263157,,
664062,2021,120,2021-07-30,0.49,0.52,0.5379746835443038,0.4883720930232558,-0.04797468354430379,0.031627906976744224
664062,2022,30,2022-05-07,,,0.6444444444444445,0.3829787234042553,,
664062,2022,60,2022-06-06,0.65,0.48,0.6461538461538462,0.4454545454545454,0.0038461538461538325,0.0345454545454546
664062,2022,90,2022-07-06,0.6,0.4,0.6245954692556634,0.4375,-0.02459546925566347,-0.03749999999999998
664062,2022,120,2022-08-05,0.65,0.42,0.6288416075650118,0.4232365145228215,0.021158392434988182,-0.003236514522821532
664062,2023,60,2023-05-29,0.66,0.38,0.6581196581196581,0.3484848484848485,0.001880341880341918,0.031515151515151496
664062,2023,90,2023-06-28,0.66,0.46,0.6497890295358649,0.3898305084745763,0.010210970464135105,0.07016949152542373
664062,2023,120,2023-07-28,0.67,0.4,0.6589595375722543,0.3953488372093023,0.0110404624277457,0.004651162790697716
664062,2025,60,2025-05-26,0.67,0.4,0.6605504587155964,0.4516129032258064,0.009449541284403673,-0.05161290322580636
664141,2021,30,2021-05-01,0.58,0.52,0.5929203539823009,0.5357142857142857,-0.012920353982300958,-0.01571428571428568
664141,2021,60,2021-05-31,0.64,0.4,0.6118143459915611,0.4705882352941176,0.028185654008438865,-0.07058823529411756
664141,2021,90,2021-06-30,0.64,0.48,0.6276923076923077,0.4777070063694267,0.012307692307692353,0.002292993630573281
664141,2021,120,2021-07-30,0.52,0.54,0.6039119804400978,0.4974874371859296,-0.08391198044009773,0.042512562814070454
664141,2022,30,2022-05-07,0.64,0.56,0.6434782608695652,0.4838709677419355,-0.003478260869565153,0.07612903225806456
664141,2022,60,2022-06-06,0.6,0.44,0.5932203389830508,0.4608695652173913,0.006779661016949157,-0.020869565217391306
664141,2022,90,2022-07-06,0.66,0.38,0.6290322580645161,0.4385026737967914,0.030967741935483906,-0.058502673796791416
664141,2022,120,2022-08-05,0.67,0.48,0.6361702127659574,0.4449152542372881,0.03382978723404262,0.035084745762711866
666205,2021,90,2021-06-30,,,,0.4333333333333333,,
666205,2021,120,2021-07-30,0.49,0.48,0.4851485148514851,0.4262295081967213,0.004851485148514911,0.0537704918032787
666205,2023,30,2023-04-29,0.57,0.32,0.5507246376811594,0.3333333333333333,0.019275362318840528,-0.013333333333333308
666205,2023,60,2023-05-29,0.53,0.32,0.5434782608695652,0.336734693877551,-0.013478260869565162,-0.016734693877551
666205,2023,90,2023-06-28,0.53,0.32,0.5434782608695652,0.336734693877551,-0.013478260869565162,-0.016734693877551
666205,2023,120,2023-07-28,0.53,0.36,0.5454545454545454,0.3425925925925926,-0.015454545454545388,0.01740740740740737
669060,2021,30,2021-05-01,,,0.7142857142857143,,,
669060,2021,60,2021-05-31,0.63,,0.6442307692307693,0.3488372093023256,-0.014230769230769269,
669060,2021,90,2021-06-30,0.61,0.38,0.6532258064516129,0.3584905660377358,-0.04322580645161289,0.02150943396226418
669060,2021,120,2021-07-30,0.59,0.34,0.6339869281045751,0.3333333333333333,-0.04398692810457516,0.00666666666666671
669060,2022,30,2022-05-07,,,0.5365853658536586,0.4,,
669060,2022,60,2022-06-06,0.58,0.4,0.5620437956204379,0.3692307692307692,0.017956204379562024,0.030769230769230826
669060,2022,90,2022-07-06,0.59,0.34,0.5714285714285714,0.3522727272727273,0.018571428571428572,-0.012272727272727268
669060,2022,120,2022-08-05,0.62,0.32,0.5878136200716846,0.3442622950819672,0.03218637992831541,-0.0242622950819672
669060,2024,30,2024-04-27,,,0.6571428571428571,0.3947368421052631,,
669060,2024,60,2024-05-27,0.65,0.44,0.6480446927374302,0.4175824175824176,0.001955307262569872,0.022417582417582405
669084,2024,30,2024-04-27,,,0.5476190476190477,0.3095238095238095,,
669084,2024,60,2024-05-27,,,0.5476190476190477,0.3095238095238095,,
669084,2024,90,2024-06-26,,,0.5476190476190477,0.3095238095238095,,
669084,2024,120,2024-07-26,,,0.5476190476190477,0.3095238095238095,,
669084,2025,90,2025-06-25,,,0.6166666666666667,,,
669713,2023,30,2023-04-29,0.64,,0.64,0.3061224489795918,0.0,
669713,2023,60,2023-05-29,0.69,0.4,0.6568047337278107,0.345679012345679,0.03319526627218927,0.05432098765432103
669713,2023,90,2023-06-28,0.58,0.5,0.6169354838709677,0.4,-0.03693548387096779,0.09999999999999998
669713,2024,60,2024-05-27,0.69,0.46,0.7131782945736435,0.4406779661016949,-0.02317829457364351,0.019322033898305113
669713,2024,90,2024-06-26,0.56,0.5,0.6470588235294118,0.4583333333333333,-0.08705882352941174,0.041666666666666685
669713,2025,30,2025-04-26,0.69,0.4,0.6460176991150443,0.4126984126984127,0.043982300884955694,-0.012698412698412653
672710,2022,60,2022-06-06,,0.48,0.5894736842105263,0.4262295081967213,,0.0537704918032787
672710,2022,90,2022-07-06,0.53,0.26,0.558974358974359,0.3675213675213675,-0.02897435897435896,-0.10752136752136748
672710,2022,120,2022-08-05,0.58,0.32,0.5688073394495413,0.390625,0.011192660550458644,-0.070625
672710,2023,30,2023-04-29,0.56,0.42,0.5603448275862069,0.396551724137931,-0.0003448275862067973,0.02344827586206899
672710,2023,60,2023-05-29,0.69,0.24,0.6181818181818182,0.330188679245283,0.07181818181818178,-0.09018867924528301
676440,2023,60,2023-05-29,0.58,0.42,0.5735294117647058,0.4594594594594595,0.006470588235294117,-0.0394594594594595
676440,2023,90,2023-06-28,0.58,0.38,0.5770750988142292,0.4393939393939394,0.002924901185770712,-0.05939393939393939
676440,2023,120,2023-07-28,0.69,0.48,0.6058981233243967,0.446078431372549,0.0841018766756032,0.03392156862745099
676440,2024,30,2024-04-27,0.69,0.44,0.6518518518518519,0.4545454545454545,0.03814814814814804,-0.014545454545454473
676440,2024,60,2024-05-27,0.71,0.44,0.6867469879518072,0.4397163120567376,0.023253012048192745,0.00028368794326238955
676440,2024,90,2024-06-26,0.65,0.6,0.6684931506849315,0.4840182648401826,-0.018493150684931514,0.11598173515981736
676440,2024,120,2024-07-26,0.65,0.42,0.6645569620253164,0.4593639575971731,-0.014556962025316422,-0.039363957597173094
676440,2025,30,2025-04-26,0.62,0.32,0.6339285714285714,0.2835820895522388,-0.013928571428571401,0.036417910447761215
676440,2025,60,2025-05-26,0.59,0.32,0.6108786610878661,0.3181818181818182,-0.02087866108786618,0.0018181818181818299
676440,2025,90,2025-06-25,0.68,0.42,0.6297297297297297,0.3627450980392157,0.05027027027027031,0.05725490196078431
676440,2025,120,2025-07-25,0.6,0.36,0.6239669421487604,0.3684210526315789,-0.023966942148760384,-0.00842105263157894
676440,2026,30,2026-04-25,0.63,0.3,0.6030534351145038,0.3661971830985915,0.026946564885496183,-0.06619718309859152
676440,2026,59,2026-05-22,0.63,0.38,0.6055776892430279,0.3823529411764705,0.0244223107569721,-0.002352941176470502
676962,2024,30,2024-04-27,,,0.6344086021505376,0.4489795918367347,,
676962,2024,60,2024-05-27,0.62,0.6,0.6335403726708074,0.5056179775280899,-0.013540372670807432,0.09438202247191008
676962,2025,30,2025-04-26,0.64,0.38,0.6306306306306306,0.4262295081967213,0.009369369369369385,-0.04622950819672128
676962,2025,60,2025-05-26,0.72,0.54,0.6712328767123288,0.4523809523809524,0.04876712328767119,0.08761904761904765
676962,2025,90,2025-06-25,0.67,0.48,0.6831395348837209,0.4673913043478261,-0.013139534883720883,0.012608695652173874
676962,2025,120,2025-07-25,0.66,0.44,0.6831955922865014,0.46875,-0.023195592286501365,-0.028749999999999998
676962,2026,59,2026-05-22,0.64,0.52,0.6103896103896104,0.4761904761904761,0.029610389610389642,0.04380952380952391
680694,2022,30,2022-05-07,,,,,,
680694,2022,60,2022-06-06,0.56,0.5,0.5138888888888888,0.4729729729729729,0.046111111111111214,0.027027027027027084
680694,2022,90,2022-07-06,0.58,0.34,0.5424528301886793,0.4181818181818181,0.03754716981132067,-0.07818181818181807
680694,2022,120,2022-08-05,0.57,0.38,0.5393700787401575,0.4360902255639097,0.03062992125984243,-0.05609022556390969
680694,2023,30,2023-04-29,,,,,,
680694,2023,60,2023-05-29,0.51,0.32,0.4972972972972973,0.3636363636363636,0.012702702702702684,-0.043636363636363584
680694,2023,90,2023-06-28,0.59,0.46,0.540268456375839,0.3988095238095238,0.04973154362416099,0.06119047619047624
680694,2023,120,2023-07-28,0.64,0.46,0.5741176470588235,0.4222222222222222,0.0658823529411765,0.0377777777777778
680694,2024,60,2024-05-27,0.57,0.48,0.5754716981132075,0.4788732394366197,-0.005471698113207579,0.0011267605633802913
680694,2026,30,2026-04-25,0.53,0.48,0.5043478260869565,0.4745762711864407,0.02565217391304353,0.005423728813559292
680694,2026,59,2026-05-22,0.55,0.54,0.519650655021834,0.4754098360655737,0.030349344978165993,0.06459016393442635
680739,2022,30,2022-05-07,,,0.5609756097560976,0.4444444444444444,,
680739,2022,60,2022-06-06,0.59,0.4,0.5853658536585366,0.3770491803278688,0.004634146341463419,0.022950819672131195
680739,2022,90,2022-07-06,0.63,0.3,0.6058823529411764,0.3292682926829268,0.024117647058823577,-0.0292682926829268
680739,2022,120,2022-08-05,0.66,0.18,0.612565445026178,0.3052631578947368,0.047434554973821985,-0.1252631578947368
680755,2026,59,2026-05-22,0.61,0.46,0.6074766355140186,0.4444444444444444,0.0025233644859813387,0.0155555555555556
684320,2024,30,2024-04-27,,,0.6346153846153846,0.5,,
684320,2024,60,2024-05-27,,,0.6388888888888888,0.3809523809523809,,
684320,2024,90,2024-06-26,,0.34,0.5882352941176471,0.34,,0.0
684320,2024,120,2024-07-26,0.5,0.52,0.5508982035928144,0.4615384615384615,-0.050898203592814384,0.05846153846153851
685299,2024,120,2024-07-26,,,,,,
685299,2025,60,2025-05-26,,,0.5961538461538461,,,
685299,2025,90,2025-06-25,,,0.6338028169014085,0.3225806451612903,,
685299,2025,120,2025-07-25,,,0.6421052631578947,0.2954545454545454,,
686973,2023,60,2023-05-29,0.68,0.3,0.6573426573426573,0.3863636363636363,0.02265734265734276,-0.08636363636363631
686973,2024,30,2024-04-27,,0.34,0.6206896551724138,0.3529411764705882,,-0.012941176470588178
686973,2024,60,2024-05-27,,0.34,0.6206896551724138,0.3529411764705882,,-0.012941176470588178
686973,2024,90,2024-06-26,0.63,0.42,0.6370967741935484,0.390625,-0.007096774193548372,0.029374999999999984
686973,2024,120,2024-07-26,0.63,0.42,0.6370967741935484,0.390625,-0.007096774193548372,0.029374999999999984
693433,2023,90,2023-06-28,,0.48,0.6666666666666666,0.5079365079365079,,-0.027936507936507926
693433,2023,120,2023-07-28,0.65,0.44,0.6577540106951871,0.4864864864864865,-0.007754010695187108,-0.04648648648648651
693433,2024,60,2024-05-27,,,0.7468354430379747,0.3720930232558139,,
693433,2024,90,2024-06-26,0.75,0.26,0.7284768211920529,0.3255813953488372,0.021523178807947074,-0.06558139534883717
693433,2024,120,2024-07-26,0.74,0.28,0.743455497382199,0.320754716981132,-0.0034554973821989687,-0.04075471698113198
693433,2025,30,2025-04-26,0.69,0.46,0.6692913385826772,0.46875,0.02070866141732275,-0.00874999999999998
693433,2025,60,2025-05-26,0.64,0.44,0.6626506024096386,0.46875,-0.022650602409638565,-0.028749999999999998
693433,2025,90,2025-06-25,0.63,0.48,0.6569148936170213,0.4728260869565217,-0.026914893617021263,0.007173913043478308
693433,2025,120,2025-07-25,0.62,0.44,0.6526104417670683,0.4782608695652174,-0.03261044176706829,-0.038260869565217404
693433,2026,30,2026-04-25,0.66,0.34,0.6524822695035462,0.421875,0.007517730496453878,-0.08187499999999998
693433,2026,59,2026-05-22,0.82,0.56,0.7124463519313304,0.4583333333333333,0.10755364806866952,0.10166666666666674
694297,2023,60,2023-05-29,0.56,0.32,0.5648148148148148,0.3272727272727272,-0.004814814814814716,-0.0072727272727272085
694297,2023,90,2023-06-28,0.56,0.32,0.5648148148148148,0.3272727272727272,-0.004814814814814716,-0.0072727272727272085
694297,2023,120,2023-07-28,0.62,0.34,0.5986394557823129,0.3375,0.021360544217687072,0.0025000000000000022
694297,2024,30,2024-04-27,0.75,0.42,0.7540983606557377,0.4426229508196721,-0.004098360655737654,-0.02262295081967214
694297,2024,60,2024-05-27,0.71,0.42,0.7327935222672065,0.453125,-0.022793522267206545,-0.033125000000000016
694297,2024,90,2024-06-26,0.7,0.36,0.7189054726368159,0.4257425742574257,-0.018905472636815968,-0.06574257425742569
694297,2024,120,2024-07-26,0.65,0.52,0.7014314928425358,0.4457831325301205,-0.051431492842535786,0.07421686746987954
694297,2025,30,2025-04-26,0.66,0.34,0.6724137931034483,0.3793103448275862,-0.012413793103448256,-0.03931034482758616
694297,2025,60,2025-05-26,0.59,0.28,0.6450381679389313,0.3529411764705882,-0.05503816793893135,-0.07294117647058818
694297,2025,90,2025-06-25,0.61,0.32,0.6404494382022472,0.3440860215053763,-0.030449438202247214,-0.02408602150537631
694297,2025,120,2025-07-25,0.65,0.48,0.6424116424116424,0.3790322580645161,0.00758835758835763,0.10096774193548386
694297,2026,59,2026-05-22,0.67,0.4,0.6666666666666666,0.375,0.0033333333333334103,0.025000000000000022
701542,2025,30,2025-04-26,,0.36,0.5517241379310345,0.375,,-0.015000000000000013
701542,2025,60,2025-05-26,0.67,0.56,0.6376146788990825,0.4888888888888889,0.03238532110091752,0.07111111111111118
701542,2025,90,2025-06-25,0.62,0.56,0.6269113149847095,0.5080213903743316,-0.006911314984709538,0.05197860962566847
701542,2025,120,2025-07-25,0.68,0.42,0.6357758620689655,0.484251968503937,0.044224137931034524,-0.064251968503937
701542,2026,30,2026-04-25,0.64,0.5,0.6124031007751938,0.4933333333333333,0.027596899224806237,0.00666666666666671
701542,2026,59,2026-05-22,0.58,0.52,0.5954545454545455,0.5,-0.015454545454545499,0.020000000000000018
701656,2025,60,2025-05-26,,0.54,0.6666666666666666,0.5471698113207547,,-0.007169811320754671
701656,2025,90,2025-06-25,,0.54,0.6666666666666666,0.5471698113207547,,-0.007169811320754671
701656,2025,120,2025-07-25,,0.54,0.6666666666666666,0.5471698113207547,,-0.007169811320754671
701656,2026,59,2026-05-22,,0.58,0.7032967032967034,0.5882352941176471,,-0.008235294117647118
805673,2025,60,2025-05-26,,,,,,
805673,2025,90,2025-06-25,,,0.7590361445783133,0.5208333333333334,,
805673,2025,120,2025-07-25,0.7,0.48,0.717741935483871,0.5135135135135135,-0.01774193548387104,-0.033513513513513504
805673,2026,59,2026-05-22,,,,,,
430935,2018,30,2018-04-28,0.63,0.4,0.6,0.5,0.030000000000000027,-0.09999999999999998
430935,2018,60,2018-05-28,0.58,0.36,0.6,0.4551724137931034,-0.020000000000000018,-0.09517241379310343
430935,2018,90,2018-06-27,0.62,0.44,0.60431654676259,0.4470046082949309,0.01568345323741005,-0.007004608294930881
430935,2018,120,2018-07-27,0.57,0.4,0.5984095427435387,0.4435797665369649,-0.028409542743538796,-0.04357976653696488
430935,2019,30,2019-04-19,0.58,0.38,0.5841584158415841,0.3709677419354839,-0.004158415841584162,0.00903225806451613
430935,2019,60,2019-05-19,0.6,0.42,0.6035242290748899,0.4029850746268656,-0.0035242290748899174,0.01701492537313437
430935,2019,90,2019-06-18,0.66,0.58,0.6094986807387863,0.4186046511627907,0.050501319261213706,0.16139534883720924
430935,2019,120,2019-07-18,0.64,0.6,0.6053268765133172,0.4247787610619469,0.03467312348668283,0.17522123893805308
461829,2018,30,2018-04-28,0.54,0.38,0.575,0.4057971014492754,-0.03499999999999992,-0.025797101449275384
461829,2018,60,2018-05-28,0.5,0.38,0.5588235294117647,0.4133333333333333,-0.05882352941176472,-0.03333333333333327
461829,2018,90,2018-06-27,0.49,0.36,0.5415549597855228,0.400990099009901,-0.051554959785522825,-0.040990099009901027
461829,2018,120,2018-07-27,0.54,0.32,0.5392781316348195,0.3895582329317269,0.0007218683651805113,-0.06955823293172692
461829,2019,60,2019-05-19,,,0.573170731707317,0.3333333333333333,,
461829,2019,90,2019-06-18,0.53,0.36,0.5403225806451613,0.3661971830985915,-0.010322580645161228,-0.006197183098591519
461829,2019,120,2019-07-18,0.53,0.36,0.5403225806451613,0.3661971830985915,-0.010322580645161228,-0.006197183098591519
503449,2021,90,2021-06-30,,,0.5,,,
503449,2021,120,2021-07-30,0.55,0.26,0.5176470588235295,0.2839506172839506,0.032352941176470584,-0.023950617283950593
518876,2019,30,2019-04-19,,,0.6161616161616161,0.4489795918367347,,
518876,2019,60,2019-05-19,0.47,0.22,0.5336322869955157,0.3421052631578947,-0.06363228699551571,-0.12210526315789469
518876,2019,90,2019-06-18,0.7,0.52,0.5799457994579946,0.3850574712643678,0.12005420054200533,0.13494252873563223
518876,2019,120,2019-07-18,0.61,0.3,0.5831622176591376,0.3823529411764705,0.026837782340862426,-0.08235294117647052
518876,2021,30,2021-05-01,0.61,0.34,0.5882352941176471,0.3333333333333333,0.021764705882352908,0.00666666666666671
518876,2021,60,2021-05-31,0.62,0.54,0.592057761732852,0.4328358208955223,0.027942238267148034,0.10716417910447773
518876,2021,90,2021-06-30,0.65,0.38,0.6169665809768637,0.41,0.03303341902313628,-0.02999999999999997
518876,2021,120,2021-07-30,0.6,0.44,0.6167315175097277,0.4133858267716535,-0.016731517509727678,0.026614173228346527
518876,2022,30,2022-05-07,0.66,0.42,0.6510067114093959,0.4788732394366197,0.00899328859060411,-0.058873239436619706
518876,2022,60,2022-06-06,0.57,0.3,0.6220472440944882,0.3888888888888889,-0.05204724409448824,-0.0888888888888889
518876,2022,90,2022-07-06,0.63,0.34,0.6178660049627791,0.3846153846153846,0.012133995037220902,-0.04461538461538456
518876,2022,120,2022-08-05,0.65,0.48,0.6237623762376238,0.4015444015444015,0.02623762376237626,0.07845559845559846
