captured_at,date,first_pitch_et,pitcher_name,pitcher_id,team,opp,home_away,park,game_pk,game_state,source,observed_source,rp3_rank,rp3_per_start,dq
2026-07-27T02:26:30+00:00,2026-08-01,9:38PM,José Soriano,667755,LAA,MIL,home,LAA,824000,Preview,observed,scoreboard_app_screenshot,37,12.89,data_driven_full
2026-07-27T02:26:30+00:00,2026-08-01,9:40PM,Framber Valdez,664285,DET,ATH,away,ATH,824972,Preview,observed,scoreboard_app_screenshot,78,11.31,data_driven_full
2026-07-27T02:26:30+00:00,2026-08-01,9:40PM,Jack Perkins,678022,ATH,DET,home,ATH,824972,Preview,observed,scoreboard_app_screenshot,87,10.97,data_driven_thin
2026-07-27T02:26:30+00:00,2026-08-02,1:35PM,-,,WSH,ATL,away,ATL,824891,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,1:35PM,-,,ATL,WSH,home,ATL,824891,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,1:35PM,-,,PHI,BAL,away,BAL,824807,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,1:35PM,-,,BAL,PHI,home,BAL,824807,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,1:37PM,-,,STL,TOR,away,TOR,822783,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,1:37PM,-,,TOR,STL,home,TOR,822783,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,1:40PM,-,,PIT,CIN,away,CIN,824483,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,1:40PM,-,,CIN,PIT,home,CIN,824483,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,1:40PM,-,,AZ,CLE,away,CLE,824404,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,1:40PM,-,,CLE,AZ,home,CLE,824404,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,1:40PM,-,,MIA,NYM,away,NYM,823592,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,1:40PM,-,,NYM,MIA,home,NYM,823592,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,1:40PM,-,,CWS,TB,away,TB,822943,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,1:40PM,-,,TB,CWS,home,TB,822943,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,2:10PM,-,,TEX,HOU,away,HOU,824163,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,2:10PM,-,,HOU,TEX,home,HOU,824163,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,2:20PM,-,,NYY,CHC,away,CHC,824648,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,2:20PM,-,,CHC,NYY,home,CHC,824648,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,3:10PM,-,,KC,COL,away,COL,824323,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,3:10PM,-,,COL,KC,home,COL,824323,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,3:15PM,-,,MIL,LAA,away,LAA,823996,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,3:15PM,-,,LAA,MIL,home,LAA,823996,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,4:05PM,-,,DET,ATH,away,ATH,824971,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,4:05PM,-,,ATH,DET,home,ATH,824971,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,4:10PM,-,,SF,SD,away,SD,823270,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,4:10PM,-,,SD,SF,home,SD,823270,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,4:10PM,-,,MIN,SEA,away,SEA,823107,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,4:10PM,-,,SEA,MIN,home,SEA,823107,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,7:20PM,-,,BOS,LAD,away,LAD,823919,Preview,,,,,
2026-07-27T02:26:30+00:00,2026-08-02,7:20PM,-,,LAD,BOS,home,LAD,823919,Preview,,,,,
