pitcher,aaa_pitches,aaa_velo,aaa_fb_velo,aaa_swstr_pct,aaa_csw_pct,aaa_whiff_per_swing,season
542963,27,68.80740740740741,,0.037037037037037035,0.07407407407407407,0.06666666666666667,2024
543001,199,83.5713567839196,90.5375,0.07537688442211055,0.21105527638190955,0.14150943396226415,2024
543022,22,90.04545454545455,91.38235294117646,0.0,0.09090909090909091,0.0,2024
543037,70,91.28714285714287,93.93478260869566,0.21428571428571427,0.42857142857142855,0.39473684210526316,2024
543238,217,90.8851851851852,95.6632075471698,0.15207373271889402,0.3271889400921659,0.3626373626373626,2024
543391,78,85.84871794871795,89.41749999999999,0.14102564102564102,0.28205128205128205,0.2894736842105263,2024
543475,80,85.89750000000001,88.84318181818182,0.1625,0.2875,0.3170731707317073,2024
543518,150,89.40133333333334,93.0780487804878,0.17333333333333334,0.32666666666666666,0.3058823529411765,2024
543766,153,89.94533333333332,92.51603773584907,0.09803921568627451,0.23529411764705882,0.23076923076923078,2024
544150,86,90.54418604651163,92.42647058823529,0.10465116279069768,0.26744186046511625,0.21428571428571427,2024
546276,241,89.00373443983403,92.50851063829788,0.0954356846473029,0.2572614107883817,0.2169811320754717,2024
547001,113,87.92743362831858,92.80862068965517,0.10619469026548672,0.2831858407079646,0.21818181818181817,2024
547176,108,85.71111111111111,91.49361702127659,0.12037037037037036,0.2222222222222222,0.24528301886792453,2024
547179,89,90.0741573033708,93.46666666666667,0.0898876404494382,0.2247191011235955,0.1951219512195122,2024
554431,51,90.46862745098038,93.46944444444445,0.09803921568627451,0.2549019607843137,0.20833333333333334,2024
570257,40,88.525,91.72999999999999,0.175,0.35,0.3684210526315789,2024
570560,51,55.37058823529412,,0.0,0.21568627450980393,0.0,2024
570666,429,85.59254079254079,90.97564102564102,0.09557109557109557,0.2331002331002331,0.20098039215686275,2024
571479,229,88.78201754385965,92.23679245283019,0.07423580786026202,0.21397379912663755,0.17708333333333334,2024
571527,328,86.44862385321102,89.48151658767772,0.09146341463414634,0.24695121951219512,0.18867924528301888,2024
571539,150,88.19328859060403,93.24105263157894,0.14,0.31333333333333335,0.35,2024
571704,151,87.9046357615894,93.88333333333334,0.17880794701986755,0.304635761589404,0.39705882352941174,2024
571710,43,86.67906976744186,90.244,0.18604651162790697,0.3488372093023256,0.4,2024
571863,190,89.24338624338624,90.93708609271523,0.05789473684210526,0.19473684210526315,0.10891089108910891,2024
571927,106,87.63301886792453,93.27377049180328,0.10377358490566038,0.27358490566037735,0.2,2024
572143,14,92.46428571428571,94.46666666666665,0.2857142857142857,0.42857142857142855,0.4,2024
572383,207,76.54589371980677,83.03831775700935,0.0821256038647343,0.28019323671497587,0.18085106382978725,2024
572888,36,86.09142857142857,87.98076923076923,0.1388888888888889,0.2777777777777778,0.35714285714285715,2024
572971,311,83.57041800643087,86.43526315789474,0.10932475884244373,0.2572347266881029,0.25757575757575757,2024
573185,312,85.41442307692307,87.56576576576576,0.11538461538461539,0.266025641025641,0.24324324324324326,2024
573204,51,84.36470588235295,91.964,0.2549019607843137,0.4117647058823529,0.5416666666666666,2024
592155,44,88.16363636363636,91.91538461538462,0.22727272727272727,0.4090909090909091,0.4166666666666667,2024
592169,56,88.53999999999999,92.14999999999999,0.08928571428571429,0.2857142857142857,0.2777777777777778,2024
592205,20,59.79,,0.0,0.0,0.0,2024
592229,39,91.2897435897436,93.31428571428572,0.1794871794871795,0.3333333333333333,0.3888888888888889,2024
592288,259,83.82471042471042,88.63939393939394,0.0888030888030888,0.28957528957528955,0.19827586206896552,2024
592390,15,89.57333333333332,93.73333333333333,0.06666666666666667,0.4,0.16666666666666666,2024
592473,153,85.5718954248366,87.71293103448276,0.0718954248366013,0.28104575163398693,0.19642857142857142,2024
592527,513,84.080859375,89.5987012987013,0.07017543859649122,0.2709551656920078,0.1565217391304348,2024
592644,306,82.85196078431373,87.18263888888889,0.11437908496732026,0.3137254901960784,0.23809523809523808,2024
592662,58,88.2655172413793,92.91428571428571,0.1724137931034483,0.25862068965517243,0.3448275862068966,2024
592712,234,91.89786324786324,93.85463414634147,0.08974358974358974,0.27350427350427353,0.1926605504587156,2024
592716,639,87.37460815047022,88.9558091286307,0.1111111111111111,0.24413145539906103,0.21646341463414634,2024
592717,247,84.88455284552845,88.73524590163935,0.145748987854251,0.2834008097165992,0.32432432432432434,2024
592741,125,83.9888,90.37692307692308,0.16,0.312,0.31746031746031744,2024
592791,68,88.0220588235294,90.90212765957446,0.1323529411764706,0.3235294117647059,0.2647058823529412,2024
592848,74,86.69324324324324,90.96388888888889,0.16216216216216217,0.3918918918918919,0.34285714285714286,2024
593334,261,86.03141762452107,90.28245614035089,0.15708812260536398,0.29118773946360155,0.3037037037037037,2024
593574,183,88.20054644808744,92.51847826086957,0.1366120218579235,0.32786885245901637,0.26595744680851063,2024
593833,261,87.83984674329503,90.3016129032258,0.12643678160919541,0.2950191570881226,0.24087591240875914,2024
594027,155,96.1987012987013,98.63663366336633,0.08387096774193549,0.2645161290322581,0.17105263157894737,2024
594577,180,87.05666666666667,89.4104,0.09444444444444444,0.25,0.21794871794871795,2024
594798,23,92.57391304347826,98.4875,0.13043478260869565,0.2608695652173913,0.23076923076923078,2024
594902,55,85.57454545454546,90.31333333333333,0.07272727272727272,0.3090909090909091,0.13793103448275862,2024
595014,26,90.13076923076923,94.05625,0.2692307692307692,0.5384615384615384,0.5384615384615384,2024
595345,40,86.4,92.62105263157895,0.1,0.35,0.26666666666666666,2024
595881,125,86.38,90.4388888888889,0.08,0.224,0.19230769230769232,2024
595897,76,91.77105263157895,94.33404255319148,0.09210526315789473,0.3157894736842105,0.22580645161290322,2024
595928,157,91.03821656050955,93.1442105263158,0.07006369426751592,0.17197452229299362,0.13580246913580246,2024
595939,309,87.83236245954693,92.5,0.0744336569579288,0.23624595469255663,0.17037037037037037,2024
596271,538,82.81731843575419,86.91576763485477,0.09479553903345725,0.25650557620817843,0.1881918819188192,2024
598286,122,82.00573770491803,86.3453125,0.09836065573770492,0.27049180327868855,0.24489795918367346,2024
601713,62,88.0241935483871,92.82424242424241,0.0967741935483871,0.3225806451612903,0.2727272727272727,2024
601980,243,89.62583333333333,93.34411764705882,0.20164609053497942,0.31275720164609055,0.3951612903225806,2024
605121,23,92.25652173913043,95.525,0.21739130434782608,0.391304347826087,0.4166666666666667,2024
605155,33,88.575,94.42857142857143,0.15151515151515152,0.36363636363636365,0.38461538461538464,2024
605156,292,89.26541095890411,92.33953488372093,0.07876712328767123,0.2363013698630137,0.1554054054054054,2024
605182,73,86.59577464788732,90.23111111111112,0.0684931506849315,0.2328767123287671,0.1388888888888889,2024
605200,70,84.57857142857142,88.25813953488372,0.05714285714285714,0.22857142857142856,0.13333333333333333,2024
605218,303,87.68481848184818,91.89356725146199,0.10561056105610561,0.2871287128712871,0.22857142857142856,2024
605288,114,88.6,92.19,0.07894736842105263,0.23684210526315788,0.16981132075471697,2024
605335,266,84.51691729323308,87.97887323943662,0.12030075187969924,0.2857142857142857,0.22695035460992907,2024
605441,112,92.72857142857143,96.49264705882354,0.16071428571428573,0.2767857142857143,0.33962264150943394,2024
605447,18,91.71111111111111,96.05,0.0,0.1111111111111111,0.0,2024
605452,80,89.11375000000001,92.96857142857144,0.1,0.2625,0.20512820512820512,2024
605483,67,88.53582089552238,95.4,0.22388059701492538,0.3582089552238806,0.38461538461538464,2024
605488,147,84.64149659863945,89.64225352112676,0.2108843537414966,0.38095238095238093,0.37349397590361444,2024
605498,59,88.26101694915253,92.24545454545455,0.01694915254237288,0.2033898305084746,0.041666666666666664,2024
605521,118,89.02118644067797,93.00428571428571,0.15254237288135594,0.2542372881355932,0.28125,2024
605795,122,88.50901639344262,90.72222222222223,0.05737704918032787,0.3114754098360656,0.12280701754385964,2024
606019,37,63.76756756756757,,0.0,0.16216216216216217,0.0,2024
606149,46,87.5391304347826,92.2,0.13043478260869565,0.30434782608695654,0.2857142857142857,2024
606160,48,92.22916666666667,94.4,0.10416666666666667,0.22916666666666666,0.2,2024
606930,20,90.85,91.88235294117646,0.2,0.45,0.4444444444444444,2024
606965,109,86.58055555555556,92.34081632653061,0.2018348623853211,0.3119266055045872,0.3548387096774194,2024
607179,26,93.60769230769232,96.42666666666668,0.11538461538461539,0.3076923076923077,0.3333333333333333,2024
607216,227,90.56519823788545,92.79689440993788,0.10572687224669604,0.28193832599118945,0.25,2024
607219,133,91.12255639097744,92.33097345132742,0.10526315789473684,0.2631578947368421,0.2413793103448276,2024
607229,155,88.22258064516129,91.54929577464789,0.1032258064516129,0.2064516129032258,0.1951219512195122,2024
607237,149,89.27114093959732,94.20750000000001,0.18120805369127516,0.3422818791946309,0.36486486486486486,2024
607455,33,93.07272727272728,94.4,0.12121212121212122,0.36363636363636365,0.36363636363636365,2024
607457,191,87.5848167539267,91.74140625,0.1256544502617801,0.2774869109947644,0.2727272727272727,2024
607536,48,88.36874999999999,91.485,0.10416666666666667,0.2708333333333333,0.18518518518518517,2024
607644,117,86.41196581196581,90.765625,0.08547008547008547,0.18803418803418803,0.16393442622950818,2024
607755,278,79.99172661870504,86.27678571428571,0.07913669064748201,0.28776978417266186,0.18032786885245902,2024
608344,76,86.3078947368421,89.08666666666667,0.13157894736842105,0.2631578947368421,0.3333333333333333,2024
608349,52,85.51923076923077,91.30967741935484,0.11538461538461539,0.23076923076923078,0.2608695652173913,2024
608638,36,90.09166666666667,92.80416666666667,0.08333333333333333,0.2777777777777778,0.1875,2024
608648,85,84.01176470588236,90.34516129032258,0.1411764705882353,0.32941176470588235,0.35294117647058826,2024
608678,15,90.33999999999999,93.4625,0.06666666666666667,0.26666666666666666,0.2,2024
612434,17,88.44117647058823,94.2625,0.058823529411764705,0.29411764705882354,0.25,2024
614179,26,94.26538461538462,95.8047619047619,0.15384615384615385,0.2692307692307692,0.2857142857142857,2024
620454,50,89.262,94.33846153846154,0.14,0.36,0.3181818181818182,2024
620982,290,87.58103448275862,91.7554054054054,0.07586206896551724,0.22413793103448276,0.16058394160583941,2024
621016,150,88.11,91.28865979381443,0.14,0.30666666666666664,0.3230769230769231,2024
621051,42,87.19047619047619,92.97272727272728,0.11904761904761904,0.35714285714285715,0.25,2024
621053,119,91.89915966386555,94.39550561797753,0.20168067226890757,0.3865546218487395,0.42105263157894735,2024
621057,196,91.4076923076923,94.41044776119404,0.10204081632653061,0.2857142857142857,0.19801980198019803,2024
621074,81,89.75802469135802,92.60612244897959,0.14814814814814814,0.2716049382716049,0.3076923076923077,2024
621076,174,86.45953757225433,92.2304347826087,0.09770114942528736,0.27586206896551724,0.21794871794871795,2024
621097,108,87.38796296296296,89.79736842105264,0.18518518518518517,0.2962962962962963,0.3389830508474576,2024
621111,147,88.4891156462585,91.51100917431194,0.08843537414965986,0.272108843537415,0.18055555555555555,2024
621112,75,85.44666666666667,89.50625,0.08,0.24,0.14634146341463414,2024
621114,78,89.41948051948052,94.66896551724139,0.19230769230769232,0.38461538461538464,0.3488372093023256,2024
621139,240,85.14208333333333,93.24153846153845,0.16666666666666666,0.32083333333333336,0.39215686274509803,2024
621142,177,91.6502824858757,95.33529411764705,0.0903954802259887,0.23728813559322035,0.16666666666666666,2024
621199,123,88.43333333333332,91.41923076923077,0.15447154471544716,0.3333333333333333,0.35185185185185186,2024
621249,156,90.2141935483871,91.97130434782609,0.08974358974358974,0.2564102564102564,0.2222222222222222,2024
621294,100,87.28888888888889,90.8688524590164,0.25,0.36,0.46296296296296297,2024
621295,215,87.94883720930233,90.08472222222223,0.10697674418604651,0.26046511627906976,0.21296296296296297,2024
621366,40,86.25750000000001,92.80000000000001,0.35,0.475,0.5185185185185185,2024
621389,93,85.64731182795698,88.3,0.053763440860215055,0.26881720430107525,0.10869565217391304,2024
621399,181,88.23093922651934,93.10377358490567,0.08839779005524862,0.3370165745856354,0.2,2024
622065,107,85.34953271028037,89.63513513513513,0.16822429906542055,0.27102803738317754,0.3157894736842105,2024
622103,163,92.25153374233129,95.12644628099173,0.17177914110429449,0.3006134969325153,0.3684210526315789,2024
622250,12,88.54166666666667,93.63333333333333,0.25,0.5,0.5,2024
622251,76,89.425,93.84186046511627,0.15789473684210525,0.3026315789473684,0.36363636363636365,2024
622253,82,86.04444444444445,92.09722222222223,0.12195121951219512,0.35365853658536583,0.29411764705882354,2024
622259,138,91.33283582089553,96.84626865671642,0.18840579710144928,0.2898550724637681,0.34210526315789475,2024
622268,54,65.75217391304348,,0.0,0.1111111111111111,0.0,2024
622338,28,93.02857142857144,93.11111111111111,0.10714285714285714,0.2857142857142857,0.23076923076923078,2024
622503,356,83.88084507042254,89.76346153846154,0.08426966292134831,0.2556179775280899,0.18292682926829268,2024
622694,102,87.74019607843137,88.81555555555555,0.16666666666666666,0.3235294117647059,0.3541666666666667,2024
622766,163,89.85337423312883,93.48375,0.147239263803681,0.3128834355828221,0.3037974683544304,2024
622786,68,90.20294117647059,95.65588235294118,0.16176470588235295,0.29411764705882354,0.3235294117647059,2024
623211,37,92.45135135135135,93.57407407407408,0.10810810810810811,0.35135135135135137,0.26666666666666666,2024
623364,40,80.9725,85.38461538461539,0.05,0.2,0.13333333333333333,2024
623381,636,83.38409448818898,87.40513513513514,0.10220125786163523,0.28459119496855345,0.2181208053691275,2024
623433,30,91.29666666666667,95.96470588235294,0.1,0.26666666666666666,0.21428571428571427,2024
623437,50,88.126,92.08275862068966,0.08,0.32,0.23529411764705882,2024
623451,217,87.75231481481481,91.44460431654676,0.10138248847926268,0.2903225806451613,0.24719101123595505,2024
623454,26,92.3153846153846,96.8,0.15384615384615385,0.3076923076923077,0.26666666666666666,2024
623474,86,84.87906976744186,90.43846153846154,0.08139534883720931,0.29069767441860467,0.19444444444444445,2024
624417,11,59.809090909090905,,0.0,0.09090909090909091,0.0,2024
624420,94,82.84574468085107,91.91923076923078,0.10638297872340426,0.2765957446808511,0.22727272727272727,2024
624427,151,89.75099337748344,93.25688073394495,0.08609271523178808,0.26490066225165565,0.2549019607843137,2024
624522,84,87.9,90.78703703703704,0.19047619047619047,0.2619047619047619,0.35555555555555557,2024
624647,96,89.74842105263158,92.47666666666667,0.08333333333333333,0.2916666666666667,0.23529411764705882,2024
625643,71,88.57042253521126,94.51388888888889,0.08450704225352113,0.30985915492957744,0.1875,2024
627392,58,87.98363636363636,92.69999999999999,0.08620689655172414,0.2413793103448276,0.22727272727272727,2024
628708,81,92.12098765432098,95.22545454545454,0.1111111111111111,0.2345679012345679,0.20930232558139536,2024
630023,308,89.24058441558441,92.72838709677418,0.08441558441558442,0.2662337662337662,0.19117647058823528,2024
640454,148,85.30405405405405,87.3978947368421,0.14189189189189189,0.2905405405405405,0.3181818181818182,2024
641149,100,90.08181818181818,94.3351851851852,0.1,0.24,0.25,2024
641302,99,84.34040404040405,88.12307692307692,0.1919191919191919,0.32323232323232326,0.3114754098360656,2024
641312,288,87.93333333333334,91.49583333333334,0.11805555555555555,0.25,0.22972972972972974,2024
641329,109,90.01651376146788,95.88,0.11926605504587157,0.30275229357798167,0.29545454545454547,2024
641360,217,90.8820276497696,93.08862275449101,0.1152073732718894,0.30414746543778803,0.25252525252525254,2024
641386,110,87.60545454545455,91.58666666666666,0.15454545454545454,0.3181818181818182,0.3695652173913043,2024
641394,38,89.24594594594595,95.16000000000001,0.02631578947368421,0.21052631578947367,0.1111111111111111,2024
641401,28,87.20357142857142,91.22857142857143,0.25,0.35714285714285715,0.4117647058823529,2024
641427,197,88.54568527918782,92.49107142857143,0.08629441624365482,0.25380710659898476,0.19101123595505617,2024
641501,215,84.98372093023256,88.97096774193548,0.06511627906976744,0.2837209302325581,0.16470588235294117,2024
641540,72,84.34444444444445,88.5439024390244,0.1527777777777778,0.3194444444444444,0.3142857142857143,2024
641541,231,90.38051948051948,93.16265060240964,0.17316017316017315,0.341991341991342,0.4,2024
641582,77,86.07142857142857,92.35161290322581,0.11688311688311688,0.33766233766233766,0.24324324324324326,2024
641585,81,84.12839506172838,88.8288888888889,0.09876543209876543,0.25925925925925924,0.26666666666666666,2024
641632,174,89.08333333333333,94.3047619047619,0.15517241379310345,0.3275862068965517,0.32926829268292684,2024
641646,126,86.85317460317461,89.37878787878788,0.05555555555555555,0.1746031746031746,0.1,2024
641656,27,92.51153846153846,96.60769230769232,0.1111111111111111,0.2222222222222222,0.2,2024
641703,184,88.5788043478261,94.60000000000001,0.08152173913043478,0.23369565217391305,0.1724137931034483,2024
641712,67,87.51940298507463,90.52432432432433,0.13432835820895522,0.2835820895522388,0.2571428571428571,2024
641726,189,88.06914893617021,91.44414414414413,0.08465608465608465,0.2962962962962963,0.18604651162790697,2024
641739,137,87.54014598540147,89.98076923076923,0.08759124087591241,0.2773722627737226,0.1875,2024
641745,190,89.7557894736842,93.67534246575343,0.15263157894736842,0.3105263157894737,0.32222222222222224,2024
641771,145,90.0896551724138,93.5136842105263,0.0896551724137931,0.2206896551724138,0.19696969696969696,2024
641778,418,86.52942583732059,89.54615384615384,0.06937799043062201,0.22248803827751196,0.14720812182741116,2024
641816,19,88.93684210526315,91.1,0.10526315789473684,0.2631578947368421,0.2222222222222222,2024
641835,50,92.3,93.16428571428571,0.04,0.34,0.14285714285714285,2024
641849,147,83.53401360544218,89.24782608695652,0.061224489795918366,0.2925170068027211,0.1323529411764706,2024
641851,245,84.66367346938775,89.2965811965812,0.09795918367346938,0.27755102040816326,0.20869565217391303,2024
642016,116,89.26120689655171,95.13148148148149,0.09482758620689655,0.3103448275862069,0.19642857142857142,2024
642028,408,84.80663390663392,88.32991452991453,0.07107843137254902,0.25245098039215685,0.15025906735751296,2024
642048,10,87.26,91.86,0.1,0.2,0.2,2024
642060,21,84.44285714285714,86.35384615384615,0.14285714285714285,0.2857142857142857,0.42857142857142855,2024
642100,37,85.10270270270271,92.82857142857142,0.1891891891891892,0.35135135135135137,0.3684210526315789,2024
642121,56,87.96071428571429,91.02058823529411,0.17857142857142858,0.2857142857142857,0.29411764705882354,2024
642130,108,89.85277777777777,92.10933333333332,0.09259259259259259,0.3148148148148148,0.20408163265306123,2024
642152,24,88.30833333333334,91.58666666666666,0.125,0.16666666666666666,0.23076923076923078,2024
642203,310,87.73495145631067,91.58333333333333,0.11290322580645161,0.2903225806451613,0.23648648648648649,2024
642207,33,90.1909090909091,94.72777777777777,0.15151515151515152,0.2727272727272727,0.35714285714285715,2024
642216,282,84.35709219858157,89.44693877551019,0.1702127659574468,0.28368794326241137,0.32,2024
642239,103,88.21274509803922,89.62941176470588,0.1262135922330097,0.2621359223300971,0.23214285714285715,2024
642520,153,90.37581699346406,93.4372340425532,0.0915032679738562,0.2679738562091503,0.1917808219178082,2024
642530,179,89.75474860335196,93.13092783505155,0.09497206703910614,0.24581005586592178,0.2073170731707317,2024
642545,79,87.24556962025316,92.9590909090909,0.11392405063291139,0.3291139240506329,0.23684210526315788,2024
642546,55,90.66181818181818,96.20476190476191,0.18181818181818182,0.32727272727272727,0.38461538461538464,2024
642563,77,92.25394736842105,94.70377358490566,0.07792207792207792,0.2077922077922078,0.17142857142857143,2024
642575,172,90.84152046783626,94.72285714285714,0.11627906976744186,0.27325581395348836,0.2777777777777778,2024
642629,100,88.72727272727273,94.43962264150943,0.15,0.33,0.3,2024
642834,94,83.83936170212766,89.23269230769232,0.0851063829787234,0.24468085106382978,0.21052631578947367,2024
643256,37,80.85405405405405,83.36896551724138,0.1891891891891892,0.43243243243243246,0.4117647058823529,2024
643316,293,88.04364261168385,90.90975609756099,0.05460750853242321,0.2525597269624573,0.11510791366906475,2024
643338,12,90.29166666666667,93.1125,0.0,0.08333333333333333,0.0,2024
643361,209,88.6639423076923,91.96785714285714,0.14354066985645933,0.3253588516746411,0.28846153846153844,2024
643493,114,87.76017699115044,90.88780487804878,0.08771929824561403,0.20175438596491227,0.17543859649122806,2024
643615,159,83.66603773584906,88.42203389830507,0.1069182389937107,0.27044025157232704,0.2328767123287671,2024
644396,189,91.44361702127661,91.30546875,0.06878306878306878,0.24867724867724866,0.16049382716049382,2024
646242,536,82.87779850746269,88.62908366533865,0.0914179104477612,0.27425373134328357,0.20588235294117646,2024
647315,28,93.77142857142857,94.71600000000001,0.10714285714285714,0.25,0.25,2024
650895,164,90.43006134969325,95.10277777777777,0.17682926829268292,0.36585365853658536,0.38666666666666666,2024
650968,27,49.803703703703704,,0.037037037037037035,0.18518518518518517,0.1111111111111111,2024
655889,78,92.75584415584416,97.1078947368421,0.16666666666666666,0.2948717948717949,0.29545454545454547,2024
656186,147,92.7312925170068,96.24285714285715,0.12244897959183673,0.272108843537415,0.2535211267605634,2024
656232,358,88.36862745098038,91.36497695852535,0.07541899441340782,0.24860335195530725,0.17197452229299362,2024
656234,64,89.840625,95.5625,0.109375,0.25,0.23333333333333334,2024
656240,154,87.95584415584416,94.0811320754717,0.14285714285714285,0.2987012987012987,0.2682926829268293,2024
656257,250,88.788,92.30242424242424,0.112,0.264,0.24561403508771928,2024
656266,20,90.71000000000001,93.02666666666667,0.0,0.1,0.0,2024
656271,111,91.42429906542056,94.55901639344263,0.06306306306306306,0.21621621621621623,0.14,2024
656353,495,86.40141700404858,90.59810426540285,0.09292929292929293,0.25252525252525254,0.19658119658119658,2024
656354,137,88.85474452554745,89.89421487603306,0.145985401459854,0.3284671532846715,0.29411764705882354,2024
656382,177,89.34124293785311,90.24850746268656,0.14689265536723164,0.3107344632768362,0.33766233766233766,2024
656420,160,88.608125,91.87027027027027,0.0875,0.28125,0.2028985507246377,2024
656457,144,88.98472222222222,90.97454545454546,0.05555555555555555,0.2708333333333333,0.12307692307692308,2024
656458,12,89.39999999999999,92.54444444444444,0.0,0.08333333333333333,0.0,2024
656529,24,89.825,93.33529411764707,0.0,0.25,0.0,2024
656548,197,90.61581632653062,96.86774193548388,0.1116751269035533,0.29441624365482233,0.275,2024
656550,206,90.52038834951456,94.87395833333333,0.1407766990291262,0.3300970873786408,0.29,2024
656638,39,90.66923076923077,95.94,0.23076923076923078,0.3333333333333333,0.47368421052631576,2024
656647,171,87.47894736842105,90.44285714285714,0.15204678362573099,0.2631578947368421,0.35135135135135137,2024
656657,358,85.97254901960784,90.1328431372549,0.09217877094972067,0.276536312849162,0.19642857142857142,2024
656671,79,86.68589743589743,90.266,0.13924050632911392,0.26582278481012656,0.2619047619047619,2024
656686,95,93.00736842105263,95.58301886792452,0.10526315789473684,0.30526315789473685,0.25,2024
656726,346,91.68352601156069,95.8337142857143,0.16473988439306358,0.34971098265895956,0.34545454545454546,2024
656731,140,89.69,93.80987654320988,0.09285714285714286,0.3357142857142857,0.30952380952380953,2024
656755,50,92.426,95.47837837837838,0.08,0.3,0.2857142857142857,2024
656756,29,85.43448275862069,91.16923076923078,0.1724137931034483,0.3448275862068966,0.3333333333333333,2024
656786,126,86.28253968253969,90.76521739130435,0.14285714285714285,0.2698412698412698,0.27692307692307694,2024
656793,166,88.74397590361446,93.85945945945946,0.13855421686746988,0.29518072289156627,0.27710843373493976,2024
656794,21,89.73333333333333,93.44285714285715,0.19047619047619047,0.38095238095238093,0.36363636363636365,2024
656818,91,86.53406593406592,89.4509433962264,0.06593406593406594,0.1978021978021978,0.14285714285714285,2024
656820,102,86.1029702970297,92.07,0.1568627450980392,0.38235294117647056,0.3902439024390244,2024
656848,102,95.5264705882353,95.92551020408165,0.13725490196078433,0.3137254901960784,0.2413793103448276,2024
656849,100,88.36363636363636,93.07843137254902,0.11,0.27,0.1896551724137931,2024
656876,16,91.675,92.75714285714285,0.375,0.4375,0.6,2024
656887,24,90.53750000000001,93.55384615384615,0.0,0.125,0.0,2024
656924,104,89.975,94.0983870967742,0.1346153846153846,0.22115384615384615,0.24561403508771928,2024
656954,192,87.1796875,91.21625,0.08854166666666667,0.22916666666666666,0.22077922077922077,2024
656970,131,82.09541984732824,86.52923076923076,0.10687022900763359,0.29770992366412213,0.27450980392156865,2024
656981,126,88.93571428571428,93.05428571428571,0.15079365079365079,0.3333333333333333,0.3220338983050847,2024
657006,63,86.25079365079365,89.45641025641027,0.1111111111111111,0.2698412698412698,0.21212121212121213,2024
657022,131,84.40458015267176,90.78125,0.1450381679389313,0.2824427480916031,0.2835820895522388,2024
657024,73,87.54794520547945,92.61666666666666,0.0684931506849315,0.2602739726027397,0.16129032258064516,2024
657053,163,85.7834355828221,91.58023255813953,0.12883435582822086,0.2822085889570552,0.3088235294117647,2024
657093,453,86.02052980132451,88.71197411003236,0.11920529801324503,0.304635761589404,0.24770642201834864,2024
657248,60,90.53833333333334,93.38571428571429,0.1,0.26666666666666666,0.2222222222222222,2024
657265,138,87.78550724637681,91.63373493975904,0.09420289855072464,0.2826086956521739,0.203125,2024
657272,129,88.32170542635659,92.70714285714286,0.14728682170542637,0.2868217054263566,0.36538461538461536,2024
657424,153,87.88104575163398,92.79705882352941,0.1111111111111111,0.2549019607843137,0.22972972972972974,2024
657510,39,90.3025641025641,93.712,0.07692307692307693,0.20512820512820512,0.25,2024
657562,24,58.32916666666667,,0.041666666666666664,0.20833333333333334,0.08333333333333333,2024
657624,33,86.3090909090909,89.75454545454545,0.09090909090909091,0.30303030303030304,0.25,2024
657649,38,91.85000000000001,93.96875,0.15789473684210525,0.34210526315789475,0.46153846153846156,2024
657697,148,86.7358108108108,89.80326086956521,0.14864864864864866,0.31756756756756754,0.2972972972972973,2024
658431,229,87.7030701754386,91.76605504587155,0.1091703056768559,0.32751091703056767,0.22935779816513763,2024
659275,320,89.7717868338558,94.35714285714286,0.146875,0.278125,0.3263888888888889,2024
660261,125,93.5976,94.17647058823529,0.12,0.288,0.3333333333333333,2024
660600,97,90.6082474226804,94.51272727272728,0.1958762886597938,0.35051546391752575,0.40425531914893614,2024
