pitcher,aaa_pitches,aaa_velo,aaa_fb_velo,aaa_swstr_pct,aaa_csw_pct,aaa_whiff_per_swing,season,aaa_k_pct,aaa_kbb_pct,aaa_gs,name,mlb_year,mlb_gs,mlb_fp_per_start
641778,418,86.52942583732059,89.54615384615384,0.069377990430622,0.2224880382775119,0.1472081218274111,2024,0.2529411764705882,0.16176470588235292,16,Eric Lauer,2025,14,12.114285714285712
656550,206,90.52038834951456,94.87395833333332,0.1407766990291262,0.3300970873786408,0.29,2024,0.30357142857142855,0.22023809523809523,3,Grant Holmes,2025,19,12.147368421052631
669358,150,91.11543624161074,95.9986842105263,0.1866666666666666,0.3733333333333333,0.3636363636363636,2024,0.24719101123595505,0.11797752808988762,10,Shane Baz,2025,30,10.58
669372,167,87.64610778443114,91.49710144927536,0.0898203592814371,0.2634730538922156,0.2083333333333333,2024,0.2123076923076923,0.12,14,J.T. Ginn,2025,15,9.286666666666664
669920,495,83.05636363636364,88.92570093457944,0.1232323232323232,0.307070707070707,0.2760180995475113,2024,0.2193877551020408,0.15306122448979592,27,Jason Alexander,2025,11,12.29090909090909
671106,290,84.67172413793104,88.40361445783132,0.1172413793103448,0.296551724137931,0.25,2024,0.22641509433962265,0.1179245283018868,8,Logan Allen,2025,28,8.532142857142857
671212,241,94.8896265560166,98.8993288590604,0.1410788381742738,0.2863070539419087,0.3300970873786408,2024,0.3604060913705584,0.16243654822335027,13,Joe Boyle,2025,7,5.928571428571429
672456,319,89.19561128526647,95.46158940397352,0.1253918495297805,0.3103448275862069,0.2777777777777778,2024,0.24107142857142858,0.10714285714285715,13,Keider Montero,2025,13,7.984615384615383
672782,336,88.42900302114803,92.34032258064516,0.1458333333333333,0.3005952380952381,0.3043478260869565,2024,0.2703488372093023,0.1569767441860465,21,Yoendrys Gómez,2025,8,10.075
674370,263,92.07832699619772,93.57448979591835,0.1102661596958174,0.2509505703422053,0.2196969696969697,2024,0.2696078431372549,0.19117647058823528,9,Osvaldo Bido,2025,9,5.21111111111111
674841,338,87.35118343195266,88.59895104895105,0.0798816568047337,0.2307692307692307,0.173076923076923,2024,0.17732558139534885,0.08139534883720931,16,Andrew Alvarez,2025,4,11.7
676083,218,88.30229357798166,92.35258620689656,0.073394495412844,0.2614678899082568,0.1739130434782608,2024,0.2125984251968504,0.12992125984251968,9,Janson Junk,2025,15,9.166666666666664
676106,254,87.89803149606298,92.91153846153846,0.0984251968503937,0.2244094488188976,0.1984126984126984,2024,0.1670886075949367,0.07341772151898734,17,Emerson Hancock,2025,14,8.099999999999998
676282,222,85.23288288288289,91.7183486238532,0.1216216216216216,0.2972972972972973,0.2903225806451613,2024,0.2982456140350877,0.15204678362573099,9,Joey Cantillo,2025,11,12.527272727272726
676467,508,85.16751968503937,89.91848184818481,0.0866141732283464,0.25,0.1795918367346938,2024,0.23754789272030652,0.16283524904214558,24,Colton Gordon,2025,13,7.884615384615383
676974,284,90.6862676056338,94.6219298245614,0.1056338028169014,0.25,0.217391304347826,2024,0.27058823529411763,0.1764705882352941,15,Max Meyer,2025,11,10.163636363636362
677944,207,89.24757281553399,94.72735042735044,0.1207729468599033,0.2898550724637681,0.2604166666666667,2024,0.29508196721311475,0.2185792349726776,5,Slade Cecconi,2025,22,11.68181818181818
678368,198,86.18131313131313,89.29166666666667,0.1262626262626262,0.2626262626262626,0.2604166666666667,2024,0.21153846153846154,0.10256410256410256,7,Valente Bellozo,2025,5,8.059999999999999
678906,305,88.6983552631579,92.21024096385544,0.0786885245901639,0.2459016393442623,0.1655172413793103,2024,0.17039106145251395,0.047486033519553064,13,Kai-Wei Teng,2025,5,3.86
680732,314,88.3640127388535,94.80489510489512,0.1496815286624203,0.3152866242038216,0.3533834586466165,2024,0.3104693140794224,0.1805054151624549,16,Sean Burke,2025,21,6.709523809523809
681190,175,90.18171428571428,93.2107438016529,0.1485714285714285,0.3257142857142857,0.2795698924731182,2024,0.22,0.155,10,Randy Vásquez,2025,25,8.036
681347,180,89.75,94.62278481012656,0.1111111111111111,0.3055555555555556,0.2439024390243902,2024,0.26627218934911245,0.1775147928994083,9,Mike Burrows,2025,18,9.91111111111111
682052,346,85.10115942028986,89.6050505050505,0.1473988439306358,0.2976878612716763,0.3128834355828221,2024,0.2789473684210526,0.16052631578947368,19,Jacob Lopez,2025,16,12.812499999999998
682990,262,89.78625954198473,93.28203125,0.1526717557251908,0.3167938931297709,0.3076923076923077,2024,0.26262626262626265,0.1986531986531987,16,Quinn Priester,2025,24,11.354166666666664
683004,514,92.13754863813227,95.50280373831777,0.1731517509727626,0.3054474708171206,0.3409961685823754,2024,0.3333333333333333,0.22727272727272724,16,Jack Leiter,2025,28,10.967857142857142
685299,297,88.50909090909092,91.73742331288344,0.0875420875420875,0.2491582491582491,0.1656050955414012,2024,0.19130434782608696,0.13478260869565217,11,Tanner Gordon,2025,14,6.449999999999998
686563,171,89.84444444444445,92.5305785123967,0.0994152046783625,0.2690058479532163,0.2125,2024,0.20833333333333334,0.1011904761904762,8,Jonathan Cannon,2025,17,5.911764705882352
687064,363,86.71657458563536,91.49567567567568,0.1267217630853994,0.2837465564738292,0.2555555555555555,2024,0.256,0.168,18,Brandon Young,2025,11,6.672727272727271
687223,175,84.81657142857142,87.2162962962963,0.0971428571428571,0.3085714285714285,0.2428571428571428,2024,0.18674698795180722,0.02409638554216867,9,Carson Palmquist,2025,7,2.0142857142857133
687473,521,87.63038461538463,92.17839721254356,0.1247600767754318,0.3071017274472168,0.2509652509652509,2024,0.22632423756019263,0.14125200642054575,26,Ryan Gusto,2025,16,7.949999999999998
687922,256,89.84453125,92.45573770491804,0.109375,0.26953125,0.2434782608695652,2024,0.2616487455197133,0.16129032258064518,4,Easton Lucas,2025,4,5.275
687931,329,87.0887537993921,92.41693121693122,0.1428571428571428,0.270516717325228,0.2764705882352941,2024,0.28361344537815125,0.1722689075630252,25,Carson Whisenhunt,2025,4,6.35
689017,233,87.1877659574468,92.02962962962962,0.1244635193133047,0.2532188841201717,0.2377049180327868,2024,0.28113879003558717,0.17081850533807827,12,Landon Knack,2025,6,8.733333333333333
690916,584,89.18921232876713,94.31752136752137,0.125,0.2825342465753425,0.2425249169435216,2024,0.22560975609756098,0.15040650406504064,23,Richard Fitts,2025,9,7.333333333333332
690953,696,90.1949712643678,94.45144230769232,0.0977011494252873,0.2801724137931034,0.2446043165467626,2024,0.22718446601941747,0.07572815533980581,24,Mick Abel,2025,7,4.328571428571427
693821,381,86.99711286089239,90.61287128712873,0.1259842519685039,0.2965879265091863,0.2790697674418604,2024,0.23776223776223776,0.1445221445221445,17,Bryce Elder,2025,27,8.233333333333333
693855,228,87.05964912280702,89.71518987341773,0.1447368421052631,0.2894736842105263,0.2920353982300885,2024,0.27876106194690264,0.19469026548672563,10,Ian Seymour,2025,4,16.424999999999997
694477,584,89.22619863013698,89.90572687224669,0.1506849315068493,0.3065068493150685,0.2933333333333333,2024,0.26126126126126126,0.19099099099099098,24,Chad Patrick,2025,22,10.9
696149,184,91.74262295081968,96.59670329670328,0.125,0.2989130434782608,0.2738095238095238,2024,0.33962264150943394,0.2452830188679245,7,Bubba Chandler,2025,3,9.033333333333331
700241,678,88.63220088626292,91.28617511520736,0.1253687315634218,0.2772861356932153,0.2544910179640718,2024,0.21630094043887146,0.14733542319749215,27,Michael McGreevy,2025,14,8.849999999999998
700249,240,87.11791666666666,90.45131578947368,0.1083333333333333,0.2791666666666667,0.25,2024,0.28164556962025317,0.1962025316455696,14,Cade Povich,2025,19,8.184210526315788
700363,273,89.88498168498168,94.9936305732484,0.1355311355311355,0.282051282051282,0.2605633802816901,2024,0.28493150684931506,0.17534246575342466,20,AJ Smith-Shawver,2025,8,11.05
701542,517,89.13017408123791,92.3954128440367,0.1141199226305609,0.3152804642166344,0.2622222222222222,2024,0.27983539094650206,0.19958847736625515,23,Will Warren,2025,32,9.296875
701581,224,89.28026905829596,94.95373134328358,0.1607142857142857,0.3348214285714285,0.3564356435643564,2024,0.34901960784313724,0.24705882352941175,15,David Festa,2025,9,10.3
702070,180,85.44944444444444,91.38539325842696,0.1333333333333333,0.3111111111111111,0.233009708737864,2024,0.2897196261682243,0.23831775700934577,9,Noah Cameron,2025,23,13.856521739130434
