pitcher,aaa_pitches,aaa_velo,aaa_fb_velo,aaa_swstr_pct,aaa_csw_pct,aaa_whiff_per_swing,season
670245,418,87.27242206235012,92.54190476190476,0.13157894736842105,0.2703349282296651,0.27918781725888325,2023
670281,12,40.475,,0.0,0.08333333333333333,0.0,2023
670329,114,91.01,94.53733333333334,0.10526315789473684,0.2543859649122807,0.2727272727272727,2023
670376,215,86.55813953488372,93.52872340425533,0.07906976744186046,0.21395348837209302,0.18888888888888888,2023
670381,35,83.63529411764705,87.44375,0.08571428571428572,0.14285714285714285,0.16666666666666666,2023
670393,88,91.70454545454545,94.89464285714287,0.125,0.25,0.25,2023
670422,61,89.06557377049181,90.79583333333333,0.09836065573770492,0.19672131147540983,0.21428571428571427,2023
670426,138,87.00526315789475,91.24492753623188,0.11594202898550725,0.2898550724637681,0.3018867924528302,2023
670437,97,89.52934782608696,94.55434782608695,0.14432989690721648,0.29896907216494845,0.3181818181818182,2023
670456,76,86.38815789473684,90.74000000000001,0.039473684210526314,0.3026315789473684,0.1111111111111111,2023
670766,510,84.42988047808765,89.44273127753304,0.10392156862745099,0.2901960784313726,0.225531914893617,2023
670810,148,90.42448979591836,95.03,0.08783783783783784,0.2702702702702703,0.18840579710144928,2023
670871,184,93.10655737704919,97.87,0.1358695652173913,0.29347826086956524,0.31645569620253167,2023
670950,12,89.14999999999999,92.4125,0.16666666666666666,0.3333333333333333,0.4,2023
670955,126,88.13032786885246,91.94516129032259,0.1111111111111111,0.23809523809523808,0.27450980392156865,2023
670970,114,89.27631578947368,94.95909090909092,0.13157894736842105,0.2894736842105263,0.2830188679245283,2023
670990,78,89.76493506493506,95.07179487179486,0.14102564102564102,0.28205128205128205,0.2894736842105263,2023
671096,221,88.18009049773755,92.46446280991736,0.18099547511312217,0.38009049773755654,0.41237113402061853,2023
671106,130,86.79153846153847,90.86282051282052,0.16153846153846155,0.34615384615384615,0.3620689655172414,2023
671111,239,84.34895397489541,89.51789473684211,0.08368200836820083,0.301255230125523,0.1834862385321101,2023
671131,237,89.66779661016949,94.99083969465649,0.06751054852320675,0.23628691983122363,0.1797752808988764,2023
671162,295,85.2691525423729,87.0896174863388,0.11186440677966102,0.2745762711864407,0.23404255319148937,2023
671212,92,93.34565217391304,98.45581395348837,0.10869565217391304,0.25,0.24390243902439024,2023
671305,18,96.14117647058823,98.56428571428572,0.1111111111111111,0.3333333333333333,0.3333333333333333,2023
671737,123,90.69268292682928,92.3659793814433,0.13821138211382114,0.3333333333333333,0.3617021276595745,2023
671790,266,88.05132075471698,91.91788079470199,0.08646616541353383,0.2518796992481203,0.2169811320754717,2023
671922,167,91.42035928143713,95.11293103448276,0.1377245508982036,0.38922155688622756,0.3194444444444444,2023
672391,58,91.12068965517241,95.3125,0.10344827586206896,0.22413793103448276,0.2222222222222222,2023
672435,31,83.30967741935484,87.84166666666665,0.0,0.0967741935483871,0.0,2023
672456,180,90.22944444444444,95.12380952380953,0.13333333333333333,0.34444444444444444,0.2696629213483146,2023
672550,18,93.94444444444444,97.00714285714285,0.1111111111111111,0.4444444444444444,0.25,2023
672552,354,86.90706214689266,91.65573770491804,0.1384180790960452,0.268361581920904,0.2832369942196532,2023
672582,172,89.60406976744186,93.78181818181818,0.09883720930232558,0.31976744186046513,0.2328767123287671,2023
672598,66,81.41969696969697,85.00555555555555,0.13636363636363635,0.24242424242424243,0.28125,2023
