,bat_speed,n_sw,xwobacon,bat_speed_base,xwobacon_base,d_bat_speed,d_xwobacon,name,z
641487,69.275,572.0,0.3462192982456141,69.15160472972973,0.3569666934765833,0.12339527027027941,-0.010747395230969181,J.P. Crawford,0.10549366944003452
663538,67.00834473324214,731.0,0.3130344827586207,66.88438356164383,0.3201173292965214,0.12396117159831022,-0.0070828465379007,Nico Hoerner,0.10597747248616583
656941,74.31708185053381,843.0,0.5223348017621147,74.19050632911393,0.513378611307193,0.1265755214198805,0.008956190454921686,Kyle Schwarber,0.10821254482948381
624641,71.00243902439024,410.0,0.3984732824427481,70.87189292543022,0.3505001202654084,0.1305460989600249,0.04797316217733971,Edmundo Sosa,0.11160708980344061
543760,66.55696594427245,646.0,0.3598242677824268,66.42539021852238,0.34086618925627277,0.13157572575006782,0.018958078526154054,Marcus Semien,0.11248734321994092
666176,75.45270880361173,886.0,0.3935529801324503,75.30811518324607,0.4743706494665009,0.14459362036565437,-0.0808176693340506,Jo Adell,0.12361666339869548
696030,69.85762195121953,328.0,0.2980347222222222,69.71128526645768,0.3694532949581128,0.1463366847618488,-0.07141857273589058,Alejandro Osuna,0.12510685227564403
607043,70.64010484927917,763.0,0.4439896551724138,70.48544680851063,0.37439679502230944,0.15465804076853829,0.06959286015010435,Brandon Nimmo,0.13222098540197652
641598,70.32700421940929,237.0,0.3765616438356164,70.16847826086956,0.3606528246936508,0.15852595853972673,0.015908819141965624,Mitch Garver,0.1355277639995778
702284,69.790990990991,777.0,0.37104777070063694,69.62477064220182,0.31060683160157326,0.16622034878918157,0.06044093909906367,Cole Young,0.14210588858847562
693307,70.39723374827109,723.0,0.44934671532846715,70.22044392523364,0.43755268987065615,0.17678982303745272,0.011794025457810997,Dillon Dingler,0.15114199361956634
645277,67.03754189944134,895.0,0.297048433048433,66.84899759422615,0.3096902262513722,0.1885443052151885,-0.012641793202939233,Ozzie Albies,0.16119119124748796
657656,70.2989847715736,394.0,0.40473728813559323,70.10521172638437,0.4519398847109312,0.1937730451892321,-0.047202596575337985,Ramón Laureano,0.16566137041401072
687637,70.73765432098766,324.0,0.34910526315789475,70.50558139534883,0.38868185344402384,0.23207292563883186,-0.03957659028612909,Dylan Beavers,0.19840488577641496
672580,70.33844393592678,437.0,0.3387644444444445,70.10364372469635,0.34588146400889425,0.2348002112304215,-0.007117019564449767,Maikel Garcia,0.20073650970363305
669394,73.389338731444,741.0,0.3799038461538462,73.14902234636871,0.4138918996555711,0.24031638507528896,-0.0339880535017249,Jake Burger,0.20545242319763973
547180,72.6806157354618,877.0,0.4383157894736842,72.42903225806452,0.4240767208051188,0.2515834773972756,0.014239068668565391,Bryce Harper,0.21508493917951277
681624,70.82294322132097,863.0,0.38501577287066246,70.56429738562092,0.37830431764485156,0.25864583570005095,0.006711455225810903,Andy Pages,0.22112272402027836
687597,71.8264367816092,174.0,0.31856666666666666,71.56384615384614,0.3943326036536025,0.2625906277630605,-0.07576593698693584,Jordan Beck,0.22449522435188174
693304,68.77243589743588,780.0,0.3537359735973597,68.50467532467532,0.33009702232533084,0.2677605727605652,0.023638951272028863,Nick Gonzales,0.2289151382383322
608348,69.69639830508476,472.0,0.3293762886597938,69.4175172413793,0.3488429280101687,0.2788810637054553,-0.019466639350374904,Carson Kelly,0.238422321075904
656582,70.26144578313252,83.0,0.45720833333333327,69.97758887171561,0.2973256859354267,0.2838569114169047,0.15988264739790659,Connor Joe,0.24267629639040217
592885,71.59471698113207,530.0,0.37609523809523815,71.2830204778157,0.40854668222224877,0.31169650331636944,-0.03245144412701062,Christian Yelich,0.26647705227638335
671732,71.92318007662836,522.0,0.3610333333333334,71.60285467128027,0.38543325414112656,0.3203254053480862,-0.024399920807793185,Lawrence Butler,0.27385411410841715
682626,72.45031185031185,481.0,0.42594374999999995,72.12929292929293,0.39811083838031136,0.3210189210189185,0.027832911619688594,Francisco Alvarez,0.27444701781347824
682928,70.65230582524272,824.0,0.4095371621621622,70.33025283347864,0.35019264837150565,0.32205299176408175,0.05934451379065653,CJ Abrams,0.2753310704771575
545121,68.65415094339622,530.0,0.3235510948905109,68.32428571428572,0.31350259900990096,0.32986522911049576,0.010048495880609964,Ildemaro Vargas,0.28200994546486596
669016,69.9737321196359,769.0,0.4142679245283019,69.64356955380578,0.41375582372588504,0.33016256583012193,0.0005121008024168705,Brandon Marsh,0.2822641459827944
690924,69.81238938053097,113.0,0.27917142857142857,69.47242990654206,0.33491603625521954,0.33995947398891246,-0.05574460768379097,Braxton Fulford,0.2906397651501585
650490,72.42810026385224,758.0,0.378190332326284,72.08250000000001,0.3780262529419632,0.3456002638522335,0.00016407938432083657,Yandy Díaz,0.2954622159614293
686611,71.59661016949153,413.0,0.37615894039735104,71.24045368620037,0.36247673111442136,0.35615648329115857,0.01368220928292968,Dylan Crews,0.30448698912807676
694384,66.08388791593696,571.0,0.3443345864661654,65.72486126526081,0.3251546767272433,0.35902665067614237,0.019179909738922085,Nolan Schanuel,0.3069407662354638
695578,73.98335451080051,787.0,0.5795169811320755,73.59982471516214,0.5015288507496847,0.383529795638367,0.07798813038239083,James Wood,0.3278891110887492
543309,68.9298780487805,328.0,0.34050847457627126,68.53017543859649,0.34817998890066215,0.39970261018400777,-0.007671514324390893,Kyle Higashioka,0.3417156503706502
622761,70.90105633802817,284.0,0.4371590909090909,70.4964467005076,0.33791799419504903,0.404609637520565,0.09924109671404185,Jorge Mateo,0.34591078944398845
691176,73.17844311377245,334.0,0.3512348484848485,72.76812796208532,0.3751564144148055,0.4103151516871293,-0.023921565929957034,Jasson Domínguez,0.3507885746634268
694374,71.02446351931331,233.0,0.3415108695652174,70.61215880893302,0.362962878085095,0.4123047103802975,-0.021452008519877552,Tim Tawa,0.3524894976133009
681082,68.2287856071964,667.0,0.3627411347517731,67.81579487179486,0.33204920837366464,0.41299073540153586,0.03069192637810847,Bryson Stott,0.3530759973767002
665833,76.56902834008096,494.0,0.5210533333333333,76.14184239733629,0.43293699948012526,0.42718594274467137,0.088116333853208,Oneil Cruz,0.36521183133378315
572233,72.05861244019138,836.0,0.3423357142857143,71.61597817614965,0.4025493745120533,0.4426342640417289,-0.060213660226339005,Christian Walker,0.3784189834129967
669242,69.37731958762888,194.0,0.41589610389610393,68.92487725040917,0.35299073932013436,0.4524423372197077,0.06290536457596957,Tommy Edman,0.3868041478314953
691016,72.55841584158416,606.0,0.3633840304182509,72.10417853751188,0.40619251993177274,0.45423730407227936,-0.04280848951352184,Tyler Soderstrom,0.38833870940250403
646240,70.59812426729191,853.0,0.4143273381294964,70.1374733853797,0.4518589494292575,0.46065088191220127,-0.03753161129976107,Rafael Devers,0.39382183577429025
691785,72.70944309927361,413.0,0.2795276073619632,72.24448818897638,0.35438357971265,0.46495491029723723,-0.0748559723506868,Marcelo Mayer,0.3975014561253538
668715,69.73590504451039,674.0,0.40200829875518684,69.26562786434464,0.3332903119668982,0.47027718016575193,0.06871798678828867,Spencer Steer,0.40205159631265547
664023,70.56612702366127,803.0,0.39970886075949363,70.09271290605795,0.4125634250102987,0.473414117603312,-0.012854564250805056,Ian Happ,0.4047334417380691
575929,74.73750000000001,744.0,0.4748174273858921,74.26222005842259,0.4387465842694838,0.47527994157742626,0.03607084311640829,Willson Contreras,0.4063285808153398
680777,70.89800664451828,301.0,0.395078125,70.4100424328147,0.35290048960800796,0.48796421170357007,0.04217763539199204,Ryan Jeffers,0.4171726771639647
687401,71.35255813953488,430.0,0.3296927083333333,70.83693586698337,0.29420104634280647,0.5156222725515107,0.035491661990526835,Joey Ortiz,0.44081823766279177
663743,70.56776470588235,425.0,0.2930959595959596,70.04769975786924,0.29151547854990634,0.5200649480131148,0.0015804810460532392,Nick Fortes,0.44461639082983984
606466,73.40613333333333,750.0,0.3958391812865497,72.8780880773362,0.41964737184481715,0.528045255997128,-0.02380819055826744,Ketel Marte,0.4514389535638179
668804,70.58559113300493,812.0,0.4128992805755396,70.05679304897313,0.42374307399830535,0.5287980840317914,-0.010843793422765757,Bryan Reynolds,0.4520825648761479
641857,72.12614379084968,459.0,0.412489932885906,71.58773500447627,0.4263394119939483,0.5384087863734095,-0.013849479108042295,Ryan McMahon,0.46029899208354813
667472,69.68911290322582,248.0,0.4100752688172044,69.12790697674419,0.3637852431047664,0.5612059264816338,0.04629002571243801,Dane Myers,0.479788831179386
686555,71.1198076923077,520.0,0.3346621621621621,70.55627476882431,0.344985923993832,0.5635329234833932,-0.010323761831669886,Isaac Collins,0.4817782384877363
673237,70.9550847457627,354.0,0.3348553459119497,70.39059040590405,0.37866853082635427,0.5644943398586548,-0.04381318491440456,Yainer Diaz,0.4826001771330663
596146,69.58832116788321,137.0,0.32847058823529407,68.9980459770115,0.37172405665910113,0.5902751908717079,-0.04325346842380706,Max Kepler,0.5046408645005533
681807,69.06442953020135,298.0,0.28859340659340654,68.44503105590063,0.2740926069654254,0.6193984743007235,0.01450079962798112,David Fry,0.529539080034581
678662,70.57986928104575,765.0,0.3343617886178862,69.9596511627907,0.4067777604576758,0.620218118255039,-0.0724159718397896,Ezequiel Tovar,0.5302398139296945
672515,69.83831282952548,569.0,0.4061608695652174,69.21780104712042,0.38541036826914377,0.6205117824050603,0.020750501296073642,Gabriel Moreno,0.5304908746770058
686217,66.30233050847458,472.0,0.2736544715447154,65.68116683725691,0.30471709700051874,0.6211636712176727,-0.03106262545580335,Sal Frelick,0.531048190551097
805779,62.54341563786008,486.0,0.30306465517241377,61.92184769038702,0.30166648095641546,0.6215679474730607,0.0013981742159983046,Jacob Wilson,0.5313938163239077
687231,66.59685039370078,254.0,0.2624105263157894,65.9734693877551,0.30924937392956875,0.6233810059456744,-0.04683884761377932,Darell Hernaiz,0.5329438448684898
677587,68.65785234899329,745.0,0.3100792079207921,68.00534682080925,0.33366577842972645,0.6525055281840366,-0.023586570508934368,Brayan Rocchio,0.557843119491277
681297,71.57969762419005,463.0,0.3965416666666666,70.92377850162866,0.4176525847694404,0.6559191225613858,-0.021110918102773768,Colton Cowser,0.560761485779204
669357,71.35944206008584,466.0,0.36236153846153846,70.69211563731932,0.3982224906640041,0.6673264227665214,-0.03586095220246566,Nolan Gorman,0.570513868949223
642708,72.41661538461538,325.0,0.38783193277310923,71.73855072463768,0.37746284891376886,0.6780646599777072,0.010369083859340378,Amed Rosario,0.579694253612624
605141,67.28693586698337,421.0,0.345042372881356,66.60594989561586,0.32969549426937056,0.6809859713675053,0.015346878611985415,Mookie Betts,0.5821917549950656
607208,70.16566125290024,862.0,0.3527507788161994,69.46910638297872,0.3555114904339831,0.6965548699215134,-0.00276071161778374,Trea Turner,0.5955019915544125
621566,72.97784090909092,880.0,0.44113333333333327,72.27552498189718,0.4318741546057966,0.7023159271937374,0.009259178727536677,Matt Olson,0.6004272619490548
802415,62.85709342560554,578.0,0.27187575757575766,62.14876632801161,0.30985444743935314,0.70832709759393,-0.03797868986359548,Chandler Simpson,0.6055663602447727
518692,68.97437295528898,917.0,0.4201504702194357,68.26570247933884,0.40653259675688747,0.708670475950143,0.013617873462548225,Freddie Freeman,0.6058599228969218
642851,69.25811965811965,117.0,0.31828571428571434,68.53031674208145,0.39902757587414417,0.7278029160382005,-0.08074186158842983,Austin Wynns,0.6222167192782572
691781,71.85114942528736,348.0,0.4194188034188034,71.11590493601462,0.38527916147318514,0.7352444892727448,0.03413964194561825,Brady House,0.6285787043462367
671739,73.25974522292994,785.0,0.4292607260726073,72.5148489932886,0.38292881227852643,0.7448962296413413,0.04633191379408086,Michael Harris II,0.6368302159782105
656716,67.07510204081633,490.0,0.29353500000000005,66.31374458874458,0.34421654345865876,0.7613574520717492,-0.05068154345865872,Zach McKinstry,0.6509033222962134
694497,68.77104072398191,442.0,0.305367816091954,67.98314285714285,0.32654968159906517,0.7878978668390602,-0.021181865507111153,Evan Carter,0.6735933795093583
686797,68.15870967741935,775.0,0.28884244372990353,67.36825396825397,0.31966113364180365,0.7904557091653857,-0.03081868991190012,Brooks Lee,0.6757801421969561
621020,69.90379213483146,712.0,0.3468841698841699,69.10500807754443,0.44166286718070663,0.7987840572870368,-0.09477869729653671,Dansby Swanson,0.6829002530553593
672761,70.12754098360656,305.0,0.28618939393939397,69.31935047361299,0.36236237062248455,0.8081905099935796,-0.07617297668309059,Wenceel Pérez,0.6909420621964536
666160,72.68128654970761,513.0,0.3644685714285715,71.87037037037037,0.4260846532653478,0.8109161793372408,-0.061616081836776304,Mickey Moniak,0.6932723043533305
668885,66.34140271493213,442.0,0.3062755102040816,65.52666666666667,0.3669566248825628,0.8147360482654591,-0.060681114678481196,Austin Martin,0.6965380048063144
691723,73.53289760348585,459.0,0.40634868421052633,72.7141129032258,0.3537997807569093,0.8187847002600535,0.05254890345361701,Coby Mayo,0.6999992975629976
669257,68.52779369627507,349.0,0.4219929577464789,67.70421348314606,0.420123617263232,0.8235802131290058,0.001869340483246884,Will Smith,0.7040991001590338
672284,71.74193548387095,124.0,0.5061944444444445,70.9092936802974,0.41627414864172874,0.8326418035735514,0.08992029580271577,Jarred Kelenic,0.7118460780202114
642201,70.63533834586467,266.0,0.311020618556701,69.79392156862745,0.4026463618019837,0.8414167772372139,-0.09162574324528272,Eli White,0.7193480201043106
630105,69.38558823529411,340.0,0.33987786259541986,68.53218262806236,0.32782689974525436,0.8534056072317497,0.012050962850165492,Jake Cronenworth,0.7295975674787448
672275,70.8966903073286,423.0,0.36404827586206895,70.02680288461539,0.3386203614158268,0.8698874227132052,0.02542791444624215,Patrick Bailey,0.7436882793055748
682663,74.23474576271187,236.0,0.30512790697674413,73.35558766859346,0.3837336779307952,0.8791580941184094,-0.07860577095405108,Agustín Ramírez,0.7516140056528297
677942,70.79423459244533,503.0,0.43789090909090905,69.9068817204301,0.3983050199074808,0.887352872015228,0.03958588918342826,Blaze Alexander,0.7586199240214019
543510,70.85945945945946,148.0,0.32001785714285713,69.96804979253113,0.3745015400418331,0.8914096669283254,-0.05448368289897598,James McCann,0.7620881783605747
664034,70.13939393939394,561.0,0.40808064516129033,69.21888185654008,0.35881331491280893,0.9205120828538611,0.0492673302484814,Ty France,0.7869685537496007
643289,67.17241813602014,794.0,0.3320061919504644,66.24612068965517,0.2820243138943971,0.9262974463649698,0.0499818780560673,Mauricio Dubón,0.7919146041492191
571970,69.98589951377635,617.0,0.4234267241379311,69.05108359133126,0.4134150797358705,0.9348159224450825,0.010011644402060593,Max Muncy,0.7991972601032107
687462,67.38630434782608,460.0,0.3158086124401913,66.44316069057105,0.35121276520004563,0.9431436572550354,-0.03540415275985431,Spencer Horwitz,0.8063168466262691
668904,72.64963099630997,542.0,0.35353439153439153,71.68994708994708,0.3434668545354904,0.9596839063628835,0.010067536998901117,Royce Lewis,0.8204575148059913
542303,71.9389898989899,495.0,0.39355414012738854,70.97733598409542,0.40728796259143196,0.9616539148944838,-0.013733822464043421,Marcell Ozuna,0.8221417238390563
682668,68.48958333333333,288.0,0.32532031250000004,67.51358024691359,0.2972591616568655,0.9760030864197375,0.02806115084313454,Luisangel Acuña,0.8344091855846145
645302,65.21735159817351,219.0,0.29259340659340666,64.23904761904762,0.2771462945590995,0.978303979125883,0.015447112034307153,Victor Robles,0.8363762756848058
621438,69.74555984555984,259.0,0.34173333333333333,68.76666666666668,0.35285205826179455,0.9788931788931592,-0.011118724928461221,Tyrone Taylor,0.8368799971430678
665750,70.0148148148148,567.0,0.33026666666666676,69.02844574780057,0.3085576377620607,0.9863690670142233,0.021709028904606076,Leody Taveras,0.8432713188565076
624585,73.41317829457364,645.0,0.3937801047120419,72.41190893169878,0.3733558640315794,1.001269362874865,0.020424240680462502,Jorge Soler,0.8560099504315937
642350,71.10879629629629,216.0,0.3774714285714286,70.10376213592232,0.45117928347544606,1.0050341603739668,-0.07370785490401743,Jose Siri,0.8592285689573198
689414,66.30670289855072,552.0,0.29158783783783787,65.28928571428571,0.3076028604978266,1.017417184265014,-0.01601502265998872,Liam Hicks,0.8698151224465164
668939,69.20064102564103,468.0,0.3583666666666666,68.17555555555555,0.33832900900492197,1.025085470085486,0.020037657661744646,Adley Rutschman,0.8763709297132347
665561,64.60621468926553,177.0,0.21943243243243238,63.5525,0.257149482599638,1.0537146892655258,-0.03771705016720561,Rafael Marchán,0.9008467574973152
670224,72.01935483870967,93.0,0.3149583333333333,70.95560859188545,0.31936723857712823,1.0637462468242234,-0.004408905243794947,Kameron Misner,0.9094229842420514
691594,67.80043196544275,463.0,0.2679243697478992,66.72614503816794,0.29194252107742685,1.0742869272748123,-0.02401815132952767,Javier Sanoja,0.9184344727431248
696285,67.49554655870446,494.0,0.3488510638297872,66.40692167577413,0.32532910537132603,1.0886248829303327,0.023521958458461167,Jacob Young,0.9306923457641595
701762,76.41175637393768,706.0,0.5188829268292683,75.30449438202247,0.5065360327047788,1.107261991915209,0.012346894124489527,Nick Kurtz,0.9466256713305444
669477,70.7025165562914,755.0,0.42941042345276875,69.59471299093656,0.3960528919747063,1.1078035653548426,0.033357531478062474,Casey Schmitt,0.9470886758629959
700337,67.18699690402477,323.0,0.2985258620689656,66.07732962447845,0.3101275144059838,1.109667279546315,-0.011601652337018209,Edgar Quero,0.9486820112348886
667670,72.42176470588235,340.0,0.42370689655172417,71.2953488372093,0.41817118471257964,1.1264158686730497,0.00553571183914453,Brent Rooker,0.9630007944512359
676475,71.55936352509181,817.0,0.4268443113772455,70.42315112540192,0.37564282410088257,1.1362123996898958,0.05120148727636292,Alec Burleson,0.971376091190621
666182,68.20365135453476,849.0,0.3677455621301775,67.0657986111111,0.3899665335619243,1.1378527434236503,-0.022220971431746783,Bo Bichette,0.972778461631868
682998,74.18079470198676,755.0,0.401202166064982,73.04018379281537,0.45510478224987383,1.1406109091713859,-0.05390261618489184,Corbin Carroll,0.975136485768572
701350,73.95104166666665,192.0,0.41413333333333335,72.80584415584416,0.46864256752467554,1.1451975108224985,-0.05450923419134218,Roman Anthony,0.9790576849958664
691023,77.23366336633663,808.0,0.4547440273037543,76.07849604221636,0.37016506558205187,1.1551673241202707,0.08457896172170243,Jordan Walker,0.9875811250443409
664983,68.24381107491857,614.0,0.35154117647058825,67.08107416879794,0.32563244002530484,1.162736906120628,0.02590873644528341,Jake McCarthy,0.9940525479732412
669004,72.45105633802817,284.0,0.3462957746478873,71.27739504843917,0.39599763360335655,1.173661289588992,-0.04970185895546925,MJ Melendez,1.0033920736772934
650333,61.78244680851064,752.0,0.2934947643979057,60.6064572425829,0.2897989023230671,1.1759895659277433,0.0036958620748386295,Luis Arraez,1.00538257472249
592663,71.59196787148595,498.0,0.35578172588832485,70.40087293889428,0.38099172382826385,1.1910949325916675,-0.025209997939939,J.T. Realmuto,1.0182965264008985
666211,73.32885375494071,253.0,0.390825,72.13744855967079,0.32168672525789993,1.1914051952699225,0.06913827474210005,Taylor Trammell,1.018561777640656
687363,66.64781021897811,274.0,0.3120909090909091,65.45420054200541,0.32391200474222853,1.1936096769726987,-0.011821095651319447,Victor Scott II,1.0204464435887908
690993,70.2,489.0,0.3736126126126126,68.98633540372671,0.3970324890200943,1.21366459627329,-0.02341987640748172,Colt Keith,1.0375918902717072
643376,67.84462809917356,242.0,0.26285185185185184,66.62283185840708,0.33563358213490746,1.22179624076648,-0.07278173028305562,Danny Jansen,1.0445438343315523
696100,73.88106355382621,771.0,0.47281896551724145,72.6488188976378,0.41594094294761585,1.2322446561884135,0.0568780225696256,Hunter Goodman,1.0534764431769263
669743,64.76,255.0,0.2473263157894737,63.502697095435686,0.33000823693085785,1.2573029045643196,-0.08268192114138415,Alex Call,1.0748993596722178
682177,69.7014953271028,535.0,0.3616900584795322,68.43845108695653,0.3687138486597559,1.2630442401462716,-0.0070237901802237546,Daniel Schneemann,1.0798077695059183
642086,66.8477801268499,473.0,0.32326903553299496,65.58243902439024,0.34315470698983147,1.265341102459658,-0.019885671456836507,Dominic Smith,1.081771413923625
621550,74.74086021505377,93.0,0.4340869565217391,73.47433628318583,0.41217637817913544,1.2665239318679369,0.02191057834260368,Patrick Wisdom,1.082782644048796
663886,69.21983471074383,484.0,0.42505113636363634,67.94957555178269,0.43089453503433733,1.2702591589611387,-0.005843398670700994,Tyler Stephenson,1.0859759821029258
669236,71.15780885780886,429.0,0.3511775147928994,69.88328611898017,0.3695554569797673,1.2745227388286935,-0.018377942186867946,Jeremiah Jackson,1.0896210220156697
664728,68.97700348432056,287.0,0.32111290322580643,67.6796147672552,0.276148860501481,1.2973887170653597,0.044964042724325415,Kyle Isbel,1.1091697125306164
500743,67.2473880597015,268.0,0.32337681159420295,65.94273684210528,0.31249444920240904,1.3046512175962306,0.01088236239179391,Miguel Rojas,1.1153786039138407
545361,73.25677830940988,627.0,0.48599530516431927,71.952,0.4856127023569319,1.3047783094098833,0.00038260280738738883,Mike Trout,1.1154872578496733
686681,70.2178640776699,515.0,0.33946511627906983,68.91219512195121,0.2972309785603029,1.3056689557186871,0.04223413771876694,Michael Massey,1.1162486934142875
643396,66.37719298245614,228.0,0.32162,65.07135348226019,0.2916291033176453,1.305839500195944,0.029990896682354717,Isiah Kiner-Falefa,1.116394496107285
663698,73.42094240837696,191.0,0.3638695652173913,72.0961464354528,0.37967215207959065,1.3247959729241643,-0.015802586862199375,Joey Bart,1.1326008536391388
657136,71.25884615384615,260.0,0.33315217391304347,69.922,0.29675415422210155,1.3368461538461531,0.03639801969094192,Connor Wong,1.1429028514393178
660688,65.99074074074075,378.0,0.29066839378238346,64.64803493449782,0.2999150787512359,1.3427058062429325,-0.009246684968852448,Keibert Ruiz,1.1479124132452554
677595,73.66851851851851,108.0,0.31990625000000006,72.32150837988826,0.36857908960359137,1.347010138630253,-0.04867283960359131,Ronny Mauricio,1.1515922934953933
666397,69.80964705882353,425.0,0.40366455696202536,68.44034582132565,0.42182525695866163,1.3693012374978792,-0.018160699996636276,Edouard Julien,1.1706495054148267
670042,73.27824561403507,570.0,0.4886927710843374,71.90549199084667,0.3733760390736714,1.3727536231884017,0.115316732010666,Luke Raley,1.1736010353561102
681715,72.49234135667396,457.0,0.4459597701149425,71.10748031496063,0.4082337408010456,1.3848610417133358,0.0377260293138969,Heriberto Hernández,1.1839519669991456
655316,68.2271052631579,380.0,0.3611925925925927,66.83268482490273,0.3353299346268807,1.3944204382551675,0.025862657965711966,Andruw Monasterio,1.1921245316089668
656305,74.19701986754966,604.0,0.31142410714285723,72.79009900990098,0.38756106402870566,1.4069208576486716,-0.07613695688584843,Matt Chapman,1.2028114494176612
694192,72.93602811950791,569.0,0.40508796296296296,71.52866184448463,0.3635694632953278,1.4073662750232785,0.041518499667635156,Jackson Chourio,1.2031922477511525
686668,70.31493212669683,221.0,0.3169705882352941,68.90730688935281,0.37480191709302185,1.4076252373440212,-0.05783132885772774,Brenton Doyle,1.2034136410460659
650489,71.31678035470668,733.0,0.36530630630630634,69.896640537514,0.3558780778516529,1.420139817192677,0.009428228454653464,Willi Castro,1.214112664978209
650859,69.56412037037036,432.0,0.3064516129032258,68.11177644710578,0.3454114018343979,1.4523439232645785,-0.03895978893117208,Luis Rengifo,1.2416447520113638
672016,73.59899999999999,100.0,0.28582142857142856,72.14340277777778,0.37887946504036774,1.4555972222222096,-0.09305803646893918,Denzel Clarke,1.2444260777791523
691718,72.03444316877153,871.0,0.4456131386861314,70.57108792846498,0.402291865171419,1.463355240306555,0.04332127351471238,Pete Crow-Armstrong,1.2510585993782957
701538,71.78067915690866,854.0,0.3998566552901024,70.31553911205074,0.42090708086372464,1.4651400448579182,-0.021050425573622245,Jackson Merrill,1.2525844729465787
673490,70.53356643356643,143.0,0.2179591836734694,69.05672131147541,0.32997239826438834,1.4768451220910208,-0.11201321459091895,Ha-Seong Kim,1.2625914330650203
643217,67.9881863560732,601.0,0.3850821256038647,66.49941176470588,0.35150440454834636,1.4887745913673172,0.03357772105551832,Andrew Benintendi,1.2727902314928055
691406,78.27305061559507,731.0,0.4153217665615142,76.77913549459683,0.40392367677595764,1.4939151209982384,0.011398089785556564,Junior Caminero,1.2771849974546068
676369,73.48648648648648,148.0,0.48268888888888895,71.97901554404146,0.37673600236138377,1.5074709424450248,0.10595288652750517,Nelson Velázquez,1.2887742045900432
695734,69.37046818727492,833.0,0.3538953846153846,67.84773413897281,0.38800441934160723,1.5227340483021123,-0.03410903472622262,Daylen Lile,1.3018230114072658
691777,72.44952978056426,319.0,0.39380808080808083,70.89950738916255,0.3573307913898752,1.5500223914017113,0.036477289418205605,Max Muncy,1.3251524910559578
641680,68.9049275362319,345.0,0.3325806451612904,67.35420219244823,0.3102833717036808,1.550725343783668,0.022297273457609568,Jonah Heim,1.32575346243883
665487,73.1355795148248,742.0,0.41052024922118374,71.57947826086956,0.4116604580403339,1.5561012539552337,-0.001140208819150168,Fernando Tatis Jr.,1.3303494610483089
666181,71.35634517766498,197.0,0.3901454545454545,69.76830835117772,0.444583038039235,1.5880368264872544,-0.05443758349378047,Will Benson,1.3576519721145106
669127,74.13258110014104,709.0,0.43757347670250896,72.53920570264766,0.3821712876152158,1.593375397493375,0.05540218908729316,Shea Langeliers,1.362216048547653
682829,74.1285945072698,619.0,0.4799260869565218,72.48220551378446,0.4027544644463324,1.6463889934853313,0.07717162251018939,Elly De La Cruz,1.4075386833549126
686527,72.90505836575875,514.0,0.42192999999999997,71.20234375,0.455941506116233,1.702714615758751,-0.03401150611623305,Dominic Canzone,1.4556928513720604
681393,68.58804597701149,435.0,0.3287557251908397,66.87353846153846,0.3904446738173088,1.7145075154730307,-0.06168894862646912,Connor Norby,1.4657748931024503
664702,66.69883720930234,258.0,0.3058661971830986,64.98238993710692,0.3257602570069312,1.716447272195424,-0.019894059823832577,Myles Straw,1.467433239115373
682657,69.437106918239,477.0,0.3590382513661203,67.7,0.2993713392456865,1.737106918238993,0.05966691212043379,Angel Martínez,1.4850956816522272
677649,70.74809590973202,709.0,0.3679549180327869,69.0071599045346,0.30024428700564504,1.7409360051974119,0.06771063102714187,Ezequiel Duran,1.48836926282729
669003,75.43316326530612,588.0,0.4839100529100529,73.68921052631579,0.40928923025010505,1.7439527389903304,0.07462082265994785,Garrett Mitchell,1.4909483431829769
702332,66.90501672240802,598.0,0.28547794117647063,65.1483418367347,0.29784441225728014,1.7566748856733199,-0.012366471080809516,Caleb Durbin,1.5018248211371417
671277,72.23102409638554,664.0,0.4056300366300366,70.46567317574511,0.384350317978786,1.7653509206404294,0.021279718651250612,Luis García Jr.,1.5092421780817449
669364,66.73481894150417,718.0,0.3219518072289157,64.95878378378379,0.30729979506922794,1.7760351577203863,0.014652012159687755,Xavier Edwards,1.518376396696957
663604,70.80457142857144,175.0,0.32184745762711864,69.02762237762238,0.32431945629984055,1.7769490509490566,-0.002471998672721909,Brandon Lockridge,1.51915770662851
666139,72.26064516129033,465.0,0.3702977099236641,70.47055785123968,0.36243469469317036,1.7900873100506516,0.007863015230493764,Josh Lowe,1.5303899293842553
656555,69.8834693877551,490.0,0.34069594594594593,68.0654255319149,0.3802892625972195,1.8180438558402017,-0.03959331665127358,Rhys Hoskins,1.5542906720443923
669134,69.34137931034482,174.0,0.38214516129032255,67.49151785714285,0.3177009230484267,1.8498614532019673,0.06444423824189588,Luis Campusano,1.5814923232187539
596019,70.94406779661017,413.0,0.3676092715231788,69.0875,0.37916603531075505,1.8565677966101646,-0.011556763787576252,Francisco Lindor,1.5872257421180853
664774,69.74568965517241,116.0,0.26882926829268294,67.8848780487805,0.3096921363626033,1.8608116063919198,-0.040862868069920344,LaMonte Wade Jr.,1.5908538800953533
663993,72.91705756929638,469.0,0.4408116883116883,71.04951965065501,0.3663522979331272,1.8675379186413608,0.07445939037856114,Nathaniel Lowe,1.5966043708511073
691720,68.32116666666666,600.0,0.3727931034482759,66.4091575091575,0.2899014010044938,1.9120091575091607,0.08289170244378208,Kyle Karros,1.6346239332089885
