pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SI,2026-04-09,90.1,-2.22,4.75,"Arrighetti, Spencer",680695,681293,hit_by_pitch,hit_by_pitch,,,,,11,Brennen Davis hit by pitch.,R,R,R,SUG,TAC,B,,,0,0,2026,-1.58,0.7,-3.2723810679925847,2.6825605454101757,,,,0,2,Top,,,,,,,0.851818650839666,-131.37660299996645,-0.5778112674661633,-18.557107075408656,26.12959378825908,-24.108386060107357,3.2761729,1.653395669,,,,91.9,2173,7.1,814868,805672,680769,676466,694376,624523,680890,685091,687005,53.37,,0.733548,0.7,1.0,0.0,0.0,,12,1,Sinker,2,0,0,2,0,2,0,2,Standard,Standard,238,-0.039,0.516,,,,-0.516,,2,-2,0.698,0.302,26,26,26,27,1,0,6.0,1.0,,1,2.08,1.58,1.58,13.5,,,,,
CU,2026-04-09,79.7,-2.26,4.66,"Arrighetti, Spencer",621550,681293,strikeout,swinging_strike,,,,,14,Patrick Wisdom strikes out swinging.,R,R,R,SUG,TAC,S,2.0,,2,2,2026,1.09,-0.12,1.1995392604423176,1.3188581412952232,669208.0,,,2,1,Top,,,,,,,5.504919671250056,-115.8585737323436,-0.0316123008796047,8.613939260002011,24.01341337164901,-33.51601248133762,3.28933727,1.66003937,,,,80.6,2814,7.2,814868,805672,680769,676466,694376,624523,680890,685091,687005,53.27,,0.0,0.0,1.0,0.0,0.0,,4,5,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,72,0.033,-0.235,,,,0.235,,0,0,0.515,0.485,26,34,26,35,1,0,6.0,1.0,,1,3.75,-1.09,-1.09,15.1,,,,,
CH,2026-04-09,86.6,-2.11,4.59,"Arrighetti, Spencer",621550,681293,,foul_tip,,,,,14,,R,R,R,SUG,TAC,S,,,2,1,2026,-1.03,0.1,0.9629873439573118,1.6760039822442558,669208.0,,,2,1,Top,,,,,,,9.55994963196188,-125.96875133415008,-0.8480122518798356,-12.734613431925403,21.4704946491398,-31.1518707290758,3.28933727,1.66003937,,,,88.9,1367,7.4,814868,805672,680769,676466,694376,624523,680890,685091,687005,53.15,,,,,,,,4,4,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,243,0.005,-0.089,,,,0.089,,0,0,0.51,0.49,26,34,26,35,1,0,6.0,1.0,,1,2.9,1.03,1.03,14.6,,,,,
CU,2026-04-09,77.4,-2.25,4.85,"Arrighetti, Spencer",621550,681293,,called_strike,,,,,1,,R,R,R,SUG,TAC,S,,,2,0,2026,1.25,-0.53,-0.4685144772796776,3.1183600162964056,669208.0,,,2,1,Top,,,,,,,1.4404546541476642,-112.6275748891939,4.450610785084328,10.47836399542262,19.10403625682209,-37.70123022348398,3.28933727,1.66003937,,,,78.7,2809,7.1,814868,805672,680769,676466,694376,624523,680890,685091,687005,53.43,,,,,,,,4,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,63,0.002,-0.064,,,,0.064,,0,0,0.508,0.492,26,34,26,35,1,0,6.0,1.0,,1,4.32,-1.25,-1.25,18.1,,,,,
FF,2026-04-09,92.6,-2.36,4.91,"Arrighetti, Spencer",621550,681293,,ball,,,,,11,,R,R,R,SUG,TAC,B,,,1,0,2026,-1.11,1.1,-0.4539364241569301,3.9306352015452752,669208.0,,806068.0,1,1,Top,,,,,,,7.370376972242062,-134.74503853846835,0.9684135422280368,-15.082155699569231,27.38695056436273,-19.05881268047828,3.28933727,1.66003937,,,,94.2,2434,7.1,814868,805672,680769,676466,694376,624523,680890,685091,687005,53.42,,,,,,,,4,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,232,0.076,0.056,,,,-0.056,,0,0,0.432,0.5680000000000001,26,34,26,35,1,0,6.0,1.0,,1,1.54,1.11,1.11,16.7,,,,,
FF,2026-04-09,94.0,-2.41,4.79,"Arrighetti, Spencer",621550,681293,,ball,,,,,2,,R,R,R,SUG,TAC,B,,,0,0,2026,-1.4,1.14,0.0647067322386807,3.237099173913945,669208.0,,806068.0,1,1,Top,,,,,,,9.664577869146369,-136.49828858426744,-0.6183158912308334,-19.76330963168605,34.233580326545166,-18.1635070322842,3.28933727,1.66003937,,,,94.9,2411,7.3,814868,805672,680769,676466,694376,624523,680890,685091,687005,53.24,,,,,,,,4,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,237,-0.003,0.028,,,,-0.028,,0,0,0.435,0.565,26,34,26,35,1,0,6.0,1.0,,1,1.48,1.4,1.4,15.7,,,,,
CH,2026-04-09,84.4,-2.38,4.73,"Arrighetti, Spencer",806068,681293,single,hit_into_play,,,,,14,Colt Emerson singles on a ground ball to right fielder Kellen Strahm. Ryan Bliss to 3rd.,R,L,R,SUG,TAC,X,9.0,ground_ball,0,1,2026,-0.92,0.29,0.7603773749038087,1.414825127841055,,,669208.0,1,1,Top,177.86,126.23,,,,,9.236093992313894,-122.730557525127,-1.8452554303593067,-10.90327482458377,19.54338091475737,-29.07728297438121,3.213861549,1.621948819,,,,86.5,1410,7.3,814868,805672,680769,676466,694376,624523,680890,685091,687005,53.24,,,0.9,,1.0,0.0,,3,2,Changeup,0,0,0,0,0,0,0,0,Infield shade,Standard,235,-0.067,0.515,,,,-0.515,,0,0,0.502,0.498,26,20,26,21,1,0,6.0,1.0,,1,2.87,0.92,-0.92,16.4,,,,,
FF,2026-04-09,93.5,-2.31,4.66,"Arrighetti, Spencer",806068,681293,,called_strike,,,,,9,,R,L,R,SUG,TAC,S,,,0,0,2026,-1.03,1.02,0.28489156086087,1.9370448235356212,,,669208.0,1,1,Top,,,,,,,9.072785229999395,-135.87742221451134,-3.37676403298751,-14.757173024821611,30.315841288433617,-19.02800959317688,3.213861549,1.621948819,,,,95.0,2351,7.3,814868,805672,680769,676466,694376,624523,680890,685091,687005,53.24,,,,,,,,3,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,233,0.004,-0.056,,,,0.056,,0,0,0.498,0.502,26,20,26,21,1,0,6.0,1.0,,1,1.6,1.03,-1.03,14.0,,,,,
FF,2026-04-09,94.7,-2.17,4.78,"Arrighetti, Spencer",669208,681293,walk,ball,,,,,11,Ryan Bliss walks.,R,R,R,SUG,TAC,B,,,3,0,2026,-1.29,1.05,-0.7385503978596542,3.462469992988773,,,,1,1,Top,,,,,,,6.735607947997869,-137.7207717431434,0.00833285898905,-17.967632992212675,30.640676338378093,-19.058058174506534,2.965493766,1.496604331,,,,96.1,2441,7.1,814868,805672,680769,676466,694376,624523,680890,685091,687005,53.39,,0.701866,0.7,1.0,0.0,0.0,,2,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,235,-0.01,0.156,,,,-0.156,,0,0,0.508,0.492,26,26,26,27,1,0,6.0,1.0,,1,1.5,1.29,1.29,14.7,,,,,
FF,2026-04-09,94.3,-2.12,4.79,"Arrighetti, Spencer",669208,681293,,ball,,,,,11,,R,R,R,SUG,TAC,B,,,2,0,2026,-0.93,1.14,-0.291294500100042,3.6027241627117297,,,,1,1,Top,,,,,,,6.896723499873367,-137.10675734284894,0.2362337754018966,-13.27878011382329,32.60887863740524,-18.1883785598842,2.965493766,1.496604331,,,,95.3,2451,7.1,814868,805672,680769,676466,694376,624523,680890,685091,687005,53.44,,,,,,,,2,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,232,-0.007,0.181,,,,-0.181,,0,0,0.515,0.485,26,26,26,27,1,0,6.0,1.0,,1,1.45,0.93,0.93,16.3,,,,,
FF,2026-04-09,93.5,-2.28,4.8,"Arrighetti, Spencer",669208,681293,,ball,,,,,12,,R,R,R,SUG,TAC,B,,,1,0,2026,-0.73,1.09,0.2582382430304576,3.7686549475241815,,,,1,1,Top,,,,,,,8.23573228843889,-136.04366555860688,0.7738394182729256,-10.867242877760384,28.919963201724656,-18.93875198352365,2.965493766,1.496604331,,,,95.2,2398,7.2,814868,805672,680769,676466,694376,624523,680890,685091,687005,53.27,,,,,,,,2,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,234,-0.005,0.101,,,,-0.101,,0,0,0.52,0.48,26,26,26,27,1,0,6.0,1.0,,1,1.51,0.73,0.73,15.8,,,,,
CU,2026-04-09,75.7,-2.4,4.82,"Arrighetti, Spencer",669208,681293,,ball,,,,,11,,R,R,R,SUG,TAC,B,,,0,0,2026,1.3,-0.3,-1.771221228833513,3.7102977647256767,,,,1,1,Top,,,,,,,-1.0842538448890662,-110.13607947772586,5.5357751021788175,10.822887626834106,18.284134820934515,-35.77870736349915,2.965493766,1.496604331,,,,76.9,2798,7.0,814868,805672,680769,676466,694376,624523,680890,685091,687005,53.51,,,,,,,,2,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,57,-0.002,0.06,,,,-0.06,,0,0,0.522,0.478,26,26,26,27,1,0,6.0,1.0,,1,4.26,-1.3,-1.3,17.1,,,,,
FF,2026-04-09,94.5,-2.31,4.8,"Arrighetti, Spencer",689041,681293,field_out,hit_into_play,,,,,6,Rhylan Thomas lines out to center fielder Parker Chavers.,R,L,R,SUG,TAC,X,8.0,line_drive,1,0,2026,-0.87,1.02,0.5945563410614779,2.098860193193161,,,,0,1,Top,116.15,79.73,,,,,9.562322682247306,-137.3393745329961,-3.547007697631349,-13.006914971177958,27.4173517338104,-18.619139543574107,3.121710958,1.575442913,298.0,89.2,22.0,96.1,2445,7.1,814868,805672,680769,676466,694376,624523,680890,685091,687005,53.44,0.251,0.234,0.0,1.0,0.0,0.0,3.0,1,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Strategic,230,0.026,-0.397,,,0.339,0.397,89.2,0,0,0.496,0.504,26,26,26,26,1,0,6.0,1.0,,1,1.52,0.87,-0.87,14.4,,,,,
FF,2026-04-09,94.3,-2.36,4.69,"Arrighetti, Spencer",689041,681293,,ball,,,,,14,,R,L,R,SUG,TAC,B,,,0,0,2026,-1.09,0.91,1.2217297199747528,2.2722702434668127,,,,0,1,Top,,,,,,,11.778318930415908,-136.80228741476174,-2.4831226046268142,-16.17482515174377,29.189095019095284,-20.35063562284644,3.121710958,1.575442913,,,,95.6,2461,7.1,814868,805672,680769,676466,694376,624523,680890,685091,687005,53.38,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Strategic,234,-0.004,0.062,,,,-0.062,,0,0,0.5,0.5,26,26,26,26,1,0,6.0,1.0,,1,1.66,1.09,-1.09,10.8,,,,,
CU,2026-04-03,77.2,-2.06,4.74,"Arrighetti, Spencer",665846,681293,strikeout,swinging_strike,,,,,1,Jesús Bastidas strikes out swinging.,R,R,R,JAX,SUG,S,2.0,,1,2,2026,1.07,-0.13,-0.3096381077586129,3.1448919290150554,,,,0,5,Bot,,,,,,,1.708108525226006,-112.41870539013664,3.962063703093316,8.908024507456018,18.1631871785984,-34.09724349619368,3.047990486,1.538238189,,,,78.7,2869,7.0,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.47,,0.0,0.0,1.0,0.0,0.0,,39,4,Curveball,0,4,0,4,4,0,0,4,Infield shade,Standard,62,-0.015,-0.227,,,,0.227,,-4,-4,0.117,0.117,26,27,26,28,2,1,5.0,1.0,6.0,1,3.91,-1.07,-1.07,17.7,,,,,
FF,2026-04-03,91.3,-2.08,4.59,"Arrighetti, Spencer",665846,681293,,swinging_strike,,,,,11,,R,R,R,JAX,SUG,S,,,1,1,2026,-1.15,1.11,-0.6240386180046966,3.402553780923512,,,,0,5,Bot,,,,,,,6.269076275882377,-132.913998836055,0.5870152999814506,-14.99488833120137,27.055098365448263,-19.24439724489157,3.047990486,1.538238189,,,,93.2,2274,7.3,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.24,,,,,,,,39,3,4-Seam Fastball,0,4,0,4,4,0,0,4,Infield shade,Standard,226,-0.004,-0.087,,,,0.087,,-4,-4,0.121,0.121,26,27,26,28,2,1,5.0,1.0,6.0,1,1.61,1.15,1.15,13.0,,,,,
FC,2026-04-03,86.4,-2.07,4.48,"Arrighetti, Spencer",665846,681293,,foul,,,,,6,,R,R,R,JAX,SUG,S,,,1,0,2026,0.11,0.76,0.5022888276238838,2.510081144272966,,,,0,5,Bot,,,,,,,5.904742843566587,-125.91543204958376,0.0449226722714274,0.1607250265733789,22.51041846958137,-24.166289871702617,3.047990486,1.538238189,202.0,74.4,61.0,88.4,2466,7.2,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.33,,,,,,,,39,2,Cutter,0,4,0,4,4,0,0,4,Standard,Standard,192,-0.005,-0.082,,,,0.082,88.0,-4,-4,0.126,0.126,26,27,26,28,2,1,5.0,1.0,6.0,1,2.25,-0.11,-0.11,11.8,,,,,
CU,2026-04-03,74.8,-2.1,4.61,"Arrighetti, Spencer",665846,681293,,ball,,,,,13,,R,R,R,JAX,SUG,B,,,0,0,2026,1.15,-0.24,-0.8252619046731975,1.036698010404737,,,,0,5,Bot,,,,,,,0.5249520487009751,-109.02645734155428,0.4189023405451078,9.150816132459472,18.1943764049901,-34.36256887932376,3.047990486,1.538238189,,,,75.5,2754,6.6,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.94,,,,,,,,39,1,Curveball,0,4,0,4,4,0,0,4,Infield shade,Standard,64,0.004,0.062,,,,-0.062,,-4,-4,0.122,0.122,26,27,26,28,2,1,5.0,1.0,6.0,1,4.28,-1.15,-1.15,16.2,,,,,
CU,2026-04-03,76.3,-2.14,4.7,"Arrighetti, Spencer",669288,681293,strikeout,swinging_strike,,,,,14,Daniel Johnson strikes out swinging.,R,L,R,JAX,SUG,S,2.0,,3,2,2026,1.47,-0.67,1.2575900802152868,1.1506361971776329,691788.0,,,2,4,Bot,,,,,,,4.401755869889064,-110.90785321251992,1.1733534699153425,11.06911186539136,22.64852343100233,-38.13886900219726,3.110301837,1.569685039,,,,76.6,2803,6.9,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.58,,0.0,0.0,1.0,0.0,0.0,,33,7,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,49,-0.038,-0.322,,,,0.322,,-3,-3,0.202,0.202,26,30,26,31,2,1,5.0,2.0,6.0,2,4.64,-1.47,1.47,17.3,,,,,
FC,2026-04-03,87.9,-2.22,4.55,"Arrighetti, Spencer",669288,681293,,foul,,,,,6,,R,L,R,JAX,SUG,S,,,3,2,2026,0.38,1.27,0.5315857512021107,2.49081081029177,691788.0,,,2,4,Bot,,,,,,,5.874728517801213,-127.89391651379024,-1.366063034692393,2.921429318856235,27.279754141607715,-18.20371223079999,3.110301837,1.569685039,,,,89.3,2342,7.2,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.26,,,,,,,,33,6,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,209,0.0,0.0,,,,0.0,,-3,-3,0.202,0.202,26,30,26,31,2,1,5.0,2.0,6.0,2,1.69,-0.38,0.38,13.4,,,,,
FF,2026-04-03,92.8,-1.92,4.71,"Arrighetti, Spencer",669288,681293,,ball,,,,,12,,R,L,R,JAX,SUG,B,,,2,2,2026,-0.95,1.25,2.313872572899104,2.6267183234072937,691788.0,,,2,4,Bot,,,,,,,12.99363837612354,-134.51459432059104,-2.116272106444139,-14.41643979636058,29.78995904637161,-16.7728106568217,3.110301837,1.569685039,,,,94.0,2390,7.3,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.22,,,,,,,,33,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,224,0.006,0.087,,,,-0.087,,-3,-3,0.196,0.196,26,30,26,31,2,1,5.0,2.0,6.0,2,1.43,0.95,-0.95,16.2,,,,,
CH,2026-04-03,85.1,-2.15,4.48,"Arrighetti, Spencer",669288,681293,,blocked_ball,,,,,13,,R,L,R,JAX,SUG,B,,,1,2,2026,-1.42,0.16,-2.859341821190924,2.054815873697904,691788.0,,,2,4,Bot,,,,,,,1.2666053748386925,-123.92192233620295,0.511367435677331,-14.838894579322425,25.47151917059448,-30.869408763015308,3.110301837,1.569685039,,,,86.2,1410,7.0,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.48,,,,,,,,33,4,Changeup,0,3,0,3,3,0,0,3,Standard,Standard,241,0.005,0.033,,,,-0.033,,-3,-3,0.191,0.191,26,30,26,31,2,1,5.0,2.0,6.0,2,2.99,1.42,-1.42,14.0,,,,,
FF,2026-04-03,92.7,-1.98,4.76,"Arrighetti, Spencer",669288,681293,,ball,,,,,11,,R,L,R,JAX,SUG,B,,,0,2,2026,-0.94,1.19,-0.7026559863207688,4.050302128915936,691788.0,,,2,4,Bot,,,,,,,5.396008734726151,-134.89505053871426,1.511360306934434,-12.65666942568718,30.292746988891693,-18.277832169386176,3.110301837,1.569685039,,,,93.8,2412,7.0,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.52,,,,,,,,33,3,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,225,0.004,0.02,,,,-0.02,,-3,-3,0.187,0.187,26,30,26,31,2,1,5.0,2.0,6.0,2,1.47,0.94,-0.94,18.4,,,,,
CU,2026-04-03,76.4,-2.08,4.73,"Arrighetti, Spencer",669288,681293,,called_strike,,,,,3,,R,L,R,JAX,SUG,S,,,0,1,2026,1.09,-0.33,0.3936857886795153,2.8614660722521905,691788.0,,,2,4,Bot,,,,,,,3.1611052685727583,-110.9966860259669,4.044755163580165,8.32414247884278,22.12304548945427,-35.96720268735756,3.110301837,1.569685039,,,,76.7,2871,6.8,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.68,,,,,,,,33,2,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,63,-0.008,-0.069,,,,0.069,,-3,-3,0.195,0.195,26,30,26,31,2,1,5.0,2.0,6.0,2,4.29,-1.09,1.09,18.3,,,,,
CH,2026-04-03,84.6,-1.98,4.52,"Arrighetti, Spencer",669288,681293,,foul_tip,,,,,13,,R,L,R,JAX,SUG,S,,,0,0,2026,-1.48,0.38,-1.2068058760221747,2.097108649285362,691788.0,,,2,4,Bot,,,,,,,4.956300653356433,-123.09011220040368,0.1508343424952243,-15.999793555687136,25.02658166660145,-28.545937485732853,3.110301837,1.569685039,,,,87.4,1479,8.1,816442,663967,624415,680890,676466,624523,685091,666211,687005,52.35,,,,,,,,33,1,Changeup,0,3,0,3,3,0,0,3,Standard,Standard,235,-0.005,-0.055,,,,0.055,,-3,-3,0.2,0.2,26,30,26,31,2,1,5.0,2.0,6.0,2,2.81,1.48,-1.48,12.7,,,,,
FC,2026-04-03,88.0,-2.12,4.54,"Arrighetti, Spencer",687210,681293,field_out,hit_into_play,,,,,8,"Nathan Martorella grounds out, first baseman Cavan Biggio to pitcher Spencer Arrighetti. Joe Mack to 3rd.",R,L,R,JAX,SUG,X,3.0,ground_ball,0,0,2026,0.32,1.03,0.1594276391404747,1.973240946253912,,691788.0,,1,4,Bot,152.31,169.05,,,,,4.837412452633784,-128.09462434198778,-2.155790963217939,2.5885252624381128,25.560499434769493,-20.61918960792019,3.222637795,1.626377953,9.0,96.9,-13.0,89.3,2553,7.0,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.49,0.198,0.178,0.0,1.0,0.0,0.0,2.0,32,1,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,101,-0.034,-0.301,,,0.209,0.301,96.9,-3,-3,0.234,0.234,26,25,26,25,2,1,5.0,1.0,6.0,1,1.91,-0.32,0.32,12.4,,,,,
CU,2026-04-03,76.2,-2.27,4.74,"Arrighetti, Spencer",694580,681293,strikeout,swinging_strike,,,,,4,Kemp Alderman strikes out swinging.,R,R,R,JAX,SUG,S,2.0,,3,2,2026,1.37,-0.19,-0.3971776741739397,2.4349934526546293,,691788.0,,0,4,Bot,,,,,,,1.396576358131822,-110.969085046835,2.7982134982471125,11.061327315954594,20.23519112209076,-34.448636986469886,3.322687008,1.676870079,,,,77.3,2860,7.1,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.44,,0.0,0.0,1.0,0.0,0.0,,31,8,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,63,-0.054,-0.417,,,,0.417,,-3,-3,0.288,0.288,26,23,26,24,2,1,5.0,1.0,6.0,2,4.11,-1.37,-1.37,19.4,,,,,
SI,2026-04-03,93.0,-1.84,4.53,"Arrighetti, Spencer",694580,681293,,ball,,,,,14,,R,R,R,JAX,SUG,B,,,2,2,2026,-1.33,0.71,0.6808707764937698,0.8123760489765801,,,691788.0,0,4,Bot,,,,,,,9.511917864523538,-135.05625327417542,-5.1742918843677,-18.37506926641481,28.930424168901997,-22.51046867366727,3.322687008,1.676870079,,,,94.5,2342,7.3,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.24,,,,,,,,31,7,Sinker,0,3,0,3,3,0,0,3,Standard,Standard,223,0.033,0.139,,,,-0.139,,-3,-3,0.255,0.255,26,23,26,24,2,1,5.0,1.0,6.0,2,1.93,1.33,1.33,14.9,,,,,
FC,2026-04-03,85.9,-1.89,4.7,"Arrighetti, Spencer",694580,681293,,foul,,,,,3,,R,R,R,JAX,SUG,S,,,2,2,2026,0.29,0.69,0.4222063679483093,3.310265761717507,,,691788.0,0,4,Bot,,,,,,,4.888075432271841,-125.13141849009988,1.6303553235591868,2.192909490825382,21.45797455319248,-25.291863588752975,3.322687008,1.676870079,118.0,85.4,79.0,87.8,2355,7.1,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.44,,,,,,,,31,6,Cutter,0,3,0,3,3,0,0,3,Standard,Standard,182,0.0,0.0,,,,0.0,88.0,-3,-3,0.255,0.255,26,23,26,24,2,1,5.0,1.0,6.0,2,2.35,-0.29,-0.29,16.2,,,,,
CU,2026-04-03,74.2,-2.14,4.96,"Arrighetti, Spencer",694580,681293,,ball,,,,,11,,R,R,R,JAX,SUG,B,,,1,2,2026,1.35,-0.48,-1.0123839559239078,3.191602237210593,,,691788.0,0,4,Bot,,,,,,,-0.140993480390842,-107.88557348073732,4.765399305421551,10.562026499059508,19.8323923998768,-37.014509109466914,3.322687008,1.676870079,,,,74.7,2744,6.8,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.68,,,,,,,,31,5,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,55,0.006,0.046,,,,-0.046,,-3,-3,0.249,0.249,26,23,26,24,2,1,5.0,1.0,6.0,2,4.65,-1.35,-1.35,19.5,,,,,
FF,2026-04-03,91.8,-1.7,4.9,"Arrighetti, Spencer",694580,681293,,foul,,,,,8,,R,R,R,JAX,SUG,S,,,1,2,2026,-1.1,1.36,-0.2087629935557307,1.9752396823672047,,,691788.0,0,4,Bot,,,,,,,6.238780194438838,-133.58379506904052,-4.4222515303730106,-14.491269614788234,27.31959909401908,-15.148224277163942,3.322687008,1.676870079,300.0,94.4,35.0,93.4,2378,7.1,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.37,,,,,,,,31,4,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,224,0.0,0.0,,,,0.0,94.4,-3,-3,0.249,0.249,26,23,26,24,2,1,5.0,1.0,6.0,2,1.34,1.1,1.1,20.2,,,,,
CU,2026-04-03,74.2,-2.36,4.89,"Arrighetti, Spencer",694580,681293,,swinging_strike,,,,,1,,R,R,R,JAX,SUG,S,,,1,1,2026,1.15,-0.52,-0.5753607732943448,2.9728813765201227,,,691788.0,0,4,Bot,,,,,,,1.570295088853304,-107.94375594213274,4.540161746429376,8.59780566294775,20.575021626961604,-37.28682143013644,3.322687008,1.676870079,,,,74.5,2729,6.8,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.74,,,,,,,,31,3,Curveball,0,3,0,3,3,0,0,3,Standard,Standard,61,-0.008,-0.075,,,,0.075,,-3,-3,0.257,0.257,26,23,26,24,2,1,5.0,1.0,6.0,2,4.69,-1.15,-1.15,22.2,,,,,
FF,2026-04-03,92.0,-1.99,4.67,"Arrighetti, Spencer",694580,681293,,ball,,,,,14,,R,R,R,JAX,SUG,B,,,0,1,2026,-1.22,1.24,1.0778759971804657,1.7567316610899313,,,691788.0,0,4,Bot,,,,,,,10.538007592742122,-133.59608646353158,-4.118191902033739,-16.83575409904741,28.366682161970363,-16.626775658873186,3.322687008,1.676870079,,,,93.4,2412,7.2,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.28,,,,,,,,31,2,4-Seam Fastball,0,3,0,3,3,0,0,3,Standard,Standard,216,0.004,0.045,,,,-0.045,,-3,-3,0.253,0.253,26,23,26,24,2,1,5.0,1.0,6.0,2,1.46,1.22,1.22,15.6,,,,,
SI,2026-04-03,92.4,-2.22,4.56,"Arrighetti, Spencer",694580,681293,,called_strike,,,,,5,,R,R,R,JAX,SUG,S,,,0,0,2026,-1.58,0.77,-0.0198936013837416,2.4546367145948382,,,691788.0,0,4,Bot,,,,,,,9.196251087518991,-134.320141602707,-1.1147944766047282,-21.07075977576286,26.97145199103224,-22.776968731401475,3.322687008,1.676870079,,,,94.4,2371,7.3,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.18,,,,,,,,31,1,Sinker,0,3,0,3,3,0,0,3,Standard,Standard,226,-0.006,-0.062,,,,0.062,,-3,-3,0.259,0.259,26,23,26,24,2,1,5.0,1.0,6.0,2,1.89,1.58,1.58,14.3,,,,,
FF,2026-04-03,93.3,-2.03,4.59,"Arrighetti, Spencer",691788,681293,walk,ball,,,,,13,Joe Mack walks.,R,L,R,JAX,SUG,B,,,3,1,2026,-1.65,1.14,-1.04759865104188,1.577643856805812,,,,0,4,Bot,,,,,,,6.313169378820767,-135.7042833027933,-4.395992572030224,-21.75596364761822,30.76511537390342,-17.319714764405948,3.220882546,1.625492126,,,,95.0,2430,7.4,816442,663967,624415,680890,676466,624523,685091,666211,687005,53.14,,0.701866,0.7,1.0,0.0,0.0,,30,5,4-Seam Fastball,0,3,0,3,3,0,0,3,Infield shade,Standard,232,0.026,0.274,,,,-0.274,,-3,-3,0.233,0.233,26,23,26,24,2,1,5.0,1.0,6.0,2,1.49,1.65,-1.65,14.8,,,,,
