game_pk,pitcher,pitches,swings,whiffs,actual_K,actual_BB,actual_HBP,actual_H,actual_PA,runs_allowed,arsenal_xWhiff,stuff_xWhiff,outs_est,ip,actual_FP,p_overall_swstr,baseline_xK,arsenal_xK,stuff_xK,lineup_xfp_proxy,pitcher_xfp_proxy,lineup_xfp,lineup_n,pitcher_xfp,year
632480,543135,95,53,10,9,0,0,5,21,2,13.366999999999999,12.457052907915623,16,5.333333333333333,17.599999999999998,0.24419376244193763,4.314089803140898,4.455666666666667,4.152350969305208,,,0.5055061719964984,5.0,10.07078651685393,2021
632481,594835,110,49,10,7,2,0,3,23,3,12.717999999999998,7.862932112416116,18,6.0,15.799999999999997,0.18940754039497307,3.093656493117894,4.239333333333333,2.620977370805372,,,0.5508170782338083,8.0,11.706756756756755,2021
632481,656557,71,34,11,7,1,0,4,18,3,7.7303648157758165,6.745604705408609,13,4.333333333333333,10.299999999999997,0.28761061946902655,3.259587020648967,2.576788271925272,2.2485349018028695,,,0.5250804421519675,5.0,,2021
632482,425844,75,35,9,4,3,0,5,24,8,8.37345926310327,5.212018352619182,16,5.333333333333333,-2.400000000000002,0.19965724078834618,2.3293344758640386,2.79115308770109,1.7373394508730609,,,0.48483284288811096,3.0,15.54345238095238,2021
632482,543475,98,41,11,7,1,1,3,24,0,8.573,7.62642876903614,19,6.333333333333333,22.9,0.21882001493651979,2.990540204132437,2.857666666666667,2.542142923012047,,,0.6596012253844242,7.0,8.34782608695652,2021
632483,592662,101,64,19,13,0,0,4,25,1,19.065,15.307469328083261,21,7.0,30.099999999999994,0.3015970515970516,6.434070434070434,6.355,5.102489776027753,,,0.5390838516034131,6.0,12.095333333333333,2021
632483,608379,95,57,12,5,2,0,7,27,6,12.357,10.825734132843003,18,6.0,3.799999999999997,0.21724890829694324,4.127729257641922,4.119,3.608578044281001,,,0.5660474388344685,8.0,9.787692307692309,2021
632484,518876,82,36,3,1,2,0,10,24,4,6.496729631551634,7.173925572097996,12,4.0,-5.800000000000001,0.18274111675126903,2.1928934010152283,2.1655765438505448,2.3913085240326653,,,0.6990113982645696,7.0,10.490624999999998,2021
632484,628711,76,31,3,5,2,0,3,20,2,7.717364815775818,6.207622693015252,15,5.0,12.5,0.221045197740113,2.2841337099811674,2.5724549385919393,2.0692075643384173,,,0.5408592911954136,4.0,10.024,2021
632485,664353,81,39,9,6,1,0,2,21,1,8.661729631551635,7.1786906415773455,18,6.0,20.799999999999997,0.22467986030267753,2.920838183934808,2.887243210517212,2.392896880525782,,,0.5098247470370233,3.0,,2021
632485,685503,73,39,6,1,0,2,8,21,6,8.524364815775817,5.814040719756898,11,3.6666666666666665,-8.9,0.17,2.2100000000000004,2.841454938591939,1.9380135732522994,,,0.6263715593504667,7.0,,2021
632486,621219,68,33,8,4,1,0,6,20,3,6.814729631551634,5.264794549873935,13,4.333333333333333,5.299999999999997,0.16186556927297668,1.7805212620027435,2.2715765438505446,1.754931516624645,,,0.5336792072207707,8.0,10.563636363636364,2021
632486,624133,94,43,13,8,1,0,6,26,2,10.05209444732745,7.766512318337838,19,6.333333333333333,17.9,0.24273858921161826,3.479253112033195,3.35069814910915,2.588837439445946,,,0.5005875146496134,4.0,,2021
632487,656605,92,42,7,3,2,1,4,21,2,7.739094447327452,6.566867514127914,14,4.666666666666667,7.399999999999999,0.1811764705882353,2.5364705882352943,2.579698149109151,2.188955838042638,,,0.5696360379908582,5.0,4.827272727272727,2021
632487,661269,71,29,3,0,3,0,5,19,3,6.314459263103269,4.834697452309048,11,3.6666666666666665,-1.9000000000000004,0.21046373365041618,2.03448275862069,2.1048197543677563,1.6115658174363494,,,0.484251762509419,5.0,,2021
632488,425794,93,41,5,2,0,0,7,25,2,9.104188894654905,5.099410816163962,18,6.0,10.799999999999997,0.18637724550898205,2.547155688622755,3.034729631551635,1.6998036053879872,,,0.5801666132581333,7.0,9.778350515463918,2021
632488,506433,96,46,10,9,1,0,3,25,0,10.915000000000001,8.739720706335069,21,7.0,28.099999999999994,0.2553353658536585,3.9151422764227637,3.6383333333333336,2.913240235445023,,,0.5774188498953753,7.0,15.38461538461538,2021
632489,666201,97,48,15,10,0,1,1,26,0,11.625,12.536683094923267,24,8.0,34.4,0.2687074829931973,4.299319727891157,3.875,4.178894364974423,,,0.5442551190245973,7.0,,2021
632490,572971,98,32,8,3,5,1,6,28,2,5.769,6.587796966774787,16,5.333333333333333,4.599999999999998,0.19614711033274956,2.0922358435493287,1.923,2.1959323222582623,,,0.4935348407641631,6.0,13.560958904109588,2021
632490,676083,61,28,5,2,0,0,3,16,1,7.609,4.374106687003599,13,4.333333333333333,11.299999999999997,0.1721311475409836,1.6065573770491801,2.5363333333333333,1.4580355623345331,,,0.5108633828108969,8.0,,2021
632491,453562,68,29,3,3,2,1,5,18,1,7.031000000000001,4.4025536977505,10,3.3333333333333335,4.0,0.16644295302013423,1.6089485458612975,2.343666666666667,1.4675178992501667,,,0.5545030572662177,7.0,12.99367088607595,2021
632491,543101,88,46,9,3,1,0,3,25,1,11.476,8.758177053838178,21,7.0,20.099999999999998,0.22614274258219727,3.4675220529270248,3.8253333333333335,2.919392351279393,,,0.5736868777109615,9.0,10.842727272727272,2021
632492,573186,89,43,13,8,1,0,4,24,2,10.35045926310327,7.659148380781467,19,6.333333333333333,19.9,0.24132730015082957,3.459024635495224,3.4501530877010897,2.553049460260489,,,0.5774188498953753,7.0,10.902586206896553,2021
632492,663765,61,26,2,0,2,0,4,16,2,4.698364815775817,3.9732277526395174,10,3.3333333333333335,1.0,0.16783216783216784,1.4545454545454548,1.5661216052586058,1.324409250879839,,,0.5979163403145392,7.0,,2021
632493,656212,71,34,4,2,1,0,4,17,3,8.144,4.885148458908947,12,4.0,4.199999999999999,0.1520912547528517,1.723700887198986,2.7146666666666666,1.6283828196363157,,,0.5329982737517523,5.0,,2021
632493,663531,63,29,7,3,1,0,7,17,4,7.039999999999999,5.008025929927458,9,3.0,-3.1000000000000014,0.17595307917888564,1.7008797653958945,2.3466666666666662,1.669341976642486,,,0.5391069152683399,7.0,,2021
632494,607644,103,49,10,4,2,0,4,23,2,11.796999999999999,10.325146220685792,17,5.666666666666667,12.7,0.23675213675213674,3.866951566951567,3.932333333333333,3.441715406895264,,,0.6252220834379574,9.0,10.76388888888889,2021
632494,641482,98,43,12,11,2,0,3,24,1,10.000364815775818,8.84334975369458,19,6.333333333333333,24.9,0.21122112211221122,3.0275027502750276,3.3334549385919394,2.947783251231527,,,0.4814884850983266,3.0,,2021
632495,502043,77,35,4,7,0,0,5,20,4,7.460094447327452,7.12156489660245,15,5.0,10.5,0.23268921095008052,2.714707461084273,2.486698149109151,2.37385496553415,,,0.48783194124934354,4.0,9.447169811320752,2021
632495,592716,72,32,4,3,2,1,4,20,1,6.8903648157758175,6.299670592059206,13,4.333333333333333,8.299999999999997,0.1736842105263158,1.8526315789473686,2.2967882719252724,2.099890197353069,,,0.5252691155112704,8.0,,2021
632496,607200,95,45,16,8,0,0,3,19,1,13.049553710430722,8.707386363636365,16,5.333333333333333,20.599999999999998,0.20363288718929254,3.054493307839388,4.349851236810241,2.9024621212121215,,,0.2565237696783358,2.0,6.703124999999998,2021
632496,666200,86,38,4,1,1,0,7,20,3,8.458000000000002,11.065676932711323,12,4.0,0.1999999999999993,0.28314917127071826,3.586556169429098,2.819333333333334,3.688558977570441,,,0.5988865571947982,4.0,11.833333333333332,2021
632497,621244,87,46,6,4,0,1,4,26,1,10.611000000000002,8.323172205348829,21,7.0,20.099999999999998,0.21418539325842698,3.284176029962547,3.537000000000001,2.774390735116276,,,0.5277765933735361,8.0,11.696491228070174,2021
632497,656876,52,25,4,3,1,0,2,17,0,5.500364815775818,5.263888653719161,14,4.666666666666667,15.399999999999999,0.18571428571428572,1.5476190476190477,1.8334549385919392,1.7546295512397203,,,0.5755360821443015,7.0,,2021
632498,571927,103,51,10,6,2,0,6,26,5,10.483364815775818,8.004602301774337,18,6.0,7.799999999999997,0.20418410041841004,3.4711297071129708,3.4944549385919395,2.6682007672581123,,,0.42345096316554215,3.0,10.388888888888886,2021
632498,675912,53,25,6,4,3,1,4,14,6,5.894364815775818,5.903517803517803,6,2.0,-9.4,0.24338624338624337,2.0282186948853616,1.9647882719252727,1.9678392678392678,,,0.5413373700743406,8.0,,2021
632499,503449,85,40,6,5,2,0,2,22,0,9.38836481577582,7.257142857142857,18,6.0,20.799999999999997,0.19336219336219337,2.5781625781625785,3.1294549385919397,2.419047619047619,,,0.5075436461174172,9.0,6.441860465116278,2021
632499,642547,71,30,13,9,0,2,2,21,0,7.959,9.622056217405055,17,5.666666666666667,23.7,0.3202301054650048,3.202301054650048,2.653,3.2073520724683515,,,0.4784590871917172,7.0,12.666666666666664,2021
632500,543037,108,42,13,7,3,0,4,22,1,10.363,9.473952617956312,15,5.0,14.5,0.296551724137931,4.151724137931034,3.454333333333333,3.1579842059854375,,,0.4775895429767633,6.0,15.963803680981592,2021
632500,649144,85,34,7,3,1,1,7,21,5,9.645999999999999,5.093821991049131,12,4.0,-2.8000000000000007,0.14963503649635038,1.6958637469586375,3.215333333333333,1.6979406636830436,,,0.6241707229834168,8.0,,2021
632501,640444,78,32,8,6,1,0,4,17,3,6.7080944473274515,6.966732158157851,12,4.0,8.2,0.23640167364016737,2.521617852161785,2.236031482442484,2.3222440527192836,,,0.6023366310191988,3.0,,2021
632501,680686,100,35,8,4,6,0,3,24,5,7.854729631551636,7.32092381219488,15,5.0,1.5,0.28468468468468466,3.321321321321321,2.6182432105172118,2.4403079373982934,,,0.44169541800720885,4.0,,2021
632503,489119,87,43,7,1,2,0,10,24,6,9.435918526206539,8.330114481562516,12,4.0,-9.8,0.21628289473684212,3.1000548245614037,3.1453061754021796,2.776704827187505,,,0.4689825808783593,5.0,9.195652173913045,2021
632503,596071,80,46,12,5,1,0,5,21,0,10.905000000000001,11.165875893516796,15,5.0,15.5,0.22807017543859648,3.497076023391813,3.6350000000000002,3.7219586311722654,,,0.5861134424290905,5.0,,2021
632504,592351,90,44,8,7,2,0,5,21,2,12.93945926310327,8.747453941002329,14,4.666666666666667,11.399999999999999,0.24671916010498687,3.618547681539807,4.31315308770109,2.9158179803341095,,,0.5556315720743233,8.0,10.862831858407077,2021
632504,657053,75,29,9,5,2,0,5,19,4,6.2109999999999985,5.978558188657587,12,4.0,3.1999999999999993,0.25,2.4166666666666665,2.0703333333333327,1.992852729552529,,,0.5117724691637923,7.0,,2021
632505,596133,84,44,9,4,1,0,5,19,4,8.610094447327452,11.420083952211815,13,4.333333333333333,4.299999999999997,0.21908127208480566,3.2131919905771498,2.8700314824424837,3.806694650737272,,,0.6990113982645696,7.0,9.901694915254236,2021
632505,664062,67,31,7,6,2,0,2,18,0,8.597000000000001,8.272507067126167,14,4.666666666666667,17.4,0.27889447236180903,2.8819095477386933,2.8656666666666673,2.757502355708722,,,0.557161358864858,3.0,15.5125,2021
632506,608337,87,45,18,8,2,0,3,17,3,11.847000000000001,9.89051902823193,12,4.0,10.2,0.3026052104208417,4.539078156312626,3.9490000000000003,3.29683967607731,,,0.45102533556621566,6.0,12.01917808219178,2021
632506,676050,58,28,9,2,1,1,6,15,2,6.867,6.63944388944389,7,2.3333333333333335,-2.3000000000000007,0.2127659574468085,1.9858156028368794,2.289,2.2131479631479634,,,0.510190866662377,8.0,,2021
632507,593958,107,60,9,6,1,0,6,24,2,12.126,11.23717680645133,17,5.666666666666667,13.7,0.24051593323216997,4.8103186646433995,4.042,3.7457256021504435,,,0.5165541855423613,6.0,11.735245901639344,2021
632507,669302,99,52,15,9,1,0,5,24,2,10.822,10.997473308726995,18,6.0,18.799999999999997,0.24675324675324675,4.2770562770562774,3.607333333333333,3.665824436242332,,,0.568126650419991,9.0,,2021
632508,657006,101,44,10,4,2,0,10,26,5,7.364999999999999,6.6073978841654935,14,4.666666666666667,-2.6000000000000014,0.2235294117647059,3.27843137254902,2.4549999999999996,2.202465961388498,,,0.539630101659756,7.0,,2021
632508,657277,81,37,7,5,2,0,7,27,5,8.481364815775818,7.438234313751969,18,6.0,5.799999999999997,0.2671232876712329,3.2945205479452055,2.827121605258606,2.479411437917323,,,0.49158696500931803,6.0,5.009090909090909,2021
632509,477132,50,29,11,5,1,0,4,18,1,8.230459263103269,5.738208461236209,13,4.333333333333333,12.299999999999997,0.33223684210526316,3.211622807017544,2.7434864210344228,1.912736153745403,,,0.5408592911954136,4.0,19.173103448275864,2021
632509,668678,101,49,6,4,3,0,8,26,4,9.498999999999999,8.750155607096996,15,5.0,1.5,0.20756756756756756,3.39027027027027,3.1663333333333328,2.916718535698999,,,0.6577452080622093,7.0,14.851851851851851,2021
632510,641778,88,47,14,8,1,0,3,19,1,10.123729631551635,9.636270453652905,15,5.0,18.5,0.21826809015421114,3.4195334124159746,3.374576543850545,3.212090151217635,,,0.5592402258022572,5.0,8.098076923076922,2021
632510,650644,64,28,4,3,2,0,6,18,7,6.018364815775818,4.93657646701125,10,3.3333333333333335,-8.0,0.2008879023307436,1.8749537550869402,2.0061216052586057,1.6455254890037498,,,0.5004826949600142,9.0,12.172727272727274,2021
632511,593423,64,34,9,4,2,0,8,20,4,6.0910944473274515,7.355762653188396,10,3.3333333333333335,-3.0,0.27416173570019725,3.1071663379355687,2.030364815775817,2.451920884396132,,,0.5193299561503264,8.0,10.986842105263156,2021
632512,672715,76,41,9,3,2,0,5,20,2,9.187000000000001,4.164308059943593,13,4.333333333333333,6.299999999999997,0.23014586709886548,3.1453268503511613,3.0623333333333336,1.3881026866478645,,,0.4651753086396459,7.0,,2021
632513,458681,70,35,11,9,0,0,2,17,0,7.734000000000002,7.420380386194143,15,5.0,23.5,0.2428343949044586,2.833067940552017,2.5780000000000007,2.473460128731381,,,0.5255539435074952,8.0,12.56934306569343,2021
632513,601713,79,46,7,5,0,0,4,19,1,12.051999999999998,10.416148650764416,15,5.0,15.5,0.2215431627196333,3.396995161701044,4.017333333333332,3.4720495502548054,,,0.5146639718897024,7.0,8.57887323943662,2021
632514,605400,83,43,15,10,0,0,5,21,3,10.032094447327452,9.697516892388625,16,5.333333333333333,16.599999999999998,0.2610192837465565,3.7412764003673096,3.344031482442484,3.2325056307962083,,,0.4982430327048327,7.0,14.489928057553955,2021
632514,663372,81,30,11,6,3,0,4,18,2,6.3229999999999995,6.776494071460219,11,3.6666666666666665,7.100000000000001,0.30357142857142855,3.035714285714285,2.1076666666666664,2.258831357153406,,,0.5539859307878582,7.0,,2021
632516,457918,82,37,5,4,1,0,2,20,0,6.779729631551634,5.7524257597098565,17,5.666666666666667,19.7,0.17019607843137255,2.099084967320261,2.259909877183878,1.9174752532366188,,,0.6100863800346744,5.0,12.036075949367088,2021
632516,543243,100,42,9,6,1,0,3,25,2,8.515364815775817,9.808578313278499,21,7.0,21.099999999999998,0.24686192468619247,3.4560669456066946,2.838454938591939,3.2695261044261663,,,0.571307005134515,6.0,12.418055555555554,2021
632517,528748,89,40,6,4,1,1,4,22,3,9.080094447327452,6.367662739361305,16,5.333333333333333,9.599999999999998,0.12396694214876033,1.6528925619834711,3.026698149109151,2.122554246453768,,,0.5055061719964984,5.0,,2021
632517,623167,79,38,7,4,2,0,6,22,5,8.093364815775818,5.930375817694979,14,4.666666666666667,1.3999999999999986,0.17288378766140602,2.1898613103778097,2.6977882719252726,1.9767919392316597,,,0.5384401595896475,5.0,,2021
632518,502179,91,43,13,6,2,0,6,24,1,14.596364815775818,8.693363931491566,16,5.333333333333333,13.599999999999998,0.1889400921658986,2.708141321044547,4.865454938591939,2.8977879771638553,,,0.3384825131188905,3.0,,2021
632518,645261,96,54,13,7,0,0,1,26,0,11.066094447327451,10.313733161810127,25,8.333333333333334,33.5,0.251066422912858,4.519195612431445,3.6886981491091504,3.437911053936709,,,0.6023366310191988,3.0,11.325641025641024,2021
632519,641927,75,40,15,6,0,0,5,18,2,9.588999999999999,8.269980327593322,13,4.333333333333333,11.299999999999997,0.22941970310391363,3.0589293747188484,3.196333333333333,2.756660109197774,,,0.524367741198995,7.0,,2021
632519,663460,86,37,7,6,1,1,4,22,1,9.514000000000001,9.832234432234431,16,5.333333333333333,15.599999999999998,0.19924337957124844,2.457335014712064,3.1713333333333336,3.277411477411477,,,0.5485336599879519,7.0,7.989999999999997,2021
632520,506433,96,43,5,3,3,0,6,21,8,10.334094447327452,8.623758051893446,12,4.0,-8.8,0.2553353658536585,3.6598069105691056,3.4446981491091506,2.8745860172978155,,,0.5457851672085416,8.0,15.38461538461538,2021
632521,452657,94,46,8,7,0,0,6,25,3,10.223999999999998,9.359537115889573,19,6.333333333333333,15.899999999999999,0.18956043956043955,2.9065934065934065,3.4079999999999995,3.1198457052965245,,,0.5645827988333453,9.0,12.215294117647058,2021
632521,656731,74,35,5,3,2,0,9,19,6,8.716364815775817,11.276850316319635,8,2.6666666666666665,-11.200000000000001,0.2441860465116279,2.8488372093023258,2.905454938591939,3.758950105439878,,,0.5751894513651012,6.0,,2021
632522,471911,96,43,10,5,4,0,3,21,2,11.06745926310327,7.805937021214252,14,4.666666666666667,9.399999999999999,0.2444933920704846,3.5044052863436126,3.68915308770109,2.6019790070714173,,,0.6108259373237854,9.0,15.236231884057966,2021
632522,657376,90,43,6,2,3,1,7,25,4,10.235729631551635,9.947570996860122,14,4.666666666666667,-1.6000000000000014,0.13953488372093023,2.0,3.4119098771838785,3.315856998953374,,,0.571713437632237,8.0,,2021
632523,608331,89,53,12,7,1,0,4,24,3,13.75455371043072,15.225046299076588,19,6.333333333333333,16.9,0.22624798711755234,3.9970477724100912,4.58485123681024,5.07501543302553,,,0.42625903317692715,3.0,11.297560975609755,2021
632523,665795,75,32,6,4,3,0,3,17,2,7.933364815775817,7.628246853888887,11,3.6666666666666665,6.100000000000001,0.2714285714285714,2.895238095238095,2.644454938591939,2.5427489512962955,,,0.5601565258437294,8.0,,2021
632524,579328,76,38,11,8,1,0,6,21,1,9.410824078879088,8.631851829801077,14,4.666666666666667,14.399999999999999,0.25991902834008096,3.2923076923076926,3.1369413596263627,2.8772839432670256,,,0.5427249890159864,5.0,6.702439024390243,2021
632524,656457,81,48,8,2,1,0,2,19,2,9.52745926310327,9.386244668109253,16,5.333333333333333,12.599999999999998,0.17253521126760563,2.76056338028169,3.1758197543677564,3.1287482227030843,,,0.5165541855423613,6.0,,2021
632525,571945,72,43,5,1,1,0,6,21,4,10.802094447327452,6.233258822873253,14,4.666666666666667,1.3999999999999986,0.15942028985507245,2.285024154589372,3.6006981491091508,2.077752940957751,,,0.5537480191142733,5.0,,2021
632525,622491,101,49,13,5,1,0,8,27,4,10.799,9.435096640029126,18,6.0,7.799999999999997,0.2670967741935484,4.36258064516129,3.5996666666666663,3.145032213343042,,,0.5707412113320841,8.0,13.76222222222222,2021
632526,571578,101,46,10,4,2,0,4,26,2,9.969364815775815,9.401443718285789,20,6.666666666666667,16.0,0.23547400611620795,3.6106014271151885,3.323121605258605,3.1338145727619295,,,0.44941070311805953,7.0,12.169127516778522,2021
632526,669060,77,39,3,0,2,0,7,23,5,7.827,7.246725151023477,14,4.666666666666667,-3.5999999999999996,0.17277486910994763,2.246073298429319,2.609,2.415575050341159,,,0.5343471549726988,4.0,,2021
632527,501381,72,37,7,3,0,1,5,20,1,8.943,7.548026356020302,14,4.666666666666667,10.399999999999999,0.20372526193247964,2.5126115638339157,2.981,2.5160087853401008,,,0.5160698122020054,8.0,11.4078431372549,2021
632527,663903,97,43,9,7,2,0,7,23,6,11.107,9.262466274492095,14,4.666666666666667,1.3999999999999986,0.23967774420946628,3.435381000335683,3.7023333333333333,3.0874887581640316,,,0.5565324499673208,7.0,11.75,2021
632528,518516,93,45,13,6,1,0,8,26,5,9.551,6.944189869366617,17,5.666666666666667,5.699999999999999,0.19767441860465115,2.965116279069767,3.183666666666667,2.314729956455539,,,0.5165541855423614,6.0,15.017006802721085,2021
632528,594835,101,43,6,3,1,0,5,24,3,9.427729631551635,5.537439732228174,18,6.0,10.799999999999997,0.18940754039497307,2.714841412327947,3.142576543850545,1.845813244076058,,,0.5408592911954136,4.0,11.706756756756755,2021
632529,660761,102,49,10,7,3,0,3,22,1,10.676,13.069013303769403,16,5.333333333333333,16.599999999999998,0.22982456140350876,3.753801169590643,3.558666666666667,4.356337767923134,,,0.66422394170499,8.0,4.093333333333332,2021
632529,677651,82,40,5,3,2,0,8,24,4,9.520364815775817,9.814329554853748,14,4.666666666666667,0.3999999999999986,0.2841918294849023,3.789224393132031,3.1734549385919393,3.271443184951249,,,0.4569543209812769,4.0,,2021
632530,621111,96,48,8,5,2,0,6,28,2,10.318999999999999,7.719093411564833,20,6.666666666666667,15.0,0.23911630929174787,3.825860948667966,3.439666666666666,2.5730311371882775,,,0.5795494945764731,9.0,15.709836065573768,2021
632530,663978,96,45,7,4,2,0,3,18,2,8.291,7.82960278181517,13,4.333333333333333,9.299999999999997,0.229490022172949,3.4423503325942355,2.763666666666667,2.60986759393839,,,0.6990113982645696,7.0,12.292105263157891,2021
632531,656302,71,28,9,5,5,0,4,17,7,6.48,8.160082631495312,8,2.6666666666666665,-9.200000000000001,0.3181159420289855,2.969082125603865,2.16,2.7200275438317707,,,0.5543498176541577,8.0,8.153846153846153,2021
632532,621121,102,44,10,7,2,1,3,23,1,9.577,10.610536802625411,17,5.666666666666667,17.7,0.2808988764044944,4.119850187265918,3.1923333333333335,3.536845600875137,,,0.4935348407641631,6.0,12.91011235955056,2021
632532,642545,96,33,6,6,4,0,4,20,1,6.707000000000001,6.078753126334411,12,4.0,9.2,0.16216216216216217,1.783783783783784,2.235666666666667,2.0262510421114706,,,0.655671236257851,8.0,9.0475,2021
632533,668676,84,39,10,3,2,0,4,24,3,8.342,4.1165464165464165,18,6.0,10.799999999999997,0.22192513368983957,2.885026737967914,2.780666666666667,1.3721821388488056,,,0.5132537502323138,9.0,13.344827586206897,2021
632533,669203,115,58,23,14,1,0,0,25,0,15.27245926310327,15.256718106995887,24,8.0,39.4,0.3396375098502758,6.566325190438666,5.0908197543677565,5.085572702331962,,,0.4893366384798603,5.0,17.666666666666668,2021
632534,452657,92,40,8,2,4,0,3,27,2,9.691459263103269,7.988750798381947,20,6.666666666666667,13.0,0.18956043956043955,2.5274725274725274,3.230486421034423,2.662916932793982,,,0.6100863800346744,5.0,12.215294117647058,2021
632534,641816,96,47,10,6,2,0,4,24,2,12.010729631551634,9.69829635267256,18,6.0,15.799999999999997,0.2532963219986121,3.9683090446449225,4.003576543850545,3.2327654508908537,,,0.5678763499399505,7.0,9.13859649122807,2021
632535,605138,62,31,6,4,2,0,6,18,5,7.348,6.844862478928865,10,3.3333333333333335,-3.0,0.15384615384615385,1.5897435897435896,2.449333333333333,2.2816208263096214,,,0.539084320500653,9.0,,2021
632535,608344,93,47,13,8,1,0,6,28,2,10.635729631551635,6.8454632880027715,21,7.0,20.099999999999998,0.17278617710583152,2.706983441324694,3.545243210517212,2.281821096000924,,,0.48483284288811096,3.0,,2021
632536,573186,94,45,14,7,0,1,4,24,1,10.854648157758174,9.366916503121358,19,6.333333333333333,20.9,0.24132730015082957,3.6199095022624435,3.618216052586058,3.1223055010404526,,,0.37515413043750234,3.0,10.902586206896553,2021
632536,666200,97,47,22,8,4,0,2,23,2,13.503094447327452,14.872550684795911,17,5.666666666666667,16.7,0.28314917127071826,4.436003683241252,4.501031482442484,4.95751689493197,,,0.5574048502082929,8.0,11.833333333333332,2021
632537,608566,93,43,9,6,1,0,6,25,0,10.226999999999999,7.8239209565046295,18,6.0,18.799999999999997,0.2585812356979405,3.706331045003814,3.4089999999999994,2.60797365216821,,,0.5346074043972188,10.0,12.143689320388347,2021
632538,450203,91,44,12,7,0,1,6,27,3,11.996094447327454,10.656510359759977,20,6.666666666666667,16.0,0.2692026335040234,3.948305291392343,3.9986981491091513,3.5521701199199924,,,0.40555047166604447,4.0,12.999999999999998,2021
632538,622694,93,46,8,4,1,0,7,22,3,12.593,9.48878057924829,14,4.666666666666667,5.399999999999999,0.2161520190023753,3.3143309580364213,4.197666666666667,3.16292685974943,,,0.5518778874759446,8.0,10.366666666666664,2021
632539,547943,69,25,3,4,1,0,8,16,7,6.151364815775818,4.930892707913528,7,2.3333333333333335,-11.3,0.2045633359559402,1.7046944662995018,2.050454938591939,1.6436309026378426,,,0.45158592578623014,4.0,13.69875,2021
632539,665152,66,35,7,2,1,0,7,20,5,7.9479999999999995,6.5662651997683845,12,4.0,-2.8000000000000007,0.18385650224215247,2.1449925261584455,2.6493333333333333,2.1887550665894615,,,0.5567173689737568,9.0,,2021
632540,554430,101,45,8,8,2,1,5,27,1,9.196,10.928789794061501,19,6.333333333333333,18.9,0.2404603270745003,3.6069049061175047,3.0653333333333332,3.6429299313538337,,,0.5348450891007023,6.0,12.693181818181817,2021
632540,607536,86,34,7,3,3,0,5,26,4,6.712000000000001,5.7600125019274095,18,6.0,6.799999999999997,0.18859138533178113,2.1373690337601863,2.2373333333333334,1.9200041673091366,,,0.5750013232781032,7.0,9.279999999999996,2021
632541,643377,76,41,7,4,1,0,5,24,4,11.122,12.246324424687485,18,6.0,9.799999999999997,0.21364452423698385,2.919808497905446,3.707333333333333,4.082108141562495,,,0.5137094689892195,8.0,,2021
632541,663738,98,52,11,4,0,0,7,25,4,14.225999999999999,11.137268293324919,18,6.0,8.799999999999997,0.24201680672268908,4.1949579831932775,4.742,3.7124227644416394,,,0.5374540227063563,7.0,,2021
632542,605397,106,45,16,7,4,1,4,26,3,11.834283341982356,13.021561464532153,17,5.666666666666667,10.7,0.2757078986587183,4.135618479880775,3.9447611139941188,4.3405204881773845,,,0.6688329599827821,7.0,10.35,2021
632542,628711,94,42,7,7,1,2,3,27,0,8.689729631551636,8.186730757818527,21,7.0,24.099999999999998,0.221045197740113,3.0946327683615817,2.896576543850545,2.7289102526061755,,,0.5962271798436709,8.0,10.024,2021
632543,608379,68,40,10,6,0,0,3,18,1,10.401000000000002,7.32544758845273,15,5.0,17.5,0.21724890829694324,2.8966521106259098,3.4670000000000005,2.4418158628175766,,,0.48808732586160114,6.0,9.787692307692309,2021
632543,641302,69,31,7,4,2,0,5,20,1,6.481000000000001,5.852715742171002,13,4.333333333333333,9.299999999999997,0.16,1.6533333333333333,2.1603333333333334,1.9509052473903339,,,0.5525606179187368,9.0,,2021
632544,657248,78,39,12,5,1,2,8,20,7,8.864999999999998,11.88528072379388,9,3.0,-10.100000000000001,0.18141592920353983,2.358407079646018,2.9549999999999996,3.9617602412646264,,,0.5559366567597295,8.0,,2021
632545,572971,94,48,8,3,1,1,8,26,4,10.256999999999998,11.86008308424086,16,5.333333333333333,2.599999999999998,0.19614711033274956,3.138353765323993,3.418999999999999,3.953361028080287,,,0.539084320500653,9.0,13.560958904109588,2021
632545,593423,105,51,14,7,2,0,6,27,1,10.394,12.007624379901609,19,6.333333333333333,17.9,0.27416173570019725,4.660749506903353,3.4646666666666666,4.002541459967203,,,0.49969513808525207,7.0,10.986842105263156,2021
632546,621244,109,43,16,8,2,1,5,26,2,8.973,6.655033842675822,18,6.0,15.799999999999997,0.21418539325842698,3.06999063670412,2.991,2.218344614225274,,,0.5939987316575301,9.0,11.696491228070174,2021
632546,641482,103,62,12,5,0,0,6,23,2,13.56509444732745,12.088916256157635,17,5.666666666666667,13.7,0.21122112211221122,4.365236523652365,4.52169814910915,4.029638752052545,,,0.542458019661174,7.0,,2021
632547,592332,92,54,16,9,0,0,8,25,3,12.548742605085625,12.340650406554449,17,5.666666666666667,13.7,0.2937420178799489,5.287356321839081,4.182914201695208,4.11355013551815,,,0.49899909578887214,6.0,10.938129496402878,2021
632548,622608,90,39,7,3,2,0,4,23,2,9.260729631551634,6.350166930574233,17,5.666666666666667,11.7,0.18078602620087336,2.3502183406113537,3.086909877183878,2.116722310191411,,,0.5616376098453928,7.0,7.642857142857141,2021
