pitcher,year,fp_per_start,prior_fp_per_start,d_velo_all,d_ext_all,d_ivb_all,d_hb_all,d_spin_all,d_vaa_all,d_velo_std_all,d_release_x_std,d_whiff_per_swing,d_velo_fb,d_ivb_fb,d_hb_fb,d_ext_fb,d_spin_fb,d_vaa_fb,d_whiff_fb,d_fb_usage,d_velo_br,d_ivb_br,d_whiff_br,d_br_usage
467100,2019,7.120588235294116,9.537931034482757,-0.9639870784978655,0.07625993860443536,-0.25408739126771973,0.8961707175804019,-42.7173370855985,-0.011282425775632987,-0.34844945503792424,0.0073032503098666435,-1.3360161508309645,-1.5886602935826488,-1.4324106825862266,2.562039106365633,0.06345373816004507,-46.75741692855945,-0.08986687399559745,1.8456306250259207,0.4713453977689568,-0.6897845379552763,0.1912905387295627,-5.336700336700332,-4.201507113878488
468504,2019,5.683333333333333,11.328571428571427,-0.3952639214583371,0.017945496497889124,0.8412228330980938,1.2130124756031984,20.146987951807205,0.032085650601872295,-0.3002775060200875,0.06211797057479562,-0.46238446238445974,-0.16370300976937813,0.9353402129910968,0.5218942034191176,0.010410417212734835,46.431143557035284,0.08455061831207011,1.5126050420168067,-3.2871014038906594,0.5164933777953706,1.3215567738653706,-3.702068965517242,4.929564055720412
471911,2019,13.536363636363632,15.773333333333332,0.5787262545883181,0.081776050987874,1.6628284031239695,-0.9796555168968943,2.6845870292345353,-0.20661464589660472,-0.5264217680069105,-0.010536535171120492,-2.0799899011533967,0.00013584621996187707,0.9861501288659795,0.11550966494845305,0.05888181915807511,47.044716494845034,-0.2200703306444467,2.1530276951963696,2.6156941649899395,1.1345127486251556,2.1366234621756477,-4.449016713631821,-1.989716074223125
474463,2019,8.94838709677419,7.270588235294117,0.9051388971362826,-0.01898566147096492,-0.20782663691949033,0.4487993206031238,-33.75294001821817,0.05124319546063294,0.11597557917786272,-0.018630840335424947,0.3550877192982469,-0.022139578723042064,-2.915478731251538,-0.11329776247848322,-0.029116465863453733,-23.034604789411105,-0.0875310252852266,4.47605052647969,13.364414236250397,-0.24616723006562324,0.18922748061244832,-4.459783704837083,-7.183204343846047
477132,2019,16.514285714285712,15.611538461538458,-0.5334516791241128,-0.23138563435905812,-1.068418923811091,-0.4373066973835771,91.05221206892475,0.01482168264266992,-0.42840204234119383,0.03737165495211456,3.9990302287894437,-0.5233652112637515,-0.12141117039287508,-0.5495920051980856,-0.2586977331588436,94.42312232888844,0.16951999722385258,0.9319188702755081,1.385173814806933,-0.9087305139861854,-2.697229195930077,6.3132155533612675,-4.97969796447714
488768,2019,7.865217391304346,5.789285714285713,-0.08805440421797073,0.0008795301429289637,-0.2152570728838441,2.425768032068042,-19.66385963212906,-0.06257750724570954,0.414953268197519,0.0356330417452797,5.460964218732759,1.4413148740710113,1.2488132328654018,4.028131399669695,-0.03481523534269293,86.98670829892671,0.0954216438615747,6.20672235775363,-11.945199677268093,0.13785714285714334,-2.2611428571428576,1.0730593607305927,-2.4308237437111977
489119,2019,11.077419354838709,10.74,0.6036764919405471,0.16268320106950895,2.948375015367681,0.9315890303665364,-39.002737195628924,-0.09911396075528511,-0.7855032888963969,0.028921156427989703,0.33393221897825853,-0.32641197744094086,0.3949381937221883,-0.731116150335601,0.10829596539985076,10.614351559791885,-0.07698078483924853,-1.8858312779094337,4.757230276098198,-0.19934589220302712,0.6868445839874386,5.522437489650606,-11.17542070372259
500779,2019,8.851612903225806,10.815625,-0.4129930105095241,-0.10771674452441005,-0.042009124381161556,-0.3581052187453526,-19.5661477856454,-0.005828763748969568,-0.35378090742884893,-0.06724210326398372,-0.2134101853202992,-0.16898184080162082,-0.14633285518358186,0.49094109764597516,-0.08796072876617878,-8.44032855933051,0.11647355206723065,0.37312726699258647,-7.893703235773529,0.8851120071684448,2.442376344086022,-1.457389610939419,1.6609824060678662
501985,2019,14.209374999999998,11.117857142857142,-0.5377720070590328,-0.07576771419586237,-2.171745495175699,-0.46954041448906203,90.64732280338376,-0.08733939213064446,-0.12806745237974138,0.007476719464138942,3.52809964067988,-0.27457472834737473,-1.3209708593276996,-1.877154826616076,-0.006605294595653177,106.73508999690284,-0.03948184812277011,3.616892301475044,-3.907987551191205,-0.763085630437061,-4.543441701365399,6.8724533033050434,-1.0128854294382847
502042,2019,9.578260869565216,10.688888888888888,0.17955203005662668,-0.04647956688468735,1.60916848350222,-0.9302658978824154,25.692275509942647,-0.03110711660385057,-0.44138181603561666,-0.07589020502090058,1.4118148013426008,-0.6216069471308856,0.26789903288201344,-0.6099590909090917,-0.07424782398452656,49.12888789943736,-0.07180941485027237,-0.024284369972377817,3.3669724354437776,0.6596507802218525,2.0161601804850537,6.0382108547246105,-5.576726489677661
502043,2019,8.637931034482756,12.634375,-0.9020123784285374,-0.04942520094473846,-1.208024722847961,0.5185285502176127,-26.095916720817968,-0.115429779633625,0.6057373899764844,-0.012167142800125652,2.7827052550063733,0.3195554226859798,-0.0866589002256628,0.009777614905392085,-0.03420969390707285,-0.4909136497772124,-0.02487496183625293,1.896678719700013,-7.165894035896791,-1.3110242148722477,-1.4694956503959848,-1.5195591909374144,2.330710044556678
502188,2019,12.156249999999998,3.19,0.1510603072598542,0.13508691628689729,-0.160661570590511,1.9450218225256313,53.806217099650894,-0.0697284703433354,-1.4544537723320872,0.02390807942599918,0.41137983814690315,-1.1306628451844603,-2.0774554387880446,3.3757455984714078,0.13496383240071008,74.0879168372685,-0.16759935735560427,-2.3434909607641927,8.10581782704574,1.0146969696969705,1.5582597402597398,8.124156545209177,-9.372567617660518
502190,2019,9.66774193548387,9.480645161290322,-0.11273869084016042,0.03617219825009954,0.7219377508878684,1.8312875536480684,0.28730429042752803,0.26084714703398815,-0.4619422769756496,0.22766089670548906,0.6622161827239879,-0.5802621897185958,0.6258901658167231,3.3694981225368004,0.016651943493356747,47.877868358425985,0.24814037187211202,-0.3942641946697574,-0.710963838428448,0.587428665259722,2.73923399948316,3.9814170100562762,-1.384845438723481
502239,2019,6.7363636363636346,10.599999999999998,-1.299168182408721,-0.07513998960634005,-0.22927452254124958,3.324296609068469,39.5662839779784,0.0351367945685368,0.3805509633144091,0.07211702506052203,-4.825830825382592,-0.8186652289092535,0.5536969032611676,2.4968392769907197,-0.056215818508942306,-43.20229898796697,0.05417268743901804,3.4542080301646685,-6.8909986172473126,-0.8452374851719924,-0.10472882562277697,-13.483074976273329,5.283595456776798
502624,2019,8.959259259259259,10.296666666666663,1.517802675585287,0.1026404682274249,1.7821806020066902,-1.109943812709031,34.982420952253506,0.08600944884425488,-0.5307766716263354,0.030768353012745164,1.928976390183287,0.9875019854691942,-0.16372494176629004,1.0155897186156784,0.08149353240971013,36.44049276724809,0.09658605700070044,3.3032035732162797,-0.4411907472335841,1.1214428602604158,-0.9022935913290198,-5.4110959048320915,-8.071868274604556
502748,2019,11.333333333333332,13.523809523809522,-0.1731550093379184,-0.2178533990860032,-0.32403810900828667,-3.0598674963207766,-52.97750789813654,-0.28338013941158247,0.017136545921212942,-0.289212433574791,-9.939430648092067,-0.5511938092245998,0.004299765757364682,-1.3615755653061647,-0.23003995268334698,-25.22251069936101,-0.36991801583194084,-8.574885674122315,4.06505648617064,-1.0148996522243152,-1.6128958122011303,-9.1324200913242,-9.05348426865877
506433,2019,14.809677419354838,14.13548387096774,-1.8932785453993262,-0.13062765715153368,-4.052436759793501,3.632763817187975,-6.2492152936138154,-0.3269927240995303,0.49370329296828785,0.03332853921110715,3.2905359683229527,0.7452060497979005,1.0161408951041935,1.0643843165565343,0.0349116010449908,12.917762401976233,-0.12171932422571752,-0.31156541534616267,-27.667248096921895,0.5449703506936032,-2.1611470659261047,-1.6713352007469666,24.474011015575385
518516,2019,13.31470588235294,13.22380952380952,1.9681940560078885,0.09426138004651818,3.592501016297888,1.6315633785091703,337.48249600702457,-0.06637193683821829,-0.4214362220805521,0.009377352566845257,3.3277067759826373,1.4444347152240198,3.0692263733562726,2.3196702306337307,0.10114190324034134,337.4651047395855,-0.14946396669198903,3.978288047124966,7.005866688286957,1.3584377393390383,1.6650106212337974,6.522938310195826,-4.344961986649871
518633,2019,10.217391304347824,9.466666666666663,-0.46516592275696667,-0.0421527417528722,-0.8599393359089014,-1.5048125534261398,-35.92120599973123,-0.038631110541295755,-0.5977484436604854,0.20100028895299893,0.8380335365853675,-0.8059638000279534,-0.3693972531113232,-0.29402206886604176,-0.0462157033324182,-20.712907772628114,-0.017653448319687293,-0.9909916832514973,-2.328382962083147,1.3507412819514997,3.5149039160541324,3.125,9.78011468467027
518774,2019,4.883333333333332,9.617857142857142,-2.2418505227325483,-0.26917287209724616,-1.7540056421393828,2.082435229900823,54.608425721552976,-0.11545431484348434,0.704701705838418,0.035456480986229666,0.624403436207448,-0.8430733236348402,0.8498279166729148,-0.20512176612624877,-0.2455708865125903,14.432954392069405,0.15673786434830683,-4.5372116904208735,-14.190459645005099,-2.2163092294494646,-2.6613679164353843,2.835338680926913,10.620774257137892
519141,2019,6.022222222222221,3.9909090909090894,4.085228685830998,0.20105714403738872,4.021697014242919,1.1406240732273272,117.63945414627779,-0.08666442290322163,0.028319311484500176,-0.20070852350718263,7.596799215263971,3.4412573445779486,1.5777431216292932,-1.1048744596440505,0.1518523120794839,134.66937167547167,-0.24472829144949682,5.821000123675642,7.064846922142209,3.031272020132704,1.7297666437886097,11.21557504770909,-7.2260539318421415
519144,2019,8.774193548387094,11.778787878787876,0.09852131816792564,-0.025196480810373068,0.8777991747805975,-0.7166307470637037,-46.12752460849151,0.025720995294253424,0.02586104469257755,0.0324282422993703,-1.9831851947921635,-0.013499578930563416,-0.05030049606284592,0.6127740793331711,-0.07612835856676536,-15.700560452664831,-0.030385149134012135,-2.060305672512678,7.067113813493805,-1.3866962863151713,-0.5569236960222875,0.0016744949304730028,-7.3383097571338
519242,2019,15.071999999999996,19.58888888888889,-1.8090536930658345,-0.06029218890135457,-0.3833809304912186,-0.8646536904941771,11.637295030586756,-0.1493688913546305,-0.4240231504102159,0.01951515028218878,-2.8236383819671786,-1.703182384064732,0.2075210084033614,0.4302847805789014,-0.05568783068783123,32.87153750389052,-0.20115507247200615,-0.583206549300872,-2.489846064898458,-0.7160495965046465,0.05202546912994155,-8.061413508121973,3.8676174186761827
519455,2019,4.573913043478259,8.933333333333332,-0.8090836271254034,-0.04916415250935113,-1.086432666577779,0.38778116443984123,-28.344574481823656,-0.1499145995387794,0.07616478461936227,0.11648430268828934,-0.544902832779119,-0.7284058459973721,-1.994173854368361,-0.6805835240274591,0.015712462594613896,-34.903714134835354,-0.22981103749191734,4.413112234341286,1.5515018414445265,-1.0127925230952712,-0.4797531016603913,-3.4373208397389803,1.7208407104212853
527048,2019,7.755172413793102,2.599999999999999,0.4091240528696005,0.1618553933593132,0.1072293138080731,-3.42834852958873,56.15775388507382,0.08486447150165466,-0.8986113898376082,-0.1145206144523061,4.964909971387598,-0.9918838980824916,-1.5289494089834523,-7.874702600472813,0.08948594693984813,141.12355983516954,0.08407387732116733,4.935321231748722,6.237915383102845,-1.117434129524753,-3.6657853449185636,-4.745762711864407,-10.689509323589172
527054,2019,10.148484848484848,11.75806451612903,0.781453156812745,0.08768618511291848,-0.10685442987575211,-0.19494329455590975,84.59633275022543,0.024582281760987534,-1.0161178106292956,-0.04136781699623657,-6.294030348002547,-0.15625543221833027,-1.6484558487031844,0.7878577282063848,0.033683715111116896,80.23631967873189,-0.05538874124712967,-3.999830375905839,2.5464360881139854,2.087123457682665,2.7647954019664542,-11.850452577725306,-1.0526625161034318
543037,2019,21.172727272727272,18.159375,0.5609736812286883,0.060122291547875406,0.682812228606517,-0.6646956226150271,88.5900168753883,-0.23179854095213637,-0.11876856498019261,-0.009172801711383516,5.18169722518471,0.6330930570426432,1.4069782507597637,0.05509054072079422,0.061705583134155084,157.0108857356754,-0.14020247195568603,5.612668264798089,-2.444659075944415,0.9098269611622527,-0.2051177649780036,3.041667722508002,-0.5682265461458869
543101,2019,11.79032258064516,10.176190476190474,0.8019562574367427,-0.1690312758463577,0.6413209666726409,-0.24403014643479537,40.817380366773705,0.13907263950744886,0.4234330541428757,0.07463238913083398,0.9489075016503392,1.1140246987055349,1.1170034221098053,-0.3155833953280762,-0.19555125725338485,71.1075338988212,0.2898509946927339,4.243544808514743,-4.1458980411645285,0.8300716279679818,0.635392029107416,-2.8155171417008766,-0.33517621236592277
543135,2019,5.324999999999999,11.147619047619044,-0.86668847285749,0.14305512711413737,-1.5298939474523996,0.32139575577066193,4.153487691009104,-0.17356973701187384,1.6829638090367345,-0.050266304479265334,4.061328409154498,0.8515625000000284,1.0448951048951045,-1.3841302447552453,0.1984241452991462,-8.827178030303457,-0.0799059143537324,0.3874961312287226,-5.716959492263641,-3.651585463487166,-6.83654486189741,13.433283358320839,5.751569085497568
543243,2019,14.919354838709676,7.452173913043477,-0.7087613631697423,0.02987224861744142,-0.7377990271317705,2.4400007990704147,142.92421583509895,0.03214168821280472,0.08692687378533837,-0.17205709303294572,3.491111587063614,0.11800498645429514,1.3157935144275363,1.1184151530027817,0.07234017891234412,121.0474860906561,0.20054054262252397,3.3271719038817,-11.007005134982371,-0.09194655042023214,0.09630071562210141,-0.3891565627150939,5.126968739358091
543294,2019,12.093333333333332,12.715151515151517,-0.14612966536049043,0.03751997775371052,-1.0463525158797538,-0.2995478148874522,23.957546717881996,0.5026223982592142,0.3501112490023539,0.047818956091331064,0.1254724111866956,0.03296655164439244,-0.5314082180781448,-0.6947142399764203,0.05762971131783523,4.409432393948009,0.6086336279777731,7.27882814837249,0.42447524607051434,-0.4308593814297126,0.24014616562145363,2.27272727272727,2.194366227125058
543557,2019,5.699999999999998,9.352631578947369,0.2420102880658277,0.14394620811287506,0.12431146384479685,-2.1148818342151667,18.884146293545427,-0.11390987831251476,-0.28408926945043866,0.11706068623392411,-0.6536979725888941,-0.17510370940541975,-0.1787168351285615,-3.997452392930927,0.12130278280822626,49.1091984592274,-0.05961305282430285,3.180447953181922,-0.48037166953960053,0.47735284148683377,0.0638876963055015,5.510566857594313,-0.5224428471427842
543606,2019,13.434482758620687,9.703124999999998,1.8107693914834044,0.264411661722991,-0.4154280827240804,-0.8325577101447399,-34.27017400141267,-0.07974332009141483,0.19809267136888398,-0.04232078798262587,4.267403814405835,0.1879558438307214,-2.413190593904499,2.8557353848354543,0.258798992874576,-35.51480612934756,-0.2769136908569845,6.032336047695214,21.814944035607226,-5.915508308790322,-14.608709934002624,-9.967320261437912,-18.50556153570147
543699,2019,9.516129032258062,10.666666666666664,0.6422466492693815,0.0656008637292862,0.29327671546233347,1.826001603880866,33.53390273320383,0.0029633253439391716,-0.37677884406552575,-0.01551413354788278,0.19091872503464913,0.6570319918634198,1.153513389564754,1.7212371738856476,0.08398096560215418,44.03466486428397,0.0498265877281896,4.658109969830667,-7.572475983690943,2.8138134136292905,3.2734598130270696,-9.177256726925606,6.779094909936028
544931,2019,17.015151515151512,13.509090909090906,-1.4246622861113423,0.06972970549572022,-2.6422287142358085,0.2516509481819229,83.65219185247133,-0.0039159309718037605,0.3290008702748004,-0.10892752670596552,2.7624999999999993,-0.6830210611494891,-1.6237580701600915,-2.3556655585688038,0.10876257545271706,40.59591133759068,0.02502640429926961,0.9234234234234222,-3.6549444881782804,-2.161658346294729,-2.8061847749736586,7.12232773066572,2.795719210619179
545333,2019,12.96470588235294,17.859259259259257,-0.1840378285012889,-0.0024073069271119962,1.286997586231522,0.011445261729629397,18.241024563901647,0.15101522738884965,0.10390592410368527,-0.018365409061527782,-2.5601182414395787,-1.2015037803151642,-1.5077378816634646,0.491573254038415,-0.06337446448111095,84.06662726071772,0.05992843484946375,0.9223436416825095,6.383396887632912,-0.7408261794702327,0.8257944089808511,-3.9446984462376378,-6.80831958711817
547888,2019,11.536666666666664,13.296296296296294,-0.06809992494368089,0.021219105158519547,0.42093442425571137,-0.640364780914009,42.20963539324862,0.07831913815025215,0.08926257562927109,-0.008275044560708766,-6.744265399256186,-0.09442145239258082,-0.445922518555669,-1.299071281210729,0.009372120701574893,-51.21357893493905,0.13338466682433747,-1.7165287654914572,1.778916349679033,-0.03425397536848607,-0.27093226848126156,-0.6038334053898247,2.462343784274239
547943,2019,16.217241379310344,15.3,0.174061567473629,0.004417700088311882,0.13077931971243917,2.9335587350590315,-83.37081544163198,0.14935040533399313,0.03221691776707125,-0.004612946328151957,-1.955327065013904,0.3809374435818853,-1.1846347974105704,2.2110653031748893,-0.05209810950919458,19.238300791488427,0.19220886857661856,-3.0093771815626127,-1.6758099293102973,-1.1154337204448836,0.4026639495199973,15.882352941176467,-6.950244275225851
548389,2019,10.56,12.15238095238095,-1.653202675354862,-0.033528913639430336,-1.6756946880427144,-0.3858276520316335,-19.811599357296473,-0.22177724053725356,0.13633120132357135,-0.01595795492591487,-0.7505417503677592,-1.2882332804542074,-0.14833631126325386,-0.783383485012942,0.04076020706353756,-24.727556984219973,-0.06527278715186213,-5.45698924731183,0.37205421164332364,-1.8079165590953608,-3.0078108122063303,0.3344481605351177,-0.6631116352282618
554430,2019,13.13548387096774,15.151724137931032,0.8138359602678946,-0.09181792251616017,-0.5908264570685944,-0.9342446378319886,43.838258516522274,-0.0032136677709440065,-0.23814262116654028,-0.0029126621569975086,-1.4533937200545566,0.6566986574532763,-0.9850351635680035,-1.1054145140294942,-0.08143385223574384,18.678833382574794,-0.01668966768518798,-0.9152699136327733,1.374806953352234,1.3990708625002526,-0.49422337138172345,-6.136301927776273,-0.607124055317593
570632,2019,7.76153846153846,10.893333333333333,0.06297818147371004,-0.11129021902726954,-1.9276622496342508,0.16615019313553248,57.972251184658035,0.1593076167305747,0.3541300605622588,-0.04093574487834223,1.1017597551644975,-0.00961270633172262,-1.7222069013193995,-1.0942814018097966,-0.09133892912746155,31.516949470248164,0.15484878460949725,-0.833085759556349,5.880185432208556,-0.6854778824484384,-1.9827105765328588,8.904593639575975,2.825741481810848
