game_pk,pitcher,pitches,swings,whiffs,actual_K,actual_BB,actual_PA,baseline_swstr_rate,matchup_xWhiff,n_swings,baseline_xK,matchup_xK,year
746804,657746,86,50,7,3,1,23,0.14,12.540250915750915,50.0,2.3333333333333335,4.180083638583638,2024
746804,676979,77,40,10,7,1,18,0.25,7.876,40.0,3.3333333333333335,2.6253333333333333,2024
746805,607200,108,56,12,9,0,32,0.21428571428571427,13.178876373626373,56.0,4.0,4.392958791208791,2024
746805,641793,97,50,11,6,0,25,0.22,13.180876373626374,50.0,3.6666666666666665,4.393625457875458,2024
746806,647336,67,31,6,3,2,18,0.1935483870967742,7.797000000000001,31.0,2.0,2.599,2024
746806,680573,81,35,2,2,2,19,0.05714285714285714,9.892812728937729,35.0,0.6666666666666666,3.297604242979243,2024
746807,663903,93,36,10,5,3,20,0.2777777777777778,9.239250915750915,36.0,3.3333333333333335,3.0797503052503052,2024
746807,686563,79,41,5,3,1,19,0.12195121951219512,7.344,41.0,1.6666666666666667,2.448,2024
746808,621107,90,43,6,4,2,29,0.13953488372093023,9.31781272893773,43.0,2.0,3.1059375763125767,2024
746808,623167,72,33,8,2,3,20,0.24242424242424243,8.947812728937729,33.0,2.6666666666666665,2.9826042429792428,2024
746809,607200,94,36,8,5,3,22,0.2222222222222222,6.79,36.0,2.6666666666666665,2.263333333333333,2024
746809,608379,92,47,8,4,2,24,0.1702127659574468,10.491999999999999,47.0,2.6666666666666665,3.497333333333333,2024
746810,647336,91,33,5,4,6,25,0.15151515151515152,7.695,33.0,1.6666666666666667,2.565,2024
746810,668933,104,50,13,8,2,24,0.26,11.801,50.0,4.333333333333333,3.933666666666667,2024
746811,666157,91,40,16,10,1,21,0.4,10.036438186813188,40.0,5.333333333333333,3.345479395604396,2024
746811,676979,92,38,15,10,3,21,0.39473684210526316,9.181000000000001,38.0,5.0,3.060333333333334,2024
746812,623167,67,32,3,2,1,16,0.09375,6.583,32.0,1.0,2.1943333333333332,2024
746812,671096,103,49,5,3,0,24,0.10204081632653061,12.019625457875458,49.0,1.6666666666666667,4.00654181929182,2024
746813,607625,99,44,8,4,1,25,0.18181818181818182,8.898250915750916,44.0,2.6666666666666665,2.9660836385836387,2024
746813,680897,74,39,11,5,2,20,0.28205128205128205,8.278,39.0,3.6666666666666665,2.7593333333333336,2024
746814,625643,82,40,7,5,2,23,0.175,8.509,40.0,2.3333333333333335,2.8363333333333336,2024
746814,676979,93,47,14,8,1,25,0.2978723404255319,11.512250915750915,47.0,4.666666666666667,3.8374169719169715,2024
746815,607200,96,39,10,7,1,20,0.2564102564102564,9.611,39.0,3.3333333333333335,3.203666666666667,2024
746815,656427,87,41,12,7,0,23,0.2926829268292683,11.749625457875458,41.0,4.0,3.9165418192918193,2024
746816,519242,105,54,14,11,1,24,0.25925925925925924,16.115,54.0,4.666666666666667,5.371666666666666,2024
746817,450203,91,43,11,6,2,22,0.2558139534883721,11.588,43.0,3.6666666666666665,3.8626666666666662,2024
746817,623167,85,34,3,1,3,22,0.08823529411764706,8.458,34.0,1.0,2.8193333333333332,2024
746818,628317,71,39,6,2,1,17,0.15384615384615385,11.202438186813188,39.0,2.0,3.7341460622710625,2024
746819,543294,81,39,5,2,2,26,0.1282051282051282,8.365,39.0,1.6666666666666667,2.7883333333333336,2024
746819,695076,91,40,6,1,3,21,0.15,9.377,40.0,2.0,3.125666666666667,2024
746820,668873,82,41,6,4,2,20,0.14634146341463414,8.225999999999999,41.0,2.0,2.7419999999999995,2024
746820,668881,65,32,9,3,3,16,0.28125,7.632438186813187,32.0,3.0,2.544146062271062,2024
746821,669373,83,49,17,6,0,21,0.3469387755102041,11.877,49.0,5.666666666666667,3.959,2024
746821,676979,87,44,11,8,0,23,0.25,10.848,44.0,3.6666666666666665,3.616,2024
746822,592791,89,41,3,2,2,25,0.07317073170731707,8.172,41.0,1.0,2.724,2024
746822,607259,95,50,6,3,0,27,0.12,9.694250915750915,50.0,2.0,3.2314169719169716,2024
746823,571578,85,45,11,4,1,22,0.24444444444444444,10.624,45.0,3.6666666666666665,3.5413333333333337,2024
746823,665871,91,39,8,5,1,22,0.20512820512820512,9.525063644688645,39.0,2.6666666666666665,3.175021214896215,2024
746824,592791,80,30,1,4,2,23,0.03333333333333333,6.1812509157509155,30.0,0.3333333333333333,2.060416971916972,2024
746824,592866,66,40,12,7,0,18,0.3,10.744,40.0,4.0,3.5813333333333333,2024
746825,663623,83,33,6,3,4,18,0.18181818181818182,6.240812728937729,33.0,2.0,2.0802709096459098,2024
746825,684007,94,56,7,4,0,26,0.125,10.738629120879121,56.0,2.3333333333333335,3.5795430402930406,2024
746826,543294,91,43,6,2,1,24,0.13953488372093023,9.683,43.0,2.0,3.2276666666666665,2024
746826,669022,94,47,10,9,3,24,0.2127659574468085,9.865063644688645,47.0,3.3333333333333335,3.2883545482295484,2024
746827,543037,99,46,7,7,1,23,0.15217391304347827,10.704,46.0,2.3333333333333335,3.568,2024
746827,592791,97,41,10,6,1,25,0.24390243902439024,9.515,41.0,3.3333333333333335,3.171666666666667,2024
746828,684007,99,47,20,11,3,26,0.425531914893617,14.051501831501833,47.0,6.666666666666667,4.683833943833944,2024
746829,665871,90,30,7,5,3,24,0.23333333333333334,6.689,30.0,2.3333333333333335,2.2296666666666667,2024
746830,687765,92,43,7,6,1,22,0.16279069767441862,10.506,43.0,2.3333333333333335,3.5020000000000002,2024
746830,696136,91,40,8,4,2,23,0.2,10.681812728937729,40.0,2.6666666666666665,3.560604242979243,2024
746831,669620,93,46,13,5,2,22,0.2826086956521739,9.15,46.0,4.333333333333333,3.0500000000000003,2024
746832,661563,89,41,13,7,2,21,0.3170731707317073,9.5,41.0,4.333333333333333,3.1666666666666665,2024
746832,696136,95,43,10,4,4,22,0.23255813953488372,9.966,43.0,3.3333333333333335,3.3219999999999996,2024
746833,592791,89,41,5,3,1,26,0.12195121951219512,8.965,41.0,1.6666666666666667,2.9883333333333333,2024
746833,683003,87,42,10,4,1,25,0.23809523809523808,9.504,42.0,3.3333333333333335,3.1679999999999997,2024
746834,543294,89,36,8,5,1,20,0.2222222222222222,7.185,36.0,2.6666666666666665,2.395,2024
746834,694973,100,51,16,6,4,23,0.3137254901960784,12.08781272893773,51.0,5.333333333333333,4.02927090964591,2024
746835,593334,57,34,5,3,1,18,0.14705882352941177,7.505,34.0,1.6666666666666667,2.5016666666666665,2024
746835,684007,95,55,19,7,2,25,0.34545454545454546,14.657314560439561,55.0,6.333333333333333,4.885771520146521,2024
746836,657006,94,49,18,10,0,24,0.3673469387755102,11.40181272893773,49.0,6.0,3.8006042429792433,2024
746837,592791,96,46,10,5,2,23,0.21739130434782608,10.280625457875457,46.0,3.3333333333333335,3.4268751526251524,2024
746838,670102,95,54,13,7,0,25,0.24074074074074073,12.55881272893773,54.0,4.333333333333333,4.18627090964591,2024
746838,684007,97,52,15,6,1,20,0.28846153846153844,10.015625457875458,52.0,4.999999999999999,3.3385418192918195,2024
746839,665871,95,37,8,7,1,23,0.21621621621621623,8.341438186813187,37.0,2.6666666666666665,2.7804793956043956,2024
746840,641154,88,43,6,2,1,22,0.13953488372093023,9.625,43.0,2.0,3.2083333333333335,2024
746840,684007,92,53,18,10,1,24,0.33962264150943394,11.486063644688645,53.0,6.0,3.8286878815628818,2024
746842,665871,75,34,5,1,2,18,0.14705882352941177,7.438,34.0,1.6666666666666667,2.4793333333333334,2024
746843,543294,82,40,4,2,0,21,0.1,7.277,40.0,1.3333333333333333,2.425666666666667,2024
746843,684320,88,40,13,5,2,21,0.325,9.903812728937728,40.0,4.333333333333333,3.3012709096459094,2024
746844,571945,88,46,7,3,2,21,0.15217391304347827,8.794,46.0,2.3333333333333335,2.9313333333333333,2024
746844,657006,99,41,12,6,2,26,0.2926829268292683,8.468,41.0,4.0,2.8226666666666667,2024
746845,607200,97,47,5,4,0,21,0.10638297872340426,9.485,47.0,1.6666666666666667,3.1616666666666666,2024
746845,665871,97,48,6,3,3,18,0.125,8.314250915750916,48.0,2.0,2.771416971916972,2024
746846,502043,96,52,11,7,1,27,0.21153846153846154,11.503,52.0,3.6666666666666665,3.8343333333333334,2024
746846,592791,88,39,6,4,0,24,0.15384615384615385,8.642,39.0,2.0,2.8806666666666665,2024
746847,543294,93,43,8,5,1,23,0.18604651162790697,11.898,43.0,2.6666666666666665,3.9659999999999997,2024
746847,701581,82,36,13,9,2,19,0.3611111111111111,8.417,36.0,4.333333333333333,2.8056666666666668,2024
746848,592791,94,38,8,3,3,26,0.21052631578947367,8.167,38.0,2.6666666666666665,2.7223333333333333,2024
746848,607067,93,41,14,8,2,21,0.34146341463414637,9.873,41.0,4.666666666666667,3.291,2024
746849,543243,93,48,15,8,1,25,0.3125,10.701,48.0,5.0,3.567,2024
746849,684007,91,57,18,7,0,30,0.3157894736842105,14.957501831501832,57.0,6.0,4.985833943833944,2024
746850,665871,76,30,8,2,6,17,0.26666666666666666,5.8629999999999995,30.0,2.6666666666666665,1.9543333333333333,2024
746850,668964,87,48,9,6,2,24,0.1875,10.583,48.0,3.0,3.5276666666666667,2024
746851,657006,98,43,6,4,3,24,0.13953488372093023,11.124,43.0,2.0,3.708,2024
746852,543294,84,33,5,2,3,22,0.15151515151515152,7.392,33.0,1.6666666666666667,2.464,2024
746852,668678,102,40,10,4,6,24,0.25,9.872,40.0,3.3333333333333335,3.2906666666666666,2024
746853,684007,90,54,18,10,1,25,0.3333333333333333,12.686438186813188,54.0,6.0,4.228812728937729,2024
746853,694297,94,45,12,7,1,23,0.26666666666666666,11.075,45.0,4.0,3.6916666666666664,2024
746854,657006,94,53,12,6,2,25,0.22641509433962265,11.327,53.0,4.0,3.7756666666666665,2024
746854,669194,96,50,8,9,2,22,0.16,12.219,50.0,2.6666666666666665,4.0729999999999995,2024
746855,669713,86,34,4,2,1,22,0.11764705882352941,6.334,34.0,1.3333333333333333,2.111333333333333,2024
746856,542881,98,48,21,10,0,27,0.4375,12.202625457875458,48.0,7.0,4.06754181929182,2024
746857,592791,88,46,12,7,0,25,0.2608695652173913,10.668876373626373,46.0,4.0,3.5562921245421246,2024
746857,650911,79,37,12,3,3,22,0.32432432432432434,8.385625457875458,37.0,4.0,2.795208485958486,2024
746858,554430,102,51,13,7,2,26,0.2549019607843137,9.639,51.0,4.333333333333333,3.2129999999999996,2024
746858,684007,86,51,12,8,1,25,0.23529411764705882,12.641063644688645,51.0,4.0,4.2136878815628815,2024
746859,656288,89,46,11,4,2,21,0.2391304347826087,10.353,46.0,3.6666666666666665,3.451,2024
746859,657006,95,53,11,7,2,32,0.20754716981132076,14.81,53.0,3.6666666666666665,4.9366666666666665,2024
746860,669713,89,38,17,7,3,23,0.4473684210526316,8.730876373626375,38.0,5.666666666666667,2.9102921245421247,2024
746860,675650,78,39,10,4,2,19,0.2564102564102564,8.861,39.0,3.3333333333333335,2.953666666666667,2024
746861,500779,103,44,12,8,1,25,0.2727272727272727,9.295438186813186,44.0,4.0,3.0984793956043952,2024
746861,684007,74,40,5,3,1,21,0.125,12.876,40.0,1.6666666666666667,4.292,2024
746862,622663,102,54,10,10,0,22,0.18518518518518517,9.984,54.0,3.3333333333333335,3.328,2024
746862,665871,90,34,3,0,1,20,0.08823529411764706,7.406,34.0,1.0,2.4686666666666666,2024
746863,592791,93,44,12,10,0,27,0.2727272727272727,9.267812728937729,44.0,4.0,3.0892709096459097,2024
746863,656731,78,31,8,6,3,17,0.25806451612903225,7.527,31.0,2.6666666666666665,2.509,2024
746864,543294,75,37,10,8,1,20,0.2702702702702703,8.007625457875458,37.0,3.3333333333333335,2.6692084859584857,2024
746865,684007,103,58,13,6,0,26,0.22413793103448276,13.388625457875458,58.0,4.333333333333333,4.462875152625153,2024
746866,571945,91,42,3,5,0,23,0.07142857142857142,9.065999999999999,42.0,1.0,3.022,2024
746866,592791,93,46,8,3,2,26,0.17391304347826086,10.682,46.0,2.6666666666666665,3.5606666666666666,2024
746867,657006,96,46,13,8,2,26,0.2826086956521739,10.357,46.0,4.333333333333333,3.4523333333333333,2024
746867,657277,101,49,6,5,1,28,0.12244897959183673,10.285438186813186,49.0,2.0,3.4284793956043953,2024
746868,663855,87,34,8,4,4,21,0.23529411764705882,8.383625457875459,34.0,2.6666666666666665,2.7945418192918194,2024
746868,665871,92,31,7,7,2,22,0.22580645161290322,5.769812728937729,31.0,2.3333333333333335,1.9232709096459095,2024
746869,502043,88,36,10,6,1,24,0.2777777777777778,8.029,36.0,3.3333333333333335,2.6763333333333335,2024
746870,657006,98,41,7,5,4,27,0.17073170731707318,9.095,41.0,2.3333333333333335,3.0316666666666667,2024
746870,668881,111,49,12,5,5,27,0.24489795918367346,11.187,49.0,4.0,3.7289999999999996,2024
746871,666157,90,41,5,3,1,27,0.12195121951219512,8.969625457875457,41.0,1.6666666666666667,2.9898751526251526,2024
746871,676962,76,34,10,6,1,22,0.29411764705882354,7.284,34.0,3.3333333333333335,2.428,2024
746872,623167,63,34,10,4,0,18,0.29411764705882354,8.219,34.0,3.3333333333333335,2.7396666666666665,2024
746872,684007,69,39,13,6,0,20,0.3333333333333333,10.513501831501832,39.0,4.333333333333333,3.5045006105006107,2024
746873,592791,75,36,8,6,1,25,0.2222222222222222,9.638,36.0,2.6666666666666665,3.212666666666667,2024
746873,607200,93,45,17,7,0,22,0.37777777777777777,10.931,45.0,5.666666666666667,3.6436666666666664,2024
746874,676962,66,34,9,6,2,15,0.2647058823529412,7.9516254578754575,34.0,3.0,2.6505418192918193,2024
746874,700363,87,42,9,4,2,18,0.21428571428571427,9.238,42.0,3.0,3.079333333333333,2024
746875,450203,94,43,13,8,4,24,0.3023255813953488,9.862,43.0,4.333333333333333,3.287333333333333,2024
746875,665871,102,39,6,4,5,24,0.15384615384615385,7.327,39.0,2.0,2.4423333333333335,2024
746876,608331,105,52,17,9,0,30,0.3269230769230769,11.502438186813187,52.0,5.666666666666667,3.834146062271062,2024
746876,657006,93,45,5,5,1,27,0.1111111111111111,10.85,45.0,1.6666666666666667,3.6166666666666667,2024
746877,665871,98,37,6,7,3,22,0.16216216216216217,7.54,37.0,2.0,2.513333333333333,2024
746877,668933,83,38,9,4,2,22,0.23684210526315788,10.18,38.0,3.0,3.393333333333333,2024
746878,543294,89,44,11,4,0,25,0.25,12.449,44.0,3.6666666666666665,4.149666666666667,2024
746878,694973,100,54,20,11,1,19,0.37037037037037035,12.680063644688644,54.0,6.666666666666667,4.226687881562881,2024
746879,656302,113,49,23,12,2,24,0.46938775510204084,12.58481272893773,49.0,7.666666666666667,4.194937576312577,2024
746879,669713,94,42,8,3,1,27,0.19047619047619047,7.458,42.0,2.6666666666666665,2.486,2024
746880,592791,92,41,8,4,2,21,0.1951219512195122,10.197,41.0,2.6666666666666665,3.3989999999999996,2024
746880,656605,83,35,9,3,3,24,0.2571428571428571,7.175,35.0,3.0,2.3916666666666666,2024
746881,657006,88,44,8,7,1,25,0.18181818181818182,10.988,44.0,2.6666666666666665,3.6626666666666665,2024
746881,683003,91,55,15,7,0,25,0.2727272727272727,13.544,55.0,4.999999999999999,4.514666666666667,2024
746882,663559,83,41,4,2,2,26,0.0975609756097561,8.344,41.0,1.3333333333333333,2.781333333333333,2024
746882,684007,88,55,20,7,1,26,0.36363636363636365,13.42044184981685,55.0,6.666666666666667,4.473480616605617,2024
746883,642547,97,40,11,5,6,23,0.275,10.25,40.0,3.6666666666666665,3.4166666666666665,2024
746883,665871,94,38,4,4,3,25,0.10526315789473684,7.5050636446886445,38.0,1.3333333333333333,2.5016878815628814,2024
746884,592791,99,46,7,7,2,23,0.15217391304347827,10.432625457875458,46.0,2.3333333333333335,3.4775418192918193,2024
746885,681190,83,44,10,6,0,17,0.22727272727272727,10.464,44.0,3.3333333333333335,3.488,2024
746885,684007,102,55,19,8,1,28,0.34545454545454546,13.435876373626373,55.0,6.333333333333333,4.478625457875458,2024
746886,506433,83,53,14,5,1,19,0.2641509433962264,12.529,53.0,4.666666666666667,4.176333333333333,2024
746886,657006,68,30,4,2,1,18,0.13333333333333333,5.171,30.0,1.3333333333333333,1.7236666666666667,2024
746887,434378,95,48,15,7,4,20,0.3125,10.41481272893773,48.0,5.0,3.471604242979243,2024
746887,665871,85,37,4,5,1,22,0.10810810810810811,6.01,37.0,1.3333333333333333,2.0033333333333334,2024
746888,641585,96,40,10,6,4,23,0.25,10.63281272893773,40.0,3.3333333333333335,3.5442709096459097,2024
746888,696136,86,49,10,4,0,23,0.20408163265306123,10.135,49.0,3.3333333333333335,3.3783333333333334,2024
746889,592791,89,42,5,4,2,26,0.11904761904761904,8.853,42.0,1.6666666666666667,2.951,2024
746889,681293,90,40,13,7,2,20,0.325,9.588812728937729,40.0,4.333333333333333,3.1962709096459094,2024
746890,605452,86,45,14,4,0,23,0.3111111111111111,11.382625457875458,45.0,4.666666666666667,3.7942084859584857,2024
746890,669713,90,37,8,8,2,24,0.21621621621621623,8.817438186813186,37.0,2.6666666666666665,2.939146062271062,2024
746891,682610,77,34,8,7,1,18,0.23529411764705882,6.021812728937729,34.0,2.6666666666666665,2.0072709096459094,2024
746891,684007,92,58,15,5,0,23,0.25862068965517243,12.916876373626375,58.0,5.000000000000001,4.3056254578754585,2024
746892,592791,73,42,12,4,0,18,0.2857142857142857,10.376,42.0,4.0,3.4586666666666663,2024
746893,665871,87,31,3,3,3,20,0.0967741935483871,5.397,31.0,1.0,1.7990000000000002,2024
746893,666200,104,50,14,6,3,24,0.28,14.37,50.0,4.666666666666667,4.79,2024
746894,543294,56,33,6,5,0,18,0.18181818181818182,6.6610000000000005,33.0,2.0,2.2203333333333335,2024
746894,665795,96,43,10,7,3,25,0.23255813953488372,13.131,43.0,3.3333333333333335,4.377,2024
746895,694813,77,38,13,5,3,18,0.34210526315789475,9.003,38.0,4.333333333333333,3.001,2024
746896,696136,100,49,11,7,1,21,0.22448979591836735,9.523,49.0,3.6666666666666665,3.1743333333333332,2024
746896,808967,80,37,12,8,2,21,0.32432432432432434,7.9399999999999995,37.0,4.0,2.6466666666666665,2024
746897,543294,83,35,8,4,2,22,0.22857142857142856,8.165,35.0,2.6666666666666665,2.7216666666666662,2024
746898,607536,76,32,9,2,3,23,0.28125,6.96,32.0,3.0,2.32,2024
746898,665871,89,42,5,5,1,22,0.11904761904761904,9.552,42.0,1.6666666666666667,3.1839999999999997,2024
746899,641712,85,39,4,2,2,22,0.10256410256410256,8.054,39.0,1.3333333333333333,2.6846666666666668,2024
746899,684007,92,55,17,9,0,21,0.3090909090909091,14.415876373626373,55.0,5.666666666666667,4.805292124542125,2024
746900,615698,90,45,7,3,4,19,0.15555555555555556,9.35,45.0,2.3333333333333335,3.1166666666666667,2024
746901,682990,89,44,9,2,1,20,0.20454545454545456,11.34731456043956,44.0,3.0,3.7824381868131867,2024
746902,669358,86,40,13,7,1,23,0.325,11.887438186813187,40.0,4.333333333333333,3.9624793956043955,2024
746902,676710,86,40,9,6,4,22,0.225,10.985,40.0,3.0,3.6616666666666666,2024
746903,601713,95,38,5,4,3,23,0.13157894736842105,9.954,38.0,1.6666666666666667,3.318,2024
746903,641154,86,49,7,3,1,22,0.14285714285714285,11.24,49.0,2.3333333333333335,3.7466666666666666,2024
746904,601713,100,50,15,6,1,24,0.3,11.647625457875458,50.0,5.0,3.8825418192918195,2024
746904,671737,71,40,10,7,1,22,0.25,9.409625457875459,40.0,3.3333333333333335,3.1365418192918195,2024
746905,690916,80,43,7,3,1,21,0.16279069767441862,12.162,43.0,2.3333333333333335,4.054,2024
746905,701581,103,49,16,6,3,21,0.32653061224489793,14.221,49.0,5.333333333333333,4.740333333333333,2024
746906,676710,101,56,13,7,0,32,0.23214285714285715,14.43,56.0,4.333333333333333,4.81,2024
746906,805673,87,39,10,6,2,18,0.2564102564102564,10.893,39.0,3.3333333333333335,3.6310000000000002,2024
746907,544150,101,53,21,8,2,24,0.39622641509433965,14.3,53.0,7.0,4.766666666666667,2024
746907,676710,89,42,9,6,1,27,0.21428571428571427,11.193,42.0,3.0,3.731,2024
746908,601713,94,44,10,9,1,23,0.22727272727272727,9.435,44.0,3.3333333333333335,3.145,2024
746908,665152,103,53,16,7,2,28,0.3018867924528302,13.183,53.0,5.333333333333333,4.394333333333333,2024
746909,678394,101,45,10,5,5,26,0.2222222222222222,10.302250915750916,45.0,3.3333333333333335,3.4340836385836386,2024
746909,700249,76,35,13,5,2,21,0.37142857142857144,9.5,35.0,4.333333333333333,3.1666666666666665,2024
746910,623167,87,42,11,6,1,22,0.2619047619047619,11.407,42.0,3.6666666666666665,3.8023333333333333,2024
746910,690916,66,35,3,2,1,22,0.08571428571428572,8.839625457875458,35.0,1.0,2.9465418192918196,2024
746911,681867,79,34,1,0,2,22,0.029411764705882353,6.767812728937729,34.0,0.3333333333333333,2.255937576312576,2024
746912,601713,97,50,8,6,3,25,0.16,11.907,50.0,2.6666666666666665,3.969,2024
746912,663436,86,38,11,3,1,24,0.2894736842105263,11.127,38.0,3.6666666666666665,3.709,2024
746913,605135,102,45,17,9,1,27,0.37777777777777777,10.431000000000001,45.0,5.666666666666667,3.4770000000000003,2024
746913,678394,97,47,14,9,1,26,0.2978723404255319,10.76,47.0,4.666666666666667,3.5866666666666664,2024
746914,670102,70,36,6,5,0,22,0.16666666666666666,8.558625457875458,36.0,2.0,2.8528751526251526,2024
746914,676710,96,49,12,3,2,28,0.24489795918367346,12.157063644688645,49.0,4.0,4.052354548229548,2024
746915,621244,98,46,9,6,0,29,0.1956521739130435,10.477063644688645,46.0,3.0,3.492354548229548,2024
746916,681867,72,32,4,0,3,18,0.125,6.873812728937729,32.0,1.3333333333333333,2.2912709096459096,2024
746916,684320,79,41,7,3,1,24,0.17073170731707318,11.635,41.0,2.3333333333333335,3.8783333333333334,2024
746917,668678,99,41,12,9,4,23,0.2926829268292683,10.232812728937729,41.0,4.0,3.4109375763125764,2024
746917,676710,88,44,9,3,2,20,0.20454545454545456,7.492,44.0,3.0,2.497333333333333,2024
746918,518876,101,50,7,5,3,25,0.14,12.44,50.0,2.3333333333333335,4.1466666666666665,2024
746918,656557,91,37,7,2,4,27,0.1891891891891892,9.478250915750916,37.0,2.3333333333333335,3.159416971916972,2024
746919,641540,76,37,11,3,1,21,0.2972972972972973,6.432625457875458,37.0,3.6666666666666665,2.1442084859584862,2024
746919,656557,108,51,13,3,2,29,0.2549019607843137,13.186438186813188,51.0,4.333333333333333,4.395479395604396,2024
746920,669194,96,49,7,7,1,24,0.14285714285714285,11.091000000000001,49.0,2.3333333333333335,3.6970000000000005,2024
746920,678394,88,42,7,2,4,26,0.16666666666666666,8.804,42.0,2.3333333333333335,2.9346666666666668,2024
746921,641816,92,46,14,7,3,21,0.30434782608695654,11.997876373626374,46.0,4.666666666666667,3.9992921245421247,2024
746921,678394,95,40,9,5,3,25,0.225,9.393,40.0,3.0,3.1310000000000002,2024
746922,681293,92,47,21,13,1,24,0.44680851063829785,11.072250915750915,47.0,7.0,3.690750305250305,2024
746923,686613,95,49,15,9,2,21,0.30612244897959184,10.128,49.0,5.0,3.376,2024
746924,570632,93,48,10,3,2,23,0.20833333333333334,10.828438186813187,48.0,3.3333333333333335,3.609479395604396,2024
746924,676710,67,36,9,4,1,20,0.25,8.033,36.0,3.0,2.6776666666666666,2024
746925,669923,95,48,5,2,1,25,0.10416666666666667,11.01281272893773,48.0,1.6666666666666667,3.6709375763125767,2024
746925,678394,98,48,13,7,2,28,0.2708333333333333,12.61881272893773,48.0,4.333333333333333,4.20627090964591,2024
746926,572020,72,37,9,5,1,21,0.24324324324324326,8.47881272893773,37.0,3.0,2.8262709096459098,2024
746926,622491,100,54,6,4,1,26,0.1111111111111111,13.263,54.0,2.0,4.421,2024
746927,656557,82,36,2,1,2,24,0.05555555555555555,6.612438186813187,36.0,0.6666666666666666,2.2041460622710622,2024
746927,669854,88,42,9,5,3,19,0.21428571428571427,10.25,42.0,3.0,3.4166666666666665,2024
746928,601713,109,49,14,10,1,27,0.2857142857142857,14.571250915750916,49.0,4.666666666666667,4.857083638583639,2024
746928,669302,69,38,13,4,0,15,0.34210526315789475,9.939,38.0,4.333333333333333,3.313,2024
746929,607074,105,59,25,7,1,25,0.423728813559322,17.003250915750915,59.0,8.333333333333334,5.667750305250305,2024
746929,656557,97,38,5,2,4,26,0.13157894736842105,10.136000000000001,38.0,1.6666666666666667,3.378666666666667,2024
746930,607625,93,42,8,6,1,25,0.19047619047619047,9.533,42.0,2.6666666666666665,3.1776666666666666,2024
746930,676710,96,55,11,4,1,26,0.2,11.752,55.0,3.6666666666666665,3.9173333333333336,2024
746931,676710,78,41,7,5,0,23,0.17073170731707318,9.274000000000001,41.0,2.3333333333333335,3.0913333333333335,2024
746932,663903,74,38,10,3,1,16,0.2631578947368421,8.905,38.0,3.3333333333333335,2.9683333333333333,2024
746932,678394,85,49,13,3,1,26,0.2653061224489796,9.925,49.0,4.333333333333333,3.3083333333333336,2024
746933,641482,81,37,7,5,2,26,0.1891891891891892,9.139438186813187,37.0,2.3333333333333335,3.0464793956043956,2024
746933,678394,80,35,7,4,2,21,0.2,6.449,35.0,2.3333333333333335,2.1496666666666666,2024
746934,601713,105,47,15,10,2,28,0.3191489361702128,12.374812728937728,47.0,5.0,4.124937576312576,2024
746934,676664,114,54,18,8,2,23,0.3333333333333333,12.956689102564102,54.0,6.0,4.318896367521368,2024
746935,656557,103,42,11,6,3,22,0.2619047619047619,13.033063644688644,42.0,3.6666666666666665,4.344354548229548,2024
746935,665622,94,44,8,7,2,23,0.18181818181818182,10.374,44.0,2.6666666666666665,3.458,2024
746936,666142,102,58,23,7,1,25,0.39655172413793105,16.436501831501833,58.0,7.666666666666667,5.478833943833944,2024
746936,681867,104,52,6,1,2,29,0.11538461538461539,10.922,52.0,2.0,3.6406666666666667,2024
746937,678394,105,59,21,11,2,26,0.3559322033898305,14.20881272893773,59.0,7.0,4.73627090964591,2024
746937,683155,55,32,6,1,1,14,0.1875,8.331999999999999,32.0,2.0,2.777333333333333,2024
746938,663362,74,32,5,3,1,20,0.15625,7.3219400183150185,32.0,1.6666666666666667,2.4406466727716727,2024
746938,670174,58,31,3,1,0,18,0.0967741935483871,5.695625457875458,31.0,1.0,1.8985418192918193,2024
746939,601713,73,37,4,4,1,20,0.10810810810810811,7.253,37.0,1.3333333333333333,2.417666666666667,2024
746939,681190,59,30,6,1,1,18,0.2,7.698,30.0,2.0,2.5660000000000003,2024
746940,650633,89,41,9,6,1,22,0.21951219512195122,10.446,41.0,3.0,3.4819999999999998,2024
746940,656557,80,44,11,4,1,23,0.25,10.089689102564103,44.0,3.6666666666666665,3.363229700854701,2024
746941,605135,102,55,9,2,1,26,0.16363636363636364,9.991,55.0,3.0,3.3303333333333334,2024
746941,656557,101,46,9,7,1,27,0.1956521739130435,10.36981272893773,46.0,3.0,3.456604242979243,2024
746943,592332,96,50,9,5,1,26,0.18,10.964812728937728,50.0,3.0,3.654937576312576,2024
746944,605400,90,40,4,2,2,23,0.1,8.881,40.0,1.3333333333333333,2.9603333333333333,2024
746944,656557,94,49,9,5,0,27,0.1836734693877551,13.24212728937729,49.0,3.0,4.41404242979243,2024
746945,573186,102,41,6,3,4,24,0.14634146341463414,8.606,41.0,2.0,2.8686666666666665,2024
746945,676710,84,42,16,9,1,21,0.38095238095238093,10.494,42.0,5.333333333333333,3.4979999999999998,2024
746946,607074,109,54,15,7,3,25,0.2777777777777778,14.887876373626375,54.0,5.0,4.9626254578754585,2024
746946,681867,88,35,8,6,2,17,0.22857142857142856,8.67,35.0,2.6666666666666665,2.89,2024
746947,661563,104,42,12,6,4,23,0.2857142857142857,10.629,42.0,4.0,3.5429999999999997,2024
746947,678394,92,35,7,5,3,23,0.2,8.207,35.0,2.3333333333333335,2.735666666666667,2024
