pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2026-05-06,97.2,-1.36,5.55,"Jones, Jared",621028,683003,,ball,,,,,14,,R,R,R,IND,OMA,B,,,0,0,2026,-0.73,1.28,1.0444765092989972,2.293735522532872,,,,0,3,Top,,,,,,,8.116511677802558,-141.24729875144735,-5.984862689292112,-11.6263689656619,31.37258420190311,-13.888913150697112,3.217372047,1.623720472,,,,97.8,2410,6.6,816589,682848,804668,702261,694377,675961,682997,682927,699013,53.85,,,,,,,,15,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,218,-0.005,0.062,,,,-0.062,,0,0,0.5,0.5,24,32,25,33,1,0,7.0,5,6.0,0,1.14,0.73,0.73,45.0,,,,,
FF,2026-05-06,99.3,-1.5,5.45,"Jones, Jared",571912,683003,field_out,hit_into_play,,,,,6,"Luke Maile grounds out, second baseman Termarr Johnson to first baseman Rafael Flores Jr.",R,R,R,IND,OMA,X,4.0,ground_ball,2,0,2026,-0.56,1.05,0.6001878126924053,2.354887081787401,,668942.0,688457.0,2,2,Top,147.38,158.46,,,,,7.053470856104297,-144.40659001852148,-5.391137389315897,-9.477337668903138,33.37062200255462,-16.394744478157275,3.321809383,1.676427165,43.0,98.2,-1.0,99.8,2497,6.6,816589,682848,804668,702261,694377,675961,682997,682927,699013,53.92,0.33,0.297,0.0,1.0,0.0,0.0,2.0,11,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,214,0.064,-0.444,,,0.363,0.444,98.2,0,0,0.496,0.504,24,35,25,35,1,0,7.0,3,6.0,3,1.26,0.56,0.56,37.8,,,,,
SL,2026-05-06,90.0,-1.51,5.53,"Jones, Jared",571912,683003,,blocked_ball,,,,,14,,R,R,R,IND,OMA,B,,,1,0,2026,0.3,-0.06,1.3118083357094812,0.0879081601899876,,668942.0,688457.0,2,2,Top,,,,,,,6.269909425079679,-130.8792252631641,-7.180085742256946,2.2713607316640267,25.92519797098508,-31.600001603595505,3.321809383,1.676427165,,,,90.5,2706,6.5,816589,682848,804668,702261,694377,675961,682997,682927,699013,53.98,,,,,,,,11,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,107,-0.007,0.06,,,,-0.06,,0,0,0.503,0.497,24,35,25,35,1,0,7.0,3,6.0,3,2.86,-0.3,-0.3,44.9,,,,,
FF,2026-05-06,99.6,-1.26,5.54,"Jones, Jared",571912,683003,,ball,,,,,14,,R,R,R,IND,OMA,B,,,0,0,2026,-0.79,1.49,1.0167202426655124,1.5111199472705603,,668942.0,688457.0,2,2,Top,,,,,,,8.126601117078103,-144.63494062892997,-9.05216406467951,-13.009336984073158,32.367037157113124,-9.31405717205658,3.321809383,1.676427165,,,,100.5,2638,6.8,816589,682848,804668,702261,694377,675961,682997,682927,699013,53.7,,,,,,,,11,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,213,-0.004,0.048,,,,-0.048,,0,0,0.507,0.493,24,35,25,35,1,0,7.0,3,6.0,3,0.81,0.79,0.79,45.9,,,,,
CH,2026-05-06,92.4,-1.52,5.63,"Jones, Jared",688457,683003,single,hit_into_play,,,,,11,Gavin Cross singles on a ground ball to left fielder Tyler Callihan. Josh Rojas to 2nd.,R,L,R,IND,OMA,X,7.0,ground_ball,1,1,2026,-1.05,0.75,-0.870410074029345,2.6803562147408257,,,668942.0,2,2,Top,96.23,107.82,,,,,3.9774859914180167,-134.48673373014736,-3.1611660915574538,-13.659684903015266,28.66987374841539,-22.644273036124535,3.291970144,1.66136811,30.0,104.2,-4.0,92.7,1645,6.4,816589,682848,804668,702261,694377,675961,682997,682927,699013,54.09,0.41,0.369,0.9,1.0,1.0,0.0,2.0,10,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,226,-0.026,0.471,,,0.439,-0.471,104.2,0,0,0.533,0.4669999999999999,24,25,25,25,1,0,7.0,3,6.0,0,1.92,1.05,-1.05,44.8,,,,,
CU,2026-05-06,85.4,-1.4,5.62,"Jones, Jared",688457,683003,,ball,,,,,12,,R,L,R,IND,OMA,B,,,0,1,2026,0.66,-0.54,0.4317953092354842,3.7821688684040993,,,668942.0,2,2,Top,,,,,,,2.914875869852755,-124.3548848327056,3.230739857994012,6.275784860155044,24.80302849061432,-38.601645980527394,3.291970144,1.66136811,,,,85.9,2830,6.5,816589,682848,804668,702261,694377,675961,682997,682927,699013,53.96,,,,,,,,10,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,37,-0.003,0.035,,,,-0.035,,0,0,0.536,0.4639999999999999,24,25,25,25,1,0,7.0,3,6.0,0,3.66,-0.66,0.66,48.3,,,,,
FF,2026-05-06,97.8,-1.43,5.44,"Jones, Jared",688457,683003,,foul_tip,,,,,6,,R,L,R,IND,OMA,S,,,0,0,2026,-0.84,1.4,0.6410680520106875,2.6071847716105565,,,668942.0,2,2,Top,,,,,,,7.547977895123901,-142.18145155200727,-5.240795336971086,-13.20477000652744,33.90918551764166,-12.231198346950476,3.291970144,1.66136811,,,,98.3,2437,6.7,816589,682848,804668,702261,694377,675961,682997,682927,699013,53.8,,,,,,,,10,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,215,0.004,-0.061,,,,0.061,,0,0,0.532,0.4679999999999999,24,25,25,25,1,0,7.0,3,6.0,0,1.0,0.84,-0.84,40.3,,,,,
FF,2026-05-06,99.4,-1.4,5.67,"Jones, Jared",668942,683003,single,hit_into_play,,,,,2,"Josh Rojas singles on a line drive to center fielder Ronny Simon, deflected by shortstop Alika Williams.",R,L,R,IND,OMA,X,6.0,line_drive,0,0,2026,-0.78,1.38,-0.1565760198182582,3.1076097015533106,,,,2,2,Top,126.84,108.69,,,,,5.257461604806954,-144.56087338529173,-4.712419113820991,-12.235242077223855,35.3508289550381,-11.994781790967314,3.233169291,1.631692913,188.0,99.6,9.0,99.6,2491,6.6,816589,682848,804668,702261,694377,675961,682997,682927,699013,53.94,0.714,0.676,0.9,1.0,1.0,0.0,4.0,9,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,216,-0.015,0.38,,,0.822,-0.38,99.6,0,0,0.547,0.4529999999999999,24,32,25,32,1,0,7.0,4,6.0,1,0.94,0.78,-0.78,41.5,,,,,
CU,2026-05-06,86.1,-1.33,5.67,"Jones, Jared",647351,683003,strikeout,swinging_strike_blocked,,,,,13,Abraham Toro strikes out swinging.,R,L,R,IND,OMA,S,2.0,,1,2,2026,0.51,-0.88,-0.4051205067678115,0.7306053126986352,,,,1,2,Top,,,,,,,1.1143595854411683,-125.47543049649788,-3.4351936573524484,5.143756295913917,24.926572837114826,-40.9981473510504,3.19718668,1.613533465,,,,86.5,2825,6.4,816589,682848,804668,702261,694377,675961,682997,682927,699013,54.08,,0.0,0.0,1.0,0.0,0.0,,8,5,Curveball,0,0,0,0,0,0,0,0,Strategic,Standard,31,0.015,-0.222,,,,0.222,,0,0,0.532,0.4679999999999999,24,29,25,30,1,0,7.0,3,6.0,0,3.94,-0.51,0.51,47.5,,,,,
FF,2026-05-06,99.7,-1.45,5.59,"Jones, Jared",647351,683003,,foul,,,,,11,,R,L,R,IND,OMA,S,,,1,2,2026,-1.14,1.3,-0.9779094929490622,3.2883579924423514,,,,1,2,Top,,,,,,,4.022204371040301,-145.04148110249838,-3.851536326631432,-17.02449353077923,35.63872657886187,-13.18019423615726,3.19718668,1.613533465,217.0,83.2,19.0,100.1,2495,6.6,816589,682848,804668,702261,694377,675961,682997,682927,699013,53.88,,,,,,,,8,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,220,0.0,0.0,,,,0.0,88.0,0,0,0.532,0.4679999999999999,24,29,25,30,1,0,7.0,3,6.0,0,1.01,1.14,-1.14,40.1,,,,,
SL,2026-05-06,88.2,-1.47,5.57,"Jones, Jared",647351,683003,,foul,,,,,4,,R,L,R,IND,OMA,S,,,1,1,2026,0.38,-0.04,-0.4527883178323356,2.5812862527974048,,,,1,2,Top,,,,,,,1.641330064576993,-128.62572708912995,-0.970235389702243,3.9495499296349688,24.869960513586197,-32.60712836625882,3.19718668,1.613533465,,,,89.1,2652,6.6,816589,682848,804668,702261,694377,675961,682997,682927,699013,53.92,,,,,,,,8,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,74,0.004,-0.09,,,,0.09,,0,0,0.528,0.472,24,29,25,30,1,0,7.0,3,6.0,0,2.94,-0.38,0.38,47.1,,,,,
SL,2026-05-06,90.0,-1.35,5.59,"Jones, Jared",647351,683003,,ball,,,,,14,,R,L,R,IND,OMA,B,,,0,1,2026,0.44,-0.08,1.724169066926911,0.9735168157482744,,,,1,2,Top,,,,,,,6.611998424075216,-130.9300125414466,-5.082097326544012,3.5991189528867205,28.0185844945248,-32.203310387985375,3.19718668,1.613533465,,,,90.4,2782,6.6,816589,682848,804668,702261,694377,675961,682997,682927,699013,53.9,,,,,,,,8,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,81,-0.002,0.048,,,,-0.048,,0,0,0.53,0.47,24,29,25,30,1,0,7.0,3,6.0,0,2.9,-0.44,0.44,44.1,,,,,
FF,2026-05-06,98.4,-1.43,5.48,"Jones, Jared",647351,683003,,called_strike,,,,,5,,R,L,R,IND,OMA,S,,,0,0,2026,-1.08,1.4,-0.0072102937941564,2.661657007540037,,,,1,2,Top,,,,,,,6.41253725776422,-143.08537287139356,-5.293330372668219,-16.337054457981594,33.8290588310456,-11.952961203519711,3.19718668,1.613533465,,,,99.0,2603,6.7,816589,682848,804668,702261,694377,675961,682997,682927,699013,53.8,,,,,,,,8,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,217,0.003,-0.063,,,,0.063,,0,0,0.527,0.473,24,29,25,30,1,0,7.0,3,6.0,0,0.96,1.08,-1.08,40.9,,,,,
FF,2026-05-06,99.5,-1.31,5.6,"Jones, Jared",671221,683003,strikeout,swinging_strike,,,,,11,Drew Waters strikes out swinging.,R,L,R,IND,OMA,S,2.0,,1,2,2026,-0.8,1.45,-0.040489890507239,3.479343145845068,,,,0,2,Top,,,,,,,5.359059954126325,-144.71657583152722,-3.69718055560451,-12.53252947550455,35.14219727204232,-11.165585540710396,3.234924541,1.63257874,,,,99.6,2517,6.5,816589,682848,804668,702261,694377,675961,682997,682927,699013,54.01,,0.0,0.0,1.0,0.0,0.0,,7,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,218,0.02,-0.227,,,,0.227,,0,0,0.507,0.493,24,27,25,28,1,0,7.0,3,6.0,0,0.86,0.8,-0.8,42.9,,,,,
FF,2026-05-06,98.8,-1.34,5.59,"Jones, Jared",671221,683003,,swinging_strike,,,,,7,,R,L,R,IND,OMA,S,,,1,1,2026,-0.97,1.49,-0.605311312746597,2.107226037080352,,,,0,2,Top,,,,,,,4.309375705548328,-143.6019271793444,-7.324756536542292,-14.479532404415902,35.762981730713506,-10.064917124784698,3.234924541,1.63257874,,,,98.9,2560,6.6,816589,682848,804668,702261,694377,675961,682997,682927,699013,53.94,,,,,,,,7,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,220,0.006,-0.087,,,,0.087,,0,0,0.501,0.499,24,27,25,28,1,0,7.0,3,6.0,0,0.87,0.97,-0.97,44.3,,,,,
CH,2026-05-06,93.8,-1.63,5.61,"Jones, Jared",671221,683003,,ball,,,,,9,,R,L,R,IND,OMA,B,,,0,1,2026,-1.45,0.28,0.6655478258408951,1.90886578752335,,,,0,2,Top,,,,,,,9.13027055915397,-136.26233830602817,-4.21663231908222,-20.061869667063025,30.66331496403807,-27.9146886037423,3.234924541,1.63257874,,,,93.9,1581,6.5,816589,682848,804668,702261,694377,675961,682997,682927,699013,53.99,,,,,,,,7,2,Changeup,0,0,0,0,0,0,0,0,Strategic,Standard,233,-0.003,0.045,,,,-0.045,,0,0,0.504,0.496,24,27,25,28,1,0,7.0,3,6.0,0,2.32,1.45,-1.45,43.3,,,,,
CU,2026-05-06,84.4,-1.6,5.62,"Jones, Jared",671221,683003,,called_strike,,,,,1,,R,L,R,IND,OMA,S,,,0,0,2026,0.49,-0.97,-0.4898915800970937,2.955668616077157,,,,0,2,Top,,,,,,,1.5628615464270712,-122.85370673858304,2.3219953700152445,4.629684137270194,24.20421570364789,-42.64770760247225,3.234924541,1.63257874,,,,84.6,2843,6.4,816589,682848,804668,702261,694377,675961,682997,682927,699013,54.11,,,,,,,,7,1,Curveball,0,0,0,0,0,0,0,0,Strategic,Standard,39,0.004,-0.065,,,,0.065,,0,0,0.5,0.5,24,27,25,28,1,0,7.0,3,6.0,0,4.16,-0.49,0.49,45.1,,,,,
CH,2026-05-06,93.3,-1.67,5.46,"Jones, Jared",670224,683003,double_play,hit_into_play,,,,,9,"Kameron Misner lines into an unassisted double play, first baseman Rafael Flores Jr. Tyler Tolbert out at 1st.",R,L,R,IND,OMA,X,3.0,line_drive,2,2,2026,-1.36,0.71,0.5283773629747528,1.689583883349957,,,686475.0,1,1,Top,169.27,160.17,,,,,8.627391445974187,-135.57251666928693,-5.272884827633736,-18.69101365551264,30.13268459292564,-22.44003127863715,3.365690617,1.698572835,146.0,104.1,8.0,93.4,1837,6.4,816589,682848,804668,702261,694377,675961,682997,682927,699013,54.05,0.709,0.672,0.0,1.0,0.0,0.0,4.0,3,6,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,234,0.055,-0.253,,,0.837,0.253,104.1,0,0,0.5,0.5,24,28,25,28,1,0,7.0,3,6.0,0,1.92,1.36,-1.36,41.4,,,,,
SI,2026-05-06,94.3,-1.5,5.62,"Jones, Jared",670224,683003,,foul,,,,,13,,R,L,R,IND,OMA,S,,,2,2,2026,-1.34,0.32,-0.6376032357766883,1.232136156063035,,,686475.0,1,1,Top,,,,,,,5.22746970691527,-137.13254988969004,-6.172438922810896,-18.0333110992846,30.39630049714529,-26.93509062186958,3.365690617,1.698572835,3.0,72.4,-21.0,94.3,1593,6.3,816589,682848,804668,702261,694377,675961,682997,682927,699013,54.16,,,,,,,,3,5,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,234,0.0,0.0,,,,0.0,88.0,0,0,0.5,0.5,24,28,25,28,1,0,7.0,3,6.0,0,2.24,1.34,-1.34,40.1,,,,,
FF,2026-05-06,98.2,-1.41,5.46,"Jones, Jared",670224,683003,,called_strike,,,,,6,,R,L,R,IND,OMA,S,,,2,1,2026,-1.05,1.22,0.3477564678689533,2.2499079049486204,,,686475.0,1,1,Top,,,,,,,7.191170035661531,-142.7000257947708,-5.874684058331587,-16.079133789529976,33.76595733301628,-14.311562790582766,3.365690617,1.698572835,,,,98.2,2425,6.4,816589,682848,804668,702261,694377,675961,682997,682927,699013,54.06,,,,,,,,3,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,222,0.007,-0.097,,,,0.097,,0,0,0.493,0.507,24,28,25,28,1,0,7.0,3,6.0,0,1.15,1.05,-1.05,38.9,,,,,
SL,2026-05-06,90.9,-1.54,5.62,"Jones, Jared",670224,683003,,ball,,,,,11,,R,L,R,IND,OMA,B,,,1,1,2026,0.22,0.29,-1.436382570136352,3.9195743204270745,,,686475.0,1,1,Top,,,,,,,-0.2191408877970848,-132.5824078533507,1.0821714670937015,2.608545968439655,25.495763539075107,-29.082065481026337,3.365690617,1.698572835,,,,91.6,2474,6.4,816589,682848,804668,702261,694377,675961,682997,682927,699013,54.14,,,,,,,,3,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,185,-0.006,0.062,,,,-0.062,,0,0,0.499,0.501,24,28,25,28,1,0,7.0,3,6.0,0,2.43,-0.22,0.22,39.4,,,,,
SL,2026-05-06,91.4,-1.62,5.56,"Jones, Jared",670224,683003,,ball,,,,,14,,R,L,R,IND,OMA,B,,,0,1,2026,0.26,0.23,1.5318474735902594,2.020911383533072,,,686475.0,1,1,Top,,,,,,,7.282797619264409,-132.92428095167938,-3.330580776789522,1.5022846663061111,28.439993984465232,-28.953825580781864,3.365690617,1.698572835,,,,91.6,2669,6.4,816589,682848,804668,702261,694377,675961,682997,682927,699013,54.05,,,,,,,,3,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,121,-0.003,0.033,,,,-0.033,,0,0,0.502,0.498,24,28,25,28,1,0,7.0,3,6.0,0,2.5,-0.26,0.26,44.1,,,,,
SI,2026-05-06,93.6,-1.59,5.57,"Jones, Jared",670224,683003,,foul,,,,,7,,R,L,R,IND,OMA,S,,,0,0,2026,-1.38,0.46,-0.598434922202788,2.115773920479457,,,686475.0,1,1,Top,,,,,,,5.63919966197931,-136.29265249258353,-4.032391264176713,-18.382202478054,28.98245205383103,-25.743770811874143,3.365690617,1.698572835,265.0,84.5,33.0,94.1,1746,6.5,816589,682848,804668,702261,694377,675961,682997,682927,699013,54.05,,,,,,,,3,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,233,0.005,-0.056,,,,0.056,88.0,0,0,0.497,0.503,24,28,25,28,1,0,7.0,3,6.0,0,2.13,1.38,-1.38,40.6,,,,,
SL,2026-05-06,91.2,-1.27,5.63,"Jones, Jared",686475,683003,field_error,hit_into_play,,,,,6,Tyler Tolbert reaches on a throwing error by shortstop Alika Williams.,R,R,R,IND,OMA,X,6.0,ground_ball,2,2,2026,0.06,0.01,0.4086120987338115,2.5574161782764837,,,,1,1,Top,115.98,155.93,,,,,4.051502309059687,-132.71981257646203,-1.606360945827043,-0.2065105640465963,30.45473693935137,-31.963833958837736,3.126099081,1.57765748,14.0,81.0,-9.0,91.4,2541,6.6,816589,682848,804668,702261,694377,675961,682997,682927,699013,53.9,0.136,0.127,0.9,1.0,0.0,0.0,2.0,2,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard,109,-0.03,0.582,,,0.173,-0.582,88.0,0,0,0.527,0.473,24,28,25,28,1,0,7.0,3,6.0,1,2.75,-0.06,-0.06,46.1,,,,,
FF,2026-05-06,100.1,-1.2,5.6,"Jones, Jared",686475,683003,,ball,,,,,12,,R,R,R,IND,OMA,B,,,1,2,2026,-0.96,1.31,0.2588921291117919,3.792787487908225,,,,1,1,Top,,,,,,,6.334753535744939,-145.6663596458533,-2.591127812999977,-15.248540871817417,35.85241143730398,-13.197591002668029,3.126099081,1.57765748,,,,100.4,2507,6.6,816589,682848,804668,702261,694377,675961,682997,682927,699013,53.94,,,,,,,,2,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,214,-0.003,0.062,,,,-0.062,,0,0,0.53,0.47,24,28,25,28,1,0,7.0,3,6.0,1,0.98,0.96,0.96,43.3,,,,,
FF,2026-05-06,99.9,-0.98,5.6,"Jones, Jared",686475,683003,,foul,,,,,1,,R,R,R,IND,OMA,S,,,1,1,2026,-1.08,1.17,-0.675521786680224,2.7829993605072345,,,,1,1,Top,,,,,,,3.4498334249336886,-145.2852813515453,-4.942559426214625,-16.106707397656425,37.59049715517893,-14.658923086725782,3.126099081,1.57765748,243.0,74.3,49.0,99.9,2456,6.6,816589,682848,804668,702261,694377,675961,682997,682927,699013,53.93,,,,,,,,2,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,217,0.004,-0.09,,,,0.09,88.0,0,0,0.526,0.474,24,28,25,28,1,0,7.0,3,6.0,1,1.13,1.08,1.08,42.6,,,,,
SL,2026-05-06,90.6,-1.35,5.58,"Jones, Jared",686475,683003,,ball,,,,,14,,R,R,R,IND,OMA,B,,,0,1,2026,0.29,-0.11,0.3327096324906605,1.1554633374329697,,,,1,1,Top,,,,,,,3.528769901880242,-131.92549583949872,-4.658930560927049,2.681779045609028,28.35844337670513,-32.699676982657564,3.126099081,1.57765748,,,,91.0,2698,6.5,816589,682848,804668,702261,694377,675961,682997,682927,699013,53.97,,,,,,,,2,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,142,-0.002,0.048,,,,-0.048,,0,0,0.528,0.472,24,28,25,28,1,0,7.0,3,6.0,1,2.89,-0.29,-0.29,41.7,,,,,
FF,2026-05-06,99.9,-1.29,5.55,"Jones, Jared",686475,683003,,called_strike,,,,,9,,R,R,R,IND,OMA,S,,,0,0,2026,-1.15,1.11,0.6545604638118476,1.7576018535983238,,,,1,1,Top,,,,,,,8.098333603995489,-145.02610993748146,-7.47921639795673,-18.22631315613822,35.521330920088666,-14.840663963939008,3.126099081,1.57765748,,,,100.1,2565,6.6,816589,682848,804668,702261,694377,675961,682997,682927,699013,53.88,,,,,,,,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,218,0.003,-0.063,,,,0.063,,0,0,0.525,0.475,24,28,25,28,1,0,7.0,3,6.0,1,1.19,1.15,1.15,45.1,,,,,
FF,2026-05-06,99.7,-1.41,5.61,"Jones, Jared",670231,683003,field_out,hit_into_play,,,,,5,John Rave flies out to left fielder Tyler Callihan in foul territory.,R,L,R,IND,OMA,X,7.0,fly_ball,0,1,2026,-1.0,1.45,0.1355085552008159,2.104209070865696,,,,0,1,Top,45.67,127.98,,,,,6.602724838137648,-144.76445030289085,-7.399825674883289,-15.668704037619014,39.41892926364056,-10.233930113850962,3.135752953,1.582529528,265.0,90.1,48.0,99.3,2550,6.6,816589,682848,804668,702261,694377,675961,682997,682927,699013,53.94,0.006,0.01,0.0,1.0,0.0,0.0,3.0,1,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,215,0.021,-0.27,,,0.014,0.27,90.1,0,0,0.504,0.496,24,28,25,29,1,0,7.0,4,6.0,0,0.89,1.0,-1.0,44.1,,,,,
FF,2026-05-06,99.5,-1.36,5.53,"Jones, Jared",670231,683003,,swinging_strike,,,,,5,,R,L,R,IND,OMA,S,,,0,0,2026,-1.14,1.31,0.0853649927744988,2.2322626664553487,,,,0,1,Top,,,,,,,6.694570109463263,-144.56973406286886,-6.525301200593353,-17.63704937801262,38.63615161988161,-12.417935103693884,3.135752953,1.582529528,,,,99.5,2563,6.7,816589,682848,804668,702261,694377,675961,682997,682927,699013,53.8,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,218,0.004,-0.065,,,,0.065,,0,0,0.5,0.5,24,28,25,29,1,0,7.0,4,6.0,0,1.02,1.14,-1.14,41.5,,,,,
SI,2026-04-29,97.8,-1.12,5.57,"Jones, Jared",685337,683003,strikeout,swinging_strike,,,,,11,Sergio Tapia strikes out swinging.,R,R,R,BRD,LAK,S,2.0,,1,2,2026,-1.01,1.16,-0.8443942754638765,4.389918925609944,,,,2,3,Top,,,,,,,3.124495888835161,-142.4236396996704,-0.2459707015038398,-14.403137814294627,35.731393607914875,-16.659113813946547,3.119078084,1.574114173,,,,98.1,2443,6.6,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.9,,0.0,0.0,1.0,0.0,0.0,,16,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,214,0.009,-0.209,,,,0.209,,0,0,0.546,0.4539999999999999,24,23,25,24,1,0,,1,7.0,3,1.24,1.01,1.01,40.2,,,,,
SL,2026-04-29,89.9,-1.22,5.51,"Jones, Jared",685337,683003,,ball,,,,,14,,R,R,R,BRD,LAK,B,,,0,2,2026,0.42,0.31,0.0149978567295392,-0.0063608205711171,,,,2,3,Top,,,,,,,2.141971494690692,-130.8106153075896,-8.142268884166288,4.355015478056848,28.505705050007396,-27.045800484887096,3.119078084,1.574114173,,,,90.7,2686,6.8,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.65,,,,,,,,16,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,152,-0.001,0.037,,,,-0.037,,0,0,0.547,0.4529999999999999,24,23,25,24,1,0,,1,7.0,3,2.52,-0.42,-0.42,50.2,,,,,
FF,2026-04-29,98.5,-1.06,5.49,"Jones, Jared",685337,683003,,swinging_strike,,,,,2,,R,R,R,BRD,LAK,S,,,0,1,2026,-0.43,1.35,0.1908592183288054,2.9605957225982227,,,,2,3,Top,,,,,,,4.401657941567364,-143.27215683915117,-4.378857627978229,-7.006206662343239,37.93439155185011,-12.825868531394118,3.119078084,1.574114173,,,,98.6,2600,6.7,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.78,,,,,,,,16,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,216,0.002,-0.073,,,,0.073,,0,0,0.545,0.4549999999999999,24,23,25,24,1,0,,1,7.0,3,1.03,0.43,0.43,42.7,,,,,
FF,2026-04-29,98.0,-1.08,5.4,"Jones, Jared",685337,683003,,called_strike,,,,,6,,R,R,R,BRD,LAK,S,,,0,0,2026,-0.3,1.42,0.862337504194851,2.190460378463865,,,,2,3,Top,,,,,,,5.927900527714298,-142.40123228142176,-6.286660498694243,-5.523416632790914,36.36331800818296,-11.634012145455992,3.119078084,1.574114173,,,,98.3,2600,6.8,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.7,,,,,,,,16,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,218,0.002,-0.06,,,,0.06,,0,0,0.543,0.4569999999999999,24,23,25,24,1,0,,1,7.0,3,0.98,0.3,0.3,41.9,,,,,
FF,2026-04-29,97.3,-0.95,5.5,"Jones, Jared",703157,683003,strikeout,swinging_strike,,,,,14,Javier Osorio strikes out swinging.,R,R,R,BRD,LAK,S,2.0,,1,2,2026,-0.28,1.1,0.1377853765025725,1.333584140792944,,,,1,3,Top,,,,,,,3.584914127443722,-141.48068897420586,-8.040910647491197,-4.62947251500644,33.128861995608425,-15.684879765242396,3.21,1.62,,,,98.2,2526,6.9,820888,814297,800615,805590,809092,703154,702495,821273,695652,53.59,,0.0,0.0,1.0,0.0,0.0,,15,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,209,0.013,-0.222,,,,0.222,,0,0,0.53,0.47,24,21,25,21,1,0,,3,7.0,1,1.31,0.28,0.28,48.3,,,,,
