team_name,player_name,position,pos_group,batter,career_%ile,career_l150_median,current_l150,form_bucket,sust_bucket,fp_2026,fp_prior,n_material,form_gap,rh3_per_pa,rh3_per_game,rh3_signal,rh3_rank,replacement_delta,slump_bounce_pct,slump_n_comparable,slump_next_rate,slump_delta,n_l21d,l21d_xwoba,l21d_xwobacon,anchor_xwoba,shrunk_gap,anchor_in_ci,cal_hist,process_verdict,process_notes,whiff_pct_25,whiff_pct_26,whiff_pct_l21d,chase_pct_25,chase_pct_26,chase_pct_l21d,ev90_25,ev90_26,ev90_l21d,avg_bat_speed_25,avg_bat_speed_26,slump_source,pitch_mix_shift,pitch_mix_note,peak_type,peak_note,player_id,injury_class,injury_overlap,injury_note,should_modify_verdict,mc_p_bounce_median,mc_p_bounce_current,mc_expected_xwoba_30pa,mc_ci95_low,mc_ci95_high,bayes_posterior_mu,bayes_posterior_sigma,bayes_ci95_low,bayes_ci95_high,bayes_p_above_career,bayes_p_above_avg,bayes_games_to_200fp,hist_n_comps,hist_p_bounce_30pa,hist_p_bounce_60pa,hist_median_next_30pa,hist_p10_next_30pa,hist_p90_next_30pa,peak_p_still_peak_30pa,peak_p_still_peak_60pa,peak_expected_weeks_reversion,peak_trade_window,xwobacon_gap,peak_p_still_peak_30pa_ci_low,peak_p_still_peak_30pa_ci_high,peak_p_still_peak_60pa_ci_low,peak_p_still_peak_60pa_ci_high,cross_verdict,verdict_rationale
2015 Draft First Round,Kyle Schwarber,DH,UTIL/DH,656941,0.55,0.3683392995626251,0.373,TYPICAL,STABLE,2.04,2.48,2,-0.0114,0.604720469252505,2.12,add,27,0.0977,73.2,811.0,0.285,0.0642,,,,,,False,{},MIXED,whiff% -0.2pt (improving); chase% -0.8pt (improving); z-contact% +0.6pt (improving); EV90 -0.6mph (power flagging); hard-hit% -8.1pt (down); bat speed +0.5mph,0.2979,0.3016,0.2954,0.2149,0.2483,0.2068,109.8,109.2,109.2,74.2,74.2,UNKNOWN,False,,,,33712,NONE,NO_OVERLAP,,False,0.5661,0.8357,0.3791,0.3686,0.3916,0.3853,0.028,0.3305,0.4402,0.5859,0.9902,83.3,,,,,,,,,,,,,,,,CONSENSUS_HOLD_TYPICAL,baseline performer
2015 Draft First Round,Alex Bregman,3B,3B,608324,0.097,0.3460993717286799,0.307,SLUMPING,REGRESS,1.63,2.24,0,-0.0017,0.5499787033701672,1.92,hold,63,0.0243,98.5,65.0,0.3762,0.1361,21,0.259,0.237,0.304,-0.0056,True,{},DECLINING,whiff% +1.0pt (worsening); chase% -3.0pt (improving); z-contact% +0.0pt (improving); EV90 -2.1mph (power flagging); hard-hit% -12.1pt (down); bat speed -1.0mph,0.1252,0.1494,0.1353,0.1983,0.2107,0.1685,102.8,101.4,100.7,69.4,68.3,MIXED,True,Offspeed -5pt in L21d (pitchers adjusting),,,34886,NONE,NO_OVERLAP,,False,0.477,1.0,0.3416,0.3319,0.3513,0.333,0.0245,0.285,0.381,0.3623,0.7021,83.0,413,0.6368038740920097,0.7215496368038741,0.3375654653198653,0.2490918067836257,0.456281882979243,,,,,-0.067,,,,,HOLD_NOISE,L21d CI includes anchor — statistically indistinguishable from baseline
2015 Draft First Round,Will Smith,C,C,669257,0.864,0.3576354511431209,0.386,HIGH,STABLE,1.79,2.28,2,-0.0274,0.5520331090558972,1.93,hold,62,-0.0027,95.4,130.0,0.3507,0.1439,,,,,,False,{},DECLINING,whiff% -7.2pt (improving); chase% +2.1pt (worsening); z-contact% +4.7pt (improving); EV90 -3.0mph (power flagging); hard-hit% -19.2pt (down); bat speed +0.8mph,0.1878,0.1384,0.1157,0.1956,0.2133,0.2171,105.6,104.8,102.6,67.7,68.5,UNKNOWN,False,,,,38309,DTD,UNKNOWN,"DTD (Inflammation, Not Specified) — slump window unknown",False,0.3142,0.0,0.3557,0.3443,0.3641,0.3744,0.025,0.3253,0.4235,0.7711,0.985,85.5,,,,,,,,,,,,,,,,STABLE_HIGH,"high career form, holding"
2015 Draft First Round,Ian Happ,LF,OF,664023,0.121,0.3383739143009382,0.293,SLUMPING,STABLE,1.65,1.86,1,-0.0174,0.5035494508678972,1.76,hold,141,-0.0034,64.4,827.0,0.2611,0.0496,21,0.211,0.214,0.28,-0.0086,True,{},DECLINING,whiff% +7.3pt (worsening); chase% +3.7pt (worsening); z-contact% -4.5pt (worsening); EV90 -0.6mph (power flagging); hard-hit% -0.4pt (down); bat speed +1.2mph,0.2084,0.281,0.281,0.2089,0.2472,0.2458,105.7,106.1,105.1,70.0,70.6,BABIP_DRIVEN,False,No significant mix shift,,,34945,NONE,NO_OVERLAP,,False,0.3273,1.0,0.3401,0.3283,0.3508,0.3166,0.0275,0.2627,0.3705,0.1952,0.4505,97.3,592,0.6334459459459459,0.6976351351351351,0.329470240990991,0.23394973490683227,0.43995426792786757,,,,,-0.066,,,,,HOLD_NOISE,L21d CI includes anchor — statistically indistinguishable from baseline
2015 Draft First Round,Riley Greene,LF,OF,682985,0.548,0.3455827943274823,0.352,TYPICAL,STABLE,1.76,1.82,5,-0.0023,0.4907676474290596,1.72,hold,158,-0.0162,71.3,303.0,0.2365,0.052,,,,,,False,{},IMPROVING,whiff% -2.6pt (improving); chase% -7.4pt (improving); z-contact% +6.3pt (improving); EV90 -0.2mph (power flagging); hard-hit% +1.1pt (up); bat speed +0.3mph,0.2628,0.2662,0.2366,0.313,0.2491,0.2393,107.8,107.6,107.6,74.2,74.0,UNKNOWN,False,,,,42179,NONE,NO_OVERLAP,,False,0.406,0.2108,0.3467,0.3342,0.3584,0.3634,0.0281,0.3083,0.4185,0.7241,0.9387,102.2,,,,,,,,,,,,,,,,CONSENSUS_HOLD_TYPICAL,baseline performer
2015 Draft First Round,Daylen Lile,RF,OF,695734,0.092,0.3361110976878045,0.288,SLUMPING,STABLE,1.84,2.28,1,-0.0216,0.5459445739638761,1.91,hold,67,0.039,100.0,4.0,0.4269,0.2055,21,0.325,0.487,0.273,0.0064,True,{},MIXED,whiff% +1.0pt (worsening); chase% +16.7pt (worsening); z-contact% -0.5pt (worsening); EV90 +0.7mph (power up); hard-hit% +3.4pt (up); bat speed +2.0mph,0.1471,0.1877,0.1574,0.2673,0.375,0.4341,103.9,103.3,104.6,67.6,69.3,DISCIPLINE_COLLAPSE,False,No significant mix shift,,,4917889,NONE,NO_OVERLAP,,False,0.418,1.0,0.3357,0.325,0.344,0.3074,0.0257,0.257,0.3577,0.1338,0.3112,82.4,118,0.711864406779661,0.788135593220339,0.3009502295637743,0.22642966666666664,0.3977010959897544,,,,,0.214,,,,,HOLD_NOISE,L21d CI includes anchor — statistically indistinguishable from baseline
2015 Draft First Round,Brandon Lowe,2B,2B,664040,0.056,0.3405784752391781,0.304,SLUMPING,STABLE,2.1,1.88,1,-0.0064,0.5265174402927003,1.84,hold,102,0.009,54.1,582.0,0.2624,0.0147,21,0.342,0.463,0.31,0.004,True,{},STABLE,whiff% +1.2pt (worsening); chase% -2.3pt (improving); z-contact% +1.1pt (improving); EV90 +0.7mph (power up); hard-hit% +2.7pt (up); bat speed +0.3mph,0.2896,0.2948,0.3013,0.318,0.3365,0.2951,106.4,106.3,107.1,71.7,70.8,HOLDING,False,No significant mix shift,,,39961,NONE,NO_OVERLAP,,False,0.752,1.0,0.3426,0.333,0.352,0.3446,0.0244,0.2968,0.3924,0.5325,0.8433,98.2,581,0.6540447504302926,0.6798623063683304,0.30930874343434345,0.23001446666666664,0.39338670000000003,,,,,0.153,,,,,HOLD_NOISE,L21d CI includes anchor — statistically indistinguishable from baseline
2015 Draft First Round,Dansby Swanson,SS,SS,621020,0.052,0.3274796666666666,0.269,SLUMPING,STABLE,2.16,1.68,2,0.024,0.4603840988469218,1.61,hold,215,-0.0543,68.4,936.0,0.2294,0.0405,21,0.44,0.486,0.248,0.0235,False,{},IMPROVING,whiff% -2.5pt (improving); chase% +0.7pt (worsening); z-contact% +3.2pt (improving); EV90 -0.9mph (power flagging); hard-hit% -6.2pt (down); bat speed +1.3mph,0.2812,0.272,0.2567,0.2525,0.2563,0.2591,104.7,103.5,103.8,69.0,69.5,MIXED,True,Breaking -6pt in L21d; Offspeed +8pt in L21d (pitchers adjusting),,,34895,NONE,NO_OVERLAP,,False,0.4403,1.0,0.3301,0.3162,0.3405,0.3436,0.0269,0.2908,0.3963,0.6918,0.8094,108.0,343,0.6559766763848397,0.7434402332361516,0.33479910634920634,0.24753874878306878,0.44509893964509484,,,,,0.238,,,,,CONSENSUS_HOLD_BOUNCE,"process IMPROVING (whiff/chase/Z-contact) despite career-low percentile — outcome noise, not skill decline"
2015 Draft First Round,Josh Jung,3B,3B,673962,0.568,0.319156659574209,0.326,TYPICAL,STABLE,1.86,1.41,3,-0.0132,0.5106618204266037,1.79,hold,129,-0.015,57.2,292.0,0.1809,0.0305,,,,,,False,{},IMPROVING,whiff% -8.6pt (improving); chase% -6.4pt (improving); z-contact% +11.6pt (improving); EV90 -1.0mph (power flagging); hard-hit% +0.8pt (up); bat speed +0.6mph,0.2188,0.1626,0.1325,0.3316,0.2912,0.2676,103.9,103.5,102.9,69.1,69.2,UNKNOWN,False,,,,42437,DTD,UNKNOWN,"DTD (Soreness, Not Specified) — slump window unknown",False,0.5984,0.8693,0.3214,0.3129,0.3321,0.325,0.0261,0.2739,0.3762,0.5573,0.5763,121.3,,,,,,,,,,,,,,,,CONSENSUS_HOLD_TYPICAL,baseline performer
2015 Draft First Round,Jung Hoo Lee,CF,OF,808982,0.35,0.3222433066666667,0.316,BELOW_MEDIAN,STABLE,2.18,1.97,1,-0.0248,0.5233732721159937,1.83,hold,109,0.0164,97.1,69.0,0.3433,0.0452,21,0.231,0.244,0.322,-0.0112,True,{},DECLINING,whiff% +0.8pt (worsening); chase% +11.7pt (worsening); z-contact% +4.5pt (improving); EV90 -1.9mph (power flagging); hard-hit% -8.9pt (down); bat speed -0.4mph,0.1096,0.106,0.1179,0.2245,0.2997,0.3413,101.3,100.2,99.4,66.8,66.7,DISCIPLINE_COLLAPSE,True,Fastball -7pt in L21d; Offspeed +6pt in L21d (pitchers adjusting),,,5134621,NONE,NO_OVERLAP,,False,0.5621,1.0,0.3225,0.3178,0.328,0.3133,0.0155,0.283,0.3437,0.2774,0.3335,96.9,385,0.4909090909090909,0.4987012987012987,0.2985746,0.21895853333333334,0.3876529999999999,,,,,-0.078,,,,,CONSENSUS_HOLD_TYPICAL,"below median, no structural decline confirmed"
2015 Draft First Round,Keibert Ruiz,C,C,660688,0.495,0.3007411940350878,0.3,TYPICAL,NOISE,2.3,1.44,2,0.0134,0.5265650650468969,1.84,hold,100,-0.0282,92.2,61.0,0.315,0.1521,,,,,,False,{},MIXED,whiff% +0.1pt (worsening); chase% +1.2pt (worsening); z-contact% -2.0pt (worsening); EV90 +1.3mph (power up); hard-hit% +8.0pt (up); bat speed +2.4mph,0.1028,0.1157,0.104,0.3538,0.3746,0.3661,100.3,101.5,101.6,64.6,65.8,UNKNOWN,False,,,,38827,NONE,NO_OVERLAP,,False,0.6649,0.3803,0.2988,0.2861,0.3113,0.302,0.0319,0.2395,0.3645,0.54,0.2861,106.4,,,,,,,,,,,,,,,,CONSENSUS_HOLD_TYPICAL,baseline performer
2015 Draft First Round,Sam Antonacci,2B,2B,803011,,,,INSUFFICIENT,NO_BASELINE,2.17,0.0,0,-0.0098,0.4820594533845465,1.69,hold,176,-0.0249,,0.0,,,,,,,,False,{},MIXED,no baseline data,,0.1357,0.1566,,0.2243,0.2727,,102.5,100.6,,68.6,UNKNOWN,False,,,,5207167,NONE,NO_OVERLAP,,False,0.4834,1.0,0.3634,0.3603,0.3659,0.3635,0.0099,0.3441,0.3829,0.5011,1.0,102.2,,,,,,,,,,,,,,,,INSUFFICIENT_DATA,no career sample
2015 Draft First Round,Paul Goldschmidt,1B,1B,502671,0.0,0.36812642,0.262,SLUMPING,STABLE,2.11,1.72,1,-0.04,0.5119351152726649,1.79,hold,126,-0.0524,,,,,21,0.12,0.252,0.292,-0.0212,False,{},DECLINING,whiff% +10.6pt (worsening); chase% +9.7pt (worsening); z-contact% -17.3pt (worsening); EV90 -4.4mph (power flagging); hard-hit% -6.8pt (down); bat speed -2.4mph,0.1792,0.225,0.2848,0.2741,0.3451,0.371,105.3,104.3,100.9,71.4,69.8,DISCIPLINE_COLLAPSE,True,Breaking -6pt in L21d (pitchers adjusting),,,31027,NONE,NO_OVERLAP,,False,0.7507,1.0,0.3604,0.3502,0.3738,0.298,0.0293,0.2407,0.3554,0.0166,0.2267,109.9,20,0.55,0.55,0.331757848245614,0.21816659487179488,0.42592014714708065,,,,,-0.04,,,,,SLUMP_AMBIGUOUS,mixed signals — run /slump-or-decline for full decomp
New York Ligers,Aaron Judge,RF,OF,592450,0.307,0.4356805148273338,0.406,BELOW_MEDIAN,REGRESS,2.31,3.12,0,-0.0497,0.6862870007197901,2.4,add,5,0.1793,64.0,730.0,0.3728,0.0447,21,0.274,0.26,0.425,-0.0186,True,{},DECLINING,whiff% +2.6pt (worsening); chase% -2.4pt (improving); z-contact% -0.7pt (worsening); EV90 -2.8mph (power flagging); hard-hit% -7.0pt (down); bat speed +0.2mph,0.3159,0.2992,0.3419,0.2254,0.2581,0.2012,111.9,110.1,109.1,74.8,74.1,BABIP_DRIVEN,True,Fastball -12pt in L21d; Breaking +15pt in L21d (pitchers adjusting),,,33192,DTD,POSSIBLE_FACTOR,"DTD (Fracture, Right) — active DTD note",False,0.53,1.0,0.4525,0.4386,0.469,0.3956,0.0328,0.3314,0.4598,0.0409,0.9895,61.1,369,0.5528455284552846,0.5636856368563685,0.34327388424908434,0.23905026128654971,0.44558686813102777,,,,,-0.165,,,,,CONSENSUS_HOLD_TYPICAL,"below median, no structural decline confirmed"
New York Ligers,Vladimir Guerrero Jr.,1B,1B,665489,0.079,0.3796310829036705,0.317,SLUMPING,STABLE,1.85,2.34,0,-0.0184,0.5643475977797006,1.98,hold,44,0.0,83.0,499.0,0.3881,0.0689,21,0.275,0.334,0.328,-0.0065,True,{},DECLINING,whiff% +1.1pt (worsening); chase% +11.4pt (worsening); z-contact% -2.0pt (worsening); EV90 -4.1mph (power flagging); hard-hit% -12.7pt (down); bat speed -0.4mph,0.1922,0.168,0.2029,0.2152,0.3107,0.3291,110.3,108.3,106.2,75.2,74.7,K_DRIVEN,True,Fastball +7pt in L21d; Offspeed -7pt in L21d (pitchers adjusting),,,35002,NONE,NO_OVERLAP,,False,0.4151,1.0,0.3804,0.3661,0.3946,0.3451,0.0298,0.2866,0.4035,0.1178,0.7998,77.8,597,0.6532663316582915,0.7185929648241206,0.318123276923077,0.23670699259259254,0.4279315885185185,,,,,0.006,,,,,HOLD_NOISE,L21d CI includes anchor — statistically indistinguishable from baseline
New York Ligers,Corbin Carroll,RF,OF,682998,0.117,0.3502268884927916,0.308,SLUMPING,STABLE,2.16,2.44,1,-0.0349,0.6299507652949341,2.2,add,16,0.123,90.0,160.0,0.358,0.1125,21,0.224,0.217,0.324,-0.0123,True,{},DECLINING,whiff% +6.3pt (worsening); chase% +2.6pt (worsening); z-contact% -4.3pt (worsening); EV90 -1.5mph (power flagging); hard-hit% +4.2pt (up); bat speed +1.5mph,0.2164,0.2541,0.2791,0.3164,0.3033,0.3426,107.4,106.5,105.9,73.0,74.2,HOLDING,True,Fastball +19pt in L21d; Breaking -14pt in L21d (pitchers adjusting),,,42404,NONE,NO_OVERLAP,,False,0.3945,1.0,0.3515,0.3413,0.3611,0.3234,0.0259,0.2726,0.3741,0.1379,0.5517,77.2,677,0.6351550960118169,0.7134416543574594,0.3110948380952381,0.22802678285714284,0.4110694993939394,,,,,-0.107,,,,,HOLD_NOISE,L21d CI includes anchor — statistically indistinguishable from baseline
New York Ligers,Elly De La Cruz,SS,SS,682829,0.757,0.3244438442914238,0.355,ABOVE_MEDIAN,STABLE,1.89,1.95,5,-0.0146,0.514711462551207,1.8,hold,122,0.0,66.1,307.0,0.2239,0.1025,,,,,,False,{},STABLE,whiff% -1.9pt (improving); chase% -4.8pt (improving); z-contact% +3.5pt (improving); EV90 +2.0mph (power up); hard-hit% +7.3pt (up); bat speed +1.4mph,0.2788,0.2621,0.2595,0.2852,0.2684,0.2371,107.7,110.0,109.7,72.5,73.6,UNKNOWN,False,,,,4917694,NONE,NO_OVERLAP,,False,0.5348,0.0,0.3285,0.3176,0.3418,0.333,0.0315,0.2712,0.3948,0.5573,0.6599,96.8,,,,,,,,,,,,,,,,CONSENSUS_HOLD_TYPICAL,baseline performer
New York Ligers,Pete Alonso,1B,1B,624413,0.813,0.3634439866666666,0.396,HIGH,STABLE,2.01,2.25,1,-0.0148,0.5932145041557132,2.08,hold,30,0.0289,96.6,148.0,0.3448,0.1581,,,,,,False,{},DECLINING,whiff% +2.8pt (worsening); chase% -0.1pt (improving); z-contact% +6.3pt (improving); EV90 -2.9mph (power flagging); hard-hit% -7.4pt (down); bat speed -0.5mph,0.2185,0.2514,0.2468,0.2743,0.261,0.2734,110.1,107.0,107.2,73.6,73.1,UNKNOWN,False,,,,37498,NONE,NO_OVERLAP,,False,0.658,0.0,0.3672,0.356,0.3787,0.3665,0.0267,0.3142,0.4188,0.4906,0.9593,86.2,,,,,,,,,,,,,,,,STABLE_HIGH,"high career form, holding"
New York Ligers,Wyatt Langford,LF,OF,694671,0.245,0.331056403477428,0.314,BELOW_MEDIAN,STABLE,2.1,1.8,1,0.0143,0.5406059699917188,1.89,hold,79,0.0336,90.6,85.0,0.2836,0.1538,21,0.343,0.361,0.3,0.0052,True,{},DECLINING,whiff% -5.8pt (improving); chase% +7.6pt (worsening); z-contact% +3.1pt (improving); EV90 -4.0mph (power flagging); hard-hit% -21.1pt (down); bat speed -1.1mph,0.2331,0.1906,0.1753,0.2338,0.2816,0.31,107.0,105.5,103.0,71.5,71.1,MIXED,True,Fastball -14pt in L21d; Breaking +10pt in L21d (pitchers adjusting),,,4719324,DTD,POSSIBLE_FACTOR,"DTD (Strain, Left) — active DTD note",False,0.8028,1.0,0.3368,0.3277,0.3453,0.332,0.0244,0.2842,0.3797,0.4192,0.6882,98.4,275,0.52,0.5927272727272728,0.29367042443019936,0.2051702711111111,0.3941328122077921,,,,,0.061,,,,,CONSENSUS_HOLD_TYPICAL,"below median, no structural decline confirmed"
New York Ligers,Luis Arraez,1B,1B,650333,0.226,0.3320737620139194,0.309,BELOW_MEDIAN,STABLE,2.33,2.05,1,0.0083,0.5609507282406493,1.96,hold,48,0.0435,94.8,173.0,0.3924,0.0842,21,0.35,0.369,0.301,0.0061,True,{},MIXED,whiff% +2.9pt (worsening); chase% -3.8pt (improving); z-contact% -2.8pt (worsening); EV90 +0.7mph (power up); hard-hit% +7.3pt (up); bat speed +1.6mph,0.0382,0.0713,0.0676,0.34,0.3216,0.3019,96.6,97.2,97.3,60.4,61.7,HOLDING,True,Fastball -19pt in L21d; Breaking +16pt in L21d (pitchers adjusting),,,39572,NONE,NO_OVERLAP,,False,0.3518,1.0,0.3265,0.3176,0.3355,0.3294,0.0244,0.2816,0.3772,0.5478,0.6504,87.3,962,0.553014553014553,0.5821205821205822,0.3167895016393443,0.2297473953046595,0.4229275333333334,,,,,0.068,,,,,CONSENSUS_HOLD_TYPICAL,"below median, no structural decline confirmed"
New York Ligers,Bo Bichette,SS,SS,666182,0.403,0.3388463933333333,0.333,TYPICAL,REGRESS,1.7,2.27,0,-0.0042,0.5626307034510596,1.97,hold,47,0.037,100.0,41.0,0.2956,0.1618,,,,,,False,{},MIXED,whiff% +2.0pt (worsening); chase% +5.4pt (worsening); z-contact% +4.2pt (improving); EV90 +0.7mph (power up); hard-hit% -3.6pt (down); bat speed +1.2mph,0.1576,0.159,0.1775,0.3523,0.4008,0.4061,105.5,105.4,106.2,67.1,68.2,UNKNOWN,False,,,,38904,NONE,NO_OVERLAP,,False,0.6238,0.9924,0.3403,0.3311,0.3506,0.3377,0.0222,0.2942,0.3812,0.4533,0.7876,94.0,,,,,,,,,,,,,,,,CONSENSUS_HOLD_TYPICAL,baseline performer
New York Ligers,Michael Harris II,CF,OF,671739,0.589,0.3431671311987953,0.353,TYPICAL,MIXED,2.2,1.65,4,-0.0283,0.6122638933436912,2.14,add,23,0.1053,59.8,415.0,0.3035,0.0403,,,,,,False,{},MIXED,whiff% +3.4pt (worsening); chase% -2.0pt (improving); z-contact% +1.4pt (improving); EV90 -1.1mph (power flagging); hard-hit% +3.0pt (up); bat speed +1.2mph,0.199,0.2076,0.2327,0.4286,0.4478,0.4088,108.6,108.6,107.5,72.0,72.8,UNKNOWN,False,,,,42470,NONE,NO_OVERLAP,,False,0.5452,0.093,0.3435,0.3321,0.359,0.3362,0.0304,0.2767,0.3957,0.405,0.7032,103.1,,,,,,,,,,,,,,,,CONSENSUS_HOLD_TYPICAL,baseline performer
New York Ligers,Jordan Walker,RF,OF,691023,0.799,0.3134409738860508,0.352,ABOVE_MEDIAN,IMPROVING,2.36,0.95,5,-0.0157,0.5404567499655689,1.89,hold,80,0.0335,51.8,228.0,0.1443,0.0068,,,,,,False,{},IMPROVING,whiff% -6.7pt (improving); chase% -2.4pt (improving); z-contact% -0.4pt (worsening); EV90 +0.7mph (power up); hard-hit% +2.6pt (up); bat speed +1.8mph,0.3268,0.2779,0.2596,0.3398,0.3483,0.3154,110.0,110.6,110.7,76.1,77.3,UNKNOWN,False,,,,4684778,NONE,NO_OVERLAP,,False,0.5457,0.0,0.3172,0.3071,0.3299,0.3372,0.0301,0.2781,0.3963,0.7456,0.716,143.1,,,,,,,,,,,,,,,,STRENGTHENING,above baseline + sustainability improving
New York Ligers,Max Muncy,3B,3B,571970,0.037,0.3677593333333334,0.307,SLUMPING,STABLE,2.18,2.33,0,0.0026,0.3791987621465553,1.33,drop,382,-0.1465,100.0,11.0,0.1455,0.0621,21,0.31,0.388,0.31,0.0001,True,{},DECLINING,whiff% +1.3pt (worsening); chase% -1.2pt (improving); z-contact% -2.8pt (worsening); EV90 -0.9mph (power flagging); hard-hit% -3.9pt (down); bat speed +0.7mph,0.215,0.2375,0.2279,0.1995,0.2523,0.1879,105.8,106.0,104.9,69.1,70.1,DISCIPLINE_COLLAPSE,True,Fastball +5pt in L21d; Breaking -9pt in L21d (pitchers adjusting),,,33303,NONE,NO_OVERLAP,,False,0.7353,1.0,0.3715,0.3604,0.3852,0.3282,0.0294,0.2706,0.3858,0.0712,0.61,81.5,204,0.6813725490196079,0.7009803921568627,0.31431341047471617,0.2367537366666667,0.3995080136274511,,,,,0.078,,,,,HOLD_NOISE,L21d CI includes anchor — statistically indistinguishable from baseline
New York Ligers,Hunter Goodman,C,C,696100,0.999,0.3121394310351975,0.388,PEAK,STABLE,2.02,2.0,3,-0.005,0.5746410707251052,2.01,hold,37,0.0199,96.7,60.0,0.2445,0.1231,,,,,,False,{},DECLINING,whiff% -0.5pt (improving); chase% +1.5pt (worsening); z-contact% -0.4pt (worsening); EV90 -0.7mph (power flagging); hard-hit% -7.9pt (down); bat speed +1.0mph,0.2786,0.3033,0.274,0.3674,0.4064,0.3824,107.5,108.0,106.8,72.6,73.8,UNKNOWN,False,,MIXED,Partial process improvement (2/6). Improving: bat_speed +1.2mph; xwOBAcon +0.042,4416591,DTD,UNKNOWN,"DTD (Jammed, Not Specified) — slump window unknown",False,0.5765,0.0,0.3149,0.3068,0.3237,0.3212,0.0223,0.2776,0.3649,0.6125,0.5224,99.3,229,0.13100436681222707,0.056768558951965066,0.29722582108036893,0.21957353999999996,0.3827891280783017,0.914,0.8,5.6,HOLD_SHORT,,0.913,0.915,0.798,0.802,CONSENSUS_HOLD_PEAK,at career peak
New York Ligers,Dominic Canzone,RF,OF,686527,0.798,0.3490462012157094,0.384,ABOVE_MEDIAN,STABLE,2.33,1.9,4,-0.0208,0.5413408976787863,1.89,hold,77,0.0344,78.8,120.0,0.2655,0.0812,,,,,,False,{},IMPROVING,whiff% -3.6pt (improving); chase% -9.9pt (improving); z-contact% -2.0pt (worsening); EV90 -0.5mph (power flagging); hard-hit% -0.0pt (down); bat speed +2.8mph,0.2264,0.2464,0.1905,0.3676,0.3286,0.2689,107.8,107.9,107.3,71.2,73.0,UNKNOWN,False,,,,4345621,NONE,NO_OVERLAP,,False,0.3605,0.0,0.3543,0.3448,0.3637,0.3516,0.0274,0.2979,0.4053,0.4587,0.8758,108.9,,,,,,,,,,,,,,,,CONSENSUS_HOLD_TYPICAL,baseline performer
New York Ligers,Kody Clemens,1B,1B,665019,0.982,0.3145698703116568,0.37,PEAK,STABLE,2.13,1.76,1,0.0005,0.5342631578109267,1.87,hold,89,-0.0301,100.0,66.0,0.2203,0.1629,,,,,,False,{},DECLINING,whiff% +1.9pt (worsening); chase% +6.4pt (worsening); z-contact% -0.5pt (worsening); EV90 -0.6mph (power flagging); hard-hit% +3.9pt (up); bat speed -0.7mph,0.2114,0.2164,0.2308,0.2778,0.3185,0.3418,106.0,104.9,105.4,70.6,69.9,UNKNOWN,False,,OUTCOME_DRIVEN,No process metrics improved. Surface outcomes likely inflated over true skill.,41311,NONE,NO_OVERLAP,,False,0.0908,0.0,0.314,0.3025,0.3227,0.3318,0.0252,0.2823,0.3812,0.7596,0.6797,109.3,164,0.11585365853658537,0.036585365853658534,0.2892164,0.22075953380952382,0.3572132733333334,0.914,0.8,5.6,HOLD_SHORT,,0.913,0.915,0.798,0.802,CONSENSUS_HOLD_PEAK,at career peak
Frendy's Fantastic Team,Shohei Ohtani,DH,UTIL/DH,660271,0.709,0.3974623959455477,0.433,ABOVE_MEDIAN,STABLE,2.45,2.76,2,-0.0363,0.7094541892430306,2.48,add,3,0.2491,88.1,285.0,0.3284,0.0983,,,,,,False,{},IMPROVING,whiff% -7.7pt (improving); chase% +6.8pt (worsening); z-contact% +5.4pt (improving); EV90 -0.3mph (power flagging); hard-hit% -9.7pt (down); bat speed -0.8mph,0.3024,0.2402,0.2256,0.2597,0.2845,0.3275,110.1,108.8,109.8,74.0,72.9,UNKNOWN,False,,,,39832,NONE,NO_OVERLAP,,False,0.6543,0.0158,0.4146,0.3999,0.4311,0.4049,0.0326,0.341,0.4687,0.3821,0.9954,63.3,,,,,,,,,,,,,,,,CONSENSUS_HOLD_TYPICAL,baseline performer
Frendy's Fantastic Team,Jackson Chourio,CF,OF,694192,0.695,0.3164595689020638,0.348,ABOVE_MEDIAN,STABLE,2.16,2.09,7,-0.0212,0.6079507298524326,2.13,add,26,0.101,,,,,,,,,,False,{},IMPROVING,whiff% -7.2pt (improving); chase% -4.8pt (improving); z-contact% +8.6pt (improving); EV90 +2.4mph (power up); hard-hit% +7.7pt (up); bat speed +2.2mph,0.2257,0.2038,0.1538,0.3677,0.3201,0.32,105.9,107.6,108.3,71.4,73.0,UNKNOWN,False,,,,4917869,NONE,NO_OVERLAP,,False,0.8219,0.0,0.3237,0.3129,0.3359,0.3111,0.0276,0.257,0.3652,0.3251,0.3741,88.0,,,,,,,,,,,,,,,,CONSENSUS_HOLD_TYPICAL,baseline performer
