batter,n_qual_years,pa_pre,pa_playoff,fp_pre,fp_playoff,lift_std,career_rate_pre,career_rate_playoff,career_playoff_lift_pct,player_name,team,primary_position
605170,7,1436.0,599.0,357.0,115.0,28.501738784435794,0.24860724233983286,0.19198664440734559,-22.775120064720372,Victor Caratini,MIN,C
446334,8,2785.0,1092.0,827.0,250.0,29.776750880746096,0.2969479353680431,0.22893772893772893,-22.903074354102166,,,
665487,4,1708.0,592.0,586.0,156.0,26.304148196492623,0.3430913348946136,0.2635135135135135,-23.19435476432064,Fernando Tatis Jr.,SD,OF
621035,7,2465.0,787.0,506.0,124.0,227.6383770645505,0.2052738336713996,0.15756035578144853,-23.243818774452443,,,
666397,3,597.0,320.0,95.0,39.0,91.82967087179003,0.15912897822445563,0.121875,-23.411184210526322,Edouard Julien,COL,2B
572761,5,2264.0,756.0,804.0,205.0,37.280344605096744,0.3551236749116608,0.27116402116402116,-23.642370159783102,,,
596129,4,1252.0,344.0,345.0,72.0,47.2244080230343,0.2755591054313099,0.20930232558139536,-24.044489383215364,,,
598265,7,2509.0,823.0,555.0,137.0,163.84306642433012,0.22120366679952172,0.16646415552855406,-24.746204284478893,,,
646240,8,3476.0,1219.0,1263.0,332.0,38.359141690370954,0.3633486766398159,0.2723543888433142,-25.04324183536341,Rafael Devers,SF,1B
677649,4,848.0,315.0,141.0,39.0,155.97677755182548,0.16627358490566038,0.12380952380952381,-25.538669368456603,Ezequiel Duran,TEX,OF
664058,4,1276.0,577.0,410.0,138.0,36.90955120826964,0.3213166144200627,0.2391681109185442,-25.566217187301852,,,
445055,4,1271.0,367.0,313.0,67.0,13.414719874569977,0.24626278520849726,0.18256130790190736,-25.86727720660567,,,
672580,3,1362.0,445.0,376.0,91.0,17.661654559083175,0.27606461086637296,0.20449438202247192,-25.925173320583305,Maikel Garcia,KC,3B
408236,3,1143.0,382.0,384.0,95.0,30.265009799919014,0.3359580052493438,0.2486910994764398,-25.975539921465963,,,
519237,3,764.0,285.0,149.0,41.0,128.1019795363891,0.1950261780104712,0.14385964912280702,-26.23572353703049,,,
456781,4,870.0,421.0,234.0,83.0,9.213897681495862,0.2689655172413793,0.19714964370546317,-26.70077349412266,,,
448602,3,971.0,289.0,236.0,51.0,74.17951550309535,0.243048403707518,0.17647058823529413,-27.392821535393814,,,
430945,5,2378.0,651.0,755.0,150.0,30.50711662040423,0.3174936921783011,0.2304147465437788,-27.426984466078675,,,
460026,3,639.0,286.0,145.0,47.0,56.02474465312925,0.2269170579029734,0.16433566433566432,-27.578972751386548,,,
682928,4,1570.0,583.0,437.0,117.0,75.7344778083434,0.278343949044586,0.2006861063464837,-27.89995721648068,CJ Abrams,WSH,SS
523253,5,1740.0,663.0,441.0,121.0,67.47183568632711,0.253448275862069,0.18250377073906485,-27.991709504314557,,,
608577,3,1281.0,439.0,366.0,90.0,7.65651608596389,0.2857142857142857,0.20501138952164008,-28.246013667425967,,,
542583,5,1860.0,402.0,519.0,80.0,45.782760140924594,0.27903225806451615,0.19900497512437812,-28.6802979323038,,,
666624,4,1342.0,428.0,241.0,54.0,105.10525002964211,0.1795827123695976,0.1261682242990654,-29.743669290727894,,,
656811,5,1452.0,578.0,412.0,115.0,67.90406124234191,0.2837465564738292,0.19896193771626297,-29.88040447475392,Ryan O'Hearn,PIT,OF
607054,6,1674.0,605.0,367.0,93.0,64.96001826573863,0.21923536439665472,0.1537190082644628,-29.884027292994354,,,
594777,6,2713.0,905.0,677.0,158.0,107.2792842829804,0.24953925543678585,0.17458563535911603,-30.03680520985498,,,
678662,3,1207.0,493.0,235.0,67.0,43.80759371648758,0.19469759734879868,0.1359026369168357,-30.19809244314013,Ezequiel Tovar,COL,SS
669257,6,2067.0,722.0,767.0,187.0,24.944198566437265,0.3710691823899371,0.2590027700831025,-30.200948401333385,Will Smith,LAD,C
608336,5,1801.0,594.0,333.0,76.0,492.08625736514205,0.18489727928928373,0.12794612794612795,-30.801508579286356,,,
676801,3,859.0,325.0,214.0,56.0,4.7712994496053165,0.24912689173457508,0.1723076923076923,-30.835370237239395,,,
623520,4,716.0,304.0,150.0,44.0,66.04725779016508,0.20949720670391062,0.14473684210526316,-30.912280701754387,,,
641857,6,2727.0,863.0,569.0,124.0,34.44400691964755,0.20865419875320865,0.1436848203939745,-31.1373453050319,Ryan McMahon,NYY,3B
488771,4,1132.0,301.0,186.0,34.0,61.59087941868735,0.16431095406360424,0.11295681063122924,-31.25424213196156,,,
606132,3,1108.0,305.0,287.0,54.0,43.79103857297202,0.25902527075812276,0.17704918032786884,-31.647912263665972,,,
680777,4,1166.0,390.0,303.0,69.0,73.89713760446764,0.25986277873070324,0.17692307692307693,-31.91673013455191,Ryan Jeffers,MIN,C
665750,4,1071.0,538.0,209.0,71.0,90.53647427835683,0.19514472455648926,0.13197026022304834,-32.37313459383504,Leody Taveras,BAL,OF
542921,3,858.0,342.0,171.0,46.0,73.52676170526863,0.1993006993006993,0.13450292397660818,-32.51256796963168,,,
571980,3,901.0,252.0,239.0,45.0,102.05449150804797,0.26526082130965595,0.17857142857142858,-32.680812910938435,,,
641680,5,1656.0,504.0,403.0,82.0,53.09016471953429,0.2433574879227053,0.1626984126984127,-33.14427507975895,,,
668904,3,517.0,450.0,167.0,96.0,86.25730864772146,0.3230174081237911,0.21333333333333335,-33.95608782435129,Royce Lewis,MIN,3B
457706,3,830.0,390.0,158.0,49.0,136.1481510712662,0.19036144578313252,0.12564102564102564,-33.9987017202207,,,
541650,5,1274.0,466.0,283.0,68.0,30.54818042298836,0.22213500784929358,0.1459227467811159,-34.30898254447292,,,
605486,3,818.0,341.0,151.0,41.0,113.82213061850672,0.1845965770171149,0.12023460410557185,-34.86628731234584,,,
543768,4,1402.0,569.0,477.0,126.0,28.037065728581453,0.34022824536376606,0.22144112478031636,-34.913950326624,,,
668942,4,1378.0,508.0,314.0,74.0,85.47052691965361,0.22786647314949202,0.14566929133858267,-36.07252118962837,,,
501896,4,1347.0,430.0,342.0,69.0,50.409113212781044,0.25389755011135856,0.16046511627906976,-36.799265605875156,,,
668709,3,840.0,384.0,226.0,65.0,17.497283161410362,0.26904761904761904,0.16927083333333334,-37.08517699115043,,,
553882,6,1442.0,544.0,430.0,102.0,46.551813308298065,0.29819694868238555,0.1875,-37.12209302325581,,,
681481,3,785.0,434.0,269.0,93.0,20.989080482442805,0.34267515923566877,0.21428571428571427,-37.46680828465215,Kerry Carpenter,DET,OF
656555,4,1898.0,656.0,591.0,125.0,22.442484704149013,0.31138040042149634,0.19054878048780488,-38.80514630019397,Rhys Hoskins,CLE,1B
457727,4,1251.0,414.0,355.0,71.0,36.69511852277619,0.2837729816147082,0.17149758454106281,-39.56521739130434,,,
677950,3,933.0,349.0,182.0,41.0,18.52726287561927,0.19506966773847803,0.1174785100286533,-39.776126452344215,Alek Thomas,AZ,OF
571431,4,1124.0,240.0,315.0,39.0,89.25285673789534,0.2802491103202847,0.1625,-42.01587301587302,,,
571912,3,358.0,173.0,61.0,17.0,152.2338698403393,0.17039106145251395,0.09826589595375723,-42.32919548943428,,,
608671,3,792.0,264.0,177.0,34.0,29.052770716777612,0.22348484848484848,0.12878787878787878,-42.3728813559322,,,
596103,5,789.0,372.0,140.0,38.0,62.30672317531824,0.17743979721166034,0.10215053763440861,-42.43087557603686,,,
687263,3,1141.0,344.0,306.0,53.0,23.40393783470771,0.26818580192813324,0.15406976744186046,-42.55110959112328,Zach Neto,LAA,SS
663698,3,659.0,246.0,112.0,24.0,113.38600477626184,0.16995447647951442,0.0975609756097561,-42.59581881533101,,,
545350,3,731.0,270.0,105.0,22.0,134.50403235223902,0.1436388508891929,0.08148148148148149,-43.273368606701936,,,
624431,3,697.0,260.0,175.0,37.0,105.26321680196034,0.25107604017216645,0.1423076923076923,-43.32087912087913,,,
669221,4,1341.0,418.0,391.0,69.0,28.431253256736156,0.29157345264727813,0.16507177033492823,-43.38587109484942,,,
682829,3,1307.0,515.0,299.0,66.0,4.790028367689575,0.2287681713848508,0.12815533980582525,-43.98025781731987,Elly De La Cruz,CIN,SS
608701,4,616.0,234.0,179.0,38.0,52.34776675867272,0.2905844155844156,0.1623931623931624,-44.114978751850266,,,
663757,4,1677.0,510.0,401.0,68.0,91.89562750626152,0.2391174716756112,0.13333333333333333,-44.23940149625935,Trent Grisham,NYY,OF
657557,8,2434.0,892.0,519.0,106.0,79.71004276232085,0.2132292522596549,0.11883408071748879,-44.26933478490025,,,
467827,5,1609.0,530.0,498.0,91.0,19.929616009823537,0.30950901180857676,0.17169811320754716,-44.52564976888687,,,
592200,4,506.0,242.0,120.0,31.0,57.227609418351626,0.23715415019762845,0.128099173553719,-45.98484848484849,,,
643565,3,772.0,310.0,241.0,52.0,9.220090839704813,0.3121761658031088,0.16774193548387098,-46.26689867487618,,,
668800,3,510.0,209.0,98.0,21.0,76.86774961766241,0.19215686274509805,0.10047846889952153,-47.71018455228982,,,
571718,3,599.0,310.0,153.0,41.0,17.232571985421615,0.25542570951585974,0.13225806451612904,-48.22053552603837,,,
502082,3,777.0,273.0,254.0,46.0,33.4414699089107,0.3268983268983269,0.1684981684981685,-48.45548152634766,,,
681351,3,821.0,351.0,152.0,33.0,72.54213588925352,0.1851400730816078,0.09401709401709402,-49.21839856050382,Logan O'Hoppe,LAA,C
488671,5,933.0,306.0,151.0,25.0,261.8516712489675,0.16184351554126475,0.08169934640522876,-49.519542916504356,,,
571875,5,1439.0,576.0,442.0,89.0,25.422512370016136,0.3071577484364142,0.1545138888888889,-49.69559137757667,,,
669701,4,1226.0,414.0,321.0,53.0,33.012907124192495,0.26182707993474713,0.1280193236714976,-51.105392267521474,Josh Smith,TEX,2B
656180,3,324.0,237.0,18.0,6.0,696.8583717947299,0.05555555555555555,0.02531645569620253,-54.43037974683544,,,
608348,6,1359.0,600.0,424.0,84.0,26.51491393260205,0.31199411331861665,0.14,-55.12735849056604,Carson Kelly,CHC,C
621446,3,591.0,352.0,56.0,14.0,77.54649773571612,0.09475465313028765,0.03977272727272727,-58.02556818181819,,,
672275,3,938.0,314.0,132.0,17.0,189.1526849016907,0.14072494669509594,0.054140127388535034,-61.527697355722836,Patrick Bailey,SF,C
670764,3,791.0,276.0,108.0,14.0,47.431932178156984,0.13653603034134007,0.050724637681159424,-62.848899624261946,Taylor Walls,TB,SS
641553,3,646.0,401.0,53.0,12.0,249.86877372927057,0.08204334365325078,0.029925187032418952,-63.525149390674265,,,
519222,4,634.0,259.0,117.0,15.0,75.38251426194826,0.18454258675078863,0.05791505791505792,-68.61696861696862,,,
683011,3,1470.0,416.0,302.0,25.0,47.167588833580446,0.2054421768707483,0.06009615384615385,-70.74789862455425,,,
666023,3,682.0,267.0,192.0,19.0,5.351773743102531,0.28152492668621704,0.07116104868913857,-74.7230024968789,Freddy Fermin,SD,C
460060,3,439.0,215.0,65.0,7.0,81.10034332803052,0.1480637813211845,0.03255813953488372,-78.01073345259391,,,
506702,3,602.0,270.0,141.0,4.0,96.28342320779494,0.23421926910299004,0.014814814814814815,-93.67480956133438,,,
669357,3,914.0,264.0,192.0,-3.0,49.19913097008205,0.2100656455142232,-0.011363636363636364,-105.40956439393938,Nolan Gorman,STL,3B
