pitcher,avg_per_active_week,pct_2plus_weeks,player_name
622608,1.173913043478261,0.17391304347826086,"Senzatela, Antonio"
622663,1.1764705882352942,0.17647058823529413,"Severino, Luis"
623167,1.2222222222222223,0.2222222222222222,"Flexen, Chris"
624133,1.1777777777777778,0.17777777777777778,"Suarez, Ranger"
625643,1.1818181818181819,0.18181818181818182,"López, Reynaldo"
640455,1.1891891891891893,0.1891891891891892,"Manaea, Sean"
641154,1.15,0.15,"López, Pablo"
641482,1.1875,0.1875,"Cortes, Nestor"
641793,1.196078431372549,0.19607843137254902,"Littell, Zack"
641927,1.2083333333333333,0.20833333333333334,"Ober, Bailey"
642547,1.2264150943396226,0.22641509433962265,"Peralta, Freddy"
645261,1.1481481481481481,0.14814814814814814,"Alcantara, Sandy"
647336,1.1818181818181819,0.18181818181818182,"Soroka, Michael"
650633,1.1842105263157894,0.18421052631578946,"King, Michael"
650644,1.1395348837209303,0.13953488372093023,"Civale, Aaron"
650911,1.2352941176470589,0.23529411764705882,"Sánchez, Cristopher"
656288,1.175,0.175,"Canning, Griffin"
656302,1.2037037037037037,0.2037037037037037,"Cease, Dylan"
656427,1.1346153846153846,0.1346153846153846,"Flaherty, Jack"
656550,1.2857142857142858,0.2857142857142857,"Holmes, Grant"
656557,1.21875,0.21875,"Houck, Tanner"
656605,1.2115384615384615,0.21153846153846154,"Keller, Mitch"
656731,1.1666666666666667,0.16666666666666666,"Megill, Tylor"
656849,1.186046511627907,0.18604651162790697,"Peterson, David"
656876,1.206896551724138,0.20689655172413793,"Rasmussen, Drew"
657006,1.173913043478261,0.17391304347826086,"Steele, Justin"
657277,1.2407407407407407,0.24074074074074073,"Webb, Logan"
657376,1.25,0.25,"Schmidt, Clarke"
657746,1.1521739130434783,0.15217391304347827,"Ryan, Joe"
661563,1.25,0.25,"Gil, Luis"
663362,1.2272727272727273,0.22727272727272727,"Waldron, Matt"
663372,1.1612903225806452,0.16129032258064516,"Feltner, Ryan"
663436,1.1290322580645162,0.12903225806451613,"Martin, Davis"
663554,1.170731707317073,0.17073170731707318,"Mize, Casey"
663559,1.1555555555555554,0.15555555555555556,"Falter, Bailey"
663623,1.2452830188679245,0.24528301886792453,"Irvin, Jake"
663855,1.2,0.2,"Hicks, Jordan"
663903,1.2549019607843137,0.2549019607843137,"Singer, Brady"
663978,1.25,0.25,"Paddack, Chris"
664285,1.1568627450980393,0.1568627450980392,"Valdez, Framber"
665152,1.1777777777777778,0.17777777777777778,"Kremer, Dean"
665795,1.2432432432432432,0.24324324324324326,"Cabrera, Edward"
665871,1.2413793103448276,0.2413793103448276,"Assad, Javier"
666142,1.25,0.25,"Ragans, Cole"
666157,1.225,0.225,"Lodolo, Nick"
666200,1.1891891891891893,0.1891891891891892,"Luzardo, Jesús"
667755,1.2439024390243902,0.24390243902439024,"Soriano, José"
668678,1.2448979591836735,0.24489795918367346,"Gallen, Zac"
668881,1.1538461538461537,0.15384615384615385,"Greene, Hunter"
668909,1.205128205128205,0.20512820512820512,"Williams, Gavin"
668964,1.1923076923076923,0.19230769230769232,"Myers, Tobias"
669022,1.1923076923076923,0.19230769230769232,"Gore, MacKenzie"
669160,1.15,0.15,"May, Dustin"
669194,1.1904761904761905,0.19047619047619047,"Nelson, Ryne"
669203,1.1944444444444444,0.19444444444444445,"Burnes, Corbin"
669302,1.288888888888889,0.28888888888888886,"Gilbert, Logan"
669358,1.1842105263157894,0.18421052631578946,"Baz, Shane"
669373,1.169811320754717,0.16981132075471697,"Skubal, Tarik"
669432,1.131578947368421,0.13157894736842105,"Rogers, Trevor"
669461,1.206896551724138,0.20689655172413793,"Liberatore, Matthew"
669467,1.1590909090909092,0.1590909090909091,"Pallante, Andre"
669854,1.1875,0.1875,"Blanco, Ronel"
669923,1.2444444444444445,0.24444444444444444,"Kirby, George"
670102,1.2272727272727273,0.22727272727272727,"Francis, Bowden"
671096,1.2,0.2,"Abbott, Andrew"
671106,1.1666666666666667,0.16666666666666666,"Allen, Logan"
671737,1.1555555555555554,0.15555555555555556,"Bradley, Taj"
672456,1.2,0.2,"Montero, Keider"
675911,1.1363636363636365,0.13636363636363635,"Strider, Spencer"
676106,1.12,0.12,"Hancock, Emerson"
676440,1.169811320754717,0.16981132075471697,"Bibee, Tanner"
676664,1.1568627450980393,0.1568627450980392,"Sears, JP"
676710,1.2222222222222223,0.2222222222222222,"Crawford, Kutter"
676962,1.15,0.15,"Brown, Ben"
676974,1.15,0.15,"Meyer, Max"
676979,1.2307692307692308,0.23076923076923078,"Crochet, Garrett"
677944,1.125,0.125,"Cecconi, Slade"
677960,1.2,0.2,"Weathers, Ryan"
678394,1.2340425531914894,0.23404255319148937,"Bello, Brayan"
679525,1.1904761904761905,0.19047619047619047,"Marsh, Alec"
680573,1.2195121951219512,0.21951219512195122,"Woods Richardson, Simeon"
680730,1.2040816326530612,0.20408163265306123,"Parker, Mitchell"
680732,1.1363636363636365,0.13636363636363635,"Burke, Sean"
680885,1.15625,0.15625,"Schwellenbach, Spencer"
681190,1.1794871794871795,0.1794871794871795,"Vásquez, Randy"
681293,1.206896551724138,0.20689655172413793,"Arrighetti, Spencer"
681343,1.2083333333333333,0.20833333333333334,"Smith, Shane"
681857,1.1666666666666667,0.16666666666666666,"Olson, Reese"
682243,1.1951219512195121,0.1951219512195122,"Miller, Bryce"
682847,1.1481481481481481,0.14814814814814814,"Ortiz, Luis"
682990,1.103448275862069,0.10344827586206896,"Priester, Quinn"
683004,1.206896551724138,0.20689655172413793,"Leiter, Jack"
683155,1.2380952380952381,0.23809523809523808,"Estes, Joey"
684007,1.2045454545454546,0.20454545454545456,"Imanaga, Shota"
685299,1.0952380952380953,0.09523809523809523,"Gordon, Tanner"
686563,1.1142857142857143,0.11428571428571428,"Cannon, Jonathan"
686613,1.1730769230769231,0.17307692307692307,"Brown, Hunter"
686752,1.2391304347826086,0.2391304347826087,"Pepiot, Ryan"
686799,1.1724137931034482,0.1724137931034483,"Kochanowicz, Jack"
687765,1.1851851851851851,0.18518518518518517,"Spence, Mitch"
690986,1.0714285714285714,0.07142857142857142,"Harrison, Kyle"
690990,1.1,0.1,"Horton, Cade"
693433,1.1555555555555554,0.15555555555555556,"Woo, Bryan"
693821,1.1515151515151516,0.15151515151515152,"Elder, Bryce"
694297,1.2037037037037037,0.2037037037037037,"Pfaadt, Brandon"
694738,1.2380952380952381,0.23809523809523808,"Roupp, Landen"
694813,1.0869565217391304,0.08695652173913043,"Stone, Gavin"
694973,1.1956521739130435,0.1956521739130435,"Skenes, Paul"
700249,1.125,0.125,"Povich, Cade"
701542,1.2258064516129032,0.22580645161290322,"Warren, Will"
701581,1.0909090909090908,0.09090909090909091,"Festa, David"
702070,1.2,0.2,"Cameron, Noah"
805673,1.1363636363636365,0.13636363636363635,"Matthews, Zebby"
806185,1.2380952380952381,0.23809523809523808,"Birdsong, Hayden"
808967,1.15,0.15,"Yamamoto, Yoshinobu"
