mlb_id,player_name_fg,team,season,ip,g,gs,so,h,er,bb,hbp,k_pct,bb_pct,swstr_pct,siera,stuff_plus,location_plus,pitching_plus,pb_stuff,pb_command
608348,Carson Kelly,CHC,,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,9.106096282243728,31.379999999999995,116.56,69.12,32.27547,37.14652
669194,Ryne Nelson,ARI,,83.1,15.0,15.0,62.0,81.0,46.0,22.0,5.0,0.17464789,0.06197183,0.08971384,4.701703916619493,105.51221781837002,102.41528610853067,107.62260615962076,52.526887950502704,56.496862791956694
668970,Gavin Hollowell,CHC,,14.1,14.0,0.0,13.0,11.0,4.0,8.0,1.0,0.20967742,0.12903226,0.11462451,5.129611372465713,108.50750988142293,103.59881422924902,109.5695652173913,56.74392909090909,57.38346750988143
676508,Ben Casparius,LAD,,4.2,5.0,0.0,4.0,6.0,5.0,4.0,0.0,0.17391304,0.17391304,0.12121212,5.843623690135311,102.70707070707071,99.41434343434344,105.8929292929293,57.375040808080804,46.57745313131313
621366,Ryan Borucki,SFG,,23.2,21.0,0.0,15.0,27.0,13.0,9.0,2.0,0.14423077,0.08653846,0.1312336,4.712090362425405,98.3301968503937,91.87362532808399,93.75612860892389,52.58438782152231,47.38177832020998
592094,Jason Adam,SDP,,32.1,36.0,0.0,22.0,30.0,9.0,8.0,2.0,0.1641791,0.05970149,0.13793103,4.170818827530816,98.00201572897763,97.01232768703366,93.55455958862672,54.00205475499092,48.3031666969147
668964,Tobias Myers,NYM,,46.0,26.0,3.0,33.0,51.0,32.0,13.0,0.0,0.16666667,0.06565657,0.08450704,4.408253249492496,103.3005398494461,98.55843398692451,101.0596937373507,47.98442428169013,53.51435261971831
694795,Josh Ekness,MIA,,9.0,9.0,0.0,6.0,5.0,2.0,7.0,0.0,0.15789474,0.18421053,0.05921053,6.148846980412952,120.73552631578944,89.65623355263159,107.63062799043061,66.24591249999999,50.68475967105263
681806,Andrew Wantz,- - -,,3.2,2.0,0.0,1.0,5.0,6.0,3.0,2.0,0.05,0.15,0.04938272,7.507081282243729,102.86123456790123,79.12864197530864,77.49555555555555,49.02852333333333,39.840666666666664
672335,Cionel Perez,- - -,,41.2,36.0,2.0,41.0,44.0,23.0,16.0,0.0,0.22651934,0.08839779,0.10541311,3.4545020350753872,106.03180014772607,102.46573810277512,108.6922137807323,57.23860196653981,51.862793769417934
666201,Alek Manoah,LAA,,7.1,3.0,0.0,5.0,8.0,8.0,8.0,0.0,0.12820513,0.20512821,0.0617284,6.97215150876999,66.46962962962962,83.84728395061728,61.45679012345679,44.46642006172839,42.48190734567901
675627,Michael Grove,TBR,,7.0,3.0,0.0,6.0,7.0,4.0,0.0,0.0,0.21428571,0.0,0.14606742,3.3216677121115854,88.73322580645163,125.03354838709676,113.75387096774195,51.420058539325844,60.34901696629213
694360,Beck Way,KCR,,23.1,19.0,1.0,21.0,27.0,10.0,10.0,1.0,0.2,0.0952381,0.10539846,3.8726625857294006,98.90370179948586,91.62982005141389,90.65167095115682,48.19696313624679,45.635816118251924
688883,Peyton Pallette,CLE,,20.2,16.0,0.0,22.0,17.0,12.0,16.0,3.0,0.22680412,0.16494845,0.09728507,4.87010499609038,92.12501508295627,96.05760558069385,86.50327300150829,48.78357364253394,48.766262239819014
605335,Brandon Leibrandt,CIN,,6.0,1.0,0.0,3.0,10.0,5.0,3.0,0.0,0.1,0.1,0.08080808,6.035296282243729,88.0979381443299,94.27567010309279,87.60123711340206,43.68919000000001,50.22872
687849,Zak Kent,- - -,,14.1,10.0,0.0,11.0,18.0,10.0,7.0,0.0,0.15942029,0.10144928,0.1,4.840244365754782,92.59246153846154,84.91546153846154,78.28792307692306,51.59194257692308,49.527259307692304
642546,Jonathan Hernandez,LAD,,22.1,15.0,0.0,18.0,20.0,16.0,12.0,0.0,0.18367347,0.12244898,0.06596306,4.752869498817595,104.61266490765172,97.5234828496042,100.97572559366755,53.03499511873352,54.32608831134565
675919,Nick Raquet,BAL,,3.2,4.0,0.0,1.0,3.0,3.0,2.0,1.0,0.05882353,0.11764706,0.02666667,7.030089355084895,99.3256,87.53626666666668,86.12906666666667,55.36846333333334,46.367837599999994
663941,Tristan Beck,SFG,,14.0,11.0,0.0,6.0,17.0,11.0,5.0,1.0,0.09375,0.078125,0.08097166,5.237923430681229,94.71532339291004,100.34847832526908,96.58498469438135,51.30321574898785,50.23069696356274
700669,Gordon Graceffo,STL,,59.2,48.0,0.0,36.0,38.0,21.0,27.0,2.0,0.15254237,0.11440678,0.06538895,4.9945955310037515,91.52688332262898,96.69032155855274,91.27529608220937,49.138380766629076,48.91529405862458
592454,Tommy Kahnle,BOS,,9.0,8.0,0.0,5.0,12.0,8.0,6.0,0.0,0.11627907,0.13953488,0.07738095,5.908598174887105,90.20059523809525,91.67178571428572,82.6004761904762,52.25475267857143,52.03870023809524
681810,Austin Warren,NYM,,35.0,26.0,2.0,37.0,34.0,18.0,18.0,3.0,0.23566879,0.11464968,0.10122699,4.034598893477197,97.75162576687117,102.71435582822087,102.93104294478525,55.31201256134969,53.196051273006134
681151,Jayden Murray,- - -,,16.1,10.0,0.0,14.0,25.0,17.0,9.0,0.0,0.17721519,0.11392405,0.12131148,5.033113428418796,94.9108613913409,101.14509345163033,93.57699902419985,49.04593216393444,53.6443801967213
620443,Luis Torrens,NYM,,2.1,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,5.375633475670356,-1.9318181818181765,81.30363636363637,1.3954545454545502,20.0,20.0
660710,Rodolfo Duran,SDP,,3.0,2.0,0.0,0.0,9.0,9.0,1.0,0.0,0.0,0.05263158,0.04444444,7.363752778934332,49.03450205761317,85.3155061728395,51.4631769547325,29.66964111111111,33.94959911111111
657649,Jared Koenig,MIL,,7.0,9.0,0.0,7.0,12.0,7.0,7.0,1.0,0.17073171,0.17073171,0.08074534,5.559346727972169,103.99284679089028,75.58942028985508,76.86122153209112,47.56505931677018,45.9269653416149
670912,Johan Oviedo,BOS,,3.2,1.0,0.0,3.0,6.0,4.0,1.0,1.0,0.16666667,0.05555556,0.06944444,4.144892581011655,104.58281690140845,94.42140845070422,98.4850704225352,50.32909,48.5406
543056,Danny Coulombe,BOS,,22.0,29.0,0.0,10.0,18.0,11.0,15.0,1.0,0.10416667,0.15625,0.06735751,6.303791170104027,94.99769034277719,90.47136778744981,92.44641282977918,49.899754067357506,43.95189186528497
606303,Joel Payamps,ATL,,7.2,12.0,0.0,9.0,9.0,7.0,4.0,0.0,0.25,0.11111111,0.10596026,4.163992885223513,96.07576158940398,101.87761589403974,99.40728476821194,53.60037470198676,53.49327602649006
608344,Cole Irvin,LAD,,6.0,1.0,0.0,5.0,8.0,6.0,3.0,1.0,0.16666667,0.1,0.07843137,4.52644851270424,89.25843137254903,82.45607843137255,68.86588235294118,39.50778,52.14329
623168,Tyler Heineman,- - -,,5.1,5.0,0.0,0.0,9.0,6.0,1.0,0.0,0.0,0.03846154,0.0,6.415034146103705,9.098125,103.155,21.4184375,24.579904498355262,39.873396303453944
689520,Cody Laweryson,MIN,,16.2,15.0,0.0,18.0,15.0,9.0,8.0,2.0,0.23076923,0.1025641,0.08108108,3.899678795886217,92.76162162162161,93.21567567567568,85.14804054054053,46.37109050675676,52.975922195945955
804619,John Klein,MIN,,4.1,3.0,0.0,2.0,3.0,2.0,4.0,0.0,0.10526316,0.21052632,0.03658537,7.523952235266058,95.59487804878049,68.57560975609756,59.6209756097561,50.39642719512196,37.85828256097561
642215,Weston Wilson,BAL,,2.1,3.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,7.128972018201681,32.62951219512195,96.34577235772358,31.805121951219512,23.022263658536584,37.31613170731707
672442,Yovanny Cruz,- - -,,8.0,8.0,0.0,9.0,8.0,4.0,5.0,1.0,0.25,0.13888889,0.12096774,4.210985929313096,118.46541666666666,83.07403561827957,102.05061155913978,61.731761693548385,52.83213951612903
682274,Yaramil Hiraldo,BAL,,7.2,7.0,0.0,13.0,7.0,5.0,6.0,1.0,0.35135135,0.16216216,0.21527778,3.6457354359776026,102.16276422764228,90.49349593495936,91.67902439024391,54.43083888888889,49.09193381944445
689225,Beau Brieske,DET,,9.1,8.0,0.0,8.0,9.0,7.0,4.0,0.0,0.20512821,0.1025641,0.11409396,4.27831323879892,98.19463087248323,107.74993288590606,104.2910067114094,46.923705167785236,62.453921140939606
500743,Miguel Rojas,LAD,,4.0,4.0,0.0,0.0,9.0,6.0,1.0,1.0,0.0,0.04347826,0.01886792,6.160028221723873,36.11924528301887,104.67811320754716,55.430188679245276,20.0,63.563488043478266
687985,Josh White,MIA,,0.2,1.0,0.0,1.0,1.0,5.0,4.0,1.0,0.125,0.5,0.0,14.701658782243728,83.45813953488371,52.59860465116279,33.420465116279075,43.04894,32.78441
676571,PJ Poulin,WSN,,36.2,35.0,11.0,25.0,27.0,11.0,21.0,1.0,0.16339869,0.1372549,0.06141732,5.347180072003874,94.44173228346459,95.50878290213726,88.35313835770528,49.77010638709677,54.25983561290321
656577,Alex Jackson,MIN,,2.0,2.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.1,0.0,8.069436282243728,27.961153846153845,72.98961538461539,15.414615384615386,21.876903461538458,20.0
669298,TJ Shook,COL,,5.2,4.0,0.0,6.0,10.0,6.0,1.0,0.0,0.22222222,0.03703704,0.0990099,3.3809412775774024,84.19997715156131,111.23431454683927,97.77359482102057,43.7406098019802,58.560460495049504
808970,Woo Suk Go,MIN,,4.0,4.0,0.0,5.0,8.0,4.0,2.0,0.0,0.22727273,0.09090909,0.08139535,3.7078566057735802,82.02325581395348,94.05930232558138,83.01325581395348,43.43049872093024,41.017892093023264
668834,Easton McGee,- - -,,7.1,6.0,0.0,7.0,12.0,7.0,4.0,0.0,0.2,0.11428571,0.12605042,4.444510972230635,98.35310924369749,109.34991596638655,104.25932773109244,48.025535126050414,65.07325428571428
547184,Michael Kelly,ATH,,5.0,5.0,0.0,6.0,12.0,9.0,6.0,0.0,0.1875,0.1875,0.09090909,5.755863860368729,101.50859504132232,81.2593388429752,82.50793388429751,50.978437190082644,52.79673338842975
663423,Trent Thornton,CHC,,37.1,35.0,0.0,19.0,26.0,11.0,15.0,1.0,0.13103448,0.10344828,0.09461967,5.061046388731415,97.13700572047001,97.36784613138185,93.51857508761081,52.057409313543594,51.73182818181817
691946,George Klassen,LAA,,14.2,4.0,4.0,14.0,16.0,9.0,15.0,1.0,0.18421053,0.19736842,0.13015873,6.125535344955772,96.66570175438596,80.45324561403507,79.6901754385965,56.520099269841275,45.70658812698413
672582,Angel Zerpa,MIL,,12.2,12.0,0.0,8.0,16.0,9.0,6.0,0.0,0.14545455,0.10909091,0.06018519,4.4859382717636365,106.85077777777776,103.64881018518518,105.43060185185185,49.91819666666667,59.42805634259259
685005,Christian Roa,HOU,,8.2,7.0,0.0,6.0,10.0,5.0,7.0,3.0,0.13953488,0.1627907,0.08426966,6.075319644246733,97.39432359550563,89.12563146067416,85.7531415730337,50.73557056179775,46.23768331460674
669438,Mason Englert,TBR,,35.2,14.0,3.0,32.0,43.0,18.0,8.0,1.0,0.20382166,0.05095541,0.11744966,3.952655975084984,94.76742803212142,108.72683360913824,102.88339723475781,47.12239365217391,60.14638622608696
670062,Julian Garcia,CIN,,23.2,18.0,0.0,23.0,13.0,8.0,10.0,1.0,0.25,0.10869565,0.12433862,3.8088266666977946,85.60528471528471,105.07460289710289,91.25330169830168,55.56462597883598,56.19980830687832
676596,Josh Fleming,TOR,,3.0,1.0,0.0,1.0,6.0,4.0,2.0,1.0,0.05555556,0.11111111,0.06493506,5.572087032091988,106.8728,92.15386666666667,100.0744,53.51623,43.63803
623465,Evan Phillips,LAD,,11.0,14.0,0.0,12.0,13.0,7.0,3.0,0.0,0.24489796,0.06122449,0.08762887,3.522760166258853,112.24999999999999,109.8954639175258,120.43082474226802,59.095464329896906,57.139956082474235
676661,Max Lazar,PHI,,8.0,6.0,0.0,5.0,8.0,5.0,3.0,0.0,0.14285714,0.08571429,0.0859375,4.60520648860341,96.10468750000001,102.2196875,99.32921875,53.687187421874995,54.6435740625
699008,Antwone Kelly,PIT,,7.1,3.0,0.0,4.0,8.0,5.0,4.0,0.0,0.125,0.125,0.05691057,5.282358000993728,114.55387351469669,113.20690600896391,125.65659448613718,57.13947130081301,63.209835203252034
689546,Nick Davila,SEA,,24.2,22.0,0.0,11.0,18.0,11.0,11.0,3.0,0.10784314,0.10784314,0.07161804,5.353191824194736,93.15398551142451,99.98862839850177,92.26976145764249,46.687257586206904,55.137940318302384
640451,Hunter Harvey,CHC,,4.0,4.0,0.0,4.0,5.0,3.0,1.0,0.0,0.22222222,0.05555556,0.06578947,3.467923439466346,105.55342105263158,112.87842105263155,116.87157894736842,54.56307263157895,60.85463157894737
664299,Cristian Javier,HOU,,32.1,10.0,6.0,25.0,39.0,24.0,16.0,2.0,0.16778523,0.10738255,0.11660777,5.431626075228286,97.40917230640235,98.75444510989996,94.51470982811283,46.185054204947,53.471497597173155
471911,Carlos Carrasco,ATL,,16.2,8.0,0.0,7.0,21.0,11.0,3.0,2.0,0.09589041,0.04109589,0.09349593,4.734058950313555,81.53258974994313,107.80259524126414,91.68450911318588,45.71370727642277,54.20955699186992
699151,Jedixson Paez,CHW,,3.0,3.0,0.0,0.0,4.0,6.0,3.0,0.0,0.0,0.1875,0.06153846,9.134971282243727,81.68044970414199,101.97585798816567,94.87211834319527,52.87441769230769,48.19730153846154
666808,Camilo Doval,- - -,,44.2,49.0,0.0,45.0,40.0,21.0,22.0,2.0,0.22727273,0.11111111,0.10416667,3.832448825727557,100.36742779018819,100.42698790286681,102.84183369654073,57.14339525838218,46.41771725907389
693312,Kyle Nicolas,CIN,,7.1,7.0,0.0,7.0,8.0,7.0,13.0,0.0,0.16666667,0.30952381,0.05555556,8.618499906734051,94.41929292929294,73.4668686868687,74.71686868686868,55.48729762626262,33.65160636363637
605452,Joe Ross,- - -,,11.2,8.0,0.0,7.0,16.0,12.0,6.0,0.0,0.12280702,0.10526316,0.14492754,5.304148909978675,90.64319492370217,101.99604861590369,95.65698220995321,46.81576628019324,50.33928463768116
691769,Philip Abner,ARI,,13.1,7.0,0.0,6.0,13.0,9.0,8.0,0.0,0.1,0.13333333,0.06465517,6.088968499020473,89.95890909090909,91.36254545454544,84.57109090909091,47.00731379310344,51.99862120689656
641312,Shaun Anderson,LAA,,20.0,12.0,0.0,17.0,25.0,17.0,10.0,1.0,0.1827957,0.10752688,0.11396011,4.491432392039007,86.46229415954416,96.15090284900285,88.4026487891738,52.007910284900284,47.90308293447293
676130,Jose Butto,SFG,,2.0,3.0,0.0,5.0,6.0,5.0,4.0,0.0,0.3125,0.25,0.14285714,5.514772063493728,91.29441269841271,67.73361904761904,66.516126984127,52.558039523809526,30.686954444444442
683742,Jose Franco,CIN,,20.1,10.0,0.0,15.0,19.0,10.0,16.0,0.0,0.16129032,0.17204301,0.08333333,5.894367407181874,93.81402298850576,90.14390804597701,85.93454022988506,49.739961494252874,44.899063132183905
680689,Lyon Richardson,- - -,,3.1,3.0,1.0,4.0,2.0,5.0,3.0,1.0,0.25,0.1875,0.11764706,4.982618201212304,86.91529411764705,92.87323529411763,86.24235294117646,53.09492338235294,43.401734852941175
693313,Carson Seymour,SFG,,11.0,5.0,0.0,6.0,15.0,9.0,6.0,1.0,0.11538462,0.11538462,0.06862745,5.567898057337339,103.38019607843137,77.22539215686274,83.65421568627451,53.19334323529411,35.993916519607836
681799,Ethan Roberts,CHC,,25.2,23.0,0.0,17.0,22.0,12.0,14.0,3.0,0.15454545,0.12727273,0.08924485,5.06546545865201,96.17344622425631,94.76203813882532,95.09895347063312,58.428323374083135,50.62946559902201
689818,David Sandlin,CHW,,24.2,5.0,3.0,24.0,22.0,19.0,12.0,1.0,0.22641509,0.11320755,0.09290954,4.29831054407008,98.42342298288509,94.63300733496332,94.15300733496333,50.65839476772616,47.53667166259169
695534,Chase Petty,CIN,,31.2,16.0,3.0,15.0,31.0,17.0,9.0,3.0,0.10791367,0.0647482,0.09014675,5.227057296459941,99.60473794549266,99.93932914046121,99.0397903563941,52.31539935010482,53.86476639412999
673380,Dedniel Nunez,NYM,,2.1,3.0,0.0,3.0,9.0,5.0,0.0,0.0,0.17647059,0.0,0.11111111,3.7338748298943374,94.82000000000001,118.63411764705883,118.85882352941177,54.21828666666667,59.94879977777778
656756,Jordan Montgomery,TEX,,4.0,1.0,0.0,2.0,6.0,3.0,1.0,0.0,0.10526316,0.05263158,0.05063291,4.712661382582293,88.15594936708861,112.08329113924049,100.41493670886076,45.78387,57.44951
684320,Yariel Rodriguez,TOR,,9.1,10.0,0.0,6.0,12.0,8.0,7.0,1.0,0.13333333,0.15555556,0.05813953,5.945187635808837,98.46469570243438,90.88507037943697,94.51634502923977,56.48685005813953,44.4140986627907
687239,Ben Peoples,TEX,,13.1,13.0,0.0,7.0,11.0,4.0,5.0,1.0,0.12962963,0.09259259,0.10964912,5.067155953950502,101.90272727272726,101.46292929292929,101.84050505050506,53.61573877192982,52.88894175438597
694851,Andrew Hoffmann,ARI,,11.2,8.0,0.0,12.0,16.0,10.0,8.0,1.0,0.20338983,0.13559322,0.06086957,4.769719954964923,90.29321817160918,101.39290301876089,93.22214850335452,50.248889130434776,49.36878660869565
472610,Luis Garcia,- - -,,15.0,15.0,0.0,6.0,23.0,15.0,6.0,1.0,0.08108108,0.08108108,0.09811321,5.643248218094009,95.21447684391079,97.16104197887515,95.21197616683217,52.144546603773584,47.88926796226416
676105,Jeff Criswell,COL,,4.0,3.0,0.0,3.0,4.0,2.0,3.0,0.0,0.16666667,0.16666667,0.11392405,5.708068501971561,80.5167088607595,88.02708860759493,76.84455696202531,47.55665784810127,39.41069481012658
622554,Seranthony Dominguez,- - -,,41.2,48.0,0.0,50.0,34.0,21.0,27.0,2.0,0.27173913,0.14673913,0.12094763,4.059512868582244,109.70285411471323,87.96187905236907,97.68284226932668,56.55481283042396,45.543612543640904
608337,Lucas Giolito,SDP,,29.2,7.0,5.0,18.0,32.0,17.0,23.0,1.0,0.13043478,0.16666667,0.09386282,6.499313492853751,86.92500924502836,90.76960505198772,82.25801177444625,46.25600142599278,44.8418361732852
656212,Charlie Barnes,- - -,,13.0,5.0,0.0,6.0,17.0,10.0,7.0,1.0,0.0952381,0.11111111,0.05970149,5.460711050328646,76.45970149253732,91.44228855721391,73.83910447761194,42.66572597014925,47.46640726368159
692030,Jose Corniell,TEX,,4.1,2.0,0.0,4.0,11.0,10.0,4.0,0.0,0.14285714,0.14285714,0.125,6.130244241954269,92.0648218325792,95.75535916289594,89.79322963800904,46.21178423076923,50.782671923076926
702275,JR Ritchie,ATL,,58.0,14.0,8.0,53.0,47.0,29.0,36.0,5.0,0.20703125,0.140625,0.08406647,4.937719872844441,93.80830756242781,95.53010641606684,95.98720407891227,51.001250166177904,48.673636217008806
669947,Jesse Scholtens,TBR,,37.2,9.0,2.0,30.0,37.0,16.0,11.0,3.0,0.18292683,0.06707317,0.08818636,4.231319328529382,91.93856905158069,105.81720465890182,99.62482529118135,49.128585291181366,58.20344381031614
663767,Chase Shugart,PHI,,40.0,34.0,0.0,47.0,36.0,21.0,16.0,4.0,0.2748538,0.09356725,0.089838,3.3260056864682737,103.6313359635812,93.68196054628227,97.0481881638847,51.140981575846844,48.61736891016201
641778,Eric Lauer,- - -,,98.1,19.0,16.0,63.0,91.0,51.0,31.0,4.0,0.15144231,0.07451923,0.08116481,5.16655934513529,88.38460955839312,102.49919047526049,88.31710591994533,39.55906022924412,54.20513451672862
676568,Ricky Vanasco,DET,,6.1,5.0,0.0,4.0,14.0,11.0,6.0,0.0,0.1,0.15,0.04678363,6.368366282243729,89.11931566504914,102.32701256687818,93.24360582306831,45.49455421052632,53.41946228070175
683409,Angel Chivilli,NYY,,16.2,15.0,0.0,16.0,14.0,7.0,7.0,1.0,0.21917808,0.09589041,0.15789474,4.064485838129038,94.54455502392345,93.00724082934609,92.0827687400319,51.53177445614035,45.30427259649123
641755,Tyler Kinley,ATL,,41.0,47.0,0.0,40.0,33.0,18.0,18.0,1.0,0.23668639,0.10650888,0.11711712,4.073518847753271,102.45523916773914,100.88281156156158,102.68604407979407,50.287956711711715,53.31349453453453
674370,Osvaldo Bido,- - -,,18.2,11.0,0.0,11.0,15.0,13.0,10.0,4.0,0.13580247,0.12345679,0.10094637,5.578489972200829,98.92382137102753,88.38795174346676,84.87479330404581,51.01349628686365,49.42842230602263
656686,Corbin Martin,CHC,,5.0,7.0,0.0,4.0,5.0,6.0,5.0,0.0,0.16,0.2,0.16216216,6.457209882243728,93.50270270270269,89.21477477477478,85.74774774774775,52.9152690990991,43.835944774774774
676910,Matt Seelinger,NYM,,2.0,1.0,0.0,2.0,5.0,7.0,4.0,0.0,0.13333333,0.26666667,0.13461538,8.057802938850326,100.8823076923077,70.98461538461538,70.93384615384616,48.38032,43.14534
621383,Tanner Banks,PHI,,29.0,28.0,1.0,32.0,45.0,23.0,13.0,0.0,0.21917808,0.0890411,0.10707804,4.005514160186694,100.74660337847271,100.31920362355936,98.89438596491226,45.59306025408348,52.96274967332125
678020,Seth Halvorsen,- - -,,20.0,22.0,0.0,17.0,22.0,10.0,16.0,0.0,0.17,0.16,0.10362694,5.45620518224373,105.39424870466323,82.82373056994818,87.89843264248704,53.903491476683925,43.78635417098445
656457,Tyler Gilbert,CHW,,3.2,4.0,1.0,3.0,7.0,7.0,4.0,0.0,0.13636364,0.18181818,0.06315789,6.42963548995272,106.92130030959753,95.51586377708978,99.91691640866873,51.58758431578948,54.06974631578947
455119,Chris Martin,TEX,,14.0,16.0,0.0,9.0,25.0,14.0,2.0,1.0,0.13636364,0.03030303,0.06854839,4.327343299283349,102.16830278592377,106.17291129032259,106.88053812316714,44.51040318548387,58.47139278225807
701552,Andre Granillo,WSN,,9.1,8.0,0.0,3.0,13.0,10.0,8.0,1.0,0.06,0.16,0.03535354,7.3228590822437285,97.65765715765716,80.80384615384617,82.67647648647649,47.6069526737968,43.58423930481283
669456,Shane Bieber,TOR,,42.2,9.0,9.0,32.0,48.0,26.0,23.0,0.0,0.16410256,0.11794872,0.08993289,5.2490140616016,89.411969048559,92.59012585866563,86.76384650611922,49.776893073825505,46.74187311409395
668820,Max Kranick,WSN,,9.1,9.0,0.0,3.0,13.0,9.0,6.0,1.0,0.06382979,0.12765957,0.1,6.743269659583554,89.21968049665007,87.79618218698137,77.69373163685538,41.82453870588236,43.61296141176471
687911,Bryan King,HOU,,50.0,48.0,1.0,41.0,50.0,22.0,19.0,5.0,0.18636364,0.08636364,0.08153477,4.130519240887413,98.84297635152855,106.42692821561533,103.11688102354358,50.99378269784173,57.67965639088729
663485,Cole Sands,MIN,,12.0,13.0,0.0,11.0,15.0,11.0,5.0,1.0,0.19642857,0.08928571,0.11004785,4.180908464255726,91.45813716108454,102.41418819776715,94.21584210526316,45.67331325358852,51.33023650717703
621242,Edwin Diaz,LAD,,11.0,13.0,0.0,16.0,17.0,12.0,8.0,1.0,0.27118644,0.13559322,0.09205021,4.038196830843223,106.89314405260012,94.19560071727437,99.60541542139869,57.564542677824264,50.009936945606704
687765,Mitch Spence,KCR,,9.1,3.0,1.0,6.0,19.0,22.0,9.0,0.0,0.10714286,0.16071429,0.07,6.363606481910323,89.48635200000001,84.29807199999999,78.745332,49.14553550000001,44.85448405
682120,Tim Herrin,CLE,,39.1,48.0,0.0,33.0,33.0,16.0,23.0,5.0,0.19298246,0.13450292,0.13126844,4.798755823722073,99.92839204944515,87.61991986872518,88.27891765952825,50.530532256637166,47.328503525073735
689017,Landon Knack,LAD,,7.2,3.0,0.0,6.0,8.0,5.0,2.0,1.0,0.17142857,0.05714286,0.08730159,4.529506898916687,96.29555555555557,91.08244444444445,84.74066666666667,47.24468047619048,49.03004714285714
665871,Javier Assad,CHC,,80.1,21.0,10.0,53.0,69.0,32.0,21.0,3.0,0.16459627,0.06521739,0.05687204,4.455967086360464,98.80378767938907,101.73645057279894,102.08134746583927,49.096671445497634,55.08178860979462
608032,Carlos Estevez,KCR,,0.1,1.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,0.28571429,0.03703704,11.177075855794138,80.16666666666667,61.766666666666666,46.07555555555555,41.00694,27.8748
696147,Sam Bachman,LAA,,45.2,41.0,0.0,46.0,34.0,21.0,27.0,3.0,0.23232323,0.13636364,0.13929041,4.251769987324507,102.26601839684623,94.6903810775296,97.76885676741126,58.59258206307491,47.90838312746388
681751,Lazaro Estrada,TOR,,12.0,7.0,0.0,8.0,7.0,6.0,8.0,0.0,0.16,0.16,0.095,5.651560282243728,94.25862923076922,85.13533358974358,76.53018948717948,43.736869299999995,47.403674050000006
815083,Mitch Farris,LAA,,47.1,26.0,0.0,49.0,49.0,22.0,23.0,1.0,0.24019608,0.1127451,0.10466583,3.9524810183391716,93.07543662061919,86.06925693078603,78.32279728713809,48.961930491803265,48.548001046658264
680704,Nick Sandlin,LAA,,8.2,8.0,0.0,6.0,9.0,11.0,5.0,3.0,0.15,0.125,0.10191083,5.234381282243729,99.1736050955414,86.43606369426752,89.8068407643312,57.79043477611941,44.51912604477613
666142,Cole Ragans,KCR,,35.1,8.0,8.0,45.0,27.0,19.0,23.0,0.0,0.29801325,0.15231788,0.12676056,4.293752469251376,109.05323943661972,86.39552425665103,96.01690140845069,55.28707217527387,47.9972934428795
672021,Eric Cerantola,KCR,,5.1,4.0,0.0,7.0,4.0,6.0,10.0,0.0,0.25925926,0.37037037,0.1147541,8.849746481312412,88.73118397085611,42.4538160291439,37.73826047358835,50.24898852459016,20.0
656222,Jalen Beeks,TEX,,26.0,29.0,0.0,21.0,28.0,11.0,8.0,0.0,0.18584071,0.07079646,0.10565111,4.043408611646338,88.6756421092421,100.76855011655012,91.40428612108613,47.397099041769046,55.121981867321864
665665,Reiver Sanmartin,SFG,,6.2,7.0,0.0,7.0,11.0,7.0,2.0,0.0,0.21875,0.0625,0.11111111,3.324634368181229,104.65450980392157,104.96960784313725,104.75607843137256,50.376112393162394,57.56966752136751
664192,Joey Lucchesi,LAA,,3.1,5.0,0.0,4.0,7.0,5.0,6.0,1.0,0.16666667,0.25,0.04464286,6.81406851259234,100.1904802955665,83.21552339901477,83.46081280788178,44.40138410714286,37.32236625
814305,Yunior Tur,ATH,,4.2,3.0,0.0,6.0,14.0,17.0,4.0,1.0,0.17647059,0.11764706,0.16666667,5.089684509374318,101.89949999999999,91.60283333333334,96.41466666666666,56.66696399999999,48.222122166666665
702474,Mike Paredes,MIN,,34.1,9.0,5.0,19.0,36.0,18.0,13.0,3.0,0.12337662,0.08441558,0.08695652,5.301431177603426,93.58594876042288,97.98138101486501,93.63101709847133,49.757158188405796,53.882297807971014
666126,Carlos Cortes,ATH,,8.0,8.0,0.0,1.0,13.0,8.0,5.0,0.0,0.02439024,0.12195122,0.01503759,7.271999322069535,59.87285714285715,88.32947368421053,52.307969924812035,20.0,20.0
694680,Trevor Martin,TBR,,11.1,6.0,0.0,7.0,14.0,5.0,4.0,2.0,0.12962963,0.07407407,0.10555556,4.893334973029287,101.65892784992785,97.0979748917749,100.34687936507936,53.3367106111111,56.71294411111112
669212,Eli Morgan,KCR,,19.1,16.0,0.0,16.0,24.0,11.0,9.0,2.0,0.17582418,0.0989011,0.10619469,4.626207619328389,95.76601769911504,90.43159065123666,85.68088949398683,49.703843716814156,44.26930312684366
682610,Roddery Munoz,HOU,,4.0,3.0,0.0,6.0,7.0,7.0,6.0,0.0,0.24,0.24,0.16814159,6.124518682243729,86.5466893578398,79.39705014749262,69.36886771046062,50.75287867256637,39.307764070796466
