mlb_id,player_name_fg,team,season,ip,g,gs,tbf,so,h,er,r,bb,hbp,hr,era,fip,xfip,siera,k_pct,bb_pct,swstr_pct,csw_pct,stuff_plus,location_plus,pitching_plus,pb_stuff,pb_command,pb_xrv100
671096,Andrew Abbott,CIN,,112.2,19.0,19.0,470.0,90.0,110.0,40.0,46.0,24.0,2.0,13.0,3.1952664254530765,3.7298109029438877,4.391895062549294,4.362571686655291,0.19148936,0.05106383,0.10974244,,100.39546434901513,107.60197839420881,105.05232017292839,48.93486426651736,62.67808815789474,-0.4436010862262038
592332,Kevin Gausman,TOR,,122.1,20.0,20.0,497.0,121.0,97.0,47.0,48.0,36.0,3.0,13.0,3.4577657304715985,3.494809349272391,3.8525207354111397,3.877106627883333,0.24346076,0.07243461,0.12513089,,101.34687441142897,98.88222175188446,99.04215555164272,52.10522406282722,58.85835317801048,-0.38050221989528793
669923,George Kirby,SEA,,112.1,20.0,20.0,459.0,126.0,100.0,46.0,47.0,25.0,5.0,12.0,3.685459982370665,3.0817238546941694,3.106642099105352,3.257108541801066,0.2745098,0.05446623,0.12058664,,98.98634574011884,112.47082869049179,110.31892398773331,52.39796321564367,59.368631738185776,-0.2826117653449212
477132,Clayton Kershaw,LAD,,97.0,19.0,18.0,393.0,76.0,85.0,33.0,35.0,26.0,2.0,6.0,3.0618557604127794,3.238229104752672,3.9917389501719907,4.219863519724878,0.19338422,0.06615776,0.10621242,,95.3506542477515,96.48091074806301,94.58444613018173,33.693887998585566,49.56115885431401,0.8413089179632248
642547,Freddy Peralta,MIL,,105.2,20.0,20.0,424.0,129.0,67.0,30.0,30.0,37.0,6.0,12.0,2.5552050626929557,3.390656824476083,3.5922343133990955,3.3949568436269937,0.30424528,0.08726415,0.12642431,,99.51669970865233,111.84723545985608,110.30152600094584,62.21277993488877,53.34182708084644,-0.22007715138361364
686613,Hunter Brown,HOU,,111.2,19.0,19.0,455.0,122.0,86.0,35.0,39.0,37.0,7.0,11.0,2.820895586632016,3.412748264827716,3.3885537357361333,3.562327680174485,0.26813187,0.08131868,0.11354909,,103.4316339093523,93.76589132330243,99.36492710969341,50.79021648381789,43.3644044212836,0.4339328469555677
434378,Justin Verlander,SFG,,100.0,19.0,19.0,437.0,96.0,103.0,40.0,47.0,31.0,5.0,8.0,3.600000068664552,3.3351363220214845,4.40731920374027,4.231709437202743,0.21967963,0.07093822,0.10748999,,103.58945341424527,99.56985968317488,100.72019573083661,39.93111682104059,53.000465940537445,0.40509028587764434
663903,Brady Singer,CIN,,106.0,20.0,20.0,445.0,110.0,91.0,43.0,44.0,34.0,13.0,11.0,3.650943494768237,3.7389099194087696,3.9897714792683936,3.8344259803461953,0.24719101,0.07640449,0.1020987,,94.41437409215332,101.81864747550118,96.05706759855663,44.68566656121851,56.6838972993556,-0.0018752724077328625
686218,Emmet Sheehan,LAD,,73.1,15.0,12.0,291.0,89.0,49.0,23.0,29.0,22.0,2.0,7.0,2.822727358380628,2.930590857454568,3.371579214248225,3.198024206284489,0.30584192,0.07560137,0.15619546,,101.24777804322798,106.5088461551647,109.46985192134346,56.74409667539267,51.305811701570676,-0.15692624781849915
594798,Jacob deGrom,TEX,,103.1,18.0,18.0,399.0,119.0,71.0,39.0,39.0,20.0,2.0,17.0,3.3967742353473076,3.6093298724290612,3.186426846593156,3.0797456726003314,0.29824561,0.05012531,0.14582024,,110.11429406400707,104.3653239132912,115.64660257474225,65.27993384035197,57.12175558139535,-0.7273295851665621
693433,Bryan Woo,SEA,,110.1,18.0,18.0,431.0,129.0,75.0,35.0,38.0,25.0,2.0,17.0,2.8549849271628496,3.5339278635882647,3.0819616705443607,3.088085070569249,0.29930394,0.05800464,0.13541667,,109.95073995686938,104.82189313130954,112.24536856598912,53.86553193014705,61.99133799632352,-0.5239299509803922
571510,Matthew Boyd,CHC,,111.0,19.0,19.0,435.0,84.0,88.0,41.0,42.0,26.0,4.0,11.0,3.3243243528857906,3.7207219088235255,4.390859242383192,4.348791411735237,0.19310345,0.05977011,0.10500611,,98.11126720774686,107.72825526812146,101.41338230063235,41.219067765567765,62.98863634920636,-0.265865231990232
676083,Janson Junk,MIA,,97.0,18.0,16.0,398.0,62.0,102.0,49.0,52.0,12.0,4.0,8.0,4.546391886673521,3.4237961205352647,4.290726005950113,4.410329534002736,0.15577889,0.03015075,0.07798482,,95.43763913992863,111.81258547219211,105.83488896739586,47.70704381642511,64.87618873015873,-0.4936875155279503
690990,Cade Horton,CHC,,92.1,18.0,18.0,368.0,78.0,69.0,25.0,28.0,28.0,4.0,6.0,2.436823238927696,3.330082177321003,4.305348497967927,4.270048991175139,0.21195652,0.07608696,0.11143271,,98.0334898108339,100.22701646943658,97.06594425843998,53.54076036179449,54.99458548480463,-0.19999712011577425
664285,Framber Valdez,HOU,,107.0,18.0,18.0,467.0,103.0,108.0,49.0,53.0,41.0,4.0,9.0,4.121495400571296,3.565042867926242,3.494608206394176,3.824934796524407,0.22055675,0.08779443,0.11176818,,106.57970316798772,97.6325226134563,108.03619987409249,56.73915149615612,51.68684806031933,-0.20575497930218806
554430,Zack Wheeler,PHI,,73.2,12.0,12.0,292.0,101.0,55.0,20.0,23.0,15.0,6.0,10.0,2.443438935115339,3.0129643714510204,2.629545292708962,2.5650860140581955,0.34589041,0.05136986,0.1540383,,111.62246530949608,108.92822079972045,122.11389269618729,67.43896379683598,58.82949253955037,-1.0400907410491258
660271,Shohei Ohtani,LAD,,47.0,14.0,14.0,188.0,62.0,40.0,15.0,15.0,9.0,0.0,3.0,2.8723404838144115,1.9010937399754104,2.449031011122738,2.667287763051777,0.32978723,0.04787234,0.14209827,,114.6238512616202,101.90974767596282,116.85407702523239,67.41806678618858,54.87004771580345,-0.7787475697211157
608379,Michael Wacha,KCR,,104.0,19.0,19.0,434.0,76.0,104.0,52.0,52.0,27.0,3.0,10.0,4.5000001650590225,3.7889824960358762,4.614400834689306,4.642290505515199,0.17511521,0.06221198,0.1007326,,95.62186033306287,102.68218585473936,98.21358187733036,41.261840995115996,57.50872779609279,0.10316584249084249
601713,Nick Pivetta,SDP,,113.1,19.0,19.0,450.0,114.0,78.0,34.0,38.0,31.0,2.0,15.0,2.7000000984528523,3.717489280618187,3.9422133065974037,3.802850189990843,0.25333333,0.06888889,0.10270569,,102.25524520068424,99.05704634062776,100.0772619333152,47.010839630038646,51.170585527332975,-0.08580971838763113
691587,Eury Perez,MIA,,95.1,20.0,20.0,385.0,105.0,68.0,45.0,47.0,32.0,3.0,12.0,4.248251892566902,3.670101371344842,4.071421178657365,3.7989224959225476,0.27272727,0.08311688,0.13253731,,115.30531008686972,97.70759989850123,108.74103348523838,63.14272678208955,49.47885497910447,-0.3469566805970149
605483,Blake Snell,LAD,,52.1,9.0,9.0,208.0,68.0,41.0,14.0,14.0,18.0,0.0,3.0,2.4076433267268,2.31348026226034,2.422596953287007,2.96830625238842,0.32692308,0.08653846,0.16336056,,105.57700891037337,109.19915899372774,115.21606912205324,60.565609171528585,56.82804101516919,-0.5385928938156359
547973,Aroldis Chapman,BOS,,36.1,40.0,0.0,129.0,52.0,13.0,3.0,4.0,6.0,0.0,1.0,0.7431193365587033,1.1259618156591817,2.1260258942128,1.6455286834947807,0.40310078,0.04651163,0.1923775,,125.9715222721049,106.21760512897491,129.36456449654082,76.20545692022263,53.34322424860853,-1.4835558256029686
676440,Tanner Bibee,CLE,,113.0,19.0,19.0,475.0,106.0,107.0,56.0,61.0,31.0,8.0,13.0,4.460177179360904,3.790003602478031,3.9453173885907145,3.9252634643247264,0.22315789,0.06526316,0.10714286,,104.44054504559728,99.60114023254228,102.34966332151728,48.20786087362637,53.34102382967033,0.014287483516483512
