mlb_id,player_name_fg,team,season,ip,g,gs,era,fip,xfip,siera,k_pct,bb_pct,swstr_pct,csw_pct,stuff_plus,location_plus,pitching_plus,pb_stuff,pb_command,pb_xrv100
592351,Jon Gray,TEX,,57.0,11.0,10.0,2.210526426743278,2.5524446597499955,3.687892161887774,3.8633073114558125,0.23728814,0.0720339,0.13304253,,86.74390695199841,105.51764170579992,93.30897326903623,34.39357921483097,59.32447145038167,0.42867984732824427
657277,Logan Webb,SFG,,79.1,13.0,13.0,2.9495798792090517,2.8009335539433744,3.243224467396401,3.5852860806243365,0.20489297,0.06116208,0.07572209,,105.31633898821423,103.89056301289008,109.35735420117669,59.714564964871194,61.29377927400468,-0.4383617642466823
684007,Shota Imanaga,CHC,,62.1,11.0,11.0,1.8770053858834617,2.8135385946194007,3.5512608980673495,3.4150195235080623,0.25896414,0.03984064,0.15434084,,99.66218101447352,109.29292812076693,109.05986659464781,51.45279560557342,60.331441714898176,-0.4980256484458735
668881,Hunter Greene,CIN,,77.1,13.0,13.0,3.6077587245016716,3.761307381612651,4.383351882775713,4.043667636604873,0.26168224,0.09968847,0.12886209,,112.48795818875922,94.69296188632126,106.46310402844007,53.51358733986436,46.468351363978904,-0.37534665410700835
607625,Seth Lugo,KCR,,84.1,13.0,13.0,2.134387408097127,3.4984955973271266,4.058189374413763,4.058286521577072,0.21068249,0.05637982,0.09032774,,97.90558510028222,97.9043001165126,97.15221482935537,43.55052655475619,51.64144612310152,0.16471272581934454
669923,George Kirby,SEA,,73.1,13.0,13.0,4.05000007022511,3.1528434144169832,3.3924172570312563,3.3632278898260264,0.24584718,0.02325581,0.11023622,,103.91104312820231,107.10336053695944,108.42497914720066,52.895073727034124,61.705205100612424,-0.5502299037620297
592866,Trevor Williams,WSN,,56.2,11.0,11.0,2.223529474133028,2.8135385919194733,3.9556651717195903,4.159590373922693,0.20982143,0.07142857,0.08903366,,89.36016279318525,103.98348471639508,94.66200264975893,50.3888746145494,59.781184060803476,-0.129913648208469
543243,Sonny Gray,STL,,61.2,11.0,11.0,3.2108108935694024,2.7448581458008836,2.7549841534705903,2.9683157080148934,0.328,0.076,0.12473118,,98.1459959042864,103.94089487712124,106.37372556280273,56.977499903225805,51.3222891827957,-0.8548477849462365
641793,Zack Littell,TBR,,68.1,12.0,12.0,3.556097676778113,3.181113925107812,3.6859436642265773,3.703330801013637,0.22758621,0.03793103,0.11069767,,90.44750359007192,111.4262158770769,101.44534212968362,42.013502809302324,63.56794445581396,-0.29933074418604644
607200,Erick Fedde,CHW,,74.1,13.0,13.0,3.2690583938265436,3.5700672343177633,3.6355103562047733,3.8090793622103445,0.23472669,0.07073955,0.08576052,,91.30242818491841,110.52986614055924,105.63625925418452,44.5603722249191,55.46443832524272,-0.22229849514563113
657746,Joe Ryan,MIN,,72.0,12.0,12.0,3.375000044703484,3.513702005111141,3.312600815348275,3.271817188465854,0.27017544,0.03859649,0.12042819,,104.91590026327712,112.28178753413577,116.24890176327719,51.11457260700389,62.182851867704265,-0.9998958949416343
625643,Reynaldo Lopez,ATL,,63.1,11.0,11.0,1.8473684581429022,3.024374512278803,3.8506152661724062,3.958166716014892,0.248,0.084,0.12017167,,97.71955482881249,101.08356625115871,97.03814726807134,40.63024694206008,59.49753062231759,0.036164463519313315
663623,Jake Irvin,WSN,,69.0,12.0,12.0,3.3913043946985493,3.209958039760289,3.5915316686473293,3.7593581982102333,0.21818182,0.04363636,0.09334566,,100.67738311918508,107.65701751866612,104.93231239360529,46.32169585951941,64.04535163585952,-0.4177663308687616
608331,Max Fried,ATL,,73.2,12.0,12.0,2.9321267624695704,3.24792774391395,3.186574840941551,3.4508210922414007,0.23103448,0.07586207,0.10363153,,105.92887019157675,99.50604818605713,106.48443652600595,55.51021263950398,50.25807970770594,-0.12902663418954827
641482,Nestor Cortes,NYY,,75.1,13.0,13.0,3.464601828391182,3.5647098735071725,4.006704233250356,3.850220388982327,0.24342105,0.04934211,0.10513245,,106.72836923827249,102.87858125179687,107.18003106723363,50.402268865894044,59.85262912251655,-0.3886268708609271
605400,Aaron Nola,PHI,,84.1,13.0,13.0,2.774703630526265,3.8423691241872193,3.5989621719619103,3.858313221659608,0.23100304,0.0668693,0.09944312,,110.10401676689163,102.65043287752594,110.49084098558352,48.88010321400159,63.59744624502784,-0.41632976929196497
676962,Ben Brown,CHC,,51.1,14.0,7.0,3.331169037457815,2.6599862404307126,3.5202550406305217,3.3510373271427216,0.2961165,0.08737864,0.13647959,,100.12969432346112,95.41290128795421,94.49043181723907,46.887710471938775,49.15980910714286,0.2243161989795918
642547,Freddy Peralta,MIL,,67.1,12.0,12.0,3.7425743811107894,3.41895503415838,3.140943337907567,3.0316221141642425,0.32720588,0.07720588,0.13994686,,102.5321502714382,102.85513956873129,106.32059868382416,61.96860579273694,47.48407444641276,-0.05596649247121348
663362,Matt Waldron,SDP,,63.1,12.0,12.0,3.9789475082228436,3.3243745206795907,3.954953316813719,3.9193646645597395,0.23791822,0.07063197,0.08988764,,92.39360036912856,103.96172148429638,97.52781707002346,37.9618720599251,64.99406651685393,-0.2383812265917603
676440,Tanner Bibee,CLE,,70.0,13.0,13.0,3.72857153016694,3.466479786464147,3.75197535581747,3.623623687632141,0.2585034,0.06462585,0.12457627,,104.92176165958887,100.8935906836033,102.72334296666543,57.83714443220339,60.110244788135596,-0.49605227966101695
669022,MacKenzie Gore,WSN,,63.0,12.0,12.0,3.5714286795549146,3.245844860057682,3.4957579023184286,3.5827900681387863,0.27306273,0.07749077,0.12511013,,108.90372583001579,103.81650317706492,113.07043720596816,65.20810253744494,56.9092357092511,-0.6550659471365639
608379,Michael Wacha,KCR,,68.0,12.0,12.0,4.235294236443862,3.637068026783558,4.291078058421739,4.377105234209447,0.19787986,0.07067138,0.09210526,,100.19042466202906,104.53705878738216,106.39969365119185,46.540391569548866,58.077604680451124,-0.7145294736842105
656605,Mitch Keller,PIT,,73.2,12.0,12.0,3.420814553446674,3.492271640522812,4.054923201416541,4.113461964199902,0.21221865,0.06430868,0.09419014,,101.23190999656475,97.55288174166952,98.53690699072484,49.02224252640845,57.413233776408454,-0.24214587147887326
694813,Gavin Stone,LAD,,62.0,11.0,11.0,2.9032258511085796,3.408415265882177,4.057326772307727,4.446183874243538,0.18577075,0.07509881,0.11965812,,98.30459272683667,97.48143163686069,98.54232533096511,48.51714332264957,52.85196188034188,0.2147836965811966
518585,Fernando Cruz,CIN,,29.0,30.0,0.0,3.413793822637646,1.407858718143129,1.9502091675118383,2.048193982437695,0.45299145,0.11965812,0.19917012,,105.16783955739973,92.28497187644078,98.67264822498848,51.0693756846473,33.11453161825726,-0.4573562655601659
622491,Luis Castillo,SEA,,78.1,13.0,13.0,2.9872340910442285,3.6771180844512017,3.8512559416321173,3.757355216827392,0.253125,0.06875,0.13070866,,104.83182698356411,101.59780007604857,106.73938982402021,51.91806194207836,57.012886976149915,-0.08528962521294721
661403,Emmanuel Clase,CLE,,30.1,31.0,0.0,0.296703300104238,1.5181281110440283,2.3156710157753655,2.165779079249357,0.28440367,0.02752294,0.15311005,,131.36350136705403,97.784754784689,128.75639012303483,65.78847952153112,46.78820588516744,-0.9813619138755981
681857,Reese Olson,DET,,61.2,11.0,11.0,2.4810811834007955,3.2313446458296853,3.898422168417114,4.076176741780792,0.20634921,0.07936508,0.11967546,,94.03647255365131,99.93822316343267,93.83777023796483,44.01723387423936,46.924958448275866,0.4492108519269777
621381,Matt Strahm,PHI,,25.0,26.0,0.0,0.7200001167297553,0.7264793827056244,2.117527341952883,1.7564867631507717,0.38043478,0.0326087,0.12919897,,119.49916687517782,104.81231376446424,114.32904858894462,50.620116744186056,68.92527524547802,-1.295413746770026
607259,Nick Martinez,CIN,,51.1,14.0,5.0,4.207792312022428,3.166479778289795,4.333141275898333,4.134908587221788,0.17840376,0.02816901,0.11039795,,97.59662876928783,113.26773600102293,108.60260651461249,41.0430097817715,60.34571340179717,-0.4682220154043646
695243,Mason Miller,OAK,,27.2,21.0,0.0,2.277108564555419,1.5399736607502101,1.5292800302239933,1.5667258112469014,0.4952381,0.1047619,0.20319635,,131.5306178652968,95.56928367579907,124.88112728310504,77.18211716894977,59.295223835616454,-1.274712876712329
686580,Justin Slaten,BOS,,29.2,21.0,0.0,2.7303374114474614,1.582209922264725,2.7034747197273603,2.6143526692236208,0.26724138,0.03448276,0.14651163,,107.80809302325582,98.34372093023258,108.59311627906975,58.57709023255812,44.35639093023257,0.09037002325581402
669302,Logan Gilbert,SEA,,83.2,13.0,13.0,3.1195220427294363,3.6565196394082125,3.6930543789533816,3.801183895024157,0.23602484,0.0621118,0.12876254,,93.19003344481605,106.74861204013376,101.96083612040134,50.35787403846154,50.31677408862876,-0.2964210284280937
656546,Jeff Hoffman,PHI,,27.2,28.0,0.0,0.9759037462127527,1.973708532918653,2.870101792091303,2.6583901395405665,0.32110092,0.0733945,0.16183575,,111.3894298632125,99.02061870255348,108.55756471306472,66.07356458937197,51.8393357004831,-0.4948102173913045
622663,Luis Severino,NYM,,72.0,12.0,12.0,3.2500000430477995,3.7498131193496564,4.212042936644629,4.428495573297159,0.1952862,0.09090909,0.08726003,,106.38991522472487,93.30571059891,98.74319775057106,51.20454866492147,54.40916380453751,-0.0900643717277487
683003,Jared Jones,PIT,,69.1,12.0,12.0,3.245192367208781,3.7722490201687675,3.3671428426362104,3.306392083083507,0.27536232,0.05434783,0.16104147,,107.4059787849566,108.56204435872708,116.10545805207329,62.43081291224686,62.17853138862102,-0.8313778399228544
666157,Nick Lodolo,CIN,,46.1,8.0,8.0,3.1079137543579143,3.2096452471003216,3.6211070229771942,3.4086125497801967,0.2606383,0.05319149,0.13278008,,103.54623930900162,101.71255059700228,99.76464589155165,48.67813136929461,51.21787762102352,-0.7278302627939142
680570,Grayson Rodriguez,BAL,,57.2,10.0,10.0,3.2774567919364794,3.513300602833338,4.074744795007142,3.8484167324299046,0.26422764,0.08536585,0.13154961,,107.3121598884717,104.54731192611081,112.58537360463224,59.86292997770346,57.45738682274248,-0.8375477703455965
657376,Clarke Schmidt,NYY,,60.2,11.0,11.0,2.521978127698715,3.529117156128826,3.7387958084346344,3.6426393076030097,0.27125506,0.08097166,0.1245098,,106.20008166343457,102.08957487610428,106.84173346261582,57.683685637254904,44.170332607843136,-0.14619516666666663
621107,Zach Eflin,TBR,,63.0,11.0,11.0,4.1428572682837,3.56330518712923,3.880522487371088,4.015623434961833,0.18007663,0.01532567,0.09244645,,101.48418173100598,112.84351877049072,111.03578198499399,42.22090760545906,67.24494588089331,-0.5764275930521092
668678,Zac Gallen,ARI,,57.2,11.0,11.0,3.121387317650716,3.270526022211486,3.412453407960874,3.5819282430846027,0.25751073,0.06437768,0.10745614,,90.80314409619557,99.85138527498522,95.30633796570078,45.56873155701754,43.95339462719298,0.5603212280701754
663903,Brady Singer,KCR,,65.1,12.0,12.0,2.7551020944381652,3.686887951683671,3.497466067234814,3.6847066815083416,0.23826715,0.07220217,0.09709619,,90.10432143984966,104.30339174809806,94.60489727886092,43.382342250453725,53.98938655172414,0.13145433756805808
680694,Kyle Bradish,BAL,,28.1,6.0,6.0,3.1764707307914612,2.142950320590324,3.2102504199401922,3.4258994520148933,0.32,0.112,0.09765625,,96.2466985128012,105.58435852786144,102.0835372740964,56.42222210045662,54.633893401826484,-0.18257098173515984
640455,Sean Manaea,NYM,,57.0,11.0,11.0,3.631579068889252,3.4471815420686744,4.444806228924683,4.351913660384019,0.23553719,0.09917355,0.11230469,,96.67849714782325,95.42113727350511,92.76937256418603,46.486640771484375,48.262253876953125,0.35347481445312506
665871,Javier Assad,CHC,,69.0,13.0,13.0,2.739130586216724,3.818653727389015,4.121387397175326,4.229528566372348,0.23448276,0.09655172,0.06313993,,93.66056442335133,98.75875488231958,94.17949074179056,39.84983792662115,50.43630210750853,0.5699724402730376
686752,Ryan Pepiot,TBR,,52.1,10.0,10.0,3.95541410884527,3.433995708356625,3.821522082188216,3.541989604559747,0.28921569,0.07843137,0.12698413,,107.20201692364482,97.84611267285685,106.27808643552828,59.95560470085471,51.72726421245421,-0.3035327716727717
544150,Albert Suarez,BAL,,39.1,13.0,6.0,1.8305086294524728,2.7342763518912947,4.133608121472394,4.154807277361053,0.21019108,0.07006369,0.12272727,,91.14106864465774,107.40643825720547,97.75787723273794,48.15512828787879,54.86595657575758,0.02918172727272729
663776,Patrick Sandoval,LAA,,66.2,13.0,13.0,4.995000190544135,3.7964798023223887,3.8603277486376584,4.077339553051199,0.24232082,0.09556314,0.12006579,,101.00091408820643,104.02590286316162,107.98854984672376,51.938535411184205,52.99144217105263,-0.048706093750000026
506433,Yu Darvish,SDP,,56.1,11.0,11.0,3.1952663443134544,3.5215093721024013,3.9083594662304817,3.933808807540961,0.23144105,0.06550218,0.11995516,,99.90154337059482,99.83478868510183,98.59874390070541,47.39468328475336,59.152043082959636,-0.030612892376681623
677960,Ryan Weathers,MIA,,68.2,12.0,12.0,3.4077670218436884,3.850945804044724,3.868895019446845,3.8682097307464307,0.22145329,0.06920415,0.11229947,,100.6661410752002,99.03733992417925,98.98210761156317,57.21562590017825,50.403559456327976,-0.036435757575757566
680730,Mitchell Parker,WSN,,57.0,10.0,10.0,3.4736843267636326,3.640164004666654,3.8368042913710703,4.065224538752142,0.19823789,0.05286344,0.1058264,,89.09137095183213,103.87018990956194,91.8074543898035,42.18899732461355,44.672222936979786,-0.06471255648038052
693433,Bryan Woo,SEA,,33.2,6.0,6.0,1.069306950886546,2.394202535982845,3.8494207215362906,3.84121230885287,0.20168067,0.01680672,0.10454545,,105.91568770053476,113.00161122994652,115.0033422459893,48.610639909090914,71.94361488636363,-0.8889833181818181
592332,Kevin Gausman,TOR,,60.2,12.0,12.0,4.598901291685892,3.726919362222843,3.607719434119409,3.825904841393354,0.22692308,0.05769231,0.11183597,,97.53720561880752,106.28304045803435,106.8519621844492,51.44892599254427,58.5928350419385,-0.1991401677539609
543135,Nathan Eovaldi,TEX,,50.0,9.0,9.0,2.70000010299683,3.406479787445069,3.5156061803365297,3.7490398327233936,0.26237624,0.09405941,0.14064516,,100.58570322580645,101.95372903225808,101.48833548387096,45.88980840000001,59.42558341935484,-0.16224003870967743
643410,Mark Leiter Jr.,CHC,,23.1,26.0,0.0,3.4714295320975763,2.0093366009239366,2.683400775385179,2.712275788458425,0.31683168,0.07920792,0.15601023,,88.08155875622559,96.53488491048597,89.81622291021674,45.07835263427109,37.88096066496164,0.25434283887468034
671922,Cade Smith,CLE,,28.2,27.0,0.0,1.5697677524759972,1.457177114482598,2.4065779295064837,2.2218751738530798,0.35185185,0.06481481,0.11694511,,99.47425298329355,103.6611742243437,104.25341288782816,55.79895167064438,57.13773560859189,-0.6099301431980908
663372,Ryan Feltner,COL,,63.2,12.0,12.0,6.219895443239648,4.31307666555367,4.280290887869119,4.393699645762549,0.18181818,0.06293706,0.10782443,,93.93232062776984,101.84429518410417,98.16624759620078,45.38702036259542,53.55364902671755,0.09634104961832059
643377,Griffin Jax,MIN,,25.1,27.0,0.0,2.13157923490721,1.9033217131595965,2.4644856564363455,2.4072889592571096,0.33673469,0.07142857,0.16541353,,107.37143095834827,118.14288101205392,126.65667502088556,76.68235431216931,58.84862301587302,-1.531192169312169
615698,Cal Quantrill,COL,,73.0,13.0,13.0,3.5753425124618126,4.467849658304631,4.555200531421077,4.899470730653244,0.16887417,0.09602649,0.08966074,,86.80564570776285,97.36287877308922,88.88662729396654,40.87948958804524,41.86538395799676,0.4326660823909533
667755,Jose Soriano,LAA,,64.1,13.0,11.0,3.637305825293451,3.865961667769305,3.960226879720452,4.122403916151505,0.20446097,0.09665428,0.0999001,,108.81576608496069,98.86812878415611,108.54163578831705,60.88490764235765,40.2762332067932,0.1726476223776224
608344,Cole Irvin,BAL,,57.0,11.0,9.0,2.8421054058127857,3.6927955941810517,4.435823646243733,4.577766926275007,0.15948276,0.05172414,0.07015458,,94.20925863369831,102.91462356140188,95.47731850300711,33.18048808561236,57.004754625445884,-0.26039866825208086
605280,Clay Holmes,NYY,,27.1,28.0,0.0,1.3170733813513662,2.2152601139804755,2.9343861782800924,2.5950670783533782,0.24137931,0.06896552,0.11316397,,124.13987358696973,103.04088489121185,122.45990519022729,61.53762796766742,49.2788833487298,-0.4871773441108545
641154,Pablo Lopez,MIN,,71.0,13.0,13.0,5.450704371780191,4.166479805153861,3.5750531149366767,3.465296546891252,0.26333333,0.05666667,0.12914189,,92.79222750906327,108.80898634630239,102.39840170525163,54.6805014613424,49.07320676295668,-0.46437260832625316
605513,Spencer Turnbull,PHI,,44.1,13.0,6.0,2.6390977632845094,3.143923387150611,3.2669982625390785,3.250784427017144,0.27374302,0.06703911,0.10290237,,100.92809235467817,103.11755358965287,104.70755962466905,57.313411952506605,52.901934670184694,-0.36021275725593677
669854,Ronel Blanco,HOU,,64.2,11.0,11.0,2.783505264105463,4.248954047664142,4.3475614791842645,4.439369584514989,0.22779923,0.1042471,0.12680115,,91.05337907894724,104.8896098152116,100.39902834987775,41.818758059558114,43.96368201729106,0.04898915465898175
664854,Ryan Helsley,STL,,27.0,27.0,0.0,2.3333333333333335,2.6479612597712765,3.1970067030301803,2.9221358058550972,0.26851852,0.05555556,0.16298343,,126.08716390423572,101.99898710865563,126.10156537753224,72.48754991379309,66.8050898275862,-1.5470583908045978
640451,Hunter Harvey,WSN,,31.1,29.0,0.0,2.8723408125641643,2.592011615776962,2.630824960751325,2.5358328783625708,0.27419355,0.0483871,0.14257813,,107.14046875,106.318984375,110.33566406250002,51.9996844921875,56.824594414062496,-0.5698505859374999
607074,Carlos Rodon,NYY,,73.0,13.0,13.0,3.0821918210877697,4.248671573249501,4.423149189787132,4.036999317746723,0.23666667,0.06666667,0.12479475,,110.91524719959679,95.96259441707718,105.98222438992669,61.02759483579637,50.10742271756979,-0.36737113300492613
458681,Lance Lynn,STL,,61.1,12.0,12.0,3.228260936493686,4.161045016300476,4.403011137113626,4.460605078110579,0.21189591,0.0929368,0.10028116,,97.63386409654804,94.23801699124326,92.26566677383519,44.34600286294417,41.22393598984771,0.11515945177664975
681867,Cooper Criswell,BOS,,43.2,10.0,9.0,3.9160306768938122,3.601594297944663,3.6019689880546437,3.6942032182916003,0.22651934,0.05524862,0.07878018,,102.39707590111463,103.53131487944927,102.74018754121563,52.91766764930115,53.77130880559084,-0.6939966836086404
670970,Adrian Morejon,SDP,,25.1,17.0,0.0,2.1315793928864033,1.5085846949337038,3.1200676752204766,2.8229217592281577,0.28846154,0.05769231,0.14766839,,120.94964380268651,115.65087173323371,131.63879951922294,63.03893069948188,65.2309004404145,-1.7324552590673576
666200,Jesus Luzardo,MIA,,56.0,10.0,10.0,5.303571609210001,3.8986226603692904,3.974632119957757,4.15214986783918,0.22510823,0.07792208,0.1419214,,100.74914844662173,97.82982915102718,99.41247556670605,56.974894279475976,50.444027740174676,0.07099935589519651
605135,Chris Bassitt,TOR,,65.1,12.0,12.0,4.132653262306391,4.100153293107165,4.188447246355303,4.2850888832331435,0.21875,0.09027778,0.07692308,,98.53977657035634,99.54825911523757,96.96021203240959,42.071268401037166,47.77561636127918,-0.05187009507346586
623167,Chris Flexen,CHW,,59.0,13.0,11.0,5.186440929466551,4.488513740702837,4.878491829488821,4.813360792450822,0.18326693,0.0876494,0.09109519,,82.37647696913005,99.1283679377585,83.49234683419866,41.81815467758444,45.24343190378709,0.7199850767656092
680573,Simeon Woods Richardson,MIN,,44.1,9.0,9.0,3.0451129347994135,3.5950512283726757,4.468446107699561,4.32593603705829,0.19889503,0.06077348,0.08174387,,90.82474271641166,107.98615627309732,100.31429433860275,43.18791228882833,64.60767739782015,-0.02540196185286102
683769,Hunter Gaddis,CLE,,29.1,30.0,0.0,1.8409093708369906,2.5528433213441315,3.8106711514266807,3.382074108996814,0.23214286,0.04464286,0.12807882,,104.7728609321713,109.44891625615766,113.00469344448653,58.05429431034483,65.10934857142857,-0.6877606157635467
676664,JP Sears,OAK,,73.1,13.0,13.0,3.9272728975154227,4.202843459578587,4.908346206172929,4.741966581558003,0.17666667,0.07,0.10191638,,102.71163311047798,105.13885609495222,103.40113010894106,55.0727700348432,56.668809172473864,-0.4039705400696864
656730,Trevor Megill,MIL,,16.0,17.0,0.0,2.2500001383014108,1.7289796899305605,2.71198973274199,2.276969080048585,0.36923077,0.06153846,0.18503937,,123.78423985463353,101.22949727437914,123.00462144155057,71.03357275590551,56.130981496062994,-1.0323583858267715
663855,Jordan Hicks,SFG,,67.0,13.0,13.0,2.820895562540532,3.8231962055479083,3.9002180326472575,4.05449468586491,0.21146953,0.08243728,0.10374891,,105.34426455261706,102.87512474987034,108.26460496683507,52.90045942458588,48.44096809067131,-0.1964903748910201
679525,Alec Marsh,KCR,,55.0,10.0,10.0,3.763636494155762,3.9482979872207027,4.426999458899965,4.415837304124578,0.20353982,0.07522124,0.0962877,,94.07805083494681,98.4818497205029,92.38568690417365,42.105174640371224,46.81481102088166,-0.12156504640371228
450203,Charlie Morton,ATL,,62.2,11.0,11.0,3.8776597318308297,3.9643521510944923,3.926060984292054,4.12510971687821,0.24904215,0.10727969,0.12280702,,95.3548208952282,95.30119312037765,90.13486801757927,44.46453689083822,45.786871354775826,-0.015279912280701722
571760,Andrew Heaney,TEX,,56.1,12.0,11.0,3.994083065624523,4.036302312581358,4.283698581310775,4.057746565911331,0.21721311,0.05737705,0.12167689,,96.73759195009086,103.24931511508544,97.08248634836013,48.62984114519428,57.00935093047035,-0.16179197341513293
662253,Andres Munoz,SEA,,26.0,25.0,0.0,1.7307694906578652,2.4357104377898073,2.482485495274742,2.336943765646291,0.35643564,0.07920792,0.17114914,,113.07315403422983,95.65090464547677,109.17809290953548,59.196151589242056,43.51397293398533,-0.1691554767726161
548389,Ross Stripling,OAK,,55.2,11.0,11.0,5.820359547340235,4.010791194107669,4.510921548133321,4.842386277384717,0.13888889,0.04761905,0.08147321,,86.91985940290179,111.43823783482142,97.46005632440476,31.375295803571426,60.9519859375,0.17299046875
669456,Shane Bieber,CLE,,12.0,2.0,2.0,0.0,0.08314644495646206,0.5871492470304176,1.3374920492290854,0.44444444,0.02222222,0.1686747,,90.35951807228916,103.28397590361446,98.25397590361446,47.52937500000001,59.01599499999999,0.09292500000000001
672282,Reid Detmers,LAA,,63.0,12.0,12.0,6.142857328834453,4.388702037515255,4.125219973453157,4.054483088001177,0.25270758,0.09747292,0.13351499,,106.15946565430814,95.62014715937504,100.58605986386229,44.23530504995459,44.768465712988196,-0.114455876475931
502085,David Robertson,TEX,,28.1,25.0,0.0,2.858823856177252,2.531185588028184,2.6274735890886305,2.480621365340668,0.35087719,0.0877193,0.11648352,,108.93894505494505,97.31914505494507,110.06798021978022,58.55029815384616,42.73273263736263,0.2975043956043957
663978,Chris Paddack,MIN,,65.0,12.0,12.0,5.261538615932131,4.18186442346968,3.982367847386157,3.9683221012993584,0.21328671,0.04895105,0.10997204,,93.08582487416824,114.52696590171129,109.09343075445256,46.93791770736254,66.31228524697111,-0.5386347064305685
621244,Jose Berrios,TOR,,80.1,13.0,13.0,2.800829919851943,4.423741208978889,4.224679456317271,4.341409729124627,0.18927445,0.06624606,0.08270677,,96.96612821411634,103.71892852152617,102.40522267826141,44.327397477396026,55.65095919529837,-0.0722166274864376
641927,Bailey Ober,MIN,,62.0,12.0,12.0,4.9354839468845855,4.456802378782497,4.369588909153733,4.0877331694661025,0.23622047,0.06299213,0.11932939,,96.22268362434207,110.77071621382883,107.25435949920208,45.8314942504931,64.37646334319525,-0.21963207100591725
