batter,pa,pitches,decision_raw,contact_raw,power_raw,process_raw,decision_plus,contact_plus,power_plus,process_plus,batter_name
545341,279,1088,0.0698653600480388,0.021182608793362,0.0290918906383757,0.1201398594797766,104.0,111.0,107.2,113.8,Randal Grichuk
663624,517,1940,0.0746951338660615,-0.0027993674909082,0.0478698574840922,0.1197656238592455,108.7,100.6,110.9,113.7,Ryan Mountcastle
671277,532,1893,0.0618800640138092,0.0309006051418135,0.025572343242045,0.1183530123976677,96.1,115.2,106.5,113.4,Luis García
624424,492,1984,0.0656479407334825,-0.0107048631248028,0.0627227613141024,0.1176658389227821,99.8,97.2,113.8,113.3,Michael Conforto
516782,448,1726,0.0723979961000782,0.0010745349640238,0.0442711911477043,0.1177437222118063,106.4,102.3,110.2,113.3,Starling Marte
669357,419,1672,0.0676769542586218,-0.0481206557536682,0.0978070511188109,0.1173633496237646,101.8,80.9,120.7,113.2,Nolan Gorman
671213,252,1031,0.0571520356968841,-0.0201899898214585,0.0785087740135113,0.1154708198889369,91.5,93.1,116.9,112.8,Triston Casas
671218,512,1999,0.082641083064604,-0.0211159255904994,0.0537031097420303,0.1152282672161348,116.4,92.7,112.1,112.8,Heliot Ramos
671732,460,1859,0.0635276434278391,0.001337472122161,0.0501518010067743,0.1150169165567745,97.8,102.4,111.4,112.7,Lawrence Butler
668804,706,2671,0.0800531230331823,-0.010436256462534,0.0440324965554145,0.1136493631260627,113.9,97.3,110.1,112.4,Bryan Reynolds
572233,569,2387,0.0869796833606843,-0.0263767834200346,0.0526038917589936,0.1132067916996433,120.7,90.4,111.8,112.3,Christian Walker
592663,448,1731,0.065464519788573,-0.0088478335165822,0.054297666703212,0.1109143529752028,99.6,98.0,112.2,111.9,J. T. Realmuto
621566,693,2992,0.0740504091674235,-0.0229881030600182,0.0594447456824105,0.1105070517898158,108.0,91.8,113.2,111.8,Matt Olson
669127,539,2011,0.0658510084408678,-0.0042961600957334,0.0490515895562344,0.1106064379013688,100.0,99.9,111.1,111.8,Shea Langeliers
553993,660,2612,0.0687173260274395,-0.0138170901564834,0.0554343320172779,0.110334567888234,102.8,95.8,112.4,111.7,Eugenio Suárez
681393,204,793,0.0939763473394458,-0.0495385962725344,0.0656698408315024,0.1101075918984137,127.5,80.3,114.4,111.7,Connor Norby
673548,584,2509,0.0654866373826625,-0.0190197991070593,0.0621509718440324,0.1086178101196357,99.7,93.6,113.7,111.4,Seiya Suzuki
680776,748,2867,0.0632275791600511,0.011925010201998,0.0336763184377877,0.1088289077998369,97.5,107.0,108.1,111.4,Jarren Duran
605141,594,2348,0.0652892783667235,0.0492529689960745,-0.0062941074126298,0.1082481399501682,99.5,123.2,100.2,111.3,Mookie Betts
502671,673,2794,0.0664075295756396,-0.0182951860263815,0.0599587819216511,0.1080711254709093,100.6,93.9,113.3,111.3,Paul Goldschmidt
672820,368,1377,0.0605421722551957,0.0145858518096274,0.0331886914291994,0.1083167154940225,94.8,108.1,108.0,111.3,Lenyn Sosa
664761,640,2214,0.0711428065139607,0.0359396703948262,0.0005911901250442,0.1076736670338312,105.2,117.4,101.6,111.2,Alec Bohm
682829,695,2751,0.0474162868152872,-0.0071437584531476,0.0670677112121736,0.1073402395743132,82.0,98.7,114.7,111.1,Elly De La Cruz
678877,222,824,0.0495254867747289,-0.0142475800908762,0.0705976975509664,0.105875604234819,84.1,95.6,115.4,110.8,Jhonkensy Noel
661388,687,2722,0.079814361092119,-0.0020256928073037,0.0278818314488698,0.1056704997336851,113.7,100.9,107.0,110.8,William Contreras
686668,614,2196,0.0808607743535177,-0.0093088425784657,0.0340448532006403,0.1055967849756923,114.7,97.8,108.2,110.8,Brenton Doyle
660670,224,913,0.0867853624815989,-0.026184405836972,0.0447223897367017,0.1053233463813285,120.5,90.5,110.3,110.7,Ronald Acuña
681297,579,2370,0.0581888542280284,-0.0221701191107567,0.0683774107398807,0.1043961458571524,92.5,92.2,114.9,110.5,Colton Cowser
663698,286,1140,0.0506964943573604,-0.0002311997465132,0.0529977314247391,0.1034630260355864,85.2,101.7,111.9,110.3,Joey Bart
691406,176,629,0.0509844510525149,0.0330874904042782,0.0186438671169323,0.1027158085737255,85.5,116.1,105.1,110.2,Junior Caminero
656811,498,1943,0.0610146701918597,0.034583056560796,0.006836999951902,0.1024347267045579,95.3,116.8,102.8,110.1,Ryan O'Hearn
663616,404,1599,0.0614477649735982,0.0116352596652356,0.0286939173461462,0.1017769419849801,95.7,106.8,107.1,110.0,Trevor Larnach
669065,217,854,0.0733759779741242,-0.0301535284691099,0.058569865414834,0.1017923149198483,107.4,88.7,113.0,110.0,Kyle Stowers
656305,651,2724,0.0675477478856134,-0.0125317034565616,0.0464865525249868,0.1015025969540386,101.7,96.4,110.6,109.9,Matt Chapman
681624,464,1796,0.0766222395010417,-0.0076615030322219,0.0323974295275582,0.101358165996378,110.6,98.5,107.9,109.9,Andy Pages
624585,587,2410,0.0655885254102594,-0.0140438755275011,0.0501001085621323,0.1016447584448906,99.8,95.7,111.3,109.9,Jorge Soler
694192,581,2138,0.0612297562384378,0.0120369002225906,0.0280427974190781,0.1013094538801066,95.5,107.0,107.0,109.9,Jackson Chourio
676475,607,2152,0.0747443703685988,0.0259910159847779,-0.0006906695569847,0.100044716796392,108.7,113.1,101.3,109.6,Alec Burleson
621493,678,2648,0.0705747192717954,-0.0037882549581715,0.0321273086539755,0.0989137729675993,104.6,100.2,107.8,109.4,Taylor Ward
663457,403,1655,0.0496923712152627,0.0255327310124145,0.0240651427953444,0.0992902450230216,84.2,112.9,106.2,109.4,Lars Nootbaar
650490,634,2511,0.0684860333055693,0.0297520560416871,-0.0001813648810817,0.0980567244661747,102.6,114.7,101.4,109.2,Yandy Díaz
663853,217,830,0.0762619216166553,-0.0112038536647335,0.0325058274597285,0.0975638954116503,110.2,96.9,107.9,109.1,Romy Gonzalez
642715,700,2785,0.0795476282898211,-0.0219656344020145,0.0397565750313168,0.0973385689191234,113.4,92.3,109.3,109.0,Willy Adames
700250,184,756,0.077484002852978,-0.0296156146459103,0.0467611252920278,0.0946295134990955,111.4,89.0,110.7,108.5,Ben Rice
669004,468,1909,0.084116058485228,-0.0248542663224513,0.0351133092653463,0.0943751014281231,117.9,91.0,108.4,108.4,Mj Melendez
693304,395,1402,0.0862823608234843,-0.0003168974797087,0.0077225363396273,0.0936879996834029,120.0,101.7,103.0,108.3,Nick Gonzales
670042,463,1739,0.0773171098287624,-0.0289193534565231,0.0454954744044386,0.0938932307766779,111.2,89.3,110.4,108.3,Luke Raley
656537,172,609,0.0647488687607553,-0.0188430947047978,0.047831331122639,0.0937371051785964,98.9,93.6,110.9,108.3,Derek Hill
666971,568,2127,0.0686704271779671,0.0211022224248862,0.0026792712507399,0.0924519208535933,102.8,111.0,102.0,108.0,Lourdes Gurriel
694671,567,2287,0.064376202369222,0.0134599452199332,0.0139604549071281,0.0917966024962835,98.6,107.6,104.2,107.9,Wyatt Langford
518595,346,1368,0.082048061158367,-0.0203566574386894,0.0295737720970854,0.091265175816763,115.9,93.0,107.3,107.8,Travis D'Arnaud
673962,195,714,0.0638169124074241,0.0057809103777145,0.0218166029855273,0.091414425770666,98.0,104.3,105.8,107.8,Josh Jung
641857,661,2781,0.0688455979273479,-0.0331049150874806,0.055485168494982,0.0912258513348492,103.0,87.5,112.4,107.7,Ryan Mcmahon
669016,505,2113,0.0515900903509924,-0.0170362787405798,0.0563730504728407,0.0909268620832533,86.1,94.4,112.6,107.7,Brandon Marsh
656541,164,671,0.0591575131512945,-0.0391556025993979,0.0704122689832548,0.0904141795351514,93.5,84.8,115.3,107.6,Sam Hilliard
677800,468,1904,0.0700714123675838,-0.0204106575529759,0.0406548980532008,0.0903156528678087,104.2,93.0,109.5,107.6,Wilyer Abreu
647304,679,2448,0.0669444807082686,0.0208223086680754,0.00238692430791,0.0901537136842542,101.1,110.8,101.9,107.5,Josh Naylor
657656,322,1241,0.07756514017668,-0.0352955580495492,0.0479875876149072,0.090257169742038,111.5,86.5,110.9,107.5,Ramón Laureano
650559,634,2439,0.0756229407902572,-0.0163489440756743,0.0309787070516062,0.0902527037661891,109.6,94.7,107.6,107.5,Bryan De La Cruz
668904,336,1274,0.0720712695663275,-0.0014510622652491,0.0184041016887471,0.0890243089898255,106.1,101.2,105.1,107.3,Royce Lewis
665161,665,2325,0.0673454501131988,0.0299426007867125,-0.0087291921239925,0.0885588587759188,101.5,114.8,99.8,107.2,Jeremy Peña
666969,642,2557,0.0723755956711186,-0.0154172674444914,0.0314597887368868,0.0884181169635139,106.4,95.1,107.7,107.2,Adolis García
650333,712,2571,0.051958618940603,0.0686842637194317,-0.0318568491075485,0.0887860335524862,86.4,131.6,95.2,107.2,Luis Arráez
678662,707,2562,0.0860403784100546,-0.0261705844813265,0.0283729655284441,0.0882427594571722,119.8,90.5,107.1,107.1,Ezequiel Tovar
543510,238,896,0.0626347589170219,-0.0001603563705218,0.0240592655880521,0.0865336681345523,96.9,101.7,106.2,106.8,James Mccann
672284,453,1770,0.0675367158362549,-0.0221752018396745,0.0415188510323642,0.0868803650289446,101.7,92.2,109.7,106.8,Jarred Kelenic
658668,212,819,0.0704684449902905,0.0063115034976109,0.0094615708449171,0.0862415193328185,104.5,104.5,103.3,106.7,Edward Olivares
682928,606,2269,0.0660005591662594,-0.0009046921519506,0.0212784590468733,0.0863743260611821,100.2,101.4,105.7,106.7,Cj Abrams
666139,386,1669,0.0645957551174533,-0.0277159616163585,0.0486681109218866,0.0855479044229814,98.8,89.8,111.1,106.6,Josh Lowe
514888,697,2510,0.0630515462805932,0.0246271864305478,-0.0022620888804393,0.0854166438307017,97.3,112.5,101.0,106.5,José Altuve
686469,583,2231,0.0559101019902469,0.0367309456097996,-0.0073608527567297,0.0852801948433168,90.3,117.7,100.0,106.5,Vinnie Pasquantino
665862,691,2789,0.0615665522535918,-0.0022081190200556,0.0256429624828903,0.0850013957164265,95.8,100.8,106.5,106.4,Jazz Chisholm
672640,437,1547,0.072470641377226,0.0252902922832596,-0.0127894430366335,0.0849714906238521,106.5,112.8,99.0,106.4,Otto Lopez
571970,362,1519,0.0650585056902462,-0.0347026999976128,0.053972317692115,0.0843281233847484,99.2,86.8,112.1,106.3,Max Muncy
687263,617,2338,0.0666021249966629,0.0017311586871505,0.0158508697038181,0.0841841533876316,100.8,102.6,104.6,106.3,Zach Neto
666176,454,1858,0.0773610014145945,-0.0205808199714839,0.02745903573251,0.0842392171756206,111.3,92.9,106.9,106.3,Jo Adell
664023,662,2728,0.0718249534283469,-0.0267007150667787,0.0380384845473982,0.0831627229089663,105.9,90.2,109.0,106.1,Ian Happ
680977,662,2539,0.0585952558352245,0.0410709393992237,-0.0162957075916238,0.0833704876428244,92.9,119.6,98.3,106.1,Brendan Donovan
686527,195,734,0.05599286069282,-0.0072653249311473,0.0338743514200052,0.0826018871816779,90.4,98.7,108.1,105.9,Dominic Canzone
543309,286,1150,0.0595824441908824,0.0028140135776323,0.0200960058334917,0.0824924636020065,93.9,103.0,105.4,105.9,Kyle Higashioka
645302,306,1043,0.0878210558382528,0.0093786722199002,-0.0159769506424435,0.0812227774157095,121.5,105.9,98.3,105.7,Víctor Robles
683734,624,2352,0.0613868938860826,0.0142418979166662,0.0057704038080351,0.081399195610784,95.7,108.0,102.6,105.7,Andrew Vaughn
668670,380,1432,0.0713544029064662,-0.0156994004468387,0.0247830787284783,0.0804380811881058,105.4,95.0,106.4,105.5,Jake Rogers
502054,495,1978,0.0625253418419357,0.0204392285552887,-0.0022720221310967,0.0806925482661277,96.8,110.7,101.0,105.5,Tommy Pham
666135,185,706,0.0683044985378616,-0.0115175956436419,0.0235150260700976,0.0803019289643173,102.4,96.8,106.1,105.5,Alex Kirilloff
808982,165,598,0.0479666531986209,0.0734796005295175,-0.0418715656835436,0.0795746880445948,82.5,133.7,93.2,105.3,Jung Hoo Lee
602104,310,1178,0.0900837589236834,0.0031888606484504,-0.0139739384979883,0.0792986810741454,123.7,103.2,98.7,105.3,Ramón Urías
666624,614,2363,0.0724286326590065,-0.0076986163198557,0.0137746014828028,0.0785046178219535,106.5,98.5,104.2,105.1,Christopher Morel
608324,656,2466,0.0719312431130336,0.0390357259004043,-0.0321692639715801,0.0787977050418577,106.0,118.7,95.1,105.1,Alex Bregman
650391,348,1201,0.0684355477477871,0.0272320380392404,-0.0180708205493151,0.0775967652377124,102.6,113.6,97.9,104.9,Eloy Jiménez
607208,571,2167,0.0787083226513565,0.0047261688260981,-0.0064430816822726,0.076991409795182,112.6,103.9,100.2,104.8,Trea Turner
595777,700,2868,0.0785442838085568,0.000771959780898,-0.0021804041328618,0.077135839456593,112.4,102.1,101.0,104.8,Jurickson Profar
666182,358,1265,0.0735452247453928,0.0200230083100217,-0.0169226184137709,0.0766456146416436,107.5,110.5,98.1,104.7,Bo Bichette
677588,172,680,0.0586904111085191,0.0033084950100478,0.0148154592780697,0.0768143653966367,93.0,103.2,104.4,104.7,José Tena
608701,307,1202,0.0735740525757263,-0.012421695422172,0.0152400940021939,0.0763924511557483,107.6,96.4,104.5,104.6,Rob Refsnyder
657557,485,1862,0.0925952566436995,-0.045507784275793,0.0280138512328658,0.0751013236007722,126.2,82.1,107.0,104.4,Paul Dejong
669224,485,1904,0.0751904219237713,-0.0117921476408766,0.0112786768896368,0.0746769511725315,109.2,96.7,103.7,104.3,Austin Wells
607043,746,3070,0.0661270741352887,-0.0097062912358674,0.0183942860260911,0.0748150689255125,100.3,97.6,105.1,104.3,Brandon Nimmo
608070,715,2906,0.0664874598367152,0.0234452572209145,-0.0149652556383093,0.0749674614193204,100.6,112.0,98.5,104.3,José Ramírez
669257,613,2557,0.0691641902603525,0.0001097823822943,0.0053757786373398,0.0746497512799866,103.3,101.9,102.5,104.3,Will Smith
664774,398,1638,0.0628773222725741,-0.0093779603976518,0.0207023225710169,0.0742016844459392,97.1,97.7,105.6,104.2,Lamonte Wade
690993,604,2235,0.0643230414712916,0.0168036649608804,-0.00728696375459,0.073839742677582,98.5,109.1,100.0,104.1,Colt Keith
656896,309,1175,0.0716791539911726,0.0004333641055485,0.0016574366706356,0.0737699547673568,105.7,102.0,101.8,104.1,Emmanuel Rivera
687462,387,1609,0.0663151392418287,0.000309120891137,0.0065237108105856,0.0731479709435514,100.5,101.9,102.8,104.0,Spencer Horwitz
621020,598,2363,0.084874636594091,-0.0217334487534765,0.0102270422000432,0.0733682300406577,118.6,92.4,103.5,104.0,Dansby Swanson
623993,674,2778,0.0591858940549601,0.0139070808824938,-0.0004198077333713,0.0726731672040826,93.5,107.8,101.4,103.9,Anthony Santander
683737,570,2372,0.0700388949152376,-0.0302373785490815,0.0322848045061726,0.0720863208723287,104.1,88.7,107.8,103.7,Michael Busch
681807,435,1700,0.079403356355433,-0.0149558377090705,0.006858141715578,0.0713056603619405,113.3,95.3,102.8,103.6,David Fry
669304,434,1552,0.067414402611278,0.0332098024823399,-0.0294691434531132,0.0711550616405047,101.6,116.2,95.7,103.5,José Miranda
672580,650,2433,0.0607704071070937,0.0422101939494082,-0.0318601228041927,0.0711204782523092,95.1,120.1,95.2,103.5,Maikel García
686681,380,1433,0.0559589243462586,0.0304469597959914,-0.0154581199734162,0.0709477641688338,90.3,115.0,98.4,103.5,Michael Massey
676694,525,1858,0.0655358720201038,0.0169406646706588,-0.0122590402784759,0.0702174964122867,99.7,109.1,99.1,103.4,Jake Meyers
673357,423,1609,0.0644481447305331,-0.0184341926137488,0.0238518794496023,0.0698658315663866,98.7,93.8,106.2,103.3,Luis Robert
630105,689,2857,0.0684024319414338,0.005565726149804,-0.0038802129086779,0.0700879451825598,102.5,104.2,100.7,103.3,Jake Cronenworth
678882,578,2098,0.072793415785478,-0.011085699305642,0.0076762610274921,0.0693839775073281,106.8,97.0,103.0,103.2,Ceddanne Rafaela
680718,229,865,0.0435596881258201,0.0111290939063974,0.0147316857870759,0.0694204678192936,78.2,106.6,104.4,103.2,Addison Barger
593428,494,1922,0.0599500561458193,0.0320652567563213,-0.0226704132618465,0.0693448996402941,94.3,115.7,97.0,103.2,Xander Bogaerts
570482,486,1793,0.0765404223123055,0.0166536543941023,-0.0234931335226349,0.0697009431837728,110.5,109.0,96.8,103.2,Gio Urshela
669003,230,906,0.0763861653854719,-0.0264425777697075,0.0188871935744765,0.068830781190241,110.3,90.3,105.2,103.1,Garrett Mitchell
682998,699,2701,0.049838432681524,0.0310796073109929,-0.0118990481001463,0.0690189918923707,84.4,115.3,99.1,103.1,Corbin Carroll
543807,638,2395,0.0889723314921899,0.0007668297522449,-0.0212438040663633,0.0684953571780715,122.6,102.1,97.3,103.0,George Springer
696100,225,832,0.0773565747119479,-0.026416071941884,0.0176961898693282,0.0686366926393921,111.3,90.4,105.0,103.0,Hunter Goodman
672386,403,1566,0.0645970605858041,0.0283872375795363,-0.024737618434721,0.0682466797306193,98.8,114.1,96.6,102.9,Alejandro Kirk
665839,237,974,0.0575974820157426,0.0021434793299171,0.0084369573181409,0.0681779186638007,92.0,102.7,103.1,102.9,Enmanuel Valdez
663993,567,2356,0.0586864414686813,0.002785239851105,0.0065361244468895,0.0680078057666759,93.0,103.0,102.8,102.9,Nathaniel Lowe
641355,563,2081,0.0519070931199454,0.0325718855307331,-0.0168417568702426,0.0676372217804359,86.4,115.9,98.2,102.8,Cody Bellinger
680757,596,2373,0.052978976950058,0.0565732723470839,-0.0420615610610939,0.0674906882360479,87.4,126.3,93.2,102.8,Steven Kwan
664913,410,1587,0.0708118958160516,-0.0080076390280574,0.0045829609614212,0.0673872177494154,104.9,98.3,102.4,102.8,Seth Brown
663898,558,2137,0.0785785854427837,-0.0080665683695359,-0.0035775498923969,0.0669344671808508,112.5,98.3,100.8,102.7,Brendan Rodgers
672356,173,622,0.0830668816687118,-0.0374200540973239,0.021677564738747,0.0673243923101349,116.9,85.6,105.7,102.7,Gabriel Arias
657041,580,2283,0.070906779889563,-0.0107060225420095,0.0071162168309872,0.0673169741785407,105.0,97.2,102.9,102.7,Lane Thomas
444482,274,1059,0.0692928867133877,0.0077469277915792,-0.0104820933312996,0.0665577211736674,103.4,105.2,99.4,102.6,David Peralta
608385,546,2226,0.0753513803379904,-0.0067536476635352,-0.0029773448363956,0.0656203878380594,109.3,98.9,100.9,102.4,Jesse Winker
642708,358,1243,0.0670230816559134,0.0159951962119087,-0.0173669247727754,0.0656513530950466,101.2,108.7,98.0,102.4,Amed Rosario
572138,410,1644,0.0494991563344502,0.0102979569653484,0.0057676229961307,0.0655647362959294,84.0,106.3,102.6,102.4,Jon Singleton
608348,334,1245,0.0741747349098453,0.0236823980059355,-0.0326375634005454,0.0652195695152354,108.2,112.1,95.0,102.3,Carson Kelly
676391,463,1480,0.0589365436624114,0.0589604431929904,-0.0528279045411324,0.0650690823142694,93.3,127.4,91.1,102.3,Ernie Clement
663697,638,2652,0.0579983979108189,0.007508280031459,-0.0008767701384461,0.0646299078038317,92.3,105.1,101.3,102.2,Jonathan India
676369,229,898,0.0822579992090872,-0.0146182618330056,-0.0036215586394059,0.0640181787366755,116.1,95.5,100.8,102.1,Nelson Velázquez
807799,428,1611,0.0589039543164769,0.0412848693583201,-0.0360399149254926,0.0641489087493044,93.2,119.7,94.4,102.1,Masataka Yoshida
691718,410,1418,0.0762859274787304,-0.0114136965445863,-0.0012693300595019,0.0636029008746421,110.2,96.9,101.2,102.0,Pete Crow-Armstrong
666160,425,1561,0.064979256486913,-0.0084673515439968,0.007284332048945,0.0637962369918612,99.2,98.1,102.9,102.0,Mickey Moniak
605170,283,1068,0.0599749513344095,0.0135829512858168,-0.0104202746682454,0.063137627951981,94.3,107.7,99.4,101.9,Víctor Caratini
641343,352,1530,0.0804318788525872,-0.0551454502468628,0.0379283240253385,0.0632147526310629,114.3,77.9,108.9,101.9,Jake Bauers
657077,689,2605,0.0518544359967363,0.0436075942419887,-0.0326490280059533,0.0628130022327717,86.3,120.7,95.0,101.8,Alex Verdugo
543760,722,2651,0.0905538969216116,0.0205996861885797,-0.0487079196212404,0.0624456634889508,124.2,110.7,91.9,101.7,Marcus Semien
605137,618,2302,0.06998730978674,0.0112913212470973,-0.0191698065113812,0.062108824522456,104.1,106.7,97.7,101.7,Josh Bell
663886,515,1945,0.0671378419937936,0.0070669831668569,-0.0119453935501193,0.0622594316105312,101.3,104.9,99.1,101.7,Tyler Stephenson
