game_pk,game_date,pitcher,actual,player_name,data_quality_tag,xfp_rp3_per_start,xfp_rp3_sigma,xfp_rp3_sigma_raw,xfp_rp3_p25,xfp_rp3_p75,snap_date,tier,gap_days,gap_bucket,err,p10,p90,p25_rc,p75_rc
823614,2026-06-23,673540,-4.9,"Senga, Kodai",data_driven_thin,9.364592713364852,8.56485059930097,3.553879916722394,3.587600984136349,15.141584442593356,2026-06-22,T2_mid,1,1-2d,-14.264592713364852,-1.6121198146992715,20.341305241428977,4.5457226083590605,16.09970606681607
822799,2026-06-23,663567,8.4,"Lambert, Peter",data_driven_full,9.046471399148905,8.56485059930097,3.553879916722394,3.2694796699204005,14.823463128377409,2026-06-22,T2_mid,1,1-2d,-0.6464713991489042,-1.9302411289152186,20.023183927213026,4.227601294143112,15.78158475260012
823365,2026-06-23,656605,9.8,"Keller, Mitch",data_driven_full,8.709549727882411,8.56485059930097,3.553879916722394,2.932557998653907,14.486541457110915,2026-06-22,T2_mid,1,1-2d,1.0904502721175895,-2.267162800181712,19.686262255946534,3.8906796228766187,15.444663081333626
824501,2026-06-23,666157,16.2,"Lodolo, Nick",data_driven_thin,8.593453647843873,9.099632921384252,3.7757812951801872,2.455751242370196,14.731156053317552,2026-06-22,T3_low,1,1-2d,7.606546352156126,-3.0686359042021856,20.25554319988993,3.4138728665929077,15.689277677540263
822963,2026-06-23,663556,12.8,"McClanahan, Shane",data_driven_full,11.612418614254118,8.63878910076711,3.584559792849423,5.785555365786703,17.439281862721533,2026-06-22,T1_high,1,1-2d,1.187581385745883,0.5409465027109892,22.683890725797248,6.743676990009414,18.397403486944246
822963,2026-06-23,679883,12.5,Luinder Avila,data_driven_thin,7.331952107618175,9.099632921384252,3.7757812951801872,1.194249702144497,13.469654513091854,2026-06-22,T3_low,1,1-2d,5.168047892381825,-4.3301374444278835,18.994041659664234,2.1523713263672084,14.427776137314565
823365,2026-06-23,669923,12.8,"Kirby, George",data_driven_full,11.767209829024058,8.169626859231757,3.3898866635816414,6.256796512472238,17.277623145575877,2026-06-22,T1_high,1,1-2d,1.032790170975943,1.2970160462326366,22.23740361181548,7.2149181366949495,18.23574476979859
824262,2026-06-23,663554,7.7,"Mize, Casey",data_driven_full,11.757952079625484,8.63878910076711,3.584559792849423,5.931088831158069,17.5848153280929,2026-06-22,T1_high,1,1-2d,-4.057952079625484,0.6864799680823559,22.829424191168613,6.8892104553807805,18.542936952315614
824262,2026-06-23,607074,8.6,"Rodón, Carlos",data_driven_thin,11.275893882125692,8.63878910076711,3.584559792849423,5.449030633658277,17.102757130593105,2026-06-22,T1_high,1,1-2d,-2.675893882125692,0.20442177058256306,22.34736599366882,6.407152257880988,18.060878754815818
822718,2026-06-23,676571,4.3,"Poulin, PJ",data_driven_thin,6.056599363885633,9.099632921384252,3.7757812951801872,0.0,12.19430176935931,2026-06-22,T3_low,1,1-2d,-1.7565993638856332,-5.6054901881604255,17.718688915931693,0.9581216242227115,13.152423393582021
822718,2026-06-23,666200,16.0,"Luzardo, Jesús",data_driven_full,12.820670643927938,8.169626859231757,3.3898866635816414,7.310257327376118,18.33108396047976,2026-06-22,T1_high,1,1-2d,3.1793293560720617,2.350476861136517,23.29086442671936,8.26837895159883,19.289205584702472
823849,2026-06-23,645261,16.0,"Alcantara, Sandy",data_driven_full,10.16293020671504,8.63878910076711,3.584559792849423,4.336066958247624,15.989793455182454,2026-06-22,T2_mid,1,1-2d,5.837069793284959,-0.9085419048280876,21.23440231825817,5.294188582470335,16.947915079405167
822719,2026-06-24,605400,11.5,"Nola, Aaron",data_driven_full,10.174638818787615,8.774495363809962,3.6408694455643,4.256241695897798,16.093035941677435,2026-06-23,T1_high,1,1-2d,1.3253611812123847,-1.0707544394712318,21.420032077046464,5.21436332012051,17.051157565900148
822798,2026-06-24,702056,14.7,Trey Yesavage,data_driven_full,10.059364135878113,8.774495363809962,3.6408694455643,4.140967012988294,15.97776125876793,2026-06-23,T1_high,1,1-2d,4.6406358641218866,-1.1860291223807344,21.30475739413696,5.099088637211006,16.935882882990644
822798,2026-06-24,681347,17.8,"Burrows, Mike",data_driven_full,8.31936520390245,8.774495363809962,3.6408694455643,2.400968081012631,14.237762326792268,2026-06-23,T2_mid,1,1-2d,9.48063479609755,-2.9260280543563972,19.564758462161297,3.3590897052353426,15.195883951014979
824500,2026-06-24,695076,8.7,"Lowder, Rhett",data_driven_full,7.793955094289693,8.774495363809962,3.6408694455643,1.875557971399874,13.712352217179513,2026-06-23,T3_low,1,1-2d,0.9060449057103064,-3.4514381639691543,19.03934835254854,2.8336795956225855,14.670473841402224
823691,2026-06-24,657746,11.8,"Ryan, Joe",data_driven_full,13.388506692914955,8.774495363809962,3.6408694455643,7.470109570025136,19.306903815804773,2026-06-23,T1_high,1,1-2d,-1.5885066929149545,2.143113434656108,24.633899951173802,8.428231194247848,20.265025440027486
823208,2026-06-24,641816,18.7,"Mahle, Tyler",data_driven_full,9.445562207526583,8.774495363809962,3.6408694455643,3.527165084636766,15.363959330416405,2026-06-23,T2_mid,1,1-2d,9.254437792473416,-1.799831050732264,20.69095546578543,4.485286708859478,16.322080954639116
823041,2026-06-24,669461,-1.4,"Liberatore, Matthew",data_driven_full,7.825948719661122,8.774495363809962,3.6408694455643,1.9075515967713037,13.744345842550942,2026-06-23,T3_low,1,1-2d,-9.225948719661123,-3.419444538597725,19.07134197791997,2.8656732209940152,14.702467466773653
823284,2026-06-24,527048,3.2,"Pérez, Martín",data_driven_full,8.10923029871833,8.774495363809962,3.6408694455643,2.190833175828512,14.027627421608148,2026-06-23,T2_mid,1,1-2d,-4.90923029871833,-3.136162959540517,19.354623556977177,3.1489548000512233,14.98574904583086
824259,2026-06-24,677960,15.8,"Weathers, Ryan",data_driven_full,10.239997510870603,8.774495363809962,3.6408694455643,4.3216003879807845,16.158394633760423,2026-06-23,T1_high,1,1-2d,5.560002489129397,-1.0053957473882438,21.485390769129452,5.2797220122034965,17.116516257983136
823208,2026-06-24,695611,21.5,Gage Jump,data_driven_thin,10.16197943188934,8.774495363809962,3.6408694455643,4.24358230899952,16.080376554779157,2026-06-23,T1_high,1,1-2d,11.33802056811066,-1.0834138263695063,21.407372690148186,5.201703933222232,17.03849817900187
823691,2026-06-24,660271,16.8,"Ohtani, Shohei",data_driven_full,13.130023629126365,8.774495363809962,3.6408694455643,7.211626506236546,19.048420752016185,2026-06-23,T1_high,1,1-2d,3.669976370873636,1.8846303708675176,24.375416887385214,8.169748130459258,20.006542376238897
824259,2026-06-24,669373,16.8,"Skubal, Tarik",data_driven_full,14.991279409125852,8.774495363809962,3.6408694455643,9.072882286236034,20.90967653201567,2026-06-23,T1_high,1,1-2d,1.8087205908741488,3.7458861508670047,26.2366726673847,10.031003910458745,21.867798156238383
824500,2026-06-24,675660,11.3,Shane Drohan,data_driven_thin,9.986318210574073,8.774495363809962,3.6408694455643,4.067921087684254,15.90471533346389,2026-06-23,T1_high,1,1-2d,1.313681789425928,-1.2590750476847745,21.23171146883292,5.026042711906966,16.862836957686604
822965,2026-06-24,643377,15.5,"Jax, Griffin",data_driven_full,9.62480450612296,8.774495363809962,3.6408694455643,3.706407383233141,15.543201629012778,2026-06-23,T2_mid,1,1-2d,5.87519549387704,-1.6205887521358875,20.870197764381807,4.664529007455853,16.50132325323549
823850,2026-06-24,691587,11.4,"Pérez, Eury",data_driven_full,11.396966050777127,8.774495363809962,3.6408694455643,5.47856892788731,17.31536317366695,2026-06-23,T1_high,1,1-2d,0.0030339492228730336,0.15157279251828015,22.642359309035974,6.436690552110022,18.27348479788966
823850,2026-06-24,594798,17.8,"deGrom, Jacob",data_driven_full,14.425867126652497,8.774495363809962,3.6408694455643,8.507470003762677,20.34426424954232,2026-06-23,T1_high,1,1-2d,3.374132873347504,3.1804738683936495,25.671260384911342,9.465591627985388,21.302385873765033
823613,2026-06-24,690997,5.8,"McLean, Nolan",data_driven_full,11.077750303191769,8.774495363809962,3.6408694455643,5.159353180301948,16.996147426081585,2026-06-23,T1_high,1,1-2d,-5.277750303191769,-0.1676429550670786,22.323143561450614,6.11747480452466,17.954269050304298
822965,2026-06-24,702070,-0.5,"Cameron, Noah",data_driven_full,10.02256068209364,8.774495363809962,3.6408694455643,4.10416355920382,15.94095780498346,2026-06-23,T1_high,1,1-2d,-10.52256068209364,-1.2228325761652066,21.267953940352488,5.062285183426532,16.89907942920617
823611,2026-06-24,640455,-0.1,"Manaea, Sean",data_driven_thin,9.142849032293253,8.774495363809962,3.6408694455643,3.2244519094034336,15.06124615518307,2026-06-23,T2_mid,1,1-2d,-9.242849032293252,-2.1025442259655946,20.3882422905521,4.182573533626146,16.019367779405783
823611,2026-06-24,684007,8.6,"Imanaga, Shota",data_driven_full,12.58310053851087,8.774495363809962,3.6408694455643,6.664703415621051,18.501497661400688,2026-06-23,T1_high,1,1-2d,-3.98310053851087,1.3377072802520225,23.828493796769717,7.622825039843763,19.4596192856234
823613,2026-06-24,665871,8.5,"Assad, Javier",data_driven_thin,7.311118393747713,8.774495363809962,3.6408694455643,1.3927212708578942,13.229515516637532,2026-06-23,T3_low,1,1-2d,1.188881606252287,-3.934274864511134,18.55651165200656,2.3508428950806057,14.187637140860243
824341,2026-06-24,607536,-0.2,"Freeland, Kyle",data_driven_full,7.712456700843892,8.774495363809962,3.6408694455643,1.794059577954073,13.63085382373371,2026-06-23,T3_low,1,1-2d,-7.912456700843892,-3.5329365574149554,18.957849959102738,2.7521812021767844,14.588975447956422
824341,2026-06-24,624133,18.8,"Suarez, Ranger",data_driven_full,10.702334143609784,8.774495363809962,3.6408694455643,4.783937020719965,16.620731266499604,2026-06-23,T1_high,1,1-2d,8.097665856390217,-0.5430591146490631,21.947727401868633,5.742058644942677,17.578852890722317
824018,2026-06-24,667755,-4.1,"Soriano, José",data_driven_full,11.65605249430572,8.774495363809962,3.6408694455643,5.7376553714159,17.574449617195537,2026-06-23,T1_high,1,1-2d,-15.75605249430572,0.4106592360468735,22.90144575256457,6.695776995638612,18.53257124141825
824018,2026-06-24,694346,9.2,Trey Gibson,data_driven_thin,7.216227258168892,8.774495363809962,3.6408694455643,1.2978301352790735,13.13462438105871,2026-06-23,T3_low,1,1-2d,1.9837727418311069,-4.029166000089955,18.46162051642774,2.255951759501785,14.092746005281422
823367,2026-06-24,677952,22.8,"Ashcraft, Braxton",data_driven_full,12.215289857611998,8.774495363809962,3.6408694455643,6.296892734722179,18.133686980501817,2026-06-23,T1_high,1,1-2d,10.584710142388003,0.9698965993531505,23.460683115870843,7.255014358944891,19.09180860472453
823367,2026-06-24,693433,-0.8,"Woo, Bryan",data_driven_full,13.467031550388707,8.774495363809962,3.6408694455643,7.548634427498889,19.385428673278525,2026-06-23,T1_high,1,1-2d,-14.267031550388708,2.2216382921298603,24.712424808647555,8.5067560517216,20.34355029750124
824583,2026-06-24,676440,17.8,"Bibee, Tanner",data_driven_full,10.999296414822432,8.774495363809962,3.6408694455643,5.080899291932615,16.917693537712253,2026-06-23,T1_high,1,1-2d,6.800703585177569,-0.24609684343641547,22.24468967308128,6.0390209161553265,17.875815161934966
824747,2026-06-25,693645,17.5,"Schlittler, Cam",data_driven_full,14.575467796048573,8.77484067431272,3.641012727930589,8.656837761224644,20.4940978308725,2026-06-24,T1_high,1,1-2d,2.9245322039514274,3.329631987849389,25.821303604247756,9.614959385447355,21.452219455095214
824747,2026-06-25,813349,18.8,"Early, Connelly",data_driven_full,8.920964617823396,8.77484067431272,3.641012727930589,3.002334582999466,14.839594652647325,2026-06-24,T2_mid,1,1-2d,9.879035382176605,-2.324871190375788,20.16680042602258,3.9604562072221774,15.797716276870036
823612,2026-06-25,571510,11.4,"Boyd, Matthew",data_driven_thin,11.344289271325946,8.77484067431272,3.641012727930589,5.425659236502017,17.262919306149875,2026-06-24,T1_high,1,1-2d,0.05571072867405391,0.09845346312676284,22.59012507952513,6.383780860724729,18.221040930372588
823612,2026-06-25,642547,17.7,"Peralta, Freddy",data_driven_full,11.013924766724951,8.77484067431272,3.641012727930589,5.095294731901022,16.932554801548882,2026-06-24,T1_high,1,1-2d,6.686075233275048,-0.23191104147423225,22.259760574924137,6.0534163561237335,17.890676425771595
822797,2026-06-25,669022,17.1,"Gore, MacKenzie",data_driven_full,11.19719476506725,8.77484067431272,3.641012727930589,5.27856473024332,17.11582479989118,2026-06-24,T1_high,1,1-2d,5.902805234932751,-0.048641043131933515,22.443030573266434,6.236686354466032,18.073946424113892
822797,2026-06-25,592332,-0.2,"Gausman, Kevin",data_driven_full,12.192042592131234,8.77484067431272,3.641012727930589,6.273412557307304,18.110672626955164,2026-06-24,T1_high,1,1-2d,-12.392042592131233,0.94620678393205,23.43787840033042,7.231534181530016,19.068794251177877
822717,2026-06-25,650911,3.5,"Sánchez, Cristopher",data_driven_full,15.30764580291563,8.77484067431272,3.641012727930589,9.3890157680917,21.22627583773956,2026-06-24,T1_high,1,1-2d,-11.80764580291563,4.061809994716446,26.55348161111481,10.34713739231441,22.184397461962273
822717,2026-06-25,676917,15.8,"Cavalli, Cade",data_driven_full,8.922531877517835,8.77484067431272,3.641012727930589,3.0039018426939057,14.841161912341764,2026-06-24,T2_mid,1,1-2d,6.877468122482165,-2.323303930681348,20.16836768571702,3.962023466916617,15.799283536564475
824258,2026-06-25,675512,21.8,Troy Melton,data_driven_thin,9.083759126226251,8.77484067431272,3.641012727930589,3.1651290914023216,15.002389161050182,2026-06-24,T2_mid,1,1-2d,12.71624087377375,-2.1620766819729322,20.329594934425437,4.1232507156250335,15.960510785272893
823209,2026-06-25,605488,12.6,"Springs, Jeffrey",data_driven_full,7.826344002108419,8.77484067431272,3.641012727930589,1.9077139672844887,13.744974036932348,2026-06-24,T3_low,1,1-2d,4.773655997891581,-3.4194918060907646,19.072179810307603,2.8658355915072002,14.703095661155059
823209,2026-06-25,694738,13.8,"Roupp, Landen",data_driven_full,10.137375943346148,8.77484067431272,3.641012727930589,4.218745908522217,16.056005978170077,2026-06-24,T1_high,1,1-2d,3.6626240566538524,-1.1084598648530353,21.383211751545332,5.176867532744929,17.01412760239279
823366,2026-06-25,682243,18.7,"Miller, Bryce",data_driven_thin,13.619737279551314,8.77484067431272,3.641012727930589,7.701107244727384,19.538367314375243,2026-06-24,T1_high,1,1-2d,5.080262720448685,2.3739014713521307,24.865573087750498,8.659228868950095,20.496488938597956
823366,2026-06-25,696149,11.6,"Chandler, Bubba",data_driven_full,9.586508389957352,8.77484067431272,3.641012727930589,3.667878355133422,15.505138424781284,2026-06-24,T2_mid,1,1-2d,2.0134916100426477,-1.6593274182418316,20.832344198156534,4.625999979356134,16.463260049003996
822961,2026-06-25,607625,-3.5,"Lugo, Seth",data_driven_full,8.610896458470721,8.77484067431272,3.641012727930589,2.6922664236467915,14.52952649329465,2026-06-24,T2_mid,1,1-2d,-12.110896458470721,-2.6349393497284623,19.856732266669905,3.650388047869503,15.487648117517361
824258,2026-06-25,837227,26.8,,data_driven_full,9.97930260480295,8.774495363809962,3.6408694455643,4.060905481913131,15.897699727692768,2026-06-23,T2_mid,2,1-2d,16.82069739519705,-1.2660906534558976,21.224695863061797,5.019027106135843,16.85582135191548
823773,2026-06-26,694819,19.8,"Misiorowski, Jacob",data_driven_full,18.009845745664354,8.77484067431272,3.641012727930589,12.091215710840425,23.928475780488284,2026-06-24,T1_high,2,1-2d,1.790154254335647,6.76400993746517,29.25568155386354,13.049337335063136,24.886597404710997
823773,2026-06-26,607067,10.5,"Rea, Colin",data_driven_full,8.037651547199403,8.77484067431272,3.641012727930589,2.1190215123754728,13.956281582023331,2026-06-24,T3_low,2,1-2d,2.4623484528005974,-3.208184260999781,19.283487355398584,3.0771431365981843,14.914403206246043
823688,2026-06-26,671737,20.1,"Bradley, Taj",data_driven_full,11.12011449605944,8.77484067431272,3.641012727930589,5.20148446123551,17.03874453088337,2026-06-24,T1_high,2,1-2d,8.979885503940562,-0.1257213121397438,22.365950304258625,6.159606085458222,17.996866155106083
823688,2026-06-26,608372,-4.5,"Sugano, Tomoyuki",data_driven_full,5.697288265470962,8.77484067431272,3.641012727930589,0.0,11.615918300294892,2026-06-24,T3_low,2,1-2d,-10.197288265470963,-5.548547542728222,16.943124073670145,0.9581216242227115,12.574039924517603
823039,2026-06-26,700241,17.8,"McGreevy, Michael",data_driven_full,6.732161354470135,8.77484067431272,3.641012727930589,0.8135313196462048,12.650791389294064,2026-06-24,T3_low,2,1-2d,11.067838645529866,-4.513674453729049,17.97799716266932,1.7716529438689164,13.608913013516775
824014,2026-06-26,669372,9.8,"Ginn, J.T.",data_driven_full,9.17834051298636,8.77484067431272,3.641012727930589,3.2597104781624298,15.09697054781029,2026-06-24,T2_mid,2,1-2d,0.6216594870136412,-2.067495295212824,20.42417632118554,4.217832102385142,16.055092172033003
824014,2026-06-26,700712,-2.7,"Ureña, Walbert",data_driven_full,10.463312810742304,8.77484067431272,3.641012727930589,4.544682775918374,16.381942845566233,2026-06-24,T1_high,2,1-2d,-13.163312810742305,-0.7825229974568799,21.709148618941487,5.502804400141086,17.340064469788945
823285,2026-06-26,621111,14.6,"Buehler, Walker",data_driven_full,8.220257997095409,8.77484067431272,3.641012727930589,2.30162796227148,14.13888803191934,2026-06-24,T2_mid,2,1-2d,6.379742002904591,-3.0255778111037746,19.46609380529459,3.2597495864941917,15.09700965614205
823285,2026-06-26,808963,0.2,"Sasaki, Roki",data_driven_full,10.979544645855666,8.77484067431272,3.641012727930589,5.060914611031737,16.898174680679595,2026-06-24,T1_high,2,1-2d,-10.779544645855667,-0.26629116234351713,22.22538045405485,6.019036235254449,17.85629630490231
823206,2026-06-26,686790,6.6,Trevor McDonald,data_driven_full,7.852706206412579,8.77484067431272,3.641012727930589,1.9340761715886488,13.771336241236508,2026-06-24,T3_low,2,1-2d,-1.2527062064125793,-3.3931296017866046,19.098542014611763,2.8921977958113603,14.729457865459219
824582,2026-06-26,689818,17.8,David Sandlin,data_driven_thin,9.061340396437092,8.77484067431272,3.641012727930589,3.142710361613162,14.979970431261023,2026-06-24,T2_mid,2,1-2d,8.738659603562908,-2.184495411762091,20.307176204636278,4.100831985835874,15.938092055483734
823039,2026-06-26,676974,23.1,"Meyer, Max",data_driven_full,11.17977460567232,8.77484067431272,3.641012727930589,5.261144570848392,17.098404640496252,2026-06-24,T1_high,2,1-2d,11.920225394327682,-0.0660612025268641,22.425610413871503,6.2192661950711035,18.056526264718965
824743,2026-06-26,701542,-1.3,"Warren, Will",data_driven_full,9.98819787235546,8.77484067431272,3.641012727930589,4.069567837531529,15.906827907179387,2026-06-24,T1_high,2,1-2d,-11.288197872355461,-1.2576379358437233,21.234033680554646,5.027689461754241,16.8649495314021
823206,2026-06-26,625643,4.9,"López, Reynaldo",data_driven_thin,9.140251630936977,8.77484067431272,3.641012727930589,3.221621596113045,15.058881665760904,2026-06-24,T2_mid,2,1-2d,-4.240251630936976,-2.105584177262207,20.386087439136162,4.179743220335757,16.017003289983617
823610,2026-06-26,554430,21.1,"Wheeler, Zack",data_driven_full,14.13250595784352,8.77484067431272,3.641012727930589,8.21387592301959,20.05113599266745,2026-06-24,T1_high,2,1-2d,6.967494042156481,2.8866701496443365,25.378341766042702,9.1719975472423,21.009257616890164
824255,2026-06-26,672456,20.1,"Montero, Keider",data_driven_full,8.541316168332296,8.77484067431272,3.641012727930589,2.622686133508366,14.459946203156225,2026-06-24,T2_mid,2,1-2d,11.558683831667706,-2.704519639866888,19.78715197653148,3.5808077577310775,15.418067827378936
824255,2026-06-26,681293,-9.1,"Arrighetti, Spencer",data_driven_full,8.900931746957154,8.77484067431272,3.641012727930589,2.982301712133224,14.819561781781085,2026-06-24,T2_mid,2,1-2d,-18.000931746957153,-2.3449040612420298,20.146767555156337,3.9404233363559356,15.777683406003796
823363,2026-06-26,694973,7.5,"Skenes, Paul",data_driven_full,15.327680309497342,8.77484067431272,3.641012727930589,9.409050274673412,21.24631034432128,2026-06-24,T1_high,2,1-2d,-7.827680309497342,4.081844501298159,26.573516117696528,10.367171898896123,22.204431968543993
823363,2026-06-26,671096,10.6,"Abbott, Andrew",data_driven_full,8.726036140065059,8.77484067431272,3.641012727930589,2.807406105241129,14.64466617488899,2026-06-24,T2_mid,2,1-2d,1.8739638599349409,-2.519799668134125,19.971871948264244,3.7655277294638405,15.6027877991117
824824,2026-06-26,669432,20.9,"Rogers, Trevor",data_driven_full,9.625974346706014,8.77484067431272,3.641012727930589,3.707344311882085,15.544604381529943,2026-06-24,T2_mid,2,1-2d,11.274025653293984,-1.6198614614931692,20.871810154905198,4.6654659361047965,16.502726005752656
824824,2026-06-26,674841,6.3,Andrew Alvarez,data_driven_thin,8.81969624160816,8.77484067431272,3.641012727930589,2.90106620678423,14.73832627643209,2026-06-24,T2_mid,2,1-2d,-2.51969624160816,-2.426139566591024,20.065532049807345,3.8591878310069414,15.696447900654801
824743,2026-06-26,801139,27.1,Payton Tolle,data_driven_full,11.34769236114746,8.77484067431272,3.641012727930589,5.429062326323531,17.26632239597139,2026-06-24,T1_high,2,1-2d,15.75230763885254,0.10185655294827711,22.593528169346644,6.387183950546243,18.224444020194102
822796,2026-06-26,543135,26.1,"Eovaldi, Nathan",data_driven_full,12.46712697074882,8.77484067431272,3.641012727930589,6.548496935924891,18.38575700557275,2026-06-24,T1_high,2,1-2d,13.632873029251181,1.2212911625496368,23.712962778948004,7.5066185601476025,19.343878629795462
824423,2026-06-26,676282,22.8,"Cantillo, Joey",data_driven_full,9.866154639234969,8.77484067431272,3.641012727930589,3.947524604411039,15.784784674058898,2026-06-24,T2_mid,2,1-2d,12.933845360765032,-1.3796811689642148,21.111990447434152,4.905646228633751,16.74290629828161
824423,2026-06-26,622491,16.8,"Castillo, Luis",data_driven_full,10.984991100446315,8.77484067431272,3.641012727930589,5.066361065622385,16.903621135270246,2026-06-24,T1_high,2,1-2d,5.8150088995536855,-0.2608447077528684,22.230826908645497,6.024482689845097,17.86174275949296
822962,2026-06-26,607259,13.7,"Martinez, Nick",data_driven_full,8.399066025972584,8.77484067431272,3.641012727930589,2.4804359911486538,14.317696060796514,2026-06-24,T2_mid,2,1-2d,5.300933974027416,-2.8467697822266,19.64490183417177,3.4385576153713653,15.275817685019225
822962,2026-06-26,668678,5.0,"Gallen, Zac",data_driven_full,8.11117244868407,8.77484067431272,3.641012727930589,2.1925424138601395,14.029802483508,2026-06-24,T3_low,2,1-2d,-3.1111724486840693,-3.1346633595151143,19.357008256883255,3.150664038082851,14.987924107730711
822796,2026-06-26,571578,0.3,"Corbin, Patrick",data_driven_full,6.182427933725638,8.77484067431272,3.641012727930589,0.263797898901708,12.101057968549568,2026-06-24,T3_low,2,1-2d,-5.882427933725638,-5.063407874473546,17.428263741924823,1.2219195231244195,13.05917959277228
824421,2026-06-27,669302,15.1,"Gilbert, Logan",data_driven_full,14.01560846851088,8.773775078887864,3.6405705721526407,8.097697177801017,19.933519759220744,2026-06-26,T1_high,1,1-2d,1.0843915314891195,2.7711383274081935,25.260078609613565,9.055818802023728,20.891641383443456
823689,2026-06-27,702474,5.6,Mike Paredes,data_driven_thin,6.617833223104576,8.773775078887864,3.6405705721526407,0.6999219323947115,12.53574451381444,2026-06-26,T3_low,1,1-2d,-1.0178332231045761,-4.626636917998111,17.862303364207264,1.658043556617423,13.49386613803715
823689,2026-06-27,547179,7.7,"Lorenzen, Michael",data_driven_full,7.853230506865136,8.773775078887864,3.6405705721526407,1.9353192161552712,13.771141797575,2026-06-26,T3_low,1,1-2d,-0.1532305068651354,-3.391239634237551,19.097700647967823,2.8934408403779828,14.729263421797711
823770,2026-06-27,690986,17.5,"Harrison, Kyle",data_driven_full,11.950908154023006,8.773775078887864,3.6405705721526407,6.032996863313142,17.86881944473287,2026-06-26,T1_high,1,1-2d,5.549091845976994,0.7064380129203194,23.195378295125693,6.991118487535854,18.826941068955584
823770,2026-06-27,656849,11.7,"Peterson, David",data_driven_full,8.120056552479367,8.773775078887864,3.6405705721526407,2.2021452617695028,14.037967843189232,2026-06-26,T2_mid,1,1-2d,3.579943447520632,-3.1244135886233195,19.364526693582054,3.1602668859922143,14.996089467411943
823038,2026-06-27,669467,4.0,"Pallante, Andre",data_driven_full,9.339657159542762,8.773775078887864,3.6405705721526407,3.4217458688328977,15.257568450252627,2026-06-26,T2_mid,1,1-2d,-5.339657159542762,-1.9048129815599246,20.58412730064545,4.37986749305561,16.21569007447534
823283,2026-06-27,808967,12.8,"Yamamoto, Yoshinobu",data_driven_full,14.150101181668411,8.773775078887864,3.6405705721526407,8.232189890958548,20.068012472378275,2026-06-26,T1_high,1,1-2d,-1.3501011816684105,2.9056310405657246,25.3945713227711,9.190311515181259,21.026134096600988
823207,2026-06-27,657277,26.1,"Webb, Logan",data_driven_full,11.22981139101613,8.773775078887864,3.6405705721526407,5.311900100306265,17.147722681725995,2026-06-26,T1_high,1,1-2d,14.870188608983872,-0.014658750086557149,22.474281532118816,6.270021724528977,18.105844305948708
823207,2026-06-27,693821,1.2,"Elder, Bryce",data_driven_full,9.386824835578862,8.773775078887864,3.6405705721526407,3.4689135448689976,15.304736126288727,2026-06-26,T2_mid,1,1-2d,-8.186824835578863,-1.8576453055238247,20.63129497668155,4.42703516909171,16.26285775051144
824015,2026-06-27,678022,11.5,Jack Perkins,data_driven_thin,10.439330895816171,8.773775078887864,3.6405705721526407,4.521419605106309,16.357242186526037,2026-06-26,T1_high,1,1-2d,1.0606691041838285,-0.8051392452865151,21.683801036918858,5.479541229329021,17.31536381074875
824421,2026-06-27,677944,18.8,"Cecconi, Slade",data_driven_full,8.354089705703835,8.773775078887864,3.6405705721526407,2.4361784149939707,14.272000996413698,2026-06-26,T2_mid,1,1-2d,10.445910294296166,-2.8903804353988516,19.598559846806523,3.394300039216682,15.23012262063641
823038,2026-06-27,687473,10.0,"Gusto, Ryan",data_driven_thin,7.023512500807737,8.773775078887864,3.6405705721526407,1.1056012100978725,12.9414237915176,2026-06-26,T3_low,1,1-2d,2.976487499192263,-4.22095764029495,18.26798264191042,2.063722834320584,13.899545415740311
824825,2026-06-27,656492,27.1,"Griffin, Foster",data_driven_full,9.567519978006343,8.773775078887864,3.6405705721526407,3.649608687296481,15.485431268716209,2026-06-26,T2_mid,1,1-2d,17.532480021993656,-1.6769501630963433,20.81199011910903,4.607730311519193,16.44355289293892
824015,2026-06-27,672282,15.7,"Detmers, Reid",data_driven_full,11.654400316882176,8.773775078887864,3.6405705721526407,5.73648902617231,17.572311607592038,2026-06-26,T1_high,1,1-2d,4.045599683117823,0.40993017577948976,22.898870457984863,6.694610650395022,18.53043323181475
824825,2026-06-27,687064,11.5,"Young, Brandon",data_driven_full,7.009888597315575,8.773775078887864,3.6405705721526407,1.0919773066057106,12.92779988802544,2026-06-26,T3_low,1,1-2d,4.490111402684425,-4.234581543787112,18.25435873841826,2.050098930828422,13.885921512248151
824257,2026-06-27,678906,-4.9,Kai-Wei Teng,data_driven_full,8.488582297660976,8.773775078887864,3.6405705721526407,2.570671006951112,14.40649358837084,2026-06-26,T2_mid,1,1-2d,-13.388582297660976,-2.7558878434417107,19.733052438763664,3.5287926311738236,15.36461521259355
824745,2026-06-27,687562,16.9,Jake Bennett,data_driven_thin,8.075450872439914,8.773775078887864,3.6405705721526407,2.15753958173005,13.99336216314978,2026-06-26,T3_low,1,1-2d,8.824549127560084,-3.1690192686627725,19.3199210135426,3.1156612059527613,14.95148378737249
824745,2026-06-27,543037,6.6,"Cole, Gerrit",data_driven_thin,10.641370093366731,8.773775078887864,3.6405705721526407,4.723458802656869,16.5592813840766,2026-06-26,T1_high,1,1-2d,-4.041370093366732,-0.6031000477359552,21.88584023446942,5.681580426879581,17.51740300829931
