pitcher,player_name,pitch_type,pitch_group,pitches,plv,plv_raw,avg_velo,swing_rate,whiff_rate,e_xwoba_in_play,plv_pctile
694037,"Palencia, Daniel",SL,Breaking,226,5.156897096876996,-0.04992188215661056,88.53982300884955,0.5165421720967005,0.4040205964538698,0.31999062903216025,59.6
453286,"Scherzer, Max",FF,Fastball,812,5.156632440910118,-0.049931482707071304,93.70800492610837,0.5003815908268152,0.2465940700113143,0.366396562024965,59.6
641755,"Kinley, Tyler",SL,Breaking,788,5.156612372728512,-0.04993221069213224,87.37791878172597,0.5451727766841421,0.43191229070911313,0.32507772777490956,59.6
690928,"Dobbins, Hunter",CU,Breaking,112,5.155141326627927,-0.0499855737524318,78.6580357142857,0.4747460697788501,0.3869739310448251,0.3253507820915268,59.5
650893,"Cabrera, Génesis",FF,Fastball,168,5.154500642946296,-0.05000881492884488,95.6565476190476,0.5549603982442053,0.2481968319767243,0.35395820708183523,59.5
608032,"Estévez, Carlos",FF,Fastball,588,5.154305188127867,-0.050015905167048826,95.72602040816325,0.4967166751474668,0.2539635334437134,0.36172561061954495,59.5
673965,"Freeman, Caleb",FF,Fastball,50,5.153964309347321,-0.05002827074479226,96.03399999999998,0.44633505787101313,0.2738872692313647,0.35997485663132134,59.4
656641,"Latz, Jacob",SL,Breaking,290,5.1537883191049225,-0.05003465489408144,84.42379310344826,0.5388195797124217,0.4048201270234474,0.32290395724150917,59.4
641329,"Baker, Bryan",FF,Fastball,524,5.153736575686696,-0.05003653191693328,96.75171755725188,0.5259676633272675,0.2435225858769886,0.349289310924721,59.4
681517,"Leahy, Kyle",SL,Breaking,288,5.153549212296188,-0.050043328633842,91.07430555555551,0.513264720546428,0.40360845712082427,0.335168123104147,59.3
621345,"Minter, A.J.",FC,Fastball,103,5.1531764539517795,-0.05005685066146703,89.32621359223302,0.49532784952310827,0.4657217083130244,0.30645457811937366,59.3
657514,"Bernardino, Brennan",CU,Breaking,219,5.152887083622512,-0.050067347739922705,79.21598173515984,0.4235309342457306,0.4171670118824427,0.29307252640502784,59.3
677020,"Walker, Josh",FF,Fastball,37,5.152006031236432,-0.05009930843210395,93.18648648648647,0.41741079662359676,0.3508648596694246,0.3638203566112631,59.2
650633,"King, Michael",SI,Fastball,363,5.151666073697534,-0.05011164059126629,92.68044077134986,0.419901300538233,0.21439318928016482,0.32078871001880843,59.2
680736,"Wrobleski, Justin",SL,Breaking,291,5.151126095239116,-0.05013122862662799,87.69347079037799,0.5839651439054263,0.3808093631202691,0.3283477613837499,59.2
622253,"Tate, Dillon",ST,Breaking,60,5.151055693033451,-0.05013378250794056,79.2833333333333,0.47489268278868835,0.3567083423185753,0.31432710063697245,59.1
687424,"Maldonado, Anthony",SL,Breaking,67,5.15087029064436,-0.05014050808837236,83.94029850746267,0.4065829482869855,0.5742662505020005,0.2912216017543882,59.1
665152,"Kremer, Dean",FF,Fastball,715,5.150630665191531,-0.0501492006422519,93.32293706293697,0.502524812926212,0.24278771733666435,0.3661434124816415,59.1
