date,pl_name,pl_rank,pl_tier,opp,fetched,src,key,mlbam_id,fp,so,ipf,er,_d,snapshot_date,our_rank,our_proj,data_quality_tag,source,asof_lag_days
2026-06-28,Aaron Civale,24,Do Not Start,@ LAA,2026-06-28,streamers_2026-06-28.json,aaron civale,650644,2.5,2,5.0,4,2026-06-28,2026-06-28,219.0,7.8481355774691375,,logged,0.0
2026-06-28,Jack Flaherty,25,Do Not Start,,2026-06-28,streamers_2026-06-28.json,jack flaherty,656427,20.5,9,5.0,0,2026-06-28,2026-06-28,84.0,10.084344792038214,,logged,0.0
2026-06-28,Sam Aldegheri,26,Do Not Start,,2026-06-28,streamers_2026-06-28.json,sam aldegheri,691951,12.5,4,5.0,1,2026-06-28,2026-06-28,308.0,6.188849019509261,,logged,0.0
2026-06-28,Zack Littell,27,Do Not Start,@ BAL,2026-06-28,streamers_2026-06-28.json,zack littell,641793,10.5,3,5.0,2,2026-06-28,2026-06-28,297.0,6.550312618663815,,logged,0.0
2026-06-28,Tyler Phillips,23,Do Not Start,@ STL,2026-06-28,streamers_2026-06-28.json,tyler phillips,663969,15.19989,1,7.3333,2,2026-06-28,2026-06-28,201.0,8.131883964353285,,logged,0.0
2026-06-28,Connor Prielipp,16,Questionable,,2026-06-28,streamers_2026-06-28.json,connor prielipp,687570,17.799999999999997,10,6.0,2,2026-06-28,2026-06-28,163.0,8.825147120137785,,logged,0.0
2026-06-28,Sonny Gray,12,Probably Start,,2026-06-28,streamers_2026-06-28.json,sonny gray,543243,31.199889999999996,9,7.3333,0,2026-06-28,2026-06-28,68.0,10.65532499685496,,logged,0.0
2026-06-28,Anthony Kay,14,Questionable,,2026-06-28,streamers_2026-06-28.json,anthony kay,641743,-2.899890000000001,2,3.6667,4,2026-06-28,2026-06-28,257.0,7.32255757869978,,logged,0.0
2026-06-28,Merrill Kelly,15,Questionable,@ TBR,2026-06-28,streamers_2026-06-28.json,merrill kelly,518876,2.799999999999997,3,6.0,5,2026-06-28,2026-06-28,240.0,7.58653291376754,,logged,0.0
2026-06-28,Drew Rasmussen,2,Auto-Start,,2026-06-28,streamers_2026-06-28.json,drew rasmussen,656876,18.799999999999997,5,6.0,0,2026-06-28,2026-06-28,19.0,13.150452963223488,,logged,0.0
2026-06-28,Jesús Luzardo,3,Auto-Start,@ NYM,2026-06-28,streamers_2026-06-28.json,jesus luzardo,666200,13.5,6,5.0,1,2026-06-28,2026-06-28,18.0,13.38879580005486,,logged,0.0
2026-06-28,Hunter Brown,4,Auto-Start,@ DET,2026-06-28,streamers_2026-06-28.json,hunter brown,686613,12.799999999999997,4,6.0,2,2026-06-28,2026-06-28,23.0,12.504442842406824,,logged,0.0
2026-06-28,Kyle Bradish,5,Auto-Start,,2026-06-28,streamers_2026-06-28.json,kyle bradish,680694,3.1999999999999993,2,4.0,3,2026-06-28,2026-06-28,43.0,11.408580286080714,,logged,0.0
2026-06-28,Brandon Woodruff,6,Auto-Start,,2026-06-28,streamers_2026-06-28.json,brandon woodruff,605540,21.70011,6,5.6667,0,2026-06-28,2026-06-28,51.0,11.204454196667545,,logged,0.0
2026-06-28,Chris Sale,1,Auto-Start,@ SFG,2026-06-28,streamers_2026-06-28.json,chris sale,519242,18.799999999999997,10,6.0,1,2026-06-28,2026-06-28,9.0,14.28279185784296,,logged,0.0
2026-06-28,Carlos Rodón,8,Probably Start,@ BOS,2026-06-28,streamers_2026-06-28.json,carlos rodon,607074,17.5,6,5.0,0,2026-06-28,2026-06-28,42.0,11.41135109989883,,logged,0.0
2026-06-28,Emerson Hancock,9,Probably Start,@ CLE,2026-06-28,streamers_2026-06-28.json,emerson hancock,676106,14.700109999999999,6,5.6667,1,2026-06-28,2026-06-28,140.0,9.224757884012533,,logged,0.0
2026-06-28,Emmet Sheehan,10,Probably Start,@ SDP,2026-06-28,streamers_2026-06-28.json,emmet sheehan,686218,14.5,5,5.0,1,2026-06-28,2026-06-28,41.0,11.441850707250778,,logged,0.0
2026-06-28,Robbie Ray,11,Probably Start,,2026-06-28,streamers_2026-06-28.json,robbie ray,592662,23.4,2,8.0,0,2026-06-28,2026-06-28,150.0,9.033937170504243,,logged,0.0
2026-06-28,Brady Singer,13,Questionable,@ PIT,2026-06-28,streamers_2026-06-28.json,brady singer,663903,0.2998900000000013,6,4.3333,5,2026-06-28,2026-06-28,191.0,8.305980506682278,,logged,0.0
2026-06-28,Gavin Williams,7,Probably Start,,2026-06-28,streamers_2026-06-28.json,gavin williams,668909,9.5,6,5.0,2,2026-06-28,2026-06-28,33.0,11.978948718878929,,logged,0.0
2026-06-29,Peter Lambert,17,Questionable,,2026-06-28,streamers_2026-06-28.json,peter lambert,663567,6.700109999999999,4,5.6667,4,2026-06-29,2026-06-29,134.0,9.384260355374408,,logged,0.0
2026-06-29,Casey Mize,18,Questionable,@ NYY,2026-06-28,streamers_2026-06-28.json,casey mize,663554,32.099999999999994,10,7.0,0,2026-06-29,2026-06-29,66.0,10.751719567700754,,logged,0.0
2026-06-29,Aaron Nola,19,Questionable,,2026-06-28,streamers_2026-06-28.json,aaron nola,605400,-4.700109999999999,5,4.3333,7,2026-06-29,2026-06-29,82.0,10.13275226578347,,logged,0.0
2026-06-29,Zebby Matthews,20,Questionable,@ HOU,2026-06-28,streamers_2026-06-28.json,zebby matthews,805673,23.099999999999998,7,7.0,1,2026-06-29,2026-06-29,156.0,8.969992368130939,,logged,0.0
2026-06-29,Tyler Mahle,23,Do Not Start,@ ARI,2026-06-28,streamers_2026-06-28.json,tyler mahle,641816,2.2998900000000013,3,4.3333,4,2026-06-29,2026-06-29,102.0,9.888931974222205,,logged,0.0
2026-06-29,Eric Lauer,22,Do Not Start,@ ATH,2026-06-28,streamers_2026-06-28.json,eric lauer,641778,5.799999999999997,2,6.0,3,2026-06-29,2026-06-29,245.0,7.512430005520119,,logged,0.0
2026-06-29,Griffin Canning,24,Do Not Start,@ CHC,2026-06-28,streamers_2026-06-28.json,griffin canning,656288,5.299890000000001,3,4.3333,2,2026-06-29,2026-06-29,196.0,8.170451630813028,,logged,0.0
2026-06-29,Sean Sullivan,25,Do Not Start,,2026-06-28,streamers_2026-06-28.json,sean sullivan,807743,1.400109999999998,5,4.6667,5,2026-06-29,2026-06-29,314.0,6.013591304500124,,logged,0.0
2026-06-29,Miles Mikolas,26,Do Not Start,@ BOS,2026-06-28,streamers_2026-06-28.json,miles mikolas,571945,5.099999999999998,3,7.0,6,2026-06-29,2026-06-29,280.0,6.9055931472890615,,logged,0.0
2026-06-29,Sandy Alcantara,16,Questionable,@ COL,2026-06-28,streamers_2026-06-28.json,sandy alcantara,645261,-0.2998900000000013,3,5.6667,5,2026-06-29,2026-06-29,71.0,10.59461069876087,,logged,0.0
2026-06-29,Ryan Johnson,21,Do Not Start,@ SEA,2026-06-28,streamers_2026-06-28.json,ryan johnson,696270,12.5,3,5.0,1,2026-06-29,2026-06-29,309.0,6.256903047146454,,logged,0.0
2026-06-29,Gage Jump,15,Questionable,,2026-06-28,streamers_2026-06-28.json,gage jump,695611,-0.599890000000002,5,4.6667,5,2026-06-29,2026-06-29,68.0,10.732505070453085,,logged,0.0
2026-06-29,Eduardo Rodriguez,10,Probably Start,,2026-06-28,streamers_2026-06-28.json,eduardo rodriguez,593958,17.099999999999998,1,7.0,1,2026-06-29,2026-06-29,195.0,8.188520636991692,,logged,0.0
2026-06-29,Trey Yesavage,13,Questionable,,2026-06-28,streamers_2026-06-28.json,trey yesavage,702056,19.000109999999996,3,6.6667,1,2026-06-29,2026-06-29,93.0,9.99084820781397,,logged,0.0
2026-06-29,Braxton Ashcraft,2,Auto-Start,@ PHI,2026-06-28,streamers_2026-06-28.json,braxton ashcraft,677952,11.799999999999997,8,6.0,5,2026-06-29,2026-06-29,22.0,12.7329804576849,,logged,0.0
2026-06-29,Shane Baz,14,Questionable,,2026-06-28,streamers_2026-06-28.json,shane baz,669358,17.099999999999998,6,7.0,2,2026-06-29,2026-06-29,138.0,9.25810312434464,,logged,0.0
2026-06-29,Shota Imanaga,4,Auto-Start,,2026-06-28,streamers_2026-06-28.json,shota imanaga,684007,11.89989,4,6.3333,2,2026-06-29,2026-06-29,23.0,12.497368673750625,,logged,0.0
2026-06-29,George Kirby,6,Probably Start,,2026-06-28,streamers_2026-06-28.json,george kirby,669923,21.4,7,8.0,2,2026-06-29,2026-06-29,35.0,11.693023186641584,,logged,0.0
2026-06-29,Parker Messick,3,Auto-Start,,2026-06-28,streamers_2026-06-28.json,parker messick,800048,11.000109999999996,5,6.6667,4,2026-06-29,2026-06-29,52.0,11.125845536657772,,logged,0.0
2026-06-29,Nick Lodolo,8,Probably Start,@ MIL,2026-06-28,streamers_2026-06-28.json,nick lodolo,666157,14.5,4,5.0,0,2026-06-29,2026-06-29,211.0,7.931968977228863,,logged,0.0
2026-06-29,Ranger Suarez,9,Probably Start,,2026-06-28,streamers_2026-06-28.json,ranger suarez,624133,15.799999999999997,8,6.0,3,2026-06-29,2026-06-29,64.0,10.775529185263515,,logged,0.0
2026-06-29,Sean Burke,11,Questionable,@ BAL,2026-06-28,streamers_2026-06-28.json,sean burke,680732,14.599890000000002,8,5.3333,2,2026-06-29,2026-06-29,155.0,8.976603220304536,,logged,0.0
2026-06-29,Robert Gasser,12,Questionable,,2026-06-28,streamers_2026-06-28.json,robert gasser,688107,9.700109999999999,5,5.6667,3,2026-06-29,2026-06-29,115.0,9.71858756597645,,logged,0.0
2026-06-29,Ryan Weathers,7,Probably Start,,2026-06-28,streamers_2026-06-28.json,ryan weathers,677960,-3.4998900000000006,3,1.6667,2,2026-06-29,2026-06-29,89.0,10.06084839508146,,logged,0.0
2026-06-30,Rhett Lowder,23,Do Not Start,@ MIL,2026-06-30,streamers_2026-06-30.json,rhett lowder,695076,-0.599890000000002,8,4.6667,6,2026-06-30,2026-06-30,211.0,7.930492624874734,,logged,0.0
2026-06-30,Bubba Chandler,19,Questionable,@ PHI,2026-06-30,streamers_2026-06-30.json,bubba chandler,696149,6.899889999999999,6,6.3333,5,2026-06-30,2026-06-30,132.0,9.44707452553158,,logged,0.0
2026-06-30,Noah Cameron,20,Do Not Start,,2026-06-30,streamers_2026-06-30.json,noah cameron,702070,-11.899890000000001,0,3.6667,6,2026-06-30,2026-06-30,120.0,9.600265744889027,,logged,0.0
2026-06-30,Eury Pérez,21,Do Not Start,@ COL,2026-06-30,streamers_2026-06-30.json,eury perez,691587,16.599890000000002,8,5.3333,1,2026-06-30,2026-06-30,63.0,10.822070298733951,,logged,0.0
2026-06-30,Matthew Liberatore,22,Do Not Start,@ ATL,2026-06-30,streamers_2026-06-30.json,matthew liberatore,669461,17.5,9,5.0,1,2026-06-30,2026-06-30,217.0,7.846322986261795,,logged,0.0
2026-06-30,Brandon Pfaadt,24,Do Not Start,,2026-06-30,streamers_2026-06-30.json,brandon pfaadt,694297,13.599890000000002,2,5.3333,1,2026-06-30,2026-06-30,190.0,8.307161594108985,,logged,0.0
2026-06-30,Martín Pérez,18,Questionable,,2026-06-30,streamers_2026-06-30.json,martin perez,527048,1.5,1,5.0,4,2026-06-30,2026-06-30,216.0,7.911284169900342,,logged,0.0
2026-06-30,Mike Burrows,26,Do Not Start,,2026-06-30,streamers_2026-06-30.json,mike burrows,681347,2.5,3,5.0,4,2026-06-30,2026-06-30,173.0,8.570740088774096,,logged,0.0
2026-06-30,Trey Gibson,27,Do Not Start,,2026-06-30,streamers_2026-06-30.json,trey gibson,694346,-15.19989,5,2.6667,8,2026-06-30,2026-06-30,221.0,7.798046141922894,,logged,0.0
2026-06-30,Jeffrey Springs,28,Do Not Start,,2026-06-30,streamers_2026-06-30.json,jeffrey springs,605488,-4.400109999999998,2,5.3333,6,2026-06-30,2026-06-30,185.0,8.342682749047484,,logged,0.0
2026-06-30,Erick Fedde,29,Do Not Start,@ BAL,2026-06-30,streamers_2026-06-30.json,erick fedde,607200,5.5,3,5.0,3,2026-06-30,2026-06-30,281.0,6.891739359493188,,logged,0.0
2026-06-30,Tanner Gordon,30,Do Not Start,,2026-06-30,streamers_2026-06-30.json,tanner gordon,685299,0.5,4,5.0,5,2026-06-30,2026-06-30,268.0,7.197767774316776,,logged,0.0
2026-06-30,JP Sears,25,Do Not Start,@ CHC,2026-06-30,streamers_2026-06-30.json,jp sears,676664,-3.599890000000002,4,4.6667,6,2026-06-30,2026-06-30,220.0,7.8,,logged,0.0
2026-06-30,Justin Wrobleski,17,Questionable,@ ATH,2026-06-30,streamers_2026-06-30.json,justin wrobleski,680736,21.099999999999994,11,7.0,3,2026-06-30,2026-06-30,160.0,8.88318842722286,,logged,0.0
2026-06-30,José Soriano,16,Questionable,@ SEA,2026-06-30,streamers_2026-06-30.json,jose soriano,667755,12.5,9,5.0,3,2026-06-30,2026-06-30,43.0,11.478264897520427,,logged,0.0
2026-06-30,Cam Schlittler,2,Auto-Start,,2026-06-30,streamers_2026-06-30.json,cam schlittler,693645,-1.8000000000000007,5,4.0,6,2026-06-30,2026-06-30,4.0,15.031326929402898,,logged,0.0
2026-06-30,Tanner Bibee,15,Questionable,,2026-06-30,streamers_2026-06-30.json,tanner bibee,676440,16.099999999999998,2,7.0,2,2026-06-30,2026-06-30,58.0,10.94010910386108,,logged,0.0
2026-06-30,Cristopher Sánchez,1,Auto-Start,,2026-06-30,streamers_2026-06-30.json,cristopher sanchez,650911,27.099999999999994,9,7.0,0,2026-06-30,2026-06-30,5.0,15.028452050407452,,logged,0.0
2026-06-30,Jacob deGrom,3,Auto-Start,@ CLE,2026-06-30,streamers_2026-06-30.json,jacob degrom,594798,24.099999999999994,9,7.0,2,2026-06-30,2026-06-30,8.0,14.79122631741618,,logged,0.0
2026-06-30,Joe Ryan,4,Auto-Start,@ HOU,2026-06-30,streamers_2026-06-30.json,joe ryan,657746,-2.8000000000000007,5,4.0,6,2026-06-30,2026-06-30,15.0,13.618495150277427,,logged,0.0
2026-06-30,Tarik Skubal,5,Auto-Start,@ NYY,2026-06-30,streamers_2026-06-30.json,tarik skubal,669373,24.799999999999997,9,6.0,1,2026-06-30,2026-06-30,2.0,15.65079680815911,,logged,0.0
2026-06-30,Kevin Gausman,7,Probably Start,,2026-06-30,streamers_2026-06-30.json,kevin gausman,592332,17.799999999999997,7,6.0,1,2026-06-30,2026-06-30,32.0,12.041243981873064,,logged,0.0
2026-06-30,Bryan Woo,6,Auto-Start,,2026-06-30,streamers_2026-06-30.json,bryan woo,693433,16.89989,5,6.3333,2,2026-06-30,2026-06-30,16.0,13.57739379241522,,logged,0.0
2026-06-30,Landen Roupp,9,Probably Start,@ ARI,2026-06-30,streamers_2026-06-30.json,landen roupp,694738,-10.19989,4,2.6667,6,2026-06-30,2026-06-30,94.0,9.98763151015351,,logged,0.0
2026-06-30,Griffin Jax,10,Probably Start,@ KCR,2026-06-30,streamers_2026-06-30.json,griffin jax,643377,13.799999999999997,5,6.0,3,2026-06-30,2026-06-30,110.0,9.78604382727279,,logged,0.0
2026-06-30,Connelly Early,11,Questionable,,2026-06-30,streamers_2026-06-30.json,connelly early,813349,13.2,5,4.0,0,2026-06-30,2026-06-30,129.0,9.467271845468778,,logged,0.0
2026-06-30,Matthew Boyd,12,Questionable,,2026-06-30,streamers_2026-06-30.json,matthew boyd,571510,3.5,2,5.0,3,2026-06-30,2026-06-30,62.0,10.887327439218886,,logged,0.0
2026-06-30,Cade Cavalli,13,Questionable,@ BOS,2026-06-30,streamers_2026-06-30.json,cade cavalli,676917,35.099999999999994,13,7.0,0,2026-06-30,2026-06-30,137.0,9.339620857824013,,logged,0.0
2026-06-30,Brandon Sproat,14,Questionable,,2026-06-30,streamers_2026-06-30.json,brandon sproat,687075,14.599890000000002,7,5.3333,2,2026-06-30,2026-06-30,170.0,8.663813999864793,,logged,0.0
2026-06-30,Nolan McLean,8,Probably Start,@ TOR,2026-06-30,streamers_2026-06-30.json,nolan mclean,690997,19.799999999999997,7,6.0,0,2026-06-30,2026-06-30,48.0,11.296400775696595,,logged,0.0
2026-07-01,J.T. Ginn,20,Do Not Start,,2026-06-30,streamers_2026-06-30.json,jt ginn,669372,13.799999999999997,4,6.0,1,2026-07-01,2026-07-01,152.0,9.069712136967388,,logged,0.0
2026-07-01,Walker Buehler,17,Do Not Start,@ CHC,2026-06-30,streamers_2026-06-30.json,walker buehler,621111,-9.8,6,4.0,9,2026-07-01,2026-07-01,184.0,8.346268084933083,,logged,0.0
2026-07-01,Dean Kremer,18,Do Not Start,,2026-06-30,streamers_2026-06-30.json,dean kremer,665152,16.799999999999997,4,6.0,1,2026-07-01,2026-07-01,59.0,10.935493608104736,,logged,0.0
2026-07-01,Michael McGreevy,19,Do Not Start,@ ATL,2026-06-30,streamers_2026-06-30.json,michael mcgreevy,700241,14.799999999999997,3,6.0,2,2026-07-01,2026-07-01,292.0,6.648913212558854,,logged,0.0
2026-07-01,Trevor McDonald,21,Do Not Start,@ ARI,2026-06-30,streamers_2026-06-30.json,trevor mcdonald,686790,23.799999999999997,5,6.0,0,2026-07-01,2026-07-01,235.0,7.654752179456572,,logged,0.0
2026-07-01,Will Warren,11,Questionable,,2026-06-30,streamers_2026-06-30.json,will warren,701542,15.599890000000002,7,5.3333,2,2026-07-01,2026-07-01,87.0,10.091182788118124,,logged,0.0
2026-07-01,Reynaldo López,23,Do Not Start,,2026-06-30,streamers_2026-06-30.json,reynaldo lopez,625643,17.5,6,5.0,1,2026-07-01,2026-07-01,135.0,9.403121131145454,,logged,0.0
2026-07-01,Noah Schultz,25,Do Not Start,@ BAL,2026-06-30,streamers_2026-06-30.json,noah schultz,702273,9.299890000000001,7,4.3333,3,2026-07-01,2026-07-01,215.0,7.914613567267992,,logged,0.0
2026-07-01,Zac Gallen,26,Do Not Start,,2026-06-30,streamers_2026-06-30.json,zac gallen,668678,2.7001099999999987,4,5.6667,6,2026-07-01,2026-07-01,206.0,7.9801503395841245,,logged,0.0
2026-07-01,Kyle Freeland,28,Do Not Start,,2026-06-30,streamers_2026-06-30.json,kyle freeland,607536,12.5,7,5.0,2,2026-07-01,2026-07-01,228.0,7.750713598126681,,logged,0.0
2026-07-01,Taj Bradley,16,Questionable,@ HOU,2026-06-30,streamers_2026-06-30.json,taj bradley,671737,18.5,11,5.0,1,2026-07-01,2026-07-01,50.0,11.33657898352362,,logged,0.0
2026-07-01,Seth Lugo,22,Do Not Start,,2026-06-30,streamers_2026-06-30.json,seth lugo,607625,10.799999999999997,7,6.0,3,2026-07-01,2026-07-01,186.0,8.325480183665617,,logged,0.0
2026-07-01,Tatsuya Imai,15,Questionable,,2026-06-30,streamers_2026-06-30.json,tatsuya imai,837227,-12.60011,2,1.3333,5,2026-07-01,2026-07-01,63.0,10.78282168611056,,logged,0.0
2026-07-01,Joey Cantillo,8,Questionable,,2026-06-30,streamers_2026-06-30.json,joey cantillo,676282,7.5,4,5.0,2,2026-07-01,2026-07-01,103.0,9.854476219159716,,logged,0.0
2026-07-01,Troy Melton,13,Questionable,@ NYY,2026-06-30,streamers_2026-06-30.json,troy melton,675512,24.89989,7,6.3333,0,2026-07-01,2026-07-01,111.0,9.767657223208923,,logged,0.0
2026-07-01,Colin Rea,12,Questionable,,2026-06-30,streamers_2026-06-30.json,colin rea,607067,6.5,5,5.0,2,2026-07-01,2026-07-01,208.0,7.967541043314916,,logged,0.0
2026-07-01,Andrew Abbott,10,Questionable,@ MIL,2026-06-30,streamers_2026-06-30.json,andrew abbott,671096,5.5,3,5.0,2,2026-07-01,2026-07-01,177.0,8.492838864875235,,logged,0.0
2026-07-01,Freddy Peralta,9,Questionable,@ TOR,2026-06-30,streamers_2026-06-30.json,freddy peralta,642547,-2.8000000000000007,4,4.0,5,2026-07-01,2026-07-01,57.0,10.993291219294472,,logged,0.0
2026-07-01,Max Meyer,7,Probably Start,@ COL,2026-06-30,streamers_2026-06-30.json,max meyer,676974,16.799999999999997,5,6.0,1,2026-07-01,2026-07-01,44.0,11.517706219124344,,logged,0.0
2026-07-01,Payton Tolle,6,Probably Start,,2026-06-30,streamers_2026-06-30.json,payton tolle,801139,-7.100000000000001,5,3.0,6,2026-07-01,2026-07-01,53.0,11.23722019949931,,logged,0.0
2026-07-01,Shane McClanahan,5,Probably Start,@ KCR,2026-06-30,streamers_2026-06-30.json,shane mcclanahan,663556,20.799999999999997,4,6.0,0,2026-07-01,2026-07-01,51.0,11.274988491686942,,logged,0.0
2026-07-01,MacKenzie Gore,4,Probably Start,@ CLE,2026-06-30,streamers_2026-06-30.json,mackenzie gore,669022,5.5,7,5.0,5,2026-07-01,2026-07-01,55.0,11.220482294393038,,logged,0.0
2026-07-01,Zack Wheeler,3,Auto-Start,,2026-06-30,streamers_2026-06-30.json,zack wheeler,554430,7.400109999999998,10,4.6667,4,2026-07-01,2026-07-01,11.0,13.990814973840187,,logged,0.0
2026-07-01,Paul Skenes,1,Auto-Start,@ PHI,2026-06-30,streamers_2026-06-30.json,paul skenes,694973,-4.800000000000001,5,4.0,7,2026-07-01,2026-07-01,4.0,15.411000258639788,,logged,0.0
2026-07-01,Shane Drohan,14,Questionable,,2026-06-30,streamers_2026-06-30.json,shane drohan,675660,14.700109999999999,7,5.6667,2,2026-07-01,2026-07-01,97.0,9.956287353773218,,logged,0.0
2026-07-02,Slade Cecconi,13,Questionable,,2026-07-02,streamers_2026-07-02.json,slade cecconi,677944,-0.5,3,5.0,5,2026-07-02,2026-07-02,184.0,8.380304287141541,,logged,0.0
2026-07-02,Stephen Kolek,8,Questionable,,2026-07-02,streamers_2026-07-02.json,stephen kolek,663568,-4.4,0,2.0,3,2026-07-02,2026-07-02,174.0,8.56449276540256,,logged,0.0
2026-07-02,Ryan Gusto,17,Do Not Start,@ COL,2026-07-02,streamers_2026-07-02.json,ryan gusto,687473,-1.1000000000000014,2,3.0,3,2026-07-02,2026-07-02,276.0,7.003605880359356,,logged,0.0
2026-07-02,Michael Lorenzen,18,Do Not Start,,2026-07-02,streamers_2026-07-02.json,michael lorenzen,547179,-2.7001099999999987,1,4.3333,4,2026-07-02,2026-07-02,217.0,7.862164407657634,,logged,0.0
2026-07-02,Ian Seymour,12,Questionable,@ KCR,2026-07-02,streamers_2026-07-02.json,ian seymour,693855,21.799999999999997,8,6.0,1,2026-07-02,2026-07-02,114.0,9.72591431141173,,logged,0.0
2026-07-02,Randy Vásquez,16,Do Not Start,@ LAD,2026-07-02,streamers_2026-07-02.json,randy vasquez,681190,-6.100000000000001,0,3.0,4,2026-07-02,2026-07-02,275.0,7.086178523670853,,logged,0.0
2026-07-02,Dustin May,11,Questionable,@ ATL,2026-07-02,streamers_2026-07-02.json,dustin may,669160,-13.799890000000001,1,0.6667,5,2026-07-02,2026-07-02,80.0,10.276209217013232,,logged,0.0
2026-07-02,Nathan Eovaldi,4,Auto-Start,,2026-07-02,streamers_2026-07-02.json,nathan eovaldi,543135,12.5,9,5.0,3,2026-07-02,2026-07-02,23.0,12.59423482838912,,logged,0.0
2026-07-02,Walbert Ureña,9,Questionable,@ SEA,2026-07-02,streamers_2026-07-02.json,walbert urena,700712,15.700109999999999,6,5.6667,1,2026-07-02,2026-07-02,67.0,10.544305858562874,,logged,0.0
2026-07-02,Jacob Misiorowski,1,Auto-Start,,2026-07-02,streamers_2026-07-02.json,jacob misiorowski,694819,19.5,10,5.0,1,2026-07-02,2026-07-02,1.0,18.43186907005352,,logged,0.0
2026-07-02,Roki Sasaki,7,Probably Start,,2026-07-02,streamers_2026-07-02.json,roki sasaki,808963,-8.100000000000001,3,3.0,6,2026-07-02,2026-07-02,62.0,10.755335893300902,,logged,0.0
2026-07-02,Framber Valdez,6,Probably Start,@ TEX,2026-07-02,streamers_2026-07-02.json,framber valdez,664285,-3.5,1,5.0,5,2026-07-02,2026-07-02,94.0,9.978005829643456,,logged,0.0
2026-07-02,Davis Martin,5,Probably Start,@ CLE,2026-07-02,streamers_2026-07-02.json,davis martin,663436,-4.000110000000001,0,3.3333,2,2026-07-02,2026-07-02,107.0,9.830201062457126,,logged,0.0
2026-07-02,Bryce Miller,3,Auto-Start,,2026-07-02,streamers_2026-07-02.json,bryce miller,682243,29.099999999999998,8,7.0,0,2026-07-02,2026-07-02,11.0,14.069590040084485,,logged,0.0
2026-07-02,Chase Burns,2,Auto-Start,@ MIL,2026-07-02,streamers_2026-07-02.json,chase burns,695505,13.799999999999997,4,6.0,2,2026-07-02,2026-07-02,15.0,13.599398156046844,,logged,0.0
2026-07-02,Jared Jones,10,Questionable,@ PHI,2026-07-02,streamers_2026-07-02.json,jared jones,683003,13.2,6,4.0,1,2026-07-02,2026-07-02,70.0,10.511560402416556,,logged,0.0
2026-07-03,Jose Cabrera,15,Questionable,,2026-07-02,streamers_2026-07-02.json,jose cabrera,703615,-1.0001100000000012,3,3.3333,3,2026-07-03,2026-07-03,162.0,8.877076792911549,,logged,0.0
2026-07-03,Christian Scott,16,Questionable,@ ATL,2026-07-02,streamers_2026-07-02.json,christian scott,681035,8.2,7,4.0,3,2026-07-03,2026-07-03,82.0,10.222306982969018,,logged,0.0
2026-07-03,Spencer Arrighetti,17,Questionable,,2026-07-02,streamers_2026-07-02.json,spencer arrighetti,681293,18.799999999999997,4,6.0,1,2026-07-03,2026-07-03,150.0,9.106586560035367,,logged,0.0
2026-07-03,Michael King,18,Questionable,@ LAD,2026-07-02,streamers_2026-07-02.json,michael king,650633,15.799999999999997,5,6.0,2,2026-07-03,2026-07-03,84.0,10.192337511858382,,logged,0.0
2026-07-03,Brady Singer,19,Do Not Start,,2026-07-02,streamers_2026-07-02.json,brady singer,663903,10.5,6,5.0,2,2026-07-03,2026-07-03,192.0,8.205031380635738,,logged,0.0
2026-07-03,Grant Holmes,23,Do Not Start,,2026-07-02,streamers_2026-07-02.json,grant holmes,656550,10.5,2,5.0,1,2026-07-03,2026-07-03,96.0,9.959414908504598,,logged,0.0
2026-07-03,Mitch Keller,21,Do Not Start,@ WSH,2026-07-02,streamers_2026-07-02.json,mitch keller,656605,2.799999999999997,1,6.0,5,2026-07-03,2026-07-03,163.0,8.853845462636354,,logged,0.0
2026-07-03,David Peterson,22,Do Not Start,,2026-07-02,streamers_2026-07-02.json,david peterson,656849,-16.89989,3,3.6667,10,2026-07-03,2026-07-03,200.0,8.078456406115833,,logged,0.0
2026-07-03,Tyler Phillips,24,Do Not Start,@ ATH,2026-07-02,streamers_2026-07-02.json,tyler phillips,663969,-6.000110000000001,2,3.3333,5,2026-07-03,2026-07-03,219.0,7.781240536934105,,logged,0.0
2026-07-03,Mike Paredes,25,Do Not Start,@ NYY,2026-07-02,streamers_2026-07-02.json,mike paredes,702474,3.1999999999999993,2,4.0,3,2026-07-03,2026-07-03,302.0,6.5253128924915895,,logged,0.0
2026-07-03,Andre Pallante,20,Do Not Start,@ CHC,2026-07-02,streamers_2026-07-02.json,andre pallante,669467,14.700109999999999,2,5.6667,0,2026-07-03,2026-07-03,143.0,9.243908478326516,,logged,0.0
2026-07-03,Luis Castillo,14,Questionable,,2026-07-02,streamers_2026-07-02.json,luis castillo,622491,13.799999999999997,4,6.0,2,2026-07-03,2026-07-03,60.0,10.925537731817856,,logged,0.0
2026-07-03,Nick Martinez,11,Questionable,@ HOU,2026-07-02,streamers_2026-07-02.json,nick martinez,607259,13.599890000000002,3,5.3333,1,2026-07-03,2026-07-03,168.0,8.714747879409519,,logged,0.0
2026-07-03,Jack Perkins,12,Questionable,,2026-07-02,streamers_2026-07-02.json,jack perkins,678022,-4.899889999999999,8,3.6667,7,2026-07-03,2026-07-03,70.0,10.541814586970398,,logged,0.0
2026-07-03,Shohei Ohtani,1,Auto-Start,,2026-07-02,streamers_2026-07-02.json,shohei ohtani,660271,13.799999999999997,9,6.0,3,2026-07-03,2026-07-03,13.0,13.829736931151574,,logged,0.0
