pitcher,player_name,pitches,plv,plv_std,plv_raw,swing_pct,whiff_pct,cs_pct,xwoba_model,contact_pct,plv_pctile,primary_position,sample_warning
623352,Josh Hader,1235,5.955,1.383,-0.021,0.485,0.415,0.458,0.326,0.585,100.0,P,False
682254,Mason Montgomery,158,5.871,1.489,-0.024,0.52,0.422,0.468,0.331,0.578,99.9,P,True
656629,Michael Kopech,1314,5.799,1.418,-0.027,0.513,0.416,0.463,0.33,0.584,99.7,P,False
656945,Tanner Scott,1265,5.694,1.408,-0.03,0.518,0.405,0.495,0.339,0.595,99.6,P,False
695243,Mason Miller,1037,5.68,1.448,-0.031,0.502,0.401,0.473,0.33,0.599,99.4,P,False
594798,Jacob Degrom,172,5.636,1.208,-0.033,0.527,0.407,0.52,0.33,0.593,99.3,P,True
677053,Andrew Nardi,988,5.626,1.19,-0.033,0.5,0.373,0.454,0.337,0.627,99.2,P,False
672391,Kaleb Ort,366,5.6,1.37,-0.034,0.49,0.377,0.504,0.337,0.623,99.0,P,False
669093,Jeremiah Estrada,1098,5.577,1.387,-0.035,0.525,0.394,0.503,0.328,0.606,98.9,P,False
685801,Hunter Bigge,311,5.545,1.234,-0.036,0.496,0.385,0.474,0.331,0.615,98.8,P,False
681911,Alex Vesia,1227,5.539,1.24,-0.036,0.512,0.392,0.455,0.326,0.608,98.6,P,False
623149,Paul Sewald,661,5.513,1.209,-0.037,0.526,0.373,0.525,0.344,0.627,98.5,P,False
640462,A. J. Puk,1173,5.506,1.424,-0.037,0.503,0.373,0.494,0.337,0.627,98.3,P,False
683004,Jack Leiter,669,5.489,1.306,-0.038,0.468,0.407,0.472,0.335,0.593,98.2,P,False
657697,Vinny Nittoli,209,5.466,1.153,-0.039,0.479,0.39,0.482,0.326,0.61,98.1,P,False
673380,Dedniel Núñez,521,5.459,1.441,-0.039,0.538,0.428,0.529,0.333,0.572,97.9,P,False
518886,Craig Kimbrel,963,5.459,1.424,-0.039,0.466,0.4,0.469,0.347,0.6,97.8,P,False
554340,Yimi García,661,5.458,1.366,-0.039,0.492,0.347,0.483,0.326,0.653,97.7,P,False
643377,Griffin Jax,1085,5.454,1.378,-0.039,0.54,0.405,0.474,0.319,0.595,97.5,P,False
681402,Gus Varland,455,5.451,1.431,-0.039,0.478,0.37,0.537,0.34,0.63,97.4,P,False
547973,Aroldis Chapman,1148,5.451,1.468,-0.039,0.488,0.401,0.492,0.338,0.599,97.2,P,False
579328,Yusei Kikuchi,3006,5.45,1.398,-0.039,0.489,0.375,0.503,0.35,0.625,97.1,P,False
656730,Trevor Megill,696,5.445,1.346,-0.039,0.516,0.37,0.498,0.336,0.63,97.0,P,False
668338,Tyson Miller,945,5.442,1.258,-0.04,0.507,0.392,0.488,0.325,0.608,96.8,P,False
621242,Edwin Díaz,1114,5.442,1.382,-0.04,0.473,0.425,0.452,0.325,0.575,96.7,P,False
663158,Robert Suarez,1040,5.438,1.249,-0.04,0.519,0.326,0.501,0.337,0.674,96.5,P,False
642207,Devin Williams,435,5.427,1.45,-0.04,0.495,0.406,0.447,0.329,0.594,96.4,P,False
669211,Keegan Akin,1254,5.426,1.266,-0.04,0.499,0.355,0.513,0.34,0.645,96.3,P,False
656876,Drew Rasmussen,459,5.419,1.449,-0.04,0.488,0.33,0.5,0.328,0.67,96.1,P,False
656302,Dylan Cease,3383,5.41,1.364,-0.041,0.483,0.409,0.454,0.32,0.591,96.0,P,False
605483,Blake Snell,1773,5.41,1.368,-0.041,0.476,0.411,0.419,0.326,0.589,95.9,P,False
664849,Danny Young,764,5.407,1.419,-0.041,0.379,0.418,0.436,0.294,0.582,95.7,P,False
663574,Tony Santillan,503,5.406,1.278,-0.041,0.51,0.347,0.524,0.348,0.653,95.6,P,False
621381,Matt Strahm,1065,5.406,1.314,-0.041,0.509,0.287,0.533,0.353,0.713,95.4,P,False
683003,Jared Jones,1995,5.405,1.353,-0.041,0.505,0.372,0.503,0.337,0.628,95.3,P,False
605447,Jordan Romano,215,5.395,1.456,-0.041,0.488,0.398,0.501,0.335,0.602,95.2,P,False
670280,David Bednar,1053,5.383,1.365,-0.042,0.485,0.356,0.481,0.332,0.644,95.0,P,False
548384,Brooks Raley,154,5.379,1.215,-0.042,0.485,0.334,0.461,0.308,0.666,94.9,P,True
592662,Robbie Ray,568,5.377,1.451,-0.042,0.494,0.403,0.419,0.334,0.597,94.8,P,False
814005,Jake Bloss,238,5.376,1.111,-0.042,0.474,0.385,0.451,0.332,0.615,94.6,P,False
592426,Luke Jackson,952,5.375,1.449,-0.042,0.477,0.388,0.452,0.329,0.612,94.5,P,False
640451,Hunter Harvey,918,5.374,1.309,-0.042,0.522,0.354,0.506,0.337,0.646,94.3,P,False
623465,Evan Phillips,1031,5.369,1.337,-0.042,0.485,0.359,0.508,0.331,0.641,94.2,P,False
650556,Bryan Abreu,1341,5.368,1.392,-0.042,0.474,0.392,0.485,0.334,0.608,94.1,P,False
689958,Andrew Walters,197,5.366,1.512,-0.042,0.437,0.4,0.432,0.335,0.6,93.9,P,True
689147,Orion Kerkering,1149,5.358,1.368,-0.043,0.482,0.334,0.519,0.323,0.666,93.8,P,False
664854,Ryan Helsley,963,5.352,1.502,-0.043,0.518,0.399,0.511,0.334,0.601,93.6,P,False
662253,Andrés Muñoz,963,5.35,1.443,-0.043,0.447,0.424,0.413,0.309,0.576,93.5,P,False
607074,Carlos Rodón,3569,5.35,1.457,-0.043,0.486,0.378,0.46,0.342,0.622,93.4,P,False
643338,Chad Green,896,5.349,1.29,-0.043,0.509,0.36,0.481,0.333,0.64,93.2,P,False
613534,Austin Adams,824,5.341,1.415,-0.043,0.436,0.401,0.473,0.321,0.599,93.1,P,False
678226,Daysbel Hernández,372,5.336,1.465,-0.043,0.487,0.434,0.444,0.321,0.566,93.0,P,False
661403,Emmanuel Clase,1106,5.331,1.32,-0.044,0.554,0.341,0.511,0.3,0.659,92.8,P,False
601713,Nick Pivetta,2465,5.33,1.309,-0.044,0.503,0.326,0.508,0.332,0.674,92.7,P,False
642547,Freddy Peralta,3147,5.323,1.329,-0.044,0.459,0.39,0.442,0.332,0.61,92.5,P,False
608371,Lucas Sims,885,5.323,1.319,-0.044,0.462,0.378,0.465,0.32,0.622,92.4,P,False
592155,Cam Booser,713,5.321,1.333,-0.044,0.495,0.367,0.482,0.337,0.633,92.3,P,False
596133,Luke Weaver,1660,5.32,1.287,-0.044,0.47,0.372,0.438,0.327,0.628,92.1,P,False
661563,Luis Gil,2929,5.316,1.35,-0.044,0.479,0.386,0.464,0.329,0.614,92.0,P,False
502085,David Robertson,1230,5.316,1.472,-0.044,0.461,0.368,0.497,0.33,0.632,91.9,P,False
686752,Ryan Pepiot,2364,5.315,1.366,-0.044,0.498,0.345,0.475,0.333,0.655,91.7,P,False
543037,Gerrit Cole,1986,5.314,1.411,-0.044,0.493,0.333,0.494,0.336,0.667,91.6,P,False
573204,Caleb Thielbar,887,5.313,1.265,-0.044,0.501,0.333,0.505,0.329,0.667,91.4,P,False
673513,Yuki Matsui,1076,5.312,1.339,-0.044,0.447,0.393,0.445,0.323,0.607,91.3,P,False
683232,Nick Mears,1108,5.311,1.399,-0.044,0.5,0.345,0.511,0.331,0.655,91.2,P,False
664776,Jake Cousins,760,5.309,1.498,-0.044,0.41,0.426,0.422,0.303,0.574,91.0,P,False
680732,Sean Burke,309,5.307,1.459,-0.044,0.465,0.361,0.463,0.335,0.639,90.9,P,False
675911,Spencer Strider,178,5.305,1.533,-0.045,0.491,0.379,0.496,0.33,0.621,90.7,P,True
656546,Jeff Hoffman,1085,5.297,1.434,-0.045,0.488,0.373,0.481,0.326,0.627,90.6,P,False
650671,José Quijada,379,5.296,1.437,-0.045,0.46,0.377,0.388,0.334,0.623,90.5,P,False
681870,Erik Sabrowski,307,5.296,1.308,-0.045,0.473,0.357,0.512,0.342,0.643,90.3,P,False
665620,Deivi García,295,5.295,1.383,-0.045,0.388,0.39,0.421,0.332,0.61,90.2,P,False
663878,Nate Pearson,1136,5.294,1.443,-0.045,0.492,0.372,0.506,0.334,0.628,90.1,P,False
663462,Isaiah Campbell,156,5.292,1.24,-0.045,0.456,0.393,0.467,0.323,0.607,89.9,P,True
668943,Ryan Miller,219,5.292,1.386,-0.045,0.479,0.346,0.536,0.339,0.654,89.8,P,False
669387,Carmen Mlodzinski,866,5.292,1.366,-0.045,0.491,0.382,0.473,0.329,0.618,89.6,P,False
681799,Ethan Roberts,474,5.291,1.469,-0.045,0.459,0.38,0.496,0.326,0.62,89.5,P,False
668881,Hunter Greene,2563,5.291,1.348,-0.045,0.512,0.366,0.473,0.331,0.634,89.4,P,False
622250,Josh Sborz,299,5.29,1.32,-0.045,0.495,0.384,0.485,0.327,0.616,89.2,P,False
669022,Mackenzie Gore,2994,5.29,1.406,-0.045,0.479,0.362,0.482,0.341,0.638,89.1,P,False
671922,Cade Smith,1329,5.288,1.329,-0.045,0.55,0.335,0.535,0.35,0.665,89.0,P,False
657746,Joe Ryan,2256,5.287,1.375,-0.045,0.515,0.329,0.532,0.34,0.671,88.8,P,False
685126,Brandon Eisert,171,5.286,1.22,-0.045,0.454,0.422,0.433,0.33,0.578,88.7,P,True
605463,Tayler Scott,1241,5.285,1.442,-0.045,0.45,0.372,0.434,0.324,0.628,88.5,P,False
663423,Trent Thornton,1139,5.284,1.469,-0.045,0.504,0.362,0.497,0.324,0.638,88.4,P,False
607455,Anthony Banda,960,5.282,1.484,-0.045,0.497,0.38,0.479,0.322,0.62,88.3,P,False
676092,Collin Snider,706,5.282,1.443,-0.045,0.502,0.364,0.487,0.325,0.636,88.1,P,False
676979,Garrett Crochet,2395,5.281,1.404,-0.045,0.538,0.327,0.514,0.345,0.673,88.0,P,False
681676,Ryan Fernandez,1204,5.276,1.384,-0.046,0.46,0.416,0.439,0.325,0.584,87.8,P,False
671305,Michel Otañez,601,5.276,1.469,-0.046,0.449,0.408,0.455,0.318,0.592,87.7,P,False
681035,Christian Scott,846,5.276,1.345,-0.046,0.494,0.366,0.497,0.339,0.634,87.6,P,False
666171,Ryan Zeferjahn,208,5.272,1.308,-0.046,0.47,0.34,0.496,0.332,0.66,87.4,P,False
669308,Sean Reynolds,225,5.272,1.428,-0.046,0.467,0.355,0.449,0.324,0.645,87.3,P,False
689690,Alek Jacob,268,5.271,1.368,-0.046,0.391,0.31,0.497,0.324,0.69,87.2,P,False
666157,Nick Lodolo,1863,5.271,1.431,-0.046,0.444,0.321,0.487,0.327,0.679,87.0,P,False
445276,Kenley Jansen,812,5.267,1.26,-0.046,0.497,0.298,0.565,0.345,0.702,86.9,P,False
592773,Ryne Stanek,1127,5.266,1.393,-0.046,0.514,0.355,0.465,0.332,0.645,86.7,P,False
672578,Carlos Hernández,560,5.264,1.436,-0.046,0.494,0.396,0.465,0.329,0.604,86.6,P,False
677161,Zack Kelly,955,5.263,1.4,-0.046,0.486,0.351,0.499,0.326,0.649,86.5,P,False
664747,Alexis Díaz,977,5.263,1.418,-0.046,0.495,0.375,0.469,0.34,0.625,86.3,P,False
666974,Yennier Cano,1028,5.261,1.432,-0.046,0.488,0.364,0.467,0.289,0.636,86.2,P,False
657508,Mike Baumann,1066,5.259,1.477,-0.046,0.483,0.374,0.489,0.332,0.626,86.0,P,False
663460,Kris Bubic,544,5.255,1.327,-0.046,0.504,0.335,0.516,0.336,0.665,85.9,P,False
502171,Alex Cobb,348,5.253,1.492,-0.046,0.459,0.319,0.463,0.309,0.681,85.8,P,False
678495,Randy Rodríguez,879,5.248,1.368,-0.047,0.473,0.347,0.477,0.331,0.653,85.6,P,False
642016,Daniel Robert,118,5.246,1.111,-0.047,0.444,0.353,0.405,0.318,0.647,85.5,P,True
621237,José Alvarado,1115,5.243,1.443,-0.047,0.453,0.357,0.462,0.318,0.643,85.4,P,False
686580,Justin Slaten,824,5.241,1.395,-0.047,0.496,0.391,0.5,0.332,0.609,85.2,P,False
666159,Matt Manning,578,5.241,1.301,-0.047,0.453,0.34,0.514,0.335,0.66,85.1,P,False
666142,Cole Ragans,3285,5.241,1.384,-0.047,0.483,0.359,0.473,0.336,0.641,84.9,P,False
676254,Ryan Walker,1235,5.241,1.47,-0.047,0.449,0.307,0.534,0.317,0.693,84.8,P,False
641941,Emilio Pagán,593,5.24,1.386,-0.047,0.517,0.329,0.516,0.341,0.671,84.7,P,False
684007,Shota Imanaga,2590,5.239,1.286,-0.047,0.507,0.328,0.495,0.344,0.672,84.5,P,False
670955,Edwin Uceta,712,5.238,1.339,-0.047,0.51,0.339,0.482,0.333,0.661,84.4,P,False
572955,Pierce Johnson,929,5.237,1.481,-0.047,0.46,0.355,0.498,0.333,0.645,84.3,P,False
671737,Taj Bradley,2294,5.235,1.405,-0.047,0.501,0.367,0.474,0.329,0.633,84.1,P,False
660896,Jorge Alcalá,1005,5.231,1.347,-0.047,0.495,0.342,0.502,0.328,0.658,84.0,P,False
554430,Zack Wheeler,3371,5.23,1.406,-0.047,0.503,0.343,0.465,0.329,0.657,83.8,P,False
592332,Kevin Gausman,2920,5.23,1.3,-0.047,0.495,0.344,0.488,0.339,0.656,83.7,P,False
668909,Gavin Williams,1408,5.229,1.382,-0.047,0.49,0.353,0.479,0.338,0.647,83.6,P,False
605154,John Brebbia,1023,5.229,1.385,-0.047,0.482,0.354,0.479,0.337,0.646,83.4,P,False
687863,Porter Hodge,662,5.226,1.421,-0.047,0.443,0.379,0.494,0.336,0.621,83.3,P,False
669302,Logan Gilbert,3041,5.225,1.511,-0.047,0.512,0.393,0.492,0.333,0.607,83.1,P,False
656641,Jacob Latz,825,5.225,1.407,-0.047,0.468,0.376,0.453,0.324,0.624,83.0,P,False
543339,Daniel Hudson,1118,5.225,1.383,-0.047,0.476,0.41,0.483,0.333,0.59,82.9,P,False
663432,Tanner Rainey,985,5.221,1.427,-0.048,0.448,0.361,0.486,0.343,0.639,82.7,P,False
680570,Grayson Rodriguez,1931,5.218,1.461,-0.048,0.507,0.351,0.504,0.34,0.649,82.6,P,False
572143,Burch Smith,911,5.218,1.341,-0.048,0.494,0.316,0.534,0.342,0.684,82.5,P,False
622554,Seranthony Domínguez,1137,5.214,1.389,-0.048,0.471,0.364,0.486,0.321,0.636,82.3,P,False
489446,Kirby Yates,1051,5.212,1.342,-0.048,0.485,0.336,0.462,0.338,0.664,82.2,P,False
621051,Steven Wilson,623,5.211,1.306,-0.048,0.437,0.36,0.491,0.327,0.64,82.0,P,False
656529,Sam Hentges,351,5.21,1.46,-0.048,0.498,0.349,0.504,0.342,0.651,81.9,P,False
680767,Victor Vodnik,1405,5.209,1.484,-0.048,0.464,0.366,0.471,0.333,0.634,81.8,P,False
668678,Zac Gallen,2645,5.208,1.378,-0.048,0.464,0.362,0.427,0.328,0.638,81.6,P,False
607192,Tyler Glasnow,2011,5.205,1.508,-0.048,0.499,0.374,0.509,0.334,0.626,81.5,P,False
666808,Camilo Doval,1138,5.204,1.462,-0.048,0.475,0.401,0.453,0.307,0.599,81.4,P,False
571948,Hoby Milner,1043,5.203,1.349,-0.048,0.426,0.273,0.506,0.32,0.727,81.2,P,False
687330,Kevin Kelly,1052,5.201,1.46,-0.048,0.446,0.285,0.557,0.311,0.715,81.1,P,False
694361,Will Klein,146,5.201,1.448,-0.048,0.466,0.368,0.474,0.338,0.632,80.9,P,True
641729,Joe Jiménez,1104,5.2,1.455,-0.048,0.517,0.375,0.504,0.337,0.625,80.8,P,False
642629,Emmanuel Ramirez,391,5.2,1.437,-0.048,0.48,0.379,0.46,0.33,0.621,80.7,P,False
676083,Janson Junk,175,5.197,1.338,-0.048,0.515,0.326,0.5,0.337,0.674,80.5,P,True
657585,Reed Garrett,1107,5.195,1.5,-0.049,0.444,0.407,0.417,0.308,0.593,80.4,P,False
606160,Rafael Montero,708,5.194,1.362,-0.049,0.462,0.345,0.421,0.318,0.655,80.2,P,False
669923,George Kirby,2967,5.194,1.471,-0.049,0.5,0.32,0.502,0.332,0.68,80.1,P,False
666207,Riley Pint,139,5.19,1.717,-0.049,0.369,0.411,0.438,0.311,0.589,80.0,P,True
688297,Chris Roycroft,596,5.19,1.396,-0.049,0.474,0.309,0.496,0.31,0.691,79.8,P,False
518617,Jake Diekman,653,5.189,1.496,-0.049,0.436,0.331,0.481,0.325,0.669,79.7,P,False
673929,Jordan Leasure,587,5.189,1.407,-0.049,0.483,0.359,0.489,0.34,0.641,79.6,P,False
656848,Michael Petersen,363,5.189,1.411,-0.049,0.541,0.344,0.486,0.337,0.656,79.4,P,False
608723,Austin Voth,983,5.188,1.42,-0.049,0.472,0.392,0.454,0.322,0.608,79.3,P,False
660825,Eduard Bazardo,441,5.187,1.409,-0.049,0.472,0.353,0.47,0.328,0.647,79.1,P,False
673540,Kodai Senga,168,5.186,1.556,-0.049,0.436,0.39,0.436,0.335,0.61,79.0,P,True
656427,Jack Flaherty,3113,5.185,1.406,-0.049,0.456,0.364,0.464,0.336,0.636,78.9,P,False
571946,Shelby Miller,892,5.185,1.288,-0.049,0.492,0.358,0.514,0.346,0.642,78.7,P,False
677960,Ryan Weathers,1492,5.185,1.425,-0.049,0.473,0.332,0.481,0.336,0.668,78.6,P,False
678692,Ronny Henriquez,303,5.185,1.411,-0.049,0.503,0.396,0.484,0.324,0.604,78.5,P,False
670970,Adrián Morejón,1119,5.185,1.452,-0.049,0.525,0.311,0.52,0.326,0.689,78.3,P,False
669111,John Mcmillon,180,5.184,1.524,-0.049,0.431,0.41,0.424,0.328,0.59,78.2,P,True
693433,Bryan Woo,1716,5.184,1.413,-0.049,0.512,0.295,0.563,0.345,0.705,78.0,P,False
681517,Kyle Leahy,713,5.182,1.425,-0.049,0.505,0.367,0.512,0.335,0.633,77.9,P,False
682243,Bryce Miller,2825,5.178,1.461,-0.049,0.497,0.319,0.5,0.336,0.681,77.8,P,False
676534,Calvin Faucher,987,5.177,1.458,-0.049,0.451,0.381,0.456,0.325,0.619,77.6,P,False
694037,Daniel Palencia,263,5.177,1.481,-0.049,0.496,0.374,0.504,0.332,0.626,77.5,P,False
693312,Kyle Nicolas,953,5.176,1.439,-0.049,0.438,0.388,0.453,0.326,0.612,77.3,P,False
679885,Justin Martinez,1177,5.176,1.435,-0.049,0.488,0.343,0.477,0.307,0.657,77.2,P,False
670124,Adam Oller,745,5.176,1.484,-0.049,0.424,0.324,0.472,0.339,0.676,77.1,P,False
675627,Michael Grove,860,5.176,1.526,-0.049,0.497,0.4,0.489,0.319,0.6,76.9,P,False
621016,José Cuas,319,5.176,1.499,-0.049,0.432,0.342,0.442,0.315,0.658,76.8,P,False
669358,Shane Baz,1206,5.175,1.44,-0.049,0.494,0.342,0.516,0.34,0.658,76.7,P,False
678606,Jose Ferrer,476,5.174,1.37,-0.049,0.456,0.292,0.547,0.31,0.708,76.5,P,False
669199,Lake Bachar,161,5.174,1.259,-0.049,0.465,0.365,0.452,0.338,0.635,76.4,P,True
680739,Josh Winder,141,5.173,1.389,-0.049,0.445,0.423,0.412,0.32,0.577,76.2,P,True
683769,Hunter Gaddis,1244,5.173,1.358,-0.049,0.521,0.336,0.516,0.335,0.664,76.1,P,False
678906,Kai-Wei Teng,204,5.173,1.523,-0.049,0.397,0.365,0.454,0.31,0.635,76.0,P,False
664126,Pete Fairbanks,729,5.173,1.353,-0.049,0.46,0.308,0.537,0.338,0.692,75.8,P,False
605400,Aaron Nola,3354,5.172,1.458,-0.049,0.47,0.33,0.472,0.329,0.67,75.7,P,False
621199,Matthew Bowman,515,5.172,1.576,-0.049,0.461,0.342,0.495,0.316,0.658,75.6,P,False
665625,Elvis Peguero,829,5.171,1.493,-0.049,0.483,0.401,0.455,0.295,0.599,75.4,P,False
657376,Clarke Schmidt,1797,5.171,1.534,-0.049,0.447,0.351,0.478,0.317,0.649,75.3,P,False
622259,Trey Wingenter,201,5.17,1.559,-0.049,0.508,0.379,0.49,0.336,0.621,75.1,P,False
642121,Cole Sulser,292,5.17,1.434,-0.049,0.465,0.361,0.45,0.338,0.639,75.0,P,False
680704,Nick Sandlin,1026,5.168,1.381,-0.05,0.44,0.383,0.433,0.32,0.617,74.9,P,False
657277,Logan Webb,3199,5.168,1.568,-0.05,0.463,0.324,0.475,0.316,0.676,74.7,P,False
641816,Tyler Mahle,229,5.167,1.165,-0.05,0.473,0.313,0.48,0.333,0.687,74.6,P,False
641360,Phil Bickford,191,5.166,1.434,-0.05,0.452,0.341,0.492,0.348,0.659,74.4,P,True
676680,Tom Cosgrove,323,5.166,1.468,-0.05,0.444,0.273,0.516,0.312,0.727,74.3,P,False
694973,Paul Skenes,2125,5.165,1.391,-0.05,0.512,0.341,0.491,0.317,0.659,74.2,P,False
680736,Justin Wrobleski,592,5.164,1.44,-0.05,0.486,0.318,0.505,0.348,0.682,74.0,P,False
687911,Bryan King,428,5.164,1.453,-0.05,0.506,0.355,0.524,0.337,0.645,73.9,P,False
519151,Ryan Pressly,986,5.164,1.531,-0.05,0.486,0.387,0.483,0.328,0.613,73.8,P,False
669711,Greg Weissert,1072,5.161,1.405,-0.05,0.479,0.313,0.535,0.323,0.687,73.6,P,False
621345,A. J. Minter,540,5.16,1.45,-0.05,0.502,0.343,0.503,0.337,0.657,73.5,P,False
605121,Justin Anderson,945,5.16,1.396,-0.05,0.446,0.375,0.445,0.323,0.625,73.3,P,False
676617,Riley O'Brien,224,5.158,1.442,-0.05,0.428,0.369,0.447,0.306,0.631,73.2,P,False
622491,Luis Castillo,2858,5.158,1.407,-0.05,0.488,0.33,0.476,0.326,0.67,73.1,P,False
608032,Carlos Estévez,883,5.156,1.379,-0.05,0.539,0.308,0.542,0.346,0.692,72.9,P,False
667297,Tommy Nance,321,5.155,1.568,-0.05,0.416,0.329,0.493,0.318,0.671,72.8,P,False
660600,Enoli Paredes,319,5.155,1.435,-0.05,0.412,0.346,0.443,0.328,0.654,72.7,P,False
700187,Troy Taylor,334,5.153,1.414,-0.05,0.452,0.322,0.484,0.328,0.678,72.5,P,False
687922,Easton Lucas,246,5.153,1.4,-0.05,0.495,0.325,0.468,0.332,0.675,72.4,P,False
657097,Jacob Webb,948,5.153,1.334,-0.05,0.475,0.354,0.486,0.337,0.646,72.2,P,False
690829,Ben Joyce,541,5.15,1.599,-0.05,0.479,0.325,0.526,0.322,0.675,72.1,P,False
592779,Brock Stewart,302,5.149,1.292,-0.05,0.513,0.363,0.5,0.321,0.637,72.0,P,False
690544,Bailey Horn,303,5.148,1.327,-0.05,0.457,0.301,0.57,0.331,0.699,71.8,P,False
670036,Matt Festa,385,5.148,1.419,-0.05,0.538,0.337,0.537,0.336,0.663,71.7,P,False
625643,Reynaldo López,2110,5.148,1.348,-0.05,0.476,0.327,0.497,0.343,0.673,71.5,P,False
642397,Gregory Soto,1048,5.147,1.456,-0.05,0.465,0.344,0.489,0.312,0.656,71.4,P,False
641482,Néstor Cortés,2866,5.147,1.345,-0.05,0.467,0.306,0.502,0.339,0.694,71.3,P,False
663893,Brendon Little,731,5.146,1.549,-0.05,0.435,0.381,0.46,0.298,0.619,71.1,P,False
663546,Sean Hjelle,1209,5.146,1.703,-0.05,0.43,0.312,0.511,0.311,0.688,71.0,P,False
595897,Nick Burdi,262,5.145,1.579,-0.05,0.426,0.401,0.446,0.315,0.599,70.9,P,False
458677,Justin Wilson,816,5.144,1.456,-0.05,0.527,0.32,0.51,0.337,0.68,70.7,P,False
669622,Anthony Bender,981,5.144,1.49,-0.05,0.469,0.318,0.517,0.308,0.682,70.6,P,False
664208,Phil Maton,1246,5.144,1.534,-0.05,0.471,0.367,0.472,0.319,0.633,70.4,P,False
676684,Will Vest,1295,5.144,1.414,-0.05,0.519,0.32,0.52,0.341,0.68,70.3,P,False
701581,David Festa,1099,5.144,1.345,-0.05,0.492,0.368,0.47,0.329,0.632,70.2,P,False
808967,Yoshinobu Yamamoto,1751,5.142,1.494,-0.05,0.509,0.32,0.506,0.338,0.68,70.0,P,False
664351,Luis Contreras,148,5.141,1.36,-0.05,0.438,0.417,0.438,0.327,0.583,69.9,P,True
621366,Ryan Borucki,201,5.141,1.366,-0.051,0.49,0.372,0.469,0.315,0.628,69.8,P,False
664076,Garrett Cleavinger,1108,5.14,1.432,-0.051,0.497,0.362,0.478,0.326,0.638,69.6,P,False
592094,Jason Adam,1241,5.138,1.389,-0.051,0.476,0.357,0.455,0.32,0.643,69.5,P,False
453286,Max Scherzer,669,5.136,1.473,-0.051,0.491,0.339,0.492,0.336,0.661,69.3,P,False
605130,Scott Barlow,1022,5.133,1.497,-0.051,0.405,0.403,0.418,0.317,0.597,69.2,P,False
607644,John Means,320,5.132,1.174,-0.051,0.485,0.305,0.489,0.329,0.695,69.1,P,False
672335,Cionel Pérez,898,5.131,1.492,-0.051,0.437,0.341,0.488,0.311,0.659,68.9,P,False
571760,Andrew Heaney,2731,5.131,1.399,-0.051,0.487,0.319,0.488,0.347,0.681,68.8,P,False
643410,Mark Leiter,1103,5.13,1.587,-0.051,0.448,0.384,0.421,0.321,0.616,68.6,P,False
543859,Michael Tonkin,1465,5.129,1.482,-0.051,0.473,0.349,0.47,0.322,0.651,68.5,P,False
519242,Chris Sale,2815,5.129,1.503,-0.051,0.49,0.311,0.497,0.338,0.689,68.4,P,False
663992,Richard Lovelady,528,5.126,1.444,-0.051,0.489,0.342,0.499,0.324,0.658,68.2,P,False
657571,Caleb Ferguson,996,5.125,1.399,-0.051,0.488,0.329,0.476,0.338,0.671,68.1,P,False
672282,Reid Detmers,1643,5.125,1.514,-0.051,0.495,0.331,0.503,0.345,0.669,68.0,P,False
668390,Cole Winn,286,5.124,1.464,-0.051,0.516,0.341,0.517,0.329,0.659,67.8,P,False
670059,Colin Holderman,869,5.124,1.429,-0.051,0.452,0.375,0.474,0.309,0.625,67.7,P,False
663554,Casey Mize,1930,5.122,1.459,-0.051,0.497,0.349,0.495,0.337,0.651,67.5,P,False
700363,Aj Smith-Shawver,187,5.12,1.332,-0.051,0.463,0.338,0.499,0.345,0.662,67.4,P,True
701542,Will Warren,529,5.12,1.435,-0.051,0.439,0.353,0.456,0.319,0.647,67.3,P,False
656464,Kevin Ginkel,1191,5.119,1.477,-0.051,0.496,0.349,0.457,0.33,0.651,67.1,P,False
663704,James Mcarthur,903,5.119,1.527,-0.051,0.459,0.352,0.501,0.319,0.648,67.0,P,False
518585,Fernando Cruz,1138,5.117,1.544,-0.051,0.482,0.401,0.442,0.324,0.599,66.9,P,False
670990,Yohan Ramírez,831,5.116,1.416,-0.051,0.436,0.327,0.499,0.314,0.673,66.7,P,False
690916,Richard Fitts,368,5.115,1.422,-0.051,0.516,0.359,0.5,0.331,0.641,66.6,P,False
669796,Jose Hernandez,103,5.114,1.497,-0.051,0.479,0.332,0.563,0.349,0.668,66.4,P,True
608638,J. T. Chargois,529,5.113,1.569,-0.052,0.437,0.339,0.493,0.311,0.661,66.3,P,False
669203,Corbin Burnes,3079,5.112,1.448,-0.052,0.48,0.375,0.469,0.315,0.625,66.2,P,False
676395,Robert Garcia,998,5.112,1.476,-0.052,0.51,0.327,0.524,0.339,0.673,66.0,P,False
622098,Drew Smith,359,5.111,1.512,-0.052,0.507,0.326,0.492,0.34,0.674,65.9,P,False
692285,Luis Guerrero,133,5.111,1.253,-0.052,0.548,0.319,0.535,0.336,0.681,65.7,P,True
694738,Landen Roupp,906,5.111,1.505,-0.052,0.419,0.333,0.473,0.312,0.667,65.6,P,False
672782,Yoendrys Gómez,214,5.11,1.459,-0.052,0.459,0.376,0.493,0.331,0.624,65.5,P,False
595345,Steven Okert,676,5.109,1.417,-0.052,0.477,0.334,0.509,0.333,0.666,65.3,P,False
681892,Kody Funderburk,684,5.109,1.544,-0.052,0.447,0.348,0.477,0.318,0.652,65.2,P,False
669276,Dylan Lee,877,5.107,1.333,-0.052,0.528,0.375,0.513,0.344,0.625,65.1,P,False
