batter,Cold_lift_pct,Cool_lift_pct,Dome_lift_pct,Hot_lift_pct,Warm_lift_pct,Cold_pa,Cool_pa,Dome_pa,Hot_pa,Warm_pa,Cold_rate,Cool_rate,Dome_rate,Hot_rate,Warm_rate,annual_rate,total_pa,player_name,team,rank
543510,89.3,-40.7,6.5,-5.9,-14.3,278.0,355.0,284.0,608.0,606.0,0.28776978417266186,0.09014084507042254,0.1619718309859155,0.14309210526315788,0.13036303630363036,0.15204129516658846,2131,James McCann,AZ,308.0
543543,-36.5,-33.1,-9.1,-12.7,48.1,98.0,124.0,308.0,285.0,294.0,0.12244897959183673,0.12903225806451613,0.17532467532467533,0.16842105263157894,0.2857142857142857,0.19296663660955815,1109,,,
543592,-5.2,-3.1,28.9,12.2,-16.3,80.0,300.0,147.0,199.0,327.0,0.225,0.23,0.30612244897959184,0.2663316582914573,0.19877675840978593,0.23741690408357075,1053,,,
543685,13.7,-24.4,-30.2,23.3,-4.8,161.0,409.0,203.0,721.0,612.0,0.4409937888198758,0.293398533007335,0.270935960591133,0.478502080443828,0.369281045751634,0.3879392212725546,2106,,,
543760,-53.4,6.9,-1.4,24.7,0.6,386.0,945.0,1965.0,659.0,948.0,0.15544041450777202,0.3566137566137566,0.3287531806615776,0.4157814871016692,0.33544303797468356,0.33346930450744444,4903,Marcus Semien,NYM,175.0
543768,-60.9,20.9,-2.7,57.0,-42.9,144.0,283.0,138.0,273.0,288.0,0.09027777777777778,0.2791519434628975,0.2246376811594203,0.3626373626373626,0.13194444444444445,0.23090586145648312,1126,,,
543807,-8.6,6.9,-4.0,-6.3,18.8,201.0,366.0,2276.0,519.0,619.0,0.30845771144278605,0.36065573770491804,0.32381370826010547,0.3159922928709056,0.40064620355411956,0.33735242401406684,3981,George Springer,TOR,73.0
543829,-10.6,6.6,-7.5,-28.5,18.3,186.0,353.0,123.0,147.0,259.0,0.20430107526881722,0.24362606232294617,0.21138211382113822,0.16326530612244897,0.2702702702702703,0.22846441947565543,1068,,,
543877,13.2,-28.8,-28.3,14.9,15.1,369.0,464.0,416.0,651.0,698.0,0.24661246612466126,0.15517241379310345,0.15625,0.250384024577573,0.2507163323782235,0.2178598922247883,2598,Christian Vázquez,HOU,254.0
543939,-10.1,-16.0,1.2,18.3,-8.6,234.0,299.0,573.0,588.0,501.0,0.26495726495726496,0.24749163879598662,0.29842931937172773,0.3486394557823129,0.2694610778443114,0.2947608200455581,2195,,,
544369,47.7,-3.2,-38.1,5.6,0.9,118.0,216.0,220.0,534.0,465.0,0.4661016949152542,0.3055555555555556,0.19545454545454546,0.3333333333333333,0.31827956989247314,0.3155183515775918,1553,,,
544725,-25.8,14.0,-76.8,-8.9,35.0,305.0,236.0,132.0,470.0,539.0,0.12131147540983607,0.1864406779661017,0.03787878787878788,0.14893617021276595,0.22077922077922077,0.1634958382877527,1682,,,
545121,38.7,-8.7,-5.4,4.3,-8.6,97.0,159.0,318.0,397.0,275.0,0.3917525773195876,0.2578616352201258,0.2672955974842767,0.2947103274559194,0.2581818181818182,0.2825040128410915,1246,Ildemaro Vargas,AZ,28.0
