batter,name,level,anchor_season,plateAppearances,k_pct,bb_pct,iso,hr_per_pa,projected_fp_per_pa,sample_quality
665561,Rafael Marchán,AAA,2024,611.0,0.12775931754101524,0.10397859959480504,0.13043911861697186,0.01309328968903437,0.46040826351143654,high
806367,Turner Hill,AAA,2026,74.0,0.14776320222776088,0.09195287740093674,0.13173126709989935,0.0,0.46023938192930347,low
645801,Mike Ford,AAA,2025,507.0,0.19502070438314847,0.13827393575192265,0.22455705030844877,0.05325443786982249,0.45973309519062744,high
691026,Masyn Winn,AAA,2025,511.0,0.17789271345927354,0.09317885270281023,0.18613439397104853,0.03913894324853229,0.4595612141330014,high
670032,Nicky Lopez,AAA,2026,363.0,0.136643662171442,0.11015075738177753,0.11206024560581308,0.0027548209366391185,0.4588669423801849,med
699393,Pedro Ramírez,AAA,2026,154.0,0.19065546307719608,0.10629842782583857,0.19744473118587852,0.05194805194805195,0.45872312456054964,low
685274,Braiden Ward,AAA,2026,244.0,0.16381667466618408,0.11337151356907849,0.1400370647243496,0.00819672131147541,0.4585949841696929,med
664913,Seth Brown,AAA,2026,333.0,0.2310439417265139,0.0946877613574203,0.24269504078351076,0.07207207207207207,0.45852906428176743,med
690924,Braxton Fulford,AAA,2026,247.0,0.23387709804078163,0.11815504515205474,0.2532928664050688,0.06882591093117409,0.45796522206220214,med
801501,Nate Furman,AAA,2026,137.0,0.15127040151532975,0.13502025598212233,0.13061958183962483,0.014598540145985401,0.4577416177191882,low
670351,Jose Rojas,AAA,2026,908.0,0.20847135237450407,0.12599186574182838,0.26844093348247905,0.0605726872246696,0.4576549309857595,high
669137,Armando Alvarez,AAA,2025,768.0,0.19997190747010288,0.1128252062228307,0.21959822737095672,0.048177083333333336,0.4575624470971403,high
663853,Romy Gonzalez,AAA,2025,65.0,0.18861391508196146,0.09655926667525486,0.18648018799318752,0.046153846153846156,0.45740919674307307,low
803011,Sam Antonacci,AAA,2026,67.0,0.17165566219307055,0.1616754531003772,0.16046113634561007,0.029850746268656716,0.45740787688427254,low
683494,Euribiel Angeles,AAA,2026,235.0,0.13152633592718632,0.0835814945306358,0.10325492725822882,0.00425531914893617,0.4565035161403922,med
691176,Jasson Domínguez,AAA,2026,299.0,0.18328765765604446,0.10275639265103508,0.16222417831124566,0.033444816053511704,0.45626481548328585,med
665923,Esteury Ruiz,AAA,2026,565.0,0.19488043055763193,0.1263154897259594,0.19664629872032774,0.035398230088495575,0.4554721819006907,high
691783,Jordan Lawlar,AAA,2025,438.0,0.22605770960892607,0.11697449628516181,0.22136505484421393,0.0410958904109589,0.4549471601993902,med
695734,Daylen Lile,AAA,2025,119.0,0.18757954963824125,0.10014739270053448,0.16319381839351588,0.01680672268907563,0.4548891445464189,low
700932,Kyle Manzardo,AAA,2024,769.0,0.19267370575394596,0.14491229495041014,0.2371679685178816,0.04811443433029909,0.454648747775047,high
692585,Yanquiel Fernández,AAA,2026,533.0,0.1733562716669814,0.08056840547829858,0.18655418628184547,0.043151969981238276,0.4543891977245314,high
668885,Austin Martin,AAA,2025,519.0,0.15298227873099343,0.15497944911375935,0.12400075353891875,0.015414258188824663,0.45427948129418055,high
677800,Wilyer Abreu,AAA,2025,383.0,0.20897683834141126,0.14892811387456945,0.23208244575281173,0.06266318537859007,0.4542006466079683,med
546991,Albert Almora Jr.,AAA,2025,901.0,0.1566875539908899,0.0798524265748422,0.1426303404789318,0.01553829078801332,0.4539747973333553,high
687637,Dylan Beavers,AAA,2025,440.0,0.1991534787704904,0.14802273889151304,0.1895877918102567,0.04090909090909091,0.45323688862922273,med
668845,Aaron Schunk,AAA,2026,791.0,0.18777939964573437,0.0808078570906431,0.1808539317446313,0.02781289506953224,0.45299878209340216,high
669743,Alex Call,AAA,2024,689.0,0.17720494268360643,0.15580327542700428,0.1973520403442876,0.036284470246734396,0.4529814344662523,high
641468,Gavin Collins,AAA,2025,515.0,0.1401334598004264,0.09094679512425537,0.1372185887489801,0.021359223300970873,0.45289403917892473,high
680779,Henry Davis,AAA,2025,348.0,0.21464887104226762,0.11145597991387735,0.20638084107477342,0.04310344827586207,0.45276224036346063,med
695490,Edwin Arroyo,AAA,2026,165.0,0.18577897377119984,0.10943321006703016,0.1665591884833829,0.024242424242424242,0.45231376230971937,low
681623,Ronaiker Palma,AAA,2025,81.0,0.16721091762585236,0.09354850277025994,0.13162022551240876,0.0,0.45219380723103986,low
681807,David Fry,AAA,2025,130.0,0.19777231255392203,0.09970556087572631,0.18944972550117348,0.038461538461538464,0.4521872926568556,low
672359,Tirso Ornelas,AAA,2025,1159.0,0.17438616848666547,0.10558560683194364,0.1732600409487924,0.03192407247627265,0.45205850724812907,high
664901,Danny Mendick,AAA,2024,661.0,0.17853883782249821,0.10108907268318841,0.17685361250081222,0.03479576399394856,0.4520097258289544,high
621550,Patrick Wisdom,AAA,2026,101.0,0.24720664036347803,0.15422786401872135,0.2709401991610889,0.1188118811881188,0.45184025363138747,low
666126,Carlos Cortes,AAA,2025,1077.0,0.18344480157013646,0.1307835845381623,0.21223708090748067,0.04456824512534819,0.45172676399357,high
702222,Justin Crawford,AAA,2025,506.0,0.18476455721774768,0.11374963531586971,0.13088796740879388,0.01383399209486166,0.45165487956036143,high
682877,Juan Brito,AAA,2026,831.0,0.16924833793324348,0.13104167633486896,0.18479793474067874,0.031287605294825514,0.45149147260706746,high
694410,LuJames Groover,AAA,2026,160.0,0.17181940499327256,0.14615307949139614,0.12648534570596293,0.00625,0.4512696707565495,low
608700,Kevin Plawecki,AAA,2024,568.0,0.16516958928347328,0.1031868028621353,0.1559812596052921,0.02640845070422535,0.451193272512565,high
671083,Buddy Kennedy,AAA,2026,974.0,0.16518401266781427,0.12011154624558938,0.15855929446447325,0.023613963039014373,0.4507442372071775,high
663536,Tristin English,AAA,2026,901.0,0.17981297512853273,0.06493486580196103,0.17096213637117041,0.033296337402885685,0.4505387079597187,high
641796,Tim Locastro,AAA,2025,600.0,0.16905566573522,0.08847468428773865,0.15894044942007876,0.021666666666666667,0.4503180868857976,high
694673,Abimelec Ortiz,AAA,2026,286.0,0.19884470837722532,0.1295331623517176,0.20611575114596492,0.04195804195804196,0.45015779593260397,med
686681,Michael Massey,AAA,2026,172.0,0.1887942633556895,0.07720514951383453,0.18051466864949253,0.040697674418604654,0.45014427264694507,low
664059,Sam Haggerty,AAA,2025,401.0,0.19647882729988111,0.11363728343596217,0.163507027793775,0.022443890274314215,0.450067263640058,med
671287,Phil Clarke,AAA,2025,369.0,0.1435355230425296,0.13418396375568667,0.11415519786996677,0.013550135501355014,0.45000254570463866,med
667663,Hunter Stovall,AAA,2025,963.0,0.14425878727785454,0.08366159830801227,0.12130934398931556,0.016614745586708203,0.44997766612994833,high
701350,Roman Anthony,AAA,2025,429.0,0.20567840365080817,0.17567538563594903,0.18307632741951782,0.030303030303030304,0.44974736440487273,med
624417,Bryson Brigman,AAA,2025,810.0,0.16388130963821287,0.08673876813342532,0.12374773088068894,0.016049382716049384,0.44974559311588813,high
680664,Eduardo Valencia,AAA,2026,350.0,0.2092689490207804,0.11999955703947333,0.21141655589860683,0.04857142857142857,0.4496082372406996,med
694025,Felix Reyes,AAA,2026,110.0,0.210589818226588,0.07618952698934758,0.20112752793770372,0.06363636363636363,0.4489686075021313,low
596115,Trevor Story,AAA,2024,54.0,0.208127211140537,0.1034336643630285,0.1944091918195815,0.05555555555555555,0.44881030290917845,low
677649,Ezequiel Duran,AAA,2025,145.0,0.22232555797680578,0.07319297551598797,0.2193814931464812,0.06206896551724138,0.44865309464913916,low
671056,Iván Herrera,AAA,2025,517.0,0.20550561418586688,0.17006852350310703,0.1886413046056217,0.030947775628626693,0.44844828971558515,high
656669,Jordan Luplow,AAA,2024,524.0,0.1913125035445569,0.10886023126908075,0.20532365326806098,0.04580152671755725,0.4482623321902981,high
628451,Andy Ibáñez,AAA,2025,249.0,0.18956873587457987,0.12014979656566491,0.17464033132337056,0.028112449799196786,0.4478978106707034,med
642197,Jamie Westbrook,AAA,2025,1351.0,0.1676660094863538,0.11642472708574572,0.1698881209173151,0.029607698001480384,0.44777330191909964,high
660613,Ronaldo Hernández,AAA,2025,734.0,0.17704879015773953,0.08624973501368952,0.1821090761529244,0.04087193460490463,0.44776377413650476,high
687221,Dalton Rushing,AAA,2025,318.0,0.21052047456414072,0.15055569139094988,0.19910441673742454,0.0440251572327044,0.44765207707267113,med
699302,Héctor Rodríguez,AAA,2026,392.0,0.17212448915601758,0.08739796883691667,0.15638583030383632,0.030612244897959183,0.44763039778914976,med
543939,Kolten Wong,AAA,2024,135.0,0.18834103625651907,0.09331397579534634,0.1574774170811155,0.022222222222222223,0.4474119106323451,low
669003,Garrett Mitchell,AAA,2025,98.0,0.19352366699522267,0.10571858081523763,0.17132202622193923,0.04081632653061224,0.44727399042521776,low
656537,Derek Hill,AAA,2025,592.0,0.21714223832092822,0.08949751300782811,0.19577137343561485,0.03209459459459459,0.44727045672640975,high
694514,Sterlin Thompson,AAA,2026,645.0,0.20964577177095028,0.11946281968827248,0.19744603303441635,0.03255813953488372,0.44720960864393183,high
595943,Phillip Evans,AAA,2024,1190.0,0.14538120165601698,0.11932463900147781,0.12763443170214753,0.02100840336134454,0.44704135065353096,high
657656,Ramón Laureano,AAA,2025,94.0,0.23101778821587782,0.10789834536812913,0.2016947721608838,0.05319148936170213,0.44698461565120556,low
681198,TJ Rumfield,AAA,2025,1061.0,0.17803455788157466,0.10674614901069512,0.16487117935330808,0.029217719132893498,0.4465687374215874,high
696030,Alejandro Osuna,AAA,2026,144.0,0.17058955440450962,0.15573688798263524,0.13653631434837593,0.006944444444444444,0.44631173323314016,low
542963,Rob Brantly,AAA,2025,401.0,0.1682792611393605,0.08569317165951507,0.14078167526620447,0.017456359102244388,0.44629608071065885,med
703601,Max Clark,AAA,2026,141.0,0.17313566715681572,0.11618174550939002,0.13995670740591232,0.0070921985815602835,0.4459956843363639,low
683146,Brett Baty,AAA,2025,401.0,0.22250919606343858,0.12162131537208992,0.2365765164491802,0.06483790523690773,0.44593710097536066,med
501303,Ehire Adrianza,AAA,2024,115.0,0.1870085832572641,0.10664550842747159,0.16207675284576548,0.017391304347826087,0.4458400874988,low
686555,Isaac Collins,AAA,2024,509.0,0.19459842191567878,0.1378140957502568,0.18966087075272656,0.0275049115913556,0.44579639175475483,high
666018,Jonathan Aranda,AAA,2024,1043.0,0.22459338356302921,0.1250470553909942,0.22010555941158277,0.04793863854266539,0.4457339797560369,high
685133,Wade Meckler,AAA,2026,614.0,0.16884312922629074,0.13305294211171287,0.1351775822797377,0.014657980456026058,0.4457037263909674,high
666632,Yonathan Perlaza,AAA,2025,1167.0,0.2099239929790099,0.1270183733239282,0.21555069728910115,0.03598971722365039,0.44559379922298664,high
656896,Emmanuel Rivera,AAA,2025,375.0,0.18753273421895447,0.08827848210824642,0.14067017061631468,0.016,0.4455772253370163,med
688760,Blaine Crim,AAA,2026,1197.0,0.185203078041782,0.11565134978239244,0.1909080840425813,0.03759398496240601,0.44539564511344953,high
660844,Leo Rivas,AAA,2025,565.0,0.19772278301639232,0.19237936691942412,0.16051594564423338,0.024778761061946902,0.4453906104124099,high
668901,Mark Vientos,AAA,2025,428.0,0.2306900397238631,0.11161416477541108,0.2319482623633653,0.0514018691588785,0.4453733966895662,med
701649,James Triantos,AAA,2026,658.0,0.15710343885587738,0.07519762621076913,0.12423921773522047,0.016717325227963525,0.44536832256497116,high
701298,Phillip Glasser,AAA,2026,149.0,0.17607784257665055,0.10441687015165861,0.12899639060086182,0.013422818791946308,0.4453501403465216,low
663968,Jake Mangum,AAA,2025,965.0,0.1761724286685319,0.061908243193818824,0.1314130633702824,0.011398963730569948,0.44524244783443734,high
664670,Alejo Lopez,AAA,2026,995.0,0.13914717450096678,0.10228292298425845,0.09629770564937146,0.009045226130653266,0.445148131120298,high
572761,Matt Carpenter,AAA,2024,112.0,0.23096803529082105,0.13645652977314335,0.23516625066039956,0.07142857142857142,0.4449255185791314,low
668800,Andrew Knizner,AAA,2026,275.0,0.18447841521946257,0.12266613511403467,0.1519786307257981,0.02181818181818182,0.4448707811927525,med
664057,Andrew Stevenson,AAA,2025,672.0,0.21253652921481583,0.09447186399147285,0.18738400378363912,0.03125,0.4446374594150324,high
