mlbam_id,player_name,team,proj_ros_pa_per_teamgame,naive_pace,volume_percentile,pa_to,team_games_to,pa_per_teamgame_to,started_pct_to,lineup_spot_to,pa_per_started_game_to,pa_last21,prior1_pa_per_g,is_catcher,is_on_il_at_split,career_stage,split_day
695578,James Wood,WSH,4.1231,4.7129,100.0,476,101.0,4.7129,1.0,1.0,4.7129,74.0,4.2531,0,0.0,2,117
668930,Brice Turang,MIL,3.9287,4.33,99.8,433,100.0,4.33,1.0,2.2553,4.6064,76.0,4.0679,0,0.0,3,117
694192,Jackson Chourio,MIL,3.9058,3.02,99.6,302,100.0,3.02,0.9394,1.6452,4.7581,77.0,3.6358,0,0.0,2,117
683002,Gunnar Henderson,BAL,3.8601,4.5446,99.4,459,101.0,4.5446,1.0,1.67,4.59,70.0,4.0185,0,0.0,4,117
691406,Junior Caminero,TB,3.8587,4.4141,99.2,437,99.0,4.4141,1.0,2.8788,4.4141,79.0,4.0309,0,0.0,3,117
682829,Elly De La Cruz,CIN,3.8524,3.6263,99.0,359,99.0,3.6263,1.0,2.2875,4.4875,73.0,4.3148,0,0.0,3,117
802139,JJ Wetherholt,STL,3.8504,4.3232,98.8,428,99.0,4.3232,0.9892,1.0,4.6304,77.0,0.0,0,0.0,0,117
665487,Fernando Tatis Jr.,SD,3.7626,4.34,98.6,434,100.0,4.34,0.9798,1.5052,4.4536,76.0,4.2654,0,0.0,7,117
686948,Drake Baldwin,ATL,3.7183,3.4141,98.4,338,99.0,3.4141,0.9868,2.04,4.48,77.0,2.7531,1,0.0,1,117
687263,Zach Neto,LAA,3.7126,4.3564,98.2,440,101.0,4.3564,0.9898,1.1237,4.5258,65.0,3.4198,0,0.0,3,117
660271,Shohei Ohtani,LAD,3.7078,4.2079,98.1,425,101.0,4.2079,0.9891,1.0,4.6593,66.0,4.4877,0,0.0,8,117
671056,Iván Herrera,STL,3.7055,4.4747,97.9,443,99.0,4.4747,1.0,2.0,4.4747,78.0,2.7901,1,0.0,4,117
621493,Taylor Ward,BAL,3.695,4.5446,97.7,459,101.0,4.5446,1.0,1.46,4.59,67.0,4.0926,0,0.0,8,117
683737,Michael Busch,CHC,3.6609,4.44,97.5,444,100.0,4.44,0.9899,3.6327,4.5204,68.0,3.6543,0,0.0,3,117
805808,Kevin McGonigle,DET,3.6452,4.34,97.3,434,100.0,4.34,0.9897,1.6354,4.5104,69.0,0.0,0,0.0,0,117
678246,Miguel Vargas,CWS,3.6374,4.3131,97.1,427,99.0,4.3131,0.9592,2.5532,4.4787,71.0,3.5123,0,0.0,4,117
650333,Luis Arraez,SF,3.6368,4.2,96.9,420,100.0,4.2,0.9895,2.1064,4.4574,71.0,4.1667,0,0.0,7,117
650490,Yandy Díaz,TB,3.6187,4.2121,96.7,417,99.0,4.2121,1.0,1.9789,4.3895,76.0,4.0185,0,0.0,9,117
677951,Bobby Witt Jr.,KC,3.6164,4.099,96.5,414,101.0,4.099,1.0,2.0,4.4043,64.0,4.2407,0,0.0,4,117
621566,Matt Olson,ATL,3.6082,4.3838,96.3,434,99.0,4.3838,1.0,3.2222,4.3838,77.0,4.4691,0,0.0,10,117
669364,Xavier Edwards,MIA,3.6077,4.2178,96.1,426,101.0,4.2178,0.98,2.9286,4.3265,70.0,3.821,0,0.0,3,117
666018,Jonathan Aranda,TB,3.6071,4.303,95.9,426,99.0,4.303,0.9592,2.5745,4.4574,76.0,2.6049,0,0.0,4,117
700250,Ben Rice,NYY,3.582,4.08,95.7,408,100.0,4.08,0.9474,2.3667,4.4556,68.0,3.2716,0,0.0,2,117
668804,Bryan Reynolds,PIT,3.5796,4.3465,95.5,439,101.0,4.3465,0.9604,3.0,4.4742,71.0,4.037,0,0.0,7,117
701538,Jackson Merrill,SD,3.5759,4.12,95.3,412,100.0,4.12,1.0,3.3229,4.2917,73.0,2.9815,0,0.0,2,117
645277,Ozzie Albies,ATL,3.5712,4.3333,95.1,429,99.0,4.3333,1.0,3.4949,4.3333,78.0,4.1173,0,0.0,9,117
691718,Pete Crow-Armstrong,CHC,3.571,4.36,94.9,436,100.0,4.36,0.99,4.2525,4.3838,67.0,3.9938,0,0.0,3,117
681624,Andy Pages,LAD,3.5626,4.2574,94.7,430,101.0,4.2574,0.9899,4.1224,4.3776,66.0,3.8519,0,0.0,2,117
656941,Kyle Schwarber,PHI,3.5608,4.2772,94.5,432,101.0,4.2772,0.9897,1.7812,4.4896,70.0,4.4691,0,0.0,11,117
665742,Juan Soto,NYM,3.5326,3.4851,94.3,352,101.0,3.4851,1.0,2.378,4.2927,71.0,4.4136,0,0.0,8,117
592885,Christian Yelich,MIL,3.5326,2.96,94.2,296,100.0,2.96,0.9394,1.9032,4.6935,76.0,3.9753,0,0.0,11,117
672695,Geraldo Perdomo,AZ,3.5284,4.08,94.0,408,100.0,4.08,0.9896,2.8105,4.2737,67.0,4.4444,0,0.0,5,117
677800,Wilyer Abreu,BOS,3.5282,4.2727,93.8,423,99.0,4.2727,1.0,3.5052,4.3608,72.0,2.5741,0,0.0,3,117
682998,Corbin Carroll,AZ,3.5216,4.1,93.6,410,100.0,4.1,1.0,2.4375,4.2708,65.0,3.963,0,0.0,4,117
678882,Ceddanne Rafaela,BOS,3.5151,3.9293,93.4,389,99.0,3.9293,0.9677,4.0,4.2778,74.0,3.6235,0,0.0,3,117
671739,Michael Harris II,ATL,3.505,3.7879,93.2,375,99.0,3.7879,0.9247,4.6163,4.2791,80.0,3.9568,0,0.0,4,117
663538,Nico Hoerner,CHC,3.4987,4.39,93.0,439,100.0,4.39,0.9898,3.1753,4.5155,63.0,4.0062,0,0.0,7,117
606466,Ketel Marte,AZ,3.4961,4.23,92.8,423,100.0,4.23,0.9792,1.0957,4.4787,72.0,3.4321,0,0.0,11,117
691023,Jordan Walker,STL,3.4925,4.1818,92.6,414,99.0,4.1818,0.9897,3.9167,4.2917,76.0,2.4444,0,0.0,3,117
624413,Pete Alonso,BAL,3.4881,4.3465,92.4,439,101.0,4.3465,1.0,3.6436,4.3465,66.0,4.3765,0,0.0,7,117
607208,Trea Turner,PHI,3.4751,4.2871,92.2,433,101.0,4.2871,0.9898,1.1959,4.4536,67.0,3.9444,0,0.0,11,117
676475,Alec Burleson,STL,3.4736,4.202,92.0,416,99.0,4.202,0.949,3.3441,4.3871,68.0,3.3704,0,0.0,4,117
608324,Alex Bregman,CHC,3.4731,4.5,91.8,450,100.0,4.5,0.9898,2.8247,4.6186,69.0,3.0556,0,0.0,10,117
680776,Jarren Duran,BOS,3.4492,4.0303,91.6,399,99.0,4.0303,0.9457,3.1494,4.4828,61.0,4.2963,0,0.0,5,117
800050,Chase DeLauter,CLE,3.4425,3.4653,91.4,350,101.0,3.4653,0.9524,2.6625,4.325,71.0,0.0,0,0.0,0,117
646240,Rafael Devers,SF,3.4311,4.25,91.2,425,100.0,4.25,1.0,3.68,4.25,70.0,4.5,0,0.0,9,117
664040,Brandon Lowe,PIT,3.4261,4.1188,91.0,416,101.0,4.1188,0.9677,2.3778,4.5667,65.0,3.4136,0,0.0,8,117
668227,Randy Arozarena,SEA,3.4228,3.9307,90.8,397,101.0,3.9307,1.0,4.0753,4.2688,65.0,4.3765,0,0.0,7,117
682928,CJ Abrams,WSH,3.4197,4.1089,90.6,415,101.0,4.1089,0.9794,4.2211,4.3474,64.0,3.9198,0,0.0,4,117
682985,Riley Greene,DET,3.4154,4.18,90.4,418,100.0,4.18,0.9899,4.2041,4.2551,64.0,4.0432,0,0.0,4,117
672640,Otto Lopez,MIA,3.4072,4.1584,90.3,420,101.0,4.1584,0.9794,2.8947,4.3895,61.0,3.6667,0,0.0,5,117
666182,Bo Bichette,NYM,3.3891,4.2673,90.1,431,101.0,4.2673,0.98,2.2857,4.3776,60.0,3.8765,0,0.0,7,117
673548,Seiya Suzuki,CHC,3.3867,3.61,89.9,361,100.0,3.61,0.9524,4.3125,4.4125,67.0,4.0185,0,0.0,4,117
663728,Cal Raleigh,SEA,3.3834,2.9505,89.7,298,101.0,2.9505,0.9855,2.7941,4.3529,63.0,4.3519,1,0.0,5,117
689414,Liam Hicks,MIA,3.3785,3.5644,89.5,360,101.0,3.5644,0.8764,2.8974,4.3974,71.0,2.4074,1,0.0,1,117
701398,Sal Stewart,CIN,3.374,4.3737,89.3,433,99.0,4.3737,1.0,3.3939,4.3737,71.0,0.358,0,0.0,1,117
661388,William Contreras,MIL,3.3722,4.0,89.1,400,100.0,4.0,0.9355,3.1839,4.5172,64.0,4.0679,1,0.0,6,117
669477,Casey Schmitt,SF,3.3491,3.88,88.9,388,100.0,3.88,0.989,3.6667,4.3,71.0,2.1481,0,0.0,3,117
665489,Vladimir Guerrero Jr.,TOR,3.3357,4.04,88.7,404,100.0,4.04,0.9895,2.766,4.2872,60.0,4.1975,0,0.0,7,117
805367,Chase Meidroth,CWS,3.3345,4.0808,88.5,404,99.0,4.0808,0.9688,4.0538,4.2903,60.0,3.1173,0,0.0,1,117
671218,Heliot Ramos,SF,3.3067,2.52,88.3,252,100.0,2.52,0.9677,4.2833,4.1333,68.0,4.2901,0,0.0,4,117
693304,Nick Gonzales,PIT,3.3062,3.8713,88.1,391,101.0,3.8713,0.9368,4.5955,4.3034,72.0,2.5185,0,0.0,3,117
518692,Freddie Freeman,LAD,3.3031,4.2079,87.9,425,101.0,4.2079,1.0,3.0306,4.3367,66.0,3.8704,0,0.0,11,117
647304,Josh Naylor,SEA,3.3029,4.0297,87.7,407,101.0,4.0297,1.0,3.8404,4.3298,63.0,3.7284,0,0.0,7,117
547180,Bryce Harper,PHI,3.3015,4.2079,87.5,425,101.0,4.2079,1.0,2.94,4.25,70.0,3.5802,0,0.0,11,117
808982,Jung Hoo Lee,SF,3.2912,3.68,87.3,368,100.0,3.68,0.9457,4.7011,4.1379,62.0,3.8086,0,0.0,2,117
683953,Travis Bazzana,CLE,3.2866,2.9703,87.1,300,101.0,2.9703,0.9855,2.8676,4.3824,69.0,0.0,0,0.0,0,117
670541,Yordan Alvarez,HOU,3.2828,4.2941,86.9,438,102.0,4.2941,1.0,2.11,4.38,68.0,1.2284,0,0.0,7,117
592518,Manny Machado,SD,3.282,4.09,86.7,409,100.0,4.09,1.0,3.5361,4.2165,69.0,4.1852,0,0.0,11,117
641487,J.P. Crawford,SEA,3.2803,3.4554,86.5,349,101.0,3.4554,0.9634,2.6076,4.3797,62.0,4.037,0,0.0,9,117
681198,TJ Rumfield,COL,3.28,3.9412,86.4,402,102.0,3.9412,0.9495,3.8298,4.2234,68.0,0.0,0,0.0,0,117
669127,Shea Langeliers,ATH,3.2792,4.05,86.2,405,100.0,4.05,1.0,2.3333,4.5,52.0,3.2284,1,0.0,4,117
701807,Carson Benge,NYM,3.2779,3.9505,86.0,399,101.0,3.9505,0.9583,3.5978,4.2717,65.0,0.0,0,0.0,0,117
664023,Ian Happ,CHC,3.2716,4.16,85.8,416,100.0,4.16,1.0,4.3895,4.3789,62.0,4.0926,0,0.0,9,117
670623,Isaac Paredes,HOU,3.2689,3.9412,85.6,402,102.0,3.9412,0.9789,3.3011,4.2903,67.0,2.7037,0,0.0,6,117
641355,Cody Bellinger,NYY,3.2676,4.19,85.4,419,100.0,4.19,0.9898,3.5876,4.299,62.0,4.0494,0,0.0,9,117
686797,Brooks Lee,MIN,3.2655,3.8713,85.2,391,101.0,3.8713,0.9789,5.4194,4.1828,66.0,3.2531,0,0.0,2,117
514888,Jose Altuve,HOU,3.2499,3.2843,85.0,335,102.0,3.2843,0.9872,2.8831,4.3377,65.0,4.037,0,0.0,11,117
695657,Colson Montgomery,CWS,3.2495,4.0303,84.8,399,99.0,4.0303,0.9684,4.1522,4.2717,65.0,1.7531,0,0.0,1,117
596019,Francisco Lindor,NYM,3.2447,1.8614,84.6,188,101.0,1.8614,1.0,2.2326,4.3721,66.0,4.5185,0,0.0,11,117
691026,Masyn Winn,STL,3.2363,3.7677,84.4,373,99.0,3.7677,0.9889,5.4607,4.1798,66.0,3.3148,0,0.0,3,117
656811,Ryan O'Hearn,PIT,3.2322,3.5347,84.2,357,101.0,3.5347,0.9302,4.2625,4.35,68.0,3.358,0,0.0,8,117
694384,Nolan Schanuel,LAA,3.2261,3.3366,84.0,337,101.0,3.3366,0.975,3.7051,4.2949,55.0,3.4815,0,0.0,3,117
695734,Daylen Lile,WSH,3.2141,4.1584,83.8,420,101.0,4.1584,0.9697,5.0312,4.3229,60.0,2.1667,0,0.0,1,117
664761,Alec Bohm,PHI,3.2039,3.901,83.6,394,101.0,3.901,0.9792,5.0532,4.1702,70.0,3.1111,0,0.0,6,117
642715,Willy Adames,SF,3.2006,4.01,83.4,401,100.0,4.01,1.0,4.0105,4.2211,59.0,4.2346,0,0.0,8,117
802415,Chandler Simpson,TB,3.1931,3.7475,83.2,371,99.0,3.7475,0.9556,3.8721,4.2326,59.0,2.7222,0,0.0,1,117
676391,Ernie Clement,TOR,3.1903,3.91,83.0,391,100.0,3.91,0.9588,4.6344,4.1505,64.0,3.6296,0,0.0,5,117
669065,Kyle Stowers,MIA,3.1834,3.1881,82.8,322,101.0,3.1881,0.9737,3.3243,4.3108,65.0,2.821,0,0.0,4,117
643289,Mauricio Dubón,ATL,3.182,3.9293,82.7,389,99.0,3.9293,0.9789,4.9462,4.1613,75.0,2.4568,0,0.0,7,117
696100,Hunter Goodman,COL,3.1774,3.8039,82.5,388,102.0,3.8039,0.9462,3.2727,4.3523,55.0,3.5741,1,0.0,3,117
673962,Josh Jung,TEX,3.173,3.94,82.3,394,100.0,3.94,0.989,3.8556,4.3667,53.0,3.1543,0,0.0,4,117
663757,Trent Grisham,NYY,3.1468,3.2,82.1,320,100.0,3.2,0.8861,1.9143,4.3714,56.0,3.5864,0,0.0,7,117
672960,Kazuma Okamoto,TOR,3.1274,3.99,81.9,399,100.0,3.99,1.0,4.6771,4.1562,59.0,0.0,0,0.0,0,117
680757,Steven Kwan,CLE,3.1183,3.6733,81.7,371,101.0,3.6733,0.9457,4.2069,4.1379,55.0,4.2778,0,0.0,4,117
803011,Sam Antonacci,CWS,3.1107,3.2727,81.5,324,99.0,3.2727,0.9231,2.9028,4.3611,59.0,0.0,0,0.0,0,117
693307,Dillon Dingler,DET,3.109,3.79,81.3,379,100.0,3.79,0.9451,3.5581,4.3256,55.0,2.8951,1,0.0,2,117
679529,Spencer Torkelson,DET,3.1077,3.88,81.1,388,100.0,3.88,0.9495,5.883,4.0532,62.0,4.0062,0,0.0,4,117
666176,Jo Adell,LAA,3.1037,4.1188,80.9,416,101.0,4.1188,0.98,4.9388,4.2041,57.0,3.537,0,0.0,6,117
663656,Kyle Tucker,LAD,3.1016,3.9109,80.7,395,101.0,3.9109,0.9787,4.2826,4.2609,59.0,3.6852,0,0.0,8,117
668709,JJ Bleday,CIN,3.0942,3.0404,80.5,301,99.0,3.0404,0.9718,3.2754,4.3043,65.0,2.1235,0,0.0,4,117
605141,Mookie Betts,LAD,3.0915,2.7426,80.3,277,101.0,2.7426,1.0,3.4531,4.3281,59.0,4.0926,0,0.0,11,117
663586,Austin Riley,ATL,3.0868,4.0505,80.1,401,99.0,4.0505,0.9798,5.5361,4.1031,69.0,2.7593,0,0.0,7,117
669016,Brandon Marsh,PHI,3.0586,3.7624,79.9,380,101.0,3.7624,0.9579,5.033,4.1209,66.0,2.6235,0,0.0,5,117
805300,Jakob Marsee,MIA,3.0484,3.9802,79.7,402,101.0,3.9802,0.9479,4.2967,4.3187,55.0,1.4444,0,0.0,1,117
665019,Kody Clemens,MIN,3.0422,3.4356,79.5,347,101.0,3.4356,0.9419,4.0741,4.1975,64.0,2.3827,0,0.0,4,117
607043,Brandon Nimmo,TEX,3.0384,4.01,79.3,401,100.0,4.01,0.9894,2.3548,4.3011,47.0,4.0247,0,0.0,10,117
668715,Spencer Steer,CIN,3.0381,3.7778,79.1,374,99.0,3.7778,0.9468,5.2022,4.1011,58.0,3.5062,0,0.0,4,117
694671,Wyatt Langford,TEX,3.0363,2.08,78.9,208,100.0,2.08,1.0,2.2708,4.3333,35.0,3.537,0,0.0,2,117
681082,Bryson Stott,PHI,3.0353,3.6436,78.8,368,101.0,3.6436,0.9368,6.1685,4.0225,66.0,3.4568,0,0.0,4,117
805779,Jacob Wilson,ATH,3.0277,2.56,78.6,256,100.0,2.56,1.0,3.9167,4.2667,42.0,3.2284,0,0.0,2,117
695506,Jac Caglianone,KC,3.0176,3.6139,78.4,365,101.0,3.6139,0.9362,5.1477,4.0682,68.0,1.4321,0,0.0,1,117
605137,Josh Bell,MIN,3.0117,3.8812,78.2,392,101.0,3.8812,0.9286,4.0879,4.2198,64.0,3.2901,0,0.0,10,117
702332,Caleb Durbin,BOS,2.9934,3.4141,78.0,338,99.0,3.4141,0.9778,6.6705,3.8182,67.0,3.1235,0,0.0,1,117
593428,Xander Bogaerts,SD,2.9921,3.82,77.8,382,100.0,3.82,0.9895,4.734,4.0532,68.0,3.4074,0,0.0,11,117
672515,Gabriel Moreno,AZ,2.992,2.93,77.6,293,100.0,2.93,0.9315,4.6765,4.2059,69.0,1.9074,1,0.0,4,117
701762,Nick Kurtz,ATH,2.9855,4.14,77.4,414,100.0,4.14,0.9891,1.8242,4.5385,31.0,3.0185,0,1.0,1,117
521692,Salvador Perez,KC,2.9688,3.8911,77.2,393,101.0,3.8911,1.0,4.3871,4.2258,59.0,3.9568,1,0.0,11,117
663968,Jake Mangum,PIT,2.9647,2.6832,77.0,271,101.0,2.6832,0.7945,5.9138,4.3621,65.0,2.642,0,0.0,1,117
664983,Jake McCarthy,COL,2.9595,3.1765,76.8,324,102.0,3.1765,0.9518,4.1266,4.038,74.0,1.3704,0,0.0,5,117
545361,Mike Trout,LAA,2.9585,3.6931,76.6,373,101.0,3.6931,1.0,2.0,4.5488,36.0,3.4321,0,0.0,11,117
677594,Julio Rodríguez,SEA,2.9537,3.8812,76.4,392,101.0,3.8812,1.0,2.5,4.3556,19.0,4.3827,0,0.0,4,117
695600,Carter Jensen,KC,2.9535,3.6238,76.2,366,101.0,3.6238,0.9239,3.6471,4.2118,66.0,0.4259,1,0.0,1,117
553993,Eugenio Suárez,CIN,2.944,2.8485,76.0,282,99.0,2.8485,0.9718,4.9855,4.0435,65.0,4.0556,0,0.0,11,117
669394,Jake Burger,TEX,2.9401,3.89,75.8,389,100.0,3.89,0.9688,4.9247,4.1075,58.0,2.321,0,0.0,5,117
641343,Jake Bauers,MIL,2.9278,3.62,75.6,362,100.0,3.62,0.9121,4.7229,4.2048,74.0,1.3457,0,0.0,8,117
572233,Christian Walker,HOU,2.9108,3.9902,75.4,407,102.0,3.9902,0.9798,4.0103,4.1649,52.0,3.9506,0,0.0,11,117
691176,Jasson Domínguez,NYY,2.907,1.57,75.2,157,100.0,1.57,0.9744,4.2632,4.0789,64.0,2.6481,0,0.0,3,117
701358,Cam Smith,HOU,2.9007,3.6765,75.0,375,102.0,3.6765,0.9286,6.1978,4.0,55.0,3.0432,0,0.0,1,117
657757,Gavin Sheets,SD,2.8987,3.35,74.9,335,100.0,3.35,0.8817,4.622,3.9024,65.0,3.3642,0,0.0,5,117
805999,A.J. Ewing,NYM,2.8921,2.3861,74.7,241,101.0,2.3861,0.918,5.0357,4.1607,68.0,0.0,0,0.0,0,117
691016,Tyler Soderstrom,ATH,2.8833,3.66,74.5,366,100.0,3.66,0.9659,3.9294,4.2471,30.0,3.8519,0,0.0,3,117
678554,Curtis Mead,WSH,2.8826,3.1287,74.3,316,101.0,3.1287,0.7024,2.5763,4.4576,63.0,1.6296,0,0.0,3,117
666160,Mickey Moniak,COL,2.874,2.3431,74.1,239,102.0,2.3431,0.8308,2.7222,4.1481,56.0,2.8457,0,0.0,6,117
808959,Munetaka Murakami,CWS,2.8681,2.798,73.9,277,99.0,2.798,0.9688,2.3065,4.4194,31.0,0.0,0,0.0,0,117
665862,Jazz Chisholm Jr.,NYY,2.8593,3.76,73.7,376,100.0,3.76,0.9474,5.6222,4.1,54.0,3.2778,0,0.0,6,117
665161,Jeremy Peña,HOU,2.8494,2.2255,73.5,227,102.0,2.2255,0.9623,1.0588,4.3922,25.0,3.3519,0,0.0,4,117
677587,Brayan Rocchio,CLE,2.8455,3.7327,73.3,377,101.0,3.7327,0.9796,7.2292,3.9062,62.0,2.3642,0,0.0,3,117
702284,Cole Young,SEA,2.845,3.9901,73.1,403,101.0,3.9901,1.0,6.7327,3.9901,55.0,1.5864,0,0.0,1,117
664770,Nathan Lukes,TOR,2.821,2.31,72.9,231,100.0,2.31,0.8438,2.7778,3.9815,57.0,2.7037,0,0.0,3,117
686611,Dylan Crews,WSH,2.8184,2.0594,72.7,208,101.0,2.0594,0.94,5.0851,4.3191,63.0,1.9877,0,0.0,2,117
624585,Jorge Soler,LAA,2.8169,3.2376,72.5,327,101.0,3.2376,0.9872,3.8571,4.2338,58.0,1.9444,0,0.0,11,117
575929,Willson Contreras,BOS,2.8153,3.8485,72.3,381,99.0,3.8485,1.0,3.5495,4.1868,45.0,3.4753,0,0.0,10,117
700932,Kyle Manzardo,CLE,2.8123,3.1683,72.1,320,101.0,3.1683,0.8242,4.0,3.9867,55.0,3.2778,0,0.0,2,117
668904,Royce Lewis,MIN,2.8117,2.6535,71.9,268,101.0,2.6535,1.0,6.3636,4.0606,59.0,2.4877,0,0.0,4,117
650489,Willi Castro,COL,2.7997,3.3431,71.7,341,102.0,3.3431,0.9059,4.1169,4.2987,52.0,2.8025,0,0.0,7,117
663616,Trevor Larnach,MIN,2.7916,3.0198,71.5,305,101.0,3.0198,0.8675,2.5139,4.0278,51.0,3.5,0,0.0,5,117
686469,Vinnie Pasquantino,KC,2.7825,3.099,71.3,313,101.0,3.099,0.9863,3.5139,4.3333,21.0,4.2099,0,0.0,4,117
668939,Adley Rutschman,BAL,2.7733,2.8119,71.2,284,101.0,2.8119,0.9701,2.8769,4.3385,48.0,2.2531,1,1.0,4,117
543807,George Springer,TOR,2.7639,3.05,71.0,305,100.0,3.05,0.971,1.2687,4.4925,30.0,3.6173,0,0.0,11,117
671289,Tyler Freeman,COL,2.7573,2.5784,70.8,263,102.0,2.5784,0.8507,3.7368,4.2982,50.0,2.642,0,0.0,4,117
805811,Bryce Eldridge,SF,2.7458,2.35,70.6,235,100.0,2.35,0.9655,5.0714,4.1429,68.0,0.2284,0,0.0,1,117
662139,Daulton Varsho,TOR,2.7422,3.23,70.4,323,100.0,3.23,0.9634,4.6076,4.038,55.0,1.6728,0,0.0,6,117
669003,Garrett Mitchell,MIL,2.734,3.28,70.2,328,100.0,3.28,0.8652,5.3117,4.039,72.0,0.4815,0,0.0,4,117
606192,Teoscar Hernández,LAD,2.7204,2.6337,70.0,266,101.0,2.6337,0.9851,5.7424,4.0152,57.0,3.3704,0,0.0,10,117
656775,Cedric Mullins,TB,2.7189,3.3636,69.8,333,99.0,3.3636,0.9405,5.7468,4.1392,55.0,3.0741,0,0.0,8,117
671277,Luis García Jr.,WSH,2.7069,3.2475,69.6,328,101.0,3.2475,0.7957,2.8108,3.973,54.0,3.2469,0,0.0,6,117
683146,Brett Baty,NYM,2.7061,3.3762,69.4,341,101.0,3.3762,0.9149,6.5465,3.814,62.0,2.6667,0,0.0,4,117
699013,Esmerlyn Valdez,PIT,2.692,1.2079,69.2,122,101.0,1.2079,0.875,5.2143,4.1429,72.0,0.0,0,0.0,0,117
677649,Ezequiel Duran,TEX,2.6831,3.41,69.0,341,100.0,3.41,0.9438,5.7143,3.9524,60.0,1.3519,0,0.0,4,117
621020,Dansby Swanson,CHC,2.6821,3.74,68.8,374,100.0,3.74,1.0,8.2,3.9368,57.0,3.9815,0,0.0,10,117
807712,Luke Keaschall,MIN,2.6788,3.6337,68.6,367,101.0,3.6337,0.9468,6.2135,4.0562,50.0,1.2778,0,0.0,1,117
571448,Nolan Arenado,AZ,2.6712,3.63,68.4,363,100.0,3.63,0.9787,5.4891,3.913,61.0,2.6914,0,0.0,11,117
691720,Kyle Karros,COL,2.6601,3.2941,68.2,336,102.0,3.2941,0.8936,7.0238,3.8095,68.0,0.963,0,0.0,1,117
678662,Ezequiel Tovar,COL,2.6507,3.4608,68.0,353,102.0,3.4608,0.957,6.573,3.9101,53.0,2.4074,0,0.0,4,117
695731,Braden Montgomery,CWS,2.6067,1.3434,67.8,133,99.0,1.3434,0.9697,6.0312,4.125,62.0,0.0,0,0.0,0,117
686555,Isaac Collins,KC,2.6015,3.2772,67.6,331,101.0,3.2772,0.9318,7.5122,3.9146,51.0,2.7222,0,0.0,2,117
673237,Yainer Diaz,HOU,2.5622,1.8333,67.4,187,102.0,1.8333,0.9783,6.8,4.1111,45.0,3.5,1,0.0,4,117
630105,Jake Cronenworth,SD,2.5529,1.75,67.3,175,100.0,1.75,0.9375,6.6222,3.8222,56.0,3.179,0,0.0,6,117
656716,Zach McKinstry,DET,2.5524,2.63,67.1,263,100.0,2.63,0.8904,7.2462,3.8615,57.0,3.1543,0,0.0,6,117
671732,Lawrence Butler,ATH,2.5513,2.89,66.9,289,100.0,2.89,0.6897,6.1833,4.1,52.0,3.8889,0,0.0,3,117
663457,Lars Nootbaar,STL,2.5394,1.3939,66.7,138,99.0,1.3939,0.8889,5.1875,4.125,57.0,3.5988,0,0.0,5,117
664034,Ty France,SD,2.5386,2.49,66.5,249,100.0,2.49,0.8551,6.1525,4.0,62.0,3.0247,0,0.0,7,117
676609,José Caballero,NYY,2.5295,3.1,66.3,310,100.0,3.1,0.9412,7.675,3.8125,50.0,2.284,0,0.0,3,117
694249,Cole Carrigg,COL,2.5226,1.2647,66.1,129,102.0,1.2647,0.8788,5.1379,4.2759,56.0,0.0,0,0.0,0,117
681715,Heriberto Hernández,MIA,2.518,2.4356,65.9,246,101.0,2.4356,0.7324,4.8462,4.1154,57.0,1.8148,0,0.0,1,117
502671,Paul Goldschmidt,NYY,2.5011,2.74,65.7,274,100.0,2.74,0.8451,2.8833,4.2833,45.0,3.2963,0,0.0,11,117
687093,Vaughn Grissom,LAA,2.4935,2.2376,65.5,226,101.0,2.2376,0.8475,4.24,4.26,46.0,0.0,0,0.0,4,117
657041,Lane Thomas,KC,2.493,2.8317,65.3,286,101.0,2.8317,0.747,4.1452,4.0968,67.0,0.8765,0,0.0,7,117
670770,TJ Friedl,CIN,2.4836,2.2424,65.1,222,99.0,2.2424,0.8833,3.5283,4.0,38.0,4.2284,0,0.0,5,117
678011,Anthony Seigler,BOS,2.4804,1.0303,64.9,102,99.0,1.0303,0.9615,3.28,4.0,62.0,0.4506,0,0.0,1,117
703607,Henry Bolte,ATH,2.4758,2.13,64.7,213,100.0,2.13,0.9107,6.0196,4.0392,51.0,0.0,0,0.0,0,117
650402,Gleyber Torres,DET,2.4603,1.95,64.5,195,100.0,1.95,1.0,1.9318,4.4318,5.0,3.8765,0,0.0,8,117
621439,Byron Buxton,MIN,2.4571,3.3465,64.3,338,101.0,3.3465,1.0,1.3684,4.4474,9.0,3.3457,0,0.0,11,117
571970,Max Muncy,LAD,2.438,3.4653,64.1,350,101.0,3.4653,0.9239,5.6235,4.0235,51.0,2.3951,0,0.0,11,117
669707,Jared Triolo,PIT,2.4333,2.2277,63.9,225,101.0,2.2277,0.9194,7.807,3.7895,53.0,2.321,0,0.0,3,117
701675,Nathan Church,STL,2.4074,2.7172,63.7,269,99.0,2.7172,0.8961,7.6087,3.7246,59.0,0.4012,0,0.0,1,117
687401,Joey Ortiz,MIL,2.4058,2.56,63.5,256,100.0,2.56,0.8571,8.6515,3.6667,61.0,3.1235,0,0.0,3,117
694212,Samuel Basallo,BAL,2.3996,3.0792,63.4,311,101.0,3.0792,0.8488,4.9589,4.0137,49.0,0.7284,1,0.0,1,117
691594,Javier Sanoja,MIA,2.395,2.5644,63.2,259,101.0,2.5644,0.84,7.873,3.873,58.0,2.1111,0,0.0,2,117
