mlb_id,player_name_fg,team,g,pa,avg,obp,slg,woba,wrc_plus,iso,babip,xwoba_fg,xavg,xslg,k_pct,bb_pct,swstr_pct,o_swing_pct,z_contact_pct,contact_pct_fg,barrel_pct,hard_hit_pct,avg_ev,max_ev,avg_bat_speed,blast_swing_pct,blast_contact_pct,squared_up_swing_pct
665561,Rafael Marchan,PHI,16.0,54.0,0.078431372,0.129629629,0.137254901,0.12911970747841728,-30.390172420427522,0.058823529,0.076923076,0.18612988789876303,0.14888235166961072,0.21021568073945887,0.203703703,0.018518518,0.08333333,0.34234234,0.93333333,0.82653061,0.025,0.25,86.375,103.7,66.28410019985465,0.02325581,0.02777778,0.3255814
669720,Austin Hays,CHW,12.0,44.0,0.232558139,0.25,0.325581395,0.24599553540695546,49.28958788636612,0.093023256,0.310344827,0.28293024107467296,0.28551163784293243,0.36458139641340387,0.295454545,0.022727272,0.18674699,0.41747573,0.8,0.64772727,0.03333333,0.5,86.97999674479166,111.9,72.41543344350961,0.1025641,0.15686275,0.23076923
671655,George Valera,CLE,13.0,38.0,0.216216216,0.236842105,0.297297297,0.23838581536945544,45.61456558839601,0.081081081,0.275862068,0.19866984768917686,0.19340540911700274,0.23197297792176944,0.210526315,0.026315789,0.1,0.41269841,0.88095238,0.82352941,0.0,0.34482759,90.15862405711206,108.3,72.56451009114583,0.1,0.13043478,0.28333333
682622,Noelvi Marte,CIN,11.0,31.0,0.137931034,0.193548387,0.137931034,0.16214604147018924,-11.302374425725157,0.0,0.210526315,0.16070670466269216,0.13324138213848247,0.14937930271543307,0.322580645,0.064516129,0.136,0.48192771,0.89655172,0.75362319,0.0,0.31578947,84.89473684210526,106.0,71.32481728830645,0.06451613,0.09090909,0.17741935
694374,Tim Tawa,ARI,19.0,53.0,0.155555555,0.25,0.266666666,0.24028501831568205,45.58536745516483,0.111111111,0.176470588,0.270053414737477,0.21415909853848544,0.28527272831309924,0.207547169,0.113207547,0.10480349,0.35507246,0.84210526,0.77358491,0.02777778,0.27777778,86.56176039751838,104.1,74.10369582403274,0.07142857,0.0952381,0.1547619
628451,Andy Ibanez,- - -,12.0,21.0,0.105263157,0.142857142,0.105263157,0.11967922108513969,-35.394014574147526,0.0,0.117647058,0.18535495620398296,0.16273684231074234,0.22468420235734238,0.142857142,0.047619047,0.109375,0.48387097,0.88461538,0.82926829,0.0,0.23529412,87.87647022920497,105.1,70.16543579101562,0.05405405,0.06666667,0.35135135
687363,Victor Scott II,STL,32.0,99.0,0.166666666,0.236559139,0.214285714,0.2138062382257113,30.796775591169414,0.047619048,0.228070175,0.25252128684002423,0.2032771053084408,0.280228925038533,0.272727272,0.07070707,0.13505747,0.29319372,0.88679245,0.70987654,0.015625,0.265625,87.49056603773585,105.4,69.4343032836914,0.046875,0.07142857,0.234375
675659,Greg Jones,MIL,11.0,22.0,0.095238095,0.095238095,0.095238095,0.08596284616561163,-57.256008857865005,0.0,0.166666666,0.1747619083949498,0.1874285652523949,0.21723808561052596,0.409090909,0.0,0.18918919,0.4,0.76,0.64102564,0.0,0.30769231,85.70000110973011,109.1,71.69227337015086,0.06896552,0.11764706,0.13793103
687637,Dylan Beavers,BAL,26.0,95.0,0.216867469,0.29787234,0.325301204,0.28518525907333864,77.27429961652419,0.108433735,0.266666666,0.30228233337402344,0.22754216481404133,0.37385542995958443,0.231578947,0.105263157,0.09326425,0.25116279,0.87931034,0.78823529,0.06349206,0.3968254,87.25645003780242,106.5,71.75993909333882,0.10526316,0.13793103,0.25
700337,Edgar Quero,CHW,26.0,88.0,0.162162162,0.26744186,0.175675675,0.221617950949558,32.9325304825842,0.013513513,0.218181818,0.2525370205149931,0.18253424396253612,0.2307808235900043,0.227272727,0.102272727,0.11641791,0.32195122,0.89247312,0.75471698,0.0,0.28070175,89.85094523879717,106.5,68.04752838354317,0.05035971,0.06862745,0.27338129
700932,Kyle Manzardo,CLE,31.0,107.0,0.2,0.280373831,0.284210526,0.2626565605680519,61.89993517207256,0.084210526,0.288135593,0.2853740296273861,0.21465956911127618,0.3426489322743517,0.327102803,0.084112149,0.14922049,0.31034483,0.8030303,0.68544601,0.08196721,0.32786885,88.72166341145834,108.4,70.5010898653315,0.0718232,0.1023622,0.22099448
667670,Brent Rooker,ATH,18.0,77.0,0.161764705,0.233766233,0.294117647,0.2390961732183184,42.117066988083494,0.132352942,0.19047619,0.29200965881347657,0.20840298951561773,0.3826119437146543,0.324675324,0.09090909,0.19921875,0.32638889,0.76744186,0.61654135,0.13333333,0.4,88.12888997395834,109.6,73.89364650106837,0.11965812,0.19178082,0.17948718
600869,Jeimer Candelario,LAA,7.0,20.0,0.111111111,0.2,0.222222222,0.2002923905849457,17.709259465868822,0.111111111,0.2,0.21866171360015868,0.16655556360880533,0.21250000264909533,0.4,0.05,0.26506024,0.41860465,0.53571429,0.52173913,0.0,0.4,91.80999755859375,102.3,71.00534057617188,0.05,0.0952381,0.175
671732,Lawrence Butler,ATH,32.0,112.0,0.18,0.267857142,0.29,0.25508115957449146,52.84279495688766,0.11,0.223880597,0.30061257852090373,0.23653999328613282,0.35852001190185545,0.267857142,0.107142857,0.11816193,0.26153846,0.81818182,0.74407583,0.07142857,0.45714286,89.97500430836396,112.7,73.7328125,0.10810811,0.15151515,0.18918919
666310,Bo Naylor,CLE,25.0,80.0,0.135135135,0.2,0.202702702,0.1900331325829029,13.170513990556348,0.067567567,0.166666666,0.29998363592685795,0.22069444921281603,0.4049999978807237,0.2375,0.075,0.06034483,0.31428571,0.93406593,0.86624204,0.10909091,0.38181818,89.33396594929245,108.9,71.82239583333333,0.11111111,0.12605042,0.22962963
686452,Drew Millas,WSN,24.0,61.0,0.148148148,0.220338983,0.185185185,0.19515690055944152,16.01157044769071,0.037037037,0.216216216,0.24161474583512646,0.19740740458170572,0.2627407356544777,0.278688524,0.081967213,0.1,0.3203125,0.93442623,0.7745098,0.02564103,0.20512821,80.07777913411458,104.7,67.15790137816012,0.02247191,0.03030303,0.20224719
666464,Jerar Encarnacion,SFG,17.0,35.0,0.176470588,0.2,0.205882352,0.18572235788617816,12.009830473357699,0.029411764,0.23076923,0.21041296550205776,0.18976471003364115,0.2656470467062557,0.228571428,0.028571428,0.09433962,0.46153846,0.97560976,0.81927711,0.07692308,0.34615385,87.50384051983173,112.3,74.66251302083333,0.09333333,0.1147541,0.17333333
683357,Owen Caissie,MIA,31.0,101.0,0.206521739,0.247524752,0.336956521,0.2578115681610485,57.10456838962577,0.130434782,0.34,0.2783105087280273,0.21154944451300653,0.3665494394826365,0.425742574,0.04950495,0.14622642,0.33877551,0.84684685,0.68041237,0.11538462,0.46153846,90.70000382965686,112.6,74.33450370303468,0.10982659,0.16101695,0.17919075
670242,Matt Wallner,MIN,29.0,117.0,0.174757281,0.273504273,0.291262135,0.2644465479076418,61.172978994624174,0.116504854,0.258620689,0.2939714611086071,0.21102912680616656,0.34199027644777763,0.358974358,0.085470085,0.19793814,0.32142857,0.74050633,0.61290323,0.09836066,0.40983607,88.46557216956967,110.3,75.36247336647727,0.08181818,0.13333333,0.13636364
642851,Austin Wynns,ATH,13.0,39.0,0.085714285,0.157894736,0.085714285,0.12715687563544825,-32.99281600716999,0.0,0.107142857,0.31135162554289164,0.2428285598754883,0.4020857129778181,0.179487179,0.076923076,0.12142857,0.41333333,0.89583333,0.78481013,0.06896552,0.27586207,85.33928571428571,109.3,71.79983428030303,0.06060606,0.08,0.16666667
681715,Heriberto Hernandez,MIA,22.0,74.0,0.158730158,0.283783783,0.19047619,0.23731707721143155,43.214082394631106,0.031746032,0.204081632,0.29495027902964,0.21663491688077413,0.2982380882142082,0.189189189,0.135135135,0.10566038,0.18709677,0.8,0.73076923,0.04081633,0.40816327,88.95918367346938,109.9,73.64260996942934,0.13043478,0.18181818,0.30434783
678662,Ezequiel Tovar,COL,35.0,132.0,0.196721311,0.25,0.286885245,0.24458757494435165,35.72918679504892,0.090163934,0.270588235,0.2880358840479995,0.2330409816054047,0.37250818971727717,0.28030303,0.053030303,0.1610338,0.48208469,0.83647799,0.73615635,0.08139535,0.36046512,87.13411649816176,108.9,71.50363685344827,0.06130268,0.08839779,0.16858238
671277,Luis Garcia Jr.,WSN,33.0,112.0,0.233644859,0.258928571,0.336448598,0.2638172246515751,62.54726009024811,0.102803739,0.272727272,0.3025074351917614,0.26207618713378905,0.4072857084728423,0.169642857,0.035714285,0.07653061,0.41314554,0.9516129,0.85849057,0.05617978,0.43820225,91.87586431393679,110.9,73.13369703043193,0.15706806,0.18404908,0.27748691
677942,Blaze Alexander,BAL,28.0,81.0,0.191780821,0.253164556,0.219178082,0.22366255597223209,35.99332741768694,0.027397261,0.291666666,0.3030639358713657,0.2748630210144879,0.3460410915008963,0.308641975,0.061728395,0.17391304,0.33152174,0.74782609,0.68181818,0.02,0.48,91.63958740234375,109.6,72.80052593954248,0.07843137,0.11428571,0.18954248
666139,Josh Lowe,LAA,31.0,96.0,0.159090909,0.210526315,0.306818181,0.2315082305356076,38.6547016557041,0.147727272,0.172413793,0.25372683876439145,0.18629544431513007,0.34068181297995825,0.28125,0.052083333,0.12039312,0.36574074,0.83941606,0.77314815,0.07936508,0.31746032,87.6311475409836,107.4,73.76911127752591,0.05181347,0.06896552,0.17098446
642715,Willy Adames,SFG,33.0,140.0,0.195488721,0.235714285,0.345864661,0.25802362859249117,61.01323293089125,0.15037594,0.264367816,0.26559644426618306,0.2087894812562412,0.36104512035398556,0.307142857,0.042857142,0.11558669,0.31707317,0.8490566,0.74904943,0.08888889,0.4,88.6844455295139,107.4,72.06586138680258,0.10729614,0.14450867,0.21888412
521692,Salvador Perez,KCR,33.0,139.0,0.20610687,0.244604316,0.358778625,0.26428565814875177,58.823088963044725,0.152671755,0.224489795,0.28369347945503565,0.22125954664390507,0.3902976931506441,0.208633093,0.028776978,0.1459144,0.48780488,0.81021898,0.74747475,0.09708738,0.40776699,87.79126213592232,111.2,71.32349183505639,0.11278195,0.14851485,0.22180451
805249,Otto Kemp,PHI,10.0,22.0,0.1,0.181818181,0.1,0.14784950559789484,-17.695736676340758,0.0,0.181818181,0.22937427867542615,0.18220000267028807,0.23489999771118164,0.409090909,0.045454545,0.1980198,0.38571429,0.9047619,0.58333333,0.0,0.09090909,81.25454434481534,101.5,70.71197651707848,0.02325581,0.04,0.1627907
663368,Blake Perkins,MIL,19.0,53.0,0.108695652,0.211538461,0.173913043,0.19081600583516634,13.80998392533756,0.065217391,0.151515151,0.2177124940432035,0.1460217392962912,0.21082608596138333,0.245283018,0.094339622,0.10328638,0.32773109,0.8490566,0.76086957,0.02941176,0.32352941,84.40303178267045,106.4,70.1400390625,0.05,0.06451613,0.25
643217,Andrew Benintendi,CHW,32.0,108.0,0.2,0.24074074,0.35,0.2589316539190434,57.96956327335071,0.15,0.29032258,0.2907170447233681,0.2267474742850872,0.41096970529267285,0.351851851,0.055555555,0.17917676,0.38188976,0.73387097,0.66515837,0.125,0.578125,89.3290306829637,104.9,69.59447502367425,0.1010101,0.15037594,0.23232323
467793,Carlos Santana,ARI,8.0,26.0,0.083333333,0.153846153,0.125,0.13838026386040908,-23.48229409662381,0.041666667,0.125,0.18780414874737078,0.1415000061194102,0.1921250025431315,0.307692307,0.076923076,0.14150943,0.36065574,0.875,0.72222222,0.0,0.4375,87.78125,107.2,71.61241658528645,0.0625,0.08571429,0.20833333
592206,Nick Castellanos,SDP,21.0,65.0,0.163934426,0.215384615,0.278688524,0.21611996367573738,33.968621419845505,0.114754098,0.209302325,0.28445878624916077,0.23926229945948865,0.3762459051413614,0.261538461,0.061538461,0.15447154,0.42,0.82894737,0.72661871,0.09090909,0.36363636,88.06136252663352,108.7,69.7151262267562,0.10743802,0.14772727,0.2231405
664761,Alec Bohm,PHI,32.0,131.0,0.162393162,0.229007633,0.213675213,0.2084404694215032,23.37080830319146,0.051282051,0.18556701,0.2695280515230619,0.21737069097058526,0.2971551829370959,0.167938931,0.06870229,0.06342495,0.27137546,0.888,0.84848485,0.01020408,0.37755102,88.92577118234536,108.8,71.13458251953125,0.11931818,0.14583333,0.31818182
682668,Luisangel Acuna,CHW,27.0,86.0,0.168831168,0.235294117,0.181818181,0.20115525371888104,19.20231394602233,0.012987013,0.203125,0.27493535210104547,0.24245455357935522,0.30805193913447393,0.162790697,0.069767441,0.12302839,0.35436893,0.92207792,0.74,0.03076923,0.38461538,88.48750305175781,109.8,71.9374179985687,0.12977099,0.16666667,0.29007634
664056,Harrison Bader,SFG,15.0,55.0,0.115384615,0.145454545,0.192307692,0.15242647691206498,-10.557012952952064,0.076923077,0.142857142,0.2607255935668945,0.19594231018653283,0.33476924896240234,0.309090909,0.036363636,0.16019417,0.42748092,0.78181818,0.7027027,0.08333333,0.38888889,87.1138916015625,107.3,72.65934244791667,0.08080808,0.12121212,0.22222222
687597,Jordan Beck,COL,24.0,71.0,0.166666666,0.211267605,0.257575757,0.21219369139469846,13.773687296372392,0.090909091,0.204081632,0.23954148223434668,0.21532308138333833,0.2902461418738732,0.239436619,0.056338028,0.15648855,0.43558282,0.82191781,0.71527778,0.02,0.28,84.72857541454081,108.1,73.70400550717213,0.08196721,0.12195122,0.16393443
542303,Marcell Ozuna,PIT,29.0,121.0,0.189189189,0.256198347,0.297297297,0.2538988053306075,53.90570500099088,0.108108108,0.236842105,0.309410640171596,0.22982569353296123,0.4121926683898366,0.264462809,0.074380165,0.11523438,0.29194631,0.85820896,0.73303167,0.08860759,0.36708861,88.55844155844156,111.2,73.72717591865577,0.10552764,0.14893617,0.22110553
646240,Rafael Devers,SFG,34.0,140.0,0.213740458,0.257142857,0.305343511,0.25064114829619155,56.0096327235882,0.091603053,0.298850574,0.26304477194081183,0.21394615173339843,0.34743846012995794,0.307142857,0.057142857,0.15547703,0.37658228,0.72192513,0.7124183,0.07865169,0.42696629,89.51704545454545,110.3,71.22538774215867,0.099631,0.14361702,0.2103321
656775,Cedric Mullins,TBR,29.0,113.0,0.12745098,0.189189189,0.225490196,0.19171136671358402,12.245211427656814,0.098039216,0.139240506,0.2179016848222925,0.15720000267028808,0.26812999725341796,0.194690265,0.053097345,0.09953704,0.32793522,0.89393939,0.79812207,0.02409639,0.31325301,87.93506493506493,105.5,70.65178571428571,0.07692308,0.09271523,0.26373626
663647,Ke'Bryan Hayes,CIN,30.0,90.0,0.119047619,0.177777777,0.19047619,0.1726841323905521,-4.160006034964192,0.071428571,0.130434782,0.3065781925999841,0.2368375062942505,0.416225004196167,0.155555555,0.066666666,0.08223684,0.28654971,0.94871795,0.80314961,0.11428571,0.41428571,91.79091205018939,106.6,70.36493524774775,0.15315315,0.19101124,0.42342342
