pitcher,year,age,age_residual_28,career_year
643778,2017,27,1,1
643778,2018,28,0,2
643778,2019,29,1,3
643778,2021,31,3,4
644364,2017,22,6,1
644364,2018,23,5,2
644364,2019,24,4,3
644364,2022,27,1,4
644374,2022,27,1,1
644428,2017,26,2,1
644428,2018,27,1,2
644429,2022,28,0,1
645261,2017,22,6,1
645261,2018,23,5,2
645261,2019,24,4,3
645261,2021,26,2,4
645261,2022,27,1,5
645261,2023,28,0,6
645261,2025,30,2,7
645261,2026,31,3,8
645305,2025,28,0,1
645444,2023,26,2,1
645444,2025,28,0,2
645801,2019,27,1,1
645801,2022,30,2,2
645801,2023,31,3,3
646241,2023,27,1,1
646241,2026,30,2,2
646242,2021,25,3,1
646242,2022,26,2,2
646242,2023,27,1,3
646242,2024,28,0,4
646242,2025,29,1,5
647315,2021,25,3,1
647315,2022,26,2,2
647315,2023,27,1,3
647315,2024,28,0,4
647315,2025,29,1,5
647315,2026,30,2,6
647336,2018,21,7,1
647336,2019,22,6,2
647336,2023,26,2,3
647336,2024,27,1,4
647336,2025,28,0,5
647336,2026,29,1,6
647351,2025,29,1,1
648737,2015,29,1,1
648737,2016,30,2,2
649144,2021,24,4,1
649144,2022,25,3,2
650204,2022,28,0,1
650339,2022,26,2,1
650347,2021,24,4,1
650382,2019,23,5,1
650382,2021,25,3,2
650382,2022,26,2,3
650489,2023,26,2,1
650489,2024,27,1,2
650489,2025,28,0,3
650496,2021,25,3,1
650496,2022,26,2,2
650496,2023,27,1,3
650530,2019,24,4,1
650530,2021,26,2,2
650530,2022,27,1,3
650556,2019,22,6,1
650556,2021,24,4,2
650556,2022,25,3,3
650556,2023,26,2,4
650556,2024,27,1,5
650556,2025,28,0,6
650556,2026,29,1,7
650633,2019,24,4,1
650633,2021,26,2,2
650633,2022,27,1,3
650633,2023,28,0,4
650633,2024,29,1,5
650633,2025,30,2,6
650633,2026,31,3,7
650644,2019,24,4,1
650644,2021,26,2,2
650644,2022,27,1,3
650644,2023,28,0,4
650644,2024,29,1,5
650644,2025,30,2,6
650644,2026,31,3,7
650668,2021,24,4,1
650671,2019,24,4,1
650671,2021,26,2,2
650671,2022,27,1,3
650671,2023,28,0,4
650671,2024,29,1,5
650671,2025,30,2,6
650738,2019,25,3,1
650813,2019,23,5,1
650828,2017,26,2,1
650828,2018,27,1,2
650828,2021,30,2,3
650893,2019,23,5,1
650893,2021,25,3,2
650893,2022,26,2,3
650893,2023,27,1,4
650893,2024,28,0,5
650893,2025,29,1,6
650895,2018,24,4,1
650895,2019,25,3,2
650895,2021,27,1,3
650895,2022,28,0,4
650895,2023,29,1,5
650895,2024,30,2,6
650907,2023,27,1,1
650911,2021,25,3,1
650911,2022,26,2,2
650911,2023,27,1,3
650911,2024,28,0,4
650911,2025,29,1,5
650911,2026,30,2,6
650959,2021,25,3,1
650959,2022,26,2,2
650960,2022,26,2,1
650960,2023,27,1,2
650960,2024,28,0,3
655889,2021,25,3,1
655889,2022,26,2,2
655889,2024,28,0,3
655889,2025,29,1,4
656008,2022,26,2,1
656061,2021,26,2,1
656061,2022,27,1,2
656061,2023,28,0,3
656186,2016,24,4,1
656186,2017,25,3,2
656186,2018,26,2,3
656186,2019,27,1,4
656186,2021,29,1,5
656186,2024,32,4,6
656186,2025,33,5,7
656212,2021,26,2,1
656212,2026,31,3,2
656222,2018,25,3,1
656222,2019,26,2,2
656222,2022,29,1,3
656222,2023,30,2,4
656222,2024,31,3,5
656222,2025,32,4,6
656222,2026,33,5,7
656232,2021,25,3,1
656232,2022,26,2,2
656232,2023,27,1,3
656232,2024,28,0,4
656234,2022,27,1,1
656234,2023,28,0,2
656234,2024,29,1,3
656234,2025,30,2,4
656234,2026,31,3,5
656240,2021,25,3,1
656240,2024,28,0,2
656240,2025,29,1,3
656257,2018,26,2,1
656257,2019,27,1,2
656257,2022,30,2,3
656257,2023,31,3,4
656257,2025,33,5,5
656266,2021,25,3,1
656266,2023,27,1,2
656266,2024,28,0,3
656271,2019,23,5,1
656271,2022,26,2,2
656271,2023,27,1,3
656271,2024,28,0,4
656271,2025,29,1,5
656271,2026,30,2,6
656288,2019,23,5,1
656288,2021,25,3,2
656288,2023,27,1,3
656288,2024,28,0,4
656288,2025,29,1,5
656288,2026,30,2,6
656290,2021,26,2,1
656290,2022,27,1,2
656290,2023,28,0,3
656302,2019,24,4,1
656302,2021,26,2,2
656302,2022,27,1,3
656302,2023,28,0,4
656302,2024,29,1,5
656302,2025,30,2,6
656302,2026,31,3,7
656322,2019,27,1,1
656322,2021,29,1,2
656322,2022,30,2,3
656322,2023,31,3,4
656353,2021,25,3,1
656353,2022,26,2,2
656353,2023,27,1,3
656353,2024,28,0,4
656354,2018,25,3,1
656354,2019,26,2,2
656354,2021,28,0,3
656354,2022,29,1,4
656354,2024,31,3,5
656382,2023,27,1,1
656412,2022,27,1,1
656412,2023,28,0,2
656412,2024,29,1,3
656420,2021,28,0,1
656420,2022,29,1,2
656420,2024,31,3,3
656420,2025,32,4,4
656427,2017,22,6,1
656427,2018,23,5,2
656427,2019,24,4,3
656427,2021,26,2,4
656427,2022,27,1,5
656427,2023,28,0,6
656427,2024,29,1,7
656427,2025,30,2,8
656427,2026,31,3,9
656457,2021,28,0,1
656457,2022,29,1,2
656457,2023,30,2,3
656457,2024,31,3,4
656457,2025,32,4,5
656457,2026,33,5,6
656458,2021,25,3,1
656458,2022,26,2,2
656458,2024,28,0,3
656458,2025,29,1,4
656464,2019,25,3,1
656464,2021,27,1,2
656464,2022,28,0,3
656464,2023,29,1,4
656464,2024,30,2,5
656464,2025,31,3,6
656464,2026,32,4,7
656492,2022,27,1,1
656492,2026,31,3,2
656529,2021,25,3,1
656529,2022,26,2,2
656529,2023,27,1,3
656529,2024,28,0,4
656546,2016,23,5,1
656546,2017,24,4,2
656546,2018,25,3,3
656546,2019,26,2,4
656546,2021,28,0,5
656546,2022,29,1,6
656546,2023,30,2,7
656546,2024,31,3,8
656546,2025,32,4,9
656546,2026,33,5,10
656547,2016,23,5,1
656547,2017,24,4,2
656547,2018,25,3,3
656547,2019,26,2,4
656548,2021,25,3,1
656548,2022,26,2,2
656550,2024,28,0,1
656550,2025,29,1,2
656550,2026,30,2,3
656557,2021,25,3,1
656557,2022,26,2,2
656557,2023,27,1,3
656557,2024,28,0,4
656557,2025,29,1,5
656577,2025,30,2,1
656578,2021,25,3,1
656578,2022,26,2,2
656578,2023,27,1,3
656605,2019,23,5,1
656605,2021,25,3,2
656605,2022,26,2,3
656605,2023,27,1,4
656605,2024,28,0,5
656605,2025,29,1,6
656605,2026,30,2,7
656620,2021,26,2,1
656629,2018,22,6,1
656629,2021,25,3,2
656629,2022,26,2,3
656629,2023,27,1,4
656629,2024,28,0,5
656629,2025,29,1,6
656638,2021,26,2,1
656638,2022,27,1,2
656638,2023,28,0,3
656638,2024,29,1,4
656638,2025,30,2,5
656638,2026,31,3,6
656641,2021,25,3,1
656641,2023,27,1,2
656641,2024,28,0,3
656641,2025,29,1,4
656641,2026,30,2,5
656657,2022,26,2,1
656657,2023,27,1,2
656657,2024,28,0,3
656669,2021,28,0,1
656669,2023,30,2,2
656671,2024,29,1,1
656685,2019,24,4,1
656685,2021,26,2,2
656685,2022,27,1,3
656686,2019,24,4,1
656686,2021,26,2,2
656686,2022,27,1,3
656686,2025,30,2,4
656686,2026,31,3,5
656713,2019,24,4,1
656716,2023,28,0,1
656716,2024,29,1,2
656716,2025,30,2,3
656725,2018,25,3,1
656725,2019,26,2,2
656725,2021,28,0,3
656730,2021,28,0,1
656730,2022,29,1,2
656730,2023,30,2,3
656730,2024,31,3,4
656730,2025,32,4,5
656730,2026,33,5,6
656731,2021,26,2,1
656731,2022,27,1,2
656731,2023,28,0,3
656731,2024,29,1,4
656731,2025,30,2,5
656738,2018,25,3,1
656755,2022,26,2,1
656756,2017,25,3,1
656756,2018,26,2,2
656756,2019,27,1,3
656756,2021,29,1,4
656756,2022,30,2,5
656756,2023,31,3,6
656756,2024,32,4,7
656786,2022,27,1,1
656786,2023,28,0,2
656786,2024,29,1,3
656793,2021,26,2,1
656793,2022,27,1,2
656793,2023,28,0,3
656793,2024,29,1,4
656794,2017,24,4,1
656794,2018,25,3,2
656794,2019,26,2,3
656794,2021,28,0,4
656794,2022,29,1,5
656794,2023,30,2,6
656794,2024,31,3,7
656794,2025,32,4,8
656794,2026,33,5,9
656798,2018,22,6,1
656803,2018,25,3,1
656803,2019,26,2,2
656803,2021,28,0,3
656803,2022,29,1,4
656805,2018,25,3,1
656814,2018,23,5,1
656814,2019,24,4,2
656814,2022,27,1,3
656814,2023,28,0,4
656814,2024,29,1,5
656818,2021,28,0,1
656818,2022,29,1,2
656818,2023,30,2,3
656820,2022,26,2,1
656820,2023,27,1,2
656848,2024,30,2,1
656848,2025,31,3,2
656848,2026,32,4,3
656849,2021,26,2,1
656849,2022,27,1,2
656849,2023,28,0,3
656849,2024,29,1,4
656849,2025,30,2,5
656849,2026,31,3,6
656876,2021,26,2,1
656876,2022,27,1,2
656876,2023,28,0,3
656876,2024,29,1,4
656876,2025,30,2,5
656876,2026,31,3,6
656887,2018,23,5,1
656887,2019,24,4,2
656887,2021,26,2,3
656887,2022,27,1,4
656887,2023,28,0,5
656887,2024,29,1,6
656896,2024,28,0,1
656896,2025,29,1,2
656924,2023,28,0,1
656924,2024,29,1,2
656945,2017,23,5,1
656945,2018,24,4,2
656945,2019,25,3,3
656945,2021,27,1,4
656945,2022,28,0,5
656945,2023,29,1,6
656945,2024,30,2,7
656945,2025,31,3,8
656945,2026,32,4,9
656954,2018,22,6,1
656954,2019,23,5,2
656954,2021,25,3,3
656954,2022,26,2,4
656970,2019,24,4,1
656970,2021,26,2,2
656970,2022,27,1,3
656970,2023,28,0,4
656976,2024,28,0,1
656977,2018,25,3,1
656977,2019,26,2,2
656981,2021,25,3,1
656981,2023,27,1,2
656986,2022,27,1,1
656986,2023,28,0,2
656986,2025,30,2,3
656986,2026,31,3,4
657006,2021,26,2,1
657006,2022,27,1,2
657006,2023,28,0,3
657006,2024,29,1,4
657006,2025,30,2,5
657024,2019,26,2,1
657024,2021,28,0,2
657024,2022,29,1,3
657024,2023,30,2,4
657024,2024,31,3,5
657024,2025,32,4,6
657031,2019,26,2,1
657031,2021,28,0,2
657031,2023,30,2,3
657041,2023,28,0,1
657044,2021,29,1,1
657044,2022,30,2,2
657044,2023,31,3,3
657044,2024,32,4,4
657044,2025,33,5,5
657044,2026,34,6,6
657053,2018,22,6,1
657053,2019,23,5,2
657053,2021,25,3,3
657053,2022,26,2,4
657053,2023,27,1,5
657053,2024,28,0,6
657053,2025,29,1,7
657061,2024,28,0,1
657093,2021,29,1,1
657093,2022,30,2,2
657093,2023,31,3,3
657097,2019,26,2,1
657097,2021,28,0,2
657097,2023,30,2,3
657097,2024,31,3,4
657097,2025,32,4,5
657097,2026,33,5,6
657117,2018,26,2,1
657117,2019,27,1,2
657140,2018,23,5,1
657140,2019,24,4,2
657140,2021,26,2,3
657140,2022,27,1,4
657140,2023,28,0,5
657141,2019,23,5,1
657141,2021,25,3,2
657193,2024,34,6,1
657205,2016,24,4,1
657205,2017,25,3,2
657205,2018,26,2,3
657209,2018,25,3,1
657228,2018,25,3,1
657228,2019,26,2,2
657228,2021,28,0,3
657240,2021,30,2,1
657240,2022,31,3,2
657240,2023,32,4,3
657240,2024,33,5,4
657240,2025,34,6,5
657248,2021,25,3,1
657248,2022,26,2,2
657248,2023,27,1,3
657265,2022,28,0,1
657265,2023,29,1,2
657265,2024,30,2,3
657272,2022,26,2,1
657272,2023,27,1,2
657277,2019,23,5,1
657277,2021,25,3,2
657277,2022,26,2,3
657277,2023,27,1,4
657277,2024,28,0,5
657277,2025,29,1,6
657277,2026,30,2,7
657376,2021,25,3,1
657376,2022,26,2,2
657376,2023,27,1,3
657376,2024,28,0,4
657376,2025,29,1,5
657424,2022,29,1,1
657424,2023,30,2,2
657424,2025,32,4,3
657424,2026,33,5,4
657508,2021,26,2,1
657508,2022,27,1,2
657508,2023,28,0,3
657508,2024,29,1,4
657514,2022,30,2,1
657514,2023,31,3,2
657514,2024,32,4,3
657514,2025,33,5,4
657514,2026,34,6,5
657566,2019,27,1,1
657571,2018,22,6,1
657571,2019,23,5,2
657571,2022,26,2,3
657571,2023,27,1,4
657571,2024,28,0,5
657571,2025,29,1,6
657585,2019,26,2,1
657585,2022,29,1,2
657585,2023,30,2,3
657585,2024,31,3,4
657585,2025,32,4,5
657610,2017,27,1,1
657610,2018,28,0,2
657610,2019,29,1,3
657610,2021,31,3,4
657612,2018,28,0,1
657612,2019,29,1,2
657612,2021,31,3,3
657612,2022,32,4,4
657612,2023,33,5,5
657612,2024,34,6,6
657612,2025,35,7,7
657612,2026,36,8,8
657624,2018,25,3,1
657624,2019,26,2,2
657624,2021,28,0,3
657649,2022,28,0,1
657649,2024,30,2,2
657649,2025,31,3,3
657649,2026,32,4,4
657670,2016,23,5,1
657681,2017,25,3,1
657681,2018,26,2,2
657697,2021,31,3,1
657697,2022,32,4,2
657697,2023,33,5,3
657697,2024,34,6,4
657745,2022,30,2,1
657746,2021,25,3,1
657746,2022,26,2,2
657746,2023,27,1,3
657746,2024,28,0,4
657746,2025,29,1,5
657746,2026,30,2,6
657756,2021,25,3,1
657756,2022,26,2,2
657756,2023,27,1,3
657756,2025,29,1,4
657756,2026,30,2,5
657766,2019,26,2,1
657766,2022,29,1,2
657770,2018,25,3,1
657770,2022,29,1,2
657786,2018,26,2,1
658069,2021,28,0,1
658305,2019,23,5,1
658305,2021,25,3,2
658431,2021,25,3,1
658431,2022,26,2,2
658551,2019,22,6,1
658551,2021,24,4,2
658551,2022,25,3,3
658648,2019,22,6,1
658648,2021,24,4,2
658648,2022,25,3,3
658648,2023,26,2,4
658648,2024,27,1,5
658791,2019,26,2,1
658792,2017,28,0,1
658792,2018,29,1,2
658792,2019,30,2,3
659262,2022,24,4,1
659275,2017,25,3,1
659275,2019,27,1,2
659275,2021,29,1,3
659275,2022,30,2,4
659275,2023,31,3,5
659275,2024,32,4,6
660261,2023,29,1,1
660271,2018,24,4,1
660271,2021,27,1,2
660271,2022,28,0,3
660271,2023,29,1,4
660271,2025,31,3,5
660271,2026,32,4,6
660365,2021,33,5,1
660422,2021,25,3,1
660431,2023,27,1,1
660494,2019,25,3,1
660546,2019,23,5,1
660546,2021,25,3,2
660593,2022,26,2,1
660593,2023,27,1,2
660600,2021,26,2,1
660600,2022,27,1,2
660600,2024,29,1,3
660604,2025,28,0,1
660604,2026,29,1,2
660620,2021,23,5,1
660623,2019,21,7,1
660623,2021,23,5,2
660623,2022,24,4,3
660634,2023,25,3,1
660636,2022,25,3,1
660644,2024,26,2,1
660644,2025,27,1,2
660730,2022,24,4,1
660730,2023,25,3,2
660730,2025,27,1,3
660761,2019,21,7,1
660761,2021,23,5,2
660761,2022,24,4,3
660761,2023,25,3,4
660761,2024,26,2,5
660761,2025,27,1,6
660761,2026,28,0,7
660787,2022,25,3,1
660787,2023,26,2,2
660787,2025,28,0,3
660787,2026,29,1,4
660813,2019,21,7,1
660813,2021,23,5,2
660813,2022,24,4,3
660813,2023,25,3,4
660813,2024,26,2,5
660825,2021,26,2,1
660825,2022,27,1,2
660825,2023,28,0,3
660825,2024,29,1,4
660825,2025,30,2,5
660825,2026,31,3,6
660844,2024,27,1,1
660844,2025,28,0,2
660853,2018,23,5,1
660853,2019,24,4,2
660853,2021,26,2,3
660853,2022,27,1,4
660853,2023,28,0,5
660853,2024,29,1,6
660853,2025,30,2,7
660853,2026,31,3,8
660875,2018,25,3,1
660896,2019,24,4,1
660896,2021,26,2,2
660896,2022,27,1,3
660896,2023,28,0,4
660896,2024,29,1,5
660896,2025,30,2,6
660906,2021,24,4,1
660906,2022,25,3,2
660906,2023,26,2,3
661255,2018,25,3,1
661255,2019,26,2,2
661255,2021,28,0,3
661255,2022,29,1,4
661269,2021,26,2,1
661269,2022,27,1,2
661269,2024,29,1,3
661309,2022,26,2,1
661309,2023,27,1,2
661383,2021,25,3,1
661383,2022,26,2,2
661383,2023,27,1,3
661395,2022,24,4,1
661395,2023,25,3,2
661395,2024,26,2,3
661395,2025,27,1,4
661395,2026,28,0,5
661403,2019,21,7,1
661403,2021,23,5,2
661403,2022,24,4,3
661403,2023,25,3,4
661403,2024,26,2,5
661403,2025,27,1,6
661440,2021,25,3,1
661440,2022,26,2,2
661440,2023,27,1,3
661527,2021,27,1,1
661527,2022,28,0,2
661527,2023,29,1,3
661527,2024,30,2,4
661527,2025,31,3,5
661531,2022,27,1,1
661563,2021,23,5,1
661563,2022,24,4,2
661563,2024,26,2,3
661563,2025,27,1,4
661563,2026,28,0,5
662253,2019,20,8,1
662253,2021,22,6,2
662253,2022,23,5,3
662253,2023,24,4,4
662253,2024,25,3,5
662253,2025,26,2,6
662253,2026,27,1,7
663158,2022,31,3,1
663158,2023,32,4,2
663158,2024,33,5,3
663158,2025,34,6,4
663158,2026,35,7,5
663321,2023,29,1,1
663321,2024,30,2,2
663321,2025,31,3,3
663362,2023,27,1,1
663362,2024,28,0,2
663362,2025,29,1,3
663362,2026,30,2,4
663366,2021,25,3,1
663372,2021,25,3,1
663372,2022,26,2,2
663372,2023,27,1,3
663372,2024,28,0,4
663372,2025,29,1,5
663372,2026,30,2,6
663378,2021,25,3,1
663378,2022,26,2,2
663385,2022,27,1,1
663385,2023,28,0,2
663399,2021,27,1,1
663399,2025,31,3,2
663423,2019,26,2,1
663423,2021,28,0,2
663423,2022,29,1,3
663423,2023,30,2,4
663423,2024,31,3,5
663423,2025,32,4,6
663432,2018,26,2,1
663432,2019,27,1,2
663432,2021,29,1,3
663432,2022,30,2,4
663432,2023,31,3,5
663432,2024,32,4,6
663432,2025,33,5,7
663436,2022,25,3,1
663436,2024,27,1,2
663436,2025,28,0,3
663436,2026,29,1,4
663455,2022,25,3,1
663455,2023,26,2,2
663455,2025,28,0,3
663460,2021,24,4,1
663460,2022,25,3,2
663460,2023,26,2,3
663460,2024,27,1,4
663460,2025,28,0,5
663460,2026,29,1,6
663462,2023,26,2,1
663462,2024,27,1,2
663462,2025,28,0,3
663465,2018,21,7,1
663465,2019,22,6,2
663465,2021,24,4,3
663465,2022,25,3,4
663465,2023,26,2,5
663465,2024,27,1,6
663465,2025,28,0,7
663465,2026,29,1,8
663474,2021,24,4,1
663474,2022,25,3,2
663474,2023,26,2,3
663474,2024,27,1,4
663474,2025,28,0,5
663485,2022,25,3,1
663485,2023,26,2,2
663485,2024,27,1,3
663485,2025,28,0,4
663485,2026,29,1,5
663531,2019,22,6,1
663531,2021,24,4,2
663531,2022,25,3,3
663531,2024,27,1,4
663534,2022,25,3,1
663542,2023,26,2,1
663542,2024,27,1,2
663542,2025,28,0,3
663542,2026,29,1,4
663546,2022,25,3,1
663546,2023,26,2,2
663546,2024,27,1,3
663546,2025,28,0,4
663554,2021,24,4,1
663554,2022,25,3,2
663554,2024,27,1,3
663554,2025,28,0,4
663554,2026,29,1,5
663556,2021,24,4,1
663556,2022,25,3,2
663556,2023,26,2,3
663556,2026,29,1,4
663558,2021,24,4,1
663558,2022,25,3,2
663558,2023,26,2,3
663558,2025,28,0,4
663558,2026,29,1,5
663559,2021,24,4,1
663559,2022,25,3,2
663559,2023,26,2,3
663559,2024,27,1,4
663559,2025,28,0,5
663559,2026,29,1,6
663562,2022,25,3,1
663562,2023,26,2,2
663562,2024,27,1,3
663562,2025,28,0,4
663567,2019,22,6,1
663567,2021,24,4,2
663567,2023,26,2,3
663567,2024,27,1,4
663567,2026,29,1,5
663568,2024,27,1,1
663568,2025,28,0,2
663574,2021,24,4,1
663574,2022,25,3,2
663574,2023,26,2,3
663574,2024,27,1,4
663574,2025,28,0,5
663574,2026,29,1,6
663623,2023,26,2,1
663623,2024,27,1,2
663623,2025,28,0,3
663623,2026,29,1,4
663629,2022,25,3,1
663629,2023,26,2,2
663630,2022,25,3,1
663630,2023,26,2,2
663658,2023,26,2,1
663671,2025,28,0,1
663687,2023,27,1,1
663687,2024,28,0,2
663687,2025,29,1,3
663687,2026,30,2,4
663704,2023,27,1,1
663704,2024,28,0,2
663734,2021,25,3,1
663734,2022,26,2,2
663738,2021,25,3,1
663738,2022,26,2,2
663738,2023,27,1,3
663738,2024,28,0,4
663738,2025,29,1,5
663738,2026,30,2,6
663752,2022,26,2,1
663752,2023,27,1,2
663753,2021,25,3,1
663753,2022,26,2,2
663753,2023,27,1,3
663765,2021,25,3,1
663765,2022,26,2,2
663765,2023,27,1,3
663765,2024,28,0,4
663765,2025,29,1,5
663765,2026,30,2,6
663767,2024,28,0,1
663767,2025,29,1,2
663767,2026,30,2,3
663770,2021,25,3,1
663773,2022,26,2,1
663773,2023,27,1,2
663773,2024,28,0,3
663773,2025,29,1,4
663776,2019,23,5,1
663776,2021,25,3,2
663776,2022,26,2,3
663776,2023,27,1,4
663776,2024,28,0,5
663795,2025,29,1,1
663804,2021,25,3,1
663804,2022,26,2,2
663804,2023,27,1,3
663804,2025,29,1,4
663853,2021,25,3,1
663855,2018,22,6,1
663855,2019,23,5,2
663855,2021,25,3,3
663855,2022,26,2,4
663855,2023,27,1,5
663855,2024,28,0,6
663855,2025,29,1,7
663855,2026,30,2,8
663878,2021,25,3,1
663878,2023,27,1,2
663878,2024,28,0,3
663878,2025,29,1,4
663893,2022,26,2,1
663893,2024,28,0,2
663893,2025,29,1,3
663893,2026,30,2,4
663897,2023,27,1,1
663897,2024,28,0,2
663897,2025,29,1,3
663903,2021,25,3,1
663903,2022,26,2,2
663903,2023,27,1,3
663903,2024,28,0,4
663903,2025,29,1,5
663903,2026,30,2,6
663941,2023,27,1,1
663941,2024,28,0,2
663941,2025,29,1,3
663947,2022,26,2,1
663947,2023,27,1,2
663947,2024,28,0,3
663947,2025,29,1,4
663947,2026,30,2,5
663959,2021,25,3,1
663967,2025,29,1,1
663969,2024,27,1,1
663969,2025,28,0,2
663969,2026,29,1,3
663971,2023,27,1,1
663975,2022,26,2,1
663978,2019,23,5,1
663978,2021,25,3,2
663978,2022,26,2,3
663978,2023,27,1,4
663978,2024,28,0,5
663978,2025,29,1,6
663978,2026,30,2,7
663986,2021,26,2,1
663986,2022,27,1,2
663986,2023,28,0,3
663989,2022,27,1,1
663989,2023,28,0,2
663989,2024,29,1,3
663992,2019,24,4,1
663992,2021,26,2,2
663992,2023,28,0,3
663992,2024,29,1,4
663992,2025,30,2,5
663992,2026,31,3,6
664023,2018,24,4,1
664028,2018,24,4,1
664028,2023,29,1,2
664034,2019,25,3,1
664042,2019,25,3,1
664042,2021,27,1,2
664042,2022,28,0,3
664045,2019,25,3,1
664045,2021,27,1,2
664054,2019,25,3,1
664054,2021,27,1,2
664054,2022,28,0,3
664062,2019,25,3,1
664062,2021,27,1,2
664062,2022,28,0,3
664062,2023,29,1,4
664062,2025,31,3,5
664068,2018,24,4,1
664068,2025,31,3,2
664074,2021,27,1,1
664074,2026,32,4,2
664076,2021,27,1,1
664076,2022,28,0,2
664076,2023,29,1,3
664076,2024,30,2,4
664076,2025,31,3,5
664076,2026,32,4,6
664079,2024,30,2,1
664092,2019,25,3,1
664092,2021,27,1,2
664092,2022,28,0,3
664123,2021,28,0,1
664123,2022,29,1,2
664123,2024,31,3,3
664123,2025,32,4,4
664126,2019,26,2,1
664126,2021,28,0,2
664126,2022,29,1,3
664126,2023,30,2,4
664126,2024,31,3,5
664126,2025,32,4,6
664126,2026,33,5,7
664129,2019,26,2,1
664129,2021,28,0,2
664129,2023,30,2,3
664129,2024,31,3,4
664129,2025,32,4,5
664139,2019,26,2,1
664139,2021,28,0,2
664139,2022,29,1,3
664139,2023,30,2,4
664139,2024,31,3,5
664139,2025,32,4,6
664141,2021,28,0,1
664141,2022,29,1,2
664141,2025,32,4,3
664141,2026,33,5,4
664157,2019,26,2,1
664157,2021,28,0,2
664161,2022,29,1,1
664180,2018,25,3,1
664180,2019,26,2,2
664192,2018,25,3,1
664192,2019,26,2,2
664192,2021,28,0,3
664192,2023,30,2,4
664192,2024,31,3,5
664192,2025,32,4,6
664192,2026,33,5,7
664196,2018,25,3,1
664196,2019,26,2,2
664196,2021,28,0,3
664199,2019,26,2,1
664199,2021,28,0,2
664199,2022,29,1,3
664199,2023,30,2,4
664199,2025,32,4,5
664199,2026,33,5,6
664202,2022,29,1,1
664202,2023,30,2,2
664208,2017,24,4,1
664208,2018,25,3,2
664208,2019,26,2,3
664208,2021,28,0,4
664208,2022,29,1,5
664208,2023,30,2,6
664208,2024,31,3,7
664208,2025,32,4,8
664208,2026,33,5,9
664238,2019,27,1,1
664238,2026,34,6,2
664285,2018,25,3,1
664285,2019,26,2,2
664285,2021,28,0,3
664285,2022,29,1,4
664285,2023,30,2,5
664285,2024,31,3,6
664285,2025,32,4,7
664285,2026,33,5,8
664294,2021,25,3,1
664294,2022,26,2,2
664294,2023,27,1,3
664294,2025,29,1,4
664299,2021,24,4,1
664299,2022,25,3,2
664299,2023,26,2,3
664299,2024,27,1,4
664299,2025,28,0,5
664299,2026,29,1,6
664337,2021,23,5,1
664337,2022,24,4,2
664350,2024,26,2,1
664351,2024,28,0,1
664351,2025,29,1,2
664353,2019,24,4,1
664353,2021,26,2,2
664353,2022,27,1,3
664353,2023,28,0,4
664353,2025,30,2,5
664353,2026,31,3,6
664584,2021,26,2,1
664584,2022,27,1,2
664641,2016,27,1,1
664641,2017,28,0,2
664641,2018,29,1,3
664670,2022,26,2,1
664682,2018,24,4,1
664682,2021,27,1,2
664701,2017,25,3,1
664701,2018,26,2,2
664714,2021,25,3,1
664731,2026,33,5,1
664744,2023,26,2,1
664744,2025,28,0,2
664744,2026,29,1,3
664747,2022,26,2,1
664747,2023,27,1,2
664747,2024,28,0,3
664747,2025,29,1,4
664776,2021,27,1,1
664776,2022,28,0,2
664776,2023,29,1,3
664776,2024,30,2,4
664789,2021,27,1,1
664849,2022,28,0,1
664849,2023,29,1,2
664849,2024,30,2,3
664849,2025,31,3,4
664852,2021,29,1,1
664854,2019,25,3,1
664854,2021,27,1,2
664854,2022,28,0,3
664854,2023,29,1,4
664854,2024,30,2,5
664854,2025,31,3,6
664854,2026,32,4,7
664856,2018,24,4,1
664856,2019,25,3,2
664869,2018,25,3,1
664871,2019,26,2,1
664871,2022,29,1,2
664874,2023,30,2,1
664875,2021,27,1,1
664875,2022,28,0,2
664875,2023,29,1,3
664875,2024,30,2,4
664875,2025,31,3,5
664875,2026,32,4,6
664901,2021,28,0,1
664901,2023,30,2,2
664901,2024,31,3,3
664918,2019,26,2,1
664918,2021,28,0,2
664942,2022,29,1,1
664942,2023,30,2,2
664944,2022,29,1,1
664948,2021,27,1,1
664948,2022,28,0,2
664948,2023,29,1,3
664948,2024,30,2,4
664948,2025,31,3,5
664991,2025,29,1,1
664991,2026,30,2,2
665001,2019,27,1,1
665001,2022,30,2,2
665001,2023,31,3,3
665019,2022,26,2,1
665019,2023,27,1,2
665019,2024,28,0,3
665019,2025,29,1,4
665048,2023,30,2,1
665093,2019,26,2,1
665120,2019,26,2,1
665152,2021,25,3,1
665152,2022,26,2,2
665152,2023,27,1,3
665152,2024,28,0,4
665152,2025,29,1,5
665152,2026,30,2,6
665155,2021,24,4,1
665155,2022,25,3,2
665620,2021,22,6,1
665620,2023,24,4,2
665620,2024,25,3,3
665621,2021,24,4,1
665621,2022,25,3,2
665622,2023,24,4,1
665622,2024,25,3,2
665622,2026,27,1,3
665625,2021,24,4,1
665625,2022,25,3,2
665625,2023,26,2,3
665625,2024,27,1,4
665625,2025,28,0,5
665645,2021,22,6,1
665645,2022,23,5,2
665660,2025,26,2,1
665660,2026,27,1,2
665661,2021,27,1,1
665665,2021,25,3,1
665665,2022,26,2,2
665665,2023,27,1,3
665665,2025,29,1,4
