pitcher,pitcher_name,year,num_pitches,pl_plv,pl_pla,pl_plv_FF,pl_plv_SI,pl_plv_SL,pl_plv_ST,pl_plv_CH,pl_plv_CU,pl_plv_FC,pl_plv_FS
670167,"Schreiber, John",2024,969,4.9171953333645995,3.580846682945433,3.9321433054874646,3.584353359123927,,3.1356404487632545,3.384050436633583,,3.078702768197335,
643256,"Cimber, Adam",2024,443,4.9171704344843,3.466813687900096,3.325565082049888,4.160942175251936,3.1206202840461916,,,,,
676962,"Brown, Ben",2024,849,4.916158761118084,3.6335101032748556,3.4638969960395762,,,,3.0848104898958084,4.092317131024011,,
696131,"Black, Mason",2024,663,4.915087036513075,3.632868332334417,3.9947156125772842,3.628918391058523,3.497506538510031,2.8397129406209167,4.948790132567268,,3.8127832166021527,
686563,"Cannon, Jonathan",2024,2028,4.914630643007515,3.576200720928914,4.576104280636752,3.880049386593619,,2.9460114674068407,3.088572064676253,,3.1752633661783243,
445926,"Chavez, Jesse",2024,1072,4.914529133619313,3.524977980926529,,3.361423817696588,3.1548016652073727,,3.2827757052934654,4.329236095770787,2.8944521257147606,
657571,"Ferguson, Caleb",2024,996,4.914522376303675,3.7400667097647666,3.4020606184103546,3.88159253660573,3.119988340645296,,,,3.213541582608661,
664776,"Cousins, Jake",2024,760,4.913774236284758,3.675374934889918,,3.787147176984604,4.30680840069064,3.411111195538531,,,,
695076,"Lowder, Rhett",2024,498,4.912890917441104,3.5876875619321984,5.1897915244991495,3.2956726897517896,3.069159134100188,,2.427466548743906,,,
669674,"Long, Sam",2024,771,4.912142696774818,3.6620757529624015,3.712048467597901,,3.1099832112137307,,,3.9900594464160726,,5.360719076841427
674072,"Henry, Tommy",2024,823,4.911165620762397,3.593985651040204,3.9452797363028065,3.7895846072079706,3.101593287257593,,4.362115503784327,3.142107549373069,,
657006,"Steele, Justin",2024,2046,4.9107245127632595,3.4758818169574806,4.050689227771651,3.3208604559446417,2.706001727875446,,4.231892704455753,2.8675599038432917,,
666808,"Doval, Camilo",2024,1138,4.910637687180442,3.6632236714229123,,5.031991717477773,3.126386697013441,,,,2.905540481713654,
608334,"Fulmer, Carson",2024,1472,4.909946092503486,3.6072803342877657,3.331104897254054,3.902275594418681,3.112566333463258,5.029988615327232,4.063308168001855,3.6615820660312846,,
630023,"Chirinos, Yonny",2024,601,4.909640560640655,3.5326735234351734,5.0915761532113635,4.203037471840293,2.9132655564718544,,,,,3.3127647736712813
667755,"Soriano, José",2024,1736,4.909208953261341,3.5892363280139126,4.445131839022091,3.4881881975819926,4.176399835764331,,,3.622493672335219,,3.5236040388766074
694363,"Shuster, Jared",2024,1290,4.90910557366094,3.616880023143578,4.01775157477719,4.114353989186149,3.0260392105933533,,3.8838482179374214,,,
608638,"Chargois, JT",2024,529,4.908747356039653,3.5628918961784937,4.670428825862533,3.3624271243410533,3.5857875811384243,,,,,
656756,"Montgomery, Jordan",2024,1929,4.9081905232841745,3.679310254345178,4.75240466270164,4.297033792595061,3.680074779944153,,2.671208313405769,3.315673660327093,,
687134,"Blalock, Bradley",2024,551,4.9075656420125435,3.5620058279512916,4.057883052679866,,2.5461642847202963,,,3.1019431218620195,3.421620885525657,4.921459277769516
669060,"Wilson, Bryse",2024,1643,4.906195739271591,3.5131918467345704,3.5365452238634507,3.577609142734829,,,4.4626074164474865,2.743980823927549,3.17666182363657,
605513,"Turnbull, Spencer",2024,1009,4.905111907781109,3.6557685802997923,4.787130936643875,3.807451638137696,2.9564754503538193,2.548950599998978,2.87693786319155,4.041092944888128,,
664350,"Sánchez, Sixto",2024,693,4.905065967415798,3.4611603939187994,4.487909862137601,2.2255846853476395,,,3.3692992158645314,,2.5780351024960275,
573124,"Rogers, Taylor",2024,1094,4.904241651519139,3.5676961285486293,,4.3670678720207,,2.9140965417680125,,,,
642100,"Speier, Gabe",2024,434,4.9041460106561665,3.6959523052862426,3.403336473312727,3.6095817814507996,3.67114838475271,,,,,
642048,"Saucedo, Tayler",2024,626,4.903851662348292,3.6242890623350705,5.982593615641283,3.453470752906748,4.123099691160007,2.270240536705437,3.8798532940168666,5.12223554535116,,
657376,"Schmidt, Clarke",2024,1797,4.901974614916888,3.6713093660152856,,4.808950359239745,3.8652914300145547,3.087052424337827,3.3153805547058237,3.189849516143095,2.9341547005171975,
687792,"Herz, DJ",2024,1586,4.900301324424085,3.7372410538482894,3.556177701365062,,3.790139129193342,,4.003508123124064,3.9482666448797037,,
622072,"Wood, Alex",2024,756,4.900269200006637,3.5892402553144125,,3.625683519215901,3.6554782071587315,,3.7799566111463143,,,
669432,"Rogers, Trevor",2024,2313,4.899721774181997,3.7083368020415293,3.7388972097591893,3.763025700975348,,,2.5980358427867785,,3.781590879492194,
605280,"Holmes, Clay",2024,1302,4.899712824865493,3.5776401125456703,3.870616568221509,4.0354976852494815,3.1440596223243205,3.0643213597573666,,,,
676282,"Cantillo, Joey",2024,759,4.899260601678613,3.6587407055497607,4.194289085377559,,2.775347821771714,,4.197338578926612,2.4128823930210324,,
656731,"Megill, Tylor",2024,1560,4.8992096745333376,3.7143892166901553,3.47734390062268,2.9345881245819125,2.989570224534857,4.454809133587776,3.81714988539629,5.226363185338222,3.424819612915279,4.456337043100865
670990,"Ramírez, Yohan",2024,831,4.89769619073294,3.612677917236266,4.242376992201132,3.5759881614411437,,3.0406756541271918,,4.612480105693182,,
607067,"Rea, Colin",2024,2650,4.896941601151757,3.5796426331238136,4.05704581636491,3.806015766031562,,2.903059183913177,,2.7769090851408915,3.4325031833932975,3.6543887668032227
680767,"Vodnik, Victor",2024,1405,4.8957293930848955,3.7803683618460893,3.7578645784276894,,3.277665440161215,,3.9551344188755646,,,
605288,"Houser, Adrian",2024,1195,4.89508328158895,3.5489635339921826,4.101250178392899,3.6859621683441333,3.0999577513534806,,4.007384554569224,3.568088716292806,,
663362,"Waldron, Matt",2024,2450,4.8943963826656995,3.63895408527112,4.205541218810881,3.28018699194676,,2.204371569677953,,,2.9582398718958114,
640455,"Manaea, Sean",2024,3475,4.893353747553429,3.7405306842510138,3.606259505683436,3.084087599225363,4.881125068530517,3.4523082587025566,3.9769536060031356,,4.716255947155172,
676760,"Marinaccio, Ron",2024,424,4.89328233599352,3.819160658251061,3.9550663501635768,,,2.620426198183745,3.8800492193410676,,,
592662,"Ray, Robbie",2024,568,4.893063049220526,4.0017438937406,3.0977334286597813,,4.2795381872297735,,,4.503274878811958,,
687863,"Hodge, Porter",2024,662,4.891533770388932,3.705827306522374,4.476278479539145,,,2.483129165483712,,,,
605121,"Anderson, Justin",2024,945,4.891196479882018,3.8017089424734776,3.8512092695540794,4.9024230597783625,3.14031764497461,,,,2.8409742630449646,
661395,"Duran, Jhoan",2024,881,4.89058562713849,3.665718542080281,3.587529757982475,3.228367929482058,,,,4.373413622509151,,
669713,"Wesneski, Hayden",2024,1075,4.890072583426405,3.7158091331823986,4.560640743737698,4.44933413242666,,2.7457839202335403,4.947952002225689,,2.5860252532355084,
686799,"Kochanowicz, Jack",2024,859,4.889436863407002,3.39569745741946,5.181066066105821,3.416787589285663,3.400620164709638,4.9725718132964705,3.7937894972551547,,,
670046,"Rosenberg, Kenny",2024,403,4.889154179471966,3.69185251656479,4.1601342933627965,,,,3.3826898438581363,3.9479003674565387,2.3922731364454446,
663738,"Lynch IV, Daniel",2024,631,4.888541554683176,3.630076826863381,4.468599684665959,2.641063107373471,3.372285270649016,,3.330849427693858,4.264809877348137,,
592836,"Walker, Taijuan",2024,1435,4.8868819414256865,3.68422032133308,5.119223674138841,4.27206972824991,4.12433859657871,2.584191166185146,,4.0074986689897205,3.5997746124216494,3.4597447480347387
680704,"Sandlin, Nick",2024,1026,4.8853503313407485,3.838360633971713,4.085989141909813,4.549586243067376,3.3325386769246688,,,,,4.232088487300418
663432,"Rainey, Tanner",2024,985,4.884656308125272,3.8032621752066804,3.061945198449683,,5.023597928828636,,6.863044716369883,,,
613534,"Adams, Austin",2024,824,4.883882693956626,3.765267266082229,4.146717743258206,6.036549457818191,3.4652901663005338,,,,,
518617,"Diekman, Jake",2024,653,4.883589397891869,3.784272574865012,3.3770014026829127,4.595368855669044,,3.745211825119366,4.676744850374842,,,
663372,"Feltner, Ryan",2024,2719,4.882798150122412,3.6383067652440557,3.897080494405154,4.522689708213404,3.195855590760525,2.5450866696098426,4.317849507162883,3.5004424049907463,,
666214,"Wentz, Joey",2024,1327,4.880130733702292,3.759082032732109,3.6707082924399383,,,,4.0176027590620045,3.496731960905681,3.136200337695948,
655889,"Rodríguez, Manuel",2024,624,4.879378170631797,3.691611891934925,4.783634793904994,4.2199603407299175,2.816696710058192,,,,,
656288,"Canning, Griffin",2024,2919,4.879343340448806,3.794947339556929,4.6092930987008,4.637266915153171,3.0573999356151926,,3.1554852643725635,4.228313811339328,,
800049,"Mazur, Adam",2024,584,4.878448517863934,3.8088460281047043,4.279677022932244,4.07309042952622,2.942875589188839,,5.926405987228172,2.94817398615014,,
668933,"Ashcraft, Graham",2024,1342,4.878414922053957,3.6811741891475167,,4.735569069322505,3.098484348333061,,5.319122335917109,,2.8659544872062526,
670124,"Oller, Adam",2024,745,4.878113965809251,3.8699326539128807,3.727570740883614,2.8453518776615923,3.4387753452991188,,5.145607313437017,4.458977250163731,,
676534,"Faucher, Calvin",2024,987,4.877980633113166,3.8304494883501032,4.91475611036058,,,2.208067358676507,,3.305225224883994,2.501801924197517,
641703,"Honeywell, Brent",2024,790,4.877846331664391,3.7146247869123137,4.4162061751781785,4.293354770586349,2.183530797309242,2.3281306895861764,4.150077712100979,,,
600986,"Vieira, Thyago",2024,737,4.876679312161959,3.709989678754675,3.329313683619338,3.4366715115012774,4.149924104773522,,,,,
664875,"Lawrence, Justin",2024,1112,4.876165638400727,3.648730737580303,,4.1244956653954095,,3.201460297669948,,,,
606160,"Montero, Rafael",2024,708,4.876122294369318,3.9886411831014668,3.791238619923801,3.6941063129819387,4.382656418027647,,3.5187722954810674,,,
669062,"Miller, Erik",2024,1290,4.875098458264197,3.878840704678419,4.3380234698075295,,,2.909833983599146,3.564856607448233,,,
676974,"Meyer, Max",2024,968,4.874514303513504,3.759950634213422,4.209220977493986,5.351060407783335,2.862912843018737,,4.960399973903677,,,
641745,"Keller, Brad",2024,743,4.874142281319619,3.726304543156357,4.547120564023592,6.097681510659774,2.726713886701692,2.626136176267753,4.237881486463536,4.386097938610007,,
624522,"Thompson, Keegan",2024,538,4.8741318079907305,3.785964290156409,4.052912101356686,,,3.542944611913855,6.227364054745827,4.086708482000587,2.424450749539009,
600917,"Leclerc, José",2024,1223,4.872713943130112,3.8576081477687696,3.8501070652642113,4.753607104422956,3.050423849518083,,4.865901312942503,,3.1455999517710733,
570632,"Ureña, José",2024,1759,4.871602494152571,3.685235753481148,4.298117875647323,3.5807050900902198,3.48702367723933,,4.632787086038897,,,
666277,"Soriano, George",2024,527,4.870581333884727,3.72979109228951,4.55788029544655,,,3.004791934007793,3.870560232755592,,,
682847,"Ortiz, Luis",2024,2233,4.870503265443585,3.69784240535866,3.8004766327892074,3.8542230174936485,3.3465053810908003,,4.031199329339735,,3.0585686649182584,
679525,"Marsh, Alec",2024,2161,4.869205685189892,3.78151365395384,4.08741344700471,3.8669172765815176,3.247803569402688,3.003286885186503,4.344997271898041,3.784758222180047,,
607179,"Weems, Jordan",2024,780,4.869192696169824,3.8138130587104255,4.082546604243143,,3.000874470221204,,,,,5.5823289265799705
543056,"Coulombe, Danny",2024,477,4.868609598643238,3.782303095629368,4.67807465090228,3.93562561449043,,3.4734084841564687,,2.9243812495714536,3.2082960790787283,
593423,"Montas, Frankie",2024,2693,4.867958104134951,3.766847697665245,3.9145664088641574,4.201845613879577,2.4676373383857317,3.4302165850722925,,,3.128359483156295,4.049478930403282
678368,"Bellozo, Valente",2024,1094,4.867944080327017,3.682595461732979,4.335472805325958,,,2.910067969387306,4.0330203771610424,3.835842711605533,2.5613034849665404,
663893,"Little, Brendon",2024,731,4.863759221654057,3.7688807373365716,,3.6688132616983378,,,,4.054925077359023,3.0510397771596036,
656849,"Peterson, David",2024,2071,4.862549071562863,3.8137403279974347,4.534170607470836,3.6998479660615544,3.2153246117111536,,3.562550163508945,3.7562623992238855,,
605156,"Brooks, Aaron",2024,403,4.861803668694739,3.7197127604138878,5.544882426987387,3.174120392701786,3.031000373400415,,2.878259402413317,,,
623167,"Flexen, Chris",2024,2797,4.86160417691067,3.816682357844038,4.408886502377252,,4.113854941041794,3.7394083180542452,3.4895860183234504,2.7035142392995564,3.0379036541866906,
664849,"Young, Danny",2024,764,4.86154701235356,3.8387328298734653,,3.195674838023775,,4.303131308226748,,,,
523260,"Kelly, Joe",2024,558,4.859990830909492,3.7700769388695603,3.3715380962268053,3.9547712538619244,2.7036133230372013,,5.5298962216172765,5.102003745010181,,
605135,"Bassitt, Chris",2024,3115,4.859729613623015,3.7403272798474685,5.077710739822987,3.7828170858519385,4.358460058105559,2.1483420822588464,3.7647406621060817,3.484484617518598,3.5501977660999255,4.475057171021561
647315,"Pop, Zach",2024,814,4.859599741956905,3.800476998227447,,3.5761998946011033,4.109109908460056,,,,3.0432232599319065,
672335,"Pérez, Cionel",2024,898,4.859047758374396,3.7888070945841417,3.8200560226943026,3.7362755649140507,3.685639698253965,,,,,
663969,"Phillips, Tyler",2024,634,4.858425665933301,3.7430701955000316,4.900985661926896,3.795316925569214,,3.732000381598718,,3.676550546129503,,3.1832447756276068
642546,"Hernández, Jonathan",2024,761,4.858041040849714,3.783952540427526,6.8300801386513985,4.690283925505179,3.087016032587652,,3.9312201961864357,,,
622253,"Tate, Dillon",2024,598,4.857620464161636,3.6221338284501483,,4.0181535265700905,,3.5345767568146886,4.019697295920613,,,
615698,"Quantrill, Cal",2024,2643,4.857034176387927,3.811000816979731,4.722523505569123,4.295130125248681,1.9588384040813551,,3.3972223629444507,3.3565143340478016,3.2013604924854597,4.026730860013222
670059,"Holderman, Colin",2024,869,4.856242122167337,3.805129801987146,,3.8842249688624726,,3.1976853121347784,,,4.1181402482006515,
547001,"Poteet, Cody",2024,473,4.855705378765493,3.7632440641122837,4.494221211602973,4.039929409930247,,3.6367451694603403,3.404911907325591,3.078346107760275,,
676596,"Fleming, Josh",2024,611,4.8550296764885585,3.9280299018911515,,4.100191714898543,,,3.342214414358688,3.9941724993123433,3.308313125875694,
683627,"Molina, Anthony",2024,1057,4.854920563030459,3.7566973524200504,4.011289513319978,,2.619371218240669,,4.837041817397072,4.231162823736199,2.541552738603814,
682990,"Priester, Quinn",2024,925,4.854651010201849,3.700771742433342,3.8332303430937618,4.230014050786808,3.0858626659687793,,4.693157561807057,4.1753132562464685,,
666720,"Rodríguez, Yerry",2024,438,4.85427181587912,3.8491975594951136,4.136703534298304,,3.002041083890635,,4.129108059840627,,,
660761,"Suarez, José",2024,1016,4.854111514155106,3.9231472851431963,3.779454970976081,3.843470697680761,3.179817752849397,3.2899410093094748,4.87978132901241,,2.8557322443674042,
689672,"Thorpe, Drew",2024,721,4.851748489594169,3.84219829099552,4.507239345894799,,4.163228433089158,4.086591266327154,2.9204888937545004,,3.7310869268399554,
663855,"Hicks, Jordan",2024,2029,4.851526979176368,3.7969035275121614,5.733477298974188,3.880997553689596,,3.614535356605982,,,,4.142587795899695
641755,"Kinley, Tyler",2024,1233,4.848524810235023,3.855211271028283,5.249730518211999,,2.93375472550348,,6.187255024995665,,,
656234,"Bird, Jake",2024,710,4.848261711724522,3.7745045041471696,,4.66017562868721,2.886016401991137,,,3.3890444210932387,3.608131621214346,
471911,"Carrasco, Carlos",2024,1693,4.8480158549273895,3.8512891669898863,4.7393759485747555,4.782030363616753,2.9511305993437382,3.1619445301988236,3.3983708070534604,4.270814371627067,,
608717,"Stratton, Chris",2024,994,4.84800598528724,3.8708760418186845,4.647650112335647,4.02575463040972,2.97744772981563,,3.04312435574999,3.819301487460802,,
621363,"Poche, Colin",2024,587,4.84781794025379,3.9014303248639575,4.1688708211562275,,2.9947581943609265,,,,,
680744,"Madden, Ty",2024,436,4.846910512872389,3.8928805779522238,2.944250237865484,5.977894034612939,4.5822043864822835,,,5.857226083770421,3.3407033403167183,4.56106553340185
621237,"Alvarado, José",2024,1115,4.846454876745995,3.9809039145133696,,3.165896441567593,,,,,3.751061123698925,
687924,"Aguiar, Julian",2024,530,4.845205796819067,3.7510664083754603,3.7142680503875827,3.170788296738305,3.2091527160600517,,4.943972043445221,5.406645714778314,,
671305,"Otañez, Michel",2024,601,4.8432581017474226,3.957219530389593,3.591951092972872,3.307168843629725,4.203982861698746,,,,,
544150,"Suárez, Albert",2024,2233,4.840478423938137,3.9823238904627587,3.900291449534878,,,,3.123622630993218,4.175562175663643,3.706603689147517,
650893,"Cabrera, Génesis",2024,1070,4.838569539289713,3.9460249436737733,2.421870757400148,4.229965637146501,,,6.049294922965055,4.216212028174024,3.2087986806822304,
664299,"Javier, Cristian",2024,651,4.83727999905565,3.9649053896390507,4.472848242926432,,,3.9447704231946172,3.4145900542153136,3.3513665580853775,,
676702,"Stratton, Hunter",2024,587,4.8365138244936565,3.846602294522426,4.365742459588251,,2.9492959086669828,,,,3.1979587962114824,
606149,"Gallegos, Giovanny",2024,412,4.836222773792973,3.9457930458158943,4.576955469373614,,3.1615086946330173,,4.785165100419819,,,
663903,"Singer, Brady",2024,2972,4.8350511237912706,3.8363214347484904,4.85664685641715,4.026324247780025,3.320971261107749,3.91180262224092,5.85073057547163,,,
676272,"Miller, Bobby",2024,1099,4.8348762114635,3.939220018932425,3.8696859359220834,3.675616035560454,3.179385667764917,,5.128331547749072,3.7974630897289465,,
606930,"Barnes, Jacob",2024,1117,4.834726293914349,3.983766224394774,3.1008360374920354,,4.108315330478957,,,,3.7234023662287115,
674370,"Bido, Osvaldo",2024,1055,4.833277416678177,3.932923190926661,4.258939955243791,3.825871903205817,3.271695374821503,,3.6423862274151,,3.312387878480264,
666204,"Jiménez, Dany",2024,461,4.833137211517989,3.8741971678183704,4.514075627758203,,3.4360923871820415,,4.352377652408753,,,
693821,"Elder, Bryce",2024,864,4.828149447422257,3.9261723749166686,5.015644702131313,4.580948245714252,2.5306593877716956,,4.291905492540948,,,
622251,"Staumont, Josh",2024,450,4.827739227321032,3.9906636001223843,4.663103086181499,4.095572640660878,3.721661654213893,,,2.971106744375536,,
641835,"Mayza, Tim",2024,816,4.8274767189455305,3.8351858841401647,,3.972971561582236,3.3998230158926255,,,,3.664048003662943,
690986,"Harrison, Kyle",2024,2078,4.8264747349875625,4.017065931107613,3.8174025810517787,,3.7925922417987135,,4.608979374433499,,,
681857,"Olson, Reese",2024,2065,4.8259765821852545,4.01942900346473,4.576182421915222,3.496793779939047,3.4638024183293776,,3.9655450138691997,5.233924316623407,,
671106,"Allen, Logan",2024,1665,4.824275993680472,4.00729755791719,3.5983146099180505,4.339636396537889,,3.803095330782684,4.499894161367687,,3.5717577626534,
657585,"Garrett, Reed",2024,1107,4.823189023262584,4.0934307584047405,4.111518889456542,4.706252449620182,,3.676177444056595,,,2.8024449492031636,4.7225332014750485
663765,"Woodford, Jake",2024,617,4.821561607414727,3.8651516865485336,6.234729954069253,4.0396973407102,,3.295250201621146,5.049156062819819,,3.245195589588361,
674285,"Salazar, Eduardo",2024,494,4.820349880549168,3.9110562954448236,3.7325374104808287,3.8676904775088587,3.8386101234763785,,,,,
681892,"Funderburk, Kody",2024,684,4.8203275478495655,3.9944866150380847,,3.5917630061413703,,3.733348053924617,3.879940596757052,,3.4739923727957986,
518397,"Alexander, Scott",2024,566,4.8172071079120435,3.8149227311778278,,4.102551737922138,3.39087680550384,,4.1836382432764125,,,
500779,"Quintana, Jose",2024,3231,4.814565132346639,4.125597634422866,4.6902308958782335,4.048034264013266,3.9723517505190777,,3.9128915455416404,3.5975202912258872,,
605130,"Barlow, Scott",2024,1022,4.811627928156889,4.107163362079494,4.895902564842691,4.354882992295035,2.989254557936283,3.9377266976987624,,3.514321133298248,,
519043,"Moore, Matt",2024,874,4.811581526502812,4.06630572436523,4.135272284070206,,,,3.721631896034882,4.717233646550621,,
686826,"Jarvis, Bryce",2024,1056,4.810935487047702,3.913817573659661,4.163200934531346,3.8416576239799376,3.3715045941700286,,4.600048750669092,,3.1720709133539504,
656638,"Lange, Alex",2024,418,4.810865315563735,4.0473568821985335,6.522906751744978,3.595472260956816,3.480222808902175,,4.7444673677676725,,,
502043,"Gibson, Kyle",2024,2838,4.810652904866786,4.025471766149816,4.871494194182649,4.244176393263199,,3.260012105528954,3.797316964980599,3.6899262608903864,3.422367653927253,
624647,"González, Victor",2024,414,4.8085396406510235,3.9927868931508357,,3.7174628610166742,3.668726999476597,,5.257879425686099,,,
681869,"Dubin, Shawn",2024,840,4.804563563319311,4.07873352727812,3.9097819544178964,,,4.23958547103156,3.9908830136399907,4.144185608502182,3.6579920121632323,
641540,"Dunning, Dane",2024,1755,4.802032453901314,3.948449641953238,4.825786375093541,4.061012066384258,3.6508118138484615,,3.809851342679419,5.28845550980772,3.1995604625776046,
684320,"Rodríguez, Yariel",2024,1537,4.799398387996799,4.116320210670483,4.846810929454696,4.623372494656373,2.939760457307356,,,4.11922117313032,,3.6826303003895795
686539,"Cronin, Declan",2024,1142,4.7977019180998015,3.887000658655979,4.31788374093987,4.555584985414313,3.4353029065216596,7.901866890049165,,,,
547179,"Lorenzen, Michael",2024,2133,4.794651132989877,4.070165621355083,4.2882025848504846,4.007897285559627,3.268822723156017,3.4697032990484047,3.954337805756401,4.556028030204862,3.92583094107162,
572020,"Paxton, James",2024,1788,4.792965631197878,4.1665695821409034,4.327832818233878,2.93528256490111,,,4.40108374540012,3.9130625783348023,3.0584061178213897,
700270,"Díaz, Yilber",2024,469,4.791823342940036,4.051994796040428,3.8594524197065923,,3.003624830338488,,,6.659101870944897,,
656887,"Reid-Foley, Sean",2024,408,4.791259182800379,4.195648316971416,3.679462280204003,,5.563697512931929,,4.552023723513631,,,
592454,"Kahnle, Tommy",2024,893,4.79110535694148,4.062912943173109,4.568633525596699,5.847267109870275,4.411652265530751,,4.241188586380728,,,
458681,"Lynn, Lance",2024,2123,4.7864904332416796,4.139925850606055,3.8534058935755997,4.683154009414585,,2.283431701466194,5.320692108502167,3.6955686213088406,3.0816847592138057,
667725,"Tyler, Kyle",2024,580,4.783359662518648,4.224083728983967,5.512501116962762,,4.585410409041517,,,4.2619308608053785,2.60195230187872,
641771,"Kuhl, Chad",2024,980,4.779580376428365,4.138258962730989,5.066236154891758,4.830731782666296,3.348980455251395,3.4102885919976025,4.329574036534622,,4.240382421141703,
668968,"Crouse, Hans",2024,437,4.768501590134375,4.152855840245638,,4.048693204209108,3.976110861948822,,4.803542045694053,,,
683409,"Chivilli, Angel",2024,512,4.7669661164203525,4.1866161282945304,4.944447838808571,,2.9947256957297057,,4.103444719280965,,,
663567,"Lambert, Peter",2024,1120,4.764907946142742,4.107224252946737,4.223027532067325,4.673527454140988,3.502384419176325,,4.984686653025975,5.07036994400994,1.823328668311035,
656222,"Beeks, Jalen",2024,1211,4.761123344917532,4.208483070766136,4.001928400155528,,,,4.9718855444992425,2.595396212414064,3.200491452514717,
605177,"Chafin, Andrew",2024,979,4.755214344155122,4.494538652094006,4.255596796115341,4.466832222110828,3.811197587234318,,,,,
669467,"Pallante, Andre",2024,1982,4.753859575442234,4.1618070991054745,4.633341329070602,4.589953407539216,2.5383401103115357,,,3.937620948695651,,
693312,"Nicolas, Kyle",2024,953,4.744594101720614,4.372411565212474,4.153213231090401,,3.7504807503043516,,,4.911758791038766,,
623211,"Brazobán, Huascar",2024,899,4.743702072838873,4.281545743520165,4.397395765036244,4.426883124479605,,,3.891991831110486,,3.675206530487852,
647336,"Soroka, Michael",2024,1442,4.742213654100536,4.295504535968704,3.985429330772707,4.665262076694468,4.002487059961814,,4.945521557060424,,,
665871,"Assad, Javier",2024,2538,4.740450242387327,4.213908434591569,4.107576774555886,4.53381720946104,3.7771480693571142,4.1741580804778415,4.476046045615091,4.101124123477614,3.2337437348795515,
658648,"Avila, Pedro",2024,1471,4.733626900947546,4.271400508286745,4.698968592354808,4.7064288945094095,3.9513608020565876,4.0608831737079445,3.7791852105978894,4.239246098854169,,
665622,"Medina, Luis",2024,720,4.732432121601703,4.297067241402145,4.066484908529739,4.412715612976557,4.414001785353264,,4.254560094293135,4.564985782908728,,
573186,"Stroman, Marcus",2024,2742,4.730152188643242,4.286362173751396,5.3441072441123385,4.782629309129613,4.039609717605334,,,4.077126090540801,3.067668193930455,4.285277132246476
671212,"Boyle, Joe",2024,966,4.728867854544329,4.433880090747678,4.584460446883519,,3.60641722648319,3.014337677589653,,5.316727218171348,,
663474,"McKenzie, Triston",2024,1387,4.727256995473023,4.376860259812849,4.112846867387178,,4.995116784510872,,,4.174175068290765,,
682610,"Muñoz, Roddery",2024,1485,4.723456659823881,4.361065071824475,4.190246772677613,4.174183684397418,3.971879430968521,,4.7946482667985375,,3.778298015581191,
657053,"Toussaint, Touki",2024,491,4.722888156191052,4.436571265803622,6.890439805267925,6.318864904604004,,,,3.169662256885763,,4.143204987954057
656232,"Bielak, Brandon",2024,510,4.717376487291997,4.314767111354877,5.186037577293996,4.633299880110586,,3.3910336427308447,3.9206491541229322,5.237950549105143,,
641712,"Hudson, Dakota",2024,1593,4.715014541877225,4.243741371433041,5.761535989427557,4.555583990025857,3.539902990704123,,4.227960021333603,4.090832342503813,,
806185,"Birdsong, Hayden",2024,1387,4.703331013273405,4.594054046335019,4.671547325378418,,3.8323863751160694,,4.553687245504605,4.460702434513834,,
681432,"Little, Luke",2024,438,4.701677286719512,4.433529038338296,4.257547189916513,,,4.733228550687837,,,,
676130,"Buttó, José",2024,1356,4.666370648659558,4.777259183235333,4.052379084690916,5.312057627762874,3.680694838883703,4.560079332409748,5.230891840196724,,,
641585,"France, J.P.",2024,532,4.663353115453344,4.695256074912069,4.8862760166255566,4.789392330501853,,1.6471735645557537,5.097190821934781,4.306334587695433,3.7272420649605458,
686642,"Ellard, Fraser",2024,432,4.656189268393135,4.645427649988905,4.4872042610642815,3.2439140554467265,4.857329685300618,,4.6677215216314405,,3.6271238814505473,
680897,"Nastrini, Nick",2024,734,4.558041365306922,5.094353682536111,5.46760575682557,,3.5256039739597735,,7.151818701021879,5.432930749734769,,
