player_type,mlbam_id,player_name,team,position,own,proj_vol,naive_pace,gap,volume_percentile,recent_raw,rate,rate_source,impact,flags,unit,direction
SP,686613,Hunter Brown,HOU,SP,Frendy's Fantastic Team,0.1783,0.094,0.08429999999999999,91.6,4.0,12.546780333702708,rp3,1.0576935821311382,,GS/tg,RISER
SP,663776,Patrick Sandoval,,SP,FA,0.1481,0.0431,0.10500000000000001,66.1,4.0,9.258928094009772,rp3,0.9721874498710261,,GS/tg,RISER
SP,668881,Hunter Greene,,SP,FA,0.1221,0.0431,0.079,48.5,3.0,12.160782187801264,rp3_marcel_prior,0.9607017928362999,IL@split+IL-return+marcel-rate,GS/tg,RISER
SP,601713,Nick Pivetta,SD,SP,MINE,0.1106,0.0342,0.0764,42.3,0.0,12.527780462021823,rp3_marcel_prior,0.9571224272984673,IL@split+IL-return+marcel-rate,GS/tg,RISER
SP,669854,Ronel Blanco,,SP,FA,0.1302,0.0345,0.09570000000000001,52.9,4.0,9.993173427542876,rp3,0.9563466970158533,,GS/tg,RISER
SP,608331,Max Fried,NYY,SP,MINE,0.1909,0.1207,0.07019999999999998,98.9,4.0,13.309087985105126,rp3,0.9342979765543796,IL-return,GS/tg,RISER
H,695720,Tommy White,ATH,3B,FA,2.8125,0.6638,2.1487,69.6,73.0,0.4341506542144334,rh3,0.932859510710553,,PA/tg,RISER
H,703601,Max Clark,DET,?,FA,2.2485,0.2845,1.964,54.8,33.0,0.4589797855457472,median_fallback,0.9014362988118475,med-rate,PA/tg,RISER
SP,669373,Tarik Skubal,DET,SP,Team Solomon,0.1985,0.1466,0.0519,99.6,4.0,17.158598589728815,rp3,0.8905312668069255,,GS/tg,RISER
SP,607192,Tyler Glasnow,LAD,SP,MINE,0.1237,0.0603,0.06340000000000001,49.6,0.0,13.840437418321372,rp3_marcel_prior,0.8774837323215752,IL@split+IL-return+marcel-rate,GS/tg,RISER
SP,687312,Gabriel Hughes,,SP,FA,0.1326,0.0431,0.0895,55.1,3.0,9.75939857554283,rp3,0.8734661725110833,,GS/tg,RISER
SP,696070,Kendry Rojas,MIN,SP,FA,0.1127,0.0342,0.07849999999999999,43.8,2.0,10.751645566358487,rp3,0.8440041769591411,,GS/tg,RISER
H,596019,Francisco Lindor,NYM,SS,Treasure Island Mashers,3.6917,2.2393,1.4524,91.3,87.0,0.5808453540398731,rh3,0.8436197922075117,,PA/tg,RISER
SP,623454,Drew Anderson,DET,SP,FA,0.1019,0.0259,0.07600000000000001,35.8,1.0,10.973823795391114,rp3,0.8340106084497249,,GS/tg,RISER
SP,701656,Logan Henderson,MIL,SP,MINE,0.1504,0.0862,0.06420000000000001,69.0,3.0,12.888686160302116,rp3,0.8274536514913959,IL-return,GS/tg,RISER
H,694671,Wyatt Langford,TEX,OF,MINE,3.8116,2.3707,1.4409,95.1,81.0,0.5691295617617692,rh3,0.8200587855425333,,PA/tg,RISER
SP,677976,Randy Dobnak,,SP,FA,0.1418,0.0345,0.1073,60.6,4.0,7.43670373705419,rp3,0.7979583109859146,,GS/tg,RISER
SP,669713,Hayden Wesneski,,SP,FA,0.1105,0.0172,0.0933,42.0,2.0,8.364259729483084,rp3,0.7803854327607717,,GS/tg,RISER
SP,694297,Brandon Pfaadt,AZ,SP,FA,0.1675,0.0855,0.082,86.9,4.0,9.492882536864483,rp3,0.7784163680228877,,GS/tg,RISER
H,687952,Christian Encarnacion-Strand,BAL,3B,FA,2.0806,0.4741,1.6065,50.4,55.0,0.4821743009255729,rh3,0.7746130144369329,,PA/tg,RISER
SP,665152,Dean Kremer,BAL,SP,FA,0.1478,0.069,0.07879999999999998,65.3,3.0,9.660277885943144,rp3,0.7612298974123195,,GS/tg,RISER
SP,690990,Cade Horton,CHC,SP,FA,0.0935,0.0171,0.0764,30.3,0.0,9.908553497190084,rp3_marcel_prior,0.7570134871853224,IL@split+IL-return+marcel-rate,GS/tg,RISER
SP,690953,Mick Abel,MIN,SP,FA,0.1006,0.0256,0.075,35.0,0.0,10.017848880344,rp3_marcel_prior,0.7513386660257999,IL@split+IL-return+marcel-rate,GS/tg,RISER
H,641355,Cody Bellinger,NYY,OF,Frendy's Fantastic Team,2.5366,3.75,-1.2134,63.9,27.0,0.6149181089741363,rh3,-0.746141633429217,IL@split,PA/tg,FADER
SP,670990,Yohan Ramírez,PIT,SP,FA,0.0906,0.0169,0.0737,28.1,1.0,10.07063977656584,rp3,0.7422061515329025,,GS/tg,RISER
SP,606996,Kyle Hart,SD,SP,FA,0.1123,0.0342,0.0781,43.4,3.0,9.418624333948634,rp3,0.7355945604813883,,GS/tg,RISER
H,680977,Brendan Donovan,SEA,3B,FA,2.351,0.9487,1.4022999999999999,57.8,10.0,0.5195720498000639,rh3,0.7285958854346295,,PA/tg,RISER
H,828599,Lucas Spence,HOU,?,FA,1.9211,0.359,1.5621,47.0,38.0,0.4589797855457472,median_fallback,0.7169723230010118,med-rate,PA/tg,RISER
SP,804267,Zach Thornton,NYM,SP,FA,0.1443,0.0598,0.08450000000000002,63.5,4.0,8.399250335411494,rp3,0.7097366533422714,,GS/tg,RISER
H,665161,Jeremy Peña,HOU,SS,Team Solomon,3.8431,2.5726,1.2705000000000002,95.8,80.0,0.5512218134572905,rh3,0.7003273139974877,,PA/tg,RISER
SP,686930,Mason Barnett,ATH,SP,FA,0.0975,0.0172,0.08030000000000001,33.2,2.0,8.598588747680576,rp3,0.6904666764387504,,GS/tg,RISER
SP,682243,Bryce Miller,SEA,SP,U Just Lost To Edwin Diaz,0.1636,0.1111,0.05249999999999999,82.1,3.0,12.994057267274815,rp3,0.6821880065319277,,GS/tg,RISER
H,699013,Esmerlyn Valdez,PIT,OF,Team Solomon,3.0184,1.5932,1.4252000000000002,74.3,83.0,0.4768802208435914,rh3,0.6796496907462866,,PA/tg,RISER
SP,700249,Cade Povich,BAL,SP,FA,0.1128,0.0345,0.0783,44.2,1.0,8.642895065709649,rp3,0.6767386836450654,,GS/tg,RISER
H,800325,Luis Lara,MIL,OF,FA,2.1192,0.6379,1.4813,51.3,53.0,0.4496293508466767,rh3,0.6660359574091822,,PA/tg,RISER
SP,690928,Hunter Dobbins,STL,SP,FA,0.1173,0.0431,0.0742,45.6,2.0,8.74376260738064,rp3,0.6487871854676436,,GS/tg,RISER
SP,680744,Ty Madden,DET,SP,FA,0.0867,0.0172,0.0695,24.5,1.0,9.288454438335306,rp3,0.6455475834643037,,GS/tg,RISER
SP,640455,Sean Manaea,NYM,SP,FA,0.1508,0.0855,0.06529999999999998,70.1,4.0,9.86734311946524,rp3,0.64433750570108,,GS/tg,RISER
SP,683003,Jared Jones,,SP,Frendy's Fantastic Team,0.1526,0.1034,0.04920000000000001,71.5,4.0,13.014605838495264,rp3,0.640318607253967,,GS/tg,RISER
H,686765,Nick Sogard,BOS,2B,FA,2.3564,0.713,1.6433999999999997,58.2,40.0,0.3895233422990725,rh3,0.6401426607342956,,PA/tg,RISER
H,672386,Alejandro Kirk,TOR,C,Treasure Island Mashers,2.7266,1.3932,1.3334,68.1,60.0,0.4741162840723136,rh3,0.6321866531820229,,PA/tg,RISER
SP,676664,JP Sears,,SP,FA,0.1254,0.0517,0.07370000000000002,50.4,2.0,8.516691971920682,rp3,0.6276801983305544,,GS/tg,RISER
H,669242,Tommy Edman,LAD,2B,Late Night Bettsing,2.507,1.2845,1.2225000000000001,62.9,68.0,0.5096249518967209,rh3,0.6230165036937413,,PA/tg,RISER
H,650402,Gleyber Torres,DET,2B,Late Night Bettsing,3.581,2.2586,1.3224,87.8,72.0,0.4677098909702966,rh3,0.6184995598191202,,PA/tg,RISER
H,673357,Luis Robert Jr.,NYM,OF,FA,2.7144,1.2735,1.4408999999999998,67.7,51.0,0.4275489891884204,rh3,0.6160553385215949,,PA/tg,RISER
H,691176,Jasson Domínguez,NYY,OF,FA,3.0978,1.8448,1.253,76.2,69.0,0.4784784857784846,rh3,0.5995335426804411,,PA/tg,RISER
H,682988,Tyler Locklear,AZ,?,FA,1.586,0.2991,1.2869000000000002,36.1,35.0,0.4589797855457472,median_fallback,0.5906610860188222,med-rate,PA/tg,RISER
H,680777,Ryan Jeffers,MIN,C,FA,2.9531,1.906,1.0471000000000001,72.4,62.0,0.5635151735261118,rh3,0.5900567381991918,,PA/tg,RISER
SP,676979,Garrett Crochet,BOS,SP,Team Solomon,0.1027,0.0522,0.050499999999999996,36.1,0.0,11.640011375883484,rp3_marcel_prior,0.5878205744821159,IL@split+IL-return+marcel-rate,GS/tg,RISER
H,701762,Nick Kurtz,ATH,1B,Treasure Island Mashers,2.8592,3.7586,-0.8994,70.5,22.0,0.6534635907924479,rh3,-0.5877251535587276,IL@split,PA/tg,FADER
H,694249,Cole Carrigg,COL,OF,U Just Lost To Edwin Diaz,2.8411,1.6034,1.2377,70.0,66.0,0.473219344600264,rh3,0.5857035828117467,,PA/tg,RISER
SP,684442,Kohl Drake,,SP,FA,0.1182,0.0345,0.0837,46.4,4.0,6.937594171775465,rp3,0.5806766321776063,,GS/tg,RISER
H,663457,Lars Nootbaar,STL,OF,FA,2.8909,1.7155,1.1753999999999998,71.3,74.0,0.4940234798765766,rh3,0.580675198246928,,PA/tg,RISER
SP,683352,Mitch Bratt,,SP,FA,0.1306,0.0517,0.0789,53.3,4.0,7.3370162707752495,rp3,0.5788905837641671,,GS/tg,RISER
SP,571510,Matthew Boyd,CHC,SP,FA,0.169,0.1111,0.05790000000000001,87.6,4.0,9.979616042343158,rp3,0.577819768851669,,GS/tg,RISER
SP,671212,Joe Boyle,TB,SP,FA,0.0902,0.0261,0.0641,27.7,0.0,8.991981514571632,rp3,0.5763860150840416,,GS/tg,RISER
H,668715,Spencer Steer,CIN,1B,FA,2.2879,3.3391,-1.0512000000000001,56.1,22.0,0.5481822365426028,rh3,-0.5762491670535841,IL@split,PA/tg,FADER
H,670541,Yordan Alvarez,HOU,DH,Late Night Bettsing,3.5879,4.3504,-0.7624999999999997,88.2,84.0,0.743043330222761,rh3,-0.5665705392948551,,PA/tg,FADER
SP,675512,Troy Melton,,SP,2015 Draft First Round,0.1521,0.1034,0.04870000000000001,70.8,3.0,11.46570587122588,rp3,0.5583798759287004,,GS/tg,RISER
H,669720,Austin Hays,CWS,?,FA,1.599,0.3826,1.2164,36.5,0.0,0.4589797855457472,median_fallback,0.5583030111378469,med-rate,PA/tg,RISER
H,805347,Jim Jarvis,ATL,SS,FA,2.0762,0.8362,1.24,50.2,60.0,0.4500086665369641,rh3,0.5580107465058355,,PA/tg,RISER
H,695670,Harry Ford,WSH,?,FA,1.5716,0.3559,1.2157,35.9,36.0,0.4589797855457472,median_fallback,0.5579817252879649,med-rate,PA/tg,RISER
H,596146,Max Kepler,AZ,OF,FA,2.1689,0.906,1.2628999999999997,52.7,64.0,0.4405274519175232,rh3,0.5563421190266399,,PA/tg,RISER
H,669127,Shea Langeliers,ATH,C,U Just Lost To Edwin Diaz,2.6808,3.5948,-0.9140000000000001,67.1,26.0,0.6085850174760564,rh3,-0.5562467059731157,IL@split,PA/tg,FADER
SP,676974,Max Meyer,MIA,SP,Late Night Bettsing,0.1226,0.1709,-0.048299999999999996,48.9,1.0,11.384463089905845,rp3_marcel_prior,-0.5498695672424523,IL@split+IL-return+marcel-rate,GS/tg,FADER
SP,669920,Jason Alexander,HOU,SP,FA,0.0881,0.0171,0.071,25.5,0.0,7.732674006716485,rp3,0.5490198544768704,IL-return,GS/tg,RISER
SP,674444,Steven Cruz,KC,SP,FA,0.0658,0.0171,0.04869999999999999,10.9,0.0,11.22860716373105,rp3,0.546833168873702,,GS/tg,RISER
SP,699134,Bradgley Rodriguez,SD,SP,FA,0.0795,0.0342,0.0453,19.7,1.0,12.061140362058548,rp3,0.5463696584012523,,GS/tg,RISER
SP,666142,Cole Ragans,KC,SP,FA,0.1059,0.0598,0.046099999999999995,38.7,0.0,11.734463489650588,rp3_marcel_prior,0.540958766872892,IL@split+IL-return+marcel-rate,GS/tg,RISER
SP,676917,Cade Cavalli,WSH,SP,FA,0.1618,0.2119,-0.050100000000000006,79.9,4.0,10.768424736234527,rp3,-0.5394980792853499,,GS/tg,FADER
H,694192,Jackson Chourio,MIL,OF,Frendy's Fantastic Team,4.0574,3.2155,0.8419000000000003,99.4,84.0,0.6340035035427611,rh3,0.5337675496326508,,PA/tg,RISER
SP,687931,Carson Whisenhunt,,SP,FA,0.1059,0.0431,0.0628,38.3,3.0,8.470510079280585,rp3,0.5319480329788207,,GS/tg,RISER
SP,680694,Kyle Bradish,BAL,SP,FA,0.1432,0.1897,-0.046500000000000014,62.8,3.0,11.40847988425912,rp3,-0.5304943146180493,,GS/tg,FADER
H,686217,Sal Frelick,MIL,OF,FA,1.6924,2.6983,-1.0059000000000002,39.5,0.0,0.5237799824251648,rh3,-0.5268702843214733,IL@split,PA/tg,FADER
H,695731,Braden Montgomery,CWS,OF,FA,2.9164,1.7043,1.2121,71.7,75.0,0.4333885268170437,rh3,0.5253102333549386,,PA/tg,RISER
SP,676282,Joey Cantillo,CLE,SP,FA,0.1593,0.2051,-0.04580000000000001,77.0,4.0,11.332624732198196,rp3,-0.5190342127346774,,GS/tg,FADER
SP,677944,Slade Cecconi,CLE,SP,FA,0.1194,0.1795,-0.06009999999999999,46.7,2.0,8.621449102947288,rp3_marcel_prior,-0.5181490910871319,IL@split+IL-return+marcel-rate,GS/tg,FADER
H,805779,Jacob Wilson,ATH,SS,Treasure Island Mashers,3.6104,2.7155,0.8948999999999998,89.5,75.0,0.5773501349486797,rh3,0.5166706357655734,,PA/tg,RISER
H,665052,Griffin Conine,MIA,OF,FA,2.3102,1.3419,0.9682999999999999,57.2,64.0,0.5323231327075378,rh3,0.5154484894007089,,PA/tg,RISER
H,691458,Blaze Jordan,STL,3B,FA,2.3047,1.25,1.0547,57.0,62.0,0.4878379041095739,rh3,0.5145226374643675,,PA/tg,RISER
SP,615698,Cal Quantrill,TEX,SP,FA,0.1292,0.0603,0.06890000000000002,51.8,2.0,7.451825761094328,rp3,0.5134307949393994,,GS/tg,RISER
H,593871,Jorge Polanco,NYM,DH,FA,2.3672,1.0598,1.3074,58.6,41.0,0.3905436734177571,rh3,0.5105967986263755,,PA/tg,RISER
SP,668678,Zac Gallen,AZ,SP,Treasure Island Mashers,0.0984,0.1624,-0.06399999999999999,33.9,0.0,7.943896477399414,rp3_marcel_prior,-0.5084093745535624,IL@split+IL-return+marcel-rate,GS/tg,FADER
H,669477,Casey Schmitt,SF,OF,Team Solomon,2.5782,3.5259,-0.9477000000000002,65.2,34.0,0.535620489668751,rh3,-0.5076075380590754,IL@split,PA/tg,FADER
H,680664,Eduardo Valencia,DET,?,FA,1.4215,0.319,1.1025,30.4,24.0,0.4589797855457472,median_fallback,0.5060252135641863,med-rate,PA/tg,RISER
SP,693855,Ian Seymour,TB,SP,FA,0.1146,0.0696,0.045,44.5,2.0,11.208953657836927,rp3,0.5044029146026617,,GS/tg,RISER
H,699393,Pedro Ramírez,CHC,2B,FA,2.0881,1.0427,1.0453999999999999,50.6,59.0,0.4816814394159764,rh3,0.5035497767654616,,PA/tg,RISER
H,702176,Alan Roden,MIN,OF,FA,1.4898,0.4615,1.0283,32.7,36.0,0.4881793165942751,rh3,0.5019947912538931,,PA/tg,RISER
H,694212,Samuel Basallo,BAL,C,FA,1.5688,2.681,-1.1122,35.6,6.0,0.4484669997320099,rh3,-0.4987849971019414,IL@split,PA/tg,FADER
H,811965,Joshua Kuroda-Grauer,ATH,3B,FA,1.5478,0.5345,1.0133,35.0,12.0,0.4919282497785054,rh3,0.49847089550055956,IL@split,PA/tg,RISER
H,673962,Josh Jung,TEX,3B,2015 Draft First Round,2.394,3.4138,-1.0198,59.1,16.0,0.4878408179198278,rh3,-0.4975000661146404,IL@split,PA/tg,FADER
SP,682254,Mason Montgomery,PIT,SP,FA,0.0795,0.0424,0.0371,20.1,1.0,13.385123560927331,rp3,0.496588084110404,,GS/tg,RISER
SP,681347,Mike Burrows,HOU,SP,FA,0.0869,0.1453,-0.05840000000000001,24.8,0.0,8.40530619219003,rp3_marcel_prior,-0.49086988162389783,IL@split+IL-return+marcel-rate,GS/tg,FADER
SP,689818,David Sandlin,,SP,FA,0.0959,0.0431,0.0528,32.5,1.0,9.24357369283775,rp3,0.4880606909818332,,GS/tg,RISER
H,805300,Jakob Marsee,MIA,OF,FA,2.867,3.7863,-0.9193000000000002,70.7,48.0,0.5291708019061103,rh3,-0.4864667181922873,,PA/tg,FADER
H,677951,Bobby Witt Jr.,KC,SS,2015 Draft First Round,3.0386,3.6838,-0.6452,74.9,23.0,0.7539353081068184,rh3,-0.48643906079051924,,PA/tg,FADER
SP,645261,Sandy Alcantara,MIA,SP,Treasure Island Mashers,0.1616,0.2051,-0.04350000000000001,79.6,3.0,11.166901407799088,rp3,-0.48576021123926044,,GS/tg,FADER
SP,813349,Connelly Early,BOS,SP,Frendy's Fantastic Team,0.0977,0.1478,-0.05009999999999999,33.6,0.0,9.693640925934329,rp3_marcel_prior,-0.48565141038930976,IL@split+IL-return+marcel-rate,GS/tg,FADER
SP,688642,Zach Agnos,COL,SP,FA,0.0815,0.0172,0.0643,21.5,0.0,7.543634863821227,rp3,0.48505572174370487,,GS/tg,RISER
SP,543037,Gerrit Cole,NYY,SP,Boone's Bad Bullpen,0.149,0.1121,0.03689999999999999,67.9,3.0,13.034610384700809,rp3,0.4809771231954597,,GS/tg,RISER
SP,669456,Shane Bieber,,SP,U Just Lost To Edwin Diaz,0.121,0.0603,0.0607,47.4,3.0,7.907034067893925,rp3,0.4799569679211612,,GS/tg,RISER
SP,672282,Reid Detmers,LAA,SP,MINE,0.1593,0.1983,-0.03900000000000001,76.6,3.0,12.281613386001249,rp3,-0.4789829220540488,,GS/tg,FADER
H,663853,Romy Gonzalez,BOS,DH,FA,1.7918,0.6348,1.157,41.8,26.0,0.4135214501183881,rh3,0.47844431778697505,,PA/tg,RISER
H,656305,Matt Chapman,SF,3B,FA,1.9179,3.0345,-1.1166,46.8,0.0,0.4284817387951777,rh3,-0.47844270953869544,IL@split,PA/tg,FADER
H,806198,Cooper Pratt,MIL,SS,FA,2.3883,1.3362,1.0521,58.7,63.0,0.4540441586437828,rh3,0.4776998593091239,,PA/tg,RISER
SP,694477,Chad Patrick,MIL,SP,FA,0.0941,0.0517,0.0424,31.4,0.0,11.252393048489647,rp3,0.47710146525596103,,GS/tg,RISER
SP,547179,Michael Lorenzen,COL,SP,FA,0.1378,0.1983,-0.0605,58.8,3.0,7.863431618556307,rp3,-0.47573761292265654,,GS/tg,FADER
SP,605488,Jeffrey Springs,ATH,SP,FA,0.127,0.1897,-0.0627,50.7,3.0,7.551011741344152,rp3_marcel_prior,-0.4734484361822784,IL@split+IL-return+marcel-rate,GS/tg,FADER
SP,663556,Shane McClanahan,TB,SP,Frendy's Fantastic Team,0.1308,0.1739,-0.0431,53.6,3.0,10.950520481377977,rp3_marcel_prior,-0.4719674327473908,IL@split+IL-return+marcel-rate,GS/tg,FADER
SP,595345,Steven Okert,HOU,SP,FA,0.0635,0.0171,0.0464,8.0,0.0,10.110757189589968,rp3,0.4691391335969745,,GS/tg,RISER
H,518692,Freddie Freeman,LAD,1B,Boone's Bad Bullpen,3.4138,4.181,-0.7671999999999999,82.5,73.0,0.6074560467221993,rh3,-0.46604027904527123,,PA/tg,FADER
SP,668984,Casey Legumina,SEA,SP,FA,0.0894,0.0342,0.05519999999999999,26.6,2.0,8.33772955495671,rp3,0.4602426714336103,,GS/tg,RISER
SP,641835,Tim Mayza,PHI,SP,FA,0.0814,0.0342,0.0472,21.2,1.0,9.708487821314826,rp3,0.4582406251660598,,GS/tg,RISER
H,571970,Max Muncy,LAD,3B,MINE,2.6277,3.4569,-0.8292000000000002,66.0,61.0,0.5502775299149902,rh3,-0.45629012780551,,PA/tg,FADER
SP,700842,Eduardo Rivera,BOS,SP,FA,0.0704,0.0174,0.053000000000000005,14.6,0.0,8.582045143400334,rp3,0.45484839260021775,,GS/tg,RISER
SP,678022,Jack Perkins,ATH,SP,FA,0.1295,0.0862,0.043300000000000005,52.2,4.0,10.492212224257235,rp3,0.45431278931033836,,GS/tg,RISER
SP,702193,Andrew Morris,MIN,SP,FA,0.0698,0.0256,0.0442,13.9,0.0,10.251864119978288,rp3,0.45313239410304035,,GS/tg,RISER
SP,605400,Aaron Nola,PHI,SP,FA,0.1555,0.1966,-0.0411,74.1,3.0,11.000270574915827,rp3,-0.45211112062904046,,GS/tg,FADER
SP,660604,Alan Rangel,PHI,SP,FA,0.0766,0.0256,0.051000000000000004,18.6,1.0,8.78558729907393,rp3,0.44806495225277043,,GS/tg,RISER
SP,669947,Jesse Scholtens,TB,SP,FA,0.0846,0.0174,0.0672,23.4,0.0,6.650101069509265,rp3,0.4468867918710226,IL-return,GS/tg,RISER
SP,656427,Jack Flaherty,DET,SP,FA,0.1216,0.1638,-0.0422,47.8,1.0,10.584831763841228,rp3_marcel_prior,-0.44667990043409983,IL@split+IL-return+marcel-rate,GS/tg,FADER
SP,696149,Bubba Chandler,PIT,SP,FA,0.1346,0.178,-0.043399999999999994,56.2,3.0,10.291328851957978,rp3,-0.4466436721749762,,GS/tg,FADER
H,701398,Sal Stewart,CIN,1B,Frendy's Fantastic Team,3.5189,4.3391,-0.8202000000000003,86.3,79.0,0.5402069175303841,rh3,-0.44307771375842114,,PA/tg,FADER
SP,691799,Grant Taylor,CWS,SP,Frendy's Fantastic Team,0.0704,0.0348,0.03560000000000001,15.0,0.0,12.396609808790515,rp3,0.44131930919294243,,GS/tg,RISER
SP,641302,Tyler Alexander,TEX,SP,FA,0.0822,0.0345,0.04769999999999999,21.9,1.0,9.214237258703816,rp3,0.43951911724017195,,GS/tg,RISER
SP,642547,Freddy Peralta,NYM,SP,Frendy's Fantastic Team,0.1593,0.1966,-0.0373,76.3,3.0,11.768838273413186,rp3,-0.43897766759831186,,GS/tg,FADER
SP,657746,Joe Ryan,MIN,SP,Frendy's Fantastic Team,0.1538,0.188,-0.03420000000000001,73.4,3.0,12.831538977979328,rp3_marcel_prior,-0.43883863304689313,IL@split+IL-return+marcel-rate,GS/tg,FADER
H,660670,Ronald Acuña Jr.,ATL,OF,U Just Lost To Edwin Diaz,3.1385,2.4483,0.6901999999999999,77.0,48.0,0.6310155963122374,rh3,0.4355269645747062,,PA/tg,RISER
SP,669461,Matthew Liberatore,STL,SP,FA,0.1452,0.1897,-0.04450000000000001,64.2,3.0,9.757638109045962,rp3,-0.4342148958525454,,GS/tg,FADER
H,547180,Bryce Harper,PHI,1B,Team Solomon,3.5207,4.2222,-0.7014999999999998,86.7,82.0,0.6174524359720461,rh3,-0.43314288383439026,,PA/tg,FADER
H,701350,Roman Anthony,BOS,OF,Treasure Island Mashers,2.091,1.1391,0.9519000000000002,50.8,0.0,0.4542403835699397,rh3,0.43239142112022566,IL@split,PA/tg,RISER
SP,554430,Zack Wheeler,PHI,SP,Team Solomon,0.1898,0.1624,0.027400000000000008,98.2,4.0,15.779289269753772,rp3,0.43235252599125346,,GS/tg,RISER
SP,801403,Chase Dollander,COL,SP,FA,0.0896,0.0431,0.0465,27.0,0.0,9.287500946935394,rp3_marcel_prior,0.4318687940324958,IL@split+IL-return+marcel-rate,GS/tg,RISER
SP,669020,Ryan Rolison,CHC,SP,FA,0.0663,0.0171,0.049199999999999994,11.7,0.0,8.751396982451599,rp3,0.4305687315366186,,GS/tg,RISER
H,641343,Jake Bauers,MIL,1B,U Just Lost To Edwin Diaz,2.6722,3.5172,-0.8449999999999998,66.9,57.0,0.5088596793835917,rh3,-0.4299864290791348,,PA/tg,FADER
H,630105,Jake Cronenworth,SD,2B,FA,3.1122,2.1026,1.0096000000000003,76.4,79.0,0.4238492327587637,rh3,0.42791818539324794,,PA/tg,RISER
SP,641743,Anthony Kay,CWS,SP,FA,0.1355,0.1826,-0.0471,57.3,3.0,9.066436184851886,rp3,-0.4270291443065239,,GS/tg,FADER
H,664774,LaMonte Wade Jr.,HOU,OF,FA,1.8537,0.7179,1.1358,44.1,46.0,0.3745072218708104,rh3,0.42536530260086647,,PA/tg,RISER
H,663656,Kyle Tucker,LAD,OF,Late Night Bettsing,3.1584,3.8793,-0.7209000000000003,77.6,64.0,0.5894255856952165,rh3,-0.4249169047276818,,PA/tg,FADER
H,687529,Grant McCray,SF,?,FA,1.2703,0.3448,0.9255,24.9,39.0,0.4589797855457472,median_fallback,0.42478579152258905,IL@split+med-rate,PA/tg,RISER
SP,579328,Yusei Kikuchi,LAA,SP,FA,0.1017,0.0603,0.0414,35.4,0.0,10.14004555402619,rp3_marcel_prior,0.4197978859366842,IL@split+IL-return+marcel-rate,GS/tg,RISER
H,695734,Daylen Lile,WSH,OF,2015 Draft First Round,3.3563,4.0763,-0.7199999999999998,81.6,71.0,0.58106558599676,rh3,-0.418367221917667,,PA/tg,FADER
H,663697,Jonathan India,KC,2B,FA,1.44,0.4957,0.9442999999999999,30.6,0.0,0.4423493509252029,rh3,0.41771049207866906,IL@split,PA/tg,RISER
H,572233,Christian Walker,HOU,1B,U Just Lost To Edwin Diaz,3.1368,4.0085,-0.8716999999999997,76.8,64.0,0.4765257926618647,rh3,-0.4153875334633473,,PA/tg,FADER
SP,669199,Lake Bachar,MIA,SP,FA,0.0756,0.0342,0.0414,17.9,0.0,9.991906632075104,rp3,0.41366493456790926,,GS/tg,RISER
H,683748,Victor Mesa Jr.,TB,OF,FA,2.1757,1.3478,0.8278999999999999,53.0,51.0,0.4957891217025298,rh3,0.41046381385752434,,PA/tg,RISER
SP,660761,José Suarez,ATL,SP,FA,0.0656,0.0172,0.048400000000000006,10.6,0.0,8.426672527795878,rp3,0.40785095034532054,,GS/tg,RISER
SP,669438,Mason Englert,TB,SP,FA,0.0753,0.0261,0.04920000000000001,17.5,0.0,8.288115756578483,rp3,0.4077752952236614,,GS/tg,RISER
SP,677952,Braxton Ashcraft,PIT,SP,Late Night Bettsing,0.1636,0.1949,-0.031299999999999994,81.8,4.0,13.009168043695286,rp3,-0.4071869597676624,,GS/tg,FADER
H,673237,Yainer Diaz,HOU,C,FA,2.8018,1.9658,0.8360000000000001,69.4,56.0,0.4838592989857588,rh3,0.4045063739520944,,PA/tg,RISER
SP,663947,Tyler Holton,DET,SP,FA,0.0746,0.0259,0.0487,17.2,1.0,8.253096218226487,rp3,0.4019257858276299,,GS/tg,RISER
H,608324,Alex Bregman,CHC,3B,2015 Draft First Round,3.7658,4.4701,-0.7043000000000004,93.7,87.0,0.5705425107698089,rh3,-0.4018330903351766,,PA/tg,FADER
H,694728,Brice Matthews,HOU,OF,FA,1.0062,1.9402,-0.9339999999999999,12.9,0.0,0.4288223514045296,rh3,-0.40052007621183067,IL@split,PA/tg,FADER
H,663837,Matt Vierling,DET,OF,FA,1.6547,2.5172,-0.8624999999999998,37.8,25.0,0.4641581933971845,rh3,-0.40033644180507155,IL@split,PA/tg,FADER
SP,621112,Paul Blackburn,NYY,SP,FA,0.0647,0.0172,0.047499999999999994,9.1,0.0,8.421080803415519,rp3,0.4000013381622371,,GS/tg,RISER
H,545121,Ildemaro Vargas,AZ,1B,FA,2.2813,3.0342,-0.7528999999999999,55.7,51.0,0.5274729501051056,rh3,-0.397134384134134,,PA/tg,FADER
H,678011,Anthony Seigler,BOS,2B,FA,2.3265,1.2696,1.0568999999999997,57.6,52.0,0.3747223500292888,rh3,0.3960440517459552,,PA/tg,RISER
H,670042,Luke Raley,SEA,OF,FA,1.518,2.453,-0.9349999999999998,34.0,25.0,0.4216953075809611,rh3,-0.39428511258819854,IL@split,PA/tg,FADER
SP,661563,Luis Gil,NYY,SP,FA,0.0847,0.0345,0.050199999999999995,23.7,0.0,7.833552713307083,rp3_marcel_prior,0.3932443462080155,IL@split+IL-return+marcel-rate,GS/tg,RISER
