batter,home_team,pa,core_fp,rate,annual_rate,total_pa,lift_pct,player_name,team,rank
606992,DET,498,84,0.1686746987951807,0.15022935779816513,872,12.3,,,
606992,KC,77,16,0.2077922077922078,0.15022935779816513,872,38.3,,,
606992,MIL,83,9,0.10843373493975904,0.15022935779816513,872,-27.8,,,
606992,MIN,82,15,0.18292682926829268,0.15022935779816513,872,21.8,,,
607043,ATL,163,47,0.2883435582822086,0.29146719234018587,3551,-1.1,Brandon Nimmo,TEX,68.0
607043,AZ,66,25,0.3787878787878788,0.29146719234018587,3551,30.0,Brandon Nimmo,TEX,68.0
607043,BOS,45,9,0.2,0.29146719234018587,3551,-31.4,Brandon Nimmo,TEX,68.0
607043,CHC,76,22,0.2894736842105263,0.29146719234018587,3551,-0.7,Brandon Nimmo,TEX,68.0
607043,CIN,88,24,0.2727272727272727,0.29146719234018587,3551,-6.4,Brandon Nimmo,TEX,68.0
607043,COL,100,37,0.37,0.29146719234018587,3551,26.9,Brandon Nimmo,TEX,68.0
607043,LAD,92,36,0.391304347826087,0.29146719234018587,3551,34.3,Brandon Nimmo,TEX,68.0
607043,MIA,188,53,0.28191489361702127,0.29146719234018587,3551,-3.3,Brandon Nimmo,TEX,68.0
607043,MIL,91,21,0.23076923076923078,0.29146719234018587,3551,-20.8,Brandon Nimmo,TEX,68.0
607043,NYM,1860,520,0.27956989247311825,0.29146719234018587,3551,-4.1,Brandon Nimmo,TEX,68.0
607043,NYY,69,5,0.07246376811594203,0.29146719234018587,3551,-75.1,Brandon Nimmo,TEX,68.0
607043,PHI,196,79,0.4030612244897959,0.29146719234018587,3551,38.3,Brandon Nimmo,TEX,68.0
607043,PIT,91,31,0.34065934065934067,0.29146719234018587,3551,16.9,Brandon Nimmo,TEX,68.0
607043,SD,68,5,0.07352941176470588,0.29146719234018587,3551,-74.8,Brandon Nimmo,TEX,68.0
607043,SF,88,17,0.19318181818181818,0.29146719234018587,3551,-33.7,Brandon Nimmo,TEX,68.0
607043,STL,77,30,0.38961038961038963,0.29146719234018587,3551,33.7,Brandon Nimmo,TEX,68.0
607043,WSH,193,74,0.38341968911917096,0.29146719234018587,3551,31.5,Brandon Nimmo,TEX,68.0
607054,ATH,177,16,0.0903954802259887,0.17628541448058763,953,-48.7,,,
607054,AZ,81,13,0.16049382716049382,0.17628541448058763,953,-9.0,,,
607054,BAL,192,47,0.24479166666666666,0.17628541448058763,953,38.9,,,
607054,CIN,52,15,0.28846153846153844,0.17628541448058763,953,63.6,,,
607054,MIL,310,24,0.07741935483870968,0.17628541448058763,953,-56.1,,,
607054,NYY,49,12,0.24489795918367346,0.17628541448058763,953,38.9,,,
607054,PIT,50,34,0.68,0.17628541448058763,953,285.7,,,
607054,SF,42,7,0.16666666666666666,0.17628541448058763,953,-5.5,,,
607208,ATL,218,52,0.23853211009174313,0.32894736842105265,4256,-27.5,Trea Turner,PHI,103.0
607208,AZ,136,71,0.5220588235294118,0.32894736842105265,4256,58.7,Trea Turner,PHI,103.0
607208,CHC,103,30,0.2912621359223301,0.32894736842105265,4256,-11.5,Trea Turner,PHI,103.0
607208,CIN,106,31,0.29245283018867924,0.32894736842105265,4256,-11.1,Trea Turner,PHI,103.0
607208,COL,105,43,0.4095238095238095,0.32894736842105265,4256,24.5,Trea Turner,PHI,103.0
607208,CWS,51,19,0.37254901960784315,0.32894736842105265,4256,13.3,Trea Turner,PHI,103.0
607208,LAD,504,169,0.3353174603174603,0.32894736842105265,4256,1.9,Trea Turner,PHI,103.0
607208,MIA,187,66,0.35294117647058826,0.32894736842105265,4256,7.3,Trea Turner,PHI,103.0
607208,MIL,68,17,0.25,0.32894736842105265,4256,-24.0,Trea Turner,PHI,103.0
607208,NYM,176,26,0.14772727272727273,0.32894736842105265,4256,-55.1,Trea Turner,PHI,103.0
607208,NYY,52,16,0.3076923076923077,0.32894736842105265,4256,-6.5,Trea Turner,PHI,103.0
607208,PHI,1022,354,0.34637964774951074,0.32894736842105265,4256,5.3,Trea Turner,PHI,103.0
607208,PIT,87,18,0.20689655172413793,0.32894736842105265,4256,-37.1,Trea Turner,PHI,103.0
607208,SD,140,52,0.37142857142857144,0.32894736842105265,4256,12.9,Trea Turner,PHI,103.0
607208,SF,133,32,0.24060150375939848,0.32894736842105265,4256,-26.9,Trea Turner,PHI,103.0
607208,STL,117,31,0.26495726495726496,0.32894736842105265,4256,-19.5,Trea Turner,PHI,103.0
607208,TB,46,10,0.21739130434782608,0.32894736842105265,4256,-33.9,Trea Turner,PHI,103.0
607208,TOR,55,29,0.5272727272727272,0.32894736842105265,4256,60.3,Trea Turner,PHI,103.0
607208,WSH,950,334,0.35157894736842105,0.32894736842105265,4256,6.9,Trea Turner,PHI,103.0
607680,ATL,120,20,0.16666666666666666,0.24774266365688488,1772,-32.7,,,
607680,AZ,65,30,0.46153846153846156,0.24774266365688488,1772,86.3,,,
607680,BAL,50,27,0.54,0.24774266365688488,1772,118.0,,,
607680,BOS,59,9,0.15254237288135594,0.24774266365688488,1772,-38.4,,,
607680,COL,45,22,0.4888888888888889,0.24774266365688488,1772,97.3,,,
607680,LAA,142,27,0.19014084507042253,0.24774266365688488,1772,-23.3,,,
607680,LAD,52,6,0.11538461538461539,0.24774266365688488,1772,-53.4,,,
607680,MIA,54,1,0.018518518518518517,0.24774266365688488,1772,-92.5,,,
607680,NYM,195,30,0.15384615384615385,0.24774266365688488,1772,-37.9,,,
607680,NYY,59,11,0.1864406779661017,0.24774266365688488,1772,-24.7,,,
607680,PHI,55,11,0.2,0.24774266365688488,1772,-19.3,,,
607680,SD,52,7,0.1346153846153846,0.24774266365688488,1772,-45.7,,,
607680,SF,340,116,0.3411764705882353,0.24774266365688488,1772,37.7,,,
607680,TB,44,9,0.20454545454545456,0.24774266365688488,1772,-17.4,,,
607680,TEX,56,10,0.17857142857142858,0.24774266365688488,1772,-27.9,,,
607680,TOR,318,82,0.2578616352201258,0.24774266365688488,1772,4.1,,,
607680,WSH,66,21,0.3181818181818182,0.24774266365688488,1772,28.4,,,
607732,ATL,62,5,0.08064516129032258,0.17913520933424845,1457,-55.0,,,
607732,CHC,60,22,0.36666666666666664,0.17913520933424845,1457,104.7,,,
607732,CIN,55,8,0.14545454545454545,0.17913520933424845,1457,-18.8,,,
607732,COL,228,36,0.15789473684210525,0.17913520933424845,1457,-11.9,,,
607732,MIA,337,43,0.12759643916913946,0.17913520933424845,1457,-28.8,,,
607732,MIL,60,3,0.05,0.17913520933424845,1457,-72.1,,,
607732,NYM,48,8,0.16666666666666666,0.17913520933424845,1457,-7.0,,,
607732,PHI,55,19,0.34545454545454546,0.17913520933424845,1457,92.8,,,
607732,PIT,384,90,0.234375,0.17913520933424845,1457,30.8,,,
607732,SF,56,9,0.16071428571428573,0.17913520933424845,1457,-10.3,,,
607732,STL,51,6,0.11764705882352941,0.17913520933424845,1457,-34.3,,,
607732,WSH,61,12,0.19672131147540983,0.17913520933424845,1457,9.8,,,
608070,ATH,102,46,0.45098039215686275,0.44041208147974714,4271,2.4,José Ramírez,CLE,3.0
608070,BAL,88,45,0.5113636363636364,0.44041208147974714,4271,16.1,José Ramírez,CLE,3.0
608070,BOS,96,34,0.3541666666666667,0.44041208147974714,4271,-19.6,José Ramírez,CLE,3.0
608070,CHC,42,2,0.047619047619047616,0.44041208147974714,4271,-89.2,José Ramírez,CLE,3.0
608070,CIN,80,48,0.6,0.44041208147974714,4271,36.2,José Ramírez,CLE,3.0
608070,CLE,2266,1033,0.4558693733451015,0.44041208147974714,4271,3.5,José Ramírez,CLE,3.0
608070,CWS,231,93,0.4025974025974026,0.44041208147974714,4271,-8.6,José Ramírez,CLE,3.0
608070,DET,240,94,0.39166666666666666,0.44041208147974714,4271,-11.1,José Ramírez,CLE,3.0
608070,HOU,86,41,0.47674418604651164,0.44041208147974714,4271,8.2,José Ramírez,CLE,3.0
608070,KC,263,109,0.4144486692015209,0.44041208147974714,4271,-5.9,José Ramírez,CLE,3.0
608070,LAA,87,66,0.7586206896551724,0.44041208147974714,4271,72.3,José Ramírez,CLE,3.0
608070,MIN,237,86,0.3628691983122363,0.44041208147974714,4271,-17.6,José Ramírez,CLE,3.0
608070,NYY,92,50,0.5434782608695652,0.44041208147974714,4271,23.4,José Ramírez,CLE,3.0
608070,SEA,104,38,0.36538461538461536,0.44041208147974714,4271,-17.0,José Ramírez,CLE,3.0
608070,TB,73,30,0.410958904109589,0.44041208147974714,4271,-6.7,José Ramírez,CLE,3.0
608070,TEX,98,32,0.32653061224489793,0.44041208147974714,4271,-25.9,José Ramírez,CLE,3.0
608070,TOR,86,34,0.3953488372093023,0.44041208147974714,4271,-10.2,José Ramírez,CLE,3.0
608324,ATH,226,119,0.5265486725663717,0.43114672008012017,3994,22.1,Alex Bregman,CHC,42.0
608324,AZ,48,22,0.4583333333333333,0.43114672008012017,3994,6.3,Alex Bregman,CHC,42.0
608324,BAL,105,33,0.3142857142857143,0.43114672008012017,3994,-27.1,Alex Bregman,CHC,42.0
608324,BOS,318,138,0.4339622641509434,0.43114672008012017,3994,0.7,Alex Bregman,CHC,42.0
608324,CLE,89,29,0.3258426966292135,0.43114672008012017,3994,-24.4,Alex Bregman,CHC,42.0
608324,COL,43,22,0.5116279069767442,0.43114672008012017,3994,18.7,Alex Bregman,CHC,42.0
608324,CWS,77,41,0.5324675324675324,0.43114672008012017,3994,23.5,Alex Bregman,CHC,42.0
608324,DET,86,40,0.46511627906976744,0.43114672008012017,3994,7.9,Alex Bregman,CHC,42.0
608324,HOU,1880,836,0.44468085106382976,0.43114672008012017,3994,3.1,Alex Bregman,CHC,42.0
608324,KC,80,38,0.475,0.43114672008012017,3994,10.2,Alex Bregman,CHC,42.0
608324,LAA,203,95,0.46798029556650245,0.43114672008012017,3994,8.5,Alex Bregman,CHC,42.0
608324,MIN,99,38,0.3838383838383838,0.43114672008012017,3994,-11.0,Alex Bregman,CHC,42.0
608324,NYY,109,30,0.27522935779816515,0.43114672008012017,3994,-36.2,Alex Bregman,CHC,42.0
608324,SEA,175,62,0.35428571428571426,0.43114672008012017,3994,-17.8,Alex Bregman,CHC,42.0
608324,TB,103,56,0.5436893203883495,0.43114672008012017,3994,26.1,Alex Bregman,CHC,42.0
608324,TEX,251,91,0.36254980079681276,0.43114672008012017,3994,-15.9,Alex Bregman,CHC,42.0
608324,TOR,102,32,0.3137254901960784,0.43114672008012017,3994,-27.2,Alex Bregman,CHC,42.0
608336,ATH,96,36,0.375,0.1706678306416412,2291,119.7,,,
608336,BAL,63,12,0.19047619047619047,0.1706678306416412,2291,11.6,,,
608336,BOS,42,6,0.14285714285714285,0.1706678306416412,2291,-16.3,,,
608336,CLE,41,6,0.14634146341463414,0.1706678306416412,2291,-14.3,,,
608336,CWS,74,12,0.16216216216216217,0.1706678306416412,2291,-5.0,,,
608336,DET,68,8,0.11764705882352941,0.1706678306416412,2291,-31.1,,,
608336,HOU,111,-19,-0.17117117117117117,0.1706678306416412,2291,-200.3,,,
608336,KC,75,34,0.4533333333333333,0.1706678306416412,2291,165.6,,,
608336,LAA,99,19,0.1919191919191919,0.1706678306416412,2291,12.5,,,
608336,LAD,116,16,0.13793103448275862,0.1706678306416412,2291,-19.2,,,
608336,MIA,44,-3,-0.06818181818181818,0.1706678306416412,2291,-140.0,,,
608336,MIN,207,10,0.04830917874396135,0.1706678306416412,2291,-71.7,,,
608336,NYY,256,13,0.05078125,0.1706678306416412,2291,-70.2,,,
608336,SEA,103,8,0.07766990291262135,0.1706678306416412,2291,-54.5,,,
608336,SF,41,7,0.17073170731707318,0.1706678306416412,2291,0.0,,,
608336,TB,64,3,0.046875,0.1706678306416412,2291,-72.5,,,
608336,TEX,617,199,0.3225283630470016,0.1706678306416412,2291,89.0,,,
608336,TOR,46,7,0.15217391304347827,0.1706678306416412,2291,-10.8,,,
608336,WSH,128,17,0.1328125,0.1706678306416412,2291,-22.2,,,
608348,ATL,46,8,0.17391304347826086,0.23119950279676818,1609,-24.8,Carson Kelly,CHC,116.0
608348,AZ,589,114,0.1935483870967742,0.23119950279676818,1609,-16.3,Carson Kelly,CHC,116.0
608348,CHC,212,51,0.24056603773584906,0.23119950279676818,1609,4.1,Carson Kelly,CHC,116.0
608348,CIN,53,18,0.33962264150943394,0.23119950279676818,1609,46.9,Carson Kelly,CHC,116.0
608348,COL,66,28,0.42424242424242425,0.23119950279676818,1609,83.5,Carson Kelly,CHC,116.0
608348,DET,144,28,0.19444444444444445,0.23119950279676818,1609,-15.9,Carson Kelly,CHC,116.0
608348,LAD,54,32,0.5925925925925926,0.23119950279676818,1609,156.3,Carson Kelly,CHC,116.0
608348,MIL,52,1,0.019230769230769232,0.23119950279676818,1609,-91.7,Carson Kelly,CHC,116.0
608348,NYM,42,0,0.0,0.23119950279676818,1609,-100.0,Carson Kelly,CHC,116.0
608348,SD,79,15,0.189873417721519,0.23119950279676818,1609,-17.9,Carson Kelly,CHC,116.0
608348,SF,105,32,0.3047619047619048,0.23119950279676818,1609,31.8,Carson Kelly,CHC,116.0
608348,STL,55,11,0.2,0.23119950279676818,1609,-13.5,Carson Kelly,CHC,116.0
608348,TEX,64,19,0.296875,0.23119950279676818,1609,28.4,Carson Kelly,CHC,116.0
608348,WSH,48,15,0.3125,0.23119950279676818,1609,35.2,Carson Kelly,CHC,116.0
608369,ATH,87,31,0.3563218390804598,0.3921633190648666,3037,-9.1,Corey Seager,TEX,52.0
608369,AZ,80,31,0.3875,0.3921633190648666,3037,-1.2,Corey Seager,TEX,52.0
608369,BAL,62,29,0.46774193548387094,0.3921633190648666,3037,19.3,Corey Seager,TEX,52.0
608369,BOS,69,24,0.34782608695652173,0.3921633190648666,3037,-11.3,Corey Seager,TEX,52.0
608369,CHC,49,18,0.3673469387755102,0.3921633190648666,3037,-6.3,Corey Seager,TEX,52.0
608369,COL,81,41,0.5061728395061729,0.3921633190648666,3037,29.1,Corey Seager,TEX,52.0
608369,CWS,45,17,0.37777777777777777,0.3921633190648666,3037,-3.7,Corey Seager,TEX,52.0
608369,DET,48,32,0.6666666666666666,0.3921633190648666,3037,70.0,Corey Seager,TEX,52.0
608369,HOU,86,17,0.19767441860465115,0.3921633190648666,3037,-49.6,Corey Seager,TEX,52.0
608369,KC,46,18,0.391304347826087,0.3921633190648666,3037,-0.2,Corey Seager,TEX,52.0
608369,LAA,104,47,0.4519230769230769,0.3921633190648666,3037,15.2,Corey Seager,TEX,52.0
608369,LAD,485,171,0.3525773195876289,0.3921633190648666,3037,-10.1,Corey Seager,TEX,52.0
608369,MIL,44,9,0.20454545454545456,0.3921633190648666,3037,-47.8,Corey Seager,TEX,52.0
608369,MIN,65,28,0.4307692307692308,0.3921633190648666,3037,9.8,Corey Seager,TEX,52.0
608369,NYM,53,18,0.33962264150943394,0.3921633190648666,3037,-13.4,Corey Seager,TEX,52.0
608369,NYY,40,6,0.15,0.3921633190648666,3037,-61.8,Corey Seager,TEX,52.0
608369,PHI,49,19,0.3877551020408163,0.3921633190648666,3037,-1.1,Corey Seager,TEX,52.0
608369,PIT,41,11,0.2682926829268293,0.3921633190648666,3037,-31.6,Corey Seager,TEX,52.0
608369,SD,93,35,0.3763440860215054,0.3921633190648666,3037,-4.0,Corey Seager,TEX,52.0
608369,SEA,96,12,0.125,0.3921633190648666,3037,-68.1,Corey Seager,TEX,52.0
608369,SF,89,36,0.4044943820224719,0.3921633190648666,3037,3.1,Corey Seager,TEX,52.0
608369,TB,61,12,0.19672131147540983,0.3921633190648666,3037,-49.8,Corey Seager,TEX,52.0
608369,TEX,1104,496,0.4492753623188406,0.3921633190648666,3037,14.6,Corey Seager,TEX,52.0
608369,TOR,60,33,0.55,0.3921633190648666,3037,40.2,Corey Seager,TEX,52.0
608385,ATH,48,24,0.5,0.33034953111679455,2346,51.4,,,
608385,ATL,53,17,0.32075471698113206,0.33034953111679455,2346,-2.9,,,
608385,CHC,74,31,0.4189189189189189,0.33034953111679455,2346,26.8,,,
608385,CIN,616,282,0.4577922077922078,0.33034953111679455,2346,38.6,,,
608385,CLE,62,10,0.16129032258064516,0.33034953111679455,2346,-51.2,,,
608385,COL,62,9,0.14516129032258066,0.33034953111679455,2346,-56.1,,,
608385,HOU,46,8,0.17391304347826086,0.33034953111679455,2346,-47.4,,,
608385,LAA,47,12,0.2553191489361702,0.33034953111679455,2346,-22.7,,,
608385,LAD,48,19,0.3958333333333333,0.33034953111679455,2346,19.8,,,
608385,MIA,41,11,0.2682926829268293,0.33034953111679455,2346,-18.8,,,
608385,MIL,189,31,0.164021164021164,0.33034953111679455,2346,-50.3,,,
608385,MIN,55,9,0.16363636363636364,0.33034953111679455,2346,-50.5,,,
608385,NYM,163,47,0.2883435582822086,0.33034953111679455,2346,-12.7,,,
608385,PHI,46,8,0.17391304347826086,0.33034953111679455,2346,-47.4,,,
608385,PIT,55,21,0.38181818181818183,0.33034953111679455,2346,15.6,,,
608385,SD,67,25,0.373134328358209,0.33034953111679455,2346,13.0,,,
608385,SEA,251,47,0.18725099601593626,0.33034953111679455,2346,-43.3,,,
608385,SF,55,15,0.2727272727272727,0.33034953111679455,2346,-17.4,,,
608385,STL,96,54,0.5625,0.33034953111679455,2346,70.3,,,
608385,TEX,54,3,0.05555555555555555,0.33034953111679455,2346,-83.2,,,
608385,WSH,218,92,0.42201834862385323,0.33034953111679455,2346,27.7,,,
608577,ATH,71,27,0.38028169014084506,0.25979945305378305,1097,46.4,,,
608577,CLE,40,9,0.225,0.25979945305378305,1097,-13.4,,,
608577,DET,139,18,0.12949640287769784,0.25979945305378305,1097,-50.2,,,
608577,HOU,56,10,0.17857142857142858,0.25979945305378305,1097,-31.3,,,
608577,KC,42,15,0.35714285714285715,0.25979945305378305,1097,37.5,,,
608577,LAA,61,0,0.0,0.25979945305378305,1097,-100.0,,,
608577,SD,95,8,0.08421052631578947,0.25979945305378305,1097,-67.6,,,
608577,SEA,95,31,0.3263157894736842,0.25979945305378305,1097,25.6,,,
608577,TEX,498,167,0.3353413654618474,0.25979945305378305,1097,29.1,,,
608701,BAL,51,28,0.5490196078431373,0.2468427095292767,871,122.4,,,
608701,BOS,479,121,0.25260960334029225,0.2468427095292767,871,2.3,,,
608701,CLE,49,21,0.42857142857142855,0.2468427095292767,871,73.6,,,
608701,MIN,93,20,0.21505376344086022,0.2468427095292767,871,-12.9,,,
608701,NYY,47,-3,-0.06382978723404255,0.2468427095292767,871,-125.9,,,
608701,TB,98,17,0.17346938775510204,0.2468427095292767,871,-29.7,,,
608701,TOR,54,11,0.2037037037037037,0.2468427095292767,871,-17.5,,,
608841,ATL,48,23,0.4791666666666667,0.2517814726840855,842,90.3,,,
608841,MIA,49,14,0.2857142857142857,0.2517814726840855,842,13.5,,,
608841,NYM,55,1,0.01818181818181818,0.2517814726840855,842,-92.8,,,
608841,PHI,57,12,0.21052631578947367,0.2517814726840855,842,-16.4,,,
608841,SD,43,7,0.16279069767441862,0.2517814726840855,842,-35.3,,,
608841,WSH,590,155,0.2627118644067797,0.2517814726840855,842,4.3,,,
609280,ATH,288,85,0.2951388888888889,0.31875993640699524,1258,-7.4,Miguel Andujar,SD,79.0
609280,BAL,54,20,0.37037037037037035,0.31875993640699524,1258,16.2,Miguel Andujar,SD,79.0
609280,BOS,69,10,0.14492753623188406,0.31875993640699524,1258,-54.5,Miguel Andujar,SD,79.0
609280,CIN,60,24,0.4,0.31875993640699524,1258,25.5,Miguel Andujar,SD,79.0
609280,LAA,50,20,0.4,0.31875993640699524,1258,25.5,Miguel Andujar,SD,79.0
609280,MIN,46,24,0.5217391304347826,0.31875993640699524,1258,63.7,Miguel Andujar,SD,79.0
609280,NYY,462,155,0.3354978354978355,0.31875993640699524,1258,5.3,Miguel Andujar,SD,79.0
609280,PIT,80,30,0.375,0.31875993640699524,1258,17.6,Miguel Andujar,SD,79.0
609280,TB,90,20,0.2222222222222222,0.31875993640699524,1258,-30.3,Miguel Andujar,SD,79.0
609280,TOR,59,13,0.22033898305084745,0.31875993640699524,1258,-30.9,Miguel Andujar,SD,79.0
614177,CHC,97,8,0.08247422680412371,0.1884498480243161,1316,-56.2,,,
614177,CIN,53,9,0.16981132075471697,0.1884498480243161,1316,-9.9,,,
614177,CLE,443,99,0.2234762979683973,0.1884498480243161,1316,18.6,,,
614177,CWS,63,1,0.015873015873015872,0.1884498480243161,1316,-91.6,,,
614177,DET,53,16,0.3018867924528302,0.1884498480243161,1316,60.2,,,
614177,KC,104,6,0.057692307692307696,0.1884498480243161,1316,-69.4,,,
614177,LAD,48,4,0.08333333333333333,0.1884498480243161,1316,-55.8,,,
614177,MIN,78,2,0.02564102564102564,0.1884498480243161,1316,-86.4,,,
614177,NYY,48,-1,-0.020833333333333332,0.1884498480243161,1316,-111.1,,,
614177,SD,329,104,0.3161094224924012,0.1884498480243161,1316,67.7,,,
621020,ATH,40,17,0.425,0.22446941323345818,4005,89.3,Dansby Swanson,CHC,119.0
621020,ATL,1212,302,0.24917491749174916,0.22446941323345818,4005,11.0,Dansby Swanson,CHC,119.0
621020,AZ,113,8,0.07079646017699115,0.22446941323345818,4005,-68.5,Dansby Swanson,CHC,119.0
621020,BOS,43,9,0.20930232558139536,0.22446941323345818,4005,-6.8,Dansby Swanson,CHC,119.0
621020,CHC,951,235,0.24710830704521555,0.22446941323345818,4005,10.1,Dansby Swanson,CHC,119.0
621020,CIN,150,46,0.30666666666666664,0.22446941323345818,4005,36.6,Dansby Swanson,CHC,119.0
621020,COL,104,44,0.4230769230769231,0.22446941323345818,4005,88.5,Dansby Swanson,CHC,119.0
621020,LAD,87,-3,-0.034482758620689655,0.22446941323345818,4005,-115.4,Dansby Swanson,CHC,119.0
621020,MIA,166,35,0.21084337349397592,0.22446941323345818,4005,-6.1,Dansby Swanson,CHC,119.0
621020,MIL,131,2,0.015267175572519083,0.22446941323345818,4005,-93.2,Dansby Swanson,CHC,119.0
621020,NYM,154,10,0.06493506493506493,0.22446941323345818,4005,-71.1,Dansby Swanson,CHC,119.0
621020,PHI,175,26,0.14857142857142858,0.22446941323345818,4005,-33.8,Dansby Swanson,CHC,119.0
621020,PIT,121,46,0.38016528925619836,0.22446941323345818,4005,69.4,Dansby Swanson,CHC,119.0
621020,SD,95,13,0.1368421052631579,0.22446941323345818,4005,-39.0,Dansby Swanson,CHC,119.0
621020,SF,91,15,0.16483516483516483,0.22446941323345818,4005,-26.6,Dansby Swanson,CHC,119.0
621020,STL,131,34,0.2595419847328244,0.22446941323345818,4005,15.6,Dansby Swanson,CHC,119.0
621020,TOR,51,6,0.11764705882352941,0.22446941323345818,4005,-47.6,Dansby Swanson,CHC,119.0
621020,WSH,190,54,0.28421052631578947,0.22446941323345818,4005,26.6,Dansby Swanson,CHC,119.0
621028,ATL,55,11,0.2,0.2567849686847599,1916,-22.1,,,
621028,AZ,173,38,0.21965317919075145,0.2567849686847599,1916,-14.5,,,
621028,CHC,115,31,0.26956521739130435,0.2567849686847599,1916,5.0,,,
621028,CIN,212,44,0.20754716981132076,0.2567849686847599,1916,-19.2,,,
621028,COL,51,29,0.5686274509803921,0.2567849686847599,1916,121.4,,,
621028,LAA,67,9,0.13432835820895522,0.2567849686847599,1916,-47.7,,,
621028,MIA,56,13,0.23214285714285715,0.2567849686847599,1916,-9.6,,,
621028,MIL,117,35,0.29914529914529914,0.2567849686847599,1916,16.5,,,
621028,NYM,40,4,0.1,0.2567849686847599,1916,-61.1,,,
621028,PHI,59,15,0.2542372881355932,0.2567849686847599,1916,-1.0,,,
621028,PIT,739,202,0.2733423545331529,0.2567849686847599,1916,6.4,,,
621028,SD,59,17,0.288135593220339,0.2567849686847599,1916,12.2,,,
621028,SF,58,16,0.27586206896551724,0.2567849686847599,1916,7.4,,,
621028,STL,115,28,0.24347826086956523,0.2567849686847599,1916,-5.2,,,
621035,ATL,52,0,0.0,0.17882352941176471,2550,-100.0,,,
621035,AZ,185,40,0.21621621621621623,0.17882352941176471,2550,20.9,,,
621035,CHC,62,-10,-0.16129032258064516,0.17882352941176471,2550,-190.2,,,
621035,CIN,57,6,0.10526315789473684,0.17882352941176471,2550,-41.1,,,
621035,COL,134,53,0.39552238805970147,0.17882352941176471,2550,121.2,,,
621035,LAA,89,5,0.056179775280898875,0.17882352941176471,2550,-68.6,,,
621035,LAD,1286,263,0.20451010886469673,0.17882352941176471,2550,14.4,,,
621035,MIA,68,20,0.29411764705882354,0.17882352941176471,2550,64.5,,,
621035,MIL,68,13,0.19117647058823528,0.17882352941176471,2550,6.9,,,
621035,NYM,42,5,0.11904761904761904,0.17882352941176471,2550,-33.4,,,
621035,PHI,55,2,0.03636363636363636,0.17882352941176471,2550,-79.7,,,
621035,PIT,61,10,0.16393442622950818,0.17882352941176471,2550,-8.3,,,
621035,SD,181,22,0.12154696132596685,0.17882352941176471,2550,-32.0,,,
621035,SF,155,18,0.11612903225806452,0.17882352941176471,2550,-35.1,,,
621035,WSH,55,9,0.16363636363636364,0.17882352941176471,2550,-8.5,,,
621043,ATH,159,50,0.31446540880503143,0.3046237533998187,3309,3.2,Carlos Correa,HOU,95.0
621043,AZ,41,12,0.2926829268292683,0.3046237533998187,3309,-3.9,Carlos Correa,HOU,95.0
621043,BAL,87,34,0.39080459770114945,0.3046237533998187,3309,28.3,Carlos Correa,HOU,95.0
621043,BOS,112,23,0.20535714285714285,0.3046237533998187,3309,-32.6,Carlos Correa,HOU,95.0
621043,CLE,156,48,0.3076923076923077,0.3046237533998187,3309,1.0,Carlos Correa,HOU,95.0
621043,CWS,132,46,0.3484848484848485,0.3046237533998187,3309,14.4,Carlos Correa,HOU,95.0
621043,DET,121,49,0.4049586776859504,0.3046237533998187,3309,32.9,Carlos Correa,HOU,95.0
621043,HOU,823,217,0.26366950182260024,0.3046237533998187,3309,-13.4,Carlos Correa,HOU,95.0
621043,KC,125,43,0.344,0.3046237533998187,3309,12.9,Carlos Correa,HOU,95.0
621043,LAA,110,44,0.4,0.3046237533998187,3309,31.3,Carlos Correa,HOU,95.0
621043,LAD,41,4,0.0975609756097561,0.3046237533998187,3309,-68.0,Carlos Correa,HOU,95.0
621043,MIN,949,281,0.29610115911485774,0.3046237533998187,3309,-2.8,Carlos Correa,HOU,95.0
621043,NYY,81,17,0.20987654320987653,0.3046237533998187,3309,-31.1,Carlos Correa,HOU,95.0
621043,SEA,135,39,0.28888888888888886,0.3046237533998187,3309,-5.2,Carlos Correa,HOU,95.0
621043,TB,54,19,0.35185185185185186,0.3046237533998187,3309,15.5,Carlos Correa,HOU,95.0
621043,TEX,124,47,0.3790322580645161,0.3046237533998187,3309,24.4,Carlos Correa,HOU,95.0
621043,TOR,59,35,0.5932203389830508,0.3046237533998187,3309,94.7,Carlos Correa,HOU,95.0
621438,ATL,54,14,0.25925925925925924,0.22339622641509435,1325,16.1,Tyrone Taylor,NYM,227.0
621438,CHC,66,13,0.19696969696969696,0.22339622641509435,1325,-11.8,Tyrone Taylor,NYM,227.0
621438,CIN,65,9,0.13846153846153847,0.22339622641509435,1325,-38.0,Tyrone Taylor,NYM,227.0
621438,COL,43,16,0.37209302325581395,0.22339622641509435,1325,66.6,Tyrone Taylor,NYM,227.0
621438,MIA,55,-3,-0.05454545454545454,0.22339622641509435,1325,-124.4,Tyrone Taylor,NYM,227.0
621438,MIL,461,122,0.2646420824295011,0.22339622641509435,1325,18.5,Tyrone Taylor,NYM,227.0
621438,NYM,349,55,0.15759312320916904,0.22339622641509435,1325,-29.5,Tyrone Taylor,NYM,227.0
621438,PHI,43,6,0.13953488372093023,0.22339622641509435,1325,-37.5,Tyrone Taylor,NYM,227.0
621438,PIT,71,26,0.36619718309859156,0.22339622641509435,1325,63.9,Tyrone Taylor,NYM,227.0
621438,STL,77,29,0.37662337662337664,0.22339622641509435,1325,68.6,Tyrone Taylor,NYM,227.0
