pitcher,year,sos_opp_bat_fp_per_pa,n_bf_with_sos
518858,2021,0.5652511121907341,68
518876,2021,0.5688829054295653,524
518886,2021,0.5395544856463925,175
519008,2021,0.5332079003350788,108
519043,2021,0.5726704478865842,231
519048,2021,0.5126430680182079,2
519076,2021,0.543619819445284,84
519141,2021,0.5337190714977463,81
519151,2021,0.5298559665608092,159
519203,2021,0.7033356447139263,2
519242,2021,0.5293892780037384,112
519293,2021,0.5468734465806283,217
519299,2021,0.5161648704901978,15
519326,2021,0.5398195924814344,184
519443,2021,0.5505147540066744,107
519455,2021,0.5770020362684387,17
520980,2021,0.48297757121047513,8
521230,2021,0.5380816257816726,193
523260,2021,0.5455973005084858,131
527048,2021,0.5430290303900985,395
527054,2021,0.4954412740956873,18
528748,2021,0.5666227685061481,146
533167,2021,0.5264092122390676,212
534812,2021,0.4440375394295158,3
534910,2021,0.5582665014043368,12
541640,2021,0.5449762778872725,74
541650,2021,0.5538559793131289,3
542585,2021,0.5400449906269928,202
542881,2021,0.5494093166416555,522
542882,2021,0.5251772831755422,173
542888,2021,0.5405815545984676,121
542914,2021,0.549403373079039,207
542947,2021,0.5450472299292723,164
542960,2021,0.533145404541332,105
542992,2021,0.4531958683028202,2
543022,2021,0.5588102859719669,115
543037,2021,0.5451503995720596,570
543045,2021,0.5331790145916895,54
543056,2021,0.5339114551532993,102
543101,2021,0.5720373652588873,527
543135,2021,0.5446389989149255,574
543238,2021,0.5284067689514995,17
543243,2021,0.5398944042119613,440
543258,2021,0.5305324320993428,5
543272,2021,0.5394860496389448,215
543278,2021,0.5122276490826143,4
543294,2021,0.5403727805878885,569
543339,2021,0.5537603520821678,158
543351,2021,0.598077973162205,70
543456,2021,0.5964468555052198,7
543475,2021,0.5574401400224813,570
543507,2021,0.5481406058717593,183
543521,2021,0.5440442669258395,193
543548,2021,0.5492888063939322,48
543594,2021,0.557243663258392,92
543606,2021,0.5290900508489655,311
543699,2021,0.5117613042563119,24
543766,2021,0.5325412805902072,245
543883,2021,0.5196174535581466,37
543901,2021,0.5775009373892739,36
544727,2021,0.5515685707832786,196
544931,2021,0.58055293375078,56
545333,2021,0.5578954312786596,325
545343,2021,0.542111350885405,95
546991,2021,0.5056623645535775,4
547001,2021,0.5492748002050569,94
547176,2021,0.5973885938825589,39
547179,2021,0.5247143313850714,91
547942,2021,0.5341818278912683,310
547943,2021,0.5436472362384995,505
547973,2021,0.521663201576624,188
548384,2021,0.5414631484929057,140
548389,2021,0.5593092551195816,331
552640,2021,0.5422811502828674,233
553902,2021,0.518082463252026,12
554340,2021,0.5617817866835755,171
554430,2021,0.5530304243479629,629
554431,2021,0.5596349718896803,193
570240,2021,0.5688453775320383,13
570257,2021,0.5500283869318295,161
570488,2021,0.5356537896951036,128
570632,2021,0.5393685018278289,359
570663,2021,0.5128893628598348,215
570666,2021,0.5255407125009547,195
571479,2021,0.5406989960330822,15
571510,2021,0.5505826904109177,273
571521,2021,0.5447814931705316,179
571578,2021,0.5426201434425496,540
571656,2021,0.5392881008167669,125
571666,2021,0.5112333093750452,33
571670,2021,0.5405909105556658,202
571676,2021,0.5619631549233279,53
571710,2021,0.5526880019539794,163
571735,2021,0.5420383348267424,91
571760,2021,0.550101487127,439
571788,2021,0.5208260578272846,3
571800,2021,0.5208401293258663,72
571871,2021,0.49803421791973795,59
571882,2021,0.49121549304082673,49
571901,2021,0.5400870143022833,155
571912,2021,0.4799320100363717,5
571927,2021,0.5503989540661519,475
571945,2021,0.5478543760218657,146
571946,2021,0.5228382548022725,37
571948,2021,0.5627080812186215,62
571951,2021,0.6028629956479908,10
572020,2021,0.5308784459264657,4
572070,2021,0.5497325268589222,496
572125,2021,0.5690152851739448,68
572143,2021,0.5573845822743414,136
572193,2021,0.5245534392032627,176
572761,2021,0.5015149547677791,2
572888,2021,0.543838511540253,87
572955,2021,0.5606222967643771,190
572971,2021,0.5381931784297592,547
573009,2021,0.5579970904829511,138
573062,2021,0.5808252288129216,26
573109,2021,0.5024508424360686,7
573124,2021,0.5342863593040795,126
573127,2021,0.5388782702175603,9
573131,2021,0.5198588705534751,3
573186,2021,0.5577535712166717,479
573204,2021,0.5313506497167598,190
573668,2021,0.5242462755396163,113
579328,2021,0.565886067232724,529
591720,2021,0.4877415075023342,11
592094,2021,0.5032246655324801,38
592135,2021,0.5238254284016001,82
592145,2021,0.5512997618807767,41
592165,2021,0.5473033645175926,10
592169,2021,0.502399420796171,47
592222,2021,0.5553083086861966,106
592233,2021,0.5563384068197199,93
592254,2021,0.5509043895643624,64
592273,2021,0.6539840594198928,6
592288,2021,0.5476020004552802,49
592314,2021,0.5553111984821072,434
592332,2021,0.5636438886369518,567
592346,2021,0.5700135545921213,333
592351,2021,0.5743270451030499,432
592390,2021,0.5384570756956175,176
592407,2021,0.6351691339880958,4
592426,2021,0.5481369750900458,182
592464,2021,0.45980517370475665,6
592473,2021,0.594974101652246,41
592612,2021,0.531230388715426,52
592644,2021,0.5456639847811052,199
592662,2021,0.5335627429103784,554
592716,2021,0.5336229422099943,107
592717,2021,0.5429915930588765,117
592741,2021,0.5395244572690306,174
592761,2021,0.5548603440664014,359
592767,2021,0.5585763538410696,377
592773,2021,0.5349732234915512,201
592789,2021,0.5562032750222997,6
592791,2021,0.5348754189361397,478
592826,2021,0.565150618468944,319
592831,2021,0.5464626627341731,52
592836,2021,0.5590596355431936,476
592858,2021,0.5166186193204743,74
592859,2021,0.5068238413693337,4
592865,2021,0.5418688539508643,40
592866,2021,0.5420634381375036,299
592879,2021,0.5625423182542014,19
593140,2021,0.5353641628430957,69
593144,2021,0.5262502782959534,170
593334,2021,0.5424381840973383,336
593372,2021,0.5477671960365645,263
593423,2021,0.5517971854804375,590
593576,2021,0.5551026414563744,224
593604,2021,0.5172974654352384,29
593619,2021,0.5374743937362407,85
593643,2021,0.5734664764621968,1
593833,2021,0.552130808182766,140
593958,2021,0.5525168475140959,511
593974,2021,0.5306290144263716,159
594056,2021,0.5970482572331949,54
594311,2021,0.5750541170464792,51
594577,2021,0.5627732956335234,234
594580,2021,0.527633994688606,33
594694,2021,0.5503566375530764,14
594795,2021,0.5561665230202283,54
594798,2021,0.5489274237810078,240
594809,2021,0.4370347830790869,2
594835,2021,0.5425361197400292,414
594965,2021,0.5512939024569656,114
594985,2021,0.5684686187958667,38
594986,2021,0.5432171613551092,46
594987,2021,0.556991480561519,104
595014,2021,0.5620770082006883,240
595191,2021,0.5495914311015748,77
595263,2021,0.6327359422947857,14
595284,2021,0.5324232081911263,1
595345,2021,0.566962969996763,105
595411,2021,0.5502277967741626,53
595465,2021,0.5212266634221009,141
595798,2021,0.5462375007796384,8
595881,2021,0.5209614823954329,5
595918,2021,0.5636238146500658,21
595928,2021,0.5455161258826283,152
595939,2021,0.5653242913824872,92
595943,2021,0.486810551558753,1
596001,2021,0.5113541037338452,127
596027,2021,0.5270471862805789,100
596049,2021,0.5111986468128399,41
596056,2021,0.49867169509730486,11
596057,2021,0.5345683065474218,178
596071,2021,0.5481027256293264,79
596082,2021,0.5568951499571985,30
596103,2021,0.5928563971379045,2
596112,2021,0.562353979641766,139
596133,2021,0.5499216472829647,212
596295,2021,0.548389817839379,320
596825,2021,0.5170308599712454,3
597113,2021,0.4924712049676601,9
598264,2021,0.5442401728680254,179
598286,2021,0.5534529281247534,64
598287,2021,0.5671779031599956,120
600887,2021,0.5325973716641719,19
600921,2021,0.5430999310782574,114
600944,2021,0.5781051959945104,7
601713,2021,0.5368257842240843,542
605130,2021,0.5337783601021393,227
605135,2021,0.545371624341764,459
605138,2021,0.554530916483106,82
605151,2021,0.5448774388479645,165
605154,2021,0.5566915647854237,67
605155,2021,0.6286592988859346,6
605164,2021,0.5617479152802746,307
605177,2021,0.5462797709508069,206
605194,2021,0.5362470612874155,102
605195,2021,0.5374016479400674,88
605200,2021,0.5498960149667385,482
605218,2021,0.5675803419015472,24
605240,2021,0.48768918404269485,17
605242,2021,0.5460557940159532,234
605276,2021,0.5648769041255758,73
605280,2021,0.5300962338680469,215
605288,2021,0.5425558249241201,382
605309,2021,0.5247623548941464,35
605347,2021,0.5577100818109381,445
605359,2021,0.5468083635856583,89
605388,2021,0.5424478956686892,73
605397,2021,0.5565823014144659,559
605400,2021,0.5587795666178444,555
605441,2021,0.5373509808022061,84
605447,2021,0.5274051187509837,187
605452,2021,0.5724293631835342,339
605483,2021,0.5603409945074554,416
605488,2021,0.5511201185098534,142
605501,2021,0.49486304189677344,4
605507,2021,0.5668081889335939,232
605513,2021,0.5407478816131862,165
605521,2021,0.5320053544466652,60
605525,2021,0.533980048001672,141
605538,2021,0.5351448561483637,139
605540,2021,0.562236973395887,531
605541,2021,0.5132164607599901,51
605612,2021,0.5930403827876866,6
606149,2021,0.5448595285423775,235
606160,2021,0.5510095374846764,175
606162,2021,0.5328853207214432,4
606213,2021,0.5816895402942039,5
606303,2021,0.5547481663398011,150
606424,2021,0.565986253349859,198
606625,2021,0.5232052599850768,12
606930,2021,0.5410779779864335,91
606965,2021,0.5135737770235448,30
607054,2021,0.5102040107615642,7
607067,2021,0.6868255033961448,23
607074,2021,0.5407800032374619,396
607179,2021,0.5624105367470474,21
607188,2021,0.5573482818030834,108
607192,2021,0.5669217626834906,280
607200,2021,0.5519275411553229,434
607216,2021,0.5358899860383527,25
607219,2021,0.5437300774543343,85
607229,2021,0.5362195800375176,83
607231,2021,0.5522308398612765,358
607237,2021,0.5340383786812155,164
607352,2021,0.5405039923709459,7
607359,2021,0.5271579541636473,124
607374,2021,0.5584120006716192,17
607391,2021,0.5462277047905716,82
607455,2021,0.5534581184364659,99
607457,2021,0.5495504965490322,48
607468,2021,0.45938174036470864,13
607481,2021,0.5417862255476974,180
607536,2021,0.5659146405121293,363
607560,2021,0.52126069524281,110
607572,2021,0.5560431142277861,145
607625,2021,0.5453992733630413,140
607644,2021,0.544550570575353,456
607680,2021,0.5057773109243697,1
607755,2021,0.48680762474489975,4
608032,2021,0.5627577635891292,201
608328,2021,0.5270499707176782,140
608331,2021,0.5566880832682001,474
608334,2021,0.5273211635790293,85
608335,2021,0.5341167650138415,221
608337,2021,0.5276582840104793,535
608344,2021,0.5359874389477013,540
608349,2021,0.5559100733602874,74
608371,2021,0.5239239955894637,141
608379,2021,0.5524853368655316,427
608566,2021,0.5542322904735537,526
608638,2021,0.5354567094336773,160
608648,2021,0.5256497578577746,190
608650,2021,0.5168709871788499,58
608652,2021,0.5363001671247571,90
608665,2021,0.5481928029513713,174
608678,2021,0.5583400972408791,177
608686,2021,0.5650027427317609,1
608700,2021,0.5674132038136356,2
608716,2021,0.5371481126874194,184
608717,2021,0.5263833583193048,229
608718,2021,0.5520005401371468,235
608723,2021,0.5517548572031773,179
612434,2021,0.548894712440235,226
613534,2021,0.5635155850006385,182
614179,2021,0.5184114543575687,185
615698,2021,0.5393495827310414,461
617228,2021,0.5427543498284201,174
620396,2021,0.5674012088953411,25
621002,2021,0.4176117411607739,1
621011,2021,0.5411186472137501,5
621052,2021,0.5394222123691225,232
621056,2021,0.6420185138869632,18
621057,2021,0.5741226495962837,92
621074,2021,0.5279296130229624,95
621076,2021,0.5398642102542264,322
621078,2021,0.465519707312378,7
621098,2021,0.5525685381270116,38
621107,2021,0.5677411451836123,335
621111,2021,0.5537110853384595,599
621112,2021,0.5606464913807884,139
621114,2021,0.5345857701605962,108
621121,2021,0.529085216964684,482
621129,2021,0.5244586791770937,47
621139,2021,0.5475782403901811,47
621219,2021,0.5347127016163014,381
621237,2021,0.5624386954473414,193
621242,2021,0.5502474468258375,187
621244,2021,0.5352957565960579,587
621248,2021,0.5505120576090301,91
621249,2021,0.5465727790649433,243
621259,2021,0.4734605128060177,9
621261,2021,0.5625978018032655,35
621295,2021,0.5305860389051253,195
621345,2021,0.5551606997631893,160
621348,2021,0.5485716146565592,164
621366,2021,0.5573683548478973,76
621368,2021,0.5408092425727209,324
621381,2021,0.5297498716538693,22
621433,2021,0.5617871487015206,4
621500,2021,0.5718514464627145,4
621532,2021,0.5651097227271047,3
621593,2021,0.5493198923077989,81
622065,2021,0.5588684126424378,192
622072,2021,0.5492038258552747,393
622075,2021,0.5532696187819358,152
622088,2021,0.5553921973205943,94
622092,2021,0.5175743412310708,150
622098,2021,0.5212757376708155,116
622110,2021,0.5944272445820433,1
622250,2021,0.5682074635144307,197
622251,2021,0.5284646074973749,196
622253,2021,0.543906493088092,221
622256,2021,0.4968354242389856,15
622446,2021,0.5244815120638768,84
622491,2021,0.539895265882151,604
622492,2021,0.5319850496111147,11
622503,2021,0.5487316561552188,261
622608,2021,0.5642492232212107,485
622663,2021,0.5548098376620642,16
622694,2021,0.5358948944618637,160
622766,2021,0.5269144093364809,121
622780,2021,0.5355728938636547,58
622786,2021,0.5015752183565217,9
623149,2021,0.5666504715339075,198
623167,2021,0.5544840298913938,554
623352,2021,0.5518393742250735,167
623354,2021,0.5494261323976163,15
623364,2021,0.5307658278532573,45
623433,2021,0.5315268431705297,17
623437,2021,0.5487902344839475,15
623454,2021,0.5148211255811475,63
623465,2021,0.5618560090796358,44
623470,2021,0.5650554543108555,20
623474,2021,0.5591974431203477,58
623485,2021,0.5399782229171471,103
624133,2021,0.5307184530923352,266
624414,2021,0.5535816279324459,4
624418,2021,0.49280358906307015,16
624427,2021,0.5315070600871503,13
624522,2021,0.5460145463341077,186
624586,2021,0.5392026691905383,31
624647,2021,0.5386791209794968,111
625643,2021,0.534276341901959,153
626929,2021,0.53463619168278,48
628317,2021,0.5350814413118009,333
628345,2021,0.5446076174840628,23
628452,2021,0.5520281523211662,192
628711,2021,0.5369914301353016,533
630105,2021,0.7815904139433552,1
640444,2021,0.561407422423362,366
640448,2021,0.5319376382428315,226
640451,2021,0.5614386704802046,32
640455,2021,0.5607622180184675,584
640462,2021,0.5714099366950739,48
640464,2021,0.56376349481609,45
640470,2021,0.5548548711309774,364
641154,2021,0.5621442721820297,306
641302,2021,0.5447205339242469,338
641312,2021,0.5271335265659598,87
641329,2021,0.5306244854212837,4
641360,2021,0.5434870561490207,167
641384,2021,0.518315160047118,4
641386,2021,0.5437271553300911,124
641394,2021,0.5227113479670511,199
641401,2021,0.552418342482443,183
641420,2021,0.561451837349729,36
641447,2021,0.5217038573984203,72
641482,2021,0.5390150080861712,271
641540,2021,0.550836958320766,385
641541,2021,0.5403652537869319,52
641576,2021,0.6021439123097043,3
641582,2021,0.5475092534418945,119
641632,2021,0.546460250238401,98
641645,2021,0.5330596692033527,6
641672,2021,0.5401036823666053,30
641682,2021,0.5391897192432704,106
641703,2021,0.5576387698574241,21
641712,2021,0.4609270033896601,10
641726,2021,0.5148288450097553,38
641729,2021,0.5393488190122602,149
641743,2021,0.5381540889617019,121
641745,2021,0.5385691178425341,462
641755,2021,0.5579281092934028,227
641771,2021,0.5438567471692493,250
641778,2021,0.5557745244764444,326
641793,2021,0.5606331349762301,203
641816,2021,0.5348111002601037,540
641835,2021,0.5435599619551343,166
641851,2021,0.538603001997825,92
641871,2021,0.5458021290399553,102
641907,2021,0.5170308926221046,91
641927,2021,0.5453896611960092,271
641941,2021,0.5604322240141192,212
641995,2021,0.5342606036591145,4
642003,2021,0.5553785792775056,28
642028,2021,0.5028377104830508,84
642048,2021,0.5111208288215358,72
642068,2021,0.546243427093145,73
642073,2021,0.5454187777551138,46
642083,2021,0.5330947416494617,105
642092,2021,0.5376027122302102,223
642100,2021,0.521868169166777,25
642121,2021,0.5444342024549966,189
642130,2021,0.5319679841753397,131
642152,2021,0.5475690724684409,225
642162,2021,0.5010536816392434,3
642203,2021,0.5622618119217151,232
642207,2021,0.5501449191273603,170
642232,2021,0.5444319795029707,482
642233,2021,0.5412462077943053,61
642336,2021,0.5497866184686652,7
642397,2021,0.5311996465229284,198
642528,2021,0.5467831675893311,224
642545,2021,0.5970438941706199,184
642547,2021,0.5504863331465661,409
642659,2021,0.5195791089790855,7
642701,2021,0.5362930250478698,162
642727,2021,0.4177777777777778,1
642758,2021,0.5583211940553113,26
642759,2021,0.5443968328290628,24
642770,2021,0.5917554000756177,16
642851,2021,0.5556113754423411,3
643230,2021,0.5644953193525184,81
643256,2021,0.5300981088301685,218
643290,2021,0.5488365858973504,168
643316,2021,0.548771358881495,164
643327,2021,0.5129636983711867,16
643338,2021,0.5220819236177148,241
643377,2021,0.526273020230824,290
643400,2021,0.5566015679099069,36
643493,2021,0.518992937010673,17
643511,2021,0.5483627166954514,263
643565,2021,0.5132684964842381,3
643615,2021,0.5853945304859711,64
643778,2021,0.5541100884746858,63
645261,2021,0.5492850635336872,629
646242,2021,0.5202345943764339,40
647315,2021,0.5330572006950901,187
649144,2021,0.5647021983088534,151
650347,2021,0.5533770687955969,44
650382,2021,0.5252051457880327,138
650496,2021,0.5592795028776691,179
650530,2021,0.5416227938553474,148
650556,2021,0.5332398898043185,114
650633,2021,0.5360480311393031,225
650644,2021,0.5274991764704696,395
650668,2021,0.5413566668026891,77
650671,2021,0.5747061462175755,90
650828,2021,0.5474010594202104,121
650893,2021,0.5282948954505149,205
650895,2021,0.544063534388302,164
650911,2021,0.5372212431801409,40
650959,2021,0.5573895414060659,97
655889,2021,0.5334146504380132,64
656061,2021,0.5172508374755012,114
656186,2021,0.6603316308127372,2
656212,2021,0.5372848377419458,124
656232,2021,0.5176825303643371,143
656240,2021,0.5101759301481124,13
656266,2021,0.5454891975448557,57
656288,2021,0.5546169983504157,225
656290,2021,0.5015323700880402,14
656302,2021,0.5431561981197752,519
656322,2021,0.5406526247470768,143
656353,2021,0.5780505837896706,63
656354,2021,0.5247270313391827,84
656420,2021,0.5417731483938394,189
656427,2021,0.540551625892728,243
656457,2021,0.5405678979314699,114
656458,2021,0.5411163688759041,120
656464,2021,0.5429551691900166,102
656529,2021,0.5391088035713697,224
656546,2021,0.5402263182064643,241
656548,2021,0.5706421964118166,115
656557,2021,0.5403504023145927,207
656578,2021,0.47552919844180347,32
656605,2021,0.5510544031836199,328
656620,2021,0.5462790620229806,49
656629,2021,0.5469690788691134,198
656638,2021,0.5440427548022401,134
656641,2021,0.5033302757020838,12
656669,2021,0.5432811301167209,4
656685,2021,0.5616604841521495,189
656686,2021,0.5930161126813857,67
656725,2021,0.5465526350813616,9
656730,2021,0.5176666326528041,88
656731,2021,0.5505585118682517,275
656756,2021,0.537529831077009,479
656793,2021,0.5145874223917934,64
656794,2021,0.5418065793737963,118
656803,2021,0.5458478573422351,12
656818,2021,0.5344507803281631,33
656849,2021,0.5566909598410299,217
656876,2021,0.5572438139733155,253
656887,2021,0.543684783566065,71
656945,2021,0.5603371903636186,202
656954,2021,0.5694732384781955,292
656970,2021,0.4990275610233341,11
656981,2021,0.5290574148147386,39
657006,2021,0.5261984780431013,177
657024,2021,0.5348953818699783,94
657031,2021,0.526104757018483,159
657044,2021,0.5517221336987634,109
657053,2021,0.5379167300641662,150
657093,2021,0.5293893322134544,198
657097,2021,0.5342039864623632,109
657140,2021,0.585680425158459,32
657141,2021,0.5205082102795007,23
657228,2021,0.49784245232189966,33
657240,2021,0.5673514461919003,38
657248,2021,0.5709934060244893,75
657277,2021,0.5531281081646976,440
657376,2021,0.564502169879907,29
657508,2021,0.5412107657273862,42
657610,2021,0.5096518580467084,12
657612,2021,0.5592821047476858,191
657624,2021,0.5260462263036475,13
657697,2021,0.6175255753405993,3
657746,2021,0.48713863943241437,54
657756,2021,0.5134263835351605,11
658069,2021,0.5551350083444054,3
658305,2021,0.5645087276164577,48
658431,2021,0.44395358133368906,16
658551,2021,0.5316266800928958,60
658648,2021,0.553449090530832,15
659275,2021,0.5644013326968652,149
660271,2021,0.5434255665776446,386
660365,2021,0.6007630646956543,127
660422,2021,0.5271166960155113,14
660546,2021,0.5561924849393863,84
660600,2021,0.5480831055089254,41
660620,2021,0.5591682569155532,4
660623,2021,0.5592053982477454,263
660761,2021,0.5600886858294335,295
660813,2021,0.5405047144466579,112
660825,2021,0.5645873726332616,11
660853,2021,0.5588731556584879,116
660896,2021,0.5299865714570985,171
660906,2021,0.533164710903564,23
661255,2021,0.5700925849487151,50
661269,2021,0.5235639236361781,357
661383,2021,0.5593406184697255,32
661403,2021,0.5235186118723842,206
661440,2021,0.563712894922314,32
661527,2021,0.5064222534057752,11
661563,2021,0.5386664986226708,95
662253,2021,0.4895129102510868,2
663366,2021,0.52055618139889,39
663372,2021,0.5562760236534924,28
663378,2021,0.5127553729986087,18
663399,2021,0.5274988804537636,33
663423,2021,0.5419497402219302,155
663432,2021,0.5483935672272091,109
663460,2021,0.5289484800155531,390
663465,2021,0.5665729447330654,410
663474,2021,0.5340644602823051,389
663531,2021,0.5294806815131112,181
663554,2021,0.5471884979192634,466
663556,2021,0.5346054975044893,397
663558,2021,0.5318829381333467,28
663559,2021,0.5424704130685251,79
663567,2021,0.5887924215529617,18
663574,2021,0.5395545283431817,131
663734,2021,0.5733416855076167,120
663738,2021,0.5471863297142175,224
663753,2021,0.5580744025864481,90
663765,2021,0.5430231549205291,200
663770,2021,0.5480357942681461,82
663776,2021,0.5544171433632458,275
663804,2021,0.5190765466832611,102
663853,2021,0.32936507936507936,1
663855,2021,0.5233129371841009,32
663878,2021,0.5770973417068906,56
663903,2021,0.5405295055605589,420
663959,2021,0.5165834454040968,14
663978,2021,0.5595518964552335,335
663986,2021,0.5355778440074727,198
663992,2021,0.551944580648097,55
664042,2021,0.5483439072375728,97
664045,2021,0.5596212423455159,101
664054,2021,0.50799078588882,61
664062,2021,0.5505299429426244,160
664074,2021,0.5455981390968248,120
664076,2021,0.5409541877767203,62
664092,2021,0.5596744082900622,91
664123,2021,0.5219083346075458,44
664126,2021,0.5357267021614689,154
664129,2021,0.571388746372441,34
664139,2021,0.523429363507568,20
664141,2021,0.5660913285827615,408
664157,2021,0.5576454277836432,39
664192,2021,0.559850543814263,113
664196,2021,0.4889790032918725,10
664199,2021,0.550674647246654,149
664208,2021,0.5376782860998834,210
664285,2021,0.5388431949603627,392
664294,2021,0.42532572865776336,8
664299,2021,0.5388995055272209,305
664337,2021,0.5239712613895958,54
664353,2021,0.524957861760892,304
664584,2021,0.5278206532085159,11
664682,2021,0.5072396610471703,30
664714,2021,0.5741715988088328,57
664776,2021,0.5389009237180509,85
664789,2021,0.7465796936523518,3
664852,2021,0.5700134938939024,9
664854,2021,0.5356067612829535,153
664875,2021,0.542219403949721,66
664901,2021,0.5043813442392832,3
664918,2021,0.5468687881507871,104
664948,2021,0.558183013157128,169
665152,2021,0.5573679919575076,195
665620,2021,0.4824986734114466,28
665621,2021,0.5206703263552172,10
665625,2021,0.5470821008015965,11
665645,2021,0.5501167115011694,40
665661,2021,0.5262151184404954,19
665665,2021,0.4673696386774732,24
665733,2021,0.5412325609612482,31
665759,2021,0.5086344539626245,22
665795,2021,0.5700025279037509,82
665854,2021,0.5413414071817868,104
665896,2021,0.5771856821174353,14
666120,2021,0.5506418077546515,404
666129,2021,0.5718395006192769,120
666159,2021,0.5217514231549274,293
666168,2021,0.5459970467418045,96
666200,2021,0.5651448413086544,300
666201,2021,0.5337153398486575,354
666205,2021,0.5568737638115443,98
666619,2021,0.5214420309278593,9
666808,2021,0.5567900319165626,81
666818,2021,0.616770560092088,12
667297,2021,0.5504073868651309,85
667373,2021,0.5631456103903868,3
667376,2021,0.5422682741452155,87
667463,2021,0.5481296954021768,147
667465,2021,0.5592445604602556,12
667498,2021,0.5506834343611249,94
667725,2021,0.5555060144571428,38
668665,2021,0.5618590113370167,7
668670,2021,0.48176316570908867,3
668676,2021,0.5293907749666703,450
668678,2021,0.5809613949165646,394
668687,2021,0.5508342249854751,60
668820,2021,0.5288266718143338,126
668941,2021,0.5471417463052365,39
668968,2021,0.4361795787016118,14
669060,2021,0.538845409606949,221
669135,2021,0.5636507718165696,37
669145,2021,0.5494577714584638,226
669160,2021,0.5375500703901259,71
669169,2021,0.5355934547762828,35
669203,2021,0.5480928759181958,461
669211,2021,0.5498437851079114,342
669212,2021,0.5501014688339366,273
669214,2021,0.5394306241726312,44
669276,2021,0.5620780003172197,9
669294,2021,0.5316230810031267,88
669302,2021,0.5457757432147482,385
669330,2021,0.5530051567299381,174
669358,2021,0.5607991002730374,29
669373,2021,0.5469787818519971,472
669395,2021,0.5133531357824092,15
669424,2021,0.5129715572748498,54
669432,2021,0.5507942783379731,395
669456,2021,0.5273797442696739,311
669459,2021,0.5340090945152043,35
669618,2021,0.5194989977338011,75
669622,2021,0.5634340377633391,190
669674,2021,0.572426281391089,131
669735,2021,0.54429979333198,85
669912,2021,0.5444699393496397,18
669935,2021,0.5690083200009031,67
669952,2021,0.5236849905535886,127
670050,2021,0.4895600522254439,15
670056,2021,0.5567009901550671,64
670057,2021,0.5003152294370438,5
670087,2021,0.6224809233166054,15
670090,2021,0.5654153135784833,43
670167,2021,0.4165658571919591,8
670280,2021,0.5474826506703353,189
670456,2021,0.5262721881028678,59
670550,2021,0.49864658856537275,22
670766,2021,0.6270476944492217,28
670912,2021,0.5313850892286477,194
670950,2021,0.5365425510542258,177
670955,2021,0.5172760988869123,65
670970,2021,0.5151704219792662,18
670990,2021,0.5437607806723616,78
671345,2021,0.5016090543593706,31
671790,2021,0.5049843470262361,16
672282,2021,0.5938961443035871,84
672335,2021,0.5254402908606465,82
672391,2021,0.5195729537366548,1
672578,2021,0.534283780753794,246
672582,2021,0.49812123949652776,11
672710,2021,0.48458096398811673,7
672715,2021,0.5510719010581493,264
672851,2021,0.574297836191425,22
674944,2021,0.5451868347344814,75
675911,2021,0.6079293702151168,9
675912,2021,0.545081126055349,107
675916,2021,0.5320449490155702,173
675921,2021,0.5424776675681819,166
675971,2021,0.3659327249022164,2
676050,2021,0.588886220900112,79
676051,2021,0.533753696211527,210
676083,2021,0.5562777873380094,40
676103,2021,0.582461154592814,4
676220,2021,0.5466323063283809,33
676265,2021,0.555495765413142,56
676424,2021,0.5991444101251614,35
676477,2021,0.5398674264274849,226
676596,2021,0.5390802822886325,351
676604,2021,0.5019313787741547,94
676606,2021,0.5492528666153398,43
676617,2021,0.510190866662377,8
676684,2021,0.5420957643223621,124
676709,2021,0.5715999737392579,33
676710,2021,0.4468916124928227,7
676755,2021,0.5450421550003385,20
676766,2021,0.5516098615710506,13
676831,2021,0.5362850375885411,73
676840,2021,0.5587268924566678,282
676879,2021,0.5558482954710137,89
676886,2021,0.5436156942300487,35
676969,2021,0.5541028833352708,181
676979,2021,0.5320894761114533,168
677651,2021,0.5351736361470187,451
677865,2021,0.5341027561661369,47
677960,2021,0.5543375572857407,285
677976,2021,0.5434772414736974,189
680430,2021,0.5516224317814674,2
680686,2021,0.5305510173022013,219
680692,2021,0.4975145420636185,3
680704,2021,0.5209261354880438,106
681806,2021,0.5596072280691184,81
681810,2021,0.542542832984421,54
681867,2021,0.5997133453927185,8
681911,2021,0.5451203072542063,113
683232,2021,0.5523954338460128,77
685503,2021,0.5495473988414079,133
405395,2022,0.5294278428831164,4
424144,2022,0.5584808529100734,19
425794,2022,0.5395570561177122,664
425844,2022,0.5227427426816721,455
425877,2022,0.4330749928687493,7
434378,2022,0.5326788523931694,483
434671,2022,0.5526084700047629,220
444876,2022,0.5456001436877737,6
445276,2022,0.5353022814081527,208
445926,2022,0.5284405442473011,225
446321,2022,0.5336390293026773,90
446372,2022,0.5322238025760916,560
448179,2022,0.5084750216041983,392
448281,2022,0.5489580442291421,13
450203,2022,0.5506172359417042,589
453178,2022,0.5564365722884668,196
453268,2022,0.5464584227706188,197
453286,2022,0.5583698624790084,462
453343,2022,0.5469943526483089,194
455119,2022,0.5545401727991395,170
456034,2022,0.5421910195225923,126
456501,2022,0.5346805654787069,478
456713,2022,0.5379832226613586,181
458677,2022,0.6278218829852722,10
458681,2022,0.5167369004582358,352
459429,2022,0.5355521098837827,132
461325,2022,0.5684215991672573,27
