rank,batter,player_name,team,pa_to,split_day,prior_fp_per_pa,xfp_rh2_per_pa,iso_to_sh,k_pct_to_sh,hr_per_pa_to_sh,hard_hit_pct_to_sh,contact_pct_to_sh,whiff_pct_to_sh,swstr_pct_to_sh,bb_pct_to_sh,chase_pct_to_sh,in_play_pct_to_sh,sb_per_pa_to_sh,xwoba_per_pa_to_sh,barrel_pct_to_sh,prior_fp_per_pa,prior_pa_eff,pa_to,split_day
161,575929,Willson Contreras,BOS,111,30,0.5393091421446711,0.4643824649089453,0.16821511447055537,0.27141923185590355,0.036477474236627096,0.4309834759719035,0.6575004864942955,0.34249951350570457,0.15085720007197392,0.10107503886983,0.28394318379425715,0.15134918023113683,0.0,0.33981585628697086,0.11803151657908671,0.5393091421446711,477.6666666666667,111,30
162,677594,Julio Rodríguez,SEA,123,30,0.5746146828546682,0.46257266960753385,0.12846997755037365,0.22629884506753825,0.024744608397584356,0.38479528516724715,0.7168665071290925,0.28313349287090755,0.13671878611872068,0.09196845258819233,0.3118933136581883,0.16581537054952972,0.0,0.32398501761027676,0.06857608262366054,0.5746146828546682,679.3333333333334,123,30
163,656775,Cedric Mullins,TB,93,30,0.530753523488964,0.46078052316992174,0.14454643886605895,0.21838358593045426,0.027567187302251772,0.3569670892837016,0.7811233122888122,0.2188766877111879,0.10945140639598905,0.07205790600436962,0.27937071657830104,0.177668785791387,0.0,0.30137647087229563,0.051581610549133954,0.530753523488964,487.8333333333333,93,30
164,650859,Luis Rengifo,MIL,81,30,0.48406893472034085,0.4595963602684601,0.13486505966260898,0.1731396357968759,0.020917012990008838,0.3752936491761892,0.7798386396854715,0.22016136031452851,0.10673012397583641,0.08133499492005337,0.27955339302492704,0.18970303550456732,0.0,0.31342935045792325,0.07065014888229676,0.48406893472034085,440.0833333333333,81,30
165,677950,Alek Thomas,AZ,76,30,0.3981739767982235,0.45953840047607525,0.17051044810797633,0.2089168282894081,0.029472236831269174,0.4337213304384054,0.7432927736720636,0.2567072263279364,0.13067358214242858,0.06810374479046293,0.31671844140052763,0.195960040487024,0.0,0.3231976360448717,0.08395763386635081,0.3981739767982235,331.0,76,30
166,642715,Willy Adames,SF,113,30,0.5248445523743466,0.4594994520601865,0.16688548300018916,0.2798421309095925,0.029152545090078474,0.3885916586631917,0.7422731948126996,0.25772680518730046,0.11706021545414952,0.06587267802116192,0.2801724649843169,0.1618640711229105,0.0,0.311210776946487,0.09822513789917654,0.5248445523743466,676.5833333333334,113,30
167,664728,Kyle Isbel,KC,76,30,0.443504770231484,0.4591100136480127,0.1632974954828283,0.23097565181881988,0.033537277481675676,0.35694296428342537,0.7756338166039802,0.22436618339601988,0.10652618147126329,0.07320578560678946,0.29530170583463594,0.17956852164012477,0.0,0.3240531790514457,0.06846536101666209,0.443504770231484,390.9166666666667,76,30
168,663616,Trevor Larnach,MIN,66,30,0.4942524798487561,0.4576125846291702,0.1488604903823137,0.20168800513777385,0.026483772290221246,0.36009091507677093,0.7394037015040371,0.26059629849596294,0.10623550804286412,0.13090502139210072,0.27350754433253455,0.1559217302051986,0.0,0.3341468261718556,0.07759407581888376,0.4942524798487561,422.9166666666667,66,30
169,699912,Jose Fernandez,AZ,75,30,0.5059091560109416,0.45703775867375707,0.14831941614184768,0.22527917516562596,0.029592531675478418,0.41894511657461686,0.7430644425630275,0.25693555743697255,0.11936793465992024,0.06332478963554221,0.2967770088556475,0.18237730615728898,0.0,0.3190073428842716,0.06588176248773146,0.5059091560109416,0.0,75,30
170,686797,Brooks Lee,MIN,91,30,0.4506094500564771,0.45683143046439945,0.16212468836496108,0.20803105064476496,0.03544126536587054,0.365587778938874,0.7670882245695139,0.23291177543048613,0.11512021777111348,0.07748025582431627,0.3011853998581407,0.17713604580400652,0.0,0.31258580787442236,0.060202300204306336,0.4506094500564771,281.6666666666667,91,30
171,683737,Michael Busch,CHC,114,30,0.546533539628377,0.4567861712892427,0.1314008515629297,0.22076257843310054,0.02552876852285992,0.3547514246633546,0.7539165874206695,0.24608341257933056,0.11394243336154121,0.09123219649115698,0.27875201284883827,0.18356804309065214,0.0,0.3122281379444146,0.07799583456015263,0.546533539628377,453.75,114,30
172,678554,Curtis Mead,WSH,60,30,0.32826985055792124,0.4556813306314837,0.17633062892511975,0.20343907206132922,0.03587030548040095,0.40661067779249327,0.7942725437005411,0.205727456299459,0.0957988843073189,0.09637963321628185,0.2762923538886712,0.17087067613661047,0.0,0.328855696885831,0.08677681330108192,0.32826985055792124,177.83333333333334,60,30
173,701807,Carson Benge,NYM,80,30,0.5059091560109416,0.4554361810793426,0.14402757064828545,0.2315192046239965,0.02900068104196887,0.4173863688164364,0.7591511351440597,0.2408488648559403,0.11571571582405837,0.08674166989465368,0.2718839424997928,0.16875952710854114,0.0,0.3173317128392083,0.06714871945864938,0.5059091560109416,0.0,80,30
174,701350,Roman Anthony,BOS,98,30,0.537132263091655,0.45488274800885176,0.13924657245249172,0.2431182825782247,0.023321530822732132,0.4283790788387678,0.7202425161383527,0.2797574838616474,0.11269093962335125,0.12086391733454463,0.25690367199161374,0.15275387365998921,0.0,0.333681032359043,0.09418364928018431,0.537132263091655,126.25,98,30
175,668804,Bryan Reynolds,PIT,120,30,0.48997080549181027,0.45359463290304225,0.14945125566298648,0.25784827026310836,0.028448862967214546,0.42094071614703815,0.7181294967816498,0.2818705032183501,0.12362223167298697,0.12645139157887803,0.2670300741677331,0.14810334077278425,0.0,0.33187562557929984,0.08681275498869162,0.48997080549181027,663.1666666666666,120,30
176,666969,Adolis García,PHI,108,30,0.48818268117501534,0.4535095319561723,0.15781487922587745,0.25840886099618754,0.029676871440619458,0.44793318253768705,0.7135086688600376,0.28649133113996245,0.12986080378928647,0.08486111394267865,0.287924402968813,0.1582333898423272,0.0,0.32123051686004694,0.0853287762709362,0.48818268117501534,599.0833333333334,108,30
177,687637,Dylan Beavers,BAL,75,30,0.4844739676429082,0.45343629276800945,0.1515720349168882,0.21787176775821854,0.029592531675478418,0.3863547289893077,0.7587609256293862,0.24123907437061384,0.1133199098077969,0.08896581527656786,0.26759282593276157,0.17158112446667603,0.0,0.32220280234373105,0.06846536101666209,0.4844739676429082,57.5,75,30
178,669394,Jake Burger,TEX,113,30,0.49488410212519723,0.4532051780923641,0.1656446987399647,0.26828143726797404,0.03621968289926576,0.43181097108658245,0.6955488516203595,0.30445114837964043,0.14842094228517377,0.05728898703403745,0.3215961995408766,0.18151521607828944,0.0,0.3148209464380125,0.087170371616663,0.49488410212519723,485.3333333333333,113,30
179,650402,Gleyber Torres,DET,118,30,0.5357235926731699,0.4530402610265095,0.11936884359785353,0.18771173397392982,0.02170198007115352,0.29689033616594745,0.7795210411038064,0.22047895889619368,0.09383335665411881,0.1317156889871039,0.23232961702126245,0.16079014121866045,0.0,0.32681351884904103,0.06336084780713919,0.5357235926731699,652.0833333333334,118,30
180,672960,Kazuma Okamoto,TOR,105,30,0.5059091560109416,0.4518026285177587,0.16821511447055537,0.2873496281658152,0.03727334640178987,0.46246038859549904,0.6895399473760245,0.3104600526239755,0.13679528100957272,0.09932592879524767,0.2700328283073947,0.14510410254735295,0.0,0.3295038293306151,0.10994006260274802,0.5059091560109416,0.0,105,30
181,669236,Jeremiah Jackson,BAL,90,30,0.4454949610686118,0.45108510925350437,0.17230131158320044,0.2227512576490634,0.03942373177112389,0.36246309706760155,0.7206503393585252,0.27934966064147493,0.14929453274376311,0.058801590375860635,0.3112753503964657,0.20263561658379656,0.0,0.32364590977303437,0.0853287762709362,0.4454949610686118,77.08333333333333,90,30
182,702222,Justin Crawford,PHI,87,30,0.5059091560109416,0.44951968630616757,0.1368001006766828,0.20688903841741163,0.020428678056389954,0.3820556969090936,0.7674109322801254,0.2325890677198747,0.11369452107988878,0.0838083767098103,0.29819897980853255,0.18702436785334278,0.0,0.31638514438992027,0.04489609751080665,0.5059091560109416,0.0,87,30
183,696285,Jacob Young,WSH,93,30,0.4298887022346265,0.4489568476167183,0.14338074177842947,0.18570384736836276,0.027567187302251772,0.36104213298300314,0.7744805760092458,0.22551942399075417,0.10600823056084557,0.06736307032361846,0.27335358543222416,0.19865038500201965,0.0,0.324315236222445,0.06490623433902064,0.4298887022346265,356.3333333333333,93,30
184,676356,Jonny DeLuca,TB,59,30,0.4096267715029155,0.4483926598317542,0.16925196278264124,0.19674528275092024,0.0316601321418874,0.3688352328844727,0.7505947722886706,0.24940522771132942,0.1213277150765124,0.07457169820631694,0.29051730676214726,0.19590766976301874,0.0,0.3254207545373235,0.07274444608020351,0.4096267715029155,145.91666666666666,59,30
185,663968,Jake Mangum,PIT,61,30,0.49090909646148756,0.44741458664242306,0.12758529611597458,0.20175775741619426,0.022728009785680597,0.3621913932306251,0.7732473766333829,0.22675262336661708,0.12215016586251501,0.08479742529795983,0.32114581378853563,0.18900728122815638,0.0,0.3214509958437363,0.04193122972315304,0.49090909646148756,178.75,61,30
186,606192,Teoscar Hernández,LAD,97,30,0.5095665062327757,0.4463962200068723,0.166233695844202,0.27014451367744907,0.03464483243630042,0.3910647059181025,0.693979010760973,0.30602098923902704,0.14024185249389856,0.079946239534243,0.28406453933369147,0.16566580168561107,0.0,0.32118177698295336,0.0989501515648607,0.5095665062327757,607.75,97,30
187,665750,Leody Taveras,BAL,71,30,0.4255648086871928,0.44610316170558917,0.1570837452775023,0.2092571652470191,0.03008369402693865,0.3792518995511394,0.736332506560312,0.263667493439688,0.12267796404390419,0.11177138208864258,0.2826366306718358,0.17010353995021207,0.0,0.33539902046680553,0.07274444608020351,0.4255648086871928,390.0833333333333,71,30
188,643217,Andrew Benintendi,CWS,87,30,0.5080812749198018,0.4459261736929193,0.16346456182252272,0.30212713365550686,0.028210779223705115,0.4891899243258355,0.6839865174905995,0.31601348250940053,0.1555326932921801,0.07414654096101801,0.3057719795514118,0.15918170146801291,0.0,0.31837282541870465,0.09884620617524294,0.5080812749198018,526.5833333333334,87,30
189,657041,Lane Thomas,KC,58,30,0.4769680266565829,0.44443549064618826,0.1283015650292295,0.19841261565558907,0.0230270625460185,0.3725078431828665,0.7753472475361953,0.2246527524638047,0.10368993541511656,0.11993446055579066,0.2646046210509174,0.1657058411733687,0.0,0.3227990248013943,0.04578697498505217,0.4769680266565829,406.0,58,30
190,805367,Chase Meidroth,CWS,111,30,0.42979149768887637,0.4424484662942847,0.13007141070174613,0.2070917464757866,0.02224259879178725,0.3841919234675348,0.8015618736145408,0.19843812638545924,0.08283790292640608,0.10107503886983,0.26055226401711384,0.1664282370795745,0.0,0.3268139248202466,0.06336084780713919,0.42979149768887637,210.41666666666666,111,30
191,664983,Jake McCarthy,COL,58,30,0.49968844982325417,0.44207405894963697,0.15285645052136387,0.20688719192677552,0.0230270625460185,0.31965415605336284,0.7418097688558365,0.25819023114416356,0.12583540784792813,0.08060861785916144,0.2842651311411806,0.1917510031594142,0.0,0.3230639816322729,0.06503768286629932,0.49968844982325417,335.9166666666667,58,30
192,646240,Rafael Devers,SF,109,30,0.6065794573408851,0.4413613303571047,0.13090312106458524,0.2923827730612989,0.02598627333509755,0.4187134098043168,0.6967375951731464,0.3032624048268536,0.14910522914311267,0.06702329248441367,0.28501812889497485,0.16170894017667883,0.0,0.30942470680808465,0.08460565104830113,0.6065794573408851,669.5833333333334,109,30
193,678882,Ceddanne Rafaela,BOS,93,30,0.4798423158711707,0.44066385856397255,0.13810051012777988,0.211847638218036,0.02376490593343048,0.389545459271135,0.7402957343258726,0.2597042656741275,0.1235247480937809,0.07675274168512079,0.2986516921621955,0.17759899472671617,0.0,0.3198446335592602,0.07003041073420647,0.4798423158711707,458.0,93,30
194,663647,Ke'Bryan Hayes,CIN,72,30,0.40102733921477596,0.44050529987143217,0.13078948655332084,0.1697930958133296,0.025827149836744678,0.3776465640832653,0.7731007200115573,0.22689927998844275,0.10235813807950954,0.0851475728069309,0.2749268677639328,0.20027475697481167,0.0,0.32180548148976684,0.08395763386635081,0.40102733921477596,501.0,72,30
195,677587,Brayan Rocchio,CLE,100,30,0.3992247244524665,0.43994031504295106,0.1514452579074617,0.15257930404599693,0.03055618614997118,0.32604867997566445,0.7640140952459573,0.23598590475404269,0.11253199612599815,0.0924924271769579,0.2902735461899112,0.18215760585510912,0.0,0.3261115962694128,0.04711391199763412,0.3992247244524665,329.25,100,30
196,665019,Kody Clemens,MIN,61,30,0.48079093115682175,0.43777826352472254,0.15681506523855376,0.26787345989553313,0.03138601844368924,0.40480214537540443,0.7172387809633879,0.28276121903661217,0.12506305600955683,0.0903222871764129,0.27857900169109867,0.15618233432127665,0.0,0.3293529110218813,0.11745255086705338,0.48079093115682175,238.5,61,30
197,666310,Bo Naylor,CLE,67,30,0.4146635368239868,0.4369481658083795,0.13314605387860587,0.23159597360125594,0.026372026415578963,0.4000852328844727,0.8017954871893652,0.19820451281063478,0.09543728614005499,0.08207665229374721,0.2662635933119499,0.16495755050634012,0.0,0.3210546345474091,0.09357777941353684,0.4146635368239868,360.5833333333333,67,30
198,592663,J.T. Realmuto,PHI,61,30,0.4532897255384176,0.43691551950201035,0.14279637364976872,0.20175775741619426,0.027057014114684922,0.39148583179472457,0.7387742641618466,0.2612257358381535,0.12092864936274396,0.08479742529795983,0.29214116306732535,0.17490761498395657,0.0,0.3205652378916874,0.05358566477096274,0.4532897255384176,502.1666666666667,61,30
199,701675,Nathan Church,STL,70,30,0.3832034880041682,0.43621878760533855,0.17137077316022448,0.2339437588258423,0.03854237608538423,0.3715120648664223,0.7583117511213843,0.24168824887861579,0.1197508045348109,0.07551754725753017,0.3152466915693316,0.18511967199865506,0.0,0.3182244618348625,0.08146394718060752,0.3832034880041682,27.083333333333332,70,30
200,663886,Tyler Stephenson,CIN,77,30,0.4575220389294841,0.43595297246833276,0.1447041064935578,0.27308531859386503,0.029352916034381425,0.46602398194405925,0.7229667118742011,0.27703328812579886,0.12262974960086195,0.11344331969000372,0.24585369549797895,0.15072773875610418,0.0,0.3261911517565848,0.09871941564504985,0.4575220389294841,444.0,77,30
201,691718,Pete Crow-Armstrong,CHC,111,30,0.5593546902757355,0.4350986129690785,0.12759857019410836,0.2772671850722778,0.02224259879178725,0.43200153241100325,0.7080716439237729,0.29192835607622714,0.15386872030174353,0.07077200856679969,0.3461840893209016,0.17135748592824945,0.0,0.3086905633116812,0.06708795650167679,0.5593546902757355,404.0833333333333,111,30
202,681715,Heriberto Hernández,MIA,71,30,0.5215368042870169,0.4349161091017756,0.12469875095497966,0.20162357746075957,0.02178493884021667,0.40212430976438146,0.7281007200115573,0.27189927998844277,0.11779124591515039,0.10130017790016092,0.25085891976701,0.18209044100231342,0.0,0.31862008323153407,0.06105578391530138,0.5215368042870169,123.33333333333333,71,30
203,670770,TJ Friedl,CIN,107,30,0.5570651823118256,0.43396162386491943,0.12375852533745298,0.21804005178059577,0.022563791554123504,0.2984277242369622,0.7606696803059906,0.23933031969400942,0.10668357382786403,0.0896402377926464,0.2782151474014498,0.1771037696879777,0.0,0.30694516186461707,0.04904481003032404,0.5570651823118256,539.25,107,30
204,624585,Jorge Soler,LAA,102,30,0.49502276877412577,0.4334363822880088,0.18039847757510327,0.29267091757629327,0.03768444948710372,0.41172992579523676,0.6654130165092788,0.33458698349072125,0.15065388848158043,0.10066817107626456,0.28148168211041186,0.14171124333055576,0.0,0.323149380295769,0.09692686236601492,0.49502276877412577,465.8333333333333,102,30
205,691026,Masyn Winn,STL,91,30,0.4746421321939115,0.4332801189237363,0.14816009983771045,0.21465356720105636,0.023947012492307317,0.3189926338460305,0.767500545463301,0.23249945453669904,0.1038859410323194,0.09169826530298927,0.27481134314242855,0.16374781845336087,0.0,0.31870857002276,0.05390510651981564,0.4746421321939115,470.75,91,30
206,694212,Samuel Basallo,BAL,79,30,0.3812428243065674,0.43316461071567125,0.16837739720982753,0.22599056580834173,0.037149278154587205,0.4198829936327661,0.7079674024992176,0.29203259750078236,0.13952536313183542,0.10225293456749111,0.29234149984800784,0.17815154153933055,0.0,0.3319690887734378,0.09884620617524294,0.3812428243065674,49.166666666666664,79,30
207,665862,Jazz Chisholm Jr.,NYY,101,30,0.5624991266680308,0.4313899773737476,0.14623369584420204,0.27585520898981064,0.026753395795174235,0.3798915812560494,0.712929085722541,0.2870709142774592,0.12768661779652984,0.09659879628475444,0.27640267087114717,0.15632875183020023,0.0,0.30356030144363877,0.06406850296972051,0.5624991266680308,524.25,101,30
208,630105,Jake Cronenworth,SD,96,30,0.49642904046074654,0.430882484057089,0.12679843967240872,0.21418390158563783,0.023496880678542147,0.3640376788910755,0.7393338666752276,0.2606661333247724,0.11573808775549099,0.10809413879134597,0.2642340521485039,0.16210564835425842,0.0,0.32314683236298297,0.06291411552882464,0.49642904046074654,562.5,96,30
209,702284,Cole Young,SEA,113,30,0.40483624996780354,0.4308716437363832,0.1521477844655789,0.22203866270150002,0.029152545090078474,0.3952654588552751,0.7487825128279214,0.2512174871720787,0.11744072123456709,0.09162375098253533,0.2796733019012275,0.16818749014718568,0.0,0.32943837985205604,0.07986773458959631,0.40483624996780354,107.08333333333333,113,30
210,668901,Mark Vientos,NYM,71,30,0.45320482885655405,0.4307256008814522,0.14783446678876871,0.2168907530332787,0.03008369402693865,0.4059625721265626,0.7162661576859397,0.2837338423140604,0.13797755736135323,0.07512216742895671,0.29304814663281537,0.18239884860117755,0.0,0.3181456897005368,0.05866143944803466,0.45320482885655405,401.5,71,30
211,682663,Agustín Ramírez,MIA,109,30,0.5243392431955873,0.43020164009969136,0.1488742237878398,0.22137685590153555,0.02598627333509755,0.37126545885527507,0.6997432283032523,0.30025677169674775,0.14434657197960044,0.08449054139271062,0.27920526815428354,0.1768424792090019,0.0,0.31389523895049143,0.0638677345895963,0.5243392431955873,244.16666666666666,109,30
212,666152,David Hamilton,MIL,76,30,0.5045528628673405,0.4297891761949133,0.11410010696897548,0.19421094593646693,0.02134215553045617,0.31097210254365726,0.7844450370465492,0.21555496295345083,0.10259017198256978,0.10892007132107516,0.28998457731493726,0.1685453309661313,0.0,0.3197566764318048,0.04934125568019345,0.5045528628673405,188.0,76,30
213,670042,Luke Raley,SEA,82,30,0.4580677654986597,0.4296209605771525,0.19812095302574684,0.312765413009574,0.04067527881147703,0.46178917400967434,0.6008034452639105,0.3991965547360896,0.19227156541465926,0.0759818513808452,0.2941269322614981,0.15433345513847893,0.0,0.3459975153897884,0.1487602853585057,0.4580677654986597,344.6666666666667,82,30
214,669701,Josh Smith,TEX,89,30,0.46429798442618503,0.4288195628508788,0.11628026987785021,0.19740059494872153,0.0202709276466881,0.3730466879000845,0.7599247878875435,0.2400752121124566,0.11334129839221613,0.10214513865517097,0.28715945840081963,0.17380912834296836,0.0,0.32142213829933,0.07192312453783363,0.46429798442618503,490.5833333333333,89,30
215,592626,Joc Pederson,TEX,72,30,0.5307606397005182,0.42849397345157664,0.13435647255022956,0.25312642914666295,0.025827149836744678,0.46009091507677097,0.6864108718047498,0.3135891281952502,0.13712796277141198,0.11118923947359759,0.27038407257251706,0.15081790924921828,0.0,0.3196211045131698,0.04426074248555043,0.5307606397005182,383.4166666666667,72,30
216,671732,Lawrence Butler,ATH,92,30,0.4783249560803798,0.42820722283481233,0.13810051012777988,0.2527150568905231,0.027672405574397773,0.4389646514528647,0.7155477132162696,0.2844522867837303,0.12919455610441669,0.091265726315711,0.26696974431837206,0.16588816649288007,0.0,0.31913918875002617,0.06466172984906976,0.4783249560803798,445.9166666666667,92,30
217,680776,Jarren Duran,BOS,93,30,0.5668456139862974,0.42720915984705254,0.13641635756524595,0.24452737678012745,0.02376490593343048,0.38757305675811954,0.6627617313519084,0.3372382686480916,0.15921830213796634,0.07675274168512079,0.30155501691959796,0.1803313468424524,0.0,0.3141496415283903,0.09806666806874587,0.5668456139862974,626.8333333333334,93,30
218,687401,Joey Ortiz,MIL,70,30,0.47605959783198254,0.42572689941187153,0.1146117666414821,0.21855914344122693,0.021875709418717575,0.3715120648664223,0.779628576754937,0.220371423245063,0.10014763475447609,0.09130702094174072,0.2888484247525355,0.1735697444562779,0.0,0.31263686247079264,0.06105578391530138,0.47605959783198254,383.0,70,30
219,676914,Davis Schneider,TOR,50,30,0.44672859609217985,0.42546653508550597,0.15279211980525254,0.2673880786123592,0.028409864820419174,0.4109213832014782,0.7391962298983418,0.26080377010165834,0.10748590607578559,0.11969608222900432,0.25233830099398535,0.14672397408723004,0.0,0.32246871679685474,0.1078846868067505,0.44672859609217985,281.8333333333333,50,30
220,672820,Lenyn Sosa,TOR,57,30,0.41407565233004845,0.42348136514480644,0.1408222302352558,0.2086554585244402,0.023128503350185983,0.3896685662178061,0.7551382752399608,0.2448617247600392,0.12458043994791547,0.058465163722772516,0.3212162618783899,0.19169871592045387,0.0,0.3162658488004378,0.06232777941353685,0.41407565233004845,392.9166666666667,57,30
221,665966,Carlos Narváez,BOS,60,30,0.45110363423958366,0.4232279639885861,0.14017625670206654,0.25343907206132926,0.027174653306487884,0.43305694897702623,0.7416820531075728,0.2583179468924272,0.12905288040024898,0.06860185543850408,0.2922534659659052,0.17476499540576432,0.0,0.3142983993340419,0.07674139366702785,0.45110363423958366,185.83333333333334,60,30
222,592206,Nick Castellanos,SD,51,30,0.49573772946171013,0.4217734474903564,0.1373001151973582,0.24696115898522078,0.023756426518064335,0.3858116947251117,0.7104723773693937,0.2895276226306064,0.14531414018893263,0.07806043262532594,0.30712276117334203,0.1743921913993368,0.0,0.3188670965210802,0.07123174790118499,0.49573772946171013,634.75,51,30
223,691785,Marcelo Mayer,BOS,72,30,0.38551619344880034,0.42127870237296033,0.1535929953824467,0.20009612611635985,0.025827149836744678,0.4059625721265626,0.7426912287099169,0.25730877129008317,0.11955059127571907,0.0851475728069309,0.2693368575136495,0.18368561296520702,0.0,0.32089650963205507,0.09787712572254445,0.38551619344880034,57.083333333333336,72,30
224,665804,Miguel Amaya,CHC,55,30,0.4890341823448205,0.4192589341313209,0.15728707227560632,0.22967555345530002,0.03222297893552095,0.3143831232965403,0.7211289436015973,0.2788710563984028,0.12154818996872929,0.09341905130817561,0.2730400753111026,0.16163178715060483,0.0,0.3202170447292934,0.07123174790118499,0.4890341823448205,202.33333333333334,55,30
225,680574,Matt McLain,CIN,117,30,0.43220428931863814,0.41890075313984393,0.1416993176784903,0.23961970987208758,0.02526191728394497,0.3395645576210872,0.7590977222302482,0.24090227776975187,0.10609732081560201,0.1153938142570917,0.24793467935077623,0.16110338105222388,0.0,0.3276723290736852,0.09229804053529023,0.43220428931863814,341.4166666666667,117,30
226,693304,Nick Gonzales,PIT,91,30,0.4194985256219379,0.4180333413841515,0.11609115431321343,0.19478601753218217,0.020115594867786274,0.4034015196409116,0.7564710865131885,0.24352891348681155,0.12925629640533234,0.06800158283853426,0.2911435505704427,0.19543958808203582,0.0,0.32535307130153235,0.0415288901974961,0.4194985256219379,332.0,91,30
227,573262,Mike Yastrzemski,ATL,94,30,0.4954718765460282,0.4179695439405881,0.12472826106551228,0.2494330431646721,0.019887008562470523,0.41280165779008526,0.742082319711195,0.257917680288805,0.1182002744493818,0.0857398784062184,0.285217280404276,0.16614776674262574,0.0,0.30752550984492166,0.05439515294272306,0.4954718765460282,486.0833333333333,94,30
228,660162,Yoán Moncada,LAA,87,30,0.46185960000080395,0.41654804532683337,0.15894966939587177,0.2885216914786361,0.032101829807362696,0.41107892699900417,0.720598905992784,0.27940109400721597,0.11194266654849734,0.12245571970497941,0.24655032134498203,0.13759193877588236,0.0,0.3182421241387335,0.07674139366702785,0.46185960000080395,210.16666666666666,87,30
229,681393,Connor Norby,MIA,94,30,0.4223236535040046,0.41588643297089256,0.16414283801265772,0.2494330431646721,0.03125064492610685,0.3906432297821639,0.7222550690993144,0.27774493090068564,0.12838045155818448,0.09041277560248005,0.265954873380918,0.15998482625927865,0.0,0.31941637278908414,0.08474968701603333,0.4223236535040046,205.75,94,30
230,701358,Cam Smith,HOU,111,30,0.38361937615035074,0.41515034270165624,0.1533272246552345,0.24802741899040645,0.029360036514207172,0.4235981710664654,0.7184428162065778,0.28155718379342226,0.13038186966795948,0.0967460345408257,0.2910251781626115,0.15672670446477666,0.0,0.3316998362459391,0.11750812456890365,0.38361937615035074,206.25,111,30
231,641857,Ryan McMahon,NYY,64,30,0.37812877266423817,0.4147963019460766,0.14678336726070002,0.26139265038193155,0.030983633591847085,0.46986258554545796,0.7214570097199585,0.27854299028004154,0.12169692146020236,0.10515398901592792,0.2716658599525225,0.1582580656216739,0.0,0.3203243156013713,0.09283100957790161,0.37812877266423817,617.4166666666666,64,30
232,676609,José Caballero,NYY,94,30,0.4771645272618895,0.41451677401519577,0.15886917253433935,0.2364460301776591,0.03125064492610685,0.3483463996285292,0.7099300845151811,0.2900699154848188,0.13664975736867854,0.06704828962117167,0.2902180065031302,0.174005511857544,0.0,0.3085001291342618,0.051581610549133954,0.4771645272618895,385.9166666666667,94,30
233,678391,Jorbit Vivas,WSH,68,30,0.37958836075884583,0.41434950255865277,0.13100194477546104,0.16728663005749614,0.022059538909631166,0.31408182356909387,0.8037110588339885,0.19628894116601153,0.09941808734442276,0.08695922329218475,0.27609577554184,0.18881652966963472,0.0,0.32435693997065806,0.04983466823699539,0.37958836075884583,27.5,68,30
234,595879,Javier Báez,DET,79,30,0.39370548653071946,0.41399961960610493,0.15490857610614622,0.21160207659970864,0.029117149640530984,0.3400743850628126,0.7313745954286697,0.26862540457133033,0.14123284135198028,0.0620519295423655,0.34406969789499886,0.1960659834812454,0.0,0.3190529046936653,0.05439515294272306,0.39370548653071946,415.1666666666667,79,30
235,656484,Tristan Gray,MIN,51,30,0.4542568749241084,0.4136562780495739,0.17095396135120436,0.27398818601224784,0.037331087151548495,0.38775533773962206,0.6868874717090163,0.3131125282909837,0.15449735463447226,0.07221247940895167,0.3028168461374938,0.16730330493213755,0.0,0.3207272221097772,0.0985613188111054,0.4542568749241084,35.833333333333336,51,30
236,656555,Rhys Hoskins,CLE,78,30,0.4571016950925839,0.41292857060209975,0.14914855093800222,0.26386006266202544,0.025202299437468614,0.40661067779249327,0.7227166419848209,0.2772833580151792,0.11985390639958811,0.11792087868146835,0.2609698470541331,0.1450689407569682,0.0,0.31854775364788135,0.08677681330108192,0.4571016950925839,309.3333333333333,78,30
237,686894,Joey Wiemer,WSH,60,30,0.40102345272957396,0.41163246561312034,0.18187935830684201,0.2867724053946626,0.03587030548040095,0.38775533773962206,0.710872533345187,0.2891274666548131,0.12696803280101276,0.1019351887718374,0.27975613620243256,0.158079358462495,0.0,0.32325087232442745,0.08621563979875974,0.40102345272957396,128.41666666666666,60,30
238,686555,Isaac Collins,KC,76,30,0.5585816726980034,0.4112047639136487,0.13137077316022447,0.28979918123058457,0.025407196180862672,0.3529009253585324,0.7276153394601443,0.2723846605398557,0.11553838618101443,0.0987159896884221,0.2535337656124043,0.15091016978687477,0.0,0.31346290127366794,0.07846591936741054,0.5585816726980034,184.16666666666666,76,30
239,682668,Luisangel Acuña,CWS,74,30,0.4301989967400758,0.40926602238560417,0.11648431561864256,0.17472155706984704,0.02151709123152548,0.37414983663804985,0.7581665676956832,0.2418334323043168,0.11541260570760126,0.07911512360273573,0.28725043150159063,0.19324516237065328,0.0,0.31372020437019976,0.05540247058981051,0.4301989967400758,80.41666666666667,74,30
240,596115,Trevor Story,BOS,119,30,0.48130407249652246,0.40895358437609963,0.1339136408829689,0.28163513210815366,0.02508709432696268,0.4238744631500745,0.7100916231073297,0.28990837689267035,0.14651687708217828,0.06840307104155115,0.3381279368738337,0.1774927182150587,0.0,0.306339023577325,0.055424339870631244,0.48130407249652246,350.25,119,30
