pitcher,player_name,pitches,plv,plv_raw,swing_rate,whiff_rate,contact_rate_given_swing,called_strike_rate,e_xwoba_in_play,plv_std,pl_plv,pl_pla,plv_pctile
676617,"O'Brien, Riley",758,5.230969149497706,-0.04723487499284247,0.4440087494568785,0.3734331439964797,0.6265668560035198,0.46555931786613086,0.3062238032942987,1.4904912911605985,4.940558683240205,3.511646770484289,81.9
685126,"Eisert, Brandon",1255,5.230505759922273,-0.0472516847215426,0.44864714605264255,0.41776683675102805,0.5822331632489723,0.43430650985594094,0.32364410220168033,1.2998698847492074,4.997717212187695,3.37315030460244,81.8
676879,"Ashby, Aaron",1188,5.2302408724821206,-0.0472612936688324,0.44732108406609095,0.3675548417963211,0.632445158203678,0.4897626122318159,0.3068074620939215,1.5478751282230871,5.072881664503111,2.90528424205223,81.6
664076,"Cleavinger, Garrett",895,5.230050040214993,-0.047268216221275576,0.48589489646970946,0.3336089396875521,0.6663910603124463,0.5225150698730145,0.32682729595857457,1.494180140259283,5.080537161282509,2.9144167413462787,81.5
668984,"Legumina, Casey",882,5.22915912361187,-0.047300534743716975,0.5088757459385295,0.29676434528734263,0.7032356547126581,0.5162965251630343,0.3354883374110465,1.4536673607057966,5.098697517684193,2.953787199299115,81.3
663941,"Beck, Tristan",817,5.228253284888523,-0.04733339457482397,0.4541739320064733,0.30877936642403664,0.6912206335759651,0.518915380374418,0.3376964231494822,1.3856046291907265,5.105265359797167,2.855603119526357,81.2
519141,"Pomeranz, Drew",903,5.228199402110628,-0.04733534920420258,0.5255727263615559,0.28846415182716484,0.711535848172836,0.5252783357150916,0.34452894534952094,1.4032997302576569,5.108762129136684,2.9386210748050123,81.1
678226,"Hernández, Daysbel",717,5.22712244564127,-0.047374416431933825,0.48533193127249913,0.4068309391858874,0.5931690608141127,0.4453870290310541,0.3210706720906983,1.4051153065092283,4.908642932363615,3.746645460984424,80.9
661403,"Clase, Emmanuel",760,5.225532679879811,-0.047432086117579236,0.5506346853966958,0.3706676733916621,0.6293323266083383,0.521404144771089,0.30869797819135536,1.3537651844929852,5.19856198619762,2.39354232565881,80.8
458677,"Wilson, Justin",838,5.224901063517313,-0.04745499837167157,0.506904500051747,0.3526766176156147,0.6473233823843856,0.48466202056583735,0.33281181770067836,1.4193559661415656,5.078013480766113,3.053648006966972,80.7
676508,"Casparius, Ben",1279,5.2205709249525745,-0.04761207668841709,0.4872880996534338,0.3532479301517269,0.6467520698482716,0.4938276326032452,0.32610675112408216,1.4079562574610398,5.066936724575903,3.0290886682658007,80.5
669622,"Bender, Anthony",783,5.2200926634325615,-0.047629425905631656,0.4634896410968991,0.31676582980680806,0.6832341701931927,0.550595935131205,0.3190038930452503,1.5093511982898715,5.128292263448078,2.603500006709808,80.4
680704,"Sandlin, Nick",323,5.219762740462778,-0.04764139405491235,0.45037409708091686,0.36498066829859716,0.6350193317014025,0.4419181291004087,0.3129558310025724,1.3083584655925231,,,80.2
640448,"Finnegan, Kyle",967,5.218660881593747,-0.04768136463180059,0.5266159409247672,0.3435683625779945,0.6564316374220047,0.528351409598845,0.3457019815847492,1.37504607615564,5.16526865306873,2.62796135164458,80.1
605447,"Romano, Jordan",722,5.21586201428504,-0.047782895185401686,0.506307813097169,0.34778048600903805,0.6522195139909626,0.5271767607771078,0.3364885620068224,1.430758206255133,5.143072431654001,2.668658582316236,80.0
656731,"Megill, Tylor",1322,5.2113850204344665,-0.047945300763794996,0.48349935585123205,0.3585987437500798,0.6414012562499196,0.46932490021504547,0.32982970085402535,1.510848268541914,5.02895338098078,3.257575321667522,79.8
548384,"Raley, Brooks",388,5.207709739055235,-0.04807862375195898,0.4665053896734975,0.2998105012039884,0.7001894987960117,0.5283600659947757,0.31773262062781465,1.3648273628916376,,,79.7
687396,"Headrick, Brent",403,5.207188974205958,-0.048097514802377304,0.5354072758920644,0.3236799987446414,0.6763200012553584,0.4937545665800346,0.3443482245158023,1.243147737132036,5.167826522560963,2.748905238572771,79.6
592332,"Gausman, Kevin",3466,5.204963903320082,-0.04817823055411826,0.5109974384555905,0.3488999314878926,0.6511000685121087,0.5079692976887087,0.3400401803067748,1.325369586028244,5.218290633455914,2.427849791813304,79.4
672582,"Zerpa, Angel",1120,5.204813502287859,-0.048183686439795745,0.47557883592619793,0.2849180376559031,0.7150819623440973,0.5199009231481467,0.31378227797860525,1.4956956190460764,5.09263888796791,2.8749138645439096,79.3
694973,"Skenes, Paul",3048,5.202377627304536,-0.048272049233840895,0.5136664214229567,0.34056318779778444,0.6594368122022167,0.4896887298473053,0.32196778940307774,1.3346708458626961,5.159582109376622,2.683351581602817,79.1
676534,"Faucher, Calvin",1054,5.201981858171592,-0.04828640599131937,0.45199547656123756,0.39369784581703726,0.6063021541829621,0.4728734909021846,0.3143039420396104,1.428559970785438,4.887638839266435,3.702061634372871,79.0
686752,"Pepiot, Ryan",2733,5.201600196063916,-0.04830025100818023,0.513373091136524,0.3277757380304115,0.6722242619695906,0.4980412129245734,0.33432730752861195,1.40198239525554,5.074933552251645,3.0585423818026376,78.9
621381,"Strahm, Matt",1024,5.200863339116711,-0.04832698092622327,0.49871873796488525,0.30911301219176296,0.6908869878082379,0.5192240696308458,0.3460669153940548,1.4356405638700331,5.057500143634702,3.1092366638005746,78.7
579328,"Kikuchi, Yusei",3182,5.198306938451315,-0.0484197158600929,0.48503871331253184,0.34366926958141025,0.6563307304185907,0.5163243090224419,0.3499141423937375,1.4540287234201945,5.074404868577475,3.0019267764492072,78.6
664747,"Díaz, Alexis",381,5.197987253030475,-0.048431312636280185,0.46704316852482325,0.3687082165426011,0.6312917834573992,0.466446571997655,0.33891376531875866,1.410044192570527,,,78.5
592779,"Stewart, Brock",610,5.19772112250901,-0.04844096667707346,0.5115392804918513,0.3636812626381293,0.6363187373618707,0.5044999986999789,0.3308282737029354,1.3958408569186822,5.030407281701136,3.162651781573439,78.3
643338,"Green, Chad",719,5.19733919085585,-0.04845482147185497,0.5085933367657599,0.37395182103406543,0.6260481789659361,0.4906038406050096,0.3322887045631739,1.3083759598141316,5.062964903703288,3.0597240636720304,78.2
592662,"Ray, Robbie",3142,5.197119111403583,-0.04846280498309795,0.5055501461049915,0.3622990142580826,0.6377009857419182,0.47349009171203005,0.34493161149676055,1.390456322255675,5.008800177240836,3.384600086759285,78.1
676477,"Whitlock, Garrett",1227,5.196797524070628,-0.04847447075226257,0.49830549222780457,0.349292003439508,0.650707996560491,0.4985918546402931,0.32613237742381,1.5583474815971585,5.138059696453316,2.72860683437737,77.9
669302,"Gilbert, Logan",2487,5.195578868786331,-0.048518678187634175,0.521277517380015,0.38418106887120324,0.6158189311287966,0.5056622731659397,0.34003264414385426,1.5666759340397547,5.1524594873454905,2.667608901439399,77.8
518585,"Cruz, Fernando",868,5.195479842384645,-0.04852227042844986,0.4610824458622641,0.4526056441481595,0.5473943558518398,0.414840074284442,0.32175109898422943,1.5039357517357335,4.92283977013251,3.68976511568155,77.6
650633,"King, Michael",1238,5.194580499970795,-0.048554894602118676,0.45027554660348273,0.3228225794013139,0.6771774205986861,0.4810546831617108,0.3236130421026372,1.3568129616953792,5.027726535820396,3.213646052899704,77.5
607074,"Rodón, Carlos",3446,5.194441286345746,-0.04855994465803787,0.46172020136591213,0.35523093732396516,0.6447690626760356,0.4614687389736751,0.3394331194745983,1.505862090415567,4.989398226504463,3.449228371058328,77.4
571948,"Milner, Hoby",1183,5.193316169416504,-0.0486007589347049,0.4463689048835031,0.2815821816593094,0.7184178183406906,0.5368295951696805,0.31982518326170317,1.3752785339779896,5.240602826769623,2.2032582529840665,77.2
642397,"Soto, Gregory",1054,5.193266102461652,-0.04860257514286425,0.4541364734477358,0.3544236718409567,0.6455763281590433,0.4879126740688607,0.30847155938961107,1.4282810065333473,4.955768141073354,3.406506817580161,77.1
657097,"Webb, Jacob",994,5.1929810250068655,-0.04861291649477907,0.49905873666282474,0.3460612307235041,0.6539387692764959,0.5115821040323764,0.33718962980593375,1.2446756089899267,5.184192664875173,2.535508853164206,77.0
666808,"Doval, Camilo",1167,5.192055408956914,-0.0486464937600112,0.4908397608404935,0.37932785285781223,0.6206721471421868,0.490958259508317,0.3089513510753777,1.5070610276799057,4.980786726474109,3.300135715644108,76.8
805673,"Matthews, Zebby",1353,5.188268107417983,-0.04878388034518655,0.5258969006169314,0.3397633655486772,0.6602366344513223,0.5125934619374942,0.33854334150591026,1.4135033190422346,5.139550439886584,2.7527988386112945,76.7
657585,"Garrett, Reed",979,5.1879623797638965,-0.04879497079519572,0.4748079342824827,0.38106608712945056,0.6189339128705484,0.4460444706545536,0.3059724107320838,1.5472853416215695,4.976249407075652,3.4280097075933105,76.5
666661,"Morillo, Juan",640,5.187753963696798,-0.048802531210298976,0.5043329667951633,0.33147082062486544,0.6685291793751358,0.48066523376098713,0.3231387990079971,1.4002412756751894,5.0260733007752405,3.2601983195748607,76.4
696147,"Bachman, Sam",334,5.187581683975345,-0.04880878075826379,0.43631883666514854,0.3601665396615539,0.6398334603384459,0.5001182264365034,0.3190110354366408,1.5070293017728902,,,76.3
669456,"Bieber, Shane",955,5.18748928356133,-0.04881213263748934,0.47364380705946113,0.3693946142178286,0.6306053857821707,0.47240721474562447,0.3300825460508906,1.45213999813019,5.006708545563719,3.307590447554288,76.1
676742,"Sanders, Cam",147,5.185031275621904,-0.04890129831750187,0.44752051412821353,0.33188246530893817,0.6681175346910619,0.4630022215401599,0.32904084677884604,1.4456651501668927,,,76.0
670912,"Oviedo, Johan",665,5.184877892120245,-0.04890686239400807,0.4393599551885959,0.3599849279976547,0.6400150720023469,0.48852119801310573,0.3340086906606529,1.421675993720131,4.87761948337123,3.777756512899291,75.9
804636,"Tong, Jonah",371,5.184777891440741,-0.04891048997732335,0.47256651381803966,0.36281148388522577,0.6371885161147736,0.5146976980349965,0.33983936604013565,1.5632948135561553,,,75.7
678022,"Perkins, Jack",637,5.183999281419566,-0.04893873451261923,0.4763896497440988,0.36689730186240094,0.6331026981375995,0.4607909869750085,0.32736242046937797,1.3801895774282122,4.889891305429128,3.820067218802597,75.6
677960,"Weathers, Ryan",642,5.183559818559226,-0.04895467628569239,0.5125530140727365,0.34538206069189303,0.6546179393081075,0.5244266726722403,0.34668596310868927,1.5292335125308982,5.109751065864274,2.841315924099855,75.4
694738,"Roupp, Landen",1851,5.180436340215428,-0.04906798229502727,0.43395141465207027,0.32385683430669016,0.6761431656933086,0.4816308162701388,0.3128937731637095,1.4678232474613073,5.098152527184415,2.8670026411341043,75.3
670990,"Ramírez, Yohan",604,5.1798695985062375,-0.04908854118301113,0.4577487920429469,0.33538812562741127,0.6646118743725896,0.5269808149147684,0.3353599597016998,1.4905030037459974,4.971439706105024,3.325227433146189,75.2
683232,"Mears, Nick",882,5.179555819699479,-0.04909992369330723,0.5464365084993946,0.3409564854543404,0.6590435145456612,0.533806275572501,0.3436876004382685,1.4763844268642627,5.224196314657636,2.3704143605394448,75.0
688158,"Morgan, David",786,5.179008989450434,-0.049119760281393414,0.4755926902443087,0.3668684482753941,0.6331315517246071,0.48468139579561353,0.31894859836082406,1.542795294908656,4.91013086845094,3.635534490992641,74.9
690986,"Harrison, Kyle",587,5.177512697566197,-0.0491740391473056,0.4757201632493407,0.29731585628689994,0.7026841437131006,0.514809811398757,0.3470736773863289,1.3398238360337629,5.039411193086838,3.1831617595256008,74.8
656986,"Sousa, Bennett",728,5.177108671483012,-0.04918869543049797,0.48970958144333127,0.354903172599132,0.6450968274008697,0.4996046219078993,0.3452003976584058,1.487133192066358,5.112701787184292,2.8636989267366664,74.6
661563,"Gil, Luis",1018,5.176767088454353,-0.04920108655525532,0.47984545160185715,0.36225563167889413,0.6377443683211043,0.495454122309124,0.3327343016041927,1.464740016555253,4.905034528771594,3.6739750758066334,74.5
670955,"Uceta, Edwin",1216,5.175858239494737,-0.04923405558444876,0.49303349145295733,0.3373548936746299,0.6626451063253691,0.4792124670621039,0.3277328736468606,1.3192684798021965,4.9601903303956485,3.526129439358175,74.3
519242,"Sale, Chris",2031,5.173849153887071,-0.04930693634351264,0.484798424509378,0.3177397414778757,0.682260258522125,0.5064225023448887,0.33980019079557977,1.463784415370368,5.072476938191004,3.0328260842034283,74.2
677161,"Kelly, Zack",587,5.1737779183376045,-0.04930952045486041,0.5030552653799472,0.3253965119031951,0.6746034880968056,0.5026032742362042,0.3235658338861547,1.3824210423368308,5.122668506467161,2.7977736225207224,74.1
665660,"Alvarado, Elvis",765,5.173648511214922,-0.0493142147741533,0.458120221596654,0.35592328511276045,0.6440767148872407,0.4618145212754624,0.3206756818441297,1.4059258586647456,4.8466298804956525,3.9664931524864695,73.9
662253,"Muñoz, Andrés",1164,5.173449332900298,-0.04932144008436556,0.46175991198493205,0.3668146013665137,0.6331853986334851,0.4644072182099429,0.3222535031659968,1.5005311034582447,4.934607506515227,3.591179224296571,73.8
661395,"Duran, Jhoan",1177,5.171654899959179,-0.049386534192023004,0.5019672504628642,0.3550622706333885,0.6449377293666109,0.49548064831730604,0.316867161385122,1.5022706778751203,5.017598245070812,3.1922976320599785,73.7
668909,"Williams, Gavin",3085,5.170229917161361,-0.049438226278991415,0.47231697890823776,0.3526310871251709,0.6473689128748313,0.4807118205732839,0.33511235844545206,1.488364431340462,4.966354459833463,3.476278912323611,73.5
681517,"Leahy, Kyle",1368,5.169685981933345,-0.04945795784849165,0.49550957343460095,0.36240252219676844,0.6375974778032313,0.5149767111530208,0.33435823704729756,1.473866495433484,5.080628138754218,2.909264041401032,73.4
502085,"Robertson, David",319,5.168383925398437,-0.049505190713156844,0.4618072277723089,0.34583037808639266,0.6541696219136077,0.4766155338111426,0.33148564005264103,1.577253211303727,,,73.3
572955,"Johnson, Pierce",968,5.16790638748887,-0.049522513680977806,0.46967159371943273,0.3371144708971132,0.6628855291028862,0.5141116731000582,0.33700237614997575,1.481214052380719,5.084823706982733,2.908241227046516,73.1
656427,"Flaherty, Jack",3103,5.166769466338329,-0.04956375616269746,0.46058346195750977,0.3647450227963927,0.6352549772036097,0.47261178158212974,0.3378444552388819,1.4539641058746913,5.047131407003175,3.1488015184382894,73.0
664208,"Maton, Phil",1027,5.1666090014731365,-0.049569577119820414,0.49685864335205604,0.3442489149856796,0.6557510850143192,0.5104577791529653,0.32424640854830067,1.4510319755199126,5.147108087205625,2.6424137838798094,72.8
660730,"Rodríguez, Elvin",335,5.165604671270794,-0.049606009787108635,0.47598458867005283,0.3538233941226503,0.6461766058773499,0.48886039285928895,0.33685418745718926,1.248339566792376,,,72.7
647315,"Pop, Zach",127,5.164386211198036,-0.04965021014106694,0.4600555195704335,0.30759560347585674,0.692404396524143,0.5319236974124325,0.30581554377988585,1.3674588319158043,,,72.6
695549,"Jobe, Jackson",945,5.163137365162988,-0.04969551276363347,0.4909246524314668,0.3496622318634024,0.6503377681365974,0.47072187206521865,0.32482824963668516,1.4819086304012985,5.02105408250952,3.2705029437181192,72.4
686701,"Bergert, Ryan",1312,5.163134955178429,-0.049695600187237475,0.4928129671186341,0.33730599208195156,0.6626940079180459,0.5080566625321725,0.3405077275298223,1.3874188562984222,5.089977739015492,2.9369727754422748,72.3
680885,"Schwellenbach, Spencer",1573,5.162967732388269,-0.04970166629205278,0.5394991373461709,0.33352222879652177,0.6664777712034767,0.5353768031441112,0.33772999157483236,1.4681731332139127,5.210185837214184,2.401352786289455,72.2
684007,"Imanaga, Shota",2220,5.162843991238605,-0.04970615507485051,0.5194386466979406,0.30873067258645326,0.6912693274135477,0.5184411701913186,0.34589058385887517,1.3535688335224223,5.179114525999755,2.6170142541391472,72.0
676092,"Snider, Collin",511,5.161473621779703,-0.04975586603091064,0.5098922502355692,0.3268003531096953,0.6731996468903058,0.5273155764701688,0.33227607794857433,1.4721657615397783,5.1141576376186535,2.783257203726895,71.9
676083,"Junk, Janson",1677,5.160592338167539,-0.04978783511095373,0.5210006577559522,0.33968377759285157,0.6603162224071485,0.5444348820368692,0.33977447621249673,1.41533772887798,5.213582342927222,2.338665482652323,71.7
683769,"Gaddis, Hunter",1105,5.159259583284885,-0.049836181576192976,0.5107339509308036,0.38058951453618073,0.6194104854638183,0.46617726167086426,0.3257129778370522,1.3845421564268516,5.104171673353799,2.9242732696512546,71.6
680767,"Vodnik, Victor",944,5.158372088017048,-0.04986837598768984,0.48311000258156084,0.37966594087936756,0.6203340591206318,0.4558312261012099,0.32139594593145376,1.4242545582973931,4.927041327066147,3.645060202214065,71.5
669276,"Lee, Dylan",1102,5.158023609289698,-0.049881017257962165,0.5276028115422765,0.38298585507096233,0.6170141449290366,0.5100918435819266,0.3346965406677802,1.391137646377771,5.211371944033651,2.388741808755733,71.3
670970,"Morejon, Adrian",1090,5.1576415424298565,-0.049894876957445405,0.5123848993293069,0.2803859522640898,0.7196140477359105,0.5392203808784181,0.31470242547290916,1.4817971598760395,5.173673646399947,2.5087944403201057,71.2
666157,"Lodolo, Nick",2562,5.157268688143754,-0.04990840246541206,0.4774944865481267,0.3206383749107957,0.6793616250892053,0.4996495779030952,0.32545735250419044,1.4017740270382892,5.094710952260944,2.9017105122830573,71.1
675911,"Strider, Spencer",2110,5.156804408041067,-0.04992524449851065,0.4704181491652153,0.3979390028159638,0.6020609971840366,0.4450748153958149,0.33696239207505035,1.402058832820673,4.8901336481023625,3.840314535131825,70.9
663574,"Santillan, Tony",1268,5.155692769374531,-0.049965569843290494,0.49805566759252823,0.3522967100438678,0.6477032899561319,0.4989246760759325,0.3463794033714945,1.4455403637679178,4.926978296645162,3.636393067928343,70.8
688107,"Gasser, Robert",162,5.154472684406564,-0.050009829141275976,0.4288330160709505,0.3266777614005957,0.6733222385994039,0.4924221659988981,0.32469792967049044,1.3533426813331775,,,70.6
678906,"Teng, Kai-Wei",573,5.15244796741041,-0.05008327693812765,0.4273115466332815,0.3682721486637991,0.6317278513362015,0.4697430670361854,0.32101417363195106,1.5396726211018974,4.839721501919017,3.917136080571338,70.5
693645,"Schlittler, Cam",1505,5.152101777447921,-0.05009583518211191,0.5154035155843255,0.29962643608141365,0.7003735639185875,0.5157319115644579,0.33695625263432427,1.3966956414101481,5.017390695012201,3.266991593128652,70.4
573124,"Rogers, Taylor",923,5.151954529594612,-0.05010117668437511,0.4295004277747911,0.2587264924742502,0.741273507525752,0.5433754623965781,0.31531667706178856,1.6295288898269455,5.043823637222694,2.974950142685965,70.2
666200,"Luzardo, Jesús",3205,5.151109284871782,-0.050131838432564864,0.5050711743111931,0.33855545888963484,0.6614445411103665,0.4915774661936959,0.33203280997063783,1.4454462260481498,5.135548941420787,2.780531149152983,70.1
665795,"Cabrera, Edward",2252,5.1507340264665045,-0.050145451151364366,0.4891489585671486,0.36097399639948813,0.6390260036005105,0.48331752009379764,0.3180393457388996,1.5012633255709726,5.052722365992509,3.0602987245524584,70.0
667297,"Nance, Tommy",509,5.150268778933808,-0.05016232827855426,0.4560625095496971,0.3443039772442952,0.6556960227557055,0.5242915664494864,0.32140320365945424,1.4877854019537429,5.069108187300938,2.8653288726234143,69.8
670167,"Schreiber, John",1067,5.148956771931103,-0.05020992210227695,0.4822397607703658,0.3204671840971116,0.6795328159028883,0.5163577551423327,0.33263197554597906,1.3671018784620959,5.027950894594011,3.148217084346065,69.7
663671,"Enright, Nic",532,5.148509155983632,-0.050226159633368614,0.4759596007994071,0.3391423638142837,0.6608576361857168,0.4698484175105696,0.33424001440287293,1.3282690760698508,4.943093426279612,3.614814864096752,69.5
676760,"Marinaccio, Ron",222,5.1483964144121295,-0.05023024940001566,0.47367127490777694,0.3148680789472306,0.6851319210527693,0.48978720176374596,0.33084701527929855,1.4565827825764415,,,69.4
670102,"Francis, Bowden",1224,5.1478048488664525,-0.05025170878723161,0.4807009660061111,0.3237789923076727,0.6762210076923271,0.4895712247956639,0.339950506957602,1.364973189255034,5.045079926522309,3.175778676982649,69.3
669373,"Skubal, Tarik",3152,5.1467691980566785,-0.05028927762792898,0.5231213510397482,0.3193586385228602,0.6806413614771414,0.5250508891036475,0.33434632554390276,1.407589313732722,5.20418189347223,2.442894157597105,69.1
661527,"Martinez, Seth",136,5.146618689712577,-0.05029473740640796,0.46093637500275486,0.32387456850714513,0.6761254314928551,0.5063815555941189,0.32288563137923904,1.4026565415719765,,,69.0
676979,"Crochet, Garrett",3266,5.145529501856401,-0.05033424833487107,0.5281488032672083,0.31895201975590803,0.6810479802440944,0.5051125088357086,0.33848390211541535,1.4737477779750547,5.053451774043403,3.141484360429984,68.9
686751,"Johnson, Seth",214,5.145491464446294,-0.05033562816423813,0.5157466157602945,0.32252404088159914,0.6774759591184005,0.5162308090656362,0.3402586883397818,1.435359596800701,,,68.7
676962,"Brown, Ben",1737,5.145190190075579,-0.05034655706878052,0.5011452882872384,0.34064953275544346,0.659350467244557,0.5054023730859548,0.34285981877798144,1.5686542960880003,5.034125724067818,3.1789025720703386,68.6
690829,"Joyce, Ben",110,5.143701145951675,-0.05040057301793482,0.5174974843119283,0.3074952325770674,0.6925047674229322,0.5003997099882168,0.33245357413423343,1.2934912508152665,,,68.4
694350,"Brzykcy, Zach",459,5.142832425165516,-0.050432086374094444,0.470834467571127,0.3521866976380718,0.6478133023619286,0.416484775643405,0.32903573228370064,1.3386687094157523,4.870901960144387,4.036115822259816,68.3
686790,"McDonald, Trevor",212,5.1424131749661575,-0.05044729492103269,0.4515871934186655,0.3348650144461128,0.6651349855538872,0.5082615754650076,0.3154385277702338,1.4763227209379914,,,68.2
669211,"Akin, Keegan",1058,5.1419590748347055,-0.0504637676697025,0.5134938634388023,0.3315594515450027,0.6684405484549951,0.5043032270409298,0.3418106827704137,1.4223880188643363,5.123611817603311,2.833521572381014,68.0
669160,"May, Dustin",2237,5.1418464814335785,-0.050467852061381636,0.4407734448634946,0.29714364278630634,0.7028563572136948,0.5195534346714391,0.3259803502078532,1.4877469618937615,4.948767986939364,3.429711123052307,67.9
680736,"Wrobleski, Justin",1171,5.14045777263277,-0.050518228287828607,0.5355816729425723,0.3057254225152252,0.6942745774847734,0.5506808499139445,0.3451032328691914,1.570562902356805,5.155906832300395,2.62218182075593,67.8
668678,"Gallen, Zac",3207,5.139876297444428,-0.05053932164141255,0.48269486021414737,0.3345723291027703,0.6654276708972304,0.46898566959201143,0.3340228802902221,1.3829151317200576,5.0704838400539085,3.101908100214001,67.6
700669,"Graceffo, Gordon",756,5.139216410806306,-0.050563259416338276,0.510613979429058,0.37244103057308653,0.6275589694269144,0.489980459261821,0.3385666930711098,1.4757014203133496,5.064153078539699,3.0567170832698523,67.5
669358,"Baz, Shane",2718,5.137082941646833,-0.05064065226171444,0.488551465864095,0.32579056308620713,0.6742094369137933,0.5025636702074752,0.336485935015467,1.4590375202638473,4.98692382634818,3.365743002925722,67.4
607192,"Glasnow, Tyler",1895,5.136995584316886,-0.050643821200107006,0.4581850947886529,0.38511921206823924,0.61488078793176,0.4920521877056184,0.330371356927765,1.523722951412483,4.889920138560349,3.6735379445099,67.2
671305,"Otañez, Michel",121,5.134536898604004,-0.050733011466749196,0.3912609140242013,0.46416912552654294,0.5358308744734571,0.35548988465619213,0.3097361468249444,1.4840627387918748,,,67.1
621121,"McCullers Jr., Lance",1147,5.134138223105561,-0.050747473654341256,0.4332257257448486,0.3553663241374591,0.6446336758625396,0.48657558193594136,0.3161071954204621,1.572652552561337,4.874191396810815,3.723960424286963,66.9
669212,"Morgan, Eli",111,5.132975716479756,-0.05078964426418599,0.480170583826249,0.3940664868894028,0.6059335131105971,0.4403044124744406,0.31798735041344073,1.3009294424173177,,,66.8
700363,"Smith-Shawver, AJ",711,5.132920321056524,-0.05079165376566186,0.46031835422078093,0.33973410404368654,0.6602658959563136,0.4820460832862446,0.33820754543144066,1.3162824135139768,5.000269813357707,3.3317512528664617,66.7
681293,"Arrighetti, Spencer",618,5.1315471393331835,-0.05084146673826428,0.46457302111552934,0.34784081711568055,0.6521591828843198,0.4925856364574487,0.33378381595596845,1.4471616313523112,4.977040388567732,3.3751076217400664,66.5
692285,"Guerrero, Luis",288,5.131389232211201,-0.05084719491175135,0.44464879683843517,0.4084432267948379,0.5915567732051619,0.4384345907634816,0.3292557712757841,1.4630982910123034,,,66.4
682171,"Murfee, Penn",251,5.131358001721825,-0.05084832781607496,0.43867952910654917,0.3695333288494937,0.6304666711505061,0.44105179017015944,0.32074779640510626,1.4185704446562082,,,66.3
701542,"Warren, Will",2963,5.130774450530457,-0.050869496477886814,0.43843096596298126,0.32518447481345625,0.6748155251865438,0.48058719605919387,0.3313451275492481,1.477329096076582,4.982467011514083,3.384703422582519,66.1
681867,"Criswell, Cooper",299,5.13054315183442,-0.05087788697377875,0.4952238126472608,0.3250784338494041,0.6749215661505963,0.47625832852755706,0.3170981271214346,1.375092379965579,,,66.0
805299,"Garcia, Brandyn",285,5.130500980985692,-0.05087941674605642,0.4663195020188861,0.32947103165731745,0.670528968342682,0.4996270484976126,0.2991963516880399,1.5731678561247064,,,65.8
700187,"Taylor, Troy",136,5.129462197674205,-0.050917099220090835,0.4691407094307589,0.2927868184360566,0.7072131815639433,0.5519614780953104,0.3355912775465088,1.5726905022384838,,,65.7
670036,"Festa, Matt",832,5.12943604902571,-0.05091804777765519,0.4893238035166674,0.3213329761091815,0.6786670238908192,0.5370851361810083,0.33508179633462815,1.4571278682684157,4.973805024222715,3.312937379610421,65.6
664126,"Fairbanks, Pete",997,5.1291207363864935,-0.05092948592862373,0.5075613238432061,0.3014882628276151,0.6985117371723846,0.5307626210629767,0.3357264134961876,1.4217462661818818,5.095992170201901,2.8747380171316914,65.4
690928,"Dobbins, Hunter",931,5.128013337430828,-0.05096965747540445,0.48871697362797134,0.34627730845475974,0.6537226915452409,0.4972562892301089,0.3320734368524596,1.3598352692289486,5.05818121259044,3.046422081329169,65.3
689690,"Jacob, Alek",625,5.127911414724366,-0.05097335478137517,0.4746800580451914,0.31011729543147165,0.6898827045685293,0.5027381311022534,0.33125190395369963,1.334211718197265,5.082157018408898,2.960252856628096,65.2
605513,"Turnbull, Spencer",125,5.126194436781289,-0.051035639163539016,0.4825455127646023,0.37798072198936833,0.6220192780106317,0.46833790998805835,0.3181119843068729,1.6139232395047025,,,65.0
702056,"Yesavage, Trey",679,5.126007568313524,-0.051042417926834886,0.4921261405806634,0.3698121118995085,0.6301878881004921,0.46636285185015225,0.32744189285444447,1.4193036723368773,5.034259734949709,3.19858323517132,64.9
695534,"Petty, Chase",169,5.125283570192864,-0.05106868138340124,0.4372649346073419,0.3826900667824564,0.6173099332175437,0.417855641326895,0.3096859162988492,1.4504593329061692,,,64.7
606930,"Barnes, Jacob",146,5.1250792294859995,-0.051076093962420736,0.41255515673449855,0.4323577346521687,0.5676422653478312,0.40853810840360105,0.3169744719150756,1.3292689239766553,,,64.6
663687,"Harris, Hogan",1124,5.124339789216091,-0.051102917592010064,0.49506192377845354,0.28495338774893664,0.7150466122510623,0.5289564871745995,0.34657329950194715,1.3746881979253966,5.129578802042408,2.7813200940131217,64.5
682274,"Hiraldo, Yaramil",314,5.12399302350558,-0.051115496721591845,0.49238447783086897,0.3914004021244286,0.6085995978755712,0.4482693456099927,0.3233456073910902,1.2827231879060097,,,64.3
806188,"Gibson, Cade",908,5.123729862186893,-0.05112504305281294,0.4461348999999807,0.3467530032090775,0.6532469967909225,0.48183774568224214,0.31610699476616066,1.4957377794416664,4.974253872359581,3.3465328976413504,64.2
657240,"Merryweather, Julian",336,5.12371240681258,-0.05112567625675626,0.4976477622235799,0.34137281263389035,0.6586271873661099,0.5039248461568233,0.3397515185013428,1.421021176084713,,,64.1
680735,"Cox, Austin",427,5.12291354398739,-0.051154655474399416,0.5010951218617966,0.37055376571425497,0.6294462342857452,0.4911954287103263,0.33262822584039686,1.3369298223123585,5.0759203107063335,2.9733220746474114,63.9
