mlbam,xwoba_window,woba_window,luck_gap,pa_window,pa_current_in_window,pa_prior_in_window,window_from,window_to,xwoba_current,woba_current,pa_current,xwoba_prior,woba_prior,days_since_last_pa,window_full,k,name,pos,tm,own,inj,owner,is_mine,asof_date,window_pa_target,rank_full_window
681624,0.33546500888888886,0.3528888888888889,0.017423880000000058,225,225,0,2026-06-21,2026-08-21,0.3402566247723133,0.3518214936247724,549,0.3152325747225016,0.3425774877650897,1,True,"('andypages', 'LAD')",Andy Pages,CF,LAD,,TEN_DAY_DL,Late Night Bettsing,False,2026-08-22,225,83.0
696285,0.3349775422222222,0.37044444444444447,0.03546690222222226,225,225,0,2026-05-16,2026-08-22,0.3179392942708333,0.328125,384,0.2968050855121873,0.2790368271954674,0,True,"('jacobyoung', 'WSH')",Jacob Young,CF,Wsh,2.23,ACTIVE,FA,False,2026-08-22,225,84.0
691723,0.3348346533333333,0.3604444444444444,0.025609791111111113,225,225,0,2026-05-11,2026-08-22,0.31090409495548965,0.3149851632047478,337,0.2885185528147777,0.304778156996587,0,True,"('cobymayo', 'BAL')",Coby Mayo,1B,Bal,1.73,ACTIVE,FA,False,2026-08-22,225,85.0
686527,0.3344974444444444,0.3393333333333333,0.004835888888888917,225,225,0,2026-06-11,2026-08-22,0.3527374897959184,0.35063775510204076,392,0.3761265937970871,0.36809701492537317,0,True,"('canzonedominic', 'SEA')",Dominic Canzone,RF,Sea,12.77,ACTIVE,FA,False,2026-08-22,225,86.0
683002,0.33444892444444446,0.3075555555555556,-0.02689336888888888,225,225,0,2026-06-21,2026-08-22,0.31939856896551727,0.3199137931034483,580,0.34076161710212916,0.3494539781591264,0,True,"('gunnarhenderson', 'BAL')",Gunnar Henderson,SS,Bal,,ACTIVE,Boone's Bad Bullpen,False,2026-08-22,225,87.0
663616,0.33440618666666666,0.33444444444444443,3.825777777777262e-05,225,225,0,2026-05-28,2026-08-22,0.32724391361256544,0.34306282722513093,382,0.31578212167058334,0.3288495575221239,0,True,"('larnachtrevor', 'MIN')",Trevor Larnach,DH,Min,4.33,ACTIVE,FA,False,2026-08-22,225,88.0
681297,0.3343749555555555,0.324,-0.01037495555555551,225,225,0,2026-05-07,2026-08-21,0.3167914869281046,0.3016339869281046,306,0.29331806643672964,0.28631284916201116,1,True,"('coltoncowser', 'BAL')",Colton Cowser,CF,Bal,1.63,ACTIVE,FA,False,2026-08-22,225,89.0
621438,0.3341274839886039,0.36333333333333334,0.029205849344729418,225,185,40,2025-08-05,2026-08-22,0.3129702054054054,0.34432432432432436,185,0.29924671142368997,0.27299703264094954,0,True,"('taylortyrone', 'CHC')",Tyrone Taylor,CF,ChC,0.44,ACTIVE,FA,False,2026-08-22,225,90.0
650402,0.33390994222222226,0.3622222222222222,0.028312279999999967,225,225,0,2026-04-19,2026-08-22,0.331792334375,0.3465625,320,0.3634899048419165,0.3406698564593302,0,True,"('gleybertorres', 'DET')",Gleyber Torres,2B,Det,,ACTIVE,Late Night Bettsing,False,2026-08-22,225,91.0
624641,0.33373401777777784,0.3182222222222222,-0.015511795555555652,225,208,17,2025-09-11,2026-08-22,0.3329417019230769,0.2954326923076923,208,0.2916481346688591,0.33968871595330746,0,True,"('edmundososa', 'PHI')",Edmundo Sosa,2B,Phi,0.44,ACTIVE,FA,False,2026-08-22,225,92.0
666397,0.33367735555555555,0.2919999999999999,-0.04167735555555563,225,225,0,2026-04-17,2026-08-07,0.33900935869565213,0.29692028985507246,276,0.32908305965679585,0.28792270531400965,15,True,"('edouardjulien', 'COL')",Edouard Julien,1B,Col,0.22,ACTIVE,FA,False,2026-08-22,225,93.0
650490,0.3323785688888889,0.3373333333333334,0.004954764444444482,225,225,0,2026-06-24,2026-08-22,0.35652583302752294,0.3775229357798165,545,0.3529891002293093,0.3758164852255054,0,True,"('diazyandy', 'TB')",Yandy Diaz,DH,TB,,ACTIVE,Late Night Bettsing,False,2026-08-22,225,94.0
665953,0.33229589294576395,0.3345622119815669,0.002266319035802933,217,144,73,2025-06-10,2026-08-21,0.3719956875,0.38749999999999996,144,0.25398396944151735,0.23013698630136986,1,False,"('andreschaparro', 'WSH')",Andres Chaparro,1B,Wsh,0.52,ACTIVE,FA,False,2026-08-22,225,
687551,0.3321072577777778,0.32866666666666666,-0.003440591111111113,225,225,0,2026-05-16,2026-08-22,0.3140961147540984,0.3159016393442623,305,0.26628039714513807,0.27752293577981646,0,True,"('drewgilbert', 'SF')",Drew Gilbert,RF,SF,0.42,ACTIVE,FA,False,2026-08-22,225,95.0
687859,0.33074899555555554,0.30444444444444446,-0.026304551111111074,225,225,0,2026-05-17,2026-08-22,0.32794798930481284,0.3299465240641711,374,0.33750537431843436,0.3408333333333333,0,True,"('johnstontroy', 'COL')",Troy Johnston,RF,Col,4.26,ACTIVE,FA,False,2026-08-22,225,96.0
701162,0.3303670273972603,0.3671232876712328,0.036756260273972496,73,73,0,2026-06-23,2026-08-21,0.3303670273972603,0.3671232876712328,73,,,1,False,"('benmalgeri', 'DET')",Ben Malgeri,CF,Det,0.06,ACTIVE,FA,False,2026-08-22,225,
668904,0.3302299022222222,0.3326666666666667,0.002436764444444517,225,225,0,2026-06-18,2026-08-22,0.31685711369509045,0.32196382428940573,387,0.29687480806842714,0.30669975186104226,0,True,"('lewisroyce', 'MIN')",Royce Lewis,3B,Min,,ACTIVE,2015 Draft First Round,False,2026-08-22,225,97.0
683734,0.3299038177777778,0.37800000000000006,0.04809618222222228,225,225,0,2026-05-22,2026-08-22,0.3433235851851852,0.38370370370370366,270,0.3493426020564838,0.3170403587443946,0,True,"('andrewvaughn', 'MIL')",Andrew Vaughn,1B,Mil,3.71,ACTIVE,FA,False,2026-08-22,225,98.0
663993,0.3293469555555555,0.3671111111111111,0.03776415555555562,225,225,0,2026-05-17,2026-08-22,0.33963628086419756,0.3655864197530864,324,0.3033896160734896,0.3091887417218543,0,True,"('lowenathaniel', 'CLE')",Nathaniel Lowe,1B,Cle,1.86,ACTIVE,FA,False,2026-08-22,225,99.0
592663,0.32904623555555557,0.3042222222222223,-0.024824013333333284,225,225,0,2026-05-30,2026-08-22,0.321423826446281,0.29793388429752066,363,0.3168750221483191,0.31275045537340623,0,True,"('jrealmutot', 'PHI')",J.T. Realmuto,C,Phi,15.69,ACTIVE,FA,False,2026-08-22,225,100.0
666176,0.3290321288888889,0.3297777777777778,0.0007456488888888946,225,225,0,2026-06-13,2026-08-22,0.3284323540856031,0.3130350194552529,514,0.36718756040198924,0.34108391608391614,0,True,"('adelljo', 'CLE')",Jo Adell,CF,Cle,35.05,ACTIVE,FA,False,2026-08-22,225,101.0
669134,0.32888482162162164,0.3732432432432432,0.04435842162162157,185,158,27,2025-05-03,2026-08-22,0.349624746835443,0.4104430379746835,158,0.20751785185185184,0.15555555555555553,0,False,"('campusanoluis', 'SD')",Luis Campusano,DH,SD,0.93,ACTIVE,FA,False,2026-08-22,225,
807799,0.3285574133333334,0.32933333333333337,0.0007759199999999855,225,225,0,2026-05-07,2026-08-15,0.31841803378378375,0.33885135135135136,296,0.31356705009352437,0.33112745098039215,7,True,"('masatakayoshida', 'BOS')",Masataka Yoshida,DH,Bos,0.87,TEN_DAY_DL,FA,False,2026-08-22,225,102.0
608070,0.32783863555555565,0.31377777777777777,-0.01406085777777788,225,225,0,2026-05-12,2026-08-22,0.3463332676399027,0.31861313868613134,411,0.34170295852689064,0.3703076923076923,0,True,"('joseramirez', 'CLE')",Jose Ramirez,3B,Cle,,ACTIVE,Late Night Bettsing,False,2026-08-22,225,103.0
682928,0.32741582666666674,0.38688888888888895,0.059473062222222206,225,225,0,2026-06-17,2026-08-19,0.3404427740112994,0.38549905838041437,531,0.30867957496706094,0.33041074249605057,3,True,"('abramscj', 'WSH')",CJ Abrams,SS,Wsh,,DAY_TO_DAY,Late Night Bettsing,False,2026-08-22,225,104.0
680574,0.32729928888888893,0.30377777777777776,-0.02352151111111117,225,225,0,2026-05-12,2026-08-22,0.3225467172236504,0.2980719794344473,389,0.29047440885325027,0.29526315789473684,0,True,"('mattmclain', 'CIN')",Matt McLain,2B,Cin,7.87,ACTIVE,FA,False,2026-08-22,225,105.0
605141,0.3271117377777778,0.33111111111111113,0.003999373333333334,225,225,0,2026-06-15,2026-08-22,0.32813604381443295,0.3131443298969072,388,0.32985400523000874,0.3270045385779123,0,True,"('bettsmookie', 'LAD')",Mookie Betts,SS,LAD,,ACTIVE,Late Night Bettsing,False,2026-08-22,225,106.0
701785,0.32704195652173906,0.33152173913043476,0.004479782608695693,46,46,0,2026-08-07,2026-08-22,0.32704195652173906,0.33152173913043476,46,,,0,False,"('culpepperkaelen', 'MIN')",Kaelen Culpepper,SS,Min,2.95,ACTIVE,FA,False,2026-08-22,225,
671732,0.3264650044444445,0.3608888888888888,0.03442388444444433,225,225,0,2026-06-07,2026-08-22,0.3154940050761421,0.31078680203045683,394,0.30432689827235565,0.31783439490445864,0,True,"('butlerlawrence', 'ATH')",Lawrence Butler,RF,Oak,15.49,ACTIVE,FA,False,2026-08-22,225,107.0
691781,0.32640935111111113,0.306,-0.02040935111111114,225,225,0,2026-04-05,2026-08-22,0.32985683397683396,0.31351351351351353,259,0.2841728175658814,0.25512820512820517,0,True,"('bradyhouse', 'WSH')",Brady House,3B,Wsh,0.83,ACTIVE,FA,False,2026-08-22,225,108.0
606466,0.3263536266666666,0.33444444444444443,0.008090817777777815,225,225,0,2026-06-13,2026-08-16,0.35139932093933457,0.33356164383561643,511,0.3898304397705058,0.38467153284671535,6,True,"('ketelmarte', 'AZ')",Ketel Marte,2B,Ari,,TEN_DAY_DL,2015 Draft First Round,False,2026-08-22,225,109.0
663656,0.3262464,0.3106666666666667,-0.01557973333333329,225,225,0,2026-06-10,2026-08-22,0.32623895190380764,0.3177354709418838,499,0.3737812549479477,0.371551724137931,0,True,"('kyletucker', 'LAD')",Kyle Tucker,RF,LAD,,ACTIVE,Late Night Bettsing,False,2026-08-22,225,110.0
701398,0.32604317777777775,0.3586666666666667,0.03262348888888894,225,225,0,2026-06-22,2026-08-22,0.3476484698354662,0.3592321755027422,547,0.39830498457369196,0.3605263157894737,0,True,"('salstewart', 'CIN')",Sal Stewart,1B,Cin,,ACTIVE,Frendy's Fantastic Team,False,2026-08-22,225,111.0
665019,0.3259286488888889,0.30800000000000005,-0.017928648888888843,225,225,0,2026-06-15,2026-08-22,0.3315749822616408,0.33082039911308203,451,0.33082614215042955,0.3102094240837696,0,True,"('clemenskody', 'MIN')",Kody Clemens,1B,Min,29.27,ACTIVE,FA,False,2026-08-22,225,112.0
672386,0.3258089788201026,0.3611111111111111,0.03530213229100848,225,211,14,2025-09-24,2026-08-22,0.31005647867298575,0.35071090047393366,211,0.35888336419322214,0.3397614314115308,0,True,"('alejandrokirk', 'TOR')",Alejandro Kirk,C,Tor,,ACTIVE,Treasure Island Mashers,False,2026-08-22,225,113.0
592885,0.32576963555555555,0.2688888888888889,-0.05688074666666665,225,225,0,2026-06-12,2026-08-22,0.31114038402061855,0.30077319587628865,388,0.33015779118089955,0.3509419152276295,0,True,"('christianyelich', 'MIL')",Christian Yelich,DH,Mil,,ACTIVE,Team Solomon,False,2026-08-22,225,114.0
663538,0.3256336266666667,0.3417777777777778,0.016144151111111116,225,225,0,2026-06-19,2026-08-22,0.32675010469314075,0.3151624548736462,554,0.3220427247168734,0.33899224806201544,0,True,"('hoernernico', 'CHC')",Nico Hoerner,2B,ChC,,ACTIVE,Frendy's Fantastic Team,False,2026-08-22,225,115.0
676572,0.3255455714160611,0.31599999999999995,-0.00954557141606116,225,49,176,2025-07-10,2026-08-22,0.3075059795918368,0.2816326530612245,49,0.315349557356594,0.3050682261208577,0,True,"('ericwagaman', 'NYM')",Eric Wagaman,1B,NYM,0.08,ACTIVE,FA,False,2026-08-22,225,116.0
811965,0.3253057096774193,0.457258064516129,0.1319523548387097,62,62,0,2026-06-29,2026-07-20,0.3253057096774193,0.457258064516129,62,,,33,False,"('grauerjoshuakuroda', 'ATH')",Joshua Kuroda-Grauer,SS,Oak,1.4,TEN_DAY_DL,FA,False,2026-08-22,225,
670042,0.32502871111111115,0.3017777777777778,-0.023250933333333335,225,225,0,2026-04-15,2026-07-30,0.34231824647887327,0.3198943661971831,284,0.31172835504092855,0.29953703703703705,23,True,"('lukeraley', 'SEA')",Luke Raley,RF,Sea,3.62,SIXTY_DAY_DL,FA,False,2026-08-22,225,117.0
694249,0.32480244444444445,0.3522222222222222,0.027419777777777765,225,225,0,2026-06-11,2026-08-22,0.3209956694915254,0.3578389830508475,236,,,0,True,"('carriggcole', 'COL')",Cole Carrigg,CF,Col,,ACTIVE,U Just Lost To Edwin Diaz,False,2026-08-22,225,118.0
650489,0.3241791288888889,0.33622222222222226,0.012043093333333366,225,225,0,2026-06-10,2026-08-22,0.30804212643678164,0.3317241379310345,435,0.3063585899443163,0.30519911504424785,0,True,"('castrowilli', 'COL')",Willi Castro,RF,Col,19.93,ACTIVE,FA,False,2026-08-22,225,119.0
805811,0.32410159555555557,0.3124444444444444,-0.011657151111111153,225,225,0,2026-06-17,2026-08-22,0.35101257183908047,0.34956896551724137,348,0.36204052833485667,0.2432432432432432,0,True,"('bryceeldridge', 'SF')",Bryce Eldridge,DH,SF,8.47,ACTIVE,FA,False,2026-08-22,225,120.0
650333,0.32320936,0.3473333333333334,0.02412397333333338,225,225,0,2026-06-17,2026-08-22,0.3090056831119545,0.3495256166982922,527,0.3026015405136364,0.316236722306525,0,True,"('arraezluis', 'PHI')",Luis Arraez,1B,Phi,,DAY_TO_DAY,New York Ligers,True,2026-08-22,225,121.0
694671,0.32253391555555555,0.3713333333333334,0.048799417777777854,225,225,0,2026-06-11,2026-08-22,0.3091826036036036,0.337987987987988,333,0.34610490066888744,0.3462280701754386,0,True,"('langfordwyatt', 'TEX')",Wyatt Langford,LF,Tex,,ACTIVE,New York Ligers,True,2026-08-22,225,122.0
668715,0.32180557333333326,0.33,0.008194426666666754,225,225,0,2026-05-10,2026-07-26,0.34314724119241197,0.339159891598916,369,0.29289861743874895,0.3266843971631206,27,True,"('spencersteer', 'CIN')",Spencer Steer,1B,Cin,11.52,TEN_DAY_DL,FA,False,2026-08-22,225,123.0
660821,0.32177813777777775,0.3231111111111111,0.001332973333333376,225,225,0,2026-04-14,2026-08-21,0.3306674509090909,0.3256363636363636,275,0.3230953211708665,0.3117943548387097,1,True,"('jesussanchez', 'TOR')",Jesus Sanchez,RF,Tor,1.55,ACTIVE,FA,False,2026-08-22,225,124.0
593428,0.32170539555555555,0.29288888888888887,-0.028816506666666686,225,225,0,2026-06-15,2026-08-22,0.32297590103092777,0.30680412371134025,485,0.3271935807215718,0.3223853211009174,0,True,"('bogaertsxander', 'SD')",Xander Bogaerts,SS,SD,,ACTIVE,Treasure Island Mashers,False,2026-08-22,225,125.0
670623,0.3217010177777777,0.36733333333333335,0.045632315555555636,225,225,0,2026-06-21,2026-08-22,0.32360742307692314,0.35374999999999995,520,0.3197501374126736,0.3611238532110092,0,True,"('isaacparedes', 'HOU')",Isaac Paredes,3B,Hou,,ACTIVE,Late Night Bettsing,False,2026-08-22,225,126.0
521692,0.3216832,0.3195555555555556,-0.00212764444444441,225,225,0,2026-06-15,2026-08-22,0.3028172490039841,0.28625498007968125,502,0.35885643749678914,0.31674528301886795,0,True,"('perezsalvador', 'KC')",Salvador Perez,C,KC,64.73,ACTIVE,FA,False,2026-08-22,225,127.0
673548,0.3214607644444444,0.3804444444444444,0.05898368000000004,225,225,0,2026-06-24,2026-08-22,0.33186388319672133,0.373155737704918,488,0.35449134125737547,0.35234009360374413,0,True,"('seiyasuzuki', 'CHC')",Seiya Suzuki,DH,ChC,,ACTIVE,Team Solomon,False,2026-08-22,225,128.0
571970,0.32138704,0.37800000000000006,0.056612960000000045,225,225,0,2026-06-07,2026-08-22,0.35234712331838564,0.3744394618834081,446,0.3748605767081859,0.36909814323607426,0,True,"('maxmuncy', 'LAD')",Max Muncy,3B,LAD,,ACTIVE,New York Ligers,True,2026-08-22,225,129.0
800325,0.32134547899159654,0.31512605042016806,-0.006219428571428487,119,119,0,2026-07-07,2026-08-22,0.32134547899159654,0.31512605042016806,119,,,0,False,"('laraluis', 'MIL')",Luis Lara,CF,Mil,2.01,ACTIVE,FA,False,2026-08-22,225,
664983,0.32127059555555554,0.3602222222222222,0.03895162666666668,225,225,0,2026-06-22,2026-08-22,0.3184804875283447,0.35963718820861684,441,0.2864847739005749,0.2737442922374429,0,True,"('jakemccarthy', 'COL')",Jake McCarthy,LF,Col,,ACTIVE,Late Night Bettsing,False,2026-08-22,225,130.0
805808,0.3211418266666667,0.35377777777777775,0.03263595111111106,225,225,0,2026-06-24,2026-08-22,0.34962070818505336,0.3635231316725978,562,,,0,True,"('kevinmcgonigle', 'DET')",Kevin McGonigle,SS,Det,,ACTIVE,Frendy's Fantastic Team,False,2026-08-22,225,131.0
695238,0.32083188110260885,0.31518324607329845,-0.0056486350293104,191,43,148,2025-03-27,2026-06-28,0.3295846279069768,0.363953488372093,43,0.31828885331485335,0.3010135135135135,55,False,"('wagnerwill', 'SD')",Will Wagner,3B,SD,0.03,ACTIVE,FA,False,2026-08-22,225,
687221,0.32054505333333333,0.3235555555555556,0.0030105022222222666,225,225,0,2026-04-18,2026-08-01,0.3408017020408163,0.3538775510204082,245,0.28290695422811357,0.2693548387096774,21,True,"('daltonrushing', 'LAD')",Dalton Rushing,C,LAD,7.77,TEN_DAY_DL,FA,False,2026-08-22,225,132.0
663698,0.3204535491979642,0.3357777777777778,0.015324228579813581,225,128,97,2025-07-29,2026-08-06,0.2948562890625,0.31015625,128,0.31811131385325725,0.325,16,True,"('bartjoey', 'CWS')",Joey Bart,C,ChW,0.2,TEN_DAY_DL,FA,False,2026-08-22,225,133.0
682626,0.32043551111111107,0.33088888888888884,0.010453377777777773,225,225,0,2026-05-06,2026-08-22,0.3305258431952663,0.33032544378698225,338,0.32647202180430995,0.35667870036101085,0,True,"('alvarezfrancisco', 'NYM')",Francisco Alvarez,C,NYM,10.11,ACTIVE,FA,False,2026-08-22,225,134.0
641355,0.3202791955555555,0.3115555555555556,-0.008723639999999921,225,225,0,2026-05-20,2026-07-25,0.35098966821345706,0.3460556844547564,431,0.3234525652276973,0.353062787136294,28,True,"('bellingercody', 'NYY')",Cody Bellinger,LF,NYY,,ACTIVE,Frendy's Fantastic Team,False,2026-08-22,225,135.0
668930,0.3201628622222222,0.342,0.02183713777777785,225,225,0,2026-06-20,2026-08-22,0.3420132444029851,0.3578358208955224,536,0.33523910675960555,0.3566412213740458,0,True,"('briceturang', 'MIL')",Brice Turang,2B,Mil,,ACTIVE,Treasure Island Mashers,False,2026-08-22,225,136.0
803011,0.31960314222222225,0.34,0.020396857777777777,225,225,0,2026-06-16,2026-08-22,0.34368912325581397,0.3530232558139535,430,,,0,True,"('antonaccisam', 'CWS')",Sam Antonacci,2B,ChW,,ACTIVE,2015 Draft First Round,False,2026-08-22,225,137.0
682987,0.31953884393063586,0.32398843930635834,0.0044495953757224815,173,173,0,2026-05-08,2026-08-22,0.31953884393063586,0.32398843930635834,173,,,0,False,"('jonesspencer', 'NYY')",Spencer Jones,CF,NYY,8.7,ACTIVE,FA,False,2026-08-22,225,
683748,0.3194674829990076,0.31144859813084114,-0.008018884868166487,214,177,37,2025-05-26,2026-08-18,0.317111395480226,0.31610169491525425,177,0.3307384962645307,0.2891891891891892,4,False,"('jrmesavictor', 'TB')",Victor Mesa Jr.,LF,TB,0.24,ACTIVE,FA,False,2026-08-22,225,
668723,0.3194612288888889,0.3515555555555555,0.03209432666666662,225,214,11,2025-06-05,2026-08-22,0.320766214953271,0.35887850467289717,214,0.29465376666666665,0.21333333333333335,0,True,"('ryanvilade', 'TB')",Ryan Vilade,RF,TB,0.28,ACTIVE,FA,False,2026-08-22,225,138.0
605170,0.3193474044444444,0.3057777777777778,-0.013569626666666612,225,225,0,2026-05-09,2026-08-19,0.3212998562874252,0.2962574850299401,334,0.3291435189949719,0.3251948051948052,3,True,"('caratinivictor', 'MIN')",Victor Caratini,C,Min,1.7,ACTIVE,FA,False,2026-08-22,225,139.0
608324,0.3190809466666667,0.39022222222222225,0.07114127555555555,225,225,0,2026-06-24,2026-08-22,0.31683584402079723,0.34627383015597923,577,0.3371211012223909,0.36260162601626017,0,True,"('alexbregman', 'CHC')",Alex Bregman,3B,ChC,,ACTIVE,2015 Draft First Round,False,2026-08-22,225,140.0
607208,0.31907768,0.3573333333333333,0.038255653333333306,225,225,0,2026-06-22,2026-08-22,0.297223845323741,0.31151079136690646,556,0.3208806902351846,0.36982758620689654,0,True,"('treaturner', 'PHI')",Trea Turner,SS,Phi,,ACTIVE,Team Solomon,False,2026-08-22,225,141.0
650859,0.3189299377777778,0.33622222222222226,0.017292284444444472,225,225,0,2026-05-04,2026-08-22,0.30734696987951804,0.3100903614457831,332,0.3019702712455211,0.2886617100371747,0,True,"('luisrengifo', 'SD')",Luis Rengifo,3B,SD,3.29,ACTIVE,FA,False,2026-08-22,225,142.0
682998,0.31839514222222215,0.3191111111111111,0.0007159688888889737,225,225,0,2026-06-23,2026-08-22,0.34821298886827456,0.36335807050092767,539,0.3719789450773552,0.3786163522012579,0,True,"('carrollcorbin', 'AZ')",Corbin Carroll,RF,Ari,,ACTIVE,New York Ligers,True,2026-08-22,225,143.0
542303,0.31827813777777775,0.30800000000000005,-0.010278137777777696,225,225,0,2026-04-15,2026-08-01,0.3040538079710145,0.28460144927536235,276,0.35411701017316044,0.3439625850340136,21,True,"('marcellozuna', 'FA')",Marcell Ozuna,DH,FA,3.52,ACTIVE,FA,False,2026-08-22,225,144.0
676439,0.31818007399148274,0.28644444444444445,-0.03173562954703829,225,192,33,2025-09-09,2026-08-21,0.31919664583333335,0.29401041666666666,192,0.2748100247044864,0.2366666666666667,1,True,"('feducciahunter', 'LAD')",Hunter Feduccia,C,LAD,0.19,ACTIVE,FA,False,2026-08-22,225,145.0
622268,0.3180974065934066,0.35329670329670326,0.03519929670329669,182,174,8,2025-09-10,2026-08-22,0.32013636781609195,0.36436781609195396,174,0.27375,0.1125,0,False,"('donovanwalton', 'ATH')",Donovan Walton,2B,Oak,0.51,ACTIVE,FA,False,2026-08-22,225,
647304,0.3180889822222222,0.322,0.003911017777777803,225,225,0,2026-06-13,2026-08-22,0.32248647378640777,0.31572815533980586,515,0.3371779744827644,0.36352253756260433,0,True,"('joshnaylor', 'SEA')",Josh Naylor,1B,Sea,,ACTIVE,Frendy's Fantastic Team,False,2026-08-22,225,146.0
671218,0.31774982222222226,0.3024444444444445,-0.01530537777777774,225,225,0,2026-05-06,2026-08-22,0.3184790994475138,0.30538674033149177,362,0.320335443038219,0.3238026124818577,0,True,"('heliotramos', 'NYY')",Heliot Ramos,LF,NYY,10.62,ACTIVE,FA,False,2026-08-22,225,147.0
671976,0.31768906222222226,0.3402222222222222,0.02253315999999994,225,225,0,2026-05-31,2026-08-22,0.30876884,0.3414666666666667,375,0.14758333333333332,0.0,0,True,"('peterstristan', 'CWS')",Tristan Peters,CF,ChW,2.2,ACTIVE,FA,False,2026-08-22,225,148.0
665877,0.31733431999999995,0.3131111111111111,-0.00422320888888883,225,225,0,2026-05-15,2026-08-22,0.30795187769784177,0.31762589928057555,278,0.3321867018006149,0.3673913043478261,0,True,"('ferminjose', 'STL')",Jose Fermin,2B,StL,0.34,ACTIVE,FA,False,2026-08-22,225,149.0
682848,0.316930555602537,0.33488372093023255,0.01795316532769553,215,159,56,2025-03-27,2026-08-07,0.3407235157232704,0.3710691823899371,159,0.2493755438311688,0.23214285714285715,15,False,"('endyrodriguez', 'PIT')",Endy Rodriguez,1B,Pit,0.92,TEN_DAY_DL,FA,False,2026-08-22,225,
669899,0.3168741694915254,0.3220338983050847,0.005159728813559306,59,59,0,2026-04-19,2026-06-27,0.3168741694915254,0.3220338983050847,59,,,56,False,"('ryanward', 'LAD')",Ryan Ward,LF,LAD,0.1,ACTIVE,FA,False,2026-08-22,225,
678218,0.31684227555555555,0.31577777777777777,-0.0010644977777777842,225,225,0,2026-04-10,2026-08-21,0.3101603076923077,0.3113247863247863,234,,,1,True,"('brandonvalenzuela', 'TOR')",Brandon Valenzuela,C,Tor,1.09,ACTIVE,FA,False,2026-08-22,225,150.0
683679,0.3166916909090909,0.33181818181818185,0.015126490909090962,55,55,0,2026-05-04,2026-07-31,0.3166916909090909,0.33181818181818185,55,,,22,False,"('jesusrodriguez', 'SF')",Jesus Rodriguez,C,SF,0.23,TEN_DAY_DL,FA,False,2026-08-22,225,
673357,0.31667055643467645,0.31666666666666665,-3.889768009801564e-06,225,192,33,2025-08-16,2026-08-22,0.32038397395833335,0.315625,192,0.3240869087515003,0.308,0,True,"('jrluisrobert', 'NYM')",Luis Robert Jr.,CF,NYM,14.14,ACTIVE,FA,False,2026-08-22,225,151.0
695731,0.3165700888888889,0.31711111111111107,0.0005410222222221872,225,225,0,2026-06-17,2026-08-22,0.31626609960159363,0.3157370517928287,251,,,0,True,"('bradenmontgomery', 'CWS')",Braden Montgomery,CF,ChW,4.72,ACTIVE,FA,False,2026-08-22,225,152.0
657041,0.31653529333333336,0.33422222222222225,0.017686928888888898,225,225,0,2026-06-01,2026-08-22,0.31493810764872526,0.3254957507082153,353,0.24319439045693453,0.24295774647887325,0,True,"('lanethomas', 'ATL')",Lane Thomas,CF,Atl,1.02,ACTIVE,FA,False,2026-08-22,225,153.0
681198,0.31618715555555554,0.36866666666666664,0.0524795111111111,225,225,0,2026-06-15,2026-08-22,0.321466424,0.36660000000000004,500,,,0,True,"('rumfieldtj', 'COL')",TJ Rumfield,3B,Col,,ACTIVE,U Just Lost To Edwin Diaz,False,2026-08-22,225,154.0
679529,0.3160798577777778,0.322,0.005920142222222202,225,225,0,2026-06-16,2026-08-22,0.3154100398406375,0.3181274900398406,502,0.33385471454087917,0.34222395023328145,0,True,"('spencertorkelson', 'DET')",Spencer Torkelson,1B,Det,,ACTIVE,Treasure Island Mashers,False,2026-08-22,225,155.0
666018,0.315981151111111,0.32222222222222224,0.006241071111111218,225,225,0,2026-06-23,2026-08-22,0.3481735165441176,0.3472426470588235,544,0.38190051503733113,0.39254807692307697,0,True,"('arandajonathan', 'TB')",Jonathan Aranda,1B,TB,38.41,ACTIVE,FA,False,2026-08-22,225,156.0
668709,0.31577332444444445,0.29911111111111116,-0.016662213333333287,225,225,0,2026-06-19,2026-08-22,0.3485492256532066,0.3439429928741093,421,0.2763467700329799,0.3057017543859649,0,True,"('bledayjj', 'CIN')",JJ Bleday,CF,Cin,,ACTIVE,U Just Lost To Edwin Diaz,False,2026-08-22,225,157.0
694371,0.3154931194029851,0.30858208955223876,-0.00691102985074632,134,134,0,2026-05-24,2026-07-11,0.3154931194029851,0.30858208955223876,134,,,42,False,"('tommytroy', 'AZ')",Tommy Troy,2B,Ari,0.28,TEN_DAY_DL,FA,False,2026-08-22,225,
669392,0.315258376146789,0.35275229357798166,0.03749391743119268,109,101,8,2025-04-30,2026-07-07,0.3256946831683168,0.3717821782178218,101,0.1835,0.1125,46,False,"('samadtaylor', 'SD')",Samad Taylor,2B,SD,1.17,TEN_DAY_DL,FA,False,2026-08-22,225,
596146,0.3151607331016622,0.30577777777777776,-0.009382955323884445,225,123,102,2025-08-12,2026-08-16,0.2747067479674797,0.2703252032520325,123,0.33159949459586957,0.30480769230769234,6,True,"('keplermax', 'AZ')",Max Kepler,LF,Ari,0.12,ACTIVE,FA,False,2026-08-22,225,158.0
694374,0.31512307111111115,0.32355555555555554,0.008432484444444388,225,225,0,2026-03-26,2026-08-22,0.31319247136563877,0.3246696035242291,227,0.28954118602548656,0.28378378378378377,0,True,"('tawatim', 'AZ')",Tim Tawa,CF,Ari,4.19,ACTIVE,FA,False,2026-08-22,225,159.0
