batter,player_name,team_recent,total_career_pa,as_of,n_pa_last30,avg_ev_last30,ev90_last30,hard_hit_pct_last30,barrel_pct_last30,xwoba_on_contact_last30,k_pct_last30,bb_pct_last30,chase_pct_last30,sweet_spot_pct_last30,n_pa_std,avg_ev_std,ev90_std,hard_hit_pct_std,barrel_pct_std,xwoba_on_contact_std,k_pct_std,bb_pct_std,chase_pct_std,sweet_spot_pct_std,n_pa_prioryr,avg_ev_prioryr,ev90_prioryr,hard_hit_pct_prioryr,barrel_pct_prioryr,xwoba_on_contact_prioryr,k_pct_prioryr,bb_pct_prioryr,chase_pct_prioryr,sweet_spot_pct_prioryr,o_swing_pct_last30,o_swing_pct_std,o_swing_pct_prioryr,z_trend_avg_ev,z_base_avg_ev,z_trend_ev90,z_base_ev90,z_trend_hard_hit_pct,z_base_hard_hit_pct,z_trend_barrel_pct,z_base_barrel_pct,z_trend_xwoba_on_contact,z_base_xwoba_on_contact,z_trend_k_pct,z_base_k_pct,z_trend_bb_pct,z_base_bb_pct,z_trend_o_swing_pct,z_base_o_swing_pct,z_trend_sweet_spot_pct,z_base_sweet_spot_pct,TREND_z,BASE_z,composite,pct_last30_avg_ev,pct_last30_ev90,pct_last30_hard_hit_pct,pct_last30_barrel_pct,pct_last30_xwoba_on_contact,pct_last30_k_pct,pct_last30_bb_pct,pct_last30_o_swing_pct,pct_last30_sweet_spot_pct,level_pct,xfp_rh3_per_game,xfp_rh3_per_pa,expected_total_fp_remaining,rh3_rank
622569,Pablo Reyes,NYY,607.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,34.0,84.83333333333334,99.8,0.3333333333333333,0.0476190476190476,0.3078014880952381,0.2941176470588235,0.0588235294117647,0.175438596491228,0.2857142857142857,,,0.175438596491228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543776,JB Shuck,PIT,606.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408299,Omar Infante,KC,604.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519333,Matt Szczur,SD,601.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605421,Michael Pérez,NYM,600.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596451,Roman Quinn,TB,599.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435064,Bobby Wilson,DET,597.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677942,Blaze Alexander,BAL,595.0,2026-06-06,54.0,87.02307692307691,103.3,0.4102564102564102,0.0769230769230769,0.4125789473684211,0.2037037037037037,0.074074074074074,0.2815533980582524,0.4871794871794871,144.0,89.46979166666671,103.1,0.4583333333333333,0.0416666666666666,0.4146808510638299,0.2569444444444444,0.0625,0.2974910394265233,0.4166666666666667,266.0,88.9312925170068,104.44,0.4353741496598639,0.1292517006802721,0.3983050199074807,0.3233082706766917,0.0827067669172932,0.2524850894632207,0.3581081081081081,0.2815533980582524,0.2974910394265233,0.2524850894632207,-0.6815088442978224,0.149993755545708,0.056124934800427115,-0.37603706316285723,-0.447305596822418,0.21361124419682845,0.57796605364451,-1.4358006416140978,-0.025653003937152648,0.19986132668474602,0.6449985297291135,0.8039814952131777,0.18436185065677477,-0.3218708400188219,0.20117948877206018,-0.5681062709406713,0.8681187310480342,0.7209438110423488,1.3782821435935269,-0.6134231830536391,0.5816000129346605,0.4061624649859944,0.5014005602240896,0.5854341736694678,0.5182072829131653,0.7450980392156863,0.5738161559888579,0.47493036211699163,0.6155988857938719,0.938375350140056,0.595447030560909,1.4,0.4008125893813229,72.1,317.0
449107,Mike Aviles,MIA,595.0,2026-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676572,"Abbott, Andrew",NYM,593.0,2026-06-06,4.0,94.2,106.12,0.3333333333333333,0.3333333333333333,0.8949999999999999,0.25,0.0,0.125,0.6666666666666666,4.0,94.2,106.12,0.3333333333333333,0.3333333333333333,0.8949999999999999,0.25,0.0,0.125,0.6666666666666666,514.0,91.03368421052636,107.11,0.4657894736842105,0.0684210526315789,0.365589815589297,0.1945525291828793,0.0622568093385214,0.2569089048106448,0.3578947368421052,0.125,0.125,0.2569089048106448,0.0,0.881946790086417,0.0,-0.2778184272621088,0.0,-1.2323661565788144,0.0,4.342765027001616,0.0,6.4612672667741275,-0.0,-0.6717325239405226,0.0,-0.991680242598938,-0.0,1.6650748640334743,0.0,3.8014462327998175,0.0,13.978902830315068,5.591561132126028,0.9467787114845938,0.8011204481792717,0.3473389355742297,0.9859943977591037,1.0,0.3481894150417827,0.0403899721448468,0.979108635097493,0.9971988795518207,0.7162354883147936,,,,
