pid,year,n,sup_z,split,p,abs_i,abs_gap,sig
506433,2021,30,1.1889471649873646,7,0.830423940149626,,0,False
506433,2022,30,2.9326946720257365,13,0.014962593516209476,,0,False
506433,2023,24,1.4684688023929042,19,0.6458852867830424,,0,False
506433,2024,16,0.8210970547804756,6,0.8204488778054863,11,98,False
506433,2025,15,1.6424823944569706,5,0.19201995012468828,,0,False
517593,2017,19,1.1522893272447206,10,0.6807980049875312,10,56,False
518452,2018,20,1.1688049399692109,14,0.5062344139650873,,0,False
518516,2017,17,0.8958307663130711,13,0.8354114713216958,4,87,False
518516,2018,21,1.0269159045155136,4,0.6733167082294265,,0,False
518516,2019,34,1.3238986175808343,29,0.8478802992518704,,0,False
518516,2021,26,3.094231902973365,9,0.004987531172069825,12,44,False
518516,2022,30,1.2149171244621477,20,0.85785536159601,,0,False
518633,2017,24,2.1242676531288125,17,0.38902743142144636,11,37,False
518633,2018,28,1.9680598258033637,13,0.4763092269326683,,0,False
518633,2019,23,1.2139731082188714,13,0.7531172069825436,18,29,False
518774,2017,18,1.65973506854066,13,0.40399002493765584,13,80,False
518774,2018,28,2.348543336813684,19,0.1396508728179551,,0,False
518774,2021,28,1.251232584949959,12,0.5760598503740648,,0,False
518876,2019,32,2.211600692872036,27,0.19451371571072318,,0,False
518876,2021,27,1.6361299939057534,17,0.6184538653366584,,0,False
518876,2022,33,1.8026896979434908,19,0.20947630922693267,,0,False
518876,2023,30,0.9205337585172941,6,0.9975062344139651,16,31,False
518876,2025,32,2.0774240281324485,17,0.39900249376558605,,0,False
518876,2026,24,1.659741014119359,14,0.34413965087281795,,0,False
519043,2017,31,1.2308055685301138,26,0.71571072319202,,0,False
519076,2017,29,2.597830164511478,6,0.08229426433915212,,0,False
519141,2017,32,2.5586706278529863,11,0.1770573566084788,,0,False
519141,2019,18,1.1518756460632564,8,0.7281795511221946,,0,False
519144,2017,33,1.510076309360092,9,0.30673316708229426,,0,False
519144,2018,33,1.1529630862592408,22,0.8778054862842892,,0,False
519144,2019,32,1.679556592213081,26,0.4937655860349127,,0,False
519242,2017,32,0.9387531980474342,9,0.912718204488778,,0,False
519242,2018,27,2.819318628325155,15,0.04239401496259352,,0,False
519242,2019,25,3.146990266008813,6,0.18204488778054864,,0,False
519242,2023,20,1.0108371847756945,6,0.8877805486284289,11,71,False
519242,2024,29,1.7525519845170354,23,0.3566084788029925,,0,False
519242,2025,20,1.354092685736407,6,0.3341645885286783,15,73,False
519242,2026,23,1.697746742441167,18,0.30174563591022446,,0,False
519455,2017,29,2.1367761136563574,18,0.2817955112219451,,0,False
519455,2018,25,2.350390840760561,11,0.07231920199501247,7,42,False
519455,2019,23,1.0592323251182347,14,0.683291770573566,6,55,False
527048,2017,32,1.966998817820018,14,0.1546134663341646,,0,False
527048,2018,15,0.7753436873793393,5,0.6359102244389028,5,76,False
527048,2019,29,2.2634994342850456,7,0.1396508728179551,,0,False
527048,2021,22,1.5803764918748655,10,0.2543640897755611,,0,False
527048,2022,32,2.1820568150522344,28,0.11471321695760599,,0,False
527048,2023,20,2.0042804727746955,5,0.1970074812967581,,0,False
527048,2024,26,1.0294027030708066,16,0.8977556109725686,11,33,False
527048,2026,21,1.5245750079359466,12,0.6658354114713217,,0,False
527054,2017,32,2.033638023902015,16,0.04987531172069826,,0,False
527054,2018,31,1.8956027731403953,13,0.4613466334164589,,0,False
527054,2019,33,1.6842638339076235,7,0.4488778054862843,,0,False
534947,2017,20,0.7802648489315821,14,0.8528678304239401,,0,False
541640,2017,19,1.6877662311380865,12,0.47880299251870323,8,41,False
542881,2017,15,1.4664107716870063,6,0.6084788029925187,,0,False
542881,2018,32,1.3199571097280065,7,0.57356608478803,,0,False
542881,2021,31,2.1303490170081445,9,0.08977556109725686,,0,False
542881,2022,28,2.0238827126333505,10,0.29177057356608477,,0,False
542881,2023,25,2.4103471747487726,10,0.16957605985037408,,0,False
542881,2024,31,2.4379386442892512,17,0.23690773067331672,,0,False
542881,2025,26,1.7668195491326697,17,0.47880299251870323,,0,False
542882,2017,17,0.8009821573142543,5,0.6783042394014963,12,85,False
543022,2017,25,1.0789520768824608,15,0.7331670822942643,20,34,False
543022,2018,20,2.252469182094052,15,0.06982543640897755,,0,False
543037,2017,33,2.251993313217583,16,0.1745635910224439,,0,False
543037,2018,32,2.3991178245390787,8,0.2743142144638404,,0,False
543037,2019,33,3.302226989924491,24,0.08478802992518704,,0,False
543037,2021,30,3.018252034465529,6,0.07481296758104738,,0,False
543037,2022,33,1.4493819087811144,27,0.6957605985037406,,0,False
543037,2023,33,1.1915761914373513,4,0.9351620947630923,,0,False
543037,2024,17,0.7438954047244588,8,0.9775561097256857,,0,False
543037,2026,16,2.0191498665465333,7,0.24438902743142144,,0,False
543045,2017,20,1.5230454798173776,14,0.7556109725685786,6,71,False
543101,2018,21,1.4111364367451957,8,0.5810473815461347,,0,False
543101,2019,31,1.5072527620895548,7,0.7007481296758105,,0,False
543101,2021,31,0.9083129954349272,20,0.7780548628428927,,0,False
543101,2023,18,1.5454301203033896,12,0.5236907730673317,,0,False
543135,2018,21,1.0295825738878879,5,0.9526184538653366,,0,False
543135,2021,32,2.308620780788391,17,0.11970074812967581,,0,False
543135,2022,20,2.1815053229332895,12,0.27680798004987534,12,37,False
543135,2023,25,1.927969770969585,14,0.19451371571072318,,0,False
543135,2024,29,1.0670626968085983,12,0.9351620947630923,7,26,False
543135,2025,22,1.1796915194323112,17,0.600997506234414,12,31,False
543135,2026,22,1.3670569301851703,14,0.6408977556109726,,0,False
543208,2018,24,2.40461268261478,18,0.0798004987531172,,0,False
543243,2017,27,0.8956109144353829,22,0.9825436408977556,,0,False
543243,2018,23,1.951082220126923,9,0.4513715710723192,,0,False
543243,2019,31,1.514698800694374,13,0.7680798004987531,,0,False
543243,2021,26,1.9560846814762363,17,0.22443890274314215,,0,False
543243,2022,24,1.9876959292061063,6,0.3865336658354115,,0,False
543243,2023,32,2.3478796604494905,8,0.22693266832917705,,0,False
543243,2024,28,1.313332654389984,10,0.5985037406483791,,0,False
543243,2025,32,0.8169591876523504,6,0.9800498753117207,,0,False
543243,2026,24,2.7475226755669553,6,0.1371571072319202,,0,False
543294,2017,24,1.1712000549763377,14,0.6259351620947631,11,50,False
543294,2018,33,1.4265260666007782,17,0.8054862842892768,,0,False
543294,2019,30,1.1603471943772217,12,0.9476309226932669,,0,False
543294,2021,32,1.8052828496174027,17,0.34663341645885287,,0,False
543294,2022,16,2.7881389461694734,11,0.059850374064837904,,0,False
543294,2023,24,1.1782489040247528,7,0.4912718204488778,,0,False
543294,2024,24,1.5130426376654393,8,0.6458852867830424,7,33,False
543294,2025,31,1.691640324024229,26,0.5785536159600998,,0,False
543475,2019,28,0.7526528906233712,8,0.9950124688279302,,0,False
543475,2021,30,1.378092467969677,25,0.713216957605985,,0,False
543475,2022,32,1.1701365734286702,9,0.972568578553616,,0,False
543475,2023,31,1.357865839573067,12,0.8054862842892768,,0,False
543557,2017,14,1.2416357245201242,6,0.314214463840399,8,35,False
543557,2018,19,1.9300276060093071,13,0.30673316708229426,,0,False
543606,2017,28,2.0647046677411014,21,0.11221945137157108,,0,False
543606,2018,32,1.3262868847373441,26,0.8603491271820449,,0,False
543606,2019,30,2.57136881146602,25,0.20199501246882792,,0,False
543606,2021,23,2.7465681680926255,7,0.11471321695760599,,0,False
543606,2022,22,1.4055911663785814,15,0.71571072319202,7,49,False
543699,2017,30,2.4910021571179954,18,0.16708229426433915,,0,False
543699,2018,30,2.124245687062776,21,0.3740648379052369,,0,False
543699,2019,31,1.125301916501265,16,0.773067331670823,,0,False
544150,2024,24,0.959198286431149,6,0.770573566084788,,0,False
544931,2017,28,2.6268735791681554,8,0.30673316708229426,20,27,False
544931,2018,22,0.9873387394648568,4,0.6807980049875312,13,42,False
544931,2019,33,1.8583702816866396,26,0.543640897755611,,0,False
545333,2017,31,1.6375392123982344,10,0.571072319201995,,0,False
545333,2018,27,2.0258874725094436,8,0.3117206982543641,,0,False
545333,2019,34,1.427087518228664,17,0.743142144638404,,0,False
545333,2021,17,2.2794934876931507,10,0.057356608478802994,,0,False
547179,2022,18,2.1844809029904653,13,0.4164588528678304,13,70,False
547179,2023,25,2.046690535237103,20,0.2518703241895262,,0,False
547179,2024,24,1.123929458522,9,0.7780548628428927,,0,False
547179,2025,26,1.3731609820707356,16,0.6084788029925187,18,41,False
547179,2026,25,2.956283655894276,16,0.05486284289276808,,0,False
547888,2017,30,3.20992714912377,9,0.1745635910224439,,0,False
547888,2018,27,1.4928984870120414,10,0.713216957605985,13,32,False
547888,2019,31,1.9699616371081068,15,0.2967581047381546,,0,False
547942,2021,21,1.8260009036882632,6,0.456359102244389,,0,False
547943,2017,24,1.793894013745438,17,0.4164588528678304,13,26,False
547943,2018,15,1.1706930175929326,7,0.4513715710723192,6,105,False
547943,2019,29,2.3069777496035524,8,0.13216957605985039,,0,False
547943,2021,31,2.125989821010041,10,0.22693266832917705,,0,False
548389,2018,21,1.7382350415816168,7,0.19451371571072318,,0,False
548389,2019,15,0.962772916751713,5,0.6907730673316709,6,61,False
548389,2021,19,1.4674744938695978,11,0.46633416458852867,,0,False
548389,2022,24,1.4094780677222616,19,0.38154613466334164,,0,False
554430,2017,17,0.47147514365338733,5,0.7107231920199502,,0,False
554430,2018,29,1.5947092415621986,12,0.7356608478802993,,0,False
554430,2019,31,2.3548400434055146,21,0.3266832917705736,,0,False
554430,2021,32,1.7435360774646163,13,0.5062344139650873,,0,False
554430,2022,26,1.1389168497813524,5,0.6508728179551122,,0,False
554430,2023,32,0.9627901428350414,27,0.9675810473815462,,0,False
554430,2024,32,1.3698009017064023,27,0.6807980049875312,,0,False
554430,2025,24,0.7625820987560521,13,0.9526184538653366,,0,False
554430,2026,22,2.0252016258396113,12,0.39650872817955113,,0,False
570240,2018,17,2.230400168062601,5,0.2942643391521197,,0,False
570632,2017,28,1.2091949799006934,24,0.628428927680798,,0,False
570632,2018,31,1.7510350942625637,21,0.2344139650872818,,0,False
570632,2021,18,2.0823104962237666,6,0.3491271820448878,,0,False
570632,2022,17,2.2863443943673865,12,0.08478802992518704,,0,False
571510,2017,25,2.385054395104629,12,0.02743142144638404,11,48,False
571510,2018,31,1.8451099995330738,11,0.4314214463840399,,0,False
571510,2019,32,2.4276058976622945,23,0.22194513715710723,,0,False
571510,2021,15,1.1865001797303132,5,0.41895261845386533,,0,False
571510,2025,31,1.7304971093970969,12,0.6109725685785536,,0,False
571510,2026,17,3.547950069644799,5,0.02493765586034913,5,53,False
571578,2017,32,2.013902554400587,12,0.2743142144638404,,0,False
571578,2018,33,2.2345301408995213,5,0.10473815461346633,,0,False
571578,2019,33,1.1580310611944937,14,0.8902743142144638,,0,False
571578,2021,31,1.7422955915285716,20,0.4389027431421446,,0,False
571578,2022,31,2.0412977123689675,20,0.42144638403990026,,0,False
571578,2023,32,1.3163109969869167,16,0.8553615960099751,,0,False
571578,2024,32,2.7028537893345597,13,0.04239401496259352,,0,False
571578,2025,30,1.628108149192156,6,0.6184538653366584,,0,False
571578,2026,15,0.9533467390436898,5,0.7356608478802993,,0,False
571666,2017,28,2.0019563596718672,20,0.5037406483790524,,0,False
571666,2018,30,2.3648615974670357,21,0.16209476309226933,,0,False
571666,2019,33,1.3547870704551759,22,0.29925187032418954,,0,False
571760,2018,30,1.8907198242604202,24,0.5037406483790524,,0,False
571760,2019,18,1.226884258503998,11,0.8753117206982544,9,25,False
571760,2021,23,2.4994675566809326,6,0.034912718204488775,,0,False
571760,2023,28,1.7900224234146762,21,0.5660847880299252,,0,False
571760,2024,31,0.8596113812262456,7,0.9975062344139651,,0,False
571760,2025,23,3.2807192952147672,5,0.1172069825436409,,0,False
571800,2022,18,1.317578003135556,5,0.30423940149625933,,0,False
571927,2018,30,2.425072925315574,19,0.14214463840399003,,0,False
571927,2019,30,1.0482610432904902,13,0.912718204488778,,0,False
571927,2021,29,1.5578049098290088,10,0.6259351620947631,,0,False
571927,2023,17,1.3391633677213708,10,0.5785536159600998,10,46,False
571945,2018,32,2.4795915829967177,28,0.12718204488778054,,0,False
571945,2019,32,2.059714315051705,5,0.26184538653366585,,0,False
571945,2022,32,1.4683846369187596,27,0.7256857855361596,,0,False
571945,2023,35,2.2110763133074114,8,0.41895261845386533,,0,False
571945,2024,32,1.1696848353780969,15,0.6109725685785536,,0,False
571945,2025,31,1.556664860533275,19,0.7107231920199502,,0,False
572020,2017,24,1.014202322238039,13,0.8229426433915212,6,29,False
572020,2018,28,1.1176844906479688,7,0.8952618453865336,,0,False
572020,2019,29,2.006582809421147,6,0.513715710723192,7,26,False
572020,2023,19,2.9899761325111096,7,0.00997506234413965,,0,False
572020,2024,21,1.9313833451797109,12,0.2593516209476309,,0,False
572070,2018,16,1.2983585762595466,5,0.5960099750623441,,0,False
572070,2021,22,2.213092597295622,12,0.16209476309226933,,0,False
572140,2017,16,1.1014222419252733,8,0.7880299251870324,5,99,False
572140,2018,24,1.8456026293433212,16,0.2817955112219451,,0,False
572140,2019,15,0.7410044744822885,7,0.6608478802992519,,0,False
572971,2017,23,1.7010691708514694,11,0.4613466334164589,11,56,False
572971,2018,34,1.066497140877406,12,0.7880299251870324,,0,False
572971,2019,19,2.2443826772944138,4,0.3915211970074813,,0,False
572971,2021,30,2.132459992805265,21,0.23940149625935161,,0,False
573185,2017,33,1.9355949156126553,15,0.6982543640897756,,0,False
573185,2018,23,0.8982018082094706,18,0.9201995012468828,,0,False
573186,2017,33,1.1658573041959552,4,0.7655860349127181,,0,False
573186,2018,19,1.2299048301852873,13,0.5286783042394015,7,46,False
573186,2019,32,1.7686167209920096,16,0.26683291770573564,,0,False
573186,2021,33,1.3532232615240771,23,0.827930174563591,,0,False
573186,2022,25,1.2988206993738047,15,0.7331670822942643,9,36,False
573186,2023,25,1.6879217991998299,5,0.1172069825436409,,0,False
573186,2024,29,2.4413649967595252,5,0.1546134663341646,,0,False
579328,2019,32,2.1237475867905626,11,0.3790523690773067,,0,False
579328,2021,29,2.023832692307994,21,0.5037406483790524,,0,False
579328,2022,20,0.6496772890390115,14,0.9501246882793017,,0,False
579328,2023,32,1.9192639786983914,11,0.38403990024937656,,0,False
579328,2024,32,2.337790161580051,14,0.33665835411471323,,0,False
579328,2025,33,2.1865823005379244,25,0.29177057356608477,,0,False
592170,2017,20,1.2123826191895,15,0.7306733167082294,,0,False
592229,2018,21,2.1085640415107467,5,0.2593516209476309,,0,False
592314,2017,28,1.7362597611235489,13,0.8229426433915212,,0,False
592314,2018,31,1.535463113936616,25,0.6583541147132169,,0,False
592314,2019,21,2.2669718269141126,5,0.05236907730673317,11,45,False
592314,2021,24,2.178531836923289,7,0.16708229426433915,,0,False
592332,2017,34,4.4478006599629145,14,0.0024937655860349127,,0,False
592332,2018,31,2.2964123798260636,14,0.22942643391521197,,0,False
592332,2019,17,1.2323626417174427,5,0.47880299251870323,,0,False
592332,2021,33,1.6054091934761017,4,0.685785536159601,,0,False
592332,2022,31,1.4336182687237722,5,0.571072319201995,,0,False
592332,2023,31,1.7072445721157603,13,0.7107231920199502,,0,False
592332,2024,31,1.924497820843817,18,0.6483790523690773,,0,False
592332,2025,32,1.015160562321664,19,0.9650872817955112,,0,False
592332,2026,27,2.055386403967094,5,0.4114713216957606,,0,False
592346,2021,18,1.3667478911673514,11,0.6583541147132169,,0,False
592351,2017,20,1.5109177484833658,13,0.5835411471321695,,0,False
592351,2018,31,3.2170702708672074,23,0.10473815461346633,,0,False
592351,2019,25,1.8037456880716305,14,0.3491271820448878,,0,False
592351,2021,29,2.9429652068698418,12,0.07231920199501247,,0,False
592351,2022,24,1.4415280898752885,18,0.6658354114713217,,0,False
592351,2023,29,2.2189002166465097,6,0.33915211970074816,,0,False
592351,2024,19,2.6800775630668103,8,0.13216957605985039,,0,False
592468,2018,15,2.3131698443245945,9,0.12468827930174564,,0,False
592644,2019,20,1.734104334570106,12,0.36658354114713215,,0,False
592662,2017,28,2.002554355864033,20,0.4089775561097257,20,27,False
592662,2018,24,1.3510719025198346,6,0.5810473815461347,6,59,False
592662,2019,33,1.348825088440735,5,0.6633416458852868,,0,False
592662,2021,32,1.7726160945733282,5,0.6658354114713217,,0,False
592662,2022,32,2.360167904811259,4,0.3491271820448878,,0,False
592662,2025,32,1.9981452587020712,13,0.24189526184538654,,0,False
592662,2026,25,2.5810214143152854,8,0.06483790523690773,,0,False
592716,2019,15,1.2597115852371457,5,0.6882793017456359,,0,False
592716,2022,19,1.3377121081198773,10,0.5685785536159601,,0,False
592717,2018,20,1.3528225185230753,4,0.8329177057356608,15,65,False
592717,2019,27,2.1638020228664665,21,0.39900249376558605,,0,False
592761,2018,16,2.495283664832729,10,0.032418952618453865,,0,False
592761,2019,28,3.6835638566232003,9,0.0199501246882793,12,30,False
592767,2019,21,1.4070033076807391,16,0.655860349127182,9,42,False
592767,2021,23,1.336439053571404,13,0.6758104738154613,,0,False
592767,2022,22,1.2656022718150908,14,0.516209476309227,9,41,False
592767,2023,23,1.571686745996716,10,0.6733167082294265,,0,False
592789,2018,25,2.928839870246612,5,0.04239401496259352,11,49,False
592789,2019,32,1.2126205684244595,17,0.770573566084788,,0,False
592789,2022,24,1.759710626882705,15,0.39900249376558605,,0,False
592789,2023,18,1.435116182652625,5,0.7456359102244389,12,54,False
592791,2017,25,1.5106429112477993,18,0.516209476309227,6,40,False
592791,2018,32,1.9340512789411208,24,0.600997506234414,,0,False
592791,2021,29,2.397644138838973,7,0.12219451371571072,,0,False
592791,2022,32,1.0686948329619255,27,0.8154613466334164,,0,False
592791,2023,29,1.679246391053662,22,0.5660847880299252,,0,False
592791,2024,28,1.28532155568761,8,0.7680798004987531,,0,False
592791,2025,23,0.8431502574216361,9,0.9650872817955112,17,51,False
592791,2026,17,0.5267921165390664,7,0.9551122194513716,,0,False
592826,2017,15,1.702789493111828,9,0.40648379052369077,,0,False
592826,2018,30,2.0579774190567957,17,0.19201995012468828,,0,False
592826,2019,23,1.2155089089584368,13,0.7306733167082294,6,41,False
592826,2021,21,1.0539161573665747,6,0.4937655860349127,,0,False
592836,2017,28,1.6843897145421607,22,0.8154613466334164,9,26,False
592836,2021,29,2.4303872869122616,12,0.3566084788029925,,0,False
592836,2022,29,3.079819499123643,9,0.26184538653366585,,0,False
592836,2023,31,2.0476810731510438,20,0.2967581047381546,,0,False
592836,2024,15,1.6331006802357333,10,0.3167082294264339,10,53,False
592836,2025,21,2.1214845604005443,10,0.19451371571072318,8,39,False
592866,2017,25,1.7458144051311077,15,0.29925187032418954,,0,False
592866,2018,31,2.7695235844661967,25,0.0773067331670823,,0,False
592866,2019,26,1.50998094801156,15,0.6134663341645885,9,34,False
592866,2021,15,1.6554775221639086,10,0.26184538653366585,10,55,False
592866,2023,30,0.8037085499487944,13,0.9351620947630923,,0,False
592866,2025,17,0.7535775889579907,6,0.6982543640897756,,0,False
592879,2019,16,2.6607696950202806,5,0.007481296758104738,,0,False
593334,2019,24,0.8119941788581196,18,0.9102244389027432,12,26,False
593334,2021,18,1.2017848003375775,12,0.5586034912718204,,0,False
593334,2023,19,2.394957713532858,14,0.26932668329177056,,0,False
593372,2017,32,2.0827045828549005,16,0.20698254364089774,,0,False
593372,2018,18,1.926725435907678,5,0.4239401496259352,8,28,False
593372,2021,16,2.1010072802760487,8,0.22942643391521197,,0,False
593423,2019,16,1.9495170484442021,7,0.09226932668329177,,0,False
593423,2021,32,2.245646437044543,17,0.09476309226932668,,0,False
593423,2022,27,2.5244641133161116,10,0.24189526184538654,,0,False
593423,2024,30,3.7795919819242254,25,0.004987531172069825,,0,False
593958,2017,24,1.0803255378939967,5,0.5211970074812967,10,46,False
593958,2018,23,1.3785293352266224,18,0.8104738154613467,,0,False
593958,2019,34,3.0070513217220527,29,0.03740648379052369,,0,False
593958,2021,31,1.7068805365477278,23,0.43640897755610975,,0,False
593958,2022,17,1.6851248463594077,6,0.3865336658354115,8,95,False
593958,2023,26,2.380994791192333,14,0.13466334164588528,11,38,False
593958,2025,29,2.6391654625425667,15,0.23940149625935161,,0,False
593958,2026,27,2.0382722285337556,22,0.18204488778054864,,0,False
594798,2017,31,1.486448767923994,5,0.8703241895261845,,0,False
594798,2018,32,1.9574432577742347,22,0.256857855361596,,0,False
594798,2019,32,1.4866727358221699,5,0.7456359102244389,,0,False
594798,2021,15,1.0817760550369202,4,0.713216957605985,,0,False
594798,2025,30,1.526386656195045,12,0.6508728179551122,,0,False
594798,2026,25,1.2738377547769848,5,0.7980049875311721,,0,False
594835,2018,29,1.4754552225457989,7,0.57356608478803,,0,False
594835,2019,34,1.4726113349795114,28,0.683291770573566,,0,False
594835,2021,25,1.2581459017681635,16,0.6633416458852868,5,35,False
594835,2022,32,1.1260807491878868,19,0.9301745635910225,,0,False
594902,2017,15,2.9085738064043674,6,0.12219451371571072,7,46,False
594902,2024,29,2.373366455833993,16,0.0798004987531172,,0,False
595191,2017,24,1.1958307428682957,14,0.8054862842892768,,0,False
595881,2019,22,0.9798113893718365,13,0.7556109725685786,,0,False
596001,2017,16,1.069453246263279,10,0.7605985037406484,6,38,False
596001,2018,30,0.77504627974272,20,0.9850374064837906,,0,False
596001,2019,31,1.0496036626086651,9,0.8354114713216958,,0,False
596001,2022,17,1.2143271934558157,5,0.5960099750623441,7,45,False
596043,2018,17,1.3695824786100244,8,0.3790523690773067,,0,False
596057,2017,18,2.031472264016808,13,0.18453865336658354,,0,False
596057,2019,29,1.6621251553766967,15,0.33665835411471323,,0,False
596133,2018,25,1.4830041507811973,19,0.47381546134663344,,0,False
596133,2023,25,2.3221611965471682,18,0.4239401496259352,,0,False
596295,2021,23,1.2386654291417474,13,0.743142144638404,15,32,False
596295,2022,17,1.757068055260171,5,0.2793017456359102,,0,False
596295,2023,27,1.8355504305204342,22,0.3765586034912718,,0,False
596295,2024,30,0.7524726443614548,17,0.9600997506234414,,0,False
601713,2017,26,1.1810107582679426,6,0.8129675810473815,,0,False
601713,2018,32,2.1608416088533584,25,0.3690773067331671,,0,False
601713,2021,30,1.1028485048495955,17,0.8653366583541147,,0,False
601713,2022,33,1.3067170928192646,14,0.773067331670823,,0,False
601713,2023,16,2.426861176996697,8,0.02743142144638404,8,76,False
601713,2024,26,1.417275347330536,19,0.827930174563591,,0,False
601713,2025,31,1.3178875166837258,19,0.6882793017456359,,0,False
605135,2019,25,2.5784581450024837,6,0.16209476309226933,,0,False
605135,2021,27,0.8585525673568867,5,0.9476309226932669,,0,False
605135,2022,30,2.731452673499997,18,0.19201995012468828,,0,False
605135,2023,33,1.471655041444103,5,0.6982543640897756,,0,False
605135,2024,31,0.9048095639183369,22,0.9276807980049875,,0,False
605135,2025,31,1.729766537945145,5,0.5785536159600998,,0,False
605156,2019,18,1.65797186466497,5,0.4937655860349127,6,74,False
605164,2017,28,3.5739916400147593,21,0.04239401496259352,,0,False
605164,2018,31,2.0827094451966985,11,0.24438902743142144,,0,False
605164,2019,30,1.0206705386647665,15,0.8503740648379052,,0,False
605164,2021,19,2.608217251888041,6,0.014962593516209476,,0,False
605164,2022,29,2.6909138404214192,19,0.12967581047381546,,0,False
605182,2017,21,0.8005733820499148,14,0.8603491271820449,,0,False
605182,2018,32,2.879438546472073,13,0.06982543640897755,,0,False
605182,2019,21,2.228625550736649,7,0.12967581047381546,,0,False
605182,2022,22,2.9176415741738317,11,0.004987531172069825,,0,False
605182,2023,24,1.175009941212654,5,0.9501246882793017,12,45,False
605194,2017,24,1.413901396405956,15,0.7605985037406484,14,27,False
605200,2017,33,1.6897477143402209,7,0.5835411471321695,,0,False
605200,2019,31,0.8478988584870956,9,0.9576059850374065,,0,False
605200,2021,32,2.3281701083856916,20,0.23940149625935161,,0,False
605200,2022,27,1.3112806768860212,13,0.685785536159601,15,37,False
605200,2023,18,1.0618596897146644,9,0.6608478802992519,12,39,False
605242,2017,25,2.488673841085574,7,0.09476309226932668,,0,False
605242,2018,24,1.8625879284063875,4,0.3316708229426434,,0,False
605254,2017,18,1.4638789539385895,7,0.3117206982543641,,0,False
605276,2018,19,2.1939924096246406,12,0.0399002493765586,9,35,False
605280,2025,31,3.5587518865551035,5,0.004987531172069825,,0,False
605288,2019,18,1.6028570838218967,12,0.38403990024937656,,0,False
605288,2021,26,1.6645353235544087,10,0.47880299251870323,,0,False
605288,2022,21,2.685550404625289,13,0.03740648379052369,15,55,False
605288,2023,21,2.289586529875577,10,0.02743142144638404,,0,False
605288,2025,21,1.183555873843455,15,0.8653366583541147,,0,False
605288,2026,16,3.0678064185773133,9,0.0024937655860349127,,0,False
605347,2019,18,1.7653993098870953,13,0.36159600997506236,10,75,False
605347,2021,25,2.0896834331642467,15,0.24189526184538654,,0,False
605397,2017,15,1.1799047425425784,5,0.34663341645885287,,0,False
605397,2018,19,2.0201662471737922,12,0.32169576059850374,,0,False
605397,2019,31,2.0780155322592253,14,0.30174563591022446,,0,False
605397,2021,31,3.404920009826342,12,0.02743142144638404,,0,False
605397,2022,30,1.1762341522995168,23,0.8827930174563591,,0,False
605397,2023,17,1.870200777385489,12,0.29925187032418954,,0,False
605397,2024,19,2.807723811398093,7,0.12718204488778054,10,78,False
605400,2017,27,2.019994110488057,23,0.14962593516209477,,0,False
605400,2018,33,2.473849240437775,24,0.22693266832917705,,0,False
605400,2019,34,1.3405116719670302,7,0.6159600997506235,,0,False
605400,2021,32,1.7588647554117305,15,0.516209476309227,,0,False
605400,2022,32,1.244922190468889,26,0.5910224438902744,,0,False
605400,2023,32,2.5452060189321126,9,0.10473815461346633,,0,False
605400,2024,33,2.077729529793592,27,0.1596009975062344,,0,False
605400,2025,17,0.8151251641333825,7,0.8678304239401496,9,95,False
605400,2026,27,1.8226090673137654,22,0.20448877805486285,,0,False
605446,2018,19,1.5316938449344213,11,0.36159600997506236,,0,False
605446,2019,16,1.2784477093890347,5,0.6109725685785536,8,66,False
605452,2021,19,1.6090775144270484,8,0.1970074812967581,,0,False
605483,2017,24,2.086791309542713,16,0.47381546134663344,8,46,False
605483,2018,31,3.080664190239056,21,0.13466334164588528,,0,False
605483,2019,23,1.702178577049377,9,0.7506234413965087,,0,False
605483,2021,27,3.1856044972640984,20,0.08728179551122195,,0,False
605483,2022,24,2.4196152195855376,7,0.09975062344139651,,0,False
605483,2023,32,2.9650744064140744,10,0.057356608478802994,,0,False
605483,2024,20,3.4814553713238423,9,0.032418952618453865,6,37,False
605488,2022,25,0.7403694824244116,19,0.8703241895261845,,0,False
605488,2025,30,1.12085317350216,17,0.7855361596009975,,0,False
605488,2026,24,3.0224677332905796,17,0.00997506234413965,,0,False
605498,2018,29,2.1677117485801882,16,0.06234413965087282,,0,False
605507,2022,22,1.5077070201548202,17,0.3640897755610973,,0,False
605513,2019,30,1.8905561355858918,25,0.4463840399002494,,0,False
605540,2019,22,0.5582678192530951,16,0.9950124688279302,,0,False
605540,2021,30,1.284840235950227,12,0.7680798004987531,,0,False
605540,2022,27,2.619909543679012,22,0.28428927680798005,9,32,False
606131,2017,29,2.6772696780413843,6,0.0399002493765586,,0,False
606160,2017,18,1.5052355958551753,13,0.12219451371571072,,0,False
606167,2017,21,0.6057401939776447,7,0.9551122194513716,,0,False
607067,2023,22,1.8510201410722043,16,0.5511221945137157,,0,False
607067,2024,27,1.6794228900453236,13,0.5511221945137157,,0,False
607067,2025,27,1.6567333751950757,22,0.5985037406483791,,0,False
607067,2026,19,0.8412808106781664,13,0.827930174563591,,0,False
607074,2018,20,2.042506661461473,13,0.1396508728179551,,0,False
607074,2021,24,1.5436252835551307,16,0.6708229426433915,,0,False
607074,2022,31,2.799116473931224,26,0.2119700748129676,,0,False
607074,2024,32,2.521102782344874,16,0.10972568578553615,,0,False
607074,2025,33,3.0416848969456187,13,0.014962593516209476,,0,False
