pitcher,player_name,pitches,plv,plv_std,plv_raw,swing_pct,whiff_pct,cs_pct,xwoba_model,contact_pct,plv_pctile,primary_position,pitcher_role,avg_pitches_per_game,rolling_plv_30d,plv_blended,est_k_per_ip,est_bb_per_ip,est_h_per_ip,est_er_per_ip,est_hb_per_ip,fp_per_ip,fp_per_start,fp_per_app,sv_upside,hd_upside,est_sv_per_162,est_hd_per_162,sv_hd_fp_per_162,pl_plv,pl_pla,signal,profile_flag,sample_tier
703615,Jose Cabrera,279,4.882,1.531,-0.06,0.453,0.372,0.468,0.327,0.628,22.4,P,SP,69.75,4.882,4.882,0.7996928107879202,0.3833900247368805,0.8474446124103118,0.4899200003313825,0.033,1.856,10.21,,,,0,0,0.0,,,Pass,,Okay
703725,Luis Gastelum,101,4.907,1.449,-0.059,0.475,0.317,0.484,0.333,0.683,26.7,P,RP,16.833333333333332,4.977,4.928,0.797752235421956,0.3478497748691531,0.8952574924199119,0.485603009044262,0.033,1.8504,,1.85,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Too Small,,Small
670912,Johan Oviedo,156,4.981,1.371,-0.056,0.445,0.339,0.461,0.333,0.661,39.0,P,SP,78.0,4.838,4.9381,0.8138131893405005,0.3927588090007553,0.8708492771512029,0.4833976163899218,0.033,1.8504,10.18,,,,0,0,0.0,,,Pass,,Small
605488,Jeffrey Springs,1706,4.935,1.424,-0.058,0.489,0.329,0.48,0.342,0.671,31.1,P,SP,85.3,4.937,4.935599999999999,0.8076341230354509,0.3551862714650823,0.8889083447146702,0.4925345626063019,0.033,1.8455,10.15,,,,0,0,0.0,5.098798419480013,2.873861172773993,Pass,,Strong
664199,Taylor Clarke,631,4.864,1.536,-0.061,0.506,0.35,0.472,0.312,0.65,20.0,P,RP,14.340909090909092,4.854,4.861,0.777786120409147,0.3771399565530687,0.8621402782040244,0.480187041964237,0.033,1.8451,,1.85,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.943492804634619,3.4382365787608418,Pass,,Strong
596001,Jakob Junis,531,4.868,1.652,-0.06,0.491,0.278,0.554,0.336,0.722,20.8,P,RP,16.59375,4.865,4.8671,0.7462218199569688,0.2136154509692271,0.9520129816725929,0.5017645573313085,0.033,1.8441,,1.84,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Strong
678394,Brayan Bello,1102,4.798,1.62,-0.063,0.475,0.324,0.49,0.322,0.676,10.6,P,SP,84.76923076923077,5.078,4.882,0.7764689656909087,0.3396502854274428,0.890901900096487,0.4851471909172138,0.033,1.8426,10.13,,,,0,0,0.0,4.814688073549475,3.856579729200984,Pass,,Strong
650644,Aaron Civale,1312,4.91,1.462,-0.059,0.485,0.278,0.522,0.337,0.722,27.0,P,SP,82.0,4.929,4.9157,0.772286296284229,0.273296560052169,0.9404272143899186,0.4921070317883081,0.033,1.8413,10.13,,,,0,0,0.0,5.009421825473147,3.158374913973007,Pass,,Strong
672456,Keider Montero,1433,4.864,1.484,-0.061,0.484,0.273,0.542,0.342,0.727,19.8,P,SP,68.23809523809524,4.988,4.9012,0.7620907073428941,0.2347087735139601,0.9532591711098336,0.500045998973559,0.033,1.841,10.13,,,,0,0,0.0,5.034689832005364,3.000103719126612,Pass,,Strong
692230,Carlos Rodriguez,182,4.745,1.531,-0.065,0.463,0.38,0.456,0.325,0.62,6.7,P,RP,45.5,5.175,4.874,0.7992730028592722,0.4078966783375937,0.8398852951093697,0.4897577222325192,0.033,1.839,,1.84,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Small
656288,Griffin Canning,1049,4.887,1.586,-0.06,0.457,0.36,0.466,0.326,0.64,23.7,P,SP,74.92857142857143,4.871,4.882199999999999,0.7939941107331208,0.3873501493246677,0.8584661253640565,0.4889217673068787,0.033,1.8373,10.11,,,,0,0,0.0,,,Pass,,Strong
677944,Slade Cecconi,1666,4.881,1.508,-0.06,0.459,0.298,0.515,0.34,0.702,22.3,P,SP,83.3,4.958,4.9041,0.7757417476796663,0.2881542400996508,0.9260479659080982,0.4975036436536751,0.033,1.8335,10.08,,,,0,0,0.0,4.826160018206068,3.9589174830736535,Pass,,Strong
687911,Bryan King,716,4.904,1.55,-0.059,0.519,0.288,0.521,0.342,0.712,26.3,P,RP,17.047619047619047,4.923,4.9097,0.773906760762494,0.2757711905038176,0.9362048669896628,0.4981899754525797,0.033,1.8326,,1.83,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.98021608670426,3.2444748147963987,Pass,,Strong
623211,Huascar Brazobán,722,4.902,1.45,-0.059,0.483,0.307,0.485,0.303,0.693,25.9,P,RP,18.05,4.766,4.8612,0.7570886870625282,0.3512775316116936,0.8972529386612913,0.4715523138770632,0.033,1.8325,,1.83,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,5.094039646062247,2.717682531540082,Pass,,Strong
702474,Mike Paredes,502,4.851,1.519,-0.061,0.484,0.33,0.503,0.335,0.67,17.2,P,SP,62.75,4.929,4.8744,0.7752960199887927,0.3144202591140161,0.8977225425037363,0.4992159987775162,0.033,1.8317,10.07,,,,0,0,0.0,,,Pass,,Strong
663372,Ryan Feltner,1072,4.846,1.598,-0.061,0.465,0.35,0.5,0.331,0.65,16.7,P,SP,76.57142857142857,4.851,4.8475,0.770545988096019,0.3225657335188003,0.8814206261807782,0.5012715198008095,0.033,1.831,10.07,,,,0,0,0.0,4.779293416237348,3.993684793178572,Pass,,Strong
663567,Peter Lambert,1529,4.901,1.456,-0.059,0.5,0.325,0.49,0.338,0.675,25.5,P,SP,95.5625,4.914,4.9049,0.78923420542455,0.3377936279171829,0.8973890805105027,0.4954198353213273,0.033,1.8302,10.07,,,,0,0,0.0,4.942538910558514,3.527241350684198,Pass,,Strong
665152,Dean Kremer,429,4.87,1.45,-0.06,0.478,0.345,0.484,0.334,0.655,21.1,P,SP,85.8,4.912,4.8826,0.7869511815792126,0.3515306591908038,0.879911707189788,0.4964709200862083,0.033,1.8296,10.06,,,,0,0,0.0,,,Pass,,Strong
676440,Tanner Bibee,1821,4.853,1.58,-0.061,0.476,0.3,0.515,0.335,0.7,17.6,P,SP,86.71428571428571,4.962,4.8857,0.7668413757022976,0.2896460522476325,0.924599534866571,0.4967485792731554,0.033,1.8261,10.04,,,,0,0,0.0,4.91687949795326,3.5582648551263736,Pass,,Strong
677958,Kumar Rocker,1523,4.859,1.678,-0.061,0.47,0.358,0.468,0.325,0.642,19.0,P,SP,84.61111111111111,4.894,4.8695,0.7862153630854332,0.3844034840765419,0.8628625192503739,0.4907403229200963,0.033,1.8245,10.03,,,,0,0,0.0,4.853647442636352,3.795471610244306,Pass,,Strong
676106,Emerson Hancock,1532,4.866,1.481,-0.06,0.484,0.296,0.527,0.328,0.704,20.3,P,SP,85.11111111111111,4.831,4.855499999999999,0.7487096111400307,0.2682365303889249,0.9304529292991464,0.4966609884855045,0.033,1.8237,10.03,,,,0,0,0.0,5.020222354903661,3.026299709847237,Pass,,Strong
690928,Hunter Dobbins,398,4.921,1.558,-0.058,0.478,0.342,0.506,0.325,0.658,28.9,P,SP,79.6,4.615,4.8292,0.7568609456664994,0.3121204181804,0.8890349596372414,0.4995400579666212,0.033,1.8236,10.03,,,,0,0,0.0,,,Pass,,Okay
657044,Ryan Thompson,560,4.867,1.482,-0.06,0.495,0.298,0.502,0.312,0.702,20.7,P,RP,13.658536585365852,4.83,4.8559,0.749891793791314,0.317908348905326,0.915035350854236,0.4813006560768246,0.033,1.8213,,1.82,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.966691657166079,3.323117263383065,Pass,,Strong
608566,Germán Márquez,805,4.851,1.601,-0.061,0.461,0.331,0.498,0.337,0.669,17.4,P,SP,80.5,4.938,4.8771,0.7772278765576063,0.3241422017397035,0.8977068322840269,0.5005355621306373,0.033,1.8213,10.02,,,,0,0,0.0,4.803587897547619,3.956877138982068,Pass,,Strong
680573,Simeon Woods Richardson,1092,4.937,1.517,-0.058,0.456,0.355,0.49,0.341,0.645,31.7,P,SP,68.25,4.715,4.8704,0.7852465482544116,0.3405907756946487,0.8789400542607274,0.5058167929079206,0.033,1.8211,10.02,,,,0,0,0.0,4.981361819213879,3.2924845769776327,Pass,,Strong
607536,Kyle Freeland,1514,4.857,1.642,-0.061,0.508,0.313,0.517,0.347,0.687,18.2,P,SP,84.11111111111111,4.964,4.8891,0.7749546078134518,0.2853940513700228,0.9208310538710168,0.5074609124587685,0.033,1.8208,10.01,,,,0,0,0.0,5.025805016713375,3.198205389160462,Pass,,Strong
694477,Chad Patrick,1268,4.828,1.595,-0.062,0.463,0.313,0.507,0.335,0.687,14.3,P,RP,40.903225806451616,4.998,4.879,0.7695379162310375,0.3060946262025776,0.9134136513903476,0.4982115625191039,0.033,1.8206,,1.82,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.664669831687211,4.5716987715750665,Pass,,Strong
676664,Jp Sears,324,4.912,1.429,-0.059,0.453,0.309,0.495,0.34,0.691,27.3,P,SP,81.0,4.912,4.912,0.7853006970161543,0.3272771331692009,0.913115586003394,0.4957786335577062,0.033,1.8204,10.01,,,,0,0,0.0,,,Pass,,Okay
700669,Gordon Graceffo,673,4.89,1.66,-0.06,0.481,0.35,0.479,0.335,0.65,23.9,P,RP,16.825,4.855,4.8795,0.7877077832086186,0.361722846950094,0.8765762997535125,0.4981023846649286,0.033,1.8202,,1.82,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.866370150817934,3.868855624683884,Pass,,Strong
686753,Drey Jameson,224,4.864,1.466,-0.061,0.493,0.334,0.511,0.329,0.666,19.7,P,RP,22.4,4.771,4.8361,0.7566908168881518,0.3016201387818527,0.8985417473466482,0.5018516511103379,0.033,1.8198,,1.82,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Okay
669330,Tyler Wells,738,4.816,1.411,-0.062,0.547,0.297,0.539,0.338,0.703,12.4,P,RP,19.42105263157895,4.937,4.8523,0.7474772617349588,0.2446379363565487,0.9386104019082168,0.5069053455805634,0.033,1.8174,,1.82,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,5.071019391788711,2.885860177045662,Pass,,Strong
666711,Joel Peguero,169,4.916,1.548,-0.059,0.549,0.296,0.518,0.324,0.704,28.1,P,RP,15.363636363636363,4.713,4.8551,0.7484950887011237,0.2861624908052913,0.9272223772200796,0.4929300832375097,0.033,1.8163,,1.82,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Small
694297,Brandon Pfaadt,929,4.885,1.529,-0.06,0.5,0.336,0.495,0.328,0.664,23.6,P,SP,54.64705882352941,4.769,4.8502,0.7652203930720165,0.3322876761444876,0.8921212228128814,0.4978182737397619,0.033,1.8122,9.97,,,,0,0,0.0,4.95594144770205,3.4111798522273498,Pass,,Strong
681347,Mike Burrows,1643,4.92,1.461,-0.059,0.492,0.321,0.484,0.332,0.679,28.6,P,SP,86.47368421052632,4.816,4.8888,0.7786643568337728,0.3510279833583318,0.9004726351435834,0.4932079909287678,0.033,1.8077,9.94,,,,0,0,0.0,4.971112692599967,3.3891848223470937,Pass,,Strong
669371,Cole Henry,304,4.915,1.615,-0.059,0.45,0.335,0.455,0.331,0.665,28.0,P,RP,25.33333333333333,4.907,4.912599999999999,0.7982020634353968,0.4067552858653298,0.879667618336833,0.4870565631871923,0.033,1.8047,,1.8,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Okay
686613,Hunter Brown,723,4.935,1.546,-0.058,0.477,0.312,0.469,0.332,0.688,30.9,P,SP,90.375,4.882,4.919099999999999,0.7905599606253252,0.3783939074481544,0.9016593094155538,0.4865918129657477,0.033,1.8043,9.92,,,,0,0,0.0,5.025251051470354,3.16810831798587,Pass,,Strong
663362,Matt Waldron,530,4.854,1.517,-0.061,0.461,0.267,0.537,0.35,0.733,17.7,P,SP,58.888888888888886,5.021,4.9041,0.7607430143878464,0.2444145007902129,0.9651365592013256,0.5070492624820124,0.033,1.8041,9.92,,,,0,0,0.0,4.851434501958756,3.812250237314706,Pass,,Strong
640455,Sean Manaea,1435,4.934,1.495,-0.058,0.477,0.292,0.499,0.332,0.708,30.6,P,SP,68.33333333333333,4.803,4.894699999999999,0.7677974897282138,0.3207270810208493,0.9277373608737592,0.4919196922494999,0.033,1.8025,9.91,,,,0,0,0.0,4.966786752519666,3.4310337963505813,Pass,,Strong
669467,Andre Pallante,1647,4.808,1.626,-0.063,0.494,0.318,0.505,0.328,0.682,11.7,P,SP,91.5,4.931,4.8449,0.7536690288451127,0.3128356832183958,0.9113342705203452,0.4989755589940196,0.033,1.7985,9.89,,,,0,0,0.0,4.78020753675038,4.045154877582807,Pass,,Strong
700842,Eduardo Rivera,186,4.914,1.468,-0.059,0.474,0.337,0.486,0.341,0.663,27.6,P,RP,46.5,4.799,4.879499999999999,0.7814179918281771,0.3478056571698183,0.8944734104969513,0.5038297559619312,0.033,1.7985,,1.8,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Small
472610,Luis García,265,4.807,1.703,-0.063,0.458,0.369,0.473,0.32,0.631,11.5,P,RP,17.666666666666668,4.847,4.819,0.7644540363414275,0.3785570099657206,0.8606873753707812,0.4969944767776277,0.033,1.7982,,1.8,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Okay
669387,Carmen Mlodzinski,1413,4.885,1.64,-0.06,0.487,0.309,0.503,0.334,0.691,23.4,P,SP,67.28571428571429,4.836,4.8703,0.7629367327600488,0.3147526737774251,0.9187722106256252,0.4991566952989195,0.033,1.7981,9.89,,,,0,0,0.0,4.974311354204015,3.358149476064976,Pass,,Strong
641312,Shaun Anderson,337,4.836,1.531,-0.062,0.462,0.325,0.507,0.33,0.675,15.6,P,RP,33.7,4.836,4.836,0.7522827153227356,0.3095809263310132,0.9083298506017756,0.5028280485640066,0.033,1.7957,,1.8,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.833217120710829,3.823824892309253,Pass,,Okay
608379,Michael Wacha,1866,4.885,1.39,-0.06,0.495,0.287,0.512,0.338,0.713,23.3,P,SP,93.3,4.894,4.8877,0.761624196516394,0.2954484086591191,0.939486003051831,0.4991755535049558,0.033,1.7953,9.87,,,,0,0,0.0,5.009308848403192,3.276419030442729,Pass,,Strong
702273,Noah Schultz,905,4.882,1.558,-0.06,0.478,0.292,0.5,0.33,0.708,22.6,P,SP,82.27272727272727,4.884,4.8826,0.7613081859512625,0.3197199396930308,0.9291629409805976,0.4926526725548734,0.033,1.7941,9.87,,,,0,0,0.0,4.886605997268779,3.817584175253014,Pass,,Strong
608331,Max Fried,828,4.905,1.504,-0.059,0.479,0.308,0.493,0.325,0.692,26.5,P,SP,92.0,4.769,4.8642,0.7591814354605222,0.3351289416212881,0.9138243968578256,0.4918976081743539,0.033,1.7934,9.86,,,,0,0,0.0,4.999603366622934,3.2004930387255186,Pass,,Strong
656222,Jalen Beeks,432,4.79,1.482,-0.063,0.477,0.327,0.516,0.345,0.673,10.2,P,RP,13.935483870967742,4.985,4.8485,0.7599542017509698,0.2906739372738545,0.9156492436001072,0.5144170304521313,0.033,1.7918,,1.79,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.905537626971096,3.566214138500773,Pass,,Strong
702021,Will Dion,205,4.952,1.454,-0.057,0.517,0.292,0.533,0.338,0.708,34.0,P,RP,29.285714285714285,4.602,4.847,0.7422156888884959,0.2569966629282298,0.9449254874688104,0.5080626308348211,0.033,1.7912,,1.79,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Okay
701519,Travis Adams,440,4.829,1.558,-0.062,0.459,0.366,0.46,0.332,0.634,14.6,P,RP,24.444444444444443,4.935,4.860799999999999,0.7854201408886964,0.4010142115258329,0.8629807987352478,0.4993219507625818,0.033,1.7898,,1.79,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Strong
669212,Eli Morgan,346,4.924,1.407,-0.058,0.459,0.352,0.445,0.327,0.648,29.3,P,RP,20.352941176470587,4.802,4.8874,0.7929122615894165,0.4286801195801953,0.8659077467960892,0.4887408795062898,0.033,1.7878,,1.79,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Okay
695076,Rhett Lowder,1298,4.815,1.632,-0.062,0.486,0.312,0.518,0.333,0.688,12.2,P,SP,72.11111111111111,4.877,4.833600000000001,0.7447057893088501,0.2879056408695093,0.9243406689588034,0.5062157879125488,0.033,1.787,9.83,,,,0,0,0.0,5.046939101092735,2.99888069541859,Pass,,Strong
489446,Kirby Yates,356,4.957,1.477,-0.057,0.498,0.314,0.475,0.345,0.686,35.4,P,RP,14.24,4.837,4.920999999999999,0.7925466024225116,0.366310841816861,0.9100209813258032,0.4985862415967202,0.033,1.786,,1.79,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Okay
675989,Cody Bolton,391,4.931,1.499,-0.058,0.462,0.301,0.5,0.331,0.699,30.2,P,RP,48.875,4.721,4.867999999999999,0.7578325878868286,0.3209036602017554,0.924797572301217,0.4967952277796245,0.033,1.7855,,1.79,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Okay
684974,Craig Yoho,217,4.881,1.428,-0.06,0.438,0.299,0.494,0.326,0.701,22.1,P,RP,19.727272727272727,4.84,4.8687000000000005,0.7572403419425418,0.3327759262903992,0.922437043115196,0.4918695693696103,0.033,1.7853,,1.79,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Okay
663947,Tyler Holton,707,4.884,1.505,-0.06,0.487,0.317,0.504,0.328,0.683,22.8,P,RP,16.833333333333332,4.728,4.8372,0.7490556417899559,0.3154481441402379,0.9142940342553134,0.5006568979483185,0.033,1.785,,1.78,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.885583721499303,3.731889147330676,Pass,,Strong
656605,Mitch Keller,1732,4.874,1.575,-0.06,0.494,0.307,0.503,0.337,0.693,21.5,P,SP,86.6,4.847,4.8659,0.759609325719691,0.3151094114649859,0.9243804369644266,0.5029811460641629,0.033,1.7812,9.8,,,,0,0,0.0,4.944930038472436,3.497742327999672,Pass,,Strong
701719,Tyler Samaniego,321,4.856,1.607,-0.061,0.464,0.323,0.495,0.324,0.677,18.0,P,RP,15.285714285714286,4.777,4.8323,0.7493307225504656,0.3337389499188828,0.9062604801547616,0.4979085933879009,0.033,1.7805,,1.78,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Okay
663738,Daniel Lynch,637,4.931,1.429,-0.058,0.487,0.332,0.468,0.322,0.668,29.9,P,RP,15.166666666666666,4.678,4.8551,0.7659129725238822,0.385570989235832,0.8898385607170701,0.4910209594718422,0.033,1.7755,,1.78,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,5.034934260053062,3.169337356726042,Pass,,Strong
594580,Sam Moll,758,4.867,1.589,-0.06,0.431,0.327,0.454,0.306,0.673,20.5,P,RP,16.127659574468087,4.789,4.8436,0.7573263018743527,0.4143377513888722,0.8844068949591545,0.4782590599925334,0.033,1.7691,,1.77,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.767937749841958,4.149236362778969,Pass,,Strong
668674,Lucas Erceg,704,4.827,1.582,-0.062,0.512,0.325,0.478,0.326,0.675,14.1,P,RP,17.6,4.902,4.8495,0.7595228476358631,0.3661433193338924,0.9015473741164428,0.4960619989699398,0.033,1.7667,,1.77,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.94532574523205,3.482123872613861,Pass,,Strong
702070,Noah Cameron,1656,4.846,1.527,-0.061,0.504,0.322,0.499,0.341,0.678,16.9,P,SP,92.0,4.864,4.8514,0.7590903389021104,0.3242377041734368,0.9165361835640878,0.5099655513665801,0.033,1.7654,9.71,,,,0,0,0.0,4.998806059804726,3.204891402078469,Pass,,Strong
608723,Austin Voth,214,4.876,1.453,-0.06,0.423,0.321,0.456,0.329,0.679,21.6,P,SP,71.33333333333333,4.93,4.8922,0.7804877975644864,0.4064210815390465,0.8971042448034785,0.489601895871875,0.033,1.7648,9.71,,,,0,0,0.0,,,Pass,,Okay
669372,J. T. Ginn,1765,4.818,1.636,-0.062,0.46,0.342,0.455,0.315,0.658,12.8,P,SP,76.73913043478261,4.893,4.8405,0.762921204565636,0.4126009193364974,0.8778155096412241,0.4875270196339233,0.033,1.7645,9.7,,,,0,0,0.0,4.7577423531461305,4.146835043931447,Pass,,Strong
593958,Eduardo Rodríguez,1787,4.836,1.478,-0.062,0.504,0.312,0.481,0.336,0.688,16.1,P,SP,94.05263157894736,4.975,4.8777,0.7683568881984005,0.3578924451577835,0.9155711881264148,0.4994499868227933,0.033,1.763,9.7,,,,0,0,0.0,5.003914140121634,3.212772079519384,Pass,,Strong
571578,Patrick Corbin,1364,4.857,1.537,-0.061,0.47,0.352,0.447,0.329,0.648,18.4,P,SP,75.77777777777777,4.897,4.869,0.7830442293996719,0.4261955917909557,0.8722759576526411,0.4946677483056065,0.033,1.7622,9.69,,,,0,0,0.0,5.006537439224161,3.205592164929092,Pass,,Strong
695684,Elmer Rodriguez,318,4.871,1.61,-0.06,0.385,0.34,0.443,0.311,0.66,21.3,P,SP,79.5,4.8,4.8497,0.7668875604481331,0.4357130528858363,0.8741161317834127,0.4816998995857638,0.033,1.7607,9.68,,,,0,0,0.0,,,Pass,,Okay
607625,Seth Lugo,1871,4.829,1.579,-0.062,0.47,0.262,0.548,0.34,0.738,14.5,P,SP,89.0952380952381,4.85,4.835299999999999,0.7214260043648194,0.2281227113409909,0.9793461476859544,0.5125265163881894,0.033,1.7559,9.66,,,,0,0,0.0,5.0589482327683895,2.857771180044847,Pass,,Strong
664129,Geoff Hartlieb,136,4.836,1.465,-0.062,0.479,0.323,0.494,0.335,0.677,16.3,P,RP,27.2,4.838,4.836600000000001,0.7516368387687214,0.33537848987465,0.9143267891563636,0.5074698445531647,0.033,1.754,,1.75,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Too Small,,Small
621097,Jacob Waguespack,189,4.818,1.471,-0.062,0.48,0.339,0.481,0.337,0.661,13.0,P,RP,18.9,4.894,4.8408,0.7616306060762532,0.3608841771284644,0.8990455137261142,0.5084618743437603,0.033,1.7518,,1.75,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Small
675848,Juan Mejia,807,4.899,1.532,-0.059,0.465,0.326,0.474,0.324,0.674,25.0,P,RP,20.175,4.691,4.8366,0.7530883290872843,0.3751418892468663,0.9021852305928648,0.4969696638419938,0.033,1.7488,,1.75,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.839044736626961,3.982384142403381,Pass,,Strong
694397,Marco Raya,100,4.861,1.75,-0.061,0.444,0.37,0.435,0.332,0.63,19.2,P,RP,33.333333333333336,4.861,4.861,0.7874627225329017,0.4507022453916688,0.8589610881717595,0.4992782796209116,0.033,1.7462,,1.75,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Too Small,,Small
676962,Ben Brown,997,4.966,1.661,-0.057,0.496,0.317,0.501,0.337,0.683,36.9,P,RP,49.85,4.514,4.8304,0.7454087603285287,0.3219639759268464,0.9235303892338071,0.5107327737106053,0.033,1.7454,,1.75,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.98191790302013,3.323878101863847,Pass,,Strong
687473,Ryan Gusto,485,4.83,1.557,-0.062,0.499,0.3,0.525,0.342,0.7,14.8,P,RP,48.5,4.806,4.8228,0.7331077221840947,0.274864079958701,0.9465049716695816,0.5171650865082379,0.033,1.7444,,1.74,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Strong
702752,Jonathan Pintaro,198,4.782,1.51,-0.064,0.484,0.343,0.476,0.318,0.657,9.8,P,RP,39.6,4.831,4.7967,0.7399148276114538,0.3744005115218443,0.8905153278968223,0.4999546853081764,0.033,1.7421,,1.74,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Small
621112,Paul Blackburn,726,4.773,1.613,-0.064,0.456,0.329,0.491,0.327,0.671,8.8,P,RP,21.352941176470587,4.891,4.8084,0.7394159874628694,0.3436293640507588,0.908914414552537,0.5059909804659791,0.033,1.7419,,1.74,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,4.792828665192928,3.93949622505387,Pass,,Strong
701552,Andre Granillo,222,4.817,1.668,-0.062,0.441,0.353,0.494,0.333,0.647,12.5,P,RP,22.2,4.711,4.7852,0.7385856085547406,0.3395458346793384,0.8960303325388901,0.516784204196713,0.033,1.7364,,1.74,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Okay
695034,Kade Morris,209,4.825,1.619,-0.062,0.457,0.321,0.476,0.32,0.679,13.7,P,SP,69.66666666666667,4.812,4.8211,0.7423564340486801,0.3724222388908249,0.9077739985478744,0.4965359297900917,0.033,1.7361,9.55,,,,0,0,0.0,,,Pass,,Okay
679883,Luinder Avila,1057,4.832,1.65,-0.062,0.472,0.359,0.448,0.321,0.641,15.1,P,SP,58.72222222222222,4.794,4.8206,0.7604738250351798,0.4281315363855142,0.8710332215393733,0.4975996695271008,0.033,1.7331,9.53,,,,0,0,0.0,,,Pass,,Strong
682052,Jacob Lopez,1126,4.878,1.519,-0.06,0.465,0.301,0.5,0.341,0.699,21.8,P,SP,75.06666666666666,4.78,4.8486,0.7474282495998157,0.3224765490969101,0.9380868487498067,0.5105769473499614,0.033,1.7327,9.53,,,,0,0,0.0,4.86291105327554,3.779302608921564,Pass,,Strong
663460,Kris Bubic,811,4.884,1.559,-0.06,0.477,0.304,0.494,0.345,0.696,23.1,P,SP,90.11111111111111,4.81,4.8618,0.7559589804023259,0.3333353558458926,0.9350701111624252,0.5115128995310697,0.033,1.7315,9.52,,,,0,0,0.0,4.912137343878547,3.643119203134079,Pass,,Strong
592836,Taijuan Walker,424,4.849,1.562,-0.061,0.439,0.303,0.476,0.327,0.697,17.1,P,SP,84.8,4.86,4.8523,0.7503802423720851,0.36989264437903,0.9234923905415936,0.4964051648693924,0.033,1.7312,9.52,,,,0,0,0.0,4.8772021163341694,3.737953227338568,Pass,,Strong
607067,Colin Rea,1747,4.826,1.669,-0.062,0.498,0.31,0.494,0.334,0.69,14.0,P,SP,83.19047619047619,4.836,4.829,0.7412711210490379,0.3359946731531643,0.9283336192580716,0.5081747860537951,0.033,1.7276,9.5,,,,0,0,0.0,4.991014726017698,3.3135318870978097,Pass,,Strong
647336,Michael Soroka,1370,4.812,1.515,-0.062,0.499,0.304,0.497,0.341,0.696,11.9,P,SP,85.625,4.925,4.845899999999999,0.7474317134557531,0.3286599662201094,0.9358003380975408,0.5111665077625077,0.033,1.7276,9.5,,,,0,0,0.0,4.9196136932872525,3.5519058883100154,Pass,,Strong
681190,Randy Vásquez,1399,4.868,1.534,-0.06,0.501,0.31,0.52,0.342,0.69,21.0,P,SP,82.29411764705883,4.662,4.8062,0.7290433420313109,0.2861508038048257,0.9408253288829596,0.5207897912668563,0.033,1.7275,9.5,,,,0,0,0.0,4.955605893058023,3.4285936869030715,Pass,,Strong
624522,Keegan Thompson,195,4.8,1.455,-0.063,0.461,0.313,0.528,0.339,0.687,10.7,P,RP,39.0,4.746,4.7838,0.7184815757710555,0.2720615631926126,0.9410732662923692,0.522817273485406,0.033,1.7267,,1.73,+5/save (role-dependent),+2/hold (role-dependent),0,8,16.0,,,Pass,,Small
