batter,year,sos_opp_sp_fp_per_start,n_pa_with_sos
606992,2022,10.817218163550459,154
606993,2022,11.71323000051646,27
607043,2022,11.218711578282639,326
607054,2022,10.588094464608224,142
607208,2022,11.281441552980587,365
607249,2022,8.559895104895102,5
607461,2022,10.050830428095658,20
607680,2022,8.627186380687853,8
607732,2022,11.251679978463088,190
608070,2022,11.351813228753185,307
608324,2022,10.74301836364015,310
608336,2022,11.409963904264528,164
608348,2022,11.647175630287101,186
608360,2022,12.759836987436243,8
608369,2022,11.629675252192973,311
608385,2022,11.553717829284142,266
608422,2022,9.35263236019592,8
608577,2022,11.36630000724787,92
608596,2022,10.783061509022525,17
608671,2022,11.105661522938922,27
608686,2022,11.206280217215882,35
608700,2022,11.159665542487732,83
608701,2022,11.410526258406966,65
608703,2022,11.449380208518786,121
608841,2022,12.097106344650276,114
609274,2022,11.514308154163688,20
609275,2022,11.441591309406569,24
609280,2022,11.926155959291595,45
613564,2022,11.294159748273513,47
614173,2022,11.858258913529625,126
614177,2022,11.547425455350764,193
620443,2022,11.698647569797647,77
621006,2022,10.084022223501814,11
621011,2022,13.158111381806952,5
621020,2022,11.948081499487255,341
621028,2022,12.020600474229258,127
621035,2022,11.54785238115258,210
621043,2022,11.136282347686516,274
621433,2022,10.630848072911093,82
621438,2022,11.077920211074145,152
621439,2022,11.313014221137983,177
621446,2022,12.451969806351524,20
621450,2022,11.99528433337669,53
621453,2022,12.385631552032319,35
621458,2022,9.948652891292673,38
621493,2022,11.107324920866542,284
621512,2022,11.011134342198531,144
621532,2022,13.680414851626116,24
621550,2022,11.525346911188045,232
621563,2022,11.254911555614388,177
621566,2022,11.97682588773014,345
621573,2022,9.696511627906975,3
622110,2022,10.922589708393168,118
622168,2022,11.173094305025026,28
622268,2022,11.555328986530993,35
622534,2022,11.552380394163695,165
622569,2022,11.815745947652449,8
622666,2022,12.130167533594303,76
622682,2022,11.115420174606664,159
622761,2022,11.699868694843094,212
623168,2022,11.544818594626841,76
623205,2022,11.024154576442209,165
623520,2022,11.307928905422502,53
623912,2022,11.252966392069414,170
623993,2022,11.749101506713686,285
624413,2022,11.250197999591697,317
624414,2022,10.77951167785736,135
624415,2022,11.20877725839984,102
624428,2022,11.771444783445817,261
624431,2022,11.813589132423372,118
624503,2022,11.682839137112689,192
624512,2022,11.102977865966842,119
624513,2022,11.038755412182457,20
624585,2022,11.501040897255425,168
624641,2022,12.289238813583315,66
628338,2022,11.376997959908422,40
628450,2022,11.87238991228803,166
628451,2022,12.631454507050474,60
630105,2022,11.274971083287552,330
640449,2022,10.739568996660738,13
640457,2022,11.530368389231937,75
640458,2022,10.894966207598307,55
640461,2022,11.436107578725796,204
640492,2022,11.67773978544325,100
641313,2022,11.241963423451551,181
641355,2022,11.526210523754516,241
641432,2022,12.148146550223348,30
641470,2022,11.829208332151328,39
641487,2022,11.467150018360416,278
641505,2022,10.608099687751091,39
641511,2022,12.32083857097331,74
641512,2022,11.201844207956125,8
641513,2022,12.404807213003918,52
641525,2022,10.888059877416312,4
641531,2022,11.262501761140335,231
641553,2022,11.299674479045121,119
641584,2022,10.764902218742177,124
641598,2022,11.79196556864113,101
641645,2022,11.24492248323154,156
641658,2022,11.850973129651681,107
641680,2022,11.491543538048678,207
641684,2022,10.966991931815077,39
641741,2022,9.423626480295088,4
641779,2022,11.039432377410748,78
641786,2022,13.158441690027393,38
641796,2022,9.949626575630251,16
641820,2022,11.517165385067134,252
641856,2022,11.171836601596778,17
641857,2022,11.509186552736496,289
641914,2022,10.755511807443629,135
641933,2022,10.62127406539255,157
641943,2022,13.451978028568817,22
642020,2022,10.17531350258223,26
642086,2022,11.484846912428578,61
642133,2022,10.809533057863577,254
642136,2022,10.825553954707178,27
642137,2022,8.17690678558122,16
642165,2022,12.134932064202598,94
642180,2022,10.647336311468754,79
642201,2022,12.244213264903538,51
642336,2022,10.741006297606441,112
642350,2022,10.69514842432306,167
642423,2022,11.223322187835114,40
642456,2022,10.936187140089263,39
642708,2022,11.266166314481378,305
642715,2022,10.671291844321836,266
642721,2022,10.475078757176158,12
642727,2022,11.095349105264498,112
642731,2022,11.480187858744364,254
642851,2022,11.411782780365279,81
643217,2022,11.303888870664357,256
643265,2022,11.179547669647924,249
643271,2022,13.01694915254237,2
643289,2022,10.450294802538401,108
643348,2022,9.947439169084165,7
643376,2022,9.874526146396965,77
643393,2022,11.224354890272634,287
643396,2022,11.16535579294211,200
643446,2022,10.989660302248273,271
643524,2022,11.599141040472317,129
644374,2022,10.633958993651657,87
644433,2022,8.44074074074074,2
645277,2022,12.012311470538107,138
645302,2022,11.851758622993882,191
645444,2022,11.02479418821527,73
645801,2022,11.89256667973664,76
646240,2022,11.11396992723571,298
647304,2022,11.416352902551706,236
647351,2022,11.302504637665226,146
649557,2022,10.903243426828572,157
649966,2022,11.024388647005333,184
650331,2022,11.381131023677659,78
650333,2022,11.686486563902447,266
650339,2022,10.337887906731432,25
650391,2022,10.762185252696582,164
650402,2022,11.150186436091841,237
650489,2022,11.518417077379551,206
650490,2022,10.880222319845572,248
650559,2022,11.477192201877218,177
650619,2022,11.450037878368361,33
650859,2022,11.134467177087934,252
650907,2022,10.916891983738306,37
656024,2022,11.755229281620933,11
656180,2022,11.898760998232705,78
656185,2022,12.554349438979969,57
656248,2022,12.56000823653923,40
656252,2022,12.129967164328823,8
656305,2022,11.059844703515452,253
656308,2022,11.827729163898,164
656388,2022,11.97461566484517,6
656403,2022,11.528123345433253,7
656413,2022,11.605792472816468,45
656448,2022,12.112167285746118,53
656495,2022,12.051306112892313,13
656509,2022,11.216723480816253,11
656514,2022,11.623377308443018,9
656537,2022,11.53331818746071,55
656541,2022,11.125635944286408,98
656555,2022,11.40164039578226,334
656577,2022,11.502366863905324,2
656582,2022,11.293330186884852,235
656627,2022,9.271468084317906,6
656669,2022,11.626755699281608,120
656695,2022,11.989721491196015,27
656716,2022,10.908499436303334,80
656775,2022,11.726367822773895,306
656811,2022,12.135217980257812,59
656821,2022,10.732136947076198,22
656896,2022,11.260802565939473,174
656941,2022,11.366595173042965,335
656976,2022,11.866204525124221,136
657041,2022,11.741113690310957,248
657061,2022,11.343264599892157,30
657077,2022,11.280815496274572,293
657129,2022,11.24918032786885,2
657136,2022,10.627685813037033,22
657193,2022,12.470005519154343,16
657557,2022,11.069041888599523,108
657656,2022,11.219531912043484,205
657709,2022,11.074107847179688,59
657757,2022,10.681694415243191,207
658668,2022,11.561946810501478,84
660162,2022,11.01242967499817,215
660271,2022,11.084219784806018,334
660294,2022,11.618656051519066,74
660620,2022,11.364475629264847,22
660634,2022,11.582699602255444,11
660636,2022,11.75975284985495,111
660644,2022,11.314813919963338,52
660650,2022,11.499277353063647,71
660670,2022,11.737935075055555,258
660688,2022,11.714048245665525,202
660707,2022,11.934998474590968,77
660757,2022,10.845708835857884,171
660766,2022,11.564687499382963,123
660821,2022,11.447863445978602,179
660829,2022,10.64454802316486,21
661388,2022,11.733686377512376,168
661531,2022,11.505244038002527,100
662139,2022,11.510437510777907,302
663457,2022,11.165313596600265,131
663478,2022,11.127272727272727,5
663527,2022,11.418110639484043,78
663538,2022,11.822160243282509,233
663586,2022,11.971880310800596,341
663611,2022,12.019504753661312,104
663616,2022,11.044287748251488,60
663624,2022,11.719191648000596,269
663630,2022,11.650011308544341,67
663647,2022,11.770061171788067,244
663656,2022,10.938610808461435,284
663662,2022,12.477850469664194,36
663697,2022,11.20995989701379,204
663698,2022,11.284812676666766,139
663728,2022,11.815972976560516,173
663743,2022,10.909616735690634,112
663757,2022,11.081254803413556,230
663837,2022,11.505918768491858,152
663845,2022,11.438911538102301,118
663853,2022,10.305865275797204,53
663886,2022,11.611289558169352,96
663897,2022,11.296832366952833,63
663898,2022,11.693460716180883,304
663905,2022,14.923966942148757,3
663911,2022,11.780091423428352,16
663993,2022,11.609794769346067,303
664023,2022,11.318788469637118,303
664029,2022,11.582088226142362,33
664034,2022,11.445387117530156,293
664040,2022,10.605960152165713,121
664041,2022,8.355391812865495,10
664056,2022,10.497912572884085,131
664058,2022,11.07982823760092,107
664059,2022,11.513935997047284,83
664119,2022,14.841495098039212,4
664238,2022,10.563114746596396,94
664247,2022,11.139315094529154,83
664314,2022,11.642179560620773,13
664334,2022,10.914,6
664670,2022,11.57397088178156,67
664702,2022,11.429955546510321,260
664728,2022,11.78522226678985,128
664731,2022,11.414976207827946,85
664761,2022,11.50110114689544,287
664774,2022,11.14827342030895,136
664848,2022,9.94047619047619,1
664850,2022,11.891292138329577,32
664874,2022,10.66052659796218,86
664901,2022,11.589241427025904,43
664913,2022,11.391752713994386,281
664983,2022,11.495984720708673,167
665019,2022,11.11167147747013,52
665120,2022,11.110455425843622,232
665154,2022,9.726762879677798,5
665155,2022,12.261509730164388,26
665161,2022,10.916535293911087,249
665482,2022,11.465572251079495,145
665489,2022,11.278199638245795,298
665506,2022,10.905756017150699,114
665650,2022,11.74717590386215,11
665665,2022,11.395575221238936,2
665742,2022,11.475193758174333,331
665750,2022,11.180273503376226,152
665828,2022,11.847021644873115,60
665833,2022,11.93388729520616,148
665861,2022,10.872464845313075,11
665862,2022,10.978081662669094,129
665922,2022,10.654815573770492,4
665923,2022,11.619166589124955,19
665926,2022,11.178228626406016,232
666018,2022,11.473572055551374,33
666023,2022,12.713607305936073,3
666128,2022,12.110230654761905,4
666134,2022,11.842976730793964,44
666135,2022,11.748420186888994,75
666139,2022,10.622822807146258,75
666158,2022,11.064595186464768,212
666160,2022,10.963007458901274,47
666176,2022,11.193117362350545,141
666179,2022,10.650205879487594,64
666181,2022,11.434658962988445,28
666182,2022,11.166563482266378,290
666185,2022,11.293771291469946,217
666211,2022,11.427313231166348,62
666310,2022,14.860913705583753,1
666464,2022,10.647562044094817,27
666624,2022,11.53935875771241,185
666703,2022,12.787719298245616,1
666801,2022,12.053391854183383,118
666915,2022,11.610527887629214,142
666922,2022,11.590133437990579,14
666969,2022,11.803062141301883,299
666971,2022,11.397912197972191,195
667670,2022,11.704744265041732,20
667727,2022,11.767499999999998,4
668227,2022,10.972434478244661,281
668472,2022,11.80688599265405,81
668663,2022,13.27456968377507,16
668709,2022,11.239364079247524,104
668715,2022,9.36929332224109,45
668721,2022,11.8456764220894,19
668731,2022,11.513814513922581,99
668751,2022,11.963228306432391,100
668800,2022,11.5272646834057,132
668804,2022,11.759709703524406,270
668843,2022,12.508201118787204,39
668901,2022,8.708946551475867,11
668904,2022,13.915887224642214,18
668939,2022,11.617385142070665,207
668942,2022,11.288019217184164,274
668952,2022,10.26366789563881,31
669003,2022,10.881684288721376,32
669004,2022,11.315818675813649,265
669008,2022,8.474545454545455,2
669016,2022,11.334070768175549,221
669023,2022,12.305248713846893,21
669065,2022,11.540796316760089,41
669087,2022,11.930607090617968,45
669127,2022,10.907248805951133,81
669134,2022,11.286530251367278,14
669221,2022,11.069636371870047,305
669222,2022,11.022731410125653,205
669242,2022,11.200722687415658,269
669256,2022,11.254428867455353,43
669257,2022,11.561019858871282,288
669261,2022,12.174384018468746,158
669289,2022,11.257195767068945,188
669304,2022,11.430767070978758,218
669352,2022,12.102718504002388,76
669357,2022,10.908266176846523,137
669369,2022,12.745129904712611,12
669374,2022,10.943929630041856,106
669394,2022,10.736072937986975,77
669397,2022,11.287437047364838,167
669450,2022,11.087079158577628,98
669701,2022,11.103030881232344,104
669720,2022,11.816184699233908,255
669742,2022,11.48618280569007,70
669743,2022,11.250078774703834,66
669911,2022,12.085204871174428,49
670032,2022,11.486013201829186,206
670042,2022,8.23657229219812,33
670097,2022,12.179600036426343,6
670148,2022,5.795238095238094,2
670156,2022,12.861020408163265,7
670242,2022,12.438008064978918,27
670276,2022,9.73883847012998,31
670351,2022,11.364630434380091,26
670541,2022,10.774930610616416,277
670623,2022,10.91287018912748,169
670712,2022,11.202329218863834,55
670764,2022,10.566705730433908,190
670768,2022,11.652541817534033,159
670770,2022,10.480903437894472,127
670869,2022,10.589999806740877,14
671056,2022,10.094748957680164,7
671083,2022,11.156293000700343,54
671213,2022,10.261819452413325,29
671218,2022,13.60373840636066,14
671221,2022,11.680613638458519,48
671277,2022,11.811570910714451,167
671289,2022,11.382518215878589,27
671739,2022,11.828294274618818,194
672279,2022,9.75234030410501,12
672284,2022,11.914703683335903,66
672356,2022,11.737460307855054,19
672386,2022,11.354015123911935,212
672478,2022,13.097108903379354,32
672515,2022,11.663645235211261,26
672580,2022,13.223583424818187,8
672640,2022,2.6599999999999997,2
672695,2022,11.642225125263003,241
672724,2022,10.186723848903458,20
672779,2022,12.163461064175786,93
672820,2022,10.561764039372115,19
672832,2022,10.33159519168291,9
673357,2022,10.928230400759247,195
673490,2022,11.278078214497835,267
673548,2022,11.581943827353149,220
673962,2022,11.712877402734943,39
675656,2022,11.343037211007513,63
675986,2022,12.2109375,3
676369,2022,11.13996443938705,76
676391,2022,11.109746113883004,79
676475,2022,11.44235942956071,20
676480,2022,10.693771152094712,75
676625,2022,11.598898225957047,7
676628,2022,11.642057100305301,31
676632,2022,12.628405240883858,60
676646,2022,13.834650808079905,13
676694,2022,11.490657721178968,75
676701,2022,11.702638476308977,45
676724,2022,9.8821822042257,12
676801,2022,10.694258707361115,184
676946,2022,10.127414464135487,7
676950,2022,11.293929722248768,31
677223,2022,11.15348837209302,1
677551,2022,11.769969533791928,156
677594,2022,11.334881088880179,264
677649,2022,11.389908686817957,93
677950,2022,11.11185138903342,213
677951,2022,11.210901509008712,321
677954,2022,10.419279000783524,28
678225,2022,7.822272978959025,7
678246,2022,10.72934394968685,25
678662,2022,13.442272585761712,18
678894,2022,12.24705882352941,2
679529,2022,10.880405920139646,198
679631,2022,11.34212403213062,55
680118,2022,13.097999999999999,2
680552,2022,10.834637681159418,5
680700,2022,10.946500083667239,49
680757,2022,11.335425571755243,284
680776,2022,11.72308914632577,121
680777,2022,11.164750862255666,97
680814,2022,11.113059307985775,35
680911,2022,11.056107808298218,200
680977,2022,11.136422144431917,194
681082,2022,11.729386802948152,202
681146,2022,11.182529109766946,98
681351,2022,7.781818181818181,1
681481,2022,10.714143735842441,55
681526,2022,10.797087378640777,3
681546,2022,10.664306697583084,9
681584,2022,12.406295306465777,94
681962,2022,13.803958333333332,4
681987,2022,11.2999454007194,50
682073,2022,7.68610807546754,14
682626,2022,9.884893146647014,4
682928,2022,11.635162650620188,146
682985,2022,11.309169587775171,207
682998,2022,13.056731005271489,51
683002,2022,11.898447099019235,52
683021,2022,11.106645051485632,40
683146,2022,11.736425417904528,18
683734,2022,10.78908285251581,276
686469,2022,11.625050700273468,149
686676,2022,9.804549632352941,8
686681,2022,11.372279894195602,90
686823,2022,12.2651866544434,18
687093,2022,11.547695823464016,63
408234,2023,11.53415717144875,161
443558,2023,12.165103158794492,68
444482,2023,11.585790951441673,194
444489,2023,11.361519182571811,4
446334,2023,11.756945313047927,121
453568,2023,11.396480010685304,175
455117,2023,11.886290594641151,188
456781,2023,11.924650927662265,179
457705,2023,11.473805198809107,221
457759,2023,11.69572240574614,314
458015,2023,10.893919592819422,100
462101,2023,11.569428839954211,178
467793,2023,11.280958580003883,317
474832,2023,11.909878614903896,186
488726,2023,11.379333433325542,20
493329,2023,11.205569016297805,133
500743,2023,11.186166513257936,174
500871,2023,11.401473282631718,134
501303,2023,12.008465608465608,6
501659,2023,12.059189792663476,5
502054,2023,11.085553021742896,232
502110,2023,11.32199688808733,211
502671,2023,11.409188966662905,323
506702,2023,12.854684958454337,14
514888,2023,11.675583636218052,188
516416,2023,11.591337939771929,168
516782,2023,11.573923036514364,171
518595,2023,11.16491401523444,138
518626,2023,11.118415467812564,90
518692,2023,11.228959614002486,343
518735,2023,12.19866187940599,161
518792,2023,11.623089093183921,176
518934,2023,11.264225295101674,272
519058,2023,11.511332000336402,186
519203,2023,11.347018794977673,219
519317,2023,11.422917867526321,204
521692,2023,11.4343201058268,294
527038,2023,11.745025737176405,185
541645,2023,12.737801212860829,57
542194,2023,11.807356321587092,141
542208,2023,11.411961377947543,75
542303,2023,10.960100730690133,265
542364,2023,10.633320759464585,61
542583,2023,12.206726269319848,52
542932,2023,11.05203683140743,170
543063,2023,11.363675151050996,136
543068,2023,12.15322124561217,114
543228,2023,11.309638790013178,174
543257,2023,11.454232659373378,179
543281,2023,10.863244866213583,45
543305,2023,12.162689267405995,134
543309,2023,11.347518753850487,121
543333,2023,13.11415522662322,41
543482,2023,13.506818181818181,2
543510,2023,11.625986293643997,98
543543,2023,10.42827968978386,23
543592,2023,12.136907312160254,65
543685,2023,11.668644931732267,72
543760,2023,11.455967938152298,328
543807,2023,11.79354229796017,288
543877,2023,11.383376504272515,132
543939,2023,11.554925381413936,101
545121,2023,12.346901401479405,109
545341,2023,11.51425427698882,184
545350,2023,12.066849460884118,36
545361,2023,11.397590594652971,175
547180,2023,11.29185998611943,246
547379,2023,13.415389252276517,6
547989,2023,11.879919131070919,275
553869,2023,11.481387198549804,205
553882,2023,11.33734525249163,78
553993,2023,11.288433270476661,300
570482,2023,10.979635842149197,87
570731,2023,11.448980903297901,63
571448,2023,11.466631080527273,291
571466,2023,10.764745991128725,53
571657,2023,11.49603907736459,129
571745,2023,11.314840971782349,110
571771,2023,11.341506408115803,219
571875,2023,10.720134282186391,29
571912,2023,11.973888063551556,84
571970,2023,11.279778341609155,255
571976,2023,11.018968539578482,58
571980,2023,10.720875420875421,3
572008,2023,9.344869523056781,15
572041,2023,11.563764764684345,60
572138,2023,9.801453771497345,48
572191,2023,11.595755617714529,141
572204,2023,10.997174607423373,71
572228,2023,11.37934010704959,29
572233,2023,11.317264713987486,307
572287,2023,11.383772466462146,79
572761,2023,11.9336138905757,96
572816,2023,12.605996554495222,83
573131,2023,12.10906068249441,23
573262,2023,11.201382085767369,170
575929,2023,11.436416948624638,227
578570,2023,11.608727018471832,13
592178,2023,11.2808185764364,159
592192,2023,11.337488825045199,250
592200,2023,11.331449205740329,43
592206,2023,11.48084453434204,300
592273,2023,11.387413455157718,235
592325,2023,12.23440714652579,5
592450,2023,11.629173611303466,233
592518,2023,11.51997185908262,267
592626,2023,11.572753527685823,180
592656,2023,12.140131194400569,31
592663,2023,11.384032997810852,228
592669,2023,11.552364854494618,230
592696,2023,11.2027133810399,236
592885,2023,11.289982162839795,305
593160,2023,11.838512241876805,247
593428,2023,11.604315254292372,289
593643,2023,11.546691383034682,28
593871,2023,10.94584692553508,129
594777,2023,11.118334533297032,77
594807,2023,11.665016602046753,170
595281,2023,11.40436980578478,147
595453,2023,11.781528457812627,92
595751,2023,11.380569934011449,18
595777,2023,11.35810443800969,223
595879,2023,11.909594250740806,245
595909,2023,10.712681835337518,80
595956,2023,12.400498678827779,68
595978,2023,10.842763834797521,115
596019,2023,11.400236497083185,361
596059,2023,12.453331387501324,61
596103,2023,12.015743095692358,87
596115,2023,11.669767909912592,86
596117,2023,11.854915157642608,59
596129,2023,11.647399589513071,159
596142,2023,11.28114122554753,122
596146,2023,11.390695613335966,168
596847,2023,11.60653373773196,67
598265,2023,11.782454301084552,54
600301,2023,11.32683938912407,31
600303,2023,11.10943351068475,10
600869,2023,11.429404050121303,257
602074,2023,11.372640348234524,38
602104,2023,12.070238216133328,161
605113,2023,11.666485736342363,101
605119,2023,11.450120643243043,167
605131,2023,10.151555938087597,84
605137,2023,11.64255861111153,303
605141,2023,11.326030088486393,331
605170,2023,11.366336794812764,94
605204,2023,11.651200503398755,234
605242,2023,10.835119047619047,1
605361,2023,11.383492779623214,30
605421,2023,9.078813559322034,1
605612,2023,11.667549516040852,118
606115,2023,10.78451615432703,225
606132,2023,10.902324222358764,71
606192,2023,11.413221860986775,282
606466,2023,11.464739740125065,327
606992,2023,12.026697468250866,127
607043,2023,11.461052169700707,358
607054,2023,11.129603817844336,163
607208,2023,11.549600659712167,308
607461,2023,10.216512739558103,39
607680,2023,10.106205056029632,71
607732,2023,11.53678625581891,117
608070,2023,11.447003466451832,328
608324,2023,11.65024179383976,351
608336,2023,11.724149979646972,127
608348,2023,12.314792113533452,48
608360,2023,14.62063492063492,2
608369,2023,11.30145800185804,245
608385,2023,11.542092982319843,99
608596,2023,11.03172360869938,70
608671,2023,11.679903253588183,99
608701,2023,11.187114940575613,101
608841,2023,11.73605877139803,291
609280,2023,10.65270279411251,45
613564,2023,11.170900754627725,22
614173,2023,12.166482096712329,31
614177,2023,11.44586333683823,29
620443,2023,11.268876556855279,10
621020,2023,11.220650488776174,290
621028,2023,11.309968619597385,111
621035,2023,10.705168459873038,151
621043,2023,11.817206894972154,245
621311,2023,12.841431261770245,4
621433,2023,10.611538190842582,26
621438,2023,11.435079677403847,108
621439,2023,11.697519880322133,149
621458,2023,12.920115422581574,12
621466,2023,11.406947088966321,86
621493,2023,11.44241794454795,191
621512,2023,12.971601441420846,26
621532,2023,11.691918969526258,8
621545,2023,11.925086297669408,70
621550,2023,11.63555637111292,123
621563,2023,11.356418378289963,140
621566,2023,10.953394341806034,342
622110,2023,11.344371088071545,99
622534,2023,11.717269143235818,139
622569,2023,11.68328179178671,79
622666,2023,13.43178703289048,10
622761,2023,12.154423959982294,159
623168,2023,12.132429219897945,22
623205,2023,11.60748228185812,46
623507,2023,13.086588926655843,12
623912,2023,11.477692986853295,189
623993,2023,11.860368035965887,318
624413,2023,11.35853561133558,330
624414,2023,10.556468520131887,93
624415,2023,11.30896771415177,122
624424,2023,11.694463427334195,208
624428,2023,11.74696638789665,197
624431,2023,11.444570037720231,82
624503,2023,12.245914370796019,39
624512,2023,11.562083891906292,83
624585,2023,11.528529323428963,291
624641,2023,11.336384686140827,119
628451,2023,11.778401513785438,148
630105,2023,11.759413448529017,228
640449,2023,11.313505131081474,29
640457,2023,13.305018834441075,7
640458,2023,11.587841109507776,12
640492,2023,11.324742660190061,39
641313,2023,11.796512002759275,235
641343,2023,11.77592807960333,148
641355,2023,11.270089684345718,251
641432,2023,12.019129793921355,81
641470,2023,11.338461538461537,2
641487,2023,11.30261535487243,276
641505,2023,11.462323747318885,50
641511,2023,11.410457984440457,82
641525,2023,11.662385743187691,45
641531,2023,11.109330882287047,43
641553,2023,13.464069264069261,6
641584,2023,11.50594508304987,156
641598,2023,11.637245524344202,146
641645,2023,11.684594315375927,59
641658,2023,10.929950181575729,91
641680,2023,11.535655980363083,207
641786,2023,12.39375338582746,32
641796,2023,11.89979130868386,22
641820,2023,11.761116091662783,112
641856,2023,11.594671756575014,74
641857,2023,11.438227809122111,270
641933,2023,11.057627896681344,117
641943,2023,11.698263099382723,101
642086,2023,11.806659461444694,261
642133,2023,11.732917761899776,168
642136,2023,11.669285444968024,125
642137,2023,10.91750430222482,22
642180,2023,11.67435643917714,21
642201,2023,10.430999864333197,9
642215,2023,10.501650401836967,9
642336,2023,10.991495625592748,67
642350,2023,11.65908564447522,144
642708,2023,11.334986098916497,257
642715,2023,11.469692396730737,296
642731,2023,11.994628270221234,227
642851,2023,11.520089223100083,52
643217,2023,11.466048607070697,290
643265,2023,11.33853281521956,214
643289,2023,11.493938327281295,216
643348,2023,8.059550561797753,2
643376,2023,11.373439575134444,113
643393,2023,11.884548420088658,175
643396,2023,11.847975091774076,175
643446,2023,11.532163133513086,321
643565,2023,10.796171995143984,185
644374,2023,12.042027869351912,53
644433,2023,11.854061720931231,9
645277,2023,10.854277795396772,303
645302,2023,11.657758670960671,52
645444,2023,12.057691062735804,47
645801,2023,11.370011784928161,107
646240,2023,11.754649105334972,334
647304,2023,11.417443962798886,230
647351,2023,10.924456467518512,7
649557,2023,11.86015390185219,146
649966,2023,11.963032451926503,82
650333,2023,11.32198546687299,320
650391,2023,11.518440904827115,235
650402,2023,11.342988271480952,336
650489,2023,11.492874162293637,137
650490,2023,11.384075929868462,277
650559,2023,11.27789811496946,295
650619,2023,16.229646017699114,1
650859,2023,11.504751434802643,197
650907,2023,10.750873703981895,48
655316,2023,10.942061552541078,127
656024,2023,12.551470093319725,14
656180,2023,11.852829746063522,59
656185,2023,11.513481265295686,13
656248,2023,9.77679604209878,12
656305,2023,11.7655055745012,256
656308,2023,12.12964885316838,33
656371,2023,11.72844865707769,7
656403,2023,9.790213500316227,12
656413,2023,11.226120669527742,113
656448,2023,11.389161232413121,104
656484,2023,9.542424242424241,2
656495,2023,12.54672202214219,6
656514,2023,10.842091332410295,7
656537,2023,12.03124405026669,20
656541,2023,11.580069696780255,26
656582,2023,11.091169418329278,220
656669,2023,11.81571251752927,36
656716,2023,11.862851819356845,233
656775,2023,11.553752948242199,196
656811,2023,12.026219718088354,171
656821,2023,13.672344732076274,6
656896,2023,11.735986614082229,124
656941,2023,11.439037304552699,326
656976,2023,11.36330534424082,94
657041,2023,11.892968420309806,311
657061,2023,10.615251196172249,4
657077,2023,11.616567385716984,293
657088,2023,6.221549636803873,4
657136,2023,11.80990067734816,190
657247,2023,11.298734759604324,3
657557,2023,11.94564552513293,179
657656,2023,11.650840194711144,157
657757,2023,11.33768060429685,146
658668,2023,11.722922206994465,183
660162,2023,11.242667033648418,151
660271,2023,11.534631354889969,288
660620,2023,10.437311931101778,21
660634,2023,10.878199915702103,6
660644,2023,11.220737036265543,33
660670,2023,11.048391365150945,357
660688,2023,11.91745170235285,256
660707,2023,11.306520608536522,112
660757,2023,11.21162183464744,90
660766,2023,12.243387548663517,36
660821,2023,11.568638047795716,170
661388,2023,11.380856261098389,268
661531,2023,10.70370827178744,14
662139,2023,11.45993006270794,243
663330,2023,9.455,5
663368,2023,10.791978699309832,50
663457,2023,11.594250990633352,235
663527,2023,10.58524755474329,41
663538,2023,11.10601304961954,322
663550,2023,10.756198562243815,31
663586,2023,10.937581597606766,336
663609,2023,10.992079583274005,48
663611,2023,11.346240983734084,115
663616,2023,11.99656421209576,77
663624,2023,11.78106173427556,229
663630,2023,11.0702444185478,54
663647,2023,11.355119499162187,246
663656,2023,11.65016931273505,332
663697,2023,11.396900939906594,236
663698,2023,11.947423747533056,43
663728,2023,11.371633914180048,226
663743,2023,11.4624100345936,152
663757,2023,11.475366607948725,222
663796,2023,12.337295302013219,14
663837,2023,11.694633646165917,204
663845,2023,11.674514552489299,50
663853,2023,10.800660136970407,42
663886,2023,11.247584974378206,215
663897,2023,11.71071321321321,5
663898,2023,11.341338406875625,77
663905,2023,11.509110395386207,12
663967,2023,13.328694463694463,8
663993,2023,11.502660513395947,304
664023,2023,11.22303994353164,317
664029,2023,10.7054560148273,41
664034,2023,11.278464956442264,285
664040,2023,11.555165671811931,207
664056,2023,11.283061581098089,161
664057,2023,12.654966689006848,15
664058,2023,11.346062632682113,38
664059,2023,11.526264947486693,44
664238,2023,11.536233880274732,69
664247,2023,12.875176642527569,18
664314,2023,10.753510523933516,32
664702,2023,11.438347394917905,230
664728,2023,11.4621566286273,139
664761,2023,11.388609480995378,257
664770,2023,11.511430397403952,11
664774,2023,11.414586183087865,238
664874,2023,10.765696840415186,88
664901,2023,11.80997719375932,34
664913,2023,11.494281399451813,175
664954,2023,11.785634689076913,36
664983,2023,12.031812630651185,130
665019,2023,12.590323004625942,62
665120,2023,11.4922666603271,52
665155,2023,11.86092208062969,138
665161,2023,11.690209896796901,286
665487,2023,11.449360839614151,279
665489,2023,11.68455864939618,295
665506,2023,10.522456428578035,40
665742,2023,11.609573592255664,313
665750,2023,11.53389589498664,199
665804,2023,11.383600542417279,73
665828,2023,11.099541836971676,139
665833,2023,10.504471649191114,20
665839,2023,11.937149442407941,77
665862,2023,12.02569175724418,168
665877,2023,10.307949727866601,31
665923,2023,11.47263012749474,199
665926,2023,11.450983733503069,280
666018,2023,10.641513909339597,38
666023,2023,11.358118952730825,100
666134,2023,11.638220423215671,157
666135,2023,11.672857379356072,122
666139,2023,11.34765135613499,223
666149,2023,13.532382867201726,13
666150,2023,10.640533456898895,51
666152,2023,11.864403943928783,24
666160,2023,11.692115856225659,158
