batter,pa,pitches,decision_raw,contact_raw,power_raw,process_raw,decision_plus,k_avoidance_plus,power_plus,process_plus
692169,1,4,-0.015134328642017802,0.0840327370878322,,0.0840327370878322,20.8,138.2,,106.2
682634,35,136,0.0438590318036001,-0.04844930842535105,0.13170099428704404,0.08325168586169299,78.5,80.8,127.4,106.1
547180,551,2181,0.0739476128956662,-0.0072681222641946715,0.0884607827103319,0.08119266044613724,107.9,98.7,118.9,105.6
827719,2,6,0.07113343362229796,0.08104890397027481,,0.08104890397027481,105.2,136.9,,105.6
694212,322,1203,0.05138685408733538,0.002751110754478107,0.07779595412838144,0.08054706488285955,85.9,103.0,116.8,105.5
703602,2,6,0.06747897131194193,0.07995717230157662,,0.07995717230157662,101.6,136.5,,105.4
680664,63,253,0.07102928964581769,-0.02024078583693553,0.09938054455741423,0.0791397587204787,105.1,93.0,121.1,105.2
805672,14,53,0.035648703281807595,-0.037430686232776844,0.11649108160699743,0.07906039537422059,70.5,85.6,124.4,105.2
686527,393,1490,0.04957915122166733,0.020261030177618305,0.057979416732940096,0.0782404469105584,84.1,110.6,112.9,105.0
677594,509,1905,0.060323531976714154,0.008528060616603552,0.06969858930485101,0.07822664992145456,94.6,105.5,115.2,105.0
829040,1,2,0.07954942096079662,0.07766749200844314,,0.07766749200844314,113.4,135.5,,104.9
669200,5,15,0.045516917013569046,0.0766628136076188,,0.0766628136076188,80.1,135.0,,104.7
665487,554,1992,0.06911854567666753,0.025481154894065036,0.0512569183848154,0.07673807327888044,103.2,112.9,111.6,104.7
669127,422,1583,0.07139226134898627,-0.0032201916016158325,0.07872089953655104,0.0755007079349352,105.4,100.4,117.0,104.5
800203,2,5,0.04700128460816415,0.07542330985740403,,0.07542330985740403,81.6,134.5,,104.4
681581,2,7,0.04434045257673003,0.07494519247964218,,0.07494519247964218,79.0,134.3,,104.3
691718,571,2278,0.06120494705009488,-0.014390007276186664,0.08855573738261478,0.07416573010642812,95.5,95.6,118.9,104.2
670042,292,1127,0.07356895767354994,-0.03013661676404764,0.10364879169794651,0.07351217493389887,107.6,88.7,121.9,104.0
829058,3,6,0.06316560400368146,0.07266074948455407,,0.07266074948455407,97.4,133.3,,103.9
823719,2,9,0.06611200753609395,0.07241755740832757,,0.07241755740832757,100.3,133.2,,103.8
669233,2,7,0.06262862469468854,0.07185767386064626,,0.07185767386064626,96.9,133.0,,103.7
701062,2,4,0.1405270400671666,0.07147348601660715,,0.07147348601660715,173.1,132.8,,103.6
669477,412,1457,0.06697026872889163,0.015408522667454546,0.055876734661813275,0.07128525732926783,101.1,108.5,112.5,103.6
693307,510,1974,0.05119573411490657,0.011135454148939789,0.06010151255527362,0.07123696670421341,85.7,106.6,113.3,103.6
672284,83,327,0.05893001912960643,-0.03771051597267167,0.10878985185766404,0.07107933588499238,93.3,85.5,122.9,103.5
519317,102,411,0.05638698707448349,-0.010280839582384325,0.08104556234389254,0.07076472276150822,90.8,97.3,117.4,103.5
691781,255,940,0.06754429114931802,-0.007231612213234425,0.07676029829069941,0.06952868607746499,101.7,98.7,116.6,103.2
