mlbam,player_name,role,own,our_total,our_vol,our_rate,cons_mean,cons_std,n_sys,systems,cons_vol,cons_rate,diff,z,vol_ratio,rate_ratio,vol_share,decomp,flag,fg_team,team_games_remaining
543807,George Springer,H,opp:Frendy's Fanta,101.718,199.085,0.511,122.678,3.746,4,ATC+FG-DC+ZiPS+Steamer,215.139,0.57,-20.96,-0.316,0.925,0.896,0.41,MIXED,,TOR,64.8
686681,Michael Massey,H,FA,74.34,145.625,0.51,99.456,9.801,4,ATC+FG-DC+ZiPS+Steamer,202.168,0.492,-25.117,-0.546,0.72,1.038,0.9,VOLUME,,KCR,64.8
608369,Corey Seager,H,opp:Team Solomon,70.771,138.685,0.51,114.765,3.324,4,ATC+FG-DC+ZiPS+Steamer,194.554,0.59,-43.994,-1.589,0.713,0.865,0.7,VOLUME,,TEX,64.8
669242,Tommy Edman,H,opp:Late Night Bet,76.143,149.578,0.509,101.675,18.744,4,ATC+FG-DC+ZiPS+Steamer,196.464,0.521,-25.531,-0.569,0.761,0.978,0.92,VOLUME,,LAD,64.8
686217,Sal Frelick,H,FA,90.768,178.42,0.509,102.738,19.061,4,ATC+FG-DC+ZiPS+Steamer,189.276,0.542,-11.97,0.181,0.943,0.939,0.48,MIXED,,MIL,64.8
676369,Nelson Velázquez,H,FA,45.702,89.91,0.508,39.994,14.77,4,ATC+FG-DC+ZiPS+Steamer,88.333,0.453,5.708,1.158,1.018,1.123,0.13,RATE,,STL,64.8
664983,Jake McCarthy,H,opp:Late Night Bet,101.924,200.575,0.508,110.978,7.955,4,ATC+FG-DC+ZiPS+Steamer,196.557,0.564,-9.054,0.342,1.02,0.9,0.16,RATE,,COL,64.8
641343,Jake Bauers,H,opp:U Just Lost To,97.962,193.24,0.507,97.928,5.017,4,ATC+FG-DC+ZiPS+Steamer,186.677,0.526,0.034,0.845,1.035,0.963,0.48,MIXED,,MIL,64.8
663993,Nathaniel Lowe,H,FA,72.145,142.767,0.505,81.785,19.591,4,ATC+FG-DC+ZiPS+Steamer,172.471,0.473,-9.64,0.31,0.828,1.068,0.74,VOLUME,,CIN,64.8
502671,Paul Goldschmidt,H,opp:2015 Draft Fir,89.6,177.753,0.504,92.86,13.492,4,ATC+FG-DC+ZiPS+Steamer,182.098,0.509,-3.26,0.662,0.976,0.991,0.72,VOLUME,,NYY,64.8
683734,Andrew Vaughn,H,FA,77.019,153.058,0.503,110.832,4.798,4,ATC+FG-DC+ZiPS+Steamer,208.678,0.531,-33.813,-1.026,0.733,0.948,0.85,VOLUME,,MIL,64.8
669394,Jake Burger,H,FA,101.217,201.262,0.503,127.431,9.792,4,ATC+FG-DC+ZiPS+Steamer,259.087,0.492,-26.213,-0.606,0.777,1.022,0.92,VOLUME,,TEX,64.8
663616,Trevor Larnach,H,FA,94.914,189.093,0.502,96.984,6.637,4,ATC+FG-DC+ZiPS+Steamer,194.502,0.498,-2.07,0.728,0.972,1.007,0.8,VOLUME,,MIN,64.8
663457,Lars Nootbaar,H,FA,85.317,170.055,0.502,111.524,11.723,4,ATC+FG-DC+ZiPS+Steamer,215.35,0.517,-26.207,-0.606,0.79,0.97,0.89,VOLUME,,STL,64.8
686555,Isaac Collins,H,FA,86.231,171.934,0.502,90.65,3.156,4,ATC+FG-DC+ZiPS+Steamer,191.352,0.474,-4.419,0.598,0.899,1.058,0.65,VOLUME,,KCR,64.8
664023,Ian Happ,H,opp:2015 Draft Fir,111.345,222.16,0.501,140.345,6.736,4,ATC+FG-DC+ZiPS+Steamer,278.352,0.504,-29.0,-0.76,0.798,0.994,0.97,VOLUME,,CHC,64.8
807713,Matt Shaw,H,FA,50.103,99.999,0.501,64.819,30.868,4,ATC+FG-DC+ZiPS+Steamer,115.669,0.555,-14.716,0.029,0.865,0.902,0.59,MIXED,,CHC,64.8
665487,Fernando Tatis Jr.,H,opp:Treasure Islan,126.93,253.86,0.5,179.892,6.439,4,ATC+FG-DC+ZiPS+Steamer,289.579,0.621,-52.962,-2.085,0.877,0.805,0.38,MIXED,,SDP,64.8
643446,Jeff McNeil,H,FA,70.35,140.72,0.5,113.624,3.093,4,ATC+FG-DC+ZiPS+Steamer,210.625,0.54,-43.274,-1.549,0.668,0.926,0.84,VOLUME,,ATH,64.8
605137,Josh Bell,H,FA,101.341,202.74,0.5,123.123,4.327,4,ATC+FG-DC+ZiPS+Steamer,237.8,0.518,-21.781,-0.361,0.853,0.965,0.82,VOLUME,,MIN,64.8
543760,Marcus Semien,H,FA,62.304,125.038,0.498,86.033,23.456,4,ATC+FG-DC+ZiPS+Steamer,171.962,0.5,-23.729,-0.469,0.727,0.997,0.99,VOLUME,,NYM,64.8
695600,Carter Jensen,H,FA,96.241,193.758,0.497,98.363,9.932,4,ATC+FG-DC+ZiPS+Steamer,215.876,0.455,-2.123,0.725,0.898,1.091,0.55,MIXED,,KCR,64.8
607208,Trea Turner,H,opp:Team Solomon,118.966,239.715,0.496,151.014,6.395,4,ATC+FG-DC+ZiPS+Steamer,276.438,0.547,-32.048,-0.929,0.867,0.908,0.6,MIXED,,PHI,64.8
621493,Taylor Ward,H,opp:Frendy's Fanta,125.057,252.415,0.495,141.727,6.372,4,ATC+FG-DC+ZiPS+Steamer,276.605,0.512,-16.671,-0.079,0.913,0.967,0.73,VOLUME,,BAL,64.8
691458,Blaze Jordan,H,FA,66.093,133.669,0.494,80.383,8.782,4,ATC+FG-DC+ZiPS+Steamer,157.191,0.512,-14.29,0.053,0.85,0.966,0.83,VOLUME,,STL,64.8
665161,Jeremy Peña,H,FA,89.662,181.343,0.494,132.548,7.898,4,ATC+FG-DC+ZiPS+Steamer,238.661,0.556,-42.886,-1.528,0.76,0.89,0.7,VOLUME,,HOU,64.8
682657,Angel Martínez,H,opp:Boone's Bad Bu,58.416,118.299,0.494,75.101,13.308,4,ATC+FG-DC+ZiPS+Steamer,163.868,0.458,-16.685,-0.08,0.722,1.078,0.81,VOLUME,,CLE,64.8
624641,Edmundo Sosa,H,FA,46.848,94.971,0.493,75.151,12.589,4,ATC+FG-DC+ZiPS+Steamer,163.236,0.463,-28.303,-0.722,0.582,1.066,0.89,VOLUME,,PHI,64.8
669236,Jeremiah Jackson,H,FA,56.131,113.996,0.492,38.235,35.218,4,ATC+FG-DC+ZiPS+Steamer,83.706,0.453,17.896,1.832,1.362,1.088,0.79,VOLUME,,BAL,64.8
699013,Esmerlyn Valdez,H,opp:Team Solomon,78.552,159.751,0.492,64.511,10.338,4,ATC+FG-DC+ZiPS+Steamer,147.924,0.435,14.041,1.619,1.08,1.13,0.39,MIXED,,PIT,64.8
672580,Maikel Garcia,H,FA,77.038,156.933,0.491,135.271,5.155,4,ATC+FG-DC+ZiPS+Steamer,241.346,0.56,-58.233,-2.376,0.65,0.876,0.76,VOLUME,,KCR,64.8
805999,A.J. Ewing,H,FA,91.379,186.248,0.491,82.558,17.944,4,ATC+FG-DC+ZiPS+Steamer,177.142,0.463,8.821,1.33,1.051,1.059,0.47,MIXED,,NYM,64.8
665052,Griffin Conine,H,FA,66.888,136.657,0.489,68.835,11.894,4,ATC+FG-DC+ZiPS+Steamer,183.59,0.375,-1.947,0.735,0.744,1.307,0.52,MIXED,,MIA,64.8
642708,Amed Rosario,H,FA,54.109,110.562,0.489,57.251,12.684,4,ATC+FG-DC+ZiPS+Steamer,116.05,0.493,-3.142,0.669,0.953,0.993,0.87,VOLUME,,NYY,64.8
699393,Pedro Ramírez,H,FA,39.511,80.825,0.489,40.883,24.808,4,ATC+FG-DC+ZiPS+Steamer,92.467,0.452,-1.372,0.767,0.874,1.08,0.64,MIXED,,CHC,64.8
657041,Lane Thomas,H,FA,79.843,163.484,0.488,96.499,2.379,4,ATC+FG-DC+ZiPS+Steamer,203.616,0.474,-16.655,-0.078,0.803,1.03,0.88,VOLUME,,KCR,64.8
640902,Jhonny Pereda,H,FA,31.158,63.815,0.488,9.954,14.05,4,ATC+FG-DC+ZiPS+Steamer,31.733,0.291,21.205,2.015,2.011,1.677,0.57,MIXED,,SEA,64.8
687263,Zach Neto,H,opp:Boone's Bad Bu,122.434,250.815,0.488,146.521,1.259,4,ATC+FG-DC+ZiPS+Steamer,277.034,0.53,-24.087,-0.489,0.905,0.922,0.55,MIXED,,LAA,64.8
682985,Riley Greene,H,opp:2015 Draft Fir,114.165,234.239,0.487,146.693,2.804,4,ATC+FG-DC+ZiPS+Steamer,281.143,0.522,-32.528,-0.955,0.833,0.934,0.73,VOLUME,,DET,64.8
643217,Andrew Benintendi,H,FA,73.93,151.794,0.487,106.467,2.409,4,ATC+FG-DC+ZiPS+Steamer,212.567,0.501,-32.537,-0.956,0.714,0.972,0.92,VOLUME,,CHW,64.8
682674,Victor Bericoto,H,FA,47.407,97.375,0.487,37.529,16.322,4,ATC+FG-DC+ZiPS+Steamer,100.816,0.37,9.878,1.389,0.966,1.317,0.11,RATE,,SFG,64.8
694384,Nolan Schanuel,H,FA,107.817,221.7,0.486,124.712,6.546,4,ATC+FG-DC+ZiPS+Steamer,230.09,0.542,-16.895,-0.091,0.964,0.897,0.26,RATE,,LAA,64.8
671976,Tristan Peters,H,FA,68.26,140.415,0.486,79.846,17.223,4,ATC+FG-DC+ZiPS+Steamer,182.501,0.435,-11.585,0.202,0.769,1.119,0.7,VOLUME,,CHW,64.8
663494,Bryan Torres,H,FA,42.795,88.096,0.486,48.322,21.816,4,ATC+FG-DC+ZiPS+Steamer,98.918,0.481,-5.527,0.537,0.891,1.011,0.92,VOLUME,,STL,64.8
687859,Troy Johnston,H,FA,75.446,155.358,0.486,92.671,14.036,4,ATC+FG-DC+ZiPS+Steamer,180.923,0.511,-17.225,-0.11,0.859,0.951,0.75,VOLUME,,COL,64.8
672761,Wenceel Pérez,H,FA,39.336,81.026,0.485,46.574,25.677,4,ATC+FG-DC+ZiPS+Steamer,94.688,0.494,-7.238,0.443,0.856,0.983,0.9,VOLUME,,DET,64.8
665833,Oneil Cruz,H,opp:Treasure Islan,70.148,144.51,0.485,103.081,14.026,4,ATC+FG-DC+ZiPS+Steamer,197.41,0.521,-32.933,-0.978,0.732,0.931,0.81,VOLUME,,PIT,64.8
621043,Carlos Correa,H,FA,56.539,117.087,0.483,44.262,61.855,2,ZiPS+Steamer,93.002,0.499,12.278,1.521,1.259,0.969,0.88,VOLUME,,HOU,64.8
694249,Cole Carrigg,H,opp:U Just Lost To,85.543,177.189,0.483,102.42,12.706,4,ATC+FG-DC+ZiPS+Steamer,209.482,0.49,-16.877,-0.09,0.846,0.986,0.92,VOLUME,,COL,64.8
805300,Jakob Marsee,H,FA,106.826,221.959,0.481,118.13,15.52,4,ATC+FG-DC+ZiPS+Steamer,238.706,0.494,-11.304,0.218,0.93,0.975,0.74,VOLUME,,MIA,64.8
671218,Heliot Ramos,H,FA,91.514,190.156,0.481,122.429,3.419,4,ATC+FG-DC+ZiPS+Steamer,257.535,0.476,-30.915,-0.866,0.738,1.011,0.96,VOLUME,,SFG,64.8
671289,Tyler Freeman,H,FA,91.633,190.467,0.481,78.081,11.287,4,ATC+FG-DC+ZiPS+Steamer,139.128,0.562,13.553,1.592,1.369,0.856,0.67,VOLUME,,COL,64.8
642715,Willy Adames,H,FA,101.655,211.468,0.481,131.709,5.384,4,ATC+FG-DC+ZiPS+Steamer,277.55,0.475,-30.054,-0.819,0.762,1.013,0.95,VOLUME,,SFG,64.8
669065,Kyle Stowers,H,opp:Frendy's Fanta,105.982,220.521,0.481,117.716,11.328,4,ATC+FG-DC+ZiPS+Steamer,245.026,0.482,-11.734,0.194,0.9,0.996,0.97,VOLUME,,MIA,64.8
668723,Ryan Vilade,H,FA,46.026,95.839,0.48,52.779,24.844,4,ATC+FG-DC+ZiPS+Steamer,117.17,0.441,-6.752,0.469,0.818,1.088,0.7,VOLUME,,TBR,64.8
694410,LuJames Groover,H,FA,45.731,95.379,0.479,30.485,30.37,4,ATC+FG-DC+ZiPS+Steamer,68.283,0.449,15.246,1.685,1.397,1.068,0.84,VOLUME,,ARI,64.8
803011,Sam Antonacci,H,opp:2015 Draft Fir,103.427,215.849,0.479,128.601,6.702,4,ATC+FG-DC+ZiPS+Steamer,235.886,0.546,-25.174,-0.549,0.915,0.878,0.41,MIXED,,CHW,64.8
593428,Xander Bogaerts,H,opp:Treasure Islan,94.979,198.508,0.478,134.347,13.575,4,ATC+FG-DC+ZiPS+Steamer,264.692,0.507,-39.368,-1.334,0.75,0.944,0.83,VOLUME,,SDP,64.8
690993,Colt Keith,H,FA,74.17,155.073,0.478,108.46,3.969,4,ATC+FG-DC+ZiPS+Steamer,218.253,0.497,-34.29,-1.053,0.711,0.963,0.9,VOLUME,,DET,64.8
664770,Nathan Lukes,H,FA,92.388,193.687,0.477,92.529,5.101,4,ATC+FG-DC+ZiPS+Steamer,178.376,0.519,-0.142,0.835,1.086,0.919,0.49,MIXED,,TOR,64.8
701807,Carson Benge,H,opp:Treasure Islan,110.928,232.658,0.477,113.497,6.66,4,ATC+FG-DC+ZiPS+Steamer,222.684,0.509,-2.569,0.701,1.045,0.936,0.4,MIXED,,NYM,64.8
571448,Nolan Arenado,H,opp:Treasure Islan,85.261,179.127,0.476,131.208,12.669,4,ATC+FG-DC+ZiPS+Steamer,248.976,0.527,-45.947,-1.697,0.719,0.904,0.76,VOLUME,,ARI,64.8
641680,Jonah Heim,H,FA,69.532,146.448,0.475,61.724,10.924,4,ATC+FG-DC+ZiPS+Steamer,129.552,0.477,7.808,1.274,1.13,0.996,0.97,VOLUME,,ATH,64.8
679845,Nick Loftin,H,FA,73.524,155.008,0.474,62.205,23.218,4,ATC+FG-DC+ZiPS+Steamer,115.815,0.531,11.32,1.468,1.338,0.894,0.72,VOLUME,,KCR,64.8
641487,J.P. Crawford,H,FA,106.717,225.012,0.474,119.1,6.058,4,ATC+FG-DC+ZiPS+Steamer,258.71,0.46,-12.382,0.158,0.87,1.03,0.82,VOLUME,,SEA,64.8
672960,Kazuma Okamoto,H,opp:Boone's Bad Bu,100.393,211.715,0.474,136.024,5.704,4,ATC+FG-DC+ZiPS+Steamer,254.11,0.536,-35.632,-1.127,0.833,0.884,0.6,MIXED,,TOR,64.8
686797,Brooks Lee,H,FA,106.364,224.603,0.474,125.121,7.937,4,ATC+FG-DC+ZiPS+Steamer,247.314,0.506,-18.758,-0.194,0.908,0.936,0.59,MIXED,,MIN,64.8
666971,Lourdes Gurriel Jr.,H,FA,85.559,180.695,0.473,122.88,15.952,4,ATC+FG-DC+ZiPS+Steamer,233.0,0.526,-37.321,-1.22,0.776,0.899,0.71,VOLUME,,ARI,64.8
596142,Gary Sánchez,H,FA,43.822,92.599,0.473,41.792,13.472,4,ATC+FG-DC+ZiPS+Steamer,84.515,0.491,2.029,0.955,1.096,0.964,0.71,VOLUME,,MIL,64.8
699912,Jose Fernandez,H,FA,45.175,95.496,0.473,28.956,24.724,4,ATC+FG-DC+ZiPS+Steamer,80.334,0.375,16.219,1.739,1.189,1.262,0.43,MIXED,,ARI,64.8
678218,Brandon Valenzuela,H,FA,52.742,111.553,0.473,46.226,9.384,4,ATC+FG-DC+ZiPS+Steamer,128.815,0.36,6.516,1.203,0.866,1.314,0.34,RATE,,TOR,64.8
663611,Nick Madrigal,H,FA,32.17,68.247,0.471,18.258,25.091,2,ZiPS+Steamer,41.501,0.477,13.913,1.612,1.644,0.988,0.98,VOLUME,,TBR,64.8
691788,Joe Mack,H,FA,60.817,129.14,0.471,69.526,5.885,4,ATC+FG-DC+ZiPS+Steamer,179.188,0.388,-8.708,0.361,0.721,1.214,0.63,MIXED,,MIA,64.8
650402,Gleyber Torres,H,opp:Late Night Bet,64.238,136.909,0.469,125.789,2.293,4,ATC+FG-DC+ZiPS+Steamer,237.59,0.53,-61.551,-2.56,0.576,0.886,0.82,VOLUME,,DET,64.8
682818,Yohendrick Piñango,H,FA,53.524,114.236,0.469,30.544,28.982,4,ATC+FG-DC+ZiPS+Steamer,78.555,0.388,22.979,2.113,1.454,1.206,0.67,VOLUME,,TOR,64.8
660821,Jesús Sánchez,H,FA,48.111,102.689,0.469,81.947,12.761,4,ATC+FG-DC+ZiPS+Steamer,165.046,0.496,-33.836,-1.028,0.622,0.945,0.89,VOLUME,,TOR,64.8
663886,Tyler Stephenson,H,FA,63.706,136.177,0.468,71.951,4.761,4,ATC+FG-DC+ZiPS+Steamer,176.004,0.409,-8.245,0.387,0.774,1.145,0.65,VOLUME,,CIN,64.8
682626,Francisco Alvarez,H,FA,73.042,156.136,0.468,79.197,2.14,4,ATC+FG-DC+ZiPS+Steamer,167.828,0.472,-6.155,0.502,0.93,0.99,0.88,VOLUME,,NYM,64.8
553869,Elias Díaz,H,FA,41.976,89.742,0.468,16.63,16.924,4,ATC+FG-DC+ZiPS+Steamer,45.836,0.374,25.346,2.244,1.958,1.251,0.75,VOLUME,,TEX,64.8
624424,Michael Conforto,H,FA,46.676,100.161,0.466,56.88,9.434,4,ATC+FG-DC+ZiPS+Steamer,131.487,0.433,-10.203,0.279,0.762,1.077,0.79,VOLUME,,CHC,64.8
521692,Salvador Perez,H,FA,93.119,200.018,0.466,118.448,6.076,4,ATC+FG-DC+ZiPS+Steamer,240.325,0.493,-25.33,-0.558,0.832,0.944,0.76,VOLUME,,KCR,64.8
573262,Mike Yastrzemski,H,FA,63.778,137.149,0.465,91.114,7.323,4,ATC+FG-DC+ZiPS+Steamer,188.542,0.483,-27.335,-0.668,0.727,0.963,0.89,VOLUME,,ATL,64.8
673357,Luis Robert Jr.,H,FA,49.643,106.881,0.464,79.258,0.943,4,ATC+FG-DC+ZiPS+Steamer,164.432,0.482,-29.615,-0.794,0.65,0.963,0.92,VOLUME,,NYM,64.8
641933,Tyler O'Neill,H,FA,45.269,97.628,0.464,77.413,8.355,4,ATC+FG-DC+ZiPS+Steamer,163.403,0.474,-32.144,-0.934,0.597,0.979,0.96,VOLUME,,BAL,64.8
663647,Ke'Bryan Hayes,H,FA,35.236,76.004,0.464,37.525,23.671,4,ATC+FG-DC+ZiPS+Steamer,95.027,0.395,-2.289,0.716,0.8,1.174,0.58,MIXED,,CIN,64.8
645302,Victor Robles,H,FA,45.744,98.723,0.463,46.905,6.38,4,ATC+FG-DC+ZiPS+Steamer,111.779,0.419,-1.161,0.778,0.883,1.107,0.55,MIXED,,SEA,64.8
673237,Yainer Diaz,H,FA,81.225,175.362,0.463,83.108,13.991,4,ATC+FG-DC+ZiPS+Steamer,160.288,0.519,-1.883,0.739,1.094,0.893,0.44,MIXED,,HOU,64.8
664034,Ty France,H,FA,73.472,158.676,0.463,93.876,3.118,4,ATC+FG-DC+ZiPS+Steamer,198.202,0.474,-20.404,-0.285,0.801,0.978,0.91,VOLUME,,SDP,64.8
683748,Victor Mesa Jr.,H,FA,57.522,124.325,0.463,47.453,10.448,4,ATC+FG-DC+ZiPS+Steamer,107.221,0.445,10.069,1.399,1.16,1.041,0.79,VOLUME,,TBR,64.8
602104,Ramón Urías,H,FA,29.101,63.212,0.46,38.669,12.236,4,ATC+FG-DC+ZiPS+Steamer,87.847,0.439,-9.569,0.314,0.72,1.048,0.88,VOLUME,,STL,64.8
642086,Dominic Smith,H,FA,55.623,121.072,0.459,66.548,15.677,4,ATC+FG-DC+ZiPS+Steamer,141.218,0.469,-10.926,0.239,0.857,0.98,0.89,VOLUME,,ATL,64.8
680757,Steven Kwan,H,opp:Boone's Bad Bu,96.819,210.82,0.459,137.409,8.414,4,ATC+FG-DC+ZiPS+Steamer,244.687,0.562,-40.59,-1.401,0.862,0.818,0.43,MIXED,,CLE,64.8
621020,Dansby Swanson,H,opp:2015 Draft Fir,86.366,188.639,0.458,132.871,10.718,4,ATC+FG-DC+ZiPS+Steamer,271.688,0.489,-46.505,-1.728,0.694,0.936,0.85,VOLUME,,CHC,64.8
679529,Spencer Torkelson,H,opp:Treasure Islan,98.141,214.566,0.457,122.539,7.868,4,ATC+FG-DC+ZiPS+Steamer,266.187,0.46,-24.398,-0.506,0.806,0.994,0.97,VOLUME,,DET,64.8
687551,Drew Gilbert,H,FA,48.974,107.166,0.457,49.57,27.715,4,ATC+FG-DC+ZiPS+Steamer,108.448,0.451,-0.596,0.81,0.988,1.012,0.49,MIXED,,SFG,64.8
605170,Victor Caratini,H,FA,72.636,159.052,0.457,77.824,6.442,4,ATC+FG-DC+ZiPS+Steamer,168.586,0.461,-5.188,0.556,0.943,0.99,0.85,VOLUME,,MIN,64.8
669003,Garrett Mitchell,H,FA,79.489,174.163,0.456,77.247,14.727,4,ATC+FG-DC+ZiPS+Steamer,192.209,0.405,2.243,0.967,0.906,1.127,0.45,MIXED,,MIL,64.8
687221,Dalton Rushing,H,FA,63.17,138.439,0.456,61.13,12.856,4,ATC+FG-DC+ZiPS+Steamer,129.981,0.467,2.041,0.955,1.065,0.977,0.73,VOLUME,,LAD,64.8
695731,Braden Montgomery,H,FA,79.842,175.012,0.456,80.526,7.195,4,ATC+FG-DC+ZiPS+Steamer,217.022,0.371,-0.684,0.805,0.806,1.229,0.51,MIXED,,CHW,64.8
663837,Matt Vierling,H,FA,67.541,148.249,0.456,68.585,10.456,4,ATC+FG-DC+ZiPS+Steamer,155.162,0.441,-1.044,0.785,0.955,1.032,0.59,MIXED,,DET,64.8
663968,Jake Mangum,H,FA,89.902,197.361,0.456,78.501,9.11,4,ATC+FG-DC+ZiPS+Steamer,162.218,0.483,11.401,1.473,1.217,0.943,0.77,VOLUME,,PIT,64.8
702222,Justin Crawford,H,FA,70.771,155.701,0.455,102.801,7.492,4,ATC+FG-DC+ZiPS+Steamer,218.466,0.47,-32.03,-0.928,0.713,0.966,0.91,VOLUME,,PHI,64.8
668904,Royce Lewis,H,FA,91.114,200.459,0.455,108.734,15.187,4,ATC+FG-DC+ZiPS+Steamer,216.9,0.501,-17.62,-0.131,0.924,0.907,0.45,MIXED,,MIN,64.8
621438,Tyrone Taylor,H,FA,30.199,66.452,0.454,32.827,16.201,4,ATC+FG-DC+ZiPS+Steamer,74.633,0.435,-2.628,0.697,0.89,1.044,0.73,VOLUME,,NYM,64.8
650859,Luis Rengifo,H,FA,47.402,104.36,0.454,30.782,34.856,4,ATC+FG-DC+ZiPS+Steamer,71.877,0.419,16.62,1.761,1.452,1.085,0.82,VOLUME,,SDP,64.8
802415,Chandler Simpson,H,FA,98.597,217.145,0.454,117.662,12.447,4,ATC+FG-DC+ZiPS+Steamer,217.434,0.541,-19.066,-0.211,0.999,0.839,0.01,RATE,,TBR,64.8
691176,Jasson Domínguez,H,FA,90.587,199.662,0.454,95.66,5.686,4,ATC+FG-DC+ZiPS+Steamer,184.529,0.519,-5.073,0.562,1.082,0.874,0.37,MIXED,,NYY,64.8
694378,Jacob Gonzalez,H,FA,55.508,122.401,0.453,39.475,25.058,4,ATC+FG-DC+ZiPS+Steamer,94.282,0.418,16.033,1.729,1.298,1.085,0.76,VOLUME,,CHW,64.8
806198,Cooper Pratt,H,FA,69.753,153.965,0.453,92.05,13.653,4,ATC+FG-DC+ZiPS+Steamer,215.33,0.427,-22.297,-0.39,0.715,1.061,0.85,VOLUME,,MIL,64.8
701350,Roman Anthony,H,opp:Treasure Islan,59.059,131.013,0.451,82.575,19.619,4,ATC+FG-DC+ZiPS+Steamer,161.237,0.511,-23.517,-0.457,0.813,0.882,0.62,MIXED,,BOS,64.8
606192,Teoscar Hernández,H,opp:Team Solomon,69.745,154.788,0.451,124.205,10.321,4,ATC+FG-DC+ZiPS+Steamer,245.721,0.505,-54.46,-2.168,0.63,0.891,0.8,VOLUME,,LAD,64.8
696285,Jacob Young,H,FA,67.647,150.543,0.449,94.209,3.171,4,ATC+FG-DC+ZiPS+Steamer,207.073,0.455,-26.561,-0.626,0.727,0.987,0.96,VOLUME,,WSN,64.8
622268,Donovan Walton,H,FA,40.263,89.612,0.449,17.806,34.133,4,ATC+FG-DC+ZiPS+Steamer,38.939,0.312,22.457,2.084,2.301,1.441,0.7,VOLUME,,LAA,64.8
664702,Myles Straw,H,FA,28.988,64.567,0.449,33.207,24.544,4,ATC+FG-DC+ZiPS+Steamer,79.154,0.408,-4.22,0.609,0.816,1.101,0.68,VOLUME,,TOR,64.8
666310,Bo Naylor,H,FA,31.78,70.962,0.448,18.294,31.142,4,ATC+FG-DC+ZiPS+Steamer,42.656,0.371,13.487,1.588,1.664,1.208,0.73,VOLUME,,CLE,64.8
702284,Cole Young,H,FA,87.62,195.709,0.448,111.745,6.805,4,ATC+FG-DC+ZiPS+Steamer,232.749,0.48,-24.125,-0.491,0.841,0.933,0.71,VOLUME,,SEA,64.8
670042,Luke Raley,H,FA,58.658,131.084,0.447,73.074,3.816,4,ATC+FG-DC+ZiPS+Steamer,174.841,0.419,-14.417,0.046,0.75,1.069,0.81,VOLUME,,SEA,64.8
694497,Evan Carter,H,FA,56.496,126.477,0.447,95.696,4.674,4,ATC+FG-DC+ZiPS+Steamer,195.733,0.489,-39.2,-1.324,0.646,0.913,0.83,VOLUME,,TEX,64.8
669899,Ryan Ward,H,FA,35.345,79.147,0.447,25.863,45.425,4,ATC+FG-DC+ZiPS+Steamer,53.307,0.397,9.483,1.367,1.485,1.124,0.77,VOLUME,,LAD,64.8
665862,Jazz Chisholm Jr.,H,opp:Team Solomon,86.344,193.37,0.447,135.735,6.406,4,ATC+FG-DC+ZiPS+Steamer,251.86,0.539,-49.39,-1.888,0.768,0.829,0.58,MIXED,,NYY,64.8
656775,Cedric Mullins,H,FA,81.125,181.887,0.446,106.398,2.124,4,ATC+FG-DC+ZiPS+Steamer,221.42,0.481,-25.273,-0.554,0.821,0.928,0.73,VOLUME,,TBR,64.8
694371,Tommy Troy,H,FA,65.688,147.394,0.446,46.395,19.494,4,ATC+FG-DC+ZiPS+Steamer,112.921,0.412,19.292,1.909,1.305,1.082,0.77,VOLUME,,ARI,64.8
677942,Blaze Alexander,H,FA,65.099,146.208,0.445,77.245,2.878,4,ATC+FG-DC+ZiPS+Steamer,196.546,0.393,-12.145,0.171,0.744,1.132,0.7,VOLUME,,BAL,64.8
666176,Jo Adell,H,FA,94.629,212.57,0.445,120.762,2.495,4,ATC+FG-DC+ZiPS+Steamer,240.377,0.502,-26.133,-0.602,0.884,0.886,0.5,MIXED,,LAA,64.8
655316,Andruw Monasterio,H,FA,49.707,111.683,0.445,39.019,18.763,4,ATC+FG-DC+ZiPS+Steamer,86.082,0.451,10.688,1.433,1.297,0.986,0.95,VOLUME,,BOS,64.8
663697,Jonathan India,H,FA,38.627,86.851,0.445,45.744,64.001,2,ZiPS+Steamer,89.502,0.499,-7.117,0.449,0.97,0.891,0.21,RATE,,KCR,64.8
683953,Travis Bazzana,H,FA,98.165,221.046,0.444,110.542,19.53,4,ATC+FG-DC+ZiPS+Steamer,246.594,0.448,-12.377,0.158,0.896,0.992,0.93,VOLUME,,CLE,64.8
672386,Alejandro Kirk,H,opp:Treasure Islan,72.352,163.024,0.444,93.343,5.482,4,ATC+FG-DC+ZiPS+Steamer,166.198,0.561,-20.991,-0.318,0.981,0.79,0.08,RATE,,TOR,64.8
643396,Isiah Kiner-Falefa,H,FA,26.461,59.622,0.444,38.863,26.112,4,ATC+FG-DC+ZiPS+Steamer,84.04,0.459,-12.402,0.157,0.709,0.967,0.91,VOLUME,,BOS,64.8
680776,Jarren Duran,H,FA,101.821,230.319,0.442,134.256,8.987,4,ATC+FG-DC+ZiPS+Steamer,268.053,0.501,-32.435,-0.95,0.859,0.883,0.55,MIXED,,BOS,64.8
694203,Denzer Guzman,H,FA,76.428,173.074,0.442,66.597,2.55,4,ATC+FG-DC+ZiPS+Steamer,189.444,0.352,9.831,1.386,0.914,1.256,0.28,RATE,,LAA,64.8
667670,Brent Rooker,H,FA,58.854,133.365,0.441,68.778,96.481,2,ZiPS+Steamer,116.503,0.571,-9.923,0.294,1.145,0.773,0.34,RATE,,ATH,64.8
