pitcher,player_name,pitches,plv,plv_std,plv_raw,swing_pct,whiff_pct,cs_pct,xwoba_model,contact_pct,plv_pctile,primary_position,sample_warning
670036,Matt Festa,832,5.129,1.457,-0.051,0.489,0.321,0.537,0.335,0.679,65.5,P,False
664126,Pete Fairbanks,997,5.129,1.422,-0.051,0.508,0.301,0.531,0.336,0.699,65.4,P,False
690928,Hunter Dobbins,931,5.128,1.36,-0.051,0.489,0.346,0.497,0.332,0.654,65.2,P,False
689690,Alek Jacob,625,5.128,1.334,-0.051,0.475,0.31,0.503,0.331,0.69,65.1,P,False
605513,Spencer Turnbull,125,5.126,1.614,-0.051,0.483,0.378,0.468,0.318,0.622,65.0,P,True
702056,Trey Yesavage,679,5.126,1.419,-0.051,0.492,0.37,0.466,0.327,0.63,64.8,P,False
695534,Chase Petty,169,5.125,1.45,-0.051,0.437,0.383,0.418,0.31,0.617,64.7,P,True
606930,Jacob Barnes,146,5.125,1.329,-0.051,0.413,0.432,0.409,0.317,0.568,64.6,P,True
663687,Hogan Harris,1124,5.124,1.375,-0.051,0.495,0.285,0.529,0.347,0.715,64.4,P,False
682274,Yaramil Hiraldo,314,5.124,1.283,-0.051,0.492,0.391,0.448,0.323,0.609,64.3,P,False
806188,Cade Gibson,908,5.124,1.496,-0.051,0.446,0.347,0.482,0.316,0.653,64.1,P,False
657240,Julian Merryweather,336,5.124,1.421,-0.051,0.498,0.341,0.504,0.34,0.659,64.0,P,False
680735,Austin Cox,427,5.123,1.337,-0.051,0.501,0.371,0.491,0.333,0.629,63.9,P,False
656876,Drew Rasmussen,2316,5.123,1.464,-0.051,0.523,0.305,0.505,0.332,0.695,63.7,P,False
680742,Jonathan Bowlan,727,5.12,1.492,-0.051,0.495,0.351,0.457,0.327,0.649,63.6,P,False
656557,Tanner Houck,749,5.119,1.491,-0.051,0.434,0.319,0.475,0.314,0.681,63.5,P,False
687424,Anthony Maldonado,129,5.119,1.423,-0.051,0.388,0.393,0.404,0.325,0.607,63.3,P,True
684320,Yariel Rodríguez,1216,5.119,1.411,-0.051,0.45,0.372,0.448,0.321,0.628,63.2,P,False
686930,Mason Barnett,431,5.118,1.423,-0.051,0.48,0.333,0.481,0.337,0.667,63.0,P,False
679885,Justin Martinez,327,5.118,1.557,-0.051,0.442,0.353,0.435,0.307,0.647,62.9,P,False
641386,Ben Bowden,187,5.117,1.376,-0.051,0.495,0.312,0.48,0.339,0.688,62.8,P,True
663878,Nate Pearson,263,5.114,1.535,-0.051,0.507,0.352,0.529,0.345,0.648,62.6,P,False
673540,Kodai Senga,1901,5.113,1.533,-0.051,0.46,0.398,0.454,0.333,0.602,62.5,P,False
669387,Carmen Mlodzinski,1647,5.113,1.444,-0.052,0.475,0.324,0.501,0.326,0.676,62.4,P,False
676254,Ryan Walker,1034,5.112,1.501,-0.052,0.429,0.303,0.534,0.312,0.697,62.2,P,False
675512,Troy Melton,779,5.109,1.524,-0.052,0.497,0.322,0.52,0.336,0.678,62.1,P,False
453286,Max Scherzer,1672,5.108,1.377,-0.052,0.506,0.316,0.516,0.341,0.684,62.0,P,False
660896,Jorge Alcalá,1098,5.107,1.46,-0.052,0.489,0.314,0.497,0.332,0.686,61.8,P,False
663554,Casey Mize,2516,5.106,1.441,-0.052,0.503,0.332,0.513,0.337,0.668,61.7,P,False
663804,Jackson Kowar,281,5.106,1.428,-0.052,0.465,0.359,0.441,0.334,0.641,61.5,P,False
623437,Justin Topa,1000,5.106,1.432,-0.052,0.471,0.296,0.528,0.313,0.704,61.4,P,False
678821,Luis Peralta,466,5.106,1.461,-0.052,0.458,0.349,0.446,0.338,0.651,61.3,P,False
680951,Doug Nikhazy,107,5.104,1.505,-0.052,0.44,0.344,0.429,0.342,0.656,61.1,P,True
660761,José Suarez,324,5.104,1.583,-0.052,0.448,0.379,0.477,0.335,0.621,61.0,P,False
668964,Tobias Myers,853,5.104,1.388,-0.052,0.498,0.32,0.533,0.342,0.68,60.9,P,False
681168,Luis Curvelo,327,5.103,1.427,-0.052,0.459,0.305,0.511,0.327,0.695,60.7,P,False
621363,Colin Poche,244,5.102,1.555,-0.052,0.412,0.355,0.446,0.323,0.645,60.6,P,False
663455,Konnor Pilkington,529,5.101,1.463,-0.052,0.43,0.369,0.468,0.338,0.631,60.4,P,False
592254,José De León,101,5.101,1.444,-0.052,0.488,0.302,0.482,0.342,0.698,60.3,P,True
682243,Bryce Miller,1804,5.101,1.485,-0.052,0.507,0.321,0.508,0.334,0.679,60.2,P,False
552640,Andrew Kittredge,849,5.1,1.532,-0.052,0.534,0.349,0.486,0.314,0.651,60.0,P,False
678020,Seth Halvorsen,654,5.099,1.437,-0.052,0.492,0.353,0.479,0.325,0.647,59.9,P,False
687330,Kevin Kelly,602,5.099,1.473,-0.052,0.436,0.278,0.544,0.322,0.722,59.8,P,False
664123,Scott Effross,156,5.097,1.533,-0.052,0.408,0.259,0.534,0.325,0.741,59.6,P,True
621383,Tanner Banks,1136,5.096,1.552,-0.052,0.503,0.337,0.522,0.33,0.663,59.5,P,False
656234,Jake Bird,1012,5.096,1.601,-0.052,0.469,0.305,0.546,0.32,0.695,59.3,P,False
606996,Kyle Hart,760,5.096,1.464,-0.052,0.465,0.326,0.513,0.326,0.674,59.2,P,False
681857,Reese Olson,1243,5.095,1.53,-0.052,0.444,0.383,0.434,0.319,0.617,59.1,P,False
669062,Erik Miller,504,5.095,1.502,-0.052,0.429,0.361,0.415,0.315,0.639,58.9,P,False
641816,Tyler Mahle,1437,5.093,1.286,-0.052,0.53,0.315,0.52,0.341,0.685,58.8,P,False
663855,Jordan Hicks,1262,5.093,1.467,-0.052,0.441,0.317,0.499,0.314,0.683,58.7,P,False
660825,Eduard Bazardo,1407,5.093,1.513,-0.052,0.46,0.268,0.553,0.337,0.732,58.5,P,False
674072,Tommy Henry,107,5.091,1.418,-0.052,0.461,0.334,0.474,0.335,0.666,58.4,P,True
676571,Pj Poulin,441,5.091,1.397,-0.052,0.446,0.334,0.466,0.324,0.666,58.2,P,False
642121,Cole Sulser,387,5.089,1.401,-0.052,0.536,0.379,0.456,0.334,0.621,58.1,P,False
680732,Sean Burke,2463,5.089,1.471,-0.052,0.477,0.33,0.486,0.336,0.67,58.0,P,False
701121,Logan Vanwey,208,5.088,1.237,-0.052,0.48,0.295,0.539,0.349,0.705,57.8,P,False
663423,Trent Thornton,676,5.088,1.526,-0.052,0.496,0.317,0.535,0.34,0.683,57.7,P,False
663969,Tyler Phillips,1131,5.087,1.574,-0.052,0.481,0.382,0.47,0.316,0.618,57.6,P,False
622663,Luis Severino,2731,5.087,1.434,-0.052,0.501,0.308,0.504,0.329,0.692,57.4,P,False
595014,Blake Treinen,617,5.087,1.467,-0.052,0.48,0.338,0.481,0.313,0.662,57.3,P,False
622786,Jesús Tinoco,330,5.087,1.405,-0.052,0.488,0.35,0.478,0.31,0.65,57.1,P,False
664139,Ian Gibaut,416,5.087,1.444,-0.052,0.498,0.311,0.543,0.351,0.689,57.0,P,False
687064,Brandon Young,939,5.087,1.4,-0.052,0.499,0.327,0.496,0.333,0.673,56.9,P,False
806185,Hayden Birdsong,1194,5.086,1.426,-0.052,0.453,0.375,0.448,0.33,0.625,56.7,P,False
663992,Richard Lovelady,243,5.086,1.416,-0.053,0.51,0.356,0.493,0.321,0.644,56.6,P,False
673380,Dedniel Núñez,197,5.085,1.703,-0.053,0.547,0.37,0.521,0.342,0.63,56.5,P,True
686642,Fraser Ellard,373,5.084,1.61,-0.053,0.454,0.354,0.457,0.334,0.646,56.3,P,False
676395,Robert Garcia,983,5.084,1.423,-0.053,0.515,0.33,0.53,0.338,0.67,56.2,P,False
668941,Jojo Romero,1007,5.083,1.52,-0.053,0.465,0.331,0.498,0.312,0.669,56.0,P,False
641755,Tyler Kinley,1235,5.081,1.591,-0.053,0.508,0.397,0.477,0.324,0.603,55.9,P,False
686613,Hunter Brown,2962,5.081,1.43,-0.053,0.488,0.33,0.457,0.329,0.67,55.8,P,False
669371,Cole Henry,967,5.08,1.496,-0.053,0.429,0.33,0.469,0.33,0.67,55.6,P,False
489446,Kirby Yates,754,5.079,1.456,-0.053,0.503,0.338,0.472,0.341,0.662,55.5,P,False
679775,Kyle Backhus,443,5.078,1.426,-0.053,0.428,0.27,0.55,0.323,0.73,55.4,P,False
666168,Mason Thompson,239,5.077,1.441,-0.053,0.436,0.333,0.448,0.322,0.667,55.2,P,False
669704,Kade Strowd,406,5.076,1.371,-0.053,0.477,0.331,0.492,0.32,0.669,55.1,P,False
622491,Luis Castillo,3209,5.075,1.428,-0.053,0.497,0.314,0.484,0.327,0.686,54.9,P,False
680880,Grant Holman,375,5.074,1.531,-0.053,0.469,0.395,0.428,0.332,0.605,54.8,P,False
676130,José Buttó,1094,5.073,1.483,-0.053,0.45,0.373,0.44,0.32,0.627,54.7,P,False
689266,Dylan Dodd,536,5.072,1.533,-0.053,0.495,0.373,0.501,0.335,0.627,54.5,P,False
694335,Matt Svanson,964,5.072,1.539,-0.053,0.476,0.324,0.517,0.317,0.676,54.4,P,False
669854,Ronel Blanco,793,5.071,1.407,-0.053,0.483,0.36,0.474,0.33,0.64,54.3,P,False
543101,Anthony Desclafani,634,5.07,1.499,-0.053,0.463,0.356,0.476,0.323,0.644,54.1,P,False
607481,Aaron Bummer,932,5.069,1.502,-0.053,0.454,0.34,0.473,0.318,0.66,54.0,P,False
641401,Connor Brogdon,840,5.068,1.344,-0.053,0.502,0.35,0.48,0.337,0.65,53.8,P,False
694918,Blade Tidwell,309,5.068,1.495,-0.053,0.48,0.314,0.509,0.333,0.686,53.7,P,False
621199,Matthew Bowman,447,5.068,1.537,-0.053,0.456,0.324,0.499,0.316,0.676,53.6,P,False
687606,Paxton Schultz,448,5.066,1.513,-0.053,0.462,0.354,0.451,0.336,0.646,53.4,P,False
666711,Joel Peguero,323,5.066,1.538,-0.053,0.471,0.346,0.512,0.316,0.654,53.3,P,False
614179,José Ruiz,334,5.065,1.448,-0.053,0.523,0.348,0.477,0.326,0.652,53.2,P,False
687911,Bryan King,1060,5.065,1.451,-0.053,0.523,0.288,0.542,0.347,0.712,53.0,P,False
687765,Mitch Spence,1385,5.065,1.533,-0.053,0.491,0.376,0.499,0.321,0.624,52.9,P,False
680694,Kyle Bradish,494,5.064,1.533,-0.053,0.486,0.337,0.475,0.33,0.663,52.7,P,False
547184,Michael Kelly,657,5.064,1.454,-0.053,0.448,0.34,0.518,0.333,0.66,52.6,P,False
681676,Ryan Fernandez,544,5.064,1.46,-0.053,0.481,0.389,0.466,0.332,0.611,52.5,P,False
689017,Landon Knack,743,5.064,1.393,-0.053,0.473,0.311,0.492,0.337,0.689,52.3,P,False
625643,Reynaldo López,166,5.063,1.446,-0.053,0.457,0.367,0.518,0.345,0.633,52.2,P,True
676974,Max Meyer,1104,5.061,1.569,-0.053,0.513,0.333,0.517,0.33,0.667,52.1,P,False
685326,Mccade Brown,501,5.061,1.47,-0.053,0.454,0.335,0.48,0.338,0.665,51.9,P,False
689225,Beau Brieske,429,5.059,1.42,-0.053,0.446,0.343,0.472,0.333,0.657,51.8,P,False
687473,Ryan Gusto,1781,5.057,1.439,-0.054,0.519,0.305,0.529,0.343,0.695,51.6,P,False
671737,Taj Bradley,2373,5.056,1.414,-0.054,0.485,0.328,0.494,0.335,0.672,51.5,P,False
657044,Ryan Thompson,666,5.056,1.45,-0.054,0.48,0.336,0.477,0.307,0.664,51.4,P,False
642239,Rob Zastryzny,368,5.055,1.301,-0.054,0.485,0.359,0.514,0.33,0.641,51.2,P,False
696136,Jordan Wicks,217,5.052,1.397,-0.054,0.528,0.345,0.526,0.34,0.655,51.1,P,False
665625,Elvis Peguero,204,5.052,1.602,-0.054,0.46,0.397,0.41,0.299,0.603,51.0,P,False
663559,Bailey Falter,2014,5.051,1.329,-0.054,0.5,0.308,0.514,0.344,0.692,50.8,P,False
681217,Chase Silseth,212,5.051,1.509,-0.054,0.49,0.364,0.438,0.323,0.636,50.7,P,False
650911,Cristopher Sánchez,3085,5.05,1.541,-0.054,0.488,0.323,0.518,0.316,0.677,50.5,P,False
663978,Chris Paddack,2711,5.05,1.374,-0.054,0.516,0.309,0.486,0.336,0.691,50.4,P,False
668390,Cole Winn,619,5.049,1.568,-0.054,0.454,0.349,0.49,0.324,0.651,50.3,P,False
689520,Cody Laweryson,107,5.049,1.293,-0.054,0.544,0.243,0.565,0.35,0.757,50.1,P,True
676755,Isaac Mattson,777,5.048,1.326,-0.054,0.516,0.283,0.523,0.351,0.717,50.0,P,False
663462,Isaiah Campbell,109,5.048,1.408,-0.054,0.548,0.321,0.568,0.332,0.679,49.9,P,True
655889,Manuel Rodríguez,438,5.048,1.439,-0.054,0.501,0.341,0.492,0.313,0.659,49.7,P,False
543518,Scott Mcgough,332,5.046,1.488,-0.054,0.486,0.372,0.458,0.332,0.628,49.6,P,False
701581,David Festa,882,5.046,1.422,-0.054,0.492,0.349,0.494,0.335,0.651,49.5,P,False
681006,Josh Simpson,646,5.044,1.538,-0.054,0.451,0.333,0.5,0.319,0.667,49.3,P,False
700249,Cade Povich,1971,5.044,1.507,-0.054,0.477,0.32,0.493,0.345,0.68,49.2,P,False
663795,Justin Hagenman,383,5.044,1.306,-0.054,0.516,0.341,0.498,0.323,0.659,49.0,P,False
666215,Forrest Whitley,256,5.042,1.416,-0.054,0.457,0.312,0.501,0.341,0.688,48.9,P,False
657571,Caleb Ferguson,1128,5.039,1.496,-0.054,0.49,0.299,0.504,0.335,0.701,48.8,P,False
663460,Kris Bubic,1955,5.039,1.48,-0.054,0.496,0.327,0.508,0.342,0.673,48.6,P,False
664991,Grant Wolfram,520,5.037,1.516,-0.054,0.488,0.317,0.497,0.325,0.683,48.5,P,False
671212,Joe Boyle,934,5.037,1.468,-0.054,0.491,0.333,0.505,0.331,0.667,48.4,P,False
450203,Charlie Morton,2548,5.032,1.569,-0.054,0.457,0.337,0.483,0.326,0.663,48.2,P,False
695445,Chase Lee,600,5.031,1.552,-0.055,0.452,0.298,0.529,0.326,0.702,48.1,P,False
656550,Grant Holmes,1964,5.03,1.527,-0.055,0.49,0.368,0.477,0.333,0.632,47.9,P,False
621053,Tyler Ferguson,990,5.029,1.457,-0.055,0.477,0.329,0.492,0.331,0.671,47.8,P,False
594580,Sam Moll,370,5.029,1.586,-0.055,0.392,0.332,0.444,0.311,0.668,47.7,P,False
628317,Kenta Maeda,199,5.028,1.349,-0.055,0.429,0.366,0.443,0.315,0.634,47.5,P,True
690953,Mick Abel,720,5.028,1.556,-0.055,0.522,0.314,0.505,0.335,0.686,47.4,P,False
669308,Sean Reynolds,494,5.027,1.435,-0.055,0.462,0.309,0.496,0.339,0.691,47.3,P,False
571927,Steven Matz,1196,5.026,1.583,-0.055,0.482,0.26,0.548,0.33,0.74,47.1,P,False
605130,Scott Barlow,1324,5.023,1.526,-0.055,0.465,0.376,0.469,0.322,0.624,47.0,P,False
656464,Kevin Ginkel,499,5.02,1.463,-0.055,0.472,0.377,0.438,0.332,0.623,46.8,P,False
641154,Pablo López,1306,5.019,1.524,-0.055,0.517,0.342,0.499,0.336,0.658,46.7,P,False
688138,Logan Evans,1399,5.019,1.533,-0.055,0.459,0.343,0.499,0.32,0.657,46.6,P,False
681892,Kody Funderburk,725,5.019,1.565,-0.055,0.458,0.313,0.517,0.321,0.687,46.4,P,False
608372,Tomoyuki Sugano,2565,5.018,1.451,-0.055,0.487,0.336,0.488,0.326,0.664,46.3,P,False
608331,Max Fried,3340,5.017,1.522,-0.055,0.489,0.326,0.484,0.321,0.674,46.2,P,False
694851,Andrew Hoffmann,256,5.016,1.584,-0.055,0.476,0.388,0.436,0.326,0.612,46.0,P,False
593423,Frankie Montas,708,5.016,1.605,-0.055,0.509,0.362,0.463,0.321,0.638,45.9,P,False
699134,Bradgley Rodriguez,127,5.016,1.376,-0.055,0.443,0.327,0.438,0.313,0.673,45.7,P,True
669084,Dl Hall,588,5.016,1.478,-0.055,0.469,0.345,0.504,0.339,0.655,45.6,P,False
643410,Mark Leiter,855,5.015,1.595,-0.055,0.453,0.362,0.475,0.325,0.638,45.5,P,False
672841,Carlos Vargas,1255,5.014,1.455,-0.055,0.487,0.285,0.539,0.304,0.715,45.3,P,False
657376,Clarke Schmidt,1226,5.012,1.544,-0.055,0.484,0.355,0.507,0.327,0.645,45.2,P,False
666974,Yennier Cano,994,5.012,1.553,-0.055,0.49,0.351,0.485,0.303,0.649,45.1,P,False
641302,Tyler Alexander,1585,5.011,1.427,-0.055,0.495,0.303,0.516,0.333,0.697,44.9,P,False
800049,Adam Mazur,489,5.011,1.467,-0.055,0.487,0.342,0.516,0.337,0.658,44.8,P,False
641482,Néstor Cortés,674,5.01,1.441,-0.055,0.458,0.316,0.506,0.34,0.684,44.6,P,False
666214,Joey Wentz,1833,5.01,1.548,-0.055,0.512,0.355,0.481,0.342,0.645,44.5,P,False
592866,Trevor Williams,1448,5.008,1.435,-0.055,0.477,0.332,0.506,0.336,0.668,44.4,P,False
685107,Anthony Veneziano,499,5.008,1.506,-0.055,0.507,0.339,0.484,0.327,0.661,44.2,P,False
676664,Jp Sears,2416,5.007,1.362,-0.055,0.481,0.288,0.52,0.344,0.712,44.1,P,False
671096,Andrew Abbott,2727,5.006,1.388,-0.055,0.5,0.31,0.509,0.348,0.69,44.0,P,False
543135,Nathan Eovaldi,1919,5.004,1.47,-0.055,0.521,0.325,0.523,0.333,0.675,43.8,P,False
669372,J. T. Ginn,1575,5.004,1.577,-0.055,0.441,0.343,0.453,0.308,0.657,43.7,P,False
650893,Génesis Cabrera,730,5.002,1.466,-0.056,0.483,0.318,0.49,0.33,0.682,43.5,P,False
608032,Carlos Estévez,1098,4.999,1.45,-0.056,0.497,0.297,0.533,0.348,0.703,43.4,P,False
694646,Chayce Mcdermott,195,4.998,1.495,-0.056,0.37,0.375,0.419,0.327,0.625,43.3,P,True
621111,Walker Buehler,2189,4.997,1.552,-0.056,0.48,0.334,0.467,0.328,0.666,43.1,P,False
664299,Cristian Javier,617,4.996,1.429,-0.056,0.453,0.331,0.462,0.334,0.669,43.0,P,False
681810,Austin Warren,146,4.994,1.417,-0.056,0.426,0.334,0.49,0.321,0.666,42.9,P,True
605154,John Brebbia,483,4.994,1.388,-0.056,0.491,0.297,0.543,0.346,0.703,42.7,P,False
663947,Tyler Holton,1264,4.994,1.51,-0.056,0.476,0.334,0.501,0.321,0.666,42.6,P,False
676917,Cade Cavalli,788,4.993,1.502,-0.056,0.494,0.325,0.501,0.321,0.675,42.4,P,False
677952,Braxton Ashcraft,1102,4.993,1.446,-0.056,0.505,0.325,0.529,0.331,0.675,42.3,P,False
663903,Brady Singer,2943,4.993,1.573,-0.056,0.449,0.324,0.488,0.329,0.676,42.2,P,False
663546,Sean Hjelle,254,4.993,1.71,-0.056,0.407,0.323,0.483,0.313,0.677,42.0,P,False
608650,Dietrich Enns,741,4.992,1.431,-0.056,0.535,0.303,0.513,0.344,0.697,41.9,P,False
682610,Roddery Muñoz,229,4.992,1.637,-0.056,0.498,0.382,0.447,0.312,0.618,41.8,P,False
641745,Brad Keller,1204,4.991,1.464,-0.056,0.484,0.317,0.472,0.317,0.683,41.6,P,False
623474,Jimmy Herget,1306,4.991,1.496,-0.056,0.436,0.311,0.534,0.324,0.689,41.5,P,False
641329,Bryan Baker,1111,4.99,1.464,-0.056,0.519,0.312,0.522,0.337,0.688,41.3,P,False
669203,Corbin Burnes,1009,4.987,1.574,-0.056,0.473,0.361,0.462,0.318,0.639,41.2,P,False
664351,Luis Contreras,257,4.987,1.443,-0.056,0.444,0.355,0.446,0.335,0.645,41.1,P,False
642520,Gerson Garabito,181,4.986,1.324,-0.056,0.47,0.305,0.538,0.337,0.695,40.9,P,True
664199,Taylor Clarke,890,4.985,1.596,-0.056,0.488,0.342,0.496,0.325,0.658,40.8,P,False
684974,Craig Yoho,176,4.985,1.436,-0.056,0.441,0.325,0.465,0.326,0.675,40.7,P,True
664285,Framber Valdez,2977,4.984,1.663,-0.056,0.476,0.325,0.503,0.325,0.675,40.5,P,False
596112,Robert Stephenson,147,4.982,1.702,-0.056,0.526,0.407,0.501,0.329,0.593,40.4,P,True
656240,Scott Blewett,756,4.982,1.532,-0.056,0.501,0.37,0.499,0.338,0.63,40.2,P,False
518489,Ryan Brasier,374,4.982,1.475,-0.056,0.512,0.332,0.484,0.335,0.668,40.1,P,False
676467,Colton Gordon,1451,4.981,1.467,-0.056,0.498,0.278,0.549,0.353,0.722,40.0,P,False
679883,Luinder Avila,216,4.976,1.549,-0.056,0.481,0.349,0.449,0.319,0.651,39.8,P,False
518876,Merrill Kelly,2833,4.975,1.523,-0.057,0.49,0.316,0.484,0.326,0.684,39.7,P,False
688297,Chris Roycroft,394,4.974,1.535,-0.057,0.449,0.317,0.458,0.308,0.683,39.6,P,False
663562,Noah Davis,251,4.973,1.569,-0.057,0.406,0.354,0.473,0.309,0.646,39.4,P,False
640455,Sean Manaea,1095,4.972,1.474,-0.057,0.523,0.284,0.542,0.348,0.716,39.3,P,False
679358,Eric Orze,681,4.971,1.473,-0.057,0.524,0.328,0.516,0.331,0.672,39.1,P,False
543243,Sonny Gray,2798,4.971,1.645,-0.057,0.475,0.345,0.496,0.326,0.655,39.0,P,False
621366,Ryan Borucki,618,4.97,1.551,-0.057,0.49,0.373,0.471,0.312,0.627,38.9,P,False
682989,Victor Mederos,314,4.969,1.44,-0.057,0.457,0.323,0.504,0.313,0.677,38.7,P,False
686228,Juan Burgos,242,4.968,1.467,-0.057,0.436,0.398,0.458,0.308,0.602,38.6,P,False
656457,Tyler Gilbert,839,4.965,1.471,-0.057,0.436,0.311,0.49,0.324,0.689,38.5,P,False
628452,Raisel Iglesias,964,4.965,1.435,-0.057,0.514,0.295,0.527,0.339,0.705,38.3,P,False
656794,Sean Newcomb,1593,4.964,1.558,-0.057,0.456,0.271,0.523,0.335,0.729,38.2,P,False
697812,Joe Rock,145,4.963,1.657,-0.057,0.452,0.309,0.501,0.317,0.691,38.0,P,True
472610,Luis García,883,4.963,1.624,-0.057,0.495,0.361,0.5,0.314,0.639,37.9,P,False
669711,Greg Weissert,1080,4.962,1.481,-0.057,0.476,0.311,0.51,0.327,0.689,37.8,P,False
657424,Matt Gage,531,4.961,1.495,-0.057,0.486,0.35,0.475,0.33,0.65,37.6,P,False
669674,Sam Long,839,4.961,1.472,-0.057,0.475,0.322,0.492,0.34,0.678,37.5,P,False
690544,Bailey Horn,230,4.959,1.581,-0.057,0.516,0.314,0.522,0.331,0.686,37.4,P,False
694462,Hurston Waldrep,862,4.958,1.755,-0.057,0.488,0.35,0.494,0.325,0.65,37.2,P,False
620454,José Castillo,543,4.957,1.537,-0.057,0.508,0.302,0.507,0.326,0.698,37.1,P,False
660604,Alan Rangel,174,4.957,1.294,-0.057,0.47,0.318,0.486,0.335,0.682,37.0,P,True
663485,Cole Sands,1175,4.956,1.477,-0.057,0.515,0.318,0.515,0.329,0.682,36.8,P,False
677651,Luis García,106,4.956,1.306,-0.057,0.442,0.343,0.452,0.339,0.657,36.7,P,True
571578,Patrick Corbin,2588,4.955,1.551,-0.057,0.476,0.349,0.468,0.333,0.651,36.5,P,False
681895,Evan Sisk,329,4.952,1.49,-0.057,0.421,0.336,0.477,0.317,0.664,36.4,P,False
686730,Carson Spiers,294,4.952,1.447,-0.057,0.445,0.35,0.465,0.321,0.65,36.3,P,False
660853,Enyel De Los Santos,1105,4.951,1.396,-0.057,0.532,0.343,0.518,0.336,0.657,36.1,P,False
445926,Jesse Chavez,192,4.951,1.643,-0.057,0.403,0.32,0.498,0.328,0.68,36.0,P,True
693313,Carson Seymour,621,4.95,1.536,-0.057,0.438,0.321,0.508,0.32,0.679,35.9,P,False
622253,Dillon Tate,139,4.95,1.355,-0.057,0.439,0.305,0.482,0.312,0.695,35.7,P,True
801403,Chase Dollander,1778,4.95,1.463,-0.057,0.48,0.323,0.497,0.328,0.677,35.6,P,False
656288,Griffin Canning,1426,4.95,1.546,-0.057,0.486,0.345,0.495,0.334,0.655,35.4,P,False
808963,Roki Sasaki,731,4.948,1.604,-0.057,0.474,0.336,0.477,0.339,0.664,35.3,P,False
682120,Tim Herrin,805,4.948,1.62,-0.058,0.455,0.365,0.453,0.324,0.635,35.2,P,False
686747,Joe La Sorsa,132,4.947,1.537,-0.058,0.417,0.253,0.554,0.328,0.747,35.0,P,True
687922,Easton Lucas,438,4.946,1.441,-0.058,0.508,0.336,0.48,0.336,0.664,34.9,P,False
642528,Jonathan Loáisiga,467,4.945,1.403,-0.058,0.483,0.32,0.471,0.297,0.68,34.8,P,False
688642,Zach Agnos,527,4.945,1.482,-0.058,0.457,0.379,0.448,0.323,0.621,34.6,P,False
656186,Dan Altavilla,512,4.944,1.421,-0.058,0.481,0.337,0.486,0.32,0.663,34.5,P,False
645261,Sandy Alcántara,2890,4.943,1.493,-0.058,0.523,0.315,0.516,0.32,0.685,34.3,P,False
547179,Michael Lorenzen,2396,4.943,1.437,-0.058,0.468,0.321,0.496,0.332,0.679,34.2,P,False
650644,Aaron Civale,1802,4.942,1.478,-0.058,0.463,0.294,0.504,0.334,0.706,34.1,P,False
592094,Jason Adam,1130,4.941,1.473,-0.058,0.479,0.339,0.473,0.325,0.661,33.9,P,False
680730,Mitchell Parker,2705,4.94,1.452,-0.058,0.493,0.295,0.521,0.352,0.705,33.8,P,False
664141,Jt Brubaker,469,4.94,1.712,-0.058,0.438,0.341,0.445,0.316,0.659,33.7,P,False
682842,Abner Uribe,1250,4.94,1.549,-0.058,0.464,0.337,0.515,0.312,0.663,33.5,P,False
608337,Lucas Giolito,2367,4.939,1.353,-0.058,0.483,0.337,0.497,0.34,0.663,33.4,P,False
571760,Andrew Heaney,2082,4.939,1.436,-0.058,0.476,0.275,0.51,0.346,0.725,33.2,P,False
677944,Slade Cecconi,2110,4.937,1.491,-0.058,0.479,0.309,0.52,0.343,0.691,33.1,P,False
694477,Chad Patrick,2138,4.937,1.481,-0.058,0.481,0.31,0.495,0.334,0.69,33.0,P,False
681869,Shawn Dubin,551,4.935,1.521,-0.058,0.449,0.315,0.486,0.328,0.685,32.8,P,False
690990,Cade Horton,1787,4.935,1.433,-0.058,0.485,0.322,0.514,0.337,0.678,32.7,P,False
682052,Jacob Lopez,1666,4.935,1.463,-0.058,0.472,0.324,0.475,0.342,0.676,32.6,P,False
687003,Brian Van Belle,129,4.934,1.593,-0.058,0.524,0.315,0.515,0.327,0.685,32.4,P,True
621112,Paul Blackburn,702,4.934,1.549,-0.058,0.464,0.332,0.475,0.319,0.668,32.3,P,False
506433,Yu Darvish,1177,4.933,1.55,-0.058,0.479,0.301,0.539,0.334,0.699,32.1,P,False
671131,Jackson Rutledge,1361,4.933,1.525,-0.058,0.449,0.316,0.485,0.321,0.684,32.0,P,False
676428,Brant Hurter,1090,4.933,1.586,-0.058,0.434,0.313,0.507,0.313,0.687,31.9,P,False
664062,Tony Gonsolin,609,4.933,1.558,-0.058,0.464,0.326,0.484,0.335,0.674,31.7,P,False
663767,Chase Shugart,692,4.933,1.451,-0.058,0.465,0.327,0.498,0.328,0.673,31.6,P,False
641656,Ian Hamilton,650,4.931,1.559,-0.058,0.452,0.326,0.479,0.314,0.674,31.5,P,False
657649,Jared Koenig,1143,4.931,1.543,-0.058,0.468,0.281,0.536,0.328,0.719,31.3,P,False
702070,Noah Cameron,2164,4.93,1.519,-0.058,0.491,0.337,0.493,0.337,0.663,31.2,P,False
663399,Brandon Waddell,512,4.928,1.524,-0.058,0.476,0.324,0.492,0.328,0.676,31.0,P,False
687362,Connor Gillispie,552,4.928,1.545,-0.058,0.474,0.331,0.485,0.33,0.669,30.9,P,False
