batter,xfp_rh1_per_pa,iso_to,k_pct_to,hr_per_pa_to,hard_hit_pct_to,contact_pct_to,whiff_pct_to,swstr_pct_to,bb_pct_to,chase_pct_to,in_play_pct_to,sb_per_pa_to,xwoba_per_pa_to,barrel_pct_to,pa_to,split_day,player_name,team,rank
682998,0.5069710523961137,0.2738095238095238,0.25,0.03,0.3898305084745763,0.6593406593406593,0.3406593406593406,0.1530864197530864,0.15,0.3458333333333333,0.145679012345679,0.0,0.38209,0.1186440677966101,100,30,Corbin Carroll,AZ,101
643446,0.5067382083326704,0.0975609756097561,0.1304347826086956,0.0108695652173913,0.3714285714285714,0.8229166666666666,0.1770833333333333,0.0977011494252873,0.0869565217391304,0.3093922651933701,0.2011494252873563,0.0,0.3413626373626374,0.0142857142857142,92,30,Jeff McNeil,ATH,102
602104,0.5060988773659174,0.1875,0.2,0.0363636363636363,0.4324324324324324,0.7701149425287356,0.2298850574712643,0.1092896174863388,0.0909090909090909,0.2637362637362637,0.2021857923497267,0.0,0.3034727272727272,0.1081081081081081,55,30,Ramón Urías,STL,103
669224,0.5053493404866974,0.1129032258064516,0.1842105263157894,0.0263157894736842,0.4583333333333333,0.7426470588235294,0.2573529411764705,0.1132686084142394,0.1842105263157894,0.2469135802469135,0.1553398058252427,0.0,0.3344109589041096,0.0625,76,30,Austin Wells,NYY,104
605137,0.5046845074881727,0.1538461538461538,0.1809523809523809,0.0285714285714285,0.4027777777777778,0.7419354838709677,0.2580645161290322,0.1194029850746268,0.1238095238095238,0.2576419213973799,0.1791044776119403,0.0,0.3346666666666666,0.0833333333333333,105,30,Josh Bell,MIN,105
802139,0.5043730043897936,0.1414141414141414,0.1916666666666666,0.0333333333333333,0.4078947368421052,0.75,0.25,0.1074380165289256,0.125,0.2222222222222222,0.1570247933884297,0.0,0.3447203389830508,0.0657894736842105,120,30,JJ Wetherholt,STL,106
650333,0.503367742979493,0.0588235294117647,0.0373831775700934,0.0,0.173469387755102,0.916256157635468,0.083743842364532,0.0413625304136253,0.0467289719626168,0.291005291005291,0.2384428223844282,0.0,0.321377358490566,0.0,107,30,Luis Arraez,SF,107
686469,0.5031342651433227,0.13,0.2,0.0260869565217391,0.3636363636363636,0.820627802690583,0.179372197309417,0.0840336134453781,0.1217391304347826,0.3210332103321033,0.1617647058823529,0.0,0.292495652173913,0.0779220779220779,115,30,Vinnie Pasquantino,KC,108
677587,0.5028585787083758,0.1363636363636363,0.11,0.03,0.2857142857142857,0.7731958762886598,0.2268041237113402,0.1075794621026894,0.1,0.3141592920353982,0.1882640586797066,0.0,0.3291958762886597,0.0259740259740259,100,30,Brayan Rocchio,CLE,109
694497,0.5023664085133543,0.1566265060240964,0.2346938775510204,0.0306122448979591,0.4333333333333333,0.7628205128205128,0.2371794871794871,0.0911330049261083,0.1530612244897959,0.1959798994974874,0.1477832512315271,0.0,0.3368541666666667,0.1,98,30,Evan Carter,TEX,110
679529,0.5006440302414397,0.188235294117647,0.284313725490196,0.0392156862745098,0.4642857142857143,0.7202380952380952,0.2797619047619047,0.1046770601336302,0.1568627450980392,0.1666666666666666,0.1247216035634743,0.0,0.3664752475247525,0.1428571428571428,102,30,Spencer Torkelson,DET,111
657656,0.5003534105638546,0.2083333333333333,0.2761904761904762,0.0380952380952381,0.4776119402985074,0.7155172413793104,0.2844827586206896,0.1538461538461538,0.0761904761904762,0.3211009174311927,0.1561771561771562,0.0,0.3469619047619047,0.1492537313432835,105,30,Ramón Laureano,SD,112
691594,0.498758056014428,0.0535714285714285,0.0967741935483871,0.0,0.34,0.8725490196078431,0.1274509803921568,0.059090909090909,0.0967741935483871,0.3898305084745763,0.2272727272727272,0.0,0.2794354838709677,0.02,62,30,Javier Sanoja,MIA,113
665750,0.4976394163702119,0.15,0.1971830985915492,0.028169014084507,0.3695652173913043,0.7286821705426356,0.2713178294573643,0.1263537906137184,0.1549295774647887,0.2974683544303797,0.1660649819494584,0.0,0.3789857142857142,0.0652173913043478,71,30,Leody Taveras,BAL,114
676391,0.4976102616069545,0.1111111111111111,0.073394495412844,0.0,0.28,0.839572192513369,0.160427807486631,0.091743119266055,0.0091743119266055,0.4339622641509434,0.3058103975535168,0.0,0.2868440366972477,0.0,109,30,Ernie Clement,TOR,115
695600,0.49717736252289896,0.2531645569620253,0.2696629213483146,0.0674157303370786,0.4181818181818181,0.660377358490566,0.3396226415094339,0.1443850267379679,0.1011235955056179,0.2594339622641509,0.1470588235294117,0.0,0.3534831460674157,0.1272727272727272,89,30,Carter Jensen,KC,116
676356,0.49562469661384795,0.1964285714285714,0.1694915254237288,0.0338983050847457,0.3478260869565217,0.7549019607843137,0.2450980392156862,0.1243781094527363,0.0508474576271186,0.3428571428571428,0.2288557213930348,0.0,0.3271355932203389,0.0652173913043478,59,30,Jonny DeLuca,TB,117
671218,0.4954977084320051,0.1555555555555555,0.3020833333333333,0.03125,0.5737704918032787,0.7348837209302326,0.2651162790697674,0.141089108910891,0.0625,0.3470319634703196,0.1509900990099009,0.0,0.3395806451612903,0.1639344262295081,96,30,Heliot Ramos,SF,118
666176,0.49465557776911023,0.1217391304347826,0.1967213114754098,0.0327868852459016,0.4725274725274725,0.7450199203187251,0.2549800796812749,0.1409691629955947,0.0245901639344262,0.371900826446281,0.2004405286343612,0.0,0.3253333333333333,0.0659340659340659,122,30,Jo Adell,LAA,119
647304,0.4942408493907536,0.1067961165048543,0.175438596491228,0.0263157894736842,0.3734939759036144,0.77,0.23,0.1292134831460674,0.087719298245614,0.3641025641025641,0.2331460674157303,0.0,0.3139107142857143,0.0602409638554216,114,30,Josh Naylor,SEA,120
673357,0.4937084209320972,0.1097560975609756,0.1808510638297872,0.0212765957446808,0.4461538461538462,0.7440476190476191,0.2559523809523809,0.1194444444444444,0.1276595744680851,0.321608040201005,0.1805555555555555,0.0,0.3295425531914893,0.0307692307692307,94,30,Luis Robert Jr.,NYM,121
681082,0.49272597420378195,0.0526315789473684,0.1481481481481481,0.0,0.46875,0.8359375,0.1640625,0.0686274509803921,0.0493827160493827,0.3421052631578947,0.2091503267973856,0.0,0.3081604938271605,0.046875,81,30,Bryson Stott,PHI,122
701675,0.4912032421754421,0.2,0.2428571428571428,0.0571428571428571,0.3541666666666667,0.768,0.232,0.1203319502074688,0.0571428571428571,0.4318181818181818,0.1991701244813278,0.0,0.2888285714285714,0.0833333333333333,70,30,Nathan Church,STL,123
664023,0.4903739546680592,0.2551020408163265,0.3043478260869565,0.0608695652173913,0.4126984126984127,0.643979057591623,0.3560209424083769,0.1504424778761062,0.1391304347826087,0.2595744680851063,0.1393805309734513,0.0,0.3469210526315789,0.1587301587301587,115,30,Ian Happ,CHC,124
687462,0.48955417683575286,0.1126760563380281,0.1529411764705882,0.0235294117647058,0.2758620689655172,0.8174603174603174,0.1825396825396825,0.0688622754491018,0.1529411764705882,0.2696629213483146,0.1736526946107784,0.0,0.3098117647058823,0.0172413793103448,85,30,Spencer Horwitz,PIT,125
691720,0.4892475760968977,0.08,0.1758241758241758,0.0109890109890109,0.3728813559322034,0.7658227848101266,0.2341772151898734,0.0927318295739348,0.1758241758241758,0.2297297297297297,0.1478696741854636,0.0,0.3666593406593406,0.0677966101694915,91,30,Kyle Karros,COL,126
543807,0.4878867508156504,0.1851851851851851,0.2258064516129032,0.032258064516129,0.425,0.7578125,0.2421875,0.1235059760956175,0.1290322580645161,0.2440944881889764,0.1593625498007968,0.0,0.2874838709677419,0.1,62,30,George Springer,TOR,127
805367,0.48772234003468706,0.0816326530612244,0.1981981981981982,0.009009009009009,0.3815789473684211,0.834319526627219,0.165680473372781,0.0595744680851063,0.1171171171171171,0.2330508474576271,0.1617021276595744,0.0,0.3314907407407407,0.0526315789473684,111,30,Chase Meidroth,CWS,128
665926,0.4873418602117643,0.1770833333333333,0.16,0.03,0.2875,0.7912621359223301,0.2087378640776699,0.1207865168539325,0.04,0.4469273743016759,0.2247191011235955,0.0,0.2712424242424243,0.0375,100,30,Andrés Giménez,TOR,129
687859,0.48618300319561575,0.144578313253012,0.2111111111111111,0.0222222222222222,0.40625,0.782312925170068,0.2176870748299319,0.1022364217252396,0.0666666666666666,0.3441558441558441,0.2044728434504792,0.0,0.3264719101123595,0.03125,90,30,Troy Johnston,COL,130
668715,0.48609993155435727,0.2,0.2842105263157894,0.0421052631578947,0.3793103448275862,0.7423312883435583,0.2576687116564417,0.1179775280898876,0.0736842105263157,0.2956989247311828,0.1629213483146067,0.0,0.3485217391304347,0.1724137931034483,95,30,Spencer Steer,CIN,131
663647,0.4854378352116553,0.0606060606060606,0.125,0.0138888888888888,0.3684210526315789,0.8,0.2,0.0816326530612244,0.0833333333333333,0.2692307692307692,0.2326530612244897,0.0,0.3081470588235294,0.087719298245614,72,30,Ke'Bryan Hayes,CIN,132
702284,0.4853677398547102,0.14,0.2212389380530973,0.0265486725663716,0.4,0.75,0.25,0.1162280701754386,0.0973451327433628,0.2845188284518828,0.1644736842105263,0.0,0.3409999999999999,0.08,113,30,Cole Young,SEA,133
663616,0.4853624079204155,0.1153846153846153,0.1818181818181818,0.0151515151515151,0.325,0.7326732673267327,0.2673267326732673,0.0927835051546391,0.2121212121212121,0.2654320987654321,0.1374570446735395,0.0,0.37534375,0.075,66,30,Trevor Larnach,MIN,134
805300,0.4853014051561536,0.0865384615384615,0.2049180327868852,0.0081967213114754,0.3924050632911392,0.8624338624338624,0.1375661375661375,0.0513833992094861,0.1311475409836065,0.189922480620155,0.1561264822134387,0.0,0.2869421487603306,0.0253164556962025,122,30,Jakob Marsee,MIA,135
694384,0.4847757210056186,0.1287128712871287,0.1621621621621621,0.027027027027027,0.3012048192771084,0.8296703296703297,0.1703296703296703,0.0704545454545454,0.09009009009009,0.2162162162162162,0.1886363636363636,0.0,0.2852342342342342,0.0240963855421686,111,30,Nolan Schanuel,LAA,136
690993,0.4843666273369305,0.0886075949367088,0.1927710843373494,0.0,0.5396825396825397,0.7669172932330827,0.2330827067669172,0.0971786833855799,0.0481927710843373,0.2115384615384615,0.1974921630094044,0.0,0.3617439024390244,0.0793650793650793,83,30,Colt Keith,DET,137
605170,0.48340430934354955,0.0526315789473684,0.1477272727272727,0.0113636363636363,0.3333333333333333,0.8248175182481752,0.1751824817518248,0.073170731707317,0.0909090909090909,0.2514970059880239,0.1920731707317073,0.0,0.3522840909090909,0.0476190476190476,88,30,Victor Caratini,MIN,138
663586,0.48241920848900577,0.1415094339622641,0.2,0.025,0.4512195121951219,0.7008547008547008,0.2991452991452991,0.1391650099403578,0.1,0.3041958041958042,0.1630218687872763,0.0,0.3162583333333333,0.0853658536585365,120,30,Austin Riley,ATL,139
686797,0.4820612211363344,0.1666666666666666,0.1978021978021978,0.0439560439560439,0.3484848484848485,0.7783783783783784,0.2216216216216216,0.1117166212534059,0.0659340659340659,0.35,0.1798365122615803,0.0,0.2713846153846153,0.0454545454545454,91,30,Brooks Lee,MIN,140
668227,0.48032217082476764,0.1359223300970873,0.1949152542372881,0.0169491525423728,0.3625,0.7361111111111112,0.2638888888888889,0.1192468619246862,0.1016949152542373,0.3371647509578544,0.1673640167364016,0.0,0.3409406779661017,0.075,118,30,Randy Arozarena,SEA,141
643289,0.4801058682385144,0.1368421052631579,0.1862745098039215,0.0196078431372549,0.3026315789473684,0.8258426966292135,0.1741573033707865,0.0831099195710455,0.0588235294117647,0.3230769230769231,0.2037533512064343,0.0,0.2952647058823529,0.0657894736842105,102,30,Mauricio Dubón,ATL,142
701538,0.4794269674570438,0.15,0.2454545454545454,0.0272727272727272,0.4520547945205479,0.7113821138211383,0.2886178861788618,0.1628440366972477,0.0818181818181818,0.376984126984127,0.1674311926605504,0.0,0.3220560747663551,0.1232876712328767,110,30,Jackson Merrill,SD,143
624413,0.47925080967286005,0.1442307692307692,0.2666666666666666,0.025,0.5416666666666666,0.7101449275362319,0.2898550724637681,0.124223602484472,0.125,0.2539682539682539,0.1490683229813664,0.0,0.3099495798319328,0.0694444444444444,120,30,Pete Alonso,BAL,144
701358,0.4792356383308296,0.1428571428571428,0.2612612612612612,0.027027027027027,0.4492753623188406,0.7058823529411765,0.2941176470588235,0.1374207188160676,0.1081081081081081,0.3142857142857143,0.1458773784355179,0.0,0.3495818181818181,0.144927536231884,111,30,Cam Smith,HOU,145
660688,0.47870516154011794,0.1346153846153846,0.1296296296296296,0.0185185185185185,0.3777777777777777,0.8426966292134831,0.1573033707865168,0.0736842105263157,0.0185185185185185,0.3368421052631579,0.2368421052631578,0.0,0.212566037735849,0.0444444444444444,54,30,Keibert Ruiz,WSH,146
664728,0.47790439900126686,0.1714285714285714,0.2368421052631578,0.0394736842105263,0.3269230769230769,0.7984496124031008,0.2015503875968992,0.0928571428571428,0.0526315789473684,0.3443708609271523,0.1857142857142857,0.0,0.3199861111111111,0.0576923076923076,76,30,Kyle Isbel,KC,147
669236,0.4778648966745966,0.1954022988505747,0.2222222222222222,0.0555555555555555,0.3432835820895522,0.7062146892655368,0.2937853107344633,0.1805555555555555,0.0222222222222222,0.4084507042253521,0.2326388888888889,0.0,0.3188539325842696,0.0895522388059701,90,30,Jeremiah Jackson,BAL,148
680757,0.4778550311634542,0.0606060606060606,0.1071428571428571,0.0089285714285714,0.0919540229885057,0.9433962264150944,0.0566037735849056,0.02,0.1071428571428571,0.226890756302521,0.1933333333333333,0.0,0.2916036036036036,0.0114942528735632,112,30,Steven Kwan,CLE,149
672724,0.47784947058171523,0.2133333333333333,0.2409638554216867,0.0481927710843373,0.3818181818181818,0.6627218934911243,0.3372781065088757,0.185064935064935,0.0843373493975903,0.3602484472049689,0.1785714285714285,0.0,0.3442560975609756,0.109090909090909,83,30,Oswald Peraza,LAA,150
665487,0.47770505588331946,0.04,0.2566371681415929,0.0,0.676056338028169,0.695,0.305,0.1428571428571428,0.1061946902654867,0.2815126050420168,0.1662763466042154,0.0,0.3548558558558559,0.1267605633802817,113,30,Fernando Tatis Jr.,SD,151
696285,0.4776825332068758,0.1136363636363636,0.1612903225806451,0.021505376344086,0.3424657534246575,0.7933333333333333,0.2066666666666666,0.0939393939393939,0.043010752688172,0.2645161290322581,0.2212121212121212,0.0,0.3218369565217391,0.0547945205479452,93,30,Jacob Young,WSH,152
687263,0.4763106022798402,0.1909090909090909,0.2846153846153846,0.0384615384615384,0.3698630136986301,0.7104247104247104,0.2895752895752895,0.1376146788990825,0.1461538461538461,0.2781456953642384,0.1339449541284403,0.0,0.3292170542635659,0.1095890410958904,130,30,Zach Neto,LAA,153
702332,0.47623526063295496,0.1058823529411764,0.1458333333333333,0.0104166666666666,0.3380281690140845,0.8368794326241135,0.1631205673758865,0.0655270655270655,0.09375,0.2126436781609195,0.2022792022792023,0.0,0.2668105263157894,0.0140845070422535,96,30,Caleb Durbin,BOS,154
682177,0.4751923873808065,0.2580645161290322,0.2957746478873239,0.0422535211267605,0.4390243902439024,0.6170212765957447,0.3829787234042553,0.1753246753246753,0.1267605633802817,0.3333333333333333,0.1331168831168831,0.0,0.3809999999999999,0.1219512195121951,71,30,Daniel Schneemann,CLE,155
677592,0.47469879940848797,0.2363636363636363,0.2786885245901639,0.0491803278688524,0.4736842105263157,0.6206896551724138,0.3793103448275862,0.2222222222222222,0.0655737704918032,0.419047619047619,0.1919191919191919,0.0,0.3468196721311475,0.131578947368421,61,30,Everson Pereira,CWS,156
641584,0.47418579725075416,0.2,0.2363636363636363,0.0363636363636363,0.2702702702702703,0.8137254901960784,0.1862745098039215,0.0818965517241379,0.0909090909090909,0.2053571428571428,0.1594827586206896,0.0,0.3160727272727273,0.1081081081081081,55,30,Jake Fraley,TB,157
695657,0.4738541816420133,0.2736842105263158,0.3063063063063063,0.063063063063063,0.3934426229508196,0.64,0.36,0.1690140845070422,0.09009009009009,0.2692307692307692,0.1431924882629108,0.0,0.3326422018348624,0.1475409836065573,111,30,Colson Montgomery,CWS,158
691785,0.4734894744902113,0.1384615384615384,0.1805555555555555,0.0138888888888888,0.4230769230769231,0.7398373983739838,0.2601626016260163,0.1198501872659176,0.0833333333333333,0.2482269503546099,0.1947565543071161,0.0,0.3034507042253521,0.1153846153846153,72,30,Marcelo Mayer,BOS,159
663656,0.47336083501033877,0.1262135922330097,0.2241379310344827,0.0258620689655172,0.4025974025974026,0.7610619469026548,0.2389380530973451,0.1224489795918367,0.1120689655172413,0.2511848341232227,0.1746031746031746,0.0,0.2966206896551724,0.0649350649350649,116,30,Kyle Tucker,LAD,160
668804,0.47317386003247147,0.1326530612244898,0.275,0.025,0.4461538461538462,0.7047619047619048,0.2952380952380952,0.1262729124236252,0.1666666666666666,0.2527472527472527,0.1323828920570264,0.0,0.3488559322033898,0.0923076923076923,120,30,Bryan Reynolds,PIT,161
672960,0.4720671268307257,0.1827956989247312,0.3238095238095238,0.0476190476190476,0.5254237288135594,0.6617647058823529,0.3382352941176471,0.148068669527897,0.1142857142857142,0.2591093117408907,0.1266094420600858,0.0,0.3421333333333333,0.135593220338983,105,30,Kazuma Okamoto,TOR,162
592518,0.47152512131979746,0.0909090909090909,0.2,0.019047619047619,0.3880597014925373,0.7513227513227513,0.2486772486772486,0.1060948081264108,0.1619047619047619,0.2240663900414937,0.1512415349887133,0.0,0.3224615384615384,0.044776119402985,105,30,Manny Machado,SD,163
686217,0.4714354572371289,0.0617283950617283,0.1276595744680851,0.0106382978723404,0.217391304347826,0.875,0.125,0.0509383378016085,0.1276595744680851,0.2,0.1849865951742627,0.0,0.2906559139784946,0.0144927536231884,94,30,Sal Frelick,MIL,164
621439,0.47124714734809736,0.1981132075471698,0.2869565217391304,0.0434782608695652,0.4657534246575342,0.6756756756756757,0.3243243243243243,0.1718377088305489,0.0608695652173913,0.359090909090909,0.1742243436754176,0.0,0.3027130434782608,0.1506849315068493,115,30,Byron Buxton,MIN,165
668904,0.4701825161441172,0.2115384615384615,0.2950819672131147,0.0491803278688524,0.4411764705882353,0.6831683168316832,0.3168316831683168,0.1327800829875518,0.1311475409836065,0.2794117647058823,0.1410788381742738,0.0,0.320983606557377,0.1176470588235294,61,30,Royce Lewis,MIN,166
521692,0.4695458661718107,0.1442307692307692,0.2293577981651376,0.036697247706422,0.3924050632911392,0.7375,0.2625,0.1514423076923076,0.036697247706422,0.4453781512605042,0.1899038461538461,0.0,0.2837476635514018,0.1012658227848101,109,30,Salvador Perez,KC,167
607208,0.4692325162196647,0.128440366972477,0.1818181818181818,0.024793388429752,0.3563218390804598,0.7297297297297297,0.2702702702702703,0.1282051282051282,0.0991735537190082,0.324,0.1858974358974359,0.0,0.2959834710743801,0.0459770114942528,121,30,Trea Turner,PHI,168
575929,0.4671377115826873,0.1827956989247312,0.2972972972972973,0.045045045045045,0.4666666666666667,0.6122448979591837,0.3877551020408163,0.1723356009070294,0.1171171171171171,0.2955465587044534,0.1360544217687075,0.0,0.3796330275229357,0.15,111,30,Willson Contreras,BOS,169
687637,0.46624048185600564,0.1323529411764706,0.2133333333333333,0.0266666666666666,0.3846153846153846,0.7676056338028169,0.2323943661971831,0.1074918566775244,0.0933333333333333,0.2434210526315789,0.1693811074918566,0.0,0.3106799999999999,0.0576923076923076,75,30,Dylan Beavers,BAL,170
671289,0.4660870206222322,0.0208333333333333,0.1320754716981132,0.0,0.3170731707317073,0.8686868686868687,0.1313131313131313,0.0680628272251308,0.0377358490566037,0.3469387755102041,0.2146596858638743,0.0,0.34322,0.0,53,30,Tyler Freeman,COL,171
650859,0.4640785377010763,0.081081081081081,0.1358024691358024,0.0,0.365079365079365,0.8027210884353742,0.1972789115646258,0.0944625407166123,0.074074074074074,0.286624203821656,0.2052117263843648,0.0,0.2702658227848101,0.0634920634920634,81,30,Luis Rengifo,MIL,172
686780,0.4640313174112123,0.1481481481481481,0.2033898305084746,0.0338983050847457,0.3571428571428571,0.7355371900826446,0.2644628099173554,0.1454545454545454,0.0508474576271186,0.4090909090909091,0.1909090909090909,0.0,0.3131724137931034,0.0714285714285714,59,30,Pedro Pagés,STL,173
666182,0.46340067156150067,0.0727272727272727,0.2260869565217391,0.008695652173913,0.4523809523809524,0.773109243697479,0.226890756302521,0.1279620853080568,0.0434782608695652,0.4366812227074236,0.1990521327014218,0.0,0.3164260869565217,0.0357142857142857,115,30,Bo Bichette,NYM,174
664761,0.46335765406046386,0.0515463917525773,0.1588785046728972,0.0093457943925233,0.3875,0.81875,0.18125,0.0745501285347043,0.0747663551401869,0.2415458937198067,0.2056555269922879,0.0,0.2784150943396226,0.0125,107,30,Alec Bohm,PHI,175
696100,0.4632711198755337,0.2637362637362637,0.3725490196078431,0.0588235294117647,0.5094339622641509,0.625615763546798,0.3743842364532019,0.1989528795811518,0.0784313725490196,0.386046511627907,0.1387434554973822,0.0,0.3237227722772277,0.1320754716981132,102,30,Hunter Goodman,COL,176
678391,0.46281187037270904,0.0517241379310344,0.1176470588235294,0.0,0.24,0.8512396694214877,0.1487603305785124,0.0746887966804979,0.088235294117647,0.2740740740740741,0.2074688796680498,0.0,0.3211515151515151,0.02,68,30,Jorbit Vivas,WSH,177
701350,0.46155954413203115,0.0987654320987654,0.2551020408163265,0.010204081632653,0.4642857142857143,0.7027027027027027,0.2972972972972973,0.1078431372549019,0.1632653061224489,0.219047619047619,0.1372549019607843,0.0,0.3599999999999999,0.1071428571428571,98,30,Roman Anthony,BOS,178
802415,0.46154942162634494,0.0373831775700934,0.0884955752212389,0.0,0.134020618556701,0.8959537572254336,0.1040462427745664,0.0494505494505494,0.0530973451327433,0.3172043010752688,0.2664835164835165,0.0,0.2861467889908257,0.0,113,30,Chandler Simpson,TB,179
666310,0.4609139367268562,0.064516129032258,0.2388059701492537,0.0149253731343283,0.4130434782608695,0.8432835820895522,0.1567164179104477,0.0711864406779661,0.0746268656716417,0.23841059602649,0.1559322033898305,0.0,0.3030149253731343,0.108695652173913,67,30,Bo Naylor,CLE,180
670042,0.46073501072022843,0.28,0.3780487804878049,0.0609756097560975,0.5454545454545454,0.5172413793103449,0.4827586206896552,0.2600619195046439,0.0609756097560975,0.3333333333333333,0.1362229102167182,0.0,0.4225121951219512,0.2272727272727272,82,30,Luke Raley,SEA,181
807712,0.459926277982939,0.0576923076923076,0.1441441441441441,0.009009009009009,0.2613636363636363,0.8636363636363636,0.1363636363636363,0.0575539568345323,0.054054054054054,0.2352941176470588,0.211031175059952,0.0,0.2833119266055046,0.034090909090909,111,30,Luke Keaschall,MIN,182
641857,0.459427293142031,0.109090909090909,0.296875,0.03125,0.5833333333333334,0.6981132075471698,0.3018867924528302,0.1245136186770428,0.140625,0.2558139534883721,0.1400778210116731,0.0,0.298015625,0.1111111111111111,64,30,Ryan McMahon,NYY,183
681481,0.4592284495352126,0.2602739726027397,0.3571428571428571,0.0714285714285714,0.5348837209302325,0.6052631578947368,0.3947368421052631,0.1749271137026239,0.1071428571428571,0.3,0.1253644314868804,0.0,0.2954523809523809,0.1162790697674418,84,30,Kerry Carpenter,DET,184
666969,0.4587698031641113,0.1546391752577319,0.2777777777777778,0.0277777777777777,0.4925373134328358,0.697560975609756,0.3024390243902439,0.1368653421633554,0.0833333333333333,0.3061224489795918,0.1479028697571744,0.0,0.3105277777777778,0.0895522388059701,108,30,Adolis García,PHI,185
663886,0.45765916761471837,0.1076923076923077,0.3116883116883117,0.0259740259740259,0.5609756097560976,0.7058823529411765,0.2941176470588235,0.1257861635220125,0.1558441558441558,0.1644736842105263,0.1289308176100629,0.0,0.3305066666666666,0.1219512195121951,77,30,Tyler Stephenson,CIN,186
701807,0.45688615788839076,0.1095890410958904,0.2375,0.025,0.4444444444444444,0.7672955974842768,0.2327044025157232,0.1124620060790273,0.0875,0.2594936708860759,0.1641337386018237,0.0,0.2882625,0.0555555555555555,80,30,Carson Benge,NYM,187
650402,0.45578448745087224,0.0520833333333333,0.1694915254237288,0.0084745762711864,0.2368421052631578,0.796875,0.203125,0.0784708249496981,0.1779661016949152,0.1620553359683794,0.1529175050301811,0.0,0.3312118644067796,0.0526315789473684,118,30,Gleyber Torres,DET,188
670623,0.45428078945969624,0.1219512195121951,0.1808510638297872,0.0212765957446808,0.2769230769230769,0.8021390374331551,0.1978609625668449,0.0893719806763285,0.0851063829787234,0.2976744186046511,0.1570048309178744,0.0,0.2763936170212765,0.0307692307692307,94,30,Isaac Paredes,HOU,189
680574,0.4538043330772341,0.1122448979591836,0.2478632478632478,0.017094017094017,0.3043478260869565,0.7659574468085106,0.2340425531914893,0.0973451327433628,0.1452991452991453,0.1964285714285714,0.1526548672566371,0.0,0.3343103448275862,0.1014492753623188,117,30,Matt McLain,CIN,190
609280,0.45277511393648273,0.1228070175438596,0.2,0.0,0.4444444444444444,0.8099173553719008,0.1900826446280991,0.0970464135021097,0.0333333333333333,0.352,0.189873417721519,0.0,0.2676666666666666,0.0,60,30,Miguel Andujar,SD,191
656305,0.4526421479257704,0.0980392156862745,0.1909090909090909,0.009090909090909,0.345679012345679,0.7945945945945946,0.2054054054054054,0.0898345153664302,0.0727272727272727,0.2679425837320574,0.1914893617021276,0.0,0.2850925925925925,0.037037037037037,110,30,Matt Chapman,SF,192
695506,0.4519793341687127,0.1282051282051282,0.2954545454545454,0.0113636363636363,0.5384615384615384,0.6802721088435374,0.3197278911564626,0.1441717791411043,0.0909090909090909,0.3011363636363636,0.1595092024539877,0.0,0.3406136363636363,0.1538461538461538,88,30,Jac Caglianone,KC,193
691723,0.45192594040217016,0.1739130434782608,0.2727272727272727,0.0389610389610389,0.3958333333333333,0.7,0.3,0.1278688524590163,0.1038961038961039,0.2962962962962963,0.1573770491803278,0.0,0.314077922077922,0.0833333333333333,77,30,Coby Mayo,BAL,194
699912,0.4510778923775114,0.1232876712328767,0.2266666666666666,0.0266666666666666,0.4464285714285714,0.7407407407407407,0.2592592592592592,0.1194539249146757,0.0266666666666666,0.3483870967741935,0.1911262798634812,0.0,0.2947027027027027,0.0535714285714285,75,30,Jose Fernandez,AZ,195
657041,0.4499776963242977,0.0212765957446808,0.1724137931034483,0.0,0.3513513513513513,0.803921568627451,0.196078431372549,0.0840336134453781,0.1896551724137931,0.2265625,0.1554621848739495,0.0,0.3109827586206896,0.0,58,30,Lane Thomas,KC,196
702222,0.4466797603713254,0.0897435897435897,0.1954022988505747,0.0,0.3770491803278688,0.7814569536423841,0.2185430463576159,0.1081967213114754,0.0804597701149425,0.3557046979865771,0.2,0.0,0.2863908045977011,0.0163934426229508,87,30,Justin Crawford,PHI,197
681393,0.446442455648286,0.1728395061728395,0.2659574468085106,0.0319148936170212,0.3928571428571428,0.7085714285714285,0.2914285714285714,0.1356382978723404,0.0957446808510638,0.2435233160621761,0.1489361702127659,0.0,0.3013297872340425,0.0892857142857142,94,30,Connor Norby,MIA,198
663728,0.44563429156652057,0.1727272727272727,0.282258064516129,0.0403225806451612,0.2933333333333333,0.6928571428571428,0.3071428571428571,0.156934306569343,0.1129032258064516,0.3498349834983498,0.1368613138686131,0.0,0.3183225806451613,0.12,124,30,Cal Raleigh,SEA,199
669394,0.4455713987369219,0.1743119266055046,0.2920353982300885,0.0442477876106194,0.4605263157894737,0.6714285714285714,0.3285714285714285,0.1699507389162561,0.0265486725663716,0.4027149321266968,0.1871921182266009,0.0,0.2875752212389381,0.0921052631578947,113,30,Jake Burger,TEX,200
672275,0.44516888173973673,0.0491803278688524,0.1940298507462686,0.0149253731343283,0.4166666666666667,0.7716535433070866,0.2283464566929134,0.1090225563909774,0.0895522388059701,0.2686567164179104,0.1804511278195488,0.0,0.295030303030303,0.0416666666666666,67,30,Patrick Bailey,SF,201
676914,0.44477579529970185,0.125,0.32,0.02,0.4583333333333333,0.7297297297297297,0.2702702702702703,0.091324200913242,0.2,0.1694915254237288,0.1095890410958904,0.0,0.30678,0.1666666666666666,50,30,Davis Schneider,TOR,202
