pitcher,pitches_std,tbf_std,bip_std,avg_velo_std,swstr_pct_std,c_plus_swstr_std,o_swing_pct_std,k_pct_std,bb_pct_std,hard_hit_pct_std,barrel_pct_std,xwoba_contact_std,pitches_last30,tbf_last30,bip_last30,avg_velo_last30,swstr_pct_last30,c_plus_swstr_last30,o_swing_pct_last30,k_pct_last30,bb_pct_last30,hard_hit_pct_last30,barrel_pct_last30,xwoba_contact_last30,pitches_prioryr,tbf_prioryr,bip_prioryr,avg_velo_prioryr,swstr_pct_prioryr,c_plus_swstr_prioryr,o_swing_pct_prioryr,k_pct_prioryr,bb_pct_prioryr,hard_hit_pct_prioryr,barrel_pct_prioryr,xwoba_contact_prioryr,z_trend_avg_velo,z_base_avg_velo,z_trend_swstr_pct,z_base_swstr_pct,z_trend_c_plus_swstr,z_base_c_plus_swstr,z_trend_o_swing_pct,z_base_o_swing_pct,z_trend_k_pct,z_base_k_pct,z_trend_bb_pct,z_base_bb_pct,z_trend_hard_hit_pct,z_base_hard_hit_pct,z_trend_barrel_pct,z_base_barrel_pct,z_trend_xwoba_contact,z_base_xwoba_contact,TREND_z,BASE_z,composite,pct_last30_avg_velo,pct_last30_swstr_pct,pct_last30_c_plus_swstr,pct_last30_o_swing_pct,pct_last30_k_pct,pct_last30_bb_pct,pct_last30_hard_hit_pct,pct_last30_barrel_pct,pct_last30_xwoba_contact,level_pct,player_name,name,xfp_rp3_per_start,xfp_rp3_per_start_sched,data_quality_tag,rp3_rank,as_of
664238,21.0,8.0,6.0,46.010000000000005,0.047619047619047616,0.14285714285714285,0.2857142857142857,0.0,0.125,0.16666666666666666,0.0,0.2448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Moore, Dylan",Dylan Moore,,,,,2026-06-06
664285,1071.0,295.0,211.0,88.26308411214964,0.10270774976657329,0.2857142857142857,0.33695652173913043,0.18305084745762712,0.0847457627118644,0.43601895734597157,0.07109004739336493,0.3603014354066984,377.0,100.0,70.0,88.75292553191487,0.09549071618037135,0.2864721485411141,0.3,0.19,0.1,0.4142857142857143,0.08571428571428572,0.36581428571428565,2898.0,803.0,541.0,88.23355240401236,0.12560386473429952,0.2964113181504486,0.2988019732205779,0.2328767123287671,0.08468244084682441,0.46210720887245843,0.066543438077634,0.35371490538813,0.06663361387720296,0.004017227530691858,-0.17402277846275113,-0.5520890952072133,0.015583700861732384,-0.21995979706649457,-0.5034658469241619,0.5197867975644092,0.07874212590338983,-0.5645860413921634,-0.2079674249550501,-0.000863293586363719,0.18644047579810022,0.22380028667848298,-0.2094315594270711,-0.06511132123284638,-0.05830054723285218,-0.06965512992791684,-0.8057882405614609,-0.7246603666394142,-0.7733370909926423,0.33455882352941174,0.3088235294117647,0.5845588235294118,0.5027573529411765,0.4172794117647059,0.36764705882352944,0.3713235294117647,0.3722426470588235,0.4540441176470589,0.4125816993464052,"Valdez, Framber",Framber Valdez,10.420305770373943,10.42,data_driven_full,75.0,2026-06-06
664299,176.0,48.0,33.0,87.27499999999999,0.10227272727272728,0.19886363636363635,0.22105263157894736,0.08333333333333333,0.1875,0.36363636363636365,0.12121212121212122,0.3536363636363636,,,,,,,,,,,,,618.0,158.0,108.0,86.43209076175035,0.10841423948220065,0.2750809061488673,0.27564102564102566,0.21518987341772153,0.0949367088607595,0.37962962962962965,0.06481481481481481,0.31512085589522787,,0.11466177919779359,,-0.148088962852938,,-1.5672323417704184,,-0.7436682554352531,,-1.4940907135368422,,-1.2619542321243933,,0.13719959387022077,,-0.8076575044169911,,-0.4073165518695393,,-6.178147188938361,,,,,,,,,,,,"Javier, Cristian",Cristian Javier,6.089657511350069,6.09,data_driven_thin,295.0,2026-06-06
664353,131.0,36.0,28.0,87.00687022900762,0.15267175572519084,0.32061068702290074,0.43333333333333335,0.16666666666666666,0.05555555555555555,0.42857142857142855,0.07142857142857142,0.3549259259259259,,,,,,,,,,,,,56.0,14.0,8.0,86.53571428571429,0.17857142857142858,0.375,0.2962962962962963,0.21428571428571427,0.21428571428571427,0.375,0.0,0.4910886363636363,,0.0640918099910861,,-0.6245132402592151,,-1.118390760841725,,1.8668820729083302,,-0.5395801891173053,,2.1640349333946998,,-0.45956706067055103,,-1.0229180333127776,,1.4399738952282946,,1.7700134273208366,,,,,,,,,,,,"Urquidy, José",José Urquidy,,,,,2026-06-06
664731,10.0,3.0,2.0,53.589999999999996,0.2,0.4,0.4,0.3333333333333333,0.0,0.0,0.0,0.051000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Higgins, P.J.",P.J. Higgins,,,,,2026-06-06
664744,15.0,4.0,4.0,88.03333333333333,0.06666666666666667,0.26666666666666666,0.4,0.0,0.0,0.5,0.0,0.34025000000000005,,,,,,,,,,,,,30.0,9.0,5.0,90.53103448275861,0.26666666666666666,0.4,0.3333333333333333,0.4444444444444444,0.0,0.2,0.0,0.041,,-0.33976476315787624,,-4.822556979517476,,-2.7416924382739825,,0.9082129003337825,,-5.036081765094849,,-0.0,,-2.573575539755087,,-0.0,,-3.164685740771841,,-17.77014432623733,,,,,,,,,,,,"Espada, Jose",Jose Espada,,,,,2026-06-06
664854,196.0,47.0,26.0,93.46875000000007,0.17857142857142858,0.32142857142857145,0.25471698113207547,0.3191489361702128,0.1276595744680851,0.5,0.038461538461538464,0.33041666666666664,,,,,,,,,,,,,994.0,253.0,167.0,93.20448979591833,0.15392354124748492,0.2977867203219316,0.3081896551724138,0.2490118577075099,0.08695652173913043,0.40718562874251496,0.0718562874251497,0.3758484556140063,,0.03594757750443562,,0.594329205222224,,0.48614013304405396,,-0.7284685856816793,,0.7947361392818507,,-0.5549218164079655,,-0.7962159853533702,,0.4782412730596357,,0.48045892952180985,,0.7902468701909949,,,,,,,,,,,,"Helsley, Ryan",Ryan Helsley,,,,,2026-06-06
664875,438.0,117.0,69.0,90.30345622119819,0.11187214611872145,0.2762557077625571,0.2680851063829787,0.23931623931623933,0.11965811965811966,0.4057971014492754,0.10144927536231885,0.43241176470588244,195.0,53.0,28.0,90.99057591623036,0.09743589743589744,0.26666666666666666,0.26126126126126126,0.22641509433962265,0.16981132075471697,0.39285714285714285,0.07142857142857142,0.41333333333333333,279.0,69.0,39.0,88.9722222222222,0.11827956989247312,0.2939068100358423,0.2857142857142857,0.3188405797101449,0.08695652173913043,0.23076923076923078,0.1282051282051282,0.32891683468587957,0.09346957321032369,0.18108908044257596,-0.34809815921701465,-0.15450083120416155,-0.1971765109717593,-0.3629542022240005,-0.09296256254135322,-0.24016572136486009,-0.14618524717256465,-0.9011049312126233,-0.6837596589260174,-0.44583462172947674,0.11100653639385324,-1.501491489191931,0.42992207197203713,0.3831666211740168,0.2017618704126994,-1.0944993459531582,-0.6320220868397957,-4.136295441263619,-2.0337314286093253,0.6801470588235294,0.33088235294117646,0.3961397058823529,0.2775735294117647,0.5698529411764706,0.11948529411764708,0.44485294117647056,0.4678308823529411,0.25183823529411764,0.3931781045751634,"Lawrence, Justin",Justin Lawrence,,,,,2026-06-06
664954,59.0,19.0,17.0,60.857627118644075,0.0,0.23728813559322035,0.30303030303030304,0.05263157894736842,0.05263157894736842,0.35294117647058826,0.058823529411764705,0.37747058823529406,59.0,19.0,17.0,60.857627118644075,0.0,0.23728813559322035,0.30303030303030304,0.05263157894736842,0.05263157894736842,0.35294117647058826,0.058823529411764705,0.37747058823529406,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,0.0,,,0.02022058823529412,0.016544117647058824,0.19209558823529413,0.5248161764705882,0.07169117647058823,0.7463235294117647,0.5863970588235294,0.5634191176470589,0.4025735294117647,0.3471200980392157,"Sullivan, Brett",Brett Sullivan,,,,,2026-06-06
664991,281.0,76.0,50.0,91.55543478260873,0.13523131672597866,0.3096085409252669,0.34532374100719426,0.3026315789473684,0.0,0.46,0.06,0.40244897959183673,46.0,14.0,11.0,93.25217391304349,0.10869565217391304,0.30434782608695654,0.2857142857142857,0.21428571428571427,0.0,0.45454545454545453,0.0,0.40672727272727277,525.0,133.0,87.0,91.36365384615394,0.1180952380952381,0.29523809523809524,0.272,0.23308270676691728,0.10526315789473684,0.367816091954023,0.034482758620689655,0.3312305814340699,0.23080910577533212,0.02608815088536552,-0.6398487714584925,0.41319857801119064,-0.10817446569083446,0.29549506706359124,-0.812071144183341,0.9989035122520042,-1.0010632455992112,0.7880710656844855,-0.0,1.4350968505670114,0.04679228254100188,-0.7908075030205288,0.8592511479827332,-0.3654286491420819,-0.04524462249141682,-0.7531624031094275,-1.469549713124229,2.0474546691916107,-0.06274796019789308,0.90625,0.44669117647058826,0.7352941176470589,0.4007352941176471,0.5257352941176471,0.953125,0.23621323529411764,0.8988970588235294,0.27389705882352944,0.5974264705882353,"Wolfram, Grant",Grant Wolfram,,,,,2026-06-06
665152,176.0,43.0,25.0,85.90457142857146,0.16477272727272727,0.3409090909090909,0.35555555555555557,0.37209302325581395,0.046511627906976744,0.36,0.16,0.49504,,,,,,,,,,,,,2756.0,709.0,520.0,87.58693392724552,0.11284470246734397,0.2739477503628447,0.3008252063015754,0.2002820874471086,0.06346967559943582,0.35,0.08461538461538462,0.3533060806595047,,-0.22885343830634555,,1.2521292922887888,,1.3769055077424912,,0.7456021384835727,,1.9468213219577313,,0.23119618793452543,,-0.08578585132516964,,-1.079571955157793,,-1.4988916074204566,,2.6595515961973444,,,,,,,,,,,,"Kremer, Dean",Dean Kremer,10.959481538841237,10.96,data_driven_thin,57.0,2026-06-06
665622,452.0,112.0,72.0,92.90937500000007,0.13053097345132744,0.2920353982300885,0.2163265306122449,0.25,0.09821428571428571,0.375,0.08333333333333333,0.41142647058823517,228.0,57.0,35.0,91.41271929824559,0.14035087719298245,0.3333333333333333,0.21487603305785125,0.2982456140350877,0.08771929824561403,0.34285714285714286,0.02857142857142857,0.40667647058823525,,,,,,,,,,,,,-0.2035915586428355,,0.2367852266375406,,0.8491967729167195,,-0.019760408862043922,,0.546679928447796,,0.14308257289879434,,0.2757402364023307,,0.7842371588731295,,0.050233106996377584,,2.662603035667809,,,0.7316176470588235,0.7509191176470589,0.8952205882352942,0.1213235294117647,0.8612132352941176,0.4816176470588235,0.6213235294117647,0.7738970588235294,0.2757352941176471,0.6125408496732025,"Medina, Luis",Luis Medina,,,,,2026-06-06
665645,29.0,8.0,6.0,93.33793103448276,0.034482758620689655,0.1724137931034483,0.2857142857142857,0.25,0.0,0.5,0.0,0.42383333333333334,29.0,8.0,6.0,93.33793103448276,0.034482758620689655,0.1724137931034483,0.2857142857142857,0.25,0.0,0.5,0.0,0.42383333333333334,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,0.0,,,0.9136029411764706,0.050551470588235295,0.029411764705882353,0.4007352941176471,0.6764705882352942,0.953125,0.13786764705882348,0.8988970588235294,0.20772058823529416,0.474264705882353,"Castro, Kervin",Kervin Castro,,,,,2026-06-06
665660,182.0,44.0,28.0,95.95,0.17582417582417584,0.27472527472527475,0.26804123711340205,0.20454545454545456,0.1590909090909091,0.5,0.25,0.47064285714285703,,,,,,,,,,,,,767.0,184.0,111.0,95.11202614379093,0.1577574967405476,0.29595827900912647,0.2668269230769231,0.2717391304347826,0.11413043478260869,0.4594594594594595,0.08108108108108109,0.36164084719843864,,0.11399041428670557,,0.4356379465572689,,-0.4366077546515649,,0.016542835094798956,,-0.7613839032208614,,-0.612965033258489,,-0.3477804783452818,,-2.419062916618055,,-1.1527388691280576,,-5.164367759283536,,,,,,,,,,,,"Alvarado, Elvis",Elvis Alvarado,,,,,2026-06-06
665795,874.0,227.0,160.0,91.72585812356985,0.13043478260869565,0.2734553775743707,0.3346613545816733,0.2026431718061674,0.0881057268722467,0.3875,0.11875,0.378981012658228,237.0,56.0,40.0,92.1569620253165,0.12658227848101267,0.25316455696202533,0.26153846153846155,0.17857142857142858,0.10714285714285714,0.375,0.1,0.39525641025641034,2253.0,583.0,375.0,91.72846358792188,0.13226808699511763,0.3133599644917887,0.3021645021645022,0.25728987993138935,0.0823327615780446,0.4613333333333333,0.08533333333333333,0.3782995032542064,0.05864349107862294,-0.00035442389842649876,-0.09289460334788724,-0.04420607432159675,-0.4172339207943089,-0.8205457815294883,-0.9961673215735839,0.44271090878276753,-0.27276135110665534,-0.6192119032017545,-0.25954119410427606,-0.07870526096534987,0.10723231415646205,0.6333855356175018,0.26851598374460395,-0.47855515325149445,-0.17211869241223052,-0.007207228381316477,-1.776325294359253,-0.9726893811491575,-1.4548709290752149,0.8106617647058824,0.6323529411764706,0.28125,0.27941176470588236,0.36121323529411764,0.3097426470588235,0.5275735294117647,0.2904411764705882,0.3125,0.42279411764705876,"Cabrera, Edward",Edward Cabrera,9.66921507766903,9.67,data_driven_full,107.0,2026-06-06
665871,418.0,108.0,87.0,89.35861244019132,0.06698564593301436,0.23923444976076555,0.21393034825870647,0.12962962962962962,0.06481481481481481,0.5402298850574713,0.05747126436781609,0.3851162790697675,80.0,20.0,17.0,91.12625,0.075,0.25,0.10344827586206896,0.1,0.05,0.7058823529411765,0.058823529411764705,0.4129999999999999,567.0,153.0,114.0,88.65784832451499,0.07583774250440917,0.24867724867724866,0.21374045801526717,0.1503267973856209,0.0784313725490196,0.40350877192982454,0.03508771929824561,0.3571566843987099,0.2404534893998644,0.0953256372753378,0.1932483957103293,-0.21344870051871379,0.2213687076357581,-0.19416937789097627,-1.5051186510935552,0.0025869115310863454,-0.3357387843396565,-0.23452341553137782,0.20197659378350524,0.18564025163925124,-1.4210637981518963,-1.1728737083779992,-0.01936558818982946,-0.3205514466158614,-0.294881249883268,-0.29568364435507516,-2.7191208851287483,-2.147697492844328,-2.49055152821498,0.6966911764705882,0.16268382352941177,0.2601102941176471,0.02665441176470588,0.11764705882352941,0.765625,0.009191176470588203,0.5634191176470589,0.2555147058823529,0.3175040849673203,"Assad, Javier",Javier Assad,7.4724221321710385,7.47,data_driven_thin,233.0,2026-06-06
666126,18.0,5.0,4.0,79.57222222222222,0.05555555555555555,0.2777777777777778,0.4444444444444444,0.0,0.2,0.25,0.0,0.2315,18.0,5.0,4.0,79.57222222222222,0.05555555555555555,0.2777777777777778,0.4444444444444444,0.0,0.2,0.25,0.0,0.2315,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,0.0,,,0.03308823529411765,0.08823529411764706,0.5147058823529411,0.984375,0.03216911764705882,0.08363970588235292,0.8630514705882353,0.8988970588235294,0.9540441176470589,0.49468954248366015,"Cortes, Carlos",Carlos Cortes,,,,,2026-06-06
666129,130.0,28.0,15.0,88.11162790697671,0.09230769230769231,0.2,0.18666666666666668,0.17857142857142858,0.2857142857142857,0.26666666666666666,0.13333333333333333,0.34528571428571425,130.0,28.0,15.0,88.11162790697671,0.09230769230769231,0.2,0.18666666666666668,0.17857142857142858,0.2857142857142857,0.26666666666666666,0.13333333333333333,0.34528571428571425,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,0.0,,,0.2647058823529412,0.2757352941176471,0.06341911764705882,0.0661764705882353,0.36121323529411764,0.022977941176470562,0.8327205882352942,0.1470588235294118,0.5625,0.2885008169934641,"Garrett, Braxton",Braxton Garrett,7.205252042227325,7.21,data_driven_thin,248.0,2026-06-06
666142,639.0,152.0,84.0,90.1832550860721,0.14397496087636932,0.2942097026604069,0.27887323943661974,0.29605263157894735,0.1513157894736842,0.39285714285714285,0.15476190476190477,0.4326746987951809,,,,,,,,,,,,,1079.0,257.0,137.0,89.52974976830396,0.17238183503243745,0.329935125115848,0.29693486590038315,0.38132295719844356,0.07782101167315175,0.39416058394160586,0.0948905109489051,0.36965646660087953,,0.08889697615144795,,-0.6849688461381047,,-0.7346109045016974,,-0.2460570323309994,,-0.9662137469011014,,-1.0019851794693313,,0.011181680308286143,,-0.8574093977524379,,-0.6664424422187284,,-5.057608892852666,,,,,,,,,,,,"Ragans, Cole",Cole Ragans,11.650181610700512,11.65,data_driven_thin,38.0,2026-06-06
666157,460.0,122.0,82.0,89.78913043478269,0.11521739130434783,0.2673913043478261,0.32061068702290074,0.18032786885245902,0.10655737704918032,0.3902439024390244,0.13414634146341464,0.42982894736842114,460.0,122.0,82.0,89.78913043478269,0.11521739130434783,0.2673913043478261,0.32061068702290074,0.18032786885245902,0.10655737704918032,0.3902439024390244,0.13414634146341464,0.42982894736842114,2483.0,642.0,444.0,89.10213882163033,0.13733387031816352,0.297221103503826,0.3273615635179153,0.24143302180685358,0.04672897196261682,0.40315315315315314,0.08108108108108109,0.35477946997422416,0.0,0.09345215010525454,0.0,-0.5332899011521431,0.0,-0.6133810108592745,0.0,-0.09196849681998476,0.0,-0.6923937297306558,-0.0,-0.8156657792846592,-0.0,0.11074310624815871,-0.0,-0.7599397650253793,-0.0,-0.7936775637821012,0.0,-4.0961209903007845,-1.6384483961203138,0.4963235294117647,0.5349264705882353,0.4025735294117647,0.6341911764705882,0.3704044117647059,0.3125,0.4595588235294118,0.14154411764705888,0.19301470588235292,0.39389297385620914,"Lodolo, Nick",Nick Lodolo,8.701604435547488,8.36,data_driven_thin,167.0,2026-06-06
666171,544.0,127.0,73.0,91.16585820895524,0.11580882352941177,0.28860294117647056,0.22895622895622897,0.25196850393700787,0.12598425196850394,0.3561643835616438,0.0547945205479452,0.33523188405797105,188.0,44.0,27.0,92.0423913043478,0.09042553191489362,0.26595744680851063,0.15463917525773196,0.1590909090909091,0.1590909090909091,0.48148148148148145,0.1111111111111111,0.4994615384615385,1039.0,256.0,148.0,90.49008746355685,0.1347449470644851,0.2964388835418672,0.23929961089494164,0.28515625,0.12109375,0.36486486486486486,0.10135135135135136,0.39289155531390896,0.11923566581399063,0.0919257643421987,-0.6120618506936094,-0.45660267359536477,-0.46565235502208835,-0.16112807947469035,-1.0124356032566009,-0.14090989364727444,-1.0524131140281874,-0.37605645623797435,-0.45135696400707276,-0.0666742677405718,-1.0750433930652907,0.07463781955355378,-0.8065015848645644,0.6667335052377436,-1.7367928003437167,0.609773565384323,-7.09302199946714,0.24169928382194333,-4.159133486151506,0.7922794117647058,0.25735294117647056,0.38786764705882354,0.042279411764705885,0.28400735294117646,0.13878676470588236,0.17738970588235292,0.234375,0.06433823529411764,0.26429738562091504,"Zeferjahn, Ryan",Ryan Zeferjahn,,,,,2026-06-06
666200,1153.0,286.0,185.0,90.64856895056363,0.14657415437987859,0.3191673894189072,0.3489827856025039,0.2727272727272727,0.06643356643356643,0.2702702702702703,0.05945945945945946,0.34993989071038234,481.0,113.0,74.0,90.45841995841995,0.13305613305613306,0.2972972972972973,0.32954545454545453,0.23893805309734514,0.08849557522123894,0.24324324324324326,0.06756756756756757,0.31587671232876713,3015.0,759.0,484.0,90.94867285998674,0.1472636815920398,0.31807628524046433,0.3044936284372904,0.28326745718050067,0.07509881422924901,0.36983471074380164,0.06611570247933884,0.36153704554401145,-0.02586615588308905,-0.04082343227145458,-0.32595714042047513,-0.016626421347876792,-0.4497079964562993,0.02243604056554494,-0.26479852221106054,0.6060843969363603,-0.3828718638788921,-0.11943276913268454,-0.3007806336195202,0.11813696329918463,0.23185365223018803,0.8541220287736057,-0.11611501999766666,0.09532307426805689,0.3602314282695582,0.1226444462339491,-1.2740122519672568,1.6418643273246856,-0.10766162025047976,0.6121323529411765,0.6893382352941176,0.6939338235294118,0.6727941176470589,0.6286764705882353,0.4742647058823529,0.8786764705882353,0.48897058823529416,0.7077205882352942,0.6496119281045751,"Luzardo, Jesús",Jesús Luzardo,13.055337104929096,13.06,data_driven_full,17.0,2026-06-06
666201,162.0,39.0,26.0,84.91049382716047,0.07407407407407407,0.2345679012345679,0.2,0.1282051282051282,0.20512820512820512,0.34615384615384615,0.11538461538461539,0.35361538461538455,162.0,39.0,26.0,84.91049382716047,0.07407407407407407,0.2345679012345679,0.2,0.1282051282051282,0.20512820512820512,0.34615384615384615,0.11538461538461539,0.35361538461538455,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,0.0,,,0.08088235294117647,0.15992647058823528,0.17095588235294118,0.09375,0.18382352941176472,0.07536764705882348,0.6112132352941176,0.20863970588235292,0.5165441176470589,0.23345588235294118,"Manoah, Alek",Alek Manoah,,,,,2026-06-06
666277,395.0,101.0,69.0,91.64370179948574,0.1468354430379747,0.32151898734177214,0.33649289099526064,0.21782178217821782,0.0891089108910891,0.37681159420289856,0.10144927536231885,0.3829117647058823,122.0,35.0,25.0,92.2786885245902,0.1721311475409836,0.39344262295081966,0.36363636363636365,0.2571428571428571,0.02857142857142857,0.4,0.12,0.45408000000000015,696.0,174.0,118.0,90.36026011560693,0.1206896551724138,0.3017241379310345,0.2873900293255132,0.20689655172413793,0.10344827586206896,0.4322033898305085,0.1440677966101695,0.4777907042417809,0.0863778736351838,0.17458784444662928,0.6099498815139863,0.63044775878022,1.4789436591187417,0.4070354170964374,0.36978078018760235,0.668937786176547,0.44555433438003206,0.12379579620581402,0.8253329270729093,0.19549458633534916,-0.19892371321778463,0.4751832344344323,-0.26566219068065167,0.610333555125703,-0.7526319112153386,1.0033818781915185,2.5987216407946807,4.289197856792651,3.274912127193869,0.8235294117647058,0.9181985294117647,0.984375,0.8391544117647058,0.7270220588235294,0.8713235294117647,0.421875,0.19117647058823528,0.12867647058823528,0.6561478758169935,"Soriano, George",George Soriano,,,,,2026-06-06
666374,228.0,57.0,39.0,90.07004405286337,0.14035087719298245,0.32456140350877194,0.31297709923664124,0.22807017543859648,0.05263157894736842,0.38461538461538464,0.05128205128205128,0.36311111111111105,79.0,18.0,10.0,89.80000000000003,0.189873417721519,0.3291139240506329,0.28888888888888886,0.2777777777777778,0.1111111111111111,0.4,0.0,0.3417,828.0,199.0,123.0,89.23965936739671,0.1292270531400966,0.3176328502415459,0.31965442764578833,0.2914572864321608,0.08040201005025126,0.3008130081300813,0.056910569105691054,0.35878461861326927,-0.03673436018733381,0.11295805186798447,1.194126367346655,0.26822637662584486,0.09361208358530351,0.14246971575699058,-0.32815835075673616,-0.09096653701428953,0.5632459868856085,-0.7182510160876482,-0.7972760280927841,0.37860595303903577,-0.13197823280795318,-0.7189058209864115,0.7344026905835326,0.08060517335672918,0.22643087060121855,-0.0457543495922347,1.5176710271575107,-0.5910124530339992,0.6741976350809067,0.49816176470588236,0.9613970588235294,0.8823529411764706,0.4227941176470588,0.8033088235294118,0.2876838235294118,0.421875,0.8988970588235294,0.5808823529411764,0.6397058823529412,"Brash, Matt",Matt Brash,,,,,2026-06-06
666619,86.0,22.0,19.0,92.81976744186045,0.03488372093023256,0.23255813953488372,0.14285714285714285,0.0,0.13636363636363635,0.5263157894736842,0.0,0.3253157894736842,32.0,8.0,7.0,92.015625,0.03125,0.25,0.08333333333333333,0.0,0.125,0.5714285714285714,0.0,0.23985714285714285,140.0,36.0,30.0,91.86742424242422,0.04285714285714286,0.17142857142857143,0.09836065573770492,0.0,0.16666666666666666,0.36666666666666664,0.06666666666666667,0.3236042328042327,-0.10938829345807811,0.1295481894124595,-0.08761913116855877,-0.19226140782129472,0.3586516270997942,1.2569885597402308,-0.8109043752980196,0.6061842543211424,0.0,0.0,0.15492522818621132,0.41313394182989727,-0.3870038405646747,-1.3695635913316544,-0.0,0.9547234977585924,0.9037585977377717,-0.018100380906720455,0.022419812534445915,1.780653063002653,0.7257131127217287,0.7904411764705882,0.04779411764705882,0.2601102941176471,0.02022058823529412,0.03216911764705882,0.22702205882352944,0.05514705882352944,0.8988970588235294,0.9448529411764706,0.3640727124183007,"Santos, Gregory",Gregory Santos,,,,,2026-06-06
666661,425.0,105.0,62.0,95.23654822335021,0.16470588235294117,0.3129411764705882,0.3333333333333333,0.3047619047619048,0.08571428571428572,0.3064516129032258,0.04838709677419355,0.27406779661016945,162.0,40.0,21.0,95.09007633587791,0.1728395061728395,0.3148148148148148,0.3037974683544304,0.325,0.125,0.14285714285714285,0.047619047619047616,0.3325000000000001,618.0,153.0,96.0,95.98881685575367,0.12944983818770225,0.25728155339805825,0.25961538461538464,0.23529411764705882,0.13071895424836602,0.4166666666666667,0.052083333333333336,0.32866424126145105,-0.01992471604049381,-0.10233184773865835,0.19612432160710122,0.8501214092962466,0.03852705060319695,1.1445117577135162,-0.4023728039453461,1.0042738801767777,0.2293215803748546,0.7871522758887752,-0.5355986460151883,0.6135675517036738,1.4034090884993178,0.9454892215946109,0.01099911863777182,0.05293325844427685,-0.6179433947190544,0.5773787464820381,0.3025415990021597,5.873096253561257,2.5307634608257987,0.9761029411764706,0.9227941176470589,0.8198529411764706,0.5294117647058824,0.9090073529411765,0.22702205882352944,0.9705882352941176,0.6461397058823529,0.6286764705882353,0.7366217320261438,"Morillo, Juan",Juan Morillo,,,,,2026-06-06
666711,169.0,49.0,38.0,98.12248520710055,0.10059171597633136,0.22485207100591717,0.35365853658536583,0.10204081632653061,0.08163265306122448,0.23684210526315788,0.0,0.21605405405405403,153.0,42.0,32.0,98.08823529411761,0.09803921568627451,0.2222222222222222,0.3333333333333333,0.09523809523809523,0.09523809523809523,0.25,0.0,0.23209677419354832,321.0,86.0,62.0,97.13174603174602,0.102803738317757,0.2616822429906542,0.23333333333333334,0.19767441860465115,0.08139534883720931,0.41935483870967744,0.06451612903225806,0.3233674953964379,-0.004659049612682962,0.13477123207595043,-0.06154789044517028,-0.053338018907454175,-0.05407677393045376,-0.7573275302316278,-0.2768941769310311,1.6392135274317037,-0.07708288415961513,-1.0836419412671463,-0.1854887085766886,-0.003235268172849051,-0.1128761201646969,1.565701021639343,-0.0,0.9239259655728314,-0.16965803732214138,1.1348815960213785,-0.9422836411424801,3.50095058416213,0.835010048979364,1.0,0.33731617647058826,0.11580882352941177,0.6911764705882353,0.109375,0.4117647058823529,0.8630514705882353,0.8988970588235294,0.9522058823529411,0.5977328431372549,"Peguero, Joel",Joel Peguero,,,,,2026-06-06
666808,353.0,90.0,67.0,96.128611898017,0.13031161473087818,0.26062322946175637,0.3155080213903743,0.2111111111111111,0.044444444444444446,0.47761194029850745,0.04477611940298507,0.313820895522388,161.0,39.0,34.0,97.51552795031058,0.08074534161490683,0.18012422360248448,0.3258426966292135,0.10256410256410256,0.02564102564102564,0.4117647058823529,0.029411764705882353,0.2573823529411764,1113.0,278.0,169.0,93.62923076923082,0.132973944294699,0.29020664869721474,0.2925531914893617,0.2589928057553957,0.1223021582733813,0.40236686390532544,0.05917159763313609,0.3363773944414369,0.18866356534920725,0.33999329241558907,-1.1951808818204852,-0.06419618009889892,-1.6552763673970403,-0.6083147761210896,0.14079128059010787,0.3127180896160092,-1.2299661233981654,-0.5425562908798228,0.2563549074944491,1.061466919128422,0.5648761061797821,-0.6454962936416538,0.22003065685832351,0.2061555199169618,0.5968596522529817,0.23854379445563711,-2.112847203890839,0.298314074791154,-1.1483826924180416,0.9944852941176471,0.19669117647058823,0.03860294117647059,0.65625,0.12316176470588236,0.8795955882352942,0.37683823529411764,0.7674632352941176,0.8988970588235294,0.5479983660130718,"Doval, Camilo",Camilo Doval,,,,,2026-06-06
