Pitcher,MLBAMID,Num_Pitches,PLV,PLA,FF,SI,SL,CH,CU,FC,FS
Josh Hader,623352,942,5.079745222929936,3.4721198134394906,8.161797571428572,3.2217757645871563,3.984696086966293,4.7515075714285695,8.161797571428572,8.161797571428572,8.161797571428572
Ryne Stanek,592773,895,4.935094972067039,3.47219868292683,3.1042093830737305,8.161797571428572,3.867123423266236,8.161797571428572,8.161797571428572,8.161797571428572,4.088222454416292
Jimmy Lambert,669424,818,5.014034229828851,3.4737399574468086,3.4816871813742583,8.161797571428572,3.1419513432624115,3.2916707433857537,5.0798922184820565,8.161797571428572,8.161797571428572
Chris Flexen,623167,2204,4.899664246823956,3.474218985472155,3.555803028843686,8.161797571428572,3.3998590943143028,3.785361320591997,3.71239229841903,3.214297708905031,8.161797571428572
Keegan Thompson,624522,1878,4.944355697550586,3.474350686956522,3.2997398539208955,4.230291349565218,4.318995005217391,4.969578241079461,3.6344450667878,3.0491516831260324,8.161797571428572
Tommy Nance,667297,751,4.99693741677763,3.47996713740458,4.8595422587241,3.263175370858964,3.613382780548081,8.161797571428572,3.043238960274186,8.161797571428572,8.161797571428572
Jandel Gustave,594311,466,4.973648068669528,3.4822661785714284,3.761600415584416,3.7697316795219984,2.9833164340336134,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Kyle Freeland,607536,2839,4.9309122930609375,3.483520935114504,3.0796613987934958,4.275304654413569,3.135652086763905,3.326413407743942,3.54110129600241,8.161797571428572,8.161797571428572
Brandon Hughes,676714,940,4.939489361702128,3.486326964672242,3.339072423600294,3.86450958107697,3.5890018029354573,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
James Karinchak,675916,702,5.021011396011396,3.492979846153846,3.046772276849642,8.161797571428572,8.161797571428572,8.161797571428572,4.15361932155477,8.161797571428572,8.161797571428572
Lucas Luetge,476595,970,4.967453608247422,3.4960212361424112,8.161797571428572,8.161797571428572,3.7796279308101033,8.161797571428572,4.6114704509605655,3.0439812107942075,8.161797571428572
Garrett Richards,572070,705,4.958921985815603,3.4962858957446805,3.581862197088068,8.161797571428572,2.488765490519663,4.462736683307927,4.508762484375,8.161797571428572,8.161797571428572
Daniel Bard,453268,953,4.894732423924449,3.4969200662983426,3.262657198493219,4.314555447936994,2.612909776058932,2.9151807578669224,8.161797571428572,8.161797571428572,8.161797571428572
Adrian Sampson,592716,1694,4.927550177095632,3.502188546325879,3.2680014897207945,3.639095650932701,2.8589836305404317,4.802260462976053,8.161797571428572,2.7147700841032734,8.161797571428572
Zach Plesac,668676,2150,4.9325534883720925,3.5064245164556964,3.876846464440373,8.161797571428572,2.9823824718156646,2.906836555443037,4.525356776632688,8.161797571428572,8.161797571428572
Tyler Duffey,608648,741,4.959662618083671,3.5076790227272734,3.3122974740378246,3.711481525728988,8.161797571428572,3.22834543465909,3.6319044143409775,8.161797571428572,8.161797571428572
Beau Sulser,676641,349,4.909942693409742,3.5078088696916567,8.161797571428572,3.806324164543138,8.161797571428572,3.937472992930087,4.194507668553783,2.235358791584247,8.161797571428572
Mitch Keller,656605,2661,4.955313791807591,3.513647094339622,3.9030259905022944,3.7692306545564014,2.6590943725471696,3.262813922786648,3.686899543068088,8.161797571428572,8.161797571428572
Kendall Graveman,608665,1035,4.895951690821256,3.5172693692307693,4.653524071384616,4.038148145089285,3.0155920855573,1.7687108607523865,3.893401875930521,8.161797571428572,8.161797571428572
Chris Stratton,608717,1086,4.987780847145489,3.52353824803722,4.124863647084516,8.161797571428572,2.1906657770017466,4.619705422437673,3.2335967458077364,8.161797571428572,8.161797571428572
Josh Winder,680739,1106,4.948607594936709,3.5337068742274163,4.120964908248935,8.161797571428572,2.526733102868407,4.094572040386304,3.717910601915795,8.161797571428572,8.161797571428572
Vince Velasquez,592826,1286,4.977169517884914,3.535181920353983,3.298579432364096,4.888473972646823,3.1648698439844445,4.088249378476612,3.741822706994787,8.161797571428572,8.161797571428572
Jonathan Heasley,669169,1796,4.973324053452116,3.538802076923077,3.2297424395192307,3.3208062722672067,3.447647881538461,3.948063809773989,3.947699577549487,8.161797571428572,8.161797571428572
Zack Thompson,668868,571,4.937653239929948,3.540998804391756,3.404982061298077,8.161797571428572,8.161797571428572,4.82148122442717,3.140132776442308,5.241324902343751,8.161797571428572
Kaleb Ort,672391,529,5.048355387523629,3.541348588235294,3.061574125594078,4.360655911764705,3.899207443716577,5.576536386096257,8.161797571428572,8.161797571428572,8.161797571428572
Andre Pallante,669467,1753,4.918916143753566,3.543153833333333,3.3305424164893607,5.928111467803029,2.785322790087464,8.161797571428572,3.67933830952381,8.161797571428572,8.161797571428572
Antonio Senzatela,622608,1521,4.939033530571992,3.546687249097473,3.382232495543773,5.50914460335897,2.953264766212549,5.150218265474238,4.242899634722679,8.161797571428572,8.161797571428572
Jordan Lyles,543475,2988,4.937791164658634,3.549462536312849,3.4783361284333054,3.744231186208314,2.6335567203329457,4.630770280870737,4.361563782080901,2.6295353870710296,8.161797571428572
Josiah Gray,680686,2596,4.9873459167950696,3.5503519237668164,3.2492660262398867,3.414891231764772,3.42555271402046,5.103656257399104,4.033283325845523,8.161797571428572,8.161797571428572
Chi Chi González,592346,360,4.9230833333333335,3.5541306,3.8079585329315546,3.988863026086957,2.8587351521739133,3.784336750572082,8.161797571428572,8.161797571428572,8.161797571428572
Aaron Sanchez,592717,1006,4.948568588469185,3.55424985,3.7591812436893206,3.1278570909774435,8.161797571428572,3.31310004,4.098470381118881,8.161797571428572,8.161797571428572
Robert Suarez,663158,801,4.9530711610486895,3.5573749930069933,2.967878095851517,4.538520447161231,8.161797571428572,4.307002807670857,2.9670649129052764,3.433507705294705,8.161797571428572
Mike Baumann,657508,580,4.958586206896552,3.560894475728155,3.154559543157334,8.161797571428572,3.336318300582524,4.2857833009708735,4.773439948708554,3.514894601941748,8.161797571428572
Art Warren,605521,655,5.025969465648855,3.5676347499999994,4.450050805860805,8.161797571428572,2.9370075687172776,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Mike Mayers,594577,889,4.980056242969629,3.569680258273637,3.3876234735576927,8.161797571428572,3.4664250059092336,5.290455015182186,2.734276736842105,4.03181417763158,8.161797571428572
Jonathan Hernández,642546,505,4.934673267326732,3.57204796822979,8.161797571428572,3.230389379269379,4.0940341388259975,3.2383927158555728,8.161797571428572,8.161797571428572,8.161797571428572
Collin Snider,676092,574,4.942090592334496,3.57280550093028,8.161797571428572,3.963491143017176,3.1848329535800968,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Wil Crowe,640444,1378,5.018817126269956,3.575345092105263,3.492341782145237,4.602678361982083,3.159217919465137,3.2365998591491687,4.5293992274436095,8.161797571428572,8.161797571428572
Justin Steele,657006,2031,4.96068439192516,3.577254882352941,3.619636624352332,4.259804525516167,3.065732233203329,5.503843017942312,5.254804652129818,8.161797571428572,8.161797571428572
Mason Thompson,666168,356,4.809943820224719,3.577275686000608,8.161797571428572,3.733812632974983,3.09327064305685,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Charlie Morton,450203,2903,4.941426110919738,3.580163529069768,4.510383839514314,3.7008494557118903,8.161797571428572,3.6819140567441857,3.0200277192382305,2.3207251490310075,8.161797571428572
Michael Fulmer,605242,1043,4.912272291466922,3.580206361256544,3.910254326352531,5.884653519995544,2.742425591455943,5.314496739267016,6.707820184911949,8.161797571428572,8.161797571428572
Andrew Wantz,681806,829,4.904354644149578,3.581468999999999,3.90686697491178,8.161797571428572,3.3246845466080464,6.095897229139074,8.161797571428572,2.205371680794701,8.161797571428572
Eduardo Rodriguez,593958,1469,4.89501701837985,3.582979714285715,3.18905125181598,5.3157479602040825,1.970910850230415,2.983895482513337,8.161797571428572,3.4937641484909463,8.161797571428572
Kenley Jansen,445276,1003,4.8615154536390826,3.587777544055334,8.161797571428572,3.629029635602678,3.596443400524809,8.161797571428572,8.161797571428572,3.57176566796875,8.161797571428572
Trevor Rogers,669432,1940,5.013113402061856,3.590377906542056,3.617725854999136,8.161797571428572,3.6371024050946983,3.513851864599954,8.161797571428572,8.161797571428572,8.161797571428572
Lucas Giolito,608337,2753,4.952706138757719,3.5947393608247427,4.006853252951346,8.161797571428572,3.4725714901094373,2.766919569706582,4.941314449137032,8.161797571428572,8.161797571428572
Michael Kopech,656629,2011,4.929612133267031,3.598408634078212,3.4024893959193587,8.161797571428572,3.558401845294371,5.784529642093759,4.604861822015895,8.161797571428572,8.161797571428572
Devin Smeltzer,656970,1118,4.882763864042934,3.599053525956134,4.572468588587078,8.161797571428572,3.3760674667594244,3.248257279914008,2.4905601270659203,8.161797571428572,8.161797571428572
Nick Sandlin,680704,737,4.922157394843961,3.6059858159615135,3.624684545454545,3.1744303108919385,3.8245260354298254,8.161797571428572,8.161797571428572,8.161797571428572,3.9621932608695656
Alex Young,622065,445,4.92523595505618,3.6071368875,5.457642107142857,3.5325710257731964,8.161797571428572,3.528443823979592,3.6576986938291136,2.332200247159091,8.161797571428572
Matt Brash,666374,905,5.021569060773481,3.6086944943588257,4.106759952041319,8.161797571428572,3.3023819208459635,8.161797571428572,3.396478609041167,8.161797571428572,8.161797571428572
Kyle Hendricks,543294,1346,4.852644873699851,3.609078581027668,3.4461724608607325,4.42019657722712,8.161797571428572,2.8931333046732197,3.713359736594824,8.161797571428572,8.161797571428572
Germán Márquez,608566,2839,4.8488340965128565,3.6094484807339455,3.9008186147491433,4.131614280963303,2.8577909124270224,4.357830250995749,3.287075186928145,8.161797571428572,8.161797571428572
Packy Naughton,676050,561,4.97235294117647,3.6142334578877007,4.128446084210526,4.1320321078539815,3.682945413461538,2.449333136968085,8.161797571428572,8.161797571428572,8.161797571428572
Drew Hutchison,571800,1748,4.913529748283753,3.618719857594936,4.092713012606208,5.131018559335443,2.391779419210723,4.486648575949367,8.161797571428572,8.161797571428572,8.161797571428572
Dallas Keuchel,572971,1165,5.060008583690987,3.620849241758241,3.474845722646919,3.768006531231925,4.730859132399857,3.3581878070458946,8.161797571428572,3.178182341137124,8.161797571428572
Daniel Lynch IV,663738,2424,5.026514026402641,3.623154470886076,3.971656133152961,5.386740443544305,2.935362220438407,3.651540687599519,3.6028675538445447,8.161797571428572,8.161797571428572
Madison Bumgarner,518516,2703,4.951472438031817,3.624077028418471,4.2977285499160605,1.6497701526198716,8.161797571428572,4.9817281228475,3.4432999289312183,2.7107941587822437,8.161797571428572
Joely Rodríguez,570257,842,4.920961995249406,3.6315922649006622,5.686640771523179,3.1075424579763604,2.936170302743613,3.9172114593913774,8.161797571428572,8.161797571428572,8.161797571428572
David Robertson,502085,1060,4.8920849056603775,3.632886753926701,8.161797571428572,8.161797571428572,3.901500469032741,8.161797571428572,3.274661921938749,3.7226294902987367,8.161797571428572
Tyler Kinley,641755,371,4.84822102425876,3.645095514824798,5.007949771929823,8.161797571428572,2.479855125,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Jesus Tinoco,622786,345,4.9388985507246375,3.645369088359045,4.677292741935484,4.758004806876061,2.534448514431239,8.161797571428572,2.694349596774193,8.161797571428572,8.161797571428572
Chase De Jong,608328,1161,4.877123169681308,3.647435316279069,3.94488137384674,8.161797571428572,3.168610003878229,8.161797571428572,3.650926753263594,8.161797571428572,8.161797571428572
Zach Davies,605200,2284,4.927368651488616,3.655009681665095,3.760028843672457,3.9997088003970216,8.161797571428572,3.059267091811414,3.974985747164721,3.5301180558028524,8.161797571428572
Jordan Weems,607179,725,5.025710344827586,3.655018038690234,3.620158809423135,8.161797571428572,2.5480073650294344,7.093470522042665,8.161797571428572,8.161797571428572,8.161797571428572
Sean Hjelle,663546,460,5.0371304347826085,3.656522515304348,8.161797571428572,3.3467379428571418,8.161797571428572,1.861864808275862,4.378483102040816,4.702565376,8.161797571428572
Manny Bañuelos,544365,718,4.947465181058496,3.6581619512195127,3.966830235390408,3.65868578740936,3.535439343823761,5.389901225609756,2.7506286697590903,8.161797571428572,8.161797571428572
Adonis Medina,658431,412,4.96240291262136,3.6758092816901407,4.885024037558684,2.7378868364972444,3.501866535211268,3.847798314688129,4.207051221510883,8.161797571428572,8.161797571428572
Enyel De Los Santos,660853,834,4.832661870503597,3.6779864194019782,3.491163481661677,8.161797571428572,3.2741515371093746,5.726574199596773,8.161797571428572,8.161797571428572,8.161797571428572
Javy Guerra,642770,327,4.989510703363914,3.680596972477064,2.365411304347826,3.934760294117648,3.818575691489361,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Caleb Smith,592761,1234,4.956004862236629,3.681365914285714,3.7519749297407214,8.161797571428572,3.340810662090981,3.667952215745568,5.829162589285716,8.161797571428572,8.161797571428572
Noé Ramirez,598287,837,4.894133811230586,3.68271288,3.7542836262857135,8.161797571428572,8.161797571428572,4.626289861853283,2.6677652625855512,8.161797571428572,8.161797571428572
Jovani Morán,663558,672,4.867708333333333,3.6843372295081975,3.110221794580128,8.161797571428572,4.592966728439058,4.259576169720347,8.161797571428572,8.161797571428572,8.161797571428572
Cal Quantrill,615698,2919,4.819212058924289,3.688043409660108,4.8487000284342345,4.025820354149642,3.615105783542039,3.3279220571209938,3.534854693023255,3.263688606761204,8.161797571428572
Bryce Elder,693821,854,4.855644028103045,3.6892818144028094,8.161797571428572,4.263233371900827,3.3105794471365635,2.8461255,8.161797571428572,3.5054300328947368,8.161797571428572
Jake Bird,656234,731,4.820355677154582,3.690197418327226,8.161797571428572,4.228927680517158,8.161797571428572,8.161797571428572,3.813105159663346,2.384119825174825,8.161797571428572
Steve Cishek,518553,1173,4.957212276214834,3.6945242353069694,3.5953929825721413,3.829443326005025,3.660250850295054,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Miguel Castro,612434,521,4.980998080614203,3.694844482758621,8.161797571428572,3.821497300339468,2.878031954964328,5.41418315625,8.161797571428572,8.161797571428572,8.161797571428572
Johan Oviedo,670912,980,4.942653061224489,3.695499160714285,4.701465423529411,8.161797571428572,2.1472433395522383,5.6383833333333335,4.604059090909091,8.161797571428572,8.161797571428572
Tyler Gilbert,656457,563,4.87101243339254,3.6968232233009695,3.4361241788648247,3.7576390414920806,4.9849637941747575,4.648657015618404,4.362508963938974,3.3874097824602583,3.719989256663724
Brad Boxberger,502202,1090,4.916889908256881,3.702049734375001,4.066754743322203,8.161797571428572,3.0423788035714288,3.4709972046493904,8.161797571428572,8.161797571428572,8.161797571428572
Yusei Kikuchi,579328,1842,4.99129750271444,3.7167893344370855,4.161746062213652,8.161797571428572,2.0442426823475675,5.631295844026489,8.161797571428572,3.5287152581241337,8.161797571428572
Génesis Cabrera,650893,735,4.861319727891157,3.717595005543711,3.072439754170325,4.57069744739716,8.161797571428572,4.598501999355739,3.4292322377105293,8.161797571428572,8.161797571428572
Vladimir Gutierrez,661269,683,5.02497803806735,3.7184292,4.178779414411765,8.161797571428572,1.9746854924475523,4.509944822989511,3.606961165971643,8.161797571428572,8.161797571428572
Adrián Martínez,661309,1013,4.940128331688054,3.7210442977420697,8.161797571428572,4.127422772586903,3.7223683608030007,2.978353788294798,8.161797571428572,8.161797571428572,8.161797571428572
Tommy Hunter,488984,338,4.822958579881656,3.721200787556301,8.161797571428572,4.225384834421641,8.161797571428572,8.161797571428572,2.222209184282669,3.776573648187634,8.161797571428572
Elvin Rodríguez,660730,521,4.971285988483685,3.731072994241842,3.4035080727272726,8.161797571428572,3.731750362204724,3.984913565217391,5.18065956,8.161797571428572,8.161797571428572
Josh Winckowski,670174,1194,4.896984924623116,3.733553601895735,5.150734331507356,3.736975674379704,3.1728405327014224,3.4013144718091195,8.161797571428572,3.834963471327014,8.161797571428572
Calvin Faucher,676534,433,5.073879907621247,3.743127703125,8.161797571428572,4.8853337634427385,2.255688519230769,8.161797571428572,3.823416941685269,5.206098045258621,8.161797571428572
Patrick Corbin,571578,2622,4.928810068649885,3.745311246502553,4.174555797216157,4.138995399288724,2.980088375404439,3.4250917110156367,8.161797571428572,8.161797571428572,8.161797571428572
Brad Keller,641745,2275,4.8532703296703295,3.746315341288783,4.008437143929479,4.70130533128119,2.626731048500038,5.374893096222133,8.161797571428572,8.161797571428572,8.161797571428572
Trevor May,543507,463,4.99622030237581,3.746461171490281,3.7946705521912354,8.161797571428572,3.7182888,3.650199780000001,8.161797571428572,8.161797571428572,8.161797571428572
Cody Morris,663752,404,4.90420792079208,3.7498520281690126,3.684156515492957,8.161797571428572,8.161797571428572,5.084087654623391,3.769147466800805,3.1138099948985247,8.161797571428572
Ross Detwiler,446321,460,4.96841304347826,3.754000659080903,4.204581518678604,3.339733433216936,8.161797571428572,8.161797571428572,2.741730871044304,3.7970731911701145,8.161797571428572
José Alvarado,621237,881,4.904619750283768,3.754699941176471,5.304600945378152,3.7051224683497073,8.161797571428572,8.161797571428572,4.4531623494809685,3.667038937287311,8.161797571428572
Cole Ragans,666142,706,4.927974504249291,3.7547838,4.386397392515923,8.161797571428572,8.161797571428572,2.4626104681034486,4.496429761363638,4.348103822844827,8.161797571428572
Carl Edwards Jr.,605218,999,4.842482482482483,3.765639877070619,3.739762838709678,8.161797571428572,8.161797571428572,3.4516493439609905,3.9608498337794074,8.161797571428572,8.161797571428572
Hansel Robles,570663,416,4.912932692307693,3.7720583916969854,3.135827636164084,2.876831027027027,4.253084428661219,5.089993533056133,8.161797571428572,8.161797571428572,8.161797571428572
Mauricio Llovera,661440,305,4.991213114754099,3.7723026026095687,3.3538942653061232,4.026362552842566,3.6633504468059415,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Davis Martin,663436,1039,4.855842155919152,3.7729532040626106,4.282582919619213,8.161797571428572,2.9756544366830977,3.560209090591523,4.148515341274239,8.161797571428572,8.161797571428572
Joey Wentz,666214,555,4.893171171171171,3.773588051020409,4.049450844931416,8.161797571428572,8.161797571428572,3.681425093877552,4.542061789059886,2.6849667494629426,8.161797571428572
Wyatt Mills,670090,502,4.886035856573705,3.776964954545455,4.0193154818181815,2.562770994755245,4.275924641267944,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Daniel Norris,596057,995,4.893336683417085,3.782604539150297,2.9527948670934694,3.1552338681818197,4.330154838068181,4.38031066158157,8.161797571428572,8.161797571428572,8.161797571428572
Craig Stammen,489334,699,4.911917024320458,3.782829082530078,8.161797571428572,4.0748354459790885,4.751728201844263,4.871542131147541,3.305490178441897,3.1204835391159995,8.161797571428572
Dakota Hudson,641712,2253,4.826622281402575,3.783108866348449,4.033007670339374,4.075915616758746,2.888842384090936,4.858580079626818,4.084101303514649,8.161797571428572,8.161797571428572
Cory Abbott,676265,845,4.920591715976332,3.7839074999999993,4.085373944040697,8.161797571428572,3.4889380115131585,1.8793147450657892,3.77742705381016,8.161797571428572,8.161797571428572
Zach Thompson,605507,2079,4.891418951418951,3.786917863725316,4.58404119571107,3.7026289291416186,8.161797571428572,2.9634628393524287,4.876666593270627,2.951359920298879,8.161797571428572
Aaron Bummer,607481,454,4.886651982378854,3.787481869493392,8.161797571428572,3.8099089240187713,4.164408827678571,8.161797571428572,8.161797571428572,2.242798335,8.161797571428572
Dany Jiménez,666204,538,4.770799256505575,3.7889746861803872,4.271394664388725,8.161797571428572,3.518211427931292,8.161797571428572,3.3574467877242067,8.161797571428572,8.161797571428572
Ryan Feltner,663372,1672,4.907362440191388,3.7929382958764832,3.9469527936286513,3.998459126993381,2.878331671232877,5.698042205547945,4.490664358478342,8.161797571428572,8.161797571428572
Roansy Contreras,672710,1587,4.847429111531191,3.8005697368421054,3.4681142335115136,8.161797571428572,3.851328430120844,5.777273036842105,4.348496936842104,8.161797571428572,8.161797571428572
Edward Cabrera,665795,1215,4.861646090534979,3.8091456837209297,5.243596490033222,5.569157354651162,3.229576979231439,3.1345594744186043,3.0478060773649585,8.161797571428572,8.161797571428572
Taylor Hearn,621368,1787,4.94205931729155,3.8099322,3.766706790391924,5.071846626714801,3.305171915159236,3.404096477516778,8.161797571428572,3.49862210625,8.161797571428572
Nick Wittgren,621295,481,4.851891891891892,3.8123854137931033,4.463265246684349,4.119601661919041,4.165258732758621,3.854708896551724,8.161797571428572,2.38347319685303,8.161797571428572
Michael Lorenzen,547179,1654,4.866977025392987,3.812715706484641,4.177533334083367,3.763091272539433,3.573328922047781,4.006686334138016,5.069526935153583,3.0496546147972468,8.161797571428572
Alex Lange,656638,1046,4.836271510516252,3.821328331578947,4.896892541626794,4.302687699366838,2.5435077231715653,4.60540166377709,3.219509387893521,8.161797571428572,8.161797571428572
Kris Bubic,663460,2262,4.915539345711759,3.8278149767441856,4.059121652078373,8.161797571428572,8.161797571428572,3.4734637561102057,3.742578798844314,8.161797571428572,8.161797571428572
Erich Uelmen,657272,461,4.879761388286334,3.8309851988430954,3.608188945273632,3.194209764705882,4.071139273182958,6.156371723577236,8.161797571428572,8.161797571428572,8.161797571428572
Will Smith,519293,980,4.841234693877551,3.8408290177274313,4.172236851337554,8.161797571428572,3.6599871391557808,8.161797571428572,3.2838319311215294,8.161797571428572,8.161797571428572
Aaron Ashby,676879,1878,4.889462193823216,3.848543105590062,6.403010380434782,4.336967079692599,3.9339017703877786,2.9909686524932546,3.146409825793725,8.161797571428572,8.161797571428572
Josh Sborz,622250,412,4.955631067961164,3.850932659143603,3.646070419354839,8.161797571428572,4.418486328358209,8.161797571428572,3.742793884861408,8.161797571428572,8.161797571428572
Andrew Chafin,605177,898,4.7574053452115805,3.851007563888745,4.067988966901476,4.002043778129506,3.47224199182794,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Dylan Coleman,669395,1192,4.909228187919463,3.8542551464419663,3.7109279808607263,8.161797571428572,4.04461153822955,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
José Leclerc,600917,782,4.801074168797954,3.856635251748252,4.00095354903633,8.161797571428572,3.0709971072874502,4.723436774985014,8.161797571428572,6.714408878496503,8.161797571428572
Nick Nelson,656793,1194,4.901859296482413,3.862829143191687,2.9221658722711705,8.161797571428572,3.9883187564373146,5.131374701669463,8.161797571428572,8.161797571428572,8.161797571428572
Derek Law,571882,327,4.931590214067279,3.866582670191261,4.959749330216247,5.265620355586303,3.464328039113429,8.161797571428572,3.462053000413394,8.161797571428572,8.161797571428572
MacKenzie Gore,669022,1258,4.9158903020667735,3.8666071285714287,3.5069559267437524,8.161797571428572,4.789944462337662,5.928614420469083,3.666243868470736,8.161797571428572,8.161797571428572
James Kaprielian,621076,2230,4.848206278026906,3.868217597014925,4.4663834087538605,3.520545583218362,2.805050873163366,3.878330067842606,3.6161748350213214,8.161797571428572,8.161797571428572
Trevor Richards,670950,1157,4.9247709593777005,3.8752040479958954,4.059294966831141,8.161797571428572,8.161797571428572,3.1099928883304195,4.962817750944767,8.161797571428572,8.161797571428572
Jordan Hicks,663855,1035,4.848106280193237,3.880772152032135,8.161797571428572,3.711818885444234,4.03557991913856,6.667624681385869,8.161797571428572,8.161797571428572,8.161797571428572
Jackson Kowar,663804,308,5.06224025974026,3.883499387607074,4.178539413059428,8.161797571428572,4.624120704255319,3.394781769636858,8.161797571428572,8.161797571428572,8.161797571428572
Tanner Scott,656945,1272,5.0377987421383645,3.8902251261416105,5.243267678070098,8.161797571428572,3.064697898256128,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
Ryan Borucki,621366,415,4.792457831325302,3.895433526315789,8.161797571428572,3.359113540984638,4.531206167763158,4.120808619851259,8.161797571428572,8.161797571428572,8.161797571428572
Chris Archer,502042,1786,4.874272116461365,3.895435081168832,4.338883553884891,8.161797571428572,3.382015501992325,4.519113502567775,3.4712244935064938,8.161797571428572,8.161797571428572
Garrett Hill,682051,1019,4.836692836113837,3.898719,3.7820902125574127,3.602956888774209,4.0873032741336015,5.193710603474107,3.506686388950276,3.0026352889927748,8.161797571428572
Dennis Santana,642701,991,4.8412209889001,3.9001946420454554,4.151064902475093,4.257192374077437,3.289663886689526,4.582320098308668,8.161797571428572,8.161797571428572,8.161797571428572
Mike Minor,501985,1750,4.908348571428572,3.900355346938776,4.482159389717426,8.161797571428572,3.4591897321428573,3.0927018119747904,4.430865482731554,8.161797571428572,8.161797571428572
Louis Head,545343,545,4.977284403669725,3.9040684534883714,4.042309709302325,8.161797571428572,3.613237247870136,6.320121017441861,8.161797571428572,8.161797571428572,8.161797571428572
Luke Weaver,596133,708,5.04611581920904,3.9064473818311423,3.6719591380808216,8.161797571428572,4.520304250380352,4.339364234639094,3.808579500000001,3.68245081023974,8.161797571428572
Mitch White,669952,1715,4.866565597667639,3.915484272727273,4.3042146274024295,4.823249642324888,2.8471487911025144,4.464262615629984,4.120158280431434,8.161797571428572,8.161797571428572
Max Castillo,666721,697,4.897618364418939,3.9300193220338975,4.309949442705106,3.2953155847457625,3.322403588555434,3.71554441588983,4.954125672457627,8.161797571428572,8.161797571428572
Brayan Bello,678394,994,4.881931589537222,3.936469658924477,5.351290545011253,3.345139661449015,2.979641250236767,4.596890093762317,8.161797571428572,8.161797571428572,8.161797571428572
Jharel Cotton,605194,741,4.848448043184885,3.940695837209302,3.593402734420009,8.161797571428572,4.187140220930233,4.362568598584429,3.0859612146179405,8.161797571428572,8.161797571428572
Duane Underwood Jr.,621249,1004,4.8733466135458166,3.942248808139535,3.957452790697674,4.008165027594585,8.161797571428572,4.093589645348837,4.816171141791044,3.3107009338771256,8.161797571428572
Dane Dunning,641540,2537,4.804209696491919,3.947296227960959,8.161797571428572,3.968517120508733,4.484731862536845,3.501408810959079,8.161797571428572,3.3567191344300817,8.161797571428572
Carlos Hernández,672578,1034,4.94073500967118,3.955999982142857,4.148199988861742,6.072638608928572,2.79918295416053,4.481742595982143,3.687659973979592,4.933914488839286,5.655189728571428
Archie Bradley,605151,305,4.785049180327869,3.9569604107142857,3.771423380424956,2.504109563069908,8.161797571428572,5.5278080859375,4.859635609056122,8.161797571428572,8.161797571428572
Spencer Howard,675921,692,4.922731213872832,3.963883141592921,4.599955054513275,3.14662121681416,8.161797571428572,5.555141761061948,3.201714867722403,3.4234797828231542,8.161797571428572
Mark Leiter Jr.,643410,1086,4.7661325966850825,3.9684159753694574,3.939023149173685,4.01731289619986,3.1792543004926106,5.070013458047652,3.236938370507954,3.021792376563092,8.161797571428572
Yohan Ramírez,670990,620,4.788790322580645,3.9694794910714286,4.336361446251767,3.7479097352216746,4.137607864285714,8.161797571428572,8.161797571428572,8.161797571428572,8.161797571428572
David Peterson,656849,1889,4.886167284277396,3.9722957886435326,3.72135507706431,4.381526662514035,3.715009997526269,4.5124251638631705,4.6078253869847225,8.161797571428572,8.161797571428572
Buck Farmer,571656,836,4.875729665071771,3.97667401771353,4.771626345191488,8.161797571428572,2.829046849122239,3.9954559497098647,8.161797571428572,8.161797571428572,8.161797571428572
Adrian Houser,605288,1848,4.89362012987013,3.980400837662337,5.288295298136646,3.7290295462753935,3.092871976744185,4.232278092485548,3.9181071961722496,8.161797571428572,8.161797571428572
Reyes Moronta,606625,641,4.814196567862715,3.9855333185840713,4.284941991616209,8.161797571428572,3.1907772245995294,5.371975707250928,8.161797571428572,8.161797571428572,8.161797571428572
Tyler Beede,595881,1071,4.864967320261438,3.990077315217391,3.6683559843576794,3.393643350286428,3.5838047601284586,4.502673534986413,4.902406368291439,8.161797571428572,8.161797571428572
Lou Trivino,642152,955,4.875643979057592,3.990727453416149,5.621160646997931,3.442513629281872,3.1234224214423407,4.087941527219583,4.227096667566838,4.375761426616861,8.161797571428572
Andrés Machado,600921,997,4.813430290872618,3.998745808988764,3.3947395901986703,4.548641570796039,3.5178040051072523,4.480291800777873,8.161797571428572,8.161797571428572,8.161797571428572
Adam Oller,670124,1293,4.847803557617943,4.005156753363229,3.816862525130045,4.711550649133438,4.219312135389151,4.165751872808807,3.99581736785314,3.564181444605645,8.161797571428572
