Pitcher,MLBAMID,Num_Pitches,PLV,PLA,FF,SI,SL,ST,CH,CU,FC,FS
Bryan Abreu,650556,1170,5.119299145299146,2.915888785807151,3.4283358563807083,9.5786542,2.38742774427817,9.5786542,9.5786542,9.5786542,9.5786542,9.5786542
Zack Littell,641793,2785,5.01926750448833,2.918064921428572,3.355847048804137,3.6954281004414127,2.243905333928572,3.777549232734153,9.5786542,9.5786542,9.5786542,2.589252553911677
Ryan Thompson,657044,648,5.0549382716049385,2.9189318044354837,5.144239016129032,2.862307707166312,2.569110167705278,9.5786542,9.5786542,9.5786542,9.5786542,9.5786542
Jack Dreyer,676263,1146,5.0072600349040135,2.920249611353712,2.4808175088392046,9.5786542,3.259543446991523,9.5786542,9.5786542,3.397249190829695,9.5786542,9.5786542
Jordan Romano,605447,701,5.087988587731812,2.9203077656250005,3.9245332802507273,9.5786542,2.33545407990618,9.5786542,9.5786542,9.5786542,9.5786542,9.5786542
Ryan Yarbrough,642232,1017,5.071455260570305,2.92153865625,3.4930809874320654,3.3229319524553573,9.5786542,1.9174838071065992,3.0895453340311,9.5786542,2.919713468868821,9.5786542
Graham Ashcraft,668933,1039,5.067728585178057,2.92917186734694,9.5786542,9.5786542,2.2244400886599927,9.5786542,9.5786542,9.5786542,3.527316099435326,9.5786542
Luke Weaver,596133,1033,5.088044530493708,2.929498344178201,2.4034532789510554,9.5786542,9.5786542,9.5786542,3.982419666084781,9.5786542,2.885689290782292,9.5786542
Edward Cabrera,665795,2249,5.0769275233437074,2.929710704600484,4.222810750250989,2.344429199812544,3.118381304566786,9.5786542,2.36312500632975,3.222212639512456,9.5786542,9.5786542
Steven Cruz,674444,642,4.944345794392524,2.9297737445255483,2.6838972413746207,9.5786542,2.937919156372824,9.5786542,9.5786542,9.5786542,3.4047831943208124,9.5786542
Chad Green,643338,694,5.084221902017291,2.9310625098444683,2.5712746782988005,9.5786542,3.312202734953677,9.5786542,9.5786542,9.5786542,9.5786542,9.5786542
Troy Melton,675512,655,4.973022900763358,2.931702372262773,3.284921761363637,2.9280595176938005,2.264083293258909,9.5786542,9.5786542,3.459344593326381,2.2349334661252183,3.6899420038562174
Zac Gallen,668678,3133,5.084714331311842,2.940063796875,2.951845523803192,3.716912255340189,3.1585832947500005,9.5786542,3.322934900542665,2.488500139987245,2.9873278931962024,9.5786542
Brandon Woodruff,605540,951,4.975205047318612,2.946118890744414,2.7471588740596267,3.5312723935861063,9.5786542,9.5786542,3.029651810040871,3.29843012242268,2.01004095252306,9.5786542
Mason Englert,669438,720,5.071305555555556,2.949593154850746,3.32972683917149,3.835963417785024,9.5786542,9.5786542,2.98644220134208,2.164617119063772,2.101822740191898,9.5786542
Taylor Clarke,664199,850,5.020941176470588,2.951985952090716,4.015097094664372,3.219452417434443,2.1034974699333047,9.5786542,3.2033915036074525,9.5786542,9.5786542,9.5786542
Tomoyuki Sugano,608372,2565,5.087040935672515,2.955829872611465,3.1688459149524904,3.6060058471804775,9.5786542,1.7014236908262734,9.5786542,2.83929615148492,2.582745369757631,3.641122011659649
Kyle Bradish,680694,494,5.042145748987854,2.9614955625,3.6888676721590903,3.686284635736196,1.755087703423567,9.5786542,9.5786542,2.8248468574218752,9.5786542,9.5786542
Justin Sterner,686993,1089,5.100716253443527,2.9644371692307696,2.5468352446641385,9.5786542,9.5786542,3.63366265357466,9.5786542,9.5786542,3.316088339644971,9.5786542
Michael King,650633,1219,5.1119606234618535,2.9646430772727275,2.993343658264463,2.537854523522728,3.7547769596590914,3.025218843132195,3.249540843103449,9.5786542,9.5786542,9.5786542
Nolan McLean,690997,738,4.980447154471545,2.966232,4.384572613636363,2.7614732985436894,9.5786542,1.8890076428571427,4.036688472656249,3.481986894230769,2.593334196428571,9.5786542
Bailey Falter,663559,1951,5.0251101998974885,2.968932997340425,2.621382158695677,2.8821754749140136,3.1657731675757304,9.5786542,9.5786542,3.3779726671732524,9.5786542,4.072281967366303
Brandon Young,687064,939,5.082321618743344,2.9702618843930635,2.7005033043331506,9.5786542,2.9803540150701897,9.5786542,4.171728964645787,3.1045592147711294,3.6683105401935743,2.8412305291959434
Keegan Akin,669211,1058,5.093062381852552,2.970777742105263,2.8651612166327416,9.5786542,2.786996586876731,9.5786542,3.507361839361438,9.5786542,9.5786542,9.5786542
Cam Booser,592155,556,5.184694244604316,2.971037893826874,3.3873368602560947,9.5786542,9.5786542,2.201034064338887,9.5786542,9.5786542,3.2484518917050687,9.5786542
Landen Roupp,694738,1838,5.119417845484222,2.971824745118676,9.5786542,3.309604083384147,9.5786542,9.5786542,3.0784215852946994,2.492043709985796,3.243516116507056,9.5786542
Kolby Allard,663465,1000,5.02714,2.9720500615384617,2.466286684073107,2.525499331103678,9.5786542,9.5786542,4.315505538461538,3.895065734265735,2.165111598246313,9.5786542
Ryan Weathers,677960,642,5.117710280373832,2.9747808782608693,2.401734531590149,3.415883259130436,2.076292897826088,3.125432297844355,3.8072270922294176,9.5786542,9.5786542,9.5786542
Dennis Santana,642701,1001,4.949030969030969,2.9860074170616118,3.623611206103341,2.678079827804108,2.5440974678256247,9.5786542,4.42413416943128,9.5786542,2.557016479620853,9.5786542
Matthew Boyd,571510,2746,5.008477785870357,2.987146452690167,3.2502673814846075,4.1284796607050085,3.022049456755429,9.5786542,2.0928641233794774,3.363044656938836,9.5786542,9.5786542
DL Hall,669084,588,4.992057823129252,2.999771922413794,2.8830159062068965,3.471591103448276,3.2568419567398124,9.5786542,3.595748186339523,2.3175227398119125,2.488795128803245,9.5786542
Hogan Harris,663687,1111,5.124824482448244,3.002948286001281,3.182133844616356,9.5786542,9.5786542,3.901167214000664,2.582864155231262,2.551575839642397,3.919302388977002,9.5786542
Scott Blewett,656240,705,5.047645390070922,3.0045697331306997,4.21089025384751,9.5786542,2.1242426054068297,9.5786542,9.5786542,9.5786542,9.5786542,2.7646042872180447
Bryan Baker,641329,1101,5.04574931880109,3.0085802475728145,3.197845948543688,9.5786542,2.678916513004039,9.5786542,2.982227474826856,9.5786542,9.5786542,9.5786542
Merrill Kelly,518876,2832,5.0101800847457625,3.0115417010869563,3.5661570789100008,3.757161734624917,2.4086145936879277,9.5786542,2.321514084521739,2.9505641044112982,3.026280864634693,9.5786542
Luis Morales,806960,819,5.065628815628815,3.0148969315068497,2.967886538228736,9.5786542,2.1286532330643646,2.8475572191780825,4.147459183251486,9.5786542,9.5786542,9.5786542
Brock Stewart,592779,610,5.056868852459016,3.022492778761062,2.1956973302918703,5.10789914367517,9.5786542,3.746927512969179,3.792920864843121,9.5786542,3.179902122572976,9.5786542
Lake Bachar,669199,1143,5.035669291338582,3.0256731126760568,2.528113347141674,9.5786542,3.592601491086742,2.509152560682275,9.5786542,9.5786542,9.5786542,4.586202895531461
Nick Martinez,607259,2578,5.018642358417378,3.02787985110664,3.057848294642622,3.7590739719952366,2.340237560407902,9.5786542,3.204045163190911,3.395427308017718,2.3841873752755065,9.5786542
Shane Baz,669358,2718,5.060669610007358,3.0307305751503004,2.838163266935882,9.5786542,4.205885131482477,9.5786542,4.133468613432651,2.7546084092178886,3.011871739599198,9.5786542
Justin Wilson,458677,816,5.094632352941177,3.0321320275862065,3.0493015903231626,9.5786542,2.6812284827586206,9.5786542,9.5786542,9.5786542,3.4022719790253637,4.107743176450799
Garrett Whitlock,676477,1180,5.057101694915255,3.040581125,9.5786542,3.381210413669064,2.909749042056075,3.918409956140352,2.238024095528456,9.5786542,9.5786542,9.5786542
Jake Bird,656234,951,5.112187171398529,3.0438774434077,9.5786542,4.886728122446306,1.1281099001987331,1.2484415658303316,9.5786542,3.249635501138193,6.943803194277109,9.5786542
Patrick Corbin,571578,2573,5.071014380101049,3.0481560365399014,4.586401514714898,3.5846143002181106,2.9496164695060907,9.5786542,3.992686808554959,9.5786542,2.0323467441480814,9.5786542
Yusei Kikuchi,579328,3086,5.10697342838626,3.048226462175881,3.495386921796191,6.021448600854473,2.0216094300285894,9.5786542,5.052232972530842,2.647413398977253,9.5786542,9.5786542
Ryan Bergert,686701,1304,5.0934125766871166,3.050301947973317,2.809591816312157,4.2105788212618585,2.7677076792518456,2.612777058309787,5.331762788408098,9.5786542,9.5786542,9.5786542
Yennier Cano,666974,984,5.088130081300814,3.054205551724138,4.715471977632805,2.701825206591394,2.8935119334604056,9.5786542,2.781094344827586,9.5786542,3.049883157635468,3.625572850898495
Luis García,472610,881,5.039035187287174,3.0569370889049954,9.5786542,2.7557376426125555,5.369376366735233,3.0387348633153297,9.5786542,9.5786542,9.5786542,3.1795328681964032
Gunnar Hoglund,680684,547,5.086032906764168,3.061621298969072,3.0016718506732585,2.423685425852498,3.3334995511498806,3.556793508084644,3.15811054197349,9.5786542,9.5786542,9.5786542
Pete Fairbanks,664126,987,5.04596757852077,3.063065419889502,3.6000086892265184,9.5786542,2.5080499194888444,9.5786542,2.869202865331492,9.5786542,2.034662718232044,9.5786542
Matt Svanson,694335,951,5.042250262881178,3.067823589870506,9.5786542,3.296152479936028,9.5786542,2.287867045920291,9.5786542,9.5786542,4.072427269879013,9.5786542
Robert Garcia,676395,971,4.965581874356333,3.07066921875,3.637755341702586,9.5786542,2.113592336745689,9.5786542,3.0819950468181823,9.5786542,9.5786542,9.5786542
Cole Sands,663485,1143,5.011828521434821,3.082165625,3.3956650065789464,3.65280189684466,9.5786542,9.5786542,9.5786542,3.735061056338029,2.330937811141305,2.734768061234817
Andrew Heaney,571760,2082,5.093515850144093,3.085309348773842,3.057745963493145,2.856343857248418,2.7232609240578025,9.5786542,3.937554217379819,2.636051186979896,9.5786542,9.5786542
Hunter Gaddis,683769,1049,4.993336510962822,3.0862786049999995,3.1116198751729103,9.5786542,2.71268487767318,9.5786542,4.536205567122302,9.5786542,9.5786542,9.5786542
David Festa,701581,882,5.052369614512473,3.0884061375000003,2.58768027,4.129259650568182,2.667426573622881,9.5786542,3.5769238466308586,9.5786542,9.5786542,9.5786542
Brock Burke,656271,1014,5.046696252465484,3.0893540108108115,3.576641867636546,3.096444400540541,2.3817300544027904,9.5786542,3.030598592808881,9.5786542,9.5786542,9.5786542
Matt Brash,666374,816,5.090061274509804,3.089757921188898,5.758987427112676,2.592986843661972,2.725606549380621,9.5786542,4.7631966648462205,9.5786542,9.5786542,9.5786542
José Berríos,621244,2584,4.987000773993808,3.0904758975903617,3.7988544714707895,3.638798908915663,9.5786542,9.5786542,2.919647088223863,1.958469800944463,3.28616441566265,9.5786542
Joel Payamps,606303,443,5.090428893905192,3.0932289844272365,3.617689206904488,3.947844757793312,2.522631761392405,1.7678195206206615,9.5786542,9.5786542,9.5786542,9.5786542
Anthony DeSclafani,543101,628,5.031178343949044,3.097524153360422,3.4111612212101496,3.4223887318324318,2.273919178987844,9.5786542,9.5786542,3.0946674143116413,9.5786542,3.425484576182839
JP Sears,676664,2358,5.109088210347752,3.0980499497346066,3.563411611139094,3.57004800698306,1.9553053985865332,1.7553121916461911,4.249081891225587,4.838983020884521,9.5786542,9.5786542
John King,667463,769,5.0160078023407015,3.105299347562889,9.5786542,2.93821185808961,3.1502423040585903,9.5786542,3.37200734646098,3.835744992461909,9.5786542,9.5786542
Ryan Gusto,687473,1746,5.086975945017183,3.107258494507352,2.9949762380779807,3.77146646044191,9.5786542,2.37451203259288,4.201103435294117,3.861632247335286,1.5554836494721485,9.5786542
Luis Castillo,622491,2904,5.025110192837466,3.107324291512916,3.093037821575219,2.9571604670450444,3.050362198560322,9.5786542,3.568324826568265,9.5786542,9.5786542,9.5786542
Ryan Helsley,664854,970,5.094762886597938,3.109923552724595,2.9285441573585804,9.5786542,3.088369621627836,9.5786542,9.5786542,4.708532703947369,9.5786542,9.5786542
Sandy Alcantara,645261,2886,5.028981288981289,3.124276338932885,3.5878555163340744,2.3292928406994857,3.23954948861118,9.5786542,3.321155469103908,3.4457401524501114,9.5786542,9.5786542
Ryan Brasier,518489,404,4.9903712871287125,3.126838153846154,3.752708949973104,2.376814794489093,3.069282325027086,9.5786542,9.5786542,9.5786542,2.529241402366865,9.5786542
Jonathan Bowlan,680742,727,5.030784044016507,3.1289431127819545,3.7817027694235583,2.771427857142857,2.153517348381968,9.5786542,2.9412579425613217,4.833182677765843,9.5786542,9.5786542
Sean Manaea,640455,1084,5.109363468634687,3.1351959110944403,3.2229277054041843,9.5786542,9.5786542,2.80975724148802,4.142913357232931,9.5786542,9.5786542,9.5786542
Andrew Saalfrank,685314,426,4.899272300469484,3.139978655172414,2.9334792048681537,3.1134845625349485,9.5786542,9.5786542,9.5786542,3.2212043346642467,9.5786542,9.5786542
Jason Alexander,669920,1237,4.991269199676637,3.142469825593065,5.802957281020908,2.6265939846244217,9.5786542,3.243252655086207,2.897660998112258,9.5786542,9.5786542,9.5786542
Max Lazar,676661,645,4.967348837209302,3.142949153225805,3.239988871307538,9.5786542,9.5786542,9.5786542,9.5786542,3.062737224422599,2.7131196774193547,4.169748888248848
Carmen Mlodzinski,669387,1639,5.039158023184869,3.1446421580786503,4.024255546656648,3.1176495825057287,1.4850897800934244,1.9385101345693776,9.5786542,1.971298946708464,9.5786542,4.1511125554323725
Michael Soroka,647336,1527,5.05645055664702,3.148713345418161,3.254235315855827,4.785651603991391,3.006174822930933,9.5786542,4.430856800095934,1.9836194356620944,9.5786542,9.5786542
Brandon Pfaadt,694297,2918,5.024033584647019,3.149025639622641,3.651612286241564,3.2824265343562717,9.5786542,2.695339779397891,2.9795979760266373,3.4328254051968408,2.411745225634353,9.5786542
Carlos Estévez,608032,1043,4.992339405560882,3.152123045454545,2.8902128985826,9.5786542,3.157429553359683,9.5786542,4.038240630786391,9.5786542,9.5786542,9.5786542
Mason Miller,695243,972,4.966862139917695,3.15943667027027,2.9064546584359503,9.5786542,3.3499237138429634,9.5786542,5.153805747420148,9.5786542,9.5786542,9.5786542
Kyle Hart,606996,690,5.006942028985507,3.164227325581395,5.168982558139535,5.053623242134062,1.948585505507956,1.04943391510499,3.396389100935027,9.5786542,9.5786542,3.906891290322581
Eric Orze,679358,679,5.02240058910162,3.168954985413845,4.261262508418606,9.5786542,2.765892626847458,9.5786542,9.5786542,9.5786542,9.5786542,2.815819056654546
Tyler Anderson,542881,2331,5.043423423423423,3.1708973759617107,3.1940383590406074,3.2314891868258298,3.003183029428226,9.5786542,2.802043680426258,9.5786542,3.7704814505919577,9.5786542
Matthew Liberatore,669461,2387,5.00010892333473,3.171581821978022,3.3781905463494133,3.0459152227424746,2.7193459071428574,9.5786542,3.0713714564968817,3.3209001044189854,3.519422493230769,9.5786542
Tyler Kinley,641755,1214,5.04995881383855,3.177739625904962,5.179560713876146,9.5786542,2.3886669533882,9.5786542,9.5786542,3.589238188073394,9.5786542,9.5786542
Chris Flexen,623167,658,4.9580091185410335,3.1789859113204484,3.244705330235645,9.5786542,3.583072432178509,9.5786542,9.5786542,3.592789996946565,2.668019433989554,9.5786542
Cade Gibson,806188,908,4.996090308370044,3.183827652439025,5.575997579884899,3.1940079135987114,1.6218230926829271,3.4319352748592875,2.744802209534368,2.966160022514072,9.5786542,9.5786542
Miles Mikolas,571945,2483,4.984228755537656,3.185502543710021,3.885031111312365,2.921707717369511,2.606924926091232,2.707290607675906,2.4705218763326227,3.646667596208016,9.5786542,9.5786542
Kyle Hendricks,543294,2573,4.957920715118538,3.186609358299595,3.544416202630034,3.706270840025257,9.5786542,9.5786542,2.58055175800795,2.9402548681727905,9.5786542,9.5786542
Calvin Faucher,676534,1053,5.057920227920228,3.192100740898144,4.85904285551285,5.110426187588333,9.5786542,2.2854815350483424,9.5786542,4.437625556760137,1.7058568079648906,9.5786542
Hurston Waldrep,694462,861,4.935075493612079,3.1924322307692306,4.166352600322755,3.768794724964422,1.7965925196342118,9.5786542,9.5786542,3.852249679227655,2.919230984303956,3.201013730386105
Braydon Fisher,680755,834,5.009580335731415,3.20276628,4.485929081086955,9.5786542,2.437872563510972,9.5786542,9.5786542,3.2295369741639344,3.192538527692308,9.5786542
Aaron Bummer,607481,932,5.018154506437768,3.2179577300613493,3.599735864086833,2.8554721779141103,9.5786542,3.606331793226123,9.5786542,3.240138042296993,9.5786542,9.5786542
Luis Severino,622663,2730,5.013109890109891,3.2194065799180334,3.278098003962654,3.901753135245902,3.7572897573057737,2.2453144070203512,4.1606597022329,9.5786542,3.2698783993195177,9.5786542
Dylan Cease,656302,3040,5.07760197368421,3.219634178571429,3.304418441558441,4.983765142857143,2.7649076006884683,2.6102038186813186,4.691467591836735,4.041309047619048,9.5786542,9.5786542
Braxton Ashcraft,677952,1102,4.969056261343012,3.227222023923445,3.9012272977481226,2.841375921286031,2.5307511849894286,9.5786542,3.1610055740259737,3.592664181818181,9.5786542,9.5786542
Clay Holmes,605280,2762,4.986361332367848,3.2324972595573445,5.139106969654663,2.9987825391323204,2.8390199260563382,3.068095264078856,2.8631428020594707,9.5786542,4.747129074764375,9.5786542
David Peterson,656849,2697,4.9666332962550985,3.234581537549408,4.051951514792976,3.249269058736082,2.5247277924901184,9.5786542,2.8671102971300915,3.25691359347292,9.5786542,9.5786542
Dean Kremer,665152,2689,4.956340647080699,3.235016995725845,2.886407257040176,3.1783463392445386,9.5786542,9.5786542,9.5786542,3.6020879166854822,3.0859459486563328,3.6521230181206903
Brenan Hanifee,669724,942,4.9508704883227175,3.23931435,3.903976403669725,3.012904693939394,3.1954370155778897,9.5786542,5.0085833850000006,9.5786542,9.5786542,9.5786542
Spencer Bivens,702352,1289,4.973824670287044,3.243001361606757,5.279385097393689,2.6910334583618525,9.5786542,2.7692632585858585,3.720662453423119,2.1115249375,3.626411311684176,9.5786542
Daniel Lynch IV,663738,1078,4.980807050092764,3.243690487684729,4.372192758620689,2.987019793766577,3.1115817228366947,9.5786542,2.8332229655172414,2.3380468137931034,9.5786542,9.5786542
Yuki Matsui,673513,1044,5.007595785440613,3.249647288656988,2.7211780509022554,9.5786542,2.759460870406554,3.041232872504537,9.5786542,9.5786542,9.5786542,4.211507358975151
José Alvarado,621237,449,5.059131403118039,3.254235617783108,9.5786542,2.3193096045673074,9.5786542,9.5786542,9.5786542,4.898942527972029,4.931035184560043,9.5786542
Logan Evans,688138,1338,4.986943198804185,3.25485,4.434189785867723,3.713672966418719,9.5786542,2.7483513594130096,3.756500937025189,4.011598808221749,2.4250789437809366,9.5786542
Adrian Houser,605288,1892,4.892182875264271,3.259092384,4.677195814054054,2.6814110874470054,2.739180528986301,9.5786542,3.65032618031834,4.27880323677828,9.5786542,9.5786542
Bryce Elder,693821,2508,4.958496810207336,3.266037383795309,4.521112211066719,3.8473763634362745,2.0499874815717334,9.5786542,3.5398267662772502,9.5786542,9.5786542,9.5786542
Yu Darvish,506433,1152,4.966727430555555,3.2703063424479164,2.9401545557142854,4.591042810975609,1.647769199127907,2.236992692857142,9.5786542,3.99724425,1.723719711956522,4.844124652439024
Eury Pérez,691587,1655,5.031570996978852,3.2719656604525387,2.4450411613508445,9.5786542,4.177290343283033,2.724493010463221,6.02921608402367,3.8171969295605055,9.5786542,9.5786542
Sean Newcomb,656794,1545,4.99295145631068,3.2755127003610114,3.833984533804805,2.540924061533007,9.5786542,9.5786542,3.970681380613381,2.665176332323965,4.105324266686058,9.5786542
Clarke Schmidt,657376,1225,4.917689795918367,3.2760849279661017,3.809412134052387,4.463087243644067,3.1542490160873315,2.4345015146596505,9.5786542,2.901549436136658,3.5339937888702844,9.5786542
Ben Lively,594902,700,4.954071428571429,3.2783211181343286,3.185651734410141,3.463759138691161,9.5786542,2.8321011532909224,4.225734605676972,3.345103286865671,2.9710582388059703,9.5786542
Connor Brogdon,641401,840,5.058666666666667,3.278925191489362,3.774094206963249,9.5786542,9.5786542,9.5786542,2.74909045212766,9.5786542,3.36864824155194,9.5786542
Carlos Rodón,607074,3207,4.984777050202681,3.283598434120753,3.1151515956088485,4.136062460783989,2.8647239701467986,9.5786542,3.7244709278936257,4.239342106753202,9.5786542,9.5786542
Joey Cantillo,676282,1636,5.019070904645477,3.2879362342657346,3.7847577308455738,9.5786542,3.4948446550773173,9.5786542,2.9101270393007,2.695777385982096,9.5786542,9.5786542
Lucas Erceg,668674,962,4.926392931392932,3.29716575,3.581614731055901,2.8124997951916897,3.285704515478568,9.5786542,3.3718818317580346,9.5786542,9.5786542,9.5786542
Grant Anderson,681982,1157,4.9805704407951605,3.2974893301435406,3.515729606160287,3.147432758514912,3.156731777960526,3.1367027542180805,3.87589983104067,9.5786542,9.5786542,9.5786542
Tony Santillan,663574,1228,5.002833876221498,3.299450513423585,3.5451183083605637,9.5786542,3.225936862449553,9.5786542,9.5786542,1.9872059460075528,9.5786542,9.5786542
Kodai Senga,673540,1898,4.993919915700738,3.2995167352941177,3.710783452881959,6.314035399271213,3.989820454804892,4.002364411213235,9.5786542,6.117364077022061,3.096422515321478,1.900229484451452
Slade Cecconi,677944,2044,4.914447162426614,3.3059572017990564,2.8819032500252804,3.5375054969963955,3.126570655994551,9.5786542,4.220735561436951,4.006738328542781,3.5638442215909087,9.5786542
Riley O'Brien,676617,757,4.93005284015852,3.306059931638045,9.5786542,3.437451559426229,2.762947530844156,4.014725944444444,9.5786542,3.743921935150376,9.5786542,9.5786542
Kody Funderburk,681892,723,5.029585062240664,3.306631829268293,9.5786542,3.320367782459781,3.246047368902439,3.95701497934697,2.8630581093355763,9.5786542,3.08857416197278,9.5786542
J.T. Ginn,669372,1571,5.030725652450669,3.307111346649724,9.5786542,3.138827284796219,2.7439470366543666,9.5786542,4.315140636054838,9.5786542,4.291525628858158,9.5786542
Tanner Bibee,676440,2969,4.959184910744359,3.314526663619744,4.289463847530649,3.736364727989784,3.552626266595222,2.530237299131626,3.206699442669104,3.1841255096201,2.361204242080717,9.5786542
Jeff Hoffman,656546,1128,4.972047872340426,3.314907661764706,2.92398956880611,1.5723052184873954,3.590512897189736,9.5786542,9.5786542,9.5786542,9.5786542,4.154880362159789
Abner Uribe,682842,1164,4.890412371134021,3.317171973451328,3.8172243683628326,3.775966776979272,2.777165668339717,9.5786542,9.5786542,9.5786542,9.5786542,9.5786542
Carlos Hernández,672578,738,5.046476964769648,3.31887099174484,2.791416286863905,9.5786542,3.677173404847207,9.5786542,9.5786542,3.615562474208144,9.5786542,4.234526071115639
Ryan Rolison,669020,676,4.953994082840237,3.3198075354330707,3.707519794825647,9.5786542,2.3426873149606293,9.5786542,4.059773426908593,3.1883424357884462,9.5786542,9.5786542
Jared Koenig,657649,1030,4.925368932038835,3.321307566725508,9.5786542,3.0877437251926043,9.5786542,9.5786542,4.247990285167464,3.505794285353536,3.429946691505216,9.5786542
Edwin Uceta,670955,1214,4.9434925864909385,3.3259437236842104,3.4185569623678878,3.458043059210527,9.5786542,1.918419506578948,3.616722863068689,9.5786542,2.6270981518952827,9.5786542
Jack Flaherty,656427,2830,5.045303886925795,3.3295028198757763,3.190213259722813,7.564466956521739,2.933824339191712,9.5786542,7.406824091614906,3.2812540502611816,9.5786542,9.5786542
Brad Keller,641745,1105,4.9340995475113125,3.3299938421052637,3.5719614753634032,4.620093118022328,2.54081494531784,2.6182528299514543,2.840476067802544,9.5786542,9.5786542,9.5786542
Eric Lauer,641778,1681,4.952784057108865,3.3306664114702724,3.6776601132242974,9.5786542,3.4653970145536066,9.5786542,4.615383934879741,2.945087261883456,2.242562206062065,9.5786542
Shinnosuke Ogasawara,829272,661,5.02,3.3314581807606034,3.2851070864752456,9.5786542,3.7351671107586215,9.5786542,2.5404815886206897,3.95235045829992,9.5786542,9.5786542
Anthony Banda,607455,1065,4.94875117370892,3.334294246153846,2.6817422412587417,2.5943124814374814,3.9327505459483274,9.5786542,4.233838274999999,9.5786542,9.5786542,9.5786542
Ronel Blanco,669854,793,4.956065573770491,3.3344346413793104,3.42831930193737,9.5786542,3.152936240465309,9.5786542,4.030727021943573,3.0238840068965525,9.5786542,9.5786542
Valente Bellozo,678368,1321,4.95672975018925,3.339111024590164,4.397891507646679,9.5786542,9.5786542,2.6827716165192346,4.041087018667926,3.700319219857219,2.3002946420853743,5.57681196670082
Shawn Armstrong,542888,1116,4.851666666666667,3.34292962630776,3.984622023648649,4.145499337580928,9.5786542,2.192653873440748,9.5786542,9.5786542,2.8971583435647554,9.5786542
Brent Suter,608718,1116,4.971362007168459,3.343496187192118,3.001219746477989,3.667943609577271,2.894993456244567,9.5786542,3.895293557749297,9.5786542,9.5786542,9.5786542
Tanner Houck,656557,749,4.977316421895861,3.3437941832061067,6.546761195870924,2.8342318479942623,9.5786542,3.3570581955062657,9.5786542,9.5786542,9.5786542,3.395935479518332
Jack Perkins,678022,626,4.953019169329074,3.348912417883112,4.400095941199177,9.5786542,9.5786542,2.275601238406659,3.224077903213167,9.5786542,2.7242389701666023,9.5786542
Jeffrey Springs,605488,2846,4.97964160224877,3.349246894736841,4.189644275990635,9.5786542,2.567995104631218,2.634990061663033,2.441096168128655,9.5786542,4.660530024342106,9.5786542
Jake Woodford,663765,617,5.01742301458671,3.3514877124440545,4.812917144495412,2.7608902827185924,9.5786542,2.483434633027524,3.964587996282821,9.5786542,3.415846589227582,9.5786542
Casey Legumina,668984,845,5.032532544378698,3.357222415122514,3.321428032851312,2.754289304697987,9.5786542,2.970411027552102,4.989854587467174,9.5786542,9.5786542,9.5786542
Colin Rea,607067,2533,4.938116857481248,3.3578475439330537,3.62069009798456,4.368457944445359,2.385346140071877,1.827426743141787,9.5786542,2.5321685772173037,3.954861806282899,3.876257287656903
Edwin Díaz,621242,1064,4.913317669172932,3.3587077463445043,3.256208228081373,9.5786542,3.4721676091347824,9.5786542,9.5786542,9.5786542,9.5786542,9.5786542
Cade Horton,690990,1782,4.86627946127946,3.3609210044512925,2.951215466413468,4.770740042542373,9.5786542,3.291011810242196,4.771720207627119,2.985583368183492,9.5786542,9.5786542
Ryne Stanek,592773,1063,5.092756349952964,3.361079571428572,2.812985358996235,9.5786542,3.664711482142858,3.756937521992482,9.5786542,9.5786542,9.5786542,5.125148977221597
Wandy Peralta,593974,1138,4.911933216168718,3.362005213953488,4.189575846976744,3.8523791455926473,3.036193073754153,9.5786542,2.77345250765134,9.5786542,9.5786542,9.5786542
Bryce Miller,682243,1523,4.980748522652659,3.365903414759664,2.5512228212083707,3.973786816930757,4.070183068583789,4.440529367661859,9.5786542,3.941658035397839,9.5786542,3.7529943317947465
Mike Burrows,681347,1537,4.952108002602473,3.36599540625,3.460026200404229,3.9074254044331393,3.1066309903125,9.5786542,3.1730103028253422,3.6118169298155736,9.5786542,9.5786542
Robbie Ray,592662,3056,4.99675392670157,3.3663296446729896,2.660587034734917,9.5786542,4.107259268833544,9.5786542,4.428460617503539,3.870355223995624,9.5786542,9.5786542
Randy Vásquez,681190,2148,4.913896648044693,3.3663355586034918,3.932137754722326,3.1027087712272725,3.0554163835148973,2.589916444353036,3.67682405216688,3.3798306317239395,3.446319627909588,9.5786542
Rafael Montero,606160,1087,5.0415179392824285,3.368110674033149,3.112669171232877,2.943433100138121,2.812162845370432,9.5786542,9.5786542,9.5786542,9.5786542,3.7245988939226513
Paul Blackburn,621112,666,5.000705705705706,3.3701790000000003,4.509030412087911,3.9417080030314513,1.9626188708272865,3.349556181818182,2.78964070295858,4.5787567896200185,2.617384293081221,9.5786542
Carlos Carrasco,471911,763,4.983630406290956,3.3712477885794647,3.9571081702244872,3.98817949903957,2.913065844603357,9.5786542,2.2249919951338204,4.415952630893668,9.5786542,9.5786542
Austin Cox,680735,410,5.132878048780488,3.3719306546112806,2.515969593133224,9.5786542,3.5881731582733813,9.5786542,9.5786542,4.080153931875,9.5786542,4.438558553267047
Mitchell Parker,680730,2704,4.94433801775148,3.376460568825911,3.4811469625263163,9.5786542,3.2667591801242235,9.5786542,9.5786542,2.946782277511961,9.5786542,3.840082657894737
